Date,BRITANNIA.NS
2016-03-14,1233.177978515625
2016-03-15,1205.090087890625
2016-03-16,1188.294189453125
2016-03-17,1178.3780517578125
2016-03-18,1173.223876953125
2016-03-21,1194.6937255859375
2016-03-22,1201.9232177734375
2016-03-23,1190.4783935546875
2016-03-28,1146.927001953125
2016-03-29,1128.3836669921875
2016-03-30,1152.5618896484375
2016-03-31,1173.529541015625
2016-04-01,1170.2752685546875
2016-04-04,1161.604248046875
2016-04-05,1153.8070068359375
2016-04-06,1182.57177734375
2016-04-07,1179.9288330078125
2016-04-08,1173.6605224609375
2016-04-11,1160.621337890625
2016-04-12,1181.9384765625
2016-04-13,1206.1165771484375
2016-04-18,1245.2342529296875
2016-04-20,1242.8973388671875
2016-04-21,1217.8017578125
2016-04-22,1232.9814453125
2016-04-25,1230.578857421875
2016-04-26,1239.4024658203125
2016-04-27,1249.929931640625
2016-04-28,1234.27001953125
2016-04-29,1250.4544677734375
2016-05-02,1248.61962890625
2016-05-03,1243.68359375
2016-05-04,1230.8629150390625
2016-05-05,1232.47900390625
2016-05-06,1230.6663818359375
2016-05-09,1229.1153564453125
2016-05-10,1232.2386474609375
2016-05-11,1243.83642578125
2016-05-12,1282.7138671875
2016-05-13,1290.380126953125
2016-05-16,1282.320556640625
2016-05-17,1312.942138671875
2016-05-18,1298.068115234375
2016-05-19,1308.704833984375
2016-05-20,1280.2021484375
2016-05-23,1171.781982421875
2016-05-24,1159.3546142578125
2016-05-25,1201.9012451171875
2016-05-26,1198.8214111328125
2016-05-27,1187.857177734375
2016-05-30,1199.54248046875
2016-05-31,1182.134765625
2016-06-01,1207.8638916015625
2016-06-02,1222.8907470703125
2016-06-03,1207.099609375
2016-06-06,1211.6861572265625
2016-06-07,1220.9903564453125
2016-06-08,1210.1790771484375
2016-06-09,1206.1822509765625
2016-06-10,1192.20361328125
2016-06-13,1169.9039306640625
2016-06-14,1171.1922607421875
2016-06-15,1171.8258056640625
2016-06-16,1173.7041015625
2016-06-17,1153.04248046875
2016-06-20,1145.441650390625
2016-06-21,1120.389892578125
2016-06-22,1141.7286376953125
2016-06-23,1146.8612060546875
2016-06-24,1150.137451171875
2016-06-27,1172.1318359375
2016-06-28,1200.4595947265625
2016-06-29,1210.6160888671875
2016-06-30,1205.177490234375
2016-07-01,1226.734619140625
2016-07-04,1240.9749755859375
2016-07-05,1238.944091796875
2016-07-07,1227.1058349609375
2016-07-08,1225.315185546875
2016-07-11,1248.9908447265625
2016-07-12,1248.0953369140625
2016-07-13,1252.6385498046875
2016-07-14,1249.209228515625
2016-07-15,1232.1077880859375
2016-07-18,1230.2293701171875
2016-07-19,1205.6580810546875
2016-07-20,1227.237060546875
2016-07-21,1229.55224609375
2016-07-22,1245.3433837890625
2016-07-25,1245.125
2016-07-26,1233.50537109375
2016-07-27,1228.700439453125
2016-07-28,1251.6336669921875
2016-07-29,1290.5645751953125
2016-08-01,1267.8658447265625
2016-08-02,1267.2060546875
2016-08-03,1245.101318359375
2016-08-04,1267.27197265625
2016-08-05,1268.9217529296875
2016-08-08,1386.615478515625
2016-08-09,1376.1900634765625
2016-08-10,1365.148681640625
2016-08-11,1423.896728515625
2016-08-12,1445.099609375
2016-08-16,1439.3590087890625
2016-08-17,1467.7982177734375
2016-08-18,1464.65283203125
2016-08-19,1473.8468017578125
2016-08-22,1482.1165771484375
2016-08-23,1478.6417236328125
2016-08-24,1510.1380615234375
2016-08-25,1523.928955078125
2016-08-26,1512.2275390625
2016-08-29,1498.43701171875
2016-08-30,1514.6470947265625
2016-08-31,1522.279296875
2016-09-01,1499.7568359375
2016-09-02,1475.826416015625
2016-09-06,1520.761474609375
2016-09-07,1534.7723388671875
2016-09-08,1527.3603515625
2016-09-09,1519.85986328125
2016-09-12,1507.9385986328125
2016-09-14,1557.1849365234375
2016-09-15,1553.5340576171875
2016-09-16,1528.85546875
2016-09-19,1500.7467041015625
2016-09-20,1500.262451171875
2016-09-21,1494.8077392578125
2016-09-22,1496.0615234375
2016-09-23,1504.9254150390625
2016-09-26,1503.1439208984375
2016-09-27,1509.390380859375
2016-09-28,1497.4913330078125
2016-09-29,1445.2974853515625
2016-09-30,1479.8074951171875
2016-10-03,1533.2767333984375
2016-10-04,1528.7896728515625
2016-10-05,1522.25732421875
2016-10-06,1525.11669921875
2016-10-07,1489.7708740234375
2016-10-10,1485.43798828125
2016-10-13,1462.849365234375
2016-10-14,1465.1807861328125
2016-10-17,1454.4693603515625
2016-10-18,1436.081787109375
2016-10-19,1459.08837890625
2016-10-20,1457.4384765625
2016-10-21,1456.3609619140625
2016-10-24,1455.12939453125
2016-10-25,1449.6087646484375
2016-10-26,1436.6094970703125
2016-10-27,1412.9873046875
2016-10-28,1456.9110107421875
2016-11-01,1465.0928955078125
2016-11-02,1452.7977294921875
2016-11-03,1452.3138427734375
2016-11-04,1452.5338134765625
2016-11-07,1452.77587890625
2016-11-08,1423.302978515625
2016-11-09,1374.3204345703125
2016-11-10,1409.4901123046875
2016-11-11,1354.5914306640625
2016-11-15,1288.60693359375
2016-11-16,1315.7266845703125
2016-11-17,1291.1143798828125
2016-11-18,1276.8397216796875
2016-11-21,1273.1885986328125
2016-11-22,1278.357421875
2016-11-23,1305.498779296875
2016-11-24,1294.413330078125
2016-11-25,1302.9696044921875
2016-11-28,1306.7086181640625
2016-11-29,1322.082763671875
2016-11-30,1334.158203125
2016-12-01,1321.1593017578125
2016-12-02,1309.4801025390625
2016-12-05,1348.8946533203125
2016-12-06,1321.6429443359375
2016-12-07,1317.3760986328125
2016-12-08,1336.7314453125
2016-12-09,1330.837158203125
2016-12-12,1309.5899658203125
2016-12-13,1292.6978759765625
2016-12-14,1294.0177001953125
2016-12-15,1284.58203125
2016-12-16,1273.6285400390625
2016-12-19,1275.5201416015625
2016-12-20,1263.423095703125
2016-12-21,1252.689453125
2016-12-22,1236.3912353515625
2016-12-23,1245.43115234375
2016-12-26,1234.9178466796875
2016-12-27,1243.5174560546875
2016-12-28,1249.1263427734375
2016-12-29,1268.28369140625
2016-12-30,1269.6695556640625
2017-01-02,1269.7354736328125
2017-01-03,1263.4888916015625
2017-01-04,1254.7569580078125
2017-01-05,1260.6517333984375
2017-01-06,1273.4744873046875
2017-01-09,1274.772216796875
2017-01-10,1267.2498779296875
2017-01-11,1312.6470947265625
2017-01-12,1296.722900390625
2017-01-13,1293.2919921875
2017-01-16,1304.618896484375
2017-01-17,1325.64599609375
2017-01-18,1359.9580078125
2017-01-19,1367.1722412109375
2017-01-20,1354.12939453125
2017-01-23,1360.639892578125
2017-01-24,1384.9439697265625
2017-01-25,1379.0272216796875
2017-01-27,1364.9727783203125
2017-01-30,1383.778076171875
2017-01-31,1377.069580078125
2017-02-01,1422.950927734375
2017-02-02,1421.3013916015625
2017-02-03,1421.2354736328125
2017-02-06,1445.0556640625
2017-02-07,1421.1253662109375
2017-02-08,1422.18115234375
2017-02-09,1419.0799560546875
2017-02-10,1424.974365234375
2017-02-13,1439.205078125
2017-02-14,1418.419921875
2017-02-15,1405.1790771484375
2017-02-16,1421.191162109375
2017-02-17,1428.66943359375
2017-02-20,1432.6947021484375
2017-02-21,1424.8424072265625
2017-02-22,1424.6885986328125
2017-02-23,1419.5418701171875
2017-02-27,1433.6624755859375
2017-02-28,1420.5972900390625
2017-03-01,1399.306640625
2017-03-02,1369.8995361328125
2017-03-03,1362.245361328125
2017-03-06,1357.5164794921875
2017-03-07,1345.705322265625
2017-03-08,1357.25244140625
2017-03-09,1354.261474609375
2017-03-10,1373.5726318359375
2017-03-14,1397.4368896484375
2017-03-15,1403.3756103515625
2017-03-16,1418.6839599609375
2017-03-17,1428.58154296875
2017-03-20,1430.42919921875
2017-03-21,1449.168701171875
2017-03-22,1462.9813232421875
2017-03-23,1449.78466796875
2017-03-24,1450.8402099609375
2017-03-27,1453.45751953125
2017-03-28,1469.0518798828125
2017-03-29,1491.8603515625
2017-03-30,1493.5101318359375
2017-03-31,1484.2064208984375
2017-04-03,1491.9923095703125
2017-04-05,1485.0419921875
2017-04-06,1476.794189453125
2017-04-07,1476.9261474609375
2017-04-10,1503.0555419921875
2017-04-11,1496.87548828125
2017-04-12,1517.1983642578125
2017-04-13,1497.3150634765625
2017-04-17,1489.1771240234375
2017-04-18,1481.7869873046875
2017-04-19,1509.390380859375
2017-04-20,1486.5599365234375
2017-04-21,1485.3280029296875
2017-04-24,1490.430908203125
2017-04-25,1529.7135009765625
2017-04-26,1563.1234130859375
2017-04-27,1563.849365234375
2017-04-28,1594.4219970703125
2017-05-02,1572.1634521484375
2017-05-03,1575.0447998046875
2017-05-04,1580.1475830078125
2017-05-05,1552.5440673828125
2017-05-08,1558.526611328125
2017-05-09,1580.521240234375
2017-05-10,1632.5830078125
2017-05-11,1631.285400390625
2017-05-12,1629.481689453125
2017-05-15,1645.8897705078125
2017-05-16,1650.8607177734375
2017-05-17,1614.2393798828125
2017-05-18,1564.025146484375
2017-05-19,1576.012451171875
2017-05-22,1598.337158203125
2017-05-23,1581.0711669921875
2017-05-24,1554.28173828125
2017-05-25,1547.4632568359375
2017-05-26,1502.615966796875
2017-05-29,1503.737548828125
2017-05-30,1506.8387451171875
2017-05-31,1553.9957275390625
2017-06-01,1586.2178955078125
2017-06-02,1579.9276123046875
2017-06-05,1602.670166015625
2017-06-06,1595.65380859375
2017-06-07,1602.8021240234375
2017-06-08,1600.9105224609375
2017-06-09,1615.735107421875
2017-06-12,1595.345947265625
2017-06-13,1595.1038818359375
2017-06-14,1589.583251953125
2017-06-15,1568.138427734375
2017-06-16,1569.9638671875
2017-06-19,1580.21337890625
2017-06-20,1576.496337890625
2017-06-21,1614.5472412109375
2017-06-22,1601.98828125
2017-06-23,1605.3974609375
2017-06-27,1604.5394287109375
2017-06-28,1599.5247802734375
2017-06-29,1599.9866943359375
2017-06-30,1623.2352294921875
2017-07-03,1629.26171875
2017-07-04,1648.7491455078125
2017-07-05,1642.3265380859375
2017-07-06,1641.4246826171875
2017-07-07,1624.2469482421875
2017-07-10,1634.6285400390625
2017-07-11,1626.314453125
2017-07-12,1628.5577392578125
2017-07-13,1639.7532958984375
2017-07-14,1636.057861328125
2017-07-17,1626.600341796875
2017-07-18,1646.5054931640625
2017-07-19,1674.3291015625
2017-07-20,1667.6865234375
2017-07-21,1686.5802001953125
2017-07-24,1684.5565185546875
2017-07-25,1693.8165283203125
2017-07-26,1693.8602294921875
2017-07-27,1704.98974609375
2017-07-28,1728.326416015625
2017-07-31,1734.940673828125
2017-08-01,1728.7027587890625
2017-08-02,1709.5023193359375
2017-08-03,1713.8597412109375
2017-08-04,1733.08251953125
2017-08-07,1817.3165283203125
2017-08-08,1801.63330078125
2017-08-09,1795.68310546875
2017-08-10,1822.3602294921875
2017-08-11,1814.728515625
2017-08-14,1840.41015625
2017-08-16,1902.324951171875
2017-08-17,1880.4478759765625
2017-08-18,1880.8682861328125
2017-08-21,1871.2900390625
2017-08-22,1857.5977783203125
2017-08-23,1878.9659423828125
2017-08-24,1864.3443603515625
2017-08-28,1852.930419921875
2017-08-29,1845.9847412109375
2017-08-30,1876.4000244140625
2017-08-31,1871.799072265625
2017-09-01,1877.5504150390625
2017-09-04,1866.799560546875
2017-09-05,1884.91650390625
2017-09-06,1879.2757568359375
2017-09-07,1885.137451171875
2017-09-08,1897.1488037109375
2017-09-11,1901.15283203125
2017-09-12,1909.9566650390625
2017-09-13,1915.5972900390625
2017-09-14,1920.3309326171875
2017-09-15,1927.564453125
2017-09-18,1941.478271484375
2017-09-19,1933.4044189453125
2017-09-20,1924.93212890625
2017-09-21,1914.77880859375
2017-09-22,1889.207763671875
2017-09-25,1893.985595703125
2017-09-26,1913.849609375
2017-09-27,1903.121337890625
2017-09-28,1919.9107666015625
2017-09-29,1921.923583984375
2017-10-03,1920.065673828125
2017-10-04,1920.8619384765625
2017-10-05,1930.50634765625
2017-10-06,1929.7100830078125
2017-10-09,1922.0341796875
2017-10-10,1923.8482666015625
2017-10-11,1935.94775390625
2017-10-12,2010.4932861328125
2017-10-13,2027.1942138671875
2017-10-16,2008.56884765625
2017-10-17,2041.8375244140625
2017-10-18,2073.049560546875
2017-10-19,2047.456298828125
2017-10-23,2059.489990234375
2017-10-24,2046.5054931640625
2017-10-25,2054.6455078125
2017-10-26,2037.126220703125
2017-10-27,2033.89697265625
2017-10-30,2099.6162109375
2017-10-31,2052.5439453125
2017-11-01,2078.0927734375
2017-11-02,2061.01611328125
2017-11-03,2060.772705078125
2017-11-06,2054.11376953125
2017-11-07,2056.746826171875
2017-11-08,2058.73828125
2017-11-09,2104.947265625
2017-11-10,2155.84619140625
2017-11-13,2159.960205078125
2017-11-14,2118.396484375
2017-11-15,2101.319091796875
2017-11-16,2095.5458984375
2017-11-17,2101.4521484375
2017-11-20,2107.269775390625
2017-11-21,2131.027587890625
2017-11-22,2112.556396484375
2017-11-23,2115.7421875
2017-11-24,2097.890625
2017-11-27,2122.1787109375
2017-11-28,2121.20556640625
2017-11-29,2128.483154296875
2017-11-30,2130.451904296875
2017-12-01,2126.1826171875
2017-12-04,2107.2919921875
2017-12-05,2106.67236328125
2017-12-06,2106.052978515625
2017-12-07,2189.888916015625
2017-12-08,2148.258544921875
2017-12-11,2154.164794921875
2017-12-12,2150.13916015625
2017-12-13,2130.120361328125
2017-12-14,2077.031005859375
2017-12-15,2080.902587890625
2017-12-18,2079.0888671875
2017-12-19,2104.327392578125
2017-12-20,2099.39453125
2017-12-21,2093.776611328125
2017-12-22,2099.947998046875
2017-12-26,2099.483154296875
2017-12-27,2094.8603515625
2017-12-28,2064.2900390625
2017-12-29,2083.402099609375
2018-01-01,2096.231689453125
2018-01-02,2059.86572265625
2018-01-03,2070.8818359375
2018-01-04,2046.74853515625
2018-01-05,2054.5791015625
2018-01-08,2076.54443359375
2018-01-09,2053.6279296875
2018-01-10,2068.138427734375
2018-01-11,2088.84326171875
2018-01-12,2082.981689453125
2018-01-15,2088.091796875
2018-01-16,2069.28857421875
2018-01-17,2101.34130859375
2018-01-18,2049.0048828125
2018-01-19,2072.430419921875
2018-01-22,2082.5615234375
2018-01-23,2095.435302734375
2018-01-24,2087.826171875
2018-01-25,2046.3944091796875
2018-01-29,2075.814697265625
2018-01-30,2081.787353515625
2018-01-31,2072.2978515625
2018-02-01,2097.226806640625
2018-02-02,2091.011474609375
2018-02-05,2042.4571533203125
2018-02-06,2004.2999267578125
2018-02-07,2013.1478271484375
2018-02-08,2047.456298828125
2018-02-09,2053.27392578125
2018-02-12,2111.38427734375
2018-02-14,2107.690185546875
2018-02-15,2103.973876953125
2018-02-16,2115.56494140625
2018-02-19,2094.041748046875
2018-02-20,2094.39599609375
2018-02-21,2110.167724609375
2018-02-22,2148.258544921875
2018-02-23,2195.175537109375
2018-02-26,2196.436767578125
2018-02-27,2190.906494140625
2018-02-28,2209.48779296875
2018-03-01,2187.1904296875
2018-03-05,2168.874755859375
2018-03-06,2134.699462890625
2018-03-07,2161.02197265625
2018-03-08,2144.962646484375
2018-03-09,2142.042724609375
2018-03-12,2153.1025390625
2018-03-13,2154.496826171875
2018-03-14,2134.057373046875
2018-03-15,2153.744384765625
2018-03-16,2150.3603515625
2018-03-19,2130.42919921875
2018-03-20,2134.63232421875
2018-03-21,2138.791259765625
2018-03-22,2140.450439453125
2018-03-23,2141.091552734375
2018-03-26,2149.2099609375
2018-03-27,2196.458740234375
2018-03-28,2199.02490234375
2018-04-02,2259.390869140625
2018-04-03,2256.18359375
2018-04-04,2222.825927734375
2018-04-05,2242.048828125
2018-04-06,2290.890380859375
2018-04-09,2284.099365234375
2018-04-10,2271.42431640625
2018-04-11,2271.9111328125
2018-04-12,2284.077392578125
2018-04-13,2304.4501953125
2018-04-16,2350.217529296875
2018-04-17,2363.379150390625
2018-04-18,2372.028076171875
2018-04-19,2387.1357421875
2018-04-20,2354.64111328125
2018-04-23,2350.52685546875
2018-04-24,2343.5146484375
2018-04-25,2378.06640625
2018-04-26,2377.225830078125
2018-04-27,2415.869873046875
2018-04-30,2439.073974609375
2018-05-02,2400.076416015625
2018-05-03,2361.1669921875
2018-05-04,2382.13671875
2018-05-07,2421.1572265625
2018-05-08,2408.77001953125
2018-05-09,2389.657958984375
2018-05-10,2382.999755859375
2018-05-11,2423.368896484375
2018-05-14,2417.3525390625
2018-05-15,2413.238037109375
2018-05-16,2451.904296875
2018-05-17,2422.948974609375
2018-05-18,2476.17041015625
2018-05-21,2442.790771484375
2018-05-22,2479.421875
2018-05-23,2528.661865234375
2018-05-24,2529.767822265625
2018-05-25,2578.122802734375
2018-05-28,2584.958251953125
2018-05-29,2568.212890625
2018-05-30,2561.466064453125
2018-05-31,2620.793212890625
2018-06-01,2571.464599609375
2018-06-04,2551.00341796875
2018-06-05,2571.1767578125
2018-06-06,2599.999755859375
2018-06-07,2651.4736328125
2018-06-08,2618.005615234375
2018-06-11,2614.820556640625
2018-06-12,2630.8134765625
2018-06-13,2662.02490234375
2018-06-14,2655.2119140625
2018-06-15,2714.87060546875
2018-06-18,2687.176025390625
2018-06-19,2644.063720703125
2018-06-20,2652.46923828125
2018-06-21,2637.936279296875
2018-06-22,2636.49853515625
2018-06-25,2644.43896484375
2018-06-26,2676.602783203125
2018-06-27,2693.192626953125
2018-06-28,2711.75146484375
2018-06-29,2749.002197265625
2018-07-02,2757.49658203125
2018-07-03,2750.24072265625
2018-07-04,2787.049072265625
2018-07-05,2790.38916015625
2018-07-06,2791.53955078125
2018-07-09,2823.812744140625
2018-07-10,2826.843994140625
2018-07-11,2812.708984375
2018-07-12,2833.900146484375
2018-07-13,2864.625244140625
2018-07-16,2890.107666015625
2018-07-17,2843.30078125
2018-07-18,2816.2705078125
2018-07-19,2819.1455078125
2018-07-20,2812.8857421875
2018-07-23,2847.30517578125
2018-07-24,2860.798095703125
2018-07-25,2850.865966796875
2018-07-26,2853.653076171875
2018-07-27,2835.84375
2018-07-30,2811.972412109375
2018-07-31,2905.572265625
2018-08-01,2882.321533203125
2018-08-02,2867.90966796875
2018-08-03,2839.1748046875
2018-08-06,2809.862548828125
2018-08-07,2753.76904296875
2018-08-08,2798.625732421875
2018-08-09,2813.726318359375
2018-08-10,2817.434326171875
2018-08-13,2856.029541015625
2018-08-14,2868.842529296875
2018-08-16,2884.2314453125
2018-08-17,2944.522216796875
2018-08-20,3007.3662109375
2018-08-21,3045.58349609375
2018-08-23,3064.54736328125
2018-08-24,3008.2763671875
2018-08-27,3022.266357421875
2018-08-28,3040.342041015625
2018-08-29,2991.55517578125
2018-08-30,2971.2138671875
2018-08-31,2991.97705078125
2018-09-03,2916.075927734375
2018-09-04,2817.56787109375
2018-09-05,2746.9296875
2018-09-06,2751.126953125
2018-09-07,2766.515380859375
2018-09-10,2706.513671875
2018-09-11,2638.140380859375
2018-09-12,2671.649658203125
2018-09-14,2714.641357421875
2018-09-17,2674.42578125
2018-09-18,2694.256103515625
2018-09-19,2646.95654296875
2018-09-21,2571.83251953125
2018-09-24,2488.00341796875
2018-09-25,2564.326416015625
2018-09-26,2523.489013671875
2018-09-27,2531.43896484375
2018-09-28,2586.377197265625
2018-10-01,2595.281982421875
2018-10-03,2549.0263671875
2018-10-04,2498.373779296875
2018-10-05,2419.474365234375
2018-10-08,2462.02197265625
2018-10-09,2447.698974609375
2018-10-10,2535.30322265625
2018-10-11,2473.8798828125
2018-10-12,2557.065185546875
2018-10-15,2518.914306640625
2018-10-16,2531.749755859375
2018-10-17,2460.933349609375
2018-10-19,2470.904052734375
2018-10-22,2478.298583984375
2018-10-23,2435.840576171875
2018-10-24,2380.590576171875
2018-10-25,2358.0068359375
2018-10-26,2362.98095703125
2018-10-29,2397.51171875
2018-10-30,2419.563232421875
2018-10-31,2506.700927734375
2018-11-01,2479.586669921875
2018-11-02,2487.559326171875
2018-11-05,2537.967529296875
2018-11-06,2540.965087890625
2018-11-07,2540.965087890625
2018-11-09,2552.1572265625
2018-11-12,2557.087158203125
2018-11-13,2581.513916015625
2018-11-14,2562.94970703125
2018-11-15,2584.00146484375
2018-11-16,2641.515869140625
2018-11-19,2660.12451171875
2018-11-20,2615.33447265625
2018-11-21,2666.8310546875
2018-11-22,2668.63037109375
2018-11-26,2668.341064453125
2018-11-27,2680.33251953125
2018-11-28,2647.7783203125
2018-11-29,2693.50146484375
2018-11-30,2815.54736328125
2018-12-03,2748.7060546875
2018-12-04,2747.462646484375
2018-12-05,2747.37353515625
2018-12-06,2652.641357421875
2018-12-07,2669.51806640625
2018-12-10,2647.578125
2018-12-11,2662.279052734375
2018-12-12,2714.9521484375
2018-12-13,2791.9638671875
2018-12-14,2785.346435546875
2018-12-17,2809.72900390625
2018-12-18,2814.614501953125
2018-12-19,2868.043212890625
2018-12-20,2816.524658203125
2018-12-21,2771.178955078125
2018-12-24,2754.079833984375
2018-12-26,2743.7763671875
2018-12-27,2731.739990234375
2018-12-28,2752.259033203125
2018-12-31,2767.270263671875
2019-01-01,2756.300537109375
2019-01-02,2768.558349609375
2019-01-03,2785.479736328125
2019-01-04,2773.754638671875
2019-01-07,2792.497314453125
2019-01-08,2744.309326171875
2019-01-09,2747.062744140625
2019-01-10,2743.7763671875
2019-01-11,2750.793212890625
2019-01-14,2765.7158203125
2019-01-15,2828.1162109375
2019-01-16,2820.876708984375
2019-01-17,2848.723388671875
2019-01-18,2816.968505859375
2019-01-21,2796.5830078125
2019-01-22,2801.246337890625
2019-01-23,2845.836669921875
2019-01-24,2857.384521484375
2019-01-25,2848.323974609375
2019-01-28,2845.4814453125
2019-01-29,2824.6962890625
2019-01-30,2850.23388671875
2019-01-31,2840.373779296875
2019-02-01,2887.718017578125
2019-02-04,2901.041748046875
2019-02-05,2813.14892578125
2019-02-06,2825.895263671875
2019-02-07,2854.94189453125
2019-02-08,2762.47412109375
2019-02-11,2760.298095703125
2019-02-12,2672.40478515625
2019-02-14,2597.791748046875
2019-02-15,2538.94482421875
2019-02-18,2586.3330078125
2019-02-19,2552.4462890625
2019-02-20,2595.74853515625
2019-02-21,2666.1875
2019-02-22,2676.1357421875
2019-02-25,2707.57958984375
2019-02-26,2730.052490234375
2019-02-27,2716.81787109375
2019-02-28,2715.3076171875
2019-03-01,2733.3837890625
2019-03-05,2725.92236328125
2019-03-06,2688.615478515625
2019-03-07,2703.7158203125
2019-03-08,2728.009765625
2019-03-11,2783.303466796875
2019-03-12,2784.8134765625
2019-03-13,2777.52978515625
2019-03-14,2797.470947265625
2019-03-15,2723.879150390625
2019-03-18,2774.332275390625
2019-03-19,2776.15283203125
2019-03-20,2743.021484375
2019-03-22,2752.34814453125
2019-03-25,2745.375244140625
2019-03-26,2752.8359375
2019-03-27,2750.837646484375
2019-03-28,2750.527099609375
2019-04-01,2709.04541015625
2019-04-02,2659.614501953125
2019-04-03,2655.97265625
2019-04-04,2701.894775390625
2019-04-05,2659.48095703125
2019-04-08,2639.45068359375
2019-04-09,2631.8115234375
2019-04-10,2628.170166015625
2019-04-11,2616.8447265625
2019-04-12,2650.8203125
2019-04-15,2663.388916015625
2019-04-16,2682.975341796875
2019-04-18,2662.767333984375
2019-04-22,2664.899169921875
2019-04-23,2656.77197265625
2019-04-24,2645.40185546875
2019-04-25,2637.45166015625
2019-04-26,2636.07470703125
2019-04-30,2572.43212890625
2019-05-02,2472.05908203125
2019-05-03,2394.86962890625
2019-05-06,2368.088623046875
2019-05-07,2354.365234375
2019-05-08,2353.432373046875
2019-05-09,2373.7734375
2019-05-10,2388.118896484375
2019-05-13,2377.460205078125
2019-05-14,2396.1572265625
2019-05-15,2387.408203125
2019-05-16,2412.678955078125
