Date,SUMICHEM.NS
2021-04-13,276.6388854980469
2021-04-15,275.51611328125
2021-04-16,287.03662109375
2021-04-19,278.0545349121094
2021-04-20,283.0825500488281
2021-04-22,292.16229248046875
2021-04-23,288.7451477050781
2021-04-26,289.0868835449219
2021-04-27,298.8012390136719
2021-04-28,300.0704345703125
2021-04-29,300.5586242675781
2021-04-30,292.11346435546875
2021-05-03,292.21112060546875
2021-05-04,292.4063415527344
2021-05-05,292.3087463378906
2021-05-06,291.28363037109375
2021-05-07,288.79400634765625
2021-05-10,287.96417236328125
2021-05-11,302.2671813964844
2021-05-12,298.4106750488281
2021-05-14,294.8471984863281
2021-05-17,307.8321838378906
2021-05-18,307.392822265625
2021-05-19,307.8321838378906
2021-05-20,306.9046630859375
2021-05-21,305.8794860839844
2021-05-24,307.8321838378906
2021-05-25,300.8026428222656
2021-05-26,312.3232116699219
2021-05-27,314.1781921386719
2021-05-28,306.41650390625
2021-05-31,315.8867492675781
2021-06-01,311.88385009765625
2021-06-02,354.7441101074219
2021-06-03,356.55029296875
2021-06-04,349.3255615234375
2021-06-07,358.8446350097656
2021-06-08,368.6077575683594
2021-06-09,355.573974609375
2021-06-10,359.5768127441406
2021-06-11,355.427490234375
2021-06-14,384.13116455078125
2021-06-15,379.0543212890625
2021-06-16,376.6623229980469
2021-06-17,369.5840759277344
2021-06-18,370.3651123046875
2021-06-21,371.68316650390625
2021-06-22,384.76580810546875
2021-06-23,383.1548767089844
2021-06-24,377.4922180175781
2021-06-25,370.3162841796875
2021-06-28,376.51593017578125
2021-06-29,364.40960693359375
2021-06-30,377.1017150878906
2021-07-01,368.65655517578125
2021-07-02,375.9789123535156
2021-07-05,385.7420959472656
2021-07-06,413.274169921875
2021-07-07,424.3553466796875
2021-07-08,414.98272705078125
2021-07-09,413.274169921875
2021-07-12,410.49169921875
2021-07-13,425.6733703613281
2021-07-14,433.1910095214844
2021-07-15,435.4853210449219
2021-07-16,427.0890197753906
2021-07-19,425.86871337890625
2021-07-20,423.76953125
2021-07-22,424.3564453125
2021-07-23,418.7322692871094
2021-07-26,423.3783264160156
2021-07-27,416.238037109375
2021-07-28,419.3680419921875
2021-07-29,415.9446105957031
2021-07-30,414.28179931640625
2021-08-02,419.3191223144531
2021-08-03,437.56103515625
2021-08-04,421.6177062988281
2021-08-05,420.4928894042969
2021-08-06,421.7154846191406
2021-08-09,413.3526306152344
2021-08-10,395.8931579589844
2021-08-11,395.1106872558594
2021-08-12,406.7013854980469
2021-08-13,411.0540466308594
2021-08-16,402.59332275390625
2021-08-17,398.6808166503906
2021-08-18,401.5173645019531
2021-08-20,394.9151306152344
2021-08-23,389.2419738769531
2021-08-24,390.46466064453125
2021-08-25,390.17120361328125
2021-08-26,390.2201232910156
2021-08-27,391.8340148925781
2021-08-30,411.5430603027344
2021-08-31,416.238037109375
2021-09-01,419.0746154785156
2021-09-02,412.3255920410156
2021-09-03,410.4671630859375
2021-09-06,411.64093017578125
2021-09-07,402.2020568847656
2021-09-08,398.53411865234375
2021-09-09,399.9523620605469
2021-09-13,404.6473693847656
2021-09-14,405.5765380859375
2021-09-15,405.0875244140625
2021-09-16,402.9845886230469
2021-09-17,395.74652099609375
2021-09-20,391.2960205078125
2021-09-21,390.31793212890625
2021-09-22,390.17120361328125
2021-09-23,390.4157409667969
2021-09-24,389.6821594238281
2021-09-27,399.5611572265625
2021-09-28,397.9472351074219
2021-09-29,396.96917724609375
2021-09-30,393.35009765625
2021-10-01,388.8996276855469
2021-10-04,393.7902526855469
2021-10-05,409.7335510253906
2021-10-06,406.84814453125
2021-10-07,402.59332275390625
2021-10-08,402.2998962402344
2021-10-11,405.185302734375
2021-10-12,408.6087341308594
2021-10-13,412.1299743652344
2021-10-14,409.5379943847656
2021-10-18,402.7400207519531
2021-10-19,395.0129089355469
2021-10-20,391.24713134765625
2021-10-21,390.85589599609375
2021-10-22,380.6834716796875
2021-10-25,366.4518127441406
2021-10-26,377.5534973144531
2021-10-27,389.2419738769531
2021-10-28,381.56378173828125
2021-10-29,367.96795654296875
2021-11-01,361.07220458984375
2021-11-02,369.1416931152344
2021-11-03,377.50457763671875
2021-11-04,381.221435546875
2021-11-08,379.0695495605469
2021-11-09,381.857177734375
2021-11-10,378.4827575683594
2021-11-11,374.27679443359375
2021-11-12,372.5162048339844
2021-11-15,361.31671142578125
2021-11-16,375.9884948730469
2021-11-17,379.9010009765625
2021-11-18,369.7774353027344
2021-11-22,361.07220458984375
2021-11-23,361.1211242675781
2021-11-24,361.267822265625
2021-11-25,359.9473876953125
2021-11-26,358.2845764160156
2021-11-29,343.2705078125
2021-11-30,363.51751708984375
2021-12-01,358.38238525390625
2021-12-02,362.6371765136719
2021-12-03,364.8868408203125
2021-12-06,360.2407531738281
2021-12-07,359.8984375
2021-12-08,363.85986328125
2021-12-09,364.6912536621094
2021-12-10,365.6204528808594
2021-12-13,371.7826232910156
2021-12-14,365.4737243652344
2021-12-15,364.5445556640625
2021-12-16,362.2459411621094
2021-12-17,354.3721008300781
2021-12-20,342.7814025878906
2021-12-21,346.4493408203125
2021-12-22,352.7093200683594
2021-12-23,356.8174133300781
2021-12-24,353.39398193359375
2021-12-27,366.8431091308594
2021-12-28,377.40679931640625
2021-12-29,382.39520263671875
2021-12-30,373.1519470214844
2021-12-31,377.6023864746094
2022-01-03,380.5367736816406
2022-01-04,376.28192138671875
2022-01-05,372.0760192871094
2022-01-06,376.4286804199219
2022-01-07,374.71697998046875
2022-01-10,385.7207946777344
2022-01-11,382.1017150878906
2022-01-12,381.56378173828125
2022-01-13,382.1017150878906
2022-01-14,389.6821594238281
2022-01-17,386.3076477050781
2022-01-18,381.6127014160156
2022-01-19,374.91253662109375
2022-01-20,379.11846923828125
2022-01-21,371.6358642578125
2022-01-24,365.0335998535156
2022-01-25,368.2613830566406
2022-01-27,371.6847839355469
2022-01-28,371.6847839355469
2022-01-31,381.6615905761719
2022-02-01,379.3140869140625
2022-02-02,385.7207946777344
2022-02-03,385.9163818359375
2022-02-04,409.29345703125
2022-02-07,408.2663879394531
2022-02-08,398.7786560058594
2022-02-09,403.37579345703125
2022-02-10,401.7130126953125
2022-02-11,394.1815185546875
2022-02-14,374.2278747558594
2022-02-15,380.92803955078125
2022-02-16,378.43377685546875
2022-02-17,374.2278747558594
2022-02-18,369.3861999511719
2022-02-21,361.7569274902344
2022-02-22,354.2742614746094
2022-02-23,359.9473876953125
2022-02-24,350.7530517578125
2022-02-25,361.0233459472656
2022-02-28,368.4080810546875
2022-03-02,362.197021484375
2022-03-03,363.0284423828125
2022-03-04,359.8984375
2022-03-07,357.15972900390625
2022-03-08,364.20220947265625
2022-03-09,379.9010009765625
2022-03-10,385.8675231933594
2022-03-11,393.83917236328125
2022-03-14,386.0141906738281
2022-03-15,386.3076477050781
2022-03-16,389.09527587890625
2022-03-17,397.800537109375
2022-03-21,396.3822326660156
2022-03-22,401.7130126953125
2022-03-23,395.942138671875
2022-03-24,398.63189697265625
2022-03-25,398.14288330078125
2022-03-28,408.2663879394531
2022-03-29,415.0643005371094
2022-03-30,418.48773193359375
2022-03-31,438.68585205078125
2022-04-01,424.6498718261719
2022-04-04,420.24835205078125
2022-04-05,415.1621398925781
2022-04-06,419.56365966796875
2022-04-07,416.8738708496094
2022-04-08,416.97161865234375
2022-04-11,417.5585021972656
2022-04-12,416.1891784667969
2022-04-13,419.7593078613281
2022-04-18,415.74896240234375
2022-04-19,405.8210754394531
2022-04-20,410.9073181152344
2022-04-21,410.7117004394531
2022-04-22,417.65631103515625
2022-04-25,415.4066467285156
2022-04-26,421.3731384277344
2022-04-27,416.384765625
2022-04-28,418.683349609375
2022-04-29,420.052734375
2022-05-02,427.8776550292969
2022-05-04,440.7398986816406
2022-05-05,429.0513916015625
2022-05-06,430.02947998046875
2022-05-09,418.0475769042969
2022-05-10,408.90216064453125
2022-05-11,403.0823669433594
2022-05-12,403.37579345703125
2022-05-13,405.772216796875
2022-05-16,413.7927551269531
2022-05-17,439.6151123046875
2022-05-18,433.4040222167969
2022-05-19,427.290771484375
2022-05-20,432.817138671875
2022-05-23,427.8287658691406
2022-05-24,425.9214172363281
2022-05-25,413.5971374511719
2022-05-26,423.7695617675781
2022-05-27,427.9754638671875
2022-05-30,430.371826171875
2022-05-31,453.3576354980469
2022-06-01,461.32928466796875
2022-06-02,460.49786376953125
2022-06-03,451.49920654296875
2022-06-06,473.50689697265625
2022-06-07,464.01910400390625
2022-06-08,466.0731506347656
2022-06-09,461.9650573730469
2022-06-10,450.9612121582031
2022-06-13,426.4104919433594
2022-06-14,425.23675537109375
2022-06-15,421.32427978515625
2022-06-16,421.32427978515625
2022-06-17,425.8236083984375
2022-06-20,408.2663879394531
2022-06-21,422.25347900390625
2022-06-22,400.6370544433594
2022-06-23,405.28314208984375
2022-06-24,410.7117004394531
2022-06-27,413.01025390625
2022-06-28,410.4182434082031
2022-06-29,414.4285888671875
2022-06-30,414.8686828613281
2022-07-01,413.7438659667969
2022-07-04,432.2303161621094
2022-07-05,455.65625
2022-07-06,454.2379455566406
2022-07-07,460.742431640625
2022-07-08,461.08477783203125
2022-07-11,484.3639831542969
2022-07-12,475.805419921875
2022-07-13,483.2391052246094
2022-07-14,478.5441589355469
2022-07-15,477.1748046875
2022-07-18,472.13751220703125
2022-07-19,469.44769287109375
2022-07-20,462.64971923828125
2022-07-21,458.140869140625
2022-07-22,447.16278076171875
2022-07-25,448.6820373535156
2022-07-26,434.6163024902344
2022-07-27,438.5370788574219
2022-07-28,446.133544921875
2022-07-29,442.702880859375
2022-08-01,434.1752624511719
2022-08-02,443.63409423828125
2022-08-03,462.7967529296875
2022-08-04,458.28790283203125
2022-08-05,462.50274658203125
2022-08-08,471.17742919921875
2022-08-10,467.0606384277344
2022-08-11,463.33587646484375
2022-08-12,462.40472412109375
2022-08-16,470.736328125
2022-08-17,468.6778869628906
2022-08-18,478.5288391113281
2022-08-19,474.51007080078125
2022-08-22,460.9833984375
2022-08-23,458.4349060058594
2022-08-24,460.78741455078125
2022-08-25,473.3338317871094
2022-08-26,473.1378173828125
2022-08-29,475.0001525878906
2022-08-30,480.24420166015625
2022-09-01,479.55804443359375
2022-09-02,470.0501708984375
2022-09-05,468.5309143066406
2022-09-06,477.98974609375
2022-09-07,487.6935729980469
2022-09-08,494.70196533203125
2022-09-09,491.8104248046875
2022-09-12,493.37872314453125
2022-09-13,493.623779296875
2022-09-14,486.7134094238281
2022-09-15,482.8416748046875
2022-09-16,513.668701171875
2022-09-19,511.1691589355469
2022-09-20,510.0419006347656
2022-09-21,502.73956298828125
2022-09-22,506.75830078125
2022-09-23,500.7791748046875
2022-09-26,488.7718200683594
2022-09-27,484.40997314453125
2022-09-28,481.5184020996094
2022-09-29,487.9877014160156
2022-09-30,492.9866638183594
2022-10-03,499.0638122558594
2022-10-04,500.2890625
2022-10-06,500.43609619140625
2022-10-07,503.6706848144531
2022-10-10,494.9470520019531
2022-10-11,490.3401184082031
2022-10-12,490.97723388671875
2022-10-13,497.9855651855469
2022-10-14,499.0148010253906
2022-10-17,495.92724609375
2022-10-18,504.699951171875
2022-10-19,504.9449768066406
2022-10-20,510.2380065917969
2022-10-21,511.4632568359375
2022-10-24,515.4820556640625
2022-10-25,519.4517822265625
2022-10-27,496.9563903808594
2022-10-28,470.6873474121094
2022-10-31,482.8416748046875
2022-11-01,487.4975891113281
2022-11-02,483.0867004394531
2022-11-03,480.24420166015625
2022-11-04,477.1075439453125
2022-11-07,472.4026794433594
2022-11-09,457.6017761230469
2022-11-10,452.8478698730469
2022-11-11,460.49334716796875
2022-11-14,446.917724609375
2022-11-15,442.1637878417969
2022-11-16,459.3661193847656
2022-11-17,451.42657470703125
2022-11-18,445.30035400390625
2022-11-21,437.0177917480469
2022-11-22,441.771728515625
2022-11-23,443.63409423828125
2022-11-24,463.875
2022-11-25,461.1794738769531
2022-11-28,462.6987609863281
2022-11-29,457.9938659667969
2022-11-30,463.72796630859375
2022-12-01,458.5820007324219
2022-12-02,461.2774963378906
2022-12-05,482.40057373046875
2022-12-06,465.3942565917969
2022-12-07,470.49127197265625
2022-12-08,475.9313049316406
2022-12-09,473.4808654785156
2022-12-12,477.15655517578125
2022-12-13,477.74468994140625
2022-12-14,473.578857421875
2022-12-15,470.4422912597656
2022-12-16,474.1669921875
2022-12-19,472.7456970214844
2022-12-20,474.2159729003906
2022-12-21,466.91357421875
2022-12-22,460.5423583984375
2022-12-23,452.11273193359375
2022-12-26,458.67999267578125
2022-12-27,460.1502990722656
2022-12-28,461.767578125
2022-12-29,461.42449951171875
2022-12-30,478.5288391113281
2023-01-02,482.74365234375
2023-01-03,479.26397705078125
2023-01-04,473.72589111328125
2023-01-05,480.7342834472656
2023-01-06,483.0867004394531
2023-01-09,471.8635559082031
2023-01-10,473.1378173828125
2023-01-11,478.6758728027344
2023-01-12,478.2838134765625
2023-01-13,483.8218688964844
2023-01-16,480.09710693359375
2023-01-17,472.1085510253906
2023-01-18,470.932373046875
2023-01-19,471.8145446777344
2023-01-20,461.6205749511719
2023-01-23,460.5913391113281
2023-01-24,450.1523132324219
2023-01-25,450.69140625
2023-01-27,449.41717529296875
2023-01-30,442.6048583984375
2023-01-31,445.5454406738281
2023-02-01,450.3483581542969
2023-02-02,450.59344482421875
2023-02-03,439.3702392578125
2023-02-06,425.59857177734375
2023-02-07,427.06884765625
2023-02-08,445.8395080566406
2023-02-09,436.82171630859375
2023-02-10,440.056396484375
2023-02-13,440.6444396972656
2023-02-14,434.71435546875
2023-02-15,431.87176513671875
2023-02-16,428.4901123046875
2023-02-17,419.472412109375
2023-02-20,466.2764587402344
2023-02-21,450.2503662109375
2023-02-22,452.8478698730469
2023-02-23,443.487060546875
2023-02-24,437.6549072265625
2023-02-27,430.0094299316406
2023-02-28,438.43902587890625
2023-03-01,437.4588623046875
2023-03-02,439.02716064453125
2023-03-03,440.9385681152344
2023-03-06,447.8489074707031
2023-03-08,446.3295593261719
2023-03-09,438.341064453125
2023-03-10,436.9687194824219
2023-03-13,434.1752624511719
2023-03-14,426.72576904296875
2023-03-15,426.7748107910156
2023-03-16,441.62469482421875
2023-03-17,428.39208984375
2023-03-20,426.62774658203125
2023-03-21,421.4327392578125
2023-03-22,422.2658996582031
2023-03-23,421.7757873535156
2023-03-24,413.73828125
2023-03-27,395.3106994628906
2023-03-28,401.97601318359375
2023-03-29,411.0427551269531
2023-03-31,417.6590576171875
2023-04-03,416.8748779296875
2023-04-05,418.14910888671875
2023-04-06,432.9499816894531
2023-04-10,417.8060607910156
2023-04-11,416.23773193359375
2023-04-12,417.31597900390625
2023-04-13,416.72784423828125
2023-04-17,415.0124816894531
2023-04-18,417.9530334472656
2023-04-19,417.4139709472656
2023-04-20,418.5902099609375
2023-04-21,412.6600341796875
2023-04-24,408.2981872558594
2023-04-25,404.0834045410156
2023-04-26,397.6631774902344
2023-04-27,396.04583740234375
2023-04-28,394.8205871582031
2023-05-02,400.6527099609375
2023-05-03,409.5234069824219
2023-05-04,407.2200012207031
2023-05-05,402.1230163574219
2023-05-08,399.8195495605469
2023-05-09,389.91961669921875
2023-05-10,387.37115478515625
2023-05-11,384.87164306640625
2023-05-12,386.9300842285156
2023-05-15,382.8623046875
2023-05-16,381.0489501953125
2023-05-17,386.7340087890625
2023-05-18,382.274169921875
2023-05-19,378.7945251464844
2023-05-22,389.9686584472656
2023-05-23,386.6850280761719
2023-05-24,380.3138122558594
2023-05-25,385.26373291015625
2023-05-26,390.458740234375
2023-05-29,393.35028076171875
2023-05-30,387.7142028808594
2023-05-31,390.458740234375
2023-06-01,392.0760803222656
2023-06-02,394.3304748535156
2023-06-05,407.3179931640625
2023-06-06,405.9457702636719
2023-06-07,407.2200012207031
2023-06-08,402.8091735839844
2023-06-09,397.56512451171875
2023-06-12,393.3013000488281
2023-06-13,402.9071350097656
2023-06-14,404.9655456542969
2023-06-15,405.5537109375
2023-06-16,407.56304931640625
2023-06-19,419.9624938964844
2023-06-20,426.08868408203125
2023-06-21,426.72576904296875
2023-06-22,418.0511169433594
2023-06-23,415.0615539550781
2023-06-26,425.6475524902344
2023-06-27,429.4703063964844
2023-06-28,431.3326416015625
2023-06-30,427.65692138671875
2023-07-03,427.50994873046875
2023-07-04,436.67474365234375
2023-07-05,439.76226806640625
2023-07-06,432.36187744140625
2023-07-07,424.3733215332031
2023-07-10,421.6287536621094
2023-07-11,408.5922546386719
2023-07-12,407.2200012207031
2023-07-13,409.327392578125
2023-07-14,408.2002258300781
2023-07-17,415.50262451171875
2023-07-18,397.12408447265625
2023-07-19,402.71112060546875
2023-07-20,401.0447998046875
2023-07-21,407.0907287597656
2023-07-24,404.1906433105469
2023-07-25,402.6668395996094
2023-07-26,402.5194091796875
2023-07-27,401.6838073730469
2023-07-28,400.3074951171875
2023-07-31,405.81268310546875
2023-08-01,401.4871520996094
2023-08-02,399.91424560546875
2023-08-03,404.5838317871094
2023-08-04,412.0552062988281
2023-08-07,408.0737609863281
2023-08-08,405.12457275390625
2023-08-09,408.4670104980469
2023-08-10,408.2212219238281
2023-08-11,408.0737609863281
2023-08-14,405.0262451171875
2023-08-16,406.2059326171875
2023-08-17,403.7482604980469
2023-08-18,402.76519775390625
2023-08-21,398.2922058105469
2023-08-22,397.8498229980469
2023-08-23,399.3244323730469
2023-08-24,398.9803771972656
2023-08-25,398.48883056640625
2023-08-28,400.40582275390625
2023-08-29,425.03179931640625
2023-08-30,434.5184631347656
2023-08-31,433.0438537597656
2023-09-01,431.52008056640625
2023-09-04,437.5168151855469
2023-09-05,435.15740966796875
2023-09-06,443.5135803222656
2023-09-07,442.3338928222656
2023-09-08,435.7472839355469
2023-09-11,438.8931579589844
2023-09-12,422.4757995605469
2023-09-13,418.39605712890625
2023-09-14,421.8367919921875
2023-09-15,418.789306640625
2023-09-18,416.8231506347656
2023-09-20,420.9520568847656
2023-09-21,415.7417297363281
2023-09-22,409.8432922363281
2023-09-25,418.24859619140625
2023-09-26,416.47906494140625
2023-09-27,418.0519714355469
2023-09-28,410.6789245605469
2023-09-29,415.2502136230469
2023-10-03,412.8908386230469
2023-10-04,411.02301025390625
2023-10-05,433.3387756347656
2023-10-06,431.028564453125
2023-10-09,418.1994323730469
2023-10-10,415.2010498046875
2023-10-11,415.6434631347656
2023-10-12,421.6893615722656
2023-10-13,420.7062683105469
2023-10-16,412.7925109863281
2023-10-17,413.7264709472656
2023-10-18,412.7433776855469
2023-10-19,410.1382141113281
2023-10-20,407.5822448730469
2023-10-23,394.8514404296875
2023-10-25,378.2866516113281
2023-10-26,373.2729797363281
2023-10-27,376.9103698730469
2023-10-30,374.9933776855469
2023-10-31,366.93212890625
2023-11-01,367.4728088378906
2023-11-02,366.8830261230469
2023-11-03,365.89990234375
2023-11-06,370.0780029296875
2023-11-07,376.22222900390625
2023-11-08,378.0900573730469
