Date,BLUEDART.NS
2016-04-22,5733.1328125
2016-04-25,5703.533203125
2016-04-26,5673.93359375
2016-04-27,5657.42431640625
2016-04-28,5515.29833984375
2016-04-29,5463.41455078125
2016-05-02,5389.72900390625
2016-05-03,5384.81884765625
2016-05-04,5307.0419921875
2016-05-05,5253.76171875
2016-05-06,5203.1787109375
2016-05-09,5115.1015625
2016-05-10,5132.7646484375
2016-05-11,5213.28564453125
2016-05-12,5242.1640625
2016-05-13,5197.59521484375
2016-05-16,5204.71875
2016-05-17,5220.361328125
2016-05-18,5233.548828125
2016-05-19,5247.36181640625
2016-05-20,5218.146484375
2016-05-23,5171.17236328125
2016-05-24,5084.73291015625
2016-05-25,5102.9248046875
2016-05-26,5195.8154296875
2016-05-27,5287.50048828125
2016-05-30,5262.041015625
2016-05-31,5234.84814453125
2016-06-01,5459.3720703125
2016-06-02,5594.1826171875
2016-06-03,5662.0927734375
2016-06-06,5674.6064453125
2016-06-07,5782.6572265625
2016-06-08,5861.30078125
2016-06-09,5686.59130859375
2016-06-10,5823.03759765625
2016-06-13,5629.89501953125
2016-06-14,5658.435546875
2016-06-15,5613.72216796875
2016-06-16,5650.3974609375
2016-06-17,5628.3544921875
2016-06-20,5656.55810546875
2016-06-21,5643.3701171875
2016-06-22,5654.44140625
2016-06-23,5606.45556640625
2016-06-24,5538.689453125
2016-06-27,5588.3583984375
2016-06-28,5553.4169921875
2016-06-29,5658.05078125
2016-06-30,5738.619140625
2016-07-01,5722.01416015625
2016-07-04,5766.34130859375
2016-07-05,5825.68505859375
2016-07-07,5778.037109375
2016-07-08,5736.30810546875
2016-07-11,5782.849609375
2016-07-12,5765.57177734375
2016-07-13,5808.64697265625
2016-07-14,5849.36474609375
2016-07-15,5808.4072265625
2016-07-18,5802.14990234375
2016-07-19,5787.98876953125
2016-07-20,5825.54052734375
2016-07-21,5777.79150390625
2016-07-22,5734.1005859375
2016-07-25,5799.49169921875
2016-07-26,5727.33544921875
2016-07-27,5743.0908203125
2016-07-28,5736.7119140625
2016-07-29,5650.48974609375
2016-08-01,5576.3037109375
2016-08-02,5517.2939453125
2016-08-03,5518.9365234375
2016-08-04,5547.64404296875
2016-08-05,5499.6044921875
2016-08-08,5562.3369140625
2016-08-09,5459.345703125
2016-08-10,5455.52734375
2016-08-11,5316.91748046875
2016-08-12,5305.5595703125
2016-08-16,5272.69580078125
2016-08-17,5270.375
2016-08-18,5358.529296875
2016-08-19,5309.3779296875
2016-08-22,5278.73681640625
2016-08-23,5257.0849609375
2016-08-24,5115.67138671875
2016-08-25,5148.72900390625
2016-08-26,4955.845703125
2016-08-29,4913.265625
2016-08-30,5033.55810546875
2016-08-31,5261.8212890625
2016-09-01,5403.234375
2016-09-02,5347.94482421875
2016-09-06,5360.8017578125
2016-09-07,5425.853515625
2016-09-08,5428.22119140625
2016-09-09,5496.27001953125
2016-09-12,5287.4365234375
2016-09-14,5214.5546875
2016-09-15,5263.46484375
2016-09-16,5360.607421875
2016-09-19,5326.10009765625
2016-09-20,5314.646484375
2016-09-21,5340.6962890625
2016-09-22,5345.673828125
2016-09-23,5210.20458984375
2016-09-26,5148.3427734375
2016-09-27,5166.22509765625
2016-09-28,5321.1708984375
2016-09-29,5284.7294921875
2016-09-30,5299.03515625
2016-10-03,5339.970703125
2016-10-04,5371.96484375
2016-10-05,5291.64111328125
2016-10-06,5337.361328125
2016-10-07,5304.49658203125
2016-10-10,5377.37744140625
2016-10-13,5154.818359375
2016-10-14,5084.59521484375
2016-10-17,5024.56982421875
2016-10-18,5022.63671875
2016-10-19,4963.625
2016-10-20,4936.80224609375
2016-10-21,4882.76953125
2016-10-24,4878.130859375
2016-10-25,4888.6171875
2016-10-26,4922.8837890625
2016-10-27,4910.75341796875
2016-10-28,4913.4111328125
2016-11-01,4927.52392578125
2016-11-02,4940.4267578125
2016-11-03,4956.4736328125
2016-11-04,4926.94384765625
2016-11-07,4923.75341796875
2016-11-08,4919.6455078125
2016-11-09,4884.7998046875
2016-11-10,4947.3876953125
2016-11-11,4827.96337890625
2016-11-15,4734.83203125
2016-11-16,4630.63232421875
2016-11-17,4518.5078125
2016-11-18,4472.73828125
2016-11-21,4468.6796875
2016-11-22,4451.32861328125
2016-11-23,4488.15673828125
2016-11-24,4413.19677734375
2016-11-25,4469.45263671875
2016-11-28,4460.27001953125
2016-11-29,4379.365234375
2016-11-30,4597.47900390625
2016-12-01,4541.029296875
2016-12-02,4448.6220703125
2016-12-05,4459.400390625
2016-12-06,4443.9833984375
2016-12-07,4428.7099609375
2016-12-08,4445.4326171875
2016-12-09,4436.5400390625
2016-12-12,4411.0703125
2016-12-13,4399.6650390625
2016-12-14,4308.0302734375
2016-12-15,4358.341796875
2016-12-16,4294.69140625
2016-12-19,4277.3896484375
2016-12-20,4211.3232421875
2016-12-21,4215.044921875
2016-12-22,4210.45263671875
2016-12-23,4137.7646484375
2016-12-26,4118.81884765625
2016-12-27,4041.684814453125
2016-12-28,4105.77001953125
2016-12-29,4191.9423828125
2016-12-30,4238.9677734375
2017-01-02,4318.6640625
2017-01-03,4329.77880859375
2017-01-04,4325.3330078125
2017-01-05,4294.78857421875
2017-01-06,4293.91796875
2017-01-09,4273.232421875
2017-01-10,4318.61474609375
2017-01-11,4348.48291015625
2017-01-12,4360.419921875
2017-01-13,4290.39013671875
2017-01-16,4285.02587890625
2017-01-17,4304.55078125
2017-01-18,4319.919921875
2017-01-19,4291.16455078125
2017-01-20,4375.64404296875
2017-01-23,4432.1416015625
2017-01-24,4441.13134765625
2017-01-25,4421.26708984375
2017-01-27,4331.27734375
2017-01-30,4240.900390625
2017-01-31,4209.05126953125
2017-02-01,4204.74951171875
2017-02-02,4195.03564453125
2017-02-03,4176.71826171875
2017-02-06,4168.2119140625
2017-02-07,4147.1884765625
2017-02-08,4130.7568359375
2017-02-09,4139.84228515625
2017-02-10,4102.09765625
2017-02-13,4052.7529296875
2017-02-14,4053.9599609375
2017-02-15,4038.30126953125
2017-02-16,4037.38330078125
2017-02-17,4074.693603515625
2017-02-20,4140.1328125
2017-02-21,4171.69189453125
2017-02-22,4146.2705078125
2017-02-23,4134.091796875
2017-02-27,4146.6083984375
2017-02-28,4143.12890625
2017-03-01,4146.0283203125
2017-03-02,4148.25244140625
2017-03-03,4147.09228515625
2017-03-06,4132.3994140625
2017-03-07,4231.2353515625
2017-03-08,4276.2294921875
2017-03-09,4324.84912109375
2017-03-10,4530.927734375
2017-03-14,4701.822265625
2017-03-15,4932.6943359375
2017-03-16,4910.17333984375
2017-03-17,4879.91845703125
2017-03-20,4911.865234375
2017-03-21,4917.27734375
2017-03-22,4979.18896484375
2017-03-23,4942.35986328125
2017-03-24,4915.828125
2017-03-27,4919.83935546875
2017-03-28,4865.37158203125
2017-03-29,4836.373046875
2017-03-30,5006.0595703125
2017-03-31,5029.69287109375
2017-04-03,5083.43603515625
2017-04-05,5052.35986328125
2017-04-06,4986.09912109375
2017-04-07,4930.66455078125
2017-04-10,4888.23095703125
2017-04-11,4949.9482421875
2017-04-12,4883.205078125
2017-04-13,4841.3994140625
2017-04-17,4743.5322265625
2017-04-18,4727.5341796875
2017-04-19,4724.73046875
2017-04-20,4703.369140625
2017-04-21,4698.7294921875
2017-04-24,4708.9755859375
2017-04-25,4737.9248046875
2017-04-26,4714.6796875
2017-04-27,4760.6396484375
2017-04-28,4715.45166015625
2017-05-02,4669.29638671875
2017-05-03,4572.44384765625
2017-05-04,4644.98681640625
2017-05-05,4644.35888671875
2017-05-08,4530.638671875
2017-05-09,4457.41943359375
2017-05-10,4525.8056640625
2017-05-11,4445.578125
2017-05-12,4386.8564453125
2017-05-15,4425.37548828125
2017-05-16,4373.0341796875
2017-05-17,4249.9375
2017-05-18,4196.388671875
2017-05-19,4170.62890625
2017-05-22,4086.5341796875
2017-05-23,4060.388916015625
2017-05-24,4217.02490234375
2017-05-25,4190.73388671875
2017-05-26,4247.32861328125
2017-05-29,4263.9052734375
2017-05-30,4269.6083984375
2017-05-31,4272.9912109375
2017-06-01,4264.38916015625
2017-06-02,4313.25048828125
2017-06-05,4318.56689453125
2017-06-06,4274.296875
2017-06-07,4230.6552734375
2017-06-08,4250.517578125
2017-06-09,4246.84521484375
2017-06-12,4225.09619140625
2017-06-13,4186.5771484375
2017-06-14,4150.765625
2017-06-15,4121.57421875
2017-06-16,4066.1396484375
2017-06-19,4112.5849609375
2017-06-20,4128.146484375
2017-06-21,4147.5751953125
2017-06-22,4116.78955078125
2017-06-23,4100.59912109375
2017-06-27,4096.78125
2017-06-28,4158.884765625
2017-06-29,4259.12060546875
2017-06-30,4552.048828125
2017-07-03,4675.28955078125
2017-07-04,4534.74658203125
2017-07-05,4550.98583984375
2017-07-06,4617.53515625
2017-07-07,4669.34521484375
2017-07-10,4661.37060546875
2017-07-11,4551.1787109375
2017-07-12,4562.294921875
2017-07-13,4613.81396484375
2017-07-14,4557.267578125
2017-07-17,4569.88134765625
2017-07-18,4460.50341796875
2017-07-19,4406.5888671875
2017-07-20,4336.7724609375
2017-07-21,4314.85693359375
2017-07-24,4258.66455078125
2017-07-25,4242.90771484375
2017-07-26,4248.1923828125
2017-07-27,4235.19873046875
2017-07-28,4158.2548828125
2017-07-31,4133.91650390625
2017-08-01,4118.64453125
2017-08-02,4085.480712890625
2017-08-03,4047.615234375
2017-08-04,4062.936279296875
2017-08-07,4022.6943359375
2017-08-08,3958.308349609375
2017-08-09,3832.347412109375
2017-08-10,3757.537109375
2017-08-11,3807.37841796875
2017-08-14,3824.29931640625
2017-08-16,3884.467529296875
2017-08-17,3878.9404296875
2017-08-18,3947.06005859375
2017-08-21,3966.2109375
2017-08-22,3954.5751953125
2017-08-23,3998.695068359375
2017-08-24,3984.586669921875
2017-08-28,4124.41357421875
2017-08-29,4082.475341796875
2017-08-30,4064.439453125
2017-08-31,4125.9169921875
2017-09-01,4126.44970703125
2017-09-04,4220.265625
2017-09-05,4217.017578125
2017-09-06,4168.04833984375
2017-09-07,4160.72802734375
2017-09-08,4157.8193359375
2017-09-11,4075.10546875
2017-09-12,4075.00830078125
2017-09-13,4077.578125
2017-09-14,4072.438720703125
2017-09-15,4170.6669921875
2017-09-18,4195.296875
2017-09-19,4164.51025390625
2017-09-20,4124.55859375
2017-09-21,4173.57666015625
2017-09-22,4057.50634765625
2017-09-25,3995.0107421875
2017-09-26,4014.20947265625
2017-09-27,3962.574951171875
2017-09-28,3990.45263671875
2017-09-29,4012.2705078125
2017-10-03,3994.089599609375
2017-10-04,3973.531982421875
2017-10-05,3977.3623046875
2017-10-06,3984.052978515625
2017-10-09,3981.28955078125
2017-10-10,4049.8935546875
2017-10-11,4060.173095703125
2017-10-12,4060.94873046875
2017-10-13,4055.421875
2017-10-16,4082.28173828125
2017-10-17,4014.11279296875
2017-10-18,3969.217041015625
2017-10-19,3983.277587890625
2017-10-23,3983.907958984375
2017-10-24,3951.278076171875
2017-10-25,4028.416015625
2017-10-26,4048.343505859375
2017-10-27,4060.7060546875
2017-10-30,4024.682373046875
2017-10-31,4065.990478515625
2017-11-01,4023.2275390625
2017-11-02,4012.221923828125
2017-11-03,4016.537109375
2017-11-06,3975.762451171875
2017-11-07,3958.16259765625
2017-11-08,3948.659912109375
2017-11-09,3899.69140625
2017-11-10,3948.95068359375
2017-11-13,3969.847412109375
2017-11-14,3919.181640625
2017-11-15,3876.4189453125
2017-11-16,3848.880615234375
2017-11-17,3980.22314453125
2017-11-20,3976.877685546875
2017-11-21,4066.66943359375
2017-11-22,4045.821044921875
2017-11-23,4042.378662109375
2017-11-24,3993.79833984375
2017-11-27,3998.3076171875
2017-11-28,4006.11279296875
2017-11-29,3969.94482421875
2017-11-30,3987.640625
2017-12-01,3970.57470703125
2017-12-04,4028.31884765625
2017-12-05,4012.36767578125
2017-12-06,3974.55029296875
2017-12-07,4027.833984375
2017-12-08,4188.5087890625
2017-12-11,4379.7294921875
2017-12-12,4506.029296875
2017-12-13,4541.8583984375
2017-12-14,4462.7333984375
2017-12-15,4495.70166015625
2017-12-18,4459.82421875
2017-12-19,4468.40576171875
2017-12-20,4317.0390625
2017-12-21,4395.34033203125
2017-12-22,4479.94482421875
2017-12-26,4426.41845703125
2017-12-27,4482.27197265625
2017-12-28,4461.81201171875
2017-12-29,4414.78271484375
2018-01-01,4460.79296875
2018-01-02,4448.1396484375
2018-01-03,4458.61181640625
2018-01-04,4491.1923828125
2018-01-05,4584.62109375
2018-01-08,4535.2646484375
2018-01-09,4443.00048828125
2018-01-10,4454.6845703125
2018-01-11,4540.69482421875
2018-01-12,4586.89990234375
2018-01-15,4642.31640625
2018-01-16,4593.97900390625
2018-01-17,4592.1845703125
2018-01-18,4564.45166015625
2018-01-19,4504.623046875
2018-01-22,4587.96728515625
2018-01-23,4578.07470703125
2018-01-24,4555.23974609375
2018-01-25,4510.82861328125
2018-01-29,4538.02783203125
2018-01-30,4491.43505859375
2018-01-31,4539.87109375
2018-02-01,4532.1611328125
2018-02-02,4480.041015625
2018-02-05,4551.0224609375
2018-02-06,4413.03662109375
2018-02-07,4415.99462890625
2018-02-08,4427.58154296875
2018-02-09,4384.48095703125
2018-02-12,4359.462890625
2018-02-14,4403.8251953125
2018-02-15,4417.30419921875
2018-02-16,4375.46240234375
2018-02-19,4309.86328125
2018-02-20,4258.90771484375
2018-02-21,4155.4912109375
2018-02-22,4111.5654296875
2018-02-23,4065.942138671875
2018-02-26,4155.54052734375
2018-02-27,4154.18212890625
2018-02-28,4154.23095703125
2018-03-01,4172.994140625
2018-03-05,4179.78271484375
2018-03-06,4165.6728515625
2018-03-07,4098.81396484375
2018-03-08,4134.7890625
2018-03-09,4100.85009765625
2018-03-12,4052.8994140625
2018-03-13,4055.615478515625
2018-03-14,4032.148681640625
2018-03-15,4032.00390625
2018-03-16,3945.993408203125
2018-03-19,3931.836669921875
2018-03-20,3859.934326171875
2018-03-21,3876.177001953125
2018-03-22,3818.626953125
2018-03-23,3750.7978515625
2018-03-26,3674.775390625
2018-03-27,3705.998779296875
2018-03-28,3654.46044921875
2018-04-02,3656.109375
2018-04-03,3627.261474609375
2018-04-04,3634.291748046875
2018-04-05,3641.951904296875
2018-04-06,3629.927978515625
2018-04-09,3617.177001953125
2018-04-10,3719.28369140625
2018-04-11,3603.601318359375
2018-04-12,3638.46142578125
2018-04-13,3717.926025390625
2018-04-16,3701.44140625
2018-04-17,3693.24755859375
2018-04-18,3688.3994140625
2018-04-19,3729.901611328125
2018-04-20,3720.689453125
2018-04-23,3731.21044921875
2018-04-24,3789.5849609375
2018-04-25,3742.9921875
2018-04-26,3693.24755859375
2018-04-27,3675.40576171875
2018-04-30,3576.789794921875
2018-05-02,3532.66943359375
2018-05-03,3576.207763671875
2018-05-04,3419.84814453125
2018-05-07,3476.08935546875
2018-05-08,3466.731689453125
2018-05-09,3420.76953125
2018-05-10,3401.42431640625
2018-05-11,3211.0283203125
2018-05-14,3257.03955078125
2018-05-15,3191.635498046875
2018-05-16,3258.009521484375
2018-05-17,3229.113037109375
2018-05-18,3242.688720703125
2018-05-21,3180.726318359375
2018-05-22,3193.81689453125
2018-05-23,3247.439697265625
2018-05-24,3270.712158203125
2018-05-25,3396.672607421875
2018-05-28,3432.792724609375
2018-05-29,3309.935302734375
2018-05-30,3316.189697265625
2018-05-31,3345.2802734375
2018-06-01,3526.269775390625
2018-06-04,3491.2646484375
2018-06-05,3367.09765625
2018-06-06,3429.30224609375
2018-06-07,3379.460693359375
2018-06-08,3335.486083984375
2018-06-11,3370.540283203125
2018-06-12,3395.12109375
2018-06-13,3408.066162109375
2018-06-14,3389.157958984375
2018-06-15,3508.47607421875
2018-06-18,3638.994384765625
2018-06-19,3577.807861328125
2018-06-20,3589.298828125
2018-06-21,3524.2822265625
2018-06-22,3477.05859375
2018-06-25,3489.567626953125
2018-06-26,3502.22216796875
2018-06-27,3430.12646484375
2018-06-28,3447.968505859375
2018-06-29,3548.232666015625
2018-07-02,3544.64501953125
2018-07-03,3554.29345703125
2018-07-04,3522.294189453125
2018-07-05,3499.167724609375
2018-07-06,3511.627685546875
2018-07-09,3539.263427734375
2018-07-10,3535.288330078125
2018-07-11,3489.13134765625
2018-07-12,3487.094970703125
2018-07-13,3490.73095703125
2018-07-16,3474.48876953125
2018-07-17,3426.3447265625
2018-07-18,3468.768310546875
2018-07-19,3465.277099609375
2018-07-20,3444.648193359375
2018-07-23,3454.816650390625
2018-07-24,3595.912841796875
2018-07-25,3579.71142578125
2018-07-26,3643.447509765625
2018-07-27,3647.14599609375
2018-07-30,3719.785400390625
2018-07-31,3606.95751953125
2018-08-01,3567.742431640625
2018-08-02,3499.627197265625
2018-08-03,3601.216552734375
2018-08-06,3524.00244140625
2018-08-07,3514.22314453125
2018-08-08,3482.062744140625
2018-08-09,3458.660400390625
2018-08-10,3457.444091796875
2018-08-13,3474.61865234375
2018-08-14,3550.664794921875
2018-08-16,3532.80908203125
2018-08-17,3502.351806640625
2018-08-20,3509.844482421875
2018-08-21,3487.366455078125
2018-08-23,3452.578857421875
2018-08-24,3432.8251953125
2018-08-27,3407.719970703125
2018-08-28,3385.58251953125
2018-08-29,3379.208251953125
2018-08-30,3375.462646484375
2018-08-31,3376.435302734375
2018-09-03,3352.156982421875
2018-09-04,3306.714111328125
2018-09-05,3274.505615234375
2018-09-06,3261.028076171875
2018-09-07,3228.137939453125
2018-09-10,3213.736572265625
2018-09-11,3171.26220703125
2018-09-12,3106.795654296875
2018-09-14,3074.29443359375
2018-09-17,3079.889892578125
2018-09-18,3026.07861328125
2018-09-19,3019.461669921875
2018-09-21,2998.6865234375
2018-09-24,2929.695068359375
2018-09-25,2913.931640625
2018-09-26,2923.9541015625
2018-09-27,2930.960205078125
2018-09-28,2917.580322265625
2018-10-01,2861.093017578125
2018-10-03,2887.658447265625
2018-10-04,2881.77099609375
2018-10-05,2814.38525390625
2018-10-08,2815.8447265625
2018-10-09,2709.43896484375
2018-10-10,2724.813720703125
2018-10-11,2708.903564453125
2018-10-12,2719.996826171875
2018-10-15,2730.798095703125
2018-10-16,2754.8818359375
2018-10-17,2707.930908203125
2018-10-19,2723.207763671875
2018-10-22,2668.861328125
2018-10-23,2588.82568359375
2018-10-24,2613.78515625
2018-10-25,2588.728515625
2018-10-26,2630.571044921875
2018-10-29,2699.319091796875
2018-10-30,2724.42431640625
2018-10-31,2725.591552734375
2018-11-01,2653.292236328125
2018-11-02,2672.802490234375
2018-11-05,2697.859375
2018-11-06,2723.79150390625
2018-11-07,2766.072021484375
2018-11-09,2893.447998046875
2018-11-12,2846.885986328125
2018-11-13,2841.193359375
2018-11-14,2888.3876953125
2018-11-15,2974.74853515625
2018-11-16,3050.308349609375
2018-11-19,3048.021484375
2018-11-20,3036.1982421875
2018-11-21,3021.359375
2018-11-22,2977.181396484375
2018-11-26,2913.493408203125
2018-11-27,2960.6875
2018-11-28,2976.110595703125
2018-11-29,3079.987060546875
2018-11-30,3013.76904296875
2018-12-03,3033.328125
2018-12-04,3036.490234375
2018-12-05,3060.671630859375
2018-12-06,3018.099365234375
2018-12-07,3007.20068359375
2018-12-10,2936.74951171875
2018-12-11,2945.508056640625
2018-12-12,2986.911865234375
2018-12-13,3022.916015625
2018-12-14,3027.100341796875
2018-12-17,3005.2548828125
2018-12-18,2964.190673828125
2018-12-19,3012.309326171875
2018-12-20,3060.623046875
2018-12-21,3082.176513671875
2018-12-24,3037.80419921875
2018-12-26,3090.98291015625
2018-12-27,3162.40673828125
2018-12-28,3220.840087890625
2018-12-31,3280.68408203125
2019-01-01,3321.845947265625
2019-01-02,3275.28369140625
2019-01-03,3268.423583984375
2019-01-04,3258.693115234375
2019-01-07,3230.91162109375
2019-01-08,3209.94140625
2019-01-09,3202.5947265625
2019-01-10,3198.362060546875
2019-01-11,3165.082763671875
2019-01-14,3182.306396484375
2019-01-15,3115.650390625
2019-01-16,3196.950927734375
2019-01-17,3246.869873046875
2019-01-18,3237.576904296875
2019-01-21,3159.4873046875
2019-01-22,3019.461669921875
2019-01-23,2980.343505859375
2019-01-24,2911.644775390625
2019-01-25,2916.12060546875
2019-01-28,2861.57958984375
2019-01-29,2893.058837890625
2019-01-30,2925.36474609375
2019-01-31,3103.00048828125
2019-02-01,3096.529541015625
2019-02-04,3085.533447265625
2019-02-05,3009.828125
2019-02-06,3015.4716796875
2019-02-07,3016.49365234375
2019-02-08,3033.18212890625
2019-02-11,3037.901611328125
2019-02-12,3019.315673828125
2019-02-14,2956.892822265625
2019-02-15,2963.46044921875
2019-02-18,2939.03662109375
2019-02-19,2948.232421875
2019-02-20,2915.390869140625
2019-02-21,2911.595458984375
2019-02-22,3026.66259765625
2019-02-25,2978.884521484375
2019-02-26,3009.828125
2019-02-27,3046.366943359375
2019-02-28,3043.59375
2019-03-01,3059.017333984375
2019-03-05,3049.189208984375
2019-03-06,3107.57373046875
2019-03-07,3147.177734375
2019-03-08,3110.78515625
2019-03-11,3133.895751953125
2019-03-12,3148.540283203125
2019-03-13,3125.624267578125
2019-03-14,3146.399658203125
2019-03-15,3196.950927734375
2019-03-18,3177.100341796875
2019-03-19,3395.11865234375
2019-03-20,3323.694091796875
2019-03-22,3391.420654296875
2019-03-25,3299.5625
2019-03-26,3352.20556640625
2019-03-27,3375.364990234375
2019-03-28,3496.90234375
2019-04-01,3466.78564453125
2019-04-02,3394.33984375
2019-04-03,3276.59765625
2019-04-04,3255.822265625
2019-04-05,3244.82666015625
2019-04-08,3268.423583984375
2019-04-09,3184.933349609375
2019-04-10,3191.598876953125
2019-04-11,3163.185302734375
2019-04-12,3167.07763671875
2019-04-15,3196.27001953125
2019-04-16,3155.302978515625
2019-04-18,3143.869384765625
2019-04-22,3137.49609375
2019-04-23,3123.921630859375
2019-04-24,3098.086669921875
2019-04-25,3039.99365234375
2019-04-26,2998.929931640625
2019-04-30,3201.13525390625
2019-05-02,3135.2578125
2019-05-03,3076.727294921875
2019-05-06,3010.46044921875
2019-05-07,2947.11328125
2019-05-08,2917.045166015625
2019-05-09,2921.083740234375
2019-05-10,2925.80322265625
2019-05-13,2878.80322265625
2019-05-14,2872.0400390625
2019-05-15,2853.843994140625
2019-05-16,2836.912353515625
2019-05-17,2641.225830078125
2019-05-20,2660.34716796875
2019-05-21,2626.435302734375
2019-05-22,2629.98681640625
2019-05-23,2629.597900390625
2019-05-24,2627.01904296875
2019-05-27,2678.4951171875
2019-05-28,2674.943603515625
2019-05-29,2631.105712890625
2019-05-30,2615.00146484375
2019-05-31,2637.577392578125
2019-06-03,2624.197265625
2019-06-04,2590.869140625
2019-06-06,2610.4765625
2019-06-07,2596.999755859375
2019-06-10,2643.31787109375
2019-06-11,2628.91650390625
2019-06-12,2628.381591796875
2019-06-13,2645.9453125
2019-06-14,2632.7119140625
2019-06-17,2666.672119140625
2019-06-18,2657.03857421875
2019-06-19,2618.942626953125
2019-06-20,2618.21240234375
2019-06-21,2654.80029296875
2019-06-24,2635.24169921875
2019-06-25,2611.49853515625
2019-06-26,2583.5224609375
2019-06-27,2584.155029296875
2019-06-28,2612.812255859375
