Date,DALBHARAT.NS
2019-04-15,1060.82958984375
2019-04-16,1087.9027099609375
2019-04-18,1063.85400390625
2019-04-22,1033.4637451171875
2019-04-23,1051.2684326171875
2019-04-24,1061.073486328125
2019-04-25,1111.90283203125
2019-04-26,1120.3907470703125
2019-04-30,1120.3416748046875
2019-05-02,1086.8297119140625
2019-05-03,1072.0489501953125
2019-05-06,1085.365966796875
2019-05-07,1096.146728515625
2019-05-08,1082.585693359375
2019-05-09,1089.2684326171875
2019-05-10,1088.781005859375
2019-05-13,1044.4395751953125
2019-05-14,1045.6588134765625
2019-05-15,1012.2928466796875
2019-05-16,1010.9269409179688
2019-05-17,1002.8782958984375
2019-05-20,1063.6588134765625
2019-05-21,1063.70751953125
2019-05-22,1059.902587890625
2019-05-23,1071.6588134765625
2019-05-24,1105.7076416015625
2019-05-27,1141.5125732421875
2019-05-28,1183.951416015625
2019-05-29,1171.95166015625
2019-05-30,1167.0733642578125
2019-05-31,1152.8782958984375
2019-06-03,1160.3416748046875
2019-06-04,1150.3416748046875
2019-06-06,1099.5611572265625
2019-06-07,1102.48828125
2019-06-10,1134.585693359375
2019-06-11,1149.805419921875
2019-06-12,1142.341552734375
2019-06-13,1141.70751953125
2019-06-14,1132.1953125
2019-06-17,1074.7318115234375
2019-06-18,1071.902587890625
2019-06-19,1057.6102294921875
2019-06-20,1043.073486328125
2019-06-21,1047.902587890625
2019-06-24,1037.65869140625
2019-06-25,1034.2928466796875
2019-06-26,1033.902587890625
2019-06-27,1043.6588134765625
2019-06-28,1022.2931518554688
2019-07-01,1014.6343994140625
2019-07-02,1019.2197875976562
2019-07-03,1008.78076171875
2019-07-04,1013.1222534179688
2019-07-05,991.4149169921875
2019-07-08,967.512451171875
2019-07-09,969.1710205078125
2019-07-10,965.024658203125
2019-07-11,995.6100463867188
2019-07-12,979.7076416015625
2019-07-15,976.1464233398438
2019-07-16,988.1954345703125
2019-07-17,985.3173217773438
2019-07-18,972.7805786132812
2019-07-19,979.6099853515625
2019-07-22,973.8538818359375
2019-07-23,954.3905029296875
2019-07-24,928.78076171875
2019-07-25,936.4881591796875
2019-07-26,962.2442626953125
2019-07-29,932.9270629882812
2019-07-30,915.3661499023438
2019-07-31,899.0734252929688
2019-08-01,902.0489501953125
2019-08-02,963.9027099609375
2019-08-05,931.8051147460938
2019-08-06,969.2684936523438
2019-08-07,984.7808227539062
2019-08-08,984.8295288085938
2019-08-09,1000.0977172851562
2019-08-13,967.1709594726562
2019-08-14,965.7564086914062
2019-08-16,974.049072265625
2019-08-19,963.512451171875
2019-08-20,933.1709594726562
2019-08-21,927.2685546875
2019-08-22,913.0923461914062
2019-08-23,894.3699951171875
2019-08-26,898.5740966796875
2019-08-27,917.7363891601562
2019-08-28,909.6217041015625
2019-08-29,892.4147338867188
2019-08-30,880.0471801757812
2019-09-03,882.2958984375
2019-09-04,875.9899291992188
2019-09-05,853.2590942382812
2019-09-06,849.739501953125
2019-09-09,828.035400390625
2019-09-11,830.96826171875
2019-09-12,829.0618896484375
2019-09-13,821.2893676757812
2019-09-16,830.9194946289062
2019-09-17,807.9443359375
2019-09-18,782.0850830078125
2019-09-19,739.8008422851562
2019-09-20,775.4368286132812
2019-09-23,781.009521484375
2019-09-24,819.2362670898438
2019-09-25,780.4718017578125
2019-09-26,839.9629516601562
2019-09-27,797.874267578125
2019-09-30,804.2291259765625
2019-10-01,782.280517578125
2019-10-03,776.5611572265625
2019-10-04,778.1254272460938
2019-10-07,762.3848876953125
2019-10-09,754.2703247070312
2019-10-10,764.3890991210938
2019-10-11,765.5136108398438
2019-10-14,792.3504028320312
2019-10-15,790.7373046875
2019-10-16,792.83935546875
2019-10-17,789.3196411132812
2019-10-18,798.9008178710938
2019-10-22,786.5332641601562
2019-10-23,792.3993530273438
2019-10-24,792.3016357421875
2019-10-25,790.052978515625
2019-10-27,796.2122802734375
2019-10-29,794.6968383789062
2019-10-30,796.163330078125
2019-10-31,791.7149658203125
2019-11-01,796.1145629882812
2019-11-04,794.5989990234375
2019-11-05,804.96240234375
2019-11-06,802.8115234375
2019-11-07,806.77099609375
2019-11-08,801.7359619140625
2019-11-11,804.5225219726562
2019-11-13,803.25146484375
2019-11-14,811.317138671875
2019-11-15,811.2683715820312
2019-11-18,813.0281372070312
2019-11-19,824.3690795898438
2019-11-20,822.2182006835938
2019-11-21,833.1680297851562
2019-11-22,848.419677734375
2019-11-25,852.0858764648438
2019-11-26,849.4951171875
2019-11-27,862.5469360351562
2019-11-28,855.9965209960938
2019-11-29,861.22705078125
2019-12-02,851.1082763671875
2019-12-03,841.72265625
2019-12-04,838.7407836914062
2019-12-05,826.56884765625
2019-12-06,826.862060546875
2019-12-09,816.4498901367188
2019-12-10,811.2683715820312
2019-12-11,809.6552124023438
2019-12-12,796.6032104492188
2019-12-13,793.7191162109375
2019-12-16,784.8223266601562
2019-12-17,810.2906494140625
2019-12-18,791.3728637695312
2019-12-19,791.8128051757812
2019-12-20,785.3600463867188
2019-12-23,781.0584106445312
2019-12-24,777.8809814453125
2019-12-26,777.9786987304688
2019-12-27,773.1392211914062
2019-12-30,760.4783935546875
2019-12-31,782.4270629882812
2020-01-01,787.0221557617188
2020-01-02,801.6871948242188
2020-01-03,785.800048828125
2020-01-06,771.3306884765625
2020-01-07,777.0010986328125
2020-01-08,787.6087036132812
2020-01-09,784.7247314453125
2020-01-10,787.5110473632812
2020-01-13,793.2303466796875
2020-01-14,814.9834594726562
2020-01-15,815.227783203125
2020-01-16,840.9894409179688
2020-01-17,847.9796752929688
2020-01-20,835.7099609375
2020-01-21,832.9725341796875
2020-01-22,827.644287109375
2020-01-23,837.6653442382812
2020-01-24,846.6109619140625
2020-01-27,841.8693237304688
2020-01-28,840.8426513671875
2020-01-29,866.8487548828125
2020-01-30,858.1962890625
2020-01-31,854.0413208007812
2020-02-03,833.9501953125
2020-02-04,856.5831909179688
2020-02-05,865.4800415039062
2020-02-06,872.3724365234375
2020-02-07,868.4619140625
2020-02-10,882.149169921875
2020-02-11,878.0918579101562
2020-02-12,871.6392822265625
2020-02-13,854.8234252929688
2020-02-14,833.7545776367188
2020-02-17,847.47412109375
2020-02-18,823.26904296875
2020-02-19,850.3160400390625
2020-02-20,851.6390380859375
2020-02-24,821.162109375
2020-02-25,799.3088989257812
2020-02-26,786.2263793945312
2020-02-27,782.9924926757812
2020-02-28,766.4310302734375
2020-03-02,748.056640625
2020-03-03,735.6600952148438
2020-03-04,714.2477416992188
2020-03-05,730.8092041015625
2020-03-06,729.7803344726562
2020-03-09,729.486328125
2020-03-11,712.2879028320312
2020-03-12,625.071044921875
2020-03-13,611.1065673828125
2020-03-16,572.8878173828125
2020-03-17,536.6290893554688
2020-03-18,515.3148193359375
2020-03-19,477.7821960449219
2020-03-20,500.8603820800781
2020-03-23,400.7079162597656
2020-03-24,423.6881103515625
2020-03-25,433.4387512207031
2020-03-26,476.7532043457031
2020-03-27,493.6576232910156
2020-03-30,489.8847351074219
2020-03-31,480.7711181640625
2020-04-01,448.2362365722656
2020-04-03,413.8394470214844
2020-04-07,454.5570373535156
2020-04-08,453.6750183105469
2020-04-09,471.314453125
2020-04-13,484.83795166015625
2020-04-15,525.99658203125
2020-04-16,523.20361328125
2020-04-17,529.5244140625
2020-04-20,529.2304077148438
2020-04-21,523.64453125
2020-04-22,514.6777954101562
2020-04-23,521.5376586914062
2020-04-24,510.95404052734375
2020-04-27,523.64453125
2020-04-28,517.9118041992188
2020-04-29,510.9049072265625
2020-04-30,511.198974609375
2020-05-04,500.3213806152344
2020-05-05,497.2344970703125
2020-05-06,503.3102722167969
2020-05-07,499.73333740234375
2020-05-08,494.8335876464844
2020-05-11,494.9805908203125
2020-05-12,495.6175537109375
2020-05-13,498.60638427734375
2020-05-14,490.0317687988281
2020-05-15,490.3747253417969
2020-05-18,484.69091796875
2020-05-19,481.800048828125
2020-05-20,475.62628173828125
2020-05-21,476.0672302246094
2020-05-22,476.7042236328125
2020-05-26,497.03851318359375
2020-05-27,517.3728637695312
2020-05-28,549.6627197265625
2020-05-29,543.7339477539062
2020-06-01,550.4465942382812
2020-06-02,554.1215209960938
2020-06-03,554.5135498046875
2020-06-04,551.3285522460938
2020-06-05,556.2774047851562
2020-06-08,555.6895141601562
2020-06-09,553.4845581054688
2020-06-10,553.6315307617188
2020-06-11,554.1705932617188
2020-06-12,553.04345703125
2020-06-15,548.4376831054688
2020-06-16,556.08154296875
2020-06-17,558.433349609375
2020-06-18,562.8430786132812
2020-06-19,587.6363525390625
2020-06-22,579.89453125
2020-06-23,652.3631591796875
2020-06-24,675.6371459960938
2020-06-25,694.74658203125
2020-06-26,685.975830078125
2020-06-29,685.5839233398438
2020-06-30,659.810791015625
2020-07-01,683.3299560546875
2020-07-02,689.5527954101562
2020-07-03,701.50830078125
2020-07-06,704.2031860351562
2020-07-07,705.4281616210938
2020-07-08,696.4124755859375
2020-07-09,684.7018432617188
2020-07-10,685.3388061523438
2020-07-13,683.4769287109375
2020-07-14,684.7508544921875
2020-07-15,688.2787475585938
2020-07-16,676.17626953125
2020-07-17,692.8846435546875
2020-07-20,702.2432861328125
2020-07-21,688.523681640625
2020-07-22,712.092041015625
2020-07-23,706.0162353515625
2020-07-24,694.74658203125
2020-07-27,695.04052734375
2020-07-28,708.5640258789062
2020-07-29,704.3502807617188
2020-07-30,733.2103271484375
2020-07-31,745.4107666015625
2020-08-03,735.8560180664062
2020-08-04,767.90087890625
2020-08-05,756.876220703125
2020-08-06,771.9188232421875
2020-08-07,748.595703125
2020-08-10,764.422119140625
2020-08-11,758.0032958984375
2020-08-12,772.0167846679688
2020-08-13,775.7897338867188
2020-08-14,763.1971435546875
2020-08-17,748.5467529296875
2020-08-18,773.0947265625
2020-08-19,765.0590209960938
2020-08-20,754.7694091796875
2020-08-21,758.73828125
2020-08-24,754.9164428710938
2020-08-25,737.6690063476562
2020-08-26,724.7333984375
2020-08-27,725.4684448242188
2020-08-28,734.5331420898438
2020-08-31,734.7291259765625
2020-09-01,742.27490234375
2020-09-02,753.25048828125
2020-09-03,741.2949829101562
2020-09-04,729.682373046875
2020-09-07,705.5261840820312
2020-09-08,686.2208862304688
2020-09-09,669.3163452148438
2020-09-10,696.2655639648438
2020-09-11,698.9603881835938
2020-09-14,716.7958374023438
2020-09-15,752.6625366210938
2020-09-16,752.2215576171875
2020-09-17,776.8676147460938
2020-09-18,753.54443359375
2020-09-21,741.2459716796875
2020-09-22,747.2726440429688
2020-09-23,735.1211547851562
2020-09-24,719.392578125
2020-09-25,737.2769775390625
2020-09-28,759.6693115234375
2020-09-29,770.448974609375
2020-09-30,765.7940063476562
2020-10-01,756.7294311523438
2020-10-05,738.404052734375
2020-10-06,753.8384399414062
2020-10-07,774.9566040039062
2020-10-08,749.57568359375
2020-10-09,762.462158203125
2020-10-12,776.4755859375
2020-10-13,779.6605224609375
2020-10-14,786.1283569335938
2020-10-15,757.6112670898438
2020-10-16,773.7806396484375
2020-10-19,788.7742309570312
2020-10-20,798.5248413085938
2020-10-21,798.1818237304688
2020-10-22,817.3401489257812
2020-10-23,830.814697265625
2020-10-26,810.823486328125
2020-10-27,806.7566528320312
2020-10-28,808.4716186523438
2020-10-29,823.0241088867188
2020-10-30,825.9639282226562
2020-11-02,822.093017578125
2020-11-03,823.1219482421875
2020-11-04,814.7434692382812
2020-11-05,855.1669311523438
2020-11-06,875.0601806640625
2020-11-09,886.8197631835938
2020-11-10,891.2786865234375
2020-11-11,888.1427612304688
2020-11-12,895.1005249023438
2020-11-13,930.42822265625
2020-11-14,935.4260864257812
2020-11-17,962.3261108398438
2020-11-18,939.7379760742188
2020-11-19,957.9652709960938
2020-11-20,963.1101684570312
2020-11-23,1010.7364501953125
2020-11-24,1048.51416015625
2020-11-25,1007.8945922851562
2020-11-26,1004.6115112304688
2020-11-27,1079.6278076171875
2020-12-01,1128.5283203125
2020-12-02,1142.44384765625
2020-12-03,1157.584228515625
2020-12-04,1101.0401611328125
2020-12-07,1099.8642578125
2020-12-08,1065.320556640625
2020-12-09,1056.5498046875
2020-12-10,1016.518310546875
2020-12-11,1034.941650390625
2020-12-14,1045.9661865234375
2020-12-15,1034.108642578125
2020-12-16,1064.8302001953125
2020-12-17,1059.78369140625
2020-12-18,1053.1689453125
2020-12-21,950.6644287109375
2020-12-22,993.3421020507812
2020-12-23,1018.8701782226562
2020-12-24,1005.7386474609375
2020-12-28,1033.569580078125
2020-12-29,1048.1221923828125
2020-12-30,1056.1578369140625
2020-12-31,1058.1175537109375
2021-01-01,1072.5721435546875
2021-01-04,1114.4654541015625
2021-01-05,1096.09130859375
2021-01-06,1148.029541015625
2021-01-07,1144.9427490234375
2021-01-08,1179.927490234375
2021-01-11,1161.60205078125
2021-01-12,1161.7000732421875
2021-01-13,1147.392578125
2021-01-14,1155.3302001953125
2021-01-15,1116.62158203125
2021-01-18,1101.8240966796875
2021-01-19,1116.1318359375
2021-01-20,1148.568603515625
2021-01-21,1126.617431640625
2021-01-22,1131.908935546875
2021-01-25,1126.8134765625
2021-01-27,1133.820068359375
2021-01-28,1117.99365234375
2021-01-29,1131.8111572265625
2021-02-01,1194.8719482421875
2021-02-02,1232.796630859375
2021-02-03,1219.0772705078125
2021-02-04,1242.5963134765625
2021-02-05,1215.2064208984375
2021-02-08,1305.9510498046875
2021-02-09,1321.777587890625
2021-02-10,1337.848876953125
2021-02-11,1370.1387939453125
2021-02-12,1451.7698974609375
2021-02-15,1445.30224609375
2021-02-16,1415.854248046875
2021-02-17,1426.143798828125
2021-02-18,1446.0860595703125
2021-02-19,1446.722900390625
2021-02-22,1397.185791015625
2021-02-23,1419.3330078125
2021-02-24,1420.5579833984375
2021-02-25,1415.51123046875
2021-02-26,1407.37744140625
2021-03-01,1439.667236328125
2021-03-02,1463.08837890625
2021-03-03,1472.3489990234375
2021-03-04,1458.0416259765625
2021-03-05,1445.400146484375
2021-03-08,1420.0679931640625
2021-03-09,1422.4688720703125
2021-03-10,1440.84326171875
2021-03-12,1445.0570068359375
2021-03-15,1442.8519287109375
2021-03-16,1492.6343994140625
2021-03-17,1527.3740234375
2021-03-18,1540.9957275390625
2021-03-19,1543.5435791015625
2021-03-22,1552.1673583984375
2021-03-23,1531.68603515625
2021-03-24,1529.1383056640625
2021-03-25,1486.4117431640625
2021-03-26,1520.367431640625
2021-03-30,1552.265380859375
2021-03-31,1557.1651611328125
2021-04-01,1529.089111328125
2021-04-05,1506.109130859375
2021-04-06,1531.0982666015625
2021-04-07,1517.9664306640625
2021-04-08,1527.9130859375
2021-04-09,1524.826416015625
2021-04-12,1450.1038818359375
2021-04-13,1510.2249755859375
2021-04-15,1546.630615234375
2021-04-16,1528.6971435546875
2021-04-19,1473.3780517578125
2021-04-20,1418.3529052734375
2021-04-22,1449.31982421875
2021-04-23,1395.8629150390625
2021-04-26,1441.67626953125
2021-04-27,1499.1513671875
2021-04-28,1480.0419921875
2021-04-29,1506.697021484375
2021-04-30,1476.1710205078125
2021-05-03,1515.4677734375
2021-05-04,1521.200439453125
2021-05-05,1507.6768798828125
2021-05-06,1535.8017578125
2021-05-07,1599.20556640625
2021-05-10,1619.490966796875
2021-05-11,1687.794677734375
2021-05-12,1666.6763916015625
2021-05-14,1692.890625
2021-05-17,1742.231689453125
2021-05-18,1780.1072998046875
2021-05-19,1758.89111328125
2021-05-20,1778.2945556640625
2021-05-21,1794.267822265625
2021-05-24,1840.8651123046875
2021-05-25,1821.9517822265625
2021-05-26,1808.67333984375
2021-05-27,1784.56640625
2021-05-28,1740.5164794921875
2021-05-31,1729.6392822265625
2021-06-01,1778.931396484375
2021-06-02,1749.1405029296875
2021-06-03,1752.2762451171875
2021-06-04,1755.167236328125
2021-06-07,1733.3629150390625
2021-06-08,1754.72607421875
2021-06-09,1721.015380859375
2021-06-10,1757.8621826171875
2021-06-11,1750.70849609375
2021-06-14,1763.10498046875
2021-06-15,1821.7557373046875
2021-06-16,1804.5574951171875
2021-06-17,1768.935546875
2021-06-18,1753.9423828125
2021-06-21,1780.5975341796875
2021-06-22,1812.005126953125
2021-06-23,1788.0450439453125
2021-06-24,1764.966796875
2021-06-25,1795.8358154296875
2021-06-28,1828.1746826171875
2021-06-29,1836.6025390625
2021-06-30,1853.26171875
2021-07-01,1852.3798828125
2021-07-02,1898.830322265625
2021-07-05,1930.0911865234375
2021-07-06,1961.93994140625
2021-07-07,2003.8822021484375
2021-07-08,2018.58203125
2021-07-09,2077.3310546875
2021-07-12,2125.153564453125
2021-07-13,2152.4453125
2021-07-14,2136.66796875
2021-07-15,2226.041015625
2021-07-16,2206.784423828125
2021-07-19,2182.5791015625
2021-07-20,2139.41162109375
2021-07-22,2177.67919921875
2021-07-23,2245.54150390625
2021-07-26,2182.333740234375
2021-07-27,2205.167236328125
2021-07-28,2104.867919921875
2021-07-29,2092.618408203125
2021-07-30,2096.244384765625
2021-08-02,2118.146484375
2021-08-03,2081.985595703125
2021-08-04,1995.3077392578125
2021-08-05,1900.545166015625
2021-08-06,1901.42724609375
2021-08-09,1886.776611328125
2021-08-10,1879.2310791015625
2021-08-11,1863.992431640625
2021-08-12,1855.1727294921875
2021-08-13,1879.5738525390625
2021-08-16,1866.736328125
2021-08-17,1824.94091796875
2021-08-18,1864.825439453125
2021-08-20,1914.313720703125
2021-08-23,1908.3848876953125
2021-08-24,1973.1605224609375
2021-08-25,1991.093994140625
2021-08-26,2001.7755126953125
2021-08-27,1991.3388671875
2021-08-30,2135.8349609375
2021-08-31,2155.728271484375
2021-09-01,2098.546875
2021-09-02,2150.877685546875
2021-09-03,2184.73486328125
2021-09-06,2231.13623046875
2021-09-07,2248.7265625
2021-09-08,2250.98095703125
2021-09-09,2285.965576171875
2021-09-13,2361.12890625
2021-09-14,2398.808349609375
2021-09-15,2406.745849609375
2021-09-16,2340.843994140625
2021-09-17,2252.058837890625
2021-09-20,2176.993408203125
2021-09-21,2115.1005859375
2021-09-22,2085.9296875
2021-09-23,2085.782470703125
2021-09-24,2048.913818359375
2021-09-27,2009.10302734375
2021-09-28,1992.6788330078125
2021-09-29,2012.5350341796875
2021-09-30,2064.798583984375
2021-10-01,2074.35888671875
2021-10-04,2087.056884765625
2021-10-05,2033.4698486328125
2021-10-06,2062.83740234375
2021-10-07,2052.29638671875
2021-10-08,2059.11083984375
2021-10-11,2037.44091796875
2021-10-12,2026.164794921875
2021-10-13,2032.5384521484375
2021-10-14,2022.7330322265625
2021-10-18,2043.9617919921875
2021-10-19,1996.0618896484375
2021-10-20,1933.74755859375
2021-10-21,1937.1304931640625
2021-10-22,1890.5543212890625
2021-10-25,1849.27294921875
2021-10-26,1906.782470703125
2021-10-27,1921.6376953125
2021-10-28,1952.6231689453125
2021-10-29,1973.1168212890625
2021-11-01,1977.2349853515625
2021-11-02,1979.147216796875
2021-11-03,1973.9501953125
2021-11-04,1995.27734375
2021-11-08,2052.933837890625
2021-11-09,2095.079833984375
2021-11-10,2129.563232421875
2021-11-11,2083.24169921875
2021-11-12,2104.314453125
2021-11-15,2079.11572265625
2021-11-16,2021.4959716796875
2021-11-17,1955.9681396484375
2021-11-18,1980.0867919921875
2021-11-22,1908.074462890625
2021-11-23,1996.345947265625
2021-11-24,1965.792236328125
2021-11-25,1943.540283203125
2021-11-26,1855.1707763671875
2021-11-29,1826.778564453125
2021-11-30,1840.4835205078125
2021-12-01,1805.8037109375
2021-12-02,1815.971923828125
2021-12-03,1834.9327392578125
2021-12-06,1762.2821044921875
2021-12-07,1824.4698486328125
2021-12-08,1880.222900390625
2021-12-09,1879.63330078125
2021-12-10,1852.812744140625
2021-12-13,1848.1463623046875
2021-12-14,1883.218994140625
2021-12-15,1897.7591552734375
2021-12-16,1850.8480224609375
2021-12-17,1821.7191162109375
2021-12-20,1768.962646484375
2021-12-21,1810.32275390625
2021-12-22,1811.944091796875
2021-12-23,1814.5472412109375
2021-12-24,1794.11279296875
2021-12-27,1786.5482177734375
2021-12-28,1832.0836181640625
2021-12-29,1787.72705078125
2021-12-30,1772.646728515625
2021-12-31,1815.431640625
2022-01-03,1848.7850341796875
2022-01-04,1843.6273193359375
2022-01-05,1877.47216796875
2022-01-06,1854.2374267578125
2022-01-07,1897.415283203125
2022-01-10,1959.062744140625
2022-01-11,1964.3187255859375
2022-01-12,1991.18798828125
2022-01-13,1969.6236572265625
2022-01-14,1977.4832763671875
2022-01-17,2030.38720703125
2022-01-18,1946.7332763671875
2022-01-19,1948.79638671875
2022-01-20,1953.905029296875
2022-01-21,1917.4075927734375
2022-01-24,1834.7362060546875
2022-01-25,1802.61083984375
2022-01-27,1696.0172119140625
2022-01-28,1753.341796875
2022-01-31,1750.4930419921875
2022-02-01,1869.2685546875
2022-02-02,1885.822509765625
2022-02-03,1907.58349609375
2022-02-04,1906.1097412109375
2022-02-07,1943.835205078125
2022-02-08,1905.8641357421875
2022-02-09,1934.6983642578125
2022-02-10,1913.919921875
2022-02-11,1865.58447265625
2022-02-14,1772.7447509765625
2022-02-15,1822.0137939453125
2022-02-16,1798.1407470703125
2022-02-17,1810.47021484375
2022-02-18,1757.615478515625
2022-02-21,1708.5924072265625
2022-02-22,1656.621826171875
2022-02-23,1625.18408203125
2022-02-24,1509.846923828125
2022-02-25,1547.178955078125
2022-02-28,1539.4671630859375
2022-03-02,1490.6893310546875
2022-03-03,1401.73046875
2022-03-04,1379.7242431640625
2022-03-07,1307.6136474609375
2022-03-08,1338.314697265625
2022-03-09,1439.3575439453125
2022-03-10,1456.10791015625
2022-03-11,1404.7266845703125
2022-03-14,1382.6715087890625
2022-03-15,1398.7833251953125
2022-03-16,1447.7080078125
2022-03-17,1434.5926513671875
2022-03-21,1400.109375
2022-03-22,1397.4569091796875
2022-03-23,1387.6817626953125
2022-03-24,1364.05419921875
2022-03-25,1336.4971923828125
2022-03-28,1359.338623046875
2022-03-29,1406.5443115234375
2022-03-30,1466.9146728515625
2022-03-31,1469.3214111328125
2022-04-01,1499.3837890625
2022-04-04,1549.1932373046875
2022-04-05,1564.37158203125
2022-04-06,1565.8944091796875
2022-04-07,1561.277099609375
2022-04-08,1579.010009765625
2022-04-11,1592.0762939453125
2022-04-12,1574.34326171875
2022-04-13,1601.360107421875
2022-04-18,1573.6556396484375
2022-04-19,1545.4107666015625
2022-04-20,1561.031494140625
2022-04-21,1584.9044189453125
2022-04-22,1591.781494140625
2022-04-25,1543.298583984375
2022-04-26,1555.2840576171875
2022-04-27,1522.3729248046875
2022-04-28,1511.271484375
2022-04-29,1492.4580078125
2022-05-02,1475.363525390625
2022-05-04,1419.16845703125
2022-05-05,1414.6494140625
2022-05-06,1402.3690185546875
2022-05-09,1427.273681640625
2022-05-10,1396.8184814453125
2022-05-11,1421.575439453125
2022-05-12,1380.8048095703125
2022-05-13,1383.2608642578125
2022-05-16,1409.786376953125
2022-05-17,1388.860595703125
2022-05-18,1397.211181640625
2022-05-19,1345.093505859375
2022-05-20,1374.91015625
2022-05-23,1343.2266845703125
2022-05-24,1299.2138671875
2022-05-25,1268.1201171875
2022-05-26,1310.8065185546875
2022-05-27,1311.4453125
2022-05-30,1349.9561767578125
2022-05-31,1338.5601806640625
2022-06-01,1338.4620361328125
2022-06-02,1349.61279296875
2022-06-03,1230.7877197265625
2022-06-06,1260.1624755859375
2022-06-07,1216.0020751953125
2022-06-08,1247.3907470703125
2022-06-09,1271.5093994140625
2022-06-10,1265.6640625
2022-06-13,1238.843505859375
2022-06-14,1262.66748046875
2022-06-15,1258.2958984375
2022-06-16,1230.3455810546875
2022-06-17,1237.2718505859375
2022-06-20,1231.3770751953125
2022-06-21,1236.0926513671875
2022-06-22,1225.040283203125
2022-06-23,1235.49609375
2022-06-24,1278.847900390625
2022-06-27,1284.8646240234375
2022-06-28,1284.66748046875
2022-06-29,1271.992431640625
2022-06-30,1266.1727294921875
2022-07-01,1308.7845458984375
2022-07-04,1299.8577880859375
2022-07-05,1284.2236328125
2022-07-06,1362.6905517578125
2022-07-07,1433.3648681640625
2022-07-08,1414.1304931640625
2022-07-11,1430.7508544921875
2022-07-12,1418.5692138671875
2022-07-13,1457.038330078125
2022-07-14,1420.4925537109375
2022-07-15,1428.6302490234375
2022-07-18,1470.10791015625
2022-07-19,1494.07666015625
2022-07-20,1492.301513671875
2022-07-21,1518.785888671875
2022-07-22,1573.7275390625
2022-07-25,1528.649658203125
2022-07-26,1513.557861328125
2022-07-27,1554.9862060546875
2022-07-28,1563.7158203125
2022-07-29,1577.8704833984375
2022-08-01,1564.7020263671875
2022-08-02,1560.9044189453125
2022-08-03,1526.2330322265625
2022-08-04,1540.5849609375
2022-08-05,1594.2935791015625
2022-08-08,1581.470703125
2022-08-10,1536.491455078125
2022-08-11,1541.9656982421875
2022-08-12,1538.56298828125
2022-08-16,1563.0745849609375
2022-08-17,1573.62890625
2022-08-18,1644.204833984375
2022-08-19,1594.0963134765625
2022-08-22,1532.9405517578125
2022-08-23,1540.0916748046875
2022-08-24,1531.2635498046875
2022-08-25,1516.122802734375
2022-08-26,1510.6976318359375
2022-08-29,1507.9356689453125
2022-08-30,1515.4320068359375
2022-09-01,1509.9578857421875
2022-09-02,1513.75537109375
2022-09-05,1529.4881591796875
2022-09-06,1535.7515869140625
2022-09-07,1582.01318359375
2022-09-08,1629.8037109375
2022-09-09,1637.6453857421875
2022-09-12,1669.604248046875
2022-09-13,1637.595947265625
2022-09-14,1740.722412109375
2022-09-15,1740.3277587890625
