Date,CHENNPETRO.NS
2016-03-01,138.4375762939453
2016-03-02,136.73133850097656
2016-03-03,145.2624969482422
2016-03-04,156.7407989501953
2016-03-08,154.9569854736328
2016-03-09,153.67733764648438
2016-03-10,147.74429321289062
2016-03-11,146.8911590576172
2016-03-14,154.64678955078125
2016-03-15,153.48345947265625
2016-03-16,151.19554138183594
2016-03-17,153.48345947265625
2016-03-18,151.62210083007812
2016-03-21,152.9405517578125
2016-03-22,154.18145751953125
2016-03-23,159.9206085205078
2016-03-28,153.9099884033203
2016-03-29,152.63034057617188
2016-03-30,154.45289611816406
2016-03-31,154.4916534423828
2016-04-01,157.3224639892578
2016-04-04,156.0815887451172
2016-04-05,152.82421875
2016-04-06,157.36123657226562
2016-04-07,155.38357543945312
2016-04-08,156.2366943359375
2016-04-11,158.1755828857422
2016-04-12,157.4387969970703
2016-04-13,156.89590454101562
2016-04-18,162.90652465820312
2016-04-20,164.80661010742188
2016-04-21,171.82545471191406
2016-04-22,170.7396697998047
2016-04-25,173.027587890625
2016-04-26,169.14976501464844
2016-04-27,174.3848114013672
2016-04-28,169.6926727294922
2016-04-29,165.77609252929688
2016-05-02,164.61273193359375
2016-05-03,163.06161499023438
2016-05-04,158.09803771972656
2016-05-05,157.08978271484375
2016-05-06,159.10626220703125
2016-05-09,161.0839385986328
2016-05-10,158.48582458496094
2016-05-11,153.7936553955078
2016-05-12,154.9957733154297
2016-05-13,154.1038818359375
2016-05-16,153.522216796875
2016-05-17,156.818359375
2016-05-18,158.25314331054688
2016-05-19,158.71847534179688
2016-05-20,158.7960205078125
2016-05-23,157.7490234375
2016-05-24,152.7466583251953
2016-05-25,152.00985717773438
2016-05-26,148.9464111328125
2016-05-27,155.4611053466797
2016-05-30,151.62210083007812
2016-05-31,155.42233276367188
2016-06-01,153.98753356933594
2016-06-02,151.62210083007812
2016-06-03,150.1873016357422
2016-06-06,153.32833862304688
2016-06-07,153.2119903564453
2016-06-08,152.7078857421875
2016-06-09,155.42233276367188
2016-06-10,151.8159942626953
2016-06-13,151.85475158691406
2016-06-14,151.27310180664062
2016-06-15,151.19554138183594
2016-06-16,151.389404296875
2016-06-17,151.89353942871094
2016-06-20,150.38121032714844
2016-06-21,148.3259735107422
2016-06-22,147.1626434326172
2016-06-23,146.77484130859375
2016-06-24,141.539794921875
2016-06-27,147.39529418945312
2016-06-28,147.666748046875
2016-06-29,152.82421875
2016-06-30,153.05690002441406
2016-07-01,153.5997772216797
2016-07-04,155.42233276367188
2016-07-05,157.90414428710938
2016-07-07,157.94290161132812
2016-07-08,153.44467163085938
2016-07-11,155.8876953125
2016-07-12,157.67147827148438
2016-07-13,168.06396484375
2016-07-14,172.4846649169922
2016-07-15,170.1192169189453
2016-07-18,169.49876403808594
2016-07-19,181.55874633789062
2016-07-20,182.41184997558594
2016-07-21,202.92543029785156
2016-07-22,197.3801727294922
2016-07-25,207.2685546875
2016-07-26,197.6128387451172
2016-07-27,203.9336700439453
2016-07-28,202.57644653320312
2016-07-29,206.95835876464844
2016-08-01,213.8996124267578
2016-08-02,222.547119140625
2016-08-03,216.22628784179688
2016-08-04,223.47776794433594
2016-08-05,226.58001708984375
2016-08-08,225.49424743652344
2016-08-09,212.697509765625
2016-08-10,200.32730102539062
2016-08-11,201.99476623535156
2016-08-12,199.55174255371094
2016-08-16,209.86669921875
2016-08-17,214.28736877441406
2016-08-18,215.64463806152344
2016-08-19,209.7115936279297
2016-08-22,208.66456604003906
2016-08-23,205.17454528808594
2016-08-24,218.66934204101562
2016-08-25,213.8996124267578
2016-08-26,218.01010131835938
2016-08-29,219.71630859375
2016-08-30,227.38632202148438
2016-08-31,231.67367553710938
2016-09-01,232.6570281982422
2016-09-02,236.3936767578125
2016-09-06,240.20901489257812
2016-09-07,234.58436584472656
2016-09-08,227.34701538085938
2016-09-09,224.39697265625
2016-09-12,222.70565795898438
2016-09-14,229.54966735839844
2016-09-15,226.52102661132812
2016-09-16,237.33767700195312
2016-09-19,236.0396728515625
2016-09-20,238.55702209472656
2016-09-21,237.49501037597656
2016-09-22,238.9503631591797
2016-09-23,238.2816925048828
2016-09-26,238.16366577148438
2016-09-27,239.14698791503906
2016-09-28,235.3710174560547
2016-09-29,220.26699829101562
2016-09-30,225.9703369140625
2016-10-03,233.8763427734375
2016-10-04,229.23500061035156
2016-10-05,227.74034118652344
2016-10-06,231.2410125732422
2016-10-07,234.23036193847656
2016-10-10,230.41497802734375
2016-10-13,228.05502319335938
2016-10-14,226.28500366210938
2016-10-17,225.65565490722656
2016-10-18,228.33035278320312
2016-10-19,230.45433044433594
2016-10-20,227.976318359375
2016-10-21,226.24569702148438
2016-10-24,229.27435302734375
2016-10-25,225.9310302734375
2016-10-26,225.30165100097656
2016-10-27,221.80101013183594
2016-10-28,221.17166137695312
2016-11-01,224.711669921875
2016-11-02,216.2156524658203
2016-11-03,203.90431213378906
2016-11-04,199.02694702148438
2016-11-07,210.8269805908203
2016-11-08,213.02963256835938
2016-11-09,212.43963623046875
2016-11-10,215.8223114013672
2016-11-11,205.67431640625
2016-11-15,183.9622802734375
2016-11-16,193.04827880859375
2016-11-17,207.2082977294922
2016-11-18,210.9843292236328
2016-11-21,199.6562957763672
2016-11-22,200.20697021484375
2016-11-23,200.52163696289062
2016-11-24,200.0496368408203
2016-11-25,203.39295959472656
2016-11-28,213.97366333007812
2016-11-29,210.8269805908203
2016-11-30,219.36233520507812
2016-12-01,213.26564025878906
2016-12-02,212.28231811523438
2016-12-05,210.39431762695312
2016-12-06,208.62432861328125
2016-12-07,206.97232055664062
2016-12-08,213.26564025878906
2016-12-09,216.8056640625
2016-12-12,220.85699462890625
2016-12-13,217.71031188964844
2016-12-14,218.73300170898438
2016-12-15,215.97964477539062
2016-12-16,216.33364868164062
2016-12-19,212.28231811523438
2016-12-20,213.4623260498047
2016-12-21,211.96763610839844
2016-12-22,208.34898376464844
2016-12-23,206.6576385498047
2016-12-26,201.78030395507812
2016-12-27,201.42628479003906
2016-12-28,204.02232360839844
2016-12-29,216.01898193359375
2016-12-30,215.4683074951172
2017-01-02,222.50900268554688
2017-01-03,239.0290069580078
2017-01-04,249.29505920410156
2017-01-05,250.8290557861328
2017-01-06,252.99234008789062
2017-01-09,257.7123718261719
2017-01-10,263.5730285644531
2017-01-11,258.53839111328125
2017-01-12,259.44305419921875
2017-01-13,256.4143981933594
2017-01-16,258.4203796386719
2017-01-17,261.8030700683594
2017-01-18,258.5777587890625
2017-01-19,263.02239990234375
2017-01-20,257.86968994140625
2017-01-23,260.7410888671875
2017-01-24,267.3490295410156
2017-01-25,267.742431640625
2017-01-27,265.4217224121094
2017-01-30,263.3370666503906
2017-01-31,259.44305419921875
2017-02-01,261.3703918457031
2017-02-02,265.8150329589844
2017-02-03,267.15240478515625
2017-02-06,272.3837585449219
2017-02-07,276.27777099609375
2017-02-08,287.3304138183594
2017-02-09,284.1837463378906
2017-02-10,298.8550720214844
2017-02-13,290.75244140625
2017-02-14,284.695068359375
2017-02-15,282.76776123046875
2017-02-16,283.4364013671875
2017-02-17,306.9577941894531
2017-02-20,306.9577941894531
2017-02-21,309.51446533203125
2017-02-22,300.3104553222656
2017-02-23,290.005126953125
2017-02-27,291.145751953125
2017-02-28,298.8157958984375
2017-03-01,299.28778076171875
2017-03-02,297.6357727050781
2017-03-03,297.1244812011719
2017-03-06,294.056396484375
2017-03-07,292.5224304199219
2017-03-08,290.12310791015625
2017-03-09,290.75244140625
2017-03-10,289.8870849609375
2017-03-14,290.1624450683594
2017-03-15,290.3197326660156
2017-03-16,295.27581787109375
2017-03-17,291.57843017578125
2017-03-20,292.0111083984375
2017-03-21,286.77972412109375
2017-03-22,287.4090881347656
2017-03-23,294.4497375488281
2017-03-24,293.8204345703125
2017-03-27,288.0777587890625
2017-03-28,286.4257507324219
2017-03-29,284.2624206542969
2017-03-30,283.6723937988281
2017-03-31,285.5997619628906
2017-04-03,295.00042724609375
2017-04-05,293.5844421386719
2017-04-06,290.12310791015625
2017-04-07,294.37109375
2017-04-10,293.5844421386719
2017-04-11,296.0231018066406
2017-04-12,298.6977844238281
2017-04-13,302.8277587890625
2017-04-17,304.9911193847656
2017-04-18,296.96710205078125
2017-04-19,292.48309326171875
2017-04-20,285.7964172363281
2017-04-21,287.8810729980469
2017-04-24,290.005126953125
2017-04-25,299.6417541503906
2017-04-26,295.00042724609375
2017-04-27,298.4224548339844
2017-04-28,299.6811218261719
2017-05-02,298.0684509277344
2017-05-03,298.0290832519531
2017-05-04,296.14111328125
2017-05-05,294.5284118652344
2017-05-08,298.9337463378906
2017-05-09,312.3857727050781
2017-05-10,332.5245056152344
2017-05-11,318.6004943847656
2017-05-12,319.1904602050781
2017-05-15,327.7257995605469
2017-05-16,310.4978332519531
2017-05-17,310.3011779785156
2017-05-18,304.5191345214844
2017-05-19,301.1364440917969
2017-05-22,300.38909912109375
2017-05-23,285.757080078125
2017-05-24,287.8810729980469
2017-05-25,293.0730895996094
2017-05-26,305.3450927734375
2017-05-29,292.5224304199219
2017-05-30,296.77044677734375
2017-05-31,299.7204284667969
2017-06-01,300.3497619628906
2017-06-02,303.6537780761719
2017-06-05,303.8111267089844
2017-06-06,308.09844970703125
2017-06-07,308.4917297363281
2017-06-08,304.91241455078125
2017-06-09,301.3330993652344
2017-06-12,299.9564514160156
2017-06-13,299.40576171875
2017-06-14,301.49041748046875
2017-06-15,300.5071105957031
2017-06-16,302.3558044433594
2017-06-19,302.4737548828125
2017-06-20,293.85980224609375
2017-06-21,286.111083984375
2017-06-22,280.5257263183594
2017-06-23,268.4504089355469
2017-06-27,275.96307373046875
2017-06-28,273.91778564453125
2017-06-29,285.8750915527344
2017-06-30,278.44110107421875
2017-07-03,278.12640380859375
2017-07-04,278.2050476074219
2017-07-05,281.82373046875
2017-07-06,284.65576171875
2017-07-07,284.4591064453125
2017-07-10,286.6224365234375
2017-07-11,282.76776123046875
2017-07-12,309.31781005859375
2017-07-13,308.8064270019531
2017-07-14,314.74578857421875
2017-07-17,310.6944885253906
2017-07-18,301.3724365234375
2017-07-19,303.26043701171875
2017-07-20,301.0577697753906
2017-07-21,305.3450927734375
2017-07-24,302.3951416015625
2017-07-25,312.89715576171875
2017-07-26,306.249755859375
2017-07-27,304.7158203125
2017-07-28,301.6084289550781
2017-07-31,304.4404296875
2017-08-01,325.9164733886719
2017-08-02,320.0164794921875
2017-08-03,322.6911315917969
2017-08-04,317.3418273925781
2017-08-07,328.7091369628906
2017-08-08,324.146484375
2017-08-09,313.29046630859375
2017-08-10,300.2711181640625
2017-08-11,304.2044677734375
2017-08-14,314.4776916503906
2017-08-16,325.0420837402344
2017-08-17,326.5809631347656
2017-08-18,331.6968078613281
2017-08-21,334.4002990722656
2017-08-22,335.4400939941406
2017-08-23,337.3117370605469
2017-08-24,346.2956237792969
2017-08-28,346.91949462890625
2017-08-29,352.7424011230469
2017-08-30,359.06439208984375
2017-08-31,372.9561767578125
2017-09-01,383.3125915527344
2017-09-04,375.2021484375
2017-09-05,377.4065246582031
2017-09-06,371.5836486816406
2017-09-07,371.6252136230469
2017-09-08,368.67218017578125
2017-09-11,379.0702209472656
2017-09-12,381.27459716796875
2017-09-13,365.5111999511719
2017-09-14,366.0518493652344
2017-09-15,364.05548095703125
2017-09-18,362.1006164550781
2017-09-19,375.2437438964844
2017-09-20,366.8836975097656
2017-09-21,364.8872985839844
2017-09-22,345.5469665527344
2017-09-25,340.6806640625
2017-09-26,332.6534118652344
2017-09-27,326.62255859375
2017-09-28,325.3332214355469
2017-09-29,335.1905822753906
2017-10-03,337.4781494140625
2017-10-04,336.0224304199219
2017-10-05,335.3153381347656
2017-10-06,344.2160339355469
2017-10-09,355.6538391113281
2017-10-10,352.9087829589844
2017-10-11,354.44769287109375
2017-10-12,357.27593994140625
2017-10-13,359.6466979980469
2017-10-16,365.1368713378906
2017-10-17,370.6269836425781
2017-10-18,372.6650390625
2017-10-19,366.67572021484375
2017-10-23,369.2128601074219
2017-10-24,376.241943359375
2017-10-25,365.5111999511719
2017-10-26,367.6739501953125
2017-10-27,371.7084045410156
2017-10-30,384.4772033691406
2017-10-31,389.9673156738281
2017-11-01,386.4320068359375
2017-11-02,384.9346618652344
2017-11-03,391.5062255859375
2017-11-06,388.59478759765625
2017-11-07,377.3648986816406
2017-11-08,381.9400634765625
2017-11-09,369.67041015625
2017-11-10,355.5706787109375
2017-11-13,354.40606689453125
2017-11-14,348.41680908203125
2017-11-15,351.49462890625
2017-11-16,353.1999206542969
2017-11-17,352.32647705078125
2017-11-20,346.1292724609375
2017-11-21,346.7531433105469
2017-11-22,345.4637756347656
2017-11-23,357.1095886230469
2017-11-24,357.1927490234375
2017-11-27,357.02642822265625
2017-11-28,350.12213134765625
2017-11-29,353.94854736328125
2017-11-30,353.5326232910156
2017-12-01,343.8832702636719
2017-12-04,342.13641357421875
2017-12-05,343.4258117675781
2017-12-06,336.3135070800781
2017-12-07,338.3099670410156
2017-12-08,341.0550231933594
2017-12-11,348.7495422363281
2017-12-12,347.3354187011719
2017-12-13,347.83453369140625
2017-12-14,349.66461181640625
2017-12-15,351.6610107421875
2017-12-18,347.2106628417969
2017-12-19,349.5814514160156
2017-12-20,356.8600158691406
2017-12-21,356.69366455078125
2017-12-22,363.59796142578125
2017-12-26,360.14581298828125
2017-12-27,359.896240234375
2017-12-28,355.77862548828125
2017-12-29,356.52728271484375
2018-01-01,359.2723693847656
2018-01-02,357.73345947265625
2018-01-03,354.4892883300781
2018-01-04,352.1184997558594
2018-01-05,351.7441711425781
2018-01-08,354.23974609375
2018-01-09,368.08990478515625
2018-01-10,364.59613037109375
2018-01-11,366.0102844238281
2018-01-12,370.9597473144531
2018-01-15,383.3125915527344
2018-01-16,376.90740966796875
2018-01-17,371.5420227050781
2018-01-18,363.8475036621094
2018-01-19,371.4172668457031
2018-01-22,355.77862548828125
2018-01-23,358.274169921875
2018-01-24,356.6520690917969
2018-01-25,349.0823059082031
2018-01-29,343.3841857910156
2018-01-30,347.0443115234375
2018-01-31,344.13287353515625
2018-02-01,338.3515319824219
2018-02-02,318.5121154785156
2018-02-05,313.85382080078125
2018-02-06,301.66729736328125
2018-02-07,307.0743103027344
2018-02-08,310.1936950683594
2018-02-09,313.10516357421875
2018-02-12,315.1431884765625
2018-02-14,316.9316101074219
2018-02-15,314.5608825683594
2018-02-16,306.36724853515625
2018-02-19,299.7125244140625
2018-02-20,303.20623779296875
2018-02-21,297.9240417480469
2018-02-22,292.0179748535156
2018-02-23,295.5948791503906
2018-02-26,311.0255126953125
2018-02-27,307.365478515625
2018-02-28,303.37261962890625
2018-03-01,299.5045471191406
2018-03-05,296.21875
2018-03-06,294.3887023925781
2018-03-07,285.488037109375
2018-03-08,286.44464111328125
2018-03-09,284.36505126953125
2018-03-12,288.6905822753906
2018-03-13,305.90972900390625
2018-03-14,300.918701171875
2018-03-15,296.6763000488281
2018-03-16,288.0666809082031
2018-03-19,281.6615295410156
2018-03-20,283.2420349121094
2018-03-21,283.657958984375
2018-03-22,281.45355224609375
2018-03-23,267.8529968261719
2018-03-26,263.9017333984375
2018-03-27,272.4696960449219
2018-03-28,272.3033142089844
2018-04-02,274.46612548828125
2018-04-03,283.533203125
2018-04-04,276.75372314453125
2018-04-05,282.6597900390625
2018-04-06,285.7791442871094
2018-04-09,296.0523986816406
2018-04-10,291.68524169921875
2018-04-11,278.70849609375
2018-04-12,281.578369140625
2018-04-13,279.748291015625
2018-04-16,281.8279113769531
2018-04-17,280.7465515136719
2018-04-18,275.7970275878906
2018-04-19,272.96881103515625
2018-04-20,272.0537414550781
2018-04-23,275.1315612792969
2018-04-24,274.46612548828125
2018-04-25,268.4768981933594
2018-04-26,265.8565368652344
2018-04-27,265.64862060546875
2018-04-30,267.0627136230469
2018-05-02,258.993896484375
2018-05-03,249.38607788085938
2018-05-04,247.59764099121094
2018-05-07,252.671875
2018-05-08,252.92141723632812
2018-05-09,250.0515899658203
2018-05-10,251.2577362060547
2018-05-11,245.06053161621094
2018-05-14,243.31362915039062
2018-05-15,247.4728546142578
2018-05-16,248.9701690673828
2018-05-17,248.34629821777344
2018-05-18,241.27561950683594
2018-05-21,234.49612426757812
2018-05-22,232.20858764648438
2018-05-23,224.05653381347656
2018-05-24,222.51760864257812
2018-05-25,234.12181091308594
2018-05-28,236.15980529785156
2018-05-29,234.7872772216797
2018-05-30,235.41114807128906
2018-05-31,235.74388122558594
2018-06-01,237.40756225585938
2018-06-04,239.61196899414062
2018-06-05,238.94650268554688
2018-06-06,245.10208129882812
2018-06-07,244.727783203125
2018-06-08,251.79843139648438
2018-06-11,261.9468994140625
2018-06-12,258.5363464355469
2018-06-13,254.29396057128906
2018-06-14,251.79843139648438
2018-06-15,249.42771911621094
2018-06-18,252.796630859375
2018-06-19,248.5542449951172
2018-06-20,249.80198669433594
2018-06-21,254.12762451171875
2018-06-22,255.45852661132812
2018-06-25,251.21612548828125
2018-06-26,255.83285522460938
2018-06-27,248.47108459472656
2018-06-28,244.68617248535156
2018-06-29,252.92141723632812
2018-07-02,247.01536560058594
2018-07-03,245.43482971191406
2018-07-04,249.01177978515625
2018-07-05,249.13653564453125
2018-07-06,242.14907836914062
2018-07-09,242.4402313232422
2018-07-10,239.61196899414062
2018-07-11,239.36241149902344
2018-07-12,240.27745056152344
2018-07-13,239.73675537109375
2018-07-16,225.26268005371094
2018-07-17,231.08555603027344
2018-07-18,225.8033905029297
2018-07-19,227.0511474609375
2018-07-20,229.7962188720703
2018-07-23,233.08200073242188
2018-07-24,236.3677520751953
2018-07-25,242.27386474609375
2018-07-26,247.26490783691406
2018-07-27,248.80381774902344
2018-07-30,263.361083984375
2018-07-31,262.0716552734375
2018-08-01,269.3087158203125
2018-08-02,271.9706115722656
2018-08-03,260.53277587890625
2018-08-06,267.4786376953125
2018-08-07,274.8404235839844
2018-08-08,276.2961730957031
2018-08-09,278.54217529296875
2018-08-10,283.8659362792969
2018-08-13,284.32342529296875
2018-08-14,272.1871337890625
2018-08-16,265.7672119140625
2018-08-17,267.614013671875
2018-08-20,267.48211669921875
2018-08-21,268.7133483886719
2018-08-23,268.22967529296875
2018-08-24,268.66937255859375
2018-08-27,272.27508544921875
2018-08-28,268.0097961425781
2018-08-29,272.84674072265625
2018-08-30,274.0339660644531
2018-08-31,276.71624755859375
2018-09-03,271.4396057128906
2018-09-04,257.1047058105469
2018-09-05,258.86358642578125
2018-09-06,261.501953125
2018-09-07,259.65509033203125
2018-09-10,254.5983123779297
2018-09-11,246.55142211914062
2018-09-12,249.6734161376953
2018-09-14,254.9940948486328
2018-09-17,266.6026916503906
2018-09-18,253.2351837158203
2018-09-19,255.38980102539062
2018-09-21,251.78408813476562
2018-09-24,239.1641387939453
2018-09-25,246.06773376464844
2018-09-26,238.85633850097656
2018-09-27,248.8819580078125
2018-09-28,244.83651733398438
2018-10-01,247.69468688964844
2018-10-03,255.2139434814453
2018-10-04,245.18829345703125
2018-10-05,225.31292724609375
2018-10-08,204.20631408691406
2018-10-09,198.7097930908203
2018-10-10,209.4829559326172
2018-10-11,217.17807006835938
2018-10-12,227.20370483398438
2018-10-15,225.9285125732422
2018-10-16,233.93142700195312
2018-10-17,225.2249755859375
2018-10-19,233.27186584472656
2018-10-22,226.54412841796875
2018-10-23,233.00802612304688
2018-10-24,233.49171447753906
2018-10-25,226.89588928222656
2018-10-26,226.19235229492188
2018-10-29,231.20516967773438
2018-10-30,221.70721435546875
2018-10-31,225.2249755859375
2018-11-01,228.3469696044922
2018-11-02,240.9669647216797
2018-11-05,236.96551513671875
2018-11-06,236.70167541503906
2018-11-07,238.15274047851562
2018-11-09,237.44918823242188
2018-11-12,235.91018676757812
2018-11-13,239.33999633789062
2018-11-14,239.29603576660156
2018-11-15,239.99957275390625
2018-11-16,234.72291564941406
2018-11-19,232.70021057128906
2018-11-20,230.50161743164062
2018-11-21,229.6661376953125
2018-11-22,225.97250366210938
2018-11-26,232.8760986328125
2018-11-27,236.04208374023438
2018-11-28,236.30593872070312
2018-11-29,244.4407501220703
2018-11-30,241.23077392578125
2018-12-03,242.330078125
2018-12-04,241.40667724609375
2018-12-05,238.85633850097656
2018-12-06,241.53858947753906
2018-12-07,239.1641387939453
2018-12-10,230.7214813232422
2018-12-11,230.45762634277344
2018-12-12,233.88748168945312
2018-12-13,241.36273193359375
2018-12-14,244.66061401367188
2018-12-17,242.24215698242188
2018-12-18,253.93875122070312
2018-12-19,248.0904541015625
2018-12-20,253.2351837158203
2018-12-21,246.1996612548828
2018-12-24,245.8039093017578
2018-12-26,246.8592529296875
2018-12-27,252.92738342285156
2018-12-28,254.8181915283203
2018-12-31,260.75439453125
2019-01-01,255.52169799804688
2019-01-02,250.64080810546875
2019-01-03,247.4308624267578
2019-01-04,253.54296875
2019-01-07,249.7613983154297
2019-01-08,247.0791015625
2019-01-09,237.36123657226562
2019-01-10,235.29457092285156
2019-01-11,229.7101287841797
2019-01-14,229.9299774169922
2019-01-15,232.61227416992188
2019-01-16,231.5129852294922
2019-01-17,234.10733032226562
2019-01-18,231.3810577392578
2019-01-21,232.0845947265625
2019-01-22,230.14984130859375
2019-01-23,228.7866973876953
2019-01-24,231.20516967773438
2019-01-25,225.79660034179688
2019-01-28,213.792236328125
2019-01-29,213.8801727294922
2019-01-30,213.2645721435547
2019-01-31,212.95675659179688
2019-02-01,209.30706787109375
2019-02-04,202.35948181152344
2019-02-05,203.01907348632812
2019-02-06,201.87579345703125
2019-02-07,204.3822021484375
2019-02-08,195.54380798339844
2019-02-11,190.970703125
2019-02-12,190.53099060058594
2019-02-14,186.57350158691406
2019-02-15,179.97769165039062
2019-02-18,180.02166748046875
2019-02-19,178.04293823242188
2019-02-20,181.692626953125
2019-02-21,190.970703125
2019-02-22,188.55224609375
2019-02-25,193.2572784423828
2019-02-26,199.6772003173828
2019-02-27,195.8516082763672
2019-02-28,200.73252868652344
2019-03-01,211.81349182128906
2019-03-05,225.2249755859375
2019-03-06,225.13702392578125
2019-03-07,226.236328125
2019-03-08,223.99374389648438
2019-03-11,230.45762634277344
2019-03-12,231.29312133789062
2019-03-13,233.49171447753906
2019-03-14,232.12860107421875
2019-03-15,231.7767791748047
2019-03-18,235.7782745361328
2019-03-19,237.00949096679688
2019-03-20,234.01937866210938
2019-03-22,228.8306884765625
2019-03-25,224.47743225097656
2019-03-26,231.86473083496094
2019-03-27,228.65478515625
2019-03-28,232.83212280273438
2019-04-01,242.1102294921875
2019-04-02,236.96551513671875
2019-04-03,230.14984130859375
2019-04-04,231.95269775390625
2019-04-05,231.42503356933594
2019-04-08,222.01499938964844
2019-04-09,223.46609497070312
2019-04-10,224.03773498535156
2019-04-11,225.3568878173828
2019-04-12,228.69876098632812
2019-04-15,230.677490234375
2019-04-16,232.61227416992188
2019-04-18,230.80941772460938
2019-04-22,227.46754455566406
2019-04-23,221.4873504638672
2019-04-24,227.42356872558594
2019-04-25,226.5001220703125
2019-04-26,225.40084838867188
2019-04-30,222.9823760986328
2019-05-02,224.08169555664062
2019-05-03,222.14691162109375
2019-05-06,222.9384002685547
2019-05-07,217.09014892578125
2019-05-08,213.35250854492188
2019-05-09,206.84463500976562
2019-05-10,202.88714599609375
2019-05-13,194.26861572265625
2019-05-14,191.45440673828125
2019-05-15,183.97914123535156
2019-05-16,184.94654846191406
2019-05-17,187.71676635742188
2019-05-20,187.6288299560547
2019-05-21,182.04437255859375
2019-05-22,184.8146209716797
2019-05-23,183.75927734375
2019-05-24,191.67425537109375
2019-05-27,196.46722412109375
2019-05-28,203.32687377929688
2019-05-29,198.40199279785156
2019-05-30,193.74095153808594
2019-05-31,194.2246551513672
2019-06-03,196.33531188964844
2019-06-04,192.6416778564453
2019-06-06,189.4756622314453
2019-06-07,190.88278198242188
2019-06-10,188.42034912109375
2019-06-11,185.95790100097656
2019-06-12,190.57496643066406
2019-06-13,188.7281494140625
2019-06-14,184.7266845703125
2019-06-17,183.05572509765625
