Date,FORUS.SN
2016-06-22,1219.892822265625
2016-06-23,1219.70703125
2016-06-24,1218.46875
2016-06-28,1237.3525390625
2016-06-29,1238.2813720703125
2016-06-30,1238.2813720703125
2016-07-01,1238.2813720703125
2016-07-04,1238.2813720703125
2016-07-05,1232.0899658203125
2016-07-06,1214.81591796875
2016-07-07,1238.405029296875
2016-07-08,1244.47265625
2016-07-11,1244.47265625
2016-07-12,1256.8553466796875
2016-07-13,1301.743408203125
2016-07-14,1362.1090087890625
2016-07-15,1362.1090087890625
2016-07-18,1363.8428955078125
2016-07-19,1362.1090087890625
2016-07-20,1371.396484375
2016-07-21,1375.1734619140625
2016-07-22,1375.1734619140625
2016-07-25,1383.8411865234375
2016-07-26,1446.9935302734375
2016-07-27,1516.8326416015625
2016-07-28,1476.6505126953125
2016-07-29,1454.6708984375
2016-08-01,1453.9898681640625
2016-08-02,1430.6483154296875
2016-08-03,1424.0235595703125
2016-08-04,1424.0235595703125
2016-08-05,1415.850830078125
2016-08-08,1420.9278564453125
2016-08-09,1427.119140625
2016-08-10,1442.5355224609375
2016-08-11,1439.5020751953125
2016-08-12,1439.5020751953125
2016-08-16,1439.5020751953125
2016-08-17,1438.8828125
2016-08-18,1442.5975341796875
2016-08-19,1480.7366943359375
2016-08-22,1483.1517333984375
2016-08-23,1492.129150390625
2016-08-24,1476.6505126953125
2016-08-25,1515.1610107421875
2016-08-26,1487.1759033203125
2016-08-29,1492.129150390625
2016-08-30,1517.018310546875
2016-08-31,1510.5177001953125
2016-09-01,1517.5135498046875
2016-09-02,1517.5135498046875
2016-09-05,1546.8609619140625
2016-09-06,1572.431640625
2016-09-07,1576.6414794921875
2016-09-08,1587.4765625
2016-09-09,1593.049072265625
2016-09-12,1590.448486328125
2016-09-13,1547.789794921875
2016-09-14,1525.6864013671875
2016-09-15,1516.15185546875
2016-09-16,1516.7706298828125
2016-09-20,1516.89453125
2016-09-21,1485.9373779296875
2016-09-22,1506.802734375
2016-09-23,1501.416015625
2016-09-26,1485.9993896484375
2016-09-27,1479.7462158203125
2016-09-28,1454.91845703125
2016-09-29,1498.38232421875
2016-09-30,1516.89453125
2016-10-03,1579.118408203125
2016-10-04,1572.5550537109375
2016-10-05,1574.969970703125
2016-10-06,1574.72216796875
2016-10-07,1575.7132568359375
2016-10-11,1544.7557373046875
2016-10-12,1547.85205078125
2016-10-13,1547.789794921875
2016-10-14,1546.67578125
2016-10-17,1546.55126953125
2016-10-18,1544.4461669921875
2016-10-19,1539.369384765625
2016-10-20,1531.4442138671875
2016-10-21,1473.9881591796875
2016-10-24,1461.110107421875
2016-10-25,1476.9598388671875
2016-10-26,1467.796630859375
2016-10-27,1459.9957275390625
2016-10-28,1457.2095947265625
2016-11-02,1439.5020751953125
2016-11-03,1440.12109375
2016-11-04,1473.554931640625
2016-11-07,1445.0743408203125
2016-11-08,1467.3634033203125
2016-11-09,1516.89453125
2016-11-10,1507.607666015625
2016-11-11,1485.9373779296875
2016-11-14,1435.9727783203125
2016-11-15,1455.1043701171875
2016-11-16,1438.8828125
2016-11-17,1425.19970703125
2016-11-18,1443.9599609375
2016-11-21,1476.225341796875
2016-11-22,1520.760986328125
2016-11-23,1525.4326171875
2016-11-24,1525.4326171875
2016-11-25,1507.368896484375
2016-11-28,1462.70849609375
2016-11-29,1426.394775390625
2016-11-30,1382.979736328125
2016-12-01,1312.5322265625
2016-12-02,1339.2540283203125
2016-12-05,1308.0474853515625
2016-12-06,1326.7337646484375
2016-12-07,1327.356689453125
2016-12-09,1327.356689453125
2016-12-12,1351.64892578125
2016-12-13,1393.1329345703125
2016-12-14,1414.871337890625
2016-12-15,1389.084228515625
2016-12-16,1402.226806640625
2016-12-19,1407.7081298828125
2016-12-20,1405.216796875
2016-12-21,1407.7081298828125
2016-12-22,1433.7445068359375
2016-12-23,1432.6236572265625
2016-12-26,1432.6236572265625
2016-12-27,1432.6236572265625
2016-12-28,1404.65625
2016-12-29,1404.5938720703125
2016-12-30,1404.5938720703125
2017-01-03,1432.6236572265625
2017-01-04,1407.7081298828125
2017-01-05,1407.7081298828125
2017-01-06,1370.335205078125
2017-01-09,1369.6502685546875
2017-01-10,1308.1097412109375
2017-01-11,1311.78466796875
2017-01-12,1345.420166015625
2017-01-13,1317.0169677734375
2017-01-16,1339.2540283203125
2017-01-17,1339.191650390625
2017-01-18,1345.420166015625
2017-01-19,1339.5029296875
2017-01-20,1338.5684814453125
2017-01-23,1337.94580078125
2017-01-24,1337.94580078125
2017-01-25,1295.58984375
2017-01-26,1312.4698486328125
2017-01-27,1326.7337646484375
2017-01-30,1284.9383544921875
2017-01-31,1289.361083984375
2017-02-01,1308.6702880859375
2017-02-02,1309.0438232421875
2017-02-03,1320.1937255859375
2017-02-06,1311.16162109375
2017-02-07,1320.5050048828125
2017-02-08,1336.4508056640625
2017-02-09,1377.2493896484375
2017-02-10,1401.479736328125
2017-02-13,1448.1954345703125
2017-02-14,1448.2578125
2017-02-15,1449.0052490234375
2017-02-16,1479.33935546875
2017-02-17,1479.33935546875
2017-02-20,1479.33935546875
2017-02-21,1479.464111328125
2017-02-22,1488.6827392578125
2017-02-23,1488.7449951171875
2017-02-24,1488.7449951171875
2017-02-27,1479.33935546875
2017-02-28,1513.410888671875
2017-03-01,1513.410888671875
2017-03-02,1513.5977783203125
2017-03-03,1513.66015625
2017-03-06,1513.5977783203125
2017-03-07,1513.66015625
2017-03-08,1529.169677734375
2017-03-09,1516.7122802734375
2017-03-10,1516.7122802734375
2017-03-13,1526.05517578125
2017-03-14,1557.13720703125
2017-03-15,1526.05517578125
2017-03-16,1557.1995849609375
2017-03-17,1557.1995849609375
2017-03-20,1576.072509765625
2017-03-21,1623.5362548828125
2017-03-22,1619.487548828125
2017-03-23,1609.894775390625
2017-03-24,1631.945068359375
2017-03-27,1619.5498046875
2017-03-28,1627.9586181640625
2017-03-29,1641.4127197265625
2017-03-30,1641.5369873046875
2017-03-31,1641.288330078125
2017-04-03,1659.9744873046875
2017-04-04,1659.9744873046875
2017-04-05,1659.91259765625
2017-04-06,1650.63134765625
2017-04-07,1650.00830078125
2017-04-10,1682.086669921875
2017-04-11,1675.4842529296875
2017-04-12,1675.5465087890625
2017-04-13,1671.8712158203125
2017-04-17,1671.8089599609375
2017-04-18,1663.0888671875
2017-04-19,1663.0888671875
2017-04-20,1663.0888671875
2017-04-21,1662.9017333984375
2017-04-24,1681.7750244140625
2017-04-25,1675.4842529296875
2017-04-26,1663.4627685546875
2017-04-27,1673.615478515625
2017-04-28,1669.318115234375
2017-05-02,1663.0888671875
2017-05-03,1662.6524658203125
2017-05-04,1619.487548828125
2017-05-05,1613.1962890625
2017-05-08,1552.6522216796875
2017-05-09,1494.9111328125
2017-05-10,1542.8109130859375
2017-05-11,1544.118896484375
2017-05-12,1544.118896484375
2017-05-15,1574.2503662109375
2017-05-16,1573.935302734375
2017-05-17,1542.76513671875
2017-05-18,1537.349853515625
2017-05-19,1511.280029296875
2017-05-22,1479.7952880859375
2017-05-23,1463.360107421875
2017-05-24,1463.486083984375
2017-05-25,1463.6748046875
2017-05-29,1454.607177734375
2017-05-30,1478.2843017578125
2017-05-31,1463.5489501953125
2017-06-01,1448.310546875
2017-06-02,1463.5489501953125
2017-06-05,1470.3497314453125
2017-06-06,1455.1739501953125
2017-06-07,1443.9024658203125
2017-06-08,1448.3734130859375
2017-06-09,1472.8685302734375
2017-06-12,1472.931640625
2017-06-13,1511.280029296875
2017-06-14,1496.3563232421875
2017-06-15,1529.66748046875
2017-06-16,1526.39306640625
2017-06-19,1555.1702880859375
2017-06-20,1535.0830078125
2017-06-21,1543.709716796875
2017-06-22,1549.062255859375
2017-06-23,1448.9398193359375
2017-06-27,1511.280029296875
2017-06-28,1469.7830810546875
2017-06-29,1431.43408203125
2017-06-30,1445.8544921875
2017-07-03,1498.686279296875
2017-07-04,1479.7952880859375
2017-07-05,1486.469970703125
2017-07-06,1480.299072265625
2017-07-07,1498.6231689453125
2017-07-10,1492.389404296875
2017-07-11,1485.966552734375
2017-07-12,1481.684326171875
2017-07-13,1492.389404296875
2017-07-14,1491.1298828125
2017-07-17,1535.9642333984375
2017-07-18,1523.1815185546875
2017-07-19,1511.1544189453125
2017-07-20,1517.577392578125
2017-07-21,1517.577392578125
2017-07-24,1523.685302734375
2017-07-25,1480.047119140625
2017-07-26,1479.7952880859375
2017-07-27,1470.6015625
2017-07-28,1473.4981689453125
2017-07-31,1473.435302734375
2017-08-01,1460.9039306640625
2017-08-02,1500.323486328125
2017-08-03,1511.4058837890625
2017-08-04,1498.308349609375
2017-08-07,1542.76513671875
2017-08-08,1581.05078125
2017-08-09,1564.3641357421875
2017-08-10,1534.894287109375
2017-08-11,1553.4072265625
2017-08-14,1549.7548828125
2017-08-16,1544.4654541015625
2017-08-17,1603.5313720703125
2017-08-18,1574.2503662109375
2017-08-21,1589.363037109375
2017-08-22,1596.352783203125
2017-08-23,1603.5313720703125
2017-08-24,1627.77490234375
2017-08-25,1637.220458984375
2017-08-28,1632.62353515625
2017-08-29,1649.8143310546875
2017-08-30,1636.5904541015625
2017-08-31,1636.7799072265625
2017-09-01,1641.2501220703125
2017-09-04,1662.3453369140625
2017-09-05,1662.3453369140625
2017-09-06,1656.111083984375
2017-09-07,1693.8931884765625
2017-09-08,1668.7054443359375
2017-09-11,1700.190185546875
2017-09-12,1693.263671875
2017-09-13,1693.8931884765625
2017-09-14,1681.2991943359375
2017-09-15,1699.812255859375
2017-09-20,1763.160400390625
2017-09-21,1769.45751953125
2017-09-22,1763.0343017578125
2017-09-25,1700.190185546875
2017-09-26,1700.190185546875
2017-09-27,1656.740966796875
2017-09-28,1681.2991943359375
2017-09-29,1715.9326171875
2017-10-02,1700.9459228515625
2017-10-03,1712.783935546875
2017-10-04,1715.9959716796875
2017-10-05,1700.820068359375
2017-10-06,1763.160400390625
2017-10-10,1748.9920654296875
2017-10-11,1754.0294189453125
2017-10-12,1731.67529296875
2017-10-13,1719.08154296875
2017-10-16,1751.0069580078125
2017-10-17,1756.863037109375
2017-10-18,1781.1068115234375
2017-10-19,1759.948974609375
2017-10-20,1726.889404296875
2017-10-23,1725.4415283203125
2017-10-24,1721.7255859375
2017-10-25,1707.1802978515625
2017-10-26,1712.783935546875
2017-10-30,1745.9691162109375
2017-10-31,1744.269287109375
2017-11-02,1700.190185546875
2017-11-03,1673.1763916015625
2017-11-06,1668.7054443359375
2017-11-07,1663.7935791015625
2017-11-08,1686.462890625
2017-11-09,1686.462890625
2017-11-10,1668.7054443359375
2017-11-13,1655.7337646484375
2017-11-14,1636.5904541015625
2017-11-15,1618.770263671875
2017-11-16,1621.9815673828125
2017-11-17,1678.1507568359375
2017-11-20,1569.9033203125
2017-11-21,1536.1632080078125
2017-11-22,1492.8641357421875
2017-11-23,1459.377197265625
2017-11-24,1450.071533203125
2017-11-27,1438.550537109375
2017-11-28,1410.50732421875
2017-11-29,1414.368896484375
2017-11-30,1417.407470703125
2017-12-01,1422.1551513671875
2017-12-04,1424.307861328125
2017-12-05,1391.3902587890625
2017-12-06,1361.005126953125
2017-12-07,1313.2115478515625
2017-12-11,1309.603271484375
2017-12-12,1322.6434326171875
2017-12-13,1455.958984375
2017-12-14,1474.9495849609375
2017-12-15,1532.554931640625
2017-12-18,1742.593017578125
2017-12-19,1805.515380859375
2017-12-20,1797.095947265625
2017-12-21,1742.593017578125
2017-12-22,1741.5797119140625
2017-12-26,1764.8118896484375
2017-12-27,1771.83837890625
2017-12-28,1755.316162109375
2017-12-29,1753.4805908203125
2018-01-02,1766.0780029296875
2018-01-03,1760.63427734375
2018-01-04,1754.6837158203125
2018-01-05,1784.4989013671875
2018-01-08,1783.8660888671875
2018-01-09,1800.3880615234375
2018-01-10,1792.2218017578125
2018-01-11,1792.0953369140625
2018-01-12,1744.6185302734375
2018-01-15,1697.5845947265625
2018-01-17,1741.7698974609375
2018-01-18,1772.4080810546875
2018-01-19,1741.516845703125
2018-01-22,1785.2584228515625
2018-01-23,1772.3447265625
2018-01-24,1716.005859375
2018-01-25,1747.40380859375
2018-01-26,1772.4715576171875
2018-01-29,1740.946533203125
2018-01-30,1750.3787841796875
2018-01-31,1740.8831787109375
2018-02-01,1728.539794921875
2018-02-02,1719.1707763671875
2018-02-05,1711.7008056640625
2018-02-06,1677.5814208984375
2018-02-07,1695.6224365234375
2018-02-08,1646.49951171875
2018-02-09,1563.5096435546875
2018-02-12,1561.0408935546875
2018-02-13,1521.350341796875
2018-02-14,1543.50634765625
2018-02-15,1610.4805908203125
2018-02-16,1658.5269775390625
2018-02-19,1659.3499755859375
2018-02-20,1665.68017578125
2018-02-21,1666.186767578125
2018-02-22,1700.559814453125
2018-02-23,1702.6488037109375
2018-02-26,1738.3515625
2018-02-27,1705.49755859375
2018-02-28,1728.4130859375
2018-03-01,1710.18212890625
2018-03-02,1687.139892578125
2018-03-05,1687.012939453125
2018-03-06,1664.9207763671875
2018-03-07,1660.2991943359375
2018-03-08,1610.670166015625
2018-03-09,1620.5455322265625
2018-03-12,1633.205810546875
2018-03-13,1582.500732421875
2018-03-14,1550.9124755859375
2018-03-15,1535.0869140625
2018-03-16,1520.4638671875
2018-03-19,1522.173095703125
2018-03-20,1519.2611083984375
2018-03-21,1532.04833984375
2018-03-22,1490.33203125
2018-03-23,1456.1488037109375
2018-03-26,1440.133056640625
2018-03-27,1490.1422119140625
2018-03-28,1490.1422119140625
2018-03-29,1506.91748046875
2018-04-02,1490.775146484375
2018-04-03,1493.9400634765625
2018-04-04,1510.082275390625
2018-04-05,1519.2611083984375
2018-04-06,1509.892333984375
2018-04-09,1509.7659912109375
2018-04-10,1506.7271728515625
2018-04-11,1506.6640625
2018-04-12,1506.6009521484375
2018-04-13,1554.0775146484375
2018-04-16,1519.8944091796875
2018-04-17,1543.6961669921875
2018-04-18,1503.7520751953125
2018-04-19,1488.306396484375
2018-04-20,1518.8812255859375
2018-04-23,1503.435546875
2018-04-24,1478.11474609375
2018-04-25,1459.3138427734375
2018-04-26,1459.503662109375
2018-04-27,1465.4542236328125
2018-04-30,1455.958984375
2018-05-02,1465.7071533203125
2018-05-03,1455.5157470703125
2018-05-04,1396.074462890625
2018-05-07,1401.645263671875
2018-05-08,1439.943359375
2018-05-09,1456.1488037109375
2018-05-10,1474.8861083984375
2018-05-11,1474.8861083984375
2018-05-14,1463.6224365234375
2018-05-15,1470.027587890625
2018-05-16,1476.4329833984375
2018-05-17,1443.509521484375
2018-05-18,1443.509521484375
2018-05-22,1459.458984375
2018-05-23,1423.3966064453125
2018-05-24,1419.425537109375
2018-05-25,1416.15869140625
2018-05-28,1406.42236328125
2018-05-29,1352.169189453125
2018-05-30,1386.758056640625
2018-05-31,1403.091796875
2018-06-01,1349.6070556640625
2018-06-04,1349.6070556640625
2018-06-05,1345.3155517578125
2018-06-06,1341.2802734375
2018-06-07,1352.2335205078125
2018-06-08,1333.5299072265625
2018-06-11,1332.24853515625
2018-06-12,1345.7640380859375
2018-06-13,1345.7640380859375
2018-06-14,1354.9234619140625
2018-06-15,1355.307861328125
2018-06-18,1357.933837890625
2018-06-19,1327.060302734375
2018-06-20,1313.0966796875
2018-06-21,1281.1339111328125
2018-06-22,1293.8804931640625
2018-06-25,1279.788818359375
2018-06-26,1281.06982421875
2018-06-27,1312.456298828125
2018-06-28,1298.940673828125
2018-06-29,1338.07763671875
2018-07-03,1345.1234130859375
2018-07-04,1335.4512939453125
2018-07-05,1313.0966796875
2018-07-06,1280.045166015625
2018-07-09,1261.8538818359375
2018-07-10,1243.2783203125
2018-07-11,1229.8270263671875
2018-07-12,1217.016357421875
2018-07-13,1217.016357421875
2018-07-17,1213.813720703125
2018-07-18,1212.2122802734375
2018-07-19,1237.769775390625
2018-07-20,1256.0892333984375
2018-07-23,1232.9658203125
2018-07-24,1233.1580810546875
2018-07-25,1259.93212890625
2018-07-26,1261.0211181640625
2018-07-27,1261.8538818359375
2018-07-30,1222.140625
2018-07-31,1217.016357421875
2018-08-01,1209.2655029296875
2018-08-02,1231.8126220703125
2018-08-03,1211.8922119140625
2018-08-06,1201.0029296875
2018-08-07,1220.79541015625
2018-08-08,1204.2056884765625
2018-08-09,1204.1417236328125
2018-08-10,1170.9619140625
2018-08-13,1159.3682861328125
2018-08-14,1159.3043212890625
2018-08-16,1140.152099609375
2018-08-17,1137.0135498046875
2018-08-20,1132.4656982421875
2018-08-21,1132.785888671875
2018-08-22,1146.2371826171875
2018-08-23,1121.0003662109375
2018-08-24,1120.9361572265625
2018-08-27,1146.5576171875
2018-08-28,1184.9898681640625
2018-08-29,1175.44580078125
2018-08-30,1173.3961181640625
2018-08-31,1167.0548095703125
2018-09-03,1167.0548095703125
2018-09-04,1136.9495849609375
2018-09-05,1105.563232421875
2018-09-06,1101.7200927734375
2018-09-07,1117.7333984375
2018-09-10,1103.1292724609375
2018-09-11,1132.2734375
2018-09-12,1152.322509765625
2018-09-13,1178.5841064453125
2018-09-14,1242.3175048828125
2018-09-20,1217.016357421875
2018-09-21,1206.5755615234375
2018-09-24,1165.9656982421875
2018-09-25,1147.710693359375
2018-09-26,1135.6683349609375
2018-09-27,1153.02685546875
2018-09-28,1168.9122314453125
2018-10-01,1181.786865234375
2018-10-02,1185.0535888671875
2018-10-03,1198.4410400390625
2018-10-04,1217.016357421875
2018-10-05,1220.475341796875
2018-10-08,1217.016357421875
2018-10-09,1217.2086181640625
2018-10-10,1215.9913330078125
2018-10-11,1190.5621337890625
2018-10-12,1182.2352294921875
2018-10-16,1179.4810791015625
2018-10-17,1178.5841064453125
2018-10-18,1172.178955078125
2018-10-19,1167.2467041015625
2018-10-22,1169.61669921875
2018-10-23,1195.430419921875
2018-10-24,1196.0068359375
2018-10-25,1166.0938720703125
2018-10-26,1169.040283203125
2018-10-29,1165.9656982421875
2018-10-30,1166.4141845703125
2018-10-31,1197.15966796875
2018-11-05,1197.80029296875
2018-11-06,1188.1923828125
2018-11-07,1189.66552734375
2018-11-08,1190.6263427734375
2018-11-09,1190.114013671875
2018-11-12,1172.178955078125
2018-11-13,1178.5841064453125
2018-11-14,1179.8013916015625
2018-11-15,1181.210693359375
2018-11-16,1213.365478515625
2018-11-19,1213.1717529296875
2018-11-20,1213.1717529296875
2018-11-21,1213.30078125
2018-11-22,1213.30078125
2018-11-23,1203.491943359375
2018-11-26,1204.1375732421875
2018-11-27,1193.812744140625
2018-11-28,1210.4615478515625
2018-11-29,1204.1375732421875
2018-11-30,1213.881591796875
2018-12-03,1220.2056884765625
2018-12-04,1226.0135498046875
2018-12-05,1226.077880859375
2018-12-06,1225.1741943359375
2018-12-07,1200.6527099609375
2018-12-10,1193.4254150390625
2018-12-11,1193.812744140625
2018-12-12,1208.0093994140625
2018-12-13,1213.1717529296875
2018-12-14,1213.236328125
2018-12-17,1213.1072998046875
2018-12-18,1216.3984375
2018-12-19,1232.46630859375
2018-12-20,1226.077880859375
2018-12-21,1232.91796875
2018-12-24,1232.91796875
2018-12-26,1232.5953369140625
2018-12-27,1232.5311279296875
2018-12-28,1226.72314453125
2019-01-02,1232.5311279296875
2019-01-03,1232.5311279296875
2019-01-04,1266.0867919921875
2019-01-07,1266.0867919921875
2019-01-08,1248.6634521484375
2019-01-09,1286.7364501953125
2019-01-10,1322.87353515625
2019-01-11,1304.094970703125
2019-01-14,1303.1270751953125
2019-01-15,1303.062744140625
2019-01-16,1290.6082763671875
2019-01-17,1287.5108642578125
2019-01-18,1284.1552734375
2019-01-21,1277.7021484375
2019-01-22,1258.34326171875
2019-01-23,1258.2784423828125
2019-01-24,1258.4075927734375
2019-01-25,1289.44677734375
2019-01-28,1284.1552734375
2019-01-29,1288.349609375
2019-01-30,1259.3756103515625
2019-01-31,1274.4757080078125
2019-02-01,1290.6082763671875
2019-02-04,1290.6082763671875
2019-02-05,1289.963134765625
2019-02-06,1290.6082763671875
2019-02-07,1283.7679443359375
2019-02-08,1259.3756103515625
2019-02-11,1252.2772216796875
2019-02-12,1238.98388671875
2019-02-13,1238.98388671875
2019-02-14,1226.077880859375
2019-02-15,1221.1737060546875
2019-02-18,1233.5631103515625
2019-02-19,1238.8548583984375
2019-02-20,1212.8492431640625
2019-02-21,1217.6888427734375
2019-02-22,1218.0760498046875
2019-02-25,1219.495849609375
2019-02-26,1197.684326171875
2019-02-27,1188.134033203125
2019-02-28,1199.7496337890625
2019-03-01,1196.845458984375
2019-03-04,1184.0684814453125
2019-03-05,1174.453369140625
2019-03-06,1161.5474853515625
2019-03-07,1170.0009765625
2019-03-08,1164.70947265625
2019-03-11,1164.70947265625
2019-03-12,1177.873779296875
2019-03-13,1179.1641845703125
2019-03-14,1169.355712890625
2019-03-15,1155.804443359375
2019-03-18,1177.4219970703125
2019-03-19,1156.3848876953125
2019-03-20,1165.290283203125
2019-03-21,1165.1612548828125
2019-03-22,1162.3216552734375
2019-03-25,1138.574462890625
2019-03-26,1138.4454345703125
2019-03-27,1145.543701171875
2019-03-28,1126.0556640625
2019-03-29,1122.893798828125
2019-04-01,1122.8291015625
2019-04-02,1116.376220703125
2019-04-03,1117.279541015625
2019-04-04,1161.289306640625
2019-04-05,1174.453369140625
2019-04-08,1174.453369140625
2019-04-09,1168.0650634765625
2019-04-10,1168.0650634765625
2019-04-11,1168.00048828125
2019-04-12,1168.00048828125
2019-04-15,1168.00048828125
