Date,J&KBANK.NS
2016-04-20,149.2232666015625
2016-04-21,149.2232666015625
2016-04-22,149.2232666015625
2016-04-25,149.2232666015625
2016-04-26,149.2232666015625
2016-04-27,149.2232666015625
2016-04-28,149.2232666015625
2016-04-29,149.2232666015625
2016-05-02,149.2232666015625
2016-05-03,149.2232666015625
2016-05-04,149.2232666015625
2016-05-05,149.2232666015625
2016-05-06,149.2232666015625
2016-05-09,149.2232666015625
2016-05-10,149.2232666015625
2016-05-11,149.2232666015625
2016-05-12,149.2232666015625
2016-05-13,149.2232666015625
2016-05-16,149.2232666015625
2016-05-17,149.2232666015625
2016-05-18,149.2232666015625
2016-05-19,149.2232666015625
2016-05-20,149.2232666015625
2016-05-23,149.2232666015625
2016-05-24,149.2232666015625
2016-05-25,149.2232666015625
2016-05-26,149.2232666015625
2016-05-27,149.2232666015625
2016-05-30,149.2232666015625
2016-05-31,149.2232666015625
2016-06-01,149.2232666015625
2016-06-02,149.2232666015625
2016-06-03,149.2232666015625
2016-06-06,149.2232666015625
2016-06-07,149.2232666015625
2016-06-08,149.2232666015625
2016-06-09,149.2232666015625
2016-06-10,149.2232666015625
2016-06-13,149.2232666015625
2016-06-14,149.2232666015625
2016-06-15,149.2232666015625
2016-06-16,149.2232666015625
2016-06-17,149.2232666015625
2016-06-20,149.2232666015625
2016-06-21,149.2232666015625
2016-06-22,149.2232666015625
2016-06-23,149.2232666015625
2016-06-24,149.2232666015625
2016-06-27,149.2232666015625
2016-06-28,149.2232666015625
2016-06-29,149.2232666015625
2016-06-30,149.2232666015625
2016-07-01,149.2232666015625
2016-07-04,149.2232666015625
2016-07-05,149.2232666015625
2016-07-07,149.2232666015625
2016-07-08,149.2232666015625
2016-07-11,150.8949432373047
2016-07-12,150.8949432373047
2016-07-13,150.8949432373047
2016-07-14,150.8949432373047
2016-07-15,150.8949432373047
2016-07-18,150.8949432373047
2016-07-19,150.8949432373047
2016-07-20,150.8949432373047
2016-07-21,150.8949432373047
2016-07-22,150.8949432373047
2016-07-25,150.8949432373047
2016-07-26,150.8949432373047
2016-07-27,150.8949432373047
2016-07-28,150.8949432373047
2016-07-29,150.8949432373047
2016-08-01,150.8949432373047
2016-08-02,150.8949432373047
2016-08-03,150.8949432373047
2016-08-04,150.8949432373047
2016-08-05,150.8949432373047
2016-08-08,150.8949432373047
2016-08-09,150.8949432373047
2016-08-10,150.8949432373047
2016-08-11,150.8949432373047
2016-08-12,150.8949432373047
2016-08-16,150.8949432373047
2016-08-17,150.8949432373047
2016-08-18,150.8949432373047
2016-08-19,150.8949432373047
2016-08-22,150.8949432373047
2016-08-23,150.8949432373047
2016-08-24,150.8949432373047
2016-08-25,150.8949432373047
2016-08-26,150.8949432373047
2016-08-29,150.8949432373047
2016-08-30,150.8949432373047
2016-08-31,150.8949432373047
2016-09-01,150.8949432373047
2016-09-02,150.8949432373047
2016-09-06,150.8949432373047
2016-09-07,150.8949432373047
2016-09-08,150.8949432373047
2016-09-09,150.8949432373047
2016-09-12,150.8949432373047
2016-09-14,150.8949432373047
2016-09-15,150.8949432373047
2016-09-16,150.8949432373047
2016-09-19,150.8949432373047
2016-09-20,150.8949432373047
2016-09-21,150.8949432373047
2016-09-22,150.8949432373047
2016-09-23,150.8949432373047
2016-09-26,150.8949432373047
2016-09-27,150.8949432373047
2016-09-28,150.8949432373047
2016-09-29,150.8949432373047
2016-09-30,150.8949432373047
2016-10-03,150.8949432373047
2016-10-04,150.8949432373047
2016-10-05,150.8949432373047
2016-10-06,150.8949432373047
2016-10-07,150.8949432373047
2016-10-10,150.8949432373047
2016-10-13,150.8949432373047
2016-10-14,150.8949432373047
2016-10-17,150.8949432373047
2016-10-18,150.8949432373047
2016-10-19,150.8949432373047
2016-10-20,150.8949432373047
2016-10-21,150.8949432373047
2016-10-24,150.8949432373047
2016-10-25,150.8949432373047
2016-10-26,150.8949432373047
2016-10-27,150.8949432373047
2016-10-28,150.8949432373047
2016-11-01,150.8949432373047
2016-11-02,150.8949432373047
2016-11-03,150.8949432373047
2016-11-04,150.8949432373047
2016-11-07,150.8949432373047
2016-11-08,150.8949432373047
2016-11-09,150.8949432373047
2016-11-10,150.8949432373047
2016-11-11,150.8949432373047
2016-11-15,150.8949432373047
2016-11-16,150.8949432373047
2016-11-17,150.8949432373047
2016-11-18,150.8949432373047
2016-11-21,150.8949432373047
2016-11-22,150.8949432373047
2016-11-23,150.8949432373047
2016-11-24,150.8949432373047
2016-11-25,150.8949432373047
2016-11-28,150.8949432373047
2016-11-29,150.8949432373047
2016-11-30,150.8949432373047
2016-12-01,150.8949432373047
2016-12-02,150.8949432373047
2016-12-05,150.8949432373047
2016-12-06,150.8949432373047
2016-12-07,150.8949432373047
2016-12-08,150.8949432373047
2016-12-09,150.8949432373047
2016-12-12,150.8949432373047
2016-12-13,150.8949432373047
2016-12-14,150.8949432373047
2016-12-15,150.8949432373047
2016-12-16,150.8949432373047
2016-12-19,150.8949432373047
2016-12-20,150.8949432373047
2016-12-21,150.8949432373047
2016-12-22,150.8949432373047
2016-12-23,150.8949432373047
2016-12-26,150.8949432373047
2016-12-27,150.8949432373047
2016-12-28,150.8949432373047
2016-12-29,150.8949432373047
2016-12-30,150.8949432373047
2017-01-02,150.8949432373047
2017-01-03,150.8949432373047
2017-01-04,150.8949432373047
2017-01-05,150.8949432373047
2017-01-06,150.8949432373047
2017-01-09,150.8949432373047
2017-01-10,150.8949432373047
2017-01-11,150.8949432373047
2017-01-12,150.8949432373047
2017-01-13,150.8949432373047
2017-01-16,150.8949432373047
2017-01-17,150.8949432373047
2017-01-18,150.8949432373047
2017-01-19,150.8949432373047
2017-01-20,150.8949432373047
2017-01-23,150.8949432373047
2017-01-24,150.8949432373047
2017-01-25,150.8949432373047
2017-01-27,150.8949432373047
2017-01-30,150.8949432373047
2017-01-31,150.8949432373047
2017-02-01,150.8949432373047
2017-02-02,150.8949432373047
2017-02-03,150.8949432373047
2017-02-06,150.8949432373047
2017-02-07,150.8949432373047
2017-02-08,150.8949432373047
2017-02-09,150.8949432373047
2017-02-10,150.8949432373047
2017-02-13,150.8949432373047
2017-02-14,150.8949432373047
2017-02-15,150.8949432373047
2017-02-16,150.8949432373047
2017-02-17,150.8949432373047
2017-02-20,150.8949432373047
2017-02-21,150.8949432373047
2017-02-22,150.8949432373047
2017-02-23,150.8949432373047
2017-02-27,69.78048706054688
2017-02-28,70.4969253540039
2017-03-01,70.44916534423828
2017-03-02,67.77448272705078
2017-03-03,67.72673034667969
2017-03-06,67.58343505859375
2017-03-07,67.77448272705078
2017-03-08,67.39238739013672
2017-03-09,66.91476440429688
2017-03-10,66.00728607177734
2017-03-14,67.53567504882812
2017-03-15,69.35063171386719
2017-03-16,71.16559600830078
2017-03-17,71.78650665283203
2017-03-20,72.31188201904297
2017-03-21,71.49993133544922
2017-03-22,72.69398498535156
2017-03-23,72.1686019897461
2017-03-24,71.4521713256836
2017-03-27,70.16259002685547
2017-03-28,70.21035766601562
2017-03-29,70.59245300292969
2017-03-30,71.40441131591797
2017-03-31,71.6432113647461
2017-04-03,71.49993133544922
2017-04-05,74.50894165039062
2017-04-06,75.75076293945312
2017-04-07,75.51195526123047
2017-04-10,76.89704895019531
2017-04-11,76.32390594482422
2017-04-12,75.65523529052734
2017-04-13,74.93880462646484
2017-04-17,75.22537231445312
2017-04-18,74.12684631347656
2017-04-19,73.64923095703125
2017-04-20,74.50894165039062
2017-04-21,77.32691192626953
2017-04-24,75.27313995361328
2017-04-25,75.79851531982422
2017-04-26,74.79552459716797
2017-04-27,74.65222930908203
2017-04-28,77.4701919555664
2017-05-02,75.60747528076172
2017-05-03,76.94481658935547
2017-05-04,79.28516387939453
2017-05-05,78.61649322509766
2017-05-08,79.57173919677734
2017-05-09,79.90606689453125
2017-05-10,79.90606689453125
2017-05-11,79.23739624023438
2017-05-12,80.28816986083984
2017-05-15,77.61348724365234
2017-05-16,84.96885681152344
2017-05-17,83.3927001953125
2017-05-18,81.14787292480469
2017-05-19,81.14787292480469
2017-05-22,80.86131286621094
2017-05-23,78.47320556640625
2017-05-24,73.64923095703125
2017-05-25,76.46720123291016
2017-05-26,80.5269775390625
2017-05-29,79.76278686523438
2017-05-30,80.28816986083984
2017-05-31,78.04334259033203
2017-06-01,80.67025756835938
2017-06-02,80.14488220214844
2017-06-05,80.14488220214844
2017-06-06,79.57173919677734
2017-06-07,79.14187622070312
2017-06-08,80.14488220214844
2017-06-09,79.95382690429688
2017-06-12,81.243408203125
2017-06-13,81.95984649658203
2017-06-14,84.10913848876953
2017-06-15,85.82856750488281
2017-06-16,85.63752746582031
2017-06-19,89.79283142089844
2017-06-20,91.17792510986328
2017-06-21,90.74807739257812
2017-06-22,89.31521606445312
2017-06-23,86.49724578857422
2017-06-27,85.78081512451172
2017-06-28,84.73004150390625
2017-06-29,83.87033081054688
2017-06-30,81.33892822265625
2017-07-03,81.33892822265625
2017-07-04,81.243408203125
2017-07-05,82.43746185302734
2017-07-06,83.0583724975586
2017-07-07,81.76879119873047
2017-07-10,83.10613250732422
2017-07-11,82.1031265258789
2017-07-12,81.8165512084961
2017-07-13,81.3866958618164
2017-07-14,80.43144989013672
2017-07-17,79.66726684570312
2017-07-18,79.28516387939453
2017-07-19,82.81954956054688
2017-07-20,80.81355285644531
2017-07-21,79.76278686523438
2017-07-24,86.35396575927734
2017-07-25,85.06438446044922
2017-07-26,82.91508483886719
2017-07-27,81.76879119873047
2017-07-28,81.1001205444336
2017-07-31,79.52397155761719
2017-08-01,79.71501922607422
2017-08-02,78.66424560546875
2017-08-03,77.23139190673828
2017-08-04,77.18363189697266
2017-08-07,77.56571960449219
2017-08-08,76.37166595458984
2017-08-09,75.65523529052734
2017-08-10,71.6432113647461
2017-08-11,69.01629638671875
2017-08-14,71.83425903320312
2017-08-16,77.61348724365234
2017-08-17,77.08809661865234
2017-08-18,78.13887023925781
2017-08-21,77.23139190673828
2017-08-22,76.18062591552734
2017-08-23,77.08809661865234
2017-08-24,78.28215026855469
2017-08-28,77.94782257080078
2017-08-29,74.84327697753906
2017-08-30,76.65824890136719
2017-08-31,75.70299530029297
2017-09-01,75.5597152709961
2017-09-04,75.36866760253906
2017-09-05,75.51195526123047
2017-09-06,75.3208999633789
2017-09-07,74.50894165039062
2017-09-08,74.93880462646484
2017-09-11,76.51495361328125
2017-09-12,77.75677490234375
2017-09-13,76.94481658935547
2017-09-14,76.37166595458984
2017-09-15,71.11782836914062
2017-09-18,73.64923095703125
2017-09-19,76.0851058959961
2017-09-20,74.55670928955078
2017-09-21,73.8880386352539
2017-09-22,72.78949737548828
2017-09-25,71.83425903320312
2017-09-26,70.7357406616211
2017-09-27,70.0193099975586
2017-09-28,69.15958404541016
2017-09-29,70.16259002685547
2017-10-03,71.78650665283203
2017-10-04,71.73873901367188
2017-10-05,71.26111602783203
2017-10-06,70.59245300292969
2017-10-09,69.82825469970703
2017-10-10,69.92377471923828
2017-10-11,70.06706237792969
2017-10-12,69.78048706054688
2017-10-13,70.25811767578125
2017-10-16,70.4969253540039
2017-10-17,70.78350067138672
2017-10-18,70.11483001708984
2017-10-19,70.44916534423828
2017-10-23,70.0193099975586
2017-10-24,70.25811767578125
2017-10-25,79.57173919677734
2017-10-26,78.9508285522461
2017-10-27,82.1031265258789
2017-10-30,80.04936218261719
2017-10-31,79.09412384033203
2017-11-01,78.61649322509766
2017-11-02,77.18363189697266
2017-11-03,77.23139190673828
2017-11-06,76.6104736328125
2017-11-07,75.08209228515625
2017-11-08,74.22237396240234
2017-11-09,73.69699096679688
2017-11-10,73.8880386352539
2017-11-13,72.50293731689453
2017-11-14,74.27013397216797
2017-11-15,72.40740966796875
2017-11-16,71.54769134521484
2017-11-17,71.73873901367188
2017-11-20,72.02531433105469
2017-11-21,71.97755432128906
2017-11-22,71.16559600830078
2017-11-23,71.26111602783203
2017-11-24,72.02531433105469
2017-11-27,71.40441131591797
2017-11-28,73.50593566894531
2017-11-29,72.21635437011719
2017-11-30,70.59245300292969
2017-12-01,71.21336364746094
2017-12-04,71.97755432128906
2017-12-05,72.26412963867188
2017-12-06,71.35664367675781
2017-12-07,71.30888366699219
2017-12-08,72.26412963867188
2017-12-11,73.36265563964844
2017-12-12,72.21635437011719
2017-12-13,71.070068359375
2017-12-14,70.25811767578125
2017-12-15,70.16259002685547
2017-12-18,72.59845733642578
2017-12-19,73.50593566894531
2017-12-20,73.79251861572266
2017-12-21,74.84327697753906
2017-12-22,74.4134292602539
2017-12-26,74.69998931884766
2017-12-27,74.50894165039062
2017-12-28,75.51195526123047
2017-12-29,75.03433227539062
2018-01-01,75.03433227539062
2018-01-02,77.90006256103516
2018-01-03,78.377685546875
2018-01-04,77.90006256103516
2018-01-05,77.99559020996094
2018-01-08,77.852294921875
2018-01-09,78.23439025878906
2018-01-10,77.08809661865234
2018-01-11,75.65523529052734
2018-01-12,77.90006256103516
2018-01-15,76.18062591552734
2018-01-16,74.55670928955078
2018-01-17,74.27013397216797
2018-01-18,73.07608032226562
2018-01-19,72.74174499511719
2018-01-22,73.41041564941406
2018-01-23,72.4551773071289
2018-01-24,73.50593566894531
2018-01-25,71.54769134521484
2018-01-29,70.83126831054688
2018-01-30,70.78350067138672
2018-01-31,70.87902069091797
2018-02-01,69.06407165527344
2018-02-02,66.00728607177734
2018-02-05,67.48790740966797
2018-02-06,65.62517547607422
2018-02-07,66.48490142822266
2018-02-08,67.48790740966797
2018-02-09,67.05804443359375
2018-02-12,67.34463500976562
2018-02-14,67.01029205322266
2018-02-15,66.0550537109375
2018-02-16,66.43714904785156
2018-02-19,64.813232421875
2018-02-20,64.76547241210938
2018-02-21,64.4311294555664
2018-02-22,63.52365493774414
2018-02-23,63.04603576660156
2018-02-26,64.66993713378906
2018-02-27,64.86099243164062
2018-02-28,63.619178771972656
2018-03-01,63.9535026550293
2018-03-05,63.428131103515625
2018-03-06,60.94449996948242
2018-03-07,58.842960357666016
2018-03-08,58.842960357666016
2018-03-09,58.31757736206055
2018-03-12,57.79219436645508
2018-03-13,59.22505569458008
2018-03-14,58.31757736206055
2018-03-15,57.64891052246094
2018-03-16,56.2638053894043
2018-03-19,56.35932922363281
2018-03-20,56.02499771118164
2018-03-21,55.78618621826172
2018-03-22,55.73842239379883
2018-03-23,55.69065856933594
2018-03-26,56.45485305786133
2018-03-27,57.74443435668945
2018-03-28,57.64891052246094
2018-04-02,56.74142837524414
2018-04-03,55.21303939819336
2018-04-04,54.97422790527344
2018-04-05,55.69065856933594
2018-04-06,55.78618621826172
2018-04-09,56.120521545410156
2018-04-10,56.74142837524414
2018-04-11,55.45185089111328
2018-04-12,57.64891052246094
2018-04-13,56.98023986816406
2018-04-16,56.31156921386719
2018-04-17,57.410099029541016
2018-04-18,56.598140716552734
2018-04-19,55.83395004272461
2018-04-20,55.54737854003906
2018-04-23,56.21604537963867
2018-04-24,56.78919219970703
2018-04-25,54.97422790527344
2018-04-26,54.06674575805664
2018-04-27,54.06674575805664
2018-04-30,54.401084899902344
2018-05-02,54.30555725097656
2018-05-03,53.63688659667969
2018-05-04,52.490596771240234
2018-05-07,52.012977600097656
2018-05-08,51.296546936035156
2018-05-09,50.24577713012695
2018-05-10,51.10549545288086
2018-05-11,51.53535461425781
2018-05-14,51.48759841918945
2018-05-15,51.34430694580078
2018-05-16,49.911441802978516
2018-05-17,49.577110290527344
2018-05-18,49.147247314453125
2018-05-21,48.28752899169922
2018-05-22,48.71738815307617
2018-05-23,49.72039031982422
2018-05-24,48.71738815307617
2018-05-25,49.86368179321289
2018-05-28,54.11450958251953
2018-05-29,55.30856704711914
2018-05-30,54.87870407104492
2018-05-31,56.4070930480957
2018-06-01,53.923458099365234
2018-06-04,55.26080322265625
2018-06-05,54.30555725097656
2018-06-06,54.639896392822266
2018-06-07,54.73542022705078
2018-06-08,56.31156921386719
2018-06-11,55.83395004272461
2018-06-12,55.64290237426758
2018-06-13,56.35932922363281
2018-06-14,56.550376892089844
2018-06-15,54.92646789550781
2018-06-18,55.117515563964844
2018-06-19,53.68465042114258
2018-06-20,53.15926742553711
2018-06-21,51.201019287109375
2018-06-22,51.39207077026367
2018-06-25,52.2995491027832
2018-06-26,50.627872467041016
2018-06-27,49.147247314453125
2018-06-28,46.80690002441406
2018-06-29,48.335289001464844
2018-07-02,49.19500732421875
2018-07-03,48.76515197753906
2018-07-04,47.857666015625
2018-07-05,48.04871368408203
2018-07-06,48.23976516723633
2018-07-09,48.621864318847656
2018-07-10,48.430816650390625
2018-07-11,47.857666015625
2018-07-12,47.42781066894531
2018-07-13,45.89942169189453
2018-07-16,43.60683822631836
2018-07-17,43.55907440185547
2018-07-18,44.75312805175781
2018-07-19,45.612850189208984
2018-07-20,45.182987213134766
2018-07-23,45.66061019897461
2018-07-24,46.377044677734375
2018-07-25,46.23375701904297
2018-07-26,50.532352447509766
2018-07-27,51.96521759033203
2018-07-30,54.35332489013672
2018-07-31,55.83395004272461
2018-08-01,54.496604919433594
2018-08-02,54.97422790527344
2018-08-03,54.21003341674805
2018-08-06,54.30555725097656
2018-08-07,55.165279388427734
2018-08-08,54.8309440612793
2018-08-09,56.502620697021484
2018-08-10,57.075767517089844
2018-08-13,54.8309440612793
2018-08-14,56.35932922363281
2018-08-16,54.78317642211914
2018-08-17,54.73542022705078
2018-08-20,54.35332489013672
2018-08-21,54.401084899902344
2018-08-23,54.401084899902344
2018-08-24,54.78317642211914
2018-08-27,51.4398307800293
2018-08-28,51.248783111572266
2018-08-29,51.72640609741211
2018-08-30,53.0159797668457
2018-08-31,52.82493209838867
2018-09-03,54.06674575805664
2018-09-04,50.436824798583984
2018-09-05,51.201019287109375
2018-09-06,51.72640609741211
2018-09-07,52.347312927246094
2018-09-10,53.20703125
2018-09-11,52.538360595703125
2018-09-12,51.39207077026367
2018-09-14,52.25178909301758
2018-09-17,50.96220397949219
2018-09-18,51.10549545288086
2018-09-19,49.577110290527344
2018-09-21,45.27851104736328
2018-09-24,44.8008918762207
2018-09-25,44.37103271484375
2018-09-26,43.51131057739258
2018-09-27,42.03068542480469
2018-09-28,39.45153045654297
2018-10-01,40.741111755371094
2018-10-03,40.21572494506836
2018-10-04,38.209712982177734
2018-10-05,38.49628829956055
2018-10-08,38.114192962646484
2018-10-09,37.15895080566406
2018-10-10,38.114192962646484
2018-10-11,38.114192962646484
2018-10-12,38.687339782714844
2018-10-15,39.069435119628906
2018-10-16,40.07244110107422
2018-10-17,40.59782409667969
2018-10-19,40.5500602722168
2018-10-22,39.16495895385742
2018-10-23,41.02768325805664
2018-10-24,40.07244110107422
2018-10-25,37.015663146972656
2018-10-26,37.25447082519531
2018-10-29,39.59482192993164
2018-10-30,41.17096710205078
2018-10-31,40.31125259399414
2018-11-01,39.642581939697266
2018-11-02,39.73810577392578
2018-11-05,39.40376663208008
2018-11-06,39.45153045654297
2018-11-07,40.12020492553711
2018-11-09,39.92915344238281
2018-11-12,39.59482192993164
2018-11-13,38.7350959777832
2018-11-14,37.77985763549805
2018-11-15,37.20671463012695
2018-11-16,37.92314147949219
2018-11-19,37.732093811035156
2018-11-20,36.824615478515625
2018-11-21,36.4425163269043
2018-11-22,37.3022346496582
2018-11-26,36.68132781982422
2018-11-27,36.53804016113281
2018-11-28,35.487274169921875
2018-11-29,35.39175033569336
2018-11-30,35.15293884277344
2018-12-03,35.20069885253906
2018-12-04,36.967899322509766
2018-12-05,36.155941009521484
2018-12-06,36.39474868774414
2018-12-07,35.91712951660156
2018-12-10,34.86636734008789
2018-12-11,34.86636734008789
2018-12-12,34.96188735961914
2018-12-13,34.38874435424805
2018-12-14,34.054412841796875
2018-12-17,34.197696685791016
2018-12-18,34.38874435424805
2018-12-19,35.296226501464844
2018-12-20,35.439510345458984
2018-12-21,35.15293884277344
2018-12-24,34.96188735961914
2018-12-26,34.96188735961914
2018-12-27,35.05741500854492
2018-12-28,35.630558013916016
2018-12-31,36.012657165527344
2019-01-01,36.87237548828125
2019-01-02,37.11118698120117
2019-01-03,36.967899322509766
2019-01-04,36.108177185058594
2019-01-07,35.86936950683594
2019-01-08,35.58279800415039
2019-01-09,35.24846267700195
2019-01-10,35.05741500854492
2019-01-11,34.675315856933594
2019-01-14,35.630558013916016
2019-01-15,37.4932861328125
2019-01-16,37.397762298583984
2019-01-17,36.824615478515625
2019-01-18,36.776851654052734
2019-01-21,36.87237548828125
2019-01-22,37.015663146972656
2019-01-23,36.967899322509766
2019-01-24,37.34999465942383
2019-01-25,37.34999465942383
2019-01-28,37.82761764526367
2019-01-29,38.59181594848633
2019-01-30,39.45153045654297
2019-01-31,39.16495895385742
2019-02-01,37.44552230834961
2019-02-04,36.824615478515625
2019-02-05,37.3022346496582
2019-02-06,36.967899322509766
2019-02-07,37.4932861328125
2019-02-08,37.44552230834961
2019-02-11,36.776851654052734
2019-02-12,36.49027633666992
2019-02-14,38.0186653137207
2019-02-15,37.68433380126953
2019-02-18,37.015663146972656
2019-02-19,37.34999465942383
2019-02-20,37.68433380126953
2019-02-21,37.63656997680664
2019-02-22,37.3022346496582
2019-02-25,36.4425163269043
2019-02-26,36.155941009521484
2019-02-27,36.776851654052734
2019-02-28,36.776851654052734
2019-03-01,37.34999465942383
2019-03-05,40.07244110107422
2019-03-06,47.18899917602539
2019-03-07,43.98893356323242
2019-03-08,43.65460205078125
2019-03-11,43.98893356323242
2019-03-12,44.13222122192383
2019-03-13,45.37403869628906
2019-03-14,44.70536422729492
2019-03-15,44.0844612121582
2019-03-18,47.09347152709961
2019-03-19,48.81291198730469
2019-03-20,47.809906005859375
2019-03-22,47.762142181396484
2019-03-25,46.47256851196289
2019-03-26,46.99795150756836
2019-03-27,46.28152084350586
2019-03-28,51.201019287109375
2019-04-01,54.97422790527344
2019-04-02,54.544368743896484
2019-04-03,55.30856704711914
2019-04-04,54.21003341674805
2019-04-05,56.120521545410156
2019-04-08,56.550376892089844
2019-04-09,57.12352752685547
2019-04-10,61.899742126464844
2019-04-11,59.989253997802734
2019-04-12,59.320579528808594
2019-04-15,58.46086502075195
2019-04-16,59.463871002197266
2019-04-18,59.17729949951172
2019-04-22,55.64290237426758
2019-04-23,56.83694839477539
2019-04-24,57.64891052246094
2019-04-25,57.93548583984375
2019-04-26,60.084781646728516
2019-04-30,58.031005859375
2019-05-02,57.887718200683594
2019-05-03,57.74443435668945
2019-05-06,57.12352752685547
2019-05-07,56.21604537963867
2019-05-08,52.012977600097656
2019-05-09,50.627872467041016
2019-05-10,51.72640609741211
2019-05-13,48.81291198730469
2019-05-14,50.05472946166992
2019-05-15,51.917449951171875
2019-05-16,53.445838928222656
2019-05-17,53.20703125
2019-05-20,54.8309440612793
2019-05-21,55.64290237426758
2019-05-22,57.83995819091797
2019-05-23,55.59513854980469
2019-05-24,57.410099029541016
2019-05-27,58.7474365234375
2019-05-28,56.502620697021484
2019-05-29,55.64290237426758
2019-05-30,56.98023986816406
2019-05-31,56.74142837524414
2019-06-03,56.21604537963867
2019-06-04,58.126529693603516
2019-06-06,56.2638053894043
2019-06-07,56.74142837524414
