Date,MPHASIS.NS
2016-07-01,441.6336669921875
2016-07-04,437.21148681640625
2016-07-05,436.8235778808594
2016-07-07,438.8795166015625
2016-07-08,441.6724548339844
2016-07-11,443.76715087890625
2016-07-12,436.707275390625
2016-07-13,428.7939147949219
2016-07-14,425.7681884765625
2016-07-15,415.7601623535156
2016-07-18,414.0533752441406
2016-07-19,419.0185852050781
2016-07-20,420.88055419921875
2016-07-21,422.2770080566406
2016-07-22,419.6004638671875
2016-07-25,417.6609191894531
2016-07-26,416.1480712890625
2016-07-27,420.6478271484375
2016-07-28,417.81610107421875
2016-07-29,419.6392517089844
2016-08-01,422.3546142578125
2016-08-02,412.6569519042969
2016-08-03,406.60552978515625
2016-08-04,403.50225830078125
2016-08-05,420.22113037109375
2016-08-08,433.6815490722656
2016-08-09,428.8714904785156
2016-08-10,417.2342224121094
2016-08-11,419.36767578125
2016-08-12,417.27301025390625
2016-08-16,407.96319580078125
2016-08-17,409.2432861328125
2016-08-18,414.3636779785156
2016-08-19,415.99298095703125
2016-08-22,411.531982421875
2016-08-23,411.1053466796875
2016-08-24,411.84228515625
2016-08-25,411.57080078125
2016-08-26,431.27655029296875
2016-08-29,427.9792785644531
2016-08-30,428.9102783203125
2016-08-31,440.19842529296875
2016-09-01,439.3838195800781
2016-09-02,436.9399719238281
2016-09-06,434.57379150390625
2016-09-07,427.0870666503906
2016-09-08,418.087646484375
2016-09-09,413.6654357910156
2016-09-12,406.993408203125
2016-09-14,400.9420471191406
2016-09-15,400.2826232910156
2016-09-16,402.610107421875
2016-09-19,399.9723205566406
2016-09-20,391.3219299316406
2016-09-21,398.071533203125
2016-09-22,409.94158935546875
2016-09-23,418.70831298828125
2016-09-26,413.7430725097656
2016-09-27,417.5833435058594
2016-09-28,404.1229248046875
2016-09-29,401.67913818359375
2016-09-30,403.1532287597656
2016-10-03,417.2342224121094
2016-10-04,422.9365539550781
2016-10-05,425.18634033203125
2016-10-06,422.199462890625
2016-10-07,424.0613708496094
2016-10-10,422.47100830078125
2016-10-13,421.3072814941406
2016-10-14,423.7511291503906
2016-10-17,422.3934326171875
2016-10-18,423.440673828125
2016-10-19,416.0317077636719
2016-10-20,420.74298095703125
2016-10-21,417.4410705566406
2016-10-24,411.0790100097656
2016-10-25,407.938232421875
2016-10-26,408.7032470703125
2016-10-27,407.45501708984375
2016-10-28,412.8104248046875
2016-11-01,417.1591491699219
2016-11-02,421.14556884765625
2016-11-03,406.8510437011719
2016-11-04,410.2333984375
2016-11-07,410.9178771972656
2016-11-08,415.22637939453125
2016-11-09,416.43438720703125
2016-11-10,406.126220703125
2016-11-11,405.8846435546875
2016-11-15,402.5022277832031
2016-11-16,401.85797119140625
2016-11-17,399.40179443359375
2016-11-18,413.6963195800781
2016-11-21,417.884033203125
2016-11-22,411.7232360839844
2016-11-23,410.5555114746094
2016-11-24,410.9581298828125
2016-11-25,418.9711608886719
2016-11-28,412.56884765625
2016-11-29,417.6021423339844
2016-11-30,424.2058410644531
2016-12-01,426.0177917480469
2016-12-02,420.9039611816406
2016-12-05,419.6557312011719
2016-12-06,416.43438720703125
2016-12-07,412.8104248046875
2016-12-08,416.8370666503906
2016-12-09,417.19940185546875
2016-12-12,413.6963195800781
2016-12-13,418.0853576660156
2016-12-14,430.48736572265625
2016-12-15,442.0438232421875
2016-12-16,455.3719482421875
2016-12-19,455.49267578125
2016-12-20,455.9759216308594
2016-12-21,447.9226989746094
2016-12-22,439.5069885253906
2016-12-23,450.41912841796875
2016-12-26,428.0311279296875
2016-12-27,441.7216796875
2016-12-28,450.4594421386719
2016-12-29,456.2981262207031
2016-12-30,455.21087646484375
2017-01-02,449.0904541015625
2017-01-03,432.8227844238281
2017-01-04,430.2859802246094
2017-01-05,433.4670715332031
2017-01-06,424.5279235839844
2017-01-09,426.7023010253906
2017-01-10,430.12493896484375
2017-01-11,426.1789245605469
2017-01-12,425.3332824707031
2017-01-13,420.5416259765625
2017-01-16,418.52825927734375
2017-01-17,419.05169677734375
2017-01-18,423.6823425292969
2017-01-19,424.5279235839844
2017-01-20,421.91064453125
2017-01-23,426.0177917480469
2017-01-24,426.29962158203125
2017-01-25,433.5475769042969
2017-01-27,451.42584228515625
2017-01-30,465.9620056152344
2017-01-31,450.3789367675781
2017-02-01,454.0834045410156
2017-02-02,454.36529541015625
2017-02-03,451.0232238769531
2017-02-06,454.6471252441406
2017-02-07,460.64678955078125
2017-02-08,455.0095520019531
2017-02-09,454.68743896484375
2017-02-10,450.1373291015625
2017-02-13,452.7143859863281
2017-02-14,466.686767578125
2017-02-15,462.7809753417969
2017-02-16,462.21722412109375
2017-02-17,468.05584716796875
2017-02-20,464.5124206542969
2017-02-21,464.87481689453125
2017-02-22,467.65325927734375
2017-02-23,473.53204345703125
2017-02-27,477.9614562988281
2017-02-28,479.2498474121094
2017-03-01,476.83392333984375
2017-03-02,477.6391296386719
2017-03-03,477.760009765625
2017-03-06,476.59228515625
2017-03-07,475.1427307128906
2017-03-08,470.31072998046875
2017-03-09,463.7071228027344
2017-03-10,461.1300048828125
2017-03-14,465.2774658203125
2017-03-15,474.37762451171875
2017-03-16,474.981689453125
2017-03-17,475.8675537109375
2017-03-20,475.1427307128906
2017-03-21,475.0622253417969
2017-03-22,478.8068542480469
2017-03-23,482.7932434082031
2017-03-24,485.6119384765625
2017-03-27,483.1556091308594
2017-03-28,482.43084716796875
2017-03-29,480.17596435546875
2017-03-30,467.1296691894531
2017-03-31,467.0089416503906
2017-04-03,461.7742614746094
2017-04-05,457.3450012207031
2017-04-06,451.9895935058594
2017-04-07,446.1911926269531
2017-04-10,449.0904541015625
2017-04-11,443.3323669433594
2017-04-12,434.8763732910156
2017-04-13,436.4065246582031
2017-04-17,445.6677551269531
2017-04-18,450.90240478515625
2017-04-19,437.4132080078125
2017-04-20,435.1582336425781
2017-04-21,431.09130859375
2017-04-24,425.9372253417969
2017-04-25,427.3868408203125
2017-04-26,426.9440002441406
2017-04-27,430.8900451660156
2017-04-28,431.8564147949219
2017-05-02,453.1976318359375
2017-05-03,458.4724426269531
2017-05-04,452.5533142089844
2017-05-05,451.9895935058594
2017-05-08,473.3306884765625
2017-05-09,463.14337158203125
2017-05-10,467.3310546875
2017-05-11,462.4588623046875
2017-05-12,462.4588623046875
2017-05-15,464.6332092285156
2017-05-16,463.4654846191406
2017-05-17,471.0355224609375
2017-05-18,461.5326843261719
2017-05-19,469.1027526855469
2017-05-22,471.59930419921875
2017-05-23,471.0758056640625
2017-05-24,457.54632568359375
2017-05-25,462.37835693359375
2017-05-26,469.9080810546875
2017-05-29,467.7738952636719
2017-05-30,474.7803955078125
2017-05-31,494.1081848144531
2017-06-01,487.5044250488281
2017-06-02,499.50384521484375
2017-06-05,490.0010070800781
2017-06-06,499.6649169921875
2017-06-07,503.007080078125
2017-06-08,507.11419677734375
2017-06-09,518.751220703125
2017-06-12,504.0540466308594
2017-06-13,497.1683654785156
2017-06-14,486.1354064941406
2017-06-15,482.7932434082031
2017-06-16,484.72613525390625
2017-06-19,476.1493835449219
2017-06-20,480.01495361328125
2017-06-21,478.2431945800781
2017-06-22,480.4981994628906
2017-06-23,476.7534484863281
2017-06-27,479.16943359375
2017-06-28,479.0888671875
2017-06-29,479.04852294921875
2017-06-30,482.7932434082031
2017-07-03,476.18963623046875
2017-07-04,481.86712646484375
2017-07-05,472.48504638671875
2017-07-06,480.941162109375
2017-07-07,481.1424865722656
2017-07-10,496.4032897949219
2017-07-11,484.685791015625
2017-07-12,485.7327880859375
2017-07-13,484.1997375488281
2017-07-14,477.81878662109375
2017-07-17,471.60369873046875
2017-07-18,473.3025817871094
2017-07-19,478.2745666503906
2017-07-20,477.61163330078125
2017-07-21,478.6889343261719
2017-07-24,480.3877258300781
2017-07-25,481.175048828125
2017-07-26,493.8953857421875
2017-07-27,499.28173828125
2017-07-28,492.6108703613281
2017-07-31,501.0220642089844
2017-08-01,491.2020568847656
2017-08-02,496.215576171875
2017-08-03,498.32867431640625
2017-08-04,495.3040771484375
2017-08-07,496.5470886230469
2017-08-08,481.87939453125
2017-08-09,481.87939453125
2017-08-10,474.7527770996094
2017-08-11,473.5511474609375
2017-08-14,489.834716796875
2017-08-16,485.2770080566406
2017-08-17,489.3374938964844
2017-08-18,489.876220703125
2017-08-21,490.82916259765625
2017-08-22,491.24359130859375
2017-08-23,490.4147644042969
2017-08-24,501.2290344238281
2017-08-28,509.1846008300781
2017-08-29,505.1654052734375
2017-08-30,507.3614196777344
2017-08-31,504.75103759765625
2017-09-01,501.3948974609375
2017-09-04,502.3479309082031
2017-09-05,502.2235412597656
2017-09-06,501.146240234375
2017-09-07,504.04669189453125
2017-09-08,501.2290344238281
2017-09-11,504.79254150390625
2017-09-12,499.6132507324219
2017-09-13,501.5606689453125
2017-09-14,501.2290344238281
2017-09-15,520.1232299804688
2017-09-18,507.8586120605469
2017-09-19,516.7669067382812
2017-09-20,508.5629577636719
2017-09-21,513.7422485351562
2017-09-22,509.39166259765625
2017-09-25,504.6268005371094
2017-09-26,496.2984313964844
2017-09-27,493.2322692871094
2017-09-28,507.2370300292969
2017-09-29,512.7064208984375
2017-10-03,513.4107666015625
2017-10-04,511.2148132324219
2017-10-05,508.52154541015625
2017-10-06,511.87774658203125
2017-10-09,508.02435302734375
2017-10-10,513.20361328125
2017-10-11,516.5184326171875
2017-10-12,525.9239501953125
2017-10-13,531.76611328125
2017-10-16,543.7405395507812
2017-10-17,542.8704223632812
2017-10-18,533.9208374023438
2017-10-19,538.3126831054688
2017-10-23,560.1070556640625
2017-10-24,572.0814819335938
2017-10-25,583.2274169921875
2017-10-26,557.2066040039062
2017-10-27,583.6002807617188
2017-10-30,584.138916015625
2017-10-31,574.6918334960938
2017-11-01,571.4186401367188
2017-11-02,577.01220703125
2017-11-03,581.36279296875
2017-11-06,573.9046630859375
2017-11-07,585.13330078125
2017-11-08,611.982666015625
2017-11-09,602.9500122070312
2017-11-10,607.8807373046875
2017-11-13,604.4830932617188
2017-11-14,589.6911010742188
2017-11-15,591.679931640625
2017-11-16,590.3541259765625
2017-11-17,589.7739868164062
2017-11-20,585.0089721679688
2017-11-21,601.9141235351562
2017-11-22,599.9667358398438
2017-11-23,595.1190795898438
2017-11-24,594.6631469726562
2017-11-27,599.1380615234375
2017-11-28,604.7731323242188
2017-11-29,602.5771484375
2017-11-30,604.0687866210938
2017-12-01,596.6520385742188
2017-12-04,606.223388671875
2017-12-05,597.4392700195312
2017-12-06,600.2153930664062
2017-12-07,590.7268676757812
2017-12-08,586.459228515625
2017-12-11,586.8735961914062
2017-12-12,588.6137084960938
2017-12-13,595.2432250976562
2017-12-14,584.0560913085938
2017-12-15,584.7604370117188
2017-12-18,593.7516479492188
2017-12-19,606.3062744140625
2017-12-20,604.56591796875
2017-12-21,622.8384399414062
2017-12-22,609.0822143554688
2017-12-26,599.8424682617188
2017-12-27,601.0441284179688
2017-12-28,600.381103515625
2017-12-29,601.3341064453125
2018-01-01,611.7755737304688
2018-01-02,608.792236328125
2018-01-03,596.6934814453125
2018-01-04,593.2129516601562
2018-01-05,591.679931640625
2018-01-08,593.005859375
2018-01-09,590.3126220703125
2018-01-10,588.3651733398438
2018-01-11,593.5030517578125
2018-01-12,603.7787475585938
2018-01-15,620.6010131835938
2018-01-16,614.5101928710938
2018-01-17,631.53955078125
2018-01-18,658.2645874023438
2018-01-19,654.2869262695312
2018-01-22,664.6041259765625
2018-01-23,659.7977294921875
2018-01-24,665.059814453125
2018-01-25,682.66943359375
2018-01-29,729.0341186523438
2018-01-30,732.0173950195312
2018-01-31,741.5474243164062
2018-02-01,728.951416015625
2018-02-02,708.2343139648438
2018-02-05,709.6015625
2018-02-06,700.5275268554688
2018-02-07,690.6661376953125
2018-02-08,722.6533813476562
2018-02-09,743.8262329101562
2018-02-12,710.76171875
2018-02-14,738.1911010742188
2018-02-15,728.5784301757812
2018-02-16,714.988037109375
2018-02-19,712.0462036132812
2018-02-20,717.4326171875
2018-02-21,734.5035400390625
2018-02-22,750.9943237304688
2018-02-23,751.4500732421875
2018-02-26,732.7633056640625
2018-02-27,723.0676879882812
2018-02-28,712.4191284179688
2018-03-01,708.3999633789062
2018-03-05,711.3004150390625
2018-03-06,701.356201171875
2018-03-07,697.5028686523438
2018-03-08,690.458984375
2018-03-09,683.7467041015625
2018-03-12,710.057373046875
2018-03-13,704.2151489257812
2018-03-14,717.7640991210938
2018-03-15,730.360107421875
2018-03-16,725.7196044921875
2018-03-19,709.021484375
2018-03-20,697.5855712890625
2018-03-21,710.098876953125
2018-03-22,700.196044921875
2018-03-23,692.19921875
2018-03-26,686.72998046875
2018-03-27,672.393798828125
2018-03-28,694.2294921875
2018-04-02,701.7290649414062
2018-04-03,705.955322265625
2018-04-04,720.7059936523438
2018-04-05,720.7059936523438
2018-04-06,760.0270385742188
2018-04-09,743.121826171875
2018-04-10,753.9360961914062
2018-04-11,744.73779296875
2018-04-12,767.2780151367188
2018-04-13,751.4087524414062
2018-04-16,742.5831909179688
2018-04-17,745.6907958984375
2018-04-18,744.15771484375
2018-04-19,733.6748046875
2018-04-20,749.0469970703125
2018-04-23,772.1671752929688
2018-04-24,813.932861328125
2018-04-25,829.6778564453125
2018-04-26,826.4459228515625
2018-04-27,835.9343872070312
2018-04-30,858.8060913085938
2018-05-02,831.625244140625
2018-05-03,817.4962158203125
2018-05-04,808.090576171875
2018-05-07,822.302490234375
2018-05-08,803.449951171875
2018-05-09,820.14794921875
2018-05-10,825.2857666015625
2018-05-11,818.7391967773438
2018-05-14,815.0515747070312
2018-05-15,892.9063720703125
2018-05-16,910.1015014648438
2018-05-17,935.7908325195312
2018-05-18,933.7603759765625
2018-05-21,897.0497436523438
2018-05-22,880.9733276367188
2018-05-23,895.6409912109375
2018-05-24,908.6927490234375
2018-05-25,926.4679565429688
2018-05-28,878.6115112304688
2018-05-29,858.3087768554688
2018-05-30,877.4099731445312
2018-05-31,912.4633178710938
2018-06-01,876.45703125
2018-06-04,848.447509765625
2018-06-05,859.3446655273438
2018-06-06,877.28564453125
2018-06-07,881.5947875976562
2018-06-08,921.08154296875
2018-06-11,933.5118408203125
2018-06-12,933.2633056640625
2018-06-13,922.86328125
2018-06-14,916.4823608398438
2018-06-15,887.9757080078125
2018-06-18,909.8115234375
2018-06-19,893.9421997070312
2018-06-20,878.8601684570312
2018-06-21,909.5628662109375
2018-06-22,910.8058471679688
2018-06-25,902.9749755859375
2018-06-26,889.3016357421875
2018-06-27,933.0560302734375
2018-06-28,877.202880859375
2018-06-29,898.4584350585938
2018-07-02,911.6759643554688
2018-07-03,911.3860473632812
2018-07-04,903.347900390625
2018-07-05,900.9031372070312
2018-07-06,919.2999877929688
2018-07-09,926.2609252929688
2018-07-10,937.6553344726562
2018-07-11,951.0385131835938
2018-07-12,967.1563720703125
2018-07-13,1006.2703857421875
2018-07-16,998.0662841796875
2018-07-17,955.430419921875
2018-07-18,942.04736328125
2018-07-19,951.3284301757812
2018-07-20,963.2200317382812
2018-07-23,934.2577514648438
2018-07-24,970.5540161132812
2018-07-25,973.7030639648438
2018-07-26,948.7069702148438
2018-07-27,945.2083740234375
2018-07-30,934.33349609375
2018-07-31,970.9632568359375
2018-08-01,1015.7703247070312
2018-08-02,993.7250366210938
2018-08-03,1011.512939453125
2018-08-06,990.5637817382812
2018-08-07,1003.4622802734375
2018-08-08,969.1085815429688
2018-08-09,970.0780029296875
2018-08-10,972.0591430664062
2018-08-13,985.0416870117188
2018-08-14,980.6580200195312
2018-08-16,1000.9751586914062
2018-08-17,1000.595703125
2018-08-20,1009.9534912109375
2018-08-21,1009.4475708007812
2018-08-23,1027.6148681640625
2018-08-24,1058.51220703125
2018-08-27,1069.6822509765625
2018-08-28,1052.3580322265625
2018-08-29,1051.894287109375
2018-08-30,1062.8115234375
2018-08-31,1062.2213134765625
2018-09-03,1052.062744140625
2018-09-04,1069.13427734375
2018-09-05,1043.885498046875
2018-09-06,1049.828857421875
2018-09-07,1044.43359375
2018-09-10,1044.0963134765625
2018-09-11,1061.63134765625
2018-09-12,1059.6922607421875
2018-09-14,1043.5062255859375
2018-09-17,1032.7574462890625
2018-09-18,1024.116455078125
2018-09-19,1032.673095703125
2018-09-21,1001.1015625
2018-09-24,1002.02880859375
2018-09-25,1002.4505615234375
2018-09-26,995.1581420898438
2018-09-27,977.9180908203125
2018-09-28,989.0883178710938
2018-10-01,977.833984375
2018-10-03,977.412353515625
2018-10-04,967.8861083984375
2018-10-05,944.70263671875
2018-10-08,925.818603515625
2018-10-09,897.5771484375
2018-10-10,909.5481567382812
2018-10-11,864.6566162109375
2018-10-12,849.9879150390625
2018-10-15,914.943603515625
2018-10-16,952.2479248046875
2018-10-17,947.3580932617188
2018-10-19,900.0219116210938
2018-10-22,906.808349609375
2018-10-23,898.0830078125
2018-10-24,862.33837890625
2018-10-25,819.427978515625
2018-10-26,851.5474853515625
2018-10-29,824.9920654296875
2018-10-30,805.1807250976562
2018-10-31,832.0313110351562
2018-11-01,820.186767578125
2018-11-02,801.5135498046875
2018-11-05,793.9261474609375
2018-11-06,767.2442016601562
2018-11-07,783.5989990234375
2018-11-09,799.1951293945312
2018-11-12,818.2476196289062
2018-11-13,814.2855224609375
2018-11-14,805.0963745117188
2018-11-15,799.026611328125
2018-11-16,804.1691284179688
2018-11-19,800.1224975585938
2018-11-20,784.35791015625
2018-11-21,763.2820434570312
2018-11-22,781.28076171875
2018-11-26,771.8809204101562
2018-11-27,762.9447631835938
2018-11-28,805.5180053710938
2018-11-29,802.8203125
2018-11-30,845.6884155273438
2018-12-03,841.7262573242188
2018-12-04,844.6767578125
2018-12-05,831.188232421875
2018-12-06,846.657958984375
2018-12-07,828.996337890625
2018-12-10,802.6094970703125
2018-12-11,816.0979614257812
2018-12-12,813.9904174804688
2018-12-13,821.3248291015625
2018-12-14,819.5545043945312
2018-12-17,823.2216186523438
2018-12-18,847.3323364257812
2018-12-19,835.8250122070312
2018-12-20,830.6403198242188
2018-12-21,816.477294921875
2018-12-24,858.3340454101562
2018-12-26,855.5098266601562
2018-12-27,828.069091796875
2018-12-28,846.4472045898438
2018-12-31,858.5868530273438
2019-01-01,847.7539672851562
2019-01-02,834.0968017578125
2019-01-03,799.86962890625
2019-01-04,784.4000244140625
2019-01-07,780.058349609375
2019-01-08,779.6368408203125
2019-01-09,762.902587890625
2019-01-10,761.7223510742188
2019-01-11,758.0130615234375
2019-01-14,738.8761596679688
2019-01-15,738.8761596679688
2019-01-16,727.7060546875
2019-01-17,759.31982421875
2019-01-18,734.7874755859375
2019-01-21,739.3820190429688
2019-01-22,734.4502563476562
2019-01-23,757.0014038085938
2019-01-24,776.6441040039062
2019-01-25,776.3489990234375
2019-01-28,793.2518310546875
2019-01-29,820.1024169921875
2019-01-30,852.4749145507812
2019-01-31,845.2669677734375
2019-02-01,851.25244140625
2019-02-04,856.985107421875
2019-02-05,857.9967651367188
2019-02-06,865.2467651367188
2019-02-07,862.33837890625
2019-02-08,859.6827392578125
2019-02-11,840.2088012695312
2019-02-12,860.9473876953125
2019-02-14,884.04638671875
2019-02-15,888.345947265625
2019-02-18,877.765869140625
2019-02-19,880.5056762695312
2019-02-20,877.8079833984375
2019-02-21,859.2612915039062
2019-02-22,856.6900634765625
2019-02-25,862.2540893554688
2019-02-26,866.08984375
2019-02-27,875.1524658203125
2019-02-28,877.765869140625
2019-03-01,871.063720703125
2019-03-05,851.421142578125
2019-03-06,835.4035034179688
2019-03-07,840.16650390625
2019-03-08,826.804443359375
2019-03-11,837.3846435546875
2019-03-12,835.23486328125
2019-03-13,822.5471801757812
2019-03-14,808.0470581054688
2019-03-15,832.6215209960938
2019-03-18,818.121337890625
2019-03-19,824.9920654296875
2019-03-20,831.8206176757812
2019-03-22,822.6737060546875
2019-03-25,801.0499267578125
2019-03-26,803.1152954101562
2019-03-27,801.3870239257812
2019-03-28,813.7796020507812
2019-04-01,831.8626708984375
2019-04-02,835.8670654296875
2019-04-03,824.6547241210938
2019-04-04,824.7390747070312
2019-04-05,822.2521362304688
2019-04-08,823.3480224609375
2019-04-09,831.4833374023438
2019-04-10,839.407958984375
2019-04-11,852.5592041015625
2019-04-12,835.6143188476562
2019-04-15,838.4383544921875
2019-04-16,826.72021484375
2019-04-18,825.0341186523438
2019-04-22,828.701416015625
2019-04-23,812.978759765625
2019-04-24,814.3697509765625
2019-04-25,803.0309448242188
2019-04-26,808.8057861328125
2019-04-30,817.2361450195312
2019-05-02,827.8582763671875
2019-05-03,819.427978515625
2019-05-06,817.4890747070312
2019-05-07,813.7796020507812
2019-05-08,803.1996459960938
2019-05-09,797.6356201171875
2019-05-10,801.302734375
2019-05-13,801.7243041992188
2019-05-14,812.2621459960938
2019-05-15,808.3843383789062
2019-05-16,799.406005859375
2019-05-17,797.3405151367188
2019-05-20,797.0032958984375
2019-05-21,795.148681640625
2019-05-22,811.9249877929688
2019-05-23,815.9293212890625
2019-05-24,800.712646484375
2019-05-27,789.373779296875
2019-05-28,802.2722778320312
2019-05-29,811.1240844726562
2019-05-30,843.960205078125
2019-05-31,837.8482666015625
2019-06-03,833.42236328125
2019-06-04,817.362548828125
2019-06-06,819.638671875
2019-06-07,805.3071899414062
2019-06-10,811.5877685546875
2019-06-11,796.961181640625
2019-06-12,817.9105224609375
2019-06-13,825.7929077148438
2019-06-14,807.5834350585938
2019-06-17,813.6532592773438
2019-06-18,821.240478515625
2019-06-19,825.5821533203125
2019-06-20,820.2288208007812
2019-06-21,792.7882080078125
2019-06-24,812.0935668945312
2019-06-25,816.477294921875
