Date,ONTEX.BR
2015-08-24,23.21284294128418
2015-08-25,24.350549697875977
2015-08-26,24.22209930419922
2015-08-27,25.387327194213867
2015-08-28,25.167125701904297
2015-08-31,25.58000373840332
2015-09-01,24.712961196899414
2015-09-02,24.772602081298828
2015-09-03,25.17630386352539
2015-09-04,24.77718734741211
2015-09-07,24.63497543334961
2015-09-08,24.790950775146484
2015-09-09,24.708375930786133
2015-09-10,24.983625411987305
2015-09-11,24.69461441040039
2015-09-14,24.497350692749023
2015-09-15,24.85517692565918
2015-09-16,24.969863891601562
2015-09-17,25.144189834594727
2015-09-18,25.01573944091797
2015-09-21,25.038679122924805
2015-09-22,24.680849075317383
2015-09-23,24.258798599243164
2015-09-24,24.290912628173828
2015-09-25,24.579925537109375
2015-09-28,24.226686477661133
2015-09-29,24.451473236083984
2015-09-30,25.18547821044922
2015-10-01,24.87352752685547
2015-10-02,24.27714729309082
2015-10-05,25.263463973999023
2015-10-06,25.12125015258789
2015-10-07,24.593687057495117
2015-10-08,25.13960075378418
2015-10-09,24.95610237121582
2015-10-12,25.070791244506836
2015-10-13,24.66708755493164
2015-10-14,24.31843376159668
2015-10-15,25.36897850036621
2015-10-16,25.575416564941406
2015-10-19,25.836904525756836
2015-10-20,26.061695098876953
2015-10-21,26.46998405456543
2015-10-22,26.14885711669922
2015-10-23,26.14885711669922
2015-10-26,26.12133026123047
2015-10-27,25.90113067626953
2015-10-28,25.92865562438965
2015-10-29,25.726804733276367
2015-10-30,25.66716766357422
2015-11-02,25.300167083740234
2015-11-03,25.557065963745117
2015-11-04,25.18547821044922
2015-11-05,27.295738220214844
2015-11-06,29.3280086517334
2015-11-09,29.447284698486328
2015-11-10,29.745468139648438
2015-11-11,29.887685775756836
2015-11-12,29.557382583618164
2015-11-13,29.470218658447266
2015-11-16,29.516094207763672
2015-11-17,30.23175048828125
2015-11-18,30.26386260986328
2015-11-19,30.23175048828125
2015-11-20,30.144588470458984
2015-11-23,30.185874938964844
2015-11-24,29.543622970581055
2015-11-25,31.080440521240234
2015-11-26,31.268531799316406
2015-11-27,31.516252517700195
2015-11-30,30.88776397705078
2015-12-01,30.305147171020508
2015-12-02,30.786836624145508
2015-12-03,30.277626037597656
2015-12-04,30.213397979736328
2015-12-07,30.364788055419922
2015-12-08,30.552875518798828
2015-12-09,29.461048126220703
2015-12-10,29.176618576049805
2015-12-11,28.41509246826172
2015-12-14,28.667404174804688
2015-12-15,29.15826988220215
2015-12-16,29.745468139648438
2015-12-17,29.818872451782227
2015-12-18,29.98402214050293
2015-12-21,29.76382064819336
2015-12-22,29.557382583618164
2015-12-23,30.15376091003418
2015-12-24,29.919797897338867
2015-12-28,30.025310516357422
2015-12-29,30.383136749267578
2015-12-30,30.61709976196289
2016-01-04,29.383058547973633
2016-01-05,29.30048179626465
2016-01-06,29.433521270751953
2016-01-07,29.277544021606445
2016-01-08,28.49766731262207
2016-01-11,28.21782875061035
2016-01-12,28.72704315185547
2016-01-13,29.543622970581055
2016-01-14,29.433521270751953
2016-01-15,29.19496726989746
2016-01-18,28.401329040527344
2016-01-19,28.433441162109375
2016-01-20,28.061851501464844
2016-01-21,28.997705459594727
2016-01-22,30.06201171875
2016-01-25,31.10796356201172
2016-01-26,30.933639526367188
2016-01-27,30.65380096435547
2016-01-28,30.529939651489258
2016-01-29,31.282291412353516
2016-02-01,31.341930389404297
2016-02-02,31.066679000854492
2016-02-03,30.938228607177734
2016-02-04,30.497827529907227
2016-02-05,30.103300094604492
2016-02-08,28.126079559326172
2016-02-09,28.06644058227539
2016-02-10,29.06192970275879
2016-02-11,28.442617416381836
2016-02-12,29.16744613647461
2016-02-15,30.690500259399414
2016-02-16,30.699676513671875
2016-02-17,31.286874771118164
2016-02-18,32.259429931640625
2016-02-19,32.16309356689453
2016-02-22,30.727201461791992
2016-02-23,30.589576721191406
2016-02-24,30.167524337768555
2016-02-25,30.479476928710938
2016-02-26,30.167524337768555
2016-02-29,29.75923728942871
2016-03-01,30.149173736572266
2016-03-02,29.727123260498047
2016-03-03,29.818872451782227
2016-03-04,29.75464630126953
2016-03-07,28.983943939208984
2016-03-08,25.68092918395996
2016-03-09,25.90113067626953
2016-03-10,25.543304443359375
2016-03-11,26.286479949951172
2016-03-14,26.295656204223633
2016-03-15,25.777267456054688
2016-03-16,25.69010353088379
2016-03-17,25.88277816772461
2016-03-18,25.878192901611328
2016-03-21,26.162616729736328
2016-03-22,25.97911834716797
2016-03-23,26.286479949951172
2016-03-24,26.13968276977539
2016-03-29,26.6030216217041
2016-03-30,26.598432540893555
2016-03-31,26.437870025634766
2016-04-01,26.456220626831055
2016-04-04,26.598432540893555
2016-04-05,26.754409790039062
2016-04-06,27.226924896240234
2016-04-07,27.36454963684082
2016-04-08,27.479238510131836
2016-04-11,26.52503204345703
2016-04-12,25.846080780029297
2016-04-13,25.869016647338867
2016-04-14,25.864431381225586
2016-04-15,25.506603240966797
2016-04-18,25.46990394592285
2016-04-19,25.64881706237793
2016-04-20,25.079965591430664
2016-04-21,24.72672462463379
2016-04-22,24.428537368774414
2016-04-25,24.979040145874023
2016-04-26,24.58451271057129
2016-04-27,24.72672462463379
2016-04-28,24.836824417114258
2016-04-29,24.54781150817871
2016-05-02,24.451473236083984
2016-05-03,24.772602081298828
2016-05-04,25.69010353088379
2016-05-05,25.983707427978516
2016-05-06,25.69010353088379
2016-05-09,26.180971145629883
2016-05-10,26.125919342041016
2016-05-11,26.093807220458984
2016-05-12,25.92865562438965
2016-05-13,25.850666046142578
2016-05-16,26.17179298400879
2016-05-17,25.685518264770508
2016-05-18,25.93324089050293
2016-05-19,25.832317352294922
2016-05-20,26.20390510559082
2016-05-23,26.130504608154297
2016-05-24,26.272720336914062
2016-05-25,26.396583557128906
2016-05-26,26.350706100463867
2016-05-27,26.414934158325195
2016-05-30,26.667247772216797
2016-05-31,26.832399368286133
2016-06-01,26.697233200073242
2016-06-02,27.200603485107422
2016-06-03,27.38703727722168
2016-06-06,27.680667877197266
2016-06-07,28.459026336669922
2016-06-08,28.570884704589844
2016-06-09,28.132770538330078
2016-06-10,27.26585578918457
2016-06-13,26.71587562561035
2016-06-14,26.2404727935791
2016-06-15,26.454870223999023
2016-06-16,25.96082305908203
2016-06-17,26.356990814208984
2016-06-20,27.554824829101562
2016-06-21,27.90904998779297
2016-06-22,27.871763229370117
2016-06-23,28.337846755981445
2016-06-24,26.683250427246094
2016-06-27,25.30364418029785
2016-06-28,26.235811233520508
2016-06-29,26.0120906829834
2016-06-30,26.34300994873047
2016-07-01,26.97222137451172
2016-07-04,26.17055892944336
2016-07-05,26.0120906829834
2016-07-06,25.802352905273438
2016-07-07,26.32436752319336
2016-07-08,26.333690643310547
2016-07-11,27.004846572875977
2016-07-12,26.426904678344727
2016-07-13,26.38029670715332
2016-07-14,26.296401977539062
2016-07-15,26.32902717590332
2016-07-18,26.32436752319336
2016-07-19,25.769729614257812
2016-07-20,25.867605209350586
2016-07-21,26.1658992767334
2016-07-22,26.771804809570312
2016-07-25,26.809093475341797
2016-07-26,26.823076248168945
2016-07-27,27.186620712280273
2016-07-28,29.60093116760254
2016-07-29,30.113622665405273
2016-08-01,29.372549057006836
2016-08-02,29.232725143432617
2016-08-03,28.817913055419922
2016-08-04,28.80392837524414
2016-08-05,29.5543212890625
2016-08-08,29.190776824951172
2016-08-09,29.656862258911133
2016-08-10,29.195438385009766
2016-08-11,29.638216018676758
2016-08-12,30.295394897460938
2016-08-15,29.787363052368164
2016-08-16,29.614913940429688
2016-08-17,29.44712257385254
2016-08-18,29.82931137084961
2016-08-19,29.80600929260254
2016-08-22,30.00642204284668
2016-08-23,30.21150016784668
2016-08-24,30.057689666748047
2016-08-25,29.93185043334961
2016-08-26,29.86659812927246
2016-08-29,30.00642204284668
2016-08-30,29.93651008605957
2016-08-31,30.04370880126953
2016-09-01,30.057689666748047
2016-09-02,30.551740646362305
2016-09-05,30.57970428466797
2016-09-06,30.491147994995117
2016-09-07,30.388608932495117
2016-09-08,30.02040672302246
2016-09-09,29.5543212890625
2016-09-12,29.111541748046875
2016-09-13,28.91112518310547
2016-09-14,28.85519790649414
2016-09-15,28.85053825378418
2016-09-16,28.9903621673584
2016-09-19,27.918371200561523
2016-09-20,27.261194229125977
2016-09-21,27.102725982666016
2016-09-22,27.3963565826416
2016-09-23,27.037473678588867
2016-09-26,26.655284881591797
2016-09-27,26.804431915283203
2016-09-28,26.84638023376465
2016-09-29,26.39893913269043
2016-09-30,26.32436752319336
2016-10-03,26.701894760131836
2016-10-04,26.832399368286133
2016-10-05,26.487497329711914
2016-10-06,25.956161499023438
2016-10-07,25.49473762512207
2016-10-10,25.625242233276367
2016-10-11,25.64854621887207
2016-10-12,25.8582820892334
2016-10-13,25.59727668762207
2016-10-14,25.765066146850586
2016-10-17,25.71379852294922
2016-10-18,26.119291305541992
2016-10-19,26.0120906829834
2016-10-20,25.97946548461914
2016-10-21,25.90489387512207
2016-10-24,26.016752243041992
2016-10-25,25.564651489257812
2016-10-26,25.49007797241211
2016-10-27,25.685834884643555
2016-10-28,25.75108528137207
2016-10-31,25.676511764526367
2016-11-01,25.876928329467773
2016-11-02,25.681171417236328
2016-11-03,25.90955352783203
2016-11-04,25.75108528137207
2016-11-07,25.308307647705078
2016-11-08,24.665109634399414
2016-11-09,24.11513328552246
2016-11-10,23.40202522277832
2016-11-11,23.38338279724121
2016-11-14,22.954587936401367
2016-11-15,23.2622013092041
2016-11-16,23.397367477416992
2016-11-17,23.374061584472656
2016-11-18,23.910057067871094
2016-11-21,23.88675308227539
2016-11-22,24.329532623291016
2016-11-23,23.97064971923828
2016-11-24,23.9566650390625
2016-11-25,24.194366455078125
2016-11-28,23.905397415161133
2016-11-29,23.979970932006836
2016-11-30,23.86811065673828
2016-12-01,23.48126220703125
2016-12-02,23.229576110839844
2016-12-05,23.22025489807129
2016-12-06,23.56049346923828
2016-12-07,23.4439754486084
2016-12-08,23.2109317779541
2016-12-09,23.737606048583984
2016-12-12,23.863449096679688
2016-12-13,24.054542541503906
2016-12-14,23.513887405395508
2016-12-15,23.742265701293945
2016-12-16,23.700319290161133
2016-12-19,24.324871063232422
2016-12-20,24.28292465209961
2016-12-21,24.35749626159668
2016-12-22,25.201107025146484
2016-12-23,25.727781295776367
2016-12-27,26.198524475097656
2016-12-28,26.315044403076172
2016-12-29,26.193864822387695
2016-12-30,26.333690643310547
2017-01-02,26.32436752319336
2017-01-03,26.38029670715332
2017-01-04,26.32902717590332
2017-01-05,26.459531784057617
2017-01-06,26.361656188964844
2017-01-09,26.2404727935791
2017-01-10,26.529441833496094
2017-01-11,26.510801315307617
2017-01-12,26.52012062072754
2017-01-13,26.60401725769043
2017-01-16,26.454870223999023
2017-01-17,26.32902717590332
2017-01-18,26.496816635131836
2017-01-19,26.10064697265625
2017-01-20,26.193864822387695
2017-01-23,26.147254943847656
2017-01-24,25.788372039794922
2017-01-25,25.8582820892334
2017-01-26,25.620582580566406
2017-01-27,26.10064697265625
2017-01-30,26.119291305541992
2017-01-31,26.119291305541992
2017-02-01,26.10530662536621
2017-02-02,26.287080764770508
2017-02-03,26.60401725769043
2017-02-06,26.235811233520508
2017-02-07,26.459531784057617
2017-02-08,26.967561721801758
2017-02-09,27.349750518798828
2017-02-10,26.39427947998047
2017-02-13,26.301061630249023
2017-02-14,26.338348388671875
2017-02-15,26.123950958251953
2017-02-16,26.62265968322754
2017-02-17,27.079421997070312
2017-02-20,26.762483596801758
2017-02-21,26.79977035522461
2017-02-22,27.10738754272461
2017-02-23,26.883665084838867
2017-02-24,26.911630630493164
2017-02-27,27.014169692993164
2017-02-28,26.995527267456055
2017-03-01,27.629398345947266
2017-03-02,27.38703727722168
2017-03-03,27.4988956451416
2017-03-06,27.51287841796875
2017-03-07,27.195940017700195
2017-03-08,27.219247817993164
2017-03-09,28.34716796875
2017-03-10,28.747997283935547
2017-03-13,28.692068099975586
2017-03-14,28.9903621673584
2017-03-15,28.52427864074707
2017-03-16,29.027647018432617
2017-03-17,28.8878231048584
2017-03-20,28.90646743774414
2017-03-21,28.971717834472656
2017-03-22,28.673425674438477
2017-03-23,27.592113494873047
2017-03-24,27.53152084350586
2017-03-27,27.5268611907959
2017-03-28,27.731937408447266
2017-03-29,28.198020935058594
2017-03-30,28.058195114135742
2017-03-31,28.058195114135742
2017-04-03,27.666685104370117
2017-04-04,27.736597061157227
2017-04-05,27.70397186279297
2017-04-06,28.11878776550293
2017-04-07,28.020910263061523
2017-04-10,28.058195114135742
2017-04-11,27.918371200561523
2017-04-12,28.184038162231445
2017-04-13,28.431060791015625
2017-04-18,27.815832138061523
2017-04-19,28.43572235107422
2017-04-20,28.407758712768555
2017-04-21,27.941675186157227
2017-04-24,28.58020782470703
2017-04-25,28.66410255432129
2017-04-26,28.47766876220703
2017-04-27,28.668764114379883
2017-04-28,28.552242279052734
2017-05-02,29.13018798828125
2017-05-03,29.903886795043945
2017-05-04,30.304716110229492
2017-05-05,30.155569076538086
2017-05-08,29.903886795043945
2017-05-09,29.79668617248535
2017-05-10,30.864013671875
2017-05-11,30.00176239013672
2017-05-12,30.407251358032227
2017-05-15,30.388608932495117
2017-05-16,30.64961814880371
2017-05-17,30.3233585357666
2017-05-18,29.67084312438965
2017-05-19,30.067012786865234
2017-05-22,29.96913719177246
2017-05-23,30.27208709716797
2017-05-24,30.388608932495117
2017-05-25,30.439878463745117
2017-05-26,30.523773193359375
2017-05-29,30.542417526245117
2017-05-30,30.589025497436523
2017-05-31,30.484739303588867
2017-06-01,30.650651931762695
2017-06-02,31.05357551574707
2017-06-05,30.807079315185547
2017-06-06,30.309349060058594
2017-06-07,30.375715255737305
2017-06-08,30.11499786376953
2017-06-09,30.43259620666504
2017-06-12,30.17188262939453
2017-06-13,30.3140926361084
2017-06-14,30.80234146118164
2017-06-15,30.451557159423828
2017-06-16,30.603246688842773
2017-06-19,30.821300506591797
2017-06-20,30.901885986328125
2017-06-21,30.717016220092773
2017-06-22,31.0488338470459
2017-06-23,30.83552360534668
2017-06-26,31.380651473999023
2017-06-27,30.840261459350586
2017-06-28,30.551101684570312
