Date,LTTS.NS
2017-05-11,689.7537841796875
2017-05-12,689.7537841796875
2017-05-15,695.8814697265625
2017-05-16,697.8787841796875
2017-05-17,693.5211791992188
2017-05-18,691.9325561523438
2017-05-19,687.2572021484375
2017-05-22,678.9054565429688
2017-05-23,667.5123901367188
2017-05-24,668.7833862304688
2017-05-25,669.5551147460938
2017-05-26,679.4955444335938
2017-05-29,666.6500854492188
2017-05-30,668.23876953125
2017-05-31,668.23876953125
2017-06-01,669.055908203125
2017-06-02,668.7833862304688
2017-06-05,671.0076293945312
2017-06-06,668.1027221679688
2017-06-07,667.5578002929688
2017-06-08,668.193359375
2017-06-09,665.242919921875
2017-06-12,664.4260864257812
2017-06-13,662.7918090820312
2017-06-14,663.0642700195312
2017-06-15,664.2898559570312
2017-06-16,663.4273071289062
2017-06-19,664.92529296875
2017-06-20,665.1068725585938
2017-06-21,665.1068725585938
2017-06-22,664.1534423828125
2017-06-23,659.1607666015625
2017-06-27,655.120849609375
2017-06-28,652.4882202148438
2017-06-29,652.3975830078125
2017-06-30,650.9449462890625
2017-07-03,653.4868774414062
2017-07-04,661.067138671875
2017-07-05,691.4788208007812
2017-07-06,686.7127075195312
2017-07-07,697.5609130859375
2017-07-10,690.6162109375
2017-07-11,696.2899780273438
2017-07-12,690.2984619140625
2017-07-13,697.4249267578125
2017-07-14,691.3878784179688
2017-07-17,695.5184936523438
2017-07-18,690.5709228515625
2017-07-19,689.6630859375
2017-07-20,690.1622924804688
2017-07-21,699.4220581054688
2017-07-24,701.6461181640625
2017-07-25,705.14111328125
2017-07-26,691.3878784179688
2017-07-27,689.0728759765625
2017-07-28,695.3822021484375
2017-07-31,690.9793701171875
2017-08-01,688.891357421875
2017-08-02,678.678466796875
2017-08-03,673.9124755859375
2017-08-04,681.6289672851562
2017-08-07,688.6190795898438
2017-08-08,674.457275390625
2017-08-09,667.4671630859375
2017-08-10,672.0968627929688
2017-08-11,664.1991577148438
2017-08-14,668.2152709960938
2017-08-16,668.854248046875
2017-08-17,669.2193603515625
2017-08-18,675.9284057617188
2017-08-21,680.2186279296875
2017-08-22,680.0360717773438
2017-08-23,687.2928466796875
2017-08-24,691.5828857421875
2017-08-28,691.2177734375
2017-08-29,697.10546875
2017-08-30,699.7982177734375
2017-08-31,701.897705078125
2017-09-01,708.6524047851562
2017-09-04,716.4111938476562
2017-09-05,719.8797607421875
2017-09-06,721.4772338867188
2017-09-07,712.3491821289062
2017-09-08,724.8089599609375
2017-09-11,715.7722778320312
2017-09-12,712.1210327148438
2017-09-13,713.6727294921875
2017-09-14,714.9051513671875
2017-09-15,711.8472290039062
2017-09-18,714.2659912109375
2017-09-19,719.6517333984375
2017-09-20,711.7557983398438
2017-09-21,712.1666870117188
2017-09-22,708.5154418945312
2017-09-25,710.2954711914062
2017-09-26,703.677734375
2017-09-27,704.4534301757812
2017-09-28,706.0965576171875
2017-09-29,713.7640380859375
2017-10-03,702.7648315429688
2017-10-04,718.2825317382812
2017-10-05,723.8961791992188
2017-10-06,718.1455078125
2017-10-09,713.718505859375
2017-10-10,722.9833374023438
2017-10-11,716.4569091796875
2017-10-12,716.3655395507812
2017-10-13,721.3402709960938
2017-10-16,723.3484497070312
2017-10-17,717.3697509765625
2017-10-18,722.7550048828125
2017-10-19,722.3444213867188
2017-10-23,723.5767211914062
2017-10-24,738.9117431640625
2017-10-25,746.16845703125
2017-10-26,747.6744995117188
2017-10-27,753.4252319335938
2017-10-30,747.17236328125
2017-10-31,760.362548828125
2017-11-01,758.76513671875
2017-11-02,754.9312744140625
2017-11-03,777.523193359375
2017-11-06,788.2941284179688
2017-11-07,748.6331787109375
2017-11-08,800.2061767578125
2017-11-09,825.171142578125
2017-11-10,837.1290283203125
2017-11-13,845.1616821289062
2017-11-14,861.8925170898438
2017-11-15,861.4341430664062
2017-11-16,865.1929321289062
2017-11-17,847.0869140625
2017-11-20,859.0048217773438
2017-11-21,840.898681640625
2017-11-22,836.7274780273438
2017-11-23,837.4149169921875
2017-11-24,858.2255859375
2017-11-27,862.4884033203125
2017-11-28,886.4158935546875
2017-11-29,911.3057861328125
2017-11-30,937.2503051757812
2017-12-01,1012.1495971679688
2017-12-04,1013.2039184570312
2017-12-05,1004.9071655273438
2017-12-06,964.9822387695312
2017-12-07,950.9099731445312
2017-12-08,926.7991333007812
2017-12-11,912.4976806640625
2017-12-12,918.6399536132812
2017-12-13,912.22265625
2017-12-14,913.9186401367188
2017-12-15,911.672607421875
2017-12-18,925.9739990234375
2017-12-19,926.02001953125
2017-12-20,926.8450927734375
2017-12-21,926.111572265625
2017-12-22,903.2841796875
2017-12-26,892.5581665039062
2017-12-27,911.7642822265625
2017-12-28,938.7628784179688
2017-12-29,942.6591796875
2018-01-01,984.0967407226562
2018-01-02,1013.5245361328125
2018-01-03,1043.04443359375
2018-01-04,1043.1817626953125
2018-01-05,1034.3350830078125
2018-01-08,1018.8417358398438
2018-01-09,992.5311889648438
2018-01-10,985.792724609375
2018-01-11,967.0909423828125
2018-01-12,956.914794921875
2018-01-15,956.2272338867188
2018-01-16,927.4411010742188
2018-01-17,914.3770751953125
2018-01-18,901.9549560546875
2018-01-19,913.8270263671875
2018-01-22,941.7425537109375
2018-01-23,925.8823852539062
2018-01-24,1111.0220947265625
2018-01-25,1228.5968017578125
2018-01-29,1218.19140625
2018-01-30,1170.0618896484375
2018-01-31,1108.7303466796875
2018-02-01,1202.6065673828125
2018-02-02,1192.5679931640625
2018-02-05,1190.1844482421875
2018-02-06,1136.41650390625
2018-02-07,1214.11181640625
2018-02-08,1212.461669921875
2018-02-09,1203.2025146484375
2018-02-12,1356.5303955078125
2018-02-14,1338.69970703125
2018-02-15,1332.00732421875
2018-02-16,1279.5228271484375
2018-02-19,1212.7825927734375
2018-02-20,1158.052001953125
2018-02-21,1253.624267578125
2018-02-22,1243.310791015625
2018-02-23,1284.8402099609375
2018-02-26,1294.87841796875
2018-02-27,1274.4805908203125
2018-02-28,1277.6893310546875
2018-03-01,1294.14501953125
2018-03-05,1227.2215576171875
2018-03-06,1199.581298828125
2018-03-07,1190.9180908203125
2018-03-08,1179.412841796875
2018-03-09,1151.90966796875
2018-03-12,1181.3377685546875
2018-03-13,1181.2918701171875
2018-03-14,1148.746826171875
2018-03-15,1124.8653564453125
2018-03-16,1108.40966796875
2018-03-19,1069.859619140625
2018-03-20,1064.038330078125
2018-03-21,1098.875
2018-03-22,1086.6365966796875
2018-03-23,1114.8726806640625
2018-03-26,1137.4248046875
2018-03-27,1139.212646484375
2018-03-28,1132.7493896484375
2018-04-02,1139.212646484375
2018-04-03,1124.8653564453125
2018-04-04,1118.03564453125
2018-04-05,1122.0692138671875
2018-04-06,1120.143798828125
2018-04-09,1117.4854736328125
2018-04-10,1108.8221435546875
2018-04-11,1098.69189453125
2018-04-12,1106.3465576171875
2018-04-13,1094.4747314453125
2018-04-16,1076.872802734375
2018-04-17,1062.2506103515625
2018-04-18,1057.5750732421875
2018-04-19,1061.0589599609375
2018-04-20,1094.6583251953125
2018-04-23,1142.3753662109375
2018-04-24,1121.427490234375
2018-04-25,1181.9337158203125
2018-04-26,1237.076904296875
2018-04-27,1225.7547607421875
2018-04-30,1218.9248046875
2018-05-02,1201.3233642578125
2018-05-03,1162.31494140625
2018-05-04,1169.9241943359375
2018-05-07,1187.021728515625
2018-05-08,1214.3411865234375
2018-05-09,1214.2034912109375
2018-05-10,1190.59716796875
2018-05-11,1186.6549072265625
2018-05-14,1171.528076171875
2018-05-15,1157.1353759765625
2018-05-16,1136.370849609375
2018-05-17,1136.141357421875
2018-05-18,1152.2764892578125
2018-05-21,1184.317138671875
2018-05-22,1167.4488525390625
2018-05-23,1201.597900390625
2018-05-24,1204.1651611328125
2018-05-25,1207.649169921875
2018-05-28,1207.878173828125
2018-05-29,1211.361572265625
2018-05-30,1201.185546875
2018-05-31,1215.6246337890625
2018-06-01,1217.0914306640625
2018-06-04,1231.621826171875
2018-06-05,1193.255615234375
2018-06-06,1228.0926513671875
2018-06-07,1232.2637939453125
2018-06-08,1226.5340576171875
2018-06-11,1226.4884033203125
2018-06-12,1222.5001220703125
2018-06-13,1226.85498046875
2018-06-14,1234.7391357421875
2018-06-15,1229.4217529296875
2018-06-18,1218.9248046875
2018-06-19,1204.486083984375
2018-06-20,1203.1109619140625
2018-06-21,1196.9227294921875
2018-06-22,1213.515869140625
2018-06-25,1187.9840087890625
2018-06-26,1170.4283447265625
2018-06-27,1123.58203125
2018-06-28,1078.889892578125
2018-06-29,1116.7060546875
2018-07-02,1115.1475830078125
2018-07-03,1117.852294921875
2018-07-04,1115.468505859375
2018-07-05,1120.6024169921875
2018-07-06,1175.2413330078125
2018-07-09,1205.540283203125
2018-07-10,1185.41748046875
2018-07-11,1203.0191650390625
2018-07-12,1190.138671875
2018-07-13,1182.3460693359375
2018-07-16,1210.58251953125
2018-07-17,1192.2930908203125
2018-07-18,1185.463134765625
2018-07-19,1165.43212890625
2018-07-20,1186.105224609375
2018-07-23,1198.802001953125
2018-07-24,1336.636962890625
2018-07-25,1311.701171875
2018-07-26,1395.0804443359375
2018-07-27,1406.402587890625
2018-07-30,1377.570556640625
2018-07-31,1344.6585693359375
2018-08-01,1363.4981689453125
2018-08-02,1296.207763671875
2018-08-03,1301.9375
2018-08-06,1309.6842041015625
2018-08-07,1304.7794189453125
2018-08-08,1303.86279296875
2018-08-09,1311.38037109375
2018-08-10,1362.718994140625
2018-08-13,1388.7821044921875
2018-08-14,1415.8155517578125
2018-08-16,1416.9705810546875
2018-08-17,1487.2576904296875
2018-08-20,1462.8582763671875
2018-08-21,1464.9840087890625
2018-08-23,1471.9615478515625
2018-08-24,1472.2392578125
2018-08-27,1485.7786865234375
2018-08-28,1551.9071044921875
2018-08-29,1555.696533203125
2018-08-30,1596.500732421875
2018-08-31,1628.1553955078125
2018-09-03,1624.9205322265625
2018-09-04,1604.9111328125
2018-09-05,1602.50830078125
2018-09-06,1608.2384033203125
2018-09-07,1616.7412109375
2018-09-10,1593.774169921875
2018-09-11,1555.3731689453125
2018-09-12,1509.254150390625
2018-09-14,1509.80859375
2018-09-17,1551.9532470703125
2018-09-18,1577.6466064453125
2018-09-19,1562.812744140625
2018-09-21,1538.2286376953125
2018-09-24,1535.5020751953125
2018-09-25,1566.6483154296875
2018-09-26,1597.055419921875
2018-09-27,1582.406494140625
2018-09-28,1604.68017578125
2018-10-01,1592.6190185546875
2018-10-03,1595.29931640625
2018-10-04,1525.7054443359375
2018-10-05,1433.1444091796875
2018-10-08,1395.85205078125
2018-10-09,1358.8834228515625
2018-10-10,1335.50048828125
2018-10-11,1271.6832275390625
2018-10-12,1366.924072265625
2018-10-15,1495.3907470703125
2018-10-16,1525.0584716796875
2018-10-17,1432.543701171875
2018-10-19,1442.525390625
2018-10-22,1382.9132080078125
2018-10-23,1383.467529296875
2018-10-24,1328.7996826171875
2018-10-25,1344.51171875
2018-10-26,1441.7396240234375
2018-10-29,1537.3970947265625
2018-10-30,1548.4871826171875
2018-10-31,1571.9163818359375
2018-11-01,1623.2059326171875
2018-11-02,1553.2572021484375
2018-11-05,1545.5521240234375
2018-11-06,1542.4423828125
2018-11-07,1569.224365234375
2018-11-09,1545.0418701171875
2018-11-12,1539.75048828125
2018-11-13,1491.5244140625
2018-11-14,1452.5814208984375
2018-11-15,1446.8724365234375
2018-11-16,1409.3221435546875
2018-11-19,1430.9517822265625
2018-11-20,1400.1781005859375
2018-11-21,1401.848876953125
2018-11-22,1402.35986328125
2018-11-26,1418.3729248046875
2018-11-27,1411.4107666015625
2018-11-28,1455.7840576171875
2018-11-29,1425.4747314453125
2018-11-30,1438.05322265625
2018-12-03,1439.4454345703125
2018-12-04,1441.395263671875
2018-12-05,1463.767822265625
2018-12-06,1406.4442138671875
2018-12-07,1424.2213134765625
2018-12-10,1440.0028076171875
2018-12-11,1439.817138671875
2018-12-12,1459.358154296875
2018-12-13,1484.886962890625
2018-12-14,1518.49169921875
2018-12-17,1527.171630859375
2018-12-18,1498.3475341796875
2018-12-19,1493.6595458984375
2018-12-20,1519.512939453125
2018-12-21,1533.3914794921875
2018-12-24,1566.114501953125
2018-12-26,1570.2918701171875
2018-12-27,1563.8865966796875
2018-12-28,1577.6256103515625
2018-12-31,1585.8876953125
2019-01-01,1593.5926513671875
2019-01-02,1579.80712890625
2019-01-03,1505.58837890625
2019-01-04,1507.5841064453125
2019-01-07,1516.3565673828125
2019-01-08,1531.302734375
2019-01-09,1526.1968994140625
2019-01-10,1524.711669921875
2019-01-11,1516.1246337890625
2019-01-14,1531.25634765625
2019-01-15,1531.25634765625
2019-01-16,1533.5770263671875
2019-01-17,1572.0091552734375
2019-01-18,1523.597412109375
2019-01-21,1539.05419921875
2019-01-22,1546.7589111328125
2019-01-23,1550.1473388671875
2019-01-24,1560.4052734375
2019-01-25,1557.388427734375
2019-01-28,1586.2587890625
2019-01-29,1569.3636474609375
2019-01-30,1503.9638671875
2019-01-31,1471.6119384765625
2019-02-01,1484.933349609375
2019-02-04,1447.3828125
2019-02-05,1481.1737060546875
2019-02-06,1470.962158203125
2019-02-07,1464.7889404296875
2019-02-08,1445.108642578125
2019-02-11,1422.5040283203125
2019-02-12,1434.6651611328125
2019-02-14,1399.7601318359375
2019-02-15,1386.531982421875
2019-02-18,1361.792236328125
2019-02-19,1314.123291015625
2019-02-20,1356.407958984375
2019-02-21,1380.1728515625
2019-02-22,1386.2069091796875
2019-02-25,1391.8695068359375
2019-02-26,1391.4520263671875
2019-02-27,1395.1650390625
2019-02-28,1425.6602783203125
2019-03-01,1439.6317138671875
2019-03-05,1427.2850341796875
2019-03-06,1432.3443603515625
2019-03-07,1420.740478515625
2019-03-08,1432.5299072265625
2019-03-11,1436.6146240234375
2019-03-12,1434.989990234375
2019-03-13,1430.67333984375
2019-03-14,1405.2374267578125
2019-03-15,1392.2874755859375
2019-03-18,1384.4896240234375
2019-03-19,1380.1728515625
2019-03-20,1381.10107421875
2019-03-22,1383.0968017578125
2019-03-25,1338.0736083984375
2019-03-26,1358.2181396484375
2019-03-27,1360.3997802734375
2019-03-28,1434.1080322265625
2019-04-01,1496.49072265625
2019-04-02,1515.3355712890625
2019-04-03,1468.780517578125
2019-04-04,1470.4515380859375
2019-04-05,1493.381103515625
2019-04-08,1481.2662353515625
2019-04-09,1477.3211669921875
2019-04-10,1486.2794189453125
2019-04-11,1515.8924560546875
2019-04-12,1535.8978271484375
2019-04-15,1571.2666015625
2019-04-16,1545.2735595703125
2019-04-18,1559.9410400390625
2019-04-22,1546.8519287109375
2019-04-23,1574.4227294921875
2019-04-24,1573.7265625
2019-04-25,1588.8118896484375
2019-04-26,1607.5635986328125
2019-04-30,1612.7623291015625
2019-05-02,1642.1435546875
2019-05-03,1569.6883544921875
2019-05-06,1575.3048095703125
2019-05-07,1562.0762939453125
2019-05-08,1576.279541015625
2019-05-09,1573.4482421875
2019-05-10,1573.6800537109375
2019-05-13,1553.210693359375
2019-05-14,1562.819091796875
2019-05-15,1567.228515625
2019-05-16,1594.79931640625
2019-05-17,1632.953369140625
2019-05-20,1634.5313720703125
2019-05-21,1594.6138916015625
2019-05-22,1614.015380859375
2019-05-23,1619.8177490234375
2019-05-24,1605.3360595703125
2019-05-27,1621.9061279296875
2019-05-28,1646.042236328125
2019-05-29,1611.044921875
2019-05-30,1621.4886474609375
2019-05-31,1632.72119140625
2019-06-03,1595.4029541015625
2019-06-04,1548.012451171875
2019-06-06,1540.1678466796875
2019-06-07,1557.388427734375
2019-06-10,1566.996337890625
2019-06-11,1582.8240966796875
2019-06-12,1590.4827880859375
2019-06-13,1614.200927734375
2019-06-14,1611.97314453125
2019-06-17,1602.8292236328125
2019-06-18,1602.59716796875
2019-06-19,1611.8341064453125
2019-06-20,1590.157958984375
2019-06-21,1606.310302734375
2019-06-24,1624.6446533203125
2019-06-25,1592.9891357421875
2019-06-26,1611.2305908203125
2019-06-27,1647.388427734375
2019-06-28,1620.5137939453125
2019-07-01,1612.9014892578125
2019-07-02,1605.5677490234375
2019-07-03,1600.5087890625
2019-07-04,1576.6507568359375
2019-07-05,1578.646728515625
2019-07-08,1522.76220703125
2019-07-09,1537.66162109375
2019-07-10,1544.623779296875
2019-07-11,1532.7379150390625
2019-07-12,1525.71875
2019-07-15,1535.966796875
2019-07-16,1549.584228515625
2019-07-17,1556.2760009765625
2019-07-18,1554.0299072265625
2019-07-19,1502.5545654296875
2019-07-22,1385.6129150390625
2019-07-23,1360.9986572265625
2019-07-24,1404.9395751953125
2019-07-25,1375.41162109375
2019-07-26,1355.8511962890625
2019-07-29,1359.8284912109375
2019-07-30,1371.66796875
2019-07-31,1348.69140625
2019-08-01,1365.865478515625
2019-08-02,1386.9700927734375
2019-08-05,1400.447021484375
2019-08-06,1422.5345458984375
2019-08-07,1436.4327392578125
2019-08-08,1457.0694580078125
2019-08-09,1481.075439453125
2019-08-13,1494.225341796875
2019-08-14,1484.5853271484375
2019-08-16,1470.82763671875
2019-08-19,1481.7308349609375
2019-08-20,1465.633056640625
2019-08-21,1455.8995361328125
2019-08-22,1471.6695556640625
2019-08-23,1483.2750244140625
2019-08-26,1478.8760986328125
2019-08-27,1523.0511474609375
2019-08-28,1489.2650146484375
2019-08-29,1498.6708984375
2019-08-30,1517.2952880859375
2019-09-03,1520.2435302734375
2019-09-04,1540.365478515625
2019-09-05,1522.208740234375
2019-09-06,1521.5069580078125
2019-09-09,1528.9940185546875
2019-09-11,1519.7288818359375
2019-09-12,1474.89892578125
2019-09-13,1497.12646484375
2019-09-16,1519.0269775390625
2019-09-17,1520.7115478515625
2019-09-18,1509.52734375
2019-09-19,1482.6668701171875
2019-09-20,1511.44580078125
2019-09-23,1463.199951171875
2019-09-24,1464.322998046875
2019-09-25,1489.873291015625
2019-09-26,1498.296630859375
2019-09-27,1478.080810546875
2019-09-30,1425.295654296875
2019-10-01,1410.976318359375
2019-10-03,1489.3583984375
2019-10-04,1495.4417724609375
2019-10-07,1500.4019775390625
2019-10-09,1476.583251953125
2019-10-10,1431.8001708984375
2019-10-11,1459.5029296875
2019-10-14,1442.56298828125
2019-10-15,1449.2078857421875
2019-10-16,1444.6219482421875
2019-10-17,1491.18359375
2019-10-18,1534.0948486328125
2019-10-22,1380.51220703125
2019-10-23,1405.5946044921875
2019-10-24,1363.197998046875
2019-10-25,1366.75439453125
2019-10-27,1393.6153564453125
2019-10-29,1388.7950439453125
2019-10-30,1413.4873046875
2019-10-31,1414.4281005859375
2019-11-01,1416.4505615234375
2019-11-04,1411.79443359375
2019-11-05,1411.9825439453125
2019-11-06,1366.5953369140625
2019-11-07,1376.9898681640625
2019-11-08,1368.3358154296875
2019-11-11,1361.8448486328125
2019-11-13,1344.536865234375
2019-11-14,1329.2509765625
2019-11-15,1337.43505859375
2019-11-18,1345.430419921875
2019-11-19,1334.84814453125
2019-11-20,1351.7330322265625
2019-11-21,1355.49560546875
2019-11-22,1381.3167724609375
2019-11-25,1390.95849609375
2019-11-26,1367.9593505859375
2019-11-27,1378.777099609375
2019-11-28,1383.5743408203125
2019-11-29,1402.29345703125
2019-12-02,1384.6090087890625
2019-12-03,1376.6136474609375
2019-12-04,1394.5330810546875
2019-12-05,1399.894775390625
2019-12-06,1420.9658203125
2019-12-09,1411.55908203125
2019-12-10,1392.9808349609375
2019-12-11,1406.3385009765625
2019-12-12,1413.3465576171875
2019-12-13,1430.2310791015625
2019-12-16,1426.8448486328125
2019-12-17,1410.1480712890625
2019-12-18,1409.25439453125
2019-12-19,1404.3629150390625
2019-12-20,1381.5050048828125
2019-12-23,1382.022216796875
2019-12-24,1390.535400390625
2019-12-26,1397.35498046875
2019-12-27,1391.1937255859375
2019-12-30,1391.8524169921875
2019-12-31,1381.3167724609375
2020-01-01,1405.16259765625
2020-01-02,1423.411376953125
2020-01-03,1420.9658203125
2020-01-06,1419.9781494140625
2020-01-07,1426.3743896484375
2020-01-08,1446.504638671875
2020-01-09,1459.3448486328125
2020-01-10,1468.281005859375
2020-01-13,1469.64501953125
2020-01-14,1495.5133056640625
2020-01-15,1506.4249267578125
2020-01-16,1557.4088134765625
2020-01-17,1545.180419921875
2020-01-20,1531.2115478515625
2020-01-21,1529.6123046875
2020-01-22,1536.1500244140625
2020-01-23,1622.220703125
2020-01-24,1631.3922119140625
2020-01-27,1635.9542236328125
2020-01-28,1592.824951171875
2020-01-29,1626.265625
2020-01-30,1588.921142578125
2020-01-31,1579.6085205078125
2020-02-03,1543.5343017578125
2020-02-04,1598.986083984375
2020-02-05,1594.4241943359375
2020-02-06,1572.9769287109375
2020-02-07,1587.6981201171875
2020-02-10,1583.2769775390625
2020-02-11,1596.0230712890625
2020-02-12,1585.9110107421875
2020-02-13,1582.195556640625
2020-02-14,1574.529052734375
2020-02-17,1610.4154052734375
2020-02-18,1590.42626953125
2020-02-19,1626.73583984375
2020-02-20,1639.575927734375
2020-02-24,1610.3212890625
2020-02-25,1584.547119140625
2020-02-26,1580.3140869140625
2020-02-27,1575.4696044921875
2020-02-28,1524.6739501953125
2020-03-02,1559.337158203125
2020-03-03,1576.175048828125
2020-03-04,1551.0595703125
2020-03-05,1541.276611328125
2020-03-06,1553.3170166015625
2020-03-09,1438.038818359375
2020-03-11,1444.3883056640625
2020-03-12,1332.072998046875
2020-03-13,1328.1693115234375
2020-03-16,1197.0880126953125
2020-03-17,1162.706787109375
2020-03-18,1086.654052734375
2020-03-19,1117.6019287109375
2020-03-20,1160.6373291015625
2020-03-23,957.8302612304688
2020-03-24,1084.913818359375
2020-03-25,1091.59228515625
2020-03-26,1034.9647216796875
2020-03-27,1105.1851806640625
2020-03-30,1103.962158203125
2020-03-31,1092.34521484375
2020-04-01,1111.0172119140625
2020-04-03,1041.8782958984375
2020-04-07,1042.9603271484375
2020-04-08,1038.9625244140625
2020-04-09,1104.197509765625
2020-04-13,1087.2655029296875
2020-04-15,1142.7645263671875
2020-04-16,1152.594482421875
2020-04-17,1185.3765869140625
2020-04-20,1199.29833984375
2020-04-21,1142.435302734375
2020-04-22,1108.66552734375
2020-04-23,1090.0875244140625
2020-04-24,1086.748046875
2020-04-27,1106.737548828125
2020-04-28,1085.2901611328125
2020-04-29,1092.627197265625
2020-04-30,1161.954345703125
2020-05-04,1115.3912353515625
2020-05-05,1106.4078369140625
2020-05-06,1118.68359375
2020-05-07,1115.15625
2020-05-08,1098.1302490234375
2020-05-11,1109.5120849609375
2020-05-12,1061.867431640625
2020-05-13,1035.8582763671875
2020-05-14,1047.8516845703125
2020-05-15,1005.0045166015625
2020-05-18,1041.92529296875
2020-05-19,1058.24609375
2020-05-20,1091.1693115234375
2020-05-21,1058.5753173828125
2020-05-22,1056.0355224609375
2020-05-26,1070.051513671875
2020-05-27,1055.0948486328125
2020-05-28,1062.761474609375
2020-05-29,1101.7989501953125
2020-06-01,1117.6959228515625
2020-06-02,1132.74658203125
2020-06-03,1157.4859619140625
2020-06-04,1203.2021484375
2020-06-05,1252.3516845703125
2020-06-08,1250.8468017578125
2020-06-09,1284.7576904296875
2020-06-10,1259.453857421875
2020-06-11,1239.558837890625
2020-06-12,1259.641845703125
2020-06-15,1231.8924560546875
2020-06-16,1233.3974609375
2020-06-17,1239.3238525390625
2020-06-18,1255.31494140625
