Date,AD.AS
2015-12-29,14.925915718078613
2015-12-30,14.869816780090332
2016-01-04,14.563146591186523
2016-01-05,14.634203910827637
2016-01-06,14.5407075881958
2016-01-07,14.465909004211426
2016-01-08,14.495829582214355
2016-01-11,14.61550235748291
2016-01-12,14.637944221496582
2016-01-13,14.77631950378418
2016-01-14,14.41354751586914
2016-01-15,14.148019790649414
2016-01-18,13.979720115661621
2016-01-19,14.054519653320312
2016-01-20,13.72915267944336
2016-01-21,14.522006034851074
2016-01-22,14.85485553741455
2016-01-25,14.851117134094238
2016-01-26,14.970795631408691
2016-01-27,15.13534927368164
2016-01-28,15.18770980834961
2016-01-29,15.57665729522705
2016-02-01,15.617796897888184
2016-02-02,15.400882720947266
2016-02-03,15.273721694946289
2016-02-04,14.536967277526855
2016-02-05,14.46216869354248
2016-02-08,14.073219299316406
2016-02-09,14.125576972961426
2016-02-10,14.155495643615723
2016-02-11,14.065741539001465
2016-02-12,14.346230506896973
2016-02-15,14.77631950378418
2016-02-16,14.731439590454102
2016-02-17,14.93339729309082
2016-02-18,14.888513565063477
2016-02-19,14.839899063110352
2016-02-22,14.937135696411133
2016-02-23,14.937135696411133
2016-02-24,14.682823181152344
2016-02-25,14.963314056396484
2016-02-26,15.049332618713379
2016-02-29,15.124129295349121
2016-03-01,15.685111999511719
2016-03-02,15.513076782226562
2016-03-03,15.460721015930176
2016-03-04,15.154051780700684
2016-03-07,14.959574699401855
2016-03-08,14.93339729309082
2016-03-09,15.038115501403809
2016-03-10,14.81745719909668
2016-03-11,15.142829895019531
2016-03-14,15.183965682983398
2016-03-15,15.07925033569336
2016-03-16,15.404622077941895
2016-03-17,15.172749519348145
2016-03-18,14.948354721069336
2016-03-21,14.881041526794434
2016-03-22,14.918434143066406
2016-03-23,15.131608963012695
2016-03-24,15.011933326721191
2016-03-29,14.809979438781738
2016-03-30,14.948354721069336
2016-03-31,14.78753662109375
2016-04-01,14.742661476135254
2016-04-04,14.86607837677002
2016-04-05,14.974530220031738
2016-04-06,15.02688980102539
2016-04-07,15.064291954040527
2016-04-08,15.019412994384766
2016-04-11,15.02688980102539
2016-04-12,15.01567554473877
2016-04-13,15.023149490356445
2016-04-14,14.982016563415527
2016-04-15,14.93339729309082
2016-04-18,14.955832481384277
2016-04-19,15.034371376037598
2016-04-20,14.832418441772461
2016-04-21,14.640389442443848
2016-04-22,14.659590721130371
2016-04-25,14.559735298156738
2016-04-26,14.663432121276855
2016-04-27,14.939955711364746
2016-04-28,14.886183738708496
2016-04-29,14.5943021774292
2016-05-02,14.609661102294922
2016-05-03,14.636548042297363
2016-05-04,14.440674781799316
2016-05-05,14.55589485168457
2016-05-06,14.571259498596191
2016-05-09,14.790170669555664
2016-05-10,14.913071632385254
2016-05-11,14.805533409118652
2016-05-12,14.832418441772461
2016-05-13,15.093579292297363
2016-05-16,14.786330223083496
2016-05-17,14.682633399963379
2016-05-18,14.55589485168457
2016-05-19,14.502128601074219
2016-05-20,14.778651237487793
2016-05-23,14.751768112182617
2016-05-24,14.924592971801758
2016-05-25,15.001404762268066
2016-05-26,15.116622924804688
2016-05-27,15.308650970458984
2016-05-30,15.416187286376953
2016-05-31,15.293292045593262
2016-06-01,15.67350959777832
2016-06-02,15.796409606933594
2016-06-03,15.681196212768555
2016-06-06,15.627422332763672
2016-06-07,15.750324249267578
2016-06-08,15.708076477050781
2016-06-09,15.504526138305664
2016-06-10,15.139666557312012
2016-06-13,14.939955711364746
2016-06-14,14.705674171447754
2016-06-15,14.690316200256348
2016-06-16,14.640389442443848
2016-06-17,14.578935623168945
2016-06-20,14.924592971801758
2016-06-21,15.06285285949707
2016-06-22,14.939955711364746
2016-06-23,15.116622924804688
2016-06-24,14.886183738708496
2016-06-27,14.54821491241455
2016-06-28,14.74792194366455
2016-06-29,15.093579292297363
2016-06-30,15.28560733795166
2016-07-01,15.55061149597168
2016-07-04,15.458439826965332
2016-07-05,15.719599723815918
2016-07-06,15.661985397338867
2016-07-07,15.880905151367188
2016-07-08,16.161266326904297
2016-07-11,16.1766300201416
2016-07-12,16.30721092224121
2016-07-13,16.364818572998047
2016-07-14,16.53380584716797
2016-07-15,16.253440856933594
2016-07-18,15.434707641601562
2016-07-19,15.499772071838379
2016-07-20,15.691349029541016
2016-07-21,15.64074993133545
2016-07-22,15.68411922454834
2016-07-25,15.875699996948242
2016-07-26,15.922688484191895
2016-07-27,15.673276901245117
2016-07-28,15.413017272949219
2016-07-29,15.441938400268555
2016-08-01,15.409405708312988
2016-08-02,15.36241340637207
2016-08-03,15.243128776550293
2016-08-04,15.308191299438477
2016-08-05,15.398558616638184
2016-08-08,15.329883575439453
2016-08-09,15.557607650756836
2016-08-10,15.557607650756836
2016-08-11,15.796178817749023
2016-08-12,15.785332679748535
2016-08-15,15.741954803466797
2016-08-16,15.64797306060791
2016-08-17,15.460010528564453
2016-08-18,15.557607650756836
2016-08-19,15.568449020385742
2016-08-22,15.619056701660156
2016-08-23,15.64436149597168
2016-08-24,15.604597091674805
2016-08-25,15.702191352844238
2016-08-26,15.64797306060791
2016-08-29,15.673276901245117
2016-08-30,15.709424018859863
2016-08-31,15.517848014831543
2016-09-01,15.586527824401855
2016-09-02,15.966066360473633
2016-09-05,15.9335355758667
2016-09-06,15.893771171569824
2016-09-07,15.890155792236328
2016-09-08,15.55399227142334
2016-09-09,15.087698936462402
2016-09-12,15.000943183898926
2016-09-13,15.015403747558594
2016-09-14,15.076852798461914
2016-09-15,15.181678771972656
2016-09-16,15.123846054077148
2016-09-19,15.105770111083984
2016-09-20,15.181678771972656
2016-09-21,15.076852798461914
2016-09-22,15.181678771972656
2016-09-23,15.14553165435791
2016-09-26,14.83466911315918
2016-09-27,14.852742195129395
2016-09-28,14.841901779174805
2016-09-29,14.5382661819458
2016-09-30,14.668394088745117
2016-10-03,14.67562198638916
2016-10-04,15.214210510253906
2016-10-05,14.979256629943848
2016-10-06,14.820211410522461
2016-10-07,14.45874309539795
2016-10-10,14.668394088745117
2016-10-11,14.494890213012695
2016-10-12,14.51657772064209
2016-10-13,14.494890213012695
2016-10-14,14.791295051574707
2016-10-17,14.690082550048828
2016-10-18,14.885278701782227
2016-10-19,15.01179027557373
2016-10-20,15.13830280303955
2016-10-21,15.047937393188477
2016-10-24,15.066009521484375
2016-10-25,14.917806625366211
2016-10-26,14.910577774047852
2016-10-27,14.841901779174805
2016-10-28,14.874429702758789
2016-10-31,15.033478736877441
2016-11-01,14.704541206359863
2016-11-02,14.664778709411621
2016-11-03,14.661166191101074
2016-11-04,14.422595977783203
2016-11-07,14.585256576538086
2016-11-08,14.653932571411133
2016-11-09,14.693696975708008
2016-11-10,14.241862297058105
2016-11-11,14.610559463500977
2016-11-14,14.704541206359863
2016-11-15,14.888888359069824
2016-11-16,14.925037384033203
2016-11-17,14.364763259887695
2016-11-18,14.01052188873291
2016-11-21,14.227402687072754
2016-11-22,14.07197093963623
2016-11-23,13.981603622436523
2016-11-24,14.068358421325684
2016-11-25,14.155109405517578
2016-11-28,13.837017059326172
2016-11-29,13.677969932556152
2016-11-30,13.453858375549316
2016-12-01,13.088778495788574
2016-12-02,13.121309280395508
2016-12-05,13.410487174987793
2016-12-06,13.490007400512695
2016-12-07,13.374336242675781
2016-12-08,13.435785293579102
2016-12-09,13.721346855163574
2016-12-12,13.743036270141602
2016-12-13,13.865935325622559
2016-12-14,14.043051719665527
2016-12-15,14.108118057250977
2016-12-16,14.140649795532227
2016-12-19,14.245476722717285
2016-12-20,14.328614234924316
2016-12-21,14.234630584716797
2016-12-22,14.252703666687012
2016-12-23,14.205714225769043
2016-12-27,14.227402687072754
2016-12-28,14.241862297058105
2016-12-29,14.245476722717285
2016-12-30,14.480430603027344
2017-01-02,14.51296329498291
2017-01-03,14.429826736450195
2017-01-04,14.353917121887207
2017-01-05,14.209332466125488
2017-01-06,14.180412292480469
2017-01-09,14.25993537902832
2017-01-10,14.30331039428711
2017-01-11,14.158721923828125
2017-01-12,13.959911346435547
2017-01-13,14.234630584716797
2017-01-16,14.184028625488281
2017-01-17,14.17318058013916
2017-01-18,14.115346908569336
2017-01-19,14.95034122467041
2017-01-20,14.614176750183105
2017-01-23,14.41898250579834
2017-01-24,14.278009414672852
2017-01-25,14.408135414123535
2017-01-26,14.469585418701172
2017-01-27,14.480430603027344
2017-01-30,14.310541152954102
2017-01-31,14.238245964050293
2017-02-01,14.285239219665527
2017-02-02,14.368376731872559
2017-02-03,14.484046936035156
2017-02-06,14.357531547546387
2017-02-07,14.455127716064453
2017-02-08,14.45874309539795
2017-02-09,14.480430603027344
2017-02-10,14.63947582244873
2017-02-13,14.668394088745117
2017-02-14,14.747912406921387
2017-02-15,14.715387344360352
2017-02-16,14.711770057678223
2017-02-17,14.7334566116333
2017-02-20,14.72623062133789
2017-02-21,14.704541206359863
2017-02-22,14.704541206359863
2017-02-23,14.72623062133789
2017-02-24,14.621404647827148
2017-02-27,14.487658500671387
2017-02-28,14.502119064331055
2017-03-01,15.008174896240234
2017-03-02,14.682852745056152
2017-03-03,14.820211410522461
2017-03-06,14.784066200256348
2017-03-07,14.693696975708008
2017-03-08,14.64670467376709
2017-03-09,14.75876235961914
2017-03-10,14.867205619812012
2017-03-13,14.794907569885254
2017-03-14,14.762375831604004
2017-03-15,14.63224983215332
2017-03-16,14.50573444366455
2017-03-17,14.740686416625977
2017-03-20,14.664778709411621
2017-03-21,14.527420997619629
2017-03-22,14.314155578613281
2017-03-23,14.364763259887695
2017-03-24,14.314155578613281
2017-03-27,14.451513290405273
2017-03-28,14.38644790649414
2017-03-29,14.278009414672852
2017-03-30,14.321385383605957
2017-03-31,14.502119064331055
2017-04-03,14.415365219116211
2017-04-04,14.176799774169922
2017-04-05,14.137036323547363
2017-04-06,14.104503631591797
2017-04-07,13.981603622436523
2017-04-10,13.945453643798828
2017-04-11,13.938232421875
2017-04-12,13.85147476196289
2017-04-13,14.017751693725586
2017-04-18,13.935818672180176
2017-04-19,14.05499267578125
2017-04-20,13.965614318847656
2017-04-21,13.820372581481934
2017-04-24,13.965614318847656
2017-04-25,13.973060607910156
2017-04-26,14.17789077758789
2017-04-27,14.18906307220459
2017-04-28,14.166719436645508
2017-05-02,14.073613166809082
2017-05-03,14.10713005065918
2017-05-04,14.226304054260254
2017-05-05,14.59872055053711
2017-05-08,14.468375205993652
2017-05-09,14.56147575378418
2017-05-10,14.799826622009277
2017-05-11,14.732789039611816
2017-05-12,14.86313533782959
2017-05-15,14.896651268005371
2017-05-16,14.993478775024414
2017-05-17,15.019551277160645
2017-05-18,14.963687896728516
2017-05-19,15.030720710754395
2017-05-22,15.049344062805176
2017-05-23,14.971139907836914
2017-05-24,14.963687896728516
2017-05-25,14.68809700012207
2017-05-26,14.729063987731934
2017-05-29,14.777481079101562
2017-05-30,14.729063987731934
2017-05-31,14.621064186096191
2017-06-01,14.628515243530273
2017-06-02,14.67692756652832
2017-06-05,14.527959823608398
2017-06-06,14.408785820007324
2017-06-07,14.345479011535645
2017-06-08,14.24864673614502
2017-06-09,14.360377311706543
2017-06-12,14.300786018371582
2017-06-13,14.282167434692383
2017-06-14,14.334305763244629
2017-06-15,13.749611854553223
2017-06-16,12.438706398010254
2017-06-19,12.22642993927002
2017-06-20,11.94711685180664
2017-06-21,12.326979637145996
2017-06-22,12.274843215942383
2017-06-23,12.729188919067383
2017-06-26,12.718018531799316
2017-06-27,12.729188919067383
2017-06-28,12.729188919067383
2017-06-29,12.613741874694824
2017-06-30,12.468496322631836
2017-07-03,12.442429542541504
2017-07-04,12.505741119384766
2017-07-05,12.412637710571289
2017-07-06,12.349326133728027
2017-07-07,12.379118919372559
2017-07-10,12.416360855102539
2017-07-11,12.535531997680664
2017-07-12,12.758983612060547
2017-07-13,12.870710372924805
2017-07-14,12.80739688873291
2017-07-17,12.922847747802734
2017-07-18,12.81112289428711
2017-07-19,12.874432563781738
2017-07-20,13.056918144226074
2017-07-21,12.766430854797363
2017-07-24,12.863260269165039
2017-07-25,12.792500495910645
2017-07-26,12.885603904724121
2017-07-27,12.960088729858398
2017-07-28,12.971260070800781
2017-07-31,12.881881713867188
2017-08-01,13.004777908325195
2017-08-02,13.049468040466309
2017-08-03,12.978711128234863
2017-08-04,12.960088729858398
2017-08-07,13.231953620910645
2017-08-08,13.187264442443848
2017-08-09,12.770155906677246
2017-08-10,12.691949844360352
2017-08-11,12.513189315795898
2017-08-14,12.487117767333984
2017-08-15,12.557878494262695
2017-08-16,12.595120429992676
2017-08-17,12.528083801269531
2017-08-18,12.434979438781738
2017-08-21,12.367945671081543
2017-08-22,12.505741119384766
2017-08-23,12.323258399963379
2017-08-24,12.25622272491455
2017-08-25,11.507664680480957
2017-08-28,11.224629402160645
2017-08-29,11.023523330688477
2017-08-30,11.381043434143066
2017-08-31,11.246973037719727
2017-09-01,11.228352546691895
2017-09-04,11.321455955505371
2017-09-05,11.217180252075195
2017-09-06,11.291664123535156
2017-09-07,11.366146087646484
2017-09-08,11.15014362335205
2017-09-11,11.15014362335205
2017-09-12,11.1464204788208
2017-09-13,11.33635139465332
2017-09-14,11.433181762695312
2017-09-15,11.429457664489746
2017-09-18,11.41828441619873
2017-09-19,11.46669864654541
2017-09-20,11.429457664489746
2017-09-21,11.3773193359375
2017-09-22,11.48159408569336
2017-09-25,11.489043235778809
2017-09-26,11.574699401855469
2017-09-27,11.56352710723877
2017-09-28,11.705045700073242
2017-09-29,11.783251762390137
2017-10-02,11.790703773498535
2017-10-03,11.902424812316895
2017-10-04,11.932218551635742
2017-10-05,11.894976615905762
2017-10-06,11.794425010681152
2017-10-09,11.526287078857422
2017-10-10,11.764634132385254
2017-10-11,11.87263298034668
2017-10-12,11.757182121276855
2017-10-13,11.734838485717773
2017-10-16,11.865184783935547
2017-10-17,11.95828914642334
2017-10-18,12.03649616241455
2017-10-19,12.114703178405762
2017-10-20,12.155668258666992
2017-10-23,12.192911148071289
2017-10-24,11.924771308898926
2017-10-25,11.86890983581543
2017-10-26,11.950841903686523
2017-10-27,12.040221214294434
2017-10-30,11.939667701721191
2017-10-31,12.0327730178833
2017-11-01,11.906148910522461
2017-11-02,12.021596908569336
2017-11-03,12.118429183959961
2017-11-06,12.200358390808105
2017-11-07,12.047666549682617
2017-11-08,12.66588020324707
2017-11-09,12.840913772583008
2017-11-10,12.706844329833984
2017-11-13,12.576498985290527
2017-11-14,12.710572242736816
2017-11-15,12.516915321350098
2017-11-16,12.639809608459473
2017-11-17,12.66588020324707
2017-11-20,12.747811317443848
2017-11-21,12.583948135375977
2017-11-22,12.706844329833984
2017-11-23,12.680774688720703
2017-11-24,12.673327445983887
2017-11-27,12.677050590515137
2017-11-28,12.81112289428711
2017-11-29,13.004777908325195
2017-11-30,13.403264045715332
2017-12-01,13.403264045715332
2017-12-04,13.660233497619629
2017-12-05,13.805473327636719
2017-12-06,13.77940559387207
2017-12-07,13.853888511657715
2017-12-08,13.82781982421875
2017-12-11,13.932093620300293
2017-12-12,14.006576538085938
2017-12-13,13.809195518493652
2017-12-14,13.771955490112305
2017-12-15,13.585748672485352
2017-12-18,13.820372581481934
2017-12-19,13.760784149169922
2017-12-20,13.65650749206543
2017-12-21,13.503814697265625
2017-12-22,13.555956840515137
2017-12-27,13.65650749206543
2017-12-28,13.675126075744629
2017-12-29,13.65650749206543
2018-01-02,13.667678833007812
2018-01-03,13.678108215332031
2018-01-04,13.727265357971191
2018-01-05,13.760038375854492
2018-01-08,13.765997886657715
2018-01-09,13.593195915222168
2018-01-10,13.51722240447998
2018-01-11,13.51722240447998
2018-01-12,13.682576179504395
2018-01-15,13.631927490234375
2018-01-16,13.734715461730957
2018-01-17,13.86878490447998
2018-01-18,13.891130447387695
2018-01-19,14.019241333007812
2018-01-22,14.114578247070312
2018-01-23,13.9268798828125
2018-01-24,13.508284568786621
2018-01-25,13.681087493896484
2018-01-26,13.734715461730957
2018-01-29,13.487427711486816
2018-01-30,13.25355339050293
2018-01-31,13.384642601013184
2018-02-01,13.43082332611084
2018-02-02,13.295265197753906
2018-02-05,13.185028076171875
2018-02-06,12.854321479797363
2018-02-07,13.216309547424316
2018-02-08,13.262490272521973
2018-02-09,13.059895515441895
2018-02-12,13.231204986572266
2018-02-13,13.156725883483887
2018-02-14,13.134381294250488
2018-02-15,13.143317222595215
2018-02-16,13.24908447265625
2018-02-19,13.261003494262695
2018-02-20,13.146295547485352
2018-02-21,13.13139820098877
2018-02-22,13.141827583312988
2018-02-23,13.123952865600586
2018-02-26,13.271429061889648
2018-02-27,13.377196311950684
2018-02-28,13.780893325805664
2018-03-01,13.77940559387207
2018-03-02,13.688535690307617
2018-03-05,13.898578643798828
2018-03-06,13.782383918762207
2018-03-07,13.736202239990234
2018-03-08,13.52020263671875
2018-03-09,13.557443618774414
2018-03-12,13.597665786743164
2018-03-13,13.64384651184082
2018-03-14,13.557443618774414
2018-03-15,13.672149658203125
2018-03-16,13.809195518493652
2018-03-19,13.803237915039062
2018-03-20,13.91794490814209
2018-03-21,13.891130447387695
2018-03-22,13.909005165100098
2018-03-23,13.922409057617188
2018-03-26,13.743654251098633
2018-03-27,13.970083236694336
2018-03-28,14.205450057983398
2018-03-29,14.332070350646973
2018-04-03,14.215875625610352
2018-04-04,14.338029861450195
2018-04-05,14.567441940307617
2018-04-06,14.667243957519531
2018-04-09,14.609150886535645
2018-04-10,14.68809700012207
2018-04-11,14.735766410827637
2018-04-12,14.691078186035156
2018-04-13,14.48641586303711
2018-04-16,14.580283164978027
2018-04-17,14.512577056884766
2018-04-18,14.84957504272461
2018-04-19,14.961910247802734
2018-04-20,14.974222183227539
2018-04-23,15.120407104492188
2018-04-24,15.271210670471191
2018-04-25,15.349695205688477
2018-04-26,15.338921546936035
2018-04-27,15.453564643859863
2018-04-30,15.392008781433105
2018-05-02,15.137334823608398
2018-05-03,15.083477973937988
2018-05-04,14.718775749206543
2018-05-07,14.695695877075195
2018-05-08,14.995765686035156
2018-05-09,14.908053398132324
2018-05-10,14.92036247253418
2018-05-11,15.100404739379883
2018-05-14,15.186577796936035
2018-05-15,15.246588706970215
2018-05-16,15.237361907958984
2018-05-17,14.960370063781738
2018-05-18,14.974222183227539
2018-05-21,15.157341003417969
2018-05-22,15.300451278686523
2018-05-23,15.166574478149414
2018-05-24,15.185041427612305
2018-05-25,15.312761306762695
2018-05-28,15.141953468322754
2018-05-29,15.140412330627441
2018-05-30,15.208122253417969
2018-05-31,15.121947288513184
2018-06-01,15.14810562133789
2018-06-04,15.243511199951172
2018-06-05,15.255824089050293
2018-06-06,15.388160705566406
2018-06-07,15.345073699951172
2018-06-08,15.32815170288086
2018-06-11,15.32968807220459
2018-06-12,15.445869445800781
2018-06-13,15.534350395202637
2018-06-14,15.722854614257812
2018-06-15,15.84980583190918
2018-06-18,15.699775695800781
2018-06-19,15.611289978027344
2018-06-20,15.707466125488281
2018-06-21,15.822879791259766
2018-06-22,15.730551719665527
2018-06-25,15.48433780670166
2018-06-26,15.453564643859863
2018-06-27,15.642068862915039
2018-06-28,15.60744571685791
2018-06-29,15.776712417602539
2018-07-02,15.592056274414062
2018-07-03,15.603597640991211
2018-07-04,15.795949935913086
2018-07-05,15.81903076171875
2018-07-06,15.9459867477417
2018-07-09,16.092166900634766
2018-07-10,16.288372039794922
2018-07-11,16.13064193725586
2018-07-12,16.161415100097656
2018-07-13,16.265287399291992
2018-07-16,16.365310668945312
2018-07-17,16.54612159729004
2018-07-18,16.4730281829834
2018-07-19,16.48072624206543
2018-07-20,16.549968719482422
2018-07-23,16.553817749023438
2018-07-24,16.496110916137695
2018-07-25,16.52688980102539
2018-07-26,16.553817749023438
2018-07-27,16.619216918945312
2018-07-30,16.696157455444336
2018-07-31,16.738475799560547
2018-08-01,16.81541633605957
2018-08-02,16.850032806396484
2018-08-03,16.649991989135742
2018-08-06,16.715394973754883
2018-08-07,16.14987564086914
2018-08-08,15.892127990722656
2018-08-09,16.11525535583496
2018-08-10,15.907514572143555
2018-08-13,15.919058799743652
2018-08-14,16.003690719604492
2018-08-15,15.9459867477417
2018-08-16,16.126794815063477
2018-08-17,16.088321685791016
2018-08-20,16.196043014526367
2018-08-21,16.246051788330078
2018-08-22,16.261442184448242
2018-08-23,16.272981643676758
2018-08-24,16.272981643676758
2018-08-27,16.342226028442383
2018-08-28,16.199888229370117
2018-08-29,16.15372657775879
2018-08-30,16.14218521118164
2018-08-31,16.126794815063477
2018-09-03,16.18065643310547
2018-09-04,15.976759910583496
2018-09-05,16.126794815063477
2018-09-06,16.04216194152832
2018-09-07,16.04600715637207
2018-09-10,15.930596351623535
2018-09-11,16.022926330566406
2018-09-12,16.18450164794922
2018-09-13,15.695921897888184
2018-09-14,15.003457069396973
2018-09-17,15.206583023071289
2018-09-18,14.97729778289795
2018-09-19,14.828033447265625
2018-09-20,14.566431999206543
2018-09-21,14.863430976867676
2018-09-24,14.964988708496094
2018-09-25,15.000378608703613
2018-09-26,15.049619674682617
2018-09-27,15.169647216796875
2018-09-28,15.19581127166748
2018-10-01,14.903437614440918
2018-10-02,14.903437614440918
2018-10-03,14.895739555358887
2018-10-04,14.649531364440918
2018-10-05,14.63414478302002
2018-10-08,14.587979316711426
2018-10-09,14.915749549865723
2018-10-10,15.061934471130371
2018-10-11,14.735706329345703
2018-10-12,14.749556541442871
2018-10-15,15.125028610229492
2018-10-16,15.055782318115234
2018-10-17,14.989608764648438
2018-10-18,15.315836906433105
2018-10-19,15.430480003356934
2018-10-22,15.352774620056152
2018-10-23,15.588207244873047
2018-10-24,15.61513900756836
2018-10-25,15.784409523010254
2018-10-26,15.48049259185791
2018-10-29,15.303528785705566
2018-10-30,15.526654243469238
2018-10-31,15.565130233764648
2018-11-01,15.61513900756836
2018-11-02,15.653607368469238
2018-11-05,15.692076683044434
2018-11-06,15.672844886779785
2018-11-07,16.773096084594727
2018-11-08,17.011613845825195
2018-11-09,17.38862419128418
2018-11-12,17.354000091552734
2018-11-13,17.79256248474121
2018-11-14,17.56943702697754
2018-11-15,17.573284149169922
2018-11-16,17.57712745666504
2018-11-19,17.6079044342041
2018-11-20,17.20781135559082
2018-11-21,17.350156784057617
2018-11-22,17.25012969970703
2018-11-23,17.357847213745117
2018-11-26,17.434789657592773
2018-11-27,17.43863296508789
2018-11-28,17.450176239013672
2018-11-29,17.315528869628906
2018-11-30,17.46941375732422
2018-12-03,17.2347412109375
2018-12-04,17.488645553588867
2018-12-05,17.265518188476562
2018-12-06,16.926977157592773
2018-12-07,17.065473556518555
2018-12-10,16.926977157592773
2018-12-11,17.150108337402344
2018-12-12,17.404016494750977
2018-12-13,17.21550750732422
2018-12-14,17.454025268554688
2018-12-17,17.227046966552734
2018-12-18,17.000072479248047
2018-12-19,17.23859214782715
2018-12-20,17.22319984436035
2018-12-21,17.196273803710938
2018-12-24,16.969295501708984
2018-12-27,16.87312126159668
2018-12-28,16.976993560791016
2018-12-31,16.98468780517578
2019-01-02,17.011613845825195
2019-01-03,17.04623794555664
2019-01-04,17.18857765197754
2019-01-07,17.21550750732422
2019-01-08,17.377086639404297
2019-01-09,17.23089599609375
2019-01-10,17.396316528320312
2019-01-11,17.25012969970703
2019-01-14,17.21935272216797
2019-01-15,17.165494918823242
2019-01-16,17.18473243713379
2019-01-17,17.200117111206055
2019-01-18,17.354000091552734
2019-01-21,17.273216247558594
2019-01-22,17.277061462402344
2019-01-23,17.831037521362305
2019-01-24,17.754093170166016
2019-01-25,17.99260902404785
2019-01-28,17.8618106842041
2019-01-29,18.004146575927734
2019-01-30,17.950294494628906
2019-01-31,17.711776733398438
2019-02-01,17.654071807861328
2019-02-04,17.819494247436523
2019-02-05,17.973373413085938
2019-02-06,18.027233123779297
2019-02-07,17.907974243164062
2019-02-08,17.900278091430664
2019-02-11,17.850269317626953
2019-02-12,17.838727951049805
2019-02-13,17.673303604125977
2019-02-14,17.580978393554688
2019-02-15,17.673303604125977
2019-02-18,17.596364974975586
2019-02-19,17.723316192626953
2019-02-20,17.630985260009766
2019-02-21,17.65791893005371
2019-02-22,17.592512130737305
2019-02-25,17.630985260009766
2019-02-26,17.63483238220215
2019-02-27,17.38862419128418
2019-02-28,17.446327209472656
2019-03-01,17.550201416015625
2019-03-04,17.127023696899414
2019-03-05,17.404016494750977
2019-03-06,17.454025268554688
2019-03-07,17.26167106628418
2019-03-08,17.1154842376709
2019-03-11,17.150108337402344
2019-03-12,17.21166229248047
2019-03-13,17.3617000579834
2019-03-14,17.357847213745117
2019-03-15,17.673303604125977
2019-03-18,18.073396682739258
2019-03-19,18.08878517150879
2019-03-20,18.115711212158203
2019-03-21,18.223432540893555
2019-03-22,18.17726707458496
2019-03-25,18.027233123779297
2019-03-26,18.034929275512695
2019-03-27,18.450410842895508
2019-03-28,18.158035278320312
2019-03-29,18.254207611083984
2019-04-01,18.1464900970459
2019-04-02,17.87335205078125
2019-04-03,17.834882736206055
2019-04-04,17.923362731933594
2019-04-05,17.77717399597168
2019-04-08,17.723316192626953
2019-04-09,17.707927703857422
2019-04-10,17.93490219116211
2019-04-11,17.650222778320312
2019-04-12,17.404197692871094
