Date,BKT.MC
2016-03-23,2.7585132122039795
2016-03-24,2.7211833000183105
2016-03-29,2.724655866622925
2016-03-30,2.7229199409484863
2016-03-31,2.695573091506958
2016-04-01,2.734639883041382
2016-04-04,2.715975284576416
2016-04-05,2.6608469486236572
2016-04-06,2.673435926437378
2016-04-07,2.6061553955078125
2016-04-08,2.6617159843444824
2016-04-11,2.678211212158203
2016-04-12,2.673435926437378
2016-04-13,2.7819535732269287
2016-04-14,2.791503429412842
2016-04-15,2.79801344871521
2016-04-18,2.8240578174591064
2016-04-19,2.792370557785034
2016-04-20,2.855746030807495
2016-04-21,2.9091360569000244
2016-04-22,2.9469008445739746
2016-04-25,2.8935091495513916
2016-04-26,2.951674699783325
2016-04-27,2.9139111042022705
2016-04-28,2.931272506713867
2016-04-29,2.889169216156006
2016-05-02,2.886564016342163
2016-05-03,2.7932400703430176
2016-05-04,2.7598154544830322
2016-05-05,2.743321180343628
2016-05-06,2.757211446762085
2016-05-09,2.7493982315063477
2016-05-10,2.763288736343384
2016-05-11,2.7589478492736816
2016-05-12,2.7185795307159424
2016-05-13,2.7259576320648193
2016-05-16,2.747661590576172
2016-05-17,2.760684013366699
2016-05-18,2.812772512435913
2016-05-19,2.835777997970581
2016-05-20,2.8453269004821777
2016-05-23,2.831871271133423
2016-05-24,2.8961129188537598
2016-05-25,2.966433048248291
2016-05-26,2.9894397258758545
2016-05-27,2.985966444015503
2016-05-30,2.9785873889923096
2016-05-31,2.9673004150390625
2016-06-01,2.9508068561553955
2016-06-02,2.9330103397369385
2016-06-03,2.9056642055511475
2016-06-06,2.8852617740631104
2016-06-07,2.8861303329467773
2016-06-08,2.850102186203003
2016-06-09,2.8110358715057373
2016-06-10,2.6964428424835205
2016-06-13,2.6339354515075684
2016-06-14,2.589660882949829
2016-06-15,2.6144022941589355
2016-06-16,2.5736000537872314
2016-06-17,2.6569414138793945
2016-06-20,2.711634397506714
2016-06-21,2.732034921646118
2016-06-22,2.75417423248291
2016-06-23,2.827057123184204
2016-06-24,2.5702123641967773
2016-06-27,2.4911820888519287
2016-06-28,2.539917469024658
2016-06-29,2.5636255741119385
2016-06-30,2.5324530601501465
2016-07-01,2.552649736404419
2016-07-04,2.5285027027130127
2016-07-05,2.479766368865967
2016-07-06,2.448594331741333
2016-07-07,2.4389352798461914
2016-07-08,2.525867462158203
2016-07-11,2.537283182144165
2016-07-12,2.6215810775756836
2016-07-13,2.600945234298706
2016-07-14,2.6527533531188965
2016-07-15,2.645289897918701
2016-07-18,2.6466076374053955
2016-07-19,2.6834871768951416
2016-07-20,2.7515406608581543
2016-07-21,2.7212462425231934
2016-07-22,2.741441011428833
2016-07-25,2.727393388748169
2016-07-26,2.733977794647217
2016-07-27,2.748906135559082
2016-07-28,2.6905112266540527
2016-07-29,2.7396862506866455
2016-08-01,2.722123384475708
2016-08-02,2.6404597759246826
2016-08-03,2.6255316734313965
2016-08-04,2.6962194442749023
2016-08-05,2.7423205375671387
2016-08-08,2.757246971130371
2016-08-09,2.792811155319214
2016-08-10,2.7923717498779297
2016-08-11,2.8169589042663574
2016-08-12,2.8007144927978516
2016-08-15,2.7827131748199463
2016-08-16,2.766028881072998
2016-08-17,2.7260749340057373
2016-08-18,2.7405641078948975
2016-08-19,2.6962194442749023
2016-08-22,2.710268259048462
2016-08-23,2.73134446144104
2016-08-24,2.7879819869995117
2016-08-25,2.762077569961548
2016-08-26,2.808616876602173
2016-08-29,2.8055434226989746
2016-08-30,2.825301170349121
2016-08-31,2.887207508087158
2016-09-01,2.9144287109375
2016-09-02,2.940333366394043
2016-09-05,2.945161819458008
2016-09-06,2.871840238571167
2016-09-07,2.8894026279449463
2016-09-08,2.9324302673339844
2016-09-09,2.9319915771484375
2016-09-12,2.8889641761779785
2016-09-13,2.8507659435272217
2016-09-14,2.839350461959839
2016-09-15,2.8529610633850098
2016-09-16,2.8402292728424072
2016-09-19,2.843740940093994
2016-09-20,2.8494489192962646
2016-09-21,2.903451442718506
2016-09-22,2.902573585510254
2016-09-23,2.8166561126708984
2016-09-26,2.782923936843872
2016-09-27,2.7656137943267822
2016-09-28,2.7669448852539062
2016-09-29,2.761176109313965
2016-09-30,2.8104419708251953
2016-10-03,2.8051161766052246
2016-10-04,2.8490569591522217
2016-10-05,2.888559341430664
2016-10-06,2.8965492248535156
2016-10-07,2.8779072761535645
2016-10-10,2.8787953853607178
2016-10-11,2.861929178237915
2016-10-12,2.874356746673584
2016-10-13,2.813549518585205
2016-10-14,2.8583786487579346
2016-10-17,2.856602907180786
2016-10-18,2.8898916244506836
2016-10-19,2.9320573806762695
2016-10-20,3.0390238761901855
2016-10-21,3.024820327758789
2016-10-24,3.0927300453186035
2016-10-25,3.061216354370117
2016-10-26,3.0927300453186035
2016-10-27,3.114922046661377
2016-10-28,3.110039710998535
2016-10-31,3.0953924655914307
2016-11-01,3.0847411155700684
2016-11-02,3.036360263824463
2016-11-03,3.096724271774292
2016-11-04,3.0581095218658447
2016-11-07,3.1047139167785645
2016-11-08,3.1260182857513428
2016-11-09,3.150430202484131
2016-11-10,3.153536081314087
2016-11-11,3.14066481590271
2016-11-14,3.1606380939483643
2016-11-15,3.1726224422454834
2016-11-16,3.1362273693084717
2016-11-17,3.1375582218170166
2016-11-18,3.1237988471984863
2016-11-21,3.0940606594085693
2016-11-22,3.100275754928589
2016-11-23,3.102938175201416
2016-11-24,3.0927300453186035
2016-11-25,3.0851848125457764
2016-11-28,3.0470123291015625
2016-11-29,3.0847411155700684
2016-11-30,3.147765874862671
2016-12-01,3.1677393913269043
2016-12-02,3.1508731842041016
2016-12-05,3.194814682006836
2016-12-06,3.299562692642212
2016-12-07,3.2400870323181152
2016-12-08,3.3119900226593018
2016-12-09,3.3532676696777344
2016-12-12,3.3483853340148926
2016-12-13,3.3710217475891113
2016-12-14,3.3159847259521484
2016-12-15,3.3812308311462402
2016-12-16,3.3785669803619385
2016-12-19,3.326636791229248
2016-12-20,3.310659408569336
2016-12-21,3.3168725967407227
2016-12-22,3.324418306350708
2016-12-23,3.3340184688568115
2016-12-27,3.333571195602417
2016-12-28,3.312509298324585
2016-12-29,3.2927920818328857
2016-12-30,3.2981691360473633
2017-01-02,3.316541910171509
2017-01-03,3.3797271251678467
2017-01-04,3.378382921218872
2017-01-05,3.3801751136779785
2017-01-06,3.392723560333252
2017-01-09,3.3609068393707275
2017-01-10,3.3609068393707275
2017-01-11,3.3461177349090576
2017-01-12,3.3595616817474365
2017-01-13,3.411095380783081
2017-01-16,3.3604576587677
2017-01-17,3.3721086978912354
2017-01-18,3.4142322540283203
2017-01-19,3.412440061569214
2017-01-20,3.419610023498535
2017-01-23,3.3689730167388916
2017-01-24,3.359113931655884
2017-01-25,3.437535285949707
2017-01-26,3.3895859718322754
2017-01-27,3.374797821044922
2017-01-30,3.359113931655884
2017-01-31,3.331777811050415
2017-02-01,3.382864475250244
2017-02-02,3.381519317626953
2017-02-03,3.3900344371795654
2017-02-06,3.3187830448150635
2017-02-07,3.246187210083008
2017-02-08,3.2381207942962646
2017-02-09,3.2641124725341797
2017-02-10,3.2533576488494873
2017-02-13,3.2757623195648193
2017-02-14,3.301754951477051
2017-02-15,3.3134050369262695
2017-02-16,3.3035473823547363
2017-02-17,3.2484285831451416
2017-02-20,3.261871099472046
2017-02-21,3.240809679031372
2017-02-22,3.2645604610443115
2017-02-23,3.2582859992980957
2017-02-24,3.2399134635925293
2017-02-27,3.245739698410034
2017-02-28,3.261871099472046
2017-03-01,3.342982053756714
2017-03-02,3.2730743885040283
2017-03-03,3.2941365242004395
2017-03-06,3.2829341888427734
2017-03-07,3.297720432281494
2017-03-08,3.282036304473877
2017-03-09,3.342982053756714
2017-03-10,3.358217239379883
2017-03-13,3.3322272300720215
2017-03-14,3.316093683242798
2017-03-15,3.3438773155212402
2017-03-16,3.3837597370147705
2017-03-17,3.4102001190185547
2017-03-20,3.4052698612213135
2017-03-21,3.4191606044769287
2017-03-22,3.4164726734161377
2017-03-23,3.4568045139312744
2017-03-24,3.463078260421753
2017-03-27,3.465317487716675
2017-03-28,3.519643545150757
2017-03-29,3.5332541465759277
2017-03-30,3.5432355403900146
2017-03-31,3.5709099769592285
2017-04-03,3.54142165184021
2017-04-04,3.5577542781829834
2017-04-05,3.574086904525757
2017-04-06,3.620814800262451
2017-04-07,3.6176395416259766
2017-04-10,3.584068536758423
2017-04-11,3.577716112136841
2017-04-12,3.5759003162384033
2017-04-13,3.5618369579315186
2017-04-18,3.5636513233184814
2017-04-19,3.5795295238494873
2017-04-20,3.598585844039917
2017-04-21,3.6312506198883057
2017-04-24,3.7519278526306152
2017-04-25,3.7446703910827637
2017-04-26,3.753742218017578
2017-04-27,3.6716270446777344
2017-04-28,3.66709041595459
2017-05-02,3.766900062561035
2017-05-03,3.786860466003418
2017-05-04,3.8494691848754883
2017-05-05,3.9134387969970703
2017-05-08,3.915252685546875
2017-05-09,3.844932794570923
2017-05-10,3.8807740211486816
2017-05-11,3.825878620147705
2017-05-12,3.8290538787841797
2017-05-15,3.8045551776885986
2017-05-16,3.7936673164367676
2017-05-17,3.732875108718872
2017-05-18,3.713819980621338
2017-05-19,3.7786953449249268
2017-05-22,3.7002081871032715
2017-05-23,3.7623627185821533
2017-05-24,3.7764267921447754
2017-05-25,3.7519278526306152
2017-05-26,3.7482988834381104
2017-05-29,3.769167900085449
2017-05-30,3.7596418857574463
2017-05-31,3.718355655670166
2017-06-01,3.7201712131500244
2017-06-02,3.716085910797119
2017-06-05,3.7029316425323486
2017-06-06,3.701115846633911
2017-06-07,3.720623731613159
2017-06-08,3.7605488300323486
2017-06-09,3.7632699012756348
2017-06-12,3.7219858169555664
2017-06-13,3.7228939533233643
2017-06-14,3.679339647293091
2017-06-15,3.685237407684326
2017-06-16,3.6843299865722656
2017-06-19,3.745576858520508
2017-06-20,3.6825156211853027
2017-06-21,3.6797945499420166
2017-06-22,3.638054847717285
2017-06-23,3.620361804962158
2017-06-26,3.670849084854126
2017-06-27,3.6644318103790283
2017-06-28,3.7198987007141113
2017-06-29,3.7263150215148926
2017-06-30,3.6969780921936035
2017-07-03,3.7382335662841797
2017-07-04,3.7350234985351562
2017-07-05,3.748777151107788
2017-07-06,3.756110191345215
2017-07-07,3.769862174987793
2017-07-10,3.7868237495422363
2017-07-11,3.791865587234497
2017-07-12,3.8138692378997803
2017-07-13,3.8312876224517822
2017-07-14,3.8216617107391357
2017-07-17,3.8207454681396484
2017-07-18,3.7437362670898438
2017-07-19,3.7400686740875244
2017-07-20,3.732273578643799
2017-07-21,3.6910178661346436
2017-07-24,3.722188949584961
2017-07-25,3.8047008514404297
2017-07-26,3.762071132659912
2017-07-27,3.7992007732391357
2017-07-28,3.7822396755218506
2017-07-31,3.776280641555786
2017-08-01,3.7616119384765625
2017-08-02,3.766653299331665
2017-08-03,3.7987418174743652
2017-08-04,3.8244128227233887
2017-08-07,3.862460136413574
2017-08-08,3.8697941303253174
2017-08-09,3.8322060108184814
2017-08-10,3.755653142929077
2017-08-11,3.704313039779663
2017-08-14,3.7542762756347656
2017-08-15,3.7345659732818604
2017-08-16,3.7643628120422363
2017-08-17,3.696519374847412
2017-08-18,3.6951446533203125
2017-08-21,3.670391082763672
2017-08-22,3.6823084354400635
2017-08-23,3.652054786682129
2017-08-24,3.6694741249084473
2017-08-25,3.6502206325531006
2017-08-28,3.640594482421875
2017-08-29,3.5947554111480713
2017-08-30,3.625467538833618
2017-08-31,3.6717658042907715
2017-09-01,3.6566381454467773
2017-09-04,3.6135494709014893
2017-09-05,3.5534987449645996
2017-09-06,3.564042329788208
2017-09-07,3.529662847518921
2017-09-08,3.528745651245117
2017-09-11,3.5901713371276855
2017-09-12,3.5851283073425293
2017-09-13,3.643345355987549
2017-09-14,3.6181342601776123
2017-09-15,3.5956718921661377
2017-09-18,3.6020891666412354
2017-09-19,3.5956718921661377
2017-09-20,3.56770920753479
2017-09-21,3.5956718921661377
2017-09-22,3.569084882736206
2017-09-25,3.5729176998138428
2017-09-26,3.586819648742676
2017-09-27,3.7267708778381348
2017-09-28,3.707308530807495
2017-09-29,3.7091610431671143
2017-10-02,3.6711621284484863
2017-10-03,3.6832096576690674
2017-10-04,3.5543816089630127
2017-10-05,3.6303822994232178
2017-10-06,3.6322340965270996
2017-10-09,3.660503387451172
2017-10-10,3.649844169616699
2017-10-11,3.6799662113189697
2017-10-12,3.678575277328491
2017-10-13,3.6693074703216553
2017-10-16,3.642430305480957
2017-10-17,3.6711621284484863
2017-10-18,3.7300150394439697
2017-10-19,3.7212090492248535
2017-10-20,3.7383553981781006
2017-10-23,3.6530866622924805
2017-10-24,3.6873817443847656
2017-10-25,3.6846001148223877
2017-10-26,3.7332589626312256
2017-10-27,3.6697707176208496
2017-10-30,3.778672933578491
2017-10-31,3.7550389766693115
2017-11-01,3.7012834548950195
2017-11-02,3.638723611831665
2017-11-03,3.607673406600952
2017-11-06,3.594698429107666
2017-11-07,3.5636494159698486
2017-11-08,3.559478759765625
2017-11-09,3.5590155124664307
2017-11-10,3.5604054927825928
2017-11-13,3.5682833194732666
2017-11-14,3.570601224899292
2017-11-15,3.5997955799102783
2017-11-16,3.5891361236572266
2017-11-17,3.619258403778076
2017-11-20,3.5803329944610596
2017-11-21,3.54001522064209
2017-11-22,3.5729176998138428
2017-11-23,3.5840401649475098
2017-11-24,3.6104543209075928
2017-11-27,3.6169416904449463
2017-11-28,3.652625322341919
2017-11-29,3.745771884918213
2017-11-30,3.7568936347961426
2017-12-01,3.696650266647339
2017-12-04,3.719820261001587
2017-12-05,3.67764949798584
2017-12-06,3.6331608295440674
2017-12-07,3.6693074703216553
2017-12-08,3.7036006450653076
2017-12-11,3.6855275630950928
2017-12-12,3.6739416122436523
2017-12-13,3.664673328399658
2017-12-14,3.6600401401519775
2017-12-15,3.641502618789673
2017-12-18,3.6660633087158203
2017-12-19,3.6883087158203125
2017-12-20,3.699892997741699
2017-12-21,3.7490150928497314
2017-12-22,3.716576337814331
2017-12-27,3.725804328918457
2017-12-28,3.720651865005493
2017-12-29,3.7023839950561523
2018-01-02,3.7253360748291016
2018-01-03,3.7304885387420654
2018-01-04,3.785762310028076
2018-01-05,3.812931537628174
2018-01-08,3.8054354190826416
2018-01-09,3.8194878101348877
2018-01-10,3.8878772258758545
2018-01-11,3.939404249191284
2018-01-12,3.9646975994110107
2018-01-15,3.9656360149383545
2018-01-16,4.000299453735352
2018-01-17,3.9853081703186035
2018-01-18,4.008729934692383
2018-01-19,4.046203136444092
2018-01-22,4.097728729248047
2018-01-23,4.08648681640625
2018-01-24,4.064002990722656
2018-01-25,4.277602672576904
2018-01-26,4.319758415222168
2018-01-29,4.343181133270264
2018-01-30,4.316948890686035
2018-01-31,4.338496208190918
2018-02-01,4.375969886779785
2018-02-02,4.29633903503418
2018-02-05,4.23731803894043
2018-02-06,4.108034610748291
2018-02-07,4.251370429992676
2018-02-08,4.238255023956299
2018-02-09,4.153002738952637
2018-02-12,4.215771198272705
2018-02-13,4.160498142242432
2018-02-14,4.126771450042725
2018-02-15,4.150191783905029
2018-02-16,4.155813694000244
2018-02-19,4.1286444664001465
2018-02-20,4.173613548278809
2018-02-21,4.199845790863037
2018-02-22,4.26729679107666
2018-02-23,4.254181385040283
2018-02-26,4.272917747497559
2018-02-27,4.299149990081787
2018-02-28,4.247623443603516
2018-03-01,4.1754865646362305
2018-03-02,4.130519390106201
2018-03-05,4.121150016784668
2018-03-06,4.091171741485596
2018-03-07,4.061193466186523
2018-03-08,4.028402328491211
2018-03-09,4.0668134689331055
2018-03-12,4.075244426727295
2018-03-13,4.073371887207031
2018-03-14,4.0536980628967285
2018-03-15,4.072434902191162
2018-03-16,4.0743088722229
2018-03-19,4.07056188583374
2018-03-20,4.056508541107178
2018-03-21,4.0049824714660645
2018-03-22,3.9150454998016357
2018-03-23,3.857898235321045
2018-03-26,3.880383014678955
2018-03-27,3.9500813484191895
2018-03-28,3.996720552444458
2018-03-29,3.976733446121216
2018-04-03,3.9453227519989014
2018-04-04,3.9481778144836426
2018-04-05,4.047167778015137
2018-04-06,3.971973180770874
2018-04-09,3.996720552444458
2018-04-10,4.003384590148926
2018-04-11,3.993866205215454
2018-04-12,3.9976725578308105
2018-04-13,4.025277137756348
2018-04-16,4.046216011047363
2018-04-17,4.043360710144043
2018-04-18,4.058590888977051
2018-04-19,4.1356892585754395
2018-04-20,4.097615718841553
2018-04-23,4.111893653869629
2018-04-24,4.1423516273498535
2018-04-25,4.113796234130859
2018-04-26,4.139495849609375
2018-04-27,4.1356892585754395
2018-04-30,4.130928993225098
2018-05-02,4.1509175300598145
2018-05-03,4.086191654205322
2018-05-04,4.136639595031738
2018-05-07,4.145206451416016
2018-05-08,4.174713134765625
2018-05-09,4.306065082550049
2018-05-10,4.337475776672363
2018-05-11,4.3327155113220215
2018-05-14,4.35365629196167
2018-05-15,4.385066986083984
2018-05-16,4.306065082550049
2018-05-17,4.29749870300293
2018-05-18,4.222303867340088
2018-05-21,4.188039302825928
2018-05-22,4.242292404174805
2018-05-23,4.212785720825195
2018-05-24,4.158531188964844
2018-05-25,4.05192756652832
2018-05-28,3.9576969146728516
2018-05-29,3.9053468704223633
2018-05-30,3.952937126159668
2018-05-31,3.9234299659729004
2018-06-01,3.9843482971191406
2018-06-04,3.9786369800567627
2018-06-05,3.928189754486084
2018-06-06,4.006240367889404
2018-06-07,4.026227951049805
2018-06-08,4.013854026794434
2018-06-11,4.164242267608643
2018-06-12,4.214690208435059
2018-06-13,4.205172061920166
2018-06-14,4.129977226257324
2018-06-15,4.0243239402771
2018-06-18,4.053832054138184
2018-06-19,4.0690598487854
2018-06-20,4.10522985458374
2018-06-21,4.0528788566589355
2018-06-22,4.079531192779541
2018-06-25,3.992161512374878
2018-06-26,4.000819206237793
2018-06-27,4.006590366363525
2018-06-28,4.0335259437561035
2018-06-29,4.012363433837891
2018-07-02,3.983504056930542
2018-07-03,4.018135070800781
2018-07-04,4.08547306060791
2018-07-05,4.091244220733643
2018-07-06,4.078738212585449
2018-07-09,4.115293025970459
2018-07-10,4.152810573577881
2018-07-11,4.113370418548584
2018-07-12,4.100864410400391
2018-07-13,4.104711532592773
2018-07-16,4.1345319747924805
2018-07-17,4.053727149963379
2018-07-18,4.027753829956055
2018-07-19,4.013325214385986
2018-07-20,4.032563209533691
2018-07-23,4.072005271911621
2018-07-24,4.125873565673828
2018-07-25,4.105673789978027
2018-07-26,3.907508611679077
2018-07-27,3.9719605445861816
2018-07-30,3.9844658374786377
2018-07-31,3.973884344100952
2018-08-01,3.902698040008545
2018-08-02,3.850752830505371
2018-08-03,3.8622963428497314
2018-08-06,3.850752830505371
2018-08-07,3.849790096282959
2018-08-08,3.8122737407684326
2018-08-09,3.80938720703125
2018-08-10,3.7757184505462646
2018-08-13,3.7487833499908447
2018-08-14,3.730506420135498
2018-08-15,3.632385492324829
2018-08-16,3.6545114517211914
2018-08-17,3.6410441398620605
2018-08-20,3.6439294815063477
2018-08-21,3.680483818054199
2018-08-22,3.6718270778656006
2018-08-23,3.686255693435669
2018-08-24,3.690103769302368
2018-08-27,3.757441759109497
2018-08-28,3.7420496940612793
2018-08-29,3.7641761302948
2018-08-30,3.7285828590393066
2018-08-31,3.686255693435669
2018-09-03,3.6583595275878906
2018-09-04,3.739164113998413
2018-09-05,3.7478220462799072
2018-09-06,3.736278772354126
2018-09-07,3.668941020965576
2018-09-10,3.702609062194824
2018-09-11,3.725696563720703
2018-09-12,3.7064578533172607
2018-09-13,3.725696563720703
2018-09-14,3.7237730026245117
2018-09-17,3.763214588165283
2018-09-18,3.7997684478759766
2018-09-19,3.9084701538085938
2018-09-21,3.903660535812378
2018-09-24,3.9214017391204834
2018-09-25,3.977810859680176
2018-09-26,3.981701612472534
2018-09-27,3.9233474731445312
2018-09-28,3.8572137355804443
2018-10-01,3.935018301010132
2018-10-02,3.9107041358947754
2018-10-03,3.9204306602478027
2018-10-04,3.987536668777466
2018-10-05,3.9544692039489746
2018-10-08,3.939880609512329
2018-10-09,3.9729485511779785
2018-10-10,3.92529296875
2018-10-11,3.865966320037842
2018-10-12,3.821227788925171
2018-10-15,3.814419746398926
2018-10-16,3.844569683074951
2018-10-17,3.8173375129699707
2018-10-18,3.578084707260132
2018-10-19,3.60239839553833
2018-10-22,3.5508527755737305
2018-10-23,3.4915263652801514
2018-10-24,3.443870782852173
2018-10-25,3.447760820388794
2018-10-26,3.3874614238739014
2018-10-29,3.4526243209838867
2018-10-30,3.5080597400665283
2018-10-31,3.522649049758911
2018-11-01,3.569331645965576
2018-11-02,3.5955913066864014
2018-11-05,3.6082346439361572
2018-11-06,3.5703046321868896
2018-11-07,3.6568636894226074
2018-11-08,3.6675610542297363
2018-11-09,3.6704795360565186
2018-11-12,3.6607532501220703
2018-11-13,3.693821430206299
2018-11-14,3.6665892601013184
2018-11-15,3.6889584064483643
2018-11-16,3.7366151809692383
2018-11-19,3.7152183055877686
2018-11-20,3.643247127532959
2018-11-21,3.646164655685425
2018-11-22,3.5994815826416016
2018-11-23,3.6169872283935547
2018-11-26,3.675342559814453
2018-11-27,3.6500556468963623
2018-11-28,3.6374123096466064
2018-11-29,3.6053175926208496
2018-11-30,3.5887837409973145
2018-12-03,3.652972459793091
2018-12-04,3.5537707805633545
2018-12-05,3.552797555923462
2018-12-06,3.4594318866729736
2018-12-07,3.447760820388794
2018-12-10,3.4302546977996826
2018-12-11,3.438034772872925
2018-12-12,3.5216755867004395
2018-12-13,3.561551094055176
2018-12-14,3.5625243186950684
2018-12-17,3.5498809814453125
2018-12-18,3.471101760864258
2018-12-19,3.4788830280303955
2018-12-20,3.450678586959839
2018-12-21,3.38551664352417
2018-12-24,3.3884661197662354
2018-12-27,3.3234353065490723
2018-12-28,3.3815689086914062
2018-12-31,3.457437515258789
2019-01-02,3.4387149810791016
2019-01-03,3.4199962615966797
2019-01-04,3.5264084339141846
2019-01-07,3.5244381427764893
2019-01-08,3.5648341178894043
2019-01-09,3.4889674186706543
2019-01-10,3.4485692977905273
2019-01-11,3.371715545654297
2019-01-14,3.353980302810669
2019-01-15,3.3884661197662354
2019-01-16,3.496849536895752
2019-01-17,3.444628953933716
2019-01-18,3.504732131958008
2019-01-21,3.468275785446167
2019-01-22,3.459407329559326
2019-01-23,3.5352768898010254
2019-01-24,3.583556652069092
2019-01-25,3.5963656902313232
2019-01-28,3.4712319374084473
2019-01-29,3.459407329559326
2019-01-30,3.435760498046875
2019-01-31,3.353980302810669
2019-02-01,3.317523241043091
2019-02-04,3.2465813159942627
2019-02-05,3.266287088394165
2019-02-06,3.3135828971862793
2019-02-07,3.254464626312256
2019-02-08,3.2268755435943604
2019-02-11,3.278111219406128
2019-02-12,3.3204798698425293
2019-02-13,3.3017587661743164
2019-02-14,3.278111219406128
2019-02-15,3.4052164554595947
2019-02-18,3.407186985015869
2019-02-19,3.413098096847534
2019-02-20,3.4209811687469482
2019-02-21,3.4160542488098145
2019-02-22,3.4002883434295654
2019-02-25,3.4239373207092285
2019-02-26,3.4485692977905273
2019-02-27,3.481083869934082
2019-02-28,3.557939052581787
