Date,NATCOPHARM.NS
2016-02-08,449.70440673828125
2016-02-09,426.0720520019531
2016-02-10,406.21728515625
2016-02-11,409.94879150390625
2016-02-12,415.2002868652344
2016-02-15,425.242919921875
2016-02-16,418.97784423828125
2016-02-17,425.38104248046875
2016-02-18,425.42718505859375
2016-02-19,428.6978759765625
2016-02-22,441.16949462890625
2016-02-23,431.6542663574219
2016-02-24,420.42974853515625
2016-02-25,410.26776123046875
2016-02-26,389.20465087890625
2016-02-29,384.2622985839844
2016-03-01,393.82373046875
2016-03-02,404.2629089355469
2016-03-03,440.8462219238281
2016-03-04,446.666259765625
2016-03-08,452.57867431640625
2016-03-09,456.27386474609375
2016-03-10,449.8071594238281
2016-03-11,461.2624816894531
2016-03-14,466.7130432128906
2016-03-15,452.3476257324219
2016-03-16,441.4927978515625
2016-03-17,430.637939453125
2016-03-18,436.41180419921875
2016-03-21,439.0907897949219
2016-03-22,428.744140625
2016-03-23,433.6864929199219
2016-03-28,377.1026611328125
2016-03-29,363.1529846191406
2016-03-30,367.3564147949219
2016-03-31,381.25982666015625
2016-04-01,386.29461669921875
2016-04-04,393.084716796875
2016-04-05,392.5303649902344
2016-04-06,406.0182189941406
2016-04-07,406.43389892578125
2016-04-08,405.417724609375
2016-04-11,406.8034362792969
2016-04-12,408.9281921386719
2016-04-13,411.51495361328125
2016-04-18,412.1153869628906
2016-04-20,415.8106384277344
2016-04-21,434.5641174316406
2016-04-22,436.5965881347656
2016-04-25,442.69378662109375
2016-04-26,451.7471923828125
2016-04-27,457.474853515625
2016-04-28,458.07537841796875
2016-04-29,452.3939208984375
2016-05-02,442.3241882324219
2016-05-03,429.34454345703125
2016-05-04,420.5220642089844
2016-05-05,430.9613037109375
2016-05-06,420.2450256347656
2016-05-09,425.14129638671875
2016-05-10,416.2726135253906
2016-05-11,420.4759521484375
2016-05-12,421.3997497558594
2016-05-13,417.88916015625
2016-05-16,417.1964111328125
2016-05-17,416.50341796875
2016-05-18,421.538330078125
2016-05-19,420.9377746582031
2016-05-20,418.72064208984375
2016-05-23,421.44598388671875
2016-05-24,412.34637451171875
2016-05-25,417.1039733886719
2016-05-26,428.6979064941406
2016-05-27,429.6217346191406
2016-05-30,447.682373046875
2016-05-31,445.64996337890625
2016-06-01,442.9709167480469
2016-06-02,440.430419921875
2016-06-03,478.86126708984375
2016-06-06,487.314208984375
2016-06-07,484.6813049316406
2016-06-08,478.8150634765625
2016-06-09,480.5241394042969
2016-06-10,483.98846435546875
2016-06-13,478.86126708984375
2016-06-14,476.1360168457031
2016-06-15,473.27215576171875
2016-06-16,467.17498779296875
2016-06-17,469.8540954589844
2016-06-20,462.3711242675781
2016-06-21,463.7106018066406
2016-06-22,488.6536865234375
2016-06-23,509.716796875
2016-06-24,530.733642578125
2016-06-27,545.9304809570312
2016-06-28,529.9484252929688
2016-06-29,533.0894165039062
2016-06-30,535.7685546875
2016-07-01,525.421630859375
2016-07-04,548.932861328125
2016-07-05,542.512451171875
2016-07-07,545.7919921875
2016-07-08,539.7869873046875
2016-07-11,559.14111328125
2016-07-12,548.2862548828125
2016-07-13,537.2926635742188
2016-07-14,535.8148193359375
2016-07-15,537.4773559570312
2016-07-18,540.064208984375
2016-07-19,540.5260620117188
2016-07-20,549.6256713867188
2016-07-21,541.6346435546875
2016-07-22,552.1200561523438
2016-07-25,555.8153686523438
2016-07-26,545.9767456054688
2016-07-27,566.7625122070312
2016-07-28,578.9107055664062
2016-07-29,583.9918212890625
2016-08-01,564.7304077148438
2016-08-02,556.785400390625
2016-08-03,561.77392578125
2016-08-04,582.1904907226562
2016-08-05,580.6658935546875
2016-08-08,589.119140625
2016-08-09,579.0953979492188
2016-08-10,585.3775024414062
2016-08-11,590.6893920898438
2016-08-12,584.6383666992188
2016-08-16,591.7056274414062
2016-08-17,596.46337890625
2016-08-18,593.8304443359375
2016-08-19,594.0153198242188
2016-08-22,605.5303344726562
2016-08-23,608.7213134765625
2016-08-24,605.4380493164062
2016-08-25,631.6126098632812
2016-08-26,630.9649658203125
2016-08-29,626.6642456054688
2016-08-30,634.0172729492188
2016-08-31,637.1620483398438
2016-09-01,624.9070434570312
2016-09-02,626.340576171875
2016-09-06,630.7802734375
2016-09-07,626.9879150390625
2016-09-08,617.18408203125
2016-09-09,617.1378784179688
2016-09-12,590.1307983398438
2016-09-14,596.8827514648438
2016-09-15,590.5471801757812
2016-09-16,607.0564575195312
2016-09-19,595.6340942382812
2016-09-20,598.5011596679688
2016-09-21,589.1136474609375
2016-09-22,584.3502197265625
2016-09-23,574.777587890625
2016-09-26,575.5173950195312
2016-09-27,570.615478515625
2016-09-28,573.2052612304688
2016-09-29,553.1808471679688
2016-09-30,552.0252075195312
2016-10-03,554.3373413085938
2016-10-04,561.7827758789062
2016-10-05,559.193115234375
2016-10-06,564.0950927734375
2016-10-07,558.9618530273438
2016-10-10,552.0713500976562
2016-10-13,549.1116333007812
2016-10-14,565.204833984375
2016-10-17,553.0885620117188
2016-10-18,553.597412109375
2016-10-19,552.811279296875
2016-10-20,543.978515625
2016-10-21,553.9210815429688
2016-10-24,552.4873657226562
2016-10-25,552.811279296875
2016-10-26,537.5042114257812
2016-10-27,530.7061767578125
2016-10-28,539.2615966796875
2016-11-01,549.8514404296875
2016-11-02,542.5911254882812
2016-11-03,533.8046264648438
2016-11-04,522.4282836914062
2016-11-07,539.8165893554688
2016-11-08,528.6251831054688
2016-11-09,547.2154541015625
2016-11-10,572.2802734375
2016-11-11,573.4364624023438
2016-11-15,604.5131225585938
2016-11-16,588.5585327148438
2016-11-17,608.4900512695312
2016-11-18,591.8880615234375
2016-11-21,538.7991333007812
2016-11-22,546.3831176757812
2016-11-23,544.4871826171875
2016-11-24,546.1519775390625
2016-11-25,553.8284912109375
2016-11-28,568.7657470703125
2016-11-29,557.7593994140625
2016-11-30,558.4530029296875
2016-12-01,556.1408081054688
2016-12-02,544.0709228515625
2016-12-05,544.348388671875
2016-12-06,551.7938232421875
2016-12-07,549.2039794921875
2016-12-08,554.3373413085938
2016-12-09,554.2910766601562
2016-12-12,555.0309448242188
2016-12-13,552.8576049804688
2016-12-14,544.7184448242188
2016-12-15,545.2733764648438
2016-12-16,550.2677001953125
2016-12-19,548.0017700195312
2016-12-20,544.857177734375
2016-12-21,550.7763061523438
2016-12-22,550.40625
2016-12-23,539.4467163085938
2016-12-26,534.9608764648438
2016-12-27,541.2962036132812
2016-12-28,560.9965209960938
2016-12-29,553.7823486328125
2016-12-30,536.1168212890625
2017-01-02,540.6948852539062
2017-01-03,539.4928588867188
2017-01-04,549.3428955078125
2017-01-05,552.4873657226562
2017-01-06,578.0146484375
2017-01-09,588.7435913085938
2017-01-10,589.1597290039062
2017-01-11,594.5704956054688
2017-01-12,592.7667846679688
2017-01-13,588.3734741210938
2017-01-16,610.9872436523438
2017-01-17,601.5994262695312
2017-01-18,597.7149658203125
2017-01-19,594.4779052734375
2017-01-20,585.5988159179688
2017-01-23,566.314697265625
2017-01-24,591.3331909179688
2017-01-25,600.5822143554688
2017-01-27,613.6233520507812
2017-01-30,610.2936401367188
2017-01-31,639.0116577148438
2017-02-01,621.1148071289062
2017-02-02,639.7053833007812
2017-02-03,665.4638061523438
2017-02-06,692.9794311523438
2017-02-07,725.7669677734375
2017-02-08,697.5113525390625
2017-02-09,695.2915649414062
2017-02-10,710.1362915039062
2017-02-13,709.1651000976562
2017-02-14,717.7203979492188
2017-02-15,701.2573852539062
2017-02-16,709.4425659179688
2017-02-17,706.6216430664062
2017-02-20,722.2987670898438
2017-02-21,722.8536987304688
2017-02-22,717.0730590820312
2017-02-23,755.2429809570312
2017-02-27,767.5003662109375
2017-02-28,749.510498046875
2017-03-01,731.2410888671875
2017-03-02,714.6029052734375
2017-03-03,719.682861328125
2017-03-06,717.2594604492188
2017-03-07,715.5816040039062
2017-03-08,733.0587768554688
2017-03-09,727.69921875
2017-03-10,728.3515625
2017-03-14,739.3504028320312
2017-03-15,736.274658203125
2017-03-16,734.5966796875
2017-03-17,738.4650268554688
2017-03-20,749.04443359375
2017-03-21,740.2359008789062
2017-03-22,734.3170166015625
2017-03-23,739.90966796875
2017-03-24,730.3555908203125
2017-03-27,718.8441162109375
2017-03-28,730.6353759765625
2017-03-29,752.6797485351562
2017-03-30,774.0250854492188
2017-03-31,791.548828125
2017-04-03,806.0896606445312
2017-04-05,807.4412231445312
2017-04-06,801.1494140625
2017-04-07,801.8951416015625
2017-04-10,795.976318359375
2017-04-11,793.5527954101562
2017-04-12,820.7704467773438
2017-04-13,846.7764282226562
2017-04-17,913.56201171875
2017-04-18,921.578369140625
2017-04-19,900.9320068359375
2017-04-20,882.0100708007812
2017-04-21,869.007080078125
2017-04-24,862.5756225585938
2017-04-25,861.7833251953125
2017-04-26,858.4278564453125
2017-04-27,864.2064819335938
2017-04-28,861.2239990234375
2017-05-02,858.1947021484375
2017-05-03,828.6466674804688
2017-05-04,831.3031616210938
2017-05-05,840.7640991210938
2017-05-08,845.7510375976562
2017-05-09,833.9596557617188
2017-05-10,836.849365234375
2017-05-11,852.4155883789062
2017-05-12,846.3569946289062
2017-05-15,870.9180297851562
2017-05-16,885.2260131835938
2017-05-17,890.9584350585938
2017-05-18,872.4558715820312
2017-05-19,859.4065551757812
2017-05-22,849.5260620117188
2017-05-23,838.8533325195312
2017-05-24,830.510986328125
2017-05-25,829.43896484375
2017-05-26,836.5697631835938
2017-05-29,828.46044921875
2017-05-30,879.2137451171875
2017-05-31,870.3121337890625
2017-06-01,880.3323974609375
2017-06-02,890.9584350585938
2017-06-05,900.3260498046875
2017-06-06,901.025146484375
2017-06-07,928.6622924804688
2017-06-08,952.8038330078125
2017-06-09,1004.302978515625
2017-06-12,952.4776000976562
2017-06-13,933.9287719726562
2017-06-14,935.5133056640625
2017-06-15,903.1691284179688
2017-06-16,922.1842041015625
2017-06-19,912.024169921875
2017-06-20,904.1010131835938
2017-06-21,907.3634643554688
2017-06-22,904.380859375
2017-06-23,906.3381958007812
2017-06-27,902.3301391601562
2017-06-28,877.7689819335938
2017-06-29,873.9008178710938
2017-06-30,933.6956787109375
2017-07-03,948.7026977539062
2017-07-04,921.85791015625
2017-07-05,917.1972045898438
2017-07-06,934.6278076171875
2017-07-07,938.72900390625
2017-07-10,932.2509155273438
2017-07-11,921.3916625976562
2017-07-12,927.6370849609375
2017-07-13,922.1373901367188
2017-07-14,926.0987548828125
2017-07-17,920.8792114257812
2017-07-18,910.6259155273438
2017-07-19,932.3908081054688
2017-07-20,936.4454345703125
2017-07-21,926.1455078125
2017-07-24,923.675537109375
2017-07-25,928.8021240234375
2017-07-26,933.416015625
2017-07-27,923.62890625
2017-07-28,911.418212890625
2017-07-31,906.80419921875
2017-08-01,902.469970703125
2017-08-02,897.623046875
2017-08-03,902.8893432617188
2017-08-04,885.0394287109375
2017-08-07,895.6655883789062
2017-08-08,860.9443969726562
2017-08-09,773.1395263671875
2017-08-10,648.5162963867188
2017-08-11,651.6387329101562
2017-08-14,688.3174438476562
2017-08-16,712.826904296875
2017-08-17,721.323486328125
2017-08-18,705.7307739257812
2017-08-21,674.592041015625
2017-08-22,687.3836669921875
2017-08-23,674.8255615234375
2017-08-24,676.7396850585938
2017-08-28,666.842529296875
2017-08-29,674.779052734375
2017-08-30,673.1448974609375
2017-08-31,671.3242797851562
2017-09-01,669.5036010742188
2017-09-04,656.8985595703125
2017-09-05,656.3384399414062
2017-09-06,655.45166015625
2017-09-07,669.877197265625
2017-09-08,675.75927734375
2017-09-11,685.8430786132812
2017-09-12,690.4181518554688
2017-09-13,716.0946044921875
2017-09-14,741.1174926757812
2017-09-15,755.8701171875
2017-09-18,752.4619750976562
2017-09-19,745.7393188476562
2017-09-20,742.0046997070312
2017-09-21,752.5087280273438
2017-09-22,745.6928100585938
2017-09-25,742.7048950195312
2017-09-26,733.6015014648438
2017-09-27,718.4290771484375
2017-09-28,733.5079345703125
2017-09-29,734.8619384765625
2017-10-03,741.0708618164062
2017-10-04,889.247802734375
2017-10-05,917.118408203125
2017-10-06,927.2490844726562
2017-10-09,921.3668212890625
2017-10-10,925.3817749023438
2017-10-11,922.1136474609375
2017-10-12,927.015625
2017-10-13,924.0278930664062
2017-10-16,924.0745239257812
2017-10-17,921.2734985351562
2017-10-18,924.9149780273438
2017-10-19,921.5535278320312
2017-10-23,922.4405517578125
2017-10-24,914.9242553710938
2017-10-25,912.2166748046875
2017-10-26,914.5042724609375
2017-10-27,900.1254272460938
2017-10-30,902.086181640625
2017-10-31,903.953369140625
2017-11-01,906.56787109375
2017-11-02,929.0230712890625
2017-11-03,893.3092651367188
2017-11-06,895.1768188476562
2017-11-07,868.1930541992188
2017-11-08,869.8269653320312
2017-11-09,852.8806762695312
2017-11-10,856.00830078125
2017-11-13,871.6010131835938
2017-11-14,867.5861206054688
2017-11-15,844.570556640625
2017-11-16,835.3737182617188
2017-11-17,840.8359985351562
2017-11-20,840.9292602539062
2017-11-21,845.6911010742188
2017-11-22,846.95166015625
2017-11-23,848.2587890625
2017-11-24,862.9642333984375
2017-11-27,870.3405151367188
2017-11-28,864.7384643554688
2017-11-29,856.4285278320312
2017-11-30,878.2302856445312
2017-12-01,892.515869140625
2017-12-04,884.53271484375
2017-12-05,883.4121704101562
2017-12-06,874.6355590820312
2017-12-07,868.3331298828125
2017-12-08,869.6403198242188
2017-12-11,896.01708984375
2017-12-12,897.0441284179688
2017-12-13,898.0711669921875
2017-12-14,956.2868041992188
2017-12-15,955.7734375
2017-12-18,942.5149536132812
2017-12-19,917.8189086914062
2017-12-20,923.421142578125
2017-12-21,906.4277954101562
2017-12-22,919.2658081054688
2017-12-26,910.302734375
2017-12-27,906.7078857421875
2017-12-28,893.8694458007812
2017-12-29,897.9313354492188
2018-01-01,920.89990234375
2018-01-02,902.8330078125
2018-01-03,909.5558471679688
2018-01-04,911.0027465820312
2018-01-05,932.5712280273438
2018-01-08,938.3599853515625
2018-01-09,919.5460205078125
2018-01-10,925.7086181640625
2018-01-11,954.1861572265625
2018-01-12,965.7171020507812
2018-01-15,967.0243530273438
2018-01-16,956.660400390625
2018-01-17,955.2131958007812
2018-01-18,943.26171875
2018-01-19,954.6062622070312
2018-01-22,946.249755859375
2018-01-23,951.8983154296875
2018-01-24,930.8904418945312
2018-01-25,932.291015625
2018-01-29,919.0325317382812
2018-01-30,901.619140625
2018-01-31,884.112548828125
2018-02-01,881.5447998046875
2018-02-02,861.0504150390625
2018-02-05,848.912353515625
2018-02-06,841.4895629882812
2018-02-07,773.65673828125
2018-02-08,774.590576171875
2018-02-09,759.5581665039062
2018-02-12,765.3003540039062
2018-02-14,731.8742065429688
2018-02-15,742.5198974609375
2018-02-16,750.0094604492188
2018-02-19,757.3580932617188
2018-02-20,738.2333374023438
2018-02-21,734.9359130859375
2018-02-22,722.2176513671875
2018-02-23,733.0988159179688
2018-02-26,728.1056518554688
2018-02-27,725.4677734375
2018-02-28,752.4589233398438
2018-03-01,735.2185668945312
2018-03-05,712.5137939453125
2018-03-06,687.124267578125
2018-03-07,680.7177734375
2018-03-08,674.123046875
2018-03-09,677.7503662109375
2018-03-12,687.7835083007812
2018-03-13,701.5853881835938
2018-03-14,729.5189208984375
2018-03-15,743.4620971679688
2018-03-16,748.3136596679688
2018-03-19,718.9673461914062
2018-03-20,735.1715087890625
2018-03-21,736.7730712890625
2018-03-22,740.1172485351562
2018-03-23,738.3745727539062
2018-03-26,744.2627563476562
2018-03-27,718.9673461914062
2018-03-28,710.017333984375
2018-04-02,726.7396850585938
2018-04-03,729.895751953125
2018-04-04,719.6740112304688
2018-04-05,726.17431640625
2018-04-06,735.3599243164062
2018-04-09,734.3706665039062
2018-04-10,736.5845947265625
2018-04-11,728.812255859375
2018-04-12,731.4500122070312
2018-04-13,734.087890625
2018-04-16,741.4835205078125
2018-04-17,755.6150512695312
2018-04-18,754.6259155273438
2018-04-19,756.13330078125
2018-04-20,756.2276000976562
2018-04-23,765.0360717773438
2018-04-24,771.3011474609375
2018-04-25,775.5406494140625
2018-04-26,770.2177124023438
2018-04-27,775.399169921875
2018-04-30,761.0792846679688
2018-05-02,767.3912963867188
2018-05-03,753.63671875
2018-05-04,749.9624633789062
2018-05-07,748.3607788085938
2018-05-08,756.9339599609375
2018-05-09,752.4589233398438
2018-05-10,754.0136108398438
2018-05-11,754.34326171875
2018-05-14,754.0606689453125
2018-05-15,749.6328735351562
2018-05-16,743.980224609375
2018-05-17,750.4806518554688
2018-05-18,737.5267944335938
2018-05-21,719.0142822265625
2018-05-22,710.3941650390625
2018-05-23,744.4512329101562
2018-05-24,746.1469116210938
2018-05-25,745.4405517578125
2018-05-28,752.364990234375
2018-05-29,750.5750122070312
2018-05-30,753.77783203125
2018-05-31,761.0322875976562
2018-06-01,753.73095703125
2018-06-04,741.0596313476562
2018-06-05,696.1212158203125
2018-06-06,698.5235595703125
2018-06-07,721.1341552734375
2018-06-08,741.4835205078125
2018-06-11,740.7299194335938
2018-06-12,750.9515380859375
2018-06-13,751.234375
2018-06-14,763.3875122070312
2018-06-15,783.454345703125
2018-06-18,781.9939575195312
2018-06-19,782.3239135742188
2018-06-20,774.2216186523438
2018-06-21,760.2314453125
2018-06-22,771.4896240234375
2018-06-25,766.402099609375
2018-06-26,759.3365478515625
2018-06-27,754.8615112304688
2018-06-28,742.8026123046875
2018-06-29,759.0540161132812
2018-07-02,746.8534545898438
2018-07-03,750.43359375
2018-07-04,757.3109130859375
2018-07-05,754.3902587890625
2018-07-06,753.683837890625
2018-07-09,757.216552734375
2018-07-10,767.3912963867188
2018-07-11,758.7239379882812
2018-07-12,757.54638671875
2018-07-13,752.3177490234375
2018-07-16,743.4620971679688
2018-07-17,743.50927734375
2018-07-18,734.1351928710938
2018-07-19,716.89453125
2018-07-20,722.78271484375
2018-07-23,733.1929931640625
2018-07-24,737.6210327148438
2018-07-25,731.3557739257812
2018-07-26,734.8416748046875
2018-07-27,739.9290161132812
2018-07-30,741.4364013671875
2018-07-31,736.2078857421875
2018-08-01,747.6072998046875
2018-08-02,741.0126342773438
2018-08-03,754.9557495117188
2018-08-06,770.8773193359375
2018-08-07,766.5908203125
2018-08-08,765.978271484375
2018-08-09,737.8095092773438
2018-08-10,731.0261840820312
2018-08-13,721.0869750976562
2018-08-14,708.98095703125
2018-08-16,708.3685913085938
2018-08-17,710.7238159179688
2018-08-20,715.3020629882812
2018-08-21,717.1901245117188
2018-08-23,712.5645751953125
2018-08-24,719.5973510742188
2018-08-27,721.4852294921875
2018-08-28,724.317138671875
2018-08-29,723.8451538085938
2018-08-30,729.6508178710938
2018-08-31,736.0225219726562
2018-09-03,746.972900390625
2018-09-04,728.9899291992188
2018-09-05,741.3558349609375
2018-09-06,747.3031005859375
2018-09-07,755.468505859375
2018-09-10,762.6428833007812
2018-09-11,783.2689208984375
2018-09-12,778.6431884765625
2018-09-14,779.9177856445312
2018-09-17,769.2034301757812
2018-09-18,752.44775390625
2018-09-19,731.5859375
2018-09-21,745.7928466796875
2018-09-24,716.1044311523438
2018-09-25,707.5615844726562
2018-09-26,725.1668701171875
2018-09-27,711.8094482421875
2018-09-28,709.4024047851562
2018-10-01,709.4024047851562
2018-10-03,710.77099609375
2018-10-04,679.1950073242188
2018-10-05,654.3209228515625
2018-10-08,626.4735107421875
2018-10-09,618.496826171875
2018-10-10,636.6212768554688
2018-10-11,622.7919921875
2018-10-12,639.8779296875
2018-10-15,677.2123413085938
2018-10-16,698.5936889648438
2018-10-17,677.2123413085938
2018-10-19,686.038818359375
2018-10-22,687.1243896484375
2018-10-23,666.26220703125
2018-10-24,659.4185791015625
2018-10-25,643.5596923828125
2018-10-26,665.6488647460938
2018-10-29,690.097900390625
2018-10-30,698.451904296875
2018-10-31,711.9037475585938
2018-11-01,715.5380859375
2018-11-02,731.3499145507812
2018-11-05,730.453125
2018-11-06,709.9214477539062
2018-11-07,715.4437866210938
2018-11-09,715.3966064453125
2018-11-12,706.3343505859375
2018-11-13,696.989013671875
2018-11-14,681.7908935546875
2018-11-15,682.0267333984375
2018-11-16,692.4105834960938
2018-11-19,702.7000732421875
2018-11-20,691.0418090820312
2018-11-21,692.2218017578125
2018-11-22,684.622802734375
2018-11-26,684.43408203125
2018-11-27,677.1652221679688
2018-11-28,674.1918334960938
2018-11-29,674.2861938476562
2018-11-30,674.5693359375
2018-12-03,671.9734497070312
2018-12-04,674.5693359375
2018-12-05,679.0533447265625
2018-12-06,671.1239013671875
2018-12-07,674.8054809570312
2018-12-10,655.7841186523438
2018-12-11,662.5809326171875
2018-12-12,670.1327514648438
2018-12-13,674.474853515625
2018-12-14,662.1087036132812
2018-12-17,663.241455078125
2018-12-18,666.2151489257812
2018-12-19,668.4334106445312
2018-12-20,645.8251953125
2018-12-21,644.2675170898438
2018-12-24,655.076171875
2018-12-26,638.0844116210938
2018-12-27,646.6748046875
2018-12-28,645.022705078125
2018-12-31,641.9547729492188
2019-01-01,655.4536743164062
2019-01-02,659.56005859375
2019-01-03,657.1056518554688
2019-01-04,663.996826171875
2019-01-07,659.8903198242188
2019-01-08,657.2000122070312
2019-01-09,648.3739624023438
2019-01-10,647.2882690429688
2019-01-11,651.0172119140625
2019-01-14,647.0994873046875
2019-01-15,653.8960571289062
2019-01-16,641.90771484375
2019-01-17,650.9697875976562
2019-01-18,648.3739624023438
2019-01-21,638.6036376953125
2019-01-22,651.2057495117188
2019-01-23,650.2618408203125
2019-01-24,642.4268798828125
2019-01-25,636.8572998046875
2019-01-28,632.0430908203125
2019-01-29,628.6447143554688
2019-01-30,641.6243896484375
2019-01-31,653.6129760742188
2019-02-01,652.6690063476562
2019-02-04,643.41796875
2019-02-05,640.5859985351562
2019-02-06,641.8131103515625
2019-02-07,641.6717529296875
2019-02-08,643.7484130859375
2019-02-11,635.1580200195312
2019-02-12,629.3526611328125
2019-02-14,574.2713012695312
2019-02-15,553.9285888671875
2019-02-18,542.93115234375
2019-02-19,537.880859375
2019-02-20,543.5447387695312
2019-02-21,546.6314086914062
2019-02-22,557.6484375
2019-02-25,546.4888916015625
2019-02-26,546.4888916015625
2019-02-27,545.8717041015625
2019-02-28,546.6786499023438
2019-03-01,541.3128051757812
2019-03-05,538.1311645507812
2019-03-06,532.8124389648438
2019-03-07,540.4105224609375
2019-03-08,540.1729736328125
2019-03-11,544.01953125
2019-03-12,554.561767578125
2019-03-13,553.422119140625
2019-03-14,546.8688354492188
2019-03-15,558.4083862304688
2019-03-18,570.6602172851562
2019-03-19,567.7635498046875
2019-03-20,565.8163452148438
2019-03-22,556.1288452148438
2019-03-25,544.1146240234375
2019-03-26,537.5613403320312
2019-03-27,530.485595703125
2019-03-28,537.5613403320312
2019-04-01,536.8013916015625
2019-04-02,539.8880004882812
2019-04-03,533.4773559570312
2019-04-04,526.8764038085938
2019-04-05,533.0499267578125
2019-04-08,538.1785888671875
2019-04-09,536.7064819335938
2019-04-10,536.6589965820312
2019-04-11,537.4188232421875
2019-04-12,537.0862426757812
2019-04-15,536.2315063476562
2019-04-16,533.0972290039062
2019-04-18,511.9651794433594
2019-04-22,506.8369140625
2019-04-23,510.350830078125
2019-04-24,512.8201293945312
2019-04-25,505.9819641113281
2019-04-26,503.7499084472656
2019-04-30,517.9012451171875
2019-05-02,511.300537109375
2019-05-03,507.1690979003906
2019-05-06,506.504150390625
2019-05-07,507.7864990234375
2019-05-08,511.06304931640625
2019-05-09,519.8958129882812
2019-05-10,514.7196655273438
2019-05-13,512.9625854492188
2019-05-14,506.4567565917969
2019-05-15,502.5152587890625
2019-05-16,497.5765380859375
2019-05-17,494.82220458984375
2019-05-20,498.9537048339844
2019-05-21,494.9171447753906
2019-05-22,494.347412109375
2019-05-23,485.84710693359375
2019-05-24,484.5649108886719
2019-05-27,498.5738525390625
2019-05-28,503.2751770019531
2019-05-29,499.7610778808594
2019-05-30,490.73834228515625
2019-05-31,504.6047668457031
2019-06-03,508.4986877441406
2019-06-04,515.2420043945312
2019-06-06,514.2424926757812
2019-06-07,518.0025634765625
2019-06-10,521.0012817382812
2019-06-11,516.9078369140625
2019-06-12,519.3828735351562
2019-06-13,512.71923828125
2019-06-14,507.34075927734375
2019-06-17,494.0135803222656
2019-06-18,491.8716735839844
2019-06-19,484.9223937988281
2019-06-20,507.483642578125
2019-06-21,513.0050659179688
2019-06-24,519.85888671875
2019-06-25,508.9116516113281
2019-06-26,510.7202453613281
2019-06-27,506.5793762207031
2019-06-28,509.1971740722656
