Date,VARROC.NS
2019-05-29,514.5198364257812
2019-05-30,511.4773864746094
2019-05-31,504.8035888671875
2019-06-03,497.98260498046875
2019-06-04,481.24908447265625
2019-06-06,476.19464111328125
2019-06-07,449.6466979980469
2019-06-10,463.0433044433594
2019-06-11,466.5765380859375
2019-06-12,472.9559020996094
2019-06-13,469.9134216308594
2019-06-14,466.5765380859375
2019-06-17,459.0685119628906
2019-06-18,455.38812255859375
2019-06-19,440.2739562988281
2019-06-20,443.1691589355469
2019-06-21,447.53662109375
2019-06-24,450.5790710449219
2019-06-25,449.0578308105469
2019-06-26,463.7794189453125
2019-06-27,464.2701416015625
2019-06-28,465.4479064941406
2019-07-01,461.2767639160156
2019-07-02,464.0247802734375
2019-07-03,469.0301208496094
2019-07-04,468.1468505859375
2019-07-05,461.2767639160156
2019-07-08,451.95306396484375
2019-07-09,456.56585693359375
2019-07-10,451.1679382324219
2019-07-11,447.3403015136719
2019-07-12,443.758056640625
2019-07-15,437.378662109375
2019-07-16,437.08428955078125
2019-07-17,436.83892822265625
2019-07-18,432.1279602050781
2019-07-19,430.1160583496094
2019-07-22,422.7061767578125
2019-07-23,424.8653564453125
2019-07-24,426.2884216308594
2019-07-25,424.9635009765625
2019-07-26,426.6319580078125
2019-07-29,420.1544189453125
2019-07-30,414.6583557128906
2019-07-31,414.26580810546875
2019-08-01,411.37054443359375
2019-08-02,414.41302490234375
2019-08-05,412.4501037597656
2019-08-06,415.05096435546875
2019-08-07,422.1663513183594
2019-08-08,426.2280578613281
2019-08-09,437.125244140625
2019-08-13,429.24951171875
2019-08-14,427.3673095703125
2019-08-16,428.2588806152344
2019-08-19,434.5
2019-08-20,422.5130920410156
2019-08-21,405.2757873535156
2019-08-22,390.46551513671875
2019-08-23,391.4561462402344
2019-08-26,407.5047607421875
2019-08-27,430.7850646972656
2019-08-28,433.4102783203125
2019-08-29,429.744873046875
2019-08-30,436.77850341796875
2019-09-03,417.9560852050781
2019-09-04,418.05517578125
2019-09-05,416.66827392578125
2019-09-06,440.4934387207031
2019-09-09,444.7037353515625
2019-09-11,458.5233154296875
2019-09-12,454.9074401855469
2019-09-13,446.53643798828125
2019-09-16,472.3428955078125
2019-09-17,452.232666015625
2019-09-18,444.5055847167969
2019-09-19,427.0700988769531
2019-09-20,487.4503479003906
2019-09-23,483.3391418457031
2019-09-24,466.547607421875
2019-09-25,449.7065124511719
2019-09-26,460.90087890625
2019-09-27,455.0560302734375
2019-09-30,447.6756591796875
2019-10-01,443.46539306640625
2019-10-03,439.60186767578125
2019-10-04,438.31402587890625
2019-10-07,439.9485778808594
2019-10-09,439.99810791015625
2019-10-10,436.6794128417969
2019-10-11,440.93927001953125
2019-10-14,444.5055847167969
2019-10-15,444.8523254394531
2019-10-16,443.2177429199219
2019-10-17,467.53826904296875
2019-10-18,488.1933288574219
2019-10-22,475.166259765625
2019-10-23,473.8288879394531
2019-10-24,459.5634765625
2019-10-25,458.9195556640625
2019-10-27,464.81396484375
2019-10-29,487.9456481933594
2019-10-30,494.236328125
2019-10-31,487.5989685058594
2019-11-01,478.4354248046875
2019-11-04,473.7298278808594
2019-11-05,480.4662780761719
2019-11-06,482.2494201660156
2019-11-07,466.4485168457031
2019-11-08,475.0671691894531
2019-11-11,475.2653503417969
2019-11-13,445.64483642578125
2019-11-14,444.2579345703125
2019-11-15,443.7130432128906
2019-11-18,434.450439453125
2019-11-19,438.7102966308594
2019-11-20,433.4102783203125
2019-11-21,435.68878173828125
2019-11-22,443.4158935546875
2019-11-25,456.3934326171875
2019-11-26,446.7840881347656
2019-11-27,451.2915344238281
2019-11-28,444.5055847167969
2019-11-29,440.29534912109375
2019-12-02,431.0822448730469
2019-12-03,427.02056884765625
2019-12-04,421.81964111328125
2019-12-05,417.9560852050781
2019-12-06,414.1916198730469
2019-12-09,410.7738952636719
2019-12-10,407.1579895019531
2019-12-11,406.5140686035156
2019-12-12,412.408447265625
2019-12-13,410.9720153808594
2019-12-16,407.0589294433594
2019-12-17,408.544921875
2019-12-18,409.1393127441406
2019-12-19,413.25048828125
2019-12-20,419.88787841796875
2019-12-23,413.6963195800781
2019-12-24,409.2383728027344
2019-12-26,412.9037780761719
2019-12-27,413.3990783691406
2019-12-30,414.4393005371094
2019-12-31,414.0925598144531
2020-01-01,410.724365234375
2020-01-02,420.7299499511719
2020-01-03,436.6794128417969
2020-01-06,439.700927734375
2020-01-07,438.90838623046875
2020-01-08,435.44110107421875
2020-01-09,441.2364196777344
2020-01-10,458.3251647949219
2020-01-13,465.7055358886719
2020-01-14,464.3681335449219
2020-01-15,460.1083679199219
2020-01-16,495.9204406738281
2020-01-17,491.51202392578125
2020-01-20,485.8157958984375
2020-01-21,481.11016845703125
2020-01-22,480.1690673828125
2020-01-23,479.1288757324219
2020-01-24,484.4288635253906
2020-01-27,486.4596862792969
2020-01-28,480.9615783691406
2020-01-29,481.0606384277344
2020-01-30,466.547607421875
2020-01-31,470.014892578125
2020-02-03,444.2083740234375
2020-02-04,460.0093078613281
2020-02-05,451.93548583984375
2020-02-06,445.64483642578125
2020-02-07,430.28973388671875
2020-02-10,418.1542663574219
2020-02-11,416.5691833496094
2020-02-12,417.1140441894531
2020-02-13,428.7046813964844
2020-02-14,419.1448974609375
2020-02-17,405.3252868652344
2020-02-18,397.3009948730469
2020-02-19,400.5205993652344
2020-02-20,398.7869873046875
2020-02-24,393.28887939453125
2020-02-25,395.584716796875
2020-02-26,388.4476318359375
2020-02-27,377.86676025390625
2020-02-28,375.9701843261719
2020-03-02,384.1553955078125
2020-03-03,380.3123474121094
2020-03-04,363.6424560546875
2020-03-05,356.4554748535156
2020-03-06,358.0526123046875
2020-03-09,343.5787658691406
2020-03-11,333.4470520019531
2020-03-12,288.7279357910156
2020-03-13,232.37982177734375
2020-03-16,219.85247802734375
2020-03-17,212.91502380371094
2020-03-18,202.38406372070312
2020-03-19,182.1706085205078
2020-03-20,182.47006225585938
2020-03-23,164.2530059814453
2020-03-24,148.38169860839844
2020-03-25,140.99505615234375
2020-03-26,148.03233337402344
2020-03-27,141.144775390625
2020-03-30,134.10751342773438
2020-03-31,127.41960906982422
2020-04-01,124.7743911743164
2020-04-03,124.57475280761719
2020-04-07,128.8669891357422
2020-04-08,126.47132110595703
2020-04-09,132.7100372314453
2020-04-13,130.4141845703125
2020-04-15,136.80264282226562
2020-04-16,143.64027404785156
2020-04-17,150.37808227539062
2020-04-20,157.51519775390625
2020-04-21,149.67935180664062
2020-04-22,142.7418975830078
2020-04-23,144.83811950683594
2020-04-24,137.6011962890625
2020-04-27,142.19288635253906
2020-04-28,144.93792724609375
2020-04-29,152.17483520507812
2020-04-30,159.76112365722656
2020-05-04,151.77557373046875
2020-05-05,147.93251037597656
2020-05-06,150.7274627685547
2020-05-07,151.17665100097656
2020-05-08,145.58676147460938
2020-05-11,140.54586791992188
2020-05-12,137.30174255371094
2020-05-13,138.59939575195312
2020-05-14,138.49957275390625
2020-05-15,136.10391235351562
2020-05-18,130.2145538330078
2020-05-19,130.8134765625
2020-05-20,130.71365356445312
2020-05-21,129.96499633789062
2020-05-22,132.66012573242188
2020-05-26,129.11654663085938
2020-05-27,127.76897430419922
2020-05-28,128.16824340820312
2020-05-29,129.0167236328125
2020-06-01,135.455078125
2020-06-02,142.19288635253906
2020-06-03,148.03233337402344
2020-06-04,155.41897583007812
2020-06-05,163.1549835205078
2020-06-08,171.290283203125
2020-06-09,164.15318298339844
2020-06-10,164.65228271484375
2020-06-11,161.3582305908203
2020-06-12,160.50978088378906
2020-06-15,168.49533081054688
2020-06-16,164.65228271484375
2020-06-17,167.39732360839844
2020-06-18,167.4971466064453
2020-06-19,170.3419952392578
2020-06-22,173.18685913085938
2020-06-23,181.82122802734375
2020-06-24,188.2595977783203
2020-06-25,197.64263916015625
2020-06-26,189.60716247558594
2020-06-29,182.12069702148438
2020-06-30,181.52178955078125
2020-07-01,182.6197967529297
2020-07-02,183.16880798339844
2020-07-03,182.66970825195312
2020-07-06,191.80319213867188
2020-07-07,201.3858642578125
2020-07-08,211.417724609375
2020-07-09,221.9486846923828
2020-07-10,228.53677368164062
2020-07-13,217.70635986328125
2020-07-14,206.82601928710938
2020-07-15,204.77972412109375
2020-07-16,201.33595275878906
2020-07-17,201.53558349609375
2020-07-20,199.28964233398438
2020-07-21,199.13992309570312
2020-07-22,198.1417236328125
2020-07-23,201.23614501953125
2020-07-24,199.53919982910156
2020-07-27,193.05093383789062
2020-07-28,189.4075164794922
2020-07-29,198.24156188964844
2020-07-30,196.2451629638672
2020-07-31,196.19525146484375
2020-08-03,198.09181213378906
2020-08-04,203.88134765625
2020-08-05,214.0629425048828
2020-08-06,224.74362182617188
2020-08-07,229.48504638671875
2020-08-10,222.2980499267578
2020-08-11,215.360595703125
2020-08-12,219.65283203125
2020-08-13,221.64923095703125
2020-08-14,210.36961364746094
2020-08-17,220.8506622314453
2020-08-18,226.19102478027344
2020-08-19,271.0099792480469
2020-08-20,319.7718200683594
2020-08-21,351.71405029296875
2020-08-24,325.4615173339844
2020-08-25,330.0032958984375
2020-08-26,335.4933776855469
2020-08-27,332.0495910644531
2020-08-28,321.56854248046875
2020-08-31,297.61187744140625
2020-09-01,287.9792785644531
2020-09-02,298.5601501464844
2020-09-03,328.40618896484375
2020-09-04,320.1211853027344
2020-09-07,309.64013671875
2020-09-08,306.3460693359375
2020-09-09,300.257080078125
2020-09-10,305.7471618652344
2020-09-11,304.2498474121094
2020-09-14,313.4332580566406
2020-09-15,314.9305725097656
2020-09-16,324.81268310546875
2020-09-17,321.21917724609375
2020-09-18,317.37615966796875
2020-09-21,305.3478698730469
2020-09-22,294.01837158203125
2020-09-23,292.4711608886719
2020-09-24,277.9973449707031
2020-09-25,304.2997741699219
2020-09-28,313.9822692871094
2020-09-29,308.04302978515625
2020-09-30,307.0448303222656
2020-10-01,309.78985595703125
2020-10-05,308.8914794921875
2020-10-06,310.88787841796875
2020-10-07,305.14825439453125
2020-10-08,310.48858642578125
2020-10-09,313.2835388183594
2020-10-12,311.8860778808594
2020-10-13,310.7880554199219
2020-10-14,311.6864318847656
2020-10-15,304.5493469238281
2020-10-16,306.19635009765625
2020-10-19,307.29437255859375
2020-10-20,308.2426452636719
2020-10-21,306.19635009765625
2020-10-22,297.2624816894531
2020-10-23,305.14825439453125
2020-10-26,297.61187744140625
2020-10-27,294.41766357421875
2020-10-28,295.96484375
2020-10-29,290.42486572265625
2020-10-30,286.83135986328125
2020-11-02,283.98651123046875
2020-11-03,286.0827331542969
2020-11-04,286.7315368652344
2020-11-05,282.7886657714844
2020-11-06,285.43389892578125
2020-11-09,289.6762390136719
2020-11-10,298.160888671875
2020-11-11,298.2107849121094
2020-11-12,300.10736083984375
2020-11-13,294.71710205078125
2020-11-14,296.7135009765625
2020-11-17,300.45672607421875
2020-11-18,304.2997741699219
2020-11-19,332.1494140625
2020-11-20,355.25762939453125
2020-11-23,357.303955078125
2020-11-24,355.70684814453125
2020-11-25,351.01531982421875
2020-11-26,365.9383239746094
2020-11-27,384.904052734375
2020-12-01,407.3135070800781
2020-12-02,399.37786865234375
2020-12-03,424.68212890625
2020-12-04,438.80657958984375
2020-12-07,422.83544921875
2020-12-08,409.75909423828125
2020-12-09,405.81622314453125
2020-12-10,407.26361083984375
2020-12-11,406.015869140625
2020-12-14,406.16558837890625
2020-12-15,399.876953125
2020-12-16,399.2281494140625
2020-12-17,389.0465393066406
2020-12-18,376.6689453125
2020-12-21,359.59979248046875
2020-12-22,364.5408630371094
2020-12-23,382.3087158203125
2020-12-24,379.4139709472656
2020-12-28,391.29248046875
2020-12-29,394.0874328613281
2020-12-30,389.8450927734375
2020-12-31,396.6827392578125
2021-01-01,399.67730712890625
2021-01-04,397.58111572265625
2021-01-05,397.3814697265625
2021-01-06,399.02850341796875
2021-01-07,394.0375061035156
2021-01-08,408.9605407714844
2021-01-11,406.3153076171875
2021-01-12,398.7789611816406
2021-01-13,410.4079284667969
2021-01-14,414.40069580078125
2021-01-15,419.1421203613281
2021-01-18,415.9479064941406
2021-01-19,418.9924011230469
2021-01-20,424.5823059082031
2021-01-21,420.6893310546875
2021-01-22,428.02606201171875
2021-01-25,420.3399658203125
2021-01-27,418.4932861328125
2021-01-28,417.7945556640625
2021-01-29,419.2918395996094
2021-02-01,426.8282470703125
2021-02-02,433.2166748046875
2021-02-03,447.8402404785156
2021-02-04,441.9508972167969
2021-02-05,445.3946838378906
2021-02-08,463.7115173339844
2021-02-09,453.9292297363281
2021-02-10,419.04229736328125
2021-02-11,405.3670349121094
2021-02-12,393.8378601074219
2021-02-15,383.0074768066406
2021-02-16,383.057373046875
2021-02-17,399.2780456542969
2021-02-18,409.260009765625
2021-02-19,406.2654113769531
2021-02-22,396.08380126953125
2021-02-23,396.83245849609375
2021-02-24,406.1156921386719
2021-02-25,407.3634338378906
2021-02-26,403.1709899902344
2021-03-01,410.0086364746094
2021-03-02,408.5612487792969
2021-03-03,419.39166259765625
2021-03-04,417.4452209472656
2021-03-05,409.3099060058594
2021-03-08,408.31170654296875
2021-03-09,408.1120910644531
2021-03-10,404.4187316894531
2021-03-12,397.33154296875
2021-03-15,396.08380126953125
2021-03-16,393.7380676269531
2021-03-17,377.0682067871094
2021-03-18,394.0375061035156
2021-03-19,384.4049377441406
2021-03-22,405.86614990234375
2021-03-23,391.641845703125
2021-03-24,379.01470947265625
2021-03-25,367.48553466796875
2021-03-26,381.06097412109375
2021-03-30,374.97198486328125
2021-03-31,364.1914978027344
2021-04-01,377.6171875
2021-04-05,378.3658447265625
2021-04-06,378.06640625
2021-04-07,377.9665832519531
2021-04-08,373.22515869140625
2021-04-09,374.0736083984375
2021-04-12,354.90826416015625
2021-04-13,355.9064636230469
2021-04-15,340.18487548828125
2021-04-16,349.51800537109375
2021-04-19,339.4861755371094
2021-04-20,341.8818359375
2021-04-22,358.0526123046875
2021-04-23,369.9311218261719
2021-04-26,372.2269592285156
2021-04-27,376.07000732421875
2021-04-28,391.29248046875
2021-04-29,382.10906982421875
2021-04-30,370.1806640625
2021-05-03,373.9737854003906
2021-05-04,367.0363464355469
2021-05-05,374.8721618652344
2021-05-06,383.057373046875
2021-05-07,380.41217041015625
2021-05-10,384.3550109863281
2021-05-11,380.6117858886719
2021-05-12,379.9130554199219
2021-05-14,373.774169921875
2021-05-17,377.018310546875
2021-05-18,390.7434997558594
2021-05-19,387.4993591308594
2021-05-20,392.340576171875
2021-05-21,418.5931396484375
2021-05-24,411.6556701660156
2021-05-25,409.6592712402344
2021-05-26,403.4704895019531
2021-05-27,414.10125732421875
2021-05-28,409.7091979980469
2021-05-31,414.3008728027344
2021-06-01,407.7626953125
2021-06-02,435.4626159667969
2021-06-03,429.32373046875
2021-06-04,433.36639404296875
2021-06-07,383.8559265136719
2021-06-08,387.7489013671875
2021-06-09,375.77056884765625
2021-06-10,379.01470947265625
2021-06-11,374.27325439453125
2021-06-14,373.3748779296875
2021-06-15,369.8811950683594
2021-06-16,377.2678527832031
2021-06-17,374.5228271484375
2021-06-18,373.4747009277344
2021-06-21,371.228759765625
2021-06-22,374.8721618652344
2021-06-23,372.17706298828125
2021-06-24,367.08624267578125
2021-06-25,371.07904052734375
2021-06-28,368.2840881347656
2021-06-29,367.984619140625
2021-06-30,366.4873352050781
2021-07-01,370.8294982910156
2021-07-02,375.3712463378906
2021-07-05,378.3658447265625
2021-07-06,375.9701843261719
2021-07-07,367.2359619140625
2021-07-08,361.945556640625
2021-07-09,356.6051940917969
2021-07-12,355.25762939453125
2021-07-13,357.1542053222656
2021-07-14,353.71044921875
2021-07-15,349.51800537109375
2021-07-16,350.61602783203125
2021-07-19,349.56793212890625
2021-07-20,341.4825439453125
2021-07-22,341.8319396972656
2021-07-23,340.93353271484375
2021-07-26,338.1385803222656
2021-07-27,338.8872375488281
2021-07-28,329.3045654296875
2021-07-29,340.1349792480469
2021-07-30,338.987060546875
2021-08-02,338.83734130859375
2021-08-03,333.99609375
2021-08-04,330.8517761230469
2021-08-05,335.99249267578125
2021-08-06,332.8980712890625
2021-08-09,337.04058837890625
2021-08-10,326.21014404296875
2021-08-11,316.6773986816406
2021-08-12,319.5721740722656
2021-08-13,308.04302978515625
2021-08-16,292.6208801269531
2021-08-17,295.46575927734375
2021-08-18,285.5836181640625
2021-08-20,273.8049011230469
2021-08-23,279.0953674316406
2021-08-24,287.87945556640625
2021-08-25,288.178955078125
2021-08-26,295.5655822753906
2021-08-27,291.87225341796875
2021-08-30,288.62811279296875
2021-08-31,286.2324523925781
2021-09-01,289.127197265625
2021-09-02,278.7459716796875
2021-09-03,280.1933898925781
2021-09-06,273.7550048828125
2021-09-07,277.19879150390625
2021-09-08,272.85662841796875
2021-09-09,273.106201171875
2021-09-13,264.072509765625
2021-09-14,260.4291076660156
2021-09-15,312.4849548339844
2021-09-16,302.95220947265625
2021-09-17,308.69183349609375
2021-09-20,298.4104309082031
2021-09-21,296.2143859863281
2021-09-22,294.218017578125
2021-09-23,294.3178405761719
2021-09-24,290.02557373046875
2021-09-27,294.3178405761719
2021-09-28,294.41766357421875
2021-09-29,294.2679138183594
2021-09-30,299.80792236328125
2021-10-01,299.05926513671875
2021-10-04,298.5102233886719
2021-10-05,300.0574645996094
2021-10-06,294.2679138183594
2021-10-07,304.44952392578125
2021-10-08,306.2462463378906
2021-10-11,302.7026672363281
2021-10-12,299.00933837890625
2021-10-13,303.15185546875
2021-10-14,305.9468078613281
2021-10-18,307.24444580078125
2021-10-19,297.012939453125
2021-10-20,293.4194641113281
2021-10-21,308.69183349609375
2021-10-22,301.7044677734375
2021-10-25,294.8668212890625
2021-10-26,297.96124267578125
2021-10-27,296.51385498046875
2021-10-28,289.1771240234375
2021-10-29,293.7189025878906
2021-11-01,292.02197265625
2021-11-02,291.5228576660156
2021-11-03,284.1861572265625
2021-11-04,294.4675598144531
2021-11-08,286.4320983886719
2021-11-09,290.5246887207031
2021-11-10,285.9330139160156
2021-11-11,284.33587646484375
2021-11-12,279.49462890625
2021-11-15,275.901123046875
2021-11-16,293.31964111328125
2021-11-17,310.88787841796875
2021-11-18,314.1819152832031
2021-11-22,296.0646667480469
2021-11-23,299.5084228515625
2021-11-24,297.3124084472656
2021-11-25,302.802490234375
2021-11-26,294.5673828125
2021-11-29,289.6263122558594
2021-11-30,294.5174560546875
2021-12-01,293.4693603515625
2021-12-02,297.9113464355469
2021-12-03,295.1163635253906
2021-12-06,284.6852722167969
2021-12-07,300.3070068359375
2021-12-08,310.6383361816406
2021-12-09,324.51324462890625
2021-12-10,331.8998718261719
2021-12-13,335.2937316894531
2021-12-14,348.0706481933594
2021-12-15,343.77838134765625
2021-12-16,329.85357666015625
2021-12-17,330.1530456542969
2021-12-20,299.4585266113281
2021-12-21,311.736328125
2021-12-22,318.77362060546875
2021-12-23,318.2745056152344
2021-12-24,310.9377746582031
2021-12-27,316.57757568359375
2021-12-28,328.555908203125
2021-12-29,318.8734436035156
2021-12-30,322.36712646484375
2021-12-31,331.7501525878906
2022-01-03,339.9852600097656
2022-01-04,364.6406555175781
2022-01-05,372.626220703125
2022-01-06,364.3412170410156
2022-01-07,370.2804870605469
2022-01-10,367.63525390625
2022-01-11,394.4367980957031
2022-01-12,420.639404296875
2022-01-13,444.6460266113281
2022-01-14,445.59429931640625
2022-01-17,442.4499816894531
2022-01-18,443.0489196777344
2022-01-19,429.47344970703125
2022-01-20,426.9280700683594
2022-01-21,420.5895080566406
2022-01-24,384.8042297363281
2022-01-25,400.925048828125
2022-01-27,400.9749755859375
2022-01-28,400.7254333496094
2022-01-31,398.27984619140625
2022-02-01,394.5865173339844
2022-02-02,421.3880615234375
2022-02-03,427.2275085449219
2022-02-04,413.9515380859375
2022-02-07,419.44158935546875
2022-02-08,416.7464599609375
2022-02-09,407.7127990722656
2022-02-10,414.6502380371094
2022-02-11,399.4776916503906
2022-02-14,377.6671142578125
2022-02-15,394.9858093261719
2022-02-16,376.07000732421875
2022-02-17,373.1752624511719
2022-02-18,375.4710998535156
2022-02-21,365.8883972167969
2022-02-22,367.8847961425781
2022-02-23,374.1734313964844
2022-02-24,362.294921875
2022-02-25,364.6406555175781
2022-02-28,355.25762939453125
2022-03-02,338.6875915527344
2022-03-03,325.6611633300781
2022-03-04,312.1855163574219
2022-03-07,289.2270202636719
2022-03-08,303.70086669921875
2022-03-09,322.31719970703125
2022-03-10,321.8680114746094
2022-03-11,327.5078125
2022-03-14,324.2637023925781
2022-03-15,321.61846923828125
2022-03-16,325.9606018066406
2022-03-17,332.6485290527344
2022-03-21,317.67559814453125
2022-03-22,315.4296569824219
2022-03-23,324.5631408691406
2022-03-24,325.56134033203125
2022-03-25,319.3226013183594
2022-03-28,329.7038269042969
2022-03-29,336.94073486328125
2022-03-30,339.88543701171875
2022-03-31,345.1259460449219
2022-04-01,368.88299560546875
2022-04-04,373.6743469238281
2022-04-05,371.578125
2022-04-06,367.984619140625
2022-04-07,365.33941650390625
2022-04-08,398.1800231933594
2022-04-11,402.771728515625
2022-04-12,389.1463623046875
2022-04-13,399.37786865234375
2022-04-18,407.7626953125
2022-04-19,422.486083984375
2022-04-20,428.2756042480469
2022-04-21,420.0404968261719
2022-04-22,420.2900390625
2022-04-25,408.71099853515625
2022-04-26,399.9268798828125
2022-04-27,409.3099060058594
2022-04-28,410.80718994140625
2022-04-29,443.6478271484375
2022-05-02,456.7740783691406
2022-05-04,365.8883972167969
