Date,DGCU2.BA
2016-04-25,8.570767402648926
2016-04-26,8.742181777954102
2016-04-27,8.570767402648926
2016-04-28,8.399351119995117
2016-04-29,8.485057830810547
2016-05-02,8.570767402648926
2016-05-03,8.313643455505371
2016-05-04,8.442204475402832
2016-05-05,8.527912139892578
2016-05-06,8.313643455505371
2016-05-09,8.296501159667969
2016-05-10,8.399351119995117
2016-05-11,8.399351119995117
2016-05-12,8.399351119995117
2016-05-13,8.313643455505371
2016-05-16,8.313643455505371
2016-05-17,8.20222282409668
2016-05-18,8.142228126525879
2016-05-19,8.099373817443848
2016-05-20,8.056520462036133
2016-05-23,8.142228126525879
2016-05-24,8.142228126525879
2016-05-26,8.142228126525879
2016-05-27,8.227936744689941
2016-05-30,8.20222282409668
2016-05-31,8.18508243560791
2016-06-01,8.227936744689941
2016-06-02,8.227936744689941
2016-06-03,8.219366073608398
2016-06-06,8.219366073608398
2016-06-07,8.527912139892578
2016-06-08,8.656474113464355
2016-06-09,8.570767402648926
2016-06-10,8.827889442443848
2016-06-13,8.913596153259277
2016-06-14,8.99930477142334
2016-06-15,9.042159080505371
2016-06-16,9.042159080505371
2016-06-21,8.870743751525879
2016-06-22,8.870743751525879
2016-06-23,9.256427764892578
2016-06-24,9.256427764892578
2016-06-27,9.170720100402832
2016-06-28,9.342135429382324
2016-06-29,9.384987831115723
2016-06-30,9.384987831115723
2016-07-01,9.42784309387207
2016-07-04,9.42784309387207
2016-07-05,9.599258422851562
2016-07-06,9.599258422851562
2016-07-07,9.599258422851562
2016-07-11,9.384987831115723
2016-07-12,9.513550758361816
2016-07-13,9.42784309387207
2016-07-14,9.42784309387207
2016-07-15,9.256427764892578
2016-07-18,9.42784309387207
2016-07-19,9.770673751831055
2016-07-20,9.899234771728516
2016-07-21,9.942089080810547
2016-07-22,9.8563814163208
2016-07-25,9.770673751831055
2016-07-26,10.113505363464355
2016-07-27,10.242066383361816
2016-07-28,10.113505363464355
2016-07-29,10.284919738769531
2016-08-01,10.284919738769531
2016-08-02,10.284919738769531
2016-08-03,10.242066383361816
2016-08-04,10.284919738769531
2016-08-05,9.942089080810547
2016-08-08,9.8563814163208
2016-08-09,9.684966087341309
2016-08-10,9.684966087341309
2016-08-11,9.72782039642334
2016-08-12,9.8563814163208
2016-08-16,9.770673751831055
2016-08-17,9.8563814163208
2016-08-18,9.72782039642334
2016-08-19,9.770673751831055
2016-08-22,9.8563814163208
2016-08-23,10.027796745300293
2016-08-24,10.027796745300293
2016-08-25,10.027796745300293
2016-08-26,10.027796745300293
2016-08-29,10.027796745300293
2016-08-30,9.770673751831055
2016-08-31,9.72782039642334
2016-09-01,9.513550758361816
2016-09-02,9.513550758361816
2016-09-05,9.42784309387207
2016-09-06,9.42784309387207
2016-09-07,9.42784309387207
2016-09-08,9.42784309387207
2016-09-09,9.42784309387207
2016-09-12,9.42784309387207
2016-09-13,9.384987831115723
2016-09-14,9.384987831115723
2016-09-15,9.384987831115723
2016-09-16,9.42784309387207
2016-09-19,10.370627403259277
2016-09-20,10.6277494430542
2016-09-21,10.799164772033691
2016-09-22,11.270557403564453
2016-09-23,11.313411712646484
2016-09-26,11.484827041625977
2016-09-27,11.484827041625977
2016-09-28,11.656243324279785
2016-09-29,11.570534706115723
2016-09-30,11.570534706115723
2016-10-03,11.656243324279785
2016-10-04,11.570534706115723
2016-10-05,11.741950035095215
2016-10-06,11.999073028564453
2016-10-07,12.599026679992676
2016-10-11,13.070418357849121
2016-10-12,13.370396614074707
2016-10-13,13.798934936523438
2016-10-14,14.356034278869629
2016-10-17,14.741718292236328
2016-10-18,15.170257568359375
2016-10-19,15.170257568359375
2016-10-20,14.827424049377441
2016-10-21,15.213111877441406
2016-10-24,15.298818588256836
2016-10-25,15.255963325500488
2016-10-26,14.998842239379883
2016-10-27,14.141764640808105
2016-10-28,13.713225364685059
2016-10-31,13.370396614074707
2016-11-01,12.770441055297852
2016-11-02,12.256196022033691
2016-11-03,12.21334171295166
2016-11-04,12.4276123046875
2016-11-07,12.64188003540039
2016-11-08,12.4276123046875
2016-11-09,12.4276123046875
2016-11-10,11.999073028564453
2016-11-11,11.570534706115723
2016-11-14,10.927726745605469
2016-11-15,11.91336441040039
2016-11-16,12.21334171295166
2016-11-17,12.341902732849121
2016-11-18,12.341902732849121
2016-11-21,12.4276123046875
2016-11-22,12.256196022033691
2016-11-23,11.999073028564453
2016-11-24,11.570534706115723
2016-11-25,11.141997337341309
2016-11-29,11.3562650680542
2016-11-30,11.141997337341309
2016-12-01,10.927726745605469
2016-12-02,10.927726745605469
2016-12-05,10.927726745605469
2016-12-06,11.227704048156738
2016-12-07,11.570534706115723
2016-12-12,11.656243324279785
2016-12-13,11.741950035095215
2016-12-14,11.527680397033691
2016-12-15,11.39911937713623
2016-12-16,11.570534706115723
2016-12-19,11.141997337341309
2016-12-20,11.141997337341309
2016-12-21,11.570534706115723
2016-12-22,11.227704048156738
2016-12-23,11.141997337341309
2016-12-26,11.141997337341309
2016-12-27,11.39911937713623
2016-12-28,11.656243324279785
2016-12-29,11.999073028564453
2016-12-30,11.999073028564453
2017-01-02,12.556173324584961
2017-01-03,12.984710693359375
2017-01-04,14.141764640808105
2017-01-05,14.484594345092773
2017-01-06,14.998842239379883
2017-01-09,14.741718292236328
2017-01-10,14.570303916931152
2017-01-11,13.713225364685059
2017-01-12,13.970349311828613
2017-01-13,14.356034278869629
2017-01-16,14.441741943359375
2017-01-17,14.227473258972168
2017-01-18,14.141764640808105
2017-01-19,13.970349311828613
2017-01-20,14.013203620910645
2017-01-23,13.970349311828613
2017-01-24,13.198979377746582
2017-01-25,13.627518653869629
2017-01-26,13.456103324890137
2017-01-27,14.313179969787598
2017-01-30,14.227473258972168
2017-01-31,14.356034278869629
2017-02-01,15.127403259277344
2017-02-02,15.813065528869629
2017-02-03,16.670143127441406
2017-02-06,17.99860954284668
2017-02-07,18.427146911621094
2017-02-08,17.35580062866211
2017-02-09,16.884408950805664
2017-02-10,16.37016487121582
2017-02-13,16.712995529174805
2017-02-14,17.012971878051758
2017-02-15,17.35580062866211
2017-02-16,16.970115661621094
2017-02-17,17.570072174072266
2017-02-20,17.784339904785156
2017-02-21,17.827192306518555
2017-02-22,18.427146911621094
2017-02-23,18.85568618774414
2017-02-24,19.627056121826172
2017-03-01,22.112577438354492
2017-03-02,23.398193359375
2017-03-03,23.741024017333984
2017-03-06,23.48390007019043
2017-03-07,23.912439346313477
2017-03-08,23.61246109008789
2017-03-09,21.941164016723633
2017-03-10,20.655546188354492
2017-03-13,22.283994674682617
2017-03-14,22.7125301361084
2017-03-15,22.15542984008789
2017-03-16,23.226778030395508
2017-03-17,23.741024017333984
2017-03-20,23.141069412231445
2017-03-21,22.669677734375
2017-03-22,22.669677734375
2017-03-23,23.269628524780273
2017-03-27,23.56960678100586
2017-03-28,24.555246353149414
2017-03-29,25.19805335998535
2017-03-30,25.240907669067383
2017-03-31,26.226547241210938
2017-04-03,26.912206649780273
2017-04-04,26.56937599182129
2017-04-05,25.240907669067383
2017-04-06,24.598098754882812
2017-04-07,24.42668342590332
2017-04-10,23.698169708251953
2017-04-11,24.769515991210938
2017-04-12,25.369468688964844
2017-04-17,24.855224609375
2017-04-18,25.02663803100586
2017-04-19,25.28376007080078
2017-04-20,24.769515991210938
2017-04-21,24.25527000427246
2017-04-24,24.1695613861084
2017-04-25,24.42668342590332
2017-04-26,24.81237030029297
2017-04-27,24.81237030029297
2017-04-28,25.112346649169922
2017-05-02,26.226547241210938
2017-05-03,27.854991912841797
2017-05-04,28.92633628845215
2017-05-05,27.854991912841797
2017-05-08,27.38360023498535
2017-05-09,25.84086036682129
2017-05-10,25.19805335998535
2017-05-11,23.56960678100586
2017-05-12,23.998146057128906
2017-05-15,24.08385467529297
2017-05-16,23.82672882080078
2017-05-17,23.655315399169922
2017-05-18,22.79823875427246
2017-05-19,23.82672882080078
2017-05-22,24.683805465698242
2017-05-23,25.540882110595703
2017-05-24,25.626590728759766
2017-05-26,24.855224609375
2017-05-29,24.855224609375
2017-05-30,25.28376007080078
2017-05-31,25.92656898498535
2017-06-01,26.483667373657227
2017-06-02,26.783647537231445
2017-06-05,26.226547241210938
2017-06-06,25.540882110595703
2017-06-07,24.683805465698242
2017-06-08,24.25527000427246
2017-06-09,23.869585037231445
2017-06-12,23.01250648498535
2017-06-13,23.56960678100586
2017-06-14,23.82672882080078
2017-06-15,23.741024017333984
2017-06-16,23.655315399169922
2017-06-19,23.869585037231445
2017-06-21,22.841094970703125
2017-06-22,23.912439346313477
2017-06-23,24.25527000427246
2017-06-26,25.498029708862305
2017-06-27,25.455177307128906
2017-06-28,27.34074592590332
2017-06-29,27.29789161682129
2017-06-30,27.040767669677734
2017-07-03,25.79800796508789
2017-07-04,26.140836715698242
2017-07-05,25.28376007080078
2017-07-06,24.34097671508789
2017-07-07,24.683805465698242
2017-07-10,25.79800796508789
2017-07-11,25.369468688964844
2017-07-12,24.640954971313477
2017-07-13,23.912439346313477
2017-07-14,23.912439346313477
2017-07-17,23.141069412231445
2017-07-18,22.62682342529297
2017-07-19,23.48390007019043
2017-07-20,23.141069412231445
2017-07-21,22.755386352539062
2017-07-24,22.79823875427246
2017-07-25,21.98401641845703
2017-07-26,22.112577438354492
2017-07-27,21.941164016723633
2017-07-28,22.241140365600586
2017-07-31,22.969654083251953
2017-08-01,23.52675437927246
2017-08-02,23.741024017333984
2017-08-03,24.42668342590332
2017-08-04,24.298124313354492
2017-08-07,22.969654083251953
2017-08-08,23.055360794067383
2017-08-09,23.141069412231445
2017-08-10,23.141069412231445
2017-08-11,22.883947372436523
2017-08-14,24.1695613861084
2017-08-15,25.069490432739258
2017-08-16,24.34097671508789
2017-08-17,23.912439346313477
2017-08-18,23.998146057128906
2017-08-22,23.912439346313477
2017-08-23,23.56960678100586
2017-08-24,22.883947372436523
2017-08-25,22.7125301361084
2017-08-28,22.283994674682617
2017-08-29,21.98401641845703
2017-08-30,22.541114807128906
2017-08-31,23.52675437927246
2017-09-01,22.79823875427246
2017-09-04,22.669677734375
2017-09-05,22.669677734375
2017-09-06,22.669677734375
2017-09-07,22.669677734375
2017-09-08,22.669677734375
2017-09-11,22.669677734375
2017-09-12,22.198286056518555
2017-09-13,22.369701385498047
2017-09-14,22.455408096313477
2017-09-15,22.455408096313477
2017-09-18,22.541114807128906
2017-09-19,23.48390007019043
2017-09-20,23.82672882080078
2017-09-21,23.655315399169922
2017-09-22,23.31248664855957
2017-09-25,22.7125301361084
2017-09-26,22.412553787231445
2017-09-27,23.141069412231445
2017-09-28,23.398193359375
2017-09-29,24.08385467529297
2017-10-02,24.598098754882812
2017-10-03,26.44081687927246
2017-10-04,26.65508460998535
2017-10-05,27.769283294677734
2017-10-06,27.812137603759766
2017-10-10,29.740564346313477
2017-10-11,29.569143295288086
2017-10-12,29.440584182739258
2017-10-13,29.09775161743164
2017-10-17,28.197824478149414
2017-10-18,27.555015563964844
2017-10-19,27.854991912841797
2017-10-20,29.354873657226562
2017-10-23,29.2263126373291
2017-10-24,29.2263126373291
2017-10-25,29.140607833862305
2017-10-26,28.669214248657227
2017-10-27,28.069259643554688
2017-10-30,27.812137603759766
2017-10-31,29.269168853759766
2017-11-01,29.52629280090332
2017-11-02,28.583505630493164
2017-11-03,28.669214248657227
2017-11-07,28.412092208862305
2017-11-08,29.2263126373291
2017-11-09,30.211952209472656
2017-11-10,29.140607833862305
2017-11-13,29.397727966308594
2017-11-14,28.754920959472656
2017-11-15,31.96895980834961
2017-11-16,34.025943756103516
2017-11-17,35.01157760620117
2017-11-21,36.29719543457031
2017-11-22,37.111419677734375
2017-11-23,36.29719543457031
2017-11-24,36.29719543457031
2017-11-28,35.868656158447266
2017-11-29,35.611534118652344
2017-11-30,36.29719543457031
2017-12-01,36.425758361816406
2017-12-04,37.45425033569336
2017-12-05,37.58280944824219
2017-12-06,36.98285675048828
2017-12-07,36.46860885620117
2017-12-11,36.98285675048828
2017-12-12,36.68288040161133
2017-12-13,36.211490631103516
2017-12-14,35.69724655151367
2017-12-15,35.44011688232422
2017-12-18,34.883018493652344
2017-12-19,34.883018493652344
2017-12-20,35.14014434814453
2017-12-21,35.31155776977539
2017-12-22,36.85429382324219
2017-12-26,36.29719543457031
2017-12-27,35.868656158447266
2017-12-28,37.41139602661133
2018-01-01,37.41139602661133
2018-01-02,41.6110725402832
2018-01-03,43.41093444824219
2018-01-04,45.725032806396484
2018-01-05,47.56775665283203
2018-01-08,47.95343780517578
2018-01-09,48.85336685180664
2018-01-10,50.56752014160156
2018-01-11,50.3961067199707
2018-01-12,52.281673431396484
2018-01-15,52.75307083129883
2018-01-16,51.9388427734375
2018-01-17,52.41023635864258
2018-01-18,53.524436950683594
2018-01-19,52.71021270751953
2018-01-22,52.88163375854492
2018-01-23,53.35301971435547
2018-01-24,55.6671257019043
2018-01-25,58.58119201660156
2018-01-26,57.29557418823242
2018-01-29,59.95250701904297
2018-01-30,60.209625244140625
2018-01-31,65.73777770996094
2018-02-01,68.737548828125
2018-02-02,63.16653823852539
2018-02-05,55.4957160949707
2018-02-06,52.838775634765625
2018-02-07,52.41023635864258
2018-02-08,52.19596862792969
2018-02-09,49.06763458251953
2018-02-14,55.6671257019043
2018-02-15,58.324066162109375
2018-02-16,59.99536895751953
2018-02-19,61.15241622924805
2018-02-20,59.86680221557617
2018-02-21,58.4097785949707
2018-02-22,57.424137115478516
2018-02-23,55.53856658935547
2018-02-26,54.252952575683594
2018-02-27,53.867271423339844
2018-02-28,56.867034912109375
2018-03-01,54.2100944519043
2018-03-02,53.224456787109375
2018-03-05,52.71021270751953
2018-03-06,54.93861389160156
2018-03-07,55.75284194946289
2018-03-08,55.62427520751953
2018-03-09,55.75284194946289
2018-03-12,55.410003662109375
2018-03-13,54.16724395751953
2018-03-14,52.53879928588867
2018-03-15,51.767433166503906
2018-03-16,51.210330963134766
2018-03-19,49.23905563354492
2018-03-20,49.41047286987305
2018-03-21,50.56752014160156
2018-03-22,51.46745681762695
2018-03-23,50.481815338134766
2018-03-26,48.85336685180664
2018-03-27,48.3391227722168
2018-03-28,49.11049270629883
2018-04-03,51.72457504272461
2018-04-04,52.41023635864258
2018-04-05,55.4957160949707
2018-04-06,57.1241569519043
2018-04-09,59.87676239013672
2018-04-10,59.87676239013672
2018-04-11,57.54098892211914
2018-04-12,55.69931411743164
2018-04-13,54.66618347167969
2018-04-16,52.42023849487305
2018-04-17,52.285484313964844
2018-04-18,52.105812072753906
2018-04-19,50.80316162109375
2018-04-20,51.342193603515625
2018-04-23,49.63527297973633
2018-04-24,46.17652893066406
2018-04-25,45.63750076293945
2018-04-26,43.75091552734375
2018-04-27,45.32307052612305
2018-05-02,43.16696548461914
2018-05-03,42.13383865356445
2018-05-04,41.1905403137207
2018-05-07,38.54033279418945
2018-05-08,34.04845428466797
2018-05-09,34.04845428466797
2018-05-10,40.20232391357422
2018-05-11,42.8076171875
2018-05-14,44.604373931884766
2018-05-15,49.545440673828125
2018-05-16,51.342193603515625
2018-05-17,53.3186149597168
2018-05-18,52.689754486083984
2018-05-21,51.83629608154297
2018-05-22,49.85987091064453
2018-05-23,47.209659576416016
2018-05-24,45.098480224609375
2018-05-28,44.649288177490234
2018-05-29,42.35843276977539
2018-05-30,41.32529830932617
2018-05-31,42.403350830078125
2018-06-01,42.852535247802734
2018-06-04,43.43648147583008
2018-06-05,47.52409362792969
2018-06-06,50.39889144897461
2018-06-07,49.949703216552734
2018-06-08,54.17207336425781
2018-06-11,52.37532043457031
2018-06-12,49.500518798828125
2018-06-13,46.71555709838867
2018-06-14,44.33485412597656
2018-06-15,44.91880416870117
2018-06-18,40.33708190917969
2018-06-19,43.256805419921875
2018-06-21,47.61392593383789
2018-06-22,45.053558349609375
2018-06-25,43.79582977294922
2018-06-26,45.68242263793945
2018-06-27,40.29216766357422
2018-06-28,40.42692184448242
2018-06-29,37.2826042175293
2018-07-02,34.228126525878906
2018-07-03,36.78850173950195
2018-07-04,38.72000503540039
2018-07-05,37.956390380859375
2018-07-06,36.69865798950195
2018-07-10,36.92325210571289
2018-07-11,36.06979751586914
2018-07-12,34.58747482299805
2018-07-13,36.024879455566406
2018-07-16,35.710445404052734
2018-07-17,36.11471939086914
2018-07-18,35.351097106933594
2018-07-19,36.83341979980469
2018-07-20,37.32752227783203
2018-07-23,37.68687438964844
2018-07-24,41.77448654174805
2018-07-25,44.96371841430664
2018-07-26,46.13160705566406
2018-07-27,45.63750076293945
2018-07-30,45.59258270263672
2018-07-31,44.91880416870117
2018-08-01,44.8289680480957
2018-08-02,44.96371841430664
2018-08-03,44.69420623779297
2018-08-06,43.39155960083008
2018-08-07,40.47184371948242
2018-08-08,37.23768615722656
2018-08-09,36.968177795410156
2018-08-10,35.89012145996094
2018-08-13,34.94683074951172
2018-08-14,38.675086975097656
2018-08-15,39.61838150024414
2018-08-16,39.708221435546875
2018-08-17,39.573463439941406
2018-08-21,40.74135208129883
2018-08-22,41.77448654174805
2018-08-23,39.798057556152344
2018-08-24,37.013092041015625
2018-08-27,37.2826042175293
2018-08-28,35.665531158447266
2018-08-29,34.362884521484375
2018-08-30,32.970401763916016
2018-08-31,42.04399871826172
2018-09-03,42.04399871826172
2018-09-04,38.85476303100586
2018-09-05,42.13383865356445
2018-09-06,47.47917175292969
2018-09-07,49.051334381103516
2018-09-10,47.97328186035156
2018-09-11,48.37754821777344
2018-09-12,49.36576461791992
2018-09-13,49.41067886352539
2018-09-14,49.32084655761719
2018-09-17,50.21921920776367
2018-09-18,52.59991455078125
2018-09-19,52.82451248168945
2018-09-20,53.90256118774414
2018-09-21,52.150726318359375
2018-09-24,50.039546966552734
2018-09-25,50.39889144897461
2018-09-26,50.21921920776367
2018-09-27,48.55722427368164
2018-09-28,45.63750076293945
2018-10-01,44.51453399658203
2018-10-02,44.11026382446289
2018-10-03,42.62794494628906
2018-10-04,40.8761100769043
2018-10-05,38.63016891479492
2018-10-08,38.63016891479492
2018-10-09,36.83341979980469
2018-10-10,36.33931350708008
2018-10-11,34.94683074951172
2018-10-12,37.73179244995117
2018-10-16,37.14784622192383
2018-10-17,35.89012145996094
2018-10-18,35.93504333496094
2018-10-19,35.89012145996094
2018-10-22,34.812068939208984
2018-10-23,35.03666687011719
2018-10-24,35.03666687011719
2018-10-25,35.39601516723633
2018-10-26,34.31796646118164
2018-10-29,34.58747482299805
2018-10-30,38.00130844116211
2018-10-31,38.63016891479492
2018-11-01,39.52854537963867
2018-11-02,38.85476303100586
2018-11-05,37.73179244995117
2018-11-07,38.63016891479492
2018-11-08,38.36065673828125
2018-11-09,36.92325210571289
2018-11-12,36.47406768798828
2018-11-13,35.89012145996094
2018-11-14,36.47406768798828
2018-11-15,37.10293197631836
2018-11-16,37.4622802734375
2018-11-20,35.665531158447266
2018-11-21,35.93504333496094
2018-11-22,35.351097106933594
2018-11-23,36.608821868896484
2018-11-26,35.48585510253906
2018-11-27,35.39601516723633
2018-11-28,35.39601516723633
2018-11-29,36.42914581298828
2018-11-30,36.42914581298828
2018-12-03,37.73179244995117
2018-12-04,37.2826042175293
2018-12-05,37.2826042175293
2018-12-06,37.2826042175293
2018-12-07,37.55211639404297
2018-12-10,36.249473571777344
2018-12-11,36.06979751586914
2018-12-12,35.5307731628418
2018-12-13,35.5307731628418
2018-12-14,35.89012145996094
2018-12-17,34.31796646118164
2018-12-18,34.58747482299805
2018-12-19,34.18320846557617
2018-12-20,34.00353240966797
2018-12-21,32.79072189331055
2018-12-26,33.419586181640625
2018-12-27,33.95861053466797
2018-12-28,34.362884521484375
2018-12-31,34.362884521484375
2019-01-02,34.58747482299805
2019-01-03,33.868778228759766
2019-01-04,35.216339111328125
2019-01-07,35.93504333496094
2019-01-08,35.665531158447266
2019-01-09,36.204551696777344
2019-01-10,37.73179244995117
2019-01-11,39.43871307373047
2019-01-14,41.2354621887207
2019-01-15,40.42692184448242
2019-01-16,39.169193267822266
2019-01-17,39.75313949584961
2019-01-18,39.97773361206055
2019-01-21,40.42692184448242
2019-01-22,39.0793571472168
2019-01-23,39.88789749145508
2019-01-24,39.214115142822266
2019-01-25,38.63016891479492
2019-01-28,38.13606643676758
2019-01-29,38.00130844116211
2019-01-30,39.97773361206055
2019-01-31,40.78627395629883
2019-02-01,40.696434020996094
2019-02-04,41.1905403137207
2019-02-05,40.42692184448242
2019-02-06,40.29216766357422
2019-02-07,38.63016891479492
2019-02-08,40.24724578857422
2019-02-11,40.42692184448242
2019-02-12,39.708221435546875
2019-02-13,39.52854537963867
2019-02-14,39.3937873840332
2019-02-15,38.58525466918945
2019-02-18,38.809844970703125
2019-02-19,36.83341979980469
2019-02-20,36.653743743896484
2019-02-21,36.78850173950195
2019-02-22,36.78850173950195
2019-02-25,36.83341979980469
2019-02-26,35.93504333496094
2019-02-27,35.75536346435547
2019-02-28,35.75536346435547
2019-03-01,35.665531158447266
2019-03-06,33.68910217285156
2019-03-07,34.13829040527344
2019-03-08,35.03666687011719
2019-03-11,34.58747482299805
2019-03-12,34.856990814208984
2019-03-13,34.362884521484375
2019-03-14,33.68910217285156
2019-03-15,35.216339111328125
2019-03-18,35.8452033996582
2019-03-19,34.94683074951172
2019-03-20,34.13829040527344
2019-03-21,33.06024169921875
2019-03-22,31.17365264892578
2019-03-25,30.85921859741211
2019-03-26,29.646408081054688
2019-03-27,29.017545700073242
2019-03-28,30.4549503326416
2019-03-29,30.90413475036621
2019-04-01,29.781166076660156
2019-04-03,28.4785213470459
2019-04-04,27.84965705871582
2019-04-05,27.84965705871582
2019-04-08,27.35555076599121
2019-04-09,26.502092361450195
2019-04-10,25.96306800842285
2019-04-11,25.693553924560547
2019-04-12,25.468961715698242
2019-04-15,25.334203720092773
2019-04-16,25.603715896606445
2019-04-17,24.615503311157227
2019-04-22,23.447614669799805
2019-04-23,22.459402084350586
2019-04-24,20.932161331176758
2019-04-25,22.27972412109375
2019-04-26,23.357778549194336
2019-04-29,20.662649154663086
2019-04-30,20.61773109436035
2019-05-02,21.561025619506836
2019-05-03,22.100051879882812
2019-05-06,23.357778549194336
2019-05-07,23.223018646240234
2019-05-08,21.920373916625977
2019-05-09,22.324644088745117
2019-05-10,21.381349563598633
2019-05-13,21.830537796020508
2019-05-14,21.830537796020508
2019-05-15,21.650861740112305
2019-05-16,21.650861740112305
2019-05-17,22.010211944580078
2019-05-20,22.010211944580078
2019-05-21,22.459402084350586
2019-05-22,24.301071166992188
2019-05-23,24.705339431762695
2019-05-24,24.256153106689453
2019-05-27,24.79517936706543
2019-05-28,24.07647705078125
2019-05-29,23.447614669799805
2019-05-30,23.58237075805664
2019-05-31,22.998428344726562
2019-06-03,22.234806060791016
2019-06-04,22.010211944580078
2019-06-05,22.234806060791016
2019-06-06,22.998428344726562
2019-06-07,23.08826446533203
2019-06-10,23.672208786010742
2019-06-11,25.0646915435791
2019-06-12,27.35555076599121
2019-06-13,27.400468826293945
