Date,TATAINVEST.NS
2017-02-15,485.37640380859375
2017-02-16,494.9068603515625
2017-02-17,493.98309326171875
2017-02-20,496.1663818359375
2017-02-21,496.5860900878906
2017-02-22,498.18157958984375
2017-02-23,496.54412841796875
2017-02-27,490.9183349609375
2017-02-28,498.8952331542969
2017-03-01,505.0669250488281
2017-03-02,495.20062255859375
2017-03-03,543.3562622070312
2017-03-06,538.2341918945312
2017-03-07,540.2494506835938
2017-03-08,528.0740966796875
2017-03-09,520.7269897460938
2017-03-10,525.7650146484375
2017-03-14,526.1008911132812
2017-03-15,527.2764892578125
2017-03-16,533.6998901367188
2017-03-17,526.5208129882812
2017-03-20,523.4559326171875
2017-03-21,523.0361328125
2017-03-22,517.578125
2017-03-23,523.2460327148438
2017-03-24,520.5589599609375
2017-03-27,518.879638671875
2017-03-28,516.4445190429688
2017-03-29,516.9903564453125
2017-03-30,520.8108520507812
2017-03-31,534.0778198242188
2017-04-03,535.2533569335938
2017-04-05,542.5165405273438
2017-04-06,540.4592895507812
2017-04-07,542.0966796875
2017-04-10,558.8482666015625
2017-04-11,574.0044555664062
2017-04-12,560.527587890625
2017-04-13,565.9015502929688
2017-04-17,563.088623046875
2017-04-18,556.161376953125
2017-04-19,550.8294677734375
2017-04-20,550.3675537109375
2017-04-21,563.088623046875
2017-04-24,565.4818115234375
2017-04-25,564.0543823242188
2017-04-26,561.4093627929688
2017-04-27,554.85986328125
2017-04-28,564.85205078125
2017-05-02,570.6458129882812
2017-05-03,569.97412109375
2017-05-04,568.8404541015625
2017-05-05,560.02392578125
2017-05-08,563.0047607421875
2017-05-09,558.3866577148438
2017-05-10,561.3255004882812
2017-05-11,558.3445434570312
2017-05-12,555.2377319335938
2017-05-15,561.1574096679688
2017-05-16,569.97412109375
2017-05-17,578.9586791992188
2017-05-18,568.0008544921875
2017-05-19,566.279541015625
2017-05-22,561.5352172851562
2017-05-23,549.4859008789062
2017-05-24,545.6234130859375
2017-05-25,541.2570190429688
2017-05-26,557.2529296875
2017-05-29,553.810302734375
2017-05-30,548.8982543945312
2017-05-31,554.104248046875
2017-06-01,556.4552612304688
2017-06-02,560.40185546875
2017-06-05,576.7755737304688
2017-06-06,573.3327026367188
2017-06-07,573.0388793945312
2017-06-08,570.7298583984375
2017-06-09,568.630615234375
2017-06-12,563.3826293945312
2017-06-13,593.4850463867188
2017-06-14,607.5497436523438
2017-06-15,612.3358154296875
2017-06-16,604.77880859375
2017-06-19,601.4199829101562
2017-06-20,645.6292114257812
2017-06-21,630.6828002929688
2017-06-22,625.602783203125
2017-06-23,607.9695434570312
2017-06-27,600.5803833007812
2017-06-28,596.6337890625
2017-06-29,596.088134765625
2017-06-30,621.4884033203125
2017-07-03,614.43505859375
2017-07-04,616.8701782226562
2017-07-05,613.8053588867188
2017-07-06,615.7785034179688
2017-07-07,610.9083862304688
2017-07-10,612.7977294921875
2017-07-11,628.121826171875
2017-07-12,644.6635131835938
2017-07-13,648.9459228515625
2017-07-14,643.320068359375
2017-07-17,665.6554565429688
2017-07-18,655.4953002929688
2017-07-19,670.4835815429688
2017-07-20,662.9265747070312
2017-07-21,669.51806640625
2017-07-24,697.8992309570312
2017-07-25,698.9487915039062
2017-07-26,715.4065551757812
2017-07-27,728.085693359375
2017-07-28,750.5050048828125
2017-07-31,746.9784545898438
2017-08-01,732.871826171875
2017-08-02,717.967529296875
2017-08-03,719.6887817382812
2017-08-04,731.3106079101562
2017-08-07,731.5250244140625
2017-08-08,716.9442138671875
2017-08-09,688.8548583984375
2017-08-10,665.8258666992188
2017-08-11,660.6367797851562
2017-08-14,671.7011108398438
2017-08-16,739.2870483398438
2017-08-17,735.298828125
2017-08-18,730.7101440429688
2017-08-21,739.2012939453125
2017-08-22,725.5640258789062
2017-08-23,735.6848754882812
2017-08-24,729.8524780273438
2017-08-28,721.3184204101562
2017-08-29,702.4063720703125
2017-08-30,718.8740844726562
2017-08-31,727.3223266601562
2017-09-01,737.271484375
2017-09-04,726.5504150390625
2017-09-05,757.5130615234375
2017-09-06,749.4507446289062
2017-09-07,750.3942260742188
2017-09-08,751.337646484375
2017-09-11,748.7646484375
2017-09-12,753.2245483398438
2017-09-13,748.0355224609375
2017-09-14,781.9144287109375
2017-09-15,794.3508911132812
2017-09-18,797.2670288085938
2017-09-19,803.18505859375
2017-09-20,795.4659423828125
2017-09-21,791.3919067382812
2017-09-22,757.0413818359375
2017-09-25,737.1428833007812
2017-09-26,745.0764770507812
2017-09-27,730.1954956054688
2017-09-28,729.08056640625
2017-09-29,725.0064697265625
2017-10-03,757.9419555664062
2017-10-04,767.548095703125
2017-10-05,768.7916259765625
2017-10-06,769.0490112304688
2017-10-09,761.1582641601562
2017-10-10,761.9301147460938
2017-10-11,747.4351196289062
2017-10-12,754.5111083984375
2017-10-13,751.9381103515625
2017-10-16,750.1369018554688
2017-10-17,749.4507446289062
2017-10-18,748.0784301757812
2017-10-19,753.9107055664062
2017-10-23,743.1038208007812
2017-10-24,738.9011840820312
2017-10-25,742.0316772460938
2017-10-26,738.04345703125
2017-10-27,745.3338623046875
2017-10-30,747.7781372070312
2017-10-31,745.376708984375
2017-11-01,748.4214477539062
2017-11-02,745.1622314453125
2017-11-03,745.891357421875
2017-11-06,765.3609008789062
2017-11-07,748.8074340820312
2017-11-08,737.0999145507812
2017-11-09,747.7352905273438
2017-11-10,741.1740112304688
2017-11-13,729.6381225585938
2017-11-14,725.60693359375
2017-11-15,711.3692626953125
2017-11-16,718.3165283203125
2017-11-17,740.7452392578125
2017-11-20,749.1505737304688
2017-11-21,745.2052001953125
2017-11-22,758.41357421875
2017-11-23,753.95361328125
2017-11-24,747.4781494140625
2017-11-27,773.2516479492188
2017-11-28,772.3082275390625
2017-11-29,778.6121826171875
2017-11-30,766.3472290039062
2017-12-01,755.0685424804688
2017-12-04,740.9596557617188
2017-12-05,738.8582763671875
2017-12-06,732.6400146484375
2017-12-07,735.4703369140625
2017-12-08,747.6067504882812
2017-12-11,735.8992919921875
2017-12-12,722.1761474609375
2017-12-13,712.0983276367188
2017-12-14,718.273681640625
2017-12-15,719.9462280273438
2017-12-18,721.6185913085938
2017-12-19,726.5074462890625
2017-12-20,725.9071044921875
2017-12-21,734.8700561523438
2017-12-22,735.3845825195312
2017-12-26,731.8680419921875
2017-12-27,742.8895263671875
2017-12-28,744.9478759765625
2017-12-29,763.002197265625
2018-01-01,759.528564453125
2018-01-02,764.5889892578125
2018-01-03,758.1134643554688
2018-01-04,762.5305786132812
2018-01-05,765.9183959960938
2018-01-08,766.6903076171875
2018-01-09,758.97119140625
2018-01-10,793.7505493164062
2018-01-11,781.5283813476562
2018-01-12,785.688232421875
2018-01-15,779.7272338867188
2018-01-16,763.8599243164062
2018-01-17,753.4818725585938
2018-01-18,737.7861328125
2018-01-19,751.9808959960938
2018-01-22,752.581298828125
2018-01-23,757.89892578125
2018-01-24,756.9126586914062
2018-01-25,747.1778564453125
2018-01-29,751.2090454101562
2018-01-30,733.54052734375
2018-01-31,726.1644287109375
2018-02-01,716.2579345703125
2018-02-02,703.3926391601562
2018-02-05,691.6852416992188
2018-02-06,674.488525390625
2018-02-07,677.3189086914062
2018-02-08,692.1141357421875
2018-02-09,684.4376831054688
2018-02-12,692.0712280273438
2018-02-14,703.1353149414062
2018-02-15,696.874267578125
2018-02-16,701.4199829101562
2018-02-19,684.26611328125
2018-02-20,685.1666870117188
2018-02-21,678.5625610351562
2018-02-22,691.0419921875
2018-02-23,695.587646484375
2018-02-26,693.657958984375
2018-02-27,687.6541137695312
2018-02-28,686.7106323242188
2018-03-01,682.6366577148438
2018-03-05,671.4006958007812
2018-03-06,662.7382202148438
2018-03-07,658.4067993164062
2018-03-08,658.2781372070312
2018-03-09,660.3794555664062
2018-03-12,655.7479858398438
2018-03-13,652.1026611328125
2018-03-14,648.3717041015625
2018-03-15,654.46142578125
2018-03-16,649.744140625
2018-03-19,637.6935424804688
2018-03-20,628.1302490234375
2018-03-21,628.8593139648438
2018-03-22,629.1594848632812
2018-03-23,634.8203735351562
2018-03-26,633.1906127929688
2018-03-27,633.2335815429688
2018-03-28,630.9606323242188
2018-04-02,660.4652099609375
2018-04-03,651.845458984375
2018-04-04,644.6837158203125
2018-04-05,656.3912963867188
2018-04-06,666.5977172851562
2018-04-09,675.1746826171875
2018-04-10,674.231201171875
2018-04-11,697.7319946289062
2018-04-12,697.0886840820312
2018-04-13,697.4317626953125
2018-04-16,690.656005859375
2018-04-17,694.2153930664062
2018-04-18,699.1900634765625
2018-04-19,698.6753540039062
2018-04-20,712.6128540039062
2018-04-23,721.1039428710938
2018-04-24,737.7432861328125
2018-04-25,724.6634521484375
2018-04-26,724.1917114257812
2018-04-27,723.7200317382812
2018-04-30,742.5033569335938
2018-05-02,734.9986572265625
2018-05-03,727.9227294921875
2018-05-04,733.2403564453125
2018-05-07,732.0824584960938
2018-05-08,735.4274291992188
2018-05-09,734.912841796875
2018-05-10,701.9774780273438
2018-05-11,702.4920043945312
2018-05-14,692.9717407226562
2018-05-15,692.7573852539062
2018-05-16,697.4317626953125
2018-05-17,697.2174072265625
2018-05-18,689.4551391601562
2018-05-21,681.4786376953125
2018-05-22,680.2779541015625
2018-05-23,673.4163818359375
2018-05-24,675.7750244140625
2018-05-25,678.5625610351562
2018-05-28,690.656005859375
2018-05-29,692.9288330078125
2018-05-30,691.9854125976562
2018-05-31,693.3577270507812
2018-06-01,685.0381469726562
2018-06-04,678.8626708984375
2018-06-05,671.7438354492188
2018-06-06,686.8821411132812
2018-06-07,695.2017211914062
2018-06-08,690.0556030273438
2018-06-11,690.184326171875
2018-06-12,697.0029296875
2018-06-13,699.23291015625
2018-06-14,702.4063720703125
2018-06-15,780.1561279296875
2018-06-18,744.6047973632812
2018-06-19,725.3925170898438
2018-06-20,737.5288696289062
2018-06-21,734.3553466796875
2018-06-22,738.3007202148438
2018-06-25,735.9850463867188
2018-06-26,730.495849609375
2018-06-27,708.0671997070312
2018-06-28,696.74560546875
2018-06-29,699.23291015625
2018-07-02,698.3323364257812
2018-07-03,722.0045166015625
2018-07-04,726.5074462890625
2018-07-05,717.4159545898438
2018-07-06,721.9188842773438
2018-07-09,729.5951538085938
2018-07-10,733.2403564453125
2018-07-11,727.7511596679688
2018-07-12,733.54052734375
2018-07-13,722.369873046875
2018-07-16,700.466552734375
2018-07-17,703.094970703125
2018-07-18,688.6387939453125
2018-07-19,676.373046875
2018-07-20,675.4093017578125
2018-07-23,680.0089721679688
2018-07-24,702.9197387695312
2018-07-25,703.5330810546875
2018-07-26,699.721923828125
2018-07-27,698.1886596679688
2018-07-30,710.629638671875
2018-07-31,706.9937744140625
2018-08-01,702.8321533203125
2018-08-02,704.58447265625
2018-08-03,707.8261108398438
2018-08-06,705.8986206054688
2018-08-07,702.306396484375
2018-08-08,702.8321533203125
2018-08-09,697.619140625
2018-08-10,699.8533935546875
2018-08-13,702.5255126953125
2018-08-14,698.2324829101562
2018-08-16,696.1296997070312
2018-08-17,716.368408203125
2018-08-20,713.915283203125
2018-08-21,711.7249145507812
2018-08-23,723.4212036132812
2018-08-24,710.7173461914062
2018-08-27,706.8623657226562
2018-08-28,705.6358032226562
2018-08-29,710.542236328125
2018-08-30,707.431884765625
2018-08-31,706.6870727539062
2018-09-03,705.9424438476562
2018-09-04,698.4076538085938
2018-09-05,690.128173828125
2018-09-06,687.0618286132812
2018-09-07,699.8533935546875
2018-09-10,689.5150146484375
2018-09-11,680.97265625
2018-09-12,677.5557250976562
2018-09-14,684.8714599609375
2018-09-17,679.4832763671875
2018-09-18,672.430419921875
2018-09-19,673.9198608398438
2018-09-21,668.575439453125
2018-09-24,655.8277587890625
2018-09-25,651.2280883789062
2018-09-26,654.4259033203125
2018-09-27,644.5258178710938
2018-09-28,635.589111328125
2018-10-01,632.4349975585938
2018-10-03,640.1011352539062
2018-10-04,636.7280883789062
2018-10-05,630.7703857421875
2018-10-08,622.0966796875
2018-10-09,607.9910278320312
2018-10-10,619.5120849609375
2018-10-11,600.8943481445312
2018-10-12,617.1466064453125
2018-10-15,618.4169311523438
2018-10-16,623.410888671875
2018-10-17,618.3731689453125
2018-10-19,605.1435546875
2018-10-22,590.7750244140625
2018-10-23,587.0076293945312
2018-10-24,586.6571655273438
2018-10-25,578.1587524414062
2018-10-26,578.552978515625
2018-10-29,582.1451416015625
2018-10-30,583.0211791992188
2018-10-31,591.9578857421875
2018-11-01,593.3157958984375
2018-11-02,619.2930297851562
2018-11-05,615.6133422851562
2018-11-06,616.927490234375
2018-11-07,620.651123046875
2018-11-09,617.4531860351562
2018-11-12,614.693359375
2018-11-13,615.4381103515625
2018-11-14,703.8397216796875
2018-11-15,705.5919799804688
2018-11-16,722.9832153320312
2018-11-19,760.0872802734375
2018-11-20,762.1900024414062
2018-11-21,758.1160278320312
2018-11-22,757.1961669921875
2018-11-26,754.0419311523438
2018-11-27,744.9302368164062
2018-11-28,746.0254516601562
2018-11-29,749.1356201171875
2018-11-30,745.2369384765625
2018-12-03,753.5162963867188
2018-12-04,758.0283813476562
2018-12-05,752.3335571289062
2018-12-06,748.0404052734375
2018-12-07,749.0042724609375
2018-12-10,742.3894653320312
2018-12-11,747.3834228515625
2018-12-12,754.4362182617188
2018-12-13,758.291259765625
2018-12-14,762.6719360351562
2018-12-17,765.73828125
2018-12-18,767.8848876953125
2018-12-19,771.4771118164062
2018-12-20,775.244384765625
2018-12-21,767.5344848632812
2018-12-24,770.5570678710938
2018-12-26,767.1400756835938
2018-12-27,768.8923950195312
2018-12-28,774.71875
2018-12-31,781.158203125
2019-01-01,787.9482421875
2019-01-02,788.3862915039062
2019-01-03,788.7805786132812
2019-01-04,787.2911376953125
2019-01-07,785.8455810546875
2019-01-08,782.8229370117188
2019-01-09,783.260986328125
2019-01-10,751.5888061523438
2019-01-11,739.1915893554688
2019-01-14,723.2897338867188
2019-01-15,728.1085205078125
2019-01-16,728.1085205078125
2019-01-17,732.7081909179688
2019-01-18,731.919677734375
2019-01-21,732.62060546875
2019-01-22,732.4453735351562
2019-01-23,729.6417236328125
2019-01-24,728.5028686523438
2019-01-25,720.7928466796875
2019-01-28,710.804931640625
2019-01-29,720.2671508789062
2019-01-30,730.0360107421875
2019-01-31,748.3909912109375
2019-02-01,752.1583251953125
2019-02-04,750.3184814453125
2019-02-05,748.2156982421875
2019-02-06,722.4136962890625
2019-02-07,732.3577880859375
2019-02-08,733.1024169921875
2019-02-11,730.9121704101562
2019-02-12,728.2399291992188
2019-02-14,735.38037109375
2019-02-15,727.6266479492188
2019-02-18,728.32763671875
2019-02-19,730.2550659179688
2019-02-20,716.8941040039062
2019-02-21,731.2626342773438
2019-02-22,722.4573974609375
2019-02-25,730.12353515625
2019-02-26,722.369873046875
2019-02-27,723.9468994140625
2019-02-28,722.4136962890625
2019-03-01,727.3638305664062
2019-03-05,743.7913208007812
2019-03-06,733.8909301757812
2019-03-07,739.2792358398438
2019-03-08,734.5918579101562
2019-03-11,738.8848876953125
2019-03-12,741.7323608398438
2019-03-13,740.0239868164062
2019-03-14,739.804931640625
2019-03-15,737.6583862304688
2019-03-18,734.0223999023438
2019-03-19,732.8397216796875
2019-03-20,732.5768432617188
2019-03-22,732.1826171875
2019-03-25,725.8743896484375
2019-03-26,725.436279296875
2019-03-27,720.1795654296875
2019-03-28,722.7203369140625
2019-04-01,744.5360107421875
2019-04-02,747.6900634765625
2019-04-03,750.581298828125
2019-04-04,756.5390014648438
2019-04-05,753.6915283203125
2019-04-08,754.260986328125
2019-04-09,754.2172241210938
2019-04-10,753.6477661132812
2019-04-11,752.1583251953125
2019-04-12,752.2021484375
2019-04-15,753.7791137695312
2019-04-16,756.4951782226562
2019-04-18,753.4287109375
2019-04-22,746.20068359375
2019-04-23,738.227783203125
2019-04-24,740.0676879882812
2019-04-25,741.6448364257812
2019-04-26,747.2081298828125
2019-04-30,749.354736328125
2019-05-02,750.3184814453125
2019-05-03,751.676513671875
2019-05-06,750.406005859375
2019-05-07,747.9967041015625
2019-05-08,752.9468383789062
2019-05-09,752.0707397460938
2019-05-10,749.7927856445312
2019-05-13,746.1129760742188
2019-05-14,744.1416625976562
2019-05-15,748.0843505859375
2019-05-16,758.4664916992188
2019-05-17,754.0858154296875
2019-05-20,760.6568603515625
2019-05-21,753.9105834960938
2019-05-22,756.67041015625
2019-05-23,755.662841796875
2019-05-24,768.0162963867188
2019-05-27,773.5797119140625
2019-05-28,781.5963134765625
2019-05-29,779.18701171875
2019-05-30,777.6099243164062
2019-05-31,778.5736694335938
2019-06-03,781.7714233398438
2019-06-04,773.1416015625
2019-06-06,771.5208129882812
2019-06-07,768.1477661132812
2019-06-10,771.4771118164062
2019-06-11,773.7112426757812
2019-06-12,768.8485717773438
2019-06-13,768.8048095703125
2019-06-14,763.6356201171875
2019-06-17,755.7066040039062
2019-06-18,757.1961669921875
2019-06-19,747.251953125
2019-06-20,751.5012817382812
2019-06-21,752.2896728515625
2019-06-24,745.9816284179688
2019-06-25,746.6825561523438
2019-06-26,765.694580078125
2019-06-27,786.8092651367188
