Date,BX
2016-06-07,17.7114315032959
2016-06-08,17.843997955322266
2016-06-09,17.565601348876953
2016-06-10,17.28057289123535
2016-06-13,17.06183624267578
2016-06-14,16.60446548461914
2016-06-15,16.703895568847656
2016-06-16,16.51829719543457
2016-06-17,16.511669158935547
2016-06-20,16.8961238861084
2016-06-21,16.783435821533203
2016-06-22,16.684003829956055
2016-06-23,17.15463638305664
2016-06-24,16.220008850097656
2016-06-27,15.457727432250977
2016-06-28,15.815670013427734
2016-06-29,16.405611038208008
2016-06-30,16.26641273498535
2016-07-01,16.239900588989258
2016-07-05,15.411333084106445
2016-07-06,15.21910285949707
2016-07-07,15.517393112182617
2016-07-08,15.90847396850586
2016-07-11,15.974760055541992
2016-07-12,16.286300659179688
2016-07-13,16.438751220703125
2016-07-14,16.617725372314453
2016-07-15,16.571325302124023
2016-07-18,16.657489776611328
2016-07-19,16.770177841186523
2016-07-20,17.128124237060547
2016-07-21,17.784345626831055
2016-07-22,18.175434112548828
2016-07-25,18.34777069091797
2016-07-26,18.341135025024414
2016-07-27,18.22845458984375
2016-07-28,18.12771224975586
2016-07-29,18.02696418762207
2016-08-01,17.778457641601562
2016-08-02,17.429203033447266
2016-08-03,17.906064987182617
2016-08-04,17.88591957092285
2016-08-05,18.262039184570312
2016-08-08,18.55756187438965
2016-08-09,18.732192993164062
2016-08-10,18.691892623901367
2016-08-11,18.738908767700195
2016-08-12,18.537416458129883
2016-08-15,18.765775680541992
2016-08-16,18.718759536743164
2016-08-17,18.732192993164062
2016-08-18,19.0210018157959
2016-08-19,18.933685302734375
2016-08-22,18.940401077270508
2016-08-23,18.96055030822754
2016-08-24,18.913541793823242
2016-08-25,18.6851749420166
2016-08-26,18.42995262145996
2016-08-29,18.537416458129883
2016-08-30,18.523977279663086
2016-08-31,18.416515350341797
2016-09-01,18.087411880493164
2016-09-02,18.05382537841797
2016-09-06,17.93293571472168
2016-09-07,17.87920379638672
2016-09-08,17.993377685546875
2016-09-09,17.576961517333984
2016-09-12,17.677709579467773
2016-09-13,17.315017700195312
2016-09-14,17.187408447265625
2016-09-15,17.321739196777344
2016-09-16,17.301591873168945
2016-09-19,17.34859848022461
2016-09-20,17.435916900634766
2016-09-21,17.697851181030273
2016-09-22,17.496362686157227
2016-09-23,17.34859848022461
2016-09-26,17.100088119506836
2016-09-27,16.791139602661133
2016-09-28,16.871736526489258
2016-09-29,16.831432342529297
2016-09-30,17.147106170654297
2016-10-03,16.918746948242188
2016-10-04,16.85158348083496
2016-10-05,16.88515853881836
2016-10-06,16.65009117126465
2016-10-07,16.57621192932129
2016-10-10,16.562774658203125
2016-10-11,16.32098388671875
2016-10-12,16.226953506469727
2016-10-13,16.01202964782715
2016-10-14,15.904563903808594
2016-10-17,15.797099113464355
2016-10-18,15.857550621032715
2016-10-19,15.92470645904541
2016-10-20,15.864263534545898
2016-10-21,16.16650390625
2016-10-24,16.65009117126465
2016-10-25,16.818004608154297
2016-10-26,17.04636001586914
2016-10-27,17.01949691772461
2016-10-28,17.126953125
2016-10-31,16.81128692626953
2016-11-01,16.737401962280273
2016-11-02,16.361284255981445
2016-11-03,16.2861385345459
2016-11-04,16.08119010925293
2016-11-07,16.299802780151367
2016-11-08,16.422761917114258
2016-11-09,16.183671951293945
2016-11-10,16.75750160217285
2016-11-11,16.532072067260742
2016-11-14,17.263032913208008
2016-11-15,17.693410873413086
2016-11-16,17.461145401000977
2016-11-17,17.693410873413086
2016-11-18,18.171607971191406
2016-11-21,18.000823974609375
2016-11-22,18.09646987915039
2016-11-23,17.78221893310547
2016-11-25,18.1374568939209
2016-11-28,17.631929397583008
2016-11-29,17.75489616394043
2016-11-30,17.584108352661133
2016-12-01,17.864194869995117
2016-12-02,17.666088104248047
2016-12-05,18.03498077392578
2016-12-06,18.1374568939209
2016-12-07,19.517406463623047
2016-12-08,20.364501953125
2016-12-09,20.16638946533203
2016-12-12,20.009267807006836
2016-12-13,20.036584854125977
2016-12-14,19.87946891784668
2016-12-15,19.968276977539062
2016-12-16,19.79065704345703
2016-12-19,19.86581039428711
2016-12-20,19.749671936035156
2016-12-21,19.469585418701172
2016-12-22,19.12118148803711
2016-12-23,19.22365379333496
2016-12-27,18.950397491455078
2016-12-28,18.670305252075195
2016-12-29,18.54734230041504
2016-12-30,18.465368270874023
2017-01-03,19.209993362426758
2017-01-04,20.357669830322266
2017-01-05,20.781217575073242
2017-01-06,20.842700958251953
2017-01-09,20.81537437438965
2017-01-10,20.5421199798584
2017-01-11,20.63775634765625
2017-01-12,20.63092803955078
2017-01-13,20.55577850341797
2017-01-17,20.26886749267578
2017-01-18,20.20737648010254
2017-01-19,20.022933959960938
2017-01-20,20.20737648010254
2017-01-23,20.20054817199707
2017-01-24,20.706071853637695
2017-01-25,20.917850494384766
2017-01-26,21.320899963378906
2017-01-27,21.382387161254883
2017-01-30,21.19110870361328
2017-01-31,20.924680709838867
2017-02-01,21.286746978759766
2017-02-02,21.356107711791992
2017-02-03,21.321428298950195
2017-02-06,21.23819923400879
2017-02-07,21.18964385986328
2017-02-08,21.175769805908203
2017-02-09,20.926067352294922
2017-02-10,21.050922393798828
2017-02-13,21.120283126831055
2017-02-14,21.120283126831055
2017-02-15,21.460142135620117
2017-02-16,21.085599899291992
2017-02-17,20.96074676513672
2017-02-21,21.18964385986328
2017-02-22,21.030113220214844
2017-02-23,20.690242767333984
2017-02-24,20.48910140991211
2017-02-27,20.662500381469727
2017-02-28,20.48910140991211
2017-03-01,20.808155059814453
2017-03-02,20.58620262145996
2017-03-03,20.57233428955078
2017-03-06,20.475223541259766
2017-03-07,20.38506317138672
2017-03-08,20.18391227722168
2017-03-09,19.850980758666992
2017-03-10,20.072935104370117
2017-03-13,21.050922393798828
2017-03-14,20.974628448486328
2017-03-15,21.161895751953125
2017-03-16,21.224321365356445
2017-03-17,21.21738624572754
2017-03-20,21.175769805908203
2017-03-21,20.81509017944336
2017-03-22,20.794281005859375
2017-03-23,20.731855392456055
2017-03-24,20.58620262145996
2017-03-27,20.52377700805664
2017-03-28,20.544588088989258
2017-03-29,20.329565048217773
2017-03-30,20.5931453704834
2017-03-31,20.600078582763672
2017-04-03,20.48910140991211
2017-04-04,20.558460235595703
2017-04-05,20.44054412841797
2017-04-06,20.641695022583008
2017-04-07,20.38506317138672
2017-04-10,20.419734954833984
2017-04-11,20.281023025512695
2017-04-12,20.294889450073242
2017-04-13,20.0174503326416
2017-04-17,20.2879581451416
2017-04-18,20.530717849731445
2017-04-19,20.849775314331055
2017-04-20,20.96074676513672
2017-04-21,21.00236701965332
2017-04-24,21.106409072875977
2017-04-25,21.42546844482422
2017-04-26,21.689037322998047
2017-04-27,22.09571075439453
2017-04-28,22.002958297729492
2017-05-01,22.002958297729492
2017-05-02,21.938745498657227
2017-05-03,21.967288970947266
2017-05-04,21.589157104492188
2017-05-05,21.60342025756836
2017-05-08,21.489273071289062
2017-05-09,21.396522521972656
2017-05-10,21.417924880981445
2017-05-11,21.403656005859375
2017-05-12,21.339445114135742
2017-05-15,21.482131958007812
2017-05-16,21.553485870361328
2017-05-17,20.91850471496582
2017-05-18,20.889968872070312
2017-05-19,21.31090545654297
2017-05-22,22.74494743347168
2017-05-23,23.1658878326416
2017-05-24,23.20869255065918
2017-05-25,23.1658878326416
2017-05-26,23.24437141418457
2017-05-30,23.444135665893555
2017-05-31,23.458410263061523
2017-06-01,23.865076065063477
2017-06-02,24.03630828857422
2017-06-05,23.772323608398438
2017-06-06,23.622499465942383
2017-06-07,23.750925064086914
2017-06-08,23.750925064086914
2017-06-09,23.807992935180664
2017-06-12,23.28003692626953
2017-06-13,23.494075775146484
2017-06-14,23.379926681518555
2017-06-15,23.215829849243164
2017-06-16,23.30144500732422
2017-06-19,23.593957901000977
2017-06-20,23.50121307373047
2017-06-21,23.515483856201172
2017-06-22,23.586828231811523
2017-06-23,23.643905639648438
2017-06-26,23.651039123535156
2017-06-27,23.508344650268555
2017-06-28,23.786598205566406
2017-06-29,23.736648559570312
2017-06-30,23.793729782104492
2017-07-03,23.629638671875
2017-07-05,23.565420150756836
2017-07-06,23.458410263061523
2017-07-07,23.536888122558594
2017-07-10,23.758056640625
2017-07-11,23.922151565551758
2017-07-12,24.022035598754883
2017-07-13,24.164724349975586
2017-07-14,24.57139778137207
2017-07-17,24.649877548217773
2017-07-18,24.621337890625
2017-07-19,24.8139705657959
2017-07-20,24.457239151000977
2017-07-21,24.5571231842041
2017-07-24,24.507183074951172
2017-07-25,24.649877548217773
2017-07-26,24.60706901550293
2017-07-27,24.47661018371582
2017-07-28,24.302650451660156
2017-07-31,24.24466896057129
2017-08-01,24.28090476989746
2017-08-02,24.070714950561523
2017-08-03,24.048965454101562
2017-08-04,24.48385238647461
2017-08-07,24.534584045410156
2017-08-08,24.491100311279297
2017-08-09,24.20842742919922
2017-08-10,23.411144256591797
2017-08-11,23.157459259033203
2017-08-14,23.505367279052734
2017-08-15,23.382150650024414
2017-08-16,23.316917419433594
2017-08-17,22.903778076171875
2017-08-18,22.84579849243164
2017-08-21,22.729825973510742
2017-08-22,23.019750595092773
2017-08-23,23.04874038696289
2017-08-24,22.918277740478516
2017-08-25,22.88204002380371
2017-08-28,23.157459259033203
2017-08-29,23.150211334228516
2017-08-30,23.577842712402344
2017-08-31,23.722810745239258
2017-09-01,23.70831298828125
2017-09-05,23.22269630432129
2017-09-06,23.20094871520996
2017-09-07,22.918277740478516
2017-09-08,22.911029815673828
2017-09-11,23.30242156982422
2017-09-12,23.338659286499023
2017-09-13,23.215442657470703
2017-09-14,23.25893783569336
2017-09-15,23.403898239135742
2017-09-18,23.432891845703125
2017-09-19,23.490877151489258
2017-09-20,23.643081665039062
2017-09-21,23.70831298828125
2017-09-22,24.04172134399414
2017-09-25,24.01273536682129
2017-09-26,23.795291900634766
2017-09-27,23.867765426635742
2017-09-28,24.15768814086914
2017-09-29,24.186677932739258
2017-10-02,23.918508529663086
2017-10-03,24.085203170776367
2017-10-04,24.324392318725586
2017-10-05,24.367881774902344
2017-10-06,24.237415313720703
2017-10-09,24.106950759887695
2017-10-10,23.976490020751953
2017-10-11,24.05621910095215
2017-10-12,23.918508529663086
2017-10-13,23.867765426635742
2017-10-16,24.106950759887695
2017-10-17,24.077960968017578
2017-10-18,24.27366065979004
2017-10-19,24.650550842285156
2017-10-20,24.976715087890625
2017-10-23,25.1651668548584
2017-10-24,25.070941925048828
2017-10-25,24.766523361206055
2017-10-26,24.47661018371582
2017-10-27,24.60144805908203
2017-10-30,24.27098274230957
2017-10-31,24.447229385375977
2017-11-01,24.153472900390625
2017-11-02,23.87441635131836
2017-11-03,24.153472900390625
2017-11-06,24.256288528442383
2017-11-07,24.263633728027344
2017-11-08,23.97722816467285
2017-11-09,23.8156681060791
2017-11-10,23.595361709594727
2017-11-13,23.323638916015625
2017-11-14,22.912391662597656
2017-11-15,22.706771850585938
2017-11-16,23.184112548828125
2017-11-17,23.338329315185547
2017-11-20,23.375043869018555
2017-11-21,23.41176414489746
2017-11-22,23.389734268188477
2017-11-24,23.257543563842773
2017-11-27,22.993173599243164
2017-11-28,23.1253604888916
2017-11-29,23.15473747253418
2017-11-30,23.294267654418945
2017-12-01,23.191448211669922
2017-12-04,23.580677032470703
2017-12-05,23.602699279785156
2017-12-06,23.323638916015625
2017-12-07,23.448484420776367
2017-12-08,23.639419555664062
2017-12-11,23.624731063842773
2017-12-12,23.536605834960938
2017-12-13,23.492549896240234
2017-12-14,23.294267654418945
2017-12-15,23.066614151000977
2017-12-18,23.35301971435547
2017-12-19,23.279577255249023
2017-12-20,23.492549896240234
2017-12-21,24.160825729370117
2017-12-22,24.058013916015625
2017-12-26,23.742237091064453
2017-12-27,23.87441635131836
2017-12-28,23.698169708251953
2017-12-29,23.514577865600586
2018-01-02,23.881763458251953
2018-01-03,24.23426628112793
2018-01-04,24.425193786621094
2018-01-05,24.241605758666992
2018-01-08,24.439882278442383
2018-01-09,24.77769660949707
2018-01-10,25.100826263427734
2018-01-11,25.35785484313965
2018-01-12,25.98941421508789
2018-01-16,25.717695236206055
2018-01-17,25.67363166809082
2018-01-18,25.636913299560547
2018-01-19,25.482688903808594
2018-01-22,25.7030029296875
2018-01-23,26.31253433227539
2018-01-24,26.49612808227539
2018-01-25,26.69440460205078
2018-01-26,27.01018714904785
2018-01-29,26.848623275756836
2018-01-30,26.532855987548828
2018-01-31,26.841279983520508
2018-02-01,26.69440460205078
2018-02-02,25.923315048217773
2018-02-05,25.14488410949707
2018-02-06,25.44597625732422
2018-02-07,25.66629409790039
2018-02-08,24.895198822021484
2018-02-09,24.819868087768555
2018-02-12,25.06844139099121
2018-02-13,25.27182388305664
2018-02-14,25.445077896118164
2018-02-15,26.100414276123047
2018-02-16,25.99495506286621
2018-02-20,25.738847732543945
2018-02-21,25.640920639038086
2018-02-22,25.625852584838867
2018-02-23,25.80663299560547
2018-02-26,25.949756622314453
2018-02-27,25.761449813842773
2018-02-28,25.61079216003418
2018-03-01,25.286890029907227
2018-03-02,25.121177673339844
2018-03-05,25.181434631347656
2018-03-06,25.317018508911133
2018-03-07,25.01572036743164
2018-03-08,25.16636848449707
2018-03-09,25.655988693237305
2018-03-12,25.934694290161133
2018-03-13,25.80663299560547
2018-03-14,25.595720291137695
2018-03-15,25.369749069213867
2018-03-16,25.45261001586914
2018-03-19,25.143775939941406
2018-03-20,25.151308059692383
2018-03-21,25.060909271240234
2018-03-22,24.473371505737305
2018-03-23,24.01388168334961
2018-03-26,24.292587280273438
2018-03-27,23.931020736694336
2018-03-28,23.742712020874023
2018-03-29,24.06661033630371
2018-04-02,23.705049514770508
2018-04-03,23.441410064697266
2018-04-04,23.57699203491211
2018-04-05,23.57699203491211
2018-04-06,23.358549118041992
2018-04-09,23.132572174072266
2018-04-10,23.396209716796875
2018-04-11,23.335954666137695
2018-04-12,23.448944091796875
2018-04-13,23.14010238647461
2018-04-16,23.388675689697266
2018-04-17,23.712575912475586
2018-04-18,23.93855857849121
2018-04-19,24.194669723510742
2018-04-20,24.277524948120117
2018-04-23,24.3679141998291
2018-04-24,24.239864349365234
2018-04-25,23.848167419433594
2018-04-26,23.735177993774414
2018-04-27,23.483810424804688
2018-04-30,23.575218200683594
2018-05-01,23.689477920532227
2018-05-02,23.567594528198242
2018-05-03,23.65900421142578
2018-05-04,24.230289459228516
2018-05-07,24.283613204956055
2018-05-08,24.100801467895508
2018-05-09,24.336933135986328
2018-05-10,24.283613204956055
2018-05-11,23.971311569213867
2018-05-14,23.750410079956055
2018-05-15,23.689477920532227
2018-05-16,23.834197998046875
2018-05-17,23.956077575683594
2018-05-18,23.834197998046875
2018-05-21,24.13127326965332
2018-05-22,24.276002883911133
2018-05-23,24.215065002441406
2018-05-24,24.222681045532227
2018-05-25,24.314085006713867
2018-05-29,23.933225631713867
2018-05-30,24.169353485107422
2018-05-31,24.321701049804688
2018-06-01,24.63400650024414
2018-06-04,24.755878448486328
2018-06-05,24.694942474365234
2018-06-06,24.847291946411133
2018-06-07,24.87775993347168
2018-06-08,24.946308135986328
2018-06-11,25.060571670532227
2018-06-12,24.9996337890625
2018-06-13,25.167203903198242
2018-06-14,25.365257263183594
2018-06-15,25.33478546142578
2018-06-18,25.167203903198242
2018-06-19,24.93107795715332
2018-06-20,24.938688278198242
2018-06-21,24.710176467895508
2018-06-22,24.786344528198242
2018-06-25,24.367406845092773
2018-06-26,24.207447052001953
2018-06-27,24.25314712524414
2018-06-28,24.154123306274414
2018-06-29,24.50450897216797
2018-07-02,25.258609771728516
2018-07-03,26.088890075683594
2018-07-05,26.759197235107422
2018-07-06,27.063892364501953
2018-07-09,26.74397087097168
2018-07-10,26.614471435546875
2018-07-11,26.378347396850586
2018-07-12,26.705890655517578
2018-07-13,26.82014274597168
2018-07-16,26.91155242919922
2018-07-17,27.201000213623047
2018-07-18,27.597097396850586
2018-07-19,27.147682189941406
2018-07-20,27.383808135986328
2018-07-23,27.414281845092773
2018-07-24,27.566621780395508
2018-07-25,27.459991455078125
2018-07-26,27.421899795532227
2018-07-27,27.321256637573242
2018-07-30,27.06576919555664
2018-07-31,27.034801483154297
2018-08-01,26.926420211791992
2018-08-02,26.879966735839844
2018-08-03,27.104480743408203
2018-08-06,27.313512802124023
2018-08-07,27.53028678894043
2018-08-08,27.847700119018555
2018-08-09,27.692867279052734
2018-08-10,27.367706298828125
2018-08-13,27.089006423950195
2018-08-14,27.68512725830078
2018-08-15,27.414155960083008
2018-08-16,27.754804611206055
2018-08-17,28.02577018737793
2018-08-20,28.490285873413086
2018-08-21,28.250289916992188
2018-08-22,28.188352584838867
2018-08-23,28.10318946838379
2018-08-24,28.412874221801758
2018-08-27,28.552215576171875
2018-08-28,28.428348541259766
2018-08-29,28.58318519592285
2018-08-30,28.55996322631836
2018-08-31,28.575450897216797
2018-09-04,28.575450897216797
2018-09-05,28.22705841064453
2018-09-06,27.45287322998047
2018-09-07,27.29802131652832
2018-09-10,27.79351806640625
2018-09-11,27.592220306396484
2018-09-12,27.716093063354492
2018-09-13,27.824480056762695
2018-09-14,28.490285873413086
2018-09-17,28.722536087036133
2018-09-18,29.055444717407227
2018-09-19,29.032222747802734
2018-09-20,29.24898910522461
2018-09-21,30.57286834716797
2018-09-24,30.727703094482422
2018-09-25,30.224483489990234
2018-09-26,29.8606014251709
2018-09-27,29.49673843383789
2018-09-28,29.48125648498535
2018-10-01,30.007705688476562
2018-10-02,29.806406021118164
2018-10-03,30.224483489990234
2018-10-04,29.179311752319336
2018-10-05,28.908348083496094
2018-10-08,28.838672637939453
2018-10-09,28.76899528503418
2018-10-10,26.926420211791992
2018-10-11,26.77931785583496
2018-10-12,26.980607986450195
2018-10-15,27.21286964416504
2018-10-16,27.87093162536621
2018-10-17,27.94061279296875
2018-10-18,27.32900047302246
2018-10-19,26.825777053833008
2018-10-22,26.59351348876953
2018-10-23,26.152223587036133
2018-10-24,24.774168014526367
2018-10-25,25.347064971923828
2018-10-26,25.054903030395508
2018-10-29,24.02838706970215
2018-10-30,25.06279945373535
2018-10-31,25.5523681640625
2018-11-01,26.539403915405273
2018-11-02,26.21566390991211
2018-11-05,26.71312141418457
2018-11-06,27.068449020385742
2018-11-07,27.77121925354004
2018-11-08,27.913352966308594
2018-11-09,26.83946418762207
2018-11-12,26.20775604248047
2018-11-13,26.341991424560547
2018-11-14,25.99455451965332
2018-11-15,25.662912368774414
2018-11-16,25.63132667541504
2018-11-19,25.11017608642578
2018-11-20,24.470577239990234
2018-11-21,25.607643127441406
2018-11-23,26.19986343383789
2018-11-26,27.139514923095703
2018-11-27,26.70522689819336
2018-11-28,26.92632293701172
2018-11-29,26.649948120117188
2018-11-30,26.63416290283203
2018-12-03,27.518539428710938
2018-12-04,25.828733444213867
2018-12-06,25.34705924987793
2018-12-07,24.81011390686035
2018-12-10,24.075761795043945
2018-12-11,24.099451065063477
2018-12-12,24.083660125732422
2018-12-13,24.00469398498535
2018-12-14,23.499330520629883
2018-12-17,22.74129295349121
2018-12-18,22.662330627441406
2018-12-19,21.79373550415039
2018-12-20,21.880592346191406
2018-12-21,22.512298583984375
2018-12-24,22.8834228515625
2018-12-26,24.19420623779297
2018-12-27,24.052072525024414
2018-12-28,23.759906768798828
2018-12-31,23.538816452026367
2019-01-02,23.744121551513672
2019-01-03,23.08083152770996
2019-01-04,23.870458602905273
2019-01-07,24.58112335205078
2019-01-08,24.79432487487793
2019-01-09,25.06279945373535
2019-01-10,25.054903030395508
2019-01-11,25.24441146850586
2019-01-14,25.252307891845703
2019-01-15,25.449716567993164
2019-01-16,25.726089477539062
2019-01-17,25.773468017578125
2019-01-18,25.986663818359375
2019-01-22,25.733985900878906
2019-01-23,25.5523681640625
2019-01-24,25.670804977416992
2019-01-25,26.049833297729492
2019-01-28,26.20775604248047
2019-01-29,26.184070587158203
2019-01-30,26.168275833129883
2019-01-31,26.610469818115234
2019-02-01,26.84735679626465
2019-02-04,27.13162612915039
2019-02-05,27.336929321289062
2019-02-06,27.29744529724121
2019-02-07,27.25006866455078
2019-02-08,27.11353302001953
2019-02-11,26.744096755981445
2019-02-12,26.985031127929688
2019-02-13,27.12157440185547
2019-02-14,26.663793563842773
2019-02-15,26.784250259399414
2019-02-19,26.904722213745117
2019-02-20,27.643592834472656
2019-02-21,27.314313888549805
2019-02-22,27.025190353393555
2019-02-25,27.225980758666992
2019-02-26,27.081417083740234
2019-02-27,26.92881202697754
2019-02-28,26.816377639770508
2019-03-01,26.936845779418945
2019-03-04,27.065349578857422
2019-03-05,26.880632400512695
2019-03-06,27.081417083740234
2019-03-07,26.687881469726562
2019-03-08,26.454967498779297
2019-03-11,26.89669418334961
2019-03-12,27.009126663208008
2019-03-13,27.482973098754883
2019-03-14,27.651628494262695
2019-03-15,28.013029098510742
2019-03-18,28.486879348754883
2019-03-19,28.157604217529297
2019-03-20,27.964845657348633
2019-03-21,28.31019401550293
2019-03-22,27.563283920288086
2019-03-25,27.418729782104492
2019-03-26,27.715879440307617
2019-03-27,27.63556671142578
2019-03-28,27.796199798583984
2019-03-29,28.0853271484375
2019-04-01,28.430662155151367
2019-04-02,27.812255859375
2019-04-03,27.964845657348633
2019-04-04,27.884538650512695
2019-04-05,27.956815719604492
2019-04-08,27.972883224487305
2019-04-09,27.66769027709961
2019-04-10,27.91666603088379
2019-04-11,28.0050048828125
2019-04-12,28.535072326660156
2019-04-15,28.543094635009766
