Date,ARML3.SA
2022-06-06,12.116264343261719
2022-06-07,11.89990234375
2022-06-08,11.854826927185059
2022-06-09,12.485882759094238
2022-06-10,11.638465881347656
2022-06-13,10.818092346191406
2022-06-14,10.367340087890625
2022-06-15,10.836124420166016
2022-06-17,11.034455299377441
2022-06-20,10.926273345947266
2022-06-21,10.809078216552734
2022-06-22,10.718928337097168
2022-06-23,11.205740928649902
2022-06-24,11.449149131774902
2022-06-27,10.998393058776855
2022-06-28,11.007408142089844
2022-06-29,10.845138549804688
2022-06-30,10.944305419921875
2022-07-01,10.666122436523438
2022-07-04,10.684261322021484
2022-07-05,10.475655555725098
2022-07-06,10.466584205627441
2022-07-07,10.874726295471191
2022-07-08,10.929145812988281
2022-07-11,10.348676681518555
2022-07-12,10.312397003173828
2022-07-13,10.131000518798828
2022-07-14,9.550532341003418
2022-07-15,9.650300979614258
2022-07-18,9.604951858520508
2022-07-19,9.668437004089355
2022-07-20,10.103793144226074
2022-07-21,10.194489479064941
2022-07-22,10.094720840454102
2022-07-25,9.550532341003418
2022-07-26,9.187738418579102
2022-07-27,9.722858428955078
2022-07-28,10.466584205627441
2022-07-29,10.774959564208984
2022-08-01,10.774959564208984
2022-08-02,10.96542739868164
2022-08-03,11.518685340881348
2022-08-04,12.217061996459961
2022-08-05,12.661483764648438
2022-08-08,12.688692092895508
2022-08-09,12.407529830932617
2022-08-10,14.1307954788208
2022-08-11,14.502659797668457
2022-08-12,14.811033248901367
2022-08-15,15.50940990447998
2022-08-16,14.70219612121582
2022-08-17,14.33033275604248
2022-08-18,14.230563163757324
2022-08-19,13.196603775024414
2022-08-22,13.069625854492188
2022-08-23,14.312192916870117
2022-08-24,14.602428436279297
2022-08-25,14.684056282043457
2022-08-26,14.230563163757324
2022-08-29,14.55707836151123
2022-08-30,14.239635467529297
2022-08-31,14.511730194091797
2022-09-01,14.72033405303955
2022-09-02,14.439172744750977
2022-09-05,14.45730972290039
2022-09-06,14.511730194091797
2022-09-08,15.064990997314453
2022-09-09,15.22824764251709
2022-09-12,15.0831298828125
2022-09-13,14.411961555480957
2022-09-14,14.30312442779541
2022-09-15,14.42103099822998
2022-09-16,14.257774353027344
2022-09-19,14.43010139465332
2022-09-20,14.357542037963867
2022-09-21,14.611496925354004
2022-09-22,14.783824920654297
2022-09-23,14.239635467529297
2022-09-26,13.940330505371094
2022-09-27,13.867773056030273
2022-09-28,12.780119895935059
2022-09-29,12.725347518920898
2022-09-30,13.081364631652832
2022-10-03,14.386762619018555
2022-10-04,14.395892143249512
2022-10-05,14.167675971984863
2022-10-06,14.468921661376953
2022-10-07,14.158548355102539
2022-10-10,13.91207218170166
2022-10-11,13.64734172821045
2022-10-13,13.55605697631836
2022-10-14,13.282196044921875
2022-10-17,13.546926498413086
2022-10-18,13.51954174041748
2022-10-19,13.610825538635254
2022-10-20,13.428254127502441
2022-10-21,14.185931205749512
2022-10-24,14.514564514160156
2022-10-25,13.930330276489258
2022-10-26,13.446511268615723
2022-10-27,14.07638931274414
2022-10-28,14.149415969848633
2022-10-31,14.7153959274292
2022-11-01,14.688009262084961
2022-11-03,14.907096862792969
2022-11-04,14.496307373046875
2022-11-07,13.802529335021973
2022-11-08,14.231576919555664
2022-11-09,13.76601505279541
2022-11-10,13.145265579223633
2022-11-11,12.405843734741211
2022-11-14,12.351073265075684
2022-11-16,11.292147636413574
2022-11-17,11.529492378234863
2022-11-18,11.009160995483398
2022-11-21,11.301278114318848
2022-11-22,10.671399116516113
2022-11-23,11.009160995483398
2022-11-24,11.502107620239258
2022-11-25,10.954387664794922
2022-11-28,10.82658863067627
2022-11-29,11.073060989379883
2022-11-30,10.689658164978027
2022-12-01,10.890488624572754
2022-12-02,11.64816665649414
2022-12-05,10.589242935180664
2022-12-06,11.136961936950684
2022-12-07,11.547751426696777
2022-12-08,11.27389144897461
2022-12-09,10.88135814666748
2022-12-12,10.41579818725586
2022-12-13,10.20583724975586
2022-12-14,10.214967727661133
2022-12-15,10.141937255859375
2022-12-16,8.736124038696289
2022-12-19,8.681351661682129
2022-12-20,9.26558780670166
2022-12-21,9.941106796264648
2022-12-22,10.132808685302734
2022-12-23,10.780942916870117
2022-12-26,10.77181625366211
2022-12-27,10.653143882751465
2022-12-28,11.100446701049805
2022-12-29,10.831932067871094
2023-01-02,9.624285697937012
2023-01-03,9.329289436340332
2023-01-04,9.366164207458496
2023-01-05,9.762566566467285
2023-01-06,10.22350025177002
2023-01-09,10.140531539916992
2023-01-10,10.785839080810547
2023-01-11,11.053178787231445
2023-01-12,11.016304969787598
2023-01-13,10.721307754516602
2023-01-16,10.15896987915039
2023-01-17,10.389436721801758
2023-01-18,11.191459655761719
2023-01-19,11.329740524291992
2023-01-20,10.970212936401367
2023-01-23,11.071619033813477
2023-01-24,11.302082061767578
2023-01-25,11.689268112182617
2023-01-26,11.726142883300781
2023-01-27,11.394268989562988
2023-01-30,11.394268989562988
2023-01-31,12.094886779785156
2023-02-01,12.36223030090332
2023-02-02,12.583477973937988
2023-02-03,11.661611557006836
2023-02-06,11.532550811767578
2023-02-07,11.412707328796387
2023-02-08,11.59708023071289
2023-02-09,10.970212936401367
2023-02-10,10.896463394165039
2023-02-13,11.274428367614746
2023-02-14,11.394268989562988
2023-02-15,12.426761627197266
2023-02-16,12.085670471191406
2023-02-17,12.113327026367188
2023-02-22,13.348627090454102
2023-02-23,13.145816802978516
2023-02-24,12.823163032531738
2023-02-27,12.389885902404785
2023-02-28,12.518948554992676
2023-03-01,12.445198059082031
2023-03-02,12.36223030090332
2023-03-03,12.21473217010498
2023-03-06,12.408323287963867
2023-03-07,12.426761627197266
2023-03-08,13.219566345214844
2023-03-09,13.634407043457031
2023-03-10,13.173471450805664
2023-03-13,13.044411659240723
2023-03-14,12.804726600646973
2023-03-15,12.629570007324219
2023-03-16,12.445198059082031
2023-03-17,11.938172340393066
2023-03-20,11.108491897583008
2023-03-21,10.970212936401367
2023-03-22,11.163804054260254
2023-03-23,9.863971710205078
2023-03-24,10.721307754516602
2023-03-27,10.417092323303223
2023-03-28,10.69365119934082
2023-03-29,10.324904441833496
2023-03-30,10.804275512695312
2023-03-31,10.610684394836426
2023-04-03,10.92411994934082
2023-04-04,10.65113639831543
2023-04-05,10.771331787109375
2023-04-06,10.521696090698242
2023-04-10,10.244321823120117
2023-04-11,11.002476692199707
2023-04-12,11.326078414916992
2023-04-13,11.529485702514648
2023-04-14,11.631187438964844
2023-04-17,11.557222366333008
2023-04-18,11.381552696228027
2023-04-19,10.808314323425293
2023-04-20,11.09493350982666
2023-04-24,10.95624828338623
2023-04-25,10.447729110717773
2023-04-26,10.614151954650879
2023-04-27,10.937753677368164
2023-04-28,11.215128898620605
2023-05-02,11.159653663635254
2023-05-03,11.649681091308594
2023-05-04,11.871578216552734
2023-05-05,12.97182559967041
2023-05-08,13.008810043334961
2023-05-09,12.944089889526367
2023-05-10,11.09493350982666
2023-05-11,10.549433708190918
2023-05-12,11.085686683654785
2023-05-15,11.88082504272461
2023-05-16,11.871578216552734
2023-05-17,12.944089889526367
2023-05-18,13.868667602539062
2023-05-19,14.700786590576172
2023-05-22,14.663803100585938
2023-05-23,14.007352828979492
2023-05-24,14.229252815246582
2023-05-25,14.608329772949219
2023-05-26,14.857966423034668
2023-05-29,14.84871768951416
2023-05-30,14.506625175476074
2023-05-31,14.525117874145508
2023-06-01,14.645312309265137
2023-06-02,14.229252815246582
2023-06-05,14.266236305236816
2023-06-06,14.673049926757812
2023-06-07,14.469642639160156
2023-06-09,14.525117874145508
2023-06-12,14.414169311523438
2023-06-13,13.683752059936523
2023-06-14,13.683752059936523
2023-06-15,13.66525936126709
2023-06-16,12.925597190856934
2023-06-19,13.286181449890137
2023-06-20,13.480344772338867
2023-06-21,13.563556671142578
2023-06-22,13.406377792358398
2023-06-23,13.674506187438965
2023-06-26,13.572803497314453
2023-06-27,13.434114456176758
2023-06-28,13.674506187438965
2023-06-29,13.859420776367188
2023-06-30,13.850174903869629
2023-07-03,13.933387756347656
2023-07-04,13.766963958740234
2023-07-05,13.924141883850098
2023-07-06,13.595754623413086
2023-07-07,13.939833641052246
2023-07-10,13.577156066894531
2023-07-11,12.981992721557617
2023-07-12,12.665812492370605
2023-07-13,12.637913703918457
2023-07-14,12.47982406616211
2023-07-17,12.182243347167969
2023-07-18,12.228739738464355
2023-07-19,12.014854431152344
2023-07-20,12.145044326782227
2023-07-21,12.135746002197266
2023-07-24,12.163642883300781
2023-07-25,12.098548889160156
2023-07-26,12.15434455871582
2023-07-27,11.96835708618164
2023-07-28,11.95905590057373
2023-07-31,12.200841903686523
2023-08-01,12.507721900939941
2023-08-02,12.15434455871582
2023-08-03,12.349632263183594
2023-08-04,13.01919174194336
2023-08-07,13.214478492736816
2023-08-08,13.335371017456055
2023-08-09,13.251676559448242
2023-08-10,13.11218547821045
2023-08-11,13.07498836517334
2023-08-14,13.363269805908203
2023-08-15,13.45626449584961
2023-08-16,13.344671249389648
2023-08-17,12.489124298095703
2023-08-18,12.498422622680664
2023-08-21,12.182243347167969
2023-08-22,12.768106460571289
2023-08-23,12.963393211364746
2023-08-24,12.600715637207031
2023-08-25,12.526321411132812
2023-08-28,12.47982406616211
2023-08-29,13.140083312988281
2023-08-30,12.684412002563477
2023-08-31,11.800965309143066
2023-09-01,12.089249610900879
2023-09-04,12.098548889160156
2023-09-05,12.2101411819458
2023-09-06,12.089249610900879
2023-09-08,11.800965309143066
2023-09-11,11.800965309143066
2023-09-12,12.247340202331543
2023-09-13,11.940457344055176
2023-09-14,12.061349868774414
2023-09-15,11.71727180480957
2023-09-18,11.503384590148926
2023-09-19,11.438288688659668
2023-09-20,11.391792297363281
2023-09-21,10.824527740478516
2023-09-22,10.657137870788574
2023-09-25,10.517646789550781
2023-09-26,10.396754264831543
2023-09-27,10.722232818603516
2023-09-28,11.252300262451172
2023-09-29,11.940457344055176
2023-10-02,11.596378326416016
2023-10-03,11.49293041229248
2023-10-04,11.604966163635254
2023-10-05,11.819698333740234
2023-10-06,11.483593940734863
2023-10-09,12.146468162536621
2023-10-10,12.61328125
2023-10-11,12.687970161437988
2023-10-13,12.211820602416992
2023-10-16,11.857044219970703
2023-10-17,11.642309188842773
2023-10-18,11.49293041229248
2023-10-19,11.735672950744629
2023-10-20,11.296868324279785
2023-10-23,11.931734085083008
2023-10-24,12.305185317993164
2023-10-25,12.258503913879395
2023-10-26,11.950406074523926
2023-10-27,11.464920997619629
2023-10-30,11.119481086730957
2023-10-31,11.324877738952637
2023-11-01,11.717000007629395
2023-11-03,12.977394104003906
2023-11-06,12.40788459777832
2023-11-07,12.463900566101074
2023-11-08,13.304162979125977
2023-11-09,13.574914932250977
2023-11-10,13.836329460144043
2023-11-13,13.817658424377441
2023-11-14,14.564558982849121
2023-11-16,14.844645500183105
2023-11-17,14.844645500183105
2023-11-20,14.7699556350708
2023-11-21,14.4992036819458
2023-11-22,14.377832412719727
2023-11-23,14.54588508605957
2023-11-24,14.2191162109375
2023-11-27,14.508540153503418
2023-11-28,14.984687805175781
2023-11-29,14.947343826293945
2023-11-30,15.5448637008667
2023-12-01,15.684907913208008
2023-12-04,16.114376068115234
2023-12-05,16.441144943237305
2023-12-06,16.842605590820312
2023-12-07,16.43181037902832
2023-12-08,16.049022674560547
2023-12-11,15.675573348999023
2023-12-12,15.628889083862305
2023-12-13,16.263757705688477
2023-12-14,16.0770320892334
2023-12-15,15.675573348999023
2023-12-18,15.93698787689209
2023-12-19,15.93698787689209
2023-12-20,15.955659866333008
2023-12-21,16.18906593322754
2023-12-22,16.114376068115234
2023-12-26,16.067691802978516
2023-12-27,15.815616607666016
2023-12-28,15.918313980102539
2024-01-02,15.01269817352295
2024-01-03,15.162076950073242
2024-01-04,14.36849594116211
2024-01-05,14.331151962280273
2024-01-08,14.685929298400879
2024-01-09,14.947343826293945
2024-01-10,14.620575904846191
2024-01-11,14.723275184631348
2024-01-12,14.704602241516113
2024-01-15,15.003362655639648
2024-01-16,14.555222511291504
2024-01-17,14.097744941711426
2024-01-18,14.041728019714355
2024-01-19,13.976373672485352
2024-01-22,13.51889705657959
2024-01-23,13.397526741027832
2024-01-24,12.977394104003906
2024-01-25,13.500226020812988
2024-01-26,13.752302169799805
2024-01-29,13.798983573913574
2024-01-30,13.406862258911133
2024-01-31,13.332172393798828
2024-02-01,12.884032249450684
2024-02-02,12.930712699890137
2024-02-05,12.641289710998535
2024-02-06,12.977394104003906
2024-02-07,13.136110305786133
2024-02-08,12.977394104003906
2024-02-09,12.949385643005371
2024-02-14,12.379875183105469
2024-02-15,12.753325462341309
2024-02-16,12.706643104553223
2024-02-19,12.40788459777832
2024-02-20,12.66929817199707
2024-02-21,12.417219161987305
2024-02-22,12.65996265411377
2024-02-23,12.146468162536621
2024-02-26,11.96907901763916
2024-02-27,12.585271835327148
2024-02-28,12.23049545288086
2024-02-29,11.838372230529785
2024-03-01,12.081113815307617
2024-03-04,11.866379737854004
2024-03-05,12.305185317993164
2024-03-06,12.277174949645996
2024-03-07,12.099787712097168
2024-03-08,12.053105354309082
2024-03-11,11.95974349975586
2024-03-12,12.165140151977539
2024-03-13,12.501246452331543
2024-03-14,12.39854621887207
2024-03-15,12.174476623535156
2024-03-18,12.155804634094238
2024-03-19,12.351865768432617
2024-03-20,12.547926902770996
2024-03-21,12.631954193115234
2024-03-22,12.510581970214844
2024-03-25,12.286511421203613
2024-03-26,12.557263374328613
2024-03-27,11.623637199401855
2024-03-28,11.754345893859863
2024-04-01,11.287532806396484
2024-04-02,11.0167818069458
2024-04-03,10.753289222717285
2024-04-04,10.988077163696289
2024-04-05,11.110166549682617
2024-04-08,11.307389259338379
2024-04-09,11.664267539978027
2024-04-10,11.401304244995117
2024-04-11,11.091385841369629
2024-04-12,10.518501281738281
2024-04-15,10.133448600769043
2024-04-16,10.180407524108887
2024-04-17,9.955011367797852
2024-04-18,9.75778865814209
2024-04-19,9.785964012145996
2024-04-22,10.114666938781738
2024-04-23,10.10527515411377
2024-04-24,9.701438903808594
2024-04-25,10.114666938781738
2024-04-26,10.546674728393555
2024-04-29,10.649982452392578
2024-04-30,9.81413745880127
2024-05-02,9.81413745880127
2024-05-03,10.001967430114746
2024-05-06,9.607523918151855
2024-05-07,9.626306533813477
2024-05-08,9.5136079788208
2024-05-09,9.194297790527344
2024-05-10,9.654481887817383
2024-05-13,9.99257755279541
2024-05-14,10.171015739440918
2024-05-15,10.349454879760742
2024-05-16,10.471543312072754
2024-05-17,10.396411895751953
2024-05-20,10.856596946716309
2024-05-21,10.894163131713867
2024-05-22,10.725114822387695
2024-05-23,9.879878997802734
2024-05-24,9.851702690124512
2024-05-27,9.964401245117188
2024-05-28,9.523000717163086
2024-05-29,9.410303115844727
2024-05-31,9.832921981811523
2024-06-03,10.020750999450684
2024-06-04,9.955011367797852
2024-06-05,10.058317184448242
2024-06-06,10.039534568786621
2024-06-07,9.776570320129395
2024-06-10,9.551176071166992
2024-06-11,9.5136079788208
2024-06-12,9.344561576843262
2024-06-13,9.0722074508667
2024-06-14,9.147339820861816
2024-06-17,8.72472095489502
2024-06-18,8.790461540222168
2024-06-19,8.997075080871582
2024-06-20,9.231863021850586
2024-06-21,9.278820991516113
2024-06-24,9.353952407836914
2024-06-25,9.391517639160156
2024-06-26,9.194297790527344
2024-06-27,9.588741302490234
2024-06-28,9.260037422180176
2024-07-01,9.213080406188965
2024-07-02,9.410303115844727
2024-07-03,9.936227798461914
2024-07-04,10.216312408447266
2024-07-05,10.015804290771484
2024-07-08,10.26405143737793
2024-07-09,10.330886840820312
2024-07-10,10.349984169006348
2024-07-11,10.273599624633789
2024-07-12,9.987161636352539
2024-07-15,9.882134437561035
2024-07-16,9.92032527923584
2024-07-17,9.68162727355957
2024-07-18,9.347448348999023
2024-07-19,9.309257507324219
2024-07-22,9.509763717651367
2024-07-23,9.309257507324219
2024-07-24,9.17558479309082
2024-07-25,9.022817611694336
2024-07-26,9.194681167602539
2024-07-29,8.77457046508789
2024-07-30,8.211241722106934
2024-07-31,8.373557090759277
2024-08-01,8.316268920898438
2024-08-02,8.3449125289917
2024-08-05,8.144405364990234
2024-08-06,7.905706882476807
2024-08-07,8.268529891967773
2024-08-08,8.306720733642578
2024-08-09,8.44039249420166
2024-08-12,8.268529891967773
2024-08-13,8.564516067504883
2024-08-14,8.612256050109863
2024-08-15,8.612256050109863
2024-08-16,8.316268920898438
2024-08-19,8.889145851135254
2024-08-20,8.6504487991333
2024-08-21,8.545419692993164
2024-08-22,8.593159675598145
2024-08-23,9.166037559509277
2024-08-26,9.12784481048584
2024-08-27,8.879597663879395
2024-08-28,8.554967880249023
2024-08-29,8.153953552246094
2024-08-30,8.258981704711914
2024-09-02,8.115762710571289
2024-09-03,7.924802303314209
2024-09-04,8.306720733642578
2024-09-05,8.029829978942871
2024-09-06,8.001187324523926
2024-09-09,8.173049926757812
2024-09-10,8.33536434173584
2024-09-11,8.554967880249023
2024-09-12,8.526324272155762
2024-09-13,8.78411865234375
2024-09-16,8.79366683959961
2024-09-17,8.593159675598145
2024-09-18,8.602707862854004
2024-09-19,8.545419692993164
2024-09-20,8.44039249420166
2024-09-23,8.574063301086426
2024-09-24,8.402200698852539
2024-09-25,8.029829978942871
2024-09-26,7.60017204284668
2024-09-27,7.67655611038208
2024-09-30,7.581076622009277
2024-10-01,7.781583309173584
2024-10-02,7.962994575500488
2024-10-03,7.752939701080322
2024-10-04,7.838871479034424
2024-10-07,8.046152114868164
2024-10-08,7.824521064758301
2024-10-09,7.593255043029785
2024-10-10,7.5643463134765625
2024-10-11,7.71852445602417
2024-10-14,7.8437933921813965
2024-10-15,8.103968620300293
2024-10-16,7.920882701873779
2024-10-17,7.8437933921813965
2024-10-18,7.5643463134765625
2024-10-21,7.631799221038818
2024-10-22,7.419804573059082
2024-10-23,7.352352142333984
2024-10-24,7.2270827293396
2024-10-25,6.880182266235352
2024-10-28,6.966907501220703
2024-10-29,6.957271099090576
2024-10-30,7.429440498352051
2024-10-31,7.198173999786377
2024-11-01,7.0054521560668945
2024-11-04,7.323443412780762
2024-11-05,7.467985153198242
2024-11-06,7.785976886749268
2024-11-07,7.400532245635986
2024-11-08,7.053632736206055
2024-11-11,7.130721569061279
2024-11-12,7.072904586791992
2024-11-13,7.323443412780762
2024-11-14,7.660706996917725
2024-11-18,7.8437933921813965
2024-11-19,7.940154075622559
2024-11-21,7.467985153198242
2024-11-22,7.853429317474365
2024-11-25,7.901609897613525
2024-11-26,8.02687931060791
2024-11-27,7.188538074493408
2024-11-28,6.6103715896606445
2024-11-29,6.456193447113037
2024-12-02,6.6585516929626465
2024-12-03,6.475465774536133
2024-12-04,6.234562873840332
2024-12-05,6.253835201263428
2024-12-06,6.128566265106201
2024-12-09,5.993659973144531
2024-12-10,6.167110443115234
2024-12-11,6.427285671234131
2024-12-12,5.964751720428467
2024-12-13,5.637124061584473
2024-12-16,5.560035228729248
2024-12-17,5.7045769691467285
2024-12-18,5.434765815734863
2024-12-19,5.588943958282471
2024-12-20,5.945479869842529
2024-12-23,5.723849296569824
2024-12-26,5.521491050720215
2024-12-27,5.155318737030029
2024-12-30,4.846963405609131
2025-01-02,4.875871658325195
2025-01-03,5.049321174621582
2025-01-06,5.213135242462158
2025-01-07,5.338404655456543
2025-01-08,5.087865829467773
2025-01-09,5.126410484313965
2025-01-10,4.8084187507629395
2025-01-13,4.500063419342041
2025-01-14,4.577152252197266
2025-01-15,4.8565993309021
2025-01-16,4.65424108505249
2025-01-17,4.596424579620361
2025-01-20,4.779510498046875
2025-01-21,4.6349687576293945
2025-01-22,4.789146423339844
2025-01-23,4.8084187507629395
2025-01-24,4.70242166519165
2025-01-27,4.962596893310547
2025-01-28,4.750601768493652
2025-01-29,4.6349687576293945
2025-01-30,4.8084187507629395
2025-01-31,4.740966320037842
2025-02-03,4.567515850067139
2025-02-04,4.50969934463501
2025-02-05,4.0664381980896
2025-02-06,4.143527507781982
2025-02-07,3.998985767364502
2025-02-10,4.0664381980896
2025-02-11,4.201344013214111
2025-02-12,4.027894020080566
2025-02-13,4.008621692657471
2025-02-14,4.471155166625977
2025-02-17,4.740966320037842
2025-02-18,4.586788654327393
2025-02-19,4.326613426208496
2025-02-20,4.384429931640625
2025-02-21,4.230252265930176
2025-02-24,4.143527507781982
2025-02-25,4.220616340637207
2025-02-26,4.2398881912231445
2025-02-27,4.4133381843566895
2025-02-28,4.2495245933532715
2025-03-05,3.9700770378112793
2025-03-06,3.9797134399414062
2025-03-07,4.230252265930176
2025-03-10,4.21097993850708
2025-03-11,4.143527507781982
2025-03-12,4.307340621948242
2025-03-13,4.2398881912231445
2025-03-14,4.451882839202881
2025-03-17,4.586788654327393
2025-03-18,4.46151876449585
2025-03-19,4.740966320037842
2025-03-20,4.740966320037842
2025-03-21,4.875871658325195
2025-03-24,4.692785739898682
2025-03-25,4.596424579620361
2025-03-26,4.6349687576293945
2025-03-27,4.615696907043457
2025-03-28,3.9026246070861816
2025-03-31,3.6328134536743164
2025-04-01,3.5846328735351562
2025-04-02,3.989349126815796
2025-04-03,4.047165870666504
2025-04-04,3.8448078632354736
2025-04-07,4.076074600219727
2025-04-08,3.9604413509368896
2025-04-09,4.047165870666504
2025-04-10,4.124255180358887
2025-04-11,4.143527507781982
2025-04-14,3.998985767364502
2025-04-15,4.153163433074951
2025-04-16,4.327602863311768
2025-04-17,4.308021068572998
