Date,FERG.L
2019-05-13,5429.1318359375
2019-05-14,5458.09521484375
2019-05-15,5545.98388671875
2019-05-16,5542.98779296875
2019-05-17,5413.15185546875
2019-05-20,5389.18310546875
2019-05-21,5429.1318359375
2019-05-22,5393.17626953125
2019-05-23,5193.4296875
2019-05-24,5153.48095703125
2019-05-28,5155.47802734375
2019-05-29,5123.51806640625
2019-05-30,5153.48095703125
2019-05-31,5117.5263671875
2019-06-03,5065.591796875
2019-06-04,5159.47314453125
2019-06-05,5213.40380859375
2019-06-06,5251.3564453125
2019-06-07,5341.2431640625
2019-06-10,5093.55615234375
2019-06-11,5153.48095703125
2019-06-12,5303.29052734375
2019-06-13,5614.89599609375
2019-06-14,5558.966796875
2019-06-17,5568.95556640625
2019-06-18,5604.90869140625
2019-06-19,5636.869140625
2019-06-20,5674.82080078125
2019-06-21,5674.82080078125
2019-06-24,5698.791015625
2019-06-25,5692.7978515625
2019-06-26,5630.87744140625
2019-06-27,5580.93994140625
2019-06-28,5592.92529296875
2019-07-01,5654.8466796875
2019-07-02,5846.6044921875
2019-07-03,5836.61669921875
2019-07-04,5874.56787109375
2019-07-05,5792.67138671875
2019-07-08,5742.73486328125
2019-07-09,5642.8623046875
2019-07-10,5728.75146484375
2019-07-11,5692.7978515625
2019-07-12,5812.646484375
2019-07-15,5844.60595703125
2019-07-16,5906.52734375
2019-07-17,5910.52294921875
2019-07-18,5796.66650390625
2019-07-19,5880.5615234375
2019-07-22,5956.46533203125
2019-07-23,6004.404296875
2019-07-24,5974.44140625
2019-07-25,5994.41650390625
2019-07-26,6150.22021484375
2019-07-29,6292.04052734375
2019-07-30,6242.10302734375
2019-07-31,6156.21142578125
2019-08-01,6222.12841796875
2019-08-02,6044.35302734375
2019-08-05,5842.6083984375
2019-08-06,5916.515625
2019-08-07,5982.43115234375
2019-08-08,6094.2900390625
2019-08-09,6020.38330078125
2019-08-12,6008.39892578125
2019-08-13,6052.34326171875
2019-08-14,5992.41943359375
2019-08-15,5878.5625
2019-08-16,5958.46240234375
2019-08-19,6022.380859375
2019-08-20,5908.525390625
2019-08-21,6054.3408203125
2019-08-22,6058.33642578125
2019-08-23,5976.44091796875
2019-08-27,5876.5654296875
2019-08-28,5812.646484375
2019-08-29,5918.5126953125
2019-08-30,6036.36328125
2019-09-02,6132.2421875
2019-09-03,6262.0771484375
2019-09-04,6355.95849609375
2019-09-05,6407.89306640625
2019-09-06,6365.9462890625
2019-09-09,6341.9765625
2019-09-10,6210.14306640625
2019-09-11,6266.07373046875
2019-09-12,6208.1455078125
2019-09-13,6182.17822265625
2019-09-16,6100.28271484375
2019-09-17,6062.330078125
2019-09-18,6058.33642578125
2019-09-19,6042.35498046875
2019-09-20,5932.4951171875
2019-09-23,5928.49951171875
2019-09-24,5938.486328125
2019-09-25,5884.55517578125
2019-09-26,5906.52734375
2019-09-27,5916.515625
2019-09-30,5936.4892578125
2019-10-01,6178.1845703125
2019-10-02,6144.22705078125
2019-10-03,6270.06787109375
2019-10-04,6361.9521484375
2019-10-07,6367.94384765625
2019-10-08,6337.982421875
2019-10-09,6337.982421875
2019-10-10,6393.9111328125
2019-10-11,6391.9140625
2019-10-14,6419.87744140625
2019-10-15,6417.88134765625
2019-10-16,6379.9296875
2019-10-17,6361.9521484375
2019-10-18,6425.87109375
2019-10-21,6423.87353515625
2019-10-22,6467.81689453125
2019-10-23,6495.78271484375
2019-10-24,6490.91259765625
2019-10-25,6524.87451171875
2019-10-28,6510.890625
2019-10-29,6504.896484375
2019-10-30,6578.81689453125
2019-10-31,6578.81689453125
2019-11-01,6560.83544921875
2019-11-04,6594.79833984375
2019-11-05,6628.76123046875
2019-11-06,6708.673828125
2019-11-07,6718.66259765625
2019-11-08,6734.64599609375
2019-11-11,6724.65771484375
2019-11-12,6782.59375
2019-11-13,6762.615234375
2019-11-14,6796.57666015625
2019-11-15,6890.47705078125
2019-11-18,6878.4892578125
2019-11-19,6732.64892578125
2019-11-20,6664.72265625
2019-11-21,6642.7470703125
2019-11-22,6670.71533203125
2019-11-25,6790.58447265625
2019-11-26,6938.423828125
2019-11-27,6996.361328125
2019-11-28,6832.53857421875
2019-11-29,6714.66845703125
2019-12-02,6650.7373046875
2019-12-03,6466.93701171875
2019-12-04,6628.76123046875
2019-12-05,6604.78759765625
2019-12-06,6658.72998046875
2019-12-09,6704.6796875
2019-12-10,6726.654296875
2019-12-11,6792.5830078125
2019-12-12,6642.7470703125
2019-12-13,6644.74462890625
2019-12-16,6682.70361328125
2019-12-17,6962.3974609375
2019-12-18,6866.501953125
2019-12-19,6872.4951171875
2019-12-20,6908.45654296875
2019-12-23,6994.36279296875
2019-12-24,7062.28759765625
2019-12-27,7026.328125
2019-12-30,6878.4892578125
2019-12-31,6842.5283203125
2020-01-02,6970.388671875
2020-01-03,6998.35791015625
2020-01-06,6898.46728515625
2020-01-07,6940.421875
2020-01-08,6972.38720703125
2020-01-09,7138.2060546875
2020-01-10,7070.27880859375
2020-01-13,7158.1845703125
2020-01-14,7208.12841796875
2020-01-15,7168.1728515625
2020-01-16,7162.17919921875
2020-01-17,7168.1728515625
2020-01-20,7122.22265625
2020-01-21,7096.2509765625
2020-01-22,7128.2158203125
2020-01-23,6986.37158203125
2020-01-24,7042.3095703125
2020-01-27,6878.4892578125
2020-01-28,6912.45166015625
2020-01-29,6924.4384765625
2020-01-30,6912.45166015625
2020-01-31,6794.58251953125
2020-02-03,6892.4736328125
2020-02-04,7369.953125
2020-02-05,7282.0478515625
2020-02-06,7306.02294921875
2020-02-07,7431.88525390625
2020-02-10,7439.87548828125
2020-02-11,7521.78662109375
2020-02-12,7507.8017578125
2020-02-13,7547.75927734375
2020-02-14,7547.75927734375
2020-02-17,7589.71240234375
2020-02-18,7505.80322265625
2020-02-19,7593.7080078125
2020-02-20,7571.73193359375
2020-02-21,7557.748046875
2020-02-24,7331.99365234375
2020-02-25,7202.1357421875
2020-02-26,7244.08984375
2020-02-27,7052.29833984375
2020-02-28,6732.64892578125
2020-03-02,6772.6044921875
2020-03-03,6994.36279296875
2020-03-04,7122.22265625
2020-03-05,7076.2734375
2020-03-06,6686.69775390625
2020-03-09,6261.16259765625
2020-03-10,6167.265625
2020-03-11,5985.46484375
2020-03-12,5376.12841796875
2020-03-13,5488.00634765625
2020-03-16,5174.34912109375
2020-03-17,4894.6552734375
2020-03-18,4498.0888671875
2020-03-19,4515.06982421875
2020-03-20,4650.92138671875
2020-03-23,4081.543212890625
2020-03-24,4644.9287109375
2020-03-25,5080.4521484375
2020-03-26,5474.0224609375
2020-03-27,5074.45849609375
2020-03-30,4924.62255859375
2020-03-31,5050.4853515625
2020-04-01,4744.81884765625
2020-04-02,4559.0224609375
2020-04-03,4445.14599609375
2020-04-06,4747.8154296875
2020-04-07,5086.4453125
2020-04-08,5030.5068359375
2020-04-09,5294.21923828125
2020-04-14,5182.3408203125
2020-04-15,5064.4697265625
2020-04-16,4994.5458984375
2020-04-17,5268.24755859375
2020-04-20,5222.2978515625
2020-04-21,5046.48876953125
2020-04-22,5288.224609375
2020-04-23,5320.19140625
2020-04-24,5374.130859375
2020-04-27,5474.0224609375
2020-04-28,5685.7919921875
2020-04-29,5931.5234375
2020-04-30,5729.7431640625
2020-05-01,5547.94189453125
2020-05-04,5444.05615234375
2020-05-05,5490.00439453125
2020-05-06,5478.01953125
2020-05-07,5693.78271484375
2020-05-11,5839.623046875
2020-05-12,5961.49072265625
2020-05-13,6017.4296875
2020-05-14,5811.65380859375
2020-05-15,5663.81591796875
2020-05-18,6007.4404296875
2020-05-19,6115.32177734375
2020-05-20,6259.16552734375
2020-05-21,6201.22900390625
2020-05-22,6205.224609375
2020-05-26,6393.0185546875
2020-05-27,6373.04052734375
2020-05-28,6414.99462890625
2020-05-29,6359.056640625
2020-06-01,6375.0380859375
2020-06-02,6422.98681640625
2020-06-03,6578.81689453125
2020-06-04,6568.8271484375
2020-06-05,6602.78955078125
2020-06-08,6454.95166015625
2020-06-09,6323.0947265625
2020-06-10,6349.0673828125
2020-06-11,6043.40087890625
2020-06-12,6061.38134765625
2020-06-15,6031.41357421875
2020-06-16,6518.88134765625
2020-06-17,6550.84619140625
2020-06-18,6594.79833984375
2020-06-19,6558.8369140625
2020-06-22,6616.775390625
2020-06-23,6602.78955078125
2020-06-24,6339.07861328125
2020-06-25,6291.13134765625
2020-06-26,6349.0673828125
2020-06-29,6458.9462890625
2020-06-30,6604.78759765625
2020-07-01,6522.87841796875
2020-07-02,6564.83203125
2020-07-03,6508.89208984375
2020-07-06,6600.79296875
2020-07-07,6578.81689453125
2020-07-08,6544.85302734375
2020-07-09,6516.8837890625
2020-07-10,6594.79833984375
2020-07-13,6740.63916015625
2020-07-14,6650.7373046875
2020-07-15,6872.4951171875
2020-07-16,6880.486328125
2020-07-17,6902.462890625
2020-07-20,6914.44970703125
2020-07-21,6838.53271484375
2020-07-22,6864.50439453125
2020-07-23,6866.501953125
2020-07-24,6984.37353515625
2020-07-27,7000.35498046875
2020-07-28,6972.38720703125
2020-07-29,7014.34130859375
2020-07-30,6856.5126953125
2020-07-31,6784.59228515625
2020-08-03,7006.349609375
2020-08-04,6952.4091796875
2020-08-05,7128.2158203125
2020-08-06,6994.36279296875
2020-08-07,7016.3388671875
2020-08-10,7044.30810546875
2020-08-11,7106.23974609375
2020-08-12,7282.0478515625
2020-08-13,7242.091796875
2020-08-14,7092.255859375
2020-08-17,7232.1025390625
2020-08-18,7391.92822265625
2020-08-19,7421.896484375
2020-08-20,7417.89990234375
2020-08-21,7381.93994140625
2020-08-24,7501.80859375
2020-08-25,7453.86083984375
2020-08-26,7549.7568359375
2020-08-27,7425.890625
2020-08-28,7367.9541015625
2020-09-01,7286.044921875
2020-09-02,7435.88037109375
2020-09-03,7132.21240234375
2020-09-04,7072.27783203125
2020-09-07,7210.12744140625
2020-09-08,7242.091796875
2020-09-09,7359.96337890625
2020-09-10,7290.0380859375
2020-09-11,7272.05908203125
2020-09-14,7302.02587890625
2020-09-15,7417.89990234375
2020-09-16,7595.70458984375
2020-09-17,7631.6669921875
2020-09-18,7463.849609375
2020-09-21,7142.201171875
2020-09-22,7254.07861328125
2020-09-23,7501.80859375
2020-09-24,7373.9482421875
2020-09-25,7491.81982421875
2020-09-28,7407.91064453125
2020-09-29,7853.42431640625
2020-09-30,7803.478515625
2020-10-01,7929.34130859375
2020-10-02,7981.28515625
2020-10-05,8035.22509765625
2020-10-06,7929.34130859375
2020-10-07,8037.22412109375
2020-10-08,8025.23681640625
2020-10-09,8039.2216796875
2020-10-12,8017.2470703125
2020-10-13,8041.21923828125
2020-10-14,8131.12060546875
2020-10-15,7955.3134765625
2020-10-16,8107.14697265625
2020-10-19,8045.21484375
2020-10-20,8117.13720703125
2020-10-21,8061.197265625
2020-10-22,8013.25
2020-10-23,8063.19482421875
2020-10-26,7973.29345703125
2020-10-27,7885.38916015625
2020-10-28,7751.53564453125
2020-10-29,7775.50830078125
2020-10-30,7713.57763671875
2020-11-02,7841.4375
2020-11-03,8171.07763671875
2020-11-04,8278.9580078125
2020-11-05,8368.861328125
2020-11-06,8392.8349609375
2020-11-09,8310.923828125
2020-11-10,7991.2744140625
2020-11-11,8071.1865234375
2020-11-12,8108.70166015625
2020-11-13,7984.8134765625
2020-11-16,7962.83154296875
2020-11-17,8002.796875
2020-11-18,8000.7978515625
2020-11-19,8060.74462890625
2020-11-20,8126.68505859375
2020-11-23,8194.623046875
2020-11-24,8250.5751953125
2020-11-25,8366.47265625
2020-11-26,8242.5810546875
2020-11-27,8316.513671875
2020-11-30,8416.4248046875
2020-12-01,8564.2900390625
2020-12-02,8494.3544921875
2020-12-03,8546.306640625
2020-12-04,8532.3173828125
2020-12-07,8472.3740234375
2020-12-08,8498.3505859375
2020-12-09,8496.3544921875
2020-12-10,8542.3134765625
2020-12-11,8630.228515625
2020-12-14,8748.1279296875
2020-12-15,8680.1845703125
2020-12-16,8778.099609375
2020-12-17,8792.0849609375
2020-12-18,8866.021484375
2020-12-21,8810.0703125
2020-12-22,8882.005859375
2020-12-23,8850.037109375
2020-12-24,8794.0849609375
2020-12-29,8995.90234375
2020-12-30,8882.005859375
2020-12-31,8876.0107421875
2021-01-04,8840.041015625
2021-01-05,8766.109375
2021-01-06,8905.984375
2021-01-07,9197.7216796875
2021-01-08,9449.494140625
2021-01-11,9157.7548828125
2021-01-12,9261.6611328125
2021-01-13,9349.583984375
2021-01-14,9319.611328125
2021-01-15,9257.6669921875
2021-01-18,9079.828125
2021-01-19,9021.87890625
2021-01-20,9011.8876953125
2021-01-21,9199.7197265625
2021-01-22,9119.79296875
2021-01-25,8981.9150390625
2021-01-26,8834.046875
2021-01-27,8592.265625
2021-01-28,8552.3017578125
2021-01-29,8494.3544921875
2021-02-01,8534.3173828125
2021-02-02,8732.1376953125
2021-02-03,8794.0849609375
2021-02-04,8874.0126953125
2021-02-05,8698.1689453125
2021-02-08,8804.07421875
2021-02-09,8750.1259765625
2021-02-10,8780.09765625
2021-02-11,8897.9912109375
2021-02-12,8911.978515625
2021-02-15,8891.99609375
2021-02-16,8758.1142578125
2021-02-17,8676.1923828125
2021-02-18,8656.2080078125
2021-02-19,8730.1435546875
2021-02-22,8654.2099609375
2021-02-23,8668.197265625
2021-02-24,8766.109375
2021-02-25,8590.26953125
2021-02-26,8424.41796875
2021-03-01,8528.322265625
2021-03-02,8554.2998046875
2021-03-03,8574.283203125
2021-03-04,8428.4111328125
2021-03-05,8366.47265625
2021-03-08,8652.212890625
2021-03-09,8856.02734375
2021-03-10,8796.0830078125
2021-03-11,8911.978515625
2021-03-12,8923.9677734375
2021-03-15,9021.87890625
2021-03-16,9057.845703125
2021-03-17,8874.0126953125
2021-03-18,8712.158203125
2021-03-19,8556.2978515625
2021-03-22,8588.2705078125
2021-03-23,8590.26953125
2021-03-24,8634.2275390625
2021-03-25,8604.77734375
2021-03-26,8778.6328125
2021-03-29,8812.603515625
2021-03-30,8786.6240234375
2021-03-31,8660.732421875
2021-04-01,8938.4970703125
2021-04-06,8996.44921875
2021-04-07,9120.3466796875
2021-04-08,9260.2236328125
2021-04-09,9302.1923828125
2021-04-12,9212.267578125
2021-04-13,9202.2763671875
2021-04-14,9096.365234375
2021-04-15,9182.2919921875
2021-04-16,9336.1640625
2021-04-19,9320.177734375
2021-04-20,9200.27734375
2021-04-21,9204.2763671875
2021-04-22,9278.2109375
2021-04-23,9274.2197265625
2021-04-26,9218.2626953125
2021-04-27,9182.2919921875
2021-04-28,9140.328125
2021-04-29,9178.2958984375
2021-04-30,9124.3408203125
2021-05-04,9082.3779296875
2021-05-05,9294.19921875
2021-05-06,9372.13671875
2021-05-07,9424.0908203125
2021-05-10,9430.0849609375
2021-05-11,9144.326171875
2021-05-12,9192.2841796875
2021-05-13,9188.2880859375
2021-05-14,9260.2236328125
2021-05-17,9188.2880859375
2021-05-18,9262.2236328125
2021-05-19,9464.056640625
2021-05-20,9657.8955078125
2021-05-21,9715.8466796875
2021-05-24,9715.8466796875
2021-05-25,9713.8486328125
2021-05-26,9615.9287109375
2021-05-27,9615.9287109375
2021-05-28,9575.962890625
2021-06-01,9623.921875
2021-06-02,9651.8974609375
2021-06-03,9793.7802734375
2021-06-04,9815.7626953125
2021-06-07,9853.73046875
2021-06-08,9871.7158203125
2021-06-09,9717.84375
2021-06-10,9567.9697265625
2021-06-11,9563.9716796875
2021-06-14,9613.9306640625
2021-06-15,9809.7666015625
2021-06-16,9905.6865234375
2021-06-17,9835.7470703125
2021-06-18,9669.8828125
2021-06-21,9823.751953125
2021-06-22,9879.70703125
2021-06-23,9831.748046875
2021-06-24,9893.6962890625
2021-06-25,9996.6083984375
2021-06-28,9961.638671875
2021-06-29,10131.49609375
2021-06-30,10041.5712890625
2021-07-01,10136.4921875
2021-07-02,10186.451171875
2021-07-05,10196.439453125
2021-07-06,10181.455078125
2021-07-07,10366.2998046875
2021-07-08,10196.439453125
2021-07-09,10341.322265625
2021-07-12,10451.2275390625
2021-07-13,10501.1845703125
2021-07-14,10386.2822265625
2021-07-15,10211.4287109375
2021-07-16,10226.4169921875
2021-07-19,10061.5556640625
2021-07-20,10116.5087890625
2021-07-21,10236.4091796875
2021-07-22,10306.3505859375
2021-07-23,10386.2822265625
2021-07-26,10271.3779296875
2021-07-27,10156.4765625
2021-07-28,10121.5048828125
2021-07-29,10081.5390625
2021-07-30,10081.5390625
2021-08-02,10056.560546875
2021-08-03,10111.5126953125
2021-08-04,10136.4921875
2021-08-05,10221.4208984375
2021-08-06,10191.4462890625
2021-08-09,10086.5341796875
2021-08-10,10071.5478515625
2021-08-11,10106.517578125
2021-08-12,10276.3759765625
2021-08-13,10286.365234375
2021-08-16,10226.4169921875
2021-08-17,10111.5126953125
2021-08-18,10121.5048828125
2021-08-19,10061.5556640625
2021-08-20,10151.4794921875
2021-08-23,10201.4384765625
2021-08-24,10151.4794921875
2021-08-25,10201.4384765625
2021-08-26,10221.4208984375
2021-08-27,10216.42578125
2021-08-31,10496.1904296875
2021-09-01,10556.1396484375
2021-09-02,10636.0732421875
2021-09-03,10601.1025390625
2021-09-06,10755.9716796875
2021-09-07,10691.0263671875
2021-09-08,10546.1484375
2021-09-09,10566.1337890625
2021-09-10,10561.1357421875
2021-09-13,10624.9208984375
2021-09-14,10566.1337890625
2021-09-15,10486.19921875
2021-09-16,10671.0439453125
2021-09-17,10486.19921875
2021-09-20,10321.3369140625
2021-09-21,10396.2744140625
2021-09-22,10546.1484375
2021-09-23,10626.08203125
2021-09-24,10566.1337890625
2021-09-27,10506.181640625
2021-09-28,10226.4169921875
2021-09-29,10421.2509765625
2021-09-30,10326.33203125
2021-10-01,10221.4208984375
2021-10-04,10191.4462890625
2021-10-05,10426.2490234375
2021-10-06,10301.3544921875
2021-10-07,10336.32421875
2021-10-08,10421.2509765625
2021-10-11,10281.3720703125
2021-10-12,10276.3759765625
2021-10-13,10291.361328125
2021-10-14,10416.2578125
2021-10-15,10586.11328125
2021-10-18,10541.15234375
2021-10-19,10566.1337890625
2021-10-20,10686.03125
2021-10-21,10721.0009765625
2021-10-22,10815.921875
2021-10-25,10740.986328125
2021-10-26,10885.8642578125
2021-10-27,10975.7861328125
2021-10-28,10992.0166015625
2021-10-29,10987.017578125
2021-11-01,11151.896484375
2021-11-02,11251.822265625
2021-11-03,11171.8828125
2021-11-04,11351.75390625
2021-11-05,11306.78515625
2021-11-08,11431.6943359375
2021-11-09,11421.7001953125
2021-11-10,11526.6240234375
2021-11-11,11661.5263671875
2021-11-12,11861.3818359375
2021-11-15,11821.41015625
2021-11-16,11896.3564453125
2021-11-17,11936.326171875
2021-11-18,12106.203125
2021-11-19,12011.2734375
2021-11-22,12111.2001953125
2021-11-23,11841.396484375
2021-11-24,11846.3916015625
2021-11-25,11811.4189453125
2021-11-26,11476.662109375
2021-11-29,11546.609375
2021-11-30,11456.67578125
2021-12-01,11746.4658203125
2021-12-02,11646.5380859375
2021-12-03,11606.56640625
2021-12-06,11561.599609375
2021-12-07,12246.1015625
2021-12-08,12251.099609375
2021-12-09,12425.970703125
2021-12-10,12395.9921875
2021-12-13,12515.9052734375
2021-12-14,12405.9873046875
2021-12-15,12710.7646484375
2021-12-16,12785.708984375
2021-12-17,12795.703125
2021-12-20,12705.76953125
2021-12-21,12765.7236328125
2021-12-22,13015.5419921875
2021-12-23,13040.5224609375
2021-12-24,13090.490234375
2021-12-29,13265.3623046875
2021-12-30,13210.3994140625
2021-12-31,13095.484375
2022-01-04,13295.33984375
2022-01-05,13280.3505859375
2022-01-06,12955.5888671875
2022-01-07,12830.6796875
2022-01-10,12346.029296875
2022-01-11,12440.9609375
2022-01-12,12705.76953125
2022-01-13,12790.705078125
2022-01-14,12445.9560546875
2022-01-17,12520.90234375
2022-01-18,12116.1962890625
2022-01-19,11896.3564453125
2022-01-20,11911.3466796875
2022-01-21,11781.4384765625
2022-01-24,11346.7568359375
2022-01-25,11341.7578125
2022-01-26,11531.6220703125
2022-01-27,11516.6337890625
2022-01-28,11481.658203125
2022-01-31,11591.576171875
2022-02-01,11611.5634765625
2022-02-02,11751.462890625
2022-02-03,11436.69140625
2022-02-04,11251.822265625
2022-02-07,11181.875
2022-02-08,11176.8779296875
2022-02-09,11216.8486328125
2022-02-10,11216.8486328125
2022-02-11,11016.99609375
2022-02-14,10947.044921875
2022-02-15,11106.9296875
2022-02-16,11046.9716796875
2022-02-17,11096.9375
2022-02-18,11166.88671875
2022-02-21,11041.9765625
2022-02-22,11151.896484375
2022-02-23,11266.814453125
2022-02-24,11086.943359375
2022-02-25,11406.7109375
2022-02-28,11406.7109375
2022-03-01,11356.748046875
2022-03-02,11346.7568359375
2022-03-03,11286.80078125
2022-03-04,11036.982421875
2022-03-07,10832.1298828125
2022-03-08,10507.365234375
2022-03-09,11066.9599609375
2022-03-10,10687.2353515625
2022-03-11,11016.99609375
2022-03-14,11661.5263671875
2022-03-15,10942.0517578125
2022-03-16,11031.9853515625
2022-03-17,10947.044921875
2022-03-18,11071.955078125
2022-03-21,11091.943359375
2022-03-22,11151.896484375
2022-03-23,11216.8486328125
2022-03-24,10852.73828125
2022-03-25,10467.9970703125
2022-03-28,10388.0498046875
2022-03-29,10393.046875
2022-03-30,10388.0498046875
2022-03-31,10373.0576171875
2022-04-01,10173.19140625
2022-04-04,10173.19140625
2022-04-05,9993.3125
2022-04-06,9671.52734375
2022-04-07,9819.4306640625
2022-04-08,9929.3544921875
2022-04-11,9771.4599609375
2022-04-12,9763.4677734375
2022-04-13,9903.373046875
2022-04-14,10013.30078125
2022-04-19,10243.146484375
2022-04-20,10602.904296875
2022-04-21,10782.78515625
2022-04-22,10532.9521484375
2022-04-25,10198.1748046875
2022-04-26,10083.25390625
2022-04-27,10068.26171875
2022-04-28,10073.259765625
2022-04-29,10133.2197265625
2022-05-03,9931.353515625
2022-05-04,9751.474609375
2022-05-05,9757.4716796875
2022-05-06,9325.7607421875
2022-05-09,9103.9091796875
2022-05-10,9167.8671875
2022-05-11,9395.71484375
2022-05-12,9627.5576171875
2022-05-13,9867.3974609375
2022-05-16,9689.515625
2022-05-17,9929.3544921875
2022-05-18,9597.5791015625
2022-05-19,9481.6552734375
2022-05-20,9325.7607421875
2022-05-23,9477.658203125
2022-05-24,9253.80859375
2022-05-25,9401.7080078125
2022-05-26,9483.654296875
2022-05-27,9537.6181640625
2022-05-30,9659.537109375
2022-05-31,9525.625
2022-06-01,9305.7724609375
2022-06-06,9573.59375
2022-06-07,9487.65234375
2022-06-08,9493.6474609375
2022-06-09,9303.7744140625
2022-06-10,9139.884765625
2022-06-13,8946.0126953125
2022-06-14,9179.857421875
2022-06-15,9123.89453125
2022-06-16,8674.1953125
2022-06-17,8944.013671875
2022-06-20,8956.0078125
2022-06-21,9011.96875
2022-06-22,8786.119140625
2022-06-23,8720.1640625
2022-06-24,9193.84765625
2022-06-27,9315.7666015625
2022-06-28,9369.7314453125
2022-06-29,9351.7431640625
2022-06-30,9181.85546875
2022-07-01,9023.9619140625
2022-07-04,9005.974609375
2022-07-05,8979.9921875
2022-07-06,9073.9287109375
2022-07-07,9233.822265625
2022-07-08,9273.796875
2022-07-11,9307.771484375
2022-07-12,9249.8125
2022-07-13,9111.9013671875
2022-07-14,9169.8642578125
2022-07-15,9475.66015625
2022-07-18,9519.630859375
2022-07-19,9533.62109375
2022-07-20,9687.5185546875
2022-07-21,9827.4228515625
2022-07-22,9969.3291015625
2022-07-25,9933.353515625
2022-07-26,9633.5537109375
2022-07-27,9579.5908203125
2022-07-28,9859.4033203125
2022-07-29,10283.12109375
2022-08-01,10168.1953125
2022-08-02,10143.212890625
2022-08-03,10128.2216796875
2022-08-04,10338.08203125
2022-08-05,10238.1494140625
2022-08-08,10238.1494140625
2022-08-09,10078.255859375
2022-08-10,10348.0751953125
2022-08-11,10333.0859375
2022-08-12,10273.1240234375
2022-08-15,10343.0810546875
2022-08-16,10373.0576171875
2022-08-17,10482.9853515625
2022-08-18,10632.8837890625
2022-08-19,10438.0146484375
2022-08-22,10428.0224609375
2022-08-23,10198.1748046875
2022-08-24,10223.1591796875
2022-08-25,10228.15625
2022-08-26,10078.255859375
2022-08-30,10018.2958984375
2022-08-31,9979.322265625
2022-09-01,9781.45703125
2022-09-02,9939.3505859375
2022-09-05,9865.3994140625
2022-09-06,9887.384765625
2022-09-07,9875.3916015625
2022-09-08,10023.29296875
2022-09-09,10128.2216796875
2022-09-12,10253.138671875
2022-09-13,10143.212890625
2022-09-14,9927.35546875
2022-09-15,9907.3701171875
2022-09-16,9783.453125
2022-09-20,9691.515625
2022-09-21,9805.4375
2022-09-22,9635.5517578125
2022-09-23,9749.4755859375
2022-09-26,9998.30859375
2022-09-27,9769.4638671875
2022-09-28,9781.45703125
2022-09-29,9537.6181640625
2022-09-30,9397.7119140625
2022-10-03,9527.625
2022-10-04,9893.3798828125
2022-10-05,9927.35546875
2022-10-06,10063.2666015625
2022-10-07,9811.435546875
2022-10-10,9977.32421875
2022-10-11,9817.4326171875
2022-10-12,9655.5390625
2022-10-13,9493.6474609375
2022-10-14,9419.6962890625
2022-10-17,9329.755859375
2022-10-18,9465.666015625
2022-10-19,9281.787109375
2022-10-20,9121.8974609375
2022-10-21,9087.91796875
2022-10-24,9303.7744140625
2022-10-25,9493.6474609375
2022-10-26,9661.537109375
2022-10-27,9423.2548828125
2022-10-28,9459.23828125
2022-10-31,9505.2138671875
2022-11-01,9521.20703125
2022-11-02,9557.1884765625
2022-11-03,9547.193359375
2022-11-04,9689.1220703125
2022-11-07,9679.1259765625
2022-11-08,9697.1181640625
2022-11-09,9757.0869140625
2022-11-10,10469.73046875
2022-11-11,10139.89453125
2022-11-14,10309.8095703125
2022-11-15,10229.849609375
2022-11-16,9877.0263671875
2022-11-17,9721.1044921875
2022-11-18,9845.04296875
2022-11-21,9889.021484375
2022-11-22,10079.9248046875
2022-11-23,9942.994140625
2022-11-24,9793.0693359375
2022-11-25,9887.0224609375
2022-11-28,9769.08203125
2022-11-29,9485.224609375
2022-11-30,9357.2880859375
2022-12-01,9651.138671875
2022-12-02,9407.2626953125
2022-12-05,9505.2138671875
2022-12-06,9779.076171875
2022-12-07,10114.9072265625
2022-12-08,10229.849609375
2022-12-09,10389.76953125
2022-12-12,10379.7744140625
2022-12-13,10604.66015625
2022-12-14,10619.6533203125
2022-12-15,10275.4150390625
2022-12-16,10175.4599609375
2022-12-19,10260.4248046875
2022-12-20,10170.462890625
2022-12-21,10340.3876953125
2022-12-22,10245.4287109375
2022-12-23,10280.4140625
2022-12-28,10450.337890625
2022-12-29,10490.322265625
2022-12-30,10435.3447265625
2023-01-03,10645.251953125
2023-01-04,10895.140625
2023-01-05,11065.064453125
2023-01-06,11459.8876953125
2023-01-09,11589.8291015625
2023-01-10,11454.8916015625
2023-01-11,11175.015625
2023-01-12,11329.9462890625
2023-01-13,11339.9423828125
2023-01-16,11339.9423828125
2023-01-17,11344.9384765625
2023-01-18,11289.9658203125
2023-01-19,10915.1318359375
2023-01-20,10945.1181640625
2023-01-23,11155.0244140625
2023-01-24,11224.994140625
2023-01-25,11095.0517578125
2023-01-26,11195.005859375
2023-01-27,11269.9736328125
2023-01-30,11339.9423828125
2023-01-31,11354.935546875
2023-02-01,11474.8818359375
2023-02-02,12009.6416015625
2023-02-03,12239.5390625
2023-02-06,11989.650390625
2023-02-07,11974.6591796875
2023-02-08,11909.6875
2023-02-09,12019.638671875
2023-02-10,11854.7138671875
2023-02-13,12104.6025390625
2023-02-14,11964.6630859375
2023-02-15,12294.515625
2023-02-16,12374.4794921875
2023-02-17,12314.5068359375
2023-02-20,12149.580078125
2023-02-21,11904.6904296875
2023-02-22,11819.7275390625
2023-02-23,11899.6923828125
2023-02-24,11859.7099609375
