Date,ASAHIINDIA.NS
2016-05-18,144.8621368408203
2016-05-19,143.94406127929688
2016-05-20,141.43145751953125
2016-05-23,144.0890350341797
2016-05-24,144.4755859375
2016-05-25,153.0281219482422
2016-05-26,151.2403106689453
2016-05-27,148.43777465820312
2016-05-30,144.81381225585938
2016-05-31,144.23399353027344
2016-06-01,144.91043090820312
2016-06-02,143.267578125
2016-06-03,141.3347930908203
2016-06-06,146.0218048095703
2016-06-07,147.8096160888672
2016-06-08,154.13949584960938
2016-06-09,152.39996337890625
2016-06-10,148.82432556152344
2016-06-13,150.95040893554688
2016-06-14,150.805419921875
2016-06-15,151.8684539794922
2016-06-16,149.50079345703125
2016-06-17,147.8096160888672
2016-06-20,148.72767639160156
2016-06-21,147.90626525878906
2016-06-22,145.7801971435547
2016-06-23,145.34532165527344
2016-06-24,142.0112762451172
2016-06-27,142.59112548828125
2016-06-28,145.8768310546875
2016-06-29,147.66464233398438
2016-06-30,149.21087646484375
2016-07-01,152.68988037109375
2016-07-04,156.3621826171875
2016-07-05,166.8958740234375
2016-07-07,166.3160400390625
2016-07-08,162.83697509765625
2016-07-11,159.8895263671875
2016-07-12,159.26138305664062
2016-07-13,158.82647705078125
2016-07-14,161.53236389160156
2016-07-15,158.6815185546875
2016-07-18,158.8748016357422
2016-07-19,156.94203186035156
2016-07-20,159.45462036132812
2016-07-21,158.34329223632812
2016-07-22,163.27188110351562
2016-07-25,167.0408172607422
2016-07-26,165.05970764160156
2016-07-27,161.19412231445312
2016-07-28,165.73619079589844
2016-07-29,171.87278747558594
2016-08-01,170.8097381591797
2016-08-02,173.75723266601562
2016-08-03,172.21099853515625
2016-08-04,176.574462890625
2016-08-05,178.02896118164062
2016-08-08,180.9379119873047
2016-08-09,181.2772979736328
2016-08-10,182.39242553710938
2016-08-11,184.76806640625
2016-08-12,186.94981384277344
2016-08-16,184.76806640625
2016-08-17,185.2044219970703
2016-08-18,185.2044219970703
2016-08-19,188.64669799804688
2016-08-22,186.22254943847656
2016-08-23,182.24696350097656
2016-08-24,182.44085693359375
2016-08-25,181.0348663330078
2016-08-26,182.44085693359375
2016-08-29,183.07118225097656
2016-08-30,185.93165588378906
2016-08-31,190.24661254882812
2016-09-01,195.57972717285156
2016-09-02,194.90097045898438
2016-09-06,194.22219848632812
2016-09-07,193.20407104492188
2016-09-08,191.74960327148438
2016-09-09,189.51937866210938
2016-09-12,182.1500244140625
2016-09-14,186.61041259765625
2016-09-15,185.1559295654297
2016-09-16,186.94981384277344
2016-09-19,184.62257385253906
2016-09-20,183.2165985107422
2016-09-21,182.10150146484375
2016-09-22,194.17372131347656
2016-09-23,198.39175415039062
2016-09-26,192.3798370361328
2016-09-27,191.1193084716797
2016-09-28,188.69517517089844
2016-09-29,179.33798217773438
2016-09-30,181.5196990966797
2016-10-03,192.62228393554688
2016-10-04,191.99200439453125
2016-10-05,194.22219848632812
2016-10-06,194.4161376953125
2016-10-07,195.28884887695312
2016-10-10,197.1311798095703
2016-10-13,190.3435821533203
2016-10-14,194.90097045898438
2016-10-17,183.6529541015625
2016-10-18,191.31326293945312
2016-10-19,189.37391662597656
2016-10-20,194.22219848632812
2016-10-21,194.36769104003906
2016-10-24,193.93133544921875
2016-10-25,194.0282745361328
2016-10-26,189.37391662597656
2016-10-27,188.59820556640625
2016-10-28,190.29510498046875
2016-11-01,187.1437225341797
2016-11-02,184.38018798828125
2016-11-03,184.23475646972656
2016-11-04,186.31948852539062
2016-11-07,185.83470153808594
2016-11-08,195.82212829589844
2016-11-09,188.3557891845703
2016-11-10,192.71925354003906
2016-11-11,186.31948852539062
2016-11-15,164.55072021484375
2016-11-16,169.83534240722656
2016-11-17,167.8475799560547
2016-11-18,174.1988067626953
2016-11-21,168.380859375
2016-11-22,169.44747924804688
2016-11-23,166.58700561523438
2016-11-24,165.81126403808594
2016-11-25,169.8838348388672
2016-11-28,170.7080535888672
2016-11-29,171.9685821533203
2016-11-30,168.57481384277344
2016-12-01,167.89601135253906
2016-12-02,167.50819396972656
2016-12-05,166.82940673828125
2016-12-06,168.96267700195312
2016-12-07,167.0718231201172
2016-12-08,167.70211791992188
2016-12-09,171.19285583496094
2016-12-12,174.4412384033203
2016-12-13,174.39276123046875
2016-12-14,172.40493774414062
2016-12-15,172.16253662109375
2016-12-16,173.32614135742188
2016-12-19,173.6169891357422
2016-12-20,169.1565704345703
2016-12-21,166.39308166503906
2016-12-22,166.34458923339844
2016-12-23,167.1203155517578
2016-12-26,165.13250732421875
2016-12-27,169.98081970214844
2016-12-28,170.7565460205078
2016-12-29,171.53225708007812
2016-12-30,172.5504150390625
2017-01-02,172.5504150390625
2017-01-03,175.750244140625
2017-01-04,173.6169891357422
2017-01-05,178.75619506835938
2017-01-06,182.73178100585938
2017-01-09,186.80433654785156
2017-01-10,184.76806640625
2017-01-11,191.21627807617188
2017-01-12,192.8162384033203
2017-01-13,194.07675170898438
2017-01-16,195.33731079101562
2017-01-17,192.91319274902344
2017-01-18,193.20407104492188
2017-01-19,193.88282775878906
2017-01-20,188.11337280273438
2017-01-23,190.39207458496094
2017-01-24,192.71925354003906
2017-01-25,196.5009002685547
2017-01-27,193.8343505859375
2017-01-30,192.4283447265625
2017-01-31,192.0404815673828
2017-02-01,195.57972717285156
2017-02-02,196.937255859375
2017-02-03,195.6767120361328
2017-02-06,194.80398559570312
2017-02-07,195.57972717285156
2017-02-08,194.90097045898438
2017-02-09,195.773681640625
2017-02-10,199.40988159179688
2017-02-13,195.2403564453125
2017-02-14,195.14337158203125
2017-02-15,196.8887939453125
2017-02-16,196.74330139160156
2017-02-17,197.2281494140625
2017-02-20,198.7311248779297
2017-02-21,207.5065155029297
2017-02-22,209.25189208984375
2017-02-23,206.24595642089844
2017-02-27,204.4521026611328
2017-02-28,204.306640625
2017-03-01,203.724853515625
2017-03-02,199.5068359375
2017-03-03,201.5431365966797
2017-03-06,200.62196350097656
2017-03-07,201.8824920654297
2017-03-08,204.6945037841797
2017-03-09,203.96726989746094
2017-03-10,206.92469787597656
2017-03-14,209.9791259765625
2017-03-15,210.90029907226562
2017-03-16,208.8155517578125
2017-03-17,205.76112365722656
2017-03-20,204.54905700683594
2017-03-21,203.67637634277344
2017-03-22,203.724853515625
2017-03-23,205.17935180664062
2017-03-24,205.47024536132812
2017-03-27,204.7914581298828
2017-03-28,204.06423950195312
2017-03-29,203.19155883789062
2017-03-30,204.83993530273438
2017-03-31,210.90029907226562
2017-04-03,212.64569091796875
2017-04-05,222.24530029296875
2017-04-06,219.67572021484375
2017-04-07,217.93031311035156
2017-04-10,215.55465698242188
2017-04-11,221.46954345703125
2017-04-12,218.12425231933594
2017-04-13,217.68789672851562
2017-04-17,216.91217041015625
2017-04-18,211.14273071289062
2017-04-19,210.027587890625
2017-04-20,212.9850616455078
2017-04-21,211.43362426757812
2017-04-24,214.34255981445312
2017-04-25,211.5305633544922
2017-04-26,209.5428009033203
2017-04-27,210.3669891357422
2017-04-28,209.30038452148438
2017-05-02,211.04576110839844
2017-05-03,219.86962890625
2017-05-04,220.7908172607422
2017-05-05,220.49989318847656
2017-05-08,225.97848510742188
2017-05-09,226.99659729003906
2017-05-10,225.20274353027344
2017-05-11,232.96002197265625
2017-05-12,231.69943237304688
2017-05-15,247.02001953125
2017-05-16,236.83860778808594
2017-05-17,238.0991668701172
2017-05-18,230.00254821777344
2017-05-19,232.5721435546875
2017-05-22,232.1842803955078
2017-05-23,235.77200317382812
2017-05-24,233.63876342773438
2017-05-25,235.77200317382812
2017-05-26,234.5599365234375
2017-05-29,233.49330139160156
2017-05-30,233.00848388671875
2017-05-31,251.6743621826172
2017-06-01,257.0074462890625
2017-06-02,257.2498779296875
2017-06-05,260.4497375488281
2017-06-06,261.7588195800781
2017-06-07,262.1466979980469
2017-06-08,265.7344055175781
2017-06-09,264.6677551269531
2017-06-12,255.698486328125
2017-06-13,250.753173828125
2017-06-14,248.81390380859375
2017-06-15,247.02001953125
2017-06-16,246.09884643554688
2017-06-19,244.3049774169922
2017-06-20,244.2564697265625
2017-06-21,249.1532745361328
2017-06-22,251.0441131591797
2017-06-23,246.87457275390625
2017-06-27,235.7235107421875
2017-06-28,236.30531311035156
2017-06-29,238.1476593017578
2017-06-30,237.46890258789062
2017-07-03,243.1414031982422
2017-07-04,252.06227111816406
2017-07-05,241.8323516845703
2017-07-06,245.17767333984375
2017-07-07,244.69285583496094
2017-07-10,245.95339965820312
2017-07-11,244.98370361328125
2017-07-12,245.03221130371094
2017-07-13,244.20802307128906
2017-07-14,246.58367919921875
2017-07-17,246.3412628173828
2017-07-18,247.69876098632812
2017-07-19,251.96530151367188
2017-07-20,264.18292236328125
2017-07-21,262.53448486328125
2017-07-24,263.6496276855469
2017-07-25,262.001220703125
2017-07-26,265.1526184082031
2017-07-27,264.18292236328125
2017-07-28,267.3828430175781
2017-07-31,284.3033447265625
2017-08-01,279.212646484375
2017-08-02,277.80169677734375
2017-08-03,278.8720703125
2017-08-04,279.69915771484375
2017-08-07,288.45648193359375
2017-08-08,283.59124755859375
2017-08-09,282.034423828125
2017-08-10,275.9042663574219
2017-08-11,276.5367431640625
2017-08-14,292.34857177734375
2017-08-16,287.5320739746094
2017-08-17,288.2618103027344
2017-08-18,285.24542236328125
2017-08-21,286.26715087890625
2017-08-22,301.1545715332031
2017-08-23,301.9816589355469
2017-08-24,325.5777282714844
2017-08-28,366.00738525390625
2017-08-29,351.1686096191406
2017-08-30,372.6240539550781
2017-08-31,362.60174560546875
2017-09-01,373.4024658203125
2017-09-04,363.7207946777344
2017-09-05,366.83447265625
2017-09-06,360.12054443359375
2017-09-07,365.6181640625
2017-09-08,374.5700988769531
2017-09-11,376.5162048339844
2017-09-12,380.9921569824219
2017-09-13,405.4153137207031
2017-09-14,393.447021484375
2017-09-15,404.7342834472656
2017-09-18,399.3825378417969
2017-09-19,400.6961364746094
2017-09-20,393.982177734375
2017-09-21,384.83563232421875
2017-09-22,370.6780090332031
2017-09-25,361.5801086425781
2017-09-26,365.958740234375
2017-09-27,359.4393615722656
2017-09-28,359.68267822265625
2017-09-29,371.35906982421875
2017-10-03,384.39776611328125
2017-10-04,379.6785583496094
2017-10-05,374.42413330078125
2017-10-06,370.72662353515625
2017-10-09,371.7483215332031
2017-10-10,369.461669921875
2017-10-11,362.8937072753906
2017-10-12,363.47747802734375
2017-10-13,362.8937072753906
2017-10-16,364.6451721191406
2017-10-17,367.710205078125
2017-10-18,359.24481201171875
2017-10-19,361.044921875
2017-10-23,364.74249267578125
2017-10-24,365.958740234375
2017-10-25,365.6181640625
2017-10-26,363.0882568359375
2017-10-27,365.423583984375
2017-10-30,382.54901123046875
2017-10-31,380.9921569824219
2017-11-01,379.5325622558594
2017-11-02,377.3919372558594
2017-11-03,379.5325622558594
2017-11-06,384.4950866699219
2017-11-07,377.4405517578125
2017-11-08,375.4458923339844
2017-11-09,367.8561706542969
2017-11-10,365.2289733886719
2017-11-13,366.00738525390625
2017-11-14,359.0501708984375
2017-11-15,359.6340026855469
2017-11-16,353.7958068847656
2017-11-17,358.2718200683594
2017-11-20,359.4393615722656
2017-11-21,360.65570068359375
2017-11-22,362.8450927734375
2017-11-23,361.7747497558594
2017-11-24,363.62347412109375
2017-11-27,359.3420715332031
2017-11-28,359.5853576660156
2017-11-29,356.27703857421875
2017-11-30,363.7207946777344
2017-12-01,357.7852478027344
2017-12-04,357.29876708984375
2017-12-05,354.2336730957031
2017-12-06,351.4118347167969
2017-12-07,352.0443115234375
2017-12-08,360.99627685546875
2017-12-11,363.0882568359375
2017-12-12,359.098876953125
2017-12-13,359.48809814453125
2017-12-14,355.06072998046875
2017-12-15,358.0285339355469
2017-12-18,360.7530517578125
2017-12-19,362.65045166015625
2017-12-20,363.8667297363281
2017-12-21,369.89959716796875
2017-12-22,372.57537841796875
2017-12-26,367.02911376953125
2017-12-27,363.7207946777344
2017-12-28,366.63983154296875
2017-12-29,358.6123046875
2018-01-01,360.8989562988281
2018-01-02,357.9798583984375
2018-01-03,356.27703857421875
2018-01-04,356.0824279785156
2018-01-05,363.0396423339844
2018-01-08,370.6780090332031
2018-01-09,375.78643798828125
2018-01-10,373.98626708984375
2018-01-11,375.0566101074219
2018-01-12,376.1269836425781
2018-01-15,377.73248291015625
2018-01-16,369.607666015625
2018-01-17,369.9482116699219
2018-01-18,362.26116943359375
2018-01-19,359.48809814453125
2018-01-22,357.9798583984375
2018-01-23,355.10943603515625
2018-01-24,351.99566650390625
2018-01-25,351.26593017578125
2018-01-29,347.1305236816406
2018-01-30,335.4541015625
2018-01-31,335.16217041015625
2018-02-01,350.2928466796875
2018-02-02,337.9353332519531
2018-02-05,340.8057861328125
2018-02-06,325.6264343261719
2018-02-07,331.1727600097656
2018-02-08,348.49273681640625
2018-02-09,352.1903076171875
2018-02-12,346.2547912597656
2018-02-14,342.16802978515625
2018-02-15,335.8919677734375
2018-02-16,328.6427917480469
2018-02-19,328.2049255371094
2018-02-20,327.57244873046875
2018-02-21,327.57244873046875
2018-02-22,330.394287109375
2018-02-23,329.7618103027344
2018-02-26,331.6592712402344
2018-02-27,340.41656494140625
2018-02-28,343.7735290527344
2018-03-01,339.00567626953125
2018-03-05,333.3620910644531
2018-03-06,328.3509216308594
2018-03-07,324.41009521484375
2018-03-08,334.38372802734375
2018-03-09,342.5572204589844
2018-03-12,339.2975769042969
2018-03-13,337.7893371582031
2018-03-14,333.94586181640625
2018-03-15,333.0215148925781
2018-03-16,329.859130859375
2018-03-19,324.0695495605469
2018-03-20,324.0695495605469
2018-03-21,324.11822509765625
2018-03-22,324.2155456542969
2018-03-23,321.49102783203125
2018-03-26,321.7342834472656
2018-03-27,322.3180847167969
2018-03-28,323.0478820800781
2018-04-02,335.0648498535156
2018-04-03,336.3784484863281
2018-04-04,337.9353332519531
2018-04-05,336.13519287109375
2018-04-06,339.1515808105469
2018-04-09,344.1141052246094
2018-04-10,346.8872375488281
2018-04-11,344.6005859375
2018-04-12,338.90838623046875
2018-04-13,339.9300537109375
2018-04-16,343.2870178222656
2018-04-17,345.1358337402344
2018-04-18,343.724853515625
2018-04-19,343.6762390136719
2018-04-20,339.4921875
2018-04-23,339.78411865234375
2018-04-24,340.6111145019531
2018-04-25,357.1527404785156
2018-04-26,355.93646240234375
2018-04-27,351.947021484375
2018-04-30,353.5038757324219
2018-05-02,357.05548095703125
2018-05-03,353.84442138671875
2018-05-04,353.6011657714844
2018-05-07,365.0343933105469
2018-05-08,370.48333740234375
2018-05-09,365.6181640625
2018-05-10,355.4499816894531
2018-05-11,351.1199035644531
2018-05-14,348.054931640625
2018-05-15,346.7413024902344
2018-05-16,346.2547912597656
2018-05-17,340.1246337890625
2018-05-18,325.4804382324219
2018-05-21,325.86968994140625
2018-05-22,329.5185546875
2018-05-23,330.5402526855469
2018-05-24,331.7565612792969
2018-05-25,331.7565612792969
2018-05-28,342.0707092285156
2018-05-29,338.4704895019531
2018-05-30,338.6651306152344
2018-05-31,337.3028564453125
2018-06-01,328.8861083984375
2018-06-04,327.3291931152344
2018-06-05,321.3937072753906
2018-06-06,326.21026611328125
2018-06-07,327.4265441894531
2018-06-08,327.47515869140625
2018-06-11,326.7940673828125
2018-06-12,329.859130859375
2018-06-13,331.80517578125
2018-06-14,333.5079650878906
2018-06-15,332.1944274902344
2018-06-18,328.3995361328125
2018-06-19,324.26416015625
2018-06-20,326.015625
2018-06-21,324.3614807128906
2018-06-22,323.3398132324219
2018-06-25,321.7342834472656
2018-06-26,322.90191650390625
2018-06-27,323.24249267578125
2018-06-28,321.1504211425781
2018-06-29,324.1669006347656
2018-07-02,321.1991271972656
2018-07-03,321.1991271972656
2018-07-04,333.216064453125
2018-07-05,327.2319030761719
2018-07-06,322.1721496582031
2018-07-09,330.4915771484375
2018-07-10,327.1832580566406
2018-07-11,326.69677734375
2018-07-12,327.8644104003906
2018-07-13,328.30224609375
2018-07-16,320.1287536621094
2018-07-17,323.5343322753906
2018-07-18,320.3720397949219
2018-07-19,317.9880676269531
2018-07-20,317.0636901855469
2018-07-23,317.30694580078125
2018-07-24,316.2366027832031
2018-07-25,320.1773986816406
2018-07-26,320.1287536621094
2018-07-27,320.1287536621094
2018-07-30,324.47857666015625
2018-07-31,332.3474426269531
2018-08-01,327.5577087402344
2018-08-02,325.50494384765625
2018-08-03,335.2310485839844
2018-08-06,337.3814697265625
2018-08-07,330.34356689453125
2018-08-08,324.47857666015625
2018-08-09,323.7454833984375
2018-08-10,319.004638671875
2018-08-13,319.5911560058594
2018-08-14,323.598876953125
2018-08-16,319.05352783203125
2018-08-17,315.48565673828125
2018-08-20,318.7602844238281
2018-08-21,320.32427978515625
2018-08-23,318.6625061035156
2018-08-24,315.97442626953125
2018-08-27,315.73004150390625
2018-08-28,313.8728332519531
2018-08-29,312.9930725097656
2018-08-30,316.4631652832031
2018-08-31,333.3738098144531
2018-09-03,336.4039611816406
2018-09-04,328.486328125
2018-09-05,330.4412841796875
2018-09-06,335.3776550292969
2018-09-07,340.11846923828125
2018-09-10,335.8663635253906
2018-09-11,330.4412841796875
2018-09-12,326.0425720214844
2018-09-14,328.68182373046875
2018-09-17,330.58795166015625
2018-09-18,323.7454833984375
2018-09-19,325.2117614746094
2018-09-21,335.13330078125
2018-09-24,319.4445495605469
2018-09-25,318.0760498046875
2018-09-26,328.3885803222656
2018-09-27,317.4895324707031
2018-09-28,310.256103515625
2018-10-01,308.7898254394531
2018-10-03,305.2220458984375
2018-10-04,297.35321044921875
2018-10-05,288.5557861328125
2018-10-08,293.29656982421875
2018-10-09,288.4580078125
2018-10-10,293.39434814453125
2018-10-11,293.14996337890625
2018-10-12,294.0296936035156
2018-10-15,291.1461181640625
2018-10-16,293.6875915527344
2018-10-17,288.26251220703125
2018-10-19,285.9165344238281
2018-10-22,276.19049072265625
2018-10-23,283.5705261230469
2018-10-24,284.0592956542969
2018-10-25,280.2471008300781
2018-10-26,282.0065612792969
2018-10-29,282.3487243652344
2018-10-30,279.41619873046875
2018-10-31,273.5023498535156
2018-11-01,271.49853515625
2018-11-02,284.15704345703125
2018-11-05,281.2246398925781
2018-11-06,279.0252380371094
2018-11-07,280.5892028808594
2018-11-09,282.5930480957031
2018-11-12,278.2431945800781
2018-11-13,277.60784912109375
2018-11-14,275.7994689941406
2018-11-15,270.8143005371094
2018-11-16,269.4457702636719
2018-11-19,264.7049255371094
2018-11-20,259.2309875488281
2018-11-21,259.2798156738281
2018-11-22,259.2798156738281
2018-11-26,265.8290710449219
2018-11-27,260.7949523925781
2018-11-28,259.5730895996094
2018-11-29,253.3660430908203
2018-11-30,257.6670227050781
2018-12-03,256.0541687011719
2018-12-04,255.36990356445312
2018-12-05,250.2869110107422
2018-12-06,247.74545288085938
2018-12-07,242.3203582763672
2018-12-10,240.60975646972656
2018-12-11,250.77566528320312
2018-12-12,254.05026245117188
2018-12-13,247.30557250976562
2018-12-14,247.50106811523438
2018-12-17,243.1023712158203
2018-12-18,244.568603515625
2018-12-19,251.2155303955078
2018-12-20,253.95254516601562
2018-12-21,247.50106811523438
2018-12-24,240.85411071777344
2018-12-26,237.7261505126953
2018-12-27,235.77117919921875
2018-12-28,239.19239807128906
2018-12-31,249.74929809570312
2019-01-01,257.56927490234375
2019-01-02,252.92616271972656
2019-01-03,259.67083740234375
2019-01-04,256.5428771972656
2019-01-07,250.18919372558594
2019-01-08,249.3583221435547
2019-01-09,249.3583221435547
2019-01-10,249.3583221435547
2019-01-11,249.4071807861328
2019-01-14,249.4071807861328
2019-01-15,249.74929809570312
2019-01-16,253.2682647705078
2019-01-17,249.65155029296875
2019-01-18,249.26055908203125
2019-01-21,249.26055908203125
2019-01-22,249.26055908203125
2019-01-23,249.4560546875
2019-01-24,251.6065216064453
2019-01-25,249.30943298339844
2019-01-28,249.84706115722656
2019-01-29,249.26055908203125
2019-01-30,249.26055908203125
2019-01-31,249.3583221435547
2019-02-01,250.9223175048828
2019-02-04,250.04257202148438
2019-02-05,249.30943298339844
2019-02-06,249.8959197998047
2019-02-07,249.3583221435547
2019-02-08,249.30943298339844
2019-02-11,239.3878631591797
2019-02-12,236.99302673339844
2019-02-14,249.3583221435547
2019-02-15,247.74545288085938
2019-02-18,247.40333557128906
2019-02-19,244.4708709716797
2019-02-20,244.71524047851562
2019-02-21,248.23419189453125
2019-02-22,247.79432678222656
2019-02-25,245.9370880126953
2019-02-26,245.7415771484375
2019-02-27,248.7229461669922
2019-02-28,250.72682189941406
2019-03-01,257.56927490234375
2019-03-05,271.0097351074219
2019-03-06,270.7165222167969
2019-03-07,264.1673583984375
2019-03-08,262.4566955566406
2019-03-11,261.8702087402344
2019-03-12,266.2689514160156
2019-03-13,261.38140869140625
2019-03-14,260.6483459472656
2019-03-15,259.7685852050781
2019-03-18,269.6412658691406
2019-03-19,267.148681640625
2019-03-20,265.19366455078125
2019-03-22,262.4078063964844
2019-03-25,256.9827575683594
2019-03-26,254.24575805664062
2019-03-27,249.99368286132812
2019-03-28,254.49014282226562
2019-04-01,251.2155303955078
2019-04-02,249.84706115722656
2019-04-03,248.0875701904297
2019-04-04,243.78660583496094
2019-04-05,239.3878631591797
2019-04-08,235.18467712402344
2019-04-09,245.7415771484375
2019-04-10,244.5197296142578
2019-04-11,244.86184692382812
2019-04-12,249.5049591064453
2019-04-15,252.38853454589844
2019-04-16,253.70811462402344
2019-04-18,251.06895446777344
2019-04-22,241.0496368408203
2019-04-23,238.41038513183594
2019-04-24,236.16217041015625
2019-04-25,234.35379028320312
2019-04-26,234.84254455566406
2019-04-30,232.0078125
2019-05-02,230.83482360839844
2019-05-03,229.7595977783203
2019-05-06,230.10171508789062
2019-05-07,224.82322692871094
2019-05-08,220.13128662109375
2019-05-09,220.86441040039062
2019-05-10,218.4695587158203
2019-05-13,214.70619201660156
2019-05-14,212.45797729492188
2019-05-15,206.00653076171875
2019-05-16,207.22837829589844
2019-05-17,213.28883361816406
2019-05-20,208.2058868408203
2019-05-21,206.15313720703125
2019-05-22,205.32229614257812
2019-05-23,207.61936950683594
2019-05-24,216.75894165039062
2019-05-27,235.33128356933594
2019-05-28,237.6772918701172
2019-05-29,236.89527893066406
2019-05-30,234.9891815185547
2019-05-31,235.33128356933594
2019-06-03,234.9891815185547
2019-06-04,228.04898071289062
2019-06-06,227.46249389648438
2019-06-07,227.657958984375
2019-06-10,221.93966674804688
2019-06-11,220.0335693359375
2019-06-12,218.32293701171875
2019-06-13,216.02581787109375
2019-06-14,213.87533569335938
