Date,DABUR.NS
2016-06-16,289.3971862792969
2016-06-17,290.3645935058594
2016-06-20,288.6139831542969
2016-06-21,285.4353332519531
2016-06-22,285.4353332519531
2016-06-23,282.5792236328125
2016-06-24,286.40277099609375
2016-06-27,293.8196716308594
2016-06-28,288.38372802734375
2016-06-29,281.3590087890625
2016-06-30,285.28729248046875
2016-07-01,287.2745666503906
2016-07-04,284.64031982421875
2016-07-05,284.6864929199219
2016-07-07,290.78692626953125
2016-07-08,289.12310791015625
2016-07-11,291.24908447265625
2016-07-12,290.139892578125
2016-07-13,293.19012451171875
2016-07-14,290.0012512207031
2016-07-15,288.3837585449219
2016-07-18,290.0012512207031
2016-07-19,287.22833251953125
2016-07-20,280.9892272949219
2016-07-21,282.0059509277344
2016-07-22,284.3167724609375
2016-07-25,283.6235046386719
2016-07-26,280.0649719238281
2016-07-27,284.36297607421875
2016-07-28,284.3167724609375
2016-07-29,280.6195068359375
2016-08-01,279.14068603515625
2016-08-02,278.30877685546875
2016-08-03,274.4728698730469
2016-08-04,273.2712707519531
2016-08-05,273.3637390136719
2016-08-08,270.35968017578125
2016-08-09,267.3557434082031
2016-08-10,264.3978576660156
2016-08-11,272.2545166015625
2016-08-12,273.409912109375
2016-08-16,276.13665771484375
2016-08-17,280.4808349609375
2016-08-18,279.3255310058594
2016-08-19,277.06097412109375
2016-08-22,273.3637390136719
2016-08-23,268.7884521484375
2016-08-24,271.65374755859375
2016-08-25,270.40594482421875
2016-08-26,266.6163024902344
2016-08-29,266.3389892578125
2016-08-30,271.5613708496094
2016-08-31,268.6035461425781
2016-09-01,271.5151062011719
2016-09-02,274.51910400390625
2016-09-06,276.968505859375
2016-09-07,274.65771484375
2016-09-08,276.22906494140625
2016-09-09,270.6369934082031
2016-09-12,268.5110778808594
2016-09-14,271.0529479980469
2016-09-15,271.65374755859375
2016-09-16,270.6369934082031
2016-09-19,272.1158752441406
2016-09-20,269.2043762207031
2016-09-21,267.7254638671875
2016-09-22,263.7509460449219
2016-09-23,260.88555908203125
2016-09-26,260.33099365234375
2016-09-27,260.83941650390625
2016-09-28,256.31024169921875
2016-09-29,250.11741638183594
2016-09-30,250.67201232910156
2016-10-03,255.57077026367188
2016-10-04,258.8520812988281
2016-10-05,261.6250305175781
2016-10-06,264.8600769042969
2016-10-07,263.1038818359375
2016-10-10,264.67529296875
2016-10-13,262.2258605957031
2016-10-14,258.7134704589844
2016-10-17,251.31898498535156
2016-10-18,254.1843719482422
2016-10-19,256.21783447265625
2016-10-20,259.7301940917969
2016-10-21,263.5660705566406
2016-10-24,262.54931640625
2016-10-25,263.51983642578125
2016-10-26,274.2417297363281
2016-10-27,268.5110778808594
2016-10-28,269.48162841796875
2016-11-01,269.2043762207031
2016-11-02,272.6242980957031
2016-11-03,272.11370849609375
2016-11-04,277.079833984375
2016-11-07,275.8731689453125
2016-11-08,276.3836364746094
2016-11-09,277.03338623046875
2016-11-10,276.15155029296875
2016-11-11,260.3250732421875
2016-11-15,251.3211212158203
2016-11-16,255.3125762939453
2016-11-17,256.65850830078125
2016-11-18,258.4686279296875
2016-11-21,256.2408752441406
2016-11-22,256.14801025390625
2016-11-23,261.2997131347656
2016-11-24,256.4265441894531
2016-11-25,255.63743591308594
2016-11-28,257.9580078125
2016-11-29,258.0045166015625
2016-11-30,263.20257568359375
2016-12-01,265.56964111328125
2016-12-02,263.5739440917969
2016-12-05,265.8945617675781
2016-12-06,260.3250732421875
2016-12-07,259.48968505859375
2016-12-08,258.9790954589844
2016-12-09,259.3968811035156
2016-12-12,256.4265441894531
2016-12-13,260.6963806152344
2016-12-14,255.63743591308594
2016-12-15,251.87811279296875
2016-12-16,251.6924285888672
2016-12-19,249.65032958984375
2016-12-20,254.94129943847656
2016-12-21,251.970947265625
2016-12-22,246.4478759765625
2016-12-23,243.24546813964844
2016-12-26,241.29615783691406
2016-12-27,251.08908081054688
2016-12-28,254.4307098388672
2016-12-29,254.70919799804688
2016-12-30,258.1900634765625
2017-01-02,257.26190185546875
2017-01-03,255.730224609375
2017-01-04,256.7049865722656
2017-01-05,258.8399658203125
2017-01-06,256.7513427734375
2017-01-09,253.96664428710938
2017-01-10,257.7260437011719
2017-01-11,258.5149841308594
2017-01-12,258.8399658203125
2017-01-13,261.4389953613281
2017-01-16,257.58673095703125
2017-01-17,257.9580078125
2017-01-18,258.60791015625
2017-01-19,257.0298156738281
2017-01-20,256.1015930175781
2017-01-23,256.9833679199219
2017-01-24,257.40106201171875
2017-01-25,261.0677490234375
2017-01-27,257.2154541015625
2017-01-30,260.09295654296875
2017-01-31,256.1943664550781
2017-02-01,257.447509765625
2017-02-02,254.1986541748047
2017-02-03,248.9541473388672
2017-02-06,250.67135620117188
2017-02-07,247.74742126464844
2017-02-08,246.8656005859375
2017-02-09,246.67994689941406
2017-02-10,245.61251831054688
2017-02-13,249.8824005126953
2017-02-14,250.02163696289062
2017-02-15,246.0765838623047
2017-02-16,246.91200256347656
2017-02-17,246.7727508544922
2017-02-20,245.5660400390625
2017-02-21,253.40966796875
2017-02-22,251.27476501464844
2017-02-23,250.207275390625
2017-02-27,253.1312713623047
2017-02-28,257.0298156738281
2017-03-01,256.3336486816406
2017-03-02,256.7049865722656
2017-03-03,257.3547058105469
2017-03-06,257.91168212890625
2017-03-07,256.2408752441406
2017-03-08,255.21969604492188
2017-03-09,255.21969604492188
2017-03-10,253.78102111816406
2017-03-14,253.96664428710938
2017-03-15,254.1986541748047
2017-03-16,255.17333984375
2017-03-17,258.1436767578125
2017-03-20,258.88629150390625
2017-03-21,261.9031066894531
2017-03-22,263.666748046875
2017-03-23,261.1605529785156
2017-03-24,261.1140441894531
2017-03-27,254.8020782470703
2017-03-28,254.9877166748047
2017-03-29,255.9159393310547
2017-03-30,254.47714233398438
2017-03-31,257.447509765625
2017-04-03,260.185791015625
2017-04-05,263.5274658203125
2017-04-06,264.3629150390625
2017-04-07,262.1351318359375
2017-04-10,266.312255859375
2017-04-11,268.6792297363281
2017-04-12,268.21514892578125
2017-04-13,267.10125732421875
2017-04-17,271.8817138671875
2017-04-18,268.8648986816406
2017-04-19,269.46826171875
2017-04-20,269.83953857421875
2017-04-21,270.3501281738281
2017-04-24,272.2994079589844
2017-04-25,272.80987548828125
2017-04-26,272.9491271972656
2017-04-27,268.4936218261719
2017-04-28,266.1730651855469
2017-05-02,264.45574951171875
2017-05-03,255.9623260498047
2017-05-04,256.2872619628906
2017-05-05,253.0383758544922
2017-05-08,254.05946350097656
2017-05-09,253.82740783691406
2017-05-10,262.78497314453125
2017-05-11,258.2829284667969
2017-05-12,259.7680969238281
2017-05-15,255.68389892578125
2017-05-16,253.64178466796875
2017-05-17,256.1943664550781
2017-05-18,252.5743408203125
2017-05-19,255.49826049804688
2017-05-22,257.0762023925781
2017-05-23,254.05946350097656
2017-05-24,249.4646453857422
2017-05-25,249.69674682617188
2017-05-26,250.39285278320312
2017-05-29,258.60791015625
2017-05-30,258.3758239746094
2017-05-31,259.8609313964844
2017-06-01,264.8735046386719
2017-06-02,264.1772766113281
2017-06-05,265.2911376953125
2017-06-06,262.4600830078125
2017-06-07,263.4347229003906
2017-06-08,261.8566589355469
2017-06-09,261.9031066894531
2017-06-12,264.9198303222656
2017-06-13,270.81414794921875
2017-06-14,269.0041198730469
2017-06-15,267.8902587890625
2017-06-16,268.16876220703125
2017-06-19,267.14764404296875
2017-06-20,266.4514465332031
2017-06-21,267.14764404296875
2017-06-22,268.2615051269531
2017-06-23,269.0041198730469
2017-06-27,269.1897888183594
2017-06-28,269.09698486328125
2017-06-29,269.050537109375
2017-06-30,271.1390686035156
2017-07-03,273.8310241699219
2017-07-04,274.29510498046875
2017-07-05,277.415283203125
2017-07-06,280.0697326660156
2017-07-07,281.1408386230469
2017-07-10,283.0035705566406
2017-07-11,284.1678466796875
2017-07-12,283.79534912109375
2017-07-13,282.6776123046875
2017-07-14,283.2364501953125
2017-07-17,281.4202575683594
2017-07-18,279.3245849609375
2017-07-19,285.145751953125
2017-07-20,280.3956604003906
2017-07-21,281.8393249511719
2017-07-24,284.8198547363281
2017-07-25,285.8443908691406
2017-07-26,285.2389221191406
2017-07-27,290.50140380859375
2017-07-28,289.1974182128906
2017-07-31,288.7317199707031
2017-08-01,281.0010986328125
2017-08-02,280.0697326660156
2017-08-03,284.1678466796875
2017-08-04,286.2168884277344
2017-08-07,297.53338623046875
2017-08-08,293.3420715332031
2017-08-09,289.1974182128906
2017-08-10,285.51837158203125
2017-08-11,282.58453369140625
2017-08-14,286.03070068359375
2017-08-16,287.84686279296875
2017-08-17,286.8222961425781
2017-08-18,288.7782287597656
2017-08-21,283.3761291503906
2017-08-22,280.44232177734375
2017-08-23,278.3465881347656
2017-08-24,279.4643249511719
2017-08-28,291.2464599609375
2017-08-29,288.03314208984375
2017-08-30,292.78326416015625
2017-08-31,293.4818420410156
2017-09-01,291.94500732421875
2017-09-04,289.43023681640625
2017-09-05,292.1778869628906
2017-09-06,288.219482421875
2017-09-07,288.54541015625
2017-09-08,285.7978210449219
2017-09-11,288.219482421875
2017-09-12,285.8443908691406
2017-09-13,287.1482849121094
2017-09-14,286.49639892578125
2017-09-15,288.9644775390625
2017-09-18,287.28802490234375
2017-09-19,292.9695129394531
2017-09-20,293.1092834472656
2017-09-21,288.9644775390625
2017-09-22,283.79534912109375
2017-09-25,290.8273010253906
2017-09-26,286.9154357910156
2017-09-27,284.8198547363281
2017-09-28,289.47674560546875
2017-09-29,284.0747375488281
2017-10-03,289.9425048828125
2017-10-04,293.6214904785156
2017-10-05,294.6460266113281
2017-10-06,294.3666076660156
2017-10-09,295.8567810058594
2017-10-10,295.53082275390625
2017-10-11,295.9499816894531
2017-10-12,303.3545227050781
2017-10-13,299.86187744140625
2017-10-16,299.86187744140625
2017-10-17,297.9990539550781
2017-10-18,297.1607971191406
2017-10-19,296.69500732421875
2017-10-23,295.0651550292969
2017-10-24,296.69500732421875
2017-10-25,300.9329528808594
2017-10-26,300.6534423828125
2017-10-27,300.7932434082031
2017-10-30,300.1412658691406
2017-10-31,310.0140075683594
2017-11-01,325.5682678222656
2017-11-02,319.1416931152344
2017-11-03,317.0460205078125
2017-11-06,319.04852294921875
2017-11-07,317.9735107421875
2017-11-08,316.1973876953125
2017-11-09,325.73236083984375
2017-11-10,319.79632568359375
2017-11-13,315.4496154785156
2017-11-14,315.91693115234375
2017-11-15,313.0657653808594
2017-11-16,316.991943359375
2017-11-17,314.56146240234375
2017-11-20,315.54296875
2017-11-21,317.64630126953125
2017-11-22,317.2256774902344
2017-11-23,317.88006591796875
2017-11-24,322.03985595703125
2017-11-27,320.0767822265625
2017-11-28,322.413818359375
2017-11-29,317.73974609375
2017-11-30,321.85284423828125
2017-12-01,318.5343933105469
2017-12-04,319.1887512207031
2017-12-05,321.6192321777344
2017-12-06,320.2170104980469
2017-12-07,322.927978515625
2017-12-08,328.25634765625
2017-12-11,326.7606506347656
2017-12-12,325.451904296875
2017-12-13,323.20843505859375
2017-12-14,321.75946044921875
2017-12-15,319.9366149902344
2017-12-18,324.9844970703125
2017-12-19,327.22802734375
2017-12-20,327.92913818359375
2017-12-21,326.8541259765625
2017-12-22,330.4998779296875
2017-12-26,330.453125
2017-12-27,329.93896484375
2017-12-28,322.3203125
2017-12-29,326.90093994140625
2018-01-01,326.2464599609375
2018-01-02,326.293212890625
2018-01-03,331.52813720703125
2018-01-04,331.8553161621094
2018-01-05,334.84661865234375
2018-01-08,337.7913513183594
2018-01-09,335.92169189453125
2018-01-10,334.4728088378906
2018-01-11,336.43585205078125
2018-01-12,334.7999267578125
2018-01-15,337.69781494140625
2018-01-16,335.0336608886719
2018-01-17,335.5010681152344
2018-01-18,340.87615966796875
2018-01-19,340.0816345214844
2018-01-22,339.4272155761719
2018-01-23,340.2685852050781
2018-01-24,335.7815246582031
2018-01-25,330.6868591308594
2018-01-29,336.24896240234375
2018-01-30,335.22064208984375
2018-01-31,332.41619873046875
2018-02-01,326.90093994140625
2018-02-02,321.9931640625
2018-02-05,316.991943359375
2018-02-06,317.1322326660156
2018-02-07,316.29083251953125
2018-02-08,318.11370849609375
2018-02-09,318.3474426269531
2018-02-12,322.27362060546875
2018-02-14,318.5343933105469
2018-02-15,317.4593505859375
2018-02-16,320.40399169921875
2018-02-19,317.2256774902344
2018-02-20,318.4876403808594
2018-02-21,312.6918029785156
2018-02-22,305.7743835449219
2018-02-23,309.046142578125
2018-02-26,310.1211242675781
2018-02-27,306.7091369628906
2018-02-28,303.85791015625
2018-03-01,303.9981689453125
2018-03-05,303.8111572265625
2018-03-06,301.6611328125
2018-03-07,302.31549072265625
2018-03-08,303.85791015625
2018-03-09,305.9145202636719
2018-03-12,306.38189697265625
2018-03-13,303.95147705078125
2018-03-14,303.8111572265625
2018-03-15,303.85791015625
2018-03-16,300.30572509765625
2018-03-19,298.85675048828125
2018-03-20,298.5295715332031
2018-03-21,301.4274597167969
2018-03-22,296.2861022949219
2018-03-23,297.45458984375
2018-03-26,294.9773254394531
2018-03-27,303.6710205078125
2018-03-28,306.98956298828125
2018-04-02,314.0005187988281
2018-04-03,315.6832275390625
2018-04-04,313.6266784667969
2018-04-05,314.93536376953125
2018-04-06,320.4974060058594
2018-04-09,319.889892578125
2018-04-10,315.07562255859375
2018-04-11,321.9463806152344
2018-04-12,322.50732421875
2018-04-13,318.25396728515625
2018-04-16,321.1051025390625
2018-04-17,321.3388366699219
2018-04-18,332.64996337890625
2018-04-19,334.9869079589844
2018-04-20,331.99554443359375
2018-04-23,334.2858581542969
2018-04-24,333.6314392089844
2018-04-25,335.5010681152344
2018-04-26,333.8183898925781
2018-04-27,342.558837890625
2018-04-30,345.3164367675781
2018-05-02,347.55999755859375
2018-05-03,345.78387451171875
2018-05-04,346.20458984375
2018-05-07,345.269775390625
2018-05-08,345.5969543457031
2018-05-09,344.52197265625
2018-05-10,343.86761474609375
2018-05-11,342.558837890625
2018-05-14,346.3448486328125
2018-05-15,346.4850158691406
2018-05-16,349.4763488769531
2018-05-17,347.1393737792969
2018-05-18,350.1307373046875
2018-05-21,348.8219909667969
2018-05-22,350.2709655761719
2018-05-23,344.1947021484375
2018-05-24,345.40997314453125
2018-05-25,353.63629150390625
2018-05-28,353.1688232421875
2018-05-29,360.4135437011719
2018-05-30,357.0015563964844
2018-05-31,358.3102722167969
2018-06-01,361.53533935546875
2018-06-04,359.8527526855469
2018-06-05,356.06671142578125
2018-06-06,353.9167785644531
2018-06-07,358.9178771972656
2018-06-08,357.4222717285156
2018-06-11,361.02117919921875
2018-06-12,361.76904296875
2018-06-13,362.84405517578125
2018-06-14,361.6755676269531
2018-06-15,358.8244323730469
2018-06-18,361.2082214355469
2018-06-19,355.0852355957031
2018-06-20,355.0383605957031
2018-06-21,360.4602966308594
2018-06-22,360.0396728515625
2018-06-25,359.3853454589844
2018-06-26,361.3016052246094
2018-06-27,367.84521484375
2018-06-28,362.18975830078125
2018-06-29,365.9289245605469
2018-07-02,358.6842041015625
2018-07-03,359.6657409667969
2018-07-04,356.1488342285156
2018-07-05,353.3821716308594
2018-07-06,347.0047302246094
2018-07-09,351.8346862792969
2018-07-10,352.8663024902344
2018-07-11,355.1640625
2018-07-12,354.601318359375
2018-07-13,352.72564697265625
2018-07-16,344.4725341796875
2018-07-17,354.3669128417969
2018-07-18,350.9905700683594
2018-07-19,351.9753723144531
2018-07-20,349.818359375
2018-07-23,350.6623840332031
2018-07-24,350.4748840332031
2018-07-25,348.50537109375
2018-07-26,350.0997009277344
2018-07-27,362.0103454589844
2018-07-30,368.9974060058594
2018-07-31,395.3509521484375
2018-08-01,405.3859558105469
2018-08-02,402.2441711425781
2018-08-03,409.7469177246094
2018-08-06,408.9029541015625
2018-08-07,415.6554260253906
2018-08-08,417.4842224121094
2018-08-09,418.1876220703125
2018-08-10,415.0928039550781
2018-08-13,413.77978515625
2018-08-14,424.8463439941406
2018-08-16,417.249755859375
2018-08-17,427.84747314453125
2018-08-20,425.12774658203125
2018-08-21,430.285888671875
2018-08-23,453.8728332519531
2018-08-24,445.5728454589844
2018-08-27,451.9971618652344
2018-08-28,455.5610046386719
2018-08-29,448.1050720214844
2018-08-30,450.0745849609375
2018-08-31,448.99603271484375
2018-09-03,437.3666687011719
2018-09-04,420.71990966796875
2018-09-05,428.50396728515625
2018-09-06,425.8780517578125
2018-09-07,439.1955261230469
2018-09-10,421.93902587890625
2018-09-11,416.1712646484375
2018-09-12,425.9718322753906
2018-09-14,439.1485595703125
2018-09-17,433.1463623046875
2018-09-18,441.16497802734375
2018-09-19,437.83563232421875
2018-09-21,427.37860107421875
2018-09-24,405.5266418457031
2018-09-25,410.3096618652344
2018-09-26,409.3249816894531
2018-09-27,410.1221008300781
2018-09-28,400.368408203125
2018-10-01,411.9508972167969
2018-10-03,398.867919921875
2018-10-04,389.6300964355469
2018-10-05,393.94415283203125
2018-10-08,384.2375183105469
2018-10-09,368.0126037597656
2018-10-10,380.06396484375
2018-10-11,368.903564453125
2018-10-12,382.50244140625
2018-10-15,371.7171630859375
2018-10-16,381.37701416015625
2018-10-17,378.00067138671875
2018-10-19,379.31365966796875
2018-10-22,379.5481872558594
2018-10-23,375.7029113769531
2018-10-24,379.97021484375
2018-10-25,373.7803955078125
2018-10-26,373.4990539550781
2018-10-29,383.95611572265625
2018-10-30,371.7171630859375
2018-10-31,360.8381042480469
2018-11-01,347.6143798828125
2018-11-02,346.48895263671875
2018-11-05,344.050537109375
2018-11-06,343.20648193359375
2018-11-07,346.3482360839844
2018-11-09,354.9587097167969
2018-11-12,354.1118469238281
2018-11-13,347.7597961425781
2018-11-14,356.511474609375
2018-11-15,365.9218444824219
2018-11-16,372.3208312988281
2018-11-19,384.41314697265625
2018-11-20,370.8622741699219
2018-11-21,376.8848571777344
2018-11-22,377.1671447753906
2018-11-26,394.341064453125
2018-11-27,396.03497314453125
2018-11-28,390.3416442871094
2018-11-29,390.48291015625
2018-11-30,384.97784423828125
2018-12-03,388.6007995605469
2018-12-04,384.8836975097656
2018-12-05,385.4012145996094
2018-12-06,376.9789123535156
2018-12-07,387.189208984375
2018-12-10,381.68414306640625
2018-12-11,388.1302795410156
2018-12-12,405.1629943847656
2018-12-13,409.0683288574219
2018-12-14,417.8669738769531
2018-12-17,416.3143005371094
2018-12-18,416.7847595214844
2018-12-19,429.8652038574219
2018-12-20,417.8669738769531
2018-12-21,411.93841552734375
2018-12-24,400.7401428222656
2018-12-26,397.6817321777344
2018-12-27,404.5984191894531
2018-12-28,407.7038269042969
2018-12-31,405.257080078125
2019-01-01,396.9759826660156
2019-01-02,391.8473815917969
2019-01-03,397.1171569824219
2019-01-04,394.529296875
2019-01-07,395.6585693359375
2019-01-08,391.8473815917969
2019-01-09,396.6466369628906
2019-01-10,396.3172912597656
2019-01-11,396.78778076171875
2019-01-14,407.9390869140625
2019-01-15,400.9754333496094
2019-01-16,398.85809326171875
2019-01-17,395.51739501953125
2019-01-18,399.0933532714844
2019-01-21,402.9045104980469
2019-01-22,407.79791259765625
2019-01-23,405.257080078125
2019-01-24,405.0218200683594
2019-01-25,404.6453857421875
2019-01-28,402.1986999511719
2019-01-29,398.19927978515625
2019-01-30,405.7276916503906
2019-01-31,417.49066162109375
2019-02-01,425.2070007324219
2019-02-04,421.0665283203125
2019-02-05,422.5721435546875
2019-02-06,426.9480285644531
2019-02-07,432.6883239746094
2019-02-08,425.30120849609375
2019-02-11,422.47808837890625
2019-02-12,419.9373474121094
2019-02-14,414.24407958984375
2019-02-15,408.6918640136719
2019-02-18,397.446533203125
2019-02-19,395.9878845214844
2019-02-20,399.657958984375
2019-02-21,401.3988342285156
2019-02-22,409.72705078125
2019-02-25,406.43341064453125
2019-02-26,403.5632629394531
2019-02-27,408.9742126464844
2019-02-28,412.2207336425781
2019-03-01,419.0432434082031
2019-03-05,416.6906433105469
2019-03-06,410.9974060058594
2019-03-07,407.56268310546875
2019-03-08,406.7157287597656
2019-03-11,416.22015380859375
2019-03-12,420.92535400390625
2019-03-13,414.3381042480469
2019-03-14,413.02069091796875
2019-03-15,400.36370849609375
2019-03-18,402.3399658203125
2019-03-19,401.8693542480469
2019-03-20,400.9283142089844
2019-03-22,399.9873046875
2019-03-25,395.18804931640625
2019-03-26,400.0343322753906
2019-03-27,387.00103759765625
2019-03-28,386.71868896484375
2019-04-01,377.30841064453125
2019-04-02,378.29644775390625
2019-04-03,379.66094970703125
2019-04-04,381.1665344238281
2019-04-05,376.7437438964844
2019-04-08,377.44952392578125
2019-04-09,379.8490905761719
2019-04-10,379.519775390625
2019-04-11,379.896240234375
2019-04-12,383.283935546875
2019-04-15,381.8253173828125
2019-04-16,384.8836975097656
2019-04-18,381.0724792480469
2019-04-22,379.7549743652344
2019-04-23,379.2844543457031
2019-04-24,375.14398193359375
2019-04-25,371.8033142089844
2019-04-26,374.4852294921875
2019-04-30,374.6263732910156
2019-05-02,359.6168212890625
2019-05-03,357.7818298339844
2019-05-06,355.47637939453125
2019-05-07,353.3590087890625
2019-05-08,345.59539794921875
2019-05-09,345.6424560546875
2019-05-10,347.9950256347656
2019-05-13,341.7371826171875
2019-05-14,346.8658142089844
2019-05-15,342.11358642578125
2019-05-16,339.760986328125
2019-05-17,348.2303466796875
2019-05-20,359.8520812988281
2019-05-21,360.36968994140625
2019-05-22,362.9105224609375
2019-05-23,362.7222900390625
2019-05-24,375.5203857421875
2019-05-27,376.5085144042969
