Date,NKE
2016-08-31,51.60512161254883
2016-09-01,52.556785583496094
2016-09-02,52.089935302734375
2016-09-06,51.54227066040039
2016-09-07,51.820587158203125
2016-09-08,50.429012298583984
2016-09-09,49.67487335205078
2016-09-12,50.28537368774414
2016-09-13,49.71078109741211
2016-09-14,49.49531555175781
2016-09-15,49.800559997558594
2016-09-16,49.540199279785156
2016-09-19,49.333702087402344
2016-09-20,49.261898040771484
2016-09-21,49.683837890625
2016-09-22,49.74668884277344
2016-09-23,49.51327896118164
2016-09-26,48.839927673339844
2016-09-27,49.683837890625
2016-09-28,47.80746841430664
2016-09-29,46.828857421875
2016-09-30,47.268775939941406
2016-10-03,47.2867431640625
2016-10-04,46.81090545654297
2016-10-05,46.7929573059082
2016-10-06,46.7121467590332
2016-10-07,46.4966926574707
2016-10-10,46.4966926574707
2016-10-11,46.52362060546875
2016-10-12,47.08023452758789
2016-10-13,46.7121467590332
2016-10-14,46.344058990478516
2016-10-17,45.81435012817383
2016-10-18,45.98493576049805
2016-10-19,46.50566101074219
2016-10-20,46.58646774291992
2016-10-21,46.478729248046875
2016-10-24,46.568511962890625
2016-10-25,45.83232116699219
2016-10-26,46.65828323364258
2016-10-27,46.58646774291992
2016-10-28,46.70317840576172
2016-10-31,45.051239013671875
2016-11-01,44.54846954345703
2016-11-02,44.638240814208984
2016-11-03,44.6472282409668
2016-11-04,44.85371398925781
2016-11-07,45.70662307739258
2016-11-08,45.859249114990234
2016-11-09,45.8951530456543
2016-11-10,45.23977279663086
2016-11-11,45.580936431884766
2016-11-14,45.078163146972656
2016-11-15,45.00634765625
2016-11-16,45.50012969970703
2016-11-17,46.31711959838867
2016-11-18,45.87720489501953
2016-11-21,46.0388069152832
2016-11-22,46.424861907958984
2016-11-23,46.092674255371094
2016-11-25,46.25428009033203
2016-11-28,45.796390533447266
2016-11-29,45.45524597167969
2016-11-30,44.95248031616211
2016-12-01,45.63726806640625
2016-12-02,45.46607208251953
2016-12-05,46.718509674072266
2016-12-06,45.565181732177734
2016-12-07,46.943756103515625
2016-12-08,46.44819641113281
2016-12-09,46.60136413574219
2016-12-12,46.439186096191406
2016-12-13,47.12397003173828
2016-12-14,46.664451599121094
2016-12-15,46.21392059326172
2016-12-16,45.880550384521484
2016-12-19,45.81746292114258
2016-12-20,46.664451599121094
2016-12-21,47.12397003173828
2016-12-22,46.979801177978516
2016-12-23,46.77256774902344
2016-12-27,46.21392059326172
2016-12-28,45.97064208984375
2016-12-29,46.00668716430664
2016-12-30,45.79944610595703
2017-01-03,46.83564376831055
2017-01-04,47.81776428222656
2017-01-05,47.80876159667969
2017-01-06,48.57463073730469
2017-01-09,48.09709167480469
2017-01-10,47.85380935668945
2017-01-11,47.47537612915039
2017-01-12,47.21406936645508
2017-01-13,47.6826057434082
2017-01-17,48.34035873413086
2017-01-18,47.99796676635742
2017-01-19,47.69160842895508
2017-01-20,47.93489074707031
2017-01-23,47.970943450927734
2017-01-24,48.16015625
2017-01-25,48.52958297729492
2017-01-26,48.34035873413086
2017-01-27,47.92588424682617
2017-01-30,47.826786041259766
2017-01-31,47.66457748413086
2017-02-01,47.7727165222168
2017-02-02,47.57447814941406
2017-02-03,47.17802429199219
2017-02-06,47.57447814941406
2017-02-07,47.58350372314453
2017-02-08,48.547611236572266
2017-02-09,49.83606719970703
2017-02-10,50.65601348876953
2017-02-13,50.53887176513672
2017-02-14,50.8632698059082
2017-02-15,51.034446716308594
2017-02-16,50.71908950805664
2017-02-17,51.1335563659668
2017-02-21,51.68318557739258
2017-02-22,52.47610092163086
2017-02-23,51.71023178100586
2017-02-24,52.133697509765625
2017-02-27,51.98052978515625
2017-02-28,51.50297927856445
2017-03-01,52.21479415893555
2017-03-02,52.241912841796875
2017-03-03,51.24768829345703
2017-03-06,51.31095504760742
2017-03-07,51.11210632324219
2017-03-08,51.075950622558594
2017-03-09,50.940391540527344
2017-03-10,51.00364685058594
2017-03-13,51.22056198120117
2017-03-14,51.77191925048828
2017-03-15,52.11536407470703
2017-03-16,52.06114196777344
2017-03-17,52.241912841796875
2017-03-20,53.037296295166016
2017-03-21,52.43171691894531
2017-03-22,48.73500061035156
2017-03-23,50.04557800292969
2017-03-24,50.940391540527344
2017-03-27,50.551734924316406
2017-03-28,51.175376892089844
2017-03-29,51.22960662841797
2017-03-30,50.65116882324219
2017-03-31,50.37095642089844
2017-04-03,50.217315673828125
2017-04-04,49.747318267822266
2017-04-05,49.693084716796875
2017-04-06,49.83769607543945
2017-04-07,49.81058120727539
2017-04-10,49.62077331542969
2017-04-11,49.63885498046875
2017-04-12,50.22634506225586
2017-04-13,50.018455505371094
2017-04-17,50.83192443847656
2017-04-18,50.714412689208984
2017-04-19,50.48846435546875
2017-04-20,50.97653579711914
2017-04-21,50.47942352294922
2017-04-24,50.13597106933594
2017-04-25,50.117889404296875
2017-04-26,49.85578155517578
2017-04-27,50.13597106933594
2017-04-28,50.081729888916016
2017-05-01,49.70212173461914
2017-05-02,49.77443313598633
2017-05-03,49.28635025024414
2017-05-04,49.23212814331055
2017-05-05,48.76212692260742
2017-05-08,49.078468322753906
2017-05-09,49.61174011230469
2017-05-10,49.31346893310547
2017-05-11,49.02425003051758
2017-05-12,48.98808670043945
2017-05-15,48.59942626953125
2017-05-16,47.704647064208984
2017-05-17,46.818878173828125
2017-05-18,46.71041488647461
2017-05-19,46.791751861572266
2017-05-22,46.610992431640625
2017-05-23,47.1804084777832
2017-05-24,47.00868225097656
2017-05-25,47.31598663330078
2017-05-26,47.53291320800781
2017-05-30,47.8311767578125
2017-05-31,47.894447326660156
2017-06-01,47.43191909790039
2017-06-02,48.048614501953125
2017-06-05,48.07582473754883
2017-06-06,47.595157623291016
2017-06-07,48.27534866333008
2017-06-08,48.248138427734375
2017-06-09,48.48393249511719
2017-06-12,49.00087356567383
2017-06-13,49.25483322143555
2017-06-14,49.57223892211914
2017-06-15,47.9760627746582
2017-06-16,46.3436164855957
2017-06-19,47.17798614501953
2017-06-20,46.760807037353516
2017-06-21,47.69492721557617
2017-06-22,47.52261734008789
2017-06-23,47.93071365356445
2017-06-26,48.3206901550293
2017-06-27,48.02140808105469
2017-06-28,48.39324188232422
2017-06-29,48.2209358215332
2017-06-30,53.508277893066406
2017-07-03,53.19086837768555
2017-07-05,52.20231628417969
2017-07-06,51.839542388916016
2017-07-07,52.583221435546875
2017-07-10,53.2634162902832
2017-07-11,52.76461410522461
2017-07-12,52.80087661743164
2017-07-13,52.54693603515625
2017-07-14,52.601356506347656
2017-07-17,52.410911560058594
2017-07-18,52.283935546875
2017-07-19,52.392765045166016
2017-07-20,53.598968505859375
2017-07-21,54.36985397338867
2017-07-24,53.46293640136719
2017-07-25,53.86197280883789
2017-07-26,52.9278564453125
2017-07-27,52.73740005493164
2017-07-28,53.2089958190918
2017-07-31,53.55362319946289
2017-08-01,54.270103454589844
2017-08-02,54.22474670410156
2017-08-03,54.54216384887695
2017-08-04,54.197540283203125
2017-08-07,54.22474670410156
2017-08-08,53.92546081542969
2017-08-09,54.32450866699219
2017-08-10,53.5717658996582
2017-08-11,53.48106002807617
2017-08-14,54.2156867980957
2017-08-15,53.10923767089844
2017-08-16,53.09109115600586
2017-08-17,52.11161804199219
2017-08-18,49.83525466918945
2017-08-21,48.61997604370117
2017-08-22,49.09157943725586
2017-08-23,48.61997604370117
2017-08-24,48.82856369018555
2017-08-25,48.88299560546875
2017-08-28,48.72880172729492
2017-08-29,47.8218994140625
2017-08-30,47.66771697998047
2017-08-31,48.05903244018555
2017-09-01,48.55954360961914
2017-09-05,48.24104309082031
2017-09-06,48.01352310180664
2017-09-07,47.67681121826172
2017-09-08,47.50390625
2017-09-11,48.259239196777344
2017-09-12,48.59595489501953
2017-09-13,48.70515441894531
2017-09-14,48.89625930786133
2017-09-15,49.02366256713867
2017-09-18,48.686954498291016
2017-09-19,48.53224563598633
2017-09-20,48.74155044555664
2017-09-21,48.40484619140625
2017-09-22,48.450347900390625
2017-09-25,48.44123077392578
2017-09-26,48.86895751953125
2017-09-27,47.93162155151367
2017-09-28,47.895225524902344
2017-09-29,47.185401916503906
2017-10-02,47.20359420776367
2017-10-03,46.8395881652832
2017-10-04,47.39470672607422
2017-10-05,47.4857063293457
2017-10-06,47.70410919189453
2017-10-09,46.88508224487305
2017-10-10,46.894187927246094
2017-10-11,46.43915939331055
2017-10-12,46.25714874267578
2017-10-13,46.39366149902344
2017-10-16,46.74856948852539
2017-10-17,47.32189178466797
2017-10-18,47.594913482666016
2017-10-19,47.949832916259766
2017-10-20,48.28654479980469
2017-10-23,48.83256530761719
2017-10-24,48.61415481567383
2017-10-25,49.997406005859375
2017-10-26,51.69917297363281
2017-10-27,50.92564010620117
2017-10-30,50.2977180480957
2017-10-31,50.04290771484375
2017-11-01,50.11571502685547
2017-11-02,50.161216735839844
2017-11-03,50.69814682006836
2017-11-06,50.998451232910156
2017-11-07,50.18851852416992
2017-11-08,50.74364471435547
2017-11-09,51.080352783203125
2017-11-10,51.043941497802734
2017-11-13,50.88014602661133
2017-11-14,50.94384002685547
2017-11-15,51.53536605834961
2017-11-16,52.081398010253906
2017-11-17,53.86506271362305
2017-11-20,53.91966247558594
2017-11-21,54.04706573486328
2017-11-22,53.755855560302734
2017-11-24,53.983360290527344
2017-11-27,54.26548767089844
2017-11-28,54.21997833251953
2017-11-29,54.9298095703125
2017-11-30,54.98440170288086
2017-12-01,54.67396926879883
2017-12-04,54.874839782714844
2017-12-05,55.16701126098633
2017-12-06,54.52787399291992
2017-12-07,55.33136749267578
2017-12-08,55.97050476074219
2017-12-11,56.5274772644043
2017-12-12,56.76487350463867
2017-12-13,58.70969009399414
2017-12-14,58.91969299316406
2017-12-15,59.15707778930664
2017-12-18,59.17535400390625
2017-12-19,58.65489196777344
2017-12-20,58.06141662597656
2017-12-21,59.138816833496094
2017-12-22,57.78750228881836
2017-12-26,58.1161994934082
2017-12-27,57.4770622253418
2017-12-28,57.4770622253418
2017-12-29,57.111839294433594
2018-01-02,57.9701042175293
2018-01-03,57.960975646972656
2018-01-04,57.92445373535156
2018-01-05,58.41751480102539
2018-01-08,58.937950134277344
2018-01-09,58.5179443359375
2018-01-10,58.63663864135742
2018-01-11,58.70055389404297
2018-01-12,59.047508239746094
2018-01-16,57.906192779541016
2018-01-17,58.26228332519531
2018-01-18,58.53620529174805
2018-01-19,61.3666877746582
2018-01-22,60.61798095703125
2018-01-23,61.30276870727539
2018-01-24,62.0880012512207
2018-01-25,61.823211669921875
2018-01-26,62.12452697753906
2018-01-29,61.70452117919922
2018-01-30,61.476261138916016
2018-01-31,62.28887939453125
2018-02-01,61.76842498779297
2018-02-02,61.37581253051758
2018-02-05,58.7918586730957
2018-02-06,59.549713134765625
2018-02-07,59.92405700683594
2018-02-08,57.057044982910156
2018-02-09,59.79621505737305
2018-02-12,60.243621826171875
2018-02-13,60.1431884765625
2018-02-14,62.05147933959961
2018-02-15,62.3527717590332
2018-02-16,62.3619384765625
2018-02-20,61.622352600097656
2018-02-21,61.22060775756836
2018-02-22,61.293643951416016
2018-02-23,62.234100341796875
2018-02-26,63.594539642333984
2018-02-27,62.11539840698242
2018-02-28,61.20234680175781
2018-03-01,60.55406951904297
2018-03-02,60.34340286254883
2018-03-05,59.574134826660156
2018-03-06,59.748146057128906
2018-03-07,58.76820755004883
2018-03-08,59.62908935546875
2018-03-09,60.71891403198242
2018-03-12,61.19514083862305
2018-03-13,60.599857330322266
2018-03-14,60.6273307800293
2018-03-15,60.80133819580078
2018-03-16,60.36176300048828
2018-03-19,60.1785774230957
2018-03-20,61.176822662353516
2018-03-21,60.76469039916992
2018-03-22,58.99717712402344
2018-03-23,59.18949890136719
2018-03-26,60.35260009765625
2018-03-27,60.599857330322266
2018-03-28,59.93130874633789
2018-03-29,60.84713363647461
2018-04-02,58.72242736816406
2018-04-03,61.08524703979492
2018-04-04,62.66044998168945
2018-04-05,63.73195266723633
2018-04-06,61.863712310791016
2018-04-09,61.52482223510742
2018-04-10,61.359981536865234
2018-04-11,61.204288482666016
2018-04-12,62.065162658691406
2018-04-13,61.588958740234375
2018-04-16,61.414920806884766
2018-04-17,61.827049255371094
2018-04-18,60.6273307800293
2018-04-19,60.19690704345703
2018-04-20,60.526588439941406
2018-04-23,61.250091552734375
2018-04-24,61.33251953125
2018-04-25,61.057762145996094
2018-04-26,62.32162094116211
2018-04-27,63.70450210571289
2018-04-30,62.63298034667969
2018-05-01,62.36738586425781
2018-05-02,62.513919830322266
2018-05-03,61.26841354370117
2018-05-04,62.36738586425781
2018-05-07,63.50301742553711
2018-05-08,62.69709014892578
2018-05-09,62.230018615722656
2018-05-10,62.20256042480469
2018-05-11,62.66960906982422
2018-05-14,63.04511260986328
2018-05-15,63.649539947509766
2018-05-16,65.33464050292969
2018-05-17,64.96831512451172
2018-05-18,65.31634521484375
2018-05-21,65.37129211425781
2018-05-22,65.30715942382812
2018-05-23,65.33464050292969
2018-05-24,66.10392761230469
2018-05-25,66.16802215576172
2018-05-29,64.95002746582031
2018-05-30,66.14971923828125
2018-05-31,65.75592803955078
2018-06-01,66.82124328613281
2018-06-04,67.80392456054688
2018-06-05,68.00595092773438
2018-06-06,68.64879608154297
2018-06-07,68.65800476074219
2018-06-08,68.78657531738281
2018-06-11,68.50188446044922
2018-06-12,68.22637176513672
2018-06-13,68.0610580444336
2018-06-14,68.6028823852539
2018-06-15,69.64984130859375
2018-06-18,69.4386215209961
2018-06-19,68.1988296508789
2018-06-20,68.62127685546875
2018-06-21,67.90493774414062
2018-06-22,67.43655395507812
2018-06-25,66.44470977783203
2018-06-26,66.6375732421875
2018-06-27,65.52632141113281
2018-06-28,65.84774780273438
2018-06-29,73.17643737792969
2018-07-02,71.95498657226562
2018-07-03,70.05392456054688
2018-07-05,70.30189514160156
2018-07-06,70.23760986328125
2018-07-09,70.9723129272461
2018-07-10,71.23865509033203
2018-07-11,71.04578399658203
2018-07-12,71.05496978759766
2018-07-13,71.06415557861328
2018-07-16,71.40396118164062
2018-07-17,71.14681243896484
2018-07-18,70.33863830566406
2018-07-19,70.66924285888672
2018-07-20,70.67842864990234
2018-07-23,70.33863830566406
2018-07-24,69.36517333984375
2018-07-25,70.86210632324219
2018-07-26,71.77133178710938
2018-07-27,70.61417388916016
2018-07-30,69.76006317138672
2018-07-31,70.63253021240234
2018-08-01,71.21109771728516
2018-08-02,72.23049926757812
2018-08-03,72.31316375732422
2018-08-06,73.02029418945312
2018-08-07,73.95704650878906
2018-08-08,73.92949676513672
2018-08-09,74.62747192382812
2018-08-10,74.14071655273438
2018-08-13,73.60806274414062
2018-08-14,73.598876953125
2018-08-15,73.07542419433594
2018-08-16,73.5162353515625
2018-08-17,73.24072265625
2018-08-20,75.47236633300781
2018-08-21,76.17951965332031
2018-08-22,75.89482879638672
2018-08-23,76.14282989501953
2018-08-24,75.72032165527344
2018-08-27,75.90401458740234
2018-08-28,75.8397216796875
2018-08-29,76.0325927734375
2018-08-30,74.75605773925781
2018-08-31,75.67668914794922
2018-09-04,73.28302001953125
2018-09-05,73.57762908935547
2018-09-06,74.01952362060547
2018-09-07,73.9274673461914
2018-09-10,75.58460998535156
2018-09-11,76.07256317138672
2018-09-12,76.4132080078125
2018-09-13,76.84587860107422
2018-09-14,76.86431121826172
2018-09-17,76.6525650024414
2018-09-18,78.49385070800781
2018-09-19,77.7297134399414
2018-09-20,78.5951156616211
2018-09-21,78.76083374023438
2018-09-24,77.58240509033203
2018-09-25,78.06114196777344
2018-09-26,77.05764770507812
2018-09-27,77.83098602294922
2018-09-28,77.9967269897461
2018-10-01,77.75733947753906
2018-10-02,76.20145416259766
2018-10-03,75.95287322998047
2018-10-04,73.81697082519531
2018-10-05,73.76174926757812
2018-10-08,73.86302185058594
2018-10-09,74.03793334960938
2018-10-10,68.99283599853516
2018-10-11,68.59696197509766
2018-10-12,69.88587188720703
2018-10-15,69.03885650634766
2018-10-16,71.33125305175781
2018-10-17,70.41061401367188
2018-10-18,69.60044860839844
2018-10-19,68.3207778930664
2018-10-22,68.95600128173828
2018-10-23,67.52899169921875
2018-10-24,66.39664459228516
2018-10-25,67.29885864257812
2018-10-26,66.35060119628906
2018-10-29,66.46109008789062
2018-10-30,68.59696197509766
2018-10-31,69.08490753173828
2018-11-01,70.69602966308594
2018-11-02,70.50269317626953
2018-11-05,71.37731170654297
2018-11-06,70.49346923828125
2018-11-07,71.78235626220703
2018-11-08,71.6074447631836
2018-11-09,70.30013275146484
2018-11-12,69.14015197753906
2018-11-13,69.23220825195312
2018-11-14,69.23220825195312
2018-11-15,68.43125915527344
2018-11-16,68.8087158203125
2018-11-19,66.7648696899414
2018-11-20,65.47599029541016
2018-11-21,66.62677764892578
2018-11-23,65.81661987304688
2018-11-26,66.93978881835938
2018-11-27,66.3689956665039
2018-11-28,68.73506164550781
2018-11-29,68.4404296875
2018-11-30,69.36381530761719
2018-12-03,71.96772003173828
2018-12-04,69.98246002197266
2018-12-06,69.75162506103516
2018-12-07,67.7202377319336
2018-12-10,66.95381164550781
2018-12-11,67.9325942993164
2018-12-12,68.6251220703125
2018-12-13,67.34162139892578
2018-12-14,66.9722900390625
2018-12-17,64.54380798339844
2018-12-18,65.69802856445312
2018-12-19,63.68505859375
2018-12-20,62.355411529541016
2018-12-21,66.82453155517578
2018-12-24,62.881744384765625
2018-12-26,67.41549682617188
2018-12-27,68.02494049072266
2018-12-28,67.7202377319336
2018-12-31,68.45892333984375
2019-01-02,68.38504791259766
2019-01-03,67.17543029785156
2019-01-04,68.92985534667969
2019-01-07,69.91785430908203
2019-01-08,70.85045623779297
2019-01-09,70.72118377685547
2019-01-10,70.564208984375
2019-01-11,70.21331024169922
2019-01-14,70.2594985961914
2019-01-15,71.91232299804688
2019-01-16,71.72769165039062
2019-01-17,73.06652069091797
2019-01-18,74.28540802001953
2019-01-22,74.56242370605469
2019-01-23,74.33157348632812
2019-01-24,74.27616119384766
2019-01-25,74.43315124511719
2019-01-28,74.16535949707031
2019-01-29,74.07301330566406
2019-01-30,75.05180358886719
2019-01-31,75.60581970214844
2019-02-01,75.26416778564453
2019-02-04,75.70741271972656
2019-02-05,76.5107421875
2019-02-06,76.37222290039062
2019-02-07,76.07674407958984
2019-02-08,76.04903411865234
2019-02-11,77.26788330078125
2019-02-12,78.2189712524414
2019-02-13,78.8561019897461
2019-02-14,78.19124603271484
2019-02-15,78.83760833740234
2019-02-19,78.08971405029297
2019-02-20,78.3390121459961
2019-02-21,77.51721954345703
2019-02-22,78.2651596069336
2019-02-25,78.64371490478516
2019-02-26,79.22545623779297
2019-02-27,79.56708526611328
2019-02-28,79.16080474853516
2019-03-01,80.68830871582031
2019-03-04,79.28115844726562
2019-03-05,79.09600067138672
2019-03-06,78.80899810791016
2019-03-07,78.92938232421875
2019-03-08,78.50353240966797
2019-03-11,79.44780731201172
2019-03-12,79.08674621582031
2019-03-13,79.54964447021484
2019-03-14,80.41981506347656
2019-03-15,80.35504150390625
2019-03-18,81.2992935180664
2019-03-19,81.17896270751953
2019-03-20,80.25321197509766
2019-03-21,81.47518157958984
2019-03-22,76.08734130859375
2019-03-25,76.2169418334961
2019-03-26,77.18897247314453
2019-03-27,76.92048645019531
2019-03-28,77.79996490478516
2019-03-29,77.95734405517578
2019-04-01,78.90160369873047
2019-04-02,78.10547637939453
2019-04-03,78.19803619384766
2019-04-04,78.94788360595703
2019-04-05,79.0589828491211
2019-04-08,78.43873596191406
2019-04-09,78.02214813232422
2019-04-10,78.57756042480469
2019-04-11,78.68866729736328
2019-04-12,79.83663177490234
2019-04-15,80.38279724121094
2019-04-16,81.28079223632812
2019-04-17,82.14173889160156
