Date,CLEAN.NS
2022-05-26,1656.84375
2022-05-27,1658.9713134765625
2022-05-30,1699.25341796875
2022-05-31,1730.6767578125
2022-06-01,1796.097412109375
2022-06-02,1799.5118408203125
2022-06-03,1788.7239990234375
2022-06-06,1746.116455078125
2022-06-07,1762.892333984375
2022-06-08,1739.238037109375
2022-06-09,1724.590087890625
2022-06-10,1694.50244140625
2022-06-13,1658.922119140625
2022-06-14,1642.5419921875
2022-06-15,1670.650146484375
2022-06-16,1618.937255859375
2022-06-17,1556.48583984375
2022-06-20,1486.364013671875
2022-06-21,1485.918701171875
2022-06-22,1445.3896484375
2022-06-23,1450.8330078125
2022-06-24,1443.3111572265625
2022-06-27,1458.5032958984375
2022-06-28,1444.8946533203125
2022-06-29,1484.7310791015625
2022-06-30,1474.73486328125
2022-07-01,1443.954345703125
2022-07-04,1442.0245361328125
2022-07-05,1445.191650390625
2022-07-06,1452.5155029296875
2022-07-07,1483.9886474609375
2022-07-08,1506.8017578125
2022-07-11,1490.52099609375
2022-07-12,1484.7310791015625
2022-07-13,1587.068359375
2022-07-14,1554.407470703125
2022-07-15,1541.986328125
2022-07-18,1590.9776611328125
2022-07-19,1673.2730712890625
2022-07-20,1652.7362060546875
2022-07-21,1680.349609375
2022-07-22,1718.5528564453125
2022-07-25,1739.7822265625
2022-07-26,1670.353271484375
2022-07-27,1734.536865234375
2022-07-28,1681.7845458984375
2022-07-29,1673.2071533203125
2022-08-01,1663.4891357421875
2022-08-02,1656.4981689453125
2022-08-03,1649.16015625
2022-08-04,1615.3460693359375
2022-08-05,1620.1552734375
2022-08-08,1595.7119140625
2022-08-10,1587.0849609375
2022-08-11,1594.3238525390625
2022-08-12,1608.1568603515625
2022-08-16,1630.2205810546875
2022-08-17,1659.02685546875
2022-08-18,1721.945068359375
2022-08-19,1730.0762939453125
2022-08-22,1689.717529296875
2022-08-23,1687.982177734375
2022-08-24,1717.9786376953125
2022-08-25,1761.312255859375
2022-08-26,1768.9478759765625
2022-08-29,1718.9205322265625
2022-08-30,1725.415771484375
2022-09-01,1752.3382568359375
2022-09-02,1741.5791015625
2022-09-05,1775.294189453125
2022-09-06,1779.508544921875
2022-09-07,1822.94140625
2022-09-08,1855.2186279296875
2022-09-09,1904.006103515625
2022-09-12,1871.7786865234375
2022-09-13,1860.2261962890625
2022-09-14,1912.3359375
2022-09-15,1938.762451171875
2022-09-16,1872.869384765625
2022-09-19,1886.156982421875
2022-09-20,1895.9244384765625
2022-09-21,1862.6060791015625
2022-09-22,1858.9866943359375
2022-09-23,1836.179443359375
2022-09-26,1744.752197265625
2022-09-27,1718.3255615234375
2022-09-28,1696.7579345703125
2022-09-29,1707.665771484375
2022-09-30,1744.4051513671875
2022-10-03,1689.9654541015625
2022-10-04,1693.23779296875
2022-10-06,1675.8349609375
2022-10-07,1668.3480224609375
2022-10-10,1651.24267578125
2022-10-11,1628.2867431640625
2022-10-12,1615.8914794921875
2022-10-13,1599.480224609375
2022-10-14,1592.4892578125
2022-10-17,1589.217041015625
2022-10-18,1591.54736328125
2022-10-19,1586.3411865234375
2022-10-20,1599.97607421875
2022-10-21,1651.0941162109375
2022-10-24,1662.6959228515625
2022-10-25,1619.3621826171875
2022-10-27,1605.4794921875
2022-10-28,1582.275634765625
2022-10-31,1559.022216796875
2022-11-01,1559.865234375
2022-11-02,1580.58984375
2022-11-03,1580.3419189453125
2022-11-04,1588.5228271484375
2022-11-07,1576.425048828125
2022-11-09,1540.578125
2022-11-10,1519.5062255859375
2022-11-11,1535.818359375
2022-11-14,1495.955322265625
2022-11-15,1488.6173095703125
2022-11-16,1480.6348876953125
2022-11-17,1488.9644775390625
2022-11-18,1511.4739990234375
2022-11-21,1493.228271484375
2022-11-22,1479.9903564453125
2022-11-23,1480.3372802734375
2022-11-24,1483.4112548828125
2022-11-25,1499.77294921875
2022-11-28,1502.4505615234375
2022-11-29,1496.3023681640625
2022-11-30,1483.758544921875
2022-12-01,1487.7744140625
2022-12-02,1496.99658203125
2022-12-05,1545.4371337890625
2022-12-06,1552.5272216796875
2022-12-07,1531.15771484375
2022-12-08,1561.45166015625
2022-12-09,1541.520263671875
2022-12-12,1518.9112548828125
2022-12-13,1514.44921875
2022-12-14,1521.43994140625
2022-12-15,1507.2100830078125
2022-12-16,1503.1942138671875
2022-12-19,1480.287841796875
2022-12-20,1483.4112548828125
2022-12-21,1464.223388671875
2022-12-22,1449.15087890625
2022-12-23,1405.271728515625
2022-12-26,1433.532958984375
2022-12-27,1447.614013671875
2022-12-28,1454.2578125
2022-12-29,1466.45458984375
2022-12-30,1477.560791015625
2023-01-02,1478.0069580078125
2023-01-03,1476.42041015625
2023-01-04,1479.395263671875
2023-01-05,1461.69482421875
2023-01-06,1445.9776611328125
2023-01-09,1448.010498046875
2023-01-10,1445.8292236328125
2023-01-11,1446.9197998046875
2023-01-12,1457.976318359375
2023-01-13,1450.390380859375
2023-01-16,1426.6907958984375
2023-01-17,1423.8646240234375
2023-01-18,1419.4517822265625
2023-01-19,1416.328369140625
2023-01-20,1409.58544921875
2023-01-23,1362.4835205078125
2023-01-24,1366.2020263671875
2023-01-25,1363.921142578125
2023-01-27,1356.2362060546875
2023-01-30,1324.75244140625
2023-01-31,1364.615478515625
2023-02-01,1364.86328125
2023-02-02,1469.479248046875
2023-02-03,1477.70947265625
2023-02-06,1470.9169921875
2023-02-07,1439.2843017578125
2023-02-08,1451.0845947265625
2023-02-09,1480.3372802734375
2023-02-10,1479.3941650390625
2023-02-13,1434.66162109375
2023-02-14,1445.583984375
2023-02-15,1435.3568115234375
2023-02-16,1454.8184814453125
2023-02-17,1428.902587890625
2023-02-20,1434.264404296875
2023-02-21,1421.8031005859375
2023-02-22,1398.7664794921875
2023-02-23,1398.7664794921875
2023-02-24,1391.81591796875
2023-02-27,1376.325927734375
2023-02-28,1368.1341552734375
2023-03-01,1379.0069580078125
2023-03-02,1389.5322265625
2023-03-03,1390.822998046875
2023-03-06,1437.888671875
2023-03-08,1458.144775390625
2023-03-09,1436.3497314453125
2023-03-10,1432.5765380859375
2023-03-13,1408.7457275390625
2023-03-14,1397.525390625
2023-03-15,1382.0849609375
2023-03-16,1371.212158203125
2023-03-17,1351.8497314453125
2023-03-20,1358.20458984375
2023-03-21,1343.211181640625
2023-03-22,1342.8138427734375
2023-03-23,1334.075927734375
2023-03-24,1305.9755859375
2023-03-27,1275.2935791015625
2023-03-28,1245.5050048828125
2023-03-29,1230.064697265625
2023-03-31,1258.9593505859375
2023-04-03,1313.7701416015625
2023-04-05,1365.9000244140625
2023-04-06,1384.8653564453125
2023-04-10,1392.2626953125
2023-04-11,1397.773681640625
2023-04-12,1436.9454345703125
2023-04-13,1451.6907958984375
2023-04-17,1414.5048828125
2023-04-18,1396.6317138671875
2023-04-19,1403.781005859375
2023-04-20,1385.262451171875
2023-04-21,1372.5528564453125
2023-04-24,1368.9285888671875
2023-04-25,1412.916015625
2023-04-26,1394.6954345703125
2023-04-27,1394.2984619140625
2023-04-28,1433.8177490234375
2023-05-02,1458.542236328125
2023-05-03,1458.2940673828125
2023-05-04,1470.3084716796875
2023-05-05,1453.1304931640625
2023-05-08,1492.5506591796875
2023-05-09,1481.9259033203125
2023-05-10,1479.69189453125
2023-05-11,1495.6785888671875
2023-05-12,1494.139404296875
2023-05-15,1524.6226806640625
2023-05-16,1513.7003173828125
2023-05-17,1516.629638671875
2023-05-18,1495.72802734375
2023-05-19,1485.8482666015625
2023-05-22,1489.5220947265625
2023-05-23,1467.9254150390625
2023-05-24,1455.0667724609375
2023-05-25,1437.3922119140625
2023-05-26,1424.1363525390625
2023-05-29,1418.62548828125
2023-05-30,1402.986572265625
2023-05-31,1408.7457275390625
2023-06-01,1401.546875
2023-06-02,1399.908447265625
2023-06-05,1407.653564453125
2023-06-06,1396.6317138671875
2023-06-07,1390.02880859375
2023-06-08,1396.383544921875
2023-06-09,1367.4390869140625
2023-06-12,1338.6932373046875
2023-06-13,1330.8985595703125
2023-06-14,1358.80029296875
2023-06-15,1353.93505859375
2023-06-16,1374.1910400390625
2023-06-19,1374.935791015625
2023-06-20,1353.7861328125
2023-06-21,1359.8927001953125
2023-06-22,1353.2398681640625
2023-06-23,1337.1541748046875
2023-06-26,1366.1483154296875
2023-06-27,1377.070556640625
2023-06-28,1383.22705078125
2023-06-30,1386.15625
2023-07-03,1393.05712890625
2023-07-04,1377.864990234375
2023-07-05,1368.7298583984375
2023-07-06,1364.6092529296875
2023-07-07,1350.260986328125
2023-07-10,1343.955810546875
2023-07-11,1314.6141357421875
2023-07-12,1300.2164306640625
2023-07-13,1288.99609375
2023-07-14,1300.514404296875
2023-07-17,1308.7061767578125
2023-07-18,1307.1175537109375
2023-07-19,1306.1741943359375
2023-07-20,1307.7132568359375
2023-07-21,1307.415283203125
2023-07-24,1301.20947265625
2023-07-25,1287.9534912109375
2023-07-26,1285.76904296875
2023-07-27,1283.7335205078125
2023-07-28,1276.981689453125
2023-07-31,1291.1309814453125
2023-08-01,1291.6275634765625
2023-08-02,1297.2872314453125
2023-08-03,1291.4652099609375
2023-08-04,1303.3084716796875
2023-08-07,1329.333740234375
2023-08-08,1372.0791015625
2023-08-09,1397.0096435546875
2023-08-10,1393.5263671875
2023-08-11,1419.7508544921875
2023-08-14,1399.19921875
2023-08-16,1390.4908447265625
2023-08-17,1377.8016357421875
2023-08-18,1368.6455078125
2023-08-21,1362.1268310546875
2023-08-22,1403.229736328125
2023-08-23,1397.3082275390625
2023-08-24,1395.21826171875
2023-08-25,1389.2469482421875
2023-08-28,1389.1473388671875
2023-08-29,1395.7655029296875
2023-08-30,1415.6702880859375
2023-08-31,1410.99267578125
2023-09-01,1405.4195556640625
2023-09-04,1430.6485595703125
2023-09-05,1453.0413818359375
2023-09-06,1459.65966796875
2023-09-07,1464.13818359375
2023-09-08,1451.150390625
2023-09-11,1476.1307373046875
2023-09-12,1426.020751953125
2023-09-13,1442.939697265625
2023-09-14,1455.8280029296875
2023-09-15,1449.9560546875
2023-09-18,1439.9541015625
2023-09-20,1431.9425048828125
2023-09-21,1415.123046875
2023-09-22,1398.900634765625
2023-09-25,1405.3199462890625
2023-09-26,1414.1278076171875
2023-09-27,1420.04931640625
2023-09-28,1405.5189208984375
2023-09-29,1402.533203125
2023-10-03,1401.1400146484375
2023-10-04,1406.265380859375
2023-10-05,1402.7322998046875
2023-10-06,1403.478515625
2023-10-09,1374.4676513671875
2023-10-10,1368.5460205078125
2023-10-11,1382.2802734375
2023-10-12,1387.20654296875
2023-10-13,1388.3013916015625
2023-10-16,1371.0341796875
2023-10-17,1361.281005859375
2023-10-18,1369.3421630859375
2023-10-19,1364.1171875
2023-10-20,1349.188720703125
2023-10-23,1325.00439453125
2023-10-25,1324.3575439453125
2023-10-26,1307.7371826171875
2023-10-27,1315.5001220703125
2023-10-30,1298.08349609375
2023-10-31,1297.98388671875
2023-11-01,1338.8880615234375
2023-11-02,1367.1527099609375
2023-11-03,1335.106201171875
2023-11-06,1380.737548828125
2023-11-07,1357.9964599609375
2023-11-08,1366.107666015625
2023-11-09,1368.7947998046875
2023-11-10,1364.465576171875
2023-11-13,1380.289794921875
2023-11-15,1366.2569580078125
2023-11-16,1354.36376953125
2023-11-17,1358.245361328125
2023-11-20,1335.2554931640625
2023-11-21,1333.06591796875
2023-11-22,1342.12255859375
2023-11-23,1343.16748046875
2023-11-24,1337.843017578125
2023-11-28,1337.44482421875
2023-11-29,1338.4400634765625
2023-11-30,1357.2501220703125
2023-12-01,1437.9635009765625
2023-12-04,1424.8760986328125
2023-12-05,1402.4835205078125
2023-12-06,1423.0350341796875
2023-12-07,1423.1346435546875
2023-12-08,1409.151611328125
2023-12-11,1394.6707763671875
2023-12-12,1451.299560546875
2023-12-13,1497.9761962890625
2023-12-14,1502.952392578125
2023-12-15,1472.8465576171875
2023-12-18,1519.5230712890625
2023-12-19,1507.8291015625
2023-12-20,1441.0986328125
2023-12-21,1464.386962890625
2023-12-22,1509.7696533203125
2023-12-26,1536.242919921875
2023-12-27,1538.18359375
2023-12-28,1527.9327392578125
2023-12-29,1541.7166748046875
2024-01-01,1583.6160888671875
2024-01-02,1567.2445068359375
2024-01-03,1563.0645751953125
2024-01-04,1560.526611328125
2024-01-05,1564.0595703125
2024-01-08,1521.1650390625
2024-01-09,1494.7913818359375
2024-01-10,1490.2630615234375
2024-01-11,1522.0606689453125
2024-01-12,1515.343017578125
2024-01-15,1515.343017578125
2024-01-16,1497.3292236328125
2024-01-17,1466.974609375
2024-01-18,1479.8131103515625
2024-01-19,1491.85546875
2024-01-23,1438.0133056640625
2024-01-24,1436.3712158203125
2024-01-25,1435.1270751953125
2024-01-29,1419.10400390625
2024-01-30,1398.0048828125
2024-01-31,1486.4315185546875
2024-02-01,1471.4033203125
2024-02-02,1454.484375
2024-02-05,1393.3272705078125
2024-02-06,1397.955078125
2024-02-07,1401.5379638671875
2024-02-08,1365.5601806640625
2024-02-09,1399.0001220703125
2024-02-12,1390.578369140625
2024-02-13,1391.325927734375
2024-02-14,1377.2232666015625
2024-02-15,1386.2430419921875
2024-02-16,1387.6881103515625
2024-02-19,1396.9071044921875
2024-02-20,1401.7408447265625
2024-02-21,1460.69287109375
2024-02-22,1447.138427734375
2024-02-23,1463.0848388671875
2024-02-26,1460.59326171875
2024-02-27,1456.158203125
2024-02-28,1414.946533203125
2024-02-29,1408.6676025390625
2024-03-01,1395.8109130859375
2024-03-04,1385.196533203125
2024-03-05,1402.5382080078125
2024-03-06,1374.5821533203125
2024-03-07,1370.6453857421875
2024-03-11,1339.3006591796875
2024-03-12,1332.0750732421875
2024-03-13,1285.830322265625
2024-03-14,1297.092529296875
2024-03-15,1294.8997802734375
2024-03-18,1283.3387451171875
2024-03-19,1299.9827880859375
2024-03-20,1296.4447021484375
2024-03-21,1292.5078125
2024-03-22,1302.9229736328125
2024-03-26,1309.650390625
2024-03-27,1343.73583984375
2024-03-28,1324.8990478515625
2024-04-01,1343.1378173828125
2024-04-02,1324.001953125
2024-04-03,1338.6529541015625
2024-04-04,1331.4769287109375
2024-04-05,1344.283935546875
2024-04-08,1330.4803466796875
2024-04-09,1320.9124755859375
2024-04-10,1355.7952880859375
2024-04-12,1353.9515380859375
2024-04-15,1314.08544921875
2024-04-16,1330.7294921875
2024-04-18,1308.9525146484375
2024-04-19,1293.4049072265625
2024-04-22,1300.4312744140625
2024-04-23,1295.8466796875
2024-04-24,1295.398193359375
2024-04-25,1308.3048095703125
2024-04-26,1308.553955078125
2024-04-29,1318.7198486328125
2024-04-30,1316.2779541015625
2024-05-02,1306.5108642578125
2024-05-03,1298.4381103515625
2024-05-06,1299.4844970703125
2024-05-07,1297.092529296875
2024-05-08,1289.3682861328125
2024-05-09,1286.3287353515625
2024-05-10,1288.421630859375
2024-05-13,1274.4185791015625
2024-05-14,1282.9400634765625
2024-05-15,1323.1051025390625
2024-05-16,1345.72900390625
2024-05-17,1341.3438720703125
2024-05-21,1330.4305419921875
2024-05-22,1389.8309326171875
2024-05-23,1407.820556640625
2024-05-24,1367.3563232421875
2024-05-27,1368.9012451171875
2024-05-28,1353.9014892578125
2024-05-29,1334.9652099609375
2024-05-30,1328.337646484375
2024-05-31,1302.02587890625
2024-06-03,1299.28515625
2024-06-04,1274.06982421875
2024-06-05,1294.3515625
2024-06-06,1298.1390380859375
2024-06-07,1315.7796630859375
2024-06-10,1320.015380859375
2024-06-11,1365.9112548828125
2024-06-12,1371.4925537109375
2024-06-13,1366.2103271484375
2024-06-14,1345.72900390625
2024-06-18,1358.9346923828125
2024-06-19,1389.4322509765625
2024-06-20,1438.7664794921875
2024-06-21,1447.736328125
2024-06-24,1460.3939208984375
2024-06-25,1456.0584716796875
2024-06-26,1426.6571044921875
2024-06-27,1406.72412109375
2024-06-28,1425.81005859375
2024-07-01,1472.90185546875
2024-07-02,1510.326171875
2024-07-03,1492.9344482421875
2024-07-04,1476.9881591796875
2024-07-05,1505.2432861328125
2024-07-08,1507.58544921875
2024-07-09,1483.26708984375
2024-07-10,1454.114990234375
2024-07-11,1496.771728515625
2024-07-12,1488.4495849609375
2024-07-15,1472.80224609375
2024-07-16,1471.25732421875
2024-07-18,1474.147705078125
2024-07-19,1454.114990234375
2024-07-22,1446.9390869140625
2024-07-23,1457.0550537109375
2024-07-24,1471.357177734375
2024-07-25,1514.412353515625
2024-07-26,1525.4254150390625
2024-07-29,1510.5255126953125
2024-07-30,1577.9989013671875
2024-07-31,1616.1705322265625
2024-08-01,1556.820068359375
2024-08-02,1644.276123046875
2024-08-05,1585.1248779296875
2024-08-06,1546.4547119140625
2024-08-07,1583.9288330078125
2024-08-08,1585.423828125
2024-08-09,1599.1278076171875
2024-08-12,1630.8212890625
2024-08-13,1588.1646728515625
2024-08-14,1584.975341796875
2024-08-16,1572.068603515625
2024-08-19,1548.9962158203125
2024-08-20,1559.660400390625
2024-08-21,1559.4610595703125
2024-08-22,1558.015869140625
2024-08-23,1544.710693359375
2024-08-26,1511.771240234375
2024-08-27,1522.634765625
2024-08-28,1509.030517578125
2024-08-29,1474.52783203125
2024-08-30,1491.45458984375
2024-09-02,1471.08251953125
2024-09-03,1476.8746337890625
2024-09-04,1504.48681640625
2024-09-05,1500.0927734375
2024-09-06,1512.8253173828125
2024-09-09,1534.14599609375
2024-09-10,1576.7874755859375
2024-09-11,1560.4599609375
2024-09-12,1569.797119140625
2024-09-13,1571.04541015625
2024-09-16,1588.221923828125
2024-09-17,1576.1883544921875
2024-09-18,1559.11181640625
2024-09-19,1547.8272705078125
2024-09-20,1545.979736328125
2024-09-23,1535.394287109375
2024-09-24,1519.4661865234375
2024-09-25,1527.8546142578125
2024-09-26,1555.167236328125
2024-09-27,1535.1446533203125
2024-09-30,1574.3409423828125
2024-10-01,1624.671875
2024-10-03,1592.066650390625
2024-10-04,1576.43798828125
2024-10-07,1503.5379638671875
2024-10-08,1539.189208984375
2024-10-09,1556.1658935546875
2024-10-10,1557.3642578125
2024-10-11,1566.40185546875
2024-10-14,1585.27587890625
2024-10-15,1613.1376953125
2024-10-16,1612.388671875
2024-10-17,1597.2095947265625
2024-10-18,1608.3443603515625
2024-10-21,1588.72119140625
2024-10-22,1504.986083984375
2024-10-23,1521.4134521484375
2024-10-24,1514.5728759765625
2024-10-25,1488.1092529296875
2024-10-28,1463.8424072265625
2024-10-29,1460.8465576171875
2024-10-30,1497.6461181640625
2024-10-31,1524.50927734375
2024-11-01,1531.150146484375
2024-11-04,1500.5421142578125
2024-11-05,1506.6837158203125
2024-11-06,1542.4346923828125
2024-11-07,1481.568115234375
2024-11-08,1477.723388671875
2024-11-11,1391.591552734375
2024-11-12,1359.335693359375
2024-11-13,1306.8577880859375
2024-11-14,1296.8714599609375
2024-11-18,1282.0916748046875
2024-11-19,1288.9822998046875
2024-11-21,1275.301025390625
2024-11-22,1297.5206298828125
2024-11-25,1287.484375
2024-11-26,1290.38037109375
2024-11-27,1297.0711669921875
2024-11-28,1281.94189453125
2024-11-29,1282.441162109375
2024-12-02,1275.500732421875
2024-12-03,1287.1348876953125
2024-12-04,1285.38720703125
2024-12-05,1286.18603515625
2024-12-06,1290.879638671875
2024-12-09,1287.1846923828125
2024-12-10,1396.385009765625
2024-12-11,1437.62841796875
2024-12-12,1408.867919921875
2024-12-13,1422.64892578125
2024-12-16,1436.979248046875
2024-12-17,1420.3021240234375
2024-12-18,1469.13525390625
2024-12-19,1479.9703369140625
2024-12-20,1449.062744140625
2024-12-23,1451.4593505859375
2024-12-24,1428.3411865234375
2024-12-26,1400.978759765625
2024-12-27,1420.601806640625
2024-12-30,1393.1893310546875
2024-12-31,1421.1510009765625
2025-01-01,1540.936767578125
2025-01-02,1511.926513671875
2025-01-03,1494.2508544921875
2025-01-06,1442.7713623046875
2025-01-07,1447.1153564453125
2025-01-08,1412.61279296875
2025-01-09,1441.0238037109375
2025-01-10,1406.9205322265625
2025-01-13,1374.365234375
2025-01-14,1367.3248291015625
2025-01-15,1369.97119140625
2025-01-16,1393.5888671875
2025-01-17,1423.9970703125
2025-01-20,1429.0401611328125
2025-01-21,1431.986083984375
2025-01-22,1421.001220703125
2025-01-23,1430.4881591796875
2025-01-24,1384.5013427734375
2025-01-27,1326.6805419921875
2025-01-28,1347.601806640625
2025-01-29,1330.17578125
2025-01-30,1365.3275146484375
2025-01-31,1434.482666015625
2025-02-01,1439.3759765625
2025-02-03,1483.465576171875
2025-02-04,1484.56396484375
2025-02-05,1489.9566650390625
2025-02-06,1458.3499755859375
2025-02-07,1465.0
2025-02-10,1433.0999755859375
2025-02-11,1371.4000244140625
2025-02-12,1325.1500244140625
2025-02-13,1320.1500244140625
2025-02-14,1300.6500244140625
2025-02-17,1305.949951171875
2025-02-18,1294.25
2025-02-19,1325.1500244140625
2025-02-20,1310.199951171875
2025-02-21,1303.0999755859375
2025-02-24,1280.449951171875
2025-02-25,1289.6500244140625
2025-02-27,1234.4000244140625
2025-02-28,1193.25
2025-03-03,1144.3499755859375
2025-03-04,1184.8499755859375
2025-03-05,1243.25
2025-03-06,1231.300048828125
2025-03-07,1271.050048828125
2025-03-10,1228.6500244140625
2025-03-11,1214.5
2025-03-12,1192.0999755859375
2025-03-13,1203.6500244140625
2025-03-17,1203.9000244140625
2025-03-18,1203.9000244140625
2025-03-19,1221.9000244140625
2025-03-20,1252.949951171875
2025-03-21,1237.0
2025-03-24,1224.0
