Date,IP
2016-06-06,27.785831451416016
2016-06-07,28.294898986816406
2016-06-08,28.42377471923828
2016-06-09,28.088685989379883
2016-06-10,27.824501037597656
2016-06-13,27.051237106323242
2016-06-14,26.890134811401367
2016-06-15,26.7999267578125
2016-06-16,26.890134811401367
2016-06-17,27.03835105895996
2016-06-20,27.50230598449707
2016-06-21,27.35409927368164
2016-06-22,27.302555084228516
2016-06-23,27.895381927490234
2016-06-24,26.658157348632812
2016-06-27,25.543378829956055
2016-06-28,25.94289779663086
2016-06-29,26.529287338256836
2016-06-30,27.308998107910156
2016-07-01,27.521636962890625
2016-07-05,26.90947914123535
2016-07-06,27.03835105895996
2016-07-07,26.99968910217285
2016-07-08,27.54741668701172
2016-07-11,27.72783851623535
2016-07-12,28.462440490722656
2016-07-13,28.50755500793457
2016-07-14,28.38510513305664
2016-07-15,29.300142288208008
2016-07-18,29.338808059692383
2016-07-19,28.977947235107422
2016-07-20,29.00371551513672
2016-07-21,28.919952392578125
2016-07-22,29.074602127075195
2016-07-25,29.074602127075195
2016-07-26,29.435461044311523
2016-07-27,29.37745475769043
2016-07-28,29.467676162719727
2016-07-29,29.519224166870117
2016-08-01,29.319473266601562
2016-08-02,29.248580932617188
2016-08-03,29.47412109375
2016-08-04,29.52567481994629
2016-08-05,29.62877082824707
2016-08-08,29.757646560668945
2016-08-09,29.680322647094727
2016-08-10,30.150724411010742
2016-08-11,30.528017044067383
2016-08-12,30.248292922973633
2016-08-15,30.131210327148438
2016-08-16,30.35237693786621
2016-08-17,30.775197982788086
2016-08-18,30.97035789489746
2016-08-19,30.87278175354004
2016-08-22,30.28733253479004
2016-08-23,30.547529220581055
2016-08-24,30.28733253479004
2016-08-25,31.47774887084961
2016-08-26,31.802997589111328
2016-08-29,31.809492111206055
2016-08-30,31.868059158325195
2016-08-31,31.54279136657715
2016-09-01,31.685911178588867
2016-09-02,31.952617645263672
2016-09-06,32.10222625732422
2016-09-07,32.186790466308594
2016-09-08,31.920087814331055
2016-09-09,31.0354061126709
2016-09-12,31.36064910888672
2016-09-13,31.048416137695312
2016-09-14,30.91832160949707
2016-09-15,31.386676788330078
2016-09-16,31.998149871826172
2016-09-19,31.868059158325195
2016-09-20,31.23706817626953
2016-09-21,31.54279136657715
2016-09-22,31.165494918823242
2016-09-23,31.490755081176758
2016-09-26,30.80773162841797
2016-09-27,30.898807525634766
2016-09-28,31.29560089111328
2016-09-29,30.781709671020508
2016-09-30,31.211036682128906
2016-10-03,31.093944549560547
2016-10-04,30.63210105895996
2016-10-05,30.384906768798828
2016-10-06,30.768699645996094
2016-10-07,30.456451416015625
2016-10-10,30.430435180664062
2016-10-11,29.740901947021484
2016-10-12,30.176742553710938
2016-10-13,29.80596160888672
2016-10-14,30.39792823791504
2016-10-17,30.703643798828125
2016-10-18,30.59305763244629
2016-10-19,31.406185150146484
2016-10-20,30.690637588500977
2016-10-21,30.57354736328125
2016-10-24,30.384906768798828
2016-10-25,30.31334114074707
2016-10-26,30.027132034301758
2016-10-27,29.363615036010742
2016-10-28,29.279048919677734
2016-10-31,29.292057037353516
2016-11-01,28.76515769958496
2016-11-02,28.739139556884766
2016-11-03,28.36185073852539
2016-11-04,28.60903549194336
2016-11-07,28.927778244018555
2016-11-08,29.10992431640625
2016-11-09,29.69537925720215
2016-11-10,30.104785919189453
2016-11-11,30.006216049194336
2016-11-14,31.024816513061523
2016-11-15,31.37969970703125
2016-11-16,31.504554748535156
2016-11-17,31.754274368286133
2016-11-18,31.839706420898438
2016-11-21,31.747697830200195
2016-11-22,31.925138473510742
2016-11-23,32.01713943481445
2016-11-25,32.10257339477539
2016-11-28,31.997421264648438
2016-11-29,32.09599685668945
2016-11-30,32.01713943481445
2016-12-01,32.68088912963867
2016-12-02,33.16061019897461
2016-12-05,33.784915924072266
2016-12-06,34.0214958190918
2016-12-07,35.0269660949707
2016-12-08,35.263545989990234
2016-12-09,35.37525939941406
2016-12-12,35.22411346435547
2016-12-13,35.02040100097656
2016-12-14,34.77722930908203
2016-12-15,35.22411346435547
2016-12-16,35.322696685791016
2016-12-19,35.27668762207031
2016-12-20,35.48041915893555
2016-12-21,35.45412826538086
2016-12-22,35.34896469116211
2016-12-23,35.50669479370117
2016-12-27,35.67098617553711
2016-12-28,35.079532623291016
2016-12-29,35.07297134399414
2016-12-30,34.86924362182617
2017-01-03,35.08610534667969
2017-01-04,35.51983642578125
2017-01-05,35.230682373046875
2017-01-06,35.302978515625
2017-01-09,35.237247467041016
2017-01-10,35.3423957824707
2017-01-11,35.5789794921875
2017-01-12,35.27010726928711
2017-01-13,35.191253662109375
2017-01-17,34.823238372802734
2017-01-18,34.849525451660156
2017-01-19,34.61952209472656
2017-01-20,35.28325271606445
2017-01-23,35.690704345703125
2017-01-24,36.73558807373047
2017-01-25,38.109073638916016
2017-01-26,37.79363250732422
2017-01-27,37.68191909790039
2017-01-30,37.386173248291016
2017-01-31,37.19561004638672
2017-02-01,37.129905700683594
2017-02-02,35.05982971191406
2017-02-03,34.83638000488281
2017-02-06,33.9097785949707
2017-02-07,34.2580680847168
2017-02-08,34.895530700683594
2017-02-09,34.27778625488281
2017-02-10,34.757537841796875
2017-02-13,34.92525863647461
2017-02-14,35.057861328125
2017-02-15,34.978294372558594
2017-02-16,35.38932418823242
2017-02-17,34.573875427246094
2017-02-21,34.978294372558594
2017-02-22,34.494327545166016
2017-02-23,34.620304107666016
2017-02-24,34.885475158691406
2017-02-27,35.064483642578125
2017-02-28,34.93852233886719
2017-03-01,35.58158874511719
2017-03-02,35.6147575378418
2017-03-03,35.800376892089844
2017-03-06,34.693214416503906
2017-03-07,34.129703521728516
2017-03-08,34.169471740722656
2017-03-09,33.632476806640625
2017-03-10,33.61258316040039
2017-03-13,33.60594940185547
2017-03-14,33.59932327270508
2017-03-15,34.050132751464844
2017-03-16,34.116432189941406
2017-03-17,34.050132751464844
2017-03-20,34.620304107666016
2017-03-21,33.758426666259766
2017-03-22,33.92417526245117
2017-03-23,34.016990661621094
2017-03-24,33.685508728027344
2017-03-27,33.32750701904297
2017-03-28,33.76506423950195
2017-03-29,33.63908767700195
2017-03-30,33.90427780151367
2017-03-31,33.665611267089844
2017-04-03,33.27446365356445
2017-04-04,33.61258316040039
2017-04-05,33.53302764892578
2017-04-06,33.7783088684082
2017-04-07,33.486610412597656
2017-04-10,33.44682693481445
2017-04-11,33.32088088989258
2017-04-12,33.17501449584961
2017-04-13,32.90982437133789
2017-04-17,33.4600944519043
2017-04-18,34.109806060791016
2017-04-19,34.693214416503906
2017-04-20,35.150665283203125
2017-04-21,34.991554260253906
2017-04-24,35.27663040161133
2017-04-25,35.594852447509766
2017-04-26,35.84678649902344
2017-04-27,36.41030502319336
2017-04-28,35.78049850463867
2017-05-01,35.654518127441406
2017-05-02,35.594852447509766
2017-05-03,35.32304382324219
2017-05-04,35.23685073852539
2017-05-05,35.42911911010742
2017-05-08,35.09762954711914
2017-05-09,34.83244323730469
2017-05-10,35.18381881713867
2017-05-11,34.83907699584961
2017-05-12,34.66669464111328
2017-05-15,35.17718505859375
2017-05-16,35.057861328125
2017-05-17,34.24903106689453
2017-05-18,33.692138671875
2017-05-19,33.884395599365234
2017-05-22,34.25566482543945
2017-05-23,34.45454406738281
2017-05-24,34.89804458618164
2017-05-25,34.891353607177734
2017-05-26,35.06528091430664
2017-05-30,35.64056396484375
2017-05-31,35.37300491333008
2017-06-01,36.04193115234375
2017-06-02,36.3830680847168
2017-06-05,36.21583938598633
2017-06-06,36.0218505859375
2017-06-07,36.122188568115234
2017-06-08,35.90142822265625
2017-06-09,36.71753692626953
2017-06-12,36.851322174072266
2017-06-13,37.366397857666016
2017-06-14,37.38645935058594
2017-06-15,37.332950592041016
2017-06-16,37.80119323730469
2017-06-19,38.088836669921875
2017-06-20,37.92161560058594
2017-06-21,37.600521087646484
2017-06-22,37.75437545776367
2017-06-23,38.028629302978516
2017-06-26,37.9483757019043
2017-06-27,37.580467224121094
2017-06-28,37.4466667175293
2017-06-29,37.2459831237793
2017-06-30,37.86809539794922
2017-07-03,38.1156005859375
2017-07-05,37.96174240112305
2017-07-06,37.547000885009766
2017-07-07,37.707550048828125
2017-07-10,38.28951644897461
2017-07-11,38.15573501586914
2017-07-12,38.26945877075195
2017-07-13,38.89823913574219
2017-07-14,38.89823913574219
2017-07-17,38.9116325378418
2017-07-18,38.55040740966797
2017-07-19,38.470123291015625
2017-07-20,38.075462341308594
2017-07-21,37.88816833496094
2017-07-24,37.96174240112305
2017-07-25,38.06208038330078
2017-07-26,37.72092819213867
2017-07-27,38.45676040649414
2017-07-28,36.6171875
2017-07-31,36.777748107910156
2017-08-01,37.01186752319336
2017-08-02,36.47672653198242
2017-08-03,35.894752502441406
2017-08-04,36.07536315917969
2017-08-07,36.322872161865234
2017-08-08,36.115509033203125
2017-08-09,35.72751998901367
2017-08-10,34.9248046875
2017-08-11,35.49375534057617
2017-08-14,36.202423095703125
2017-08-15,36.0606803894043
2017-08-16,36.71535110473633
2017-08-17,36.40488815307617
2017-08-18,36.641109466552734
2017-08-21,35.89194869995117
2017-08-22,36.27665328979492
2017-08-23,36.222652435302734
2017-08-24,36.371150970458984
2017-08-25,36.84358596801758
2017-08-28,36.35090255737305
2017-08-29,35.905452728271484
2017-08-30,36.35090255737305
2017-08-31,36.35765838623047
2017-09-01,37.059566497802734
2017-09-05,36.978572845458984
2017-09-06,37.0393180847168
2017-09-07,36.91107177734375
2017-09-08,36.971824645996094
2017-09-11,37.862709045410156
2017-09-12,37.80870819091797
2017-09-13,37.89645767211914
2017-09-14,37.970703125
2017-09-15,37.95044708251953
2017-09-18,38.50387191772461
2017-09-19,38.807586669921875
2017-09-20,39.03705978393555
2017-09-21,38.665855407714844
2017-09-22,37.82896041870117
2017-09-25,37.57249069213867
2017-09-26,37.72772216796875
2017-09-27,38.233909606933594
2017-09-28,38.38238525390625
2017-09-29,38.3486442565918
2017-10-02,38.726600646972656
2017-10-03,38.73334884643555
2017-10-04,38.9965705871582
2017-10-05,38.949317932128906
2017-10-06,38.77385711669922
2017-10-09,38.490386962890625
2017-10-10,38.90207290649414
2017-10-11,38.73334884643555
2017-10-12,38.625362396240234
2017-10-13,38.77385711669922
2017-10-16,38.956077575683594
2017-10-17,39.23954391479492
2017-10-18,39.15854263305664
2017-10-19,38.88182830810547
2017-10-20,39.286781311035156
2017-10-23,39.31377410888672
2017-10-24,39.597232818603516
2017-10-25,39.1382942199707
2017-10-26,39.14504623413086
2017-10-27,39.11130142211914
2017-10-30,38.59836196899414
2017-10-31,38.65236282348633
2017-11-01,38.956077575683594
2017-11-02,38.807586669921875
2017-11-03,38.551116943359375
2017-11-06,37.66698455810547
2017-11-07,37.28903579711914
2017-11-08,37.30928039550781
2017-11-09,37.073062896728516
2017-11-10,37.01905822753906
2017-11-13,36.70860290527344
2017-11-14,36.99115753173828
2017-11-15,36.69157791137695
2017-11-16,36.81413269042969
2017-11-17,36.909461975097656
2017-11-20,36.86861038208008
2017-11-21,37.24989318847656
2017-11-22,37.277130126953125
2017-11-24,37.39287185668945
2017-11-27,37.474578857421875
2017-11-28,37.842247009277344
2017-11-29,37.801387786865234
2017-11-30,38.54351806640625
2017-12-01,37.876277923583984
2017-12-04,38.72735595703125
2017-12-05,38.754581451416016
2017-12-06,38.67288589477539
2017-12-07,38.67288589477539
2017-12-08,38.747779846191406
2017-12-11,39.02693176269531
2017-12-12,38.55714416503906
2017-12-13,38.45500946044922
2017-12-14,37.56990051269531
2017-12-15,38.29840850830078
2017-12-18,39.08821487426758
2017-12-19,39.32652282714844
2017-12-20,39.469486236572266
2017-12-21,39.13587188720703
2017-12-22,39.47630310058594
2017-12-26,39.1426887512207
2017-12-27,39.251617431640625
2017-12-28,39.374168395996094
2017-12-29,39.44906997680664
2018-01-02,40.695045471191406
2018-01-03,41.2329216003418
2018-01-04,41.927398681640625
2018-01-05,42.009098052978516
2018-01-08,42.301876068115234
2018-01-09,41.866127014160156
2018-01-10,41.95463180541992
2018-01-11,42.369964599609375
2018-01-12,42.390384674072266
2018-01-16,41.68910217285156
2018-01-17,41.866127014160156
2018-01-18,42.635494232177734
2018-01-19,43.234657287597656
2018-01-22,43.20741653442383
2018-01-23,43.11209487915039
2018-01-24,43.34359359741211
2018-01-25,43.16656494140625
2018-01-26,44.08573532104492
2018-01-29,44.3104133605957
2018-01-30,43.71125793457031
2018-01-31,42.798912048339844
2018-02-01,41.988685607910156
2018-02-02,42.3291015625
2018-02-05,40.47036361694336
2018-02-06,40.55886459350586
2018-02-07,40.34099578857422
2018-02-08,38.16224670410156
2018-02-09,38.945228576660156
2018-02-12,39.40821075439453
2018-02-13,39.51034927368164
2018-02-14,39.74864196777344
2018-02-15,39.898441314697266
2018-02-16,40.12993240356445
2018-02-20,39.810760498046875
2018-02-21,40.08531188964844
2018-02-22,40.02354049682617
2018-02-23,40.84033966064453
2018-02-26,41.57478332519531
2018-02-27,41.29336166381836
2018-02-28,40.90212631225586
2018-03-01,40.057861328125
2018-03-02,40.133365631103516
2018-03-05,40.45596694946289
2018-03-06,39.60484313964844
2018-03-07,37.75157928466797
2018-03-08,37.68293762207031
2018-03-09,37.91631317138672
2018-03-12,37.73784637451172
2018-03-13,37.75157928466797
2018-03-14,37.57997131347656
2018-03-15,37.35347366333008
2018-03-16,37.45642852783203
2018-03-19,36.5297966003418
2018-03-20,36.516075134277344
2018-03-21,36.74258041381836
2018-03-22,35.28743362426758
2018-03-23,34.422576904296875
2018-03-26,35.94636154174805
2018-03-27,35.78163528442383
2018-03-28,35.95322799682617
2018-03-29,36.6739501953125
2018-04-02,35.095237731933594
2018-04-03,36.0424690246582
2018-04-04,36.495479583740234
2018-04-05,36.6739501953125
2018-04-06,35.8090934753418
2018-04-09,35.685543060302734
2018-04-10,36.0424690246582
2018-04-11,35.99441146850586
2018-04-12,36.097373962402344
2018-04-13,36.5297966003418
2018-04-16,36.89358901977539
2018-04-17,36.735721588134766
2018-04-18,37.11323547363281
2018-04-19,36.78376388549805
2018-04-20,36.660213470458984
2018-04-23,36.86613845825195
2018-04-24,36.21405792236328
2018-04-25,36.7082633972168
2018-04-26,35.95322799682617
2018-04-27,36.09051513671875
2018-04-30,35.39038848876953
2018-05-01,35.081512451171875
2018-05-02,34.44317626953125
2018-05-03,35.1226921081543
2018-05-04,35.822811126708984
2018-05-07,35.61689376831055
2018-05-08,35.493350982666016
2018-05-09,35.822811126708984
2018-05-10,36.26897430419922
2018-05-11,36.824947357177734
2018-05-14,37.20932388305664
2018-05-15,36.93476486206055
2018-05-16,37.77216720581055
2018-05-17,37.79276657104492
2018-05-18,37.72412872314453
2018-05-21,37.91631317138672
2018-05-22,38.22518539428711
2018-05-23,37.92318344116211
2018-05-24,37.80201721191406
2018-05-25,37.47662353515625
2018-05-29,36.65272903442383
2018-05-30,37.310447692871094
2018-05-31,37.040443420410156
2018-06-01,38.245121002197266
2018-06-04,39.65058135986328
2018-06-05,39.59518814086914
2018-06-06,40.84141159057617
2018-06-07,40.57832336425781
2018-06-08,40.71678924560547
2018-06-11,40.85525131225586
2018-06-12,40.61294174194336
2018-06-13,39.60211181640625
2018-06-14,39.35287094116211
2018-06-15,38.376651763916016
2018-06-18,38.67436981201172
2018-06-19,37.92664337158203
2018-06-20,37.504310607910156
2018-06-21,36.60426712036133
2018-06-22,36.69425964355469
2018-06-25,36.721946716308594
2018-06-26,36.83273696899414
2018-06-27,36.60426712036133
2018-06-28,36.306549072265625
2018-06-29,36.057308197021484
2018-07-02,35.78037643432617
2018-07-03,35.73190689086914
2018-07-05,36.133460998535156
2018-07-06,36.251163482666016
2018-07-09,36.7288818359375
2018-07-10,37.01967239379883
2018-07-11,36.60426712036133
2018-07-12,36.91581726074219
2018-07-13,36.798126220703125
2018-07-16,36.32040023803711
2018-07-17,36.77733612060547
2018-07-18,36.7288818359375
2018-07-19,36.90889358520508
2018-07-20,36.58349609375
2018-07-23,36.479637145996094
2018-07-24,36.7288818359375
2018-07-25,36.721946716308594
2018-07-26,36.02961349487305
2018-07-27,36.01576614379883
2018-07-30,36.52117156982422
2018-07-31,37.19967269897461
2018-08-01,36.299625396728516
2018-08-02,36.02268981933594
2018-08-03,36.38271713256836
2018-08-06,36.62503433227539
2018-08-07,37.10968780517578
2018-08-08,36.65964889526367
2018-08-09,36.8050422668457
2018-08-10,36.08500671386719
2018-08-13,35.72498321533203
2018-08-14,36.21064758300781
2018-08-15,35.63764190673828
2018-08-16,36.06389236450195
2018-08-17,36.31545639038086
2018-08-20,36.3364143371582
2018-08-21,36.594966888427734
2018-08-22,36.09883499145508
2018-08-23,35.78438186645508
2018-08-24,36.21761703491211
2018-08-27,36.69977951049805
2018-08-28,36.476165771484375
2018-08-29,36.64388656616211
2018-08-30,36.14774703979492
2018-08-31,35.73546600341797
2018-09-04,35.602691650390625
2018-09-05,35.93811798095703
2018-09-06,36.21761703491211
2018-09-07,36.13377380371094
2018-09-10,36.266536712646484
2018-09-11,36.05690383911133
2018-09-12,36.594966888427734
2018-09-13,36.846519470214844
2018-09-14,37.20290756225586
2018-09-17,37.46843719482422
2018-09-18,37.538307189941406
2018-09-19,37.88768768310547
2018-09-20,38.139251708984375
2018-09-21,37.817832946777344
2018-09-24,36.57400131225586
2018-09-25,35.69354248046875
2018-09-26,35.602691650390625
2018-09-27,35.099578857421875
2018-09-28,34.34489822387695
2018-10-01,34.91789627075195
2018-10-02,35.148502349853516
2018-10-03,33.70901107788086
2018-10-04,34.08635711669922
2018-10-05,34.08635711669922
2018-10-08,33.07312774658203
2018-10-09,31.19341468811035
2018-10-10,30.41777801513672
2018-10-11,29.92163848876953
2018-10-12,29.81682014465332
2018-10-15,29.83778190612793
2018-10-16,30.3199520111084
2018-10-17,30.18717384338379
2018-10-18,29.390567779541016
2018-10-19,29.5163516998291
2018-10-22,28.6009578704834
2018-10-23,28.91539764404297
2018-10-24,27.73447608947754
2018-10-25,30.578489303588867
2018-10-26,31.340164184570312
2018-10-29,30.4946346282959
2018-10-30,31.71051597595215
2018-10-31,31.696535110473633
2018-11-01,32.19965744018555
2018-11-02,31.82232093811035
2018-11-05,32.262542724609375
2018-11-06,32.583980560302734
2018-11-07,33.115055084228516
2018-11-08,32.835548400878906
2018-11-09,32.297481536865234
2018-11-12,31.878211975097656
2018-11-13,32.07387924194336
2018-11-14,32.20809555053711
2018-11-15,32.37058639526367
2018-11-16,32.62491989135742
2018-11-19,32.660247802734375
2018-11-20,32.31407928466797
2018-11-21,32.25048828125
2018-11-23,31.72770118713379
2018-11-26,32.29288101196289
2018-11-27,32.18691635131836
2018-11-28,31.755964279174805
2018-11-29,32.31407928466797
2018-11-30,32.63198471069336
2018-12-03,33.42324447631836
2018-12-04,32.45537567138672
2018-12-06,31.876049041748047
2018-12-07,31.62173843383789
2018-12-10,31.303817749023438
2018-12-11,31.183706283569336
2018-12-12,31.26849365234375
2018-12-13,30.434858322143555
2018-12-14,30.689191818237305
2018-12-17,29.21265411376953
2018-12-18,29.078426361083984
2018-12-19,28.682802200317383
2018-12-20,27.948078155517578
2018-12-21,27.637226104736328
2018-12-24,26.535123825073242
2018-12-26,27.990459442138672
2018-12-27,28.527376174926758
2018-12-28,28.124692916870117
2018-12-31,28.51324462890625
2019-01-02,28.979520797729492
2019-01-03,28.51324462890625
2019-01-04,29.85554313659668
2019-01-07,30.215850830078125
2019-01-08,30.63266372680664
2019-01-09,30.173460006713867
2019-01-10,31.65705108642578
2019-01-11,31.960830688476562
2019-01-14,31.254369735717773
2019-01-15,31.586400985717773
2019-01-16,31.388586044311523
2019-01-17,31.79128646850586
2019-01-18,32.27168655395508
2019-01-22,32.31407928466797
2019-01-23,32.377662658691406
2019-01-24,32.688499450683594
2019-01-25,33.183040618896484
2019-01-28,33.0982551574707
2019-01-29,33.4373664855957
2019-01-30,33.42324447631836
2019-01-31,33.508018493652344
2019-02-01,32.73796081542969
2019-02-04,32.787418365478516
2019-02-05,33.04880905151367
2019-02-06,33.28901290893555
2019-02-07,32.716758728027344
2019-02-08,32.49068832397461
2019-02-11,32.22929382324219
2019-02-12,33.22542953491211
2019-02-13,33.03467559814453
2019-02-14,32.85100555419922
2019-02-15,33.31019592285156
2019-02-19,33.508018493652344
2019-02-20,34.08635330200195
2019-02-21,33.37949752807617
2019-02-22,33.37234115600586
2019-02-25,33.9792594909668
2019-02-26,33.66508865356445
2019-02-27,33.30809020996094
2019-02-28,32.715476989746094
2019-03-01,33.01535415649414
2019-03-04,32.801151275634766
2019-03-05,32.86540985107422
2019-03-06,32.8297119140625
2019-03-07,32.744041442871094
2019-03-08,32.679771423339844
2019-03-11,33.18671798706055
2019-03-12,33.45089340209961
2019-03-13,33.779335021972656
2019-03-14,33.52942657470703
2019-03-15,32.494140625
2019-03-18,33.00821304321289
2019-03-19,32.965370178222656
2019-03-20,32.25137710571289
2019-03-21,32.665504455566406
2019-03-22,31.70159339904785
2019-03-25,31.673036575317383
2019-03-26,32.279930114746094
2019-03-27,32.444149017333984
2019-03-28,32.843994140625
2019-03-29,33.036766052246094
2019-04-01,34.0220947265625
2019-04-02,33.650814056396484
2019-04-03,34.05780029296875
2019-04-04,33.779335021972656
2019-04-05,33.82217788696289
2019-04-08,33.815040588378906
2019-04-09,33.650814056396484
2019-04-10,33.50802230834961
2019-04-11,33.6008415222168
2019-04-12,34.10062789916992
2019-04-15,33.615108489990234
2019-04-16,32.065738677978516
