Date,PG
2016-06-07,64.03382873535156
2016-06-08,64.29053497314453
2016-06-09,64.69502258300781
2016-06-10,64.71836853027344
2016-06-13,64.2282943725586
2016-06-14,64.83502197265625
2016-06-15,64.52387237548828
2016-06-16,64.88170623779297
2016-06-17,64.66390228271484
2016-06-20,64.59388732910156
2016-06-21,64.88170623779297
2016-06-22,65.00615692138672
2016-06-23,65.5040054321289
2016-06-24,63.987178802490234
2016-06-27,63.185951232910156
2016-06-28,64.14273834228516
2016-06-29,65.27063751220703
2016-06-30,65.86180877685547
2016-07-01,65.94737243652344
2016-07-05,66.46075439453125
2016-07-06,66.14183807373047
2016-07-07,65.98625946044922
2016-07-08,66.71745300292969
2016-07-11,66.701904296875
2016-07-12,66.701904296875
2016-07-13,66.81082153320312
2016-07-14,66.79525756835938
2016-07-15,66.90416717529297
2016-07-18,66.84192657470703
2016-07-19,67.02861785888672
2016-07-20,66.8874740600586
2016-07-21,66.8404769897461
2016-07-22,67.20109558105469
2016-07-25,67.26380920410156
2016-07-26,66.84829711914062
2016-07-27,66.21327209472656
2016-07-28,66.4876708984375
2016-07-29,67.09916687011719
2016-08-01,67.74201202392578
2016-08-02,68.01640319824219
2016-08-03,67.3970718383789
2016-08-04,67.45978546142578
2016-08-05,67.24812316894531
2016-08-08,67.2324447631836
2016-08-09,67.41275787353516
2016-08-10,67.66363525390625
2016-08-11,67.99287414550781
2016-08-12,68.23590087890625
2016-08-15,68.22023010253906
2016-08-16,67.87529754638672
2016-08-17,68.17318725585938
2016-08-18,68.54950714111328
2016-08-19,68.44758605957031
2016-08-22,68.08695983886719
2016-08-23,68.51815032958984
2016-08-24,68.44758605957031
2016-08-25,68.9101333618164
2016-08-26,68.65924072265625
2016-08-29,69.22370147705078
2016-08-30,68.62788391113281
2016-08-31,68.44758605957031
2016-09-01,69.23155212402344
2016-09-02,69.14527893066406
2016-09-06,69.49026489257812
2016-09-07,68.94928741455078
2016-09-08,68.8160171508789
2016-09-09,67.60874938964844
2016-09-12,69.18450927734375
2016-09-13,68.24373626708984
2016-09-14,68.21240234375
2016-09-15,69.03555297851562
2016-09-16,69.0277328491211
2016-09-19,69.27857971191406
2016-09-20,69.44320678710938
2016-09-21,68.83172607421875
2016-09-22,69.76460266113281
2016-09-23,68.80037689208984
2016-09-26,68.87091827392578
2016-09-27,69.27074432373047
2016-09-28,70.13309478759766
2016-09-29,69.16883850097656
2016-09-30,70.3604507446289
2016-10-03,69.50593566894531
2016-10-04,69.26290130615234
2016-10-05,69.65489196777344
2016-10-06,69.9449462890625
2016-10-07,70.55644226074219
2016-10-10,69.81951904296875
2016-10-11,69.411865234375
2016-10-12,69.43537139892578
2016-10-13,69.17664337158203
2016-10-14,69.32562255859375
2016-10-17,68.85523986816406
2016-10-18,68.55733489990234
2016-10-19,67.57772064208984
2016-10-20,67.09583282470703
2016-10-21,66.62181091308594
2016-10-24,66.44010162353516
2016-10-25,68.70743560791016
2016-10-26,69.04714965820312
2016-10-27,68.39932250976562
2016-10-28,68.60472106933594
2016-10-31,68.5731201171875
2016-11-01,68.61263275146484
2016-11-02,68.5257568359375
2016-11-03,68.4151382446289
2016-11-04,67.21430206298828
2016-11-07,68.38352966308594
2016-11-08,69.09453582763672
2016-11-09,67.88580322265625
2016-11-10,65.53949737548828
2016-11-11,66.029296875
2016-11-14,65.57107543945312
2016-11-15,66.06088256835938
2016-11-16,65.72119140625
2016-11-17,65.62637329101562
2016-11-18,64.78106689453125
2016-11-21,65.28666687011719
2016-11-22,65.3814926147461
2016-11-23,65.3182373046875
2016-11-25,65.93449401855469
2016-11-28,65.62637329101562
2016-11-29,65.48416900634766
2016-11-30,65.14449310302734
2016-12-01,64.67045593261719
2016-12-02,65.09708404541016
2016-12-05,65.5632095336914
2016-12-06,65.49998474121094
2016-12-07,66.5032958984375
2016-12-08,65.9660873413086
2016-12-09,66.65339660644531
2016-12-12,67.25381469726562
2016-12-13,67.29330444335938
2016-12-14,66.65339660644531
2016-12-15,66.8983154296875
2016-12-16,66.8983154296875
2016-12-19,66.92202758789062
2016-12-20,66.81139373779297
2016-12-21,66.5822982788086
2016-12-22,66.7323989868164
2016-12-23,67.11949920654297
2016-12-27,66.83511352539062
2016-12-28,66.41639709472656
2016-12-29,66.63760375976562
2016-12-30,66.4242935180664
2017-01-03,66.51908874511719
2017-01-04,66.75611877441406
2017-01-05,67.1985092163086
2017-01-06,67.1748275756836
2017-01-09,66.67708587646484
2017-01-10,65.95818328857422
2017-01-11,66.16358184814453
2017-01-12,66.23468017578125
2017-01-13,66.3689956665039
2017-01-17,67.3170166015625
2017-01-18,67.6275863647461
2017-01-19,67.44442749023438
2017-01-20,69.63417053222656
2017-01-23,69.24400329589844
2017-01-24,69.96064758300781
2017-01-25,69.40325927734375
2017-01-26,68.95734405517578
2017-01-27,69.05291748046875
2017-01-30,69.07678985595703
2017-01-31,69.75360107421875
2017-02-01,69.53861999511719
2017-02-02,69.88103485107422
2017-02-03,69.60232543945312
2017-02-06,69.59435272216797
2017-02-07,70.08009338378906
2017-02-08,70.33487701416016
2017-02-09,70.60563659667969
2017-02-10,70.04822540283203
2017-02-13,70.3189697265625
2017-02-14,69.96064758300781
2017-02-15,72.55648040771484
2017-02-16,72.29373931884766
2017-02-17,72.5325927734375
2017-02-21,72.99443054199219
2017-02-22,72.81129455566406
2017-02-23,72.56446838378906
2017-02-24,72.5007553100586
2017-02-27,72.37335968017578
2017-02-28,72.51669311523438
2017-03-01,72.98650360107422
2017-03-02,72.38929748535156
2017-03-03,72.06280517578125
2017-03-06,71.95928955078125
2017-03-07,71.89559173583984
2017-03-08,71.77615356445312
2017-03-09,71.9354019165039
2017-03-10,72.51669311523438
2017-03-13,72.70779418945312
2017-03-14,72.46092987060547
2017-03-15,72.77946472167969
2017-03-16,72.81129455566406
2017-03-17,72.46092987060547
2017-03-20,72.6361083984375
2017-03-21,72.61221313476562
2017-03-22,72.45298767089844
2017-03-23,72.27778625488281
2017-03-24,72.1185531616211
2017-03-27,72.05484771728516
2017-03-28,72.26983642578125
2017-03-29,72.14244079589844
2017-03-30,71.82394409179688
2017-03-31,71.54523468017578
2017-04-03,71.40985870361328
2017-04-04,71.59300231933594
2017-04-05,71.64079284667969
2017-04-06,71.18692779541016
2017-04-07,71.05155181884766
2017-04-10,71.258544921875
2017-04-11,71.50543212890625
2017-04-12,71.9114990234375
2017-04-13,71.68855285644531
2017-04-17,71.97522735595703
2017-04-18,72.30168914794922
2017-04-19,71.8924789428711
2017-04-20,71.67584228515625
2017-04-21,71.10618591308594
2017-04-24,71.85235595703125
2017-04-25,72.21343231201172
2017-04-26,70.40005493164062
2017-04-27,70.35995483398438
2017-04-28,70.07109832763672
2017-05-01,69.8785400390625
2017-05-02,69.18045806884766
2017-05-03,69.34896850585938
2017-05-04,69.3650131225586
2017-05-05,69.4051513671875
2017-05-08,69.44524383544922
2017-05-09,69.32490539550781
2017-05-10,69.3970947265625
2017-05-11,69.14032745361328
2017-05-12,69.1563949584961
2017-05-15,69.26873779296875
2017-05-16,69.196533203125
2017-05-17,69.21257781982422
2017-05-18,68.8996353149414
2017-05-19,69.196533203125
2017-05-22,69.17244720458984
2017-05-23,69.06813049316406
2017-05-24,69.4051513671875
2017-05-25,69.69397735595703
2017-05-26,70.00691223144531
2017-05-30,70.12725830078125
2017-05-31,70.68089294433594
2017-06-01,70.71298217773438
2017-06-02,71.08208465576172
2017-06-05,71.20243835449219
2017-06-06,71.2505874633789
2017-06-07,71.22652435302734
2017-06-08,70.48831939697266
2017-06-09,70.737060546875
2017-06-12,70.8012466430664
2017-06-13,70.65682220458984
2017-06-14,70.96174621582031
2017-06-15,71.7159423828125
2017-06-16,71.94061279296875
2017-06-19,72.1010971069336
2017-06-20,71.91656494140625
2017-06-21,71.73202514648438
2017-06-22,71.43513488769531
2017-06-23,71.74803161621094
2017-06-26,71.69991302490234
2017-06-27,71.09813690185547
2017-06-28,70.90557861328125
2017-06-29,69.79827880859375
2017-06-30,69.92665100097656
2017-07-03,70.40005493164062
2017-07-05,70.34390258789062
2017-07-06,70.10319519042969
2017-07-07,70.32786560058594
2017-07-10,69.8785400390625
2017-07-11,69.62176513671875
2017-07-12,69.77423095703125
2017-07-13,69.56560516357422
2017-07-14,69.88654327392578
2017-07-17,70.24760437011719
2017-07-18,71.12220001220703
2017-07-19,71.44564819335938
2017-07-20,71.64783477783203
2017-07-21,71.65592193603516
2017-07-24,71.30821228027344
2017-07-25,72.08451080322266
2017-07-26,72.21391296386719
2017-07-27,73.32987213134766
2017-07-28,72.94977569580078
2017-07-31,73.44307708740234
2017-08-01,73.66950988769531
2017-08-02,73.6209716796875
2017-08-03,73.47541046142578
2017-08-04,73.32177734375
2017-08-07,73.94444274902344
2017-08-08,74.05766296386719
2017-08-09,74.33259582519531
2017-08-10,74.18704223632812
2017-08-11,73.86357879638672
2017-08-14,74.11426544189453
2017-08-15,74.55902862548828
2017-08-16,74.75312042236328
2017-08-17,74.45391845703125
2017-08-18,74.77738189697266
2017-08-21,75.09276580810547
2017-08-22,75.03614044189453
2017-08-23,74.75312042236328
2017-08-24,74.61566162109375
2017-08-25,74.8097152709961
2017-08-28,74.77738189697266
2017-08-29,74.65608978271484
2017-08-30,74.29218292236328
2017-08-31,74.61566162109375
2017-09-01,74.82587432861328
2017-09-05,74.97954559326172
2017-09-06,74.97954559326172
2017-09-07,75.18170928955078
2017-09-08,75.07658386230469
2017-09-11,76.00654602050781
2017-09-12,75.61837005615234
2017-09-13,75.65074157714844
2017-09-14,75.65074157714844
2017-09-15,75.4242935180664
2017-09-18,75.32728576660156
2017-09-19,76.15210723876953
2017-09-20,76.33810424804688
2017-09-21,74.91484832763672
2017-09-22,74.59139251708984
2017-09-25,74.97954559326172
2017-09-26,74.92291259765625
2017-09-27,73.48350524902344
2017-09-28,73.49968719482422
2017-09-29,73.57246398925781
2017-10-02,74.21129608154297
2017-10-03,74.49433898925781
2017-10-04,74.73693084716797
2017-10-05,74.42154693603516
2017-10-06,74.66415405273438
2017-10-09,74.49433898925781
2017-10-10,74.09001159667969
2017-10-11,73.96062469482422
2017-10-12,74.51859283447266
2017-10-13,75.23831939697266
2017-10-16,75.3191909790039
2017-10-17,75.04425811767578
2017-10-18,75.01996612548828
2017-10-19,74.6207504272461
2017-10-20,71.89957427978516
2017-10-23,71.12557983398438
2017-10-24,70.8648910522461
2017-10-25,70.76710510253906
2017-10-26,71.28853607177734
2017-10-27,70.91374969482422
2017-10-30,70.28640747070312
2017-10-31,70.34344482421875
2017-11-01,70.79154205322266
2017-11-02,70.48196411132812
2017-11-03,70.53899383544922
2017-11-06,70.10720825195312
2017-11-07,70.8648910522461
2017-11-08,71.35369110107422
2017-11-09,71.51663208007812
2017-11-10,71.82626342773438
2017-11-13,72.51062774658203
2017-11-14,72.40470123291016
2017-11-15,71.88330078125
2017-11-16,72.71430969238281
2017-11-17,72.04621887207031
2017-11-20,71.91584014892578
2017-11-21,72.28250885009766
2017-11-22,71.9647445678711
2017-11-24,72.0625228881836
2017-11-27,72.47803497314453
2017-11-28,72.83653259277344
2017-11-29,72.82019805908203
2017-11-30,73.31718444824219
2017-12-01,73.61864471435547
2017-12-04,74.4741439819336
2017-12-05,74.46598815917969
2017-12-06,74.34375762939453
2017-12-07,73.4068374633789
2017-12-08,73.62679290771484
2017-12-11,73.5127182006836
2017-12-12,73.20313262939453
2017-12-13,74.04231262207031
2017-12-14,74.14006042480469
2017-12-15,74.86518859863281
2017-12-18,74.85701751708984
2017-12-19,74.6940689086914
2017-12-20,74.57186889648438
2017-12-21,74.68595123291016
2017-12-22,75.06071472167969
2017-12-26,75.34587097167969
2017-12-27,75.0362777709961
2017-12-28,75.0118408203125
2017-12-29,74.85701751708984
2018-01-02,73.85493469238281
2018-01-03,73.76529693603516
2018-01-04,74.28673553466797
2018-01-05,74.33562469482422
2018-01-08,74.72666931152344
2018-01-09,74.1808090209961
2018-01-10,73.70824432373047
2018-01-11,73.44757080078125
2018-01-12,73.00760650634766
2018-01-16,73.50457763671875
2018-01-17,74.30299377441406
2018-01-18,74.03211975097656
2018-01-19,74.76273345947266
2018-01-22,75.43592834472656
2018-01-23,73.10445404052734
2018-01-24,72.49695587158203
2018-01-25,72.5215835571289
2018-01-26,72.02080535888672
2018-01-29,71.30659484863281
2018-01-30,71.3804702758789
2018-01-31,70.87970733642578
2018-02-01,70.47746276855469
2018-02-02,69.16395568847656
2018-02-05,66.54515075683594
2018-02-06,67.62879943847656
2018-02-07,67.18549346923828
2018-02-08,65.85557556152344
2018-02-09,65.60930633544922
2018-02-12,66.76681518554688
2018-02-13,66.9063949584961
2018-02-14,66.23320007324219
2018-02-15,67.65343475341797
2018-02-16,67.80939483642578
2018-02-20,66.7750244140625
2018-02-21,65.87200927734375
2018-02-22,66.36455535888672
2018-02-23,66.53695678710938
2018-02-26,67.01310729980469
2018-02-27,66.11827850341797
2018-02-28,64.45996856689453
2018-03-01,64.60774993896484
2018-03-02,65.26451110839844
2018-03-05,65.91303253173828
2018-03-06,65.69137573242188
2018-03-07,64.98539733886719
2018-03-08,65.65034484863281
2018-03-09,65.91303253173828
2018-03-12,65.5600357055664
2018-03-13,65.44512176513672
2018-03-14,64.85403442382812
2018-03-15,64.5831298828125
2018-03-16,64.82942199707031
2018-03-19,64.57490539550781
2018-03-20,64.28759765625
2018-03-21,63.24501037597656
2018-03-22,62.727813720703125
2018-03-23,62.31732940673828
2018-03-26,62.727813720703125
2018-03-27,63.86070251464844
2018-03-28,64.7226791381836
2018-03-29,65.08389282226562
2018-04-02,63.5405387878418
2018-04-03,64.41072845458984
2018-04-04,64.89509582519531
2018-04-05,64.68985748291016
2018-04-06,64.3861083984375
2018-04-09,64.16443634033203
2018-04-10,64.33686065673828
2018-04-11,64.25474548339844
2018-04-12,63.86070251464844
2018-04-13,64.33686065673828
2018-04-16,64.53387451171875
2018-04-17,64.3861083984375
2018-04-18,64.19729614257812
2018-04-19,62.098609924316406
2018-04-20,61.14580154418945
2018-04-23,60.48296356201172
2018-04-24,60.06869125366211
2018-04-25,59.902992248535156
2018-04-26,60.27584457397461
2018-04-27,60.32555389404297
2018-04-30,59.93613815307617
2018-05-01,59.621299743652344
2018-05-02,58.77617263793945
2018-05-03,59.12416076660156
2018-05-04,60.01070785522461
2018-05-07,59.63786697387695
2018-05-08,59.19044876098633
2018-05-09,59.96099090576172
2018-05-10,60.60722732543945
2018-05-11,60.78953552246094
2018-05-14,60.71497344970703
2018-05-15,60.44154739379883
2018-05-16,60.922088623046875
2018-05-17,61.27836227416992
2018-05-18,60.855804443359375
2018-05-21,61.361202239990234
2018-05-22,61.33635330200195
2018-05-23,61.46063995361328
2018-05-24,61.12092208862305
2018-05-25,61.56835174560547
2018-05-29,61.35293197631836
2018-05-30,62.04888916015625
2018-05-31,60.62379455566406
2018-06-01,60.855804443359375
2018-06-04,61.46063995361328
2018-06-05,61.286643981933594
2018-06-06,61.601478576660156
2018-06-07,62.769710540771484
2018-06-08,63.94623947143555
2018-06-11,64.23621368408203
2018-06-12,63.99594497680664
2018-06-13,63.357967376708984
2018-06-14,62.960296630859375
2018-06-15,64.11194610595703
2018-06-18,62.83601760864258
2018-06-19,63.24197006225586
2018-06-20,62.84430694580078
2018-06-21,63.3331184387207
2018-06-22,64.15337371826172
2018-06-25,64.45164489746094
2018-06-26,64.62565612792969
2018-06-27,64.3687973022461
2018-06-28,64.66707611083984
2018-06-29,64.67534637451172
2018-07-02,64.73335266113281
2018-07-03,64.54280853271484
2018-07-05,65.628173828125
2018-07-06,65.71102142333984
2018-07-09,64.50965118408203
2018-07-10,66.13357543945312
2018-07-11,65.58674621582031
2018-07-12,65.3630142211914
2018-07-13,65.71102142333984
2018-07-16,65.89329528808594
2018-07-17,66.30754089355469
2018-07-18,66.05072784423828
2018-07-19,65.82247161865234
2018-07-20,65.78067016601562
2018-07-23,65.63854217529297
2018-07-24,66.03983306884766
2018-07-25,66.44115447998047
2018-07-26,66.9594955444336
2018-07-27,67.36917877197266
2018-07-30,67.05146789550781
2018-07-31,67.61998748779297
2018-08-01,67.42768859863281
2018-08-02,68.5563735961914
2018-08-03,68.832275390625
2018-08-06,68.99112701416016
2018-08-07,69.0914535522461
2018-08-08,68.84898376464844
2018-08-09,68.05472564697266
2018-08-10,68.0798110961914
2018-08-13,68.15505981445312
2018-08-14,67.9794921875
2018-08-15,68.80718994140625
2018-08-16,69.96929931640625
2018-08-17,69.96929931640625
2018-08-20,69.92750549316406
2018-08-21,70.14485168457031
2018-08-22,69.71847534179688
2018-08-23,69.59307098388672
2018-08-24,69.69338989257812
2018-08-27,69.76029968261719
2018-08-28,69.79373931884766
2018-08-29,69.80207061767578
2018-08-30,69.73518371582031
2018-08-31,69.35061645507812
2018-09-04,69.14159393310547
2018-09-05,69.63485717773438
2018-09-06,69.09979248046875
2018-09-07,68.48112487792969
2018-09-10,68.87406158447266
2018-09-11,68.56473541259766
2018-09-12,69.484375
2018-09-13,69.76863098144531
2018-09-14,69.90242004394531
2018-09-17,70.43748474121094
2018-09-18,70.22847747802734
2018-09-19,70.22847747802734
2018-09-20,71.36550903320312
2018-09-21,71.75006866455078
2018-09-24,70.45419311523438
2018-09-25,69.49275207519531
2018-09-26,69.60978698730469
2018-09-27,69.2753677368164
2018-09-28,69.584716796875
2018-10-01,69.95257568359375
2018-10-02,70.52944946289062
2018-10-03,69.41751098632812
2018-10-04,68.48948669433594
2018-10-05,68.68177032470703
2018-10-08,68.89078521728516
2018-10-09,68.72355651855469
2018-10-10,68.08818817138672
2018-10-11,65.93952941894531
2018-10-12,66.09835815429688
2018-10-15,66.9929428100586
2018-10-16,67.72867584228516
2018-10-17,68.43930053710938
2018-10-18,67.67769622802734
2018-10-19,73.63238525390625
2018-10-22,73.04198455810547
2018-10-23,73.51431274414062
2018-10-24,75.4542236328125
2018-10-25,75.06624603271484
2018-10-26,74.1047134399414
2018-10-29,74.42520904541016
2018-10-30,75.22649383544922
2018-10-31,74.79631805419922
2018-11-01,75.56387329101562
2018-11-02,75.74940490722656
2018-11-05,76.92179870605469
2018-11-06,77.18326568603516
2018-11-07,76.99771118164062
2018-11-08,77.05675506591797
2018-11-09,77.94237518310547
2018-11-12,78.18695068359375
2018-11-13,78.8364028930664
2018-11-14,78.853271484375
2018-11-15,79.14006042480469
2018-11-16,79.13162994384766
2018-11-19,78.68460845947266
2018-11-20,77.6808853149414
2018-11-21,77.09892272949219
2018-11-23,77.20857238769531
2018-11-26,77.54595184326172
2018-11-27,78.2038345336914
2018-11-28,78.44844055175781
2018-11-29,78.28817749023438
2018-11-30,79.71358489990234
2018-12-03,78.70988464355469
2018-12-04,78.70146179199219
2018-12-06,78.90387725830078
2018-12-07,77.97608947753906
2018-12-10,78.46530151367188
2018-12-11,79.20753479003906
2018-12-12,79.30873107910156
2018-12-13,81.38362121582031
2018-12-14,81.51012420654297
2018-12-17,78.24598693847656
2018-12-18,78.00984191894531
2018-12-19,77.3941421508789
2018-12-20,76.73624420166016
2018-12-21,76.72779083251953
2018-12-24,73.68299865722656
2018-12-26,75.98555755615234
2018-12-27,77.61341857910156
2018-12-28,76.90494537353516
2018-12-31,77.5290756225586
2019-01-02,76.98927307128906
2019-01-03,76.44947814941406
2019-01-04,78.00984191894531
2019-01-07,77.69776153564453
2019-01-08,77.98455047607422
2019-01-09,76.7109375
2019-01-10,76.89651489257812
2019-01-11,77.40257263183594
2019-01-14,76.8796157836914
2019-01-15,77.60498809814453
2019-01-16,77.065185546875
2019-01-17,77.05413055419922
2019-01-18,77.71720886230469
2019-01-22,76.88410949707031
2019-01-23,80.62459564208984
2019-01-24,80.1655502319336
2019-01-25,79.57046508789062
2019-01-28,79.50244903564453
2019-01-29,79.51947021484375
2019-01-30,80.35257720947266
2019-01-31,82.01028442382812
2019-02-01,82.86041259765625
2019-02-04,83.33645629882812
2019-02-05,82.83489990234375
2019-02-06,83.24295043945312
2019-02-07,82.57986450195312
2019-02-08,83.06439971923828
2019-02-11,83.54048919677734
2019-02-12,84.38208770751953
2019-02-13,84.36508178710938
2019-02-14,83.70201110839844
2019-02-15,83.7190170288086
2019-02-19,85.00267028808594
2019-02-20,84.39910125732422
2019-02-21,84.82415771484375
2019-02-22,85.22368621826172
2019-02-25,84.64562225341797
2019-02-26,84.8666763305664
2019-02-27,84.08455657958984
2019-02-28,83.77851104736328
2019-03-01,83.68500518798828
2019-03-04,84.05055236816406
2019-03-05,84.23758697509766
2019-03-06,84.10154724121094
2019-03-07,83.77851104736328
2019-03-08,83.65949249267578
2019-03-11,84.65412902832031
2019-03-12,85.0537109375
2019-03-13,86.01431274414062
2019-03-14,86.1333236694336
2019-03-15,87.08546447753906
2019-03-18,86.29483795166016
2019-03-19,86.62638854980469
2019-03-20,86.47337341308594
2019-03-21,87.1279525756836
2019-03-22,86.4223861694336
2019-03-25,86.6773910522461
2019-03-26,87.57849884033203
2019-03-27,87.47650146484375
2019-03-28,88.02909088134766
2019-03-29,88.4541244506836
2019-04-01,88.1055679321289
2019-04-02,88.19908905029297
2019-04-03,88.14808654785156
2019-04-04,87.92706298828125
2019-04-05,88.11410522460938
2019-04-08,89.23624420166016
2019-04-09,88.97270202636719
2019-04-10,88.9642105102539
2019-04-11,89.0492172241211
2019-04-12,89.31275939941406
2019-04-15,89.8823013305664
2019-04-16,90.46890258789062
