Date,CIEINDIA.NS
2016-07-07,173.22354125976562
2016-07-08,172.21810913085938
2016-07-11,173.98960876464844
2016-07-12,178.8731689453125
2016-07-13,177.05381774902344
2016-07-14,178.44227600097656
2016-07-15,174.5641326904297
2016-07-18,176.28775024414062
2016-07-19,173.75021362304688
2016-07-20,175.47381591796875
2016-07-21,173.5108184814453
2016-07-22,171.4999237060547
2016-07-25,171.02114868164062
2016-07-26,170.54237365722656
2016-07-27,171.78720092773438
2016-07-28,172.84051513671875
2016-07-29,176.19198608398438
2016-08-01,174.94717407226562
2016-08-02,175.47381591796875
2016-08-03,174.22898864746094
2016-08-04,173.27142333984375
2016-08-05,172.45750427246094
2016-08-08,168.29208374023438
2016-08-09,167.7654266357422
2016-08-10,164.89273071289062
2016-08-11,166.6642303466797
2016-08-12,171.73931884765625
2016-08-16,171.69143676757812
2016-08-17,174.9950408935547
2016-08-18,177.05381774902344
2016-08-19,176.3356170654297
2016-08-22,173.5108184814453
2016-08-23,175.76109313964844
2016-08-24,176.6707763671875
2016-08-25,175.90472412109375
2016-08-26,172.36172485351562
2016-08-29,173.03204345703125
2016-08-30,171.16477966308594
2016-08-31,169.8720703125
2016-09-01,169.82420349121094
2016-09-02,172.98416137695312
2016-09-06,173.3671875
2016-09-07,176.47926330566406
2016-09-08,184.37918090820312
2016-09-09,188.97549438476562
2016-09-12,183.3258514404297
2016-09-14,186.05491638183594
2016-09-15,184.42706298828125
2016-09-16,186.53370666503906
2016-09-19,183.51734924316406
2016-09-20,181.36285400390625
2016-09-21,185.09735107421875
2016-09-22,184.57069396972656
2016-09-23,182.36830139160156
2016-09-26,180.2616424560547
2016-09-27,182.36830139160156
2016-09-28,182.0331573486328
2016-09-29,180.35740661621094
2016-09-30,183.7567596435547
2016-10-03,184.28343200683594
2016-10-04,195.726318359375
2016-10-05,191.2257843017578
2016-10-06,193.71543884277344
2016-10-07,188.1136932373047
2016-10-10,183.7567596435547
2016-10-13,182.84707641601562
2016-10-14,181.50648498535156
2016-10-17,177.67623901367188
2016-10-18,181.65013122558594
2016-10-19,179.06468200683594
2016-10-20,179.3040771484375
2016-10-21,186.58157348632812
2016-10-24,185.48037719726562
2016-10-25,185.91128540039062
2016-10-26,185.04946899414062
2016-10-27,188.40097045898438
2016-10-28,190.22032165527344
2016-11-01,190.6512451171875
2016-11-02,186.7252197265625
2016-11-03,186.62945556640625
2016-11-04,189.40638732910156
2016-11-07,189.119140625
2016-11-08,186.62945556640625
2016-11-09,179.39984130859375
2016-11-10,184.81008911132812
2016-11-11,181.697998046875
2016-11-15,180.54891967773438
2016-11-16,177.34107971191406
2016-11-17,171.21266174316406
2016-11-18,171.5478057861328
2016-11-21,173.7023162841797
2016-11-22,175.52171325683594
2016-11-23,176.38351440429688
2016-11-24,176.5271453857422
2016-11-25,176.3356170654297
2016-11-28,173.94171142578125
2016-11-29,176.43138122558594
2016-11-30,188.49671936035156
2016-12-01,184.33131408691406
2016-12-02,180.9319305419922
2016-12-05,180.9798126220703
2016-12-06,180.83619689941406
2016-12-07,181.26708984375
2016-12-08,181.74588012695312
2016-12-09,180.9798126220703
2016-12-12,181.74588012695312
2016-12-13,179.63925170898438
2016-12-14,177.5325927734375
2016-12-15,178.2986297607422
2016-12-16,176.6707763671875
2016-12-19,176.8144073486328
2016-12-20,175.138671875
2016-12-21,175.18655395507812
2016-12-22,169.2017822265625
2016-12-23,170.2071990966797
2016-12-26,167.62179565429688
2016-12-27,171.9787139892578
2016-12-28,169.91993713378906
2016-12-29,174.9950408935547
2016-12-30,175.95260620117188
2017-01-02,174.9950408935547
2017-01-03,174.85140991210938
2017-01-04,174.08534240722656
2017-01-05,179.63925170898438
2017-01-06,180.7404327392578
2017-01-09,181.45860290527344
2017-01-10,182.4640350341797
2017-01-11,187.58702087402344
2017-01-12,187.49127197265625
2017-01-13,192.51849365234375
2017-01-16,188.1136932373047
2017-01-17,188.5924835205078
2017-01-18,188.25732421875
2017-01-19,195.86996459960938
2017-01-20,187.87428283691406
2017-01-23,186.53370666503906
2017-01-24,186.67733764648438
2017-01-25,186.62945556640625
2017-01-27,185.7197723388672
2017-01-30,182.99070739746094
2017-01-31,183.18222045898438
2017-02-01,184.8579559326172
2017-02-02,188.1136932373047
2017-02-03,189.5021514892578
2017-02-06,186.34219360351562
2017-02-07,185.81553649902344
2017-02-08,186.34219360351562
2017-02-09,187.01248168945312
2017-02-10,190.41184997558594
2017-02-13,188.5924835205078
2017-02-14,188.68821716308594
2017-02-15,186.58157348632812
2017-02-16,191.17788696289062
2017-02-17,191.5609130859375
2017-02-20,194.86453247070312
2017-02-21,200.65777587890625
2017-02-22,196.63601684570312
2017-02-23,193.23666381835938
2017-02-27,197.5935821533203
2017-02-28,191.65667724609375
2017-03-01,192.3269805908203
2017-03-02,191.13002014160156
2017-03-03,192.7578887939453
2017-03-06,193.23666381835938
2017-03-07,191.80029296875
2017-03-08,193.57179260253906
2017-03-09,196.25299072265625
2017-03-10,197.83297729492188
2017-03-14,201.7589874267578
2017-03-15,199.0778045654297
2017-03-16,197.5935821533203
2017-03-17,202.76441955566406
2017-03-20,203.72201538085938
2017-03-21,199.9396209716797
2017-03-22,197.40206909179688
2017-03-23,194.67300415039062
2017-03-24,191.13002014160156
2017-03-27,192.61424255371094
2017-03-28,191.4172821044922
2017-03-29,199.46083068847656
2017-03-30,198.79054260253906
2017-03-31,203.4826202392578
2017-04-03,217.0321502685547
2017-04-05,211.52615356445312
2017-04-06,214.20733642578125
2017-04-07,208.0310516357422
2017-04-10,212.6273651123047
2017-04-11,215.2606658935547
2017-04-12,211.23887634277344
2017-04-13,214.20733642578125
2017-04-17,215.45217895507812
2017-04-18,215.5479278564453
2017-04-19,215.73944091796875
2017-04-20,216.64913940429688
2017-04-21,213.77642822265625
2017-04-24,209.5152587890625
2017-04-25,213.68064880371094
2017-04-26,211.8134307861328
2017-04-27,216.60125732421875
2017-04-28,234.3162078857422
2017-05-02,228.52291870117188
2017-05-03,230.43804931640625
2017-05-04,241.40219116210938
2017-05-05,233.11923217773438
2017-05-08,235.7525634765625
2017-05-09,234.26832580566406
2017-05-10,236.03982543945312
2017-05-11,231.9701690673828
2017-05-12,229.9592742919922
2017-05-15,234.9386444091797
2017-05-16,236.2792205810547
2017-05-17,233.83743286132812
2017-05-18,233.4543914794922
2017-05-19,236.90162658691406
2017-05-22,227.0865936279297
2017-05-23,223.92662048339844
2017-05-24,230.62957763671875
2017-05-25,229.09747314453125
2017-05-26,233.78955078125
2017-05-29,229.86354064941406
2017-05-30,226.55992126464844
2017-05-31,231.82655334472656
2017-06-01,236.61436462402344
2017-06-02,236.3271026611328
2017-06-05,237.95497131347656
2017-06-06,239.91796875
2017-06-07,237.14100646972656
2017-06-08,234.5555877685547
2017-06-09,234.50770568847656
2017-06-12,232.2574462890625
2017-06-13,229.91140747070312
2017-06-14,231.9701690673828
2017-06-15,231.82655334472656
2017-06-16,227.9484100341797
2017-06-19,229.91140747070312
2017-06-20,231.58714294433594
2017-06-21,229.3368682861328
2017-06-22,227.03872680664062
2017-06-23,222.2030029296875
2017-06-27,220.239990234375
2017-06-28,219.6654510498047
2017-06-29,222.39451599121094
2017-06-30,233.4543914794922
2017-07-03,232.5925750732422
2017-07-04,230.05503845214844
2017-07-05,234.3640899658203
2017-07-06,228.3314208984375
2017-07-07,228.09202575683594
2017-07-10,226.2726593017578
2017-07-11,230.10293579101562
2017-07-12,231.34774780273438
2017-07-13,234.3640899658203
2017-07-14,228.71444702148438
2017-07-17,232.68833923339844
2017-07-18,231.2998809814453
2017-07-19,238.0507354736328
2017-07-20,234.3640899658203
2017-07-21,234.74710083007812
2017-07-24,239.10403442382812
2017-07-25,241.16281127929688
2017-07-26,241.45005798339844
2017-07-27,237.90707397460938
2017-07-28,241.0191650390625
2017-07-31,239.72645568847656
2017-08-01,238.2422332763672
2017-08-02,235.65679931640625
2017-08-03,231.6829071044922
2017-08-04,234.65135192871094
2017-08-07,240.0615997314453
2017-08-08,233.0234832763672
2017-08-09,229.001708984375
2017-08-10,226.0332794189453
2017-08-11,221.72422790527344
2017-08-14,228.57081604003906
2017-08-16,226.51205444335938
2017-08-17,228.18780517578125
2017-08-18,226.0332794189453
2017-08-21,224.11813354492188
2017-08-22,230.86895751953125
2017-08-23,230.3901824951172
2017-08-24,230.5817108154297
2017-08-28,230.5817108154297
2017-08-29,229.7198944091797
2017-08-30,227.70901489257812
2017-08-31,230.53382873535156
2017-09-01,227.7568817138672
2017-09-04,226.99082946777344
2017-09-05,227.230224609375
2017-09-06,227.61325073242188
2017-09-07,226.55992126464844
2017-09-08,226.08114624023438
2017-09-11,230.29443359375
2017-09-12,231.15621948242188
2017-09-13,234.79498291015625
2017-09-14,231.2519989013672
2017-09-15,232.20956420898438
2017-09-18,230.05503845214844
2017-09-19,237.28466796875
2017-09-20,233.9331817626953
2017-09-21,229.1932373046875
2017-09-22,229.38475036621094
2017-09-25,224.54904174804688
2017-09-26,223.16058349609375
2017-09-27,214.973388671875
2017-09-28,221.6763458251953
2017-09-29,229.38475036621094
2017-10-03,226.368408203125
2017-10-04,220.5751495361328
2017-10-05,231.2519989013672
2017-10-06,230.43804931640625
2017-10-09,224.3096466064453
2017-10-10,229.6241455078125
2017-10-11,224.93206787109375
2017-10-12,226.08114624023438
2017-10-13,226.368408203125
2017-10-16,223.73509216308594
2017-10-17,223.11270141601562
2017-10-18,224.2617645263672
2017-10-19,225.50662231445312
2017-10-23,229.001708984375
2017-10-24,232.927734375
2017-10-25,241.16281127929688
2017-10-26,235.84832763671875
2017-10-27,234.45985412597656
2017-10-30,238.09857177734375
2017-10-31,239.6306915283203
2017-11-01,238.9125213623047
2017-11-02,236.37498474121094
2017-11-03,241.7852020263672
2017-11-06,238.3858642578125
2017-11-07,234.89076232910156
2017-11-08,234.07681274414062
2017-11-09,234.98648071289062
2017-11-10,233.83743286132812
2017-11-13,232.01805114746094
2017-11-14,231.53927612304688
2017-11-15,227.230224609375
2017-11-16,228.2835235595703
2017-11-17,228.8580780029297
2017-11-20,228.6186981201172
2017-11-21,225.21932983398438
2017-11-22,230.05503845214844
2017-11-23,235.84832763671875
2017-11-24,234.9386444091797
2017-11-27,233.3107452392578
2017-11-28,245.85487365722656
2017-11-29,239.6306915283203
2017-11-30,234.98648071289062
2017-12-01,231.34774780273438
2017-12-04,230.3901824951172
2017-12-05,225.79388427734375
2017-12-06,226.79931640625
2017-12-07,230.05503845214844
2017-12-08,228.95382690429688
2017-12-11,229.86354064941406
2017-12-12,230.24655151367188
2017-12-13,229.9592742919922
2017-12-14,228.71444702148438
2017-12-15,228.81019592285156
2017-12-18,232.20956420898438
2017-12-19,233.40650939941406
2017-12-20,237.61978149414062
2017-12-21,235.7046661376953
2017-12-22,239.6306915283203
2017-12-26,248.6317901611328
2017-12-27,239.72645568847656
2017-12-28,248.24879455566406
2017-12-29,247.19544982910156
2018-01-01,242.6949005126953
2018-01-02,239.91796875
2018-01-03,239.48707580566406
2018-01-04,244.37063598632812
2018-01-05,243.07794189453125
2018-01-08,244.37063598632812
2018-01-09,239.72645568847656
2018-01-10,240.348876953125
2018-01-11,241.06704711914062
2018-01-12,243.22157287597656
2018-01-15,240.77976989746094
2018-01-16,235.99195861816406
2018-01-17,234.0289306640625
2018-01-18,228.52291870117188
2018-01-19,230.62957763671875
2018-01-22,228.3314208984375
2018-01-23,229.14535522460938
2018-01-24,225.9853973388672
2018-01-25,223.78298950195312
2018-01-29,219.42605590820312
2018-01-30,215.45217895507812
2018-01-31,211.90919494628906
2018-02-01,216.84063720703125
2018-02-02,203.86563110351562
2018-02-05,201.56748962402344
2018-02-06,196.7796630859375
2018-02-07,204.05714416503906
2018-02-08,206.54681396484375
2018-02-09,204.82318115234375
2018-02-12,206.211669921875
2018-02-14,209.61102294921875
2018-02-15,209.9940643310547
2018-02-16,209.22799682617188
2018-02-19,215.73944091796875
2018-02-20,217.3194122314453
2018-02-21,219.47393798828125
2018-02-22,220.86241149902344
2018-02-23,220.2878875732422
2018-02-26,220.81454467773438
2018-02-27,227.85263061523438
2018-02-28,228.95382690429688
2018-03-01,227.230224609375
2018-03-05,221.24545288085938
2018-03-06,221.0060577392578
2018-03-07,218.08547973632812
2018-03-08,214.063720703125
2018-03-09,219.7133331298828
2018-03-12,216.12246704101562
2018-03-13,215.45217895507812
2018-03-14,212.77098083496094
2018-03-15,212.53160095214844
2018-03-16,213.92005920410156
2018-03-19,209.80255126953125
2018-03-20,205.82862854003906
2018-03-21,201.854736328125
2018-03-22,200.65777587890625
2018-03-23,197.40206909179688
2018-03-26,199.36508178710938
2018-03-27,200.8971710205078
2018-03-28,205.63714599609375
2018-04-02,206.49893188476562
2018-04-03,211.66978454589844
2018-04-04,208.94073486328125
2018-04-05,213.58493041992188
2018-04-06,216.84063720703125
2018-04-09,214.49461364746094
2018-04-10,214.54249572753906
2018-04-11,209.4195098876953
2018-04-12,205.9243927001953
2018-04-13,202.90805053710938
2018-04-16,205.2541046142578
2018-04-17,207.21710205078125
2018-04-18,209.0843505859375
2018-04-19,222.39451599121094
2018-04-20,227.27810668945312
2018-04-23,227.230224609375
2018-04-24,232.20956420898438
2018-04-25,230.24655151367188
2018-04-26,237.38040161132812
2018-04-27,237.2367706298828
2018-04-30,239.24766540527344
2018-05-02,232.68833923339844
2018-05-03,228.8580780029297
2018-05-04,228.4750518798828
2018-05-07,229.81564331054688
2018-05-08,229.81564331054688
2018-05-09,229.7198944091797
2018-05-10,229.38475036621094
2018-05-11,229.14535522460938
2018-05-14,229.76776123046875
2018-05-15,228.76231384277344
2018-05-16,229.09747314453125
2018-05-17,229.91140747070312
2018-05-18,233.07135009765625
2018-05-21,227.42173767089844
2018-05-22,229.04959106445312
2018-05-23,225.60235595703125
2018-05-24,227.42173767089844
2018-05-25,225.17144775390625
2018-05-28,224.8842010498047
2018-05-29,229.48049926757812
2018-05-30,232.83197021484375
2018-05-31,231.53927612304688
2018-06-01,229.86354064941406
2018-06-04,230.05503845214844
2018-06-05,231.2998809814453
2018-06-06,228.71444702148438
2018-06-07,235.08224487304688
2018-06-08,239.5828094482422
2018-06-11,236.6622314453125
2018-06-12,239.53492736816406
2018-06-13,242.79066467285156
2018-06-14,248.53602600097656
2018-06-15,244.80154418945312
2018-06-18,249.06271362304688
2018-06-19,259.78741455078125
2018-06-20,262.56439208984375
2018-06-21,258.1116943359375
2018-06-22,253.56326293945312
2018-06-25,247.62637329101562
2018-06-26,241.258544921875
2018-06-27,237.1888885498047
2018-06-28,234.9386444091797
2018-06-29,246.4293975830078
2018-07-02,243.22157287597656
2018-07-03,243.2694549560547
2018-07-04,245.56759643554688
2018-07-05,250.3554229736328
2018-07-06,246.28578186035156
2018-07-09,248.6317901611328
2018-07-10,251.4087371826172
2018-07-11,248.91909790039062
2018-07-12,249.3978729248047
2018-07-13,246.7166748046875
2018-07-16,241.30642700195312
2018-07-17,249.63726806640625
2018-07-18,248.9669647216797
2018-07-19,241.30642700195312
2018-07-20,235.13014221191406
2018-07-23,229.14535522460938
2018-07-24,230.72532653808594
2018-07-25,234.65135192871094
2018-07-26,235.41741943359375
2018-07-27,247.14759826660156
2018-07-30,248.39239501953125
2018-07-31,246.5730438232422
2018-08-01,244.2270050048828
2018-08-02,242.982177734375
2018-08-03,242.5991668701172
2018-08-06,245.2324676513672
2018-08-07,248.72756958007812
2018-08-08,247.0039520263672
2018-08-09,247.62637329101562
2018-08-10,243.22157287597656
2018-08-13,239.00828552246094
2018-08-14,244.6100311279297
2018-08-16,242.40762329101562
2018-08-17,246.23788452148438
2018-08-20,244.70579528808594
2018-08-21,243.74822998046875
2018-08-23,247.19544982910156
2018-08-24,247.33908081054688
2018-08-27,248.72756958007812
2018-08-28,252.17478942871094
2018-08-29,251.6002960205078
2018-08-30,250.83421325683594
2018-08-31,253.2760009765625
2018-09-03,275.2042236328125
2018-09-04,266.1073303222656
2018-09-05,265.34130859375
2018-09-06,277.21514892578125
2018-09-07,276.4490966796875
2018-09-10,286.5035400390625
2018-09-11,270.6557922363281
2018-09-12,268.6448974609375
2018-09-14,266.9691467285156
2018-09-17,269.6503601074219
2018-09-18,264.0964660644531
2018-09-19,267.44793701171875
2018-09-21,269.4109802246094
2018-09-24,260.40985107421875
2018-09-25,252.3662872314453
2018-09-26,258.35107421875
2018-09-27,253.22811889648438
2018-09-28,253.61114501953125
2018-10-01,244.27490234375
2018-10-03,244.37063598632812
2018-10-04,238.0507354736328
2018-10-05,233.88531494140625
2018-10-08,235.94406127929688
2018-10-09,233.40650939941406
2018-10-10,241.45005798339844
2018-10-11,253.70689392089844
2018-10-12,253.75477600097656
2018-10-15,254.18568420410156
2018-10-16,246.9560546875
2018-10-17,252.3662872314453
2018-10-19,253.467529296875
2018-10-22,253.61114501953125
2018-10-23,255.19113159179688
2018-10-24,253.1323699951172
2018-10-25,253.8505401611328
2018-10-26,248.72756958007812
2018-10-29,254.23355102539062
2018-10-30,253.8505401611328
2018-10-31,253.89842224121094
2018-11-01,254.56869506835938
2018-11-02,251.45664978027344
2018-11-05,252.12689208984375
2018-11-06,250.49908447265625
2018-11-07,252.4620819091797
2018-11-09,254.13780212402344
2018-11-12,253.65902709960938
2018-11-13,255.43051147460938
2018-11-14,251.9832763671875
2018-11-15,254.80810546875
2018-11-16,247.5305938720703
2018-11-19,244.80154418945312
2018-11-20,242.6470184326172
2018-11-21,248.3445281982422
2018-11-22,243.98760986328125
2018-11-26,243.6524658203125
2018-11-27,250.16390991210938
2018-11-28,246.7166748046875
2018-11-29,246.81243896484375
2018-11-30,247.77001953125
2018-12-03,247.38697814941406
2018-12-04,244.1791229248047
2018-12-05,240.10948181152344
2018-12-06,235.84832763671875
2018-12-07,243.2694549560547
2018-12-10,238.2422332763672
2018-12-11,243.22157287597656
2018-12-12,241.9288330078125
2018-12-13,242.8385467529297
2018-12-14,241.49794006347656
2018-12-17,237.8113250732422
2018-12-18,237.90707397460938
2018-12-19,238.625244140625
2018-12-20,238.14645385742188
2018-12-21,238.0507354736328
2018-12-24,233.74168395996094
2018-12-26,235.60891723632812
2018-12-27,231.53927612304688
2018-12-28,238.72100830078125
2018-12-31,246.09425354003906
2019-01-01,244.27490234375
2019-01-02,237.47616577148438
2019-01-03,234.220458984375
2019-01-04,234.0289306640625
2019-01-07,233.11923217773438
2019-01-08,233.59803771972656
2019-01-09,231.63502502441406
2019-01-10,231.7307891845703
2019-01-11,228.9059600830078
2019-01-14,224.54904174804688
2019-01-15,229.52838134765625
2019-01-16,222.9690704345703
2019-01-17,221.91574096679688
2019-01-18,221.72422790527344
2019-01-21,218.3727569580078
2019-01-22,220.5751495361328
2019-01-23,221.58058166503906
2019-01-24,221.96360778808594
2019-01-25,222.39451599121094
2019-01-28,217.7503204345703
2019-01-29,219.28244018554688
2019-01-30,220.52728271484375
2019-01-31,225.50662231445312
2019-02-01,231.49139404296875
2019-02-04,227.42173767089844
2019-02-05,220.81454467773438
2019-02-06,218.89939880371094
2019-02-07,222.49026489257812
2019-02-08,223.83087158203125
2019-02-11,218.3727569580078
2019-02-12,214.3031005859375
2019-02-14,208.7492218017578
2019-02-15,215.5479278564453
2019-02-18,211.19100952148438
2019-02-19,207.50437927246094
2019-02-20,214.3031005859375
2019-02-21,214.5903778076172
2019-02-22,218.42062377929688
2019-02-25,218.89939880371094
2019-02-26,217.84608459472656
2019-02-27,223.49571228027344
2019-02-28,223.11270141601562
2019-03-01,224.74053955078125
2019-03-05,232.49684143066406
2019-03-06,230.29443359375
2019-03-07,228.8580780029297
2019-03-08,228.2835235595703
2019-03-11,229.91140747070312
2019-03-12,228.6665802001953
2019-03-13,231.20411682128906
2019-03-14,232.73623657226562
2019-03-15,234.07681274414062
2019-03-18,230.05503845214844
2019-03-19,230.86895751953125
2019-03-20,228.18780517578125
2019-03-22,228.6186981201172
2019-03-25,218.7078857421875
2019-03-26,223.83087158203125
2019-03-27,222.9690704345703
2019-03-28,223.92662048339844
2019-04-01,222.72967529296875
2019-04-02,223.25631713867188
2019-04-03,219.76121520996094
2019-04-04,217.4630584716797
2019-04-05,215.0212860107422
2019-04-08,212.6273651123047
2019-04-09,214.01583862304688
2019-04-10,212.86676025390625
2019-04-11,212.00494384765625
2019-04-12,213.68064880371094
2019-04-15,213.44126892089844
2019-04-16,219.18667602539062
2019-04-18,215.0212860107422
2019-04-22,211.90919494628906
2019-04-23,215.73944091796875
2019-04-24,216.55337524414062
2019-04-25,216.74488830566406
2019-04-26,218.85153198242188
2019-04-30,217.9897003173828
2019-05-02,215.2127685546875
2019-05-03,212.9146270751953
2019-05-06,214.6861114501953
2019-05-07,213.58493041992188
2019-05-08,212.00494384765625
2019-05-09,210.95162963867188
2019-05-10,213.68064880371094
2019-05-13,212.3879852294922
2019-05-14,215.6436767578125
2019-05-15,212.00494384765625
2019-05-16,211.3825225830078
2019-05-17,212.86676025390625
2019-05-20,218.66001892089844
2019-05-21,218.7078857421875
2019-05-22,217.55880737304688
2019-05-23,217.3194122314453
2019-05-24,223.97450256347656
2019-05-27,226.51205444335938
2019-05-28,240.10948181152344
2019-05-29,235.13014221191406
2019-05-30,235.80044555664062
2019-05-31,234.79498291015625
2019-06-03,232.44894409179688
2019-06-04,231.6829071044922
2019-06-06,234.41197204589844
2019-06-07,232.83197021484375
2019-06-10,236.37498474121094
