Date,ECLERX.NS
2016-07-12,960.4047241210938
2016-07-13,974.4747314453125
2016-07-14,993.1465454101562
2016-07-15,968.4824829101562
2016-07-18,971.2634887695312
2016-07-19,1008.8386840820312
2016-07-20,1013.5066528320312
2016-07-21,1006.057861328125
2016-07-22,999.3042602539062
2016-07-25,1006.4219970703125
2016-07-26,988.6441650390625
2016-07-27,1011.7520751953125
2016-07-28,1024.9945068359375
2016-07-29,1030.357666015625
2016-08-01,1012.5797119140625
2016-08-02,1015.9896240234375
2016-08-03,1009.7657470703125
2016-08-04,1017.1152954101562
2016-08-05,1020.4257202148438
2016-08-08,1036.614501953125
2016-08-09,1041.64697265625
2016-08-10,1009.6333618164062
2016-08-11,1003.6080322265625
2016-08-12,1004.8990478515625
2016-08-16,1063.794921875
2016-08-17,1029.6292724609375
2016-08-18,1045.91748046875
2016-08-19,1040.156982421875
2016-08-22,1035.3896484375
2016-08-23,1038.1708984375
2016-08-24,1051.1483154296875
2016-08-25,1052.7041015625
2016-08-26,1078.427734375
2016-08-29,1074.819091796875
2016-08-30,1068.065185546875
2016-08-31,1066.1123046875
2016-09-01,1040.421875
2016-09-02,1039.064453125
2016-09-06,1049.5260009765625
2016-09-07,1028.9010009765625
2016-09-08,1033.502685546875
2016-09-09,1017.9758911132812
2016-09-12,1002.9127807617188
2016-09-14,1010.1630859375
2016-09-15,1020.1278076171875
2016-09-16,1019.4328002929688
2016-09-19,1025.656494140625
2016-09-20,1020.9225463867188
2016-09-21,1014.7316284179688
2016-09-22,1002.3167724609375
2016-09-23,1001.058837890625
2016-09-26,992.8816528320312
2016-09-27,991.0939331054688
2016-09-28,990.1338500976562
2016-09-29,982.1221923828125
2016-09-30,995.5631713867188
2016-10-03,988.8757934570312
2016-10-04,990.1338500976562
2016-10-05,992.6168212890625
2016-10-06,1005.6936645507812
2016-10-07,990.4979248046875
2016-10-10,1004.1046142578125
2016-10-13,1006.0909423828125
2016-10-14,1004.5018920898438
2016-10-17,1021.3859252929688
2016-10-18,1079.784912109375
2016-10-19,1080.811279296875
2016-10-20,1085.3465576171875
2016-10-21,1075.083740234375
2016-10-24,1087.5977783203125
2016-10-25,1099.5162353515625
2016-10-26,1106.4351806640625
2016-10-27,993.1134033203125
2016-10-28,1005.1640014648438
2016-11-01,1002.1181640625
2016-11-02,990.2661743164062
2016-11-03,991.4581298828125
2016-11-04,992.7161254882812
2016-11-07,999.3042602539062
2016-11-08,991.9877319335938
2016-11-09,942.659912109375
2016-11-10,941.302490234375
2016-11-11,931.0396118164062
2016-11-15,924.9481201171875
2016-11-16,919.353271484375
2016-11-17,933.8536376953125
2016-11-18,943.1895751953125
2016-11-21,958.616943359375
2016-11-22,967.3900146484375
2016-11-23,966.529296875
2016-11-24,971.5613403320312
2016-11-25,1003.9390869140625
2016-11-28,990.6967163085938
2016-11-29,982.751220703125
2016-11-30,993.4444580078125
2016-12-01,986.558349609375
2016-12-02,1001.356689453125
2016-12-05,982.751220703125
2016-12-06,984.4066162109375
2016-12-07,970.1378173828125
2016-12-08,983.5787963867188
2016-12-09,985.4329223632812
2016-12-12,978.2819213867188
2016-12-13,950.8702392578125
2016-12-14,949.810791015625
2016-12-15,929.0532836914062
2016-12-16,926.9345092773438
2016-12-19,928.8878173828125
2016-12-20,923.325927734375
2016-12-21,912.3347778320312
2016-12-22,895.45068359375
2016-12-23,890.7827758789062
2016-12-26,895.252197265625
2016-12-27,899.3572387695312
2016-12-28,903.6279296875
2016-12-29,924.3854370117188
2016-12-30,926.9676513671875
2017-01-02,938.0249633789062
2017-01-03,925.345458984375
2017-01-04,937.660888671875
2017-01-05,944.5137939453125
2017-01-06,937.0319213867188
2017-01-09,939.5809326171875
2017-01-10,942.0308837890625
2017-01-11,954.7105102539062
2017-01-12,948.3209838867188
2017-01-13,945.1096801757812
2017-01-16,949.7776489257812
2017-01-17,947.8243408203125
2017-01-18,964.5429077148438
2017-01-19,980.8309936523438
2017-01-20,986.2935180664062
2017-01-23,992.8154907226562
2017-01-24,993.4444580078125
2017-01-25,998.97314453125
2017-01-27,995.0004272460938
2017-01-30,1004.9984741210938
2017-01-31,1000.7940673828125
2017-02-01,993.3120727539062
2017-02-02,1006.3887939453125
2017-02-03,986.6576538085938
2017-02-06,996.5232543945312
2017-02-07,984.2741088867188
2017-02-08,973.01806640625
2017-02-09,935.7407836914062
2017-02-10,935.1448364257812
2017-02-13,933.026123046875
2017-02-14,922.8624877929688
2017-02-15,926.5704345703125
2017-02-16,903.5286254882812
2017-02-17,910.0173950195312
2017-02-20,916.373779296875
2017-02-21,918.3269653320312
2017-02-22,903.8926391601562
2017-02-23,893.9277954101562
2017-02-27,901.5421752929688
2017-02-28,892.570556640625
2017-03-01,894.1926879882812
2017-03-02,876.5802001953125
2017-03-03,878.1363525390625
2017-03-06,877.0106811523438
2017-03-07,880.0233764648438
2017-03-08,891.4448852539062
2017-03-09,918.525634765625
2017-03-10,913.8908081054688
2017-03-14,922.829345703125
2017-03-15,913.7252807617188
2017-03-16,920.7105712890625
2017-03-17,929.6162109375
2017-03-20,921.935546875
2017-03-21,928.6891479492188
2017-03-22,910.0504760742188
2017-03-23,927.0338745117188
2017-03-24,909.8518676757812
2017-03-27,903.8596801757812
2017-03-28,911.3416137695312
2017-03-29,916.6386108398438
2017-03-30,912.0036010742188
2017-03-31,933.919921875
2017-04-03,932.0328979492188
2017-04-05,924.0874633789062
2017-04-06,921.6044311523438
2017-04-07,924.2861328125
2017-04-10,913.394287109375
2017-04-11,924.7826538085938
2017-04-12,910.7787475585938
2017-04-13,907.6006469726562
2017-04-17,897.0729370117188
2017-04-18,877.0769653320312
2017-04-19,880.18896484375
2017-04-20,875.6203002929688
2017-04-21,870.0584106445312
2017-04-24,869.3632202148438
2017-04-25,874.428466796875
2017-04-26,863.3048095703125
2017-04-27,859.1334228515625
2017-04-28,860.9210815429688
2017-05-02,852.3136596679688
2017-05-03,861.086669921875
2017-05-04,872.739990234375
2017-05-05,862.6758422851562
2017-05-08,868.9660034179688
2017-05-09,881.0494995117188
2017-05-10,892.0408325195312
2017-05-11,883.0360107421875
2017-05-12,873.3359375
2017-05-15,885.15478515625
2017-05-16,877.3416748046875
2017-05-17,876.1168212890625
2017-05-18,861.55029296875
2017-05-19,860.0604858398438
2017-05-22,861.450927734375
2017-05-23,856.617431640625
2017-05-24,846.6856079101562
2017-05-25,842.7129516601562
2017-05-26,876.6465454101562
2017-05-29,856.7830200195312
2017-05-30,879.063232421875
2017-05-31,863.768310546875
2017-06-01,851.6514282226562
2017-06-02,853.7703857421875
2017-06-05,848.4402465820312
2017-06-06,871.8461303710938
2017-06-07,868.7672729492188
2017-06-08,885.8831176757812
2017-06-09,879.3943481445312
2017-06-12,873.7332153320312
2017-06-13,881.5130615234375
2017-06-14,877.8383178710938
2017-06-15,872.3426513671875
2017-06-16,888.2998046875
2017-06-19,882.4069213867188
2017-06-20,883.30078125
2017-06-21,867.7079467773438
2017-06-22,864.0992431640625
2017-06-23,866.9464111328125
2017-06-27,872.442138671875
2017-06-28,861.450927734375
2017-06-29,860.7225952148438
2017-06-30,875.222900390625
2017-07-03,865.0594482421875
2017-07-04,865.4898071289062
2017-07-05,865.5889892578125
2017-07-06,862.2455444335938
2017-07-07,859.9942016601562
2017-07-10,866.2182006835938
2017-07-11,870.3563232421875
2017-07-12,878.6991577148438
2017-07-13,877.0106811523438
2017-07-14,906.9716186523438
2017-07-17,888.7633056640625
2017-07-18,873.7000732421875
2017-07-19,880.5198974609375
2017-07-20,873.20361328125
2017-07-21,869.2969970703125
2017-07-24,859.0672607421875
2017-07-25,858.3720092773438
2017-07-26,852.4129028320312
2017-07-27,857.0147705078125
2017-07-28,849.3340454101562
2017-07-31,859.4644165039062
2017-08-01,847.811279296875
2017-08-02,849.0029296875
2017-08-03,841.620361328125
2017-08-04,836.8200073242188
2017-08-07,852.84326171875
2017-08-08,853.33984375
2017-08-09,850.9894409179688
2017-08-10,826.8551635742188
2017-08-11,829.8370361328125
2017-08-14,847.9273681640625
2017-08-16,848.8551025390625
2017-08-17,847.2647705078125
2017-08-18,844.9786376953125
2017-08-21,846.7678833007812
2017-08-22,831.2286376953125
2017-08-23,847.0660400390625
2017-08-24,835.6353149414062
2017-08-28,840.5056762695312
2017-08-29,837.6231689453125
2017-08-30,838.2195434570312
2017-08-31,837.6231689453125
2017-09-01,836.6624145507812
2017-09-04,831.0299072265625
2017-09-05,825.231689453125
2017-09-06,820.9244384765625
2017-09-07,830.4002685546875
2017-09-08,826.0931396484375
2017-09-11,821.3551635742188
2017-09-12,823.409423828125
2017-09-13,813.4365234375
2017-09-14,795.3792724609375
2017-09-15,776.2286987304688
2017-09-18,773.9425659179688
2017-09-19,796.6382446289062
2017-09-20,790.7738647460938
2017-09-21,802.4364624023438
2017-09-22,791.2376708984375
2017-09-25,794.5841064453125
2017-09-26,810.7527465820312
2017-09-27,812.8732299804688
2017-09-28,804.2256469726562
2017-09-29,826.689453125
2017-10-03,833.7467041015625
2017-10-04,830.731689453125
2017-10-05,822.5479736328125
2017-10-06,819.3671875
2017-10-09,808.0689697265625
2017-10-10,805.7828979492188
2017-10-11,818.1744995117188
2017-10-12,812.1443481445312
2017-10-13,832.3883056640625
2017-10-16,833.5147094726562
2017-10-17,861.2135620117188
2017-10-18,864.1624755859375
2017-10-19,849.6171875
2017-10-23,836.0659790039062
2017-10-24,830.0689086914062
2017-10-25,826.02685546875
2017-10-26,818.803955078125
2017-10-27,824.1714477539062
2017-10-30,838.4183959960938
2017-10-31,848.2255859375
2017-11-01,848.7556762695312
2017-11-02,854.9183959960938
2017-11-03,849.517822265625
2017-11-06,844.3490600585938
2017-11-07,844.4153442382812
2017-11-08,848.4574584960938
2017-11-09,855.5148315429688
2017-11-10,851.1412353515625
2017-11-13,841.2345581054688
2017-11-14,843.9514770507812
2017-11-15,841.6322631835938
2017-11-16,851.4063110351562
2017-11-17,843.8521118164062
2017-11-20,862.6715087890625
2017-11-21,864.294921875
2017-11-22,868.2708129882812
2017-11-23,869.0989990234375
2017-11-24,890.4032592773438
2017-11-27,916.2466430664062
2017-11-28,913.0990600585938
2017-11-29,892.8551025390625
2017-11-30,911.0780029296875
2017-12-01,913.99365234375
2017-12-04,917.2074584960938
2017-12-05,905.3129272460938
2017-12-06,913.9274291992188
2017-12-07,921.8460693359375
2017-12-08,921.1503295898438
2017-12-11,917.2738647460938
2017-12-12,914.6563110351562
2017-12-13,897.6925659179688
2017-12-14,877.2496948242188
2017-12-15,849.9816284179688
2017-12-18,891.99365234375
2017-12-19,899.7135009765625
2017-12-20,899.1834716796875
2017-12-21,906.2406616210938
2017-12-22,990.06591796875
2017-12-26,1015.4454956054688
2017-12-27,1026.578125
2017-12-28,1033.8006591796875
2017-12-29,1041.42138671875
2018-01-01,1041.6533203125
2018-01-02,1036.84912109375
2018-01-03,1028.56591796875
2018-01-04,1026.9754638671875
2018-01-05,1018.9905395507812
2018-01-08,1010.3429565429688
2018-01-09,1006.3008422851562
2018-01-10,1011.2376098632812
2018-01-11,1017.267822265625
2018-01-12,1011.8009643554688
2018-01-15,1016.9695434570312
2018-01-16,1015.379150390625
2018-01-17,1010.7405395507812
2018-01-18,1012.8279418945312
2018-01-19,1020.6141967773438
2018-01-22,1028.864013671875
2018-01-23,1033.436279296875
2018-01-24,1048.9754638671875
2018-01-25,1053.448486328125
2018-01-29,1052.222412109375
2018-01-30,1014.683349609375
2018-01-31,1000.13818359375
2018-02-01,1032.707275390625
2018-02-02,981.5840454101562
2018-02-05,950.6051025390625
2018-02-06,915.9815063476562
2018-02-07,879.2708129882812
2018-02-08,887.9515380859375
2018-02-09,892.126220703125
2018-02-12,877.680419921875
2018-02-14,901.6019897460938
2018-02-15,889.5750732421875
2018-02-16,879.0387573242188
2018-02-19,865.5208129882812
2018-02-20,873.0087890625
2018-02-21,872.9093627929688
2018-02-22,896.9967651367188
2018-02-23,885.930419921875
2018-02-26,893.2527465820312
2018-02-27,895.0087280273438
2018-02-28,906.8038940429688
2018-03-01,910.1503295898438
2018-03-05,920.1563110351562
2018-03-06,914.4244384765625
2018-03-07,900.7406616210938
2018-03-08,899.3490600585938
2018-03-09,917.5056762695312
2018-03-12,898.5208129882812
2018-03-13,886.5599975585938
2018-03-14,876.0901489257812
2018-03-15,865.0569458007812
2018-03-16,848.0267944335938
2018-03-19,817.3792114257812
2018-03-20,805.484619140625
2018-03-21,795.6112060546875
2018-03-22,794.2527465820312
2018-03-23,804.92138671875
2018-03-26,775.2015991210938
2018-03-27,797.9967041015625
2018-03-28,796.1744995117188
2018-04-02,798.7257080078125
2018-04-03,804.1262817382812
2018-04-04,800.5810546875
2018-04-05,822.1834716796875
2018-04-06,822.9786987304688
2018-04-09,825.7285766601562
2018-04-10,825.198486328125
2018-04-11,824.1051025390625
2018-04-12,827.4515380859375
2018-04-13,833.77978515625
2018-04-16,844.4486083984375
2018-04-17,847.0991821289062
2018-04-18,839.0479125976562
2018-04-19,847.9605102539062
2018-04-20,894.9423828125
2018-04-23,889.9725952148438
2018-04-24,886.6924438476562
2018-04-25,875.4274291992188
2018-04-26,879.6021728515625
2018-04-27,879.8340454101562
2018-04-30,884.1743774414062
2018-05-02,879.2708129882812
2018-05-03,876.4876708984375
2018-05-04,883.3792114257812
2018-05-07,878.4093627929688
2018-05-08,885.5990600585938
2018-05-09,890.5026245117188
2018-05-10,895.4063110351562
2018-05-11,911.5087280273438
2018-05-14,897.5598754882812
2018-05-15,880.0328369140625
2018-05-16,879.5689086914062
2018-05-17,891.6292114257812
2018-05-18,878.4424438476562
2018-05-21,880.0328369140625
2018-05-22,875.3280639648438
2018-05-23,879.4033203125
2018-05-24,851.4063110351562
2018-05-25,844.879150390625
2018-05-28,845.01171875
2018-05-29,847.9273681640625
2018-05-30,865.9846801757812
2018-05-31,875.7918701171875
2018-06-01,866.9786987304688
2018-06-04,862.17431640625
2018-06-05,848.722412109375
2018-06-06,862.2075805664062
2018-06-07,851.108154296875
2018-06-08,859.5900268554688
2018-06-11,851.8369750976562
2018-06-12,862.7708740234375
2018-06-13,865.3551025390625
2018-06-14,858.7948608398438
2018-06-15,863.4334106445312
2018-06-18,849.3521728515625
2018-06-19,858.4304809570312
2018-06-20,872.0479125976562
2018-06-21,888.5479736328125
2018-06-22,869.0989990234375
2018-06-25,878.8401489257812
2018-06-26,873.47265625
2018-06-27,857.1713256835938
2018-06-28,847.9937744140625
2018-06-29,861.5117797851562
2018-07-02,849.1864624023438
2018-07-03,861.8098754882812
2018-07-04,853.3611450195312
2018-07-05,864.5599975585938
2018-07-06,861.3460693359375
2018-07-09,859.5569458007812
2018-07-10,861.27978515625
2018-07-11,861.3130493164062
2018-07-12,861.445556640625
2018-07-13,862.306884765625
2018-07-16,823.9393920898438
2018-07-17,857.7346801757812
2018-07-18,838.2195434570312
2018-07-19,834.9725341796875
2018-07-20,855.0509643554688
2018-07-23,861.412353515625
2018-07-24,861.544921875
2018-07-25,858.5960693359375
2018-07-26,851.803955078125
2018-07-27,847.7285766601562
2018-07-30,854.8190307617188
2018-07-31,856.5419311523438
2018-08-01,841.698486328125
2018-08-02,830.333984375
2018-08-03,830.1353149414062
2018-08-06,838.5509643554688
2018-08-07,834.840087890625
2018-08-08,812.6412963867188
2018-08-09,813.3370361328125
2018-08-10,794.5509643554688
2018-08-13,763.1744384765625
2018-08-14,759.4303588867188
2018-08-16,733.0238037109375
2018-08-17,736.4696044921875
2018-08-20,740.8471069335938
2018-08-21,736.4696044921875
2018-08-23,737.9619750976562
2018-08-24,728.87548828125
2018-08-27,731.22998046875
2018-08-28,722.309326171875
2018-08-29,716.4727783203125
2018-08-30,716.1080322265625
2018-08-31,711.0341186523438
2018-09-03,699.3609619140625
2018-09-04,693.1926879882812
2018-09-05,690.539794921875
2018-09-06,692.9274291992188
2018-09-07,698.8966674804688
2018-09-10,723.8348388671875
2018-09-11,727.681640625
2018-09-12,726.3883056640625
2018-09-14,751.3927001953125
2018-09-17,779.0169067382812
2018-09-18,739.7527465820312
2018-09-19,723.7022094726562
2018-09-21,749.8671875
2018-09-24,729.7708129882812
2018-09-25,733.61767578125
2018-09-26,733.7504272460938
2018-09-27,720.6843872070312
2018-09-28,702.7766723632812
2018-10-01,700.057373046875
2018-10-03,695.5140991210938
2018-10-04,683.4430541992188
2018-10-05,681.7848510742188
2018-10-08,691.766845703125
2018-10-09,698.8966674804688
2018-10-10,700.5216674804688
2018-10-11,695.4147338867188
2018-10-12,700.32275390625
2018-10-15,702.1134643554688
2018-10-16,710.2714233398438
2018-10-17,711.631103515625
2018-10-19,721.1486206054688
2018-10-22,700.886474609375
2018-10-23,695.9784545898438
2018-10-24,699.6925659179688
2018-10-25,700.5216674804688
2018-10-26,700.886474609375
2018-10-29,701.5165405273438
2018-10-30,697.7360229492188
2018-10-31,705.6618041992188
2018-11-01,710.8350830078125
2018-11-02,711.0009765625
2018-11-05,705.9271240234375
2018-11-06,701.6160278320312
2018-11-07,707.7177734375
2018-11-09,735.6737670898438
2018-11-12,719.523681640625
2018-11-13,716.6054077148438
2018-11-14,704.7664794921875
2018-11-15,777.6904907226562
2018-11-16,757.6272583007812
2018-11-19,741.7755737304688
2018-11-20,731.9927368164062
2018-11-21,719.7557983398438
2018-11-22,717.898681640625
2018-11-26,713.322265625
2018-11-27,704.5011596679688
2018-11-28,703.2078247070312
2018-11-29,703.3735961914062
2018-11-30,672.39990234375
2018-12-03,673.5275268554688
2018-12-04,707.8173828125
2018-12-05,711.1668090820312
2018-12-06,705.7944946289062
2018-12-07,695.5805053710938
2018-12-10,709.04443359375
2018-12-11,710.2714233398438
2018-12-12,713.6870727539062
2018-12-13,727.1177978515625
2018-12-14,729.5387573242188
2018-12-17,730.9646606445312
2018-12-18,731.9595947265625
2018-12-19,721.8118896484375
2018-12-20,740.3164672851562
2018-12-21,712.791748046875
2018-12-24,707.7842407226562
2018-12-26,713.7866821289062
2018-12-27,739.3215942382812
2018-12-28,726.322021484375
2018-12-31,712.5596313476562
2019-01-01,713.0902709960938
2019-01-02,724.6307373046875
2019-01-03,715.3451538085938
2019-01-04,712.5927734375
2019-01-07,709.6412353515625
2019-01-08,706.2919311523438
2019-01-09,696.044677734375
2019-01-10,717.76611328125
2019-01-11,709.4091796875
2019-01-14,705.3633422851562
2019-01-15,702.1798095703125
2019-01-16,730.6663208007812
2019-01-17,725.9240112304688
2019-01-18,716.3400268554688
2019-01-21,709.3760375976562
2019-01-22,706.7230224609375
2019-01-23,706.6566772460938
2019-01-24,710.5367431640625
2019-01-25,699.8916015625
2019-01-28,693.8892211914062
2019-01-29,691.335693359375
2019-01-30,691.3688354492188
2019-01-31,712.5596313476562
2019-02-01,688.7158203125
2019-02-04,677.6065063476562
2019-02-05,663.4461059570312
2019-02-06,680.1268920898438
2019-02-07,674.1575317382812
2019-02-08,669.6143798828125
2019-02-11,666.1654663085938
2019-02-12,653.265380859375
2019-02-14,669.4153442382812
2019-02-15,676.8767700195312
2019-02-18,654.1275024414062
2019-02-19,654.2932739257812
2019-02-20,650.413330078125
2019-02-21,651.5076904296875
2019-02-22,660.5609130859375
2019-02-25,670.5097045898438
2019-02-26,682.3154907226562
2019-02-27,665.9664916992188
2019-02-28,687.4556884765625
2019-03-01,698.8966674804688
2019-03-05,689.4122314453125
2019-03-06,688.0194091796875
2019-03-07,686.1954956054688
2019-03-08,726.0565795898438
2019-03-11,728.5106201171875
2019-03-12,725.4597778320312
2019-03-13,730.599853515625
2019-03-14,760.0149536132812
2019-03-15,740.4159545898438
2019-03-18,744.8265380859375
2019-03-19,753.4487915039062
2019-03-20,752.089111328125
2019-03-22,765.0556030273438
2019-03-25,762.27001953125
2019-03-26,755.4053344726562
2019-03-27,754.8748168945312
2019-03-28,762.0377807617188
2019-04-01,759.08642578125
2019-04-02,755.10693359375
2019-04-03,754.0125732421875
2019-04-04,751.8901977539062
2019-04-05,750.2984008789062
2019-04-08,748.540771484375
2019-04-09,748.3749389648438
2019-04-10,747.0484008789062
2019-04-11,745.2908935546875
2019-04-12,742.0408935546875
2019-04-15,745.2244262695312
2019-04-16,748.9385986328125
2019-04-18,749.5687866210938
2019-04-22,753.3824462890625
2019-04-23,751.7574462890625
2019-04-24,754.543212890625
2019-04-25,747.9769287109375
2019-04-26,751.2268676757812
2019-04-30,759.8822631835938
2019-05-02,760.67822265625
2019-05-03,757.49462890625
2019-05-06,757.49462890625
2019-05-07,752.122314453125
2019-05-08,729.3728637695312
2019-05-09,662.11962890625
2019-05-10,660.1961669921875
2019-05-13,623.6513671875
2019-05-14,631.0797119140625
2019-05-15,627.6307373046875
2019-05-16,618.3121948242188
2019-05-17,616.85302734375
2019-05-20,614.8301391601562
2019-05-21,624.6461791992188
2019-05-22,616.256103515625
2019-05-23,601.8304443359375
2019-05-24,613.6361694335938
2019-05-27,616.5214233398438
2019-05-28,615.6923217773438
2019-05-29,614.664306640625
2019-05-30,622.0264282226562
2019-05-31,619.041748046875
2019-06-03,619.1080322265625
2019-06-04,621.59521484375
2019-06-06,620.2024536132812
2019-06-07,620.9320678710938
2019-06-10,625.8731079101562
2019-06-11,614.1336669921875
2019-06-12,604.88134765625
2019-06-13,598.5142822265625
2019-06-14,590.9200439453125
2019-06-17,582.9943237304688
2019-06-18,582.7952880859375
2019-06-19,572.6144409179688
2019-06-20,558.85205078125
2019-06-21,522.30712890625
