Date,INCY
2015-12-02,113.8499984741211
2015-12-03,106.83000183105469
2015-12-04,109.11000061035156
2015-12-07,107.72000122070312
2015-12-08,110.0999984741211
2015-12-09,108.20999908447266
2015-12-10,110.19999694824219
2015-12-11,106.5
2015-12-14,109.41000366210938
2015-12-15,114.7300033569336
2015-12-16,117.79000091552734
2015-12-17,114.80999755859375
2015-12-18,113.2300033569336
2015-12-21,112.9000015258789
2015-12-22,108.98999786376953
2015-12-23,110.5199966430664
2015-12-24,108.91999816894531
2015-12-28,109.68000030517578
2015-12-29,110.72000122070312
2015-12-30,109.11000061035156
2015-12-31,108.44999694824219
2016-01-04,103.31999969482422
2016-01-05,103.80000305175781
2016-01-06,102.26000213623047
2016-01-07,95.76000213623047
2016-01-08,94.77999877929688
2016-01-11,92.19000244140625
2016-01-12,88.08999633789062
2016-01-13,78.41999816894531
2016-01-14,80.9800033569336
2016-01-15,76.94999694824219
2016-01-19,73.30999755859375
2016-01-20,74.25
2016-01-21,73.77999877929688
2016-01-22,79.4000015258789
2016-01-25,78.30999755859375
2016-01-26,76.04000091552734
2016-01-27,74.98999786376953
2016-01-28,67.80999755859375
2016-01-29,70.55999755859375
2016-02-01,72.58000183105469
2016-02-02,68.94000244140625
2016-02-03,69.16999816894531
2016-02-04,72.02999877929688
2016-02-05,71.0
2016-02-08,70.91000366210938
2016-02-09,72.26000213623047
2016-02-10,72.30999755859375
2016-02-11,65.51000213623047
2016-02-12,68.36000061035156
2016-02-16,71.66999816894531
2016-02-17,74.44999694824219
2016-02-18,71.0199966430664
2016-02-19,72.69999694824219
2016-02-22,73.9000015258789
2016-02-23,72.01000213623047
2016-02-24,74.31999969482422
2016-02-25,74.27999877929688
2016-02-26,74.33999633789062
2016-02-29,73.5
2016-03-01,75.05000305175781
2016-03-02,73.5999984741211
2016-03-03,72.55999755859375
2016-03-04,71.98999786376953
2016-03-07,73.29000091552734
2016-03-08,71.16999816894531
2016-03-09,68.8499984741211
2016-03-10,68.6500015258789
2016-03-11,70.88999938964844
2016-03-14,68.9800033569336
2016-03-15,65.63999938964844
2016-03-16,63.77000045776367
2016-03-17,63.04999923706055
2016-03-18,65.06999969482422
2016-03-21,68.61000061035156
2016-03-22,69.11000061035156
2016-03-23,67.43000030517578
2016-03-24,69.76000213623047
2016-03-28,68.44999694824219
2016-03-29,69.25
2016-03-30,68.3499984741211
2016-03-31,72.47000122070312
2016-04-01,73.30000305175781
2016-04-04,73.48999786376953
2016-04-05,73.3499984741211
2016-04-06,81.87000274658203
2016-04-07,79.4000015258789
2016-04-08,77.47000122070312
2016-04-11,75.80999755859375
2016-04-12,77.37000274658203
2016-04-13,79.22000122070312
2016-04-14,78.54000091552734
2016-04-15,77.77999877929688
2016-04-18,77.88999938964844
2016-04-19,76.7699966430664
2016-04-20,78.48999786376953
2016-04-21,77.55999755859375
2016-04-22,76.7699966430664
2016-04-25,76.55000305175781
2016-04-26,74.43000030517578
2016-04-27,73.19000244140625
2016-04-28,72.33999633789062
2016-04-29,72.2699966430664
2016-05-02,74.36000061035156
2016-05-03,72.08999633789062
2016-05-04,68.69000244140625
2016-05-05,70.41000366210938
2016-05-06,70.69000244140625
2016-05-09,72.86000061035156
2016-05-10,73.48999786376953
2016-05-11,70.62000274658203
2016-05-12,70.54000091552734
2016-05-13,73.20999908447266
2016-05-16,76.47000122070312
2016-05-17,75.55000305175781
2016-05-18,77.52999877929688
2016-05-19,76.04000091552734
2016-05-20,77.6500015258789
2016-05-23,80.68000030517578
2016-05-24,81.2699966430664
2016-05-25,83.16000366210938
2016-05-26,81.77999877929688
2016-05-27,84.52999877929688
2016-05-31,84.41000366210938
2016-06-01,85.18000030517578
2016-06-02,87.70999908447266
2016-06-03,84.95999908447266
2016-06-06,85.48999786376953
2016-06-07,82.44000244140625
2016-06-08,82.9000015258789
2016-06-09,81.61000061035156
2016-06-10,80.41000366210938
2016-06-13,80.01000213623047
2016-06-14,79.77999877929688
2016-06-15,79.44999694824219
2016-06-16,80.0
2016-06-17,77.11000061035156
2016-06-20,78.48999786376953
2016-06-21,77.5999984741211
2016-06-22,78.5
2016-06-23,81.66000366210938
2016-06-24,76.9800033569336
2016-06-27,72.44000244140625
2016-06-28,76.58000183105469
2016-06-29,78.73999786376953
2016-06-30,79.9800033569336
2016-07-01,81.2699966430664
2016-07-05,79.70999908447266
2016-07-06,82.4800033569336
2016-07-07,83.52999877929688
2016-07-08,85.69999694824219
2016-07-11,85.0
2016-07-12,84.97000122070312
2016-07-13,82.55999755859375
2016-07-14,82.13999938964844
2016-07-15,83.83000183105469
2016-07-18,84.12999725341797
2016-07-19,82.81999969482422
2016-07-20,86.87999725341797
2016-07-21,87.79000091552734
2016-07-22,86.41000366210938
2016-07-25,86.43000030517578
2016-07-26,86.95999908447266
2016-07-27,88.72000122070312
2016-07-28,88.12000274658203
2016-07-29,90.20999908447266
2016-08-01,90.0
2016-08-02,88.94999694824219
2016-08-03,90.80999755859375
2016-08-04,90.12000274658203
2016-08-05,90.83999633789062
2016-08-08,88.04000091552734
2016-08-09,86.4800033569336
2016-08-10,83.48999786376953
2016-08-11,81.20999908447266
2016-08-12,81.05000305175781
2016-08-15,80.55000305175781
2016-08-16,77.86000061035156
2016-08-17,76.4800033569336
2016-08-18,76.16000366210938
2016-08-19,76.11000061035156
2016-08-22,81.9800033569336
2016-08-23,81.9000015258789
2016-08-24,82.44000244140625
2016-08-25,80.0999984741211
2016-08-26,81.04000091552734
2016-08-29,81.33000183105469
2016-08-30,80.9800033569336
2016-08-31,81.0999984741211
2016-09-01,80.80999755859375
2016-09-02,82.0199966430664
2016-09-06,83.75
2016-09-07,82.44999694824219
2016-09-08,81.55999755859375
2016-09-09,79.12999725341797
2016-09-12,81.16000366210938
2016-09-13,79.20999908447266
2016-09-14,80.05000305175781
2016-09-15,80.36000061035156
2016-09-16,82.1500015258789
2016-09-19,83.51000213623047
2016-09-20,85.05999755859375
2016-09-21,86.70999908447266
2016-09-22,89.2699966430664
2016-09-23,88.9800033569336
2016-09-26,88.76000213623047
2016-09-27,89.06999969482422
2016-09-28,93.19999694824219
2016-09-29,92.29000091552734
2016-09-30,94.29000091552734
2016-10-03,95.54000091552734
2016-10-04,94.16999816894531
2016-10-05,95.69000244140625
2016-10-06,94.77999877929688
2016-10-07,97.83000183105469
2016-10-10,95.94999694824219
2016-10-11,92.11000061035156
2016-10-12,89.97000122070312
2016-10-13,89.52999877929688
2016-10-14,87.0999984741211
2016-10-17,86.69999694824219
2016-10-18,88.77999877929688
2016-10-19,87.95999908447266
2016-10-20,88.48999786376953
2016-10-21,87.72000122070312
2016-10-24,88.18000030517578
2016-10-25,87.19999694824219
2016-10-26,87.25
2016-10-27,87.01000213623047
2016-10-28,87.12999725341797
2016-10-31,86.97000122070312
2016-11-01,90.02999877929688
2016-11-02,87.19000244140625
2016-11-03,83.27999877929688
2016-11-04,87.56999969482422
2016-11-07,92.1500015258789
2016-11-08,92.16000366210938
2016-11-09,104.12999725341797
2016-11-10,104.70999908447266
2016-11-11,104.51000213623047
2016-11-14,104.88999938964844
2016-11-15,103.16000366210938
2016-11-16,100.73999786376953
2016-11-17,105.55000305175781
2016-11-18,103.62999725341797
2016-11-21,108.0999984741211
2016-11-22,106.80000305175781
2016-11-23,106.80000305175781
2016-11-25,107.7300033569336
2016-11-28,105.16999816894531
2016-11-29,105.06999969482422
2016-11-30,102.29000091552734
2016-12-01,99.93000030517578
2016-12-02,102.0199966430664
2016-12-05,104.76000213623047
2016-12-06,107.20999908447266
2016-12-07,101.95999908447266
2016-12-08,102.87999725341797
2016-12-09,100.62999725341797
2016-12-12,100.86000061035156
2016-12-13,101.54000091552734
2016-12-14,102.41999816894531
2016-12-15,104.58000183105469
2016-12-16,103.0
2016-12-19,100.79000091552734
2016-12-20,102.20999908447266
2016-12-21,99.76000213623047
2016-12-22,101.47000122070312
2016-12-23,102.94000244140625
2016-12-27,102.52999877929688
2016-12-28,101.0999984741211
2016-12-29,101.95999908447266
2016-12-30,100.2699966430664
2017-01-03,102.31999969482422
2017-01-04,102.83999633789062
2017-01-05,104.80999755859375
2017-01-06,108.30999755859375
2017-01-09,118.52999877929688
2017-01-10,119.30000305175781
2017-01-11,115.29000091552734
2017-01-12,117.55000305175781
2017-01-13,117.75
2017-01-17,113.63999938964844
2017-01-18,115.08999633789062
2017-01-19,117.52999877929688
2017-01-20,117.22000122070312
2017-01-23,117.41999816894531
2017-01-24,118.30000305175781
2017-01-25,120.91000366210938
2017-01-26,120.63999938964844
2017-01-27,121.72000122070312
2017-01-30,118.2300033569336
2017-01-31,121.20999908447266
2017-02-01,124.2699966430664
2017-02-02,120.91999816894531
2017-02-03,120.33999633789062
2017-02-06,119.68000030517578
2017-02-07,118.18000030517578
2017-02-08,122.7300033569336
2017-02-09,122.95999908447266
2017-02-10,121.69999694824219
2017-02-13,121.1500015258789
2017-02-14,123.31999969482422
2017-02-15,120.94000244140625
2017-02-16,120.18000030517578
2017-02-17,120.48999786376953
2017-02-21,122.36000061035156
2017-02-22,121.36000061035156
2017-02-23,121.94999694824219
2017-02-24,131.2100067138672
2017-02-27,134.02000427246094
2017-02-28,133.10000610351562
2017-03-01,133.22000122070312
2017-03-02,132.8000030517578
2017-03-03,136.91000366210938
2017-03-06,134.3800048828125
2017-03-07,133.38999938964844
2017-03-08,136.0
2017-03-09,138.02000427246094
2017-03-10,149.24000549316406
2017-03-13,151.02999877929688
2017-03-14,150.9600067138672
2017-03-15,152.66000366210938
2017-03-16,148.44000244140625
2017-03-17,147.9600067138672
2017-03-20,148.52000427246094
2017-03-21,140.72999572753906
2017-03-22,141.27999877929688
2017-03-23,138.97000122070312
2017-03-24,139.63999938964844
2017-03-27,139.88999938964844
2017-03-28,139.47999572753906
2017-03-29,139.27999877929688
2017-03-30,137.77000427246094
2017-03-31,133.6699981689453
2017-04-03,138.52000427246094
2017-04-04,141.5500030517578
2017-04-05,138.42999267578125
2017-04-06,135.5
2017-04-07,140.11000061035156
2017-04-10,136.8800048828125
2017-04-11,136.07000732421875
2017-04-12,138.27000427246094
2017-04-13,140.83999633789062
2017-04-17,126.06999969482422
2017-04-18,125.9000015258789
2017-04-19,124.54000091552734
2017-04-20,123.11000061035156
2017-04-21,123.01000213623047
2017-04-24,123.91000366210938
2017-04-25,124.38999938964844
2017-04-26,123.08000183105469
2017-04-27,124.16999816894531
2017-04-28,124.27999877929688
2017-05-01,124.0
2017-05-02,123.70999908447266
2017-05-03,123.20999908447266
2017-05-04,125.0
2017-05-05,122.41000366210938
2017-05-08,117.79000091552734
2017-05-09,119.7300033569336
2017-05-10,118.22000122070312
2017-05-11,116.43000030517578
2017-05-12,115.19000244140625
2017-05-15,117.3499984741211
2017-05-16,117.76000213623047
2017-05-17,120.48999786376953
2017-05-18,128.8000030517578
2017-05-19,131.42999267578125
2017-05-22,134.42999267578125
2017-05-23,136.16000366210938
2017-05-24,138.10000610351562
2017-05-25,138.41000366210938
2017-05-26,134.3800048828125
2017-05-30,130.49000549316406
2017-05-31,129.3300018310547
2017-06-01,129.27999877929688
2017-06-02,131.5
2017-06-05,124.02999877929688
2017-06-06,122.2699966430664
2017-06-07,119.1500015258789
2017-06-08,119.75
2017-06-09,119.04000091552734
2017-06-12,116.44000244140625
2017-06-13,118.5199966430664
2017-06-14,120.08999633789062
2017-06-15,120.37000274658203
2017-06-16,118.05000305175781
2017-06-19,122.27999877929688
2017-06-20,124.58000183105469
2017-06-21,133.99000549316406
2017-06-22,135.6300048828125
2017-06-23,136.27999877929688
2017-06-26,134.6699981689453
2017-06-27,130.30999755859375
2017-06-28,134.3300018310547
2017-06-29,128.77999877929688
2017-06-30,125.91000366210938
2017-07-03,125.87000274658203
2017-07-05,128.33999633789062
2017-07-06,127.22000122070312
2017-07-07,130.83999633789062
2017-07-10,129.55999755859375
2017-07-11,131.9199981689453
2017-07-12,133.22000122070312
2017-07-13,133.4199981689453
2017-07-14,134.27000427246094
2017-07-17,130.6199951171875
2017-07-18,130.85000610351562
2017-07-19,130.4499969482422
2017-07-20,133.7899932861328
2017-07-21,134.22000122070312
2017-07-24,138.27000427246094
2017-07-25,133.55999755859375
2017-07-26,137.19000244140625
2017-07-27,132.72000122070312
2017-07-28,135.74000549316406
2017-07-31,133.2899932861328
2017-08-01,128.75999450683594
2017-08-02,125.70999908447266
2017-08-03,125.9800033569336
2017-08-04,128.6999969482422
2017-08-07,132.0
2017-08-08,130.6999969482422
2017-08-09,130.0800018310547
2017-08-10,122.12000274658203
2017-08-11,124.0999984741211
2017-08-14,126.27999877929688
2017-08-15,126.37000274658203
2017-08-16,124.33999633789062
2017-08-17,121.73999786376953
2017-08-18,121.19000244140625
2017-08-21,120.88999938964844
2017-08-22,123.86000061035156
2017-08-23,123.6500015258789
2017-08-24,123.81999969482422
2017-08-25,121.76000213623047
2017-08-28,123.54000091552734
2017-08-29,124.97000122070312
2017-08-30,138.27000427246094
2017-08-31,137.41000366210938
2017-09-01,138.02999877929688
2017-09-05,135.33999633789062
2017-09-06,135.86000061035156
2017-09-07,134.33999633789062
2017-09-08,129.4600067138672
2017-09-11,124.94999694824219
2017-09-12,123.1500015258789
2017-09-13,123.58999633789062
2017-09-14,119.76000213623047
2017-09-15,119.1500015258789
2017-09-18,118.4000015258789
2017-09-19,117.08999633789062
2017-09-20,114.87000274658203
2017-09-21,115.05000305175781
2017-09-22,110.8499984741211
2017-09-25,109.69000244140625
2017-09-26,109.1500015258789
2017-09-27,110.30999755859375
2017-09-28,113.13999938964844
2017-09-29,116.73999786376953
2017-10-02,115.19000244140625
2017-10-03,112.80000305175781
2017-10-04,113.83000183105469
2017-10-05,113.56999969482422
2017-10-06,114.69999694824219
2017-10-09,113.98999786376953
2017-10-10,114.7699966430664
2017-10-11,111.62000274658203
2017-10-12,112.7300033569336
2017-10-13,114.30999755859375
2017-10-16,116.5999984741211
2017-10-17,115.63999938964844
2017-10-18,115.13999938964844
2017-10-19,114.2699966430664
2017-10-20,114.19000244140625
2017-10-23,113.4800033569336
2017-10-24,114.04000091552734
2017-10-25,114.55000305175781
2017-10-26,115.55999755859375
2017-10-27,116.2699966430664
2017-10-30,114.23999786376953
2017-10-31,113.25
2017-11-01,107.95999908447266
2017-11-02,106.51000213623047
2017-11-03,105.08000183105469
2017-11-06,105.43000030517578
2017-11-07,108.13999938964844
2017-11-08,104.9800033569336
2017-11-09,102.98999786376953
2017-11-10,104.76000213623047
2017-11-13,107.20999908447266
2017-11-14,105.12000274658203
2017-11-15,105.23999786376953
2017-11-16,106.4800033569336
2017-11-17,105.47000122070312
2017-11-20,98.94999694824219
2017-11-21,98.94999694824219
2017-11-22,99.0
2017-11-24,98.77999877929688
2017-11-27,97.86000061035156
2017-11-28,95.83000183105469
2017-11-29,95.95999908447266
2017-11-30,98.98999786376953
2017-12-01,97.94000244140625
2017-12-04,93.68000030517578
2017-12-05,93.70999908447266
2017-12-06,93.79000091552734
2017-12-07,94.83000183105469
2017-12-08,96.58000183105469
2017-12-11,97.25
2017-12-12,95.4000015258789
2017-12-13,98.0999984741211
2017-12-14,95.97000122070312
2017-12-15,96.41000366210938
2017-12-18,93.55999755859375
2017-12-19,95.0199966430664
2017-12-20,94.02999877929688
2017-12-21,96.36000061035156
2017-12-22,95.80999755859375
2017-12-26,95.4000015258789
2017-12-27,96.51000213623047
2017-12-28,95.37999725341797
2017-12-29,94.70999908447266
2018-01-02,100.88999938964844
2018-01-03,100.9800033569336
2018-01-04,98.44000244140625
2018-01-05,99.8499984741211
2018-01-08,100.80999755859375
2018-01-09,96.29000091552734
2018-01-10,96.62000274658203
2018-01-11,93.05999755859375
2018-01-12,94.06999969482422
2018-01-16,91.6500015258789
2018-01-17,90.30999755859375
2018-01-18,91.91999816894531
2018-01-19,93.16000366210938
2018-01-22,94.08000183105469
2018-01-23,94.62999725341797
2018-01-24,95.33999633789062
2018-01-25,94.26000213623047
2018-01-26,95.51000213623047
2018-01-29,93.54000091552734
2018-01-30,92.5
2018-01-31,90.29000091552734
2018-02-01,89.66999816894531
2018-02-02,85.91999816894531
2018-02-05,85.33999633789062
2018-02-06,88.11000061035156
2018-02-07,86.33999633789062
2018-02-08,83.91999816894531
2018-02-09,84.5
2018-02-12,87.5199966430664
2018-02-13,88.02999877929688
2018-02-14,88.16999816894531
2018-02-15,85.58999633789062
2018-02-16,86.02999877929688
2018-02-20,85.51000213623047
2018-02-21,84.70999908447266
2018-02-22,85.19000244140625
2018-02-23,87.80000305175781
2018-02-26,87.52999877929688
2018-02-27,86.56999969482422
2018-02-28,85.16000366210938
2018-03-01,83.08999633789062
2018-03-02,86.61000061035156
2018-03-05,90.97000122070312
2018-03-06,91.08999633789062
2018-03-07,91.69999694824219
2018-03-08,92.41999816894531
2018-03-09,94.2300033569336
2018-03-12,94.44999694824219
2018-03-13,94.62999725341797
2018-03-14,92.26000213623047
2018-03-15,88.69000244140625
2018-03-16,90.02999877929688
2018-03-19,86.2699966430664
2018-03-20,87.01000213623047
2018-03-21,88.79000091552734
2018-03-22,85.25
2018-03-23,83.05999755859375
2018-03-26,86.37000274658203
2018-03-27,85.02999877929688
2018-03-28,84.95999908447266
2018-03-29,83.33000183105469
2018-04-02,80.55999755859375
2018-04-03,81.88999938964844
2018-04-04,83.9800033569336
2018-04-05,83.06999969482422
2018-04-06,64.0199966430664
2018-04-09,65.36000061035156
2018-04-10,68.12000274658203
2018-04-11,66.29000091552734
2018-04-12,69.83000183105469
2018-04-13,70.12000274658203
2018-04-16,70.37000274658203
2018-04-17,70.5199966430664
2018-04-18,70.06999969482422
2018-04-19,69.05000305175781
2018-04-20,68.43000030517578
2018-04-23,68.13999938964844
2018-04-24,62.349998474121094
2018-04-25,62.9900016784668
2018-04-26,62.61000061035156
2018-04-27,62.959999084472656
2018-04-30,61.939998626708984
2018-05-01,60.849998474121094
2018-05-02,61.04999923706055
2018-05-03,62.38999938964844
2018-05-04,62.130001068115234
2018-05-07,62.869998931884766
2018-05-08,62.869998931884766
2018-05-09,64.3499984741211
2018-05-10,65.2699966430664
2018-05-11,66.44999694824219
2018-05-14,67.22000122070312
2018-05-15,67.2300033569336
2018-05-16,67.0199966430664
2018-05-17,66.63999938964844
2018-05-18,67.83000183105469
2018-05-21,66.79000091552734
2018-05-22,66.55999755859375
2018-05-23,66.56999969482422
2018-05-24,66.66999816894531
2018-05-25,68.43000030517578
2018-05-29,67.05999755859375
2018-05-30,67.87000274658203
2018-05-31,68.2699966430664
2018-06-01,67.91000366210938
2018-06-04,68.04000091552734
2018-06-05,68.41000366210938
2018-06-06,68.55000305175781
2018-06-07,69.0199966430664
2018-06-08,70.01000213623047
2018-06-11,69.36000061035156
2018-06-12,70.58000183105469
2018-06-13,70.54000091552734
2018-06-14,73.63999938964844
2018-06-15,73.95999908447266
2018-06-18,72.0199966430664
2018-06-19,72.9800033569336
2018-06-20,73.43000030517578
2018-06-21,72.48999786376953
2018-06-22,74.02999877929688
2018-06-25,71.7300033569336
2018-06-26,66.7300033569336
2018-06-27,65.45999908447266
2018-06-28,65.76000213623047
2018-06-29,67.0
2018-07-02,68.62000274658203
2018-07-03,68.27999877929688
2018-07-05,69.29000091552734
2018-07-06,70.83000183105469
2018-07-09,71.62000274658203
2018-07-10,70.18000030517578
2018-07-11,70.27999877929688
2018-07-12,71.13999938964844
2018-07-13,70.19000244140625
2018-07-16,70.11000061035156
2018-07-17,70.2300033569336
2018-07-18,70.37000274658203
2018-07-19,70.11000061035156
2018-07-20,69.19999694824219
2018-07-23,68.95999908447266
2018-07-24,68.98999786376953
2018-07-25,70.0999984741211
2018-07-26,69.91000366210938
2018-07-27,68.63999938964844
2018-07-30,68.58000183105469
2018-07-31,66.54000091552734
2018-08-01,65.58999633789062
2018-08-02,64.44999694824219
2018-08-03,63.040000915527344
2018-08-06,61.75
2018-08-07,63.0099983215332
2018-08-08,63.61000061035156
2018-08-09,64.37999725341797
2018-08-10,64.44000244140625
2018-08-13,64.87000274658203
2018-08-14,66.44999694824219
2018-08-15,66.87000274658203
2018-08-16,67.8499984741211
2018-08-17,68.80000305175781
2018-08-20,69.05000305175781
2018-08-21,69.62000274658203
2018-08-22,69.4800033569336
2018-08-23,69.18000030517578
2018-08-24,70.08000183105469
2018-08-27,72.36000061035156
2018-08-28,73.8499984741211
2018-08-29,74.08000183105469
2018-08-30,73.6500015258789
2018-08-31,73.91000366210938
2018-09-04,73.83999633789062
2018-09-05,74.2300033569336
2018-09-06,72.20999908447266
2018-09-07,69.16999816894531
2018-09-10,68.4000015258789
2018-09-11,66.81999969482422
2018-09-12,66.51000213623047
2018-09-13,67.4800033569336
2018-09-14,68.08999633789062
2018-09-17,67.0199966430664
2018-09-18,67.81999969482422
2018-09-19,67.25
2018-09-20,68.27999877929688
2018-09-21,66.58999633789062
2018-09-24,66.4800033569336
2018-09-25,65.86000061035156
2018-09-26,67.41999816894531
2018-09-27,69.04000091552734
2018-09-28,69.08000183105469
2018-10-01,68.81999969482422
2018-10-02,69.8499984741211
2018-10-03,69.94000244140625
2018-10-04,66.19000244140625
2018-10-05,65.08000183105469
2018-10-08,64.16999816894531
2018-10-09,65.5
2018-10-10,63.849998474121094
2018-10-11,61.75
2018-10-12,62.560001373291016
2018-10-15,62.029998779296875
2018-10-16,64.91000366210938
2018-10-17,65.04000091552734
2018-10-18,64.44000244140625
2018-10-19,66.05999755859375
2018-10-22,65.18000030517578
2018-10-23,65.04000091552734
2018-10-24,60.91999816894531
2018-10-25,64.29000091552734
2018-10-26,63.95000076293945
2018-10-29,63.31999969482422
2018-10-30,61.029998779296875
2018-10-31,64.81999969482422
2018-11-01,68.43000030517578
2018-11-02,67.41000366210938
2018-11-05,68.97000122070312
2018-11-06,68.52999877929688
2018-11-07,69.02999877929688
2018-11-08,68.66999816894531
2018-11-09,66.02999877929688
2018-11-12,62.86000061035156
2018-11-13,63.72999954223633
2018-11-14,64.1500015258789
2018-11-15,65.02999877929688
2018-11-16,66.51000213623047
2018-11-19,64.25
2018-11-20,63.59000015258789
2018-11-21,64.06999969482422
2018-11-23,64.66999816894531
2018-11-26,67.37999725341797
2018-11-27,67.19000244140625
2018-11-28,65.76000213623047
2018-11-29,64.79000091552734
2018-11-30,64.25
2018-12-03,68.31999969482422
2018-12-04,65.5199966430664
2018-12-06,65.0999984741211
2018-12-07,64.51000213623047
2018-12-10,65.41999816894531
2018-12-11,65.5999984741211
2018-12-12,67.66999816894531
2018-12-13,67.29000091552734
2018-12-14,66.25
2018-12-17,64.81999969482422
2018-12-18,64.26000213623047
2018-12-19,62.75
2018-12-20,61.72999954223633
2018-12-21,58.66999816894531
2018-12-24,58.5
2018-12-26,62.02000045776367
2018-12-27,62.34000015258789
2018-12-28,62.279998779296875
2018-12-31,63.59000015258789
2019-01-02,63.560001373291016
2019-01-03,68.05999755859375
2019-01-04,72.2699966430664
2019-01-07,74.20999908447266
2019-01-08,74.9000015258789
2019-01-09,73.69999694824219
2019-01-10,75.12000274658203
2019-01-11,74.6500015258789
2019-01-14,73.54000091552734
2019-01-15,78.76000213623047
2019-01-16,76.55999755859375
2019-01-17,78.66999816894531
2019-01-18,78.41999816894531
2019-01-22,77.33000183105469
2019-01-23,75.19999694824219
2019-01-24,77.01000213623047
2019-01-25,79.94999694824219
2019-01-28,80.66000366210938
2019-01-29,79.29000091552734
2019-01-30,79.9800033569336
2019-01-31,80.58999633789062
2019-02-01,82.91999816894531
2019-02-04,81.5999984741211
2019-02-05,81.4000015258789
2019-02-06,81.41999816894531
2019-02-07,79.83000183105469
2019-02-08,80.87000274658203
2019-02-11,80.20999908447266
2019-02-12,81.4000015258789
2019-02-13,81.05999755859375
2019-02-14,83.41999816894531
2019-02-15,84.1500015258789
2019-02-19,84.08000183105469
2019-02-20,83.73999786376953
2019-02-21,83.33000183105469
2019-02-22,84.8499984741211
2019-02-25,86.87999725341797
2019-02-26,85.69999694824219
2019-02-27,87.0
2019-02-28,86.2300033569336
2019-03-01,88.16999816894531
2019-03-04,85.41000366210938
2019-03-05,85.04000091552734
2019-03-06,83.37000274658203
2019-03-07,82.44999694824219
2019-03-08,82.12000274658203
2019-03-11,84.16999816894531
2019-03-12,84.9000015258789
2019-03-13,85.05999755859375
2019-03-14,84.30999755859375
2019-03-15,84.80000305175781
2019-03-18,85.62000274658203
2019-03-19,85.66999816894531
2019-03-20,86.30999755859375
2019-03-21,87.08000183105469
2019-03-22,85.33999633789062
2019-03-25,86.0199966430664
2019-03-26,87.12000274658203
2019-03-27,86.0199966430664
2019-03-28,85.73999786376953
2019-03-29,86.01000213623047
2019-04-01,85.94999694824219
2019-04-02,86.69999694824219
2019-04-03,84.3499984741211
2019-04-04,83.22000122070312
2019-04-05,84.76000213623047
2019-04-08,84.43000030517578
2019-04-09,82.7300033569336
2019-04-10,83.41000366210938
2019-04-11,81.05999755859375
2019-04-12,79.4000015258789
2019-04-15,78.1500015258789
2019-04-16,76.9800033569336
2019-04-17,74.31999969482422
2019-04-18,73.95999908447266
2019-04-22,73.66000366210938
2019-04-23,75.41000366210938
2019-04-24,73.5199966430664
2019-04-25,73.94000244140625
2019-04-26,75.02999877929688
2019-04-29,74.37999725341797
2019-04-30,76.80000305175781
2019-05-01,78.91000366210938
