Date,AVB
2016-12-13,127.1715316772461
2016-12-14,126.72432708740234
2016-12-15,126.4038314819336
2016-12-16,128.88572692871094
2016-12-19,130.2720184326172
2016-12-20,130.59991455078125
2016-12-21,128.88572692871094
2016-12-22,129.47450256347656
2016-12-23,130.0484161376953
2016-12-27,131.03970336914062
2016-12-28,130.64161682128906
2016-12-29,131.88839721679688
2016-12-30,133.05255126953125
2017-01-03,132.65444946289062
2017-01-04,133.2027587890625
2017-01-05,134.01390075683594
2017-01-06,135.193115234375
2017-01-09,133.10513305664062
2017-01-10,132.80471801757812
2017-01-11,131.5653839111328
2017-01-12,132.63197326660156
2017-01-13,132.3841094970703
2017-01-17,132.421630859375
2017-01-18,132.61692810058594
2017-01-19,131.60299682617188
2017-01-20,132.9173583984375
2017-01-23,132.86477661132812
2017-01-24,131.85833740234375
2017-01-25,130.25852966308594
2017-01-26,130.84437561035156
2017-01-27,130.02569580078125
2017-01-30,129.26712036132812
2017-01-31,130.1684112548828
2017-02-01,127.38946533203125
2017-02-02,131.8433074951172
2017-02-03,130.33364868164062
2017-02-06,131.3025360107422
2017-02-07,131.97850036621094
2017-02-08,134.06649780273438
2017-02-09,133.8787384033203
2017-02-10,135.095458984375
2017-02-13,134.10403442382812
2017-02-14,134.0364532470703
2017-02-15,133.563232421875
2017-02-16,134.49465942382812
2017-02-17,134.09652709960938
2017-02-21,136.019287109375
2017-02-22,135.7263641357422
2017-02-23,137.25856018066406
2017-02-24,137.49136352539062
2017-02-27,137.8143310546875
2017-02-28,138.03211975097656
2017-03-01,137.6791229248047
2017-03-02,137.326171875
2017-03-03,136.07186889648438
2017-03-06,137.31863403320312
2017-03-07,137.48387145996094
2017-03-08,136.34226989746094
2017-03-09,134.18670654296875
2017-03-10,133.51821899414062
2017-03-13,133.69845581054688
2017-03-14,134.17166137695312
2017-03-15,137.8744354248047
2017-03-16,138.87335205078125
2017-03-17,139.59439086914062
2017-03-20,138.82827758789062
2017-03-21,139.37655639648438
2017-03-22,139.80467224121094
2017-03-23,140.26284790039062
2017-03-24,140.16517639160156
2017-03-27,138.8433380126953
2017-03-28,138.99351501464844
2017-03-29,138.87240600585938
2017-03-30,138.75137329101562
2017-03-31,138.96327209472656
2017-04-03,138.9102783203125
2017-04-04,139.41741943359375
2017-04-05,140.29539489746094
2017-04-06,140.65109252929688
2017-04-07,139.8488311767578
2017-04-10,141.36253356933594
2017-04-11,141.7258758544922
2017-04-12,141.86212158203125
2017-04-13,141.14303588867188
2017-04-17,142.90664672851562
2017-04-18,142.7779541015625
2017-04-19,142.3162384033203
2017-04-20,141.56690979003906
2017-04-21,141.32470703125
2017-04-24,141.01438903808594
2017-04-25,143.2623291015625
2017-04-26,142.8082275390625
2017-04-27,142.46762084960938
2017-04-28,143.6862030029297
2017-05-01,144.57928466796875
2017-05-02,144.71556091308594
2017-05-03,143.11097717285156
2017-05-04,144.58685302734375
2017-05-05,145.8887176513672
2017-05-08,145.21510314941406
2017-05-09,145.41944885253906
2017-05-10,145.51785278320312
2017-05-11,145.18478393554688
2017-05-12,145.35134887695312
2017-05-15,145.5557098388672
2017-05-16,145.396728515625
2017-05-17,144.5565948486328
2017-05-18,145.21510314941406
2017-05-19,144.75338745117188
2017-05-22,145.29837036132812
2017-05-23,145.13186645507812
2017-05-24,145.5557098388672
2017-05-25,145.44972229003906
2017-05-26,144.80638122558594
2017-05-30,144.80638122558594
2017-05-31,144.74583435058594
2017-06-01,144.2689971923828
2017-06-02,148.07611083984375
2017-06-05,150.69493103027344
2017-06-06,146.6001739501953
2017-06-07,147.39491271972656
2017-06-08,146.99378967285156
2017-06-09,147.58413696289062
2017-06-12,146.4942169189453
2017-06-13,146.6001739501953
2017-06-14,147.8490753173828
2017-06-15,148.3183135986328
2017-06-16,148.4242706298828
2017-06-19,148.86325073242188
2017-06-20,147.8869171142578
2017-06-21,147.2586669921875
2017-06-22,146.7212677001953
2017-06-23,146.8574981689453
2017-06-26,147.14512634277344
2017-06-27,145.93411254882812
2017-06-28,146.80340576171875
2017-06-29,146.4068603515625
2017-06-30,146.5288848876953
2017-07-03,148.13771057128906
2017-07-05,147.7259979248047
2017-07-06,143.49415588378906
2017-07-07,144.34051513671875
2017-07-10,142.46473693847656
2017-07-11,142.06063842773438
2017-07-12,142.56385803222656
2017-07-13,142.5486297607422
2017-07-14,143.12815856933594
2017-07-17,144.90472412109375
2017-07-18,143.65426635742188
2017-07-19,145.00387573242188
2017-07-20,144.9657745361328
2017-07-21,145.75112915039062
2017-07-24,144.2337646484375
2017-07-25,143.22723388671875
2017-07-26,145.72825622558594
2017-07-27,145.29360961914062
2017-07-28,146.780517578125
2017-07-31,146.66612243652344
2017-08-01,146.49073791503906
2017-08-02,145.8578338623047
2017-08-03,143.2044219970703
2017-08-04,143.25015258789062
2017-08-07,143.6847686767578
2017-08-08,143.76866149902344
2017-08-09,144.31764221191406
2017-08-10,144.14990234375
2017-08-11,143.7381134033203
2017-08-14,146.07139587402344
2017-08-15,146.45266723632812
2017-08-16,145.78927612304688
2017-08-17,145.16397094726562
2017-08-18,144.10409545898438
2017-08-21,145.11058044433594
2017-08-22,144.17276000976562
2017-08-23,144.7064971923828
2017-08-24,144.37098693847656
2017-08-25,144.10409545898438
2017-08-28,143.6008758544922
2017-08-29,142.80023193359375
2017-08-30,142.5257568359375
2017-08-31,143.14340209960938
2017-09-01,143.3492889404297
2017-09-05,142.34271240234375
2017-09-06,141.46592712402344
2017-09-07,141.8166046142578
2017-09-08,142.40379333496094
2017-09-11,143.76866149902344
2017-09-12,140.77969360351562
2017-09-13,140.1772918701172
2017-09-14,140.0934295654297
2017-09-15,140.1239013671875
2017-09-18,139.6664276123047
2017-09-19,138.560791015625
2017-09-20,137.85926818847656
2017-09-21,137.1043701171875
2017-09-22,136.1208038330078
2017-09-25,136.7231903076172
2017-09-26,136.56304931640625
2017-09-27,135.84628295898438
2017-09-28,137.2759552001953
2017-09-29,137.13758850097656
2017-10-02,136.4996337890625
2017-10-03,136.5764923095703
2017-10-04,138.35202026367188
2017-10-05,138.69017028808594
2017-10-06,137.5065460205078
2017-10-09,137.39125061035156
2017-10-10,137.19906616210938
2017-10-11,138.33663940429688
2017-10-12,139.08987426757812
2017-10-13,138.81314086914062
2017-10-16,137.73712158203125
2017-10-17,138.3673858642578
2017-10-18,138.41351318359375
2017-10-19,138.81314086914062
2017-10-20,139.26666259765625
2017-10-23,139.87387084960938
2017-10-24,137.97535705566406
2017-10-25,138.72096252441406
2017-10-26,138.8593292236328
2017-10-27,139.62020874023438
2017-10-30,139.8046875
2017-10-31,139.37425231933594
2017-11-01,140.96530151367188
2017-11-02,138.6210174560547
2017-11-03,139.86622619628906
2017-11-06,140.95762634277344
2017-11-07,141.24200439453125
2017-11-08,143.49407958984375
2017-11-09,144.09361267089844
2017-11-10,143.85533142089844
2017-11-13,144.58551025390625
2017-11-14,144.12437438964844
2017-11-15,141.9568634033203
2017-11-16,143.03292846679688
2017-11-17,141.71090698242188
2017-11-20,141.38040161132812
2017-11-21,142.21051025390625
2017-11-22,141.88768005371094
2017-11-24,141.91078186035156
2017-11-27,140.534912109375
2017-11-28,139.32815551757812
2017-11-29,139.92001342773438
2017-11-30,139.37425231933594
2017-12-01,139.37425231933594
2017-12-04,139.21286010742188
2017-12-05,137.43734741210938
2017-12-06,137.87547302246094
2017-12-07,138.3212432861328
2017-12-08,140.05833435058594
2017-12-11,140.5118408203125
2017-12-12,141.14976501464844
2017-12-13,140.12750244140625
2017-12-14,140.17364501953125
2017-12-15,139.62789916992188
2017-12-18,140.24282836914062
2017-12-19,136.59954833984375
2017-12-20,136.52268981933594
2017-12-21,134.93162536621094
2017-12-22,136.90695190429688
2017-12-26,137.57568359375
2017-12-27,137.25286865234375
2017-12-28,138.36082458496094
2017-12-29,138.22911071777344
2018-01-02,137.32261657714844
2018-01-03,137.74871826171875
2018-01-04,135.28489685058594
2018-01-05,135.01373291015625
2018-01-08,135.11448669433594
2018-01-09,134.091796875
2018-01-10,132.4569549560547
2018-01-11,131.5349578857422
2018-01-12,130.34176635742188
2018-01-16,130.96160888671875
2018-01-17,131.64341735839844
2018-01-18,130.00086975097656
2018-01-19,130.70596313476562
2018-01-22,131.79063415527344
2018-01-23,133.79733276367188
2018-01-24,133.10775756835938
2018-01-25,131.8526153564453
2018-01-26,131.78289794921875
2018-01-29,130.35726928710938
2018-01-30,129.28810119628906
2018-01-31,132.02304077148438
2018-02-01,127.14967346191406
2018-02-02,127.03350067138672
2018-02-05,123.2060546875
2018-02-06,124.1590576171875
2018-02-07,122.63274383544922
2018-02-08,120.044921875
2018-02-09,123.66321563720703
2018-02-12,122.99684143066406
2018-02-13,123.50044250488281
2018-02-14,123.12857818603516
2018-02-15,124.81761169433594
2018-02-16,125.95652770996094
2018-02-20,124.29074096679688
2018-02-21,120.88168334960938
2018-02-22,121.73396301269531
2018-02-23,123.97308349609375
2018-02-26,124.08154296875
2018-02-27,120.92818450927734
2018-02-28,120.88168334960938
2018-03-01,120.13016510009766
2018-03-02,119.2391586303711
2018-03-05,120.92818450927734
2018-03-06,120.83524322509766
2018-03-07,122.5009994506836
2018-03-08,123.57793426513672
2018-03-09,125.06549072265625
2018-03-12,125.15851593017578
2018-03-13,125.14297485351562
2018-03-14,126.65385437011719
2018-03-15,126.80880737304688
2018-03-16,128.4203338623047
2018-03-19,127.90896606445312
2018-03-20,127.3046875
2018-03-21,126.47563171386719
2018-03-22,124.16680908203125
2018-03-23,122.42354583740234
2018-03-26,123.05885314941406
2018-03-27,124.46121215820312
2018-03-28,128.2770538330078
2018-03-29,128.59765625
2018-04-02,127.1901626586914
2018-04-03,128.98863220214844
2018-04-04,129.81747436523438
2018-04-05,129.98165893554688
2018-04-06,129.80184936523438
2018-04-09,129.3483428955078
2018-04-10,130.41954040527344
2018-04-11,129.82528686523438
2018-04-12,129.17628479003906
2018-04-13,130.21629333496094
2018-04-16,129.80184936523438
2018-04-17,130.56036376953125
2018-04-18,129.76275634765625
2018-04-19,127.09634399414062
2018-04-20,125.79048156738281
2018-04-23,125.89215087890625
2018-04-24,126.59587860107422
2018-04-25,126.50989532470703
2018-04-26,126.34569549560547
2018-04-27,128.49600219726562
2018-04-30,127.45602416992188
2018-05-01,128.66802978515625
2018-05-02,127.15889739990234
2018-05-03,127.33875274658203
2018-05-04,128.51165771484375
2018-05-07,129.17628479003906
2018-05-08,128.6055145263672
2018-05-09,129.5828857421875
2018-05-10,131.13111877441406
2018-05-11,130.09896850585938
2018-05-14,128.6602020263672
2018-05-15,125.61846160888672
2018-05-16,124.7192153930664
2018-05-17,123.95294952392578
2018-05-18,123.35865020751953
2018-05-21,124.14839172363281
2018-05-22,124.52372741699219
2018-05-23,126.27531433105469
2018-05-24,125.67321014404297
2018-05-25,126.48640441894531
2018-05-29,126.25965118408203
2018-05-30,129.69235229492188
2018-05-31,129.44216918945312
2018-06-01,130.66978454589844
2018-06-04,132.1476287841797
2018-06-05,130.5055694580078
2018-06-06,130.91998291015625
2018-06-07,130.4742889404297
2018-06-08,131.22500610351562
2018-06-11,130.27880859375
2018-06-12,131.77235412597656
2018-06-13,130.2397003173828
2018-06-14,131.50645446777344
2018-06-15,131.9287109375
2018-06-18,131.0373077392578
2018-06-19,130.81051635742188
2018-06-20,132.3900604248047
2018-06-21,132.85923767089844
2018-06-22,133.57861328125
2018-06-25,134.67327880859375
2018-06-26,133.9539794921875
2018-06-27,132.6246337890625
2018-06-28,135.20396423339844
2018-06-29,135.58255004882812
2018-07-02,134.5650177001953
2018-07-03,134.86477661132812
2018-07-05,135.97689819335938
2018-07-06,136.3712921142578
2018-07-09,135.59046936035156
2018-07-10,136.8682403564453
2018-07-11,137.19163513183594
2018-07-12,137.45191955566406
2018-07-13,136.73416137695312
2018-07-16,136.1820068359375
2018-07-17,135.17236328125
2018-07-18,135.1013946533203
2018-07-19,135.9848175048828
2018-07-20,134.5177001953125
2018-07-23,134.36782836914062
2018-07-24,134.54925537109375
2018-07-25,136.06370544433594
2018-07-26,136.36343383789062
2018-07-27,135.8507080078125
2018-07-30,135.80343627929688
2018-07-31,139.49485778808594
2018-08-01,140.56756591796875
2018-08-02,140.79635620117188
2018-08-03,142.04263305664062
2018-08-06,142.14520263671875
2018-08-07,141.26173400878906
2018-08-08,140.6070556640625
2018-08-09,141.1039581298828
2018-08-10,139.77099609375
2018-08-13,140.14170837402344
2018-08-14,140.89889526367188
2018-08-15,142.21612548828125
2018-08-16,143.020751953125
2018-08-17,144.5035858154297
2018-08-20,144.4010467529297
2018-08-21,142.7919464111328
2018-08-22,143.00497436523438
2018-08-23,142.88658142089844
2018-08-24,144.18809509277344
2018-08-27,143.92779541015625
2018-08-28,145.52114868164062
2018-08-29,145.33970642089844
2018-08-30,144.21176147460938
2018-08-31,144.5745849609375
2018-09-04,144.2354278564453
2018-09-05,145.0557403564453
2018-09-06,145.3239288330078
2018-09-07,144.48779296875
2018-09-10,145.36334228515625
2018-09-11,145.07150268554688
2018-09-12,144.91375732421875
2018-09-13,146.49131774902344
2018-09-14,144.5745849609375
2018-09-17,145.71041870117188
2018-09-18,145.1977081298828
2018-09-19,143.6359405517578
2018-09-20,145.2371368408203
2018-09-21,146.07325744628906
2018-09-24,142.54742431640625
2018-09-25,142.8787078857422
2018-09-26,140.56756591796875
2018-09-27,141.35494995117188
2018-09-28,144.0750274658203
2018-10-01,143.12857055664062
2018-10-02,143.15248107910156
2018-10-03,142.05491638183594
2018-10-04,140.94937133789062
2018-10-05,141.0209503173828
2018-10-08,142.6275177001953
2018-10-09,144.05914306640625
2018-10-10,141.8560333251953
2018-10-11,137.74417114257812
2018-10-12,137.42601013183594
2018-10-15,137.51351928710938
2018-10-16,140.09042358398438
2018-10-17,139.97906494140625
2018-10-18,140.2176513671875
2018-10-19,141.54588317871094
2018-10-22,137.4658203125
2018-10-23,138.1577606201172
2018-10-24,140.51193237304688
2018-10-25,141.31521606445312
2018-10-26,139.09625244140625
2018-10-29,141.68109130859375
2018-10-30,142.05491638183594
2018-10-31,139.48594665527344
2018-11-01,139.4462127685547
2018-11-02,137.73619079589844
2018-11-05,140.830078125
2018-11-06,143.2478790283203
2018-11-07,145.0294952392578
2018-11-08,144.91812133789062
2018-11-09,145.1725616455078
2018-11-12,146.54058837890625
2018-11-13,147.8926544189453
2018-11-14,147.5506591796875
2018-11-15,145.22828674316406
2018-11-16,147.56655883789062
2018-11-19,149.32421875
2018-11-20,148.35391235351562
2018-11-21,148.29031372070312
2018-11-23,147.76541137695312
2018-11-26,148.24261474609375
2018-11-27,149.52310180664062
2018-11-28,150.1672821044922
2018-11-29,149.5787353515625
2018-11-30,151.56710815429688
2018-12-03,151.678466796875
2018-12-04,148.98228454589844
2018-12-06,152.44198608398438
2018-12-07,150.00823974609375
2018-12-10,149.08563232421875
2018-12-11,149.45944213867188
2018-12-12,146.20657348632812
2018-12-13,148.4096221923828
2018-12-14,148.64820861816406
2018-12-17,143.05699157714844
2018-12-18,144.6795196533203
2018-12-19,143.7807159423828
2018-12-20,143.4705810546875
2018-12-21,140.80618286132812
2018-12-24,134.2844696044922
2018-12-26,137.82369995117188
2018-12-27,137.91915893554688
2018-12-28,138.5046844482422
2018-12-31,139.6116485595703
2019-01-02,135.7213134765625
2019-01-03,136.3629913330078
2019-01-04,137.3255615234375
2019-01-07,136.9405517578125
2019-01-08,139.7800750732422
2019-01-09,140.98330688476562
2019-01-10,142.7720489501953
2019-01-11,143.2533416748047
2019-01-14,142.9244842529297
2019-01-15,144.21592712402344
2019-01-16,146.11692810058594
2019-01-17,147.06349182128906
2019-01-18,147.6650848388672
2019-01-22,147.61692810058594
2019-01-23,148.34686279296875
2019-01-24,148.35487365722656
2019-01-25,149.71856689453125
2019-01-28,151.47523498535156
2019-01-29,152.99124145507812
2019-01-30,153.392333984375
2019-01-31,154.7479248046875
2019-02-01,152.56617736816406
2019-02-04,154.28269958496094
2019-02-05,156.01531982421875
2019-02-06,155.58216857910156
2019-02-07,156.64100646972656
2019-02-08,156.01531982421875
2019-02-11,156.4564666748047
2019-02-12,155.18109130859375
2019-02-13,157.2747039794922
2019-02-14,156.99392700195312
2019-02-15,157.2747039794922
2019-02-19,157.57949829101562
2019-02-20,155.6944580078125
2019-02-21,157.1463165283203
2019-02-22,157.2506103515625
2019-02-25,156.11154174804688
2019-02-26,156.36024475097656
2019-02-27,155.83082580566406
2019-02-28,156.1195526123047
2019-03-01,155.81478881835938
2019-03-04,156.9538116455078
2019-03-05,157.5714569091797
2019-03-06,156.7934112548828
2019-03-07,156.8174591064453
2019-03-08,157.5714569091797
2019-03-11,158.37359619140625
2019-03-12,159.51260375976562
2019-03-13,159.9216766357422
2019-03-14,160.4832000732422
2019-03-15,159.60089111328125
2019-03-18,158.18109130859375
2019-03-19,157.555419921875
2019-03-20,157.74794006347656
2019-03-21,159.36822509765625
2019-03-22,160.09817504882812
2019-03-25,159.7613067626953
2019-03-26,161.12490844726562
2019-03-27,161.10885620117188
2019-03-28,162.39402770996094
2019-03-29,162.24041748046875
2019-04-01,162.19996643066406
2019-04-02,163.43666076660156
2019-04-03,163.557861328125
2019-04-04,163.0486602783203
2019-04-05,163.41236877441406
2019-04-08,162.870849609375
2019-04-09,162.13534545898438
2019-04-10,163.4285430908203
2019-04-11,164.19638061523438
2019-04-12,164.9480743408203
2019-04-15,164.98846435546875
2019-04-16,159.98541259765625
2019-04-17,156.6634521484375
2019-04-18,158.53857421875
2019-04-22,156.51797485351562
