Date,FINEORG.NS
2019-06-20,1378.3948974609375
2019-06-21,1345.120849609375
2019-06-24,1320.693359375
2019-06-25,1336.5684814453125
2019-06-26,1399.1358642578125
2019-06-27,1383.3590087890625
2019-06-28,1403.5101318359375
2019-07-01,1407.3929443359375
2019-07-02,1406.7540283203125
2019-07-03,1371.759765625
2019-07-04,1362.7652587890625
2019-07-05,1350.0849609375
2019-07-08,1354.7049560546875
2019-07-09,1373.4307861328125
2019-07-10,1359.3741455078125
2019-07-11,1388.0772705078125
2019-07-12,1363.64990234375
2019-07-15,1366.4024658203125
2019-07-16,1368.6141357421875
2019-07-17,1412.5045166015625
2019-07-18,1438.062255859375
2019-07-19,1380.36083984375
2019-07-22,1394.024169921875
2019-07-23,1392.6973876953125
2019-07-24,1381.7861328125
2019-07-25,1418.091552734375
2019-07-26,1403.2730712890625
2019-07-29,1382.18115234375
2019-07-30,1383.3175048828125
2019-07-31,1384.1571044921875
2019-08-01,1383.2681884765625
2019-08-02,1410.633056640625
2019-08-05,1385.243896484375
2019-08-06,1406.7308349609375
2019-08-07,1442.097900390625
2019-08-08,1456.3731689453125
2019-08-09,1425.8468017578125
2019-08-13,1415.029296875
2019-08-14,1383.169189453125
2019-08-16,1413.2015380859375
2019-08-19,1408.70654296875
2019-08-20,1409.2005615234375
2019-08-21,1412.51025390625
2019-08-22,1412.60888671875
2019-08-23,1402.9273681640625
2019-08-26,1413.6956787109375
2019-08-27,1410.089599609375
2019-08-28,1402.9766845703125
2019-08-29,1399.5684814453125
2019-08-30,1414.7822265625
2019-09-03,1408.5584716796875
2019-09-04,1395.61669921875
2019-09-05,1410.7813720703125
2019-09-06,1472.9205322265625
2019-09-09,1490.4559326171875
2019-09-11,1511.498291015625
2019-09-12,1516.7838134765625
2019-09-13,1502.7554931640625
2019-09-16,1518.1173095703125
2019-09-17,1569.7357177734375
2019-09-18,1555.5589599609375
2019-09-19,1504.138671875
2019-09-20,1512.4862060546875
2019-09-23,1550.422119140625
2019-09-24,1600.064453125
2019-09-25,1739.853271484375
2019-09-26,1709.9197998046875
2019-09-27,1677.12109375
2019-09-30,1708.6845703125
2019-10-01,1723.9974365234375
2019-10-03,1717.328857421875
2019-10-04,1687.9385986328125
2019-10-07,1667.8348388671875
2019-10-09,1698.4599609375
2019-10-10,1665.364990234375
2019-10-11,1673.9599609375
2019-10-14,1828.9625244140625
2019-10-15,1860.1309814453125
2019-10-16,1872.72705078125
2019-10-17,1878.1109619140625
2019-10-18,1917.5284423828125
2019-10-22,1947.0667724609375
2019-10-23,1894.7572021484375
2019-10-24,1886.0635986328125
2019-10-25,1878.7530517578125
2019-10-27,1927.5062255859375
2019-10-29,1889.1260986328125
2019-10-30,1890.26220703125
2019-10-31,1876.4315185546875
2019-11-01,1858.3526611328125
2019-11-04,1888.533447265625
2019-11-05,1894.5596923828125
2019-11-06,1894.954833984375
2019-11-07,1909.131103515625
2019-11-08,1870.948486328125
2019-11-11,1932.593994140625
2019-11-13,1866.6510009765625
2019-11-14,1902.7098388671875
2019-11-15,1920.9862060546875
2019-11-18,2002.43896484375
2019-11-19,1993.696044921875
2019-11-20,2024.02490234375
2019-11-21,2018.1961669921875
2019-11-22,1953.43896484375
2019-11-25,1971.9620361328125
2019-11-26,1848.8194580078125
2019-11-27,1852.17822265625
2019-11-28,1847.386962890625
2019-11-29,1801.0540771484375
2019-12-02,1771.614501953125
2019-12-03,1773.2939453125
2019-12-04,1844.6207275390625
2019-12-05,1878.01220703125
2019-12-06,1868.28125
2019-12-09,1853.9566650390625
2019-12-10,1834.3466796875
2019-12-11,1774.77587890625
2019-12-12,1777.0972900390625
2019-12-13,1789.3472900390625
2019-12-16,1761.34033203125
2019-12-17,1769.9349365234375
2019-12-18,1773.6397705078125
2019-12-19,1859.83447265625
2019-12-20,1915.6513671875
2019-12-23,1881.3709716796875
2019-12-24,1877.7650146484375
2019-12-26,1868.92333984375
2019-12-27,1924.5426025390625
2019-12-30,1921.2825927734375
2019-12-31,1921.529541015625
2020-01-01,1875.789306640625
2020-01-02,1877.3699951171875
2020-01-03,1874.258056640625
2020-01-06,1863.6380615234375
2020-01-07,1905.821533203125
2020-01-08,1893.6209716796875
2020-01-09,1916.3922119140625
2020-01-10,1917.4788818359375
2020-01-13,2008.317138671875
2020-01-14,2040.374755859375
2020-01-15,2028.3221435546875
2020-01-16,2021.1103515625
2020-01-17,2096.33935546875
2020-01-20,2193.451171875
2020-01-21,2181.052734375
2020-01-22,2212.320068359375
2020-01-23,2200.218017578125
2020-01-24,2207.52880859375
2020-01-27,2208.31884765625
2020-01-28,2270.013916015625
2020-01-29,2385.7470703125
2020-01-30,2345.489990234375
2020-01-31,2310.567138671875
2020-02-03,2321.9287109375
2020-02-04,2318.322509765625
2020-02-05,2320.248779296875
2020-02-06,2344.84765625
2020-02-07,2352.55322265625
2020-02-10,2444.280517578125
2020-02-11,2388.4638671875
2020-02-12,2250.60107421875
2020-02-13,2219.630615234375
2020-02-14,2201.156982421875
2020-02-17,2174.82861328125
2020-02-18,2162.16064453125
2020-02-19,2199.62109375
2020-02-20,2208.775634765625
2020-02-24,2207.984130859375
2020-02-25,2218.3759765625
2020-02-26,2218.573974609375
2020-02-27,2181.212158203125
2020-02-28,2109.607421875
2020-03-02,2110.943359375
2020-03-03,2097.73095703125
2020-03-04,2126.283935546875
2020-03-05,2187.150634765625
2020-03-06,2200.313720703125
2020-03-09,2094.662841796875
2020-03-11,2115.446533203125
2020-03-12,2009.993408203125
2020-03-13,2154.490234375
2020-03-16,2068.3857421875
2020-03-17,2046.2659912109375
2020-03-18,1898.1566162109375
2020-03-19,1805.07470703125
2020-03-20,1819.47509765625
2020-03-23,1536.8150634765625
2020-03-24,1741.3377685546875
2020-03-25,1811.7059326171875
2020-03-26,1890.5357666015625
2020-03-27,1934.3798828125
2020-03-30,1858.469482421875
2020-03-31,1886.4287109375
2020-04-01,1861.68603515625
2020-04-03,1834.12255859375
2020-04-07,1880.935791015625
2020-04-08,1945.5140380859375
2020-04-09,2024.5418701171875
2020-04-13,2030.2823486328125
2020-04-15,2039.5855712890625
2020-04-16,2058.98388671875
2020-04-17,2070.16748046875
2020-04-20,2096.2958984375
2020-04-21,2029.1937255859375
2020-04-22,2072.39404296875
2020-04-23,2025.9771728515625
2020-04-24,1953.3328857421875
2020-04-27,1965.506103515625
2020-04-28,1940.7633056640625
2020-04-29,1974.11669921875
2020-04-30,1992.7725830078125
2020-05-04,1945.909912109375
2020-05-05,1955.163818359375
2020-05-06,1942.594482421875
2020-05-07,1942.544921875
2020-05-08,1923.988037109375
2020-05-11,1892.812255859375
2020-05-12,1852.234375
2020-05-13,1934.1820068359375
2020-05-14,1924.037353515625
2020-05-15,1931.4603271484375
2020-05-18,1879.8470458984375
2020-05-19,1890.58544921875
2020-05-20,1967.0400390625
2020-05-21,1953.82763671875
2020-05-22,1926.51171875
2020-05-26,1906.4207763671875
2020-05-27,1917.752685546875
2020-05-28,1903.89697265625
2020-05-29,1919.03955078125
2020-06-01,1929.431396484375
2020-06-02,1977.481689453125
2020-06-03,2045.3751220703125
2020-06-04,2032.4102783203125
2020-06-05,2038.7445068359375
2020-06-08,2015.1397705078125
2020-06-09,1948.334716796875
2020-06-10,1939.5758056640625
2020-06-11,1915.1795654296875
2020-06-12,1920.573486328125
2020-06-15,1946.6522216796875
2020-06-16,1929.6788330078125
2020-06-17,1899.98779296875
2020-06-18,1901.224853515625
2020-06-19,1914.0413818359375
2020-06-22,1892.86181640625
2020-06-23,1891.228759765625
2020-06-24,1849.5621337890625
2020-06-25,1868.81201171875
2020-06-26,1875.1954345703125
2020-06-29,1869.85107421875
2020-06-30,1845.1578369140625
2020-07-01,1841.2979736328125
2020-07-02,1847.7806396484375
2020-07-03,1863.170654296875
2020-07-06,1895.385498046875
2020-07-07,1875.0469970703125
2020-07-08,1905.282470703125
2020-07-09,1935.1717529296875
2020-07-10,1974.4134521484375
2020-07-13,1967.0897216796875
2020-07-14,2111.9326171875
2020-07-15,2044.73193359375
2020-07-16,2104.312255859375
2020-07-17,2103.619384765625
2020-07-20,2069.672607421875
2020-07-21,2103.322998046875
2020-07-22,2068.435546875
2020-07-23,2047.701416015625
2020-07-24,2013.9522705078125
2020-07-27,2064.625244140625
2020-07-28,2034.043212890625
2020-07-29,2054.33251953125
2020-07-30,2000.4429931640625
2020-07-31,2080.8564453125
2020-08-03,2187.1015625
2020-08-04,2427.253662109375
2020-08-05,2320.414794921875
2020-08-06,2293.197998046875
2020-08-07,2302.748291015625
2020-08-10,2265.288330078125
2020-08-11,2284.884033203125
2020-08-12,2254.896240234375
2020-08-13,2257.073486328125
2020-08-14,2248.611572265625
2020-08-17,2247.02783203125
2020-08-18,2222.186279296875
2020-08-19,2256.23193359375
2020-08-20,2243.118408203125
2020-08-21,2284.240966796875
2020-08-24,2733.666259765625
2020-08-25,2661.56640625
2020-08-26,2714.4658203125
2020-08-27,2736.5859375
2020-08-28,2671.85888671875
2020-08-31,2453.28271484375
2020-09-01,2487.575927734375
2020-09-02,2544.38525390625
2020-09-03,2519.543701171875
2020-09-04,2593.7216796875
2020-09-07,2576.798095703125
2020-09-08,2580.11328125
2020-09-09,2762.862548828125
2020-09-10,2794.765625
2020-09-11,2822.01171875
2020-09-14,3116.171630859375
2020-09-15,3077.184814453125
2020-09-16,3042.6064453125
2020-09-17,2914.648681640625
2020-09-18,2836.9228515625
2020-09-21,2654.620849609375
2020-09-22,2636.638427734375
2020-09-23,2573.82373046875
2020-09-24,2464.789306640625
2020-09-25,2634.904296875
2020-09-28,2694.00439453125
2020-09-29,2692.46826171875
2020-09-30,2648.032470703125
2020-10-01,2588.982421875
2020-10-05,2519.826904296875
2020-10-06,2560.20068359375
2020-10-07,2551.679931640625
2020-10-08,2511.25634765625
2020-10-09,2592.648193359375
2020-10-12,2515.814208984375
2020-10-13,2524.483154296875
2020-10-14,2529.83349609375
2020-10-15,2505.311767578125
2020-10-16,2542.8623046875
2020-10-19,2737.44921875
2020-10-20,2758.65185546875
2020-10-21,2673.296875
2020-10-22,2667.352294921875
2020-10-23,2711.739013671875
2020-10-26,2689.198974609375
2020-10-27,2658.187744140625
2020-10-28,2655.95849609375
2020-10-29,2585.2177734375
2020-10-30,2628.26611328125
2020-11-02,2570.05859375
2020-11-03,2454.03955078125
2020-11-04,2456.02099609375
2020-11-05,2423.077880859375
2020-11-06,2404.005615234375
2020-11-09,2434.075439453125
2020-11-10,2418.668701171875
2020-11-11,2505.5595703125
2020-11-12,2493.719970703125
2020-11-13,2555.395263671875
2020-11-14,2548.113037109375
2020-11-17,2572.882568359375
2020-11-18,2575.111572265625
2020-11-19,2597.8994140625
2020-11-20,2574.814453125
2020-11-23,2591.657470703125
2020-11-24,2597.750732421875
2020-11-25,2524.978759765625
2020-11-26,2466.919189453125
2020-11-27,2551.135009765625
2020-12-01,2614.544189453125
2020-12-02,2602.2587890625
2020-12-03,2591.459228515625
2020-12-04,2564.6591796875
2020-12-07,2557.426513671875
2020-12-08,2515.12060546875
2020-12-09,2514.822998046875
2020-12-10,2516.8046875
2020-12-11,2467.117919921875
2020-12-14,2462.36181640625
2020-12-15,2458.20068359375
2020-12-16,2475.63818359375
2020-12-17,2460.1328125
2020-12-18,2476.034912109375
2020-12-21,2385.924072265625
2020-12-22,2379.48388671875
2020-12-23,2333.611328125
2020-12-24,2445.46923828125
2020-12-28,2476.28271484375
2020-12-29,2491.837158203125
2020-12-30,2490.40087890625
2020-12-31,2499.1689453125
2021-01-01,2502.042236328125
2021-01-04,2524.830078125
2021-01-05,2513.78271484375
2021-01-06,2527.30712890625
2021-01-07,2538.20556640625
2021-01-08,2548.063720703125
2021-01-11,2585.415771484375
2021-01-12,2566.0458984375
2021-01-13,2528.05029296875
2021-01-14,2491.09423828125
2021-01-15,2466.4736328125
2021-01-18,2406.135986328125
2021-01-19,2459.439453125
2021-01-20,2526.019287109375
2021-01-21,2466.919189453125
2021-01-22,2424.5146484375
2021-01-25,2409.20703125
2021-01-27,2349.661865234375
2021-01-28,2345.6494140625
2021-01-29,2340.051513671875
2021-02-01,2333.56201171875
2021-02-02,2359.470458984375
2021-02-03,2392.463134765625
2021-02-04,2399.10107421875
2021-02-05,2384.041748046875
2021-02-08,2347.927734375
2021-02-09,2336.880859375
2021-02-10,2329.648193359375
2021-02-11,2347.33349609375
2021-02-12,2396.970947265625
2021-02-15,2360.262939453125
2021-02-16,2369.427734375
2021-02-17,2360.708984375
2021-02-18,2361.551025390625
2021-02-19,2354.66552734375
2021-02-22,2336.03857421875
2021-02-23,2340.99267578125
2021-02-24,2303.640380859375
2021-02-25,2315.083984375
2021-02-26,2307.45458984375
2021-03-01,2305.176025390625
2021-03-02,2338.267822265625
2021-03-03,2353.624755859375
2021-03-04,2343.81591796875
2021-03-05,2372.647705078125
2021-03-08,2384.140625
2021-03-09,2402.370849609375
2021-03-10,2394.940185546875
2021-03-12,2359.916015625
2021-03-15,2300.469970703125
2021-03-16,2280.95166015625
2021-03-17,2242.361328125
2021-03-18,2199.01513671875
2021-03-19,2207.040283203125
2021-03-22,2191.980712890625
2021-03-23,2228.63916015625
2021-03-24,2211.74658203125
2021-03-25,2209.219970703125
2021-03-26,2245.333740234375
2021-03-30,2258.06494140625
2021-03-31,2262.771728515625
2021-04-01,2269.1123046875
2021-04-05,2259.947509765625
2021-04-06,2333.908447265625
2021-04-07,2374.62939453125
2021-04-08,2399.0517578125
2021-04-09,2523.591552734375
2021-04-12,2427.041015625
2021-04-13,2493.620849609375
2021-04-15,2475.786865234375
2021-04-16,2474.548583984375
2021-04-19,2508.234619140625
2021-04-20,2456.516357421875
2021-04-22,2533.845947265625
2021-04-23,2521.164306640625
2021-04-26,2479.155517578125
2021-04-27,2543.803466796875
2021-04-28,2765.438720703125
2021-04-29,2874.076416015625
2021-04-30,2836.27880859375
2021-05-03,2836.62548828125
2021-05-04,2834.29736328125
2021-05-05,2860.3046875
2021-05-06,3005.106201171875
2021-05-07,3079.21533203125
2021-05-10,3212.5732421875
2021-05-11,3260.179931640625
2021-05-12,3174.973876953125
2021-05-14,3131.23095703125
2021-05-17,3200.089599609375
2021-05-18,3176.212158203125
2021-05-19,3340.234375
2021-05-20,3476.01904296875
2021-05-21,3463.4365234375
2021-05-24,3463.08984375
2021-05-25,3365.74658203125
2021-05-26,3228.475341796875
2021-05-27,3220.44970703125
2021-05-28,2975.383056640625
2021-05-31,2875.860107421875
2021-06-01,3017.83740234375
2021-06-02,3016.15283203125
2021-06-03,2960.422119140625
2021-06-04,2973.15380859375
2021-06-07,2947.14599609375
2021-06-08,2971.122802734375
2021-06-09,2964.533935546875
2021-06-10,2962.701416015625
2021-06-11,2952.744140625
2021-06-14,2903.353759765625
2021-06-15,2864.6640625
2021-06-16,2840.04345703125
2021-06-17,2833.20751953125
2021-06-18,2800.016845703125
2021-06-21,2811.6083984375
2021-06-22,2867.0419921875
2021-06-23,2909.79345703125
2021-06-24,2865.6552734375
2021-06-25,2872.9375
2021-06-28,2856.292236328125
2021-06-29,2845.2451171875
2021-06-30,2867.78515625
2021-07-01,2862.1875
2021-07-02,2920.09765625
2021-07-05,3060.935791015625
2021-07-06,3026.605712890625
2021-07-07,3065.939453125
2021-07-08,3018.03515625
2021-07-09,2999.706298828125
2021-07-12,3017.292236328125
2021-07-13,2997.625732421875
2021-07-14,2985.538330078125
2021-07-15,2987.22265625
2021-07-16,2968.744873046875
2021-07-19,2892.752685546875
2021-07-20,2914.599365234375
2021-07-22,2897.904541015625
2021-07-23,2942.637939453125
2021-07-26,2946.9970703125
2021-07-27,2923.119873046875
2021-07-28,2923.268310546875
2021-07-29,2903.2548828125
2021-07-30,2972.509521484375
2021-08-02,2978.5537109375
2021-08-03,3020.859619140625
2021-08-04,2996.337646484375
2021-08-05,2958.886474609375
2021-08-06,2968.348388671875
2021-08-09,3018.92724609375
2021-08-10,2965.326416015625
2021-08-11,2875.90966796875
2021-08-12,2845.14599609375
2021-08-13,2874.583984375
2021-08-16,2860.03857421875
2021-08-17,2797.737548828125
2021-08-18,2820.572998046875
2021-08-20,2821.367431640625
2021-08-23,2742.0888671875
2021-08-24,2819.133544921875
2021-08-25,2812.03466796875
2021-08-26,2833.82763671875
2021-08-27,2825.2890625
2021-08-30,2793.27001953125
2021-08-31,2823.15478515625
2021-09-01,2810.793701171875
2021-09-02,3000.526123046875
2021-09-03,3039.19775390625
2021-09-06,3011.447265625
2021-09-07,3022.865234375
2021-09-08,3084.620361328125
2021-09-09,3151.339599609375
2021-09-13,3151.5380859375
2021-09-14,3196.613037109375
2021-09-15,3222.427001953125
2021-09-16,3229.724365234375
2021-09-17,3160.87060546875
2021-09-20,3091.66943359375
2021-09-21,3113.015625
2021-09-22,3142.254638671875
2021-09-23,3139.772705078125
2021-09-24,3111.8740234375
2021-09-27,3079.010498046875
2021-09-28,3011.497314453125
2021-09-29,3056.125732421875
2021-09-30,3053.6435546875
2021-10-01,3242.979248046875
2021-10-04,3477.93603515625
2021-10-05,3445.023193359375
2021-10-06,3410.07470703125
2021-10-07,3432.811279296875
2021-10-08,3382.87109375
2021-10-11,3308.904052734375
2021-10-12,3320.520263671875
2021-10-13,3444.526611328125
2021-10-14,3396.0263671875
2021-10-18,3424.12353515625
2021-10-19,3372.09814453125
2021-10-20,3276.43798828125
2021-10-21,3265.21875
2021-10-22,3242.830078125
2021-10-25,3373.98486328125
2021-10-26,3419.258544921875
2021-10-27,3429.78271484375
2021-10-28,3342.41259765625
2021-10-29,3264.077392578125
2021-11-01,3272.565673828125
2021-11-02,3371.05615234375
2021-11-03,3420.995849609375
2021-11-04,3409.876220703125
2021-11-08,3359.88671875
2021-11-09,3331.839111328125
2021-11-10,3332.6826171875
2021-11-11,3308.70556640625
2021-11-12,3274.60107421875
2021-11-15,3723.863525390625
2021-11-16,3589.034912109375
2021-11-17,3535.669677734375
2021-11-18,3545.002685546875
2021-11-22,3495.112060546875
2021-11-23,3579.702392578125
2021-11-24,3604.821533203125
2021-11-25,3745.06103515625
2021-11-26,3640.017578125
2021-11-29,3510.10400390625
2021-11-30,3564.41259765625
2021-12-01,3719.197265625
2021-12-02,3661.959716796875
2021-12-03,3668.958740234375
2021-12-06,3570.617919921875
2021-12-07,3608.345947265625
2021-12-08,3683.851806640625
2021-12-09,3669.257080078125
2021-12-10,3665.831787109375
2021-12-13,3628.500732421875
2021-12-14,3694.77294921875
2021-12-15,3906.944091796875
2021-12-16,3875.371826171875
2021-12-17,3836.302978515625
2021-12-20,3621.05419921875
2021-12-21,3721.580078125
2021-12-22,3723.76416015625
2021-12-23,3725.451904296875
2021-12-24,3725.3525390625
2021-12-27,3767.896240234375
2021-12-28,3724.2109375
2021-12-29,3709.566650390625
2021-12-30,3660.71875
2021-12-31,3687.32666015625
2022-01-03,3769.98095703125
2022-01-04,3803.43994140625
2022-01-05,3750.521484375
2022-01-06,3703.510009765625
2022-01-07,3637.783935546875
2022-01-10,3599.410400390625
2022-01-11,3714.7294921875
2022-01-12,3738.111083984375
2022-01-13,3740.84130859375
2022-01-14,3706.587890625
2022-01-17,3779.959228515625
2022-01-18,3730.068603515625
2022-01-19,3648.4072265625
2022-01-20,3724.459228515625
2022-01-21,3744.316162109375
2022-01-24,3550.562255859375
2022-01-25,3703.75830078125
2022-01-27,3706.935546875
2022-01-28,3794.901611328125
2022-01-31,3833.275146484375
2022-02-01,3804.23388671875
2022-02-02,3906.44775390625
2022-02-03,3872.144775390625
2022-02-04,4057.012939453125
2022-02-07,4058.948486328125
2022-02-08,3934.545166015625
2022-02-09,3898.753173828125
2022-02-10,3943.728759765625
2022-02-11,3805.674072265625
2022-02-14,3661.5126953125
2022-02-15,3747.2451171875
2022-02-16,3903.866455078125
2022-02-17,3942.63671875
2022-02-18,3964.429931640625
2022-02-21,3860.18115234375
2022-02-22,3756.0810546875
2022-02-23,3934.9921875
2022-02-24,3919.15576171875
2022-02-25,4242.376953125
2022-02-28,4259.404296875
2022-03-02,4221.52685546875
2022-03-03,4167.36669921875
2022-03-04,4033.28369140625
2022-03-07,3865.54248046875
2022-03-08,4039.587890625
2022-03-09,4030.25537109375
2022-03-10,4055.225341796875
2022-03-11,4033.3330078125
2022-03-14,3931.6162109375
2022-03-15,3995.40673828125
2022-03-16,3948.79248046875
2022-03-17,3976.492919921875
2022-03-21,3929.2333984375
2022-03-22,3892.64697265625
2022-03-23,3914.390380859375
2022-03-24,3978.974853515625
2022-03-25,3996.597900390625
2022-03-28,3986.868408203125
2022-03-29,3958.07568359375
2022-03-30,4048.275634765625
2022-03-31,3976.9892578125
2022-04-01,3978.875732421875
