Date,ZURN.SW
2016-02-03,119.81763458251953
2016-02-04,119.42752838134766
2016-02-05,118.92595672607422
2016-02-08,115.30357360839844
2016-02-09,111.1238784790039
2016-02-10,114.52336883544922
2016-02-11,111.45824432373047
2016-02-12,114.57910919189453
2016-02-15,117.75565338134766
2016-02-16,116.64108276367188
2016-02-17,119.8733901977539
2016-02-18,119.7061538696289
2016-02-19,118.59158325195312
2016-02-22,121.21085357666016
2016-02-23,116.36241149902344
2016-02-24,116.36241149902344
2016-02-25,116.1395034790039
2016-02-26,119.20460510253906
2016-02-29,118.42440032958984
2016-03-01,120.82076263427734
2016-03-02,122.8270034790039
2016-03-03,123.71868133544922
2016-03-04,125.4462661743164
2016-03-07,125.66919708251953
2016-03-08,124.72178649902344
2016-03-09,125.11190032958984
2016-03-10,123.27283477783203
2016-03-11,127.1181640625
2016-03-14,127.1181640625
2016-03-15,126.67231750488281
2016-03-16,126.83951568603516
2016-03-17,126.89523315429688
2016-03-18,126.44938659667969
2016-03-21,126.28221893310547
2016-03-22,125.72491455078125
2016-03-23,125.66919708251953
2016-03-24,123.10565185546875
2016-03-29,123.04991912841797
2016-03-30,123.88585662841797
2016-03-31,124.4431381225586
2016-04-01,121.96995544433594
2016-04-04,122.57318115234375
2016-04-05,119.43647003173828
2016-04-06,120.16033172607422
2016-04-07,118.23004150390625
2016-04-08,119.25550079345703
2016-04-11,120.94451904296875
2016-04-12,122.51284790039062
2016-04-13,126.07183837890625
2016-04-14,127.45922088623047
2016-04-15,127.03697967529297
2016-04-18,127.0972900390625
2016-04-19,130.4149627685547
2016-04-20,131.2594757080078
2016-04-21,131.07850646972656
2016-04-22,130.71658325195312
2016-04-25,129.69113159179688
2016-04-26,130.8975372314453
2016-04-27,130.8975372314453
2016-04-28,130.95785522460938
2016-04-29,129.51014709472656
2016-05-02,130.17367553710938
2016-05-03,128.0021209716797
2016-05-04,126.07183837890625
2016-05-06,126.19245910644531
2016-05-09,127.39888763427734
2016-05-10,129.81175231933594
2016-05-11,130.4752960205078
2016-05-12,139.04092407226562
2016-05-13,139.70445251464844
2016-05-17,141.39344787597656
2016-05-18,142.35861206054688
2016-05-19,141.21250915527344
2016-05-20,143.8666534423828
2016-05-23,143.0221710205078
2016-05-24,146.03822326660156
2016-05-25,146.76206970214844
2016-05-26,147.78753662109375
2016-05-27,147.12400817871094
2016-05-30,147.3049774169922
2016-05-31,145.07305908203125
2016-06-01,143.8666534423828
2016-06-02,143.3237762451172
2016-06-03,141.75540161132812
2016-06-06,141.03155517578125
2016-06-07,140.97122192382812
2016-06-08,139.46319580078125
2016-06-09,137.23129272460938
2016-06-10,136.32647705078125
2016-06-13,132.8278350830078
2016-06-14,131.98333740234375
2016-06-15,134.4564971923828
2016-06-16,133.43104553222656
2016-06-17,135.9645233154297
2016-06-20,139.82513427734375
2016-06-21,140.4886474609375
2016-06-22,143.3237762451172
2016-06-23,145.1937255859375
2016-06-24,136.92967224121094
2016-06-27,132.7675323486328
2016-06-28,136.6884002685547
2016-06-29,143.4444122314453
2016-06-30,144.4095458984375
2016-07-01,145.49533081054688
2016-07-04,143.5650177001953
2016-07-05,139.70445251464844
2016-07-06,136.6884002685547
2016-07-07,137.2916259765625
2016-07-08,138.0758056640625
2016-07-11,139.8854217529297
2016-07-12,142.7205352783203
2016-07-13,141.5141143798828
2016-07-14,143.0221710205078
2016-07-15,141.634765625
2016-07-18,142.59991455078125
2016-07-19,140.97122192382812
2016-07-20,141.2728271484375
2016-07-21,140.97122192382812
2016-07-22,140.6696014404297
2016-07-25,140.2473602294922
2016-07-26,140.36801147460938
2016-07-27,141.8760528564453
2016-07-28,140.06640625
2016-07-29,140.4886474609375
2016-08-02,138.0758056640625
2016-08-03,138.0758056640625
2016-08-04,139.76480102539062
2016-08-05,141.8157196044922
2016-08-08,143.4444122314453
2016-08-09,145.8572540283203
2016-08-10,146.52081298828125
2016-08-11,153.0958251953125
2016-08-12,152.61325073242188
2016-08-15,153.0958251953125
2016-08-16,150.5623321533203
2016-08-17,149.59718322753906
2016-08-18,149.59718322753906
2016-08-19,147.24465942382812
2016-08-22,147.4256134033203
2016-08-23,149.9591064453125
2016-08-24,149.47654724121094
2016-08-25,148.0891571044922
2016-08-26,148.0891571044922
2016-08-29,147.90817260742188
2016-08-30,150.62266540527344
2016-08-31,151.64810180664062
2016-09-01,150.62266540527344
2016-09-02,153.3371124267578
2016-09-05,154.18162536621094
2016-09-06,154.30227661132812
2016-09-07,155.1467742919922
2016-09-08,155.026123046875
2016-09-09,155.62933349609375
2016-09-12,154.6641845703125
2016-09-13,153.8800048828125
2016-09-14,152.7942352294922
2016-09-15,154.30227661132812
2016-09-16,152.01002502441406
2016-09-19,152.61325073242188
2016-09-20,152.1306915283203
2016-09-21,152.31167602539062
2016-09-22,154.60386657714844
2016-09-23,154.60386657714844
2016-09-26,151.94972229003906
2016-09-27,150.0797882080078
2016-09-28,152.01002502441406
2016-09-29,151.16554260253906
2016-09-30,150.80361938476562
2016-10-03,151.16554260253906
2016-10-04,153.457763671875
2016-10-05,154.241943359375
2016-10-06,153.57839965820312
2016-10-07,154.60386657714844
2016-10-10,155.87062072753906
2016-10-11,154.3625946044922
2016-10-12,153.57839965820312
2016-10-13,150.5019989013672
2016-10-14,153.2164764404297
2016-10-17,151.889404296875
2016-10-18,154.4228973388672
2016-10-19,154.54354858398438
2016-10-20,154.7245330810547
2016-10-21,155.26742553710938
2016-10-24,156.1118927001953
2016-10-25,156.4738311767578
2016-10-26,156.59446716308594
2016-10-27,157.1373748779297
2016-10-28,156.5341339111328
2016-10-31,156.17222595214844
2016-11-01,154.4228973388672
2016-11-02,152.5529327392578
2016-11-03,152.2513427734375
2016-11-04,152.2513427734375
2016-11-07,154.0609588623047
2016-11-08,154.78485107421875
2016-11-09,156.65480041503906
2016-11-10,157.55963134765625
2016-11-11,157.8009033203125
2016-11-14,158.4041290283203
2016-11-15,157.8009033203125
2016-11-16,158.4041290283203
2016-11-17,158.4041290283203
2016-11-18,160.8169708251953
2016-11-21,159.79151916503906
2016-11-22,161.84243774414062
2016-11-23,162.26467895507812
2016-11-24,162.32501220703125
2016-11-25,161.84243774414062
2016-11-28,159.06765747070312
2016-11-29,159.8518524169922
2016-11-30,160.7566375732422
2016-12-01,158.22315979003906
2016-12-02,158.3437957763672
2016-12-05,160.45504760742188
2016-12-06,162.56631469726562
2016-12-07,166.1855926513672
2016-12-08,167.09039306640625
2016-12-09,167.63330078125
2016-12-12,166.1855926513672
2016-12-13,168.17617797851562
2016-12-14,167.15074157714844
2016-12-15,167.8142547607422
2016-12-16,168.9603729248047
2016-12-19,168.41749572753906
2016-12-20,169.38259887695312
2016-12-21,168.8397216796875
2016-12-22,169.20166015625
2016-12-23,169.8048553466797
2016-12-27,169.68423461914062
2016-12-28,169.6239013671875
2016-12-29,169.6239013671875
2016-12-30,169.14134216308594
2017-01-03,172.5193328857422
2017-01-04,173.18289184570312
2017-01-05,172.398681640625
2017-01-06,172.278076171875
2017-01-09,171.67483520507812
2017-01-10,171.37322998046875
2017-01-11,171.43356323242188
2017-01-12,169.08099365234375
2017-01-13,171.13197326660156
2017-01-16,169.8048553466797
2017-01-17,167.87457275390625
2017-01-18,167.69363403320312
2017-01-19,166.66815185546875
2017-01-20,167.5126495361328
2017-01-23,166.78878784179688
2017-01-24,167.8142547607422
2017-01-25,173.6654510498047
2017-01-26,174.08767700195312
2017-01-27,174.75125122070312
2017-01-30,171.49386596679688
2017-01-31,171.0113067626953
2017-02-01,172.6400146484375
2017-02-02,171.0113067626953
2017-02-03,172.94158935546875
2017-02-06,172.03675842285156
2017-02-07,171.85580444335938
2017-02-08,171.3129119873047
2017-02-09,170.40809631347656
2017-02-10,170.40809631347656
2017-02-13,169.5635986328125
2017-02-14,170.58905029296875
2017-02-15,169.8048553466797
2017-02-16,168.5381317138672
2017-02-17,168.05555725097656
2017-02-20,168.35716247558594
2017-02-21,169.68423461914062
2017-02-22,168.8397216796875
2017-02-23,168.35716247558594
2017-02-24,166.1855926513672
2017-02-27,166.30624389648438
2017-02-28,167.27139282226562
2017-03-01,169.08099365234375
2017-03-02,169.8048553466797
2017-03-03,171.1922607421875
2017-03-06,170.77003479003906
2017-03-07,169.0207061767578
2017-03-08,169.38259887695312
2017-03-09,170.04615783691406
2017-03-10,170.5287322998047
2017-03-13,171.07164001464844
2017-03-14,170.58905029296875
2017-03-15,171.67483520507812
2017-03-16,172.33837890625
2017-03-17,173.12255859375
2017-03-20,173.12255859375
2017-03-21,172.5193328857422
2017-03-22,171.55419921875
2017-03-23,172.5796661376953
2017-03-24,172.94158935546875
2017-03-27,170.9509735107422
2017-03-28,171.0113067626953
2017-03-29,170.04615783691406
2017-03-30,169.38259887695312
2017-03-31,171.69415283203125
2017-04-03,168.35528564453125
2017-04-04,169.3826141357422
2017-04-05,170.47418212890625
2017-04-06,171.8867645263672
2017-04-07,172.27200317382812
2017-04-10,172.27200317382812
2017-04-11,172.4646453857422
2017-04-12,171.7583465576172
2017-04-13,171.24468994140625
2017-04-18,168.99740600585938
2017-04-19,169.19000244140625
2017-04-20,169.5110321044922
2017-04-21,169.89630126953125
2017-04-24,174.1340789794922
2017-04-25,175.2898406982422
2017-04-26,175.54666137695312
2017-04-27,175.2898406982422
2017-04-28,176.8308563232422
2017-05-02,175.7393035888672
2017-05-03,176.18873596191406
2017-05-04,177.72976684570312
2017-05-05,178.37184143066406
2017-05-08,177.9224090576172
2017-05-09,178.82131958007812
2017-05-10,179.39920043945312
2017-05-11,179.78443908691406
2017-05-12,181.00440979003906
2017-05-15,182.03175354003906
2017-05-16,183.31590270996094
2017-05-17,181.00440979003906
2017-05-18,181.26123046875
2017-05-19,183.95802307128906
2017-05-22,183.95802307128906
2017-05-23,184.27903747558594
2017-05-24,183.636962890625
2017-05-26,183.70118713378906
2017-05-29,183.31590270996094
2017-05-30,181.71072387695312
2017-05-31,182.80226135253906
2017-06-01,182.994873046875
2017-06-02,182.54541015625
2017-06-06,181.90330505371094
2017-06-07,181.58229064941406
2017-06-08,181.64649963378906
2017-06-09,182.93067932128906
2017-06-12,182.54541015625
2017-06-13,183.76539611816406
2017-06-14,184.21482849121094
2017-06-15,183.57273864746094
2017-06-16,185.948486328125
2017-06-19,187.48948669433594
2017-06-20,187.81053161621094
2017-06-21,185.69166564941406
2017-06-22,184.21482849121094
2017-06-23,182.738037109375
2017-06-26,182.609619140625
2017-06-27,180.87599182128906
2017-06-28,178.50027465820312
2017-06-29,177.40872192382812
2017-06-30,179.20657348632812
2017-07-03,182.80226135253906
2017-07-04,182.738037109375
2017-07-05,183.50852966308594
2017-07-06,183.70118713378906
2017-07-07,184.21482849121094
2017-07-10,185.69166564941406
2017-07-11,183.95802307128906
2017-07-12,185.948486328125
2017-07-13,186.462158203125
2017-07-14,186.847412109375
2017-07-17,186.07688903808594
2017-07-18,184.02224731445312
2017-07-19,184.535888671875
2017-07-20,185.11375427246094
2017-07-21,184.02224731445312
2017-07-24,183.44435119628906
2017-07-25,186.14109802246094
2017-07-26,186.52635192871094
2017-07-27,188.13160705566406
2017-07-28,188.13160705566406
2017-07-31,189.28732299804688
2017-08-02,191.79150390625
2017-08-03,191.7272491455078
2017-08-04,190.8283233642578
2017-08-07,191.40621948242188
2017-08-08,190.8925323486328
2017-08-09,188.32418823242188
2017-08-10,187.5537109375
2017-08-11,185.69166564941406
2017-08-14,188.773681640625
2017-08-15,188.773681640625
2017-08-16,190.18626403808594
2017-08-17,190.18626403808594
2017-08-18,187.23268127441406
2017-08-21,187.29685974121094
2017-08-22,187.93898010253906
2017-08-23,188.13160705566406
2017-08-24,187.93898010253906
2017-08-25,187.5537109375
2017-08-28,186.26954650878906
2017-08-29,183.18748474121094
2017-08-30,183.82960510253906
2017-08-31,184.21482849121094
2017-09-01,184.535888671875
2017-09-04,182.994873046875
2017-09-05,181.38966369628906
2017-09-06,180.10548400878906
2017-09-07,179.84866333007812
2017-09-08,179.65602111816406
2017-09-11,184.27903747558594
2017-09-12,187.04002380371094
2017-09-13,187.16844177246094
2017-09-14,187.29685974121094
2017-09-15,184.34326171875
2017-09-18,183.893798828125
2017-09-19,184.79270935058594
2017-09-20,185.04957580566406
2017-09-21,185.17796325683594
2017-09-22,184.92112731933594
2017-09-25,183.82960510253906
2017-09-26,182.48121643066406
2017-09-27,183.893798828125
2017-09-28,186.07688903808594
2017-09-29,189.67259216308594
2017-10-02,189.60836791992188
2017-10-03,189.92941284179688
2017-10-04,188.773681640625
2017-10-05,189.60836791992188
2017-10-06,189.03050231933594
2017-10-09,189.09469604492188
2017-10-10,189.47998046875
2017-10-11,189.15892028808594
2017-10-12,190.0578155517578
2017-10-13,189.47998046875
2017-10-16,188.64523315429688
2017-10-17,188.00315856933594
2017-10-18,187.617919921875
2017-10-19,188.96630859375
2017-10-20,191.08518981933594
2017-10-23,190.69993591308594
2017-10-24,191.14942932128906
2017-10-25,190.18626403808594
2017-10-26,195.13031005859375
2017-10-27,194.68089294433594
2017-10-30,193.91036987304688
2017-10-31,195.51559448242188
2017-11-01,196.47874450683594
2017-11-02,196.28610229492188
2017-11-03,194.4882354736328
2017-11-06,193.97457885742188
2017-11-07,193.39669799804688
2017-11-08,194.9376983642578
2017-11-09,194.80931091308594
2017-11-10,193.65353393554688
2017-11-13,192.69041442871094
2017-11-14,191.91989135742188
2017-11-15,191.02098083496094
2017-11-16,191.02098083496094
2017-11-17,192.4977569580078
2017-11-20,191.7272491455078
2017-11-21,192.11251831054688
2017-11-22,190.63571166992188
2017-11-23,190.57151794433594
2017-11-24,191.40621948242188
2017-11-27,188.19580078125
2017-11-28,188.51681518554688
2017-11-29,189.80101013183594
2017-11-30,190.8283233642578
2017-12-01,188.83787536621094
2017-12-04,191.21359252929688
2017-12-05,190.76412963867188
2017-12-06,190.50730895996094
2017-12-07,190.69993591308594
2017-12-08,191.08518981933594
2017-12-11,190.3146514892578
2017-12-12,191.08518981933594
2017-12-13,193.07566833496094
2017-12-14,192.9472198486328
2017-12-15,193.91036987304688
2017-12-18,195.13031005859375
2017-12-19,192.81881713867188
2017-12-20,191.40621948242188
2017-12-21,192.5619659423828
2017-12-22,191.34201049804688
2017-12-27,191.470458984375
2017-12-28,191.21359252929688
2017-12-29,190.443115234375
2018-01-03,190.37889099121094
2018-01-04,191.53463745117188
2018-01-05,192.69041442871094
2018-01-08,193.46090698242188
2018-01-09,198.2123565673828
2018-01-10,198.1481475830078
2018-01-11,200.1386260986328
2018-01-12,201.35861206054688
2018-01-15,201.03753662109375
2018-01-16,201.10174560546875
2018-01-17,203.2206268310547
2018-01-18,204.2479705810547
2018-01-19,203.9269256591797
2018-01-22,204.05532836914062
2018-01-23,202.77114868164062
2018-01-24,203.0922088623047
2018-01-25,201.74383544921875
2018-01-26,202.4501190185547
2018-01-29,201.48696899414062
2018-01-30,198.08392333984375
2018-01-31,196.41452026367188
2018-02-01,197.4418182373047
2018-02-02,197.63446044921875
2018-02-05,195.83660888671875
2018-02-06,189.09469604492188
2018-02-07,193.65353393554688
2018-02-08,192.9472198486328
2018-02-09,190.8925323486328
2018-02-12,194.5524444580078
2018-02-13,193.26824951171875
2018-02-14,196.41452026367188
2018-02-15,197.63446044921875
2018-02-16,197.89132690429688
2018-02-19,198.2123565673828
2018-02-20,199.5607147216797
2018-02-21,201.35861206054688
2018-02-22,200.01019287109375
2018-02-23,200.84487915039062
2018-02-26,201.74383544921875
2018-02-27,201.2943572998047
2018-02-28,200.33123779296875
2018-03-01,197.18504333496094
2018-03-02,192.30516052246094
2018-03-05,196.02923583984375
2018-03-06,195.51559448242188
2018-03-07,195.38714599609375
2018-03-08,198.34075927734375
2018-03-09,198.8544464111328
2018-03-12,200.52386474609375
2018-03-13,198.5334014892578
2018-03-14,198.5334014892578
2018-03-15,201.48696899414062
2018-03-16,201.74383544921875
2018-03-19,198.8544464111328
2018-03-20,200.78070068359375
2018-03-21,199.30389404296875
2018-03-22,195.9008331298828
2018-03-23,192.75460815429688
2018-03-26,199.8175811767578
2018-03-27,202.8353729248047
2018-03-28,203.2206268310547
2018-03-29,201.2301788330078
2018-04-03,199.1112823486328
2018-04-04,198.8544464111328
2018-04-05,199.6891632080078
2018-04-06,203.16497802734375
2018-04-09,202.7560577392578
2018-04-10,203.30130004882812
2018-04-11,205.61849975585938
2018-04-12,209.43505859375
2018-04-13,209.43505859375
2018-04-16,210.3892059326172
2018-04-17,213.45614624023438
2018-04-18,214.20579528808594
2018-04-19,213.18348693847656
2018-04-20,213.7969207763672
2018-04-23,214.20579528808594
2018-04-24,214.682861328125
2018-04-25,213.2516632080078
2018-04-26,216.04595947265625
2018-04-27,216.38670349121094
2018-04-30,216.4548797607422
2018-05-02,218.09056091308594
2018-05-03,215.2962646484375
2018-05-04,216.25039672851562
2018-05-07,216.65933227539062
2018-05-08,216.04595947265625
2018-05-09,216.93190002441406
2018-05-11,216.25039672851562
2018-05-14,214.54656982421875
2018-05-15,215.02365112304688
2018-05-16,213.9331817626953
2018-05-17,215.2281036376953
2018-05-18,214.61473083496094
2018-05-22,213.04722595214844
2018-05-23,209.09429931640625
2018-05-24,208.9580078125
2018-05-25,208.4127655029297
2018-05-28,208.14015197753906
2018-05-29,202.00636291503906
2018-05-30,201.3248291015625
2018-05-31,199.1439208984375
2018-06-01,202.3471221923828
2018-06-04,203.0286407470703
2018-06-05,201.18853759765625
2018-06-06,200.16622924804688
2018-06-07,202.21084594726562
2018-06-08,200.84776306152344
2018-06-11,204.25543212890625
2018-06-12,204.25543212890625
2018-06-13,203.64202880859375
2018-06-14,204.7324981689453
2018-06-15,202.55157470703125
2018-06-18,201.461181640625
2018-06-19,201.18853759765625
2018-06-20,201.25668334960938
2018-06-21,199.348388671875
2018-06-22,202.68788146972656
2018-06-25,198.8031768798828
2018-06-26,199.55282592773438
2018-06-27,199.75730895996094
2018-06-28,198.8031768798828
2018-06-29,200.4388427734375
2018-07-02,198.1897735595703
2018-07-03,199.96176147460938
2018-07-04,200.09808349609375
2018-07-05,201.7337188720703
2018-07-06,201.3929901123047
2018-07-09,203.57391357421875
2018-07-10,202.96051025390625
2018-07-11,201.3929901123047
2018-07-12,203.233154296875
2018-07-13,203.5057373046875
2018-07-16,202.68788146972656
2018-07-17,203.43756103515625
2018-07-18,205.07327270507812
2018-07-19,204.25543212890625
2018-07-20,203.09683227539062
2018-07-23,203.30130004882812
2018-07-24,204.3917236328125
2018-07-25,203.0286407470703
2018-07-26,204.7324981689453
2018-07-27,205.48219299316406
2018-07-30,206.2318572998047
2018-07-31,207.66311645507812
2018-08-02,205.2777099609375
2018-08-03,205.3458709716797
2018-08-06,203.98280334472656
2018-08-07,205.5503387451172
2018-08-08,204.8688201904297
2018-08-09,205.48219299316406
2018-08-10,203.0286407470703
2018-08-13,202.21084594726562
2018-08-14,202.0745391845703
2018-08-15,200.9158935546875
2018-08-16,202.21084594726562
2018-08-17,201.3929901123047
2018-08-20,201.59742736816406
2018-08-21,202.3471221923828
2018-08-22,202.55157470703125
2018-08-23,203.0286407470703
2018-08-24,202.96051025390625
2018-08-27,204.3235626220703
2018-08-28,203.3694305419922
2018-08-29,203.84649658203125
2018-08-30,202.7560577392578
2018-08-31,201.18853759765625
2018-09-03,202.55157470703125
2018-09-04,201.461181640625
2018-09-05,201.80191040039062
2018-09-06,202.2789764404297
2018-09-07,202.41529846191406
2018-09-10,205.41400146484375
2018-09-11,203.84649658203125
2018-09-12,203.98280334472656
2018-09-13,203.84649658203125
2018-09-14,203.710205078125
2018-09-17,203.9146728515625
2018-09-18,204.11912536621094
2018-09-19,205.89111328125
2018-09-20,208.48094177246094
2018-09-21,209.50323486328125
2018-09-24,209.36695861816406
2018-09-25,211.27520751953125
2018-09-26,212.433837890625
2018-09-27,212.70643615722656
2018-09-28,211.41151428222656
2018-10-01,212.02493286132812
2018-10-02,209.98031616210938
2018-10-03,210.661865234375
2018-10-04,212.36569213867188
2018-10-05,212.36569213867188
2018-10-08,210.86630249023438
2018-10-09,214.00132751464844
2018-10-10,213.31979370117188
2018-10-11,205.2777099609375
2018-10-12,206.0955352783203
2018-10-15,205.89111328125
2018-10-16,206.8452606201172
2018-10-17,207.11785888671875
2018-10-18,207.25418090820312
2018-10-19,209.50323486328125
2018-10-22,209.77581787109375
2018-10-23,205.005126953125
2018-10-24,204.3235626220703
2018-10-25,205.41400146484375
2018-10-26,203.0286407470703
2018-10-29,208.00384521484375
2018-10-30,209.77581787109375
2018-10-31,213.45614624023438
2018-11-01,212.97906494140625
2018-11-02,212.433837890625
2018-11-05,212.1612091064453
2018-11-06,211.68414306640625
2018-11-07,213.5242462158203
2018-11-08,213.8650360107422
2018-11-09,214.27395629882812
2018-11-12,212.36569213867188
2018-11-13,213.38796997070312
2018-11-14,212.8427276611328
2018-11-15,211.07077026367188
2018-11-16,210.86630249023438
2018-11-19,208.00384521484375
2018-11-20,205.82296752929688
2018-11-21,209.09429931640625
2018-11-22,207.3223419189453
2018-11-23,208.48094177246094
2018-11-26,211.88858032226562
2018-11-27,212.22933959960938
2018-11-28,211.82041931152344
2018-11-29,213.72877502441406
2018-11-30,213.66058349609375
2018-12-03,214.88731384277344
2018-12-04,213.72877502441406
2018-12-05,209.6395263671875
2018-12-06,202.55157470703125
2018-12-07,204.52804565429688
2018-12-10,200.71144104003906
2018-12-11,201.6655731201172
2018-12-12,204.45986938476562
2018-12-13,204.80064392089844
2018-12-14,202.82420349121094
2018-12-17,198.5987091064453
2018-12-18,198.053466796875
2018-12-19,199.62100219726562
2018-12-20,197.71273803710938
2018-12-21,196.96302795410156
2018-12-27,193.62350463867188
2018-12-28,199.75730895996094
2019-01-03,199.68917846679688
2019-01-04,202.55157470703125
2019-01-07,200.84776306152344
2019-01-08,203.233154296875
2019-01-09,203.9146728515625
2019-01-10,206.91339111328125
2019-01-11,207.5267791748047
2019-01-14,207.11785888671875
2019-01-15,206.8452606201172
2019-01-16,208.6172332763672
2019-01-17,209.843994140625
2019-01-18,214.1376495361328
2019-01-21,214.54656982421875
2019-01-22,213.1153564453125
2019-01-23,212.22933959960938
2019-01-24,213.8650360107422
2019-01-25,213.38796997070312
2019-01-28,212.0930633544922
2019-01-29,213.04722595214844
2019-01-30,213.18348693847656
2019-01-31,212.433837890625
2019-02-01,213.72877502441406
2019-02-04,214.00132751464844
2019-02-05,214.95547485351562
2019-02-06,214.61473083496094
2019-02-07,215.8415069580078
2019-02-08,215.36441040039062
2019-02-11,216.59115600585938
2019-02-12,217.8179473876953
2019-02-13,218.09056091308594
2019-02-14,216.59115600585938
2019-02-15,219.5217742919922
2019-02-18,218.7039337158203
2019-02-19,219.86253356933594
2019-02-20,220.88485717773438
2019-02-21,221.7708282470703
2019-02-22,222.38418579101562
2019-02-25,223.9517364501953
2019-02-26,224.90586853027344
2019-02-27,224.15618896484375
2019-02-28,224.90586853027344
2019-03-01,224.36065673828125
2019-03-04,224.63327026367188
2019-03-05,224.15618896484375
2019-03-06,224.83770751953125
2019-03-07,222.4523468017578
2019-03-08,222.0434112548828
2019-03-11,223.20204162597656
2019-03-12,222.65682983398438
2019-03-13,224.83770751953125
2019-03-14,226.6096954345703
2019-03-15,229.19952392578125
2019-03-18,230.5626220703125
2019-03-19,231.1759796142578
2019-03-20,227.4957275390625
2019-03-21,226.88233947753906
2019-03-22,224.08802795410156
2019-03-25,223.7472381591797
2019-03-26,224.36065673828125
2019-03-27,224.2243194580078
2019-03-28,224.0198974609375
2019-03-29,224.90586853027344
2019-04-01,226.40525817871094
2019-04-02,226.8141632080078
2019-04-03,228.31353759765625
2019-04-04,227.0186309814453
2019-04-05,230.19876098632812
2019-04-08,228.39187622070312
2019-04-09,228.17503356933594
2019-04-10,227.59683227539062
2019-04-11,228.9700469970703
2019-04-12,229.18692016601562
2019-04-15,231.71656799316406
2019-04-16,234.89669799804688
2019-04-17,236.1254119873047
2019-04-18,237.20953369140625
2019-04-23,235.98081970214844
2019-04-24,233.88485717773438
2019-04-25,235.11351013183594
2019-04-26,235.3303680419922
2019-04-29,234.53529357910156
2019-04-30,234.8244171142578
2019-05-02,233.30661010742188
2019-05-03,234.31851196289062
2019-05-06,231.57199096679688
2019-05-07,229.90965270996094
2019-05-08,230.63243103027344
2019-05-09,226.80177307128906
2019-05-10,228.75323486328125
2019-05-13,226.94631958007812
2019-05-14,228.39187622070312
2019-05-15,232.07794189453125
