Date,FEVR.L
2016-05-25,701.3988647460938
2016-05-26,697.9020385742188
2016-05-27,707.3939208984375
2016-05-31,729.3749389648438
2016-06-01,728.87548828125
2016-06-02,714.3878173828125
2016-06-03,727.876220703125
2016-06-06,727.3766479492188
2016-06-07,724.37939453125
2016-06-08,722.381103515625
2016-06-09,726.877197265625
2016-06-10,724.37939453125
2016-06-13,697.4024047851562
2016-06-14,673.9225463867188
2016-06-15,665.429931640625
2016-06-16,651.9412231445312
2016-06-17,665.9293823242188
2016-06-20,705.3954467773438
2016-06-21,724.37939453125
2016-06-22,699.4006958007812
2016-06-23,714.3878173828125
2016-06-24,670.9249267578125
2016-06-27,629.960205078125
2016-06-28,656.4376220703125
2016-06-29,707.8934326171875
2016-06-30,720.3827514648438
2016-07-01,728.3759765625
2016-07-04,697.4024047851562
2016-07-05,685.4126586914062
2016-07-06,705.8952026367188
2016-07-07,713.3887329101562
2016-07-08,719.383544921875
2016-07-11,736.86865234375
2016-07-12,724.8787841796875
2016-07-13,735.8694458007812
2016-07-14,721.3818969726562
2016-07-15,718.3844604492188
2016-07-18,732.8720092773438
2016-07-19,737.8677368164062
2016-07-20,769.3406982421875
2016-07-21,784.327880859375
2016-07-22,764.8447265625
2016-07-25,806.8086547851562
2016-07-26,811.3047485351562
2016-07-27,850.77099609375
2016-07-28,899.2294921875
2016-07-29,909.2208862304688
2016-08-01,889.7376708984375
2016-08-02,916.21484375
2016-08-03,915.2156372070312
2016-08-04,919.2122802734375
2016-08-05,944.1911010742188
2016-08-08,933.200439453125
2016-08-09,961.6759643554688
2016-08-10,964.1737670898438
2016-08-11,972.1826171875
2016-08-12,974.680419921875
2016-08-15,984.17236328125
2016-08-16,989.1681518554688
2016-08-17,998.1607055664062
2016-08-18,999.1597900390625
2016-08-19,995.6629028320312
2016-08-22,996.1625366210938
2016-08-23,995.6629028320312
2016-08-24,1001.1582641601562
2016-08-25,981.6746215820312
2016-08-26,981.1748657226562
2016-08-30,989.1681518554688
2016-08-31,982.174072265625
2016-09-01,989.6677856445312
2016-09-02,998.1607055664062
2016-09-05,1017.1446533203125
2016-09-06,988.6685791015625
2016-09-07,1002.1571655273438
2016-09-08,991.1665649414062
2016-09-09,941.2085571289062
2016-09-12,955.6964111328125
2016-09-13,959.6930541992188
2016-09-14,969.1849975585938
2016-09-15,985.6712036132812
2016-09-16,988.6685791015625
2016-09-19,991.6660766601562
2016-09-20,985.171630859375
2016-09-21,989.1681518554688
2016-09-22,1010.1504516601562
2016-09-23,998.1607055664062
2016-09-26,998.1607055664062
2016-09-27,996.661865234375
2016-09-28,994.1639404296875
2016-09-29,990.16748046875
2016-09-30,969.1849975585938
2016-10-03,979.6762084960938
2016-10-04,994.6635131835938
2016-10-05,958.6939086914062
2016-10-06,975.18017578125
2016-10-07,963.1900634765625
2016-10-10,954.697265625
2016-10-11,949.7014770507812
2016-10-12,945.205078125
2016-10-13,951.2000732421875
2016-10-14,956.1959838867188
2016-10-17,947.2034301757812
2016-10-18,949.2017822265625
2016-10-19,979.1766357421875
2016-10-20,964.189208984375
2016-10-21,970.6836547851562
2016-10-24,979.1766357421875
2016-10-25,949.7014770507812
2016-10-26,950.7006225585938
2016-10-27,955.6964111328125
2016-10-28,971.183349609375
2016-10-31,962.6904907226562
2016-11-01,962.1910400390625
2016-11-02,966.1875610351562
2016-11-03,967.686279296875
2016-11-04,968.1858520507812
2016-11-07,1081.0906982421875
2016-11-08,1099.075927734375
2016-11-09,1085.087646484375
2016-11-10,1058.1104736328125
2016-11-11,1055.1126708984375
2016-11-14,1059.109619140625
2016-11-15,1052.1151123046875
2016-11-16,1050.116943359375
2016-11-17,1054.11376953125
2016-11-18,1086.0867919921875
2016-11-21,1060.1087646484375
2016-11-22,1061.1075439453125
2016-11-23,1053.1142578125
2016-11-24,1057.11083984375
2016-11-25,1057.11083984375
2016-11-28,1053.1142578125
2016-11-29,1049.1177978515625
2016-11-30,1069.10107421875
2016-12-01,1039.126220703125
2016-12-02,1035.129638671875
2016-12-05,1029.134521484375
2016-12-06,1028.135498046875
2016-12-07,1019.14306640625
2016-12-08,1036.1285400390625
2016-12-09,1069.10107421875
2016-12-12,1072.098388671875
2016-12-13,1075.0960693359375
2016-12-14,1069.10107421875
2016-12-15,1092.0816650390625
2016-12-16,1084.088623046875
2016-12-19,1108.068115234375
2016-12-20,1111.06591796875
2016-12-21,1097.077392578125
2016-12-22,1114.0634765625
2016-12-23,1122.0565185546875
2016-12-28,1127.05224609375
2016-12-29,1126.0533447265625
2016-12-30,1138.04296875
2017-01-03,1131.0489501953125
2017-01-04,1099.075927734375
2017-01-05,1099.075927734375
2017-01-06,1102.0731201171875
2017-01-09,1109.0672607421875
2017-01-10,1113.06396484375
2017-01-11,1104.0716552734375
2017-01-12,1108.068115234375
2017-01-13,1110.066650390625
2017-01-16,1114.0634765625
2017-01-17,1104.0716552734375
2017-01-18,1124.054931640625
2017-01-19,1114.0634765625
2017-01-20,1119.058837890625
2017-01-23,1134.0462646484375
2017-01-24,1201.9892578125
2017-01-25,1213.9794921875
2017-01-26,1210.9814453125
2017-01-27,1208.9835205078125
2017-01-30,1253.9456787109375
2017-01-31,1261.939208984375
2017-02-01,1281.9222412109375
2017-02-02,1300.9061279296875
2017-02-03,1328.8824462890625
2017-02-06,1321.8885498046875
2017-02-07,1339.873291015625
2017-02-08,1328.8824462890625
2017-02-09,1299.9068603515625
2017-02-10,1303.9033203125
2017-02-13,1299.9068603515625
2017-02-14,1294.9111328125
2017-02-15,1315.8934326171875
2017-02-16,1319.89013671875
2017-02-17,1329.8817138671875
2017-02-20,1328.8824462890625
2017-02-21,1346.867431640625
2017-02-22,1393.8280029296875
2017-02-23,1394.8271484375
2017-02-24,1394.8271484375
2017-02-27,1398.82373046875
2017-02-28,1404.81884765625
2017-03-01,1455.7757568359375
2017-03-02,1445.7843017578125
2017-03-03,1451.779296875
2017-03-06,1454.776611328125
2017-03-07,1462.7698974609375
2017-03-08,1458.773193359375
2017-03-09,1482.753173828125
2017-03-10,1489.747314453125
2017-03-13,1522.7197265625
2017-03-14,1512.72802734375
2017-03-15,1491.7457275390625
2017-03-16,1498.7398681640625
2017-03-17,1518.722900390625
2017-03-20,1460.771728515625
2017-03-21,1497.7406005859375
2017-03-22,1432.79541015625
2017-03-23,1471.762451171875
2017-03-24,1466.7666015625
2017-03-27,1448.7818603515625
2017-03-28,1476.7584228515625
2017-03-29,1507.732177734375
2017-03-30,1503.7354736328125
2017-03-31,1503.7354736328125
2017-04-03,1488.748291015625
2017-04-04,1492.744873046875
2017-04-05,1511.7286376953125
2017-04-06,1551.6953125
2017-04-07,1548.6976318359375
2017-04-10,1559.6884765625
2017-04-11,1545.700439453125
2017-04-12,1551.6953125
2017-04-13,1573.6767578125
2017-04-18,1582.6693115234375
2017-04-19,1570.6793212890625
2017-04-20,1568.7279052734375
2017-04-21,1570.7264404296875
2017-04-24,1581.717529296875
2017-04-25,1647.6639404296875
2017-04-26,1641.6685791015625
2017-04-27,1648.6634521484375
2017-04-28,1626.6806640625
2017-05-02,1648.6634521484375
2017-05-03,1625.681640625
2017-05-04,1638.67138671875
2017-05-05,1638.67138671875
2017-05-08,1639.67041015625
2017-05-09,1665.6497802734375
2017-05-10,1693.6265869140625
2017-05-11,1705.6168212890625
2017-05-12,1702.6195068359375
2017-05-15,1658.6552734375
2017-05-16,1703.6185302734375
2017-05-17,1664.6502685546875
2017-05-18,1639.67041015625
2017-05-19,1670.645263671875
2017-05-22,1690.629150390625
2017-05-23,1720.604736328125
2017-05-24,1746.583740234375
2017-05-25,1710.61279296875
2017-05-26,1718.6064453125
2017-05-30,1758.5740966796875
2017-05-31,1755.5765380859375
2017-06-01,1743.586181640625
2017-06-02,1768.5660400390625
2017-06-05,1764.569091796875
2017-06-06,1695.6248779296875
2017-06-07,1741.587646484375
2017-06-08,1707.6153564453125
2017-06-09,1712.6114501953125
2017-06-12,1634.674560546875
2017-06-13,1660.653564453125
2017-06-14,1656.65673828125
2017-06-15,1609.6944580078125
2017-06-16,1666.6484375
2017-06-19,1698.62255859375
2017-06-20,1668.6468505859375
2017-06-21,1666.6484375
2017-06-22,1661.652587890625
2017-06-23,1664.6502685546875
2017-06-26,1691.58154296875
2017-06-27,1680.779052734375
2017-06-28,1673.6429443359375
2017-06-29,1673.6429443359375
2017-06-30,1703.6185302734375
2017-07-03,1703.6185302734375
2017-07-04,1688.6307373046875
2017-07-05,1686.6326904296875
2017-07-06,1684.6339111328125
2017-07-07,1715.60888671875
2017-07-10,1716.608154296875
2017-07-11,1702.32763671875
2017-07-12,1713.6103515625
2017-07-13,1722.6033935546875
2017-07-14,1698.62255859375
2017-07-17,1697.6234130859375
2017-07-18,1761.5714111328125
2017-07-19,1779.55712890625
2017-07-20,1780.5562744140625
2017-07-21,1782.554443359375
2017-07-24,1743.586181640625
2017-07-25,2056.332763671875
2017-07-26,2158.25
2017-07-27,2056.332763671875
2017-07-28,2135.268310546875
2017-07-31,2147.259033203125
2017-08-01,2167.242431640625
2017-08-02,2166.24365234375
2017-08-03,2186.227294921875
2017-08-04,2261.16650390625
2017-08-07,2245.1796875
2017-08-08,2298.13623046875
2017-08-09,2304.1318359375
2017-08-10,2309.15771484375
2017-08-11,2283.178466796875
2017-08-14,2348.126708984375
2017-08-15,2366.112548828125
2017-08-16,2410.077392578125
2017-08-17,2373.1064453125
2017-08-18,2384.097900390625
2017-08-21,2399.0859375
2017-08-22,2456.040771484375
2017-08-23,2438.05517578125
2017-08-24,2452.04345703125
2017-08-25,2398.087158203125
2017-08-29,2399.0859375
2017-08-30,2431.060791015625
2017-08-31,2464.0341796875
2017-09-01,2483.018798828125
2017-09-04,2480.021484375
2017-09-05,2448.047119140625
2017-09-06,2444.05029296875
2017-09-07,2423.06689453125
2017-09-08,2454.0419921875
2017-09-11,2438.05517578125
2017-09-12,2423.06689453125
2017-09-13,2435.056884765625
2017-09-14,2380.10107421875
2017-09-15,2279.181640625
2017-09-18,2244.209716796875
2017-09-19,2239.2138671875
2017-09-20,2226.223876953125
2017-09-21,2228.222900390625
2017-09-22,2288.17431640625
2017-09-25,2258.1982421875
2017-09-26,2238.214111328125
2017-09-27,2138.294189453125
2017-09-28,2186.255859375
2017-09-29,2185.256591796875
2017-10-02,2204.2412109375
2017-10-03,2213.234375
2017-10-04,2213.234375
2017-10-05,2206.240234375
2017-10-06,2196.248046875
2017-10-09,2165.272216796875
2017-10-10,2131.29931640625
2017-10-11,2168.2705078125
2017-10-12,2203.241943359375
2017-10-13,2168.2705078125
2017-10-16,2190.252685546875
2017-10-17,2184.25732421875
2017-10-18,2183.2578125
2017-10-19,2163.2744140625
2017-10-20,2128.302490234375
2017-10-23,2093.329833984375
2017-10-24,2116.31201171875
2017-10-25,2138.294189453125
2017-10-26,2153.2822265625
2017-10-27,2144.2890625
2017-10-30,2148.286376953125
2017-10-31,2119.309326171875
2017-11-01,2023.3858642578125
2017-11-02,1909.4766845703125
2017-11-03,1960.43603515625
2017-11-06,1959.4368896484375
2017-11-07,2251.203857421875
2017-11-08,2041.3712158203125
2017-11-09,2058.357666015625
2017-11-10,2049.365234375
2017-11-13,1984.4166259765625
2017-11-14,1989.4127197265625
2017-11-15,1918.469482421875
2017-11-16,1978.4215087890625
2017-11-17,1931.459228515625
2017-11-20,1964.4327392578125
2017-11-21,1981.41943359375
2017-11-22,1983.4176025390625
2017-11-23,1983.4176025390625
2017-11-24,2011.3955078125
2017-11-27,2025.3841552734375
2017-11-28,2000.4041748046875
2017-11-29,2033.3778076171875
2017-11-30,1948.4456787109375
2017-12-01,1954.4407958984375
2017-12-04,1938.4532470703125
2017-12-05,1970.4281005859375
2017-12-06,1898.4853515625
2017-12-07,1933.4573974609375
2017-12-08,1935.455810546875
2017-12-11,1924.4649658203125
2017-12-12,1963.43359375
2017-12-13,1950.444091796875
2017-12-14,1954.4407958984375
2017-12-15,1960.43603515625
2017-12-18,1996.407470703125
2017-12-19,2123.306396484375
2017-12-20,2131.29931640625
2017-12-21,2154.28125
2017-12-22,2169.26953125
2017-12-27,2226.223876953125
2017-12-28,2233.21826171875
2017-12-29,2275.185302734375
2018-01-02,2210.236572265625
2018-01-03,2233.21826171875
2018-01-04,2249.20654296875
2018-01-05,2219.229736328125
2018-01-08,2152.282470703125
2018-01-09,2179.261474609375
2018-01-10,2124.30517578125
2018-01-11,2103.322021484375
2018-01-12,2140.29248046875
2018-01-15,2108.318359375
2018-01-16,2121.30712890625
2018-01-17,2120.308837890625
2018-01-18,2170.2685546875
2018-01-19,2382.09912109375
2018-01-22,2435.056884765625
2018-01-23,2433.05859375
2018-01-24,2395.08935546875
2018-01-25,2430.06201171875
2018-01-26,2500.005615234375
2018-01-29,2477.02392578125
2018-01-30,2446.04833984375
2018-01-31,2446.04833984375
2018-02-01,2503.00341796875
2018-02-02,2499.006103515625
2018-02-05,2398.087158203125
2018-02-06,2359.117431640625
2018-02-07,2367.111328125
2018-02-08,2324.146240234375
2018-02-09,2289.173828125
2018-02-12,2300.164794921875
2018-02-13,2312.155517578125
2018-02-14,2427.063720703125
2018-02-15,2422.0673828125
2018-02-16,2504.001953125
2018-02-19,2474.026123046875
2018-02-20,2509.997314453125
2018-02-21,2540.972412109375
2018-02-22,2527.98291015625
2018-02-23,2528.982177734375
2018-02-26,2581.9404296875
2018-02-27,2558.95849609375
2018-02-28,2481.021240234375
2018-03-01,2511.996337890625
2018-03-02,2544.969482421875
2018-03-05,2625.905029296875
2018-03-06,2655.881591796875
2018-03-07,2657.87939453125
2018-03-08,2688.85498046875
2018-03-09,2817.751953125
2018-03-12,2689.854248046875
2018-03-13,2592.931640625
2018-03-14,2804.761962890625
2018-03-15,2899.686279296875
2018-03-16,2897.688232421875
2018-03-19,2892.6923828125
2018-03-20,2845.729736328125
2018-03-21,2947.648681640625
2018-03-22,2954.642578125
2018-03-23,2804.761962890625
2018-03-26,2766.79296875
2018-03-27,2806.760986328125
2018-03-28,2747.80810546875
2018-03-29,2629.902099609375
2018-04-03,2699.845947265625
2018-04-04,2606.92041015625
2018-04-05,2686.8564453125
2018-04-06,2702.84375
2018-04-09,2682.859619140625
2018-04-10,2747.80810546875
2018-04-11,2685.857421875
2018-04-12,2652.8837890625
2018-04-13,2655.881591796875
2018-04-16,2686.8564453125
2018-04-17,2747.80810546875
2018-04-18,2703.8427734375
2018-04-19,2682.935546875
2018-04-20,2702.920166015625
2018-04-23,2726.901611328125
2018-04-24,2821.828369140625
2018-04-25,2692.927490234375
2018-04-26,2763.873291015625
2018-04-27,2775.86376953125
2018-04-30,2833.819580078125
2018-05-01,2837.81591796875
2018-05-02,2881.78271484375
2018-05-03,2850.806640625
2018-05-04,2819.830322265625
2018-05-08,2869.79150390625
2018-05-09,2867.79296875
2018-05-10,2839.81494140625
2018-05-11,2880.783447265625
2018-05-14,2907.76220703125
2018-05-15,2907.76220703125
2018-05-16,2922.750732421875
2018-05-17,2754.8798828125
2018-05-18,2819.830322265625
2018-05-21,2812.83544921875
2018-05-22,2879.78369140625
2018-05-23,2902.766357421875
2018-05-24,2971.71337890625
2018-05-25,3036.66259765625
2018-05-29,3007.685546875
2018-05-30,3007.685546875
2018-05-31,3001.68994140625
2018-06-01,2983.7041015625
2018-06-04,3034.66455078125
2018-06-05,3024.672607421875
2018-06-06,3078.631103515625
2018-06-07,3078.631103515625
2018-06-08,3072.6357421875
2018-06-11,3135.5869140625
2018-06-12,3125.594970703125
2018-06-13,3186.548095703125
2018-06-14,3312.451171875
2018-06-15,3272.4814453125
2018-06-18,3277.47802734375
2018-06-19,3308.454345703125
2018-06-20,3368.408203125
2018-06-21,3364.4111328125
2018-06-22,3425.364013671875
2018-06-25,3357.416259765625
2018-06-26,3411.37451171875
2018-06-27,3388.392333984375
2018-06-28,3387.39306640625
2018-06-29,3387.39306640625
2018-07-02,3395.38671875
2018-07-03,3398.385009765625
2018-07-04,3383.396728515625
2018-07-05,3358.415771484375
2018-07-06,3377.401123046875
2018-07-09,3416.37109375
2018-07-10,3500.306640625
2018-07-11,3617.216552734375
2018-07-12,3637.201171875
2018-07-13,3602.2275390625
2018-07-16,3597.231689453125
2018-07-17,3617.216552734375
2018-07-18,3579.24560546875
2018-07-19,3567.2548828125
2018-07-20,3509.29931640625
2018-07-23,3452.343505859375
2018-07-24,3647.193603515625
2018-07-25,3637.201171875
2018-07-26,3596.232421875
2018-07-27,3547.2705078125
2018-07-30,3535.279541015625
2018-07-31,3442.350830078125
2018-08-01,3569.25341796875
2018-08-02,3567.2548828125
2018-08-03,3625.209716796875
2018-08-06,3677.170166015625
2018-08-07,3575.248779296875
2018-08-08,3482.320068359375
2018-08-09,3514.338134765625
2018-08-10,3461.377685546875
2018-08-13,3413.4150390625
2018-08-14,3462.377685546875
2018-08-15,3452.38525390625
2018-08-16,3452.38525390625
2018-08-17,3436.3974609375
2018-08-20,3457.38134765625
2018-08-21,3417.411376953125
2018-08-22,3349.463134765625
2018-08-23,3460.37939453125
2018-08-24,3457.38134765625
2018-08-28,3585.284912109375
2018-08-29,3600.273193359375
2018-08-30,3657.229736328125
2018-08-31,3720.18212890625
2018-09-03,3784.133544921875
2018-09-04,3783.134765625
2018-09-05,3732.17333984375
2018-09-06,3834.095947265625
2018-09-07,3828.1005859375
2018-09-10,3953.00634765625
2018-09-11,3893.051025390625
2018-09-12,3829.10009765625
2018-09-13,3791.12890625
2018-09-14,3860.076416015625
2018-09-17,3747.162109375
2018-09-18,3754.15625
2018-09-19,3670.22021484375
2018-09-20,3663.225830078125
2018-09-21,3634.2470703125
2018-09-24,3636.245849609375
2018-09-25,3669.220703125
2018-09-26,3679.21337890625
2018-09-27,3655.231201171875
2018-09-28,3605.26904296875
2018-10-01,3639.24365234375
2018-10-02,3556.306640625
2018-10-03,3629.251220703125
2018-10-04,3361.454345703125
2018-10-05,3219.56103515625
2018-10-08,2887.8125
2018-10-09,2947.767578125
2018-10-10,2619.016357421875
2018-10-11,2742.92236328125
2018-10-12,2955.76171875
2018-10-15,2847.8427734375
2018-10-16,2891.809814453125
2018-10-17,2880.818359375
2018-10-18,2887.8125
2018-10-19,2808.87255859375
2018-10-22,2797.881103515625
2018-10-23,2673.974365234375
2018-10-24,2734.92919921875
2018-10-25,2767.9033203125
2018-10-26,2708.948486328125
2018-10-29,2762.906982421875
2018-10-30,2762.906982421875
2018-10-31,2778.89501953125
2018-11-01,2834.852783203125
2018-11-02,2889.8115234375
2018-11-05,2805.87451171875
2018-11-06,2813.869140625
2018-11-07,2838.849853515625
2018-11-08,2952.763427734375
2018-11-09,2921.787109375
2018-11-12,2793.88427734375
2018-11-13,2897.80517578125
2018-11-14,2897.80517578125
2018-11-15,2903.80078125
2018-11-16,2883.815673828125
2018-11-19,2865.82958984375
2018-11-20,2676.972412109375
2018-11-21,2614.020263671875
2018-11-22,2517.09326171875
2018-11-23,2446.14697265625
2018-11-26,2550.06884765625
2018-11-27,2372.203369140625
2018-11-28,2311.249267578125
2018-11-29,2340.22705078125
2018-11-30,2390.189453125
2018-12-03,2481.121337890625
2018-12-04,2406.177734375
2018-12-05,2378.198974609375
2018-12-06,2256.291015625
2018-12-07,2274.277587890625
2018-12-10,2244.30029296875
2018-12-11,2257.2900390625
2018-12-12,2365.208740234375
2018-12-13,2423.16455078125
2018-12-14,2365.208740234375
2018-12-17,2272.279052734375
2018-12-18,2192.339599609375
2018-12-19,2207.328369140625
2018-12-20,2144.37548828125
2018-12-21,2147.373779296875
2018-12-24,2213.32373046875
2018-12-27,2129.386962890625
2018-12-28,2225.314208984375
2018-12-31,2197.33544921875
2019-01-02,2245.299560546875
2019-01-03,2234.307373046875
2019-01-04,2345.22412109375
2019-01-07,2385.193603515625
2019-01-08,2398.18408203125
2019-01-09,2465.1328125
2019-01-10,2509.099609375
2019-01-11,2511.09814453125
2019-01-14,2461.136474609375
2019-01-15,2469.129638671875
2019-01-16,2574.050537109375
2019-01-17,2590.038330078125
2019-01-18,2703.951904296875
2019-01-21,2759.909423828125
2019-01-22,2741.92333984375
2019-01-23,2596.033935546875
2019-01-24,2945.769287109375
2019-01-25,2646.9951171875
2019-01-28,2599.03173828125
2019-01-29,2459.137451171875
2019-01-30,2480.12158203125
2019-01-31,2569.05419921875
2019-02-01,2598.0322265625
2019-02-04,2618.016845703125
2019-02-05,2589.03857421875
2019-02-06,2638.001953125
2019-02-07,2629.008544921875
2019-02-08,2647.994384765625
2019-02-11,2716.94189453125
2019-02-12,2704.951416015625
2019-02-13,2808.87255859375
2019-02-14,2854.837890625
2019-02-15,2790.885986328125
2019-02-18,2793.88427734375
2019-02-19,2790.885986328125
2019-02-20,2803.876220703125
2019-02-21,2765.90478515625
2019-02-22,2761.908203125
2019-02-25,2739.9248046875
2019-02-26,2727.933837890625
2019-02-27,2636.00390625
2019-02-28,2675.973388671875
2019-03-01,2739.9248046875
2019-03-04,2728.93310546875
2019-03-05,2734.92919921875
2019-03-06,2710.947021484375
2019-03-07,2671.97607421875
2019-03-08,2700.9541015625
2019-03-11,2718.94091796875
2019-03-12,2751.915771484375
2019-03-13,2685.9658203125
2019-03-14,2685.9658203125
2019-03-15,2747.9189453125
2019-03-18,2786.88916015625
2019-03-19,2827.8583984375
2019-03-20,2828.857177734375
2019-03-21,2853.83837890625
2019-03-22,2589.03857421875
2019-03-25,2540.076171875
2019-03-26,2697.956787109375
2019-03-27,2909.796142578125
2019-03-28,2995.730712890625
2019-03-29,3016.71484375
2019-04-01,3007.721923828125
2019-04-02,3027.70703125
2019-04-03,3013.71728515625
2019-04-04,3007.721923828125
2019-04-05,2941.771728515625
2019-04-08,2952.763427734375
2019-04-09,2897.80517578125
2019-04-10,2989.73583984375
2019-04-11,3028.706298828125
2019-04-12,3061.680908203125
2019-04-15,3092.65771484375
2019-04-16,3097.654052734375
2019-04-17,3102.650390625
2019-04-18,3114.640869140625
2019-04-23,3092.65771484375
2019-04-24,3118.6376953125
2019-04-25,3108.748046875
2019-04-26,3116.741455078125
2019-04-29,3117.741455078125
2019-04-30,3141.724365234375
2019-05-01,3182.6943359375
2019-05-02,3196.684326171875
2019-05-03,3186.691650390625
