Date,WHRL4.SA
2015-08-24,1.215343713760376
2015-08-25,1.2736443281173706
2015-08-26,1.3005526065826416
2015-08-27,1.3140066862106323
2015-08-28,1.3140066862106323
2015-08-31,1.3140066862106323
2015-09-01,1.3184913396835327
2015-09-02,1.3095217943191528
2015-09-03,1.3723068237304688
2015-09-04,1.3812764883041382
2015-09-08,1.3812764883041382
2015-09-09,1.3453989028930664
2015-09-10,1.349884033203125
2015-09-11,1.349884033203125
2015-09-14,1.3812764883041382
2015-09-15,1.4126688241958618
2015-09-16,1.4081844091415405
2015-09-17,1.3723068237304688
2015-09-18,1.3767919540405273
2015-09-21,1.3095217943191528
2015-09-22,1.2870984077453613
2015-09-23,1.3767919540405273
2015-09-24,1.3453989028930664
2015-09-25,1.349884033203125
2015-09-28,1.3409144878387451
2015-09-29,1.3005526065826416
2015-09-30,1.2691597938537598
2015-10-01,1.3184913396835327
2015-10-02,1.27812922000885
2015-10-05,1.3095217943191528
2015-10-06,1.3409144878387451
2015-10-07,1.3409144878387451
2015-10-08,1.3005526065826416
2015-10-09,1.3409144878387451
2015-10-13,1.3453989028930664
2015-10-14,1.3453989028930664
2015-10-15,1.3453989028930664
2015-10-16,1.3184913396835327
2015-10-19,1.3184913396835327
2015-10-20,1.3184913396835327
2015-10-21,1.3184913396835327
2015-10-22,1.322975754737854
2015-10-23,1.3005526065826416
2015-10-26,1.3095217943191528
2015-10-27,1.2691597938537598
2015-10-28,1.2601903676986694
2015-10-29,1.255705714225769
2015-10-30,1.2198286056518555
2015-11-03,1.1884359121322632
2015-11-04,1.1884359121322632
2015-11-05,1.2063744068145752
2015-11-06,1.2691597938537598
2015-11-09,1.2332826852798462
2015-11-10,1.2332826852798462
2015-11-11,1.2325128316879272
2015-11-12,1.2750132083892822
2015-11-13,1.2750132083892822
2015-11-16,1.2277905941009521
2015-11-17,1.2277905941009521
2015-11-18,1.1900123357772827
2015-11-19,1.246679663658142
2015-11-23,1.2183458805084229
2015-11-24,1.246679663658142
2015-11-25,1.2419573068618774
2015-11-26,1.3411251306533813
2015-11-27,1.2136237621307373
2015-11-30,1.2325128316879272
2015-12-01,1.2277905941009521
2015-12-02,1.2230682373046875
2015-12-03,1.180567979812622
2015-12-04,1.204179048538208
2015-12-07,1.2277905941009521
2015-12-08,1.208901286125183
2015-12-09,1.180567979812622
2015-12-10,1.180567979812622
2015-12-11,1.1711233854293823
2015-12-14,1.1664009094238281
2015-12-15,1.175845742225647
2015-12-16,1.1711233854293823
2015-12-17,1.1711233854293823
2015-12-18,1.1664009094238281
2015-12-21,1.199457049369812
2015-12-22,1.1900123357772827
2015-12-23,1.138067364692688
2015-12-28,1.1144559383392334
2015-12-29,1.1097338199615479
2015-12-30,1.1097338199615479
2016-01-04,1.133345127105713
2016-01-05,1.180567979812622
2016-01-06,1.133345127105713
2016-01-07,1.0861226320266724
2016-01-08,1.015288233757019
2016-01-11,1.0294551849365234
2016-01-12,1.100289225578308
2016-01-13,1.0436221361160278
2016-01-14,1.1097338199615479
2016-01-15,1.0436221361160278
2016-01-18,1.015288233757019
2016-01-19,1.0058438777923584
2016-01-20,0.996399462223053
2016-01-21,0.9491764307022095
2016-01-22,0.982232391834259
2016-01-26,0.982232391834259
2016-01-27,0.9775102734565735
2016-01-28,0.9255651831626892
2016-01-29,0.9680655598640442
2016-02-01,0.9680655598640442
2016-02-02,0.9397319555282593
2016-02-03,1.0388997793197632
2016-02-04,1.0388997793197632
2016-02-05,0.9869546890258789
2016-02-10,0.9727879762649536
2016-02-11,0.9302875399589539
2016-02-12,0.9302875399589539
2016-02-15,0.9775102734565735
2016-02-16,0.9775102734565735
2016-02-17,0.9869546890258789
2016-02-18,0.982232391834259
2016-02-19,0.982232391834259
2016-02-22,0.9444543719291687
2016-02-23,0.9444543719291687
2016-02-24,0.9444543719291687
2016-02-25,0.9538987874984741
2016-02-26,0.9680655598640442
2016-02-29,0.9633433818817139
2016-03-01,0.9916769862174988
2016-03-02,1.1522341966629028
2016-03-03,1.175845742225647
2016-03-04,1.2277905941009521
2016-03-07,1.2561242580413818
2016-03-08,1.246679663658142
2016-03-09,1.204179048538208
2016-03-10,1.204179048538208
2016-03-11,1.204179048538208
2016-03-14,1.180567979812622
2016-03-15,1.0672332048416138
2016-03-16,1.1097338199615479
2016-03-17,1.175845742225647
2016-03-18,1.194734811782837
2016-03-21,1.204179048538208
2016-03-22,1.1522341966629028
2016-03-23,1.1569565534591675
2016-03-24,1.180567979812622
2016-03-28,1.1569565534591675
2016-03-29,1.133345127105713
2016-03-30,1.1239006519317627
2016-03-31,1.133345127105713
2016-04-01,1.0625110864639282
2016-04-04,1.0719555616378784
2016-04-05,1.076677918434143
2016-04-06,1.1050113439559937
2016-04-07,1.0955671072006226
2016-04-08,1.0625110864639282
2016-04-11,1.1522341966629028
2016-04-12,1.175845742225647
2016-04-13,1.180567979812622
2016-04-14,1.100289225578308
2016-04-15,1.0719555616378784
2016-04-18,1.0530664920806885
2016-04-19,1.0625110864639282
2016-04-20,1.180567979812622
2016-04-22,1.1711233854293823
2016-04-25,1.133345127105713
2016-04-26,1.090844750404358
2016-04-27,1.0719555616378784
2016-04-28,1.0719555616378784
2016-04-29,1.0861226320266724
2016-05-02,1.1475119590759277
2016-05-03,1.1239006519317627
2016-05-04,1.0861226320266724
2016-05-05,1.1239006519317627
2016-05-06,1.1239006519317627
2016-05-09,1.0955671072006226
2016-05-10,1.1616790294647217
2016-05-11,1.0955671072006226
2016-05-12,1.1522341966629028
2016-05-13,1.1569565534591675
2016-05-16,1.1569565534591675
2016-05-17,1.1239006519317627
2016-05-18,1.1616790294647217
2016-05-19,1.180567979812622
2016-05-20,1.1239006519317627
2016-05-23,1.048344373703003
2016-05-24,1.100289225578308
2016-05-25,1.1239006519317627
2016-05-27,1.1616790294647217
2016-05-30,1.119178295135498
2016-05-31,1.1475119590759277
2016-06-01,1.1427899599075317
2016-06-02,1.1522341966629028
2016-06-03,1.1427899599075317
2016-06-06,1.1427899599075317
2016-06-07,1.1569565534591675
2016-06-08,1.1097338199615479
2016-06-09,1.133345127105713
2016-06-10,1.138067364692688
2016-06-13,1.0719555616378784
2016-06-14,1.0625110864639282
2016-06-15,1.1239006519317627
2016-06-16,1.1097338199615479
2016-06-17,1.090844750404358
2016-06-20,1.1050113439559937
2016-06-21,1.1286230087280273
2016-06-22,1.1427899599075317
2016-06-23,1.1664009094238281
2016-06-24,1.1239006519317627
2016-06-27,1.2136237621307373
2016-06-28,1.1664009094238281
2016-06-29,1.208901286125183
2016-06-30,1.2230682373046875
2016-07-01,1.2230682373046875
2016-07-04,1.2230682373046875
2016-07-05,1.2655688524246216
2016-07-06,1.2277905941009521
2016-07-07,1.2514019012451172
2016-07-08,1.2277905941009521
2016-07-11,1.2230682373046875
2016-07-12,1.4733489751815796
2016-07-13,1.478070855140686
2016-07-14,1.4450148344039917
2016-07-15,1.4686262607574463
2016-07-18,1.4686262607574463
2016-07-19,1.4733489751815796
2016-07-20,1.4686262607574463
2016-07-21,1.4639042615890503
2016-07-22,1.454459547996521
2016-07-25,1.4639042615890503
2016-07-26,1.4639042615890503
2016-07-27,1.449737310409546
2016-07-28,1.449737310409546
2016-07-29,1.4639042615890503
2016-08-01,1.459181785583496
2016-08-02,1.449737310409546
2016-08-03,1.454459547996521
2016-08-04,1.459181785583496
2016-08-05,1.478070855140686
2016-08-08,1.4733489751815796
2016-08-09,1.544182538986206
2016-08-10,1.5583494901657104
2016-08-11,1.5583494901657104
2016-08-12,1.563071846961975
2016-08-15,1.5111268758773804
2016-08-16,1.5583494901657104
2016-08-17,1.5111268758773804
2016-08-18,1.563071846961975
2016-08-19,1.5111268758773804
2016-08-22,1.5111268758773804
2016-08-23,1.544182538986206
2016-08-24,1.5536272525787354
2016-08-25,1.4922375679016113
2016-08-26,1.5300159454345703
2016-08-29,1.4969604015350342
2016-08-30,1.5111268758773804
2016-08-31,1.5583494901657104
2016-09-01,1.563071846961975
2016-09-02,1.563071846961975
2016-09-05,1.5866831541061401
2016-09-06,1.515849232673645
2016-09-08,1.5536272525787354
2016-09-09,1.5064045190811157
2016-09-12,1.5300159454345703
2016-09-13,1.5866831541061401
2016-09-14,1.6055721044540405
2016-09-15,1.6055721044540405
2016-09-16,1.6055721044540405
2016-09-19,1.6102944612503052
2016-09-20,1.6055721044540405
2016-09-21,1.563071846961975
2016-09-22,1.53946053981781
2016-09-23,1.53946053981781
2016-09-26,1.53946053981781
2016-09-27,1.5347379446029663
2016-09-28,1.5914052724838257
2016-09-29,1.53946053981781
2016-09-30,1.600849986076355
2016-10-03,1.581960916519165
2016-10-04,1.6055721044540405
2016-10-05,1.5677940845489502
2016-10-06,1.57723867893219
2016-10-07,1.5583494901657104
2016-10-10,1.5205713510513306
2016-10-11,1.600849986076355
2016-10-13,1.563071846961975
2016-10-14,1.5725163221359253
2016-10-17,1.5725163221359253
2016-10-18,1.581960916519165
2016-10-19,1.5961281061172485
2016-10-20,1.6055721044540405
2016-10-21,1.6055721044540405
2016-10-24,1.5536272525787354
2016-10-25,1.5205713510513306
2016-10-26,1.544182538986206
2016-10-27,1.6055721044540405
2016-10-28,1.6102944612503052
2016-10-31,1.5489050149917603
2016-11-01,1.6055721044540405
2016-11-03,1.6386282444000244
2016-11-04,1.648072600364685
2016-11-07,1.6716840267181396
2016-11-08,1.5583494901657104
2016-11-09,1.5489050149917603
2016-11-10,1.5205713510513306
2016-11-11,1.5677940845489502
2016-11-14,1.5677940845489502
2016-11-16,1.5914052724838257
2016-11-17,1.5583494901657104
2016-11-18,1.563071846961975
2016-11-21,1.5677940845489502
2016-11-22,1.5583494901657104
2016-11-23,1.5866831541061401
2016-11-24,1.581960916519165
2016-11-25,1.581960916519165
2016-11-28,1.5583494901657104
2016-11-29,1.5489050149917603
2016-11-30,1.5677940845489502
2016-12-01,1.5583494901657104
2016-12-02,1.5725163221359253
2016-12-05,1.5536272525787354
2016-12-06,1.4639042615890503
2016-12-07,1.5536272525787354
2016-12-08,1.4922375679016113
2016-12-09,1.515849232673645
2016-12-12,1.5347379446029663
2016-12-13,1.5252935886383057
2016-12-14,1.515849232673645
2016-12-15,1.515849232673645
2016-12-16,1.515849232673645
2016-12-19,1.5064045190811157
2016-12-20,1.5536272525787354
2016-12-21,1.5536272525787354
2016-12-22,1.5536272525787354
2016-12-23,1.5489050149917603
2016-12-26,1.5536272525787354
2016-12-27,1.5064045190811157
2016-12-28,1.5064045190811157
2016-12-29,1.5064045190811157
2017-01-02,1.4875156879425049
2017-01-03,1.4922375679016113
2017-01-04,1.4922375679016113
2017-01-05,1.4922375679016113
2017-01-06,1.4922375679016113
2017-01-09,1.4922375679016113
2017-01-10,1.4922375679016113
2017-01-11,1.4922375679016113
2017-01-12,1.5536272525787354
2017-01-13,1.5300159454345703
2017-01-16,1.5300159454345703
2017-01-17,1.4922375679016113
2017-01-18,1.5583494901657104
2017-01-19,1.5583494901657104
2017-01-20,1.4922375679016113
2017-01-23,1.515849232673645
2017-01-24,1.515849232673645
2017-01-26,1.4922375679016113
2017-01-27,1.4922375679016113
2017-01-30,1.4922375679016113
2017-01-31,1.5489050149917603
2017-02-01,1.5347379446029663
2017-02-02,1.5347379446029663
2017-02-03,1.5111268758773804
2017-02-06,1.5111268758773804
2017-02-07,1.5111268758773804
2017-02-08,1.5111268758773804
2017-02-09,1.515849232673645
2017-02-10,1.515849232673645
2017-02-13,1.5489050149917603
2017-02-14,1.5111268758773804
2017-02-15,1.5205713510513306
2017-02-16,1.5205713510513306
2017-02-17,1.5111268758773804
2017-02-20,1.5536272525787354
2017-02-21,1.563071846961975
2017-02-22,1.5677940845489502
2017-02-23,1.515849232673645
2017-02-24,1.515849232673645
2017-03-01,1.515849232673645
2017-03-02,1.5252935886383057
2017-03-03,1.5252935886383057
2017-03-06,1.5252935886383057
2017-03-07,1.5677940845489502
2017-03-08,1.5677940845489502
2017-03-09,1.5347379446029663
2017-03-10,1.5111268758773804
2017-03-13,1.515849232673645
2017-03-14,1.5111268758773804
2017-03-15,1.5111268758773804
2017-03-16,1.5111268758773804
2017-03-17,1.5111268758773804
2017-03-20,1.5111268758773804
2017-03-21,1.5111268758773804
2017-03-22,1.5347379446029663
2017-03-23,1.5583494901657104
2017-03-24,1.5583494901657104
2017-03-27,1.5583494901657104
2017-03-28,1.5583494901657104
2017-03-29,1.581960916519165
2017-03-30,1.6055721044540405
2017-03-31,1.6197391748428345
2017-04-03,1.6055721044540405
2017-04-04,1.6055721044540405
2017-04-05,1.5583494901657104
2017-04-06,1.6055721044540405
2017-04-07,1.6055721044540405
2017-04-10,1.6386282444000244
2017-04-11,1.6102944612503052
2017-04-12,1.6055721044540405
2017-04-13,1.581960916519165
2017-04-17,1.581960916519165
2017-04-18,1.5300159454345703
2017-04-19,1.5300159454345703
2017-04-20,1.5300159454345703
2017-04-24,1.5300159454345703
2017-04-25,1.6527950763702393
2017-04-26,1.6527950763702393
2017-04-27,1.6055721044540405
2017-04-28,1.632166862487793
2017-05-02,1.632166862487793
2017-05-03,1.6225663423538208
2017-05-04,1.6225663423538208
2017-05-05,1.7953835725784302
2017-05-08,1.7665809392929077
2017-05-09,1.7665809392929077
2017-05-10,1.7665809392929077
2017-05-11,1.713775396347046
2017-05-12,1.6993738412857056
2017-05-15,1.7089745998382568
2017-05-16,1.7089745998382568
2017-05-17,1.641768217086792
2017-05-18,1.6561695337295532
2017-05-19,1.641768217086792
2017-05-22,1.641768217086792
2017-05-23,1.6369673013687134
2017-05-24,1.6801719665527344
2017-05-25,1.6369673013687134
2017-05-26,1.6369673013687134
2017-05-29,1.6369673013687134
2017-05-30,1.6369673013687134
2017-05-31,1.6369673013687134
2017-06-01,1.6369673013687134
2017-06-02,1.6369673013687134
2017-06-05,1.6369673013687134
2017-06-06,1.6369673013687134
2017-06-07,1.641768217086792
2017-06-08,1.6369673013687134
2017-06-09,1.6369673013687134
2017-06-12,1.6369673013687134
2017-06-13,1.6369673013687134
2017-06-14,1.6369673013687134
2017-06-15,1.6369673013687134
2017-06-16,1.6369673013687134
2017-06-19,1.6369673013687134
2017-06-20,1.6369673013687134
2017-06-21,1.6369673013687134
2017-06-22,1.6369673013687134
2017-06-23,1.6369673013687134
2017-06-26,1.6369673013687134
2017-06-27,1.6369673013687134
2017-06-28,1.641768217086792
2017-06-29,1.6369673013687134
2017-06-30,1.6369673013687134
2017-07-03,1.641768217086792
2017-07-04,1.641768217086792
2017-07-05,1.641768217086792
2017-07-06,1.7233766317367554
2017-07-07,1.6465685367584229
2017-07-10,1.6465685367584229
2017-07-11,1.6465685367584229
2017-07-12,1.6465685367584229
2017-07-13,1.6801719665527344
2017-07-14,1.6801719665527344
2017-07-17,1.6801719665527344
2017-07-18,1.6369673013687134
2017-07-19,1.6369673013687134
2017-07-20,1.6369673013687134
2017-07-21,1.6369673013687134
