Date,YAR.OL
2015-12-01,256.7074279785156
2015-12-02,254.82310485839844
2015-12-03,248.981689453125
2015-12-04,245.2130584716797
2015-12-07,250.67762756347656
2015-12-08,248.1023712158203
2015-12-09,251.93382263183594
2015-12-10,250.1750946044922
2015-12-11,240.75350952148438
2015-12-14,236.60800170898438
2015-12-15,243.7056121826172
2015-12-16,244.333740234375
2015-12-17,244.5849151611328
2015-12-18,236.16830444335938
2015-12-21,234.78648376464844
2015-12-22,234.59805297851562
2015-12-23,239.24606323242188
2015-12-28,237.73858642578125
2015-12-29,241.13035583496094
2015-12-30,240.5022735595703
2016-01-04,235.41461181640625
2016-01-05,233.65591430664062
2016-01-06,231.58311462402344
2016-01-07,220.77969360351562
2016-01-08,226.93511962890625
2016-01-11,219.90032958984375
2016-01-12,222.60121154785156
2016-01-13,225.05078125
2016-01-14,218.39288330078125
2016-01-15,216.32012939453125
2016-01-18,216.1945037841797
2016-01-19,221.4705810546875
2016-01-20,206.20761108398438
2016-01-21,211.04403686523438
2016-01-22,216.6969757080078
2016-01-25,213.0540008544922
2016-01-26,211.73495483398438
2016-01-27,211.48370361328125
2016-01-28,209.66220092773438
2016-01-29,205.39105224609375
2016-02-01,206.45884704589844
2016-02-02,203.381103515625
2016-02-03,205.0142059326172
2016-02-04,209.2225341796875
2016-02-05,210.4158935546875
2016-02-08,203.8836212158203
2016-02-09,199.98931884765625
2016-02-10,201.99928283691406
2016-02-11,196.47190856933594
2016-02-12,198.4818878173828
2016-02-15,204.13487243652344
2016-02-16,200.3662109375
2016-02-17,207.3381805419922
2016-02-18,210.3531036376953
2016-02-19,208.28036499023438
2016-02-22,213.80770874023438
2016-02-23,210.85557556152344
2016-02-24,204.51173400878906
2016-02-25,208.78282165527344
2016-02-26,210.91839599609375
2016-02-29,212.6770782470703
2016-03-01,211.73495483398438
2016-03-02,211.4208984375
2016-03-03,212.8655548095703
2016-03-04,212.30026245117188
2016-03-07,209.0340576171875
2016-03-08,211.9233856201172
2016-03-09,213.61927795410156
2016-03-10,213.55645751953125
2016-03-11,212.17462158203125
2016-03-14,213.80770874023438
2016-03-15,212.80271911621094
2016-03-16,214.56143188476562
2016-03-17,211.04403686523438
2016-03-18,209.41094970703125
2016-03-21,211.04403686523438
2016-03-22,208.46876525878906
2016-03-23,207.024169921875
2016-03-29,199.61248779296875
2016-03-30,202.25051879882812
2016-03-31,195.5925750732422
2016-04-01,194.0851287841797
2016-04-04,198.6075439453125
2016-04-05,194.77606201171875
2016-04-06,194.4619903564453
2016-04-07,191.19580078125
2016-04-08,192.8289337158203
2016-04-11,194.83889770507812
2016-04-12,195.15292358398438
2016-04-13,202.75299072265625
2016-04-14,200.68026733398438
2016-04-15,199.1099853515625
2016-04-18,201.4967803955078
2016-04-19,201.99928283691406
2016-04-20,209.09686279296875
2016-04-21,216.06887817382812
2016-04-22,206.20761108398438
2016-04-25,202.9414825439453
2016-04-26,203.56956481933594
2016-04-27,203.56956481933594
2016-04-28,205.9563446044922
2016-04-29,202.50177001953125
2016-05-02,201.87364196777344
2016-05-03,200.68026733398438
2016-05-04,200.86866760253906
2016-05-06,200.49185180664062
2016-05-09,199.80091857910156
2016-05-10,197.72811889648438
2016-05-11,193.24334716796875
2016-05-12,191.3306884765625
2016-05-13,192.84759521484375
2016-05-18,194.23265075683594
2016-05-19,190.60520935058594
2016-05-20,191.59451293945312
2016-05-23,193.70501708984375
2016-05-24,197.3324432373047
2016-05-25,196.6728973388672
2016-05-26,200.16844177246094
2016-05-27,199.83868408203125
2016-05-30,201.2236785888672
2016-05-31,198.9812774658203
2016-06-01,194.95809936523438
2016-06-02,192.84759521484375
2016-06-03,192.45188903808594
2016-06-06,195.15599060058594
2016-06-07,198.84934997558594
2016-06-08,193.57308959960938
2016-06-09,190.40733337402344
2016-06-10,187.3075408935547
2016-06-13,185.72463989257812
2016-06-14,182.16317749023438
2016-06-15,179.1293182373047
2016-06-16,175.17210388183594
2016-06-17,180.5143585205078
2016-06-20,182.75674438476562
2016-06-21,181.37171936035156
2016-06-22,181.8993682861328
2016-06-23,183.350341796875
2016-06-24,175.89761352539062
2016-06-27,169.5660858154297
2016-06-28,173.39137268066406
2016-06-29,174.5125732421875
2016-06-30,173.9849395751953
2016-07-01,175.69972229003906
2016-07-04,175.3040313720703
2016-07-05,172.40206909179688
2016-07-06,169.5660858154297
2016-07-07,171.6765594482422
2016-07-08,173.6551971435547
2016-07-11,178.8655242919922
2016-07-12,179.72286987304688
2016-07-13,179.59097290039062
2016-07-14,182.95460510253906
2016-07-15,185.3948974609375
2016-07-18,183.74603271484375
2016-07-19,183.81202697753906
2016-07-20,180.7122039794922
2016-07-21,190.60520935058594
2016-07-22,184.66937255859375
2016-07-25,180.7122039794922
2016-07-26,181.63552856445312
2016-07-27,182.8227081298828
2016-07-28,180.7781524658203
2016-07-29,180.91004943847656
2016-08-01,181.96533203125
2016-08-02,180.7122039794922
2016-08-03,178.9973907470703
2016-08-04,175.9635467529297
2016-08-05,178.07406616210938
2016-08-08,182.16317749023438
2016-08-09,186.18630981445312
2016-08-10,187.1756134033203
2016-08-11,188.0330352783203
2016-08-12,187.3734893798828
2016-08-15,189.22018432617188
2016-08-16,189.4180450439453
2016-08-17,187.50538635253906
2016-08-18,189.02232360839844
2016-08-19,189.74781799316406
2016-08-22,191.26475524902344
2016-08-23,196.0133514404297
2016-08-24,194.82618713378906
2016-08-25,192.78164672851562
2016-08-26,194.5624237060547
2016-08-29,192.71571350097656
2016-08-30,196.079345703125
2016-08-31,195.0900421142578
2016-09-01,195.2219696044922
2016-09-02,195.2219696044922
2016-09-05,194.4964599609375
2016-09-06,193.1114044189453
2016-09-07,192.12210083007812
2016-09-08,189.74781799316406
2016-09-09,188.0330352783203
2016-09-12,184.60345458984375
2016-09-13,183.74603271484375
2016-09-14,181.37171936035156
2016-09-15,180.3824005126953
2016-09-16,181.1738739013672
2016-09-19,183.02053833007812
2016-09-20,182.95460510253906
2016-09-21,182.3610076904297
2016-09-22,179.39312744140625
2016-09-23,179.06333923339844
2016-09-26,176.7550048828125
2016-09-27,173.5892333984375
2016-09-28,177.41453552246094
2016-09-29,177.018798828125
2016-09-30,175.17210388183594
2016-10-03,175.50189208984375
2016-10-04,178.07406616210938
2016-10-05,178.20596313476562
2016-10-06,179.92076110839844
2016-10-07,180.05267333984375
2016-10-10,180.31646728515625
2016-10-11,181.8993682861328
2016-10-12,175.43592834472656
2016-10-13,173.25949096679688
2016-10-14,176.09544372558594
2016-10-17,176.7550048828125
2016-10-18,178.1400146484375
2016-10-19,181.04197692871094
2016-10-20,180.7122039794922
2016-10-21,187.76922607421875
2016-10-24,189.1542205810547
2016-10-25,191.59451293945312
2016-10-26,192.58383178710938
2016-10-27,194.69432067871094
2016-10-28,196.3431396484375
2016-10-31,192.58383178710938
2016-11-01,192.05616760253906
2016-11-02,189.35206604003906
2016-11-03,187.63729858398438
2016-11-04,187.90110778808594
2016-11-07,189.81378173828125
2016-11-08,190.01162719726562
2016-11-09,200.234375
2016-11-10,211.84219360351562
2016-11-11,211.05075073242188
2016-11-14,210.39122009277344
2016-11-15,210.0614013671875
2016-11-16,210.19334411621094
2016-11-17,207.35733032226562
2016-11-18,211.57835388183594
2016-11-21,211.11669921875
2016-11-22,210.39122009277344
2016-11-23,209.00616455078125
2016-11-24,211.05075073242188
2016-11-25,210.45716857910156
2016-11-28,209.1381072998047
2016-11-29,209.53384399414062
2016-11-30,207.75308227539062
2016-12-01,207.81903076171875
2016-12-02,204.91709899902344
2016-12-05,207.68711853027344
2016-12-06,209.00616455078125
2016-12-07,213.75485229492188
2016-12-08,215.66744995117188
2016-12-09,215.6014862060547
2016-12-12,214.2164764404297
2016-12-13,211.64430236816406
2016-12-14,214.0186767578125
2016-12-15,214.34841918945312
2016-12-16,215.66744995117188
2016-12-19,218.37155151367188
2016-12-20,217.1844024658203
2016-12-21,219.62466430664062
2016-12-22,223.84571838378906
2016-12-23,222.98829650878906
2016-12-27,223.384033203125
2016-12-28,224.83502197265625
2016-12-29,224.96688842773438
2016-12-30,224.2414093017578
2017-01-02,226.7476348876953
2017-01-03,228.85813903808594
2017-01-04,229.84744262695312
2017-01-05,233.6727294921875
2017-01-06,232.551513671875
2017-01-09,232.1558074951172
2017-01-10,234.99179077148438
2017-01-11,236.7066192626953
2017-01-12,230.17721557617188
2017-01-13,230.17721557617188
2017-01-16,225.09881591796875
2017-01-17,226.7476348876953
2017-01-18,227.47312927246094
2017-01-19,228.7261962890625
2017-01-20,229.51768493652344
2017-01-23,229.38575744628906
2017-01-24,232.74940490722656
2017-01-25,237.23422241210938
2017-01-26,232.28773498535156
2017-01-27,231.43031311035156
2017-01-30,231.5622100830078
2017-01-31,229.25389099121094
2017-02-01,229.97938537597656
2017-02-02,229.71554565429688
2017-02-03,231.76010131835938
2017-02-06,227.07740783691406
2017-02-07,228.1986083984375
2017-02-08,227.011474609375
2017-02-09,211.7102508544922
2017-02-10,213.68887329101562
2017-02-13,217.58010864257812
2017-02-14,216.9205780029297
2017-02-15,219.4927520751953
2017-02-16,217.11846923828125
2017-02-17,215.00791931152344
2017-02-20,215.5355682373047
2017-02-21,214.0186767578125
2017-02-22,212.36981201171875
2017-02-23,208.0828399658203
2017-02-24,206.0382843017578
2017-02-27,207.35733032226562
2017-02-28,209.9295196533203
2017-03-01,211.64430236816406
2017-03-02,213.88670349121094
2017-03-03,211.7761993408203
2017-03-06,213.55694580078125
2017-03-07,212.76551818847656
2017-03-08,210.39122009277344
2017-03-09,214.67816162109375
2017-03-10,215.73341369628906
2017-03-13,216.3929443359375
2017-03-14,215.73341369628906
2017-03-15,216.06320190429688
2017-03-16,217.7779998779297
2017-03-17,214.0186767578125
2017-03-20,214.67816162109375
2017-03-21,215.9312744140625
2017-03-22,213.09532165527344
2017-03-23,215.205810546875
2017-03-24,211.7102508544922
2017-03-27,208.80831909179688
2017-03-28,216.19509887695312
2017-03-29,216.85462951660156
2017-03-30,215.00791931152344
2017-03-31,218.0418243408203
2017-04-03,221.2735137939453
2017-04-04,219.7566375732422
2017-04-05,222.06494140625
2017-04-06,221.73519897460938
2017-04-07,224.2414093017578
2017-04-10,224.2414093017578
2017-04-11,225.82431030273438
2017-04-12,234.06846618652344
2017-04-13,234.06846618652344
2017-04-18,218.23965454101562
2017-04-19,217.7779998779297
2017-04-20,219.62466430664062
2017-04-21,214.2164764404297
2017-04-24,216.26104736328125
2017-04-25,221.33944702148438
2017-04-26,212.36981201171875
2017-04-27,212.50172424316406
2017-04-28,210.52313232421875
2017-05-02,209.59976196289062
2017-05-03,208.1488037109375
2017-05-04,212.6336212158203
2017-05-05,211.84219360351562
2017-05-08,212.69956970214844
2017-05-09,215.27174377441406
2017-05-10,215.00791931152344
2017-05-11,211.4464569091797
2017-05-12,209.81263732910156
2017-05-15,213.7610626220703
2017-05-16,219.88800048828125
2017-05-18,218.7987518310547
2017-05-19,221.1133270263672
2017-05-22,221.58990478515625
2017-05-23,218.6626434326172
2017-05-24,220.1602783203125
2017-05-26,219.88800048828125
2017-05-29,223.2918243408203
2017-05-30,220.2964630126953
2017-05-31,213.82919311523438
2017-06-01,216.2799530029297
2017-06-02,217.09681701660156
2017-06-06,213.08029174804688
2017-06-07,213.96531677246094
2017-06-08,208.72340393066406
2017-06-09,214.5099334716797
2017-06-12,219.75181579589844
2017-06-13,214.44183349609375
2017-06-14,215.1226348876953
2017-06-15,211.92298889160156
2017-06-16,212.7399139404297
2017-06-19,215.87147521972656
2017-06-20,213.48878479003906
2017-06-21,214.5099334716797
2017-06-22,215.87147521972656
2017-06-23,208.65536499023438
2017-06-26,205.18338012695312
2017-06-27,205.86416625976562
2017-06-28,206.27264404296875
2017-06-29,207.77032470703125
2017-06-30,213.48878479003906
2017-07-03,219.2071990966797
2017-07-04,219.07101440429688
2017-07-05,216.00759887695312
2017-07-06,211.51454162597656
2017-07-07,208.5872344970703
2017-07-10,211.37840270996094
2017-07-11,219.8198699951172
2017-07-12,223.63217163085938
2017-07-13,226.69566345214844
2017-07-14,225.26602172851562
2017-07-17,224.6533660888672
2017-07-18,217.84567260742188
2017-07-19,219.75181579589844
2017-07-20,217.02874755859375
2017-07-21,214.23760986328125
2017-07-24,212.3314666748047
2017-07-25,211.4464569091797
2017-07-26,213.7610626220703
2017-07-27,214.5099334716797
2017-07-28,214.5099334716797
2017-07-31,213.28453063964844
2017-08-01,217.02874755859375
2017-08-02,216.1437530517578
2017-08-03,214.5099334716797
2017-08-04,216.07568359375
2017-08-07,217.77760314941406
2017-08-08,216.3479766845703
2017-08-09,218.4583740234375
2017-08-10,216.3479766845703
2017-08-11,214.64605712890625
2017-08-14,220.36453247070312
2017-08-15,216.96070861816406
2017-08-16,221.04530334472656
2017-08-17,217.16490173339844
2017-08-18,214.44183349609375
2017-08-21,210.9698944091797
2017-08-22,214.44183349609375
2017-08-23,215.87147521972656
2017-08-24,214.71414184570312
2017-08-25,215.1226348876953
2017-08-28,214.44183349609375
2017-08-29,209.4041748046875
2017-08-30,210.42535400390625
2017-08-31,216.00759887695312
2017-09-01,224.10874938964844
2017-09-04,223.49606323242188
2017-09-05,226.0829620361328
2017-09-06,226.2191162109375
2017-09-07,233.50331115722656
2017-09-08,236.2944793701172
2017-09-11,238.33676147460938
2017-09-12,238.40484619140625
2017-09-13,235.34141540527344
2017-09-14,233.16293334960938
2017-09-15,235.9541015625
2017-09-18,247.11868286132812
2017-09-19,249.16099548339844
2017-09-20,246.4379119873047
2017-09-21,248.00367736816406
2017-09-22,245.0763702392578
2017-09-25,248.00367736816406
2017-09-26,246.09756469726562
2017-09-27,248.20790100097656
2017-09-28,246.16561889648438
2017-09-29,242.82984924316406
2017-10-02,245.0763702392578
2017-10-03,246.57408142089844
2017-10-04,246.71023559570312
2017-10-05,246.4379119873047
2017-10-06,247.18675231933594
2017-10-09,243.30641174316406
2017-10-10,242.28526306152344
2017-10-11,245.0763702392578
2017-10-12,246.98252868652344
2017-10-13,252.63291931152344
2017-10-16,252.2925567626953
2017-10-17,247.7313690185547
2017-10-18,247.11868286132812
2017-10-19,244.39559936523438
2017-10-20,254.3348388671875
2017-10-23,251.27137756347656
2017-10-24,250.7947998046875
2017-10-25,257.3302001953125
2017-10-26,257.9429016113281
2017-10-27,263.9336853027344
2017-10-30,264.5463562011719
2017-10-31,264.001708984375
2017-11-01,268.22247314453125
2017-11-02,266.31634521484375
2017-11-03,267.6098327636719
2017-11-06,266.8609619140625
2017-11-07,261.0744323730469
2017-11-08,259.3725280761719
2017-11-09,255.01564025878906
2017-11-10,254.6071319580078
2017-11-13,254.7432861328125
2017-11-14,253.24562072753906
2017-11-15,250.99908447265625
2017-11-16,257.8067932128906
2017-11-17,255.08370971679688
2017-11-20,257.3982849121094
2017-11-21,260.12139892578125
2017-11-22,258.0790710449219
2017-11-23,255.9687042236328
2017-11-24,255.90057373046875
2017-11-27,250.7267303466797
2017-11-28,252.49671936035156
2017-11-29,253.65406799316406
2017-11-30,251.81600952148438
2017-12-01,248.480224609375
2017-12-04,251.81600952148438
2017-12-05,246.4379119873047
2017-12-06,245.0763702392578
2017-12-07,242.35333251953125
2017-12-08,249.22909545898438
2017-12-11,251.81600952148438
2017-12-12,248.2760009765625
2017-12-13,249.43328857421875
2017-12-14,252.02023315429688
2017-12-15,248.480224609375
2017-12-18,257.67059326171875
2017-12-19,260.0532531738281
2017-12-20,254.87942504882812
2017-12-21,257.87481689453125
2017-12-22,257.2621154785156
2017-12-27,258.69171142578125
2017-12-28,259.9171447753906
2017-12-29,256.4452209472656
2018-01-02,258.0790710449219
2018-01-03,260.52984619140625
2018-01-04,259.9171447753906
2018-01-05,262.36785888671875
2018-01-08,267.9501953125
2018-01-09,266.4525146484375
2018-01-10,263.45709228515625
2018-01-11,264.0697937011719
2018-01-12,265.7036437988281
2018-01-15,265.5675048828125
2018-01-16,264.2059631347656
2018-01-17,256.30902099609375
2018-01-18,264.6144714355469
2018-01-19,261.4148254394531
2018-01-22,262.0274963378906
2018-01-23,258.55560302734375
2018-01-24,257.7386779785156
2018-01-25,256.240966796875
2018-01-26,255.90057373046875
2018-01-29,255.49209594726562
2018-01-30,252.1563720703125
2018-01-31,252.22445678710938
2018-02-01,252.97329711914062
2018-02-02,249.5014190673828
2018-02-05,248.75254821777344
2018-02-06,245.82521057128906
2018-02-07,243.71487426757812
2018-02-08,238.74526977539062
2018-02-09,237.45176696777344
2018-02-12,233.77566528320312
2018-02-13,229.14642333984375
2018-02-14,231.46102905273438
2018-02-15,233.9117889404297
2018-02-16,237.58795166015625
2018-02-19,236.56680297851562
2018-02-20,240.44717407226562
2018-02-21,244.12332153320312
2018-02-22,246.09756469726562
2018-02-23,245.4167938232422
2018-02-26,243.57867431640625
2018-02-27,242.012939453125
2018-02-28,239.42604064941406
2018-03-01,231.12066650390625
2018-03-02,222.74725341796875
2018-03-05,226.9679412841797
2018-03-06,237.17950439453125
2018-03-07,236.0902557373047
2018-03-08,232.61837768554688
2018-03-09,232.6864013671875
2018-03-12,232.6864013671875
2018-03-13,231.46102905273438
2018-03-14,228.3295135498047
2018-03-15,227.17218017578125
2018-03-16,223.83642578125
2018-03-19,221.93026733398438
2018-03-20,222.8153076171875
2018-03-21,219.95608520507812
2018-03-22,218.04989624023438
2018-03-23,218.59454345703125
2018-03-26,219.95608520507812
2018-03-27,225.33409118652344
2018-03-28,225.40219116210938
2018-04-03,223.22372436523438
2018-04-04,216.75645446777344
2018-04-05,223.97256469726562
2018-04-06,223.56410217285156
2018-04-09,219.75181579589844
2018-04-10,219.13914489746094
2018-04-11,218.5264434814453
2018-04-12,216.96070861816406
2018-04-13,222.4748992919922
2018-04-16,221.38571166992188
2018-04-17,223.08763122558594
2018-04-18,225.26602172851562
2018-04-19,229.21453857421875
2018-04-20,223.08763122558594
2018-04-23,220.56874084472656
2018-04-24,221.24951171875
2018-04-25,220.9772186279297
2018-04-26,231.25682067871094
2018-04-27,228.6698760986328
2018-04-30,230.78024291992188
2018-05-02,238.2686767578125
2018-05-03,232.958740234375
2018-05-04,231.46102905273438
2018-05-07,233.09487915039062
2018-05-08,236.1583251953125
2018-05-09,236.99085998535156
2018-05-11,231.7182159423828
2018-05-14,234.35450744628906
2018-05-15,239.3496551513672
2018-05-16,241.56973266601562
2018-05-18,239.3496551513672
2018-05-22,234.9095458984375
2018-05-23,234.42385864257812
2018-05-24,239.3496551513672
2018-05-25,236.71334838867188
2018-05-28,239.696533203125
2018-05-29,236.36647033691406
2018-05-30,237.82334899902344
2018-05-31,233.9382781982422
2018-06-01,238.86402893066406
2018-06-04,239.14154052734375
2018-06-05,239.00279235839844
2018-06-06,237.68460083007812
2018-06-07,246.28733825683594
2018-06-08,248.36863708496094
2018-06-11,250.51931762695312
2018-06-12,248.784912109375
2018-06-13,245.10789489746094
2018-06-14,240.25157165527344
2018-06-15,240.18218994140625
2018-06-18,238.3090057373047
2018-06-19,239.48841857910156
2018-06-20,237.8927459716797
2018-06-21,235.18702697753906
2018-06-22,232.4119873046875
2018-06-25,230.3306884765625
2018-06-26,228.7350616455078
2018-06-27,233.7994842529297
2018-06-28,233.73013305664062
2018-06-29,234.49325561523438
2018-07-02,232.13449096679688
2018-07-03,231.02444458007812
2018-07-04,228.041259765625
2018-07-05,225.40492248535156
2018-07-06,223.04611206054688
2018-07-09,224.4336700439453
2018-07-10,226.16807556152344
2018-07-11,223.18487548828125
2018-07-12,223.947998046875
2018-07-13,221.93609619140625
2018-07-16,221.0342254638672
2018-07-17,231.02444458007812
2018-07-18,239.3496551513672
2018-07-19,240.45968627929688
2018-07-20,237.8927459716797
2018-07-23,238.03147888183594
2018-07-24,240.0434112548828
2018-07-25,245.2467041015625
2018-07-26,249.4093017578125
2018-07-27,253.7106475830078
2018-07-30,253.98817443847656
2018-07-31,249.686767578125
2018-08-01,246.42608642578125
2018-08-02,248.0217742919922
2018-08-03,252.114990234375
2018-08-06,248.36863708496094
2018-08-07,252.18434143066406
2018-08-08,255.9306640625
2018-08-09,257.3876037597656
2018-08-10,252.18434143066406
2018-08-13,253.15562438964844
2018-08-14,251.83749389648438
2018-08-15,248.57672119140625
2018-08-16,250.03369140625
2018-08-17,253.22503662109375
2018-08-20,258.9832458496094
2018-08-21,259.3995361328125
2018-08-22,260.0932922363281
2018-08-23,258.70574951171875
2018-08-24,262.2439880371094
2018-08-27,267.100341796875
2018-08-28,274.7318115234375
2018-08-29,273.8992919921875
2018-08-30,272.58111572265625
2018-08-31,267.7940979003906
2018-09-03,268.4184875488281
2018-09-04,263.7702941894531
2018-09-05,260.9258117675781
2018-09-06,262.5908508300781
2018-09-07,262.2439880371094
2018-09-10,261.96649169921875
2018-09-11,259.4689025878906
2018-09-12,258.08135986328125
2018-09-13,259.53826904296875
2018-09-14,259.3995361328125
2018-09-17,261.82769775390625
2018-09-18,263.42340087890625
2018-09-19,265.0884094238281
2018-09-20,269.7366638183594
2018-09-21,269.4591369628906
2018-09-24,268.7653503417969
2018-09-25,274.17681884765625
2018-09-26,271.262939453125
2018-09-27,271.1935729980469
2018-09-28,277.2987060546875
2018-10-01,279.7269287109375
2018-10-02,279.03314208984375
2018-10-03,279.5187683105469
2018-10-04,278.2005920410156
2018-10-05,275.00927734375
2018-10-08,272.7892761230469
2018-10-09,271.0548400878906
2018-10-10,272.6504821777344
2018-10-11,265.99029541015625
2018-10-12,269.0428771972656
2018-10-15,268.6266174316406
2018-10-16,273.34423828125
2018-10-17,269.8753967285156
2018-10-18,255.4450225830078
2018-10-19,260.1626892089844
2018-10-22,255.514404296875
2018-10-23,244.5529327392578
2018-10-24,245.2467041015625
2018-10-25,245.10789489746094
2018-10-26,242.26348876953125
2018-10-29,244.34478759765625
2018-10-30,243.23475646972656
2018-10-31,251.6293487548828
2018-11-01,254.75125122070312
2018-11-02,260.3013916015625
2018-11-05,256.62445068359375
2018-11-06,261.20330810546875
2018-11-07,264.3946838378906
2018-11-08,263.1458740234375
2018-11-09,263.6315002441406
2018-11-12,264.8109130859375
2018-11-13,264.67218017578125
2018-11-14,247.3280029296875
2018-11-15,248.57672119140625
2018-11-16,246.70358276367188
2018-11-19,237.9621124267578
2018-11-20,233.1751251220703
2018-11-21,237.1295928955078
2018-11-22,237.1295928955078
2018-11-23,237.1295928955078
2018-11-26,243.859130859375
2018-11-27,243.02664184570312
2018-11-28,240.25157165527344
2018-11-29,241.4309539794922
2018-11-30,239.55780029296875
2018-12-03,245.59356689453125
2018-12-04,246.42608642578125
2018-12-05,241.50033569335938
2018-12-06,230.88571166992188
2018-12-07,234.21578979492188
2018-12-10,230.3306884765625
2018-12-11,239.48841857910156
2018-12-12,243.789794921875
2018-12-13,240.8759307861328
2018-12-14,240.18218994140625
2018-12-17,234.07701110839844
2018-12-18,235.8808135986328
2018-12-19,235.8808135986328
2018-12-20,231.23260498046875
2018-12-21,232.06512451171875
2018-12-27,226.58433532714844
2018-12-28,231.371337890625
2019-01-02,229.7757110595703
2019-01-03,230.6082000732422
2019-01-04,246.77297973632812
2019-01-07,249.3399200439453
2019-01-08,253.22503662109375
2019-01-09,254.61253356933594
2019-01-10,253.98817443847656
2019-01-11,249.89491271972656
2019-01-14,249.96426391601562
2019-01-15,252.04559326171875
2019-01-16,247.952392578125
2019-01-17,247.952392578125
2019-01-18,248.36863708496094
2019-01-21,248.6461639404297
2019-01-22,243.859130859375
2019-01-23,243.0960235595703
2019-01-24,242.4716033935547
2019-01-25,241.0147247314453
2019-01-28,242.3328857421875
2019-01-29,245.2467041015625
2019-01-30,245.80166625976562
2019-01-31,241.50033569335938
2019-02-01,239.07215881347656
2019-02-04,239.696533203125
2019-02-05,244.7610321044922
2019-02-06,245.524169921875
2019-02-07,240.73719787597656
2019-02-08,232.203857421875
2019-02-11,230.46946716308594
2019-02-12,233.73013305664062
2019-02-13,238.1008758544922
2019-02-14,235.533935546875
2019-02-15,236.01954650878906
2019-02-18,238.3090057373047
2019-02-19,240.32095336914062
2019-02-20,245.45481872558594
2019-02-21,253.22503662109375
2019-02-22,250.44996643066406
2019-02-25,251.4906005859375
2019-02-26,254.68191528320312
2019-02-27,253.36375427246094
2019-02-28,249.82554626464844
2019-03-01,248.57672119140625
2019-03-04,249.13174438476562
2019-03-05,248.2992401123047
2019-03-06,246.28733825683594
2019-03-07,242.26348876953125
2019-03-08,238.44778442382812
2019-03-11,235.8808135986328
2019-03-12,240.11280822753906
2019-03-13,246.77297973632812
2019-03-14,248.7155303955078
2019-03-15,249.89491271972656
2019-03-18,253.9187774658203
2019-03-19,251.0742950439453
2019-03-20,252.114990234375
2019-03-21,255.37570190429688
2019-03-22,249.27049255371094
2019-03-25,245.1773223876953
2019-03-26,245.87106323242188
2019-03-27,243.23475646972656
2019-03-28,244.13662719726562
2019-03-29,244.7610321044922
2019-04-01,247.4667205810547
2019-04-02,253.0862579345703
2019-04-03,254.12689208984375
2019-04-04,251.83749389648438
2019-04-05,257.1794738769531
2019-04-08,255.23690795898438
2019-04-09,249.75616455078125
2019-04-10,249.75616455078125
2019-04-11,251.97621154785156
2019-04-12,251.35179138183594
2019-04-15,251.83749389648438
2019-04-16,255.30630493164062
2019-04-17,255.30630493164062
2019-04-23,258.6363525390625
2019-04-24,258.4976806640625
2019-04-25,257.110107421875
2019-04-26,266.8922119140625
2019-04-29,267.3778381347656
2019-04-30,269.94482421875
2019-05-02,267.3778381347656
2019-05-03,265.7127990722656
2019-05-06,263.2846374511719
2019-05-07,262.9377746582031
2019-05-08,259.9024658203125
2019-05-09,253.76141357421875
2019-05-10,256.5142822265625
2019-05-13,251.57318115234375
2019-05-14,254.82022094726562
