Date,MPC
2015-08-03,38.77050018310547
2015-08-04,38.0344352722168
2015-08-05,37.66276168823242
2015-08-06,38.00528335571289
2015-08-07,37.29108428955078
2015-08-10,38.8142204284668
2015-08-11,40.70901107788086
2015-08-12,42.12282943725586
2015-08-13,41.532535552978516
2015-08-14,40.56325149536133
2015-08-17,40.95174789428711
2015-08-18,40.66587829589844
2015-08-19,39.94755554199219
2015-08-20,39.060646057128906
2015-08-21,35.46170425415039
2015-08-24,33.58525848388672
2015-08-25,32.0826530456543
2015-08-26,33.365360260009766
2015-08-27,34.20830154418945
2015-08-28,34.611446380615234
2015-08-31,34.67741012573242
2015-09-01,33.76118087768555
2015-09-02,34.310916900634766
2015-09-03,34.43552017211914
2015-09-04,33.96640396118164
2015-09-08,34.97793960571289
2015-09-09,34.780033111572266
2015-09-10,35.300453186035156
2015-09-11,35.08786392211914
2015-09-14,34.09835433959961
2015-09-15,34.633445739746094
2015-09-16,34.20830154418945
2015-09-17,34.3255729675293
2015-09-18,33.783172607421875
2015-09-21,33.84181213378906
2015-09-22,33.67322540283203
2015-09-23,33.90778732299805
2015-09-24,34.20830154418945
2015-09-25,34.69206619262695
2015-09-28,33.00620651245117
2015-09-29,33.38003158569336
2015-09-30,33.95908737182617
2015-10-01,35.13186264038086
2015-10-02,35.469024658203125
2015-10-05,37.07426834106445
2015-10-06,36.6784553527832
2015-10-07,36.861698150634766
2015-10-08,37.440765380859375
2015-10-09,36.38526153564453
2015-10-12,36.48054885864258
2015-10-13,35.7548942565918
2015-10-14,35.61561965942383
2015-10-15,36.722434997558594
2015-10-16,37.4774055480957
2015-10-19,35.960140228271484
2015-10-20,34.69940185546875
2015-10-21,34.2889289855957
2015-10-22,34.9266242980957
2015-10-23,35.61561965942383
2015-10-26,35.71092224121094
2015-10-27,35.901493072509766
2015-10-28,36.5318603515625
2015-10-29,37.55802917480469
2015-10-30,37.968502044677734
2015-11-02,38.7894401550293
2015-11-03,40.0428466796875
2015-11-04,40.16746139526367
2015-11-05,40.79049301147461
2015-11-06,41.025047302246094
2015-11-09,39.815616607666016
2015-11-10,40.145469665527344
2015-11-11,40.20408630371094
2015-11-12,40.10148239135742
2015-11-13,39.34649658203125
2015-11-16,39.648834228515625
2015-11-17,40.010154724121094
2015-11-18,41.05723571777344
2015-11-19,41.1530876159668
2015-11-20,41.24156188964844
2015-11-23,41.595516204833984
2015-11-24,42.17066955566406
2015-11-25,42.8048210144043
2015-11-27,43.18824768066406
2015-11-30,43.07026672363281
2015-12-01,43.75603485107422
2015-12-02,42.77531814575195
2015-12-03,40.14286804199219
2015-12-04,41.020355224609375
2015-12-07,39.589839935302734
2015-12-08,38.881961822509766
2015-12-09,38.32892990112305
2015-12-10,38.60175704956055
2015-12-11,36.58871841430664
2015-12-14,35.38679122924805
2015-12-15,36.24951934814453
2015-12-16,36.647705078125
2015-12-17,37.84225845336914
2015-12-18,37.12699890136719
2015-12-21,37.901241302490234
2015-12-22,38.0487174987793
2015-12-23,38.86721420288086
2015-12-24,38.81560134887695
2015-12-28,38.0487174987793
2015-12-29,38.4616584777832
2015-12-30,38.56488800048828
2015-12-31,38.22570037841797
2016-01-04,37.783267974853516
2016-01-05,37.31135559082031
2016-01-06,35.92506408691406
2016-01-07,35.38679122924805
2016-01-08,34.05950164794922
2016-01-11,33.71293258666992
2016-01-12,34.20697021484375
2016-01-13,31.17634391784668
2016-01-14,32.19394302368164
2016-01-15,30.54221534729004
2016-01-19,30.37997817993164
2016-01-20,29.863807678222656
2016-01-21,29.207561492919922
2016-01-22,31.58192253112793
2016-01-25,30.062915802001953
2016-01-26,30.645448684692383
2016-01-27,29.391902923583984
2016-01-28,29.657358169555664
2016-01-29,30.81502914428711
2016-02-01,30.800296783447266
2016-02-02,29.69422721862793
2016-02-03,27.430479049682617
2016-02-04,25.763996124267578
2016-02-05,23.81731605529785
2016-02-08,22.659639358520508
2016-02-09,23.153676986694336
2016-02-10,23.3527774810791
2016-02-11,22.733379364013672
2016-02-12,23.642412185668945
2016-02-16,24.245952606201172
2016-02-17,24.558900833129883
2016-02-18,23.374170303344727
2016-02-19,23.5380916595459
2016-02-22,24.871845245361328
2016-02-23,23.552993774414062
2016-02-24,25.31146812438965
2016-02-25,25.497743606567383
2016-02-26,25.497743606567383
2016-02-29,25.520092010498047
2016-03-01,25.803234100341797
2016-03-02,25.86284637451172
2016-03-03,27.807586669921875
2016-03-04,27.613861083984375
2016-03-07,27.464841842651367
2016-03-08,26.205596923828125
2016-03-09,27.613861083984375
2016-03-10,27.077375411987305
2016-03-11,28.10563087463379
2016-03-14,27.59895896911621
2016-03-15,27.293453216552734
2016-03-16,28.604867935180664
2016-03-17,27.956605911254883
2016-03-18,28.48563575744629
2016-03-21,28.627214431762695
2016-03-22,28.738985061645508
2016-03-23,27.747982025146484
2016-03-24,27.472286224365234
2016-03-28,27.55425453186035
2016-03-29,27.315813064575195
2016-03-30,27.25619888305664
2016-03-31,27.703275680541992
2016-04-01,27.1146297454834
2016-04-04,27.30836296081543
2016-04-05,27.032672882080078
2016-04-06,27.174245834350586
2016-04-07,27.91190528869629
2016-04-08,28.835840225219727
2016-04-11,28.30681037902832
2016-04-12,29.05192756652832
2016-04-13,29.5511531829834
2016-04-14,29.372318267822266
2016-04-15,28.239757537841797
2016-04-18,28.627214431762695
2016-04-19,28.56015968322754
2016-04-20,29.394672393798828
2016-04-21,30.340967178344727
2016-04-22,30.892351150512695
2016-04-25,30.68372344970703
2016-04-26,30.892351150512695
2016-04-27,30.825286865234375
2016-04-28,30.53469467163086
2016-04-29,29.118982315063477
2016-05-02,28.74643325805664
2016-05-03,28.30681037902832
2016-05-04,26.98796272277832
2016-05-05,26.891103744506836
2016-05-06,26.73463249206543
2016-05-09,26.04168128967285
2016-05-10,26.414228439331055
2016-05-11,26.749528884887695
2016-05-12,26.071487426757812
2016-05-13,26.444028854370117
2016-05-16,26.78990364074707
2016-05-17,27.12073516845703
2016-05-18,27.62450408935547
2016-05-19,27.14329719543457
2016-05-20,27.541793823242188
2016-05-23,26.744796752929688
2016-05-24,26.92524528503418
2016-05-25,26.827505111694336
2016-05-26,25.97786521911621
2016-05-27,26.3989200592041
2016-05-31,26.188385009765625
2016-06-01,27.398935317993164
2016-06-02,27.579387664794922
2016-06-03,26.662084579467773
2016-06-06,26.534259796142578
2016-06-07,27.556827545166016
2016-06-08,27.729778289794922
2016-06-09,27.782405853271484
2016-06-10,27.368854522705078
2016-06-13,25.534244537353516
2016-06-14,24.669572830200195
2016-06-15,24.962812423706055
2016-06-16,25.10566520690918
2016-06-17,25.188373565673828
2016-06-20,26.0079402923584
2016-06-21,26.466596603393555
2016-06-22,26.51171112060547
2016-06-23,27.53428077697754
2016-06-24,26.564340591430664
2016-06-27,24.759798049926758
2016-06-28,26.84254264831543
2016-06-29,28.015485763549805
2016-06-30,28.541810989379883
2016-07-01,29.526784896850586
2016-07-05,29.158369064331055
2016-07-06,27.444046020507812
2016-07-07,26.6771240234375
2016-07-08,27.368854522705078
2016-07-11,27.398935317993164
2016-07-12,28.22601890563965
2016-07-13,27.804964065551758
2016-07-14,28.11323356628418
2016-07-15,27.48164939880371
2016-07-18,27.850072860717773
2016-07-19,28.218490600585938
2016-07-20,28.421510696411133
2016-07-21,27.91774559020996
2016-07-22,28.436542510986328
2016-07-25,27.74480628967285
2016-07-26,29.030542373657227
2016-07-27,28.444074630737305
2016-07-28,28.699708938598633
2016-07-29,29.617013931274414
2016-08-01,29.173398971557617
2016-08-02,29.165882110595703
2016-08-03,30.992977142333984
2016-08-04,30.54937171936035
2016-08-05,31.51178550720215
2016-08-08,31.526817321777344
2016-08-09,30.850122451782227
2016-08-10,30.820051193237305
2016-08-11,31.5042724609375
2016-08-12,31.361408233642578
2016-08-15,31.255226135253906
2016-08-16,31.95298957824707
2016-08-17,32.013668060302734
2016-08-18,32.226016998291016
2016-08-19,31.861968994140625
2016-08-22,31.171804428100586
2016-08-23,31.801298141479492
2016-08-24,31.83162498474121
2016-08-25,31.77855110168457
2016-08-26,31.740625381469727
2016-08-29,32.0743408203125
2016-08-30,32.37013626098633
2016-08-31,32.241188049316406
2016-09-01,31.786128997802734
2016-09-02,32.09708786010742
2016-09-06,32.59006881713867
2016-09-07,32.68109130859375
2016-09-08,32.954132080078125
2016-09-09,32.03641891479492
2016-09-12,32.870697021484375
2016-09-13,32.23361587524414
2016-09-14,31.75579071044922
2016-09-15,33.17406463623047
2016-09-16,33.08305740356445
2016-09-19,33.166481018066406
2016-09-20,32.27153015136719
2016-09-21,32.7721061706543
2016-09-22,32.37771987915039
2016-09-23,32.06675338745117
2016-09-26,31.459997177124023
2016-09-27,31.740625381469727
2016-09-28,32.33979034423828
2016-09-29,30.14033317565918
2016-09-30,30.785003662109375
2016-10-03,31.06560707092285
2016-10-04,31.38416862487793
2016-10-05,32.059173583984375
2016-10-06,32.1274299621582
2016-10-07,31.67995262145996
2016-10-10,32.21086120605469
2016-10-11,31.824050903320312
2016-10-12,31.59653091430664
2016-10-13,31.520679473876953
2016-10-14,31.58893585205078
2016-10-17,31.740625381469727
2016-10-18,32.408058166503906
2016-10-19,32.34736633300781
2016-10-20,32.650753021240234
2016-10-21,33.43952178955078
2016-10-24,33.204402923583984
2016-10-25,33.13615036010742
2016-10-26,33.568458557128906
2016-10-27,32.468719482421875
2016-10-28,32.4763069152832
2016-10-31,33.0603141784668
2016-11-01,32.11227035522461
2016-11-02,31.09596061706543
2016-11-03,31.232471466064453
2016-11-04,31.27039909362793
2016-11-07,32.30945587158203
2016-11-08,31.717870712280273
2016-11-09,33.04513931274414
2016-11-10,33.2347297668457
2016-11-11,33.3409423828125
2016-11-14,33.33327102661133
2016-11-15,33.51681137084961
2016-11-16,33.256813049316406
2016-11-17,33.15740203857422
2016-11-18,33.119171142578125
2016-11-21,36.0709114074707
2016-11-22,36.606197357177734
2016-11-23,36.48385238647461
2016-11-25,36.85855484008789
2016-11-28,35.97914123535156
2016-11-29,35.160911560058594
2016-11-30,35.95620346069336
2016-12-01,36.50678634643555
2016-12-02,36.552677154541016
2016-12-05,36.713253021240234
2016-12-06,36.11677932739258
2016-12-07,37.96736526489258
2016-12-08,38.28089904785156
2016-12-09,37.8067741394043
2016-12-12,37.539146423339844
2016-12-13,37.65383529663086
2016-12-14,37.02678680419922
2016-12-15,37.378543853759766
2016-12-16,38.319129943847656
2016-12-19,37.8067741394043
2016-12-20,37.760894775390625
2016-12-21,37.462669372558594
2016-12-22,38.49501419067383
2016-12-23,38.831485748291016
2016-12-27,39.091468811035156
2016-12-28,38.48736572265625
2016-12-29,38.57912063598633
2016-12-30,38.50265884399414
2017-01-03,40.47559356689453
2017-01-04,39.18323516845703
2017-01-05,39.0379524230957
2017-01-06,38.5179443359375
2017-01-09,37.82207107543945
2017-01-10,37.44736862182617
2017-01-11,37.97502136230469
2017-01-12,37.66148376464844
2017-01-13,36.99619674682617
2017-01-17,37.26384735107422
2017-01-18,37.39384460449219
2017-01-19,36.988555908203125
2017-01-20,37.286781311035156
2017-01-23,37.25619125366211
2017-01-24,38.303829193115234
2017-01-25,37.98265075683594
2017-01-26,37.8067741394043
2017-01-27,37.5314826965332
2017-01-30,36.98090362548828
2017-01-31,36.743839263916016
2017-02-01,36.48385238647461
2017-02-02,36.62913513183594
2017-02-03,36.827964782714844
2017-02-06,36.988555908203125
2017-02-07,36.65208435058594
2017-02-08,37.562076568603516
2017-02-09,38.181488037109375
2017-02-10,38.34205627441406
2017-02-13,38.44912338256836
2017-02-14,39.250152587890625
2017-02-15,39.003684997558594
2017-02-16,38.47993469238281
2017-02-17,38.52614974975586
2017-02-21,38.80343246459961
2017-02-22,38.36439514160156
2017-02-23,38.78031921386719
2017-02-24,38.53384780883789
2017-02-27,39.096107482910156
2017-02-28,38.202667236328125
2017-03-01,39.27326202392578
2017-03-02,39.31177520751953
2017-03-03,39.48891830444336
2017-03-06,39.3964958190918
2017-03-07,38.62628173828125
2017-03-08,38.68019104003906
2017-03-09,37.9561882019043
2017-03-10,38.410614013671875
2017-03-13,39.27326202392578
2017-03-14,38.51844787597656
2017-03-15,39.7122802734375
2017-03-16,39.419586181640625
2017-03-17,39.11922073364258
2017-03-20,38.89585876464844
2017-03-21,37.94078826904297
2017-03-22,38.17954635620117
2017-03-23,37.97159194946289
2017-03-24,37.64039993286133
2017-03-27,37.60960388183594
2017-03-28,37.76363754272461
2017-03-29,38.93436050415039
2017-03-30,38.61856460571289
2017-03-31,38.92666244506836
2017-04-03,38.464534759521484
2017-04-04,38.74180603027344
2017-04-05,38.07941436767578
2017-04-06,38.387516021728516
2017-04-07,38.52614974975586
2017-04-10,38.61856460571289
2017-04-11,38.84193420410156
2017-04-12,38.464534759521484
2017-04-13,37.925376892089844
2017-04-17,38.4337272644043
2017-04-18,37.694313049316406
2017-04-19,37.11664962768555
2017-04-20,37.386226654052734
2017-04-21,37.40163040161133
2017-04-24,38.657081604003906
2017-04-25,38.53384780883789
2017-04-26,38.202667236328125
2017-04-27,39.296363830566406
2017-04-28,39.2347412109375
2017-05-01,39.173126220703125
2017-05-02,39.60445022583008
2017-05-03,39.4658088684082
2017-05-04,38.171844482421875
2017-05-05,39.019081115722656
2017-05-08,39.54283142089844
2017-05-09,39.635250091552734
2017-05-10,40.31305694580078
2017-05-11,40.44398498535156
2017-05-12,40.56721496582031
2017-05-15,41.094581604003906
2017-05-16,40.69905471801758
2017-05-17,40.36558532714844
2017-05-18,40.2802734375
2017-05-19,40.93170166015625
2017-05-22,41.0868034362793
2017-05-23,41.16436767578125
2017-05-24,41.20313262939453
2017-05-25,40.6757926940918
2017-05-26,40.96272659301758
2017-05-30,40.65251922607422
2017-05-31,40.35783004760742
2017-06-01,41.20313262939453
2017-06-02,40.86966323852539
2017-06-05,40.94721603393555
2017-06-06,41.172119140625
2017-06-07,41.079063415527344
2017-06-08,41.435794830322266
2017-06-09,42.42845916748047
2017-06-12,42.24232864379883
2017-06-13,42.67662048339844
2017-06-14,41.373748779296875
2017-06-15,41.094581604003906
2017-06-16,41.69947814941406
2017-06-19,42.10274124145508
2017-06-20,40.98599624633789
2017-06-21,40.11741256713867
2017-06-22,39.68312454223633
2017-06-23,39.939048767089844
2017-06-26,39.80720520019531
2017-06-27,40.21048355102539
2017-06-28,40.807621002197266
2017-06-29,40.1794548034668
2017-06-30,40.58272171020508
2017-07-03,41.17987060546875
2017-07-05,41.024757385253906
2017-07-06,40.98599624633789
2017-07-07,41.93211364746094
2017-07-10,41.939884185791016
2017-07-11,42.03294372558594
2017-07-12,41.691715240478516
2017-07-13,41.75374984741211
2017-07-14,41.730491638183594
2017-07-17,42.11824417114258
2017-07-18,42.521522521972656
2017-07-19,43.079891204833984
2017-07-20,42.963558197021484
2017-07-21,42.91702651977539
2017-07-24,43.087646484375
2017-07-25,43.44437789916992
2017-07-26,43.165199279785156
2017-07-27,43.54519271850586
2017-07-28,42.63784408569336
2017-07-31,43.421119689941406
2017-08-01,43.839900970458984
2017-08-02,43.58396911621094
2017-08-03,43.34355926513672
2017-08-04,43.26600646972656
2017-08-07,42.57579040527344
2017-08-08,42.21906661987305
2017-08-09,41.094581604003906
2017-08-10,40.48966598510742
2017-08-11,40.45089340209961
2017-08-14,40.8807258605957
2017-08-15,40.552486419677734
2017-08-16,39.90383529663086
2017-08-17,38.84098434448242
2017-08-18,39.16139602661133
2017-08-21,38.645606994628906
2017-08-22,38.81753921508789
2017-08-23,39.20829391479492
2017-08-24,39.95853805541992
2017-08-25,40.41963195800781
2017-08-28,41.04482650756836
2017-08-29,40.192996978759766
2017-08-30,40.8963508605957
2017-08-31,40.99013137817383
2017-09-01,42.42029571533203
2017-09-05,40.47433853149414
2017-09-06,40.927608489990234
2017-09-07,41.13080596923828
2017-09-08,41.748191833496094
2017-09-11,42.00609588623047
2017-09-12,42.021724700927734
2017-09-13,41.58406448364258
2017-09-14,40.90415954589844
2017-09-15,41.388702392578125
2017-09-18,41.87324523925781
2017-09-19,42.35776901245117
2017-09-20,42.537513732910156
2017-09-21,42.49062728881836
