Date,NUVOCO.NS
2022-01-28,448.6000061035156
2022-01-31,450.95001220703125
2022-02-01,460.95001220703125
2022-02-02,456.29998779296875
2022-02-03,456.45001220703125
2022-02-04,453.54998779296875
2022-02-07,450.20001220703125
2022-02-08,430.70001220703125
2022-02-09,428.6000061035156
2022-02-10,426.3500061035156
2022-02-11,401.04998779296875
2022-02-14,394.95001220703125
2022-02-15,390.45001220703125
2022-02-16,381.70001220703125
2022-02-17,389.70001220703125
2022-02-18,382.8999938964844
2022-02-21,353.6499938964844
2022-02-22,345.20001220703125
2022-02-23,335.29998779296875
2022-02-24,296.70001220703125
2022-02-25,320.8999938964844
2022-02-28,346.6000061035156
2022-03-02,382.04998779296875
2022-03-03,376.6000061035156
2022-03-04,374.1499938964844
2022-03-07,367.45001220703125
2022-03-08,364.79998779296875
2022-03-09,367.3999938964844
2022-03-10,389.70001220703125
2022-03-11,395.6000061035156
2022-03-14,399.54998779296875
2022-03-15,387.1499938964844
2022-03-16,389.0
2022-03-17,377.1499938964844
2022-03-21,379.8500061035156
2022-03-22,383.95001220703125
2022-03-23,389.0
2022-03-24,375.25
2022-03-25,378.3500061035156
2022-03-28,368.3999938964844
2022-03-29,369.25
2022-03-30,396.04998779296875
2022-03-31,394.95001220703125
2022-04-01,392.6000061035156
2022-04-04,388.25
2022-04-05,387.5
2022-04-06,383.70001220703125
2022-04-07,380.8500061035156
2022-04-08,386.8500061035156
2022-04-11,383.54998779296875
2022-04-12,377.70001220703125
2022-04-13,377.04998779296875
2022-04-18,370.70001220703125
2022-04-19,365.3999938964844
2022-04-20,369.1499938964844
2022-04-21,364.1499938964844
2022-04-22,365.45001220703125
2022-04-25,364.8999938964844
2022-04-26,357.54998779296875
2022-04-27,357.25
2022-04-28,357.45001220703125
2022-04-29,351.8500061035156
2022-05-02,346.25
2022-05-04,340.1499938964844
2022-05-05,331.1499938964844
2022-05-06,324.45001220703125
2022-05-09,299.79998779296875
2022-05-10,297.6000061035156
2022-05-11,308.29998779296875
2022-05-12,304.45001220703125
2022-05-13,297.3999938964844
2022-05-16,305.95001220703125
2022-05-17,303.54998779296875
2022-05-18,308.6499938964844
2022-05-19,294.70001220703125
2022-05-20,299.0
2022-05-23,299.3500061035156
2022-05-24,296.3500061035156
2022-05-25,297.1000061035156
2022-05-26,299.95001220703125
2022-05-27,299.6000061035156
2022-05-30,315.6000061035156
2022-05-31,301.5
2022-06-01,311.25
2022-06-02,317.79998779296875
2022-06-03,305.1499938964844
2022-06-06,299.0
2022-06-07,297.1000061035156
2022-06-08,286.04998779296875
2022-06-09,281.79998779296875
2022-06-10,285.8999938964844
2022-06-13,276.6000061035156
2022-06-14,275.79998779296875
2022-06-15,274.04998779296875
2022-06-16,281.3500061035156
2022-06-17,271.29998779296875
2022-06-20,264.79998779296875
2022-06-21,271.3500061035156
2022-06-22,277.75
2022-06-23,290.79998779296875
2022-06-24,292.95001220703125
2022-06-27,304.04998779296875
2022-06-28,300.1499938964844
2022-06-29,298.29998779296875
2022-06-30,296.8500061035156
2022-07-01,304.70001220703125
2022-07-04,298.5
2022-07-05,296.0
2022-07-06,298.3999938964844
2022-07-07,295.8500061035156
2022-07-08,290.5
2022-07-11,289.70001220703125
2022-07-12,285.45001220703125
2022-07-13,287.45001220703125
2022-07-14,283.95001220703125
2022-07-15,287.70001220703125
2022-07-18,288.75
2022-07-19,289.6499938964844
2022-07-20,290.8500061035156
2022-07-21,291.25
2022-07-22,307.6000061035156
2022-07-25,314.25
2022-07-26,322.29998779296875
2022-07-27,339.8999938964844
2022-07-28,328.3999938964844
2022-07-29,331.1000061035156
2022-08-01,338.04998779296875
2022-08-02,341.20001220703125
2022-08-03,343.29998779296875
2022-08-04,339.25
2022-08-05,339.20001220703125
2022-08-08,344.20001220703125
2022-08-10,337.95001220703125
2022-08-11,332.70001220703125
2022-08-12,339.5
2022-08-16,352.8500061035156
2022-08-17,349.45001220703125
2022-08-18,345.3999938964844
2022-08-19,340.8500061035156
2022-08-22,335.0
2022-08-23,336.75
2022-08-24,343.5
2022-08-25,351.3500061035156
2022-08-26,351.70001220703125
2022-08-29,344.95001220703125
2022-08-30,359.8500061035156
2022-09-01,366.29998779296875
2022-09-02,354.3999938964844
2022-09-05,349.29998779296875
2022-09-06,351.0
2022-09-07,364.04998779296875
2022-09-08,379.6499938964844
2022-09-09,371.04998779296875
2022-09-12,382.1000061035156
2022-09-13,383.6499938964844
2022-09-14,414.5
2022-09-15,406.6499938964844
2022-09-16,402.04998779296875
2022-09-19,448.29998779296875
2022-09-20,455.5
2022-09-21,420.25
2022-09-22,410.6499938964844
2022-09-23,401.95001220703125
2022-09-26,393.95001220703125
2022-09-27,404.8500061035156
2022-09-28,406.79998779296875
2022-09-29,397.70001220703125
2022-09-30,411.1000061035156
2022-10-03,406.54998779296875
2022-10-04,407.45001220703125
2022-10-06,413.1000061035156
2022-10-07,408.1499938964844
2022-10-10,399.8999938964844
2022-10-11,397.8999938964844
2022-10-12,399.3500061035156
2022-10-13,398.3500061035156
2022-10-14,400.95001220703125
2022-10-17,387.6000061035156
2022-10-18,391.5
2022-10-19,391.8999938964844
2022-10-20,396.29998779296875
2022-10-21,392.1499938964844
2022-10-24,389.6499938964844
2022-10-25,395.1000061035156
2022-10-27,394.0
2022-10-28,391.20001220703125
2022-10-31,396.5
2022-11-01,398.3500061035156
2022-11-02,405.8999938964844
2022-11-03,404.5
2022-11-04,401.95001220703125
2022-11-07,400.75
2022-11-09,390.3500061035156
2022-11-10,383.0
2022-11-11,380.3999938964844
2022-11-14,384.6000061035156
2022-11-15,384.1000061035156
2022-11-16,377.8999938964844
2022-11-17,372.5
2022-11-18,367.5
2022-11-21,366.29998779296875
2022-11-22,367.0
2022-11-23,369.8999938964844
2022-11-24,370.1499938964844
2022-11-25,370.0
2022-11-28,370.25
2022-11-29,375.0
2022-11-30,370.1499938964844
2022-12-01,377.3500061035156
2022-12-02,393.95001220703125
2022-12-05,399.1000061035156
2022-12-06,398.8500061035156
2022-12-07,398.0
2022-12-08,403.20001220703125
2022-12-09,404.29998779296875
2022-12-12,397.8500061035156
2022-12-13,398.6000061035156
2022-12-14,395.8500061035156
2022-12-15,396.6000061035156
2022-12-16,391.0
2022-12-19,385.5
2022-12-20,382.8999938964844
2022-12-21,381.25
2022-12-22,373.79998779296875
2022-12-23,354.8500061035156
2022-12-26,362.6000061035156
2022-12-27,358.1499938964844
2022-12-28,357.20001220703125
2022-12-29,361.1499938964844
2022-12-30,365.04998779296875
2023-01-02,369.25
2023-01-03,370.1000061035156
2023-01-04,368.25
2023-01-05,368.6000061035156
2023-01-06,367.20001220703125
2023-01-09,369.20001220703125
2023-01-10,373.54998779296875
2023-01-11,375.1000061035156
2023-01-12,380.25
2023-01-13,380.54998779296875
2023-01-16,387.3999938964844
2023-01-17,381.95001220703125
2023-01-18,380.1000061035156
2023-01-19,380.20001220703125
2023-01-20,376.29998779296875
2023-01-23,365.45001220703125
2023-01-24,367.29998779296875
2023-01-25,361.8500061035156
2023-01-27,353.5
2023-01-30,358.54998779296875
2023-01-31,361.3500061035156
2023-02-01,357.45001220703125
2023-02-02,349.5
2023-02-03,351.6499938964844
2023-02-06,344.29998779296875
2023-02-07,360.6499938964844
2023-02-08,382.45001220703125
2023-02-09,372.45001220703125
2023-02-10,377.8500061035156
2023-02-13,367.95001220703125
2023-02-14,358.5
2023-02-15,357.04998779296875
2023-02-16,354.95001220703125
2023-02-17,361.3500061035156
2023-02-20,361.3999938964844
2023-02-21,366.1499938964844
2023-02-22,362.8500061035156
2023-02-23,361.25
2023-02-24,371.04998779296875
2023-02-27,355.45001220703125
2023-02-28,350.04998779296875
2023-03-01,352.0
2023-03-02,348.6499938964844
2023-03-03,352.29998779296875
2023-03-06,351.20001220703125
2023-03-08,352.8999938964844
2023-03-09,349.1499938964844
2023-03-10,346.1000061035156
2023-03-13,340.75
2023-03-14,333.8999938964844
2023-03-15,335.3999938964844
2023-03-16,326.8999938964844
2023-03-17,329.75
2023-03-20,335.20001220703125
2023-03-21,340.1000061035156
2023-03-22,336.04998779296875
2023-03-23,332.6499938964844
2023-03-24,334.6499938964844
2023-03-27,335.04998779296875
2023-03-28,338.8999938964844
2023-03-29,343.6499938964844
2023-03-31,344.8999938964844
2023-04-03,349.6000061035156
2023-04-05,344.3500061035156
2023-04-06,338.6000061035156
2023-04-10,338.1499938964844
2023-04-11,333.70001220703125
2023-04-12,335.3999938964844
2023-04-13,330.54998779296875
2023-04-17,336.1000061035156
2023-04-18,333.3500061035156
2023-04-19,333.0
2023-04-20,334.20001220703125
2023-04-21,332.29998779296875
2023-04-24,330.25
2023-04-25,331.0
2023-04-26,328.1000061035156
2023-04-27,332.04998779296875
2023-04-28,329.8999938964844
2023-05-02,331.8999938964844
2023-05-03,330.0
2023-05-04,332.5
2023-05-05,335.70001220703125
2023-05-08,340.04998779296875
2023-05-09,338.3999938964844
2023-05-10,334.95001220703125
2023-05-11,333.0
2023-05-12,330.1499938964844
2023-05-15,327.75
2023-05-16,330.8500061035156
2023-05-17,325.70001220703125
2023-05-18,326.25
2023-05-19,333.0
2023-05-22,328.0
2023-05-23,334.5
2023-05-24,335.6000061035156
2023-05-25,334.6499938964844
2023-05-26,328.1000061035156
2023-05-29,332.8500061035156
2023-05-30,338.3999938964844
2023-05-31,338.6499938964844
2023-06-01,342.5
2023-06-02,359.3999938964844
2023-06-05,361.79998779296875
2023-06-06,359.54998779296875
2023-06-07,359.29998779296875
2023-06-08,351.1499938964844
2023-06-09,347.6000061035156
2023-06-12,355.0
2023-06-13,354.6499938964844
2023-06-14,357.3500061035156
2023-06-15,355.6499938964844
2023-06-16,355.04998779296875
2023-06-19,353.70001220703125
2023-06-20,351.0
2023-06-21,349.8999938964844
2023-06-22,347.3500061035156
2023-06-23,349.0
2023-06-26,344.0
2023-06-27,344.3999938964844
2023-06-28,344.8500061035156
2023-06-30,351.04998779296875
2023-07-03,351.3500061035156
2023-07-04,353.54998779296875
2023-07-05,352.3999938964844
2023-07-06,355.20001220703125
2023-07-07,352.8500061035156
2023-07-10,347.75
2023-07-11,353.5
2023-07-12,351.54998779296875
2023-07-13,355.04998779296875
2023-07-14,364.1499938964844
2023-07-17,362.1499938964844
2023-07-18,356.45001220703125
2023-07-19,355.1499938964844
2023-07-20,353.3500061035156
2023-07-21,352.20001220703125
2023-07-24,350.20001220703125
2023-07-25,354.54998779296875
2023-07-26,358.1499938964844
2023-07-27,355.5
2023-07-28,367.75
2023-07-31,372.20001220703125
2023-08-01,360.8500061035156
2023-08-02,362.1000061035156
2023-08-03,360.04998779296875
2023-08-04,360.8500061035156
2023-08-07,365.95001220703125
2023-08-08,361.75
2023-08-09,358.1000061035156
2023-08-10,357.29998779296875
2023-08-11,349.95001220703125
2023-08-14,339.0
2023-08-16,339.8999938964844
2023-08-17,336.54998779296875
2023-08-18,330.29998779296875
2023-08-21,340.1000061035156
2023-08-22,340.29998779296875
2023-08-23,341.79998779296875
2023-08-24,339.0
2023-08-25,336.3500061035156
2023-08-28,339.95001220703125
2023-08-29,339.95001220703125
2023-08-30,339.3999938964844
2023-08-31,337.5
2023-09-01,344.79998779296875
2023-09-04,356.04998779296875
2023-09-05,373.8500061035156
2023-09-06,370.8999938964844
2023-09-07,377.0
2023-09-08,373.79998779296875
2023-09-11,373.45001220703125
2023-09-12,364.79998779296875
2023-09-13,371.29998779296875
2023-09-14,372.6000061035156
2023-09-15,364.8999938964844
2023-09-18,372.54998779296875
2023-09-20,365.3500061035156
2023-09-21,369.04998779296875
2023-09-22,369.3999938964844
2023-09-25,376.6000061035156
2023-09-26,381.04998779296875
2023-09-27,382.95001220703125
2023-09-28,374.20001220703125
2023-09-29,372.04998779296875
2023-10-03,374.20001220703125
2023-10-04,368.95001220703125
2023-10-05,367.20001220703125
2023-10-06,369.54998779296875
2023-10-09,357.29998779296875
2023-10-10,354.79998779296875
2023-10-11,365.6499938964844
2023-10-12,363.0
2023-10-13,365.0
2023-10-16,369.0
2023-10-17,365.75
2023-10-18,363.04998779296875
2023-10-19,359.70001220703125
2023-10-20,351.75
2023-10-23,351.25
2023-10-25,347.79998779296875
2023-10-26,343.29998779296875
2023-10-27,341.6000061035156
2023-10-30,344.70001220703125
2023-10-31,340.45001220703125
2023-11-01,338.3500061035156
2023-11-02,336.75
2023-11-03,342.0
2023-11-06,346.1000061035156
2023-11-07,344.0
2023-11-08,345.04998779296875
2023-11-09,341.79998779296875
2023-11-10,343.5
2023-11-13,345.20001220703125
2023-11-15,347.1000061035156
2023-11-16,353.04998779296875
2023-11-17,351.29998779296875
2023-11-20,350.5
2023-11-21,352.1499938964844
2023-11-22,351.45001220703125
2023-11-23,350.3999938964844
2023-11-24,361.75
2023-11-28,363.54998779296875
2023-11-29,356.25
2023-11-30,364.8500061035156
2023-12-01,370.0
2023-12-04,371.6000061035156
2023-12-05,373.20001220703125
2023-12-06,379.70001220703125
2023-12-07,376.5
2023-12-08,367.25
2023-12-11,368.1499938964844
2023-12-12,368.75
2023-12-13,371.0
2023-12-14,368.95001220703125
2023-12-15,372.75
2023-12-18,370.6499938964844
2023-12-19,374.70001220703125
2023-12-20,364.95001220703125
2023-12-21,377.3500061035156
2023-12-22,374.8999938964844
2023-12-26,373.29998779296875
2023-12-27,388.75
2023-12-28,383.54998779296875
2023-12-29,382.5
2024-01-01,377.20001220703125
2024-01-02,372.25
2024-01-03,364.70001220703125
2024-01-04,370.1499938964844
2024-01-05,367.1000061035156
2024-01-08,360.3500061035156
2024-01-09,358.04998779296875
2024-01-10,354.20001220703125
2024-01-11,351.3500061035156
2024-01-12,348.8500061035156
2024-01-15,348.8500061035156
2024-01-16,344.3999938964844
2024-01-17,342.45001220703125
2024-01-18,340.0
2024-01-19,341.20001220703125
2024-01-23,331.75
2024-01-24,333.1000061035156
2024-01-25,347.3999938964844
2024-01-29,353.25
2024-01-30,355.25
2024-01-31,361.3999938964844
2024-02-01,356.0
2024-02-02,360.0
2024-02-05,355.75
2024-02-06,357.1499938964844
2024-02-07,357.20001220703125
2024-02-08,355.1499938964844
2024-02-09,348.95001220703125
2024-02-12,341.54998779296875
2024-02-13,337.04998779296875
2024-02-14,338.1000061035156
2024-02-15,337.0
2024-02-16,339.75
2024-02-19,347.1499938964844
2024-02-20,345.0
2024-02-21,345.54998779296875
2024-02-22,341.5
2024-02-23,340.04998779296875
2024-02-26,338.75
2024-02-27,334.3999938964844
2024-02-28,332.0
2024-02-29,331.45001220703125
2024-03-01,337.1499938964844
2024-03-04,335.6000061035156
2024-03-05,327.8500061035156
2024-03-06,320.3500061035156
2024-03-07,319.8500061035156
2024-03-11,312.8500061035156
2024-03-12,307.95001220703125
2024-03-13,298.0
2024-03-14,301.3500061035156
2024-03-15,299.75
2024-03-18,299.04998779296875
2024-03-19,294.3500061035156
2024-03-20,300.8999938964844
2024-03-21,310.6499938964844
2024-03-22,306.45001220703125
2024-03-26,307.54998779296875
2024-03-27,303.6000061035156
2024-03-28,306.20001220703125
2024-04-01,320.3500061035156
2024-04-02,323.5
2024-04-03,327.75
2024-04-04,320.75
2024-04-05,315.45001220703125
2024-04-08,316.04998779296875
2024-04-09,310.75
2024-04-10,318.54998779296875
2024-04-12,313.95001220703125
2024-04-15,306.04998779296875
2024-04-16,312.8999938964844
2024-04-18,314.5
2024-04-19,326.6000061035156
2024-04-22,333.04998779296875
2024-04-23,345.75
2024-04-24,347.79998779296875
2024-04-25,342.6499938964844
2024-04-26,341.70001220703125
2024-04-29,339.29998779296875
2024-04-30,338.6000061035156
2024-05-02,335.04998779296875
2024-05-03,333.75
2024-05-06,331.3500061035156
2024-05-07,325.8500061035156
2024-05-08,323.45001220703125
2024-05-09,313.20001220703125
2024-05-10,312.6000061035156
2024-05-13,309.54998779296875
2024-05-14,318.3999938964844
2024-05-15,318.25
2024-05-16,317.5
2024-05-17,321.1000061035156
2024-05-21,324.1000061035156
2024-05-22,321.8500061035156
2024-05-23,318.1000061035156
2024-05-24,319.29998779296875
2024-05-27,316.1000061035156
2024-05-28,318.79998779296875
2024-05-29,315.3500061035156
2024-05-30,310.8999938964844
2024-05-31,314.45001220703125
2024-06-03,330.04998779296875
2024-06-04,308.25
2024-06-05,320.1000061035156
2024-06-06,331.1499938964844
2024-06-07,334.95001220703125
2024-06-10,342.54998779296875
2024-06-11,345.1000061035156
2024-06-12,346.6000061035156
2024-06-13,347.8999938964844
2024-06-14,366.04998779296875
2024-06-18,357.29998779296875
2024-06-19,350.29998779296875
2024-06-20,352.1499938964844
2024-06-21,350.45001220703125
2024-06-24,352.25
2024-06-25,350.04998779296875
2024-06-26,356.8500061035156
2024-06-27,354.8500061035156
2024-06-28,363.04998779296875
2024-07-01,371.5
2024-07-02,360.8500061035156
2024-07-03,356.6000061035156
2024-07-04,358.1000061035156
2024-07-05,372.95001220703125
2024-07-08,362.3999938964844
2024-07-09,361.5
2024-07-10,353.95001220703125
2024-07-11,355.04998779296875
2024-07-12,356.8999938964844
2024-07-15,352.04998779296875
2024-07-16,357.25
2024-07-18,348.75
2024-07-19,336.6000061035156
2024-07-22,342.3999938964844
2024-07-23,342.3999938964844
2024-07-24,345.29998779296875
2024-07-25,345.1000061035156
2024-07-26,350.79998779296875
2024-07-29,355.29998779296875
2024-07-30,350.3500061035156
2024-07-31,354.6499938964844
2024-08-01,346.3999938964844
2024-08-02,338.0
2024-08-05,328.1000061035156
2024-08-06,326.95001220703125
2024-08-07,333.8999938964844
2024-08-08,332.0
2024-08-09,334.04998779296875
2024-08-12,335.3999938964844
2024-08-13,334.75
2024-08-14,333.5
2024-08-16,332.25
2024-08-19,333.3500061035156
2024-08-20,337.6000061035156
2024-08-21,340.1000061035156
2024-08-22,344.95001220703125
2024-08-23,341.70001220703125
2024-08-26,338.29998779296875
2024-08-27,340.3500061035156
2024-08-28,340.04998779296875
2024-08-29,342.1499938964844
2024-08-30,339.79998779296875
2024-09-02,337.29998779296875
2024-09-03,339.8500061035156
2024-09-04,346.79998779296875
2024-09-05,350.3999938964844
2024-09-06,350.25
2024-09-09,345.3500061035156
2024-09-10,356.04998779296875
2024-09-11,352.6000061035156
2024-09-12,350.0
2024-09-13,352.8999938964844
2024-09-16,350.79998779296875
2024-09-17,365.3500061035156
2024-09-18,369.8999938964844
2024-09-19,356.45001220703125
2024-09-20,362.3999938964844
2024-09-23,356.29998779296875
2024-09-24,354.20001220703125
2024-09-25,357.04998779296875
2024-09-26,358.04998779296875
2024-09-27,356.1000061035156
2024-09-30,359.45001220703125
2024-10-01,360.70001220703125
2024-10-03,357.0
2024-10-04,353.1000061035156
2024-10-07,351.20001220703125
2024-10-08,353.75
2024-10-09,356.8500061035156
2024-10-10,358.25
2024-10-11,358.6499938964844
2024-10-14,352.1000061035156
2024-10-15,349.20001220703125
2024-10-16,362.54998779296875
2024-10-17,362.1000061035156
2024-10-18,352.1000061035156
2024-10-21,345.6000061035156
2024-10-22,336.20001220703125
2024-10-23,340.3999938964844
2024-10-24,342.04998779296875
2024-10-25,331.54998779296875
2024-10-28,339.0
2024-10-29,342.54998779296875
2024-10-30,344.1000061035156
2024-10-31,352.70001220703125
2024-11-01,360.70001220703125
2024-11-04,358.45001220703125
2024-11-05,354.54998779296875
2024-11-06,356.6000061035156
2024-11-07,353.75
2024-11-08,350.75
2024-11-11,344.3999938964844
2024-11-12,341.45001220703125
2024-11-13,328.6000061035156
2024-11-14,335.04998779296875
2024-11-18,334.25
2024-11-19,338.04998779296875
2024-11-21,334.54998779296875
2024-11-22,338.04998779296875
2024-11-25,345.8500061035156
2024-11-26,339.3999938964844
2024-11-27,343.3500061035156
2024-11-28,343.8999938964844
2024-11-29,350.75
2024-12-02,360.3999938964844
2024-12-03,367.8999938964844
2024-12-04,364.45001220703125
2024-12-05,368.6499938964844
2024-12-06,369.25
2024-12-09,366.95001220703125
2024-12-10,368.45001220703125
2024-12-11,370.25
2024-12-12,366.79998779296875
2024-12-13,365.54998779296875
2024-12-16,361.54998779296875
2024-12-17,359.0
2024-12-18,357.04998779296875
2024-12-19,355.20001220703125
2024-12-20,352.8500061035156
2024-12-23,352.8999938964844
2024-12-24,351.3500061035156
2024-12-26,352.1000061035156
2024-12-27,352.75
2024-12-30,348.20001220703125
2024-12-31,350.25
2025-01-01,353.3500061035156
2025-01-02,356.79998779296875
2025-01-03,352.79998779296875
2025-01-06,349.75
2025-01-07,355.20001220703125
2025-01-08,354.95001220703125
2025-01-09,353.95001220703125
2025-01-10,346.5
2025-01-13,342.29998779296875
2025-01-14,341.3999938964844
2025-01-15,345.0
2025-01-16,349.29998779296875
2025-01-17,349.95001220703125
2025-01-20,352.5
2025-01-21,353.5
2025-01-22,352.70001220703125
2025-01-23,355.79998779296875
2025-01-24,350.75
2025-01-27,344.5
2025-01-28,333.1499938964844
2025-01-29,347.3500061035156
2025-01-30,346.75
2025-01-31,350.5
2025-02-01,342.70001220703125
2025-02-03,353.1000061035156
2025-02-04,352.25
2025-02-05,355.3999938964844
2025-02-06,365.04998779296875
2025-02-07,359.5
2025-02-10,347.8999938964844
2025-02-11,336.79998779296875
2025-02-12,328.6499938964844
2025-02-13,328.8500061035156
2025-02-14,311.70001220703125
2025-02-17,319.5
2025-02-18,311.70001220703125
2025-02-19,322.04998779296875
2025-02-20,321.1000061035156
2025-02-21,322.5
2025-02-24,316.8999938964844
2025-02-25,319.79998779296875
2025-02-27,313.6000061035156
2025-02-28,313.45001220703125
2025-03-03,300.79998779296875
2025-03-04,307.3500061035156
2025-03-05,316.20001220703125
2025-03-06,316.79998779296875
2025-03-07,317.8999938964844
2025-03-10,305.75
2025-03-11,302.3999938964844
2025-03-12,297.45001220703125
2025-03-13,294.1000061035156
2025-03-17,288.75
2025-03-18,288.75
2025-03-19,303.1000061035156
2025-03-20,304.79998779296875
2025-03-21,325.54998779296875
2025-03-24,320.1000061035156
2025-03-25,318.54998779296875
2025-03-26,315.0
2025-03-27,310.3999938964844
2025-03-28,307.79998779296875
2025-04-01,314.0
2025-04-02,308.5
2025-04-03,319.04998779296875
2025-04-04,316.3500061035156
2025-04-07,299.95001220703125
2025-04-08,304.8999938964844
2025-04-09,314.0
2025-04-11,314.45001220703125
2025-04-15,321.79998779296875
2025-04-16,322.5
2025-04-17,324.04998779296875
2025-04-21,325.8999938964844
2025-04-22,333.6000061035156
2025-04-23,327.54998779296875
2025-04-24,339.8999938964844
2025-04-25,333.04998779296875
2025-04-28,333.3999938964844
2025-04-29,325.29998779296875
2025-04-30,319.25
2025-05-02,336.20001220703125
2025-05-05,343.0
2025-05-06,342.75
2025-05-07,342.75
2025-05-08,338.8999938964844
2025-05-09,329.8500061035156
2025-05-12,340.6499938964844
2025-05-13,340.25
2025-05-14,353.1000061035156
2025-05-15,358.70001220703125
2025-05-16,357.45001220703125
2025-05-19,355.1499938964844
2025-05-20,356.0
2025-05-21,358.45001220703125
2025-05-22,357.8999938964844
2025-05-23,359.54998779296875
2025-05-26,356.3999938964844
2025-05-27,355.3999938964844
2025-05-28,350.45001220703125
2025-05-29,347.20001220703125
2025-05-30,357.8500061035156
2025-06-02,354.29998779296875
2025-06-03,353.75
2025-06-04,355.70001220703125
2025-06-05,359.1499938964844
2025-06-06,362.45001220703125
2025-06-09,353.8500061035156
2025-06-10,359.54998779296875
2025-06-11,358.95001220703125
2025-06-12,355.0
2025-06-13,351.29998779296875
2025-06-16,349.8999938964844
2025-06-17,352.1499938964844
2025-06-18,346.8999938964844
2025-06-19,339.79998779296875
2025-06-20,339.95001220703125
2025-06-23,339.6000061035156
2025-06-24,340.45001220703125
2025-06-25,348.6499938964844
2025-06-26,352.1499938964844
2025-06-27,356.3999938964844
2025-06-30,354.20001220703125
2025-07-01,357.95001220703125
2025-07-02,362.1000061035156
2025-07-03,358.95001220703125
2025-07-04,360.3999938964844
2025-07-07,358.3999938964844
2025-07-08,358.95001220703125
2025-07-09,354.5
2025-07-10,362.3500061035156
2025-07-11,360.45001220703125
2025-07-14,360.79998779296875
2025-07-15,365.29998779296875
2025-07-16,376.45001220703125
2025-07-17,381.6499938964844
2025-07-18,387.70001220703125
2025-07-21,399.6499938964844
2025-07-22,404.8999938964844
2025-07-23,410.29998779296875
2025-07-24,414.3500061035156
2025-07-25,412.79998779296875
2025-07-28,408.70001220703125
2025-07-29,414.95001220703125
2025-07-30,424.95001220703125
2025-07-31,430.54998779296875
2025-08-01,424.45001220703125
2025-08-04,430.75
2025-08-05,436.5
2025-08-06,434.70001220703125
2025-08-07,429.8999938964844
2025-08-08,440.04998779296875
2025-08-11,445.70001220703125
2025-08-12,450.6000061035156
2025-08-13,454.6000061035156
2025-08-14,452.20001220703125
