Date,C
2016-06-07,34.52431106567383
2016-06-08,34.53947830200195
2016-06-09,34.12251663208008
2016-06-10,33.281005859375
2016-06-13,32.72002029418945
2016-06-14,31.810277938842773
2016-06-15,31.84817886352539
2016-06-16,31.931583404541016
2016-06-17,32.204490661621094
2016-06-20,32.44710159301758
2016-06-21,32.53805923461914
2016-06-22,32.35612106323242
2016-06-23,33.70555877685547
2016-06-24,30.55181312561035
2016-06-27,29.172054290771484
2016-06-28,30.657958984375
2016-06-29,31.931583404541016
2016-06-30,32.13626480102539
2016-07-01,31.969484329223633
2016-07-05,30.915712356567383
2016-07-06,31.12798500061035
2016-07-07,31.30235481262207
2016-07-08,31.825443267822266
2016-07-11,32.060455322265625
2016-07-12,32.93227767944336
2016-07-13,32.848899841308594
2016-07-14,33.6979866027832
2016-07-15,33.60700607299805
2016-07-18,33.788944244384766
2016-07-19,33.622161865234375
2016-07-20,33.713138580322266
2016-07-21,33.455379486083984
2016-07-22,33.584266662597656
2016-07-25,33.387149810791016
2016-07-26,33.470542907714844
2016-07-27,33.57667922973633
2016-07-28,33.538639068603516
2016-07-29,33.33320617675781
2016-08-01,33.036476135253906
2016-08-02,32.70930480957031
2016-08-03,33.39408493041992
2016-08-04,33.35603332519531
2016-08-05,34.786441802978516
2016-08-08,34.96904754638672
2016-08-09,34.923397064208984
2016-08-10,34.58100128173828
2016-08-11,34.79405212402344
2016-08-12,34.67992401123047
2016-08-15,35.29621505737305
2016-08-16,35.471214294433594
2016-08-17,35.47882843017578
2016-08-18,35.379913330078125
2016-08-19,35.40273666381836
2016-08-22,35.50165557861328
2016-08-23,35.448387145996094
2016-08-24,35.50165557861328
2016-08-25,35.54729461669922
2016-08-26,35.844032287597656
2016-08-29,35.958168029785156
2016-08-30,36.44511795043945
2016-08-31,36.3233757019043
2016-09-01,36.03425598144531
2016-09-02,36.148372650146484
2016-09-06,35.98099136352539
2016-09-07,36.12554931640625
2016-09-08,36.36142349243164
2016-09-09,35.88967514038086
2016-09-12,36.36142349243164
2016-09-13,35.699485778808594
2016-09-14,35.57012939453125
2016-09-15,35.82122039794922
2016-09-16,35.31143569946289
2016-09-19,35.448387145996094
2016-09-20,35.41035079956055
2016-09-21,35.68425750732422
2016-09-22,35.844032287597656
2016-09-23,35.87446975708008
2016-09-26,34.91579055786133
2016-09-27,35.2809944152832
2016-09-28,35.661434173583984
2016-09-29,34.847320556640625
2016-09-30,35.935340881347656
2016-10-03,35.78316879272461
2016-10-04,36.33098602294922
2016-10-05,37.01576614379883
2016-10-06,37.33531951904297
2016-10-07,37.49509811401367
2016-10-10,37.700523376464844
2016-10-11,37.274444580078125
2016-10-12,37.05381774902344
2016-10-13,36.87879180908203
2016-10-14,36.98532485961914
2016-10-17,36.97771072387695
2016-10-18,37.274444580078125
2016-10-19,37.64727020263672
2016-10-20,37.723358154296875
2016-10-21,37.71574020385742
2016-10-24,37.723358154296875
2016-10-25,37.7309684753418
2016-10-26,38.05052185058594
2016-10-27,37.98965072631836
2016-10-28,37.7081413269043
2016-10-31,37.39619064331055
2016-11-01,37.23640823364258
2016-11-02,36.93206024169922
2016-11-03,36.787017822265625
2016-11-04,36.77174758911133
2016-11-07,38.031333923339844
2016-11-08,38.10002899169922
2016-11-09,39.382503509521484
2016-11-10,40.92451095581055
2016-11-11,40.329078674316406
2016-11-14,41.7413330078125
2016-11-15,42.32911682128906
2016-11-16,41.70315933227539
2016-11-17,42.32911682128906
2016-11-18,42.336761474609375
2016-11-21,42.397830963134766
2016-11-22,42.8253173828125
2016-11-23,43.275699615478516
2016-11-25,43.34440994262695
2016-11-28,42.344398498535156
2016-11-29,42.382564544677734
2016-11-30,43.04669189453125
2016-12-01,43.71847152709961
2016-12-02,42.764259338378906
2016-12-05,43.72610092163086
2016-12-06,44.21466064453125
2016-12-07,45.084903717041016
2016-12-08,45.9169807434082
2016-12-09,45.8330192565918
2016-12-12,45.45895767211914
2016-12-13,45.642173767089844
2016-12-14,45.38262176513672
2016-12-15,45.97805404663086
2016-12-16,45.611637115478516
2016-12-19,45.54292678833008
2016-12-20,46.41317367553711
2016-12-21,46.3750114440918
2016-12-22,46.17652893066406
2016-12-23,46.5582160949707
2016-12-27,46.63455581665039
2016-12-28,45.8330192565918
2016-12-29,45.32917785644531
2016-12-30,45.36735153198242
2017-01-03,46.25285720825195
2017-01-04,46.87883377075195
2017-01-05,46.0620231628418
2017-01-06,46.22233200073242
2017-01-09,45.97041702270508
2017-01-10,45.97805404663086
2017-01-11,45.771942138671875
2017-01-12,45.21467971801758
2017-01-13,45.52003479003906
2017-01-17,44.56581497192383
2017-01-18,43.81006622314453
2017-01-19,43.25279998779297
2017-01-20,42.83295822143555
2017-01-23,42.50469207763672
2017-01-24,43.313873291015625
2017-01-25,44.03908920288086
2017-01-26,43.787174224853516
2017-01-27,43.59632873535156
2017-01-30,43.214637756347656
2017-01-31,42.61920928955078
2017-02-01,42.787139892578125
2017-02-02,42.85604476928711
2017-02-03,44.218746185302734
2017-02-06,44.12687301635742
2017-02-07,43.782386779785156
2017-02-08,43.116329193115234
2017-02-09,43.83596420288086
2017-02-10,44.11922073364258
2017-02-13,45.1297607421875
2017-02-14,45.803462982177734
2017-02-15,46.316383361816406
2017-02-16,46.22450637817383
2017-02-17,46.063743591308594
2017-02-21,46.35465621948242
2017-02-22,46.408241271972656
2017-02-23,46.408241271972656
2017-02-24,45.59675598144531
2017-02-27,45.948909759521484
2017-02-28,45.78813934326172
2017-03-01,47.11255645751953
2017-03-02,46.41591262817383
2017-03-03,46.69916534423828
2017-03-06,46.1479606628418
2017-03-07,46.316383361816406
2017-03-08,46.783363342285156
2017-03-09,47.12021255493164
2017-03-10,47.07428741455078
2017-03-13,47.10491180419922
2017-03-14,47.036014556884766
2017-03-15,46.57666778564453
2017-03-16,46.81399917602539
2017-03-17,46.21685791015625
2017-03-20,45.619728088378906
2017-03-21,44.4330940246582
2017-03-22,44.22639465332031
2017-03-23,44.44076156616211
2017-03-24,44.4560661315918
2017-03-27,44.65510940551758
2017-03-28,45.489566802978516
2017-03-29,45.46659469604492
2017-03-30,46.32403564453125
2017-03-31,45.79581069946289
2017-04-03,45.688621520996094
2017-04-04,45.688621520996094
2017-04-05,45.619728088378906
2017-04-06,45.84938049316406
2017-04-07,45.49722671508789
2017-04-10,45.38239669799805
2017-04-11,45.19100570678711
2017-04-12,44.79290771484375
2017-04-13,44.4330940246582
2017-04-17,45.1603889465332
2017-04-18,44.72401809692383
2017-04-19,44.19578552246094
2017-04-20,44.71635818481445
2017-04-21,44.18812942504883
2017-04-24,45.504878997802734
2017-04-25,46.09436798095703
2017-04-26,46.01016616821289
2017-04-27,45.587974548339844
2017-04-28,45.38071823120117
2017-05-01,45.64170455932617
2017-05-02,45.83361053466797
2017-05-03,46.24044418334961
2017-05-04,46.217403411865234
2017-05-05,46.24044418334961
2017-05-08,46.440025329589844
2017-05-09,46.232765197753906
2017-05-10,46.34022521972656
2017-05-11,46.59353256225586
2017-05-12,46.87754821777344
2017-05-15,47.146202087402344
2017-05-16,47.96754837036133
2017-05-17,46.040863037109375
2017-05-18,46.117610931396484
2017-05-19,46.90058517456055
2017-05-22,46.86986541748047
2017-05-23,47.36880874633789
2017-05-24,47.798675537109375
2017-05-25,47.553035736083984
2017-05-26,47.64514923095703
2017-05-30,47.31507873535156
2017-05-31,46.47071838378906
2017-06-01,46.885215759277344
2017-06-02,46.90825271606445
2017-06-05,47.015716552734375
2017-06-06,46.83148956298828
2017-06-07,47.49931335449219
2017-06-08,48.520206451416016
2017-06-09,49.47203826904297
2017-06-12,49.372257232666016
2017-06-13,49.656280517578125
2017-06-14,49.679290771484375
2017-06-15,49.20339584350586
2017-06-16,49.04218673706055
2017-06-19,49.495079040527344
2017-06-20,49.05754089355469
2017-06-21,48.99614334106445
2017-06-22,48.834938049316406
2017-06-23,48.67373275756836
2017-06-26,48.95774841308594
2017-06-27,49.30316925048828
2017-06-28,50.03240203857422
2017-06-29,51.41408920288086
2017-06-30,51.337318420410156
2017-07-03,52.39662170410156
2017-07-05,52.5424690246582
2017-07-06,51.91300964355469
2017-07-07,52.127960205078125
2017-07-10,51.92837142944336
2017-07-11,51.29127502441406
2017-07-12,51.36803436279297
2017-07-13,51.44477462768555
2017-07-14,51.21451950073242
2017-07-17,51.29895782470703
2017-07-18,51.344993591308594
2017-07-19,51.199153900146484
2017-07-20,50.938175201416016
2017-07-21,50.66183090209961
2017-07-24,50.73859405517578
2017-07-25,52.22007369995117
2017-07-26,52.181697845458984
2017-07-27,51.88999557495117
2017-07-28,51.75951385498047
2017-07-31,52.5424690246582
2017-08-01,53.425201416015625
2017-08-02,53.28703308105469
2017-08-03,52.538997650146484
2017-08-04,53.19450378417969
2017-08-07,53.240779876708984
2017-08-08,53.11738586425781
2017-08-09,52.7703742980957
2017-08-10,51.837257385253906
2017-08-11,51.51337814331055
2017-08-14,52.353939056396484
2017-08-15,52.41563034057617
2017-08-16,52.215126037597656
2017-08-17,51.35913848876953
2017-08-18,51.343719482421875
2017-08-21,50.857887268066406
2017-08-22,51.551937103271484
2017-08-23,51.84497833251953
2017-08-24,52.1996955871582
2017-08-25,52.323089599609375
2017-08-28,52.29222869873047
2017-08-29,52.03776931762695
2017-08-30,52.44648742675781
2017-08-31,52.46190643310547
2017-09-01,52.886043548583984
2017-09-05,51.79099655151367
2017-09-06,51.91438293457031
2017-09-07,50.942710876464844
2017-09-08,51.02753448486328
2017-09-11,52.215126037597656
2017-09-12,53.04798126220703
2017-09-13,53.510677337646484
2017-09-14,53.394996643066406
2017-09-15,53.240779876708984
2017-09-18,54.44377136230469
2017-09-19,54.867916107177734
2017-09-20,55.10698699951172
2017-09-21,55.33831787109375
2017-09-22,55.060707092285156
2017-09-25,54.62885284423828
2017-09-26,54.70596694946289
2017-09-27,55.73933410644531
2017-09-28,56.0246467590332
2017-09-29,56.09404373168945
2017-10-02,56.9114875793457
2017-10-03,57.16598129272461
2017-10-04,57.11198425292969
2017-10-05,58.39210510253906
2017-10-06,58.33041000366211
2017-10-09,58.13762664794922
2017-10-10,57.975677490234375
2017-10-11,57.790611267089844
2017-10-12,55.80874252319336
2017-10-13,55.60822677612305
2017-10-16,55.346012115478516
2017-10-17,55.669944763183594
2017-10-18,56.38709259033203
2017-10-19,56.2020149230957
2017-10-20,56.70327377319336
2017-10-23,56.70327377319336
2017-10-24,57.25080871582031
2017-10-25,56.77267074584961
2017-10-26,56.90376663208008
2017-10-27,56.965476989746094
2017-10-30,56.896053314208984
2017-10-31,56.680145263671875
2017-11-01,57.0888557434082
2017-11-02,57.636383056640625
2017-11-03,57.34980392456055
2017-11-06,57.15620803833008
2017-11-07,56.31202697753906
2017-11-08,56.02547836303711
2017-11-09,56.09516906738281
2017-11-10,55.95575714111328
2017-11-13,55.75439453125
2017-11-14,55.39814376831055
2017-11-15,55.553043365478516
2017-11-16,55.50657272338867
2017-11-17,55.24324035644531
2017-11-20,55.80088424682617
2017-11-21,56.05644989013672
2017-11-22,55.963504791259766
2017-11-24,55.77764129638672
2017-11-27,55.289710998535156
2017-11-28,57.0787467956543
2017-11-29,58.116539001464844
2017-11-30,58.47280502319336
2017-12-01,58.480552673339844
2017-12-04,59.711971282958984
2017-12-05,59.27825927734375
2017-12-06,58.42631530761719
2017-12-07,58.07007598876953
2017-12-08,58.63543701171875
2017-12-11,58.743858337402344
2017-12-12,58.976200103759766
2017-12-13,58.19400405883789
2017-12-14,57.249149322509766
2017-12-15,57.90744400024414
2017-12-18,58.60445022583008
2017-12-19,57.85321807861328
2017-12-20,57.82224655151367
2017-12-21,58.72063446044922
2017-12-22,58.46506118774414
2017-12-26,57.91518020629883
2017-12-27,58.00035858154297
2017-12-28,58.14753341674805
2017-12-29,57.628631591796875
2018-01-02,57.58989334106445
2018-01-03,57.768028259277344
2018-01-04,58.480552673339844
2018-01-05,58.40309524536133
2018-01-08,57.72157287597656
2018-01-09,58.325660705566406
2018-01-10,58.58898162841797
2018-01-11,58.519264221191406
2018-01-12,59.51061248779297
2018-01-16,59.719703674316406
2018-01-17,59.99850845336914
2018-01-18,59.93656539916992
2018-01-19,60.641334533691406
2018-01-22,60.86591720581055
2018-01-23,60.8349494934082
2018-01-24,61.531978607177734
2018-01-25,61.52421951293945
2018-01-26,62.019901275634766
2018-01-29,61.92696762084961
2018-01-30,60.88914489746094
2018-01-31,60.78074264526367
2018-02-01,61.338348388671875
2018-02-02,59.89198303222656
2018-02-05,56.975914001464844
2018-02-06,58.18124771118164
2018-02-07,58.31342697143555
2018-02-08,55.887271881103516
2018-02-09,57.294769287109375
2018-02-12,58.13458251953125
2018-02-13,58.461181640625
2018-02-14,59.65093231201172
2018-02-15,59.938655853271484
2018-02-16,59.73645782470703
2018-02-20,59.456520080566406
2018-02-21,59.87644577026367
2018-02-22,59.30878448486328
2018-02-23,59.938655853271484
2018-02-26,60.38190460205078
2018-02-27,59.39429473876953
2018-02-28,58.702239990234375
2018-03-01,57.279197692871094
2018-03-02,57.294769287109375
2018-03-05,57.87019348144531
2018-03-06,57.590248107910156
2018-03-07,57.48139190673828
2018-03-08,57.629150390625
2018-03-09,59.184364318847656
2018-03-12,59.11438751220703
2018-03-13,58.251224517822266
2018-03-14,57.13145065307617
2018-03-15,57.030372619628906
2018-03-16,57.13145065307617
2018-03-19,56.53269577026367
2018-03-20,56.703765869140625
2018-03-21,57.01480484008789
2018-03-22,54.6741828918457
2018-03-23,52.800132751464844
2018-03-26,54.26205062866211
2018-03-27,53.09562683105469
2018-03-28,53.08008575439453
2018-03-29,52.48908615112305
2018-04-02,52.652381896972656
2018-04-03,53.25116729736328
2018-04-04,53.89657974243164
2018-04-05,54.60418701171875
2018-04-06,53.34446334838867
2018-04-09,53.99766159057617
2018-04-10,54.8297004699707
2018-04-11,54.34758758544922
2018-04-12,56.089447021484375
2018-04-13,55.21853256225586
2018-04-16,54.487548828125
2018-04-17,54.23093032836914
2018-04-18,53.63996505737305
2018-04-19,54.65086364746094
2018-04-20,54.43313980102539
2018-04-23,54.02878189086914
2018-04-24,53.74882888793945
2018-04-25,53.935447692871094
2018-04-26,53.79547882080078
2018-04-27,53.647743225097656
2018-04-30,53.08784866333008
2018-05-01,53.072288513183594
2018-05-02,52.8701286315918
2018-05-03,52.831233978271484
2018-05-04,53.08124923706055
2018-05-07,53.51878356933594
2018-05-08,55.47203063964844
2018-05-09,56.214256286621094
2018-05-10,56.698646545410156
2018-05-11,56.92522430419922
2018-05-14,56.73772048950195
2018-05-15,56.784584045410156
2018-05-16,56.214256286621094
2018-05-17,55.9095458984375
2018-05-18,54.65947341918945
2018-05-21,55.02667236328125
2018-05-22,55.5345344543457
2018-05-23,54.87823486328125
2018-05-24,54.151634216308594
2018-05-25,53.471900939941406
2018-05-29,51.338958740234375
2018-05-30,52.09682083129883
2018-05-31,52.10462951660156
2018-06-01,52.56560134887695
2018-06-04,52.61246109008789
2018-06-05,52.159324645996094
2018-06-06,53.30781936645508
2018-06-07,53.47971725463867
2018-06-08,53.49534225463867
2018-06-11,53.21406936645508
2018-06-12,52.82341766357422
2018-06-13,52.573402404785156
2018-06-14,51.69054412841797
2018-06-15,51.83116912841797
2018-06-18,52.15151596069336
2018-06-19,52.17494583129883
2018-06-20,52.64372253417969
2018-06-21,52.83904266357422
2018-06-22,52.503089904785156
2018-06-25,51.37022399902344
2018-06-26,51.807743072509766
2018-06-27,51.143638610839844
2018-06-28,52.25307846069336
2018-06-29,52.284332275390625
2018-07-02,52.47184371948242
2018-07-03,51.61240768432617
2018-07-05,52.0030632019043
2018-07-06,52.45622253417969
2018-07-09,53.862545013427734
2018-07-10,53.30781936645508
2018-07-11,53.057823181152344
2018-07-12,53.52660369873047
2018-07-13,52.346824645996094
2018-07-16,54.26881408691406
2018-07-17,54.18287658691406
2018-07-18,54.57352828979492
2018-07-19,53.9016227722168
2018-07-20,54.08131790161133
2018-07-23,54.85479736328125
2018-07-24,55.526702880859375
2018-07-25,56.034549713134766
2018-07-26,55.7376594543457
2018-07-27,56.011104583740234
2018-07-30,56.479896545410156
2018-07-31,56.16737365722656
2018-08-01,56.19862365722656
2018-08-02,56.1283073425293
2018-08-03,56.91452407836914
2018-08-06,56.922401428222656
2018-08-07,56.93024444580078
2018-08-08,57.307621002197266
2018-08-09,56.592193603515625
2018-08-10,55.239864349365234
2018-08-13,54.37504196166992
2018-08-14,55.04331970214844
2018-08-15,53.97405242919922
2018-08-16,54.68952178955078
2018-08-17,54.77600860595703
2018-08-20,55.452152252197266
2018-08-21,56.01036834716797
2018-08-22,55.91603469848633
2018-08-23,55.67228698730469
2018-08-24,55.562217712402344
2018-08-27,56.91452407836914
2018-08-28,56.906654357910156
2018-08-29,57.02460479736328
2018-08-30,56.18335723876953
2018-08-31,56.01036834716797
2018-09-04,56.13616180419922
2018-09-05,55.95534896850586
2018-09-06,55.1219482421875
2018-09-07,54.752403259277344
2018-09-10,54.74455642700195
2018-09-11,54.58731460571289
2018-09-12,55.436431884765625
2018-09-13,55.153385162353516
2018-09-14,55.46001434326172
2018-09-17,55.727325439453125
2018-09-18,56.10472869873047
2018-09-19,57.960201263427734
2018-09-20,58.80145263671875
2018-09-21,58.298274993896484
2018-09-24,58.054542541503906
2018-09-25,57.79509735107422
2018-09-26,56.96168518066406
2018-09-27,57.35481262207031
2018-09-28,56.40348434448242
2018-10-01,56.5528678894043
2018-10-02,56.45066452026367
2018-10-03,56.890933990478516
2018-10-04,57.095359802246094
2018-10-05,56.9381217956543
2018-10-08,57.07175827026367
2018-10-09,56.52141571044922
2018-10-10,54.996150970458984
2018-10-11,53.76178741455078
2018-10-12,54.90965270996094
2018-10-15,54.414337158203125
2018-10-16,54.80745315551758
2018-10-17,54.90965270996094
2018-10-18,53.95047378540039
2018-10-19,54.139163970947266
2018-10-22,52.35444641113281
2018-10-23,51.67830276489258
2018-10-24,50.160892486572266
2018-10-25,51.08076858520508
2018-10-26,50.483238220214844
2018-10-29,50.59331130981445
2018-10-30,50.73483657836914
2018-10-31,51.46601486206055
2018-11-01,51.75692367553711
2018-11-02,52.18438720703125
2018-11-05,53.27686309814453
2018-11-06,52.78603744506836
2018-11-07,54.036827087402344
2018-11-08,53.656837463378906
2018-11-09,52.057743072509766
2018-11-12,50.830711364746094
2018-11-13,51.281944274902344
2018-11-14,50.268653869628906
2018-11-15,51.139442443847656
2018-11-16,51.41651153564453
2018-11-19,51.15528106689453
2018-11-20,49.50076675415039
2018-11-21,49.769920349121094
2018-11-23,48.88330078125
2018-11-26,50.450721740722656
2018-11-27,50.23699188232422
2018-11-28,51.91524887084961
2018-11-29,51.37693786621094
2018-11-30,51.289859771728516
2018-12-03,51.582763671875
2018-12-04,49.287025451660156
2018-12-06,47.545440673828125
2018-12-07,46.19173812866211
2018-12-10,45.17845916748047
2018-12-11,44.50556945800781
2018-12-12,44.31557846069336
2018-12-13,44.149330139160156
2018-12-14,43.55561447143555
2018-12-17,42.946048736572266
2018-12-18,42.69273376464844
2018-12-19,41.81401824951172
2018-12-20,41.37862014770508
2018-12-21,39.7716064453125
2018-12-24,38.995792388916016
2018-12-26,40.72157287597656
2018-12-27,40.98280715942383
2018-12-28,41.03030014038086
2018-12-31,41.212379455566406
2019-01-02,42.37608337402344
2019-01-03,41.60818862915039
2019-01-04,43.6426887512207
2019-01-07,44.02267074584961
2019-01-08,43.903934478759766
2019-01-09,44.632240295410156
2019-01-10,44.67974090576172
2019-01-11,44.877628326416016
2019-01-14,46.65088653564453
2019-01-15,48.59038543701172
2019-01-16,49.23160934448242
2019-01-17,49.45326614379883
2019-01-18,49.967830657958984
2019-01-22,48.96245574951172
2019-01-23,49.184112548828125
2019-01-24,49.64326477050781
2019-01-25,50.680301666259766
2019-01-28,50.545719146728516
2019-01-29,50.03907012939453
2019-01-30,50.838626861572266
2019-01-31,51.02861785888672
2019-02-01,50.7575798034668
2019-02-04,51.068477630615234
2019-02-05,50.86919021606445
2019-02-06,50.932952880859375
2019-02-07,50.071983337402344
2019-02-08,49.43421936035156
2019-02-11,49.11534881591797
2019-02-12,49.96037673950195
2019-02-13,50.255340576171875
2019-02-14,49.76107406616211
2019-02-15,51.23589324951172
2019-02-19,51.32357406616211
2019-02-20,51.530853271484375
2019-02-21,51.2757568359375
2019-02-22,51.13225173950195
2019-02-25,51.44315719604492
2019-02-26,51.11630630493164
2019-02-27,51.33951950073242
2019-02-28,51.004703521728516
2019-03-01,51.39533233642578
2019-03-04,50.821346282958984
2019-03-05,50.167640686035156
2019-03-06,49.832820892333984
2019-03-07,49.346527099609375
2019-03-08,49.474082946777344
2019-03-11,49.67338562011719
2019-03-12,50.071983337402344
2019-03-13,50.74162292480469
2019-03-14,51.108341217041016
2019-03-15,51.96931076049805
2019-03-18,52.559234619140625
2019-03-19,52.32008743286133
2019-03-20,51.25980758666992
2019-03-21,50.94890594482422
2019-03-22,48.61310958862305
2019-03-25,48.09493637084961
2019-03-26,48.80443572998047
2019-03-27,48.413814544677734
2019-03-28,49.410301208496094
2019-03-29,49.60162353515625
2019-04-01,51.307640075683594
2019-04-02,51.355464935302734
2019-04-03,51.86567306518555
2019-04-04,52.47154998779297
2019-04-05,52.256317138671875
2019-04-08,52.670841217041016
2019-04-09,51.97727966308594
2019-04-10,52.232383728027344
2019-04-11,52.543304443359375
2019-04-12,53.74705505371094
2019-04-15,53.71517562866211
2019-04-16,55.25376510620117
