Date,METR.BA
2016-01-28,7.900000095367432
2016-01-29,8.449999809265137
2016-02-01,8.899999618530273
2016-02-02,9.199999809265137
2016-02-03,8.649999618530273
2016-02-04,8.399999618530273
2016-02-05,8.619999885559082
2016-02-10,9.0
2016-02-11,8.600000381469727
2016-02-12,8.739999771118164
2016-02-15,8.550000190734863
2016-02-16,8.600000381469727
2016-02-17,8.199999809265137
2016-02-18,8.399999618530273
2016-02-19,8.319999694824219
2016-02-22,8.75
2016-02-23,8.899999618530273
2016-02-24,8.770000457763672
2016-02-25,8.600000381469727
2016-02-26,8.779999732971191
2016-02-29,8.75
2016-03-01,8.699999809265137
2016-03-02,8.550000190734863
2016-03-03,8.5
2016-03-04,8.079999923706055
2016-03-07,8.220000267028809
2016-03-08,8.25
2016-03-09,8.1899995803833
2016-03-10,8.050000190734863
2016-03-11,7.539999961853027
2016-03-14,7.400000095367432
2016-03-15,7.300000190734863
2016-03-16,7.800000190734863
2016-03-17,7.699999809265137
2016-03-18,7.849999904632568
2016-03-21,8.100000381469727
2016-03-22,8.300000190734863
2016-03-23,8.600000381469727
2016-03-28,8.949999809265137
2016-03-29,9.5
2016-03-30,8.699999809265137
2016-03-31,9.0
2016-04-01,8.899999618530273
2016-04-04,8.720000267028809
2016-04-05,8.699999809265137
2016-04-06,8.600000381469727
2016-04-07,8.199999809265137
2016-04-08,8.199999809265137
2016-04-11,8.25
2016-04-12,8.350000381469727
2016-04-13,8.25
2016-04-14,8.40999984741211
2016-04-15,8.539999961853027
2016-04-18,8.350000381469727
2016-04-19,8.529999732971191
2016-04-20,8.479999542236328
2016-04-21,8.600000381469727
2016-04-22,8.699999809265137
2016-04-25,8.3100004196167
2016-04-26,8.199999809265137
2016-04-27,8.279999732971191
2016-04-28,8.100000381469727
2016-04-29,8.0
2016-05-02,7.769999980926514
2016-05-03,7.599999904632568
2016-05-04,7.599999904632568
2016-05-05,7.590000152587891
2016-05-06,7.699999809265137
2016-05-09,7.599999904632568
2016-05-10,7.320000171661377
2016-05-11,7.099999904632568
2016-05-12,7.099999904632568
2016-05-13,7.199999809265137
2016-05-16,7.5
2016-05-17,7.5
2016-05-18,7.550000190734863
2016-05-19,7.420000076293945
2016-05-20,7.599999904632568
2016-05-23,7.550000190734863
2016-05-24,7.429999828338623
2016-05-26,7.349999904632568
2016-05-27,7.650000095367432
2016-05-30,7.300000190734863
2016-05-31,7.0
2016-06-01,7.0
2016-06-02,6.849999904632568
2016-06-03,6.900000095367432
2016-06-06,6.949999809265137
2016-06-07,7.099999904632568
2016-06-08,7.150000095367432
2016-06-09,7.050000190734863
2016-06-10,7.0
2016-06-13,6.949999809265137
2016-06-14,6.900000095367432
2016-06-15,6.800000190734863
2016-06-16,6.75
2016-06-21,6.900000095367432
2016-06-22,7.099999904632568
2016-06-23,7.440000057220459
2016-06-24,7.230000019073486
2016-06-27,7.230000019073486
2016-06-28,7.349999904632568
2016-06-29,7.590000152587891
2016-06-30,7.599999904632568
2016-07-01,7.75
2016-07-04,7.949999809265137
2016-07-05,7.809999942779541
2016-07-06,7.690000057220459
2016-07-07,7.599999904632568
2016-07-11,7.980000019073486
2016-07-12,7.71999979019165
2016-07-13,7.579999923706055
2016-07-14,7.679999828338623
2016-07-15,7.579999923706055
2016-07-18,7.699999809265137
2016-07-19,7.599999904632568
2016-07-20,7.650000095367432
2016-07-21,7.849999904632568
2016-07-22,7.949999809265137
2016-07-25,8.0
2016-07-26,8.0
2016-07-27,8.0
2016-07-28,8.0
2016-07-29,8.149999618530273
2016-08-01,8.119999885559082
2016-08-02,8.0
2016-08-03,8.050000190734863
2016-08-04,7.900000095367432
2016-08-05,7.789999961853027
2016-08-08,7.449999809265137
2016-08-09,7.599999904632568
2016-08-10,7.699999809265137
2016-08-11,7.769999980926514
2016-08-12,7.699999809265137
2016-08-16,7.800000190734863
2016-08-17,7.800000190734863
2016-08-18,7.550000190734863
2016-08-19,7.5
2016-08-22,7.449999809265137
2016-08-23,7.599999904632568
2016-08-24,7.75
2016-08-25,7.789999961853027
2016-08-26,7.75
2016-08-29,7.800000190734863
2016-08-30,7.650000095367432
2016-08-31,7.5
2016-09-01,7.349999904632568
2016-09-02,7.400000095367432
2016-09-05,7.510000228881836
2016-09-06,7.78000020980835
2016-09-07,8.050000190734863
2016-09-08,7.920000076293945
2016-09-09,7.949999809265137
2016-09-12,7.900000095367432
2016-09-13,7.800000190734863
2016-09-14,7.849999904632568
2016-09-15,8.0
2016-09-16,8.0
2016-09-19,8.25
2016-09-20,8.319999694824219
2016-09-21,8.399999618530273
2016-09-22,8.600000381469727
2016-09-23,8.5
2016-09-26,8.59000015258789
2016-09-27,9.1899995803833
2016-09-28,9.130000114440918
2016-09-29,9.149999618530273
2016-09-30,9.020000457763672
2016-10-03,9.010000228881836
2016-10-04,8.949999809265137
2016-10-05,8.989999771118164
2016-10-06,8.960000038146973
2016-10-07,9.5
2016-10-11,9.800000190734863
2016-10-12,9.739999771118164
2016-10-13,9.619999885559082
2016-10-14,9.75
2016-10-17,9.960000038146973
2016-10-18,10.800000190734863
2016-10-19,10.899999618530273
2016-10-20,11.25
2016-10-21,10.850000381469727
2016-10-24,11.0
2016-10-25,10.949999809265137
2016-10-26,10.75
2016-10-27,10.699999809265137
2016-10-28,10.600000381469727
2016-10-31,10.300000190734863
2016-11-01,10.199999809265137
2016-11-02,10.0
2016-11-03,10.100000381469727
2016-11-04,10.350000381469727
2016-11-07,10.399999618530273
2016-11-08,10.350000381469727
2016-11-09,10.449999809265137
2016-11-10,10.149999618530273
2016-11-11,9.600000381469727
2016-11-14,9.199999809265137
2016-11-15,9.479999542236328
2016-11-16,9.890000343322754
2016-11-17,10.0
2016-11-18,9.800000190734863
2016-11-21,10.100000381469727
2016-11-22,10.199999809265137
2016-11-23,10.300000190734863
2016-11-24,10.399999618530273
2016-11-25,10.350000381469727
2016-11-29,10.300000190734863
2016-11-30,10.25
2016-12-01,10.0
2016-12-02,9.930000305175781
2016-12-05,10.350000381469727
2016-12-06,11.100000381469727
2016-12-07,11.949999809265137
2016-12-12,12.199999809265137
2016-12-13,11.800000190734863
2016-12-14,12.149999618530273
2016-12-15,11.899999618530273
2016-12-16,12.0
2016-12-19,11.699999809265137
2016-12-20,11.800000190734863
2016-12-21,12.100000381469727
2016-12-22,12.199999809265137
2016-12-23,12.149999618530273
2016-12-26,12.0
2016-12-27,12.050000190734863
2016-12-28,12.199999809265137
2016-12-29,12.449999809265137
2016-12-30,12.449999809265137
2017-01-02,13.649999618530273
2017-01-03,13.5
2017-01-04,13.899999618530273
2017-01-05,14.199999809265137
2017-01-06,14.850000381469727
2017-01-09,14.899999618530273
2017-01-10,15.0
2017-01-11,14.5
2017-01-12,14.449999809265137
2017-01-13,14.600000381469727
2017-01-16,14.550000190734863
2017-01-17,14.550000190734863
2017-01-18,14.75
2017-01-19,14.5
2017-01-20,14.699999809265137
2017-01-23,14.649999618530273
2017-01-24,14.5
2017-01-25,14.449999809265137
2017-01-26,14.75
2017-01-27,14.800000190734863
2017-01-30,14.350000381469727
2017-01-31,14.5
2017-02-01,15.5
2017-02-02,16.75
2017-02-03,16.600000381469727
2017-02-06,17.100000381469727
2017-02-07,17.950000762939453
2017-02-08,17.200000762939453
2017-02-09,18.0
2017-02-10,18.899999618530273
2017-02-13,20.0
2017-02-14,19.700000762939453
2017-02-15,20.600000381469727
2017-02-16,21.0
2017-02-17,21.149999618530273
2017-02-20,22.0
2017-02-21,22.600000381469727
2017-02-22,23.700000762939453
2017-02-23,22.700000762939453
2017-02-24,21.899999618530273
2017-03-01,24.100000381469727
2017-03-02,24.799999237060547
2017-03-03,24.0
2017-03-06,24.0
2017-03-07,23.799999237060547
2017-03-08,23.600000381469727
2017-03-09,22.149999618530273
2017-03-10,21.200000762939453
2017-03-13,21.850000381469727
2017-03-14,21.850000381469727
2017-03-15,20.799999237060547
2017-03-16,21.350000381469727
2017-03-17,21.100000381469727
2017-03-20,21.25
2017-03-21,20.799999237060547
2017-03-22,21.0
2017-03-23,20.75
2017-03-27,20.950000762939453
2017-03-28,23.0
2017-03-29,24.0
2017-03-30,24.399999618530273
2017-03-31,24.399999618530273
2017-04-03,23.950000762939453
2017-04-04,23.899999618530273
2017-04-05,23.299999237060547
2017-04-06,23.600000381469727
2017-04-07,23.450000762939453
2017-04-10,22.799999237060547
2017-04-11,23.0
2017-04-12,23.299999237060547
2017-04-17,23.899999618530273
2017-04-18,23.700000762939453
2017-04-19,23.200000762939453
2017-04-20,23.0
2017-04-21,22.700000762939453
2017-04-24,24.850000381469727
2017-04-25,26.0
2017-04-26,25.299999237060547
2017-04-27,25.850000381469727
2017-04-28,25.799999237060547
2017-05-02,25.950000762939453
2017-05-03,25.399999618530273
2017-05-04,25.399999618530273
2017-05-05,26.0
2017-05-08,25.399999618530273
2017-05-09,25.299999237060547
2017-05-10,24.649999618530273
2017-05-11,24.399999618530273
2017-05-12,23.899999618530273
2017-05-15,23.299999237060547
2017-05-16,23.25
2017-05-17,23.899999618530273
2017-05-18,23.0
2017-05-19,23.049999237060547
2017-05-22,23.5
2017-05-23,22.850000381469727
2017-05-24,23.100000381469727
2017-05-26,23.600000381469727
2017-05-29,24.399999618530273
2017-05-30,25.450000762939453
2017-05-31,25.649999618530273
2017-06-01,25.25
2017-06-02,25.25
2017-06-05,25.049999237060547
2017-06-06,25.0
2017-06-07,24.850000381469727
2017-06-08,24.0
2017-06-09,24.0
2017-06-12,23.100000381469727
2017-06-13,23.399999618530273
2017-06-14,24.0
2017-06-15,23.75
2017-06-16,23.200000762939453
2017-06-19,23.700000762939453
2017-06-21,22.200000762939453
2017-06-22,22.5
2017-06-23,22.899999618530273
2017-06-26,23.299999237060547
2017-06-27,23.299999237060547
2017-06-28,22.600000381469727
2017-06-29,22.399999618530273
2017-06-30,23.0
2017-07-03,23.049999237060547
2017-07-04,23.049999237060547
2017-07-05,22.899999618530273
2017-07-06,22.399999618530273
2017-07-07,22.299999237060547
2017-07-10,22.049999237060547
2017-07-11,21.799999237060547
2017-07-12,21.850000381469727
2017-07-13,21.299999237060547
2017-07-14,21.200000762939453
2017-07-17,20.399999618530273
2017-07-18,20.200000762939453
2017-07-19,20.450000762939453
2017-07-20,20.899999618530273
2017-07-21,21.700000762939453
2017-07-24,20.399999618530273
2017-07-25,19.549999237060547
2017-07-26,19.399999618530273
2017-07-27,19.399999618530273
2017-07-28,19.899999618530273
2017-07-31,19.899999618530273
2017-08-01,20.399999618530273
2017-08-02,20.0
2017-08-03,20.0
2017-08-04,20.200000762939453
2017-08-07,19.100000381469727
2017-08-08,19.649999618530273
2017-08-09,19.450000762939453
2017-08-10,21.0
2017-08-11,21.299999237060547
2017-08-14,22.450000762939453
2017-08-15,23.399999618530273
2017-08-16,24.450000762939453
2017-08-17,24.75
2017-08-18,24.549999237060547
2017-08-22,24.149999618530273
2017-08-23,24.5
2017-08-24,24.399999618530273
2017-08-25,24.399999618530273
2017-08-28,27.0
2017-08-29,27.100000381469727
2017-08-30,26.700000762939453
2017-08-31,26.5
2017-09-01,26.899999618530273
2017-09-04,26.600000381469727
2017-09-05,26.600000381469727
2017-09-06,26.600000381469727
2017-09-07,26.600000381469727
2017-09-08,26.600000381469727
2017-09-11,26.600000381469727
2017-09-12,26.299999237060547
2017-09-13,26.700000762939453
2017-09-14,26.950000762939453
2017-09-15,26.899999618530273
2017-09-18,26.799999237060547
2017-09-19,28.700000762939453
2017-09-20,28.5
2017-09-21,29.299999237060547
2017-09-22,29.700000762939453
2017-09-25,29.649999618530273
2017-09-26,29.450000762939453
2017-09-27,28.899999618530273
2017-09-28,29.25
2017-09-29,29.200000762939453
2017-10-02,29.600000381469727
2017-10-03,31.049999237060547
2017-10-04,30.100000381469727
2017-10-05,31.100000381469727
2017-10-06,30.950000762939453
2017-10-10,32.25
2017-10-11,32.29999923706055
2017-10-12,32.599998474121094
2017-10-13,32.20000076293945
2017-10-17,30.899999618530273
2017-10-18,30.700000762939453
2017-10-19,32.599998474121094
2017-10-20,33.04999923706055
2017-10-23,33.29999923706055
2017-10-24,33.0
2017-10-25,33.5
2017-10-26,32.5
2017-10-27,31.950000762939453
2017-10-30,31.5
2017-10-31,32.400001525878906
2017-11-01,33.25
2017-11-02,32.45000076293945
2017-11-03,32.0
2017-11-07,32.5
2017-11-08,33.0
2017-11-09,32.79999923706055
2017-11-10,31.149999618530273
2017-11-13,32.650001525878906
2017-11-14,32.400001525878906
2017-11-15,32.45000076293945
2017-11-16,34.349998474121094
2017-11-17,35.849998474121094
2017-11-21,38.75
2017-11-22,37.849998474121094
2017-11-23,37.900001525878906
2017-11-24,37.95000076293945
2017-11-28,37.0
2017-11-29,36.79999923706055
2017-11-30,36.0
2017-12-01,37.900001525878906
2017-12-04,37.0
2017-12-05,36.54999923706055
2017-12-06,36.5
2017-12-07,37.5
2017-12-11,38.900001525878906
2017-12-12,38.79999923706055
2017-12-13,38.900001525878906
2017-12-14,38.20000076293945
2017-12-15,38.900001525878906
2017-12-18,38.900001525878906
2017-12-19,40.0
2017-12-20,40.5
2017-12-21,40.79999923706055
2017-12-22,41.79999923706055
2017-12-26,42.0
2017-12-27,42.900001525878906
2017-12-28,44.75
2018-01-01,44.75
2018-01-02,46.5
2018-01-03,47.95000076293945
2018-01-04,48.75
2018-01-05,49.099998474121094
2018-01-08,47.5
2018-01-09,46.599998474121094
2018-01-10,46.70000076293945
2018-01-11,48.25
2018-01-12,50.79999923706055
2018-01-15,53.0
2018-01-16,53.25
2018-01-17,52.599998474121094
2018-01-18,53.5
2018-01-19,58.79999923706055
2018-01-22,59.099998474121094
2018-01-23,59.70000076293945
2018-01-24,62.45000076293945
2018-01-25,66.30000305175781
2018-01-26,67.94999694824219
2018-01-29,74.30000305175781
2018-01-30,74.30000305175781
2018-01-31,82.0
2018-02-01,84.3499984741211
2018-02-02,77.0
2018-02-05,65.0
2018-02-06,59.0
2018-02-07,64.80000305175781
2018-02-08,61.0
2018-02-09,59.099998474121094
2018-02-14,67.75
2018-02-15,73.0
2018-02-16,76.0
2018-02-19,78.0999984741211
2018-02-20,77.5999984741211
2018-02-21,71.3499984741211
2018-02-22,68.80000305175781
2018-02-23,68.94999694824219
2018-02-26,66.0
2018-02-27,61.0
2018-02-28,64.3499984741211
2018-03-01,60.04999923706055
2018-03-02,61.75
2018-03-05,62.45000076293945
2018-03-06,69.19999694824219
2018-03-07,68.0
2018-03-08,68.4000015258789
2018-03-09,67.75
2018-03-12,71.0
2018-03-13,69.0
2018-03-14,67.0
2018-03-15,63.849998474121094
2018-03-16,61.29999923706055
2018-03-19,59.70000076293945
2018-03-20,60.45000076293945
2018-03-21,62.29999923706055
2018-03-22,61.5
2018-03-23,60.0
2018-03-26,60.0
2018-03-27,60.0
2018-03-28,60.29999923706055
2018-04-03,60.0
2018-04-04,57.900001525878906
2018-04-05,57.70000076293945
2018-04-06,56.650001525878906
2018-04-09,57.79999923706055
2018-04-10,56.099998474121094
2018-04-11,54.25
2018-04-12,52.5
2018-04-13,49.45000076293945
2018-04-16,48.25
2018-04-17,46.20000076293945
2018-04-18,44.25
2018-04-19,45.5
2018-04-20,47.599998474121094
2018-04-23,45.45000076293945
2018-04-24,42.95000076293945
2018-04-25,43.79999923706055
2018-04-26,43.54999923706055
2018-04-27,45.04999923706055
2018-05-02,43.599998474121094
2018-05-03,42.20000076293945
2018-05-04,41.849998474121094
2018-05-07,39.599998474121094
2018-05-08,35.599998474121094
2018-05-09,36.25
2018-05-10,37.45000076293945
2018-05-11,36.0
2018-05-14,35.400001525878906
2018-05-15,38.5
2018-05-16,43.599998474121094
2018-05-17,47.099998474121094
2018-05-18,46.650001525878906
2018-05-21,44.54999923706055
2018-05-22,41.54999923706055
2018-05-23,41.150001525878906
2018-05-24,39.29999923706055
2018-05-28,38.349998474121094
2018-05-29,37.04999923706055
2018-05-30,37.5
2018-05-31,39.29999923706055
2018-06-01,39.04999923706055
2018-06-04,39.0
2018-06-05,41.95000076293945
2018-06-06,43.70000076293945
2018-06-07,42.5
2018-06-08,45.5
2018-06-11,44.04999923706055
2018-06-12,41.20000076293945
2018-06-13,41.0
2018-06-14,38.849998474121094
2018-06-15,39.45000076293945
2018-06-18,35.599998474121094
2018-06-19,36.650001525878906
2018-06-21,42.099998474121094
2018-06-22,40.099998474121094
2018-06-25,37.25
2018-06-26,37.400001525878906
2018-06-27,32.25
2018-06-28,32.099998474121094
2018-06-29,29.850000381469727
2018-07-02,29.049999237060547
2018-07-03,33.650001525878906
2018-07-04,35.45000076293945
2018-07-05,34.75
2018-07-06,34.400001525878906
2018-07-10,34.54999923706055
2018-07-11,33.25
2018-07-12,31.950000762939453
2018-07-13,30.700000762939453
2018-07-16,29.75
2018-07-17,31.200000762939453
2018-07-18,31.549999237060547
2018-07-19,31.450000762939453
2018-07-20,31.700000762939453
2018-07-23,32.20000076293945
2018-07-24,33.29999923706055
2018-07-25,38.45000076293945
2018-07-26,37.54999923706055
2018-07-27,36.599998474121094
2018-07-30,36.29999923706055
2018-07-31,36.900001525878906
2018-08-01,37.45000076293945
2018-08-02,36.650001525878906
2018-08-03,36.70000076293945
2018-08-06,35.70000076293945
2018-08-07,33.29999923706055
2018-08-08,30.450000762939453
2018-08-09,29.950000762939453
2018-08-10,28.950000762939453
2018-08-13,27.299999237060547
2018-08-14,29.399999618530273
2018-08-15,31.75
2018-08-16,31.0
2018-08-17,29.5
2018-08-21,29.100000381469727
2018-08-22,29.5
2018-08-23,29.25
2018-08-24,27.700000762939453
2018-08-27,26.799999237060547
2018-08-28,25.049999237060547
2018-08-29,24.0
2018-08-30,24.350000381469727
2018-08-31,30.0
2018-09-03,29.549999237060547
2018-09-04,28.100000381469727
2018-09-05,30.25
2018-09-06,33.04999923706055
2018-09-07,32.599998474121094
2018-09-10,31.5
2018-09-11,30.75
2018-09-12,31.399999618530273
2018-09-13,31.149999618530273
2018-09-14,31.0
2018-09-17,31.0
2018-09-18,33.20000076293945
2018-09-19,36.5
2018-09-20,39.849998474121094
2018-09-21,39.650001525878906
2018-09-24,37.54999923706055
2018-09-25,39.20000076293945
2018-09-26,38.20000076293945
2018-09-27,38.150001525878906
2018-09-28,37.650001525878906
2018-10-01,35.900001525878906
2018-10-02,35.45000076293945
2018-10-03,35.900001525878906
2018-10-04,34.79999923706055
2018-10-05,33.75
2018-10-08,33.75
2018-10-09,31.5
2018-10-10,29.049999237060547
2018-10-11,29.600000381469727
2018-10-12,31.149999618530273
2018-10-16,31.950000762939453
2018-10-17,31.549999237060547
2018-10-18,30.450000762939453
2018-10-19,30.549999237060547
2018-10-22,29.100000381469727
2018-10-23,28.549999237060547
2018-10-24,28.0
2018-10-25,30.600000381469727
2018-10-26,29.350000381469727
2018-10-29,28.399999618530273
2018-10-30,29.450000762939453
2018-10-31,30.100000381469727
2018-11-01,31.5
2018-11-02,31.899999618530273
2018-11-05,31.100000381469727
2018-11-07,31.899999618530273
2018-11-08,30.549999237060547
2018-11-09,30.0
2018-11-12,29.100000381469727
2018-11-13,27.75
2018-11-14,28.75
2018-11-15,29.25
2018-11-16,28.799999237060547
2018-11-20,27.799999237060547
2018-11-21,28.100000381469727
2018-11-22,28.299999237060547
2018-11-23,28.299999237060547
2018-11-26,28.549999237060547
2018-11-27,28.0
2018-11-28,28.25
2018-11-29,28.049999237060547
2018-11-30,28.049999237060547
2018-12-03,29.700000762939453
2018-12-04,29.600000381469727
2018-12-05,29.149999618530273
2018-12-06,29.799999237060547
2018-12-07,28.850000381469727
2018-12-10,28.5
2018-12-11,28.600000381469727
2018-12-12,29.049999237060547
2018-12-13,28.5
2018-12-14,28.75
2018-12-17,27.0
2018-12-18,26.350000381469727
2018-12-19,26.799999237060547
2018-12-20,25.25
2018-12-21,24.600000381469727
2018-12-26,25.350000381469727
2018-12-27,26.299999237060547
2018-12-28,26.5
2018-12-31,26.5
2019-01-02,26.299999237060547
2019-01-03,26.200000762939453
2019-01-04,27.200000762939453
2019-01-07,26.950000762939453
2019-01-08,26.350000381469727
2019-01-09,26.450000762939453
2019-01-10,26.700000762939453
2019-01-11,26.350000381469727
2019-01-14,28.200000762939453
2019-01-15,28.049999237060547
2019-01-16,29.149999618530273
2019-01-17,30.350000381469727
2019-01-18,30.700000762939453
2019-01-21,30.950000762939453
2019-01-22,29.950000762939453
2019-01-23,29.75
2019-01-24,29.899999618530273
2019-01-25,29.5
2019-01-28,29.299999237060547
2019-01-29,29.100000381469727
2019-01-30,30.5
2019-01-31,30.649999618530273
2019-02-01,30.0
2019-02-04,30.200000762939453
2019-02-05,29.649999618530273
2019-02-06,28.5
2019-02-07,27.899999618530273
2019-02-08,29.100000381469727
2019-02-11,28.899999618530273
2019-02-12,29.299999237060547
2019-02-13,29.350000381469727
2019-02-14,29.5
2019-02-15,29.450000762939453
2019-02-18,29.0
2019-02-19,28.0
2019-02-20,27.649999618530273
2019-02-21,27.700000762939453
2019-02-22,28.399999618530273
2019-02-25,28.450000762939453
2019-02-26,28.0
2019-02-27,27.399999618530273
2019-02-28,26.899999618530273
2019-03-01,26.799999237060547
2019-03-06,24.899999618530273
2019-03-07,25.200000762939453
2019-03-08,24.899999618530273
2019-03-11,24.600000381469727
2019-03-12,25.0
2019-03-13,24.700000762939453
2019-03-14,23.899999618530273
2019-03-15,24.700000762939453
2019-03-18,25.0
2019-03-19,24.049999237060547
2019-03-20,23.799999237060547
2019-03-21,23.600000381469727
2019-03-22,23.0
2019-03-25,22.0
2019-03-26,21.5
2019-03-27,21.0
2019-03-28,22.399999618530273
2019-03-29,22.799999237060547
2019-04-01,22.100000381469727
2019-04-03,20.899999618530273
2019-04-04,20.149999618530273
2019-04-05,20.25
2019-04-08,19.850000381469727
2019-04-09,19.049999237060547
2019-04-10,19.100000381469727
2019-04-11,18.899999618530273
2019-04-12,18.5
2019-04-15,18.75
2019-04-16,18.200000762939453
2019-04-17,18.200000762939453
2019-04-22,18.0
2019-04-23,18.100000381469727
2019-04-24,17.0
2019-04-25,16.799999237060547
2019-04-26,17.0
2019-04-29,16.399999618530273
2019-04-30,16.399999618530273
2019-05-02,17.100000381469727
2019-05-03,17.75
2019-05-06,19.399999618530273
2019-05-07,19.0
2019-05-08,18.399999618530273
2019-05-09,18.0
2019-05-10,17.5
2019-05-13,17.0
2019-05-14,17.0
2019-05-15,16.799999237060547
2019-05-16,16.899999618530273
2019-05-17,17.0
2019-05-20,16.799999237060547
2019-05-21,17.350000381469727
2019-05-22,18.299999237060547
2019-05-23,18.0
2019-05-24,18.0
2019-05-27,18.100000381469727
2019-05-28,17.75
2019-05-29,18.350000381469727
2019-05-30,18.049999237060547
2019-05-31,17.75
2019-06-03,17.25
2019-06-04,17.299999237060547
2019-06-05,17.25
2019-06-06,17.450000762939453
2019-06-07,17.299999237060547
2019-06-10,17.149999618530273
2019-06-11,17.899999618530273
2019-06-12,20.299999237060547
2019-06-13,21.200000762939453
2019-06-14,21.399999618530273
2019-06-18,21.299999237060547
2019-06-19,21.0
2019-06-21,20.75
2019-06-24,20.0
2019-06-25,19.799999237060547
2019-06-26,19.549999237060547
2019-06-27,20.399999618530273
2019-06-28,20.700000762939453
2019-07-01,20.600000381469727
2019-07-02,20.5
2019-07-03,20.450000762939453
2019-07-04,20.450000762939453
2019-07-05,20.5
2019-07-10,20.5
2019-07-11,21.350000381469727
2019-07-12,23.350000381469727
2019-07-15,22.149999618530273
2019-07-16,22.0
2019-07-17,21.049999237060547
2019-07-18,20.5
2019-07-19,20.0
2019-07-22,19.149999618530273
2019-07-23,19.899999618530273
2019-07-24,20.100000381469727
2019-07-25,19.549999237060547
2019-07-26,20.299999237060547
2019-07-29,20.5
2019-07-30,21.049999237060547
2019-07-31,21.350000381469727
2019-08-01,20.399999618530273
2019-08-02,20.850000381469727
2019-08-05,20.350000381469727
2019-08-06,20.200000762939453
2019-08-07,20.0
2019-08-08,19.600000381469727
2019-08-09,19.850000381469727
2019-08-12,11.0
2019-08-13,11.550000190734863
2019-08-14,11.0
2019-08-15,12.300000190734863
2019-08-16,13.899999618530273
2019-08-20,12.0
2019-08-21,12.800000190734863
2019-08-22,13.5
2019-08-23,13.050000190734863
2019-08-26,12.899999618530273
2019-08-27,12.050000190734863
2019-08-28,11.550000190734863
2019-08-29,10.899999618530273
2019-08-30,11.399999618530273
2019-09-02,11.949999809265137
2019-09-03,11.199999809265137
2019-09-04,12.600000381469727
2019-09-05,14.5
2019-09-06,15.550000190734863
2019-09-09,15.600000381469727
2019-09-10,16.450000762939453
2019-09-11,16.5
2019-09-12,17.299999237060547
2019-09-13,17.600000381469727
2019-09-16,17.899999618530273
2019-09-17,17.600000381469727
2019-09-18,17.600000381469727
2019-09-19,17.25
2019-09-20,16.899999618530273
2019-09-23,15.800000190734863
2019-09-24,14.899999618530273
