Date,SOLARINDS.NS
2015-12-11,612.6166381835938
2015-12-14,612.9824829101562
2015-12-15,618.3002319335938
2015-12-16,616.3157958984375
2015-12-17,640.919921875
2015-12-18,633.8970336914062
2015-12-21,636.3438110351562
2015-12-22,636.96044921875
2015-12-23,638.7715454101562
2015-12-24,655.6687622070312
2015-12-28,657.2487182617188
2015-12-29,654.1854248046875
2015-12-30,667.7589721679688
2015-12-31,678.8665161132812
2016-01-01,698.6536254882812
2016-01-04,692.9601440429688
2016-01-05,709.7515869140625
2016-01-06,706.5146484375
2016-01-07,674.4061279296875
2016-01-08,691.4093627929688
2016-01-11,690.0125122070312
2016-01-12,671.2078857421875
2016-01-13,659.1273193359375
2016-01-14,655.4761352539062
2016-01-15,647.9234619140625
2016-01-18,620.5159912109375
2016-01-19,618.4544067382812
2016-01-20,607.5781860351562
2016-01-21,605.8344116210938
2016-01-22,615.9785766601562
2016-01-25,610.5260620117188
2016-01-27,611.6243286132812
2016-01-28,607.9537963867188
2016-01-29,593.7637329101562
2016-02-01,615.602783203125
2016-02-02,623.8876953125
2016-02-03,600.3914794921875
2016-02-04,591.6634521484375
2016-02-05,597.0872192382812
2016-02-08,602.9251098632812
2016-02-09,598.0987548828125
2016-02-10,600.083251953125
2016-02-11,590.1317749023438
2016-02-12,589.3419189453125
2016-02-15,614.928466796875
2016-02-16,616.142333984375
2016-02-17,619.5816650390625
2016-02-18,632.2882690429688
2016-02-19,625.043701171875
2016-02-22,630.9684448242188
2016-02-23,613.2619018554688
2016-02-24,627.2980346679688
2016-02-25,635.8911743164062
2016-02-26,613.4064331054688
2016-02-29,582.5886840820312
2016-03-01,597.6555786132812
2016-03-02,600.622802734375
2016-03-03,601.9617919921875
2016-03-04,607.2216796875
2016-03-08,598.7923583984375
2016-03-09,597.9445190429688
2016-03-10,592.5787353515625
2016-03-11,609.9190673828125
2016-03-14,608.242919921875
2016-03-15,599.620849609375
2016-03-16,627.0799560546875
2016-03-17,642.9091186523438
2016-03-18,658.9122924804688
2016-03-21,670.4842529296875
2016-03-22,662.743896484375
2016-03-23,651.1719360351562
2016-03-28,653.74560546875
2016-03-29,656.5128784179688
2016-03-30,671.1616821289062
2016-03-31,669.1588134765625
2016-04-01,669.4876708984375
2016-04-04,661.4764404296875
2016-04-05,665.5208129882812
2016-04-06,669.8651733398438
2016-04-07,661.0700073242188
2016-04-08,664.814453125
2016-04-11,669.6425170898438
2016-04-12,669.4974365234375
2016-04-13,665.9755859375
2016-04-18,667.3396606445312
2016-04-20,667.755859375
2016-04-21,668.2396850585938
2016-04-22,670.4165649414062
2016-04-25,667.39794921875
2016-04-26,651.3655395507812
2016-04-27,656.9579467773438
2016-04-28,656.7451171875
2016-04-29,656.6290893554688
2016-05-02,664.3017578125
2016-05-03,650.0399780273438
2016-05-04,644.021728515625
2016-05-05,645.8310546875
2016-05-06,647.7177734375
2016-05-09,645.8602294921875
2016-05-10,646.324462890625
2016-05-11,643.8572387695312
2016-05-12,643.5960083007812
2016-05-13,643.983154296875
2016-05-16,642.725341796875
2016-05-17,646.1600341796875
2016-05-18,638.9132080078125
2016-05-19,635.875
2016-05-20,631.1050415039062
2016-05-23,634.6171875
2016-05-24,621.1101684570312
2016-05-25,620.800537109375
2016-05-26,623.432373046875
2016-05-27,623.1033935546875
2016-05-30,618.4107055664062
2016-05-31,609.5188598632812
2016-06-01,610.9605102539062
2016-06-02,609.4027709960938
2016-06-03,604.9326782226562
2016-06-06,605.1649169921875
2016-06-07,598.8661499023438
2016-06-08,599.86279296875
2016-06-09,596.1182250976562
2016-06-10,615.0823974609375
2016-06-13,599.6595458984375
2016-06-14,600.8787231445312
2016-06-15,603.549072265625
2016-06-16,609.1221923828125
2016-06-17,603.5974731445312
2016-06-20,609.257568359375
2016-06-21,609.480224609375
2016-06-22,603.82958984375
2016-06-23,603.2008056640625
2016-06-24,588.22314453125
2016-06-27,580.2794799804688
2016-06-28,595.1119995117188
2016-06-29,609.2770385742188
2016-06-30,609.3736572265625
2016-07-01,623.8870849609375
2016-07-04,624.8546142578125
2016-07-05,627.0218505859375
2016-07-07,626.576904296875
2016-07-08,628.666748046875
2016-07-11,629.924560546875
2016-07-12,628.0958251953125
2016-07-13,628.4732666015625
2016-07-14,666.3529052734375
2016-07-15,662.04736328125
2016-07-18,649.7593994140625
2016-07-19,645.018310546875
2016-07-20,656.5322265625
2016-07-21,651.4042358398438
2016-07-22,648.2596435546875
2016-07-25,653.5328979492188
2016-07-26,651.0656127929688
2016-07-27,640.9546508789062
2016-07-28,630.7470703125
2016-07-29,637.3746948242188
2016-08-01,629.2957763671875
2016-08-02,625.9575805664062
2016-08-03,621.7971801757812
2016-08-04,621.6519775390625
2016-08-05,613.1375122070312
2016-08-08,605.3488159179688
2016-08-09,606.606689453125
2016-08-10,587.69091796875
2016-08-11,596.4956665039062
2016-08-12,599.4950561523438
2016-08-16,594.6089477539062
2016-08-17,580.5309448242188
2016-08-18,579.2732543945312
2016-08-19,574.9192504882812
2016-08-22,602.397705078125
2016-08-23,595.479736328125
2016-08-24,606.1712036132812
2016-08-25,609.9447631835938
2016-08-26,604.8165283203125
2016-08-29,612.7021484375
2016-08-30,629.2471923828125
2016-08-31,637.2295532226562
2016-09-01,628.666748046875
2016-09-02,619.4266967773438
2016-09-06,624.1676025390625
2016-09-07,619.281494140625
2016-09-08,622.5227661132812
2016-09-09,619.4749755859375
2016-09-12,610.0413818359375
2016-09-14,617.1044311523438
2016-09-15,618.4591064453125
2016-09-16,621.5552368164062
2016-09-19,623.97412109375
2016-09-20,624.7965698242188
2016-09-21,627.9894409179688
2016-09-22,636.6006469726562
2016-09-23,627.8442993164062
2016-09-26,628.8603515625
2016-09-27,626.1510620117188
2016-09-28,628.618408203125
2016-09-29,614.63720703125
2016-09-30,629.1022338867188
2016-10-03,635.92333984375
2016-10-04,634.7139892578125
2016-10-05,643.228515625
2016-10-06,643.228515625
2016-10-07,646.4696044921875
2016-10-10,658.9994506835938
2016-10-13,651.9847412109375
2016-10-14,655.0809326171875
2016-10-17,652.3716430664062
2016-10-18,657.1128540039062
2016-10-19,649.1304321289062
2016-10-20,639.6000366210938
2016-10-21,638.2938842773438
2016-10-24,628.5700073242188
2016-10-25,627.65087890625
2016-10-26,637.0360107421875
2016-10-27,638.9711303710938
2016-10-28,641.4384765625
2016-11-01,670.1748046875
2016-11-02,668.5298461914062
2016-11-03,659.967041015625
2016-11-04,647.2437744140625
2016-11-07,651.7427978515625
2016-11-08,666.3529052734375
2016-11-09,665.627197265625
2016-11-10,670.8035888671875
2016-11-11,660.0637817382812
2016-11-15,644.5829467773438
2016-11-16,641.0514526367188
2016-11-17,654.1133422851562
2016-11-18,652.5170288085938
2016-11-21,630.0213623046875
2016-11-22,653.9683227539062
2016-11-23,631.7630004882812
2016-11-24,612.3150634765625
2016-11-25,613.3311767578125
2016-11-28,644.4379272460938
2016-11-29,648.3564453125
2016-11-30,642.5994873046875
2016-12-01,644.5344848632812
2016-12-02,635.536376953125
2016-12-05,629.63427734375
2016-12-06,635.2944946289062
2016-12-07,634.0365600585938
2016-12-08,638.1002807617188
2016-12-09,640.5192260742188
2016-12-12,643.4702758789062
2016-12-13,659.1930541992188
2016-12-14,658.8059692382812
2016-12-15,659.289794921875
2016-12-16,658.6124877929688
2016-12-19,659.3865356445312
2016-12-20,658.5157470703125
2016-12-21,658.7091674804688
2016-12-22,644.4379272460938
2016-12-23,639.2130737304688
2016-12-26,635.3912963867188
2016-12-27,640.4708862304688
2016-12-28,638.5841674804688
2016-12-29,649.323974609375
2016-12-30,653.000732421875
2017-01-02,658.5157470703125
2017-01-03,690.5900268554688
2017-01-04,689.8643798828125
2017-01-05,691.6543579101562
2017-01-06,679.366455078125
2017-01-09,676.3670043945312
2017-01-10,670.513427734375
2017-01-11,674.7222900390625
2017-01-12,671.6744995117188
2017-01-13,679.076171875
2017-01-16,681.2047119140625
2017-01-17,679.4148559570312
2017-01-18,684.3492431640625
2017-01-19,694.65380859375
2017-01-20,677.624755859375
2017-01-23,677.7216186523438
2017-01-24,681.3500366210938
2017-01-25,682.4142456054688
2017-01-27,687.7841796875
2017-01-30,678.3989868164062
2017-01-31,672.64208984375
2017-02-01,685.41357421875
2017-02-02,688.1228637695312
2017-02-03,711.6826782226562
2017-02-06,698.6206665039062
2017-02-07,704.1842041015625
2017-02-08,696.4437255859375
2017-02-09,704.08740234375
2017-02-10,704.1358642578125
2017-02-13,693.7828979492188
2017-02-14,707.7157592773438
2017-02-15,699.6365966796875
2017-02-16,702.8296508789062
2017-02-17,707.4739379882812
2017-02-20,714.4593505859375
2017-02-21,714.2653198242188
2017-02-22,715.6721801757812
2017-02-23,707.5223999023438
2017-02-27,699.8092041015625
2017-02-28,693.6484985351562
2017-03-01,695.8314208984375
2017-03-02,692.338623046875
2017-03-03,707.2312622070312
2017-03-06,702.5743408203125
2017-03-07,706.212646484375
2017-03-08,706.358154296875
2017-03-09,700.1973876953125
2017-03-10,699.1785888671875
2017-03-14,700.1002197265625
2017-03-15,706.1156005859375
2017-03-16,710.4330444335938
2017-03-17,714.847412109375
2017-03-20,718.0006103515625
2017-03-21,711.5001831054688
2017-03-22,714.6533203125
2017-03-23,709.4143676757812
2017-03-24,715.62353515625
2017-03-27,724.5494384765625
2017-03-28,727.70263671875
2017-03-29,731.7290649414062
2017-03-30,734.8336791992188
2017-03-31,764.7158813476562
2017-04-03,749.8718872070312
2017-04-05,793.3369140625
2017-04-06,789.9898071289062
2017-04-07,800.0800170898438
2017-04-10,823.5103759765625
2017-04-11,831.175048828125
2017-04-12,810.6066284179688
2017-04-13,799.6434326171875
2017-04-17,800.4679565429688
2017-04-18,792.0272216796875
2017-04-19,782.6162109375
2017-04-20,786.982177734375
2017-04-21,777.1346435546875
2017-04-24,789.0197143554688
2017-04-25,790.4749145507812
2017-04-26,784.8963012695312
2017-04-27,780.2392578125
2017-04-28,777.7166748046875
2017-05-02,766.5593872070312
2017-05-03,758.11865234375
2017-05-04,757.4879150390625
2017-05-05,757.8760375976562
2017-05-08,760.2530517578125
2017-05-09,765.6861572265625
2017-05-10,775.2911376953125
2017-05-11,775.8248901367188
2017-05-12,782.4223022460938
2017-05-15,799.9345092773438
2017-05-16,790.7660522460938
2017-05-17,798.3821411132812
2017-05-18,791.2510986328125
2017-05-19,799.4007568359375
2017-05-22,799.83740234375
2017-05-23,798.3821411132812
2017-05-24,799.9345092773438
2017-05-25,803.6212158203125
2017-05-26,810.5582275390625
2017-05-29,813.0321655273438
2017-05-30,807.0169067382812
2017-05-31,806.3377685546875
2017-06-01,802.553955078125
2017-06-02,800.5165405273438
2017-06-05,802.4569091796875
2017-06-06,800.0314331054688
2017-06-07,809.3939208984375
2017-06-08,804.6885375976562
2017-06-09,804.1547241210938
2017-06-12,804.7369384765625
2017-06-13,805.0765380859375
2017-06-14,798.3335571289062
2017-06-15,795.66552734375
2017-06-16,798.2366943359375
2017-06-19,803.1360473632812
2017-06-20,799.6434326171875
2017-06-21,796.0536499023438
2017-06-22,796.4417724609375
2017-06-23,788.6801147460938
2017-06-27,788.7285766601562
2017-06-28,795.1318969726562
2017-06-29,792.4152221679688
2017-06-30,800.0800170898438
2017-07-03,796.490234375
2017-07-04,791.2026977539062
2017-07-05,794.1132202148438
2017-07-06,799.83740234375
2017-07-07,819.1929321289062
2017-07-10,827.003173828125
2017-07-11,829.57421875
2017-07-12,833.6489868164062
2017-07-13,833.5035400390625
2017-07-14,825.9359130859375
2017-07-17,822.9768676757812
2017-07-18,837.287353515625
2017-07-19,844.4668579101562
2017-07-20,850.0941162109375
2017-07-21,865.1808471679688
2017-07-24,870.2742919921875
2017-07-25,865.1808471679688
2017-07-26,871.7296142578125
2017-07-27,868.4794921875
2017-07-28,872.3117065429688
2017-07-31,871.0989990234375
2017-08-01,867.7033081054688
2017-08-02,871.8751220703125
2017-08-03,861.4940185546875
2017-08-04,855.9152221679688
2017-08-07,864.2590942382812
2017-08-08,858.8744506835938
2017-08-09,852.2059326171875
2017-08-10,847.5330200195312
2017-08-11,846.9977416992188
2017-08-14,851.1837158203125
2017-08-16,849.8695068359375
2017-08-17,844.174560546875
2017-08-18,840.8159790039062
2017-08-21,832.3463745117188
2017-08-22,834.0501098632812
2017-08-23,833.0765380859375
2017-08-24,856.4892578125
2017-08-28,874.7425537109375
2017-08-29,864.27734375
2017-08-30,866.1270751953125
2017-08-31,860.5294189453125
2017-09-01,859.0690307617188
2017-09-04,861.7462158203125
2017-09-05,855.7105102539062
2017-09-06,854.5422973632812
2017-09-07,859.5072631835938
2017-09-08,849.8208618164062
2017-09-11,856.8788452148438
2017-09-12,867.295166015625
2017-09-13,880.5348510742188
2017-09-14,904.5317993164062
2017-09-15,911.3463134765625
2017-09-18,919.6697387695312
2017-09-19,917.57666015625
2017-09-20,912.2711791992188
2017-09-21,912.61181640625
2017-09-22,892.4603271484375
2017-09-25,890.1239624023438
2017-09-26,891.0487670898438
2017-09-27,884.8182983398438
2017-09-28,876.4461059570312
2017-09-29,881.313720703125
2017-10-03,887.544189453125
2017-10-04,891.0000610351562
2017-10-05,896.0136108398438
2017-10-06,915.7757568359375
2017-10-09,974.9649047851562
2017-10-10,983.434326171875
2017-10-11,971.4114990234375
2017-10-12,973.1639404296875
2017-10-13,967.7609252929688
2017-10-16,961.0924072265625
2017-10-17,959.3887939453125
2017-10-18,968.6370239257812
2017-10-19,970.876220703125
2017-10-23,961.0924072265625
2017-10-24,966.3007202148438
2017-10-25,965.7652587890625
2017-10-26,968.977783203125
2017-10-27,973.504638671875
2017-10-30,1003.0017700195312
2017-10-31,1000.081298828125
2017-11-01,1005.3869018554688
2017-11-02,1032.35302734375
2017-11-03,1041.0172119140625
2017-11-06,1038.0479736328125
2017-11-07,1029.286376953125
2017-11-08,1023.5426025390625
2017-11-09,1035.0301513671875
2017-11-10,1039.75146484375
2017-11-13,1062.43408203125
2017-11-14,1051.1904296875
2017-11-15,1051.5797119140625
2017-11-16,1095.6795654296875
2017-11-17,1129.703369140625
2017-11-20,1154.0897216796875
2017-11-21,1156.9129638671875
2017-11-22,1138.8056640625
2017-11-23,1146.6910400390625
2017-11-24,1142.99169921875
2017-11-27,1142.2130126953125
2017-11-28,1138.7569580078125
2017-11-29,1134.9117431640625
2017-11-30,1127.707763671875
2017-12-01,1120.9906005859375
2017-12-04,1109.16259765625
2017-12-05,1107.0208740234375
2017-12-06,1097.3831787109375
2017-12-07,1110.3792724609375
2017-12-08,1134.5223388671875
2017-12-11,1129.557373046875
2017-12-12,1119.4329833984375
2017-12-13,1111.8397216796875
2017-12-14,1124.154296875
2017-12-15,1136.7613525390625
2017-12-18,1129.216552734375
2017-12-19,1146.6910400390625
2017-12-20,1145.8148193359375
2017-12-21,1153.359375
2017-12-22,1146.9830322265625
2017-12-26,1157.204833984375
2017-12-27,1157.64306640625
2017-12-28,1153.1160888671875
2017-12-29,1148.881591796875
2018-01-01,1154.7711181640625
2018-01-02,1141.77490234375
2018-01-03,1147.372314453125
2018-01-04,1151.0718994140625
2018-01-05,1147.7618408203125
2018-01-08,1140.8988037109375
2018-01-09,1143.9652099609375
2018-01-10,1135.7392578125
2018-01-11,1140.411865234375
2018-01-12,1129.9468994140625
2018-01-15,1132.8671875
2018-01-16,1126.9776611328125
2018-01-17,1124.0084228515625
2018-01-18,1104.1002197265625
2018-01-19,1107.3128662109375
2018-01-22,1098.1619873046875
2018-01-23,1109.79541015625
2018-01-24,1095.3873291015625
2018-01-25,1074.359619140625
2018-01-29,1066.717529296875
2018-01-30,1057.2747802734375
2018-01-31,1040.8226318359375
2018-02-01,1054.8895263671875
2018-02-02,1045.251708984375
2018-02-05,1007.333740234375
2018-02-06,994.240234375
2018-02-07,1019.0646362304688
2018-02-08,1022.228515625
2018-02-09,1007.9668579101562
2018-02-12,1009.3781127929688
2018-02-14,1032.109619140625
2018-02-15,1028.4588623046875
2018-02-16,1027.7288818359375
2018-02-19,1010.935791015625
2018-02-20,1002.4176635742188
2018-02-21,998.9130859375
2018-02-22,983.53173828125
2018-02-23,987.620361328125
2018-02-26,999.4485473632812
2018-02-27,996.91748046875
2018-02-28,999.7406005859375
2018-03-01,996.5279541015625
2018-03-05,998.4749755859375
2018-03-06,984.4077758789062
2018-03-07,975.1109008789062
2018-03-08,955.2027587890625
2018-03-09,971.3629150390625
2018-03-12,962.5526733398438
2018-03-13,971.6549682617188
2018-03-14,963.33154296875
2018-03-15,973.69921875
2018-03-16,974.3807373046875
2018-03-19,990.3462524414062
2018-03-20,990.97900390625
2018-03-21,989.4213256835938
2018-03-22,981.1953125
2018-03-23,977.1553344726562
2018-03-26,999.3024291992188
2018-03-27,1024.1268310546875
2018-03-28,1040.23828125
2018-04-02,1039.3133544921875
2018-04-03,1051.6771240234375
2018-04-04,1036.1982421875
2018-04-05,1041.698486328125
2018-04-06,1039.702880859375
2018-04-09,1048.46435546875
2018-04-10,1050.119384765625
2018-04-11,1045.9332275390625
2018-04-12,1044.716552734375
2018-04-13,1037.074462890625
2018-04-16,1041.5526123046875
2018-04-17,1031.476806640625
2018-04-18,1015.9493408203125
2018-04-19,997.6962280273438
2018-04-20,1016.533447265625
2018-04-23,1015.121826171875
2018-04-24,1017.361083984375
2018-04-25,1021.401123046875
2018-04-26,1030.2110595703125
2018-04-27,1032.888427734375
2018-04-30,1035.5166015625
2018-05-02,1040.23828125
2018-05-03,1032.1580810546875
2018-05-04,1026.2684326171875
2018-05-07,1019.5514526367188
2018-05-08,1030.6005859375
2018-05-09,1026.8038330078125
2018-05-10,1030.065185546875
2018-05-11,1041.64990234375
2018-05-14,1040.286865234375
2018-05-15,1061.6553955078125
2018-05-16,1075.041015625
2018-05-17,1087.258544921875
2018-05-18,1107.166748046875
2018-05-21,1084.630126953125
2018-05-22,1085.0194091796875
2018-05-23,1080.3468017578125
2018-05-24,1088.62158203125
2018-05-25,1115.5875244140625
2018-05-28,1138.513671875
2018-05-29,1123.180908203125
2018-05-30,1135.1063232421875
2018-05-31,1139.633056640625
2018-06-01,1132.96484375
2018-06-04,1094.3162841796875
2018-06-05,1056.933837890625
2018-06-06,1120.6497802734375
2018-06-07,1139.58447265625
2018-06-08,1126.9776611328125
2018-06-11,1124.884765625
2018-06-12,1154.576416015625
2018-06-13,1154.81982421875
2018-06-14,1152.531982421875
2018-06-15,1152.142822265625
2018-06-18,1142.99169921875
2018-06-19,1108.3349609375
2018-06-20,1128.291748046875
2018-06-21,1121.23388671875
2018-06-22,1135.83642578125
2018-06-25,1139.535888671875
2018-06-26,1131.2611083984375
2018-06-27,1130.968994140625
2018-06-28,1090.0819091796875
2018-06-29,1098.21044921875
2018-07-02,1075.917236328125
2018-07-03,1114.90625
2018-07-04,1128.0484619140625
2018-07-05,1104.4410400390625
2018-07-06,1112.3262939453125
2018-07-09,1135.4471435546875
2018-07-10,1110.087158203125
2018-07-11,1096.5068359375
2018-07-12,1125.2252197265625
2018-07-13,1112.959228515625
2018-07-16,1091.347412109375
2018-07-17,1080.44384765625
2018-07-18,1080.34619140625
2018-07-19,1063.4129638671875
2018-07-20,1056.120849609375
2018-07-23,1068.111083984375
2018-07-24,1081.0804443359375
2018-07-25,1074.1796875
2018-07-26,1078.4864501953125
2018-07-27,1131.34130859375
2018-07-30,1167.0673828125
2018-07-31,1168.7315673828125
2018-08-01,1212.4346923828125
2018-08-02,1240.770751953125
2018-08-03,1253.837890625
2018-08-06,1232.9892578125
2018-08-07,1249.580078125
2018-08-08,1251.341796875
2018-08-09,1232.549072265625
2018-08-10,1253.103759765625
2018-08-13,1214.7840576171875
2018-08-14,1216.790283203125
2018-08-16,1207.589599609375
2018-08-17,1196.0887451171875
2018-08-20,1181.3089599609375
2018-08-21,1191.4395751953125
2018-08-23,1177.540771484375
2018-08-24,1172.4508056640625
2018-08-27,1184.685791015625
2018-08-28,1178.2747802734375
2018-08-29,1154.489990234375
2018-08-30,1144.2615966796875
2018-08-31,1143.6253662109375
2018-09-03,1151.79833984375
2018-09-04,1151.1131591796875
2018-09-05,1139.954833984375
2018-09-06,1140.4443359375
2018-09-07,1131.830810546875
2018-09-10,1125.517578125
2018-09-11,1104.2777099609375
2018-09-12,1100.65625
2018-09-14,1090.329833984375
2018-09-17,1086.072021484375
2018-09-18,1055.48486328125
2018-09-19,1065.8111572265625
2018-09-21,1075.99072265625
2018-09-24,1056.4146728515625
2018-09-25,1035.56640625
2018-09-26,1022.4993896484375
2018-09-27,1008.8450927734375
2018-09-28,1037.6217041015625
2018-10-01,1006.5938720703125
2018-10-03,1044.864990234375
2018-10-04,1012.2709350585938
2018-10-05,1003.5106811523438
2018-10-08,992.1077880859375
2018-10-09,988.0457153320312
2018-10-10,1000.623291015625
2018-10-11,989.5628051757812
2018-10-12,987.6541748046875
2018-10-15,962.3034057617188
2018-10-16,986.6265258789062
2018-10-17,983.1028442382812
2018-10-19,975.7619018554688
2018-10-22,942.7275390625
2018-10-23,939.3995971679688
2018-10-24,947.4257202148438
2018-10-25,936.5120849609375
2018-10-26,925.0601806640625
2018-10-29,941.3570556640625
2018-10-30,948.3555297851562
2018-10-31,981.3899536132812
2018-11-01,971.2593383789062
2018-11-02,974.3426513671875
2018-11-05,1000.0359497070312
2018-11-06,982.3197631835938
2018-11-07,1009.1387939453125
2018-11-09,992.2056274414062
2018-11-12,987.2136840820312
2018-11-13,992.5482177734375
2018-11-14,1001.9935913085938
2018-11-15,985.7455444335938
2018-11-16,981.2431640625
2018-11-19,979.0408325195312
2018-11-20,974.4892578125
2018-11-21,990.6395263671875
2018-11-22,1003.3638916015625
2018-11-26,985.4030151367188
2018-11-27,1001.7977294921875
2018-11-28,983.9837036132812
2018-11-29,975.5661010742188
2018-11-30,1006.49609375
2018-12-03,1007.4749755859375
2018-12-04,1010.55810546875
2018-12-05,1008.8450927734375
2018-12-06,973.0702514648438
2018-12-07,971.4061889648438
2018-12-10,979.6281127929688
2018-12-11,994.0652465820312
2018-12-12,1021.9611206054688
2018-12-13,1016.6755981445312
2018-12-14,1041.928466796875
2018-12-17,1022.4014282226562
2018-12-18,1022.695068359375
2018-12-19,1018.2417602539062
2018-12-20,1007.4749755859375
2018-12-21,1028.1763916015625
2018-12-24,1038.258056640625
2018-12-26,1031.602294921875
2018-12-27,1039.4814453125
2018-12-28,1043.837158203125
2018-12-31,1065.4195556640625
2019-01-01,1063.8045654296875
2019-01-02,1052.1568603515625
2019-01-03,1056.218994140625
2019-01-04,1036.349365234375
2019-01-07,1017.556396484375
2019-01-08,1024.750732421875
2019-01-09,1031.11279296875
2019-01-10,1032.7279052734375
2019-01-11,1030.1339111328125
2019-01-14,1022.6463012695312
2019-01-15,1015.69677734375
2019-01-16,994.7504272460938
2019-01-17,1002.6298217773438
2019-01-18,1008.0130004882812
2019-01-21,1013.1519165039062
2019-01-22,1010.5091552734375
2019-01-23,988.2904052734375
2019-01-24,983.4943237304688
2019-01-25,976.8385620117188
2019-01-28,978.06201171875
2019-01-29,968.66552734375
2019-01-30,966.8058471679688
2019-01-31,986.8712768554688
2019-02-01,973.9511108398438
2019-02-04,968.4698486328125
2019-02-05,961.76513671875
2019-02-06,979.7259521484375
2019-02-07,969.0570068359375
2019-02-08,961.8629760742188
2019-02-11,956.5285034179688
2019-02-12,944.68505859375
2019-02-14,939.5953369140625
2019-02-15,930.688232421875
2019-02-18,921.6343994140625
2019-02-19,929.0242919921875
2019-02-20,927.8987426757812
2019-02-21,926.919921875
2019-02-22,917.9150390625
2019-02-25,928.1433715820312
2019-02-26,924.0325317382812
2019-02-27,920.068359375
2019-02-28,921.9281005859375
2019-03-01,955.35400390625
2019-03-05,1020.737548828125
2019-03-06,1005.8598022460938
2019-03-07,1017.2138061523438
2019-03-08,999.8402709960938
2019-03-11,1001.0148315429688
2019-03-12,1010.3623657226562
2019-03-13,1006.0555419921875
2019-03-14,1011.8305053710938
2019-03-15,1009.7749633789062
2019-03-18,1015.550048828125
2019-03-19,1021.4227294921875
2019-03-20,1024.016357421875
2019-03-22,1014.913818359375
2019-03-25,1018.0946655273438
2019-03-26,1002.1403198242188
2019-03-27,995.0930786132812
2019-03-28,1025.53369140625
2019-04-01,1041.1453857421875
2019-04-02,1030.085205078125
2019-04-03,1033.0213623046875
2019-04-04,1049.3184814453125
2019-04-05,1034.881103515625
2019-04-08,1035.2725830078125
2019-04-09,1029.5955810546875
2019-04-10,1054.603759765625
2019-04-11,1044.4732666015625
2019-04-12,1042.8092041015625
2019-04-15,1044.7669677734375
2019-04-16,1052.793212890625
2019-04-18,1046.724609375
2019-04-22,1049.7099609375
2019-04-23,1045.8436279296875
2019-04-24,1047.7032470703125
2019-04-25,1049.5631103515625
2019-04-26,1058.6658935546875
2019-04-30,1052.49951171875
2019-05-02,1066.740966796875
2019-05-03,1067.47509765625
2019-05-06,1049.7099609375
2019-05-07,1048.780029296875
2019-05-08,1039.921875
2019-05-09,1048.7310791015625
2019-05-10,1040.2156982421875
2019-05-13,1040.2156982421875
2019-05-14,1050.3951416015625
2019-05-15,1058.7147216796875
2019-05-16,1089.0574951171875
2019-05-17,1056.6103515625
2019-05-20,1098.7965087890625
2019-05-21,1079.85693359375
2019-05-22,1108.878173828125
2019-05-23,1108.927001953125
2019-05-24,1151.8472900390625
2019-05-27,1175.3873291015625
2019-05-28,1171.8148193359375
2019-05-29,1143.5762939453125
2019-05-30,1150.2811279296875
2019-05-31,1151.2598876953125
2019-06-03,1161.1458740234375
2019-06-04,1133.73974609375
2019-06-06,1140.24853515625
2019-06-07,1138.144287109375
2019-06-10,1154.294189453125
2019-06-11,1148.9598388671875
