Date,PIIND.NS
2015-12-10,619.2669677734375
2015-12-11,578.384765625
2015-12-14,583.11474609375
2015-12-15,586.1557006835938
2015-12-16,586.7350463867188
2015-12-17,609.5170288085938
2015-12-18,615.7435302734375
2015-12-21,606.3796997070312
2015-12-22,607.393310546875
2015-12-23,606.3314208984375
2015-12-24,607.58642578125
2015-12-28,608.358642578125
2015-12-29,607.1519775390625
2015-12-30,616.9501953125
2015-12-31,626.5552368164062
2016-01-01,640.1666259765625
2016-01-04,633.3609008789062
2016-01-05,651.5093383789062
2016-01-06,655.3224487304688
2016-01-07,662.4176635742188
2016-01-08,675.7395629882812
2016-01-11,672.0711669921875
2016-01-12,684.6206665039062
2016-01-13,658.5081787109375
2016-01-14,665.6516723632812
2016-01-15,631.623291015625
2016-01-18,598.8017578125
2016-01-19,592.7682495117188
2016-01-20,590.0654296875
2016-01-21,611.0615234375
2016-01-22,604.8350830078125
2016-01-25,607.7310791015625
2016-01-27,607.1519775390625
2016-01-28,610.1445922851562
2016-01-29,628.0999145507812
2016-02-01,626.4104614257812
2016-02-02,630.947509765625
2016-02-03,621.8733520507812
2016-02-04,639.394287109375
2016-02-05,644.0762329101562
2016-02-08,654.2606201171875
2016-02-09,637.0775756835938
2016-02-10,638.0427856445312
2016-02-11,621.5354614257812
2016-02-12,622.2112426757812
2016-02-15,606.81396484375
2016-02-16,554.1547241210938
2016-02-17,538.4195556640625
2016-02-18,538.7091674804688
2016-02-19,537.6473388671875
2016-02-22,534.89599609375
2016-02-23,530.45556640625
2016-02-24,516.9407958984375
2016-02-25,507.7699890136719
2016-02-26,498.2613525390625
2016-02-29,557.0507202148438
2016-03-01,548.6039428710938
2016-03-02,554.1063842773438
2016-03-03,566.9453125
2016-03-04,568.9242553710938
2016-03-08,566.1732788085938
2016-03-09,563.759765625
2016-03-10,540.4950561523438
2016-03-11,552.6100463867188
2016-03-14,557.4368896484375
2016-03-15,563.4219970703125
2016-03-16,552.1275024414062
2016-03-17,553.5753784179688
2016-03-18,543.39111328125
2016-03-21,556.471435546875
2016-03-22,555.55126953125
2016-03-23,560.7814331054688
2016-03-28,543.977294921875
2016-03-29,541.6044921875
2016-03-30,550.0792236328125
2016-03-31,550.5633544921875
2016-04-01,552.2583618164062
2016-04-04,553.6627807617188
2016-04-05,542.621337890625
2016-04-06,538.4567260742188
2016-04-07,546.0596313476562
2016-04-08,564.9459838867188
2016-04-11,565.2366943359375
2016-04-12,594.09912109375
2016-04-13,628.1428833007812
2016-04-18,635.01953125
2016-04-20,633.4214477539062
2016-04-21,631.1939086914062
2016-04-22,622.6221923828125
2016-04-25,603.2517700195312
2016-04-26,624.0751342773438
2016-04-27,614.5350952148438
2016-04-28,618.554443359375
2016-04-29,622.041259765625
2016-05-02,622.7191162109375
2016-05-03,622.6221923828125
2016-05-04,609.837646484375
2016-05-05,589.6436157226562
2016-05-06,607.1256103515625
2016-05-09,605.430908203125
2016-05-10,604.7530517578125
2016-05-11,609.0144653320312
2016-05-12,615.6004028320312
2016-05-13,606.544677734375
2016-05-16,597.1982421875
2016-05-17,599.6681518554688
2016-05-18,606.011962890625
2016-05-19,602.4768676757812
2016-05-20,610.2735595703125
2016-05-23,609.64404296875
2016-05-24,580.200439453125
2016-05-25,615.6973266601562
2016-05-26,651.3876953125
2016-05-27,650.6129760742188
2016-05-30,651.2426147460938
2016-05-31,654.7777709960938
2016-06-01,669.9352416992188
2016-06-02,659.620361328125
2016-06-03,664.1239624023438
2016-06-06,665.9158325195312
2016-06-07,666.0126953125
2016-06-08,661.1215209960938
2016-06-09,662.4774780273438
2016-06-10,657.392822265625
2016-06-13,663.2039184570312
2016-06-14,657.3442993164062
2016-06-15,656.4725341796875
2016-06-16,656.71484375
2016-06-17,657.9254760742188
2016-06-20,655.746337890625
2016-06-21,663.3975219726562
2016-06-22,662.5744018554688
2016-06-23,667.8528442382812
2016-06-24,681.7997436523438
2016-06-27,674.9716796875
2016-06-28,689.8870849609375
2016-06-29,697.3448486328125
2016-06-30,699.9597778320312
2016-07-01,697.3448486328125
2016-07-04,697.780517578125
2016-07-05,687.7562866210938
2016-07-07,685.86767578125
2016-07-08,678.2163696289062
2016-07-11,698.845947265625
2016-07-12,700.1050415039062
2016-07-13,702.381103515625
2016-07-14,707.9987182617188
2016-07-15,716.328125
2016-07-18,707.2239990234375
2016-07-19,711.0496215820312
2016-07-20,715.8922119140625
2016-07-21,714.1005859375
2016-07-22,715.6985473632812
2016-07-25,715.6017456054688
2016-07-26,705.6742553710938
2016-07-27,727.3209228515625
2016-07-28,729.015869140625
2016-07-29,731.2919311523438
2016-08-01,761.8492431640625
2016-08-02,767.9993896484375
2016-08-03,755.8927612304688
2016-08-04,751.8247680664062
2016-08-05,760.8806762695312
2016-08-08,745.2388305664062
2016-08-09,758.4109497070312
2016-08-10,765.481201171875
2016-08-11,775.4085083007812
2016-08-12,774.9243774414062
2016-08-16,770.033203125
2016-08-17,769.40380859375
2016-08-18,768.5806274414062
2016-08-19,765.2874145507812
2016-08-22,758.6046142578125
2016-08-23,761.3648681640625
2016-08-24,776.2803955078125
2016-08-25,788.6776733398438
2016-08-26,785.7719116210938
2016-08-29,778.4595336914062
2016-08-30,779.6701049804688
2016-08-31,781.5589599609375
2016-09-01,792.939208984375
2016-09-02,797.3944702148438
2016-09-06,792.6486206054688
2016-09-07,826.1115112304688
2016-09-08,830.3729858398438
2016-09-09,814.3436889648438
2016-09-12,792.939208984375
2016-09-14,786.1110229492188
2016-09-15,782.8662719726562
2016-09-16,783.3989868164062
2016-09-19,796.2805786132812
2016-09-20,789.8397216796875
2016-09-21,793.568603515625
2016-09-22,796.2805786132812
2016-09-23,823.157470703125
2016-09-26,815.6513061523438
2016-09-27,806.8861083984375
2016-09-28,787.224853515625
2016-09-29,798.5567016601562
2016-09-30,805.2396240234375
2016-10-03,811.6802978515625
2016-10-04,813.4234619140625
2016-10-05,804.7553100585938
2016-10-06,799.1863403320312
2016-10-07,796.3289184570312
2016-10-10,798.944091796875
2016-10-13,789.9365844726562
2016-10-14,784.0286254882812
2016-10-17,769.7427368164062
2016-10-18,766.1592407226562
2016-10-19,763.3504028320312
2016-10-20,764.0767211914062
2016-10-21,787.0794677734375
2016-10-24,800.348388671875
2016-10-25,803.3508911132812
2016-10-26,837.73388671875
2016-10-27,818.799072265625
2016-10-28,836.4263305664062
2016-11-01,879.9134521484375
2016-11-02,852.8429565429688
2016-11-03,872.7947387695312
2016-11-04,810.2758178710938
2016-11-07,822.4310913085938
2016-11-08,830.5182495117188
2016-11-09,833.4237670898438
2016-11-10,848.6299438476562
2016-11-11,811.4381103515625
2016-11-15,803.3024291992188
2016-11-16,769.3909301757812
2016-11-17,781.1798095703125
2016-11-18,749.596923828125
2016-11-21,738.9723510742188
2016-11-22,773.7572631835938
2016-11-23,780.8402099609375
2016-11-24,791.0767211914062
2016-11-25,870.640380859375
2016-11-28,854.7763671875
2016-11-29,838.4267578125
2016-11-30,844.0546875
2016-12-01,819.7973022460938
2016-12-02,806.21337890625
2016-12-05,806.4072875976562
2016-12-06,808.5419921875
2016-12-07,810.1429443359375
2016-12-08,821.8833618164062
2016-12-09,801.264892578125
2016-12-12,795.1034545898438
2016-12-13,784.52734375
2016-12-14,781.0826416015625
2016-12-15,789.3788452148438
2016-12-16,787.8262939453125
2016-12-19,781.0343017578125
2016-12-20,776.328369140625
2016-12-21,795.5401611328125
2016-12-22,804.2241821289062
2016-12-23,808.9301147460938
2016-12-26,781.2769775390625
2016-12-27,784.28466796875
2016-12-28,785.4490966796875
2016-12-29,789.621337890625
2016-12-30,806.4072875976562
2017-01-02,802.2836303710938
2017-01-03,802.7687377929688
2017-01-04,804.1755981445312
2017-01-05,810.6765747070312
2017-01-06,816.498291015625
2017-01-09,805.0489501953125
2017-01-10,790.155029296875
2017-01-11,792.1441040039062
2017-01-12,800.5370483398438
2017-01-13,804.806396484375
2017-01-16,797.092529296875
2017-01-17,796.6558837890625
2017-01-18,810.482666015625
2017-01-19,834.9337768554688
2017-01-20,814.4122314453125
2017-01-23,811.2103271484375
2017-01-24,867.0989379882812
2017-01-25,851.2346801757812
2017-01-27,845.7041015625
2017-01-30,856.9593505859375
2017-01-31,844.87939453125
2017-02-01,850.2643432617188
2017-02-02,888.9790649414062
2017-02-03,905.9105224609375
2017-02-06,901.2047119140625
2017-02-07,894.9947509765625
2017-02-08,865.9345703125
2017-02-09,855.5526733398438
2017-02-10,865.0128173828125
2017-02-13,876.7532958984375
2017-02-14,874.1819458007812
2017-02-15,852.1080932617188
2017-02-16,837.0685424804688
2017-02-17,843.3753051757812
2017-02-20,858.9000244140625
2017-02-21,842.6962280273438
2017-02-22,828.3358764648438
2017-02-23,833.963623046875
2017-02-27,828.3358764648438
2017-02-28,824.1636352539062
2017-03-01,803.5935668945312
2017-03-02,794.0847778320312
2017-03-03,794.4727172851562
2017-03-06,805.1459350585938
2017-03-07,796.7044067382812
2017-03-08,799.37255859375
2017-03-09,817.2744140625
2017-03-10,835.6616821289062
2017-03-14,856.1346435546875
2017-03-15,872.7266235351562
2017-03-16,858.26953125
2017-03-17,880.294921875
2017-03-20,855.9891967773438
2017-03-21,856.4743041992188
2017-03-22,823.8241577148438
2017-03-23,830.713134765625
2017-03-24,828.0933227539062
2017-03-27,830.3734741210938
2017-03-28,826.0072021484375
2017-03-29,808.8816528320312
2017-03-30,805.7766723632812
2017-03-31,813.2479248046875
2017-04-03,802.914306640625
2017-04-05,814.2181396484375
2017-04-06,817.0320434570312
2017-04-07,807.0380249023438
2017-04-10,808.396484375
2017-04-11,811.5498046875
2017-04-12,812.4716796875
2017-04-13,808.2509155273438
2017-04-17,800.3916015625
2017-04-18,800.58544921875
2017-04-19,815.2855834960938
2017-04-20,825.3766479492188
2017-04-21,841.0466918945312
2017-04-24,863.8970947265625
2017-04-25,853.0783081054688
2017-04-26,845.46142578125
2017-04-27,838.5238037109375
2017-04-28,844.2486572265625
2017-05-02,841.2893676757812
2017-05-03,838.0389404296875
2017-05-04,835.5646362304688
2017-05-05,822.51416015625
2017-05-08,817.6627197265625
2017-05-09,817.0320434570312
2017-05-10,818.9725952148438
2017-05-11,835.5160522460938
2017-05-12,810.6765747070312
2017-05-15,805.43701171875
2017-05-16,807.474609375
2017-05-17,817.6142578125
2017-05-18,791.9985961914062
2017-05-19,785.1580200195312
2017-05-22,792.1925659179688
2017-05-23,790.4461059570312
2017-05-24,782.4898681640625
2017-05-25,787.8262939453125
2017-05-26,794.86083984375
2017-05-29,785.8857421875
2017-05-30,785.8857421875
2017-05-31,794.521240234375
2017-06-01,787.7291870117188
2017-06-02,785.9343872070312
2017-06-05,791.9016723632812
2017-06-06,786.8561401367188
2017-06-07,787.3411254882812
2017-06-08,804.6608276367188
2017-06-09,800.052001953125
2017-06-12,785.49755859375
2017-06-13,784.8670654296875
2017-06-14,808.3480224609375
2017-06-15,788.1173706054688
2017-06-16,793.1629028320312
2017-06-19,788.4569702148438
2017-06-20,789.3788452148438
2017-06-21,786.6619873046875
2017-06-22,786.6619873046875
2017-06-23,786.4194946289062
2017-06-27,787.2440795898438
2017-06-28,789.912353515625
2017-06-29,799.0330200195312
2017-06-30,812.6173706054688
2017-07-03,802.3321533203125
2017-07-04,788.8936157226562
2017-07-05,786.6619873046875
2017-07-06,784.7214965820312
2017-07-07,778.4630126953125
2017-07-10,781.1798095703125
2017-07-11,772.20458984375
2017-07-12,771.9134521484375
2017-07-13,758.5234375
2017-07-14,768.2264404296875
2017-07-17,771.4769287109375
2017-07-18,756.4373779296875
2017-07-19,756.195068359375
2017-07-20,740.2821655273438
2017-07-21,737.7108764648438
2017-07-24,729.3179931640625
2017-07-25,730.7249145507812
2017-07-26,751.4404907226562
2017-07-27,742.0772705078125
2017-07-28,742.368408203125
2017-07-31,742.9989624023438
2017-08-01,740.5247802734375
2017-08-02,734.89697265625
2017-08-03,707.4864501953125
2017-08-04,713.6476440429688
2017-08-07,726.4071044921875
2017-08-08,724.5150756835938
2017-08-09,708.3596801757812
2017-08-10,679.6875
2017-08-11,671.6826782226562
2017-08-14,691.1854248046875
2017-08-16,720.925048828125
2017-08-17,717.6259765625
2017-08-18,741.2039794921875
2017-08-21,729.0752563476562
2017-08-22,705.5944213867188
2017-08-23,712.968505859375
2017-08-24,707.0496826171875
2017-08-28,702.4407958984375
2017-08-29,691.9131469726562
2017-08-30,702.039794921875
2017-08-31,702.721435546875
2017-09-01,710.4624633789062
2017-09-04,690.696044921875
2017-09-05,682.6629638671875
2017-09-06,692.7896728515625
2017-09-07,719.1768188476562
2017-09-08,710.9491577148438
2017-09-11,722.292724609375
2017-09-12,738.3102416992188
2017-09-13,725.7493896484375
2017-09-14,722.0493774414062
2017-09-15,754.4249267578125
2017-09-18,754.2301635742188
2017-09-19,753.30517578125
2017-09-20,750.4815063476562
2017-09-21,763.3831176757812
2017-09-22,745.1261596679688
2017-09-25,731.2020874023438
2017-09-26,745.1749267578125
2017-09-27,730.5692138671875
2017-09-28,722.0979614257812
2017-09-29,721.0269775390625
2017-10-03,733.003662109375
2017-10-04,723.6072998046875
2017-10-05,721.7572021484375
2017-10-06,733.5390625
2017-10-09,727.2098999023438
2017-10-10,727.3561401367188
2017-10-11,728.4757690429688
2017-10-12,732.1759033203125
2017-10-13,735.5839233398438
2017-10-16,744.2984619140625
2017-10-17,771.9514770507812
2017-10-18,768.5436401367188
2017-10-19,761.8251953125
2017-10-23,760.5594482421875
2017-10-24,772.1463623046875
2017-10-25,764.8922729492188
2017-10-26,736.8496704101562
2017-10-27,734.6587524414062
2017-10-30,802.477294921875
2017-10-31,799.2152099609375
2017-11-01,783.1004638671875
2017-11-02,797.7546997070312
2017-11-03,796.975830078125
2017-11-06,808.6115112304688
2017-11-07,790.5980224609375
2017-11-08,789.2836303710938
2017-11-09,793.6244506835938
2017-11-10,812.2567749023438
2017-11-13,823.3287353515625
2017-11-14,806.8914184570312
2017-11-15,800.1116943359375
2017-11-16,816.5001831054688
2017-11-17,804.5015869140625
2017-11-20,808.4034423828125
2017-11-21,800.209228515625
2017-11-22,816.3538208007812
2017-11-23,833.9619140625
2017-11-24,849.5211791992188
2017-11-27,870.0556030273438
2017-11-28,919.5626831054688
2017-11-29,911.221923828125
2017-11-30,929.0249633789062
2017-12-01,936.4388427734375
2017-12-04,920.0992431640625
2017-12-05,928.68359375
2017-12-06,940.9750366210938
2017-12-07,917.6116943359375
2017-12-08,931.7565307617188
2017-12-11,921.6111450195312
2017-12-12,914.6851196289062
2017-12-13,917.904296875
2017-12-14,882.6884155273438
2017-12-15,916.4409790039062
2017-12-18,950.2423706054688
2017-12-19,962.2412109375
2017-12-20,958.5341796875
2017-12-21,944.9259033203125
2017-12-22,936.8292236328125
2017-12-26,932.6831665039062
2017-12-27,937.8045654296875
2017-12-28,941.9505615234375
2017-12-29,938.9263916015625
2018-01-01,935.1707153320312
2018-01-02,919.1235961914062
2018-01-03,932.5369262695312
2018-01-04,959.7047119140625
2018-01-05,957.26611328125
2018-01-08,961.363037109375
2018-01-09,987.0191040039062
2018-01-10,991.3111572265625
2018-01-11,970.7279663085938
2018-01-12,968.728271484375
2018-01-15,957.26611328125
2018-01-16,969.6062622070312
2018-01-17,963.314208984375
2018-01-18,969.85009765625
2018-01-19,972.7278442382812
2018-01-22,962.6800537109375
2018-01-23,940.8775024414062
2018-01-24,915.4655151367188
2018-01-25,895.2238159179688
2018-01-29,897.0770874023438
2018-01-30,892.3947143554688
2018-01-31,869.0313110351562
2018-02-01,891.1265869140625
2018-02-02,864.8853759765625
2018-02-05,834.64453125
2018-02-06,800.5507202148438
2018-02-07,803.6234130859375
2018-02-08,802.891845703125
2018-02-09,790.6004638671875
2018-02-12,819.8656616210938
2018-02-14,818.9876708984375
2018-02-15,819.1341552734375
2018-02-16,849.6187744140625
2018-02-19,826.20654296875
2018-02-20,818.0121459960938
2018-02-21,822.0606689453125
2018-02-22,820.4509887695312
2018-02-23,817.0367431640625
2018-02-26,869.8605346679688
2018-02-27,863.5196533203125
2018-02-28,851.2282104492188
2018-03-01,860.8369750976562
2018-03-05,854.8864135742188
2018-03-06,856.0082397460938
2018-03-07,833.7178955078125
2018-03-08,835.0348510742188
2018-03-09,840.4488525390625
2018-03-12,841.57080078125
2018-03-13,844.9362182617188
2018-03-14,839.9609985351562
2018-03-15,835.1812133789062
2018-03-16,805.5257568359375
2018-03-19,810.3544921875
2018-03-20,811.8665161132812
2018-03-21,802.4039916992188
2018-03-22,803.0869140625
2018-03-23,819.1827392578125
2018-03-26,838.205322265625
2018-03-27,850.9844360351562
2018-03-28,863.5196533203125
2018-04-02,882.15185546875
2018-04-03,885.517333984375
2018-04-04,859.5689697265625
2018-04-05,864.6903076171875
2018-04-06,863.5196533203125
2018-04-09,853.0817260742188
2018-04-10,852.0574340820312
2018-04-11,836.6931762695312
2018-04-12,831.035400390625
2018-04-13,827.2794799804688
2018-04-16,843.5219116210938
2018-04-17,831.9620361328125
2018-04-18,824.8408813476562
2018-04-19,857.520263671875
2018-04-20,844.25341796875
2018-04-23,843.8143920898438
2018-04-24,846.6922607421875
2018-04-25,844.7413330078125
2018-04-26,846.5947265625
2018-04-27,853.910888671875
2018-04-30,846.5457153320312
2018-05-02,838.9855346679688
2018-05-03,837.9126586914062
2018-05-04,848.8870849609375
2018-05-07,856.3009033203125
2018-05-08,857.5689697265625
2018-05-09,848.6920776367188
2018-05-10,850.9356079101562
2018-05-11,849.2772216796875
2018-05-14,838.8880615234375
2018-05-15,833.181396484375
2018-05-16,792.405029296875
2018-05-17,803.2333374023438
2018-05-18,840.936767578125
2018-05-21,830.498779296875
2018-05-22,825.3773193359375
2018-05-23,830.6937866210938
2018-05-24,823.7190551757812
2018-05-25,829.3770751953125
2018-05-28,825.2310180664062
2018-05-29,825.7674560546875
2018-05-30,820.011962890625
2018-05-31,826.20654296875
2018-06-01,815.3783569335938
2018-06-04,804.3551635742188
2018-06-05,798.6972045898438
2018-06-06,798.6972045898438
2018-06-07,798.892333984375
2018-06-08,798.8434448242188
2018-06-11,798.8434448242188
2018-06-12,797.3802490234375
2018-06-13,787.3326416015625
2018-06-14,787.1375122070312
2018-06-15,777.1385498046875
2018-06-18,763.0424194335938
2018-06-19,756.6527099609375
2018-06-20,752.06787109375
2018-06-21,778.5529174804688
2018-06-22,771.3829345703125
2018-06-25,754.7017822265625
2018-06-26,749.5315551757812
2018-06-27,741.6787719726562
2018-06-28,740.8984375
2018-06-29,734.6062622070312
2018-07-02,741.0933227539062
2018-07-03,741.5813598632812
2018-07-04,772.7974853515625
2018-07-05,780.698974609375
2018-07-06,775.8703002929688
2018-07-09,762.8958740234375
2018-07-10,780.3089599609375
2018-07-11,764.4080200195312
2018-07-12,770.4075317382812
2018-07-13,770.5049438476562
2018-07-16,754.116455078125
2018-07-17,756.5066528320312
2018-07-18,747.1415405273438
2018-07-19,744.2637939453125
2018-07-20,758.2623901367188
2018-07-23,751.0436401367188
2018-07-24,747.970703125
2018-07-25,741.9226684570312
2018-07-26,750.8485107421875
2018-07-27,789.8688354492188
2018-07-30,793.1958618164062
2018-07-31,789.0859985351562
2018-08-01,792.510986328125
2018-08-02,805.9166870117188
2018-08-03,812.0814208984375
2018-08-06,746.8135375976562
2018-08-07,752.7825317382812
2018-08-08,756.4520874023438
2018-08-09,767.6072998046875
2018-08-10,755.4246826171875
2018-08-13,758.4580078125
2018-08-14,770.934326171875
2018-08-16,756.9901733398438
2018-08-17,759.4856567382812
2018-08-20,755.6692504882812
2018-08-21,762.9103393554688
2018-08-23,762.421142578125
2018-08-24,752.6357421875
2018-08-27,753.0760498046875
2018-08-28,759.4365234375
2018-08-29,739.2789916992188
2018-08-30,758.16455078125
2018-08-31,755.0332641601562
2018-09-03,752.684814453125
2018-09-04,763.2039794921875
2018-09-05,760.7086791992188
2018-09-06,761.4916381835938
2018-09-07,759.19189453125
2018-09-10,761.931884765625
2018-09-11,753.9078979492188
2018-09-12,757.528564453125
2018-09-14,752.3912353515625
2018-09-17,760.6597290039062
2018-09-18,758.311279296875
2018-09-19,756.8434448242188
2018-09-21,746.128662109375
2018-09-24,739.5233764648438
2018-09-25,733.6034545898438
2018-09-26,734.9243774414062
2018-09-27,720.2952880859375
2018-09-28,696.6150512695312
2018-10-01,681.8392944335938
2018-10-03,694.9515380859375
2018-10-04,687.6124877929688
2018-10-05,686.4383544921875
2018-10-08,690.4992065429688
2018-10-09,703.7093505859375
2018-10-10,731.0103149414062
2018-10-11,738.0557250976562
2018-10-12,754.3480834960938
2018-10-15,763.4485473632812
2018-10-16,771.1298217773438
2018-10-17,754.4950561523438
2018-10-19,743.975830078125
2018-10-22,739.7191772460938
2018-10-23,717.7023315429688
2018-10-24,708.8955688476562
2018-10-25,695.7343139648438
2018-10-26,697.8382568359375
2018-10-29,716.4791870117188
2018-10-30,741.4805297851562
2018-10-31,759.1430053710938
2018-11-01,774.7505493164062
2018-11-02,783.4104614257812
2018-11-05,790.1134643554688
2018-11-06,802.3939819335938
2018-11-07,796.5716552734375
2018-11-09,831.8583374023438
2018-11-12,810.7550659179688
2018-11-13,813.846923828125
2018-11-14,820.864990234375
2018-11-15,818.8038330078125
2018-11-16,819.1472778320312
2018-11-19,817.0859985351562
2018-11-20,823.4170532226562
2018-11-21,823.7114868164062
2018-11-22,835.6863403320312
2018-11-26,827.2941284179688
2018-11-27,821.8955688476562
2018-11-28,811.5401611328125
2018-11-29,810.2643432617188
2018-11-30,806.7798461914062
2018-12-03,797.1607055664062
2018-12-04,791.4185180664062
2018-12-05,779.8856201171875
2018-12-06,796.4244995117188
2018-12-07,794.26513671875
2018-12-10,800.7433471679688
2018-12-11,811.0494995117188
2018-12-12,833.772216796875
2018-12-13,835.9808349609375
2018-12-14,825.1347045898438
2018-12-17,803.9825439453125
2018-12-18,797.2097778320312
2018-12-19,794.0196533203125
2018-12-20,823.466064453125
2018-12-21,823.8585815429688
2018-12-24,829.5516967773438
2018-12-26,833.9195556640625
2018-12-27,838.8272094726562
2018-12-28,841.3302001953125
2018-12-31,846.5324096679688
2019-01-01,848.2500610351562
2019-01-02,848.1519165039062
2019-01-03,847.46484375
2019-01-04,834.2139282226562
2019-01-07,848.4464111328125
2019-01-08,838.8763427734375
2019-01-09,840.103271484375
2019-01-10,842.4099731445312
2019-01-11,826.41064453125
2019-01-14,828.3737182617188
2019-01-15,826.6070556640625
2019-01-16,819.6870727539062
2019-01-17,839.9559936523438
2019-01-18,839.85791015625
2019-01-21,835.293701171875
2019-01-22,847.5630493164062
2019-01-23,852.2744140625
2019-01-24,837.453125
2019-01-25,835.1463623046875
2019-01-28,831.0730590820312
2019-01-29,838.3363647460938
2019-01-30,828.32470703125
2019-01-31,836.7659301757812
2019-02-01,831.9072875976562
2019-02-04,821.7484130859375
2019-02-05,816.693359375
2019-02-06,824.7910766601562
2019-02-07,837.011474609375
2019-02-08,828.8154907226562
2019-02-11,821.8466186523438
2019-02-12,867.9791259765625
2019-02-14,883.5855712890625
2019-02-15,878.6779174804688
2019-02-18,866.8994750976562
2019-02-19,854.2866821289062
2019-02-20,883.7818603515625
2019-02-21,887.8554077148438
2019-02-22,888.493408203125
2019-02-25,903.658203125
2019-02-26,893.8426513671875
2019-02-27,895.0696411132812
2019-02-28,905.2777099609375
2019-03-01,912.98291015625
2019-03-05,935.558349609375
2019-03-06,946.0117797851562
2019-03-07,948.6129150390625
2019-03-08,970.7958374023438
2019-03-11,993.273193359375
2019-03-12,991.849853515625
2019-03-13,984.1448974609375
2019-03-14,992.7332763671875
2019-03-15,994.5982666015625
2019-03-18,984.7337646484375
2019-03-19,987.0894165039062
2019-03-20,984.1448974609375
2019-03-22,1003.0394897460938
2019-03-25,993.81298828125
2019-03-26,1002.0579833984375
2019-03-27,1010.4501953125
2019-03-28,1006.6221923828125
2019-04-01,1016.1920776367188
2019-04-02,1039.1602783203125
2019-04-03,1026.0078125
2019-04-04,1013.7384033203125
2019-04-05,1032.7802734375
2019-04-08,999.9476928710938
2019-04-09,988.2672729492188
2019-04-10,996.9049072265625
2019-04-11,1004.7079467773438
2019-04-12,1002.5977172851562
2019-04-15,1005.591552734375
2019-04-16,1007.1621704101562
2019-04-18,1007.4072875976562
2019-04-22,991.3099365234375
2019-04-23,986.8931884765625
2019-04-24,995.0888671875
2019-04-25,1023.8482055664062
2019-04-26,1022.7193603515625
2019-04-30,1024.878662109375
2019-05-02,1020.0693359375
2019-05-03,1039.307373046875
2019-05-06,1032.534912109375
2019-05-07,1011.6282348632812
2019-05-08,1009.812255859375
2019-05-09,999.3587036132812
2019-05-10,1013.4437255859375
2019-05-13,981.3473510742188
2019-05-14,1004.1681518554688
2019-05-15,1034.988525390625
2019-05-16,1065.7601318359375
2019-05-17,1050.2518310546875
2019-05-20,1085.1947021484375
2019-05-21,1098.2493896484375
2019-05-22,1106.54345703125
2019-05-23,1103.5003662109375
2019-05-24,1116.358642578125
2019-05-27,1103.2059326171875
2019-05-28,1064.2879638671875
2019-05-29,1031.1116943359375
2019-05-30,1062.2265625
2019-05-31,1116.4078369140625
2019-06-03,1117.8310546875
2019-06-04,1123.6221923828125
2019-06-06,1093.341552734375
2019-06-07,1078.9619140625
2019-06-10,1055.2086181640625
2019-06-11,1068.6558837890625
2019-06-12,1075.3792724609375
2019-06-13,1121.9534912109375
2019-06-14,1148.455322265625
2019-06-17,1148.259033203125
2019-06-18,1177.067138671875
2019-06-19,1170.4908447265625
2019-06-20,1154.4427490234375
2019-06-21,1174.8587646484375
2019-06-24,1152.4305419921875
2019-06-25,1153.75537109375
2019-06-26,1128.52978515625
2019-06-27,1146.099609375
