Date,MB.MI
2015-11-24,5.423929214477539
2015-11-25,5.481340408325195
2015-11-26,5.502492427825928
2015-11-27,5.460187911987305
2015-11-30,5.481340408325195
2015-12-01,5.484362602233887
2015-12-02,5.4964494705200195
2015-12-03,5.4632110595703125
2015-12-04,5.436015605926514
2015-12-07,5.420907497406006
2015-12-08,5.2758660316467285
2015-12-09,5.215432643890381
2015-12-10,5.206367015838623
2015-12-11,5.094565391540527
2015-12-14,4.982761859893799
2015-12-15,5.185214996337891
2015-12-16,5.209388732910156
2015-12-17,5.324213981628418
2015-12-18,5.2788872718811035
2015-12-21,5.303061008453369
2015-12-22,5.2577362060546875
2015-12-23,5.339322090148926
2015-12-28,5.342343807220459
2015-12-29,5.405798435211182
2015-12-30,5.3695387840271
2015-12-31,5.3695387840271
2016-01-04,5.191259384155273
2016-01-05,5.185214996337891
2016-01-06,5.055282115936279
2016-01-07,4.95858907699585
2016-01-08,4.83772087097168
2016-01-11,4.810526371002197
2016-01-12,4.925349712371826
2016-01-13,4.979740619659424
2016-01-14,4.919307231903076
2016-01-15,4.731961727142334
2016-01-18,4.505335807800293
2016-01-19,4.599008560180664
2016-01-20,4.414685249328613
2016-01-21,4.659441947937012
2016-01-22,4.674550533294678
2016-01-25,4.523466110229492
2016-01-26,4.595986843109131
2016-01-27,4.526487350463867
2016-01-28,4.278708457946777
2016-01-29,4.4509453773498535
2016-02-01,4.311947822570801
2016-02-02,4.194101333618164
2016-02-03,4.0037360191345215
2016-02-04,4.091364860534668
2016-02-05,3.9886269569396973
2016-02-08,3.616959571838379
2016-02-09,3.414506196975708
2016-02-10,3.6713507175445557
2016-02-11,3.477961778640747
2016-02-12,3.5444393157958984
2016-02-15,3.6471760272979736
2016-02-16,3.680414915084839
2016-02-17,3.7499139308929443
2016-02-18,3.6411337852478027
2016-02-19,3.6109161376953125
2016-02-22,3.75595760345459
2016-02-23,3.662285089492798
2016-02-24,3.6230032444000244
2016-02-25,3.6743714809417725
2016-02-26,3.7680437564849854
2016-02-29,3.7831523418426514
2016-03-01,3.937258720397949
2016-03-02,4.088343143463135
2016-03-03,4.103451728820801
2016-03-04,4.024886608123779
2016-03-07,3.9100630283355713
2016-03-08,3.9614322185516357
2016-03-09,3.9735186100006104
2016-03-10,4.033952713012695
2016-03-11,4.3844685554504395
2016-03-14,4.429793357849121
2016-03-15,4.281731128692627
2016-03-16,4.29986047744751
2016-03-17,4.0369744300842285
2016-03-18,4.0732340812683105
2016-03-21,4.094386100769043
2016-03-22,4.0188446044921875
2016-03-23,3.9916486740112305
2016-03-24,3.8798463344573975
2016-03-29,3.904020309448242
2016-03-30,3.8254554271698
2016-03-31,3.8254554271698
2016-04-01,3.792217493057251
2016-04-04,3.8314990997314453
2016-04-05,3.7589783668518066
2016-04-06,3.7952394485473633
2016-04-07,3.604872941970825
2016-04-08,3.8133697509765625
2016-04-11,3.8556735515594482
2016-04-12,3.7740871906280518
2016-04-13,3.9704976081848145
2016-04-14,4.043017864227295
2016-04-15,3.9704976081848145
2016-04-18,4.0369744300842285
2016-04-19,3.9765405654907227
2016-04-20,4.103451728820801
2016-04-21,4.2303619384765625
2016-04-22,4.414685249328613
2016-04-25,4.233384609222412
2016-04-26,4.369359970092773
2016-04-27,4.3874897956848145
2016-04-28,4.396554946899414
2016-04-29,4.336121559143066
2016-05-02,4.212231159210205
2016-05-03,4.052082538604736
2016-05-04,4.0188446044921875
2016-05-05,3.885890007019043
2016-05-06,3.8526511192321777
2016-05-09,3.7740871906280518
2016-05-10,3.8043041229248047
2016-05-11,3.870781660079956
2016-05-12,3.8979766368865967
2016-05-13,3.934236526489258
2016-05-16,3.9221503734588623
2016-05-17,3.907041072845459
2016-05-18,3.979562759399414
2016-05-19,3.979562759399414
2016-05-20,4.015821933746338
2016-05-23,3.9765405654907227
2016-05-24,4.218275547027588
2016-05-25,4.314969539642334
2016-05-26,4.305904865264893
2016-05-27,4.357273101806641
2016-05-30,4.345186233520508
2016-05-31,4.212231159210205
2016-06-01,4.133668422698975
2016-06-02,4.106472969055176
2016-06-03,4.00071382522583
2016-06-06,3.9704976081848145
2016-06-07,4.0369744300842285
2016-06-08,3.985605001449585
2016-06-09,3.916106700897217
2016-06-10,3.701566696166992
2016-06-13,3.5202653408050537
2016-06-14,3.3873112201690674
2016-06-15,3.4809834957122803
2016-06-16,3.4688968658447266
2016-06-17,3.6078948974609375
2016-06-20,3.807326555252075
2016-06-21,3.858694314956665
2016-06-22,3.8345210552215576
2016-06-23,4.0732340812683105
2016-06-24,3.2090320587158203
2016-06-27,2.7992911338806152
2016-06-28,2.9612531661987305
2016-06-29,3.063990831375122
2016-06-30,3.1153597831726074
2016-07-01,3.1455767154693604
2016-07-04,3.0132267475128174
2016-07-05,2.9165327548980713
2016-07-06,2.847637891769409
2016-07-07,2.945540428161621
2016-07-08,3.1969449520111084
2016-07-11,3.2090320587158203
2016-07-12,3.444723606109619
2016-07-13,3.471918821334839
2016-07-14,3.5776772499084473
2016-07-15,3.5263092517852783
2016-07-18,3.586743116378784
2016-07-19,3.553504705429077
2016-07-20,3.5958075523376465
2016-07-21,3.6230032444000244
2016-07-22,3.58976411819458
2016-07-25,3.619981050491333
2016-07-26,3.5353732109069824
2016-07-27,3.6592631340026855
2016-07-28,3.6139378547668457
2016-07-29,3.7861742973327637
2016-08-01,3.713653326034546
2016-08-02,3.4084632396698
2016-08-03,3.3873112201690674
2016-08-04,3.4205493927001953
2016-08-05,3.7196974754333496
2016-08-08,3.8314990997314453
2016-08-09,3.967474937438965
2016-08-10,3.9402801990509033
2016-08-11,3.9009978771209717
2016-08-12,3.9130852222442627
2016-08-16,3.8496294021606445
2016-08-17,3.8163907527923584
2016-08-18,3.8012821674346924
2016-08-19,3.695523262023926
2016-08-22,3.728762626647949
2016-08-23,3.9251718521118164
2016-08-24,3.934236526489258
2016-08-25,3.894955635070801
2016-08-26,3.9221503734588623
2016-08-29,3.8556735515594482
2016-08-30,3.952367067337036
2016-08-31,4.0188446044921875
2016-09-01,4.049060344696045
2016-09-02,4.133668422698975
2016-09-05,4.142733573913574
2016-09-06,4.079277992248535
2016-09-07,4.133668422698975
2016-09-08,4.191080093383789
2016-09-09,4.154819965362549
2016-09-12,4.079277992248535
2016-09-13,4.058125972747803
2016-09-14,4.0369744300842285
2016-09-15,3.9614322185516357
2016-09-16,3.731783628463745
2016-09-19,3.7891955375671387
2016-09-20,3.6864585876464844
2016-09-21,3.771066188812256
2016-09-22,3.777109384536743
2016-09-23,3.731783628463745
2016-09-26,3.586743116378784
2016-09-27,3.4960920810699463
2016-09-28,3.5414175987243652
2016-09-29,3.474940776824951
2016-09-30,3.4991133213043213
2016-10-03,3.490049123764038
2016-10-04,3.4930710792541504
2016-10-05,3.6230032444000244
2016-10-06,3.683436155319214
2016-10-07,3.680414915084839
2016-10-10,3.731783628463745
2016-10-11,3.728762626647949
2016-10-12,3.780130624771118
2016-10-13,3.653219223022461
2016-10-14,3.7438712120056152
2016-10-17,3.792217493057251
2016-10-18,3.873802661895752
2016-10-19,3.9946706295013428
2016-10-20,4.015821933746338
2016-10-21,4.043017864227295
2016-10-24,4.142733573913574
2016-10-25,4.109495162963867
2016-10-26,4.157841682434082
2016-10-27,4.194101333618164
2016-10-28,4.236405372619629
2016-10-31,4.033952713012695
2016-11-01,4.061148166656494
2016-11-02,3.8979766368865967
2016-11-03,3.904020309448242
2016-11-04,3.84358549118042
2016-11-07,4.009779453277588
2016-11-08,4.079277992248535
2016-11-09,4.145755290985107
2016-11-10,4.139711380004883
2016-11-11,4.236405372619629
2016-11-14,4.254536151885986
2016-11-15,4.269644260406494
2016-11-16,4.206189155578613
2016-11-17,4.112516403198242
2016-11-18,3.946323871612549
2016-11-21,3.9936041831970215
2016-11-22,4.062948226928711
2016-11-23,4.003060340881348
2016-11-24,3.9620838165283203
2016-11-25,3.908499240875244
2016-11-28,3.7950265407562256
2016-11-29,3.9557790756225586
2016-11-30,4.10392427444458
2016-12-01,4.233157634735107
2016-12-02,4.239461421966553
2016-12-05,4.059796333312988
2016-12-06,4.463253974914551
2016-12-07,4.677591323852539
2016-12-08,4.806823253631592
2016-12-09,4.671286582946777
2016-12-12,4.696502208709717
2016-12-13,4.7469353675842285
2016-12-14,4.79106330871582
2016-12-15,4.951816558837891
2016-12-16,4.895081043243408
2016-12-19,4.917144775390625
2016-12-20,4.989640712738037
2016-12-21,4.9549689292907715
2016-12-22,4.939208507537842
2016-12-23,5.002248764038086
2016-12-27,4.999096870422363
2016-12-28,4.936057090759277
2016-12-29,4.898232460021973
2016-12-30,4.888776779174805
2017-01-02,4.99279260635376
2017-01-03,5.1377854347229
2017-01-04,5.169305801391602
2017-01-05,5.144089221954346
2017-01-06,5.163000583648682
2017-01-09,4.929752826690674
2017-01-10,4.983336448669434
2017-01-11,4.980185031890869
2017-01-12,4.863560199737549
2017-01-13,5.058984756469727
2017-01-16,5.040072441101074
2017-01-17,4.980185031890869
2017-01-18,5.005400657653809
2017-01-19,5.084201812744141
2017-01-20,5.011704921722412
2017-01-23,5.087352752685547
2017-01-24,5.371034622192383
2017-01-25,5.53809118270874
2017-01-26,5.361579418182373
2017-01-27,5.295385837554932
2017-01-30,5.15354585647583
2017-01-31,5.014856338500977
2017-02-01,5.058984756469727
2017-02-02,5.1377854347229
2017-02-03,5.1346330642700195
2017-02-06,4.9234490394592285
2017-02-07,4.819431304931641
2017-02-08,4.888776779174805
2017-02-09,4.967576503753662
2017-02-10,4.910840034484863
2017-02-13,5.055832862854004
2017-02-14,5.175609588623047
2017-02-15,5.147241592407227
2017-02-16,5.118873596191406
2017-02-17,5.071593761444092
2017-02-20,5.024312973022461
2017-02-21,4.973880290985107
2017-02-22,4.806823253631592
2017-02-23,4.828887939453125
2017-02-24,4.6933512687683105
2017-02-27,4.728023052215576
2017-02-28,4.769000053405762
2017-03-01,4.951816558837891
2017-03-02,4.948664665222168
2017-03-03,5.087352752685547
2017-03-06,4.995944023132324
2017-03-07,4.99279260635376
2017-03-08,5.040072441101074
2017-03-09,5.172457695007324
2017-03-10,5.295385837554932
2017-03-13,5.216585159301758
2017-03-14,5.1377854347229
2017-03-15,5.226041793823242
2017-03-16,5.301690101623535
2017-03-17,5.248106479644775
2017-03-20,5.23549747467041
2017-03-21,5.25125789642334
2017-03-22,5.260715007781982
2017-03-23,5.323753833770752
2017-03-24,5.336361885070801
2017-03-27,5.27962589263916
2017-03-28,5.33951473236084
2017-03-29,5.317451000213623
2017-03-30,5.3521223068237305
2017-03-31,5.326906204223633
2017-04-03,5.197673797607422
2017-04-04,5.207129955291748
2017-04-05,5.203978061676025
2017-04-06,5.175609588623047
2017-04-07,5.238650321960449
2017-04-10,5.131482124328613
2017-04-11,5.08104944229126
2017-04-12,4.948664665222168
2017-04-13,4.910840034484863
2017-04-18,4.8509521484375
2017-04-19,4.980185031890869
2017-04-20,5.087352752685547
2017-04-21,5.118873596191406
2017-04-24,5.383642673492432
2017-04-25,5.465594291687012
2017-04-26,5.389946460723877
2017-04-27,5.3552751541137695
2017-04-28,5.563308238983154
2017-05-02,5.579067230224609
2017-05-03,5.597980499267578
2017-05-04,5.7083001136779785
2017-05-05,5.787100791931152
2017-05-08,5.7524285316467285
2017-05-09,5.736668586730957
2017-05-10,5.720907211303711
2017-05-11,5.7934041023254395
2017-05-12,5.761885166168213
2017-05-15,5.78394889831543
2017-05-16,5.720907211303711
2017-05-17,5.623196125030518
2017-05-18,5.642107963562012
2017-05-19,5.689388275146484
2017-05-22,5.7303643226623535
2017-05-23,5.7681884765625
2017-05-24,5.73982048034668
2017-05-25,5.714603424072266
2017-05-26,5.629500389099121
2017-05-29,5.452986240386963
2017-05-30,5.452986240386963
2017-05-31,5.3206024169921875
2017-06-01,5.342666149139404
2017-06-02,5.301690101623535
2017-06-05,5.254410743713379
2017-06-06,5.226041793823242
2017-06-07,5.273322105407715
2017-06-08,5.3647308349609375
2017-06-09,5.415163040161133
2017-06-12,5.3962507247924805
2017-06-13,5.449835300445557
2017-06-14,5.3741865158081055
2017-06-15,5.3521223068237305
2017-06-16,5.3930983543396
2017-06-19,5.3962507247924805
2017-06-20,5.292234420776367
2017-06-21,5.342666149139404
2017-06-22,5.295385837554932
2017-06-23,5.210282325744629
2017-06-26,5.358426094055176
2017-06-27,5.345818042755127
2017-06-28,5.4813551902771
2017-06-29,5.468747138977051
2017-06-30,5.446683883666992
2017-07-03,5.547548294067383
2017-07-04,5.594828128814697
2017-07-05,5.525483131408691
2017-07-06,5.579067230224609
2017-07-07,5.560155391693115
2017-07-10,5.591675758361816
2017-07-11,5.661019802093506
2017-07-12,5.7303643226623535
2017-07-13,5.717756271362305
2017-07-14,5.673627853393555
2017-07-17,5.676780700683594
2017-07-18,5.560155391693115
2017-07-19,5.560155391693115
2017-07-20,5.53809118270874
2017-07-21,5.468747138977051
2017-07-24,5.490811824798584
2017-07-25,5.50972318649292
2017-07-26,5.569611549377441
2017-07-27,5.607435703277588
2017-07-28,5.582219123840332
2017-07-31,5.557003021240234
2017-08-01,5.544395446777344
2017-08-02,5.597980499267578
2017-08-03,5.679931640625
2017-08-04,5.67047643661499
2017-08-07,5.7303643226623535
2017-08-08,5.714603424072266
2017-08-09,5.6105875968933105
2017-08-10,5.597980499267578
2017-08-11,5.4845075607299805
2017-08-14,5.544395446777344
2017-08-16,5.594828128814697
2017-08-17,5.534939765930176
2017-08-18,5.582219123840332
2017-08-21,5.528635501861572
2017-08-22,5.475051403045654
2017-08-23,5.3962507247924805
2017-08-24,5.415163040161133
2017-08-25,5.380489826202393
2017-08-28,5.415163040161133
2017-08-29,5.336361885070801
2017-08-30,5.361579418182373
2017-08-31,5.434074878692627
2017-09-01,5.446683883666992
2017-09-04,5.434074878692627
2017-09-05,5.342666149139404
2017-09-06,5.3206024169921875
2017-09-07,5.25125789642334
2017-09-08,5.330057621002197
2017-09-11,5.446683883666992
2017-09-12,5.50026798248291
2017-09-13,5.534939765930176
2017-09-14,5.5664591789245605
2017-09-15,5.506571292877197
2017-09-18,5.516026973724365
2017-09-19,5.547548294067383
2017-09-20,5.585371494293213
2017-09-21,5.667323589324951
2017-09-22,5.6547160148620605
2017-09-25,5.607435703277588
2017-09-26,5.623196125030518
2017-09-27,5.717756271362305
2017-09-28,5.692539691925049
2017-09-29,5.72406005859375
2017-10-02,5.736668586730957
2017-10-03,5.75873327255249
2017-10-04,5.711452007293701
2017-10-05,5.711452007293701
2017-10-06,5.7681884765625
2017-10-09,5.799708843231201
2017-10-10,5.746124744415283
2017-10-11,5.774492263793945
2017-10-12,5.746124744415283
2017-10-13,5.749276161193848
2017-10-16,5.777644634246826
2017-10-17,5.780797004699707
2017-10-18,5.771340847015381
2017-10-19,5.714603424072266
2017-10-20,5.7524285316467285
2017-10-23,5.736668586730957
2017-10-24,5.7934041023254395
2017-10-25,5.780797004699707
2017-10-26,5.818620681762695
2017-10-27,5.91633415222168
2017-10-30,5.976221561431885
2017-10-31,5.932093620300293
2017-11-01,6.014045715332031
2017-11-02,6.077085494995117
2017-11-03,6.051870346069336
2017-11-06,6.032957553863525
2017-11-07,6.108606815338135
2017-11-08,6.102303504943848
2017-11-09,6.2315354347229
2017-11-10,6.215775489807129
2017-11-13,6.225230693817139
2017-11-14,6.218926906585693
2017-11-15,6.200014591217041
2017-11-16,6.2315354347229
2017-11-17,6.225230693817139
2017-11-20,6.231781005859375
2017-11-21,6.133538722991943
2017-11-22,6.20885705947876
2017-11-23,6.205582618713379
2017-11-24,6.16956090927124
2017-11-27,6.097517013549805
2017-11-28,6.16956090927124
2017-11-29,6.228506088256836
2017-11-30,6.349669933319092
2017-12-01,6.287450790405273
2017-12-04,6.333297252655029
2017-12-05,6.293999195098877
2017-12-06,6.199033737182617
2017-12-07,6.221956253051758
2017-12-08,6.303824424743652
2017-12-11,6.2809014320373535
2017-12-12,6.284175872802734
2017-12-13,6.254703998565674
2017-12-14,6.2481536865234375
2017-12-15,6.123714923858643
2017-12-18,6.1564621925354
2017-12-19,6.185934543609619
2017-12-20,6.20885705947876
2017-12-21,6.241604328155518
2017-12-22,6.2481536865234375
2017-12-27,6.264526844024658
2017-12-28,6.261253356933594
2017-12-29,6.195758819580078
2018-01-02,6.16956090927124
2018-01-03,6.146637916564941
2018-01-04,6.205582618713379
2018-01-05,6.231781005859375
2018-01-08,6.2809014320373535
2018-01-09,6.2710771560668945
2018-01-10,6.4184393882751465
2018-01-11,6.4184393882751465
2018-01-12,6.398791313171387
2018-01-15,6.402065277099609
2018-01-16,6.392241477966309
2018-01-17,6.411890029907227
2018-01-18,6.493757724761963
2018-01-19,6.519955158233643
2018-01-22,6.575624942779541
2018-01-23,6.533054828643799
2018-01-24,6.529779434204102
2018-01-25,6.487207412719727
2018-01-26,6.438087463378906
2018-01-29,6.453805923461914
2018-01-30,6.366043567657471
2018-01-31,6.413198947906494
2018-02-01,6.476073265075684
2018-02-02,6.514060974121094
2018-02-05,6.456425666809082
2018-02-06,6.267802715301514
2018-02-07,6.369973182678223
2018-02-08,6.320197105407715
2018-02-09,6.364734172821045
2018-02-12,6.4184393882751465
2018-02-13,6.4158196449279785
2018-02-14,6.364734172821045
2018-02-15,6.455116271972656
2018-02-16,6.472143650054932
2018-02-19,6.445947170257568
2018-02-20,6.466904163360596
2018-02-21,6.478694438934326
2018-02-22,6.4001007080078125
2018-02-23,6.461665153503418
2018-02-26,6.474764347076416
2018-02-27,6.510130882263184
2018-02-28,6.453805923461914
2018-03-01,6.419748783111572
2018-03-02,6.326747417449951
2018-03-05,6.210166931152344
2018-03-06,6.311028957366943
2018-03-07,6.4184393882751465
2018-03-08,6.444636821746826
2018-03-09,6.472143650054932
2018-03-12,6.46559476852417
2018-03-13,6.459046363830566
2018-03-14,6.3974809646606445
2018-03-15,6.424988746643066
2018-03-16,6.457735061645508
2018-03-19,6.406650066375732
2018-03-20,6.477384567260742
2018-03-21,6.477384567260742
2018-03-22,6.4158196449279785
2018-03-23,6.373903751373291
2018-03-26,6.257322311401367
2018-03-27,6.216716289520264
2018-03-28,6.2468438148498535
2018-03-29,6.253393650054932
2018-04-03,6.2782816886901855
2018-04-04,6.2809014320373535
2018-04-05,6.352944850921631
2018-04-06,6.345085620880127
2018-04-09,6.366043567657471
2018-04-10,6.445947170257568
2018-04-11,6.417129039764404
2018-04-12,6.445947170257568
2018-04-13,6.393551826477051
2018-04-16,6.369973182678223
2018-04-17,6.478694438934326
2018-04-18,6.5481181144714355
2018-04-19,6.634571552276611
2018-04-20,6.660768032073975
2018-04-23,6.7950310707092285
2018-04-24,6.844151020050049
2018-04-25,6.706613063812256
2018-04-26,6.693515777587891
2018-04-27,6.634571552276611
2018-04-30,6.591999530792236
2018-05-02,6.6738667488098145
2018-05-03,6.559251308441162
2018-05-04,6.6967902183532715
2018-05-07,6.729536056518555
2018-05-08,6.529779434204102
2018-05-09,6.549428462982178
2018-05-10,6.464284896850586
2018-05-11,6.515371322631836
2018-05-14,6.569075107574463
2018-05-15,6.5219197273254395
2018-05-16,6.261253356933594
2018-05-17,6.207546710968018
2018-05-18,6.0149946212768555
2018-05-21,5.915442943572998
2018-05-22,6.0149946212768555
2018-05-23,5.953429698944092
2018-05-24,5.813271999359131
2018-05-25,5.580113410949707
2018-05-28,5.240851879119873
2018-05-29,5.031270503997803
2018-05-30,5.386249542236328
2018-05-31,5.2840776443481445
2018-06-01,5.421616554260254
2018-06-04,5.328614711761475
2018-06-05,5.192386627197266
2018-06-06,5.358741283416748
2018-06-07,5.238231658935547
2018-06-08,5.12689208984375
2018-06-11,5.377079963684082
2018-06-12,5.3050360679626465
2018-06-13,5.403277397155762
2018-06-14,5.348262786865234
2018-06-15,5.2827677726745605
2018-06-18,5.260499477386475
2018-06-19,5.328614711761475
2018-06-20,5.442574977874756
2018-06-21,5.387558937072754
2018-06-22,5.523787498474121
2018-06-25,5.332543849945068
2018-06-26,5.298487186431885
2018-06-27,5.2172746658325195
2018-06-28,5.183217525482178
2018-06-29,5.214653968811035
2018-07-02,5.188456058502197
2018-07-03,5.251331329345703
2018-07-04,5.322065353393555
2018-07-05,5.391489505767822
2018-07-06,5.306346416473389
2018-07-09,5.3404035568237305
2018-07-10,5.268359184265137
2018-07-11,5.179286956787109
2018-07-12,5.201555252075195
2018-07-13,5.270979881286621
2018-07-16,5.289318084716797
2018-07-17,5.3377838134765625
2018-07-18,5.3050360679626465
2018-07-19,5.324684143066406
2018-07-20,5.2840776443481445
2018-07-23,5.356122016906738
2018-07-24,5.513308525085449
2018-07-25,5.576182842254639
2018-07-26,5.628577709197998
2018-07-27,5.732058525085449
2018-07-30,5.680973529815674
2018-07-31,5.81851053237915
2018-08-01,5.7464680671691895
2018-08-02,5.687522888183594
2018-08-03,5.780525207519531
2018-08-06,5.684903621673584
2018-08-07,5.759566307067871
2018-08-08,5.755636692047119
2018-08-09,5.767426013946533
2018-08-10,5.7084808349609375
2018-08-13,5.595831394195557
2018-08-14,5.449123382568359
2018-08-16,5.564393997192383
2018-08-17,5.502829551696777
2018-08-20,5.519857406616211
2018-08-21,5.6102399826049805
2018-08-22,5.497589111328125
2018-08-23,5.433404922485352
2018-08-24,5.4386444091796875
2018-08-27,5.428165435791016
2018-08-28,5.395419120788574
2018-08-29,5.418996810913086
2018-08-30,5.3404035568237305
2018-08-31,5.250021457672119
2018-09-03,5.395419120788574
2018-09-04,5.555224895477295
2018-09-05,5.735989570617676
2018-09-06,5.686213493347168
2018-09-07,5.687522888183594
2018-09-10,5.937710762023926
2018-09-11,5.90627384185791
2018-09-12,5.9364013671875
2018-09-13,5.897104263305664
2018-09-14,5.91282320022583
2018-09-17,6.013684272766113
2018-09-18,6.033332824707031
2018-09-19,6.096207618713379
2018-09-20,6.008444786071777
2018-09-21,6.007134437561035
2018-09-24,5.963909149169922
2018-09-25,6.075248718261719
2018-09-26,6.064770221710205
2018-09-27,6.004515647888184
2018-09-28,5.635127544403076
2018-10-01,5.463531970977783
2018-10-02,5.4386444091796875
2018-10-03,5.488420009613037
2018-10-04,5.480561256408691
2018-10-05,5.388868808746338
2018-10-08,5.137371063232422
2018-10-09,5.180596828460693
2018-10-10,5.137371063232422
2018-10-11,5.0718770027160645
2018-10-12,5.028650283813477
2018-10-15,5.035199165344238
2018-10-16,5.113792896270752
2018-10-17,5.054847717285156
2018-10-18,5.006382465362549
2018-10-19,5.159639358520508
2018-10-22,5.0666375160217285
2018-10-23,5.078426361083984
2018-10-24,4.90683126449585
2018-10-25,5.095454692840576
2018-10-26,4.957917213439941
2018-10-29,5.099384307861328
2018-10-30,5.112483501434326
2018-10-31,5.077116012573242
2018-11-01,5.12689208984375
2018-11-02,5.195005893707275
2018-11-05,5.13606071472168
2018-11-06,5.11641263961792
2018-11-07,5.138680458068848
2018-11-08,5.1530890464782715
2018-11-09,5.149159908294678
2018-11-12,5.1530890464782715
2018-11-13,5.179286956787109
2018-11-14,5.13606071472168
2018-11-15,5.081046104431152
2018-11-16,5.095454692840576
2018-11-19,5.15818977355957
2018-11-20,5.03690242767334
2018-11-21,5.089878559112549
2018-11-22,5.080119609832764
2018-11-23,5.11776065826416
2018-11-26,5.34499979019165
2018-11-27,5.367304801940918
2018-11-28,5.391005516052246
2018-11-29,5.442586898803711
2018-11-30,5.441193103790283
2018-12-03,5.476045608520508
2018-12-04,5.377064228057861
2018-12-05,5.388216495513916
2018-12-06,5.226500988006592
2018-12-07,5.222318649291992
2018-12-10,5.1024250984191895
2018-12-11,5.07733154296875
2018-12-12,5.244624137878418
2018-12-13,5.265535354614258
2018-12-14,5.312935829162598
2018-12-17,5.230682849884033
2018-12-18,5.276688098907471
2018-12-19,5.372881889343262
2018-12-20,5.255776405334473
2018-12-21,5.127519130706787
2018-12-27,5.0494489669799805
2018-12-28,5.141460418701172
2019-01-02,5.091272354125977
2019-01-03,5.087090492248535
2019-01-04,5.389610767364502
2019-01-07,5.379852294921875
2019-01-08,5.363122940063477
2019-01-09,5.335240364074707
2019-01-10,5.338028907775879
2019-01-11,5.404946804046631
2019-01-14,5.346394062042236
2019-01-15,5.339423179626465
2019-01-16,5.462104797363281
2019-01-17,5.4690752029418945
2019-01-18,5.49138069152832
2019-01-21,5.506715774536133
2019-01-22,5.488592147827148
2019-01-23,5.4927754402160645
2019-01-24,5.502533912658691
2019-01-25,5.559690952301025
2019-01-28,5.489986419677734
2019-01-29,5.448163032531738
2019-01-30,5.459316253662109
2019-01-31,5.294811725616455
2019-02-01,5.1442484855651855
2019-02-04,5.112184047698975
2019-02-05,5.28505277633667
2019-02-06,5.397975921630859
2019-02-07,5.379852294921875
2019-02-08,5.403552055358887
2019-02-11,5.498351573944092
2019-02-12,5.526233673095703
2019-02-13,5.625214576721191
2019-02-14,5.590361595153809
2019-02-15,5.7897186279296875
2019-02-18,5.8036603927612305
2019-02-19,5.777172088623047
2019-02-20,5.798083305358887
2019-02-21,5.739531517028809
2019-02-22,5.754866600036621
2019-02-25,5.827359676361084
2019-02-26,5.917976379394531
2019-02-27,5.980711460113525
2019-02-28,6.149398326873779
2019-03-01,6.025322914123535
2019-03-04,6.07969331741333
2019-03-05,6.089451789855957
2019-03-06,6.203768253326416
2019-03-07,6.100605010986328
2019-03-08,6.037870407104492
2019-03-11,6.124305248260498
2019-03-12,6.103392124176025
2019-03-13,6.1898274421691895
2019-03-14,6.216315746307373
2019-03-15,6.265109539031982
2019-03-18,6.3989434242248535
2019-03-19,6.359908103942871
2019-03-20,6.240015029907227
2019-03-21,6.286020278930664
2019-03-22,6.235833168029785
2019-03-25,6.177280902862549
2019-03-26,6.224680423736572
2019-03-27,6.352937698364258
2019-03-28,6.422642707824707
2019-03-29,6.456101417541504
2019-04-01,6.518836975097656
2019-04-02,6.425430774688721
