Date,BKG.L
2016-02-24,3339.816650390625
2016-02-25,3381.1640625
2016-02-26,3461.791015625
2016-02-29,3358.422607421875
2016-03-01,3355.322509765625
2016-03-02,3223.010986328125
2016-03-03,3183.73095703125
2016-03-04,3111.3740234375
2016-03-07,3129.97998046875
2016-03-08,3036.948974609375
2016-03-09,3101.036865234375
2016-03-10,3058.656005859375
2016-03-11,3078.295654296875
2016-03-14,3204.40478515625
2016-03-15,3173.393798828125
2016-03-16,3257.122314453125
2016-03-17,3366.69287109375
2016-03-18,3292.267578125
2016-03-21,3298.4697265625
2016-03-22,3304.671630859375
2016-03-23,3395.634765625
2016-03-24,3299.5029296875
2016-03-29,3377.029296875
2016-03-30,3363.59130859375
2016-03-31,3326.37939453125
2016-04-01,3305.705322265625
2016-04-04,3308.805908203125
2016-04-05,3393.56787109375
2016-04-06,3427.67919921875
2016-04-07,3251.954345703125
2016-04-08,3229.21337890625
2016-04-11,3101.036865234375
2016-04-12,3112.407470703125
2016-04-13,3195.102294921875
2016-04-14,3076.228759765625
2016-04-15,2958.388916015625
2016-04-18,2942.884033203125
2016-04-19,2979.062744140625
2016-04-20,2964.591552734375
2016-04-21,2989.399658203125
2016-04-22,2991.466796875
2016-04-25,3079.329345703125
2016-04-26,3177.529541015625
2016-04-27,3223.010986328125
2016-04-28,3169.259765625
2016-04-29,3095.868408203125
2016-05-03,3050.386474609375
2016-05-04,3034.88134765625
2016-05-05,2994.567626953125
2016-05-06,3005.93896484375
2016-05-09,3084.498046875
2016-05-10,3042.117431640625
2016-05-11,3002.83740234375
2016-05-12,3021.443603515625
2016-05-13,3040.05029296875
2016-05-16,3085.53173828125
2016-05-17,3162.023681640625
2016-05-18,3162.023681640625
2016-05-19,3196.135498046875
2016-05-20,3310.8740234375
2016-05-23,3350.1533203125
2016-05-24,3436.982421875
2016-05-25,3436.982421875
2016-05-26,3488.666259765625
2016-05-27,3442.150634765625
2016-05-31,3385.298583984375
2016-06-01,3287.099365234375
2016-06-02,3317.075927734375
2016-06-03,3348.08642578125
2016-06-06,3329.47998046875
2016-06-07,3335.681884765625
2016-06-08,3348.08642578125
2016-06-09,3332.5810546875
2016-06-10,3265.3916015625
2016-06-13,3225.07861328125
2016-06-14,3090.7001953125
2016-06-15,3053.488037109375
2016-06-16,3049.35302734375
2016-06-17,3168.2255859375
2016-06-20,3354.287841796875
2016-06-21,3309.83984375
2016-06-22,3350.1533203125
2016-06-23,3395.634765625
2016-06-24,2680.329833984375
2016-06-27,2419.842529296875
2016-06-28,2454.988037109375
2016-06-29,2635.881591796875
2016-06-30,2607.9716796875
2016-07-01,2743.384033203125
2016-07-04,2568.69287109375
2016-07-05,2405.370849609375
2016-07-06,2346.451171875
2016-07-07,2402.270263671875
2016-07-08,2574.89453125
2016-07-11,2753.720947265625
2016-07-12,2782.663330078125
2016-07-13,2708.238525390625
2016-07-14,2711.340087890625
2016-07-15,2712.3740234375
2016-07-18,2770.259521484375
2016-07-19,2786.799072265625
2016-07-20,2810.572998046875
2016-07-21,2787.832275390625
2016-07-22,2692.7333984375
2016-07-25,2715.475341796875
2016-07-26,2630.713134765625
2016-07-27,2769.225341796875
2016-07-28,2776.461669921875
2016-07-29,2773.361083984375
2016-08-01,2662.757080078125
2016-08-02,2686.531494140625
2016-08-03,2623.4775390625
2016-08-04,2668.95947265625
2016-08-05,2747.51904296875
2016-08-08,2746.484619140625
2016-08-09,2739.2490234375
2016-08-10,2701.002685546875
2016-08-11,2600.697998046875
2016-08-12,2625.515869140625
2016-08-15,2577.948486328125
2016-08-16,2582.08447265625
2016-08-17,2575.8798828125
2016-08-18,2590.35693359375
2016-08-19,2571.74365234375
2016-08-22,2636.890625
2016-08-23,2739.263671875
2016-08-24,2812.682861328125
2016-08-25,2771.3203125
2016-08-26,2750.638916015625
2016-08-30,2683.423583984375
2016-08-31,2763.048095703125
2016-09-01,2869.557861328125
2016-09-02,2842.67138671875
2016-09-05,2781.661376953125
2016-09-06,2877.830078125
2016-09-07,2789.933349609375
2016-09-08,2816.8193359375
2016-09-09,2748.57080078125
2016-09-12,2717.548828125
2016-09-13,2715.48046875
2016-09-14,2663.776611328125
2016-09-15,2656.537353515625
2016-09-16,2639.992919921875
2016-09-19,2706.174072265625
2016-09-20,2691.69677734375
2016-09-21,2688.593994140625
2016-09-22,2687.56005859375
2016-09-23,2712.37841796875
2016-09-26,2632.754638671875
2016-09-27,2630.686279296875
2016-09-28,2661.708251953125
2016-09-29,2591.39111328125
2016-09-30,2667.913330078125
2016-10-03,2657.572265625
2016-10-04,2678.25341796875
2016-10-05,2662.742431640625
2016-10-06,2654.47021484375
2016-10-07,2538.65380859375
2016-10-10,2471.438232421875
2016-10-11,2514.870361328125
2016-10-12,2472.47265625
2016-10-13,2507.63134765625
2016-10-14,2529.346923828125
2016-10-17,2487.984130859375
2016-10-18,2541.756103515625
2016-10-19,2598.62939453125
2016-10-20,2562.437255859375
2016-10-21,2536.58544921875
2016-10-24,2474.541015625
2016-10-25,2437.314453125
2016-10-26,2430.07568359375
2016-10-27,2409.394775390625
2016-10-28,2454.89306640625
2016-10-31,2439.3828125
2016-11-01,2471.438232421875
2016-11-02,2462.131591796875
2016-11-03,2509.69921875
2016-11-04,2424.905029296875
2016-11-07,2456.96142578125
2016-11-08,2435.24609375
2016-11-09,2497.291259765625
2016-11-10,2471.438232421875
2016-11-11,2485.916015625
2016-11-14,2509.69921875
2016-11-15,2566.57373046875
2016-11-16,2501.42724609375
2016-11-17,2562.437255859375
2016-11-18,2623.447998046875
2016-11-21,2597.595458984375
2016-11-22,2630.686279296875
2016-11-23,2531.414794921875
2016-11-24,2525.210693359375
2016-11-25,2502.4609375
2016-11-28,2510.733642578125
2016-11-29,2602.766357421875
2016-11-30,2561.40283203125
2016-12-01,2631.719970703125
2016-12-02,2854.046142578125
2016-12-05,2897.477294921875
2016-12-06,3007.089599609375
2016-12-07,3005.02099609375
2016-12-08,2977.10107421875
2016-12-09,2968.828369140625
2016-12-12,2868.5234375
2016-12-13,2914.022705078125
2016-12-14,2872.659423828125
2016-12-15,2921.260986328125
2016-12-16,2891.273193359375
2016-12-19,2915.056884765625
2016-12-20,2922.294921875
2016-12-21,2921.260986328125
2016-12-22,2954.351318359375
2016-12-23,2949.181396484375
2016-12-28,2912.988525390625
2016-12-29,2917.125244140625
2016-12-30,2903.68212890625
2017-01-03,2931.602294921875
2017-01-04,2927.466064453125
2017-01-05,3016.396240234375
2017-01-06,2989.509521484375
2017-01-09,2967.79443359375
2017-01-10,3049.486328125
2017-01-11,2996.7490234375
2017-01-12,2980.202880859375
2017-01-13,3008.123046875
2017-01-16,2935.73779296875
2017-01-17,2995.715087890625
2017-01-18,2988.476318359375
2017-01-19,2962.624267578125
2017-01-20,2881.966064453125
2017-01-23,2925.39697265625
2017-01-24,2918.158935546875
2017-01-25,2894.375244140625
2017-01-26,2912.988525390625
2017-01-27,2932.6357421875
2017-01-30,2907.81787109375
2017-01-31,2895.408935546875
2017-02-01,2944.010498046875
2017-02-02,2950.215576171875
2017-02-03,2969.86279296875
2017-02-06,2930.567626953125
2017-02-07,2982.271728515625
2017-02-08,3020.531982421875
2017-02-09,3011.225830078125
2017-02-10,3000.885009765625
2017-02-13,3043.282470703125
2017-02-14,3025.702392578125
2017-02-15,3039.145751953125
2017-02-16,3025.702392578125
2017-02-17,3038.111328125
2017-02-20,2969.86279296875
2017-02-21,2981.2373046875
2017-02-22,2989.509521484375
2017-02-23,2979.1689453125
2017-02-24,3005.02099609375
2017-02-27,3014.327880859375
2017-02-28,3044.316162109375
2017-03-01,3111.530517578125
2017-03-02,3028.628662109375
2017-03-03,3007.94140625
2017-03-06,3022.42236328125
2017-03-07,3035.869384765625
2017-03-08,3033.80078125
2017-03-09,3059.65966796875
2017-03-10,3083.450439453125
2017-03-13,3083.450439453125
2017-03-14,3068.968994140625
2017-03-15,3033.80078125
2017-03-16,3064.83154296875
2017-03-17,3252.052001953125
2017-03-20,3289.28955078125
2017-03-21,3283.083984375
2017-03-22,3315.14892578125
2017-03-23,3373.072998046875
2017-03-24,3322.389404296875
2017-03-27,3342.042236328125
2017-03-28,3335.836181640625
2017-03-29,3279.98046875
2017-03-30,3292.392822265625
2017-03-31,3317.217529296875
2017-04-03,3308.942626953125
2017-04-04,3263.43017578125
2017-04-05,3193.093505859375
2017-04-06,3232.39990234375
2017-04-07,3210.677490234375
2017-04-10,3253.08642578125
2017-04-11,3263.43017578125
2017-04-12,3265.498779296875
2017-04-13,3289.28955078125
2017-04-18,3318.25146484375
2017-04-19,3430.99755859375
2017-04-20,3418.585693359375
2017-04-21,3398.931884765625
2017-04-24,3416.516845703125
2017-04-25,3356.5234375
2017-04-26,3356.5234375
2017-04-27,3411.3447265625
2017-04-28,3369.97021484375
2017-05-02,3452.719482421875
2017-05-03,3360.660400390625
2017-05-04,3365.83251953125
2017-05-05,3424.791748046875
2017-05-08,3453.75390625
2017-05-09,3449.6162109375
2017-05-10,3484.785400390625
2017-05-11,3481.681884765625
2017-05-12,3458.926025390625
2017-05-15,3440.30712890625
2017-05-16,3460.99462890625
2017-05-17,3508.575927734375
2017-05-18,3494.09423828125
2017-05-19,3484.785400390625
2017-05-22,3479.613525390625
2017-05-23,3470.303955078125
2017-05-24,3470.303955078125
2017-05-25,3468.235107421875
2017-05-26,3406.1728515625
2017-05-30,3379.279296875
2017-05-31,3367.9013671875
2017-06-01,3308.942626953125
2017-06-02,3302.73583984375
2017-06-05,3279.98046875
2017-06-06,3236.537109375
2017-06-07,3264.46533203125
2017-06-08,3317.217529296875
2017-06-09,3199.29931640625
2017-06-12,3266.533447265625
2017-06-13,3285.152099609375
2017-06-14,3358.59228515625
2017-06-15,3320.320556640625
2017-06-16,3362.72900390625
2017-06-19,3372.039306640625
2017-06-20,3337.905029296875
2017-06-21,3407.207763671875
2017-06-22,3416.516845703125
2017-06-23,3429.9638671875
2017-06-26,3425.2197265625
2017-06-27,3375.9697265625
2017-06-28,3387.5546875
2017-06-29,3302.73583984375
2017-06-30,3337.905029296875
2017-07-03,3293.427001953125
2017-07-04,3309.976806640625
2017-07-05,3379.279296875
2017-07-06,3404.10400390625
2017-07-07,3409.275634765625
2017-07-10,3444.44482421875
2017-07-11,3444.44482421875
2017-07-12,3384.450927734375
2017-07-13,3474.441650390625
2017-07-14,3436.169921875
2017-07-17,3442.375732421875
2017-07-18,3480.647705078125
2017-07-19,3534.434326171875
2017-07-20,3529.26318359375
2017-07-21,3534.434326171875
2017-07-24,3511.678466796875
2017-07-25,3526.15966796875
2017-07-26,3574.77490234375
2017-07-27,3585.11865234375
2017-07-28,3591.325439453125
2017-07-31,3616.1494140625
2017-08-01,3650.283935546875
2017-08-02,3614.08154296875
2017-08-03,3657.5244140625
2017-08-04,3665.799560546875
2017-08-07,3702.002197265625
2017-08-08,3747.5146484375
2017-08-09,3745.44580078125
2017-08-10,3699.93408203125
2017-08-11,3726.827392578125
2017-08-14,3750.617919921875
2017-08-15,3796.130126953125
2017-08-16,3820.954345703125
2017-08-17,3828.194580078125
2017-08-18,3811.645751953125
2017-08-21,3818.886474609375
2017-08-22,3846.813720703125
2017-08-23,3812.6796875
2017-08-24,3810.11181640625
2017-08-25,3825.6298828125
2017-08-29,3850.457763671875
2017-08-30,3827.69775390625
2017-08-31,3870.113525390625
2017-09-01,3874.251220703125
2017-09-04,3851.491943359375
2017-09-05,3881.4931640625
2017-09-06,3783.214111328125
2017-09-07,3827.69775390625
2017-09-08,3696.3154296875
2017-09-11,3715.970947265625
2017-09-12,3669.41796875
2017-09-13,3671.487060546875
2017-09-14,3587.69189453125
2017-09-15,3616.657470703125
2017-09-18,3610.450927734375
2017-09-19,3636.313720703125
2017-09-20,3671.487060546875
2017-09-21,3643.5546875
2017-09-22,3691.142333984375
2017-09-25,3688.038818359375
2017-09-26,3682.866943359375
2017-09-27,3738.729736328125
2017-09-28,3800.80126953125
2017-09-29,3845.28515625
2017-10-02,3891.838623046875
2017-10-03,3929.080810546875
2017-10-04,3936.322265625
2017-10-05,3913.56298828125
2017-10-06,3922.873291015625
2017-10-09,3913.56298828125
2017-10-10,3951.840087890625
2017-10-11,3967.357177734375
2017-10-12,3948.736572265625
2017-10-13,3994.2548828125
2017-10-16,4022.186767578125
2017-10-17,3964.254150390625
2017-10-18,4049.083984375
2017-10-19,4041.842529296875
2017-10-20,4083.223388671875
2017-10-23,4081.154296875
2017-10-24,4105.98193359375
2017-10-25,4115.29296875
2017-10-26,4080.119384765625
2017-10-27,3938.3916015625
2017-10-30,3883.562255859375
2017-10-31,3870.113525390625
2017-11-01,3847.3544921875
2017-11-02,3869.07861328125
2017-11-03,3826.6640625
2017-11-06,3860.802978515625
2017-11-07,3808.042724609375
2017-11-08,3792.52490234375
2017-11-09,3711.832763671875
2017-11-10,3737.69580078125
2017-11-13,3721.143798828125
2017-11-14,3788.38671875
2017-11-15,3775.97265625
2017-11-16,3831.83642578125
2017-11-17,3883.562255859375
2017-11-20,3877.35546875
2017-11-21,3884.596435546875
2017-11-22,3783.214111328125
2017-11-23,3858.733642578125
2017-11-24,3801.83544921875
2017-11-27,3832.870849609375
2017-11-28,3834.939697265625
2017-11-29,3974.598876953125
2017-11-30,3947.70166015625
