Date,GRND3.SA
2016-07-21,3.48049259185791
2016-07-22,3.491008996963501
2016-07-25,3.5625109672546387
2016-07-26,3.5393776893615723
2016-07-27,3.6003661155700684
2016-07-28,3.554098129272461
2016-07-29,3.615086793899536
2016-08-01,3.6592493057250977
2016-08-02,3.6487345695495605
2016-08-03,3.6575002670288086
2016-08-04,3.729633092880249
2016-08-05,3.7975213527679443
2016-08-08,3.7975213527679443
2016-08-09,3.820857286453247
2016-08-10,3.825101137161255
2016-08-11,3.8611674308776855
2016-08-12,3.8484387397766113
2016-08-15,3.884503126144409
2016-08-16,3.880260944366455
2016-08-17,3.9035956859588623
2016-08-18,3.8781380653381348
2016-08-19,3.844193935394287
2016-08-22,3.816615104675293
2016-08-23,3.814493179321289
2016-08-24,3.818737030029297
2016-08-25,3.757211685180664
2016-08-26,3.852680206298828
2016-08-29,3.852680206298828
2016-08-30,3.8505592346191406
2016-08-31,3.8123717308044434
2016-09-01,3.871774911880493
2016-09-02,3.8866264820098877
2016-09-05,3.9311769008636475
2016-09-06,3.946026086807251
2016-09-08,3.9629993438720703
2016-09-09,3.8781380653381348
2016-09-12,3.829345226287842
2016-09-13,3.784792184829712
2016-09-14,3.7741847038269043
2016-09-15,3.8272218704223633
2016-09-16,3.799642324447632
2016-09-19,3.795400381088257
2016-09-20,3.8081281185150146
2016-09-21,3.818737030029297
2016-09-22,3.8272218704223633
2016-09-23,3.7975213527679443
2016-09-26,3.793278694152832
2016-09-27,3.799642324447632
2016-09-28,3.8081281185150146
2016-09-29,3.793278694152832
2016-09-30,3.7911558151245117
2016-10-03,3.795400381088257
2016-10-04,3.801764488220215
2016-10-05,3.814493179321289
2016-10-06,3.8887457847595215
2016-10-07,3.901475429534912
2016-10-10,3.941784620285034
2016-10-11,3.8993542194366455
2016-10-13,3.871774911880493
2016-10-14,3.88238263130188
2016-10-17,3.9269347190856934
2016-10-18,4.030888080596924
2016-10-19,4.039374351501465
2016-10-20,4.024522304534912
2016-10-21,4.00967264175415
2016-10-24,4.075441360473633
2016-10-25,4.22606897354126
2016-10-26,4.192123889923096
2016-10-27,4.255768775939941
2016-10-28,4.385339260101318
2016-10-31,4.215598106384277
2016-11-01,4.1661787033081055
2016-11-03,4.067343711853027
2016-11-04,4.183368682861328
2016-11-07,4.232786655426025
2016-11-08,4.176921367645264
2016-11-09,4.110315322875977
2016-11-10,4.020073890686035
2016-11-11,3.893303632736206
2016-11-14,3.7815754413604736
2016-11-16,3.792320966720581
2016-11-17,3.7600889205932617
2016-11-18,3.7600889205932617
2016-11-21,3.7772796154022217
2016-11-22,3.7686848640441895
2016-11-23,3.717116117477417
2016-11-24,3.6956303119659424
2016-11-25,3.717116117477417
2016-11-28,3.691333055496216
2016-11-29,3.7149693965911865
2016-11-30,3.7493464946746826
2016-12-01,3.62257719039917
2016-12-02,3.5774567127227783
2016-12-05,3.5473766326904297
2016-12-06,3.6311726570129395
2016-12-07,3.598942995071411
2016-12-08,3.575307846069336
2016-12-09,3.586049795150757
2016-12-12,3.534484624862671
2016-12-13,3.493661642074585
2016-12-14,3.482917547225952
2016-12-15,3.523740530014038
2016-12-16,3.4786202907562256
2016-12-19,3.534484624862671
2016-12-20,3.5280380249023438
2016-12-21,3.543078660964966
2016-12-22,3.603240489959717
2016-12-23,3.6096856594085693
2016-12-26,3.6634013652801514
2016-12-27,3.7471976280212402
2016-12-28,3.7751293182373047
2016-12-29,3.7772796154022217
2017-01-02,3.7837255001068115
2017-01-03,3.878263473510742
2017-01-04,3.9405736923217773
2017-01-05,3.848182439804077
2017-01-06,3.8245487213134766
2017-01-09,3.865372657775879
2017-01-10,3.833142042160034
2017-01-11,3.7880215644836426
2017-01-12,3.798764705657959
2017-01-13,3.7278590202331543
2017-01-16,3.7686848640441895
2017-01-17,3.8245487213134766
2017-01-18,3.899750232696533
2017-01-19,3.867521047592163
2017-01-20,3.828845739364624
2017-01-23,3.865372657775879
2017-01-24,3.9190876483917236
2017-01-26,4.011478900909424
2017-01-27,3.9964399337768555
2017-01-30,3.9599111080169678
2017-01-31,3.9771013259887695
2017-02-01,3.9771013259887695
2017-02-02,3.983546495437622
2017-02-03,3.9771013259887695
2017-02-06,3.9792492389678955
2017-02-07,3.9620587825775146
2017-02-08,3.983546495437622
2017-02-09,4.168328285217285
2017-02-10,4.153286457061768
2017-02-13,4.189814567565918
2017-02-14,4.24997615814209
2017-02-15,4.273610591888428
2017-02-16,4.265015602111816
2017-02-17,4.275758743286133
2017-02-20,4.2779083251953125
2017-02-21,4.269312381744385
2017-02-22,4.299393653869629
2017-02-23,4.265015602111816
2017-02-24,4.295097351074219
2017-03-01,4.271461486816406
2017-03-02,4.234936714172363
2017-03-03,4.237083911895752
2017-03-06,4.507810592651367
2017-03-07,4.494918346405029
2017-03-08,4.509958744049072
2017-03-09,4.514256000518799
2017-03-10,4.567971706390381
2017-03-13,4.570120811462402
2017-03-14,4.52285099029541
2017-03-15,4.6259846687316895
2017-03-16,4.651767253875732
2017-03-17,4.662510871887207
2017-03-20,4.6109442710876465
2017-03-21,4.613093852996826
2017-03-22,4.623836040496826
2017-03-23,4.514256000518799
2017-03-24,4.595904350280762
2017-03-27,4.604498863220215
2017-03-28,4.6259846687316895
2017-03-29,4.759199619293213
2017-03-30,4.800022602081299
2017-03-31,4.870927810668945
2017-04-03,4.860185623168945
2017-04-04,4.860185623168945
2017-04-05,4.916049003601074
2017-04-06,4.845143795013428
2017-04-07,4.922494888305664
2017-04-10,4.901009559631348
2017-04-11,4.995549201965332
2017-04-12,4.978358745574951
2017-04-13,4.998142719268799
2017-04-17,4.978753089904785
2017-04-18,4.955054759979248
2017-04-19,4.896886348724365
2017-04-20,4.8645710945129395
2017-04-24,4.911966800689697
2017-04-25,5.008917331695557
2017-04-26,5.002452373504639
2017-04-27,5.019687175750732
2017-04-28,5.310527801513672
2017-05-02,5.551816940307617
2017-05-03,5.662999153137207
2017-05-04,5.5757060050964355
2017-05-05,5.5757060050964355
2017-05-08,5.523332595825195
2017-05-09,5.619354724884033
2017-05-10,5.907411575317383
2017-05-11,6.169287204742432
2017-05-12,6.1321868896484375
2017-05-15,6.081995487213135
2017-05-16,6.193292140960693
2017-05-17,6.051443576812744
2017-05-18,5.6739091873168945
2017-05-19,5.706643104553223
2017-05-22,5.455681800842285
2017-05-23,5.850674152374268
2017-05-24,5.841945648193359
2017-05-25,5.9379658699035645
2017-05-26,5.979428768157959
2017-05-29,5.979428768157959
2017-05-30,5.796118259429932
2017-05-31,5.739378929138184
2017-06-01,5.586617946624756
2017-06-02,5.687002658843994
2017-06-05,5.6826395988464355
2017-06-06,5.6848225593566895
2017-06-07,5.652087211608887
2017-06-08,5.643359184265137
2017-06-09,5.239635944366455
2017-06-12,5.357480525970459
2017-06-13,5.4491353034973145
2017-06-14,5.494964599609375
2017-06-15,5.494964599609375
2017-06-16,5.355297565460205
2017-06-19,5.353116512298584
2017-06-20,5.117429733276367
2017-06-21,5.178534507751465
2017-06-22,5.2047224044799805
2017-06-23,5.311651706695557
2017-06-26,5.3465681076049805
2017-06-27,5.276736259460449
2017-06-28,5.385850429534912
2017-06-29,5.436042308807373
2017-06-30,5.593167304992676
2017-07-03,5.5735249519348145
2017-07-04,5.730648517608643
2017-07-05,5.6739091873168945
2017-07-06,5.793935775756836
2017-07-07,5.761200428009033
2017-07-10,5.809210777282715
2017-07-11,5.990339279174805
2017-07-12,6.066719055175781
2017-07-13,6.2172956466674805
2017-07-14,6.328591823577881
2017-07-17,6.544635772705078
2017-07-18,6.339503765106201
2017-07-19,6.3264079093933105
2017-07-20,6.258760452270508
2017-07-21,6.267486095428467
2017-07-24,6.328591823577881
2017-07-25,6.263123512268066
2017-07-26,6.265305995941162
2017-07-27,6.24348258972168
2017-07-28,6.016525745391846
2017-07-31,5.769930362701416
2017-08-01,5.8921380043029785
2017-08-02,5.927053451538086
2017-08-03,5.9139604568481445
2017-08-04,5.910630226135254
2017-08-07,5.921614170074463
2017-08-08,5.932602405548096
2017-08-09,5.932602405548096
2017-08-10,5.8007659912109375
2017-08-11,5.822739601135254
2017-08-14,5.932602405548096
2017-08-15,5.932602405548096
2017-08-16,6.0732269287109375
2017-08-17,6.0644378662109375
2017-08-18,6.040267467498779
2017-08-21,6.095200061798096
2017-08-22,6.150129318237305
2017-08-23,6.046859264373779
2017-08-24,5.978745460510254
2017-08-25,6.046859264373779
2017-08-28,6.029282093048096
2017-08-29,6.0380706787109375
2017-08-30,5.844712257385254
2017-08-31,5.985336780548096
2017-09-01,5.987533092498779
2017-09-04,6.1325531005859375
2017-09-05,6.150129318237305
2017-09-06,6.20725679397583
2017-09-07,6.20725679397583
2017-09-08,6.150129318237305
2017-09-11,6.194075584411621
2017-09-12,6.321518421173096
2017-09-13,6.323713779449463
2017-09-14,6.178694248199463
2017-09-15,6.033675193786621
2017-09-18,6.242414951324463
2017-09-19,6.27537727355957
2017-09-20,6.20725679397583
2017-09-21,6.180892467498779
2017-09-22,6.0842132568359375
2017-09-25,5.835923194885254
2017-09-26,5.857894420623779
2017-09-27,5.789780139923096
2017-09-28,5.895247459411621
2017-09-29,5.8732757568359375
2017-10-02,5.888657569885254
2017-10-03,5.923811435699463
2017-10-04,5.7524261474609375
2017-10-05,5.954576015472412
2017-10-06,5.882066249847412
2017-10-09,5.844712257385254
2017-10-10,5.844712257385254
2017-10-11,5.82933235168457
2017-10-12,5.82933235168457
2017-10-13,5.8644866943359375
2017-10-16,5.838119029998779
2017-10-17,5.8007659912109375
2017-10-18,5.8007659912109375
2017-10-19,5.778794765472412
2017-10-20,5.844712257385254
2017-10-23,5.866684436798096
2017-10-24,5.888657569885254
2017-10-25,5.910630226135254
2017-10-26,5.932602405548096
2017-10-27,6.0644378662109375
2017-10-30,6.024888038635254
2017-10-31,6.044661045074463
2017-11-01,6.062238693237305
2017-11-02,6.062238693237305
2017-11-03,6.009507179260254
2017-11-06,6.141341209411621
2017-11-07,6.073591709136963
2017-11-08,6.035908222198486
2017-11-09,5.874094009399414
2017-11-10,5.725579261779785
2017-11-13,5.738879203796387
2017-11-14,5.7588276863098145
2017-11-15,5.7588276863098145
2017-11-16,5.730011940002441
2017-11-17,5.774346351623535
2017-11-20,5.774346351623535
2017-11-21,5.90734338760376
2017-11-22,6.073591709136963
2017-11-23,6.0292582511901855
2017-11-24,6.0292582511901855
2017-11-27,5.860795021057129
2017-11-28,5.78542947769165
2017-11-29,5.78542947769165
2017-11-30,5.7521796226501465
2017-12-01,5.718929290771484
2017-12-04,5.652430534362793
2017-12-05,5.743310928344727
2017-12-06,5.778778076171875
2017-12-07,5.754395484924316
2017-12-08,5.851927757263184
2017-12-11,5.805378437042236
2017-12-12,5.807594299316406
2017-12-13,5.834194183349609
2017-12-14,5.756612300872803
2017-12-15,5.887394428253174
2017-12-18,5.929508686065674
2017-12-19,5.929508686065674
2017-12-20,6.117924690246582
2017-12-21,6.250922679901123
2017-12-22,6.226539611816406
2017-12-25,6.226539611816406
2017-12-26,6.350671768188477
2017-12-27,6.317422389984131
2017-12-28,6.306338787078857
2017-12-29,6.306338787078857
2018-01-02,6.306338787078857
2018-01-03,6.188856601715088
2018-01-04,6.1644744873046875
2018-01-05,6.211024284362793
2018-01-08,6.2487053871154785
2018-01-09,6.250922679901123
2018-01-10,6.250922679901123
2018-01-11,6.295255661010742
2018-01-12,6.228755474090576
2018-01-15,6.270872592926025
2018-01-16,6.350671768188477
2018-01-17,6.505836009979248
2018-01-18,6.399438381195068
2018-01-19,6.361754417419434
2018-01-22,6.417170524597168
2018-01-23,6.386137962341309
2018-01-24,6.501402378082275
2018-01-25,6.501402378082275
2018-01-26,6.494753837585449
2018-01-29,6.410521507263184
2018-01-30,6.430469036102295
2018-01-31,6.483669281005859
2018-02-01,6.485886573791504
2018-02-02,6.439337253570557
2018-02-05,6.50361967086792
2018-02-06,6.401654243469238
2018-02-07,6.5590362548828125
2018-02-08,6.661002159118652
2018-02-09,6.616668224334717
2018-02-14,6.632185935974121
2018-02-15,6.545736789703369
2018-02-16,6.547952175140381
2018-02-19,6.554601192474365
2018-02-20,6.583419322967529
2018-02-21,6.583419322967529
2018-02-22,6.439337253570557
2018-02-23,6.5590362548828125
2018-02-26,6.57676887512207
2018-02-27,6.3839216232299805
2018-02-28,6.297471523284912
2018-03-01,6.27308988571167
2018-03-02,6.2797393798828125
2018-03-05,6.27308988571167
2018-03-06,6.206589698791504
2018-03-07,6.168905735015869
2018-03-08,6.195506572723389
2018-03-09,6.208804607391357
2018-03-12,6.162256717681885
2018-03-13,6.1644744873046875
2018-03-14,6.151174068450928
2018-03-15,6.162256717681885
2018-03-16,6.095759391784668
2018-03-19,5.996009349822998
2018-03-20,6.00709342956543
2018-03-21,5.885178089141846
2018-03-22,5.889609336853027
2018-03-23,5.896261215209961
2018-03-26,6.060291767120361
2018-03-27,6.042558670043945
2018-03-28,5.920642375946045
2018-03-29,6.064725875854492
2018-04-02,5.931727409362793
2018-04-03,6.035908222198486
2018-04-04,6.115706443786621
2018-04-05,6.0292582511901855
2018-04-06,6.0558576583862305
2018-04-09,6.004875659942627
2018-04-10,5.984926700592041
2018-04-11,5.991576194763184
2018-04-12,6.053642749786377
2018-04-13,5.918426990509033
2018-04-16,6.018176555633545
2018-04-17,6.024826526641846
2018-04-18,6.086891174316406
2018-04-19,5.951676845550537
2018-04-20,5.9649763107299805
2018-04-23,5.984926700592041
2018-04-24,5.991576194763184
2018-04-25,6.095759391784668
2018-04-26,6.18664026260376
2018-04-27,6.031476020812988
2018-04-30,6.058074474334717
2018-05-02,5.929508686065674
2018-05-03,5.836409568786621
2018-05-04,5.633147239685059
2018-05-07,5.553149223327637
2018-05-08,5.6120147705078125
2018-05-09,5.62326192855835
2018-05-10,5.609766483306885
2018-05-11,5.600770473480225
2018-05-14,5.4905524253845215
2018-05-15,5.522043704986572
2018-05-16,5.499550819396973
2018-05-17,5.362342834472656
2018-05-18,5.429821968078613
2018-05-21,5.472558975219727
2018-05-22,5.6187639236450195
2018-05-23,5.531040191650391
2018-05-24,5.465813159942627
2018-05-25,5.438819408416748
2018-05-28,5.274620532989502
2018-05-29,5.274620532989502
2018-05-30,5.252126693725586
2018-06-01,5.634509563446045
2018-06-04,5.76271915435791
2018-06-05,5.560282230377197
2018-06-06,5.418574810028076
2018-06-07,5.364593982696533
2018-06-08,5.445568561553955
2018-06-11,5.445568561553955
2018-06-12,5.425323963165283
2018-06-13,5.418574810028076
2018-06-14,5.405079364776611
2018-06-15,5.519794940948486
2018-06-18,5.418574810028076
2018-06-19,5.465813159942627
2018-06-20,5.506298065185547
2018-06-21,5.486056327819824
2018-06-22,5.452315330505371
2018-06-25,5.472558975219727
2018-06-26,5.445568561553955
2018-06-27,5.452315330505371
2018-06-28,5.411828517913818
2018-06-29,5.344348907470703
2018-07-02,5.405079364776611
2018-07-03,5.411828517913818
2018-07-04,5.546786785125732
2018-07-05,5.513046741485596
2018-07-06,5.661501407623291
2018-07-10,5.661501407623291
2018-07-11,5.587273120880127
2018-07-12,5.594021797180176
2018-07-13,5.5737786293029785
2018-07-16,5.567030906677246
2018-07-17,5.614266395568848
2018-07-18,5.567030906677246
2018-07-19,5.567030906677246
2018-07-20,5.688493728637695
2018-07-23,5.607517242431641
2018-07-24,5.546786785125732
2018-07-25,5.486056327819824
2018-07-26,5.445568561553955
2018-07-27,5.499550819396973
2018-07-30,5.371340751647949
2018-07-31,5.256626129150391
2018-08-01,5.337601184844971
2018-08-02,5.371340751647949
2018-08-03,5.398332118988037
2018-08-06,5.432071208953857
2018-08-07,5.26761531829834
2018-08-08,5.226938724517822
2018-08-09,5.11168909072876
2018-08-10,5.050673961639404
2018-08-13,4.962540626525879
2018-08-14,5.172703266143799
2018-08-15,5.03711462020874
2018-08-16,5.0032172203063965
2018-08-17,4.948982238769531
2018-08-20,5.03711462020874
2018-08-21,4.89474630355835
2018-08-22,4.921863555908203
2018-08-23,4.982879638671875
2018-08-24,4.908304691314697
2018-08-27,4.948982238769531
2018-08-28,4.982879638671875
2018-08-29,4.962540626525879
2018-08-30,4.881187438964844
2018-08-31,4.854069709777832
2018-09-03,4.9557623863220215
2018-09-04,4.887967586517334
2018-09-05,4.847290992736816
2018-09-06,4.8269524574279785
2018-09-10,4.759157657623291
2018-09-11,4.745598316192627
2018-09-12,4.738818645477295
2018-09-13,4.637127876281738
2018-09-14,4.718481063842773
2018-09-17,4.711703300476074
2018-09-18,4.793054580688477
2018-09-19,4.813393592834473
2018-09-20,4.698143005371094
2018-09-21,4.610012054443359
2018-09-24,4.623570919036865
2018-09-25,4.623570919036865
2018-09-26,4.623570919036865
2018-09-27,4.616790294647217
2018-09-28,4.562555313110352
2018-10-01,4.474421501159668
2018-10-02,4.582893371582031
2018-10-03,4.718481063842773
2018-10-04,4.704922676086426
2018-10-05,4.752379894256592
2018-10-08,4.948982238769531
2018-10-09,5.0981292724609375
2018-10-10,5.077791213989258
2018-10-11,4.948982238769531
2018-10-15,5.145586967468262
2018-10-16,5.125247001647949
2018-10-17,5.145586967468262
2018-10-18,5.1320271492004395
2018-10-19,5.1794819831848145
2018-10-22,5.2337188720703125
2018-10-23,5.416761875152588
2018-10-24,5.138805866241455
2018-10-25,5.247276782989502
2018-10-26,4.928644180297852
2018-10-29,4.860848426818848
2018-10-30,4.887967586517334
2018-10-31,4.942204475402832
2018-11-01,5.1320271492004395
2018-11-05,5.138805866241455
2018-11-06,5.120002269744873
2018-11-07,5.160963535308838
2018-11-08,5.079044342041016
2018-11-09,5.120002269744873
2018-11-12,4.9834699630737305
2018-11-13,5.051735877990723
2018-11-14,5.256537437438965
2018-11-16,5.42720365524292
2018-11-19,5.42720365524292
2018-11-21,5.345282077789307
2018-11-22,5.393070697784424
2018-11-23,5.434030532836914
2018-11-26,5.5159502029418945
2018-11-27,5.529603958129883
2018-11-28,5.5159502029418945
2018-11-29,5.529603958129883
2018-11-30,5.297496795654297
2018-12-03,5.263363361358643
2018-12-04,5.249710559844971
2018-12-05,5.372589111328125
2018-12-06,5.358935832977295
2018-12-07,5.352110385894775
2018-12-10,5.24288272857666
2018-12-11,5.365764141082764
2018-12-12,5.454509735107422
2018-12-13,5.365764141082764
2018-12-14,5.434030532836914
2018-12-17,5.3179755210876465
2018-12-18,5.358935832977295
2018-12-19,5.393070697784424
2018-12-20,5.372589111328125
2018-12-21,5.420377254486084
2018-12-26,5.324803829193115
2018-12-27,5.4476823806762695
2018-12-28,5.597869396209717
2019-01-02,5.666137218475342
2019-01-03,5.638830184936523
2019-01-04,5.522776126861572
2019-01-07,5.529603958129883
2019-01-08,5.584217548370361
2019-01-09,5.713924407958984
2019-01-10,5.905071258544922
2019-01-11,5.870936870574951
2019-01-14,5.809497833251953
2019-01-15,5.870936870574951
2019-01-16,5.795844554901123
2019-01-17,5.884591102600098
2019-01-18,5.884591102600098
2019-01-21,5.83680534362793
2019-01-22,5.809497833251953
2019-01-23,5.980165481567383
2019-01-24,6.055257320404053
2019-01-28,6.068910121917725
2019-01-29,6.075736999511719
2019-01-30,6.273710250854492
2019-01-31,6.2395782470703125
2019-02-01,6.273710250854492
2019-02-04,6.3965911865234375
2019-02-05,6.348804473876953
2019-02-06,6.2395782470703125
2019-02-07,6.1303510665893555
2019-02-08,6.164484977722168
2019-02-11,6.150829792022705
2019-02-12,6.144004821777344
2019-02-13,6.103043079376221
2019-02-14,6.082564830780029
2019-02-15,6.075736999511719
2019-02-18,5.993818283081055
2019-02-19,6.068910121917725
2019-02-20,5.939204692840576
2019-02-21,5.843630790710449
2019-02-22,5.96651029586792
2019-02-25,6.007472038269043
2019-02-26,5.96651029586792
2019-02-27,5.993818283081055
2019-02-28,5.918724060058594
2019-03-01,5.939204692840576
2019-03-06,5.816324234008789
2019-03-07,5.782191753387451
2019-03-08,5.782191753387451
2019-03-11,5.870936870574951
2019-03-12,5.8982439041137695
2019-03-13,5.905071258544922
2019-03-14,5.8777642250061035
2019-03-15,6.068910121917725
2019-03-18,6.021124839782715
2019-03-19,5.939204692840576
2019-03-20,5.870936870574951
2019-03-21,5.73440408706665
2019-03-22,5.632003307342529
2019-03-25,5.652482986450195
2019-03-26,5.700271129608154
2019-03-27,5.659310340881348
2019-03-28,5.625176906585693
2019-03-29,5.7207512855529785
2019-04-01,5.829977035522461
2019-04-02,5.741230010986328
2019-04-03,5.672964096069336
2019-04-04,5.7207512855529785
2019-04-05,5.73440408706665
2019-04-08,5.761710166931152
2019-04-09,5.597869396209717
2019-04-10,5.563736915588379
2019-04-11,5.5022969245910645
2019-04-12,5.488641738891602
2019-04-15,5.591043472290039
2019-04-16,5.6115241050720215
2019-04-17,5.5159502029418945
2019-04-18,5.550085067749023
2019-04-22,5.584217548370361
2019-04-23,5.591043472290039
2019-04-24,5.576417446136475
