Date,ROG.SW
2016-01-22,190.87954711914062
2016-01-25,191.0954132080078
2016-01-26,191.16737365722656
2016-01-27,193.1099395751953
2016-01-28,185.69924926757812
2016-01-29,189.87228393554688
2016-02-01,190.16006469726562
2016-02-02,187.56993103027344
2016-02-03,185.12367248535156
2016-02-04,182.38963317871094
2016-02-05,181.45428466796875
2016-02-08,176.345947265625
2016-02-09,173.97166442871094
2016-02-10,176.63375854492188
2016-02-11,173.18020629882812
2016-02-12,175.77037048339844
2016-02-15,180.01531982421875
2016-02-16,178.79222106933594
2016-02-17,180.59092712402344
2016-02-18,184.4041748046875
2016-02-19,183.9724884033203
2016-02-22,186.92237854003906
2016-02-23,182.9652099609375
2016-02-24,182.9652099609375
2016-02-25,185.12367248535156
2016-02-26,187.1382293701172
2016-02-29,184.90782165527344
2016-03-01,186.77845764160156
2016-03-02,189.80032348632812
2016-03-03,186.68276977539062
2016-03-04,186.08892822265625
2016-03-07,186.9054718017578
2016-03-08,186.1631622314453
2016-03-09,184.30747985839844
2016-03-10,181.56105041503906
2016-03-11,182.6002197265625
2016-03-14,183.9363555908203
2016-03-15,182.8971405029297
2016-03-16,181.8579559326172
2016-03-17,177.255859375
2016-03-18,173.8413543701172
2016-03-21,175.6970672607422
2016-03-22,175.9939727783203
2016-03-23,176.81048583984375
2016-03-24,174.58364868164062
2016-03-29,176.14242553710938
2016-03-30,175.84552001953125
2016-03-31,175.6970672607422
2016-04-01,173.09909057617188
2016-04-04,175.325927734375
2016-04-05,175.02903747558594
2016-04-06,179.55691528320312
2016-04-07,180.3734130859375
2016-04-08,180.6703338623047
2016-04-11,180.0022735595703
2016-04-12,181.04144287109375
2016-04-13,182.1548614501953
2016-04-14,184.15902709960938
2016-04-15,184.15902709960938
2016-04-18,185.1982421875
2016-04-19,188.8353729248047
2016-04-20,188.24154663085938
2016-04-21,187.94464111328125
2016-04-22,187.05389404296875
2016-04-25,184.7528533935547
2016-04-26,183.49098205566406
2016-04-27,184.45594787597656
2016-04-28,183.5652313232422
2016-04-29,180.0022735595703
2016-05-02,180.15072631835938
2016-05-03,178.51771545410156
2016-05-04,175.6228485107422
2016-05-06,173.76715087890625
2016-05-09,178.2950439453125
2016-05-10,181.26414489746094
2016-05-11,181.11570739746094
2016-05-12,180.22496032714844
2016-05-13,181.9322052001953
2016-05-17,181.04144287109375
2016-05-18,182.0806427001953
2016-05-19,179.7053680419922
2016-05-20,183.41673278808594
2016-05-23,184.0105743408203
2016-05-24,186.3858642578125
2016-05-25,187.499267578125
2016-05-26,187.94464111328125
2016-05-27,195.51585388183594
2016-05-30,194.47669982910156
2016-05-31,193.66018676757812
2016-06-01,192.8436737060547
2016-06-02,192.91790771484375
2016-06-03,191.65603637695312
2016-06-06,191.9529571533203
2016-06-07,193.66018676757812
2016-06-08,191.13644409179688
2016-06-09,190.3941650390625
2016-06-10,186.1631622314453
2016-06-13,182.22911071777344
2016-06-14,178.59193420410156
2016-06-15,178.7404022216797
2016-06-16,177.404296875
2016-06-17,178.44351196289062
2016-06-20,182.4517822265625
2016-06-21,182.6002197265625
2016-06-22,182.82293701171875
2016-06-23,182.9713592529297
2016-06-24,178.8888397216797
2016-06-27,178.81460571289062
2016-06-28,182.7487030029297
2016-06-29,188.68692016601562
2016-06-30,190.09727478027344
2016-07-01,190.54261779785156
2016-07-04,189.87457275390625
2016-07-05,187.425048828125
2016-07-06,186.60853576660156
2016-07-07,187.72195434570312
2016-07-08,188.90960693359375
2016-07-11,189.9487762451172
2016-07-12,189.65188598632812
2016-07-13,189.28076171875
2016-07-14,188.61265563964844
2016-07-15,189.7261199951172
2016-07-18,187.94464111328125
2016-07-19,185.9404754638672
2016-07-20,187.79615783691406
2016-07-21,185.56936645507812
2016-07-22,185.42088317871094
2016-07-25,184.6786346435547
2016-07-26,185.7920379638672
2016-07-27,185.04977416992188
2016-07-28,182.22911071777344
2016-07-29,183.71363830566406
2016-08-02,182.1548614501953
2016-08-03,181.11570739746094
2016-08-04,182.37757873535156
2016-08-05,185.7920379638672
2016-08-08,183.49098205566406
2016-08-09,184.6786346435547
2016-08-10,183.71363830566406
2016-08-11,184.7528533935547
2016-08-12,184.45594787597656
2016-08-15,184.6786346435547
2016-08-16,182.1548614501953
2016-08-17,181.11570739746094
2016-08-18,180.6703338623047
2016-08-19,180.0022735595703
2016-08-22,181.33837890625
2016-08-23,181.63528442382812
2016-08-24,180.7445526123047
2016-08-25,178.3692626953125
2016-08-26,178.81460571289062
2016-08-29,179.63111877441406
2016-08-30,180.29917907714844
2016-08-31,177.9981231689453
2016-09-01,176.2908935546875
2016-09-02,180.29917907714844
2016-09-05,180.44761657714844
2016-09-06,180.8187713623047
2016-09-07,180.29917907714844
2016-09-08,180.15072631835938
2016-09-09,178.14657592773438
2016-09-12,177.404296875
2016-09-13,177.255859375
2016-09-14,177.255859375
2016-09-15,177.77540588378906
2016-09-16,178.22080993652344
2016-09-19,180.0022735595703
2016-09-20,181.56105041503906
2016-09-21,180.8187713623047
2016-09-22,181.9322052001953
2016-09-23,182.22911071777344
2016-09-26,179.7053680419922
2016-09-27,180.7445526123047
2016-09-28,181.56105041503906
2016-09-29,179.48269653320312
2016-09-30,178.8888397216797
2016-10-03,179.408447265625
2016-10-04,179.55691528320312
2016-10-05,178.6661834716797
2016-10-06,177.62698364257812
2016-10-07,176.8847198486328
2016-10-10,178.8888397216797
2016-10-11,177.330078125
2016-10-12,174.8063201904297
2016-10-13,173.69290161132812
2016-10-14,175.02903747558594
2016-10-17,172.7279510498047
2016-10-18,173.39601135253906
2016-10-19,173.54446411132812
2016-10-20,172.57949829101562
2016-10-21,172.43104553222656
2016-10-24,171.243408203125
2016-10-25,169.38771057128906
2016-10-26,168.12582397460938
2016-10-27,170.9464874267578
2016-10-28,170.57533264160156
2016-10-31,168.8681182861328
2016-11-01,166.7155303955078
2016-11-02,166.49281311035156
2016-11-03,165.30519104003906
2016-11-04,165.30519104003906
2016-11-07,166.7155303955078
2016-11-08,166.93817138671875
2016-11-09,175.325927734375
2016-11-10,176.0681915283203
2016-11-11,174.06405639648438
2016-11-14,173.32177734375
2016-11-15,172.6537322998047
2016-11-16,172.43104553222656
2016-11-17,172.43104553222656
2016-11-18,172.20834350585938
2016-11-21,171.391845703125
2016-11-22,166.04745483398438
2016-11-23,165.37940979003906
2016-11-24,166.12167358398438
2016-11-25,168.5712127685547
2016-11-28,167.7546844482422
2016-11-29,168.05160522460938
2016-11-30,168.2742919921875
2016-12-01,164.93402099609375
2016-12-02,163.74639892578125
2016-12-05,164.8598175048828
2016-12-06,165.89901733398438
2016-12-07,164.1917724609375
2016-12-08,163.59793090820312
2016-12-09,169.09080505371094
2016-12-12,167.383544921875
2016-12-13,171.0207061767578
2016-12-14,171.68878173828125
2016-12-15,172.80218505859375
2016-12-16,173.32177734375
2016-12-19,173.47024536132812
2016-12-20,173.32177734375
2016-12-21,173.09909057617188
2016-12-22,172.13412475585938
2016-12-23,172.35682678222656
2016-12-27,173.32177734375
2016-12-28,172.9506378173828
2016-12-29,172.9506378173828
2016-12-30,172.6537322998047
2017-01-03,175.17747497558594
2017-01-04,176.7362518310547
2017-01-05,179.03732299804688
2017-01-06,179.11155700683594
2017-01-09,179.55691528320312
2017-01-10,180.6703338623047
2017-01-11,178.7404022216797
2017-01-12,175.10324096679688
2017-01-13,177.404296875
2017-01-16,174.8805694580078
2017-01-17,174.2125244140625
2017-01-18,174.8805694580078
2017-01-19,172.9506378173828
2017-01-20,173.32177734375
2017-01-23,172.35682678222656
2017-01-24,171.7629852294922
2017-01-25,174.2867431640625
2017-01-26,174.95477294921875
2017-01-27,175.40016174316406
2017-01-30,173.69290161132812
2017-01-31,172.9506378173828
2017-02-01,176.2908935546875
2017-02-02,173.32177734375
2017-02-03,175.02903747558594
2017-02-06,175.25169372558594
2017-02-07,177.03317260742188
2017-02-08,176.21665954589844
2017-02-09,178.0723419189453
2017-02-10,178.0723419189453
2017-02-13,178.14657592773438
2017-02-14,176.21665954589844
2017-02-15,179.260009765625
2017-02-16,180.22496032714844
2017-02-17,180.7445526123047
2017-02-20,181.11570739746094
2017-02-21,182.9713592529297
2017-02-22,182.82293701171875
2017-02-23,181.9322052001953
2017-02-24,182.0064239501953
2017-02-27,180.8187713623047
2017-02-28,181.63528442382812
2017-03-01,182.6002197265625
2017-03-02,194.5509033203125
2017-03-03,193.2147979736328
2017-03-06,193.43748474121094
2017-03-07,191.87869262695312
2017-03-08,191.9529571533203
2017-03-09,191.28488159179688
2017-03-10,191.87869262695312
2017-03-13,192.6951904296875
2017-03-14,192.4725341796875
2017-03-15,191.43331909179688
2017-03-16,193.11996459960938
2017-03-17,194.19329833984375
2017-03-20,194.03997802734375
2017-03-21,191.74000549316406
2017-03-22,191.81666564941406
2017-03-23,193.65664672851562
2017-03-24,193.88662719726562
2017-03-27,193.88662719726562
2017-03-28,194.03997802734375
2017-03-29,195.8032684326172
2017-03-30,197.71987915039062
2017-03-31,196.10992431640625
2017-04-03,196.41659545898438
2017-04-04,197.0299072265625
2017-04-05,197.71987915039062
2017-04-06,196.87657165527344
2017-04-07,196.56991577148438
2017-04-10,196.10992431640625
2017-04-11,197.25990295410156
2017-04-12,197.6432342529297
2017-04-13,196.79991149902344
2017-04-18,193.8099822998047
2017-04-19,195.11326599121094
2017-04-20,193.96328735351562
2017-04-21,192.96665954589844
2017-04-24,195.49661254882812
2017-04-25,197.0299072265625
2017-04-26,197.6432342529297
2017-04-27,199.5598602294922
2017-04-28,199.5598602294922
2017-05-02,201.32318115234375
2017-05-03,203.23980712890625
2017-05-04,205.3864288330078
2017-05-05,206.15306091308594
2017-05-08,207.0730743408203
2017-05-09,208.9897003173828
2017-05-10,205.15643310546875
2017-05-11,205.00308227539062
2017-05-12,207.3797149658203
2017-05-15,206.6130828857422
2017-05-16,208.3763885498047
2017-05-17,206.22976684570312
2017-05-18,203.23980712890625
2017-05-19,204.69644165039062
2017-05-22,205.3864288330078
2017-05-23,205.3864288330078
2017-05-24,204.8497772216797
2017-05-26,204.3898162841797
2017-05-29,204.3131103515625
2017-05-30,204.46646118164062
2017-05-31,203.77647399902344
2017-06-01,203.00979614257812
2017-06-02,203.0864715576172
2017-06-06,191.96998596191406
2017-06-07,190.51336669921875
2017-06-08,189.74668884277344
2017-06-09,189.97671508789062
2017-06-12,191.356689453125
2017-06-13,192.19998168945312
2017-06-14,191.74000549316406
2017-06-15,193.11996459960938
2017-06-16,194.88328552246094
2017-06-19,195.8799285888672
2017-06-20,194.03997802734375
2017-06-21,193.5032958984375
2017-06-22,193.8099822998047
2017-06-23,193.8099822998047
2017-06-26,192.96665954589844
2017-06-27,193.19662475585938
2017-06-28,192.58331298828125
2017-06-29,189.28668212890625
2017-06-30,187.21676635742188
2017-07-03,188.90338134765625
2017-07-04,188.13671875
2017-07-05,187.4467315673828
2017-07-06,185.4534454345703
2017-07-07,184.380126953125
2017-07-10,184.91680908203125
2017-07-11,182.84681701660156
2017-07-12,186.6034393310547
2017-07-13,186.37342834472656
2017-07-14,188.5200653076172
2017-07-17,188.5967254638672
2017-07-18,186.45008850097656
2017-07-19,187.1400909423828
2017-07-20,188.06007385253906
2017-07-21,187.0634307861328
2017-07-24,185.9901123046875
2017-07-25,185.60679626464844
2017-07-26,185.83676147460938
2017-07-27,186.2200927734375
2017-07-28,185.91342163085938
2017-07-31,187.75341796875
2017-08-02,188.98004150390625
2017-08-03,189.28668212890625
2017-08-04,190.13002014160156
2017-08-07,189.6700439453125
2017-08-08,189.51670837402344
2017-08-09,187.75341796875
2017-08-10,186.2967529296875
2017-08-11,185.7601318359375
2017-08-14,187.37008666992188
2017-08-15,187.37008666992188
2017-08-16,187.90675354003906
2017-08-17,187.90675354003906
2017-08-18,185.07009887695312
2017-08-21,184.30348205566406
2017-08-22,186.2967529296875
2017-08-23,186.2200927734375
2017-08-24,185.91342163085938
2017-08-25,185.5301055908203
2017-08-28,185.4534454345703
2017-08-29,184.84011840820312
2017-08-30,184.91680908203125
2017-08-31,186.68008422851562
2017-09-01,187.21676635742188
2017-09-04,186.0667724609375
2017-09-05,185.7601318359375
2017-09-06,185.9901123046875
2017-09-07,186.98672485351562
2017-09-08,187.52340698242188
2017-09-11,185.14678955078125
2017-09-12,185.7601318359375
2017-09-13,186.2200927734375
2017-09-14,187.0634307861328
2017-09-15,186.45008850097656
2017-09-18,186.83343505859375
2017-09-19,187.6767578125
2017-09-20,189.36337280273438
2017-09-21,190.8966827392578
2017-09-22,190.13002014160156
2017-09-25,191.66334533691406
2017-09-26,189.21005249023438
2017-09-27,188.98004150390625
2017-09-28,189.36337280273438
2017-09-29,189.51670837402344
2017-10-02,191.96998596191406
2017-10-03,191.356689453125
2017-10-04,191.20333862304688
2017-10-05,189.90003967285156
2017-10-06,190.05335998535156
2017-10-09,189.51670837402344
2017-10-10,188.90338134765625
2017-10-11,188.5200653076172
2017-10-12,187.75341796875
2017-10-13,187.60008239746094
2017-10-16,186.83343505859375
2017-10-17,188.21339416503906
2017-10-18,187.2934112548828
2017-10-19,182.92349243164062
2017-10-20,179.7035369873047
2017-10-23,180.0868682861328
2017-10-24,179.0135498046875
2017-10-25,175.48695373535156
2017-10-26,176.17694091796875
2017-10-27,176.4069366455078
2017-10-30,175.94692993164062
2017-10-31,176.7135772705078
2017-11-01,177.5569305419922
2017-11-02,177.78689575195312
2017-11-03,178.40023803710938
2017-11-06,178.32357788085938
2017-11-07,176.943603515625
2017-11-08,177.020263671875
2017-11-09,175.48695373535156
2017-11-10,174.5669708251953
2017-11-13,175.02696228027344
2017-11-14,175.18028259277344
2017-11-15,174.64364624023438
2017-11-16,175.5635986328125
2017-11-17,176.4069366455078
2017-11-20,186.7567596435547
2017-11-21,187.0634307861328
2017-11-22,189.21005249023438
2017-11-23,189.28668212890625
2017-11-24,188.98004150390625
2017-11-27,188.44338989257812
2017-11-28,190.2067108154297
2017-11-29,189.97671508789062
2017-11-30,190.28335571289062
2017-12-01,190.2067108154297
2017-12-04,189.36337280273438
2017-12-05,187.90675354003906
2017-12-06,189.51670837402344
2017-12-07,185.7601318359375
2017-12-08,184.380126953125
2017-12-11,184.45680236816406
2017-12-12,185.30010986328125
2017-12-13,185.30010986328125
2017-12-14,185.30010986328125
2017-12-15,187.1400909423828
2017-12-18,188.5967254638672
2017-12-19,187.60008239746094
2017-12-20,187.0634307861328
2017-12-21,189.21005249023438
2017-12-22,188.82672119140625
2017-12-27,189.51670837402344
2017-12-28,189.6700439453125
2017-12-29,188.98004150390625
2018-01-03,192.5066680908203
2018-01-04,192.88999938964844
2018-01-05,193.34996032714844
2018-01-08,191.28001403808594
2018-01-09,191.510009765625
2018-01-10,189.51670837402344
2018-01-11,187.4467315673828
2018-01-12,188.44338989257812
2018-01-15,187.37008666992188
2018-01-16,180.93019104003906
2018-01-17,178.89857482910156
2018-01-18,178.7835693359375
2018-01-19,179.78021240234375
2018-01-22,180.77688598632812
2018-01-23,181.62017822265625
2018-01-24,179.78021240234375
2018-01-25,177.3269500732422
2018-01-26,177.44189453125
2018-01-29,176.7135772705078
2018-01-30,177.8252410888672
2018-01-31,175.9086151123047
2018-02-01,171.04037475585938
2018-02-02,171.84535217285156
2018-02-05,170.23538208007812
2018-02-06,167.0154266357422
2018-02-07,168.9703826904297
2018-02-08,166.70877075195312
2018-02-09,165.55880737304688
2018-02-12,167.85874938964844
2018-02-13,167.09210205078125
2018-02-14,170.6570281982422
2018-02-15,171.27035522460938
2018-02-16,172.88034057617188
2018-02-19,171.0786895751953
2018-02-20,171.65370178222656
2018-02-21,171.34703063964844
2018-02-22,171.19369506835938
2018-02-23,170.23538208007812
2018-02-26,171.19369506835938
2018-02-27,171.15536499023438
2018-02-28,168.1270751953125
2018-03-01,167.5904083251953
2018-03-02,166.9387664794922
2018-03-05,171.99868774414062
2018-03-06,172.49700927734375
2018-03-07,173.5703125
2018-03-08,175.3719482421875
2018-03-09,175.5635986328125
2018-03-12,176.17694091796875
2018-03-13,174.95030212402344
2018-03-14,174.98861694335938
2018-03-15,175.6648712158203
2018-03-16,175.0681915283203
2018-03-19,174.51129150390625
2018-03-20,174.55105590820312
2018-03-21,174.31239318847656
2018-03-22,172.16429138183594
2018-03-23,171.84608459472656
2018-03-26,170.57315063476562
2018-03-27,172.9996795654297
2018-03-28,175.82400512695312
2018-03-29,174.31239318847656
2018-04-03,171.6869659423828
2018-04-04,170.5333709716797
2018-04-05,173.87481689453125
2018-04-06,172.80078125
2018-04-09,173.07923889160156
2018-04-10,173.437255859375
2018-04-11,173.19854736328125
2018-04-12,173.8350372314453
2018-04-13,172.72120666503906
2018-04-16,172.28366088867188
2018-04-17,172.3234405517578
2018-04-18,172.28366088867188
2018-04-19,172.24388122558594
2018-04-20,171.567626953125
2018-04-23,173.11903381347656
2018-04-24,174.39193725585938
2018-04-25,173.23834228515625
2018-04-26,173.51681518554688
2018-04-27,173.87481689453125
2018-04-30,175.70468139648438
2018-05-02,177.93228149414062
2018-05-03,178.96653747558594
2018-05-04,179.64279174804688
2018-05-07,181.27374267578125
2018-05-08,179.563232421875
2018-05-09,179.80189514160156
2018-05-11,176.73890686035156
2018-05-14,178.84722900390625
2018-05-15,179.563232421875
2018-05-16,179.96102905273438
2018-05-17,178.2107391357422
2018-05-18,178.6483154296875
2018-05-22,178.13119506835938
2018-05-23,174.43173217773438
2018-05-24,174.2328338623047
2018-05-25,173.11903381347656
2018-05-28,173.03944396972656
2018-05-29,171.9654083251953
2018-05-30,170.2549285888672
2018-05-31,167.90794372558594
2018-06-01,171.8063201904297
2018-06-04,170.4140167236328
2018-06-05,167.23167419433594
2018-06-06,166.9532470703125
2018-06-07,167.0725860595703
2018-06-08,165.2427215576172
2018-06-11,166.7941131591797
2018-06-12,166.7941131591797
2018-06-13,166.67477416992188
2018-06-14,168.10682678222656
2018-06-15,168.5443878173828
2018-06-18,167.0725860595703
2018-06-19,167.90794372558594
2018-06-20,172.2041015625
2018-06-21,171.4482879638672
2018-06-22,174.90907287597656
2018-06-25,172.88035583496094
2018-06-26,173.03944396972656
2018-06-27,173.87481689453125
2018-06-28,172.80078125
2018-06-29,175.4659881591797
2018-07-02,174.2328338623047
2018-07-03,176.6991424560547
2018-07-04,178.330078125
2018-07-05,177.97206115722656
2018-07-06,178.13119506835938
2018-07-09,179.16543579101562
2018-07-10,179.0858917236328
2018-07-11,177.65383911132812
2018-07-12,183.34225463867188
2018-07-13,185.13232421875
2018-07-16,184.77432250976562
2018-07-17,184.5753936767578
2018-07-18,186.76327514648438
2018-07-19,184.53562927246094
2018-07-20,186.16656494140625
2018-07-23,185.5699005126953
2018-07-24,186.40525817871094
2018-07-25,189.58761596679688
2018-07-26,192.4517059326172
2018-07-27,193.72462463378906
2018-07-30,192.88925170898438
2018-07-31,193.36659240722656
2018-08-02,195.634033203125
2018-08-03,194.7589111328125
2018-08-06,194.0428466796875
2018-08-07,194.95779418945312
2018-08-08,192.80970764160156
2018-08-09,191.33787536621094
2018-08-10,189.82626342773438
2018-08-13,189.46826171875
2018-08-14,190.54226684570312
2018-08-15,188.75222778320312
2018-08-16,190.30361938476562
2018-08-17,190.90029907226562
2018-08-20,192.53123474121094
2018-08-21,193.2472686767578
2018-08-22,192.0538787841797
2018-08-23,192.0538787841797
2018-08-24,191.69589233398438
2018-08-27,192.7699432373047
2018-08-28,192.53123474121094
2018-08-29,192.80970764160156
2018-08-30,192.29257202148438
2018-08-31,191.57655334472656
2018-09-03,192.57102966308594
2018-09-04,191.4174346923828
2018-09-05,189.11026000976562
2018-09-06,187.20083618164062
2018-09-07,189.50804138183594
2018-09-10,190.78097534179688
2018-09-11,189.0704803466797
2018-09-12,190.94007873535156
2018-09-13,190.701416015625
2018-09-14,189.66712951660156
2018-09-17,188.59310913085938
2018-09-18,188.27490234375
2018-09-19,188.155517578125
2018-09-20,187.00193786621094
2018-09-21,187.08151245117188
2018-09-24,185.37100219726562
2018-09-25,187.8770751953125
2018-09-26,188.3544464111328
2018-09-27,189.22958374023438
2018-09-28,189.1500244140625
2018-10-01,190.26385498046875
2018-10-02,191.05941772460938
2018-10-03,193.764404296875
2018-10-04,193.88375854492188
2018-10-05,194.5202178955078
2018-10-08,194.3213348388672
2018-10-09,193.92352294921875
2018-10-10,194.0428466796875
2018-10-11,186.76327514648438
2018-10-12,187.3997344970703
2018-10-15,187.16107177734375
2018-10-16,191.3776397705078
2018-10-17,187.75775146484375
2018-10-18,189.78648376464844
2018-10-19,194.8782196044922
2018-10-22,194.40087890625
2018-10-23,193.52572631835938
2018-10-24,192.25279235839844
2018-10-25,186.2859344482422
2018-10-26,185.88812255859375
2018-10-29,186.40525817871094
2018-10-30,191.09921264648438
2018-10-31,194.99757385253906
2018-11-01,195.3157958984375
2018-11-02,192.69036865234375
2018-11-05,195.07711791992188
2018-11-06,194.36109924316406
2018-11-07,196.42958068847656
2018-11-08,198.25946044921875
2018-11-09,199.96995544433594
2018-11-12,198.5379180908203
2018-11-13,200.20864868164062
2018-11-14,197.94122314453125
2018-11-15,196.86717224121094
2018-11-16,199.13461303710938
2018-11-19,196.1113739013672
2018-11-20,196.9467315673828
2018-11-21,196.6682891845703
2018-11-22,195.3157958984375
2018-11-23,197.86167907714844
2018-11-26,199.13461303710938
2018-11-27,198.57769775390625
2018-11-28,200.80531311035156
2018-11-29,202.2373809814453
2018-11-30,206.13575744628906
2018-12-03,206.45396423339844
2018-12-04,205.89706420898438
2018-12-05,202.1180419921875
2018-12-06,196.74786376953125
2018-12-07,199.45281982421875
2018-12-10,196.7080841064453
2018-12-11,199.45281982421875
2018-12-12,203.86831665039062
2018-12-13,202.2373809814453
2018-12-14,198.8163604736328
2018-12-17,197.4638671875
2018-12-18,196.1113739013672
2018-12-19,194.00308227539062
2018-12-20,193.64508056640625
2018-12-21,193.64508056640625
2018-12-27,187.5190887451172
2018-12-28,193.64508056640625
2019-01-03,198.2992401123047
2019-01-04,199.69151306152344
2019-01-07,197.22518920898438
2019-01-08,200.8848876953125
2019-01-09,201.60089111328125
2019-01-10,203.66941833496094
2019-01-11,203.70921325683594
2019-01-14,201.6406707763672
2019-01-15,204.4650115966797
2019-01-16,204.50477600097656
2019-01-17,204.5843505859375
2019-01-18,205.57882690429688
2019-01-21,205.18101501464844
2019-01-22,204.4650115966797
2019-01-23,205.5390625
2019-01-24,203.51031494140625
2019-01-25,203.23184204101562
2019-01-28,201.95892333984375
2019-01-29,204.1467742919922
2019-01-30,204.78321838378906
2019-01-31,209.99432373046875
2019-02-01,209.238525390625
2019-02-04,211.5457000732422
2019-02-05,213.61422729492188
2019-02-06,213.49488830566406
2019-02-07,212.06283569335938
2019-02-08,213.49488830566406
2019-02-11,214.9269256591797
2019-02-12,216.63742065429688
2019-02-13,215.2053680419922
2019-02-14,215.36453247070312
2019-02-15,216.83633422851562
2019-02-18,217.43299865722656
2019-02-19,218.46725463867188
2019-02-20,220.1380157470703
2019-02-21,220.4164581298828
2019-02-22,220.5358123779297
2019-02-25,219.89932250976562
2019-02-26,221.8883056640625
2019-02-27,221.25184631347656
2019-02-28,220.61534118652344
2019-03-01,220.3369140625
2019-03-04,220.893798828125
2019-03-05,222.08717346191406
2019-03-06,223.2010040283203
2019-03-07,223.07786560058594
2019-03-08,221.5178680419922
2019-03-11,222.66734313964844
2019-03-12,221.76419067382812
2019-03-13,222.91363525390625
2019-03-14,225.04835510253906
2019-03-15,223.3241729736328
2019-03-18,222.13365173339844
2019-03-19,221.7230987548828
2019-03-20,221.92837524414062
2019-03-21,221.59996032714844
2019-03-22,220.98419189453125
2019-03-25,220.81996154785156
2019-03-26,224.06309509277344
2019-03-27,222.46206665039062
2019-03-28,223.07786560058594
2019-03-29,224.30943298339844
2019-04-01,225.7873077392578
2019-04-02,226.23887634277344
2019-04-03,225.04835510253906
2019-04-04,224.84307861328125
2019-04-05,224.96624755859375
2019-04-08,225.3357391357422
2019-04-09,225.7873077392578
2019-04-10,226.4441375732422
2019-04-11,223.7346649169922
2019-04-12,218.84945678710938
2019-04-15,220.86102294921875
2019-04-16,220.94313049316406
2019-04-17,218.64419555664062
2019-04-18,216.26316833496094
2019-04-23,220.0399932861328
2019-04-24,219.1779022216797
2019-04-25,217.16632080078125
2019-04-26,218.68528747558594
2019-04-29,218.8083953857422
2019-04-30,220.5325927734375
2019-05-02,219.79367065429688
2019-05-03,221.1073455810547
2019-05-06,220.0399932861328
2019-05-07,218.76736450195312
2019-05-08,218.72630310058594
2019-05-09,213.4716339111328
2019-05-10,211.87057495117188
2019-05-13,211.87057495117188
2019-05-14,211.95266723632812
2019-05-15,212.07583618164062
