Date,VALO.BA
2015-08-24,1.3039135932922363
2015-08-25,1.3039135932922363
2015-08-26,1.3039135932922363
2015-08-27,1.3039135932922363
2015-08-28,1.3039135932922363
2015-08-31,1.3039135932922363
2015-09-01,1.3039135932922363
2015-09-02,1.3039135932922363
2015-09-03,1.3039135932922363
2015-09-04,1.3039135932922363
2015-09-07,1.3039135932922363
2015-09-08,1.3039135932922363
2015-09-09,1.3039135932922363
2015-09-10,1.3039135932922363
2015-09-11,1.3039135932922363
2015-09-14,1.3039135932922363
2015-09-15,1.3039135932922363
2015-09-16,1.3039135932922363
2015-09-17,1.3039135932922363
2015-09-18,1.3039135932922363
2015-09-21,1.3039135932922363
2015-09-22,1.3039135932922363
2015-09-23,1.3039135932922363
2015-09-24,1.3039135932922363
2015-09-25,1.3039135932922363
2015-09-28,1.3039135932922363
2015-09-29,1.3039135932922363
2015-09-30,1.3039135932922363
2015-10-01,1.3039135932922363
2015-10-02,1.3039135932922363
2015-10-05,1.3039135932922363
2015-10-06,1.3039135932922363
2015-10-07,1.3039135932922363
2015-10-08,1.3039135932922363
2015-10-09,1.3039135932922363
2015-10-13,1.3039135932922363
2015-10-14,1.3039135932922363
2015-10-15,1.3039135932922363
2015-10-16,1.3039135932922363
2015-10-19,1.3039135932922363
2015-10-20,1.6002575159072876
2015-10-21,1.6002575159072876
2015-10-22,1.6002575159072876
2015-10-23,1.6298917531967163
2015-10-26,1.6298917531967163
2015-10-27,1.6298917531967163
2015-10-28,1.6298917531967163
2015-10-29,1.6298917531967163
2015-10-30,1.6298917531967163
2015-11-02,1.6298917531967163
2015-11-03,1.6298917531967163
2015-11-04,1.6298917531967163
2015-11-05,1.6298917531967163
2015-11-09,1.6298917531967163
2015-11-10,1.6298917531967163
2015-11-11,1.6298917531967163
2015-11-12,1.6298917531967163
2015-11-13,1.6298917531967163
2015-11-16,1.6298917531967163
2015-11-17,1.6298917531967163
2015-11-18,1.6298917531967163
2015-11-19,1.6298917531967163
2015-11-20,1.6298917531967163
2015-11-24,1.6298917531967163
2015-11-25,1.6298917531967163
2015-11-26,1.6298917531967163
2015-11-27,1.6298917531967163
2015-11-30,1.6298917531967163
2015-12-01,1.6298917531967163
2015-12-02,1.6298917531967163
2015-12-03,1.6298917531967163
2015-12-04,1.6298917531967163
2015-12-09,1.6298917531967163
2015-12-10,1.6298917531967163
2015-12-11,1.6298917531967163
2015-12-14,1.6298917531967163
2015-12-15,1.6298917531967163
2015-12-16,1.6298917531967163
2015-12-17,1.6298917531967163
2015-12-18,1.6298917531967163
2015-12-21,1.6298917531967163
2015-12-22,1.6298917531967163
2015-12-23,1.6298917531967163
2015-12-28,1.6298917531967163
2015-12-29,1.6298917531967163
2015-12-30,1.6298917531967163
2016-01-04,1.6298917531967163
2016-01-05,1.6298917531967163
2016-01-06,1.6298917531967163
2016-01-07,1.6298917531967163
2016-01-08,1.6298917531967163
2016-01-11,1.6298917531967163
2016-01-12,1.6298917531967163
2016-01-13,1.6298917531967163
2016-01-14,1.6298917531967163
2016-01-15,1.6298917531967163
2016-01-18,1.6298917531967163
2016-01-19,1.6298917531967163
2016-01-20,1.6298917531967163
2016-01-21,1.6298917531967163
2016-01-22,1.6298917531967163
2016-01-25,1.6298917531967163
2016-01-26,1.6298917531967163
2016-01-27,2.074408531188965
2016-01-28,2.074408531188965
2016-01-29,2.074408531188965
2016-02-01,2.074408531188965
2016-02-02,2.074408531188965
2016-02-03,2.074408531188965
2016-02-04,2.074408531188965
2016-02-05,2.074408531188965
2016-02-10,2.074408531188965
2016-02-11,2.074408531188965
2016-02-12,2.074408531188965
2016-02-15,2.074408531188965
2016-02-16,2.074408531188965
2016-02-17,2.074408531188965
2016-02-18,2.074408531188965
2016-02-19,2.074408531188965
2016-02-22,2.2225804328918457
2016-02-23,2.2225804328918457
2016-02-24,2.2225804328918457
2016-02-25,2.2225804328918457
2016-02-26,2.2225804328918457
2016-02-29,2.2225804328918457
2016-03-01,2.26562762260437
2016-03-02,2.26562762260437
2016-03-03,2.26562762260437
2016-03-04,2.26562762260437
2016-03-07,2.26562762260437
2016-03-08,2.26562762260437
2016-03-09,2.26562762260437
2016-03-10,2.26562762260437
2016-03-11,2.26562762260437
2016-03-14,2.26562762260437
2016-03-15,2.26562762260437
2016-03-16,2.26562762260437
2016-03-17,2.26562762260437
2016-03-18,2.26562762260437
2016-03-21,3.0208373069763184
2016-03-22,3.0208373069763184
2016-03-23,3.0208373069763184
2016-03-28,3.0208373069763184
2016-03-29,3.0208373069763184
2016-03-30,3.0208373069763184
2016-03-31,3.0208373069763184
2016-04-01,3.0208373069763184
2016-04-04,3.0208373069763184
2016-04-05,3.0208373069763184
2016-04-06,3.0208373069763184
2016-04-07,3.0208373069763184
2016-04-08,3.0208373069763184
2016-04-11,3.0208373069763184
2016-04-12,3.0208373069763184
2016-04-13,3.0208373069763184
2016-04-14,3.0208373069763184
2016-04-15,3.0208373069763184
2016-04-18,3.0208373069763184
2016-04-19,3.0208373069763184
2016-04-20,3.0208373069763184
2016-04-21,3.0208373069763184
2016-04-22,3.0208373069763184
2016-04-25,3.0208373069763184
2016-04-26,3.0208373069763184
2016-04-27,3.0208373069763184
2016-04-28,3.0208373069763184
2016-04-29,3.0208373069763184
2016-05-02,3.0208373069763184
2016-05-03,3.0208373069763184
2016-05-04,3.0208373069763184
2016-05-05,3.0208373069763184
2016-05-06,3.0208373069763184
2016-05-09,3.0208373069763184
2016-05-10,3.0208373069763184
2016-05-11,3.0208373069763184
2016-05-12,3.0208373069763184
2016-05-13,3.0208373069763184
2016-05-16,3.0208373069763184
2016-05-17,3.0208373069763184
2016-05-18,3.0208373069763184
2016-05-19,3.0208373069763184
2016-05-20,3.0208373069763184
2016-05-23,3.0208373069763184
2016-05-24,3.0208373069763184
2016-05-26,3.0208373069763184
2016-05-27,3.0208373069763184
2016-05-30,3.0208373069763184
2016-05-31,3.0208373069763184
2016-06-01,3.0208373069763184
2016-06-02,3.0208373069763184
2016-06-03,3.028388023376465
2016-06-06,3.028388023376465
2016-06-07,3.028388023376465
2016-06-08,3.028388023376465
2016-06-09,3.1567745208740234
2016-06-10,3.1567745208740234
2016-06-13,3.1567745208740234
2016-06-14,3.1567745208740234
2016-06-15,3.1567745208740234
2016-06-16,3.1567745208740234
2016-06-21,3.1567745208740234
2016-06-22,3.1567745208740234
2016-06-23,3.1567745208740234
2016-06-24,3.1567745208740234
2016-06-27,3.1567745208740234
2016-06-28,3.1567745208740234
2016-06-29,3.1567745208740234
2016-06-30,3.1567745208740234
2016-07-01,3.1567745208740234
2016-07-04,3.1567745208740234
2016-07-05,3.1567745208740234
2016-07-06,3.1567745208740234
2016-07-07,3.1567745208740234
2016-07-11,3.1567745208740234
2016-07-12,3.1567745208740234
2016-07-13,3.1567745208740234
2016-07-14,3.1567745208740234
2016-07-15,3.1567745208740234
2016-07-18,3.1567745208740234
2016-07-19,3.1567745208740234
2016-07-20,3.1567745208740234
2016-07-21,3.1567745208740234
2016-07-22,3.1567745208740234
2016-07-25,3.1567745208740234
2016-07-26,3.1567745208740234
2016-07-27,3.1567745208740234
2016-07-28,3.1567745208740234
2016-07-29,3.1567745208740234
2016-08-01,3.1567745208740234
2016-08-02,3.1567745208740234
2016-08-03,3.1567745208740234
2016-08-04,3.1567745208740234
2016-08-05,3.1567745208740234
2016-08-08,3.1567745208740234
2016-08-09,3.1567745208740234
2016-08-10,3.1567745208740234
2016-08-11,3.1567745208740234
2016-08-12,3.1567745208740234
2016-08-16,3.1567745208740234
2016-08-17,3.1567745208740234
2016-08-18,3.1567745208740234
2016-08-19,3.1567745208740234
2016-08-22,3.1567745208740234
2016-08-23,3.1567745208740234
2016-08-24,3.1567745208740234
2016-08-25,3.1567745208740234
2016-08-26,3.1567745208740234
2016-08-29,3.1567745208740234
2016-08-30,3.1567745208740234
2016-08-31,3.1567745208740234
2016-09-01,3.1567745208740234
2016-09-02,3.1567745208740234
2016-09-05,3.2540857791900635
2016-09-06,3.2540857791900635
2016-09-07,3.2540857791900635
2016-09-08,3.2540857791900635
2016-09-09,3.2540857791900635
2016-09-12,3.2540857791900635
2016-09-13,3.2540857791900635
2016-09-14,3.2540857791900635
