Date,HEIA.AS
2016-06-22,68.70140075683594
2016-06-23,69.12669372558594
2016-06-24,67.7912826538086
2016-06-27,67.0768051147461
2016-06-28,67.83380889892578
2016-06-29,69.15220642089844
2016-06-30,70.40258026123047
2016-07-01,71.20213317871094
2016-07-04,71.00648498535156
2016-07-05,70.92142486572266
2016-07-06,69.7816390991211
2016-07-07,69.93475341796875
2016-07-08,70.41959381103516
2016-07-11,70.83638000488281
2016-07-12,70.57270050048828
2016-07-13,70.58119201660156
2016-07-14,70.64923858642578
2016-07-15,70.53866577148438
2016-07-18,70.5131607055664
2016-07-19,70.26647186279297
2016-07-20,70.53866577148438
2016-07-21,70.59822082519531
2016-07-22,71.5678482055664
2016-07-25,71.4657974243164
2016-07-26,71.81453704833984
2016-07-27,71.27867126464844
2016-07-28,71.44029235839844
2016-07-29,71.82305145263672
2016-08-01,69.17774963378906
2016-08-02,68.5398178100586
2016-08-03,68.56547546386719
2016-08-04,68.53124237060547
2016-08-05,68.93360900878906
2016-08-08,68.65966033935547
2016-08-09,68.63396453857422
2016-08-10,69.0020980834961
2016-08-11,69.2503662109375
2016-08-12,68.8394546508789
2016-08-15,69.42159271240234
2016-08-16,68.4199447631836
2016-08-17,68.1973648071289
2016-08-18,67.57239532470703
2016-08-19,67.77786254882812
2016-08-22,68.0689468383789
2016-08-23,67.74362182617188
2016-08-24,67.37549591064453
2016-08-25,67.56383514404297
2016-08-26,67.77786254882812
2016-08-29,68.0860595703125
2016-08-30,69.044921875
2016-08-31,68.57404327392578
2016-09-01,67.56383514404297
2016-09-02,69.54145050048828
2016-09-05,69.41304016113281
2016-09-06,69.07916259765625
2016-09-07,69.1134033203125
2016-09-08,68.7110366821289
2016-09-09,67.19569396972656
2016-09-12,67.07586669921875
2016-09-13,66.75910186767578
2016-09-14,66.84471893310547
2016-09-15,66.70771789550781
2016-09-16,66.22832489013672
2016-09-19,66.69918060302734
2016-09-20,66.82757568359375
2016-09-21,66.76765441894531
2016-09-22,68.12033081054688
2016-09-23,67.76074981689453
2016-09-26,66.68205261230469
2016-09-27,67.4525375366211
2016-09-28,67.59807586669922
2016-09-29,66.54508209228516
2016-09-30,67.04161834716797
2016-10-03,68.79663848876953
2016-10-04,69.044921875
2016-10-05,67.68370056152344
2016-10-06,67.15290832519531
2016-10-07,66.11705017089844
2016-10-10,66.7162857055664
2016-10-11,67.40117645263672
2016-10-12,66.35673522949219
2016-10-13,66.13414001464844
2016-10-14,67.09297943115234
2016-10-17,66.79334259033203
2016-10-18,67.37549591064453
2016-10-19,67.40117645263672
2016-10-20,67.76930236816406
2016-10-21,68.1973648071289
2016-10-24,67.77786254882812
2016-10-25,67.63233184814453
2016-10-26,65.20955657958984
2016-10-27,65.29518127441406
2016-10-28,65.05545043945312
2016-10-31,64.25071716308594
2016-11-01,63.89113998413086
2016-11-02,63.65143585205078
2016-11-03,62.68403625488281
2016-11-04,62.367271423339844
2016-11-07,62.3844108581543
2016-11-08,63.07783889770508
2016-11-09,61.70808029174805
2016-11-10,60.9632568359375
2016-11-11,60.73211669921875
2016-11-14,59.28530502319336
2016-11-15,60.26126480102539
2016-11-16,60.63794708251953
2016-11-17,60.68931579589844
2016-11-18,60.86910629272461
2016-11-21,60.63794708251953
2016-11-22,60.74067687988281
2016-11-23,60.46672058105469
2016-11-24,60.74067687988281
2016-11-25,61.59679412841797
2016-11-28,61.18585205078125
2016-11-29,60.88622283935547
2016-11-30,60.54377746582031
2016-12-01,58.377830505371094
2016-12-02,58.25798034667969
2016-12-05,58.189491271972656
2016-12-06,58.71172332763672
2016-12-07,58.84013748168945
2016-12-08,58.934303283691406
2016-12-09,59.935943603515625
2016-12-12,59.97018814086914
2016-12-13,60.672210693359375
2016-12-14,60.66364288330078
2016-12-15,60.21845245361328
2016-12-16,60.48386001586914
2016-12-19,60.98893356323242
2016-12-20,61.31428146362305
2016-12-21,61.0232048034668
2016-12-22,60.79205322265625
2016-12-23,60.851966857910156
2016-12-27,61.074554443359375
2016-12-28,60.8262939453125
2016-12-29,61.03175354003906
2016-12-30,61.006072998046875
2017-01-02,61.040321350097656
2017-01-03,60.971839904785156
2017-01-04,61.05744171142578
2017-01-05,61.0232048034668
2017-01-06,60.79205322265625
2017-01-09,61.006072998046875
2017-01-10,60.76636505126953
2017-01-11,60.500972747802734
2017-01-12,59.995872497558594
2017-01-13,60.244136810302734
2017-01-16,60.35543441772461
2017-01-17,59.619178771972656
2017-01-18,60.35543441772461
2017-01-19,60.49242401123047
2017-01-20,60.9547119140625
2017-01-23,60.81773376464844
2017-01-24,60.68074417114258
2017-01-25,60.43247985839844
2017-01-26,60.5694694519043
2017-01-27,60.12427520751953
2017-01-30,59.593502044677734
2017-01-31,59.2681884765625
2017-02-01,59.867454528808594
2017-02-02,60.36399841308594
2017-02-03,61.59679412841797
2017-02-06,61.03175354003906
2017-02-07,62.29878616333008
2017-02-08,63.05216598510742
2017-02-09,63.0949821472168
2017-02-10,63.069297790527344
2017-02-13,63.06074523925781
2017-02-14,62.452880859375
2017-02-15,64.74725341796875
2017-02-16,65.1068115234375
2017-02-17,65.83451843261719
2017-02-20,65.83451843261719
2017-02-21,66.75054168701172
2017-02-22,66.63923645019531
2017-02-23,66.587890625
2017-02-24,66.5279541015625
2017-02-27,66.7162857055664
2017-02-28,66.69061279296875
2017-03-01,67.15290832519531
2017-03-02,67.11865997314453
2017-03-03,66.95599365234375
2017-03-06,66.86181640625
2017-03-07,66.450927734375
2017-03-08,66.49371337890625
2017-03-09,66.81903076171875
2017-03-10,66.7762222290039
2017-03-13,66.724853515625
2017-03-14,67.05873107910156
2017-03-15,67.0330581665039
2017-03-16,67.52104187011719
2017-03-17,68.37715148925781
2017-03-20,68.18023681640625
2017-03-21,68.34291076660156
2017-03-22,67.95764923095703
2017-03-23,67.6066665649414
2017-03-24,67.0330581665039
2017-03-27,67.86348724365234
2017-03-28,67.59807586669922
2017-03-29,67.79498291015625
2017-03-30,68.01756286621094
2017-03-31,68.31721496582031
2017-04-03,68.4199447631836
2017-04-04,68.48844146728516
2017-04-05,68.63396453857422
2017-04-06,68.70246124267578
2017-04-07,68.5911636352539
2017-04-10,69.1904525756836
2017-04-11,69.38734436035156
2017-04-12,69.77259063720703
2017-04-13,69.47296142578125
2017-04-18,68.93360900878906
2017-04-19,69.72978973388672
2017-04-20,69.8410873413086
2017-04-21,70.1407241821289
2017-04-24,71.21302795410156
2017-04-25,71.08330535888672
2017-04-26,71.57621765136719
2017-04-27,71.34274291992188
2017-04-28,70.78063201904297
2017-05-02,72.06913757324219
2017-05-03,71.81837463378906
2017-05-04,72.95985412597656
2017-05-05,72.99443054199219
2017-05-08,73.32304382324219
2017-05-09,73.81594848632812
2017-05-10,73.39221954345703
2017-05-11,73.73812866210938
2017-05-12,74.16185760498047
2017-05-15,73.98026275634766
2017-05-16,74.73259735107422
2017-05-17,74.60289001464844
2017-05-18,74.265625
2017-05-19,74.58557891845703
2017-05-22,75.06121826171875
2017-05-23,75.2341537475586
2017-05-24,75.40711212158203
2017-05-25,75.77030944824219
2017-05-26,75.49358367919922
2017-05-29,75.26009368896484
2017-05-30,75.12174987792969
2017-05-31,75.81353759765625
2017-06-01,76.01244354248047
2017-06-02,76.20269775390625
2017-06-05,76.02973175048828
2017-06-06,76.2718734741211
2017-06-07,76.44482421875
2017-06-08,75.51087188720703
2017-06-09,75.46764373779297
2017-06-12,74.88825225830078
2017-06-13,74.74989318847656
2017-06-14,75.06121826171875
2017-06-15,75.06121826171875
2017-06-16,75.71842193603516
2017-06-19,76.00379943847656
2017-06-20,76.41024780273438
2017-06-21,75.99516296386719
2017-06-22,75.98648834228516
2017-06-23,74.58557891845703
2017-06-26,75.38981628417969
2017-06-27,75.27740478515625
2017-06-28,74.27427673339844
2017-06-29,73.25383758544922
2017-06-30,73.6170654296875
2017-07-03,74.44722747802734
2017-07-04,74.04078674316406
2017-07-05,74.13592529296875
2017-07-06,73.34032440185547
2017-07-07,73.27114868164062
2017-07-10,73.67759704589844
2017-07-11,73.28844451904297
2017-07-12,74.1186294555664
2017-07-13,74.32616424560547
2017-07-14,74.96610260009766
2017-07-17,75.2341537475586
2017-07-18,75.13903045654297
2017-07-19,75.9432601928711
2017-07-20,76.10755920410156
2017-07-21,75.97785949707031
2017-07-24,75.3033447265625
2017-07-25,75.43305969238281
2017-07-26,76.36699676513672
2017-07-27,77.13662719726562
2017-07-28,76.40157318115234
2017-07-31,76.24592590332031
2017-08-01,75.42440795898438
2017-08-02,75.71156311035156
2017-08-03,76.02482604980469
2017-08-04,76.77312469482422
2017-08-07,76.65130615234375
2017-08-08,76.79924774169922
2017-08-09,75.99871063232422
2017-08-10,75.82469177246094
2017-08-11,75.38961791992188
2017-08-14,75.84207916259766
2017-08-15,76.05091857910156
2017-08-16,76.46859741210938
2017-08-17,76.32067108154297
2017-08-18,75.57233428955078
2017-08-21,75.28519439697266
2017-08-22,75.86819458007812
2017-08-23,75.89429473876953
2017-08-24,75.6767349243164
2017-08-25,75.59844207763672
2017-08-28,75.18077850341797
2017-08-29,74.91971588134766
2017-08-30,75.65933990478516
2017-08-31,76.68611907958984
2017-09-01,76.58171081542969
2017-09-04,76.18142700195312
2017-09-05,75.8855972290039
2017-09-06,76.02482604980469
2017-09-07,76.06831359863281
2017-09-08,76.51210021972656
2017-09-11,77.20821380615234
2017-09-12,76.99068450927734
2017-09-13,77.13859558105469
2017-09-14,77.02548217773438
2017-09-15,76.25975036621094
2017-09-18,76.21623229980469
2017-09-19,73.34476470947266
2017-09-20,73.5274887084961
2017-09-21,72.93579864501953
2017-09-22,72.83135986328125
2017-09-25,72.94448852539062
2017-09-26,72.8748550415039
2017-09-27,72.14395141601562
2017-09-28,72.2831802368164
2017-09-29,72.78785705566406
2017-10-02,73.42306518554688
2017-10-03,73.26641845703125
2017-10-04,73.35344696044922
2017-10-05,73.70150756835938
2017-10-06,73.5274887084961
2017-10-09,74.12788391113281
2017-10-10,74.3193130493164
2017-10-11,74.70219421386719
2017-10-12,74.46723937988281
2017-10-13,74.6238784790039
2017-10-16,74.7630844116211
2017-10-17,74.5716781616211
2017-10-18,75.20687866210938
2017-10-19,75.07634735107422
2017-10-20,75.02413940429688
2017-10-23,74.68479919433594
2017-10-24,73.93647766113281
2017-10-25,71.43912506103516
2017-10-26,71.67408752441406
2017-10-27,72.5094223022461
2017-10-30,72.39628601074219
2017-10-31,72.79656982421875
2017-11-01,73.0228042602539
2017-11-02,72.95318603515625
2017-11-03,73.78852844238281
2017-11-06,73.50138854980469
2017-11-07,72.98799896240234
2017-11-08,73.85814666748047
2017-11-09,74.2322998046875
2017-11-10,73.78852844238281
2017-11-13,73.84944152832031
2017-11-14,73.71893310546875
2017-11-15,73.10980987548828
2017-11-16,73.01410675048828
2017-11-17,72.95318603515625
2017-11-20,73.12721252441406
2017-11-21,73.54489135742188
2017-11-22,73.84944152832031
2017-11-23,74.2671127319336
2017-11-24,74.3280258178711
2017-11-27,73.68409729003906
2017-11-28,74.49334716796875
2017-11-29,74.38892364501953
2017-11-30,74.47595977783203
2017-12-01,73.87554168701172
2017-12-04,74.53685760498047
2017-12-05,74.94583129882812
2017-12-06,75.11985778808594
2017-12-07,74.94583129882812
2017-12-08,74.46723937988281
2017-12-11,74.03218078613281
2017-12-12,75.14594268798828
2017-12-13,74.6934814453125
2017-12-14,74.82400512695312
2017-12-15,75.17205810546875
2017-12-18,76.32067108154297
2017-12-19,77.06897735595703
2017-12-20,76.05091857910156
2017-12-21,76.15532684326172
2017-12-22,76.31195068359375
2017-12-27,76.45118713378906
2017-12-28,75.9291000366211
2017-12-29,75.64195251464844
2018-01-02,75.00672912597656
2018-01-03,75.58103942871094
2018-01-04,75.89429473876953
2018-01-05,76.86885833740234
2018-01-08,76.79924774169922
2018-01-09,78.12186431884766
2018-01-10,76.60780334472656
2018-01-11,76.43376159667969
2018-01-12,76.5033950805664
2018-01-15,76.19012451171875
2018-01-16,75.72026062011719
2018-01-17,76.13793182373047
2018-01-18,76.66001892089844
2018-01-19,77.21691131591797
2018-01-22,77.37353515625
2018-01-23,78.174072265625
2018-01-24,77.72161102294922
2018-01-25,77.7738037109375
2018-01-26,78.64395904541016
2018-01-29,78.26110076904297
2018-01-30,78.19149017333984
2018-01-31,78.80059051513672
2018-02-01,79.20084381103516
2018-02-02,78.57433319091797
2018-02-05,76.81664276123047
2018-02-06,74.5020523071289
2018-02-07,74.6934814453125
2018-02-08,73.35344696044922
2018-02-09,72.95318603515625
2018-02-12,71.47392272949219
2018-02-13,72.04824829101562
2018-02-14,73.16203308105469
2018-02-15,73.59709930419922
2018-02-16,74.79789733886719
2018-02-19,74.27581787109375
2018-02-20,73.96257019042969
2018-02-21,73.96257019042969
2018-02-22,73.5796890258789
2018-02-23,74.04956817626953
2018-02-26,74.91971588134766
2018-02-27,74.41503143310547
2018-02-28,74.43244171142578
2018-03-01,74.38024139404297
2018-03-02,73.35344696044922
2018-03-05,74.24102020263672
2018-03-06,73.64933013916016
2018-03-07,74.22359466552734
2018-03-08,76.20753479003906
2018-03-09,76.1727294921875
2018-03-12,76.32937622070312
2018-03-13,75.28519439697266
2018-03-14,75.58103942871094
2018-03-15,76.10311889648438
2018-03-16,75.14594268798828
2018-03-19,74.41503143310547
2018-03-20,74.9371337890625
2018-03-21,74.24102020263672
2018-03-22,74.48465728759766
2018-03-23,73.80592346191406
2018-03-26,74.11917877197266
2018-03-27,74.08438110351562
2018-03-28,75.56362915039062
2018-03-29,75.96389770507812
2018-04-03,75.33739471435547
2018-04-04,76.27716064453125
2018-04-05,77.7389907836914
2018-04-06,78.48731231689453
2018-04-09,78.40032958984375
2018-04-10,78.3829116821289
2018-04-11,78.26110076904297
2018-04-12,77.39095306396484
2018-04-13,77.53015899658203
2018-04-16,77.1299057006836
2018-04-17,78.01746368408203
2018-04-18,76.86885833740234
2018-04-19,77.0428695678711
2018-04-20,77.06029510498047
2018-04-23,76.2072982788086
2018-04-24,75.6796646118164
2018-04-25,75.59172058105469
2018-04-26,76.50627899169922
2018-04-27,76.87561798095703
2018-04-30,76.77009582519531
2018-05-02,76.45353698730469
2018-05-03,75.97866821289062
2018-05-04,76.15451049804688
2018-05-07,76.3831558227539
2018-05-08,77.13944244384766
2018-05-09,77.19219970703125
2018-05-10,77.05150604248047
2018-05-11,76.89319610595703
2018-05-14,76.92840576171875
2018-05-15,76.6645736694336
2018-05-16,76.1897201538086
2018-05-17,75.4862060546875
2018-05-18,75.4686050415039
2018-05-21,75.4862060546875
2018-05-22,75.41583251953125
2018-05-23,75.83794403076172
2018-05-24,76.0138168334961
2018-05-25,77.06908416748047
2018-05-28,77.5791244506836
2018-05-29,76.48869323730469
2018-05-30,76.10176086425781
2018-05-31,75.3103256225586
2018-06-01,75.15202331542969
2018-06-04,77.2801284790039
2018-06-05,76.62938690185547
2018-06-06,75.16963195800781
2018-06-07,74.71235656738281
2018-06-08,75.1168441772461
2018-06-11,76.17210388183594
2018-06-12,76.8580322265625
2018-06-13,77.36807250976562
2018-06-14,77.40325164794922
2018-06-15,77.91329956054688
2018-06-18,76.24244689941406
2018-06-19,75.34550476074219
2018-06-20,75.66207122802734
2018-06-21,75.13445281982422
2018-06-22,76.13694763183594
2018-06-25,75.41583251953125
2018-06-26,75.27513885498047
2018-06-27,75.18720245361328
2018-06-28,75.16963195800781
2018-06-29,75.64447784423828
2018-07-02,75.27513885498047
2018-07-03,76.62938690185547
2018-07-04,76.89319610595703
2018-07-05,76.6645736694336
2018-07-06,77.05150604248047
2018-07-09,77.2801284790039
2018-07-10,77.15702819824219
2018-07-11,77.68464660644531
2018-07-12,78.75749969482422
2018-07-13,79.42581939697266
2018-07-16,80.0238037109375
2018-07-17,79.63687133789062
2018-07-18,80.7448959350586
2018-07-19,80.79765319824219
2018-07-20,82.2574462890625
2018-07-23,80.92076110839844
2018-07-24,80.39315795898438
2018-07-25,81.18460083007812
2018-07-26,80.60420989990234
2018-07-27,81.21976470947266
2018-07-30,76.94597625732422
2018-07-31,76.10176086425781
2018-08-01,76.8543701171875
2018-08-02,76.8897705078125
2018-08-03,78.6606216430664
2018-08-06,78.4835433959961
2018-08-07,78.09396362304688
2018-08-08,78.05854797363281
2018-08-09,77.91688537597656
2018-08-10,77.27935028076172
2018-08-13,77.1022720336914
2018-08-14,77.22625732421875
2018-08-15,76.5356216430664
2018-08-16,76.94290924072266
2018-08-17,76.14602661132812
2018-08-20,76.71270751953125
2018-08-21,76.19915771484375
2018-08-22,76.18144989013672
2018-08-23,76.18144989013672
2018-08-24,75.96894836425781
2018-08-27,76.05748748779297
2018-08-28,75.72102355957031
2018-08-29,76.03977966308594
2018-08-30,75.91581726074219
2018-08-31,75.38458251953125
2018-09-03,75.68562316894531
2018-09-04,75.82728576660156
2018-09-05,73.82621002197266
2018-09-06,73.27727508544922
2018-09-07,73.80851745605469
2018-09-10,73.77311706542969
2018-09-11,72.71061706542969
2018-09-12,72.81686401367188
2018-09-13,72.6220703125
2018-09-14,73.06477355957031
2018-09-17,72.69290161132812
2018-09-18,72.48040771484375
2018-09-19,71.77206420898438
2018-09-20,72.07310485839844
2018-09-21,72.83456420898438
2018-09-24,72.49810028076172
2018-09-25,72.26790618896484
2018-09-26,72.35643768310547
2018-09-27,72.3033218383789
2018-09-28,71.5064468383789
2018-10-01,71.93144226074219
2018-10-02,71.48873138427734
2018-10-03,71.91373443603516
2018-10-04,70.16060638427734
2018-10-05,69.80643463134766
2018-10-08,69.06267547607422
2018-10-09,69.32831573486328
2018-10-10,68.23038482666016
2018-10-11,66.91996002197266
2018-10-12,67.2918472290039
2018-10-15,67.27413940429688
2018-10-16,68.72623443603516
2018-10-17,67.96475982666016
2018-10-18,69.50537872314453
2018-10-19,70.65643310546875
2018-10-22,70.47935485839844
2018-10-23,69.43456268310547
2018-10-24,69.02727508544922
2018-10-25,69.02727508544922
2018-10-26,68.83248138427734
2018-10-29,70.07205200195312
2018-10-30,69.4168472290039
2018-10-31,70.47935485839844
2018-11-01,70.798095703125
2018-11-02,70.30227661132812
2018-11-05,70.69184875488281
2018-11-06,70.01893615722656
2018-11-07,70.30227661132812
2018-11-08,69.94811248779297
2018-11-09,70.39081573486328
2018-11-12,70.55017852783203
2018-11-13,70.83350372314453
2018-11-14,70.90435028076172
2018-11-15,70.70955657958984
2018-11-16,70.88664245605469
2018-11-19,71.16996765136719
2018-11-20,70.7626724243164
2018-11-21,71.48873138427734
2018-11-22,71.0814208984375
2018-11-23,71.5064468383789
2018-11-26,72.055419921875
2018-11-27,72.28561401367188
2018-11-28,71.20538330078125
2018-11-29,70.58560180664062
2018-11-30,71.55956268310547
2018-12-03,70.30227661132812
2018-12-04,71.86060333251953
2018-12-05,71.54186248779297
2018-12-06,69.1689224243164
2018-12-07,69.55852508544922
2018-12-10,68.74393463134766
2018-12-11,70.14289093017578
2018-12-12,71.2939224243164
2018-12-13,71.66581726074219
2018-12-14,71.11685943603516
2018-12-17,69.94811248779297
2018-12-18,69.4876937866211
2018-12-19,70.92205810546875
2018-12-20,70.58560180664062
2018-12-21,68.92100524902344
2018-12-24,67.62831115722656
2018-12-27,67.13247680664062
2018-12-28,67.75225830078125
2018-12-31,68.35433959960938
2019-01-02,67.98246002197266
2019-01-03,67.2918472290039
2019-01-04,68.83248138427734
2019-01-07,67.07933807373047
2019-01-08,67.53976440429688
2019-01-09,67.3626708984375
2019-01-10,68.28352355957031
2019-01-11,68.6199722290039
2019-01-14,66.47726440429688
2019-01-15,67.71684265136719
2019-01-16,66.51266479492188
2019-01-17,66.84912109375
2019-01-18,67.1147689819336
2019-01-21,67.25642395019531
2019-01-22,67.2918472290039
2019-01-23,67.46891021728516
2019-01-24,67.6460189819336
2019-01-25,67.06163024902344
2019-01-28,66.99081420898438
2019-01-29,68.21266174316406
2019-01-30,68.9918441772461
2019-01-31,69.39913177490234
2019-02-01,70.12517547607422
2019-02-04,70.5147705078125
2019-02-05,71.52413940429688
2019-02-06,71.18769073486328
2019-02-07,70.55017852783203
2019-02-08,71.20538330078125
2019-02-11,71.94915771484375
2019-02-12,72.03766632080078
2019-02-13,76.35852813720703
2019-02-14,77.22625732421875
2019-02-15,77.58041381835938
2019-02-18,77.66896057128906
2019-02-19,77.7220687866211
2019-02-20,77.84603881835938
2019-02-21,78.02311706542969
2019-02-22,77.9345703125
2019-02-25,77.81061553955078
2019-02-26,77.98771667480469
2019-02-27,77.7043685913086
2019-02-28,78.4481201171875
2019-03-01,79.58145904541016
2019-03-04,78.94396209716797
2019-03-05,79.33353424072266
2019-03-06,79.74083709716797
2019-03-07,80.13041687011719
2019-03-08,80.21895599365234
2019-03-11,80.50228881835938
2019-03-12,80.39603424072266
2019-03-13,80.57312774658203
2019-03-14,81.44083404541016
2019-03-15,82.43251037597656
2019-03-18,81.5647964477539
2019-03-19,81.65333557128906
2019-03-20,81.95437622070312
2019-03-21,82.6095962524414
2019-03-22,82.11376190185547
2019-03-25,81.86583709716797
2019-03-26,82.87521362304688
2019-03-27,82.71582794189453
2019-03-28,83.17626190185547
2019-03-29,83.30022430419922
2019-04-01,82.64500427246094
2019-04-02,83.83147430419922
2019-04-03,83.79606628417969
2019-04-04,84.32730865478516
2019-04-05,84.04398345947266
2019-04-08,83.9908447265625
2019-04-09,83.67210388183594
2019-04-10,83.84917449951172
2019-04-11,83.53043365478516
2019-04-12,83.28250122070312
