Date,INDUSINDBK.NS
2016-06-20,1043.5596923828125
2016-06-21,1031.3609619140625
2016-06-22,1031.5972900390625
2016-06-23,1047.64501953125
2016-06-24,1040.5233154296875
2016-06-27,1025.3302001953125
2016-06-28,1029.9830322265625
2016-06-29,1045.745849609375
2016-06-30,1055.52587890625
2016-07-01,1066.683349609375
2016-07-04,1051.727783203125
2016-07-05,1051.2530517578125
2016-07-07,1049.6387939453125
2016-07-08,1069.8643798828125
2016-07-11,1067.727783203125
2016-07-12,1068.4400634765625
2016-07-13,1048.689453125
2016-07-14,1057.89990234375
2016-07-15,1069.95947265625
2016-07-18,1073.8526611328125
2016-07-19,1051.30078125
2016-07-20,1062.078125
2016-07-21,1079.3126220703125
2016-07-22,1081.401611328125
2016-07-25,1098.018798828125
2016-07-26,1098.11376953125
2016-07-27,1118.861572265625
2016-07-28,1109.3658447265625
2016-07-29,1116.34521484375
2016-08-01,1139.9892578125
2016-08-02,1132.72509765625
2016-08-03,1118.9564208984375
2016-08-04,1107.4669189453125
2016-08-05,1124.8436279296875
2016-08-08,1132.2501220703125
2016-08-09,1126.410400390625
2016-08-10,1099.680419921875
2016-08-11,1105.710205078125
2016-08-12,1114.588623046875
2016-08-16,1099.9178466796875
2016-08-17,1095.3599853515625
2016-08-18,1134.33935546875
2016-08-19,1128.214599609375
2016-08-22,1126.8853759765625
2016-08-23,1129.211669921875
2016-08-24,1123.0870361328125
2016-08-25,1122.42236328125
2016-08-26,1104.8555908203125
2016-08-29,1097.2591552734375
2016-08-30,1101.5797119140625
2016-08-31,1126.3629150390625
2016-09-01,1124.4638671875
2016-09-02,1132.0128173828125
2016-09-06,1165.057373046875
2016-09-07,1155.6568603515625
2016-09-08,1158.078125
2016-09-09,1156.2264404296875
2016-09-12,1135.4786376953125
2016-09-14,1129.6865234375
2016-09-15,1121.567626953125
2016-09-16,1110.6478271484375
2016-09-19,1144.3095703125
2016-09-20,1124.558837890625
2016-09-21,1125.2235107421875
2016-09-22,1158.078125
2016-09-23,1159.2177734375
2016-09-26,1141.0335693359375
2016-09-27,1147.6331787109375
2016-09-28,1160.404541015625
2016-09-29,1137.42529296875
2016-09-30,1135.62109375
2016-10-03,1170.7071533203125
2016-10-04,1162.541259765625
2016-10-05,1154.564697265625
2016-10-06,1160.49951171875
2016-10-07,1159.2652587890625
2016-10-10,1159.455078125
2016-10-13,1154.9920654296875
2016-10-14,1157.176025390625
2016-10-17,1148.0128173828125
2016-10-18,1149.6744384765625
2016-10-19,1150.1968994140625
2016-10-20,1145.924072265625
2016-10-21,1162.541259765625
2016-10-24,1154.9920654296875
2016-10-25,1148.2977294921875
2016-10-26,1141.2711181640625
2016-10-27,1119.57373046875
2016-10-28,1139.2769775390625
2016-11-01,1152.998046875
2016-11-02,1167.4312744140625
2016-11-03,1168.8082275390625
2016-11-04,1157.6982421875
2016-11-07,1154.375
2016-11-08,1149.912109375
2016-11-09,1138.707275390625
2016-11-10,1152.9029541015625
2016-11-11,1132.2027587890625
2016-11-15,1037.959228515625
2016-11-16,1039.906005859375
2016-11-17,1044.843505859375
2016-11-18,1046.078125
2016-11-21,1005.6743774414062
2016-11-22,1017.4966430664062
2016-11-23,1011.2293090820312
2016-11-24,991.7160034179688
2016-11-25,1019.2056274414062
2016-11-28,997.3658447265625
2016-11-29,1006.4815673828125
2016-11-30,1031.8345947265625
2016-12-01,1026.1849365234375
2016-12-02,1003.2056884765625
2016-12-05,1029.0809326171875
2016-12-06,1028.0838623046875
2016-12-07,1021.8643798828125
2016-12-08,1042.8970947265625
2016-12-09,1056.712890625
2016-12-12,1030.5528564453125
2016-12-13,1034.8258056640625
2016-12-14,1017.78125
2016-12-15,1026.5172119140625
2016-12-16,1028.0838623046875
2016-12-19,1030.1729736328125
2016-12-20,1017.8289184570312
2016-12-21,1031.454833984375
2016-12-22,1007.2889404296875
2016-12-23,1008.42822265625
2016-12-26,1007.0037841796875
2016-12-27,1009.7100219726562
2016-12-28,1027.5142822265625
2016-12-29,1049.8763427734375
2016-12-30,1052.0128173828125
2017-01-02,1032.5943603515625
2017-01-03,1045.0810546875
2017-01-04,1044.65380859375
2017-01-05,1070.6717529296875
2017-01-06,1086.3392333984375
2017-01-09,1100.7723388671875
2017-01-10,1102.1492919921875
2017-01-11,1171.561767578125
2017-01-12,1158.3631591796875
2017-01-13,1154.327392578125
2017-01-16,1156.0841064453125
2017-01-17,1152.8555908203125
2017-01-18,1165.864501953125
2017-01-19,1158.790283203125
2017-01-20,1158.6953125
2017-01-23,1169.140380859375
2017-01-24,1188.4166259765625
2017-01-25,1201.5679931640625
2017-01-27,1190.1256103515625
2017-01-30,1177.1641845703125
2017-01-31,1188.8912353515625
2017-02-01,1241.78173828125
2017-02-02,1219.229736328125
2017-02-03,1237.4608154296875
2017-02-06,1250.6123046875
2017-02-07,1257.4493408203125
2017-02-08,1252.7012939453125
2017-02-09,1238.2208251953125
2017-02-10,1255.7874755859375
2017-02-13,1272.0723876953125
2017-02-14,1263.2890625
2017-02-15,1250.0426025390625
2017-02-16,1252.9388427734375
2017-02-17,1270.5531005859375
2017-02-20,1269.0338134765625
2017-02-21,1264.048583984375
2017-02-22,1259.633056640625
2017-02-23,1273.1168212890625
2017-02-27,1252.7489013671875
2017-02-28,1246.3868408203125
2017-03-01,1259.3006591796875
2017-03-02,1240.547119140625
2017-03-03,1233.662841796875
2017-03-06,1253.1285400390625
2017-03-07,1263.6212158203125
2017-03-08,1260.392822265625
2017-03-09,1259.3958740234375
2017-03-10,1268.369140625
2017-03-14,1285.888427734375
2017-03-15,1280.33349609375
2017-03-16,1307.111083984375
2017-03-17,1313.7579345703125
2017-03-20,1310.0069580078125
2017-03-21,1320.1197509765625
2017-03-22,1307.1583251953125
2017-03-23,1314.0902099609375
2017-03-24,1319.455322265625
2017-03-27,1331.3720703125
2017-03-28,1333.41357421875
2017-03-29,1327.763916015625
2017-03-30,1350.5531005859375
2017-03-31,1353.259521484375
2017-04-03,1332.6539306640625
2017-04-05,1330.2799072265625
2017-04-06,1349.9359130859375
2017-04-07,1340.96240234375
2017-04-10,1353.44921875
2017-04-11,1352.6422119140625
2017-04-12,1365.2237548828125
2017-04-13,1365.1761474609375
2017-04-17,1362.8499755859375
2017-04-18,1359.5263671875
2017-04-19,1349.8883056640625
2017-04-20,1355.585693359375
2017-04-21,1362.6124267578125
2017-04-24,1361.2354736328125
2017-04-25,1379.8944091796875
2017-04-26,1390.766845703125
2017-04-27,1396.464111328125
2017-04-28,1372.0604248046875
2017-05-02,1372.8677978515625
2017-05-03,1365.8883056640625
2017-05-04,1348.6064453125
2017-05-05,1337.02197265625
2017-05-08,1352.9744873046875
2017-05-09,1349.2237548828125
2017-05-10,1359.6688232421875
2017-05-11,1354.351318359375
2017-05-12,1340.5352783203125
2017-05-15,1344.7606201171875
2017-05-16,1364.4639892578125
2017-05-17,1353.5440673828125
2017-05-18,1335.6451416015625
2017-05-19,1319.1702880859375
2017-05-22,1319.2177734375
2017-05-23,1323.63330078125
2017-05-24,1342.2921142578125
2017-05-25,1387.87060546875
2017-05-26,1403.1583251953125
2017-05-29,1415.502685546875
2017-05-30,1399.502685546875
2017-05-31,1406.00732421875
2017-06-01,1410.6600341796875
2017-06-02,1438.1495361328125
2017-06-05,1429.31884765625
2017-06-06,1434.7786865234375
2017-06-07,1440.4285888671875
2017-06-08,1447.2178955078125
2017-06-09,1449.8292236328125
2017-06-12,1429.8409423828125
2017-06-13,1416.8797607421875
2017-06-14,1424.4285888671875
2017-06-15,1415.78759765625
2017-06-16,1423.2891845703125
2017-06-19,1435.111083984375
2017-06-20,1438.529296875
2017-06-21,1418.96875
2017-06-22,1415.4552001953125
2017-06-23,1416.16748046875
2017-06-27,1414.98046875
2017-06-28,1415.4552001953125
2017-06-29,1404.915283203125
2017-06-30,1404.34521484375
2017-07-03,1415.739990234375
2017-07-04,1422.2447509765625
2017-07-05,1439.85888671875
2017-07-06,1442.897216796875
2017-07-07,1449.3070068359375
2017-07-10,1481.6395263671875
2017-07-11,1481.9716796875
2017-07-12,1497.449462890625
2017-07-13,1500.2030029296875
2017-07-14,1495.075439453125
2017-07-17,1501.2950439453125
2017-07-18,1496.576904296875
2017-07-19,1500.818603515625
2017-07-20,1486.9498291015625
2017-07-21,1493.2884521484375
2017-07-24,1481.7076416015625
2017-07-25,1470.269287109375
2017-07-26,1506.203857421875
2017-07-27,1531.4630126953125
2017-07-28,1552.0989990234375
2017-07-31,1568.6845703125
2017-08-01,1587.7000732421875
2017-08-02,1581.0755615234375
2017-08-03,1568.16015625
2017-08-04,1586.7470703125
2017-08-07,1573.2119140625
2017-08-08,1561.9169921875
2017-08-09,1560.5823974609375
2017-08-10,1553.1002197265625
2017-08-11,1549.239501953125
2017-08-14,1548.6201171875
2017-08-16,1570.0665283203125
2017-08-17,1552.2421875
2017-08-18,1545.1412353515625
2017-08-21,1540.4228515625
2017-08-22,1550.145263671875
2017-08-23,1583.1251220703125
2017-08-24,1589.6064453125
2017-08-28,1582.79150390625
2017-08-29,1566.34912109375
2017-08-30,1578.263916015625
2017-08-31,1579.1693115234375
2017-09-01,1613.0069580078125
2017-09-04,1591.274658203125
2017-09-05,1605.8582763671875
2017-09-06,1605.9058837890625
2017-09-07,1624.1114501953125
2017-09-08,1616.486083984375
2017-09-11,1707.3712158203125
2017-09-12,1660.33203125
2017-09-13,1663.0484619140625
2017-09-14,1647.7978515625
2017-09-15,1619.7744140625
2017-09-18,1663.85888671875
2017-09-19,1664.6689453125
2017-09-20,1645.5577392578125
2017-09-21,1649.1322021484375
2017-09-22,1627.63818359375
2017-09-25,1622.0142822265625
2017-09-26,1614.1031494140625
2017-09-27,1589.8448486328125
2017-09-28,1602.0455322265625
2017-09-29,1603.4276123046875
2017-10-03,1613.6741943359375
2017-10-04,1618.201904296875
2017-10-05,1609.718505859375
2017-10-06,1603.7135009765625
2017-10-09,1619.91748046875
2017-10-10,1644.3662109375
2017-10-11,1636.836181640625
2017-10-12,1661.38037109375
2017-10-13,1668.386474609375
2017-10-16,1635.6448974609375
2017-10-17,1627.7333984375
2017-10-18,1628.3055419921875
2017-10-19,1611.6724853515625
2017-10-23,1616.104736328125
2017-10-24,1586.9378662109375
2017-10-25,1517.8326416015625
2017-10-26,1541.8525390625
2017-10-27,1551.14599609375
2017-10-30,1544.8551025390625
2017-10-31,1550.955322265625
2017-11-01,1565.63427734375
2017-11-02,1551.2889404296875
2017-11-03,1596.088134765625
2017-11-06,1570.8291015625
2017-11-07,1576.8341064453125
2017-11-08,1595.9927978515625
2017-11-09,1588.701171875
2017-11-10,1582.5531005859375
2017-11-13,1581.5045166015625
2017-11-14,1561.01123046875
2017-11-15,1522.55078125
2017-11-16,1528.794189453125
2017-11-17,1555.48291015625
2017-11-20,1572.0682373046875
2017-11-21,1571.4010009765625
2017-11-22,1551.14599609375
2017-11-23,1566.39697265625
2017-11-24,1597.8038330078125
2017-11-27,1582.839111328125
2017-11-28,1599.6624755859375
2017-11-29,1593.84814453125
2017-11-30,1584.125732421875
2017-12-01,1583.3155517578125
2017-12-04,1572.8306884765625
2017-12-05,1587.4141845703125
2017-12-06,1576.2620849609375
2017-12-07,1574.9755859375
2017-12-08,1592.7998046875
2017-12-11,1591.8941650390625
2017-12-12,1572.9736328125
2017-12-13,1570.2572021484375
2017-12-14,1573.0689697265625
2017-12-15,1598.518798828125
2017-12-18,1599.9962158203125
2017-12-19,1591.846435546875
2017-12-20,1583.1251220703125
2017-12-21,1578.6451416015625
2017-12-22,1574.4986572265625
2017-12-26,1586.2703857421875
2017-12-27,1573.7840576171875
2017-12-28,1573.1641845703125
2017-12-29,1571.68701171875
2018-01-01,1547.809814453125
2018-01-02,1566.968505859375
2018-01-03,1553.91015625
2018-01-04,1569.4945068359375
2018-01-05,1618.6783447265625
2018-01-08,1639.3621826171875
2018-01-09,1644.2711181640625
2018-01-10,1652.897216796875
2018-01-11,1620.679931640625
2018-01-12,1625.398193359375
2018-01-15,1603.6181640625
2018-01-16,1586.6517333984375
2018-01-17,1579.8365478515625
2018-01-18,1601.42578125
2018-01-19,1605.143310546875
2018-01-22,1604.380859375
2018-01-23,1642.650634765625
2018-01-24,1636.884033203125
2018-01-25,1649.1800537109375
2018-01-29,1660.904052734375
2018-01-30,1654.7559814453125
2018-01-31,1671.007568359375
2018-02-01,1711.3743896484375
2018-02-02,1678.8238525390625
2018-02-05,1632.7852783203125
2018-02-06,1604.047119140625
2018-02-07,1583.9351806640625
2018-02-08,1592.609130859375
2018-02-09,1572.5924072265625
2018-02-12,1608.7652587890625
2018-02-14,1615.10400390625
2018-02-15,1607.1925048828125
2018-02-16,1581.2186279296875
2018-02-19,1554.100830078125
2018-02-20,1546.7138671875
2018-02-21,1519.5960693359375
2018-02-22,1547.4764404296875
2018-02-23,1566.539794921875
2018-02-26,1612.1014404296875
2018-02-27,1606.2872314453125
2018-02-28,1602.0455322265625
2018-03-01,1620.7279052734375
2018-03-05,1610.0997314453125
2018-03-06,1630.2117919921875
2018-03-07,1624.445068359375
2018-03-08,1614.818115234375
2018-03-09,1618.058837890625
2018-03-12,1654.041259765625
2018-03-13,1648.5125732421875
2018-03-14,1652.1822509765625
2018-03-15,1660.18896484375
2018-03-16,1643.9373779296875
2018-03-19,1638.313720703125
2018-03-20,1636.264404296875
2018-03-21,1650.371337890625
2018-03-22,1671.007568359375
2018-03-23,1667.5760498046875
2018-03-26,1677.34619140625
2018-03-27,1704.4639892578125
2018-03-28,1712.6136474609375
2018-04-02,1720.0958251953125
2018-04-03,1744.0205078125
2018-04-04,1715.091552734375
2018-04-05,1750.9310302734375
2018-04-06,1738.7305908203125
2018-04-09,1772.996826171875
2018-04-10,1761.416015625
2018-04-11,1768.850830078125
2018-04-12,1770.8048095703125
2018-04-13,1774.140869140625
2018-04-16,1777.3341064453125
2018-04-17,1779.430908203125
2018-04-18,1757.269775390625
2018-04-19,1747.118408203125
2018-04-20,1727.9595947265625
2018-04-23,1786.62744140625
2018-04-24,1789.48681640625
2018-04-25,1761.225341796875
2018-04-26,1793.7762451171875
2018-04-27,1796.4449462890625
2018-04-30,1809.1224365234375
2018-05-02,1780.81298828125
2018-05-03,1790.2017822265625
2018-05-04,1802.5931396484375
2018-05-07,1801.3062744140625
2018-05-08,1782.05224609375
2018-05-09,1791.1072998046875
2018-05-10,1797.064453125
2018-05-11,1805.5478515625
2018-05-14,1825.326171875
2018-05-15,1827.1849365234375
2018-05-16,1835.4298095703125
2018-05-17,1824.70654296875
2018-05-18,1839.623779296875
2018-05-21,1834.810302734375
2018-05-22,1814.7935791015625
2018-05-23,1766.8492431640625
2018-05-24,1783.1005859375
2018-05-25,1825.278564453125
2018-05-28,1824.8018798828125
2018-05-29,1789.3917236328125
2018-05-30,1796.5880126953125
2018-05-31,1863.8819580078125
2018-06-01,1825.7076416015625
2018-06-04,1813.125732421875
2018-06-05,1810.4566650390625
2018-06-06,1829.9014892578125
2018-06-07,1811.45751953125
2018-06-08,1800.2578125
2018-06-11,1815.60400390625
2018-06-12,1863.21484375
2018-06-13,1861.4925537109375
2018-06-14,1878.6680908203125
2018-06-15,1882.4473876953125
2018-06-18,1883.0213623046875
2018-06-19,1848.14453125
2018-06-20,1882.495361328125
2018-06-21,1875.89306640625
2018-06-22,1868.9560546875
2018-06-25,1884.93505859375
2018-06-26,1897.709228515625
2018-06-27,1884.265625
2018-06-28,1882.6866455078125
2018-06-29,1848.814453125
2018-07-02,1864.697998046875
2018-07-03,1866.802978515625
2018-07-04,1891.01123046875
2018-07-05,1879.67236328125
2018-07-06,1874.840576171875
2018-07-09,1873.7879638671875
2018-07-10,1851.589111328125
2018-07-11,1832.165283203125
2018-07-12,1854.5076904296875
2018-07-13,1840.7288818359375
2018-07-16,1839.772216796875
2018-07-17,1822.7880859375
2018-07-18,1818.0333251953125
2018-07-19,1813.90234375
2018-07-20,1827.6395263671875
2018-07-23,1863.759033203125
2018-07-24,1870.7235107421875
2018-07-25,1887.6785888671875
2018-07-26,1883.16357421875
2018-07-27,1903.52880859375
2018-07-30,1892.625732421875
2018-07-31,1916.593505859375
2018-08-01,1922.54931640625
2018-08-02,1943.394775390625
2018-08-03,1936.478271484375
2018-08-06,1921.060302734375
2018-08-07,1915.7769775390625
2018-08-08,1921.8768310546875
2018-08-09,1906.89111328125
2018-08-10,1901.5595703125
2018-08-13,1915.3924560546875
2018-08-14,1918.9468994140625
2018-08-16,1906.0745849609375
2018-08-17,1912.0303955078125
2018-08-20,1912.558837890625
2018-08-21,1898.149169921875
2018-08-23,1880.137451171875
2018-08-24,1852.2314453125
2018-08-27,1874.517822265625
2018-08-28,1857.514892578125
2018-08-29,1830.521240234375
2018-08-30,1801.798583984375
2018-08-31,1831.5299072265625
2018-09-03,1822.3079833984375
2018-09-04,1782.5379638671875
2018-09-05,1781.8175048828125
2018-09-06,1805.9771728515625
2018-09-07,1801.99072265625
2018-09-10,1757.1292724609375
2018-09-11,1754.5836181640625
2018-09-12,1756.36083984375
2018-09-14,1799.060791015625
2018-09-17,1803.1434326171875
2018-09-18,1788.830078125
2018-09-19,1733.593994140625
2018-09-21,1693.0555419921875
2018-09-24,1608.2802734375
2018-09-25,1629.942626953125
2018-09-26,1634.7938232421875
2018-09-27,1615.7733154296875
2018-09-28,1623.50634765625
2018-10-01,1577.97265625
2018-10-03,1574.1781005859375
2018-10-04,1526.915283203125
2018-10-05,1544.0625
2018-10-08,1537.0020751953125
2018-10-09,1544.5908203125
2018-10-10,1573.4576416015625
2018-10-11,1529.8453369140625
2018-10-12,1587.626953125
2018-10-15,1562.8907470703125
2018-10-16,1556.7430419921875
2018-10-17,1540.7484130859375
2018-10-19,1514.619384765625
2018-10-22,1392.379638671875
2018-10-23,1415.1463623046875
2018-10-24,1461.4486083984375
2018-10-25,1432.3896484375
2018-10-26,1388.87353515625
2018-10-29,1357.1728515625
2018-10-30,1310.5823974609375
2018-10-31,1368.98828125
2018-11-01,1406.3087158203125
2018-11-02,1481.0936279296875
2018-11-05,1427.9228515625
2018-11-06,1417.3558349609375
2018-11-07,1425.4732666015625
2018-11-09,1436.0401611328125
2018-11-12,1434.2149658203125
2018-11-13,1427.0582275390625
2018-11-14,1453.9559326171875
2018-11-15,1452.6109619140625
2018-11-16,1441.9959716796875
2018-11-19,1477.39501953125
2018-11-20,1496.511474609375
2018-11-21,1485.800537109375
2018-11-22,1468.6534423828125
2018-11-26,1501.218505859375
2018-11-27,1526.0029296875
2018-11-28,1549.826171875
2018-11-29,1595.16796875
2018-11-30,1567.5499267578125
2018-12-03,1591.085205078125
2018-12-04,1571.3443603515625
2018-12-05,1540.460205078125
2018-12-06,1507.65478515625
2018-12-07,1505.109130859375
2018-12-10,1493.245361328125
2018-12-11,1491.660400390625
2018-12-12,1519.9027099609375
2018-12-13,1546.7042236328125
2018-12-14,1540.7003173828125
2018-12-17,1569.038818359375
2018-12-18,1574.9947509765625
2018-12-19,1549.15380859375
2018-12-20,1549.3460693359375
2018-12-21,1513.6104736328125
2018-12-24,1500.83447265625
2018-12-26,1495.1666259765625
2018-12-27,1502.41943359375
2018-12-28,1520.911376953125
2018-12-31,1536.3294677734375
2019-01-01,1532.775146484375
2019-01-02,1514.523193359375
2019-01-03,1498.6729736328125
2019-01-04,1487.2413330078125
2019-01-07,1497.7603759765625
2019-01-08,1515.6279296875
2019-01-09,1538.6829833984375
2019-01-10,1504.2445068359375
2019-01-11,1455.4927978515625
2019-01-14,1425.6173095703125
2019-01-15,1436.328369140625
2019-01-16,1466.5880126953125
2019-01-17,1463.03369140625
2019-01-18,1457.1739501953125
2019-01-21,1448.2401123046875
2019-01-22,1442.476318359375
2019-01-23,1436.1361083984375
2019-01-24,1431.621337890625
2019-01-25,1426.433837890625
2019-01-28,1386.8560791015625
2019-01-29,1404.291259765625
2019-01-30,1417.9803466796875
2019-01-31,1446.2708740234375
2019-02-01,1455.4927978515625
2019-02-04,1445.40625
2019-02-05,1481.04541015625
2019-02-06,1465.963623046875
2019-02-07,1455.300537109375
2019-02-08,1440.0267333984375
2019-02-11,1451.5062255859375
2019-02-12,1438.2493896484375
2019-02-14,1457.750244140625
2019-02-15,1450.065185546875
2019-02-18,1457.2698974609375
2019-02-19,1422.2071533203125
2019-02-20,1422.495361328125
2019-02-21,1413.6097412109375
2019-02-22,1405.2041015625
2019-02-25,1432.4857177734375
2019-02-26,1419.901611328125
2019-02-27,1418.556640625
2019-02-28,1415.81884765625
2019-03-01,1454.484130859375
2019-03-05,1480.9013671875
2019-03-06,1474.417236328125
2019-03-07,1470.958984375
2019-03-08,1458.23046875
2019-03-11,1454.96435546875
2019-03-12,1507.2705078125
2019-03-13,1571.920654296875
2019-03-14,1616.4456787109375
2019-03-15,1636.1866455078125
2019-03-18,1648.2425537109375
2019-03-19,1657.2723388671875
2019-03-20,1645.93701171875
2019-03-22,1631.7196044921875
2019-03-25,1617.2623291015625
2019-03-26,1647.1376953125
2019-03-27,1733.2098388671875
2019-03-28,1749.3963623046875
2019-04-01,1674.419677734375
2019-04-02,1704.6793212890625
2019-04-03,1703.7667236328125
2019-04-04,1667.7911376953125
2019-04-05,1698.339111328125
2019-04-08,1682.056396484375
2019-04-09,1697.5225830078125
2019-04-10,1678.646240234375
2019-04-11,1672.1141357421875
2019-04-12,1668.41552734375
2019-04-15,1680.0390625
2019-04-16,1743.6806640625
