Date,DNLM.L
2016-07-01,794.6041259765625
2016-07-04,774.1657104492188
2016-07-05,738.7724609375
2016-07-06,753.228759765625
2016-07-07,778.6522216796875
2016-07-08,801.0845336914062
2016-07-11,830.4959716796875
2016-07-12,827.5047607421875
2016-07-13,840.4657592773438
2016-07-14,839.4688720703125
2016-07-15,838.4718627929688
2016-07-18,843.456787109375
2016-07-19,845.45068359375
2016-07-20,847.4448852539062
2016-07-21,845.45068359375
2016-07-22,844.453857421875
2016-07-25,844.453857421875
2016-07-26,838.9703369140625
2016-07-27,847.4448852539062
2016-07-28,847.9432373046875
2016-07-29,847.4448852539062
2016-08-01,842.9581909179688
2016-08-02,849.4386596679688
2016-08-03,847.4448852539062
2016-08-04,865.3908081054688
2016-08-05,871.3726806640625
2016-08-08,881.8411865234375
2016-08-09,881.3426513671875
2016-08-10,881.8411865234375
2016-08-11,895.7989501953125
2016-08-12,901.781005859375
2016-08-15,893.804931640625
2016-08-16,876.357666015625
2016-08-17,874.8621215820312
2016-08-18,883.8350830078125
2016-08-19,882.8380126953125
2016-08-22,892.3095092773438
2016-08-23,893.3064575195312
2016-08-24,897.2943725585938
2016-08-25,896.2973022460938
2016-08-26,900.2854614257812
2016-08-30,882.8380126953125
2016-08-31,895.300537109375
2016-09-01,929.1981811523438
2016-09-02,926.2073364257812
2016-09-05,912.2493286132812
2016-09-06,912.7479248046875
2016-09-07,921.7208862304688
2016-09-08,919.7268676757812
2016-09-09,902.2794799804688
2016-09-12,903.77490234375
2016-09-13,912.7479248046875
2016-09-14,889.8170776367188
2016-09-15,887.3245239257812
2016-09-16,887.3245239257812
2016-09-19,872.3697509765625
2016-09-20,868.8802490234375
2016-09-21,861.9013671875
2016-09-22,871.3726806640625
2016-09-23,867.3847045898438
2016-09-26,852.9282836914062
2016-09-27,845.9493408203125
2016-09-28,851.9312744140625
2016-09-29,849.4386596679688
2016-09-30,849.4386596679688
2016-10-03,853.4266357421875
2016-10-04,848.4417114257812
2016-10-05,854.9223022460938
2016-10-06,820.52587890625
2016-10-07,797.0966186523438
2016-10-10,788.1235961914062
2016-10-11,800.586181640625
2016-10-12,799.5889892578125
2016-10-13,791.1146850585938
2016-10-14,781.1447143554688
2016-10-17,766.1898803710938
2016-10-18,770.1778564453125
2016-10-19,771.6732788085938
2016-10-20,777.1567993164062
2016-10-21,774.1657104492188
2016-10-24,772.1717529296875
2016-10-25,758.7122802734375
2016-10-26,765.6912231445312
2016-10-27,754.7244262695312
2016-10-28,764.6943359375
2016-10-31,754.2259521484375
2016-11-01,765.19287109375
2016-11-02,773.6671142578125
2016-11-03,771.3646240234375
2016-11-04,754.9102172851562
2016-11-07,751.9183959960938
2016-11-08,750.921142578125
2016-11-09,749.9238891601562
2016-11-10,747.9293823242188
2016-11-11,753.9130249023438
2016-11-14,751.4197387695312
2016-11-15,756.4060668945312
2016-11-16,757.9017944335938
2016-11-17,768.3729858398438
2016-11-18,767.3756713867188
2016-11-21,751.4197387695312
2016-11-22,757.4032592773438
2016-11-23,750.4226684570312
2016-11-24,742.9431762695312
2016-11-25,741.4474487304688
2016-11-28,743.44189453125
2016-11-29,749.9238891601562
2016-11-30,736.9598388671875
2016-12-01,730.9764404296875
2016-12-02,731.4750366210938
2016-12-05,740.9487915039062
2016-12-06,735.962646484375
2016-12-07,755.4087524414062
2016-12-08,758.8989868164062
2016-12-09,766.8770141601562
2016-12-12,773.3590698242188
2016-12-13,796.2954711914062
2016-12-14,808.7611083984375
2016-12-15,800.2846069335938
2016-12-16,797.7913208007812
2016-12-19,795.29833984375
2016-12-20,789.8134765625
2016-12-21,790.31201171875
2016-12-22,797.2927856445312
2016-12-23,784.8272705078125
2016-12-28,793.3038940429688
2016-12-29,794.301025390625
2016-12-30,802.2789306640625
2017-01-03,788.317626953125
2017-01-04,779.3424682617188
2017-01-05,799.785888671875
2017-01-06,798.7886962890625
2017-01-09,800.2846069335938
2017-01-10,805.7694091796875
2017-01-11,794.7997436523438
2017-01-12,739.9515991210938
2017-01-13,696.072998046875
2017-01-16,688.5938110351562
2017-01-17,673.1365966796875
2017-01-18,674.6325073242188
2017-01-19,672.1393432617188
2017-01-20,672.6380004882812
2017-01-23,676.6268920898438
2017-01-24,661.169677734375
2017-01-25,669.1476440429688
2017-01-26,668.150390625
2017-01-27,665.6572875976562
2017-01-30,675.6296997070312
2017-01-31,678.122802734375
2017-02-01,679.6185302734375
2017-02-02,665.6572875976562
2017-02-03,672.6380004882812
2017-02-06,672.1393432617188
2017-02-07,682.6103515625
2017-02-08,621.2800903320312
2017-02-09,615.795166015625
2017-02-10,648.2056274414062
2017-02-13,649.20263671875
2017-02-14,635.739990234375
2017-02-15,631.7510986328125
2017-02-16,620.2828369140625
2017-02-17,628.2606811523438
2017-02-20,623.274658203125
2017-02-21,624.271728515625
2017-02-22,623.274658203125
2017-02-23,626.2662353515625
2017-02-24,638.7318115234375
2017-02-27,639.2303466796875
2017-02-28,644.2166137695312
2017-03-01,655.684814453125
2017-03-02,640.7261962890625
2017-03-03,638.7318115234375
2017-03-06,639.7289428710938
2017-03-07,639.7289428710938
2017-03-08,635.739990234375
2017-03-09,640.2275390625
2017-03-10,642.2219848632812
2017-03-13,642.2219848632812
2017-03-14,636.2385864257812
2017-03-15,632.7483520507812
2017-03-16,632.249755859375
2017-03-17,651.6958618164062
2017-03-20,646.2111206054688
2017-03-21,639.2303466796875
2017-03-22,635.241455078125
2017-03-23,641.2903442382812
2017-03-24,636.3035278320312
2017-03-27,633.8101806640625
2017-03-28,634.3089599609375
2017-03-29,628.3247680664062
2017-03-30,633.3115234375
2017-03-31,635.804931640625
2017-04-03,634.8075561523438
2017-04-04,622.3408203125
2017-04-05,621.8421020507812
2017-04-06,620.8449096679688
2017-04-07,623.8368530273438
2017-04-10,622.3408203125
2017-04-11,620.8449096679688
2017-04-12,600.89794921875
2017-04-13,597.9058837890625
2017-04-18,598.9033203125
2017-04-19,625.83154296875
2017-04-20,621.8421020507812
2017-04-21,620.3461303710938
2017-04-24,622.3408203125
2017-04-25,601.8952026367188
2017-04-26,591.9219360351562
2017-04-27,602.3939819335938
2017-04-28,604.8872680664062
2017-05-02,612.8661499023438
2017-05-03,615.3594970703125
2017-05-04,617.3541870117188
2017-05-05,611.8687744140625
2017-05-08,617.3541870117188
2017-05-09,623.8368530273438
2017-05-10,634.3089599609375
2017-05-11,614.8607177734375
2017-05-12,618.85009765625
2017-05-15,615.3594970703125
2017-05-16,614.362060546875
2017-05-17,589.92724609375
2017-05-18,613.36474609375
2017-05-19,625.332763671875
2017-05-22,625.332763671875
2017-05-23,624.8341674804688
2017-05-24,623.3382568359375
2017-05-25,625.83154296875
2017-05-26,622.8394165039062
2017-05-30,618.3514404296875
2017-05-31,624.3355102539062
2017-06-01,616.3567504882812
2017-06-02,604.8872680664062
2017-06-05,609.8740844726562
2017-06-06,603.89013671875
2017-06-07,606.38330078125
2017-06-08,620.3461303710938
2017-06-09,612.3672485351562
2017-06-12,618.3514404296875
2017-06-13,620.8449096679688
2017-06-14,638.2982788085938
2017-06-15,598.9033203125
2017-06-16,617.3541870117188
2017-06-19,624.3355102539062
2017-06-20,610.8714599609375
2017-06-21,601.3966064453125
2017-06-22,610.372802734375
2017-06-23,612.3672485351562
2017-06-26,618.2905883789062
2017-06-27,611.8458251953125
2017-06-28,611.8687744140625
2017-06-29,608.3780517578125
2017-06-30,599.9006958007812
2017-07-03,589.428466796875
2017-07-04,588.4312744140625
2017-07-05,593.4180297851562
2017-07-06,595.4125366210938
2017-07-07,618.3514404296875
2017-07-10,579.953857421875
2017-07-11,579.953857421875
2017-07-12,543.55078125
2017-07-13,560.5056762695312
2017-07-14,556.5162963867188
2017-07-17,560.5056762695312
2017-07-18,572.9724731445312
2017-07-19,576.9619140625
2017-07-20,587.4338989257812
2017-07-21,584.44189453125
2017-07-24,581.9485473632812
2017-07-25,584.9404907226562
2017-07-26,583.9431762695312
2017-07-27,591.423095703125
2017-07-28,602.3939819335938
2017-07-31,600.3993530273438
2017-08-01,612.3672485351562
2017-08-02,625.332763671875
2017-08-03,636.80224609375
2017-08-04,638.2982788085938
2017-08-07,638.2982788085938
2017-08-08,641.7890014648438
2017-08-09,640.2930297851562
2017-08-10,633.3115234375
2017-08-11,631.3169555664062
2017-08-14,637.3009033203125
2017-08-15,623.3382568359375
2017-08-16,622.3408203125
2017-08-17,621.3434448242188
2017-08-18,627.3275146484375
2017-08-21,618.3514404296875
2017-08-22,614.362060546875
2017-08-23,607.87939453125
2017-08-24,600.3993530273438
2017-08-25,600.89794921875
2017-08-29,596.4099731445312
2017-08-30,571.9751586914062
2017-08-31,582.9459228515625
2017-09-01,614.8607177734375
2017-09-04,609.8740844726562
2017-09-05,609.3755493164062
2017-09-06,619.348876953125
2017-09-07,623.3382568359375
2017-09-08,598.9033203125
2017-09-11,593.9166259765625
2017-09-12,608.876708984375
2017-09-13,659.7410888671875
2017-09-14,650.266357421875
2017-09-15,648.2718505859375
2017-09-18,627.8262939453125
2017-09-19,637.3009033203125
2017-09-20,637.7996215820312
2017-09-21,646.775634765625
2017-09-22,652.2610473632812
2017-09-25,675.6984252929688
2017-09-26,673.703857421875
2017-09-27,682.6798095703125
2017-09-28,685.672119140625
2017-09-29,705.6188354492188
2017-10-02,711.6028442382812
2017-10-03,710.1068725585938
2017-10-04,703.1253662109375
2017-10-05,708.6109619140625
2017-10-06,713.098876953125
2017-10-09,712.6001586914062
2017-10-10,699.1361083984375
2017-10-11,743.0191650390625
2017-10-12,739.5285034179688
2017-10-13,751.4964599609375
2017-10-16,748.0057373046875
2017-10-17,750.4991455078125
2017-10-18,746.509765625
2017-10-19,748.0057373046875
2017-10-20,744.016357421875
2017-10-23,739.0298461914062
2017-10-24,745.5123901367188
2017-10-25,740.5257568359375
2017-10-26,749.5018310546875
2017-10-27,741.5230712890625
2017-10-30,741.0244750976562
2017-10-31,730.0536499023438
2017-11-01,716.0909423828125
2017-11-02,695.33544921875
2017-11-03,693.3404541015625
2017-11-06,693.8392333984375
2017-11-07,683.8630981445312
2017-11-08,684.8604736328125
2017-11-09,675.38330078125
2017-11-10,678.875
2017-11-13,675.882080078125
2017-11-14,684.8604736328125
2017-11-15,685.359375
2017-11-16,687.853515625
2017-11-17,686.3570556640625
2017-11-20,706.8081665039062
2017-11-21,708.8032836914062
2017-11-22,714.2903442382812
2017-11-23,699.8248901367188
2017-11-24,697.8295288085938
2017-11-27,699.3259887695312
2017-11-28,705.8104858398438
2017-11-29,705.3116455078125
2017-11-30,700.8223876953125
2017-12-01,682.3665771484375
2017-12-04,701.8200073242188
2017-12-05,707.8057861328125
2017-12-06,699.3259887695312
2017-12-07,686.3570556640625
2017-12-08,719.2781982421875
2017-12-11,718.28076171875
2017-12-12,706.309326171875
2017-12-13,713.8253173828125
2017-12-14,713.7913818359375
2017-12-15,703.31640625
2017-12-18,712.294921875
2017-12-19,711.7960815429688
2017-12-20,692.3427124023438
2017-12-21,679.8724365234375
2017-12-22,687.3545532226562
2017-12-27,682.8655395507812
2017-12-28,679.8724365234375
2017-12-29,690.8463134765625
2018-01-02,679.8724365234375
2018-01-03,684.3618774414062
2018-01-04,680.3713989257812
2018-01-05,682.3665771484375
2018-01-08,675.38330078125
2018-01-09,670.395263671875
2018-01-10,666.40478515625
2018-01-11,669.397705078125
2018-01-12,694.3379516601562
2018-01-15,699.3259887695312
2018-01-16,668.4000244140625
2018-01-17,633.483642578125
2018-01-18,635.9776611328125
2018-01-19,635.4788208007812
2018-01-22,641.4644165039062
2018-01-23,647.4501342773438
2018-01-24,649.4454345703125
2018-01-25,647.4501342773438
2018-01-26,649.9442138671875
2018-01-29,649.4454345703125
2018-01-30,627.9967041015625
2018-01-31,638.4717407226562
2018-02-01,648.44775390625
2018-02-02,621.5122680664062
2018-02-05,628.994384765625
2018-02-06,624.00634765625
2018-02-07,629.9920043945312
2018-02-08,623.5075073242188
2018-02-09,624.00634765625
2018-02-12,615.0277709960938
2018-02-13,616.524169921875
2018-02-14,632.98486328125
2018-02-15,633.982421875
2018-02-16,642.9608764648438
2018-02-19,644.9560546875
2018-02-20,577.1184692382812
2018-02-21,567.6412353515625
2018-02-22,564.1495971679688
2018-02-23,571.1328735351562
2018-02-26,574.6246948242188
2018-02-27,582.6054077148438
2018-02-28,578.614990234375
2018-03-01,566.6436157226562
2018-03-02,549.1853637695312
2018-03-05,557.1661987304688
2018-03-06,566.6436157226562
2018-03-07,573.626953125
2018-03-08,576.6195678710938
2018-03-09,569.1377563476562
2018-03-12,568.6388549804688
2018-03-13,563.1519775390625
2018-03-14,561.15673828125
2018-03-15,561.6556396484375
2018-03-16,548.187744140625
2018-03-19,543.698486328125
2018-03-20,542.7008056640625
2018-03-21,522.7486572265625
2018-03-22,508.3511657714844
2018-03-23,528.8049926757812
2018-03-26,512.3421630859375
2018-03-27,518.3286743164062
2018-03-28,521.8208618164062
2018-03-29,525.811767578125
2018-04-03,526.3106079101562
2018-04-04,527.8072509765625
2018-04-05,544.7688598632812
2018-04-06,523.8162231445312
2018-04-09,522.8184814453125
2018-04-10,528.3062744140625
2018-04-11,522.8184814453125
2018-04-12,568.7147216796875
2018-04-13,555.7440795898438
2018-04-16,557.2406005859375
2018-04-17,563.2271728515625
2018-04-18,557.739501953125
2018-04-19,558.7374267578125
2018-04-20,574.2023315429688
2018-04-23,576.6966552734375
2018-04-24,554.2474975585938
2018-04-25,555.2451782226562
2018-04-26,559.735107421875
2018-04-27,560.73291015625
2018-04-30,562.7284545898438
2018-05-01,563.7260131835938
2018-05-02,559.735107421875
2018-05-03,565.7215576171875
2018-05-04,563.7260131835938
2018-05-08,565.2225341796875
2018-05-09,580.1888427734375
2018-05-10,590.1661987304688
2018-05-11,589.66748046875
2018-05-14,596.6516723632812
2018-05-15,607.6268920898438
2018-05-16,611.118896484375
2018-05-17,615.6090087890625
2018-05-18,598.6471557617188
2018-05-21,600.6425170898438
2018-05-22,613.6134033203125
2018-05-23,613.114501953125
2018-05-24,612.6156616210938
2018-05-25,543.7711181640625
2018-05-29,543.7711181640625
2018-05-30,541.7757568359375
2018-05-31,537.7847900390625
2018-06-01,539.7802124023438
2018-06-04,546.764404296875
2018-06-05,544.27001953125
2018-06-06,559.735107421875
2018-06-07,560.2340698242188
2018-06-08,553.2496337890625
2018-06-11,571.2091674804688
2018-06-12,560.2340698242188
2018-06-13,562.2296142578125
2018-06-14,566.2205200195312
2018-06-15,538.2835693359375
2018-06-18,538.782470703125
2018-06-19,519.8253173828125
2018-06-20,517.3309326171875
2018-06-21,512.841064453125
2018-06-22,525.3129272460938
2018-06-25,522.8184814453125
2018-06-26,517.3309326171875
2018-06-27,507.85235595703125
2018-06-28,505.8569030761719
2018-06-29,503.86138916015625
2018-07-02,509.8478088378906
2018-07-03,498.8726501464844
2018-07-04,496.4780578613281
2018-07-05,493.8838806152344
2018-07-06,482.9087219238281
2018-07-09,494.2829895019531
2018-07-10,489.29425048828125
2018-07-11,483.3077697753906
2018-07-12,484.3055419921875
2018-07-13,519.8253173828125
2018-07-16,502.77880859375
2018-07-17,502.8636474609375
2018-07-18,506.8546142578125
2018-07-19,503.86138916015625
2018-07-20,515.834228515625
2018-07-23,519.326416015625
2018-07-24,520.3241577148438
2018-07-25,511.344482421875
2018-07-26,515.834228515625
2018-07-27,524.3150634765625
2018-07-30,531.7981567382812
2018-07-31,523.3173828125
2018-08-01,524.81396484375
2018-08-02,512.3421630859375
2018-08-03,522.319580078125
2018-08-06,520.3241577148438
2018-08-07,518.8275146484375
2018-08-08,518.8275146484375
2018-08-09,522.8184814453125
2018-08-10,516.83203125
2018-08-13,507.85235595703125
2018-08-14,500.8681335449219
2018-08-15,492.487060546875
2018-08-16,507.85235595703125
2018-08-17,503.86138916015625
2018-08-20,500.3692626953125
2018-08-21,501.3669738769531
2018-08-22,496.27850341796875
2018-08-23,514.3377075195312
2018-08-24,515.834228515625
2018-08-28,531.7981567382812
2018-08-29,518.3286743164062
2018-08-30,510.8455810546875
2018-08-31,518.8275146484375
2018-09-03,537.2858276367188
2018-09-04,528.3062744140625
2018-09-05,526.8095092773438
2018-09-06,530.3016967773438
2018-09-07,525.3129272460938
2018-09-10,522.319580078125
2018-09-11,508.8500671386719
2018-09-12,569.2137451171875
2018-09-13,558.7374267578125
2018-09-14,559.2362670898438
2018-09-17,560.73291015625
2018-09-18,558.238525390625
2018-09-19,552.7508544921875
2018-09-20,554.2474975585938
2018-09-21,556.7418823242188
2018-09-24,543.2723388671875
2018-09-25,532.7958984375
2018-09-26,541.2769165039062
2018-09-27,541.7757568359375
2018-09-28,545.7666625976562
2018-10-01,534.2925415039062
2018-10-02,542.7733154296875
2018-10-03,548.260986328125
2018-10-04,545.267822265625
2018-10-05,533.7937622070312
2018-10-08,537.2858276367188
2018-10-09,531.7981567382812
2018-10-10,541.2769165039062
2018-10-11,570.2113647460938
2018-10-12,577.1956176757812
2018-10-15,586.6741333007812
2018-10-16,596.6516723632812
2018-10-17,602.1392211914062
2018-10-18,585.6764526367188
2018-10-19,583.680908203125
2018-10-22,580.6876831054688
2018-10-23,576.6966552734375
2018-10-24,583.1820678710938
2018-10-25,586.6741333007812
2018-10-26,586.6741333007812
2018-10-29,589.66748046875
2018-10-30,589.66748046875
2018-10-31,595.1549682617188
2018-11-01,606.629150390625
2018-11-02,619.599853515625
2018-11-05,604.1346435546875
2018-11-06,600.1436767578125
2018-11-07,592.66064453125
2018-11-08,602.1392211914062
2018-11-09,622.5930786132812
2018-11-12,605.1325073242188
2018-11-13,605.1325073242188
2018-11-14,607.6268920898438
2018-11-15,578.3784790039062
2018-11-16,569.39599609375
2018-11-19,568.89697265625
2018-11-20,561.9104614257812
2018-11-21,571.39208984375
2018-11-22,568.89697265625
2018-11-23,557.4192504882812
2018-11-26,569.89501953125
2018-11-27,571.39208984375
2018-11-28,574.8853149414062
2018-11-29,550.4326782226562
2018-11-30,540.9510498046875
2018-12-03,617.302978515625
2018-12-04,617.8021850585938
2018-12-05,623.79052734375
2018-12-06,607.8214721679688
2018-12-07,608.819580078125
2018-12-10,568.89697265625
2018-12-11,567.3998413085938
2018-12-12,574.8853149414062
2018-12-13,543.9453125
2018-12-14,539.4539184570312
2018-12-17,481.86572265625
2018-12-18,502.52569580078125
2018-12-19,505.0207824707031
2018-12-20,510.0111083984375
2018-12-21,505.51983642578125
2018-12-24,509.0130310058594
2018-12-27,517.4967041015625
2018-12-28,533.9647827148438
2018-12-31,539.9530029296875
2019-01-02,533.9647827148438
2019-01-03,556.9201049804688
2019-01-04,577.3804931640625
2019-01-07,666.2083129882812
2019-01-08,686.1696166992188
2019-01-09,693.1559448242188
2019-01-10,680.68017578125
2019-01-11,678.1851196289062
2019-01-14,673.69384765625
2019-01-15,678.68408203125
2019-01-16,684.1734619140625
2019-01-17,688.6646728515625
2019-01-18,707.1289672851562
2019-01-21,704.1346435546875
2019-01-22,708.6260986328125
2019-01-23,710.6222534179688
2019-01-24,711.1212158203125
2019-01-25,718.606689453125
2019-01-28,716.1115112304688
2019-01-29,725.0940551757812
2019-01-30,726.5911254882812
2019-01-31,721.1018676757812
2019-02-01,718.107666015625
2019-02-04,716.6105346679688
2019-02-05,737.5698852539062
2019-02-06,720.6028442382812
2019-02-07,717.1095581054688
2019-02-08,703.1366577148438
2019-02-11,717.608642578125
2019-02-12,715.6124877929688
2019-02-13,737.5698852539062
2019-02-14,735.5736694335938
2019-02-15,764.5176391601562
2019-02-18,782.4828491210938
2019-02-19,804.9393310546875
2019-02-20,809.9296264648438
2019-02-21,805.9373779296875
2019-02-22,803.9412841796875
2019-02-25,808.4325561523438
2019-02-26,818.4132690429688
2019-02-27,833.8831787109375
2019-02-28,835.3801879882812
2019-03-01,866.3203125
2019-03-04,852.8463745117188
2019-03-05,872.8077392578125
2019-03-06,853.844482421875
2019-03-07,861.3298950195312
2019-03-08,857.8367309570312
2019-03-11,858.3357543945312
2019-03-12,849.8522338867188
2019-03-13,853.3455200195312
2019-03-14,871.8861083984375
2019-03-15,871.3870239257812
2019-03-18,883.364990234375
2019-03-19,886.3591918945312
2019-03-20,875.3796997070312
2019-03-21,869.3907470703125
2019-03-22,874.880615234375
2019-03-25,873.38330078125
2019-03-26,879.3722534179688
2019-03-27,878.3740844726562
2019-03-28,876.3778686523438
2019-03-29,867.8934326171875
2019-04-01,896.3407592773438
2019-04-02,865.3980712890625
2019-04-03,910.8140258789062
2019-04-04,899.3352661132812
2019-04-05,890.3518676757812
2019-04-08,878.3740844726562
2019-04-09,863.40185546875
2019-04-10,888.3555297851562
2019-04-11,888.3555297851562
2019-04-12,878.3740844726562
2019-04-15,878.3740844726562
2019-04-16,881.8677368164062
2019-04-17,867.8934326171875
2019-04-18,864.8991088867188
2019-04-23,865.3980712890625
2019-04-24,864.8991088867188
2019-04-25,866.3963623046875
2019-04-26,856.4147338867188
2019-04-29,853.4203491210938
2019-04-30,853.4203491210938
2019-05-01,845.43505859375
2019-05-02,836.45166015625
2019-05-03,847.9304809570312
2019-05-07,841.9414672851562
2019-05-08,849.4276123046875
2019-05-09,842.9396362304688
2019-05-10,845.43505859375
2019-05-13,841.9414672851562
2019-05-14,844.4368896484375
2019-05-15,860.906494140625
2019-05-16,877.8750610351562
2019-05-17,874.3815307617188
2019-05-20,864.39990234375
2019-05-21,864.39990234375
2019-05-22,857.4129028320312
2019-05-23,850.4259033203125
