Date,ESCORTS.NS
2016-07-07,209.87716674804688
2016-07-08,210.93373107910156
2016-07-11,211.0778045654297
2016-07-12,217.41734313964844
2016-07-13,228.27139282226562
2016-07-14,231.39312744140625
2016-07-15,226.20626831054688
2016-07-18,226.83058166503906
2016-07-19,229.42408752441406
2016-07-20,238.69320678710938
2016-07-21,241.67091369628906
2016-07-22,238.64520263671875
2016-07-25,245.2729034423828
2016-07-26,240.51828002929688
2016-07-27,243.25576782226562
2016-07-28,249.21112060546875
2016-07-29,252.14071655273438
2016-08-01,248.39466857910156
2016-08-02,257.4237060546875
2016-08-03,255.11842346191406
2016-08-04,252.14071655273438
2016-08-05,253.19732666015625
2016-08-08,251.22821044921875
2016-08-09,250.6519317626953
2016-08-10,249.7394256591797
2016-08-11,292.9635009765625
2016-08-12,287.776611328125
2016-08-16,292.9635009765625
2016-08-17,299.83135986328125
2016-08-18,301.0800476074219
2016-08-19,293.6838684082031
2016-08-22,303.5293884277344
2016-08-23,313.9512634277344
2016-08-24,305.1142883300781
2016-08-25,316.44866943359375
2016-08-26,309.9649963378906
2016-08-29,308.4761657714844
2016-08-30,313.3268737792969
2016-08-31,312.60650634765625
2016-09-01,317.36114501953125
2016-09-02,319.37823486328125
2016-09-06,320.6269836425781
2016-09-07,324.18096923828125
2016-09-08,329.8682861328125
2016-09-09,353.4854431152344
2016-09-12,338.9777526855469
2016-09-14,339.9899597167969
2016-09-15,333.1939697265625
2016-09-16,332.6156311035156
2016-09-19,336.1822814941406
2016-09-20,353.63006591796875
2016-09-21,356.088134765625
2016-09-22,368.9088439941406
2016-09-23,366.98095703125
2016-09-26,361.5827331542969
2016-09-27,369.4871826171875
2016-09-28,372.8128967285156
2016-09-29,352.47320556640625
2016-09-30,362.064697265625
2016-10-03,392.23675537109375
2016-10-04,393.9718933105469
2016-10-05,387.8507080078125
2016-10-06,375.75299072265625
2016-10-07,384.91064453125
2016-10-10,383.6092834472656
2016-10-13,371.0777587890625
2016-10-14,372.1381530761719
2016-10-17,377.9219055175781
2016-10-18,375.5601806640625
2016-10-19,372.5719299316406
2016-10-20,373.2948303222656
2016-10-21,382.93450927734375
2016-10-24,383.6092834472656
2016-10-25,381.1029968261719
2016-10-26,386.9349670410156
2016-10-27,365.3903503417969
2016-10-28,361.727294921875
2016-11-01,365.7760009765625
2016-11-02,358.739013671875
2016-11-03,358.2088928222656
2016-11-04,339.3151550292969
2016-11-07,344.6651611328125
2016-11-08,334.3507080078125
2016-11-09,320.7106628417969
2016-11-10,341.0502624511719
2016-11-11,322.6385803222656
2016-11-15,288.3215026855469
2016-11-16,290.2012023925781
2016-11-17,288.3215026855469
2016-11-18,290.5386047363281
2016-11-21,273.1390075683594
2016-11-22,281.42913818359375
2016-11-23,290.5868225097656
2016-11-24,286.8273620605469
2016-11-25,298.1056823730469
2016-11-28,307.4079895019531
2016-11-29,308.75750732421875
2016-11-30,311.0710144042969
2016-12-01,307.4561462402344
2016-12-02,302.25079345703125
2016-12-05,309.3840637207031
2016-12-06,308.1791687011719
2016-12-07,307.9381408691406
2016-12-08,313.8665466308594
2016-12-09,314.49310302734375
2016-12-12,308.2273864746094
2016-12-13,307.79351806640625
2016-12-14,303.31103515625
2016-12-15,307.6007385253906
2016-12-16,302.106201171875
2016-12-19,294.8764953613281
2016-12-20,287.3575439453125
2016-12-21,275.9827575683594
2016-12-22,276.8984680175781
2016-12-23,279.7421875
2016-12-26,269.3796081542969
2016-12-27,278.53729248046875
2016-12-28,279.4530334472656
2016-12-29,282.10394287109375
2016-12-30,286.0079650878906
2017-01-02,309.1912841796875
2017-01-03,314.878662109375
2017-01-04,309.72149658203125
2017-01-05,317.67413330078125
2017-01-06,316.4210510253906
2017-01-09,312.32421875
2017-01-10,324.9521484375
2017-01-11,346.83404541015625
2017-01-12,343.797607421875
2017-01-13,345.8700866699219
2017-01-16,347.70159912109375
2017-01-17,353.63006591796875
2017-01-18,354.1601867675781
2017-01-19,348.5209655761719
2017-01-20,334.1579284667969
2017-01-23,346.0629577636719
2017-01-24,350.7381286621094
2017-01-25,351.0273132324219
2017-01-27,357.9196472167969
2017-01-30,356.03997802734375
2017-01-31,350.4971618652344
2017-02-01,366.1133117675781
2017-02-02,361.53448486328125
2017-02-03,366.547119140625
2017-02-06,369.3426513671875
2017-02-07,380.0907897949219
2017-02-08,375.70477294921875
2017-02-09,378.9822082519531
2017-02-10,376.23492431640625
2017-02-13,367.9930725097656
2017-02-14,370.74041748046875
2017-02-15,392.9115295410156
2017-02-16,395.0804443359375
2017-02-17,394.1164855957031
2017-02-20,396.5745849609375
2017-02-21,404.57550048828125
2017-02-22,409.8291015625
2017-02-23,405.4430236816406
2017-02-27,437.494873046875
2017-02-28,432.8677978515625
2017-03-01,445.06195068359375
2017-03-02,442.6520690917969
2017-03-03,471.57098388671875
2017-03-06,468.24530029296875
2017-03-07,476.7281494140625
2017-03-08,476.1498107910156
2017-03-09,478.2705383300781
2017-03-10,491.2840270996094
2017-03-14,500.73089599609375
2017-03-15,501.45379638671875
2017-03-16,500.1524353027344
2017-03-17,495.8145751953125
2017-03-20,502.08038330078125
2017-03-21,508.056884765625
2017-03-22,502.9480285644531
2017-03-23,512.1055297851562
2017-03-24,508.8763732910156
2017-03-27,503.86370849609375
2017-03-28,504.6830749511719
2017-03-29,510.80426025390625
2017-03-30,515.8650512695312
2017-03-31,519.3353271484375
2017-04-03,518.1304321289062
2017-04-05,518.6123657226562
2017-04-06,510.8525390625
2017-04-07,503.3818359375
2017-04-10,525.649169921875
2017-04-11,530.8065185546875
2017-04-12,526.5169067382812
2017-04-13,526.179443359375
2017-04-17,531.1438598632812
2017-04-18,522.0344848632812
2017-04-19,526.3241577148438
2017-04-20,528.3002319335938
2017-04-21,536.3492431640625
2017-04-24,530.8065185546875
2017-04-25,531.866943359375
2017-04-26,529.74609375
2017-04-27,526.6132202148438
2017-04-28,527.77001953125
2017-05-02,544.302001953125
2017-05-03,548.157958984375
2017-05-04,548.2061767578125
2017-05-05,571.2447509765625
2017-05-08,580.8843994140625
2017-05-09,579.0527954101562
2017-05-10,611.2974853515625
2017-05-11,623.5880126953125
2017-05-12,623.4915161132812
2017-05-15,625.4196166992188
2017-05-16,632.2637329101562
2017-05-17,630.2875366210938
2017-05-18,612.6952514648438
2017-05-19,617.0330200195312
2017-05-22,594.9583740234375
2017-05-23,574.184814453125
2017-05-24,579.5830688476562
2017-05-25,607.4898681640625
2017-05-26,619.5393676757812
2017-05-29,647.060546875
2017-05-30,644.8433837890625
2017-05-31,667.978515625
2017-06-01,667.7374877929688
2017-06-02,690.5352783203125
2017-06-05,718.3937377929688
2017-06-06,724.4185791015625
2017-06-07,725.2860717773438
2017-06-08,722.2978515625
2017-06-09,721.719482421875
2017-06-12,714.441650390625
2017-06-13,714.586181640625
2017-06-14,691.1619262695312
2017-06-15,683.5465698242188
2017-06-16,684.028564453125
2017-06-19,682.341552734375
2017-06-20,698.5361328125
2017-06-21,692.7041015625
2017-06-22,683.5947265625
2017-06-23,653.6154174804688
2017-06-27,627.2510375976562
2017-06-28,630.9622802734375
2017-06-29,639.493408203125
2017-06-30,621.9010009765625
2017-07-03,651.54296875
2017-07-04,638.6259155273438
2017-07-05,644.0240478515625
2017-07-06,647.1087646484375
2017-07-07,648.313720703125
2017-07-10,649.6632080078125
2017-07-11,655.0132446289062
2017-07-12,656.21826171875
2017-07-13,648.0243530273438
2017-07-14,651.5912475585938
2017-07-17,645.3735961914062
2017-07-18,633.1311645507812
2017-07-19,629.75732421875
2017-07-20,636.4569702148438
2017-07-21,630.76953125
2017-07-24,630.2392578125
2017-07-25,622.7686157226562
2017-07-26,627.395751953125
2017-07-27,618.3344116210938
2017-07-28,644.9879760742188
2017-07-31,645.2290649414062
2017-08-01,675.7865600585938
2017-08-02,669.7136840820312
2017-08-03,652.9889526367188
2017-08-04,646.9159545898438
2017-08-07,648.4581909179688
2017-08-08,627.78125
2017-08-09,613.2254028320312
2017-08-10,566.906982421875
2017-08-11,571.0520629882812
2017-08-14,589.5118408203125
2017-08-16,616.1654663085938
2017-08-17,606.6704711914062
2017-08-18,604.21240234375
2017-08-21,579.4867553710938
2017-08-22,578.6192626953125
2017-08-23,591.0542602539062
2017-08-24,591.77734375
2017-08-28,597.1754760742188
2017-08-29,582.185791015625
2017-08-30,598.7177734375
2017-08-31,623.9735107421875
2017-09-01,626.7689819335938
2017-09-04,622.4794311523438
2017-09-05,626.8656005859375
2017-09-06,627.78125
2017-09-07,635.5106811523438
2017-09-08,630.873046875
2017-09-11,636.2353515625
2017-09-12,654.3513793945312
2017-09-13,644.4962768554688
2017-09-14,648.1195068359375
2017-09-15,645.9456176757812
2017-09-18,644.4480590820312
2017-09-19,654.544677734375
2017-09-20,649.3754272460938
2017-09-21,645.65576171875
2017-09-22,614.6893920898438
2017-09-25,599.6651000976562
2017-09-26,622.6604614257812
2017-09-27,615.4623413085938
2017-09-28,614.3995361328125
2017-09-29,637.346435546875
2017-10-03,636.4769897460938
2017-10-04,634.5444946289062
2017-10-05,643.1436157226562
2017-10-06,673.6268310546875
2017-10-09,671.0665893554688
2017-10-10,674.4963989257812
2017-10-11,667.829833984375
2017-10-12,676.8153686523438
2017-10-13,686.3322143554688
2017-10-16,697.7333374023438
2017-10-17,702.8057861328125
2017-10-18,708.4580688476562
2017-10-19,695.4144897460938
2017-10-23,700.1487426757812
2017-10-24,709.279296875
2017-10-25,707.2019653320312
2017-10-26,697.5883178710938
2017-10-27,713.4338989257812
2017-10-30,746.3809814453125
2017-10-31,734.4484252929688
2017-11-01,715.897705078125
2017-11-02,705.2695922851562
2017-11-03,700.00390625
2017-11-06,690.6801147460938
2017-11-07,681.5496826171875
2017-11-08,676.4288940429688
2017-11-09,688.6028442382812
2017-11-10,674.7863159179688
2017-11-13,662.1775512695312
2017-11-14,683.1920776367188
2017-11-15,666.235595703125
2017-11-16,670.341796875
2017-11-17,670.341796875
2017-11-20,668.94091796875
2017-11-21,672.12939453125
2017-11-22,670.2451782226562
2017-11-23,664.593017578125
2017-11-24,660.8250122070312
2017-11-27,668.94091796875
2017-11-28,665.12451171875
2017-11-29,679.7139282226562
2017-11-30,693.9652709960938
2017-12-01,666.8636474609375
2017-12-04,637.92626953125
2017-12-05,639.9551391601562
2017-12-06,626.1869506835938
2017-12-07,642.032470703125
2017-12-08,656.5736694335938
2017-12-11,654.9794921875
2017-12-12,653.2402954101562
2017-12-13,646.670166015625
2017-12-14,640.0518188476562
2017-12-15,672.1776123046875
2017-12-18,679.2791748046875
2017-12-19,701.839599609375
2017-12-20,711.6947631835938
2017-12-21,710.9217529296875
2017-12-22,719.8590698242188
2017-12-26,729.6658325195312
2017-12-27,721.3566284179688
2017-12-28,746.0428466796875
2017-12-29,760.8255004882812
2018-01-01,748.1683959960938
2018-01-02,746.6224365234375
2018-01-03,746.815673828125
2018-01-04,761.8882446289062
2018-01-05,768.216796875
2018-01-08,752.419677734375
2018-01-09,767.4437866210938
2018-01-10,758.603271484375
2018-01-11,785.656494140625
2018-01-12,785.4149780273438
2018-01-15,776.9608764648438
2018-01-16,766.284423828125
2018-01-17,768.7965087890625
2018-01-18,731.4533081054688
2018-01-19,746.3326416015625
2018-01-22,759.9075317382812
2018-01-23,783.1927490234375
2018-01-24,794.9319458007812
2018-01-25,808.603515625
2018-01-29,805.5599975585938
2018-01-30,804.7387084960938
2018-01-31,784.3038940429688
2018-02-01,843.4345703125
2018-02-02,831.5504150390625
2018-02-05,849.2317504882812
2018-02-06,861.50244140625
2018-02-07,881.1642456054688
2018-02-08,876.14013671875
2018-02-09,879.9082641601562
2018-02-12,871.019287109375
2018-02-14,857.6859130859375
2018-02-15,844.0626220703125
2018-02-16,847.9756469726562
2018-02-19,829.0384521484375
2018-02-20,823.724365234375
2018-02-21,829.2316284179688
2018-02-22,841.9370727539062
2018-02-23,848.8935546875
2018-02-26,856.8646240234375
2018-02-27,841.2606201171875
2018-02-28,862.6618041992188
2018-03-01,855.1255493164062
2018-03-05,843.1930541992188
2018-03-06,832.371826171875
2018-03-07,809.5213623046875
2018-03-08,826.4297485351562
2018-03-09,822.6615600585938
2018-03-12,828.55517578125
2018-03-13,825.5117797851562
2018-03-14,815.6083984375
2018-03-15,818.6519165039062
2018-03-16,802.3715209960938
2018-03-19,799.6663208007812
2018-03-20,798.6517333984375
2018-03-21,798.2652587890625
2018-03-22,782.0816650390625
2018-03-23,768.94140625
2018-03-26,779.0381469726562
2018-03-27,797.0092163085938
2018-03-28,790.4391479492188
2018-04-02,852.6616821289062
2018-04-03,855.4153442382812
2018-04-04,843.0963745117188
2018-04-05,861.7921752929688
2018-04-06,877.4444580078125
2018-04-09,874.2560424804688
2018-04-10,856.623046875
2018-04-11,875.9468383789062
2018-04-12,875.029052734375
2018-04-13,914.2079467773438
2018-04-16,940.2949829101562
2018-04-17,943.2902221679688
2018-04-18,931.7442626953125
2018-04-19,934.1597290039062
2018-04-20,929.4736938476562
2018-04-23,925.319091796875
2018-04-24,908.0243530273438
2018-04-25,911.4542846679688
2018-04-26,927.9277954101562
2018-04-27,941.88916015625
2018-04-30,970.343505859375
2018-05-02,954.3047485351562
2018-05-03,937.4447631835938
2018-05-04,939.0872802734375
2018-05-07,956.0438842773438
2018-05-08,944.2081909179688
2018-05-09,933.43505859375
2018-05-10,916.43017578125
2018-05-11,915.2706909179688
2018-05-14,907.7828369140625
2018-05-15,909.5219116210938
2018-05-16,924.4011840820312
2018-05-17,919.4253540039062
2018-05-18,846.7680053710938
2018-05-21,852.1302490234375
2018-05-22,860.9710083007812
2018-05-23,845.1737060546875
2018-05-24,860.197998046875
2018-05-25,885.3671264648438
2018-05-28,893.1451416015625
2018-05-29,899.6668701171875
2018-05-30,902.7102661132812
2018-05-31,900.9227905273438
2018-06-01,903.0484619140625
2018-06-04,863.5313110351562
2018-06-05,860.922607421875
2018-06-06,868.265625
2018-06-07,884.2077026367188
2018-06-08,888.7971801757812
2018-06-11,887.1064453125
2018-06-12,891.7923583984375
2018-06-13,884.4976806640625
2018-06-14,896.7199096679688
2018-06-15,885.2222290039062
2018-06-18,881.6956176757812
2018-06-19,865.4636840820312
2018-06-20,875.2705688476562
2018-06-21,859.0384521484375
2018-06-22,865.7052612304688
2018-06-25,846.6713256835938
2018-06-26,851.7437744140625
2018-06-27,827.3958129882812
2018-06-28,798.0720825195312
2018-06-29,842.1785888671875
2018-07-02,843.5311279296875
2018-07-03,837.4442138671875
2018-07-04,850.197998046875
2018-07-05,835.8983154296875
2018-07-06,849.9080200195312
2018-07-09,862.3235473632812
2018-07-10,860.5845336914062
2018-07-11,848.21728515625
2018-07-12,865.5603637695312
2018-07-13,877.9758911132812
2018-07-16,845.8018188476562
2018-07-17,863.1932373046875
2018-07-18,832.275146484375
2018-07-19,813.3861083984375
2018-07-20,819.47314453125
2018-07-23,827.637451171875
2018-07-24,841.453857421875
2018-07-25,856.333251953125
2018-07-26,859.0384521484375
2018-07-27,890.343017578125
2018-07-30,877.2029418945312
2018-07-31,896.6715087890625
2018-08-01,875.4154052734375
2018-08-02,873.6763305664062
2018-08-03,868.8452758789062
2018-08-06,850.2945556640625
2018-08-07,844.1592407226562
2018-08-08,846.864501953125
2018-08-09,849.0383911132812
2018-08-10,835.9949951171875
2018-08-13,827.3475341796875
2018-08-14,846.1882934570312
2018-08-16,840.1011962890625
2018-08-17,839.9080200195312
2018-08-20,861.0675048828125
2018-08-21,869.1351928710938
2018-08-23,858.4834594726562
2018-08-24,863.422119140625
2018-08-27,860.4685668945312
2018-08-28,867.0048217773438
2018-08-29,866.47216796875
2018-08-30,851.3177490234375
2018-08-31,842.2152709960938
2018-09-03,805.6119384765625
2018-09-04,779.660400390625
2018-09-05,767.6530151367188
2018-09-06,763.53759765625
2018-09-07,772.0589599609375
2018-09-10,748.5282592773438
2018-09-11,743.9285888671875
2018-09-12,747.2693481445312
2018-09-14,755.8391723632812
2018-09-17,751.7721557617188
2018-09-18,736.6175537109375
2018-09-19,702.483642578125
2018-09-21,663.8951416015625
2018-09-24,633.0535278320312
2018-09-25,640.5097045898438
2018-09-26,641.5748901367188
2018-09-27,625.25830078125
2018-09-28,592.4315795898438
2018-10-01,602.59912109375
2018-10-03,601.3402099609375
2018-10-04,598.3384399414062
2018-10-05,566.0442504882812
2018-10-08,538.6885986328125
2018-10-09,549.824462890625
2018-10-10,570.4985961914062
2018-10-11,548.565673828125
2018-10-12,582.263916015625
2018-10-15,579.3588256835938
2018-10-16,618.673583984375
2018-10-17,598.3868408203125
2018-10-19,585.2173461914062
2018-10-22,555.1986694335938
2018-10-23,554.6661987304688
2018-10-24,575.388671875
2018-10-25,551.9063720703125
2018-10-26,551.6644287109375
2018-10-29,572.7257690429688
2018-10-30,584.8300170898438
2018-10-31,607.1502075195312
2018-11-01,653.09814453125
2018-11-02,654.5990600585938
2018-11-05,656.0516357421875
2018-11-06,652.0814208984375
2018-11-07,656.77783203125
2018-11-09,643.5599365234375
2018-11-12,632.8598022460938
2018-11-13,639.6865234375
2018-11-14,635.4743041992188
2018-11-15,643.8505859375
2018-11-16,641.913818359375
2018-11-19,651.1615600585938
2018-11-20,638.7666015625
2018-11-21,640.655029296875
2018-11-22,640.751708984375
2018-11-26,650.4352416992188
2018-11-27,667.5264282226562
2018-11-28,660.4090576171875
2018-11-29,672.5618896484375
2018-11-30,682.3905029296875
2018-12-03,684.7630004882812
2018-12-04,674.4016723632812
2018-12-05,638.3793334960938
2018-12-06,610.53955078125
2018-12-07,606.8114013671875
2018-12-10,584.8300170898438
2018-12-11,604.4874267578125
2018-12-12,635.9100952148438
2018-12-13,638.3793334960938
2018-12-14,643.7536010742188
2018-12-17,649.9510498046875
2018-12-18,651.694091796875
2018-12-19,653.001220703125
2018-12-20,671.351318359375
2018-12-21,662.587890625
2018-12-24,651.5003662109375
2018-12-26,660.2154541015625
2018-12-27,665.5413818359375
2018-12-28,679.6307373046875
2018-12-31,683.74609375
2019-01-01,697.0123901367188
2019-01-02,684.7144165039062
2019-01-03,699.3364868164062
2019-01-04,700.9342651367188
2019-01-07,706.1632080078125
2019-01-08,708.0031127929688
2019-01-09,716.185546875
2019-01-10,721.0757446289062
2019-01-11,729.6939086914062
2019-01-14,729.2098999023438
2019-01-15,732.1632690429688
2019-01-16,714.3458251953125
2019-01-17,710.5692749023438
2019-01-18,705.872802734375
2019-01-21,710.0366821289062
2019-01-22,697.9807739257812
2019-01-23,707.2769775390625
2019-01-24,692.8970336914062
2019-01-25,680.7927856445312
2019-01-28,653.6791381835938
2019-01-29,623.75732421875
2019-01-30,636.8300170898438
2019-01-31,638.71826171875
2019-02-01,656.4873657226562
2019-02-04,657.068359375
2019-02-05,662.7330932617188
2019-02-06,662.2489624023438
2019-02-07,661.232177734375
2019-02-08,639.0087280273438
2019-02-11,616.349609375
2019-02-12,591.4146728515625
2019-02-14,623.563720703125
2019-02-15,618.092529296875
2019-02-18,608.3607788085938
2019-02-19,616.97900390625
2019-02-20,638.0888671875
2019-02-21,634.5060424804688
2019-02-22,634.8448486328125
2019-02-25,633.7313232421875
2019-02-26,639.9771118164062
2019-02-27,642.3494873046875
2019-02-28,636.781494140625
2019-03-01,652.7108154296875
2019-03-05,690.2825317382812
2019-03-06,714.4425659179688
2019-03-07,712.021728515625
2019-03-08,706.7443237304688
2019-03-11,717.1539916992188
2019-03-12,772.8336181640625
2019-03-13,763.053466796875
2019-03-14,774.431396484375
2019-03-15,775.2059936523438
2019-03-18,761.2135009765625
2019-03-19,785.5189208984375
2019-03-20,795.5411987304688
2019-03-22,778.9826049804688
2019-03-25,763.731201171875
2019-03-26,779.0794677734375
2019-03-27,793.120361328125
2019-03-28,767.3624877929688
2019-04-01,750.1743774414062
2019-04-02,747.8987426757812
2019-04-03,743.3960571289062
2019-04-04,746.6399536132812
2019-04-05,744.5580444335938
2019-04-08,736.5692138671875
2019-04-09,750.2713012695312
2019-04-10,751.8690185546875
2019-04-11,745.332763671875
2019-04-12,762.472412109375
2019-04-15,761.4071044921875
2019-04-16,764.4574584960938
2019-04-18,746.1073608398438
2019-04-22,732.3084716796875
2019-04-23,721.5599365234375
2019-04-24,730.7107543945312
2019-04-25,725.4332885742188
2019-04-26,710.8597412109375
2019-04-30,715.5078125
2019-05-02,659.2955322265625
2019-05-03,644.1893920898438
2019-05-06,643.4147338867188
2019-05-07,628.211669921875
2019-05-08,607.8765869140625
2019-05-09,590.5432739257812
2019-05-10,579.0684204101562
2019-05-13,554.5693969726562
2019-05-14,554.2304077148438
2019-05-15,532.5396728515625
2019-05-16,543.7723388671875
2019-05-17,542.3198852539062
2019-05-20,570.014404296875
2019-05-21,576.8897094726562
2019-05-22,575.5338745117188
2019-05-23,583.86181640625
2019-05-24,614.8001708984375
2019-05-27,617.8988647460938
2019-05-28,610.4426879882812
2019-05-29,598.8226318359375
2019-05-30,596.7890625
2019-05-31,579.0199584960938
2019-06-03,586.5731201171875
2019-06-04,583.9100952148438
2019-06-06,559.6531982421875
2019-06-07,567.787109375
2019-06-10,562.9454956054688
2019-06-11,571.1279907226562
2019-06-12,557.0870361328125
2019-06-13,562.0740356445312
2019-06-14,541.6904907226562
2019-06-17,528.375732421875
2019-06-18,519.224853515625
2019-06-19,507.1206359863281
2019-06-20,533.895263671875
2019-06-21,533.2658081054688
2019-06-24,534.185791015625
2019-06-25,527.1653442382812
