Date,COROMANDEL.NS
2016-03-15,151.4151153564453
2016-03-16,151.94407653808594
2016-03-17,152.03224182128906
2016-03-18,153.53097534179688
2016-03-21,157.18963623046875
2016-03-22,162.39105224609375
2016-03-23,161.95022583007812
2016-03-28,163.53713989257812
2016-03-29,163.88980102539062
2016-03-30,164.50694274902344
2016-03-31,167.76882934570312
2016-04-01,169.66424560546875
2016-04-04,171.51564025878906
2016-04-05,169.84060668945312
2016-04-06,170.45773315429688
2016-04-07,167.98924255371094
2016-04-08,169.48794555664062
2016-04-11,174.2486114501953
2016-04-12,183.72584533691406
2016-04-13,193.73202514648438
2016-04-18,194.34910583496094
2016-04-20,196.6853790283203
2016-04-21,194.8780975341797
2016-04-22,193.77606201171875
2016-04-25,193.99649047851562
2016-04-26,196.2004852294922
2016-04-27,201.09339904785156
2016-04-28,195.62745666503906
2016-04-29,197.56700134277344
2016-05-02,201.1815185546875
2016-05-03,201.9750213623047
2016-05-04,195.05442810058594
2016-05-05,196.59725952148438
2016-05-06,196.42092895507812
2016-05-09,205.23690795898438
2016-05-10,198.889404296875
2016-05-11,200.21182250976562
2016-05-12,200.9170684814453
2016-05-13,198.27224731445312
2016-05-16,199.1979522705078
2016-05-17,200.9611358642578
2016-05-18,198.580810546875
2016-05-19,197.12619018554688
2016-05-20,195.71560668945312
2016-05-23,199.50650024414062
2016-05-24,198.40451049804688
2016-05-25,201.00523376464844
2016-05-26,205.0165252685547
2016-05-27,208.0580596923828
2016-05-30,207.6172332763672
2016-05-31,203.2974090576172
2016-06-01,204.35533142089844
2016-06-02,206.51524353027344
2016-06-03,207.04420471191406
2016-06-06,208.80738830566406
2016-06-07,212.33380126953125
2016-06-08,221.54653930664062
2016-06-09,215.90428161621094
2016-06-10,216.0365447998047
2016-06-13,227.18882751464844
2016-06-14,225.0729522705078
2016-06-15,220.40048217773438
2016-06-16,213.34768676757812
2016-06-17,208.32254028320312
2016-06-20,205.32508850097656
2016-06-21,215.022705078125
2016-06-22,210.48243713378906
2016-06-23,210.1739044189453
2016-06-24,214.09701538085938
2016-06-27,226.08682250976562
2016-06-28,225.99864196777344
2016-06-29,229.5250244140625
2016-06-30,233.18370056152344
2016-07-01,235.5199432373047
2016-07-04,220.57676696777344
2016-07-05,194.61363220214844
2016-07-07,200.9170684814453
2016-07-08,210.04164123535156
2016-07-11,214.4496307373047
2016-07-12,218.9899444580078
2016-07-13,211.27584838867188
2016-07-14,218.98635864257812
2016-07-15,219.4346466064453
2016-07-18,212.84490966796875
2016-07-19,214.27940368652344
2016-07-20,212.3517608642578
2016-07-21,209.6172637939453
2016-07-22,208.22756958007812
2016-07-25,210.51382446289062
2016-07-26,207.33102416992188
2016-07-27,212.80006408691406
2016-07-28,219.70359802246094
2016-07-29,228.6244659423828
2016-08-01,231.67276000976562
2016-08-02,221.9002227783203
2016-08-03,218.8518829345703
2016-08-04,226.24855041503906
2016-08-05,229.56581115722656
2016-08-08,232.927978515625
2016-08-09,231.35899353027344
2016-08-10,236.11080932617188
2016-08-11,232.6141815185547
2016-08-12,231.0900421142578
2016-08-16,236.46946716308594
2016-08-17,242.92471313476562
2016-08-18,244.26956176757812
2016-08-19,242.65574645996094
2016-08-22,246.91441345214844
2016-08-23,241.5798797607422
2016-08-24,242.2523193359375
2016-08-25,243.64193725585938
2016-08-26,239.69708251953125
2016-08-29,236.78321838378906
2016-08-30,242.4315643310547
2016-08-31,241.3108673095703
2016-09-01,236.9625244140625
2016-09-02,239.1591033935547
2016-09-06,243.91090393066406
2016-09-07,236.91769409179688
2016-09-08,239.33840942382812
2016-09-09,230.6417236328125
2016-09-12,225.30714416503906
2016-09-14,227.54855346679688
2016-09-15,226.7864990234375
2016-09-16,226.6968536376953
2016-09-19,227.68304443359375
2016-09-20,223.60366821289062
2016-09-21,224.72439575195312
2016-09-22,224.05194091796875
2016-09-23,220.6001739501953
2016-09-26,219.3001708984375
2016-09-27,219.4346466064453
2016-09-28,221.0933074951172
2016-09-29,214.4586944580078
2016-09-30,220.5553741455078
2016-10-03,221.85536193847656
2016-10-04,228.84860229492188
2016-10-05,228.53480529785156
2016-10-06,231.0003662109375
2016-10-07,241.93849182128906
2016-10-10,235.52806091308594
2016-10-13,240.01083374023438
2016-10-14,237.3211669921875
2016-10-17,231.04519653320312
2016-10-18,234.4521484375
2016-10-19,242.47640991210938
2016-10-20,242.07298278808594
2016-10-21,247.99026489257812
2016-10-24,252.5179443359375
2016-10-25,250.45587158203125
2016-10-26,246.7799530029297
2016-10-27,252.87657165527344
2016-10-28,256.4628601074219
2016-11-01,254.8490447998047
2016-11-02,244.98678588867188
2016-11-03,241.4901885986328
2016-11-04,230.91067504882812
2016-11-07,235.48318481445312
2016-11-08,238.307373046875
2016-11-09,227.3244171142578
2016-11-10,230.7761993408203
2016-11-11,222.6174774169922
2016-11-15,212.62071228027344
2016-11-16,220.0622100830078
2016-11-17,215.71389770507812
2016-11-18,216.47598266601562
2016-11-21,206.65858459472656
2016-11-22,218.0449676513672
2016-11-23,226.29339599609375
2016-11-24,221.9002227783203
2016-11-25,222.30369567871094
2016-11-28,220.91400146484375
2016-11-29,230.4176025390625
2016-11-30,236.78321838378906
2016-12-01,239.24874877929688
2016-12-02,228.93824768066406
2016-12-05,225.30714416503906
2016-12-06,228.84860229492188
2016-12-07,232.5245819091797
2016-12-08,242.07298278808594
2016-12-09,254.62493896484375
2016-12-12,253.19039916992188
2016-12-13,249.96275329589844
2016-12-14,250.85931396484375
2016-12-15,246.5109405517578
2016-12-16,249.51441955566406
2016-12-19,250.27650451660156
2016-12-20,250.76966857910156
2016-12-21,252.5627899169922
2016-12-22,249.06613159179688
2016-12-23,247.00408935546875
2016-12-26,244.89710998535156
2016-12-27,242.745361328125
2016-12-28,249.78343200683594
2016-12-29,257.18011474609375
2016-12-30,262.2008972167969
2017-01-02,271.07684326171875
2017-01-03,269.2388916015625
2017-01-04,271.92864990234375
2017-01-05,280.62530517578125
2017-01-06,281.0736083984375
2017-01-09,295.5083312988281
2017-01-10,303.9808654785156
2017-01-11,300.75323486328125
2017-01-12,293.760009765625
2017-01-13,295.0600891113281
2017-01-16,291.5185546875
2017-01-17,291.428955078125
2017-01-18,296.0462341308594
2017-01-19,296.2255554199219
2017-01-20,290.84613037109375
2017-01-23,286.5874938964844
2017-01-24,293.760009765625
2017-01-25,299.9911804199219
2017-01-27,297.9739074707031
2017-01-30,288.02203369140625
2017-01-31,281.1632080078125
2017-02-01,292.81866455078125
2017-02-02,295.91180419921875
2017-02-03,302.7256164550781
2017-02-06,298.7807922363281
2017-02-07,301.7842102050781
2017-02-08,305.5498352050781
2017-02-09,305.9981384277344
2017-02-10,313.21551513671875
2017-02-13,316.8913879394531
2017-02-14,314.2017822265625
2017-02-15,307.7464294433594
2017-02-16,308.8222961425781
2017-02-17,306.1326599121094
2017-02-20,298.87042236328125
2017-02-21,299.5428771972656
2017-02-22,299.6324768066406
2017-02-23,298.8255920410156
2017-02-27,295.6427917480469
2017-02-28,296.40496826171875
2017-03-01,296.76348876953125
2017-03-02,294.9255676269531
2017-03-03,289.994384765625
2017-03-06,284.8392028808594
2017-03-07,291.15997314453125
2017-03-08,289.2323913574219
2017-03-09,286.049560546875
2017-03-10,283.2253723144531
2017-03-14,284.97369384765625
2017-03-15,283.0460510253906
2017-03-16,286.8564453125
2017-03-17,290.4427795410156
2017-03-20,291.15997314453125
2017-03-21,297.032470703125
2017-03-22,285.0184631347656
2017-03-23,283.35980224609375
2017-03-24,283.9874267578125
2017-03-27,282.01495361328125
2017-03-28,284.1667785644531
2017-03-29,281.4770812988281
2017-03-30,279.1011657714844
2017-03-31,279.59423828125
2017-04-03,276.94940185546875
2017-04-05,281.835693359375
2017-04-06,279.4149169921875
2017-04-07,289.2323913574219
2017-04-10,293.31170654296875
2017-04-11,301.7842102050781
2017-04-12,308.9119873046875
2017-04-13,302.411865234375
2017-04-17,302.1429138183594
2017-04-18,310.0326843261719
2017-04-19,312.1844177246094
2017-04-20,328.27783203125
2017-04-21,328.5916442871094
2017-04-24,328.8605651855469
2017-04-25,329.66754150390625
2017-04-26,321.7777099609375
2017-04-27,324.3330078125
2017-04-28,312.9913635253906
2017-05-02,322.539794921875
2017-05-03,332.80548095703125
2017-05-04,357.86456298828125
2017-05-05,353.9644470214844
2017-05-08,359.2093505859375
2017-05-09,360.86798095703125
2017-05-10,368.0853576660156
2017-05-11,363.8715515136719
2017-05-12,358.133544921875
2017-05-15,361.0921325683594
2017-05-16,363.109375
2017-05-17,374.5406799316406
2017-05-18,374.6750793457031
2017-05-19,366.0681457519531
2017-05-22,355.39892578125
2017-05-23,344.0125427246094
2017-05-24,341.1883239746094
2017-05-25,341.00909423828125
2017-05-26,343.1159973144531
2017-05-29,343.8780822753906
2017-05-30,350.46783447265625
2017-05-31,368.9371032714844
2017-06-01,378.664794921875
2017-06-02,374.58551025390625
2017-06-05,373.73370361328125
2017-06-06,362.88531494140625
2017-06-07,377.58892822265625
2017-06-08,381.7131652832031
2017-06-09,385.2994689941406
2017-06-12,385.79254150390625
2017-06-13,388.4822998046875
2017-06-14,384.2236022949219
2017-06-15,386.0166931152344
2017-06-16,388.57183837890625
2017-06-19,386.420166015625
2017-06-20,378.3062438964844
2017-06-21,386.8236999511719
2017-06-22,383.6407775878906
2017-06-23,381.0856018066406
2017-06-27,372.56817626953125
2017-06-28,367.6370849609375
2017-06-29,371.7165222167969
2017-06-30,376.1993103027344
2017-07-03,385.209716796875
2017-07-04,383.5959777832031
2017-07-05,382.4303894042969
2017-07-06,378.8441467285156
2017-07-07,367.3680725097656
2017-07-10,372.65789794921875
2017-07-11,370.41644287109375
2017-07-12,367.14398193359375
2017-07-13,381.0309143066406
2017-07-14,381.84783935546875
2017-07-17,384.7524108886719
2017-07-18,383.2093811035156
2017-07-19,388.1106262207031
2017-07-20,390.33441162109375
2017-07-21,393.2389221191406
2017-07-24,401.1808166503906
2017-07-25,405.7644348144531
2017-07-26,402.17926025390625
2017-07-27,393.87420654296875
2017-07-28,396.4610290527344
2017-07-31,408.03363037109375
2017-08-01,405.3559875488281
2017-08-02,409.4858093261719
2017-08-03,415.1585998535156
2017-08-04,406.535888671875
2017-08-07,403.9037780761719
2017-08-08,397.9132995605469
2017-08-09,384.43463134765625
2017-08-10,363.51336669921875
2017-08-11,368.7323303222656
2017-08-14,386.0684814453125
2017-08-16,407.5797424316406
2017-08-17,403.9945373535156
2017-08-18,401.9069519042969
2017-08-21,397.3233337402344
2017-08-22,381.57550048828125
2017-08-23,382.43792724609375
2017-08-24,388.0653076171875
2017-08-28,401.2715759277344
2017-08-29,395.55340576171875
2017-08-30,397.95867919921875
2017-08-31,401.9069519042969
2017-09-01,397.867919921875
2017-09-04,389.517578125
2017-09-05,399.6378173828125
2017-09-06,398.6394348144531
2017-09-07,389.517578125
2017-09-08,381.12176513671875
2017-09-11,385.7961730957031
2017-09-12,392.33123779296875
2017-09-13,383.02783203125
2017-09-14,381.6663818359375
2017-09-15,380.8040771484375
2017-09-18,381.16717529296875
2017-09-19,382.75555419921875
2017-09-20,391.3328857421875
2017-09-21,403.2684020996094
2017-09-22,397.0964050292969
2017-09-25,381.21246337890625
2017-09-26,381.84783935546875
2017-09-27,376.2204895019531
2017-09-28,384.43463134765625
2017-09-29,392.195068359375
2017-10-03,398.5032043457031
2017-10-04,408.26043701171875
2017-10-05,416.5201110839844
2017-10-06,417.2462158203125
2017-10-09,412.6171875
2017-10-10,431.3147277832031
2017-10-11,429.2725524902344
2017-10-12,439.66510009765625
2017-10-13,436.7606506347656
2017-10-16,438.6667175292969
2017-10-17,436.9875793457031
2017-10-18,432.72161865234375
2017-10-19,429.40863037109375
2017-10-23,453.64288330078125
2017-10-24,471.6597900390625
2017-10-25,462.53790283203125
2017-10-26,442.9327392578125
2017-10-27,452.2359924316406
2017-10-30,470.88824462890625
2017-10-31,467.66607666015625
2017-11-01,463.49090576171875
2017-11-02,460.541015625
2017-11-03,465.2608337402344
2017-11-06,467.89300537109375
2017-11-07,463.62701416015625
2017-11-08,457.13739013671875
2017-11-09,454.9590148925781
2017-11-10,466.8491516113281
2017-11-13,453.5975036621094
2017-11-14,453.7790222167969
2017-11-15,452.3721923828125
2017-11-16,470.162109375
2017-11-17,461.5848388671875
2017-11-20,457.727294921875
2017-11-21,463.2639465332031
2017-11-22,462.22021484375
2017-11-23,457.40966796875
2017-11-24,457.2281494140625
2017-11-27,454.91363525390625
2017-11-28,454.6413269042969
2017-11-29,461.5848388671875
2017-11-30,470.8428649902344
2017-12-01,462.9916687011719
2017-12-04,468.7098388671875
2017-12-05,458.9980773925781
2017-12-06,455.50360107421875
2017-12-07,468.66448974609375
2017-12-08,470.162109375
2017-12-11,469.8444519042969
2017-12-12,466.8491516113281
2017-12-13,457.40966796875
2017-12-14,454.50518798828125
2017-12-15,463.3547668457031
2017-12-18,481.780029296875
2017-12-19,475.01800537109375
2017-12-20,482.5061340332031
2017-12-21,486.9535827636719
2017-12-22,488.3605651855469
2017-12-26,502.4289855957031
2017-12-27,507.0579833984375
2017-12-28,512.9122924804688
2017-12-29,525.755615234375
2018-01-01,505.4696960449219
2018-01-02,492.53564453125
2018-01-03,515.9530029296875
2018-01-04,522.9871215820312
2018-01-05,517.2238159179688
2018-01-08,524.5302734375
2018-01-09,522.4880981445312
2018-01-10,517.9044799804688
2018-01-11,518.9935913085938
2018-01-12,521.807373046875
2018-01-15,521.89794921875
2018-01-16,511.0517578125
2018-01-17,503.9266662597656
2018-01-18,504.4712829589844
2018-01-19,521.3082275390625
2018-01-22,522.0342407226562
2018-01-23,520.8997802734375
2018-01-24,514.818359375
2018-01-25,495.6670227050781
2018-01-29,483.8221740722656
2018-01-30,480.50933837890625
2018-01-31,503.3821105957031
2018-02-01,498.29931640625
2018-02-02,498.8437805175781
2018-02-05,500.8406066894531
2018-02-06,494.03326416015625
2018-02-07,492.3541259765625
2018-02-08,495.3493347167969
2018-02-09,485.6375732421875
2018-02-12,477.92254638671875
2018-02-14,484.9568786621094
2018-02-15,478.19482421875
2018-02-16,476.65185546875
2018-02-19,469.16375732421875
2018-02-20,463.89935302734375
2018-02-21,460.9495544433594
2018-02-22,472.24969482421875
2018-02-23,501.3397521972656
2018-02-26,493.1709289550781
2018-02-27,495.8939208984375
2018-02-28,507.1488952636719
2018-03-01,499.8421936035156
2018-03-05,501.8390197753906
2018-03-06,516.5883178710938
2018-03-07,489.1319580078125
2018-03-08,475.0634765625
2018-03-09,463.1731872558594
2018-03-12,459.27032470703125
2018-03-13,457.4550476074219
2018-03-14,454.8228759765625
2018-03-15,487.3166809082031
2018-03-16,476.92413330078125
2018-03-19,463.6724853515625
2018-03-20,472.4312438964844
2018-03-21,475.78961181640625
2018-03-22,474.7854309082031
2018-03-23,474.6484375
2018-03-26,472.9139404296875
2018-03-27,471.27081298828125
2018-03-28,479.39544677734375
2018-04-02,488.1133728027344
2018-04-03,489.0262145996094
2018-04-04,484.14227294921875
2018-04-05,486.9265441894531
2018-04-06,492.2213134765625
2018-04-09,484.8269348144531
2018-04-10,484.9183044433594
2018-04-11,483.5945739746094
2018-04-12,479.12158203125
2018-04-13,483.4576110839844
2018-04-16,486.5614318847656
2018-04-17,483.7315673828125
2018-04-18,475.15045166015625
2018-04-19,481.4950866699219
2018-04-20,483.8228454589844
2018-04-23,482.86431884765625
2018-04-24,429.4612731933594
2018-04-25,439.73101806640625
2018-04-26,438.3161315917969
2018-04-27,440.917724609375
2018-04-30,434.0712585449219
2018-05-02,412.61871337890625
2018-05-03,418.32415771484375
2018-05-04,415.9050598144531
2018-05-07,415.5399475097656
2018-05-08,405.3613586425781
2018-05-09,408.3282165527344
2018-05-10,411.11248779296875
2018-05-11,410.74737548828125
2018-05-14,407.8717956542969
2018-05-15,413.4403076171875
2018-05-16,410.88427734375
2018-05-17,415.7681884765625
2018-05-18,410.8385925292969
2018-05-21,407.82611083984375
2018-05-22,402.257568359375
2018-05-23,396.0500793457031
2018-05-24,381.85491943359375
2018-05-25,387.3777770996094
2018-05-28,405.5439147949219
2018-05-29,422.112548828125
2018-05-30,419.9673156738281
2018-05-31,411.66015625
2018-06-01,419.145751953125
2018-06-04,411.4320373535156
2018-06-05,393.6309814453125
2018-06-06,397.9671325683594
2018-06-07,409.0585632324219
2018-06-08,412.4817810058594
2018-06-11,419.145751953125
2018-06-12,406.0003662109375
2018-06-13,398.7430419921875
2018-06-14,387.5603332519531
2018-06-15,383.40679931640625
2018-06-18,382.8133850097656
2018-06-19,374.46063232421875
2018-06-20,374.2780456542969
2018-06-21,369.713623046875
2018-06-22,368.846435546875
2018-06-25,362.04559326171875
2018-06-26,366.2447509765625
2018-06-27,365.01239013671875
2018-06-28,352.96240234375
2018-06-29,359.30694580078125
2018-07-02,371.5849914550781
2018-07-03,386.6474304199219
2018-07-04,396.6434326171875
2018-07-05,394.9089660644531
2018-07-06,390.07073974609375
2018-07-09,387.0126647949219
2018-07-10,390.709716796875
2018-07-11,375.5560607910156
2018-07-12,365.4231262207031
2018-07-13,363.5061340332031
2018-07-16,368.80078125
2018-07-17,363.734375
2018-07-18,358.8960876464844
2018-07-19,359.6790466308594
2018-07-20,357.0079040527344
2018-07-23,370.1792297363281
2018-07-24,371.6529541015625
2018-07-25,379.66632080078125
2018-07-26,372.1134948730469
2018-07-27,376.5807189941406
2018-07-30,395.3706359863281
2018-07-31,391.54815673828125
2018-08-01,393.8048400878906
2018-08-02,389.061279296875
2018-08-03,388.9230651855469
2018-08-06,396.7062072753906
2018-08-07,392.5152893066406
2018-08-08,402.1404724121094
2018-08-09,402.8313293457031
2018-08-10,402.1865539550781
2018-08-13,386.9888916015625
2018-08-14,393.9889831542969
2018-08-16,388.6007080078125
2018-08-17,378.0084228515625
2018-08-20,380.49530029296875
2018-08-21,384.96246337890625
2018-08-23,385.14666748046875
2018-08-24,387.81781005859375
2018-08-27,389.01519775390625
2018-08-28,390.5810546875
2018-08-29,387.909912109375
2018-08-30,385.56121826171875
2018-08-31,387.12701416015625
2018-09-03,384.0414733886719
2018-09-04,375.6136169433594
2018-09-05,369.212158203125
2018-09-06,376.7649230957031
2018-09-07,374.46221923828125
2018-09-10,368.42913818359375
2018-09-11,367.8305358886719
2018-09-12,366.63311767578125
2018-09-14,375.0609130859375
2018-09-17,379.98870849609375
2018-09-18,373.8175048828125
2018-09-19,363.27117919921875
2018-09-21,368.1990051269531
2018-09-24,371.7450866699219
2018-09-25,365.2054138183594
2018-09-26,367.6002502441406
2018-09-27,364.10015869140625
2018-09-28,372.0675048828125
2018-10-01,362.58038330078125
2018-10-03,361.47515869140625
2018-10-04,351.0669860839844
2018-10-05,342.5010070800781
2018-10-08,338.7706604003906
2018-10-09,336.2377014160156
2018-10-10,347.15240478515625
2018-10-11,348.810302734375
2018-10-12,347.88934326171875
2018-10-15,350.65252685546875
2018-10-16,356.22503662109375
2018-10-17,354.7973937988281
2018-10-19,355.7644348144531
2018-10-22,343.9747619628906
2018-10-23,345.4945068359375
2018-10-24,357.79083251953125
2018-10-25,354.01446533203125
2018-10-26,358.9421691894531
2018-10-29,364.83709716796875
2018-10-30,381.0479736328125
2018-10-31,388.1401672363281
2018-11-01,386.5743713378906
2018-11-02,391.2257995605469
2018-11-05,396.015380859375
2018-11-06,384.6401672363281
2018-11-07,389.6139221191406
2018-11-09,394.5416259765625
2018-11-12,385.7453308105469
2018-11-13,384.9164733886719
2018-11-14,391.5020446777344
2018-11-15,387.5875244140625
2018-11-16,391.087646484375
2018-11-19,380.9097595214844
2018-11-20,369.02789306640625
2018-11-21,376.3044128417969
2018-11-22,367.6924133300781
2018-11-26,366.8174133300781
2018-11-27,375.2912902832031
2018-11-28,371.514892578125
2018-11-29,373.8635559082031
2018-11-30,374.46221923828125
2018-12-03,384.1795654296875
2018-12-04,376.7189025878906
2018-12-05,376.53466796875
2018-12-06,375.98199462890625
2018-12-07,378.0084228515625
2018-12-10,373.9556884765625
2018-12-11,374.37017822265625
2018-12-12,379.2978820800781
2018-12-13,394.2652893066406
2018-12-14,405.27215576171875
2018-12-17,407.4366760253906
2018-12-18,410.84466552734375
2018-12-19,411.9499206542969
2018-12-20,410.6143798828125
2018-12-21,410.6143798828125
2018-12-24,410.06170654296875
2018-12-26,410.29205322265625
2018-12-27,410.3840637207031
2018-12-28,414.29864501953125
2018-12-31,414.7131042480469
2019-01-01,415.4499816894531
2019-01-02,414.5289306640625
2019-01-03,415.5421142578125
2019-01-04,432.4898681640625
2019-01-07,427.65423583984375
2019-01-08,417.4303283691406
2019-01-09,419.640869140625
2019-01-10,425.12127685546875
2019-01-11,425.2133483886719
2019-01-14,418.9500732421875
2019-01-15,420.37774658203125
2019-01-16,419.0882568359375
2019-01-17,417.7065734863281
2019-01-18,416.2329406738281
2019-01-21,405.4103088378906
2019-01-22,402.0023498535156
2019-01-23,399.9299621582031
2019-01-24,408.9103698730469
2019-01-25,405.5484619140625
2019-01-28,400.52862548828125
2019-01-29,408.3116760253906
2019-01-30,412.6407165527344
2019-01-31,417.1380615234375
2019-02-01,423.5362854003906
2019-02-04,425.5763244628906
2019-02-05,420.3835144042969
2019-02-06,414.0779724121094
2019-02-07,417.369873046875
2019-02-08,421.82080078125
2019-02-11,425.3444519042969
2019-02-12,422.6090087890625
2019-02-14,412.1307067871094
2019-02-15,415.74713134765625
2019-02-18,417.0453186035156
2019-02-19,415.1443786621094
2019-02-20,414.4025573730469
2019-02-21,412.7334289550781
2019-02-22,408.9316101074219
2019-02-25,409.3489074707031
2019-02-26,403.5997009277344
2019-02-27,404.295166015625
2019-02-28,409.7197570800781
2019-03-01,408.42156982421875
2019-03-05,428.91448974609375
2019-03-06,427.94091796875
2019-03-07,437.44549560546875
2019-03-08,445.7447814941406
2019-03-11,454.7857666015625
2019-03-12,447.8311767578125
2019-03-13,445.0029296875
2019-03-14,447.69195556640625
2019-03-15,444.6319885253906
2019-03-18,438.0019226074219
2019-03-19,437.44549560546875
2019-03-20,435.86920166015625
2019-03-22,438.0946350097656
2019-03-25,445.1883239746094
2019-03-26,447.2747497558594
2019-03-27,458.2166442871094
2019-03-28,459.7466735839844
2019-04-01,460.02484130859375
2019-04-02,456.5475158691406
2019-04-03,436.3791198730469
2019-04-04,422.0062561035156
2019-04-05,422.93353271484375
2019-04-08,424.1390380859375
2019-04-09,408.9316101074219
2019-04-10,396.5987243652344
2019-04-11,403.41424560546875
2019-04-12,403.2287902832031
2019-04-15,409.9979248046875
2019-04-16,407.81884765625
2019-04-18,407.8652648925781
2019-04-22,400.16876220703125
2019-04-23,395.1614685058594
2019-04-24,405.45428466796875
2019-04-25,401.9769592285156
2019-04-26,400.9569396972656
2019-04-30,402.7651672363281
2019-05-02,398.36053466796875
2019-05-03,395.9960021972656
2019-05-06,394.6513977050781
2019-05-07,389.36590576171875
2019-05-08,388.253173828125
2019-05-09,382.8286437988281
2019-05-10,383.3849182128906
2019-05-13,383.0603942871094
2019-05-14,376.1058349609375
2019-05-15,372.72119140625
2019-05-16,370.82025146484375
2019-05-17,372.1648864746094
2019-05-20,380.1394958496094
2019-05-21,375.9203186035156
2019-05-22,377.2185363769531
2019-05-23,375.31756591796875
2019-05-24,379.72216796875
2019-05-27,391.406005859375
2019-05-28,403.2287902832031
2019-05-29,402.3478698730469
2019-05-30,405.2688293457031
2019-05-31,404.666015625
2019-06-03,405.17608642578125
2019-06-04,400.9106140136719
2019-06-06,396.8305358886719
2019-06-07,393.49237060546875
2019-06-10,401.18878173828125
2019-06-11,395.67144775390625
2019-06-12,393.5386962890625
2019-06-13,394.0023193359375
2019-06-14,390.0150146484375
2019-06-17,376.66217041015625
