Date,HAVELLS.NS
2016-03-16,271.2764587402344
2016-03-17,273.7562255859375
2016-03-18,273.4287109375
2016-03-21,280.3064270019531
2016-03-22,284.3770751953125
2016-03-23,284.51739501953125
2016-03-28,284.564208984375
2016-03-29,282.69268798828125
2016-03-30,292.5649719238281
2016-03-31,300.7060241699219
2016-04-01,293.1263732910156
2016-04-04,297.71160888671875
2016-04-05,295.2318420410156
2016-04-06,306.4141845703125
2016-04-07,300.84637451171875
2016-04-08,311.2800598144531
2016-04-11,324.6614685058594
2016-04-12,317.2221374511719
2016-04-13,316.28631591796875
2016-04-18,320.40374755859375
2016-04-20,328.4045104980469
2016-04-21,319.7955017089844
2016-04-22,316.4267578125
2016-04-25,320.7312927246094
2016-04-26,323.8659973144531
2016-04-27,322.0881652832031
2016-04-28,315.5845642089844
2016-04-29,310.8589782714844
2016-05-02,312.96453857421875
2016-05-03,307.95819091796875
2016-05-04,311.701171875
2016-05-05,314.83599853515625
2016-05-06,319.1872863769531
2016-05-09,318.3450622558594
2016-05-10,323.44488525390625
2016-05-11,318.2982482910156
2016-05-12,320.2633972167969
2016-05-13,336.6858825683594
2016-05-16,334.62725830078125
2016-05-17,342.48760986328125
2016-05-18,340.7096862792969
2016-05-19,333.597900390625
2016-05-20,342.01971435546875
2016-05-23,342.76837158203125
2016-05-24,343.3298645019531
2016-05-25,349.36541748046875
2016-05-26,352.640625
2016-05-27,350.81585693359375
2016-05-30,348.5233154296875
2016-05-31,341.0839538574219
2016-06-01,333.73828125
2016-06-02,340.38214111328125
2016-06-03,338.04278564453125
2016-06-06,336.87310791015625
2016-06-07,337.01348876953125
2016-06-08,339.39971923828125
2016-06-09,334.3465576171875
2016-06-10,331.6328430175781
2016-06-13,335.70343017578125
2016-06-14,336.5924072265625
2016-06-15,337.01348876953125
2016-06-16,336.87310791015625
2016-06-17,337.1070556640625
2016-06-20,340.943603515625
2016-06-21,344.3591613769531
2016-06-22,342.9087219238281
2016-06-23,343.5169982910156
2016-06-24,336.4052734375
2016-06-27,336.4988098144531
2016-06-28,334.62725830078125
2016-06-29,337.03363037109375
2016-06-30,339.6287536621094
2016-07-01,346.14013671875
2016-07-04,346.7062683105469
2016-07-05,347.8858642578125
2016-07-07,336.32586669921875
2016-07-08,337.26953125
2016-07-11,337.45831298828125
2016-07-12,336.79766845703125
2016-07-13,339.6287536621094
2016-07-14,338.68499755859375
2016-07-15,339.3927917480469
2016-07-18,337.55267333984375
2016-07-19,339.3456726074219
2016-07-20,345.6210632324219
2016-07-21,344.48870849609375
2016-07-22,354.7275695800781
2016-07-25,359.8233947753906
2016-07-26,350.15069580078125
2016-07-27,355.4352722167969
2016-07-28,359.0685119628906
2016-07-29,367.703125
2016-08-01,381.33917236328125
2016-08-02,377.375732421875
2016-08-03,367.9862060546875
2016-08-04,382.4244079589844
2016-08-05,383.60406494140625
2016-08-08,381.29193115234375
2016-08-09,390.9646301269531
2016-08-10,381.9054260253906
2016-08-11,377.28143310546875
2016-08-12,376.14898681640625
2016-08-16,386.9541015625
2016-08-17,392.0970764160156
2016-08-18,386.5765686035156
2016-08-19,391.86126708984375
2016-08-22,392.3330078125
2016-08-23,388.039306640625
2016-08-24,387.9449768066406
2016-08-25,392.2858581542969
2016-08-26,391.294921875
2016-08-29,392.75762939453125
2016-08-30,398.13665771484375
2016-08-31,394.078857421875
2016-09-01,399.03314208984375
2016-09-02,403.7043151855469
2016-09-06,407.43182373046875
2016-09-07,399.3634033203125
2016-09-08,396.5795593261719
2016-09-09,394.1731872558594
2016-09-12,385.44415283203125
2016-09-14,384.78363037109375
2016-09-15,386.9068298339844
2016-09-16,387.1899719238281
2016-09-19,389.87945556640625
2016-09-20,389.6435546875
2016-09-21,383.5096435546875
2016-09-22,386.3879089355469
2016-09-23,385.2082824707031
2016-09-26,387.09564208984375
2016-09-27,386.7181396484375
2016-09-28,395.6358337402344
2016-09-29,385.91607666015625
2016-09-30,394.6450500488281
2016-10-03,406.9128112792969
2016-10-04,426.8243103027344
2016-10-05,423.2855224609375
2016-10-06,422.76641845703125
2016-10-07,421.5397644042969
2016-10-10,422.0587158203125
2016-10-13,414.65093994140625
2016-10-14,416.9629211425781
2016-10-17,399.26904296875
2016-10-18,407.5261535644531
2016-10-19,386.1047058105469
2016-10-20,385.58575439453125
2016-10-21,389.17169189453125
2016-10-24,385.0195007324219
2016-10-25,384.9723815917969
2016-10-26,382.6131591796875
2016-10-27,384.78363037109375
2016-10-28,384.17022705078125
2016-11-01,384.35894775390625
2016-11-02,385.727294921875
2016-11-03,373.45953369140625
2016-11-04,364.400146484375
2016-11-07,370.203857421875
2016-11-08,372.0911865234375
2016-11-09,353.9726257324219
2016-11-10,356.89801025390625
2016-11-11,334.7687683105469
2016-11-15,308.67620849609375
2016-11-16,307.0719299316406
2016-11-17,308.95928955078125
2016-11-18,301.9289245605469
2016-11-21,293.86053466796875
2016-11-22,297.63519287109375
2016-11-23,308.95928955078125
2016-11-24,315.8481140136719
2016-11-25,313.63043212890625
2016-11-28,315.3291320800781
2016-11-29,324.2940368652344
2016-11-30,324.9545593261719
2016-12-01,315.9896545410156
2016-12-02,315.0459899902344
2016-12-05,318.2073669433594
2016-12-06,313.39459228515625
2016-12-07,312.0262451171875
2016-12-08,332.5040283203125
2016-12-09,329.2011413574219
2016-12-12,319.245361328125
2016-12-13,318.44329833984375
2016-12-14,318.44329833984375
2016-12-15,316.9333801269531
2016-12-16,303.8162536621094
2016-12-19,307.0247802734375
2016-12-20,301.1739807128906
2016-12-21,303.95782470703125
2016-12-22,303.67474365234375
2016-12-23,307.2134704589844
2016-12-26,295.8893737792969
2016-12-27,303.9106140136719
2016-12-28,302.11767578125
2016-12-29,309.8558349609375
2016-12-30,322.972900390625
2017-01-02,322.595458984375
2017-01-03,323.5391540527344
2017-01-04,331.3716125488281
2017-01-05,339.2984313964844
2017-01-06,340.4779968261719
2017-01-09,344.1584167480469
2017-01-10,346.8478088378906
2017-01-11,349.58453369140625
2017-01-12,343.4506530761719
2017-01-13,350.66973876953125
2017-01-16,359.91778564453125
2017-01-17,351.84930419921875
2017-01-18,357.9360046386719
2017-01-19,365.91009521484375
2017-01-20,378.6025390625
2017-01-23,387.1427917480469
2017-01-24,389.54913330078125
2017-01-25,399.97686767578125
2017-01-27,399.646484375
2017-01-30,397.145751953125
2017-01-31,396.3907775878906
2017-02-01,402.9493713378906
2017-02-02,398.84442138671875
2017-02-03,397.47601318359375
2017-02-06,410.498779296875
2017-02-07,413.5185546875
2017-02-08,416.82135009765625
2017-02-09,414.9812316894531
2017-02-10,414.6981506347656
2017-02-13,410.6402587890625
2017-02-14,403.5627136230469
2017-02-15,395.3055725097656
2017-02-16,407.0071105957031
2017-02-17,402.3359680175781
2017-02-20,389.9266357421875
2017-02-21,395.6358337402344
2017-02-22,389.3132629394531
2017-02-23,386.1519470214844
2017-02-27,379.9708557128906
2017-02-28,383.2265625
2017-03-01,387.23712158203125
2017-03-02,397.1929626464844
2017-03-03,398.27813720703125
2017-03-06,399.7408447265625
2017-03-07,399.5050354003906
2017-03-08,400.0711364746094
2017-03-09,399.7408447265625
2017-03-10,398.27813720703125
2017-03-14,399.3634033203125
2017-03-15,408.0451965332031
2017-03-16,411.536865234375
2017-03-17,417.7650146484375
2017-03-20,422.34185791015625
2017-03-21,426.3997497558594
2017-03-22,424.7010498046875
2017-03-23,427.9567565917969
2017-03-24,421.2566833496094
2017-03-27,423.851806640625
2017-03-28,424.98419189453125
2017-03-29,434.8927917480469
2017-03-30,444.4710693359375
2017-03-31,439.5167541503906
2017-04-03,442.3949890136719
2017-04-05,442.3477783203125
2017-04-06,436.87451171875
2017-04-07,444.8013916015625
2017-04-10,445.7450866699219
2017-04-11,454.04937744140625
2017-04-12,461.69317626953125
2017-04-13,458.7677001953125
2017-04-17,459.9945983886719
2017-04-18,455.55926513671875
2017-04-19,458.1543884277344
2017-04-20,465.09039306640625
2017-04-21,462.96710205078125
2017-04-24,456.8804016113281
2017-04-25,458.0128479003906
2017-04-26,457.6825256347656
2017-04-27,450.60498046875
2017-04-28,456.64447021484375
2017-05-02,452.0205078125
2017-05-03,448.90631103515625
2017-05-04,460.56072998046875
2017-05-05,459.333984375
2017-05-08,462.96710205078125
2017-05-09,465.8453063964844
2017-05-10,473.8665771484375
2017-05-11,484.19976806640625
2017-05-12,484.0583190917969
2017-05-15,485.0490417480469
2017-05-16,488.91815185546875
2017-05-17,480.75543212890625
2017-05-18,468.5348205566406
2017-05-19,458.3431396484375
2017-05-22,449.3309631347656
2017-05-23,424.74822998046875
2017-05-24,415.877685546875
2017-05-25,434.32659912109375
2017-05-26,446.6415710449219
2017-05-29,433.80755615234375
2017-05-30,444.4238586425781
2017-05-31,459.94732666015625
2017-06-01,457.77691650390625
2017-06-02,455.5120544433594
2017-06-05,458.43743896484375
2017-06-06,471.50738525390625
2017-06-07,478.3018798828125
2017-06-08,476.084228515625
2017-06-09,477.8300476074219
2017-06-12,471.1299133300781
2017-06-13,469.10101318359375
2017-06-14,465.1847839355469
2017-06-15,459.0509033203125
2017-06-16,463.5804443359375
2017-06-19,453.9550476074219
2017-06-20,457.1635437011719
2017-06-21,457.3060607910156
2017-06-22,449.464111328125
2017-06-23,440.7666931152344
2017-06-27,446.8501281738281
2017-06-28,439.5309143066406
2017-06-29,427.3164367675781
2017-06-30,437.2496643066406
2017-07-03,441.8597412109375
2017-07-04,440.1488342285156
2017-07-05,448.56109619140625
2017-07-06,452.50579833984375
2017-07-07,445.8520812988281
2017-07-10,451.0324401855469
2017-07-11,454.787109375
2017-07-12,454.4068603515625
2017-07-13,457.16351318359375
2017-07-14,453.361328125
2017-07-17,442.85784912109375
2017-07-18,436.4892578125
2017-07-19,443.6183166503906
2017-07-20,440.4339904785156
2017-07-21,439.1507263183594
2017-07-24,437.7723693847656
2017-07-25,434.68310546875
2017-07-26,438.5804138183594
2017-07-27,438.7229919433594
2017-07-28,454.6921691894531
2017-07-31,449.41656494140625
2017-08-01,444.4737243652344
2017-08-02,449.41656494140625
2017-08-03,462.1062927246094
2017-08-04,468.1897888183594
2017-08-07,470.4235534667969
2017-08-08,461.1557922363281
2017-08-09,473.3227844238281
2017-08-10,440.71905517578125
2017-08-11,435.9664306640625
2017-08-14,452.5533752441406
2017-08-16,441.669677734375
2017-08-17,449.464111328125
2017-08-18,454.5970764160156
2017-08-21,450.9849853515625
2017-08-22,449.6541748046875
2017-08-23,451.935546875
2017-08-24,463.0568542480469
2017-08-28,465.1480407714844
2017-08-29,457.44866943359375
2017-08-30,461.20330810546875
2017-08-31,464.197509765625
2017-09-01,462.7716979980469
2017-09-04,468.4749755859375
2017-09-05,468.5224609375
2017-09-06,468.6175537109375
2017-09-07,468.80767822265625
2017-09-08,464.1499938964844
2017-09-11,471.9919128417969
2017-09-12,481.06964111328125
2017-09-13,476.6496276855469
2017-09-14,479.8815002441406
2017-09-15,481.83001708984375
2017-09-18,486.1551208496094
2017-09-19,484.871826171875
2017-09-20,489.81463623046875
2017-09-21,484.871826171875
2017-09-22,470.9463195800781
2017-09-25,465.7184143066406
2017-09-26,467.04913330078125
2017-09-27,452.6008605957031
2017-09-28,448.70361328125
2017-09-29,459.25469970703125
2017-10-03,470.6612243652344
2017-10-04,480.641845703125
2017-10-05,481.35479736328125
2017-10-06,484.91937255859375
2017-10-09,481.8775939941406
2017-10-10,506.87689208984375
2017-10-11,501.3637390136719
2017-10-12,505.2608642578125
2017-10-13,514.3386840820312
2017-10-16,517.190185546875
2017-10-17,521.22998046875
2017-10-18,518.1883544921875
2017-10-19,520.2794799804688
2017-10-23,514.6712646484375
2017-10-24,478.503173828125
2017-10-25,469.425537109375
2017-10-26,460.2528076171875
2017-10-27,458.541748046875
2017-10-30,465.3857116699219
2017-10-31,460.77557373046875
2017-11-01,467.4294128417969
2017-11-02,471.6593017578125
2017-11-03,469.1878662109375
2017-11-06,474.8911437988281
2017-11-07,477.647705078125
2017-11-08,478.788330078125
2017-11-09,491.1453857421875
2017-11-10,476.74468994140625
2017-11-13,484.77679443359375
2017-11-14,486.4402160644531
2017-11-15,480.4042663574219
2017-11-16,473.6078796386719
2017-11-17,482.685546875
2017-11-20,485.4421691894531
2017-11-21,480.78448486328125
2017-11-22,475.2713623046875
2017-11-23,480.3567810058594
2017-11-24,493.80694580078125
2017-11-27,494.94757080078125
2017-11-28,493.28411865234375
2017-11-29,495.7554931640625
2017-11-30,484.11138916015625
2017-12-01,483.160888671875
2017-12-04,486.582763671875
2017-12-05,481.3073425292969
2017-12-06,484.91937255859375
2017-12-07,499.747802734375
2017-12-08,510.5364685058594
2017-12-11,512.0574951171875
2017-12-12,519.281494140625
2017-12-13,508.6829833984375
2017-12-14,515.2891845703125
2017-12-15,528.5966796875
2017-12-18,523.9866333007812
2017-12-19,526.5530395507812
2017-12-20,530.97314453125
2017-12-21,521.8955078125
2017-12-22,522.8460083007812
2017-12-26,522.7984619140625
2017-12-27,522.3232421875
2017-12-28,523.273681640625
2017-12-29,534.6326904296875
2018-01-01,527.0284423828125
2018-01-02,522.0855102539062
2018-01-03,528.1690063476562
2018-01-04,535.012939453125
2018-01-05,538.0547485351562
2018-01-08,535.25048828125
2018-01-09,524.9370727539062
2018-01-10,522.5133666992188
2018-01-11,521.65771484375
2018-01-12,521.9430541992188
2018-01-15,530.8781127929688
2018-01-16,529.1670532226562
2018-01-17,531.6859741210938
2018-01-18,524.7946166992188
2018-01-19,520.5172119140625
2018-01-22,525.3175048828125
2018-01-23,555.2594604492188
2018-01-24,547.7503662109375
2018-01-25,551.8374633789062
2018-01-29,547.0372924804688
2018-01-30,525.5075073242188
2018-01-31,496.51593017578125
2018-02-01,499.4151611328125
2018-02-02,484.3965148925781
2018-02-05,474.3683166503906
2018-02-06,480.78448486328125
2018-02-07,479.2636413574219
2018-02-08,495.1376953125
2018-02-09,489.7671203613281
2018-02-12,490.527587890625
2018-02-14,488.9591369628906
2018-02-15,490.7176513671875
2018-02-16,479.3111572265625
2018-02-19,479.12103271484375
2018-02-20,483.49346923828125
2018-02-21,481.3073425292969
2018-02-22,470.708740234375
2018-02-23,482.5905456542969
2018-02-26,487.6759033203125
2018-02-27,486.7728576660156
2018-02-28,482.54296875
2018-03-01,485.9649658203125
2018-03-05,482.0677185058594
2018-03-06,475.5564880371094
2018-03-07,476.4119873046875
2018-03-08,477.6952209472656
2018-03-09,478.360595703125
2018-03-12,480.214111328125
2018-03-13,488.86407470703125
2018-03-14,491.52557373046875
2018-03-15,494.9951171875
2018-03-16,491.05029296875
2018-03-19,481.4498291015625
2018-03-20,474.32080078125
2018-03-21,474.1305847167969
2018-03-22,471.3740539550781
2018-03-23,468.284912109375
2018-03-26,466.8590393066406
2018-03-27,469.8532409667969
2018-03-28,463.72222900390625
2018-04-02,482.4954528808594
2018-04-03,482.87567138671875
2018-04-04,479.40625
2018-04-05,487.2956848144531
2018-04-06,506.7818298339844
2018-04-09,507.8273620605469
2018-04-10,508.2076416015625
2018-04-11,504.5956115722656
2018-04-12,521.1349487304688
2018-04-13,519.9468383789062
2018-04-16,518.9963989257812
2018-04-17,523.0360107421875
2018-04-18,520.1844482421875
2018-04-19,524.556884765625
2018-04-20,521.1349487304688
2018-04-23,519.0914306640625
2018-04-24,514.2911376953125
2018-04-25,511.91473388671875
2018-04-26,518.0457153320312
2018-04-27,522.5608520507812
2018-04-30,520.1844482421875
2018-05-02,516.1921997070312
2018-05-03,501.2211608886719
2018-05-04,513.6732177734375
2018-05-07,520.8974609375
2018-05-08,520.8497924804688
2018-05-09,526.505615234375
2018-05-10,511.1542663574219
2018-05-11,520.4220581054688
2018-05-14,517.7606811523438
2018-05-15,517.2853393554688
2018-05-16,519.138916015625
2018-05-17,513.2454833984375
2018-05-18,497.3714904785156
2018-05-21,498.2744445800781
2018-05-22,521.9430541992188
2018-05-23,516.8576049804688
2018-05-24,508.0650634765625
2018-05-25,515.7168579101562
2018-05-28,535.2030639648438
2018-05-29,521.5628051757812
2018-05-30,530.5453491210938
2018-05-31,517.2378540039062
2018-06-01,512.3900146484375
2018-06-04,510.0611877441406
2018-06-05,502.4093017578125
2018-06-06,506.8293151855469
2018-06-07,520.2318725585938
2018-06-08,525.5551147460938
2018-06-11,531.0682373046875
2018-06-12,530.1652221679688
2018-06-13,531.7811889648438
2018-06-14,521.0875244140625
2018-06-15,527.97900390625
2018-06-18,520.2794799804688
2018-06-19,512.6752319335938
2018-06-20,508.4451904296875
2018-06-21,506.4967041015625
2018-06-22,515.8120727539062
2018-06-25,508.82550048828125
2018-06-26,506.4967041015625
2018-06-27,510.8691101074219
2018-06-28,497.0388488769531
2018-06-29,516.477294921875
2018-07-02,506.401611328125
2018-07-03,516.6199340820312
2018-07-04,524.184814453125
2018-07-05,522.6049194335938
2018-07-06,527.6321411132812
2018-07-09,529.930419921875
2018-07-10,549.6090087890625
2018-07-11,542.76220703125
2018-07-12,537.6869506835938
2018-07-13,536.4420776367188
2018-07-16,536.2984008789062
2018-07-17,531.4625244140625
2018-07-18,537.4475708007812
2018-07-19,537.92626953125
2018-07-20,536.6336669921875
2018-07-23,584.1779174804688
2018-07-24,573.2135009765625
2018-07-25,577.2354125976562
2018-07-26,588.6785888671875
2018-07-27,598.5418090820312
2018-07-30,599.2599487304688
2018-07-31,607.4951782226562
2018-08-01,605.3885498046875
2018-08-02,610.0328369140625
2018-08-03,616.1614379882812
2018-08-06,629.8070068359375
2018-08-07,648.8152465820312
2018-08-08,652.5498046875
2018-08-09,658.1517944335938
2018-08-10,644.9369506835938
2018-08-13,647.7140502929688
2018-08-14,656.8111572265625
2018-08-16,652.5498046875
2018-08-17,650.1558227539062
2018-08-20,660.8810424804688
2018-08-21,670.0260009765625
2018-08-23,677.2556762695312
2018-08-24,670.0260009765625
2018-08-27,689.4171752929688
2018-08-28,686.0656127929688
2018-08-29,683.7194213867188
2018-08-30,688.8425903320312
2018-08-31,694.4923706054688
2018-09-03,686.0177001953125
2018-09-04,640.4363403320312
2018-09-05,632.392578125
2018-09-06,650.2036743164062
2018-09-07,644.9849243164062
2018-09-10,614.1505126953125
2018-09-11,605.771484375
2018-09-12,619.273681640625
2018-09-14,631.62646484375
2018-09-17,638.616943359375
2018-09-18,619.2257690429688
2018-09-19,618.8427124023438
2018-09-21,608.11767578125
2018-09-24,599.3077392578125
2018-09-25,601.4624633789062
2018-09-26,619.0821533203125
2018-09-27,586.61962890625
2018-09-28,569.287353515625
2018-10-01,569.9098510742188
2018-10-03,586.9071655273438
2018-10-04,580.0123291015625
2018-10-05,569.3352661132812
2018-10-08,545.7306518554688
2018-10-09,539.9373168945312
2018-10-10,585.2791137695312
2018-10-11,555.3545532226562
2018-10-12,570.484375
2018-10-15,574.3148193359375
2018-10-16,582.1669921875
2018-10-17,562.0097045898438
2018-10-19,571.8251342773438
2018-10-22,564.3557739257812
2018-10-23,573.452880859375
2018-10-24,575.7989501953125
2018-10-25,573.8837280273438
2018-10-26,577.283203125
2018-10-29,593.2271118164062
2018-10-30,607.5910034179688
2018-10-31,618.4118041992188
2018-11-01,617.6455688476562
2018-11-02,618.7470092773438
2018-11-05,619.4651489257812
2018-11-06,619.9917602539062
2018-11-07,620.7579345703125
2018-11-09,619.1300048828125
2018-11-12,623.4869995117188
2018-11-13,637.898681640625
2018-11-14,644.0750732421875
2018-11-15,656.9547729492188
2018-11-16,645.607421875
2018-11-19,655.4705200195312
2018-11-20,648.958984375
2018-11-21,641.3939208984375
2018-11-22,633.3021240234375
2018-11-26,632.4883422851562
2018-11-27,631.2913208007812
2018-11-28,640.2448120117188
2018-11-29,660.3062744140625
2018-11-30,655.6620483398438
2018-12-03,662.7482299804688
2018-12-04,669.642822265625
2018-12-05,665.0463256835938
2018-12-06,645.6552734375
2018-12-07,648.0012817382812
2018-12-10,637.802978515625
2018-12-11,662.077880859375
2018-12-12,674.9096069335938
2018-12-13,675.2448120117188
2018-12-14,681.277587890625
2018-12-17,676.3938598632812
2018-12-18,672.1803588867188
2018-12-19,675.1490478515625
2018-12-20,674.8139038085938
2018-12-21,662.1736450195312
2018-12-24,639.5745239257812
2018-12-26,648.4800415039062
2018-12-27,655.8056030273438
2018-12-28,660.8331298828125
2018-12-31,662.1736450195312
2019-01-01,665.333740234375
2019-01-02,662.4609375
2019-01-03,652.5020141601562
2019-01-04,649.772705078125
2019-01-07,664.13671875
2019-01-08,641.2981567382812
2019-01-09,652.8372192382812
2019-01-10,658.8699340820312
2019-01-11,658.8699340820312
2019-01-14,659.3486938476562
2019-01-15,652.2146606445312
2019-01-16,654.4649658203125
2019-01-17,647.474609375
2019-01-18,648.7674560546875
2019-01-21,648.958984375
2019-01-22,681.6605834960938
2019-01-23,666.6742553710938
2019-01-24,672.802978515625
2019-01-25,678.1175537109375
2019-01-28,669.068359375
2019-01-29,671.2228393554688
2019-01-30,673.5210571289062
2019-01-31,683.1927490234375
2019-02-01,705.8876953125
2019-02-04,704.3554077148438
2019-02-05,699.8069458007812
2019-02-06,706.2227172851562
2019-02-07,716.4212036132812
2019-02-08,711.7767944335938
2019-02-11,692.6729736328125
2019-02-12,678.4526977539062
2019-02-14,664.7112426757812
2019-02-15,659.444580078125
2019-02-18,657.4813842773438
2019-02-19,648.24072265625
2019-02-20,665.6688842773438
2019-02-21,669.1161499023438
2019-02-22,666.57861328125
2019-02-25,672.994384765625
2019-02-26,664.8548583984375
2019-02-27,663.8015747070312
2019-02-28,685.01220703125
2019-03-01,677.5430297851562
2019-03-05,690.279052734375
2019-03-06,683.4321899414062
2019-03-07,687.9806518554688
2019-03-08,696.9820556640625
2019-03-11,711.1065063476562
2019-03-12,732.987548828125
2019-03-13,734.0886840820312
2019-03-14,715.511474609375
2019-03-15,713.5005493164062
2019-03-18,717.2830810546875
2019-03-19,732.6522827148438
2019-03-20,725.1830444335938
2019-03-22,725.9012451171875
2019-03-25,707.611328125
2019-03-26,725.6619873046875
2019-03-27,717.5223999023438
2019-03-28,728.2952880859375
2019-04-01,742.7549438476562
2019-04-02,732.0299072265625
2019-04-03,737.87109375
2019-04-04,734.4238891601562
2019-04-05,727.5770263671875
2019-04-08,731.6947021484375
2019-04-09,728.2473754882812
2019-04-10,725.3746948242188
2019-04-11,720.8739013671875
2019-04-12,711.1065063476562
2019-04-15,719.9641723632812
2019-04-16,725.9970703125
2019-04-18,725.566162109375
2019-04-22,729.1571655273438
2019-04-23,729.2049560546875
2019-04-24,741.2227172851562
2019-04-25,740.1216430664062
2019-04-26,734.2801513671875
2019-04-30,741.7973022460938
2019-05-02,738.3020629882812
2019-05-03,737.6317749023438
2019-05-06,719.1502685546875
2019-05-07,707.7549438476562
2019-05-08,703.014892578125
2019-05-09,710.2447509765625
2019-05-10,707.6591186523438
2019-05-13,701.1954956054688
2019-05-14,692.8165893554688
2019-05-15,690.5662231445312
2019-05-16,694.4445190429688
2019-05-17,703.3978271484375
2019-05-20,723.5072021484375
2019-05-21,725.7576904296875
2019-05-22,723.5072021484375
2019-05-23,719.629150390625
2019-05-24,712.0162353515625
2019-05-27,702.775390625
2019-05-28,693.0558471679688
2019-05-29,699.9505615234375
2019-05-30,689.8480834960938
2019-05-31,716.2296142578125
2019-06-03,737.296630859375
2019-06-04,746.8246459960938
