Date,EDN.BA
2016-06-08,11.149999618530273
2016-06-09,10.949999809265137
2016-06-10,10.699999809265137
2016-06-13,10.699999809265137
2016-06-14,10.550000190734863
2016-06-15,10.75
2016-06-16,10.699999809265137
2016-06-21,11.100000381469727
2016-06-22,11.5
2016-06-23,12.0
2016-06-24,11.699999809265137
2016-06-27,12.100000381469727
2016-06-28,12.149999618530273
2016-06-29,12.649999618530273
2016-06-30,13.149999618530273
2016-07-01,13.449999809265137
2016-07-04,13.449999809265137
2016-07-05,13.0
2016-07-06,12.75
2016-07-07,12.800000190734863
2016-07-11,12.399999618530273
2016-07-12,12.25
2016-07-13,12.050000190734863
2016-07-14,12.199999809265137
2016-07-15,12.699999809265137
2016-07-18,13.0
2016-07-19,12.600000381469727
2016-07-20,13.25
2016-07-21,13.399999618530273
2016-07-22,13.199999809265137
2016-07-25,12.899999618530273
2016-07-26,12.800000190734863
2016-07-27,12.949999809265137
2016-07-28,12.949999809265137
2016-07-29,13.199999809265137
2016-08-01,13.0
2016-08-02,12.800000190734863
2016-08-03,12.850000381469727
2016-08-04,12.649999618530273
2016-08-05,12.199999809265137
2016-08-08,11.75
2016-08-09,11.949999809265137
2016-08-10,12.149999618530273
2016-08-11,12.0
2016-08-12,11.550000190734863
2016-08-16,11.399999618530273
2016-08-17,11.949999809265137
2016-08-18,11.800000190734863
2016-08-19,12.300000190734863
2016-08-22,12.350000381469727
2016-08-23,12.649999618530273
2016-08-24,12.350000381469727
2016-08-25,12.350000381469727
2016-08-26,12.399999618530273
2016-08-29,12.550000190734863
2016-08-30,12.649999618530273
2016-08-31,12.75
2016-09-01,13.149999618530273
2016-09-02,13.25
2016-09-05,12.949999809265137
2016-09-06,13.699999809265137
2016-09-07,14.050000190734863
2016-09-08,14.0
2016-09-09,13.949999809265137
2016-09-12,13.949999809265137
2016-09-13,13.699999809265137
2016-09-14,13.899999618530273
2016-09-15,14.100000381469727
2016-09-16,14.050000190734863
2016-09-19,14.0
2016-09-20,14.050000190734863
2016-09-21,14.399999618530273
2016-09-22,14.850000381469727
2016-09-23,14.75
2016-09-26,14.800000190734863
2016-09-27,14.600000381469727
2016-09-28,14.699999809265137
2016-09-29,14.800000190734863
2016-09-30,14.800000190734863
2016-10-03,15.199999809265137
2016-10-04,15.0
2016-10-05,15.100000381469727
2016-10-06,15.850000381469727
2016-10-07,16.200000762939453
2016-10-11,16.149999618530273
2016-10-12,16.399999618530273
2016-10-13,16.200000762939453
2016-10-14,16.299999237060547
2016-10-17,16.350000381469727
2016-10-18,16.5
2016-10-19,16.899999618530273
2016-10-20,17.299999237060547
2016-10-21,18.200000762939453
2016-10-24,18.899999618530273
2016-10-25,19.450000762939453
2016-10-26,18.950000762939453
2016-10-27,19.299999237060547
2016-10-28,19.299999237060547
2016-10-31,19.299999237060547
2016-11-01,19.5
2016-11-02,18.75
2016-11-03,18.850000381469727
2016-11-04,19.350000381469727
2016-11-07,19.649999618530273
2016-11-08,19.450000762939453
2016-11-09,19.850000381469727
2016-11-10,19.5
2016-11-11,19.200000762939453
2016-11-14,19.600000381469727
2016-11-15,19.950000762939453
2016-11-16,20.0
2016-11-17,19.899999618530273
2016-11-18,19.950000762939453
2016-11-21,19.850000381469727
2016-11-22,20.950000762939453
2016-11-23,22.200000762939453
2016-11-24,21.350000381469727
2016-11-25,21.25
2016-11-29,21.399999618530273
2016-11-30,21.399999618530273
2016-12-01,21.450000762939453
2016-12-02,21.399999618530273
2016-12-05,21.950000762939453
2016-12-06,22.049999237060547
2016-12-07,22.049999237060547
2016-12-12,21.899999618530273
2016-12-13,21.5
2016-12-14,21.700000762939453
2016-12-15,21.700000762939453
2016-12-16,21.700000762939453
2016-12-19,20.5
2016-12-20,21.5
2016-12-21,22.0
2016-12-22,21.5
2016-12-23,20.799999237060547
2016-12-26,19.950000762939453
2016-12-27,20.700000762939453
2016-12-28,20.25
2016-12-29,20.700000762939453
2016-12-30,20.700000762939453
2017-01-02,21.75
2017-01-03,22.549999237060547
2017-01-04,24.700000762939453
2017-01-05,24.700000762939453
2017-01-06,24.799999237060547
2017-01-09,24.5
2017-01-10,25.0
2017-01-11,24.75
2017-01-12,24.299999237060547
2017-01-13,24.850000381469727
2017-01-16,24.700000762939453
2017-01-17,24.25
2017-01-18,24.649999618530273
2017-01-19,24.649999618530273
2017-01-20,24.700000762939453
2017-01-23,25.100000381469727
2017-01-24,24.600000381469727
2017-01-25,24.600000381469727
2017-01-26,24.299999237060547
2017-01-27,24.399999618530273
2017-01-30,24.799999237060547
2017-01-31,26.75
2017-02-01,27.149999618530273
2017-02-02,27.700000762939453
2017-02-03,26.700000762939453
2017-02-06,26.299999237060547
2017-02-07,26.350000381469727
2017-02-08,24.899999618530273
2017-02-09,25.399999618530273
2017-02-10,25.350000381469727
2017-02-13,25.5
2017-02-14,25.799999237060547
2017-02-15,25.850000381469727
2017-02-16,26.0
2017-02-17,27.0
2017-02-20,27.950000762939453
2017-02-21,27.100000381469727
2017-02-22,27.200000762939453
2017-02-23,26.399999618530273
2017-02-24,26.200000762939453
2017-03-01,26.649999618530273
2017-03-02,26.049999237060547
2017-03-03,26.149999618530273
2017-03-06,25.799999237060547
2017-03-07,25.399999618530273
2017-03-08,24.799999237060547
2017-03-09,24.399999618530273
2017-03-10,24.5
2017-03-13,25.450000762939453
2017-03-14,24.899999618530273
2017-03-15,25.200000762939453
2017-03-16,25.5
2017-03-17,25.299999237060547
2017-03-20,25.600000381469727
2017-03-21,25.399999618530273
2017-03-22,25.700000762939453
2017-03-23,25.549999237060547
2017-03-27,25.700000762939453
2017-03-28,26.149999618530273
2017-03-29,26.899999618530273
2017-03-30,26.399999618530273
2017-03-31,26.649999618530273
2017-04-03,26.850000381469727
2017-04-04,26.899999618530273
2017-04-05,26.5
2017-04-06,26.700000762939453
2017-04-07,26.200000762939453
2017-04-10,26.049999237060547
2017-04-11,26.850000381469727
2017-04-12,27.200000762939453
2017-04-17,27.399999618530273
2017-04-18,27.5
2017-04-19,27.799999237060547
2017-04-20,27.899999618530273
2017-04-21,28.350000381469727
2017-04-24,28.399999618530273
2017-04-25,27.649999618530273
2017-04-26,27.100000381469727
2017-04-27,26.25
2017-04-28,26.799999237060547
2017-05-02,27.0
2017-05-03,26.700000762939453
2017-05-04,26.299999237060547
2017-05-05,25.850000381469727
2017-05-08,25.399999618530273
2017-05-09,26.0
2017-05-10,26.0
2017-05-11,26.0
2017-05-12,26.0
2017-05-15,25.649999618530273
2017-05-16,25.700000762939453
2017-05-17,25.200000762939453
2017-05-18,25.5
2017-05-19,25.75
2017-05-22,25.299999237060547
2017-05-23,25.200000762939453
2017-05-24,25.0
2017-05-26,26.049999237060547
2017-05-29,27.5
2017-05-30,26.100000381469727
2017-05-31,25.899999618530273
2017-06-01,25.799999237060547
2017-06-02,25.950000762939453
2017-06-05,25.649999618530273
2017-06-06,25.25
2017-06-07,24.700000762939453
2017-06-08,24.450000762939453
2017-06-09,24.75
2017-06-12,24.399999618530273
2017-06-13,24.600000381469727
2017-06-14,24.450000762939453
2017-06-15,24.200000762939453
2017-06-16,25.200000762939453
2017-06-19,25.75
2017-06-21,24.899999618530273
2017-06-22,24.75
2017-06-23,25.200000762939453
2017-06-26,25.399999618530273
2017-06-27,25.0
2017-06-28,25.700000762939453
2017-06-29,25.700000762939453
2017-06-30,26.399999618530273
2017-07-03,26.399999618530273
2017-07-04,26.299999237060547
2017-07-05,26.850000381469727
2017-07-06,26.299999237060547
2017-07-07,26.600000381469727
2017-07-10,26.649999618530273
2017-07-11,26.700000762939453
2017-07-12,26.600000381469727
2017-07-13,26.0
2017-07-14,26.049999237060547
2017-07-17,25.799999237060547
2017-07-18,26.350000381469727
2017-07-19,26.200000762939453
2017-07-20,26.299999237060547
2017-07-21,26.899999618530273
2017-07-24,26.649999618530273
2017-07-25,26.899999618530273
2017-07-26,26.899999618530273
2017-07-27,26.850000381469727
2017-07-28,26.5
2017-07-31,26.799999237060547
2017-08-01,26.75
2017-08-02,26.600000381469727
2017-08-03,26.799999237060547
2017-08-04,26.850000381469727
2017-08-07,26.799999237060547
2017-08-08,26.75
2017-08-09,26.350000381469727
2017-08-10,26.149999618530273
2017-08-11,27.0
2017-08-14,28.149999618530273
2017-08-15,27.799999237060547
2017-08-16,28.5
2017-08-17,28.700000762939453
2017-08-18,29.799999237060547
2017-08-22,29.950000762939453
2017-08-23,30.299999237060547
2017-08-24,30.899999618530273
2017-08-25,30.5
2017-08-28,30.799999237060547
2017-08-29,30.649999618530273
2017-08-30,30.799999237060547
2017-08-31,30.5
2017-09-01,30.700000762939453
2017-09-04,31.600000381469727
2017-09-05,31.600000381469727
2017-09-06,31.600000381469727
2017-09-07,31.600000381469727
2017-09-08,31.600000381469727
2017-09-11,31.600000381469727
2017-09-12,30.600000381469727
2017-09-13,31.5
2017-09-14,31.200000762939453
2017-09-15,31.100000381469727
2017-09-18,30.950000762939453
2017-09-19,31.700000762939453
2017-09-20,32.349998474121094
2017-09-21,32.29999923706055
2017-09-22,33.0
2017-09-25,32.79999923706055
2017-09-26,33.45000076293945
2017-09-27,33.29999923706055
2017-09-28,33.70000076293945
2017-09-29,34.5
2017-10-02,35.54999923706055
2017-10-03,36.150001525878906
2017-10-04,36.04999923706055
2017-10-05,37.04999923706055
2017-10-06,36.95000076293945
2017-10-10,36.79999923706055
2017-10-11,36.70000076293945
2017-10-12,37.0
2017-10-13,36.79999923706055
2017-10-17,36.54999923706055
2017-10-18,36.29999923706055
2017-10-19,36.79999923706055
2017-10-20,36.5
2017-10-23,37.25
2017-10-24,38.75
2017-10-25,38.25
2017-10-26,38.75
2017-10-27,38.04999923706055
2017-10-30,37.099998474121094
2017-10-31,38.400001525878906
2017-11-01,39.04999923706055
2017-11-02,39.0
2017-11-03,39.650001525878906
2017-11-07,39.04999923706055
2017-11-08,38.650001525878906
2017-11-09,38.25
2017-11-10,37.099998474121094
2017-11-13,36.599998474121094
2017-11-14,35.599998474121094
2017-11-15,38.5
2017-11-16,38.79999923706055
2017-11-17,37.95000076293945
2017-11-21,37.650001525878906
2017-11-22,37.849998474121094
2017-11-23,37.25
2017-11-24,39.5
2017-11-28,38.349998474121094
2017-11-29,39.29999923706055
2017-11-30,39.0
2017-12-01,38.0
2017-12-04,37.45000076293945
2017-12-05,37.75
2017-12-06,38.349998474121094
2017-12-07,40.5
2017-12-11,42.20000076293945
2017-12-12,42.20000076293945
2017-12-13,42.599998474121094
2017-12-14,43.150001525878906
2017-12-15,42.900001525878906
2017-12-18,42.650001525878906
2017-12-19,44.04999923706055
2017-12-20,45.5
2017-12-21,45.349998474121094
2017-12-22,45.25
2017-12-26,45.150001525878906
2017-12-27,43.900001525878906
2017-12-28,45.349998474121094
2018-01-01,45.349998474121094
2018-01-02,46.599998474121094
2018-01-03,46.79999923706055
2018-01-04,47.349998474121094
2018-01-05,47.25
2018-01-08,48.29999923706055
2018-01-09,48.04999923706055
2018-01-10,47.79999923706055
2018-01-11,49.599998474121094
2018-01-12,50.150001525878906
2018-01-15,53.0
2018-01-16,53.25
2018-01-17,54.70000076293945
2018-01-18,55.29999923706055
2018-01-19,55.849998474121094
2018-01-22,57.400001525878906
2018-01-23,57.5
2018-01-24,59.5
2018-01-25,61.0
2018-01-26,62.099998474121094
2018-01-29,60.04999923706055
2018-01-30,58.25
2018-01-31,61.04999923706055
2018-02-01,59.650001525878906
2018-02-02,56.04999923706055
2018-02-05,53.25
2018-02-06,56.0
2018-02-07,56.099998474121094
2018-02-08,55.349998474121094
2018-02-09,53.5
2018-02-14,56.95000076293945
2018-02-15,56.650001525878906
2018-02-16,57.0
2018-02-19,58.400001525878906
2018-02-20,57.04999923706055
2018-02-21,58.599998474121094
2018-02-22,58.20000076293945
2018-02-23,57.54999923706055
2018-02-26,57.70000076293945
2018-02-27,57.29999923706055
2018-02-28,57.95000076293945
2018-03-01,57.099998474121094
2018-03-02,55.54999923706055
2018-03-05,55.099998474121094
2018-03-06,56.849998474121094
2018-03-07,57.0
2018-03-08,58.75
2018-03-09,60.20000076293945
2018-03-12,60.150001525878906
2018-03-13,60.599998474121094
2018-03-14,59.75
2018-03-15,59.849998474121094
2018-03-16,59.20000076293945
2018-03-19,58.0
2018-03-20,57.099998474121094
2018-03-21,57.04999923706055
2018-03-22,57.599998474121094
2018-03-23,57.04999923706055
2018-03-26,57.900001525878906
2018-03-27,57.099998474121094
2018-03-28,56.79999923706055
2018-04-03,57.45000076293945
2018-04-04,57.599998474121094
2018-04-05,58.45000076293945
2018-04-06,58.150001525878906
2018-04-09,58.099998474121094
2018-04-10,57.650001525878906
2018-04-11,57.04999923706055
2018-04-12,58.79999923706055
2018-04-13,58.25
2018-04-16,57.04999923706055
2018-04-17,56.20000076293945
2018-04-18,56.29999923706055
2018-04-19,57.5
2018-04-20,56.75
2018-04-23,55.79999923706055
2018-04-24,56.0
2018-04-25,54.849998474121094
2018-04-26,54.5
2018-04-27,54.04999923706055
2018-05-02,55.54999923706055
2018-05-03,55.099998474121094
2018-05-04,52.599998474121094
2018-05-07,51.150001525878906
2018-05-08,48.75
2018-05-09,50.25
2018-05-10,52.70000076293945
2018-05-11,52.04999923706055
2018-05-14,53.400001525878906
2018-05-15,54.0
2018-05-16,55.099998474121094
2018-05-17,55.75
2018-05-18,59.150001525878906
2018-05-21,58.400001525878906
2018-05-22,58.25
2018-05-23,58.0
2018-05-24,60.0
2018-05-28,60.099998474121094
2018-05-29,57.349998474121094
2018-05-30,57.45000076293945
2018-05-31,55.349998474121094
2018-06-01,55.900001525878906
2018-06-04,56.0
2018-06-05,57.5
2018-06-06,57.400001525878906
2018-06-07,57.70000076293945
2018-06-08,60.0
2018-06-11,61.400001525878906
2018-06-12,59.650001525878906
2018-06-13,59.75
2018-06-14,59.099998474121094
2018-06-15,60.0
2018-06-18,56.5
2018-06-19,58.29999923706055
2018-06-21,59.650001525878906
2018-06-22,55.45000076293945
2018-06-25,53.95000076293945
2018-06-26,53.599998474121094
2018-06-27,50.400001525878906
2018-06-28,52.400001525878906
2018-06-29,47.25
2018-07-02,43.900001525878906
2018-07-03,49.20000076293945
2018-07-04,50.5
2018-07-05,47.04999923706055
2018-07-06,44.54999923706055
2018-07-10,47.20000076293945
2018-07-11,46.5
2018-07-12,45.70000076293945
2018-07-13,45.45000076293945
2018-07-16,45.25
2018-07-17,43.70000076293945
2018-07-18,44.650001525878906
2018-07-19,43.900001525878906
2018-07-20,42.900001525878906
2018-07-23,41.79999923706055
2018-07-24,43.70000076293945
2018-07-25,45.900001525878906
2018-07-26,45.5
2018-07-27,47.25
2018-07-30,47.45000076293945
2018-07-31,47.54999923706055
2018-08-01,47.79999923706055
2018-08-02,46.54999923706055
2018-08-03,46.79999923706055
2018-08-06,47.400001525878906
2018-08-07,46.400001525878906
2018-08-08,43.75
2018-08-09,42.95000076293945
2018-08-10,43.400001525878906
2018-08-13,42.29999923706055
2018-08-14,41.25
2018-08-15,42.29999923706055
2018-08-16,43.0
2018-08-17,42.650001525878906
2018-08-21,42.29999923706055
2018-08-22,42.75
2018-08-23,42.0
2018-08-24,41.099998474121094
2018-08-27,41.400001525878906
2018-08-28,42.0
2018-08-29,40.79999923706055
2018-08-30,39.25
2018-08-31,45.400001525878906
2018-09-03,45.5
2018-09-04,40.599998474121094
2018-09-05,45.25
2018-09-06,45.849998474121094
2018-09-07,44.0
2018-09-10,43.29999923706055
2018-09-11,43.650001525878906
2018-09-12,43.849998474121094
2018-09-13,43.75
2018-09-14,42.099998474121094
2018-09-17,42.900001525878906
2018-09-18,42.75
2018-09-19,48.150001525878906
2018-09-20,51.25
2018-09-21,52.650001525878906
2018-09-24,51.5
2018-09-25,52.95000076293945
2018-09-26,51.45000076293945
2018-09-27,50.400001525878906
2018-09-28,51.29999923706055
2018-10-01,49.75
2018-10-02,49.20000076293945
2018-10-03,47.349998474121094
2018-10-04,43.900001525878906
2018-10-05,42.400001525878906
2018-10-08,41.5
2018-10-09,40.04999923706055
2018-10-10,40.0
2018-10-11,38.599998474121094
2018-10-12,41.79999923706055
2018-10-16,41.95000076293945
2018-10-17,41.0
2018-10-18,39.599998474121094
2018-10-19,41.5
2018-10-22,41.150001525878906
2018-10-23,40.25
2018-10-24,39.04999923706055
2018-10-25,40.5
2018-10-26,39.5
2018-10-29,38.95000076293945
2018-10-30,40.04999923706055
2018-10-31,40.5
2018-11-01,42.75
2018-11-02,43.650001525878906
2018-11-05,44.54999923706055
2018-11-07,44.04999923706055
2018-11-08,42.54999923706055
2018-11-09,40.849998474121094
2018-11-12,41.5
2018-11-13,40.25
2018-11-14,41.54999923706055
2018-11-15,44.20000076293945
2018-11-16,45.45000076293945
2018-11-20,46.599998474121094
2018-11-21,47.400001525878906
2018-11-22,46.54999923706055
2018-11-23,46.099998474121094
2018-11-26,46.54999923706055
2018-11-27,47.54999923706055
2018-11-28,47.79999923706055
2018-11-29,48.150001525878906
2018-11-30,48.150001525878906
2018-12-03,48.70000076293945
2018-12-04,48.54999923706055
2018-12-05,49.900001525878906
2018-12-06,49.599998474121094
2018-12-07,49.5
2018-12-10,49.150001525878906
2018-12-11,49.79999923706055
2018-12-12,50.650001525878906
2018-12-13,50.099998474121094
2018-12-14,50.70000076293945
2018-12-17,50.650001525878906
2018-12-18,50.54999923706055
2018-12-19,49.75
2018-12-20,48.150001525878906
2018-12-21,47.29999923706055
2018-12-26,48.04999923706055
2018-12-27,50.79999923706055
2018-12-28,50.95000076293945
2018-12-31,50.95000076293945
2019-01-02,51.79999923706055
2019-01-03,49.599998474121094
2019-01-04,50.54999923706055
2019-01-07,50.400001525878906
2019-01-08,50.5
2019-01-09,51.599998474121094
2019-01-10,51.5
2019-01-11,51.400001525878906
2019-01-14,51.20000076293945
2019-01-15,50.20000076293945
2019-01-16,52.04999923706055
2019-01-17,51.95000076293945
2019-01-18,51.70000076293945
2019-01-21,51.70000076293945
2019-01-22,50.400001525878906
2019-01-23,50.70000076293945
2019-01-24,50.95000076293945
2019-01-25,50.79999923706055
2019-01-28,52.0
2019-01-29,52.54999923706055
2019-01-30,53.20000076293945
2019-01-31,53.5
2019-02-01,54.900001525878906
2019-02-04,54.0
2019-02-05,54.150001525878906
2019-02-06,54.29999923706055
2019-02-07,54.25
2019-02-08,55.95000076293945
2019-02-11,56.5
2019-02-12,55.900001525878906
2019-02-13,55.099998474121094
2019-02-14,55.400001525878906
2019-02-15,55.0
2019-02-18,54.04999923706055
2019-02-19,52.650001525878906
2019-02-20,53.400001525878906
2019-02-21,51.75
2019-02-22,52.900001525878906
2019-02-25,52.599998474121094
2019-02-26,52.0
2019-02-27,50.0
2019-02-28,50.25
2019-03-01,50.400001525878906
2019-03-06,50.400001525878906
2019-03-07,51.25
2019-03-08,51.29999923706055
2019-03-11,51.75
2019-03-12,52.20000076293945
2019-03-13,51.45000076293945
2019-03-14,49.650001525878906
2019-03-15,50.54999923706055
2019-03-18,50.79999923706055
2019-03-19,49.599998474121094
2019-03-20,50.20000076293945
2019-03-21,49.599998474121094
2019-03-22,46.5
2019-03-25,46.5
2019-03-26,44.150001525878906
2019-03-27,42.5
2019-03-28,43.0
2019-03-29,43.099998474121094
2019-04-01,41.5
2019-04-03,40.70000076293945
2019-04-04,41.349998474121094
2019-04-05,40.75
2019-04-08,39.849998474121094
2019-04-09,37.45000076293945
2019-04-10,37.79999923706055
2019-04-11,37.45000076293945
2019-04-12,36.79999923706055
2019-04-15,37.150001525878906
2019-04-16,37.349998474121094
2019-04-17,37.54999923706055
2019-04-22,37.5
2019-04-23,38.29999923706055
2019-04-24,37.0
2019-04-25,39.79999923706055
2019-04-26,39.349998474121094
2019-04-29,37.5
2019-04-30,38.79999923706055
2019-05-02,39.5
2019-05-03,40.150001525878906
2019-05-06,41.79999923706055
2019-05-07,41.25
2019-05-08,42.849998474121094
2019-05-09,43.45000076293945
2019-05-10,43.0
2019-05-13,42.099998474121094
2019-05-14,41.150001525878906
2019-05-15,41.5
2019-05-16,42.099998474121094
2019-05-17,42.29999923706055
2019-05-20,40.79999923706055
2019-05-21,41.900001525878906
2019-05-22,41.29999923706055
2019-05-23,41.0
2019-05-24,42.04999923706055
2019-05-27,42.79999923706055
2019-05-28,41.849998474121094
2019-05-29,40.599998474121094
2019-05-30,40.04999923706055
2019-05-31,38.849998474121094
2019-06-03,38.45000076293945
2019-06-04,38.5
2019-06-05,38.400001525878906
2019-06-06,37.95000076293945
2019-06-07,37.900001525878906
2019-06-10,39.0
2019-06-11,40.849998474121094
2019-06-12,43.04999923706055
2019-06-13,43.650001525878906
2019-06-14,42.400001525878906
2019-06-18,41.95000076293945
2019-06-19,41.150001525878906
2019-06-21,40.70000076293945
2019-06-24,39.95000076293945
2019-06-25,39.25
2019-06-26,39.54999923706055
2019-06-27,39.25
2019-06-28,39.099998474121094
2019-07-01,40.95000076293945
2019-07-02,40.45000076293945
2019-07-03,40.599998474121094
2019-07-04,41.95000076293945
2019-07-05,42.400001525878906
2019-07-10,44.70000076293945
2019-07-11,44.599998474121094
2019-07-12,44.29999923706055
2019-07-15,42.099998474121094
2019-07-16,42.54999923706055
2019-07-17,42.900001525878906
2019-07-18,41.900001525878906
2019-07-19,40.95000076293945
2019-07-22,40.0
2019-07-23,40.70000076293945
2019-07-24,40.900001525878906
2019-07-25,40.79999923706055
2019-07-26,42.04999923706055
2019-07-29,42.599998474121094
2019-07-30,42.45000076293945
2019-07-31,41.5
2019-08-01,41.0
2019-08-02,41.0
2019-08-05,39.54999923706055
2019-08-06,38.599998474121094
2019-08-07,38.900001525878906
2019-08-08,39.70000076293945
2019-08-09,42.29999923706055
2019-08-12,21.600000381469727
2019-08-13,22.299999237060547
2019-08-14,20.0
2019-08-15,21.5
2019-08-16,21.450000762939453
2019-08-20,19.299999237060547
2019-08-21,18.649999618530273
2019-08-22,18.75
2019-08-23,17.799999237060547
2019-08-26,17.399999618530273
2019-08-27,16.149999618530273
2019-08-28,16.5
2019-08-29,15.199999809265137
2019-08-30,17.0
2019-09-02,18.700000762939453
2019-09-03,16.450000762939453
2019-09-04,16.850000381469727
2019-09-05,18.950000762939453
2019-09-06,20.0
2019-09-09,19.899999618530273
2019-09-10,20.950000762939453
2019-09-11,21.0
2019-09-12,22.950000762939453
