Date,MO
2016-06-13,35.02367401123047
2016-06-14,35.272132873535156
2016-06-15,35.2883415222168
2016-06-16,35.623233795166016
2016-06-17,35.3261604309082
2016-06-20,35.585426330566406
2016-06-21,35.747474670410156
2016-06-22,35.73127365112305
2016-06-23,35.81769943237305
2016-06-24,36.201194763183594
2016-06-27,36.6927490234375
2016-06-28,36.68193817138672
2016-06-29,36.63872528076172
2016-06-30,37.24910354614258
2016-07-01,37.28150939941406
2016-07-05,37.6002082824707
2016-07-06,37.65963363647461
2016-07-07,37.432762145996094
2016-07-08,37.71904373168945
2016-07-11,37.74064254760742
2016-07-12,37.200504302978516
2016-07-13,37.31392288208008
2016-07-14,37.22749710083008
2016-07-15,37.4921875
2016-07-18,37.362548828125
2016-07-19,37.38953399658203
2016-07-20,37.2761116027832
2016-07-21,37.124874114990234
2016-07-22,37.1950798034668
2016-07-25,37.16267776489258
2016-07-26,36.6927490234375
2016-07-27,36.055355072021484
2016-07-28,36.249813079833984
2016-07-29,36.568511962890625
2016-08-01,36.541507720947266
2016-08-02,36.374053955078125
2016-08-03,35.85011291503906
2016-08-04,35.98514175415039
2016-08-05,35.936519622802734
2016-08-08,35.9149169921875
2016-08-09,35.98514175415039
2016-08-10,36.103973388671875
2016-08-11,36.04996109008789
2016-08-12,36.04996109008789
2016-08-15,35.79068374633789
2016-08-16,35.79068374633789
2016-08-17,35.89872360229492
2016-08-18,35.81769943237305
2016-08-19,35.828495025634766
2016-08-22,35.83389663696289
2016-08-23,35.89872360229492
2016-08-24,35.736671447753906
2016-08-25,35.60704040527344
2016-08-26,35.55842590332031
2016-08-29,35.704261779785156
2016-08-30,35.585426330566406
2016-08-31,35.698856353759766
2016-09-01,35.82310104370117
2016-09-02,36.12559127807617
2016-09-06,36.29842758178711
2016-09-07,36.03915786743164
2016-09-08,35.866310119628906
2016-09-09,34.332271575927734
2016-09-12,34.931827545166016
2016-09-13,34.65373611450195
2016-09-14,34.41925048828125
2016-09-15,34.490142822265625
2016-09-16,34.24475860595703
2016-09-19,34.20114517211914
2016-09-20,34.33745574951172
2016-09-21,34.6264762878418
2016-09-22,34.964561462402344
2016-09-23,34.82823181152344
2016-09-26,34.37018966674805
2016-09-27,34.528316497802734
2016-09-28,34.773704528808594
2016-09-29,34.25566864013672
2016-09-30,34.4792366027832
2016-10-03,34.27203369140625
2016-10-04,33.68854904174805
2016-10-05,33.383182525634766
2016-10-06,33.68854904174805
2016-10-07,33.7649040222168
2016-10-10,33.672203063964844
2016-10-11,33.803077697753906
2016-10-12,34.10298538208008
2016-10-13,34.184783935546875
2016-10-14,34.048439025878906
2016-10-17,34.042999267578125
2016-10-18,34.168418884277344
2016-10-19,33.75944137573242
2016-10-20,33.72673034667969
2016-10-21,34.735538482666016
2016-10-24,35.417152404785156
2016-10-25,35.28628158569336
2016-10-26,35.182674407958984
2016-10-27,35.133602142333984
2016-10-28,35.924285888671875
2016-10-31,36.05516052246094
2016-11-01,35.70616912841797
2016-11-02,35.509857177734375
2016-11-03,35.48258590698242
2016-11-04,35.10633850097656
2016-11-07,35.591644287109375
2016-11-08,35.9024658203125
2016-11-09,34.92093276977539
2016-11-10,33.65583419799805
2016-11-11,33.67765426635742
2016-11-14,33.36682891845703
2016-11-15,33.70492172241211
2016-11-16,34.168418884277344
2016-11-17,34.25022506713867
2016-11-18,34.2284049987793
2016-11-21,34.73007583618164
2016-11-22,35.013633728027344
2016-11-23,34.9100227355957
2016-11-25,35.160865783691406
2016-11-28,35.351722717285156
2016-11-29,35.542572021484375
2016-11-30,34.86095428466797
2016-12-01,34.29384231567383
2016-12-02,34.8936653137207
2016-12-05,34.64282989501953
2016-12-06,35.06270217895508
2016-12-07,35.668006896972656
2016-12-08,35.64073181152344
2016-12-09,36.13694763183594
2016-12-12,36.25690841674805
2016-12-13,36.3659782409668
2016-12-14,35.95699691772461
2016-12-15,36.13149642944336
2016-12-16,36.556827545166016
2016-12-19,36.94944381713867
2016-12-20,37.053985595703125
2016-12-21,37.01547622680664
2016-12-22,37.241085052490234
2016-12-23,37.26309585571289
2016-12-27,37.318119049072266
2016-12-28,37.14753723144531
2016-12-29,37.334625244140625
2016-12-30,37.20806121826172
2017-01-03,37.213558197021484
2017-01-04,37.334625244140625
2017-01-05,37.37864303588867
2017-01-06,37.54371643066406
2017-01-09,37.3896484375
2017-01-10,37.26309585571289
2017-01-11,37.22457504272461
2017-01-12,37.14753723144531
2017-01-13,37.186058044433594
2017-01-17,37.6812858581543
2017-01-18,38.055450439453125
2017-01-19,38.270050048828125
2017-01-20,38.52315902709961
2017-01-23,38.82029724121094
2017-01-24,38.93585968017578
2017-01-25,39.04591369628906
2017-01-26,38.985382080078125
2017-01-27,39.08442306518555
2017-01-30,39.233001708984375
2017-01-31,39.166954040527344
2017-02-01,39.28252029418945
2017-02-02,39.31552505493164
2017-02-03,39.33755111694336
2017-02-06,39.227481842041016
2017-02-07,39.72822189331055
2017-02-08,39.70070266723633
2017-02-09,39.88779067993164
2017-02-10,39.84928512573242
2017-02-13,39.64017868041992
2017-02-14,39.55213928222656
2017-02-15,39.71171188354492
2017-02-16,40.00884246826172
2017-02-17,40.15190887451172
2017-02-21,40.52608108520508
2017-02-22,40.49856948852539
2017-02-23,40.9717903137207
2017-02-24,40.955291748046875
2017-02-27,41.04331588745117
2017-02-28,41.22489929199219
2017-03-01,41.59908676147461
2017-03-02,41.66511535644531
2017-03-03,41.58256530761719
2017-03-06,41.588077545166016
2017-03-07,41.87419891357422
2017-03-08,41.731143951416016
2017-03-09,41.923709869384766
2017-03-10,42.06678771972656
2017-03-13,41.9614143371582
2017-03-14,41.78945541381836
2017-03-15,41.97249221801758
2017-03-16,41.76726150512695
2017-03-17,41.68961715698242
2017-03-20,41.92257308959961
2017-03-21,42.11671447753906
2017-03-22,41.63969039916992
2017-03-23,41.05726623535156
2017-03-24,40.58579635620117
2017-03-27,40.602439880371094
2017-03-28,40.59690856933594
2017-03-29,40.46931838989258
2017-03-30,39.96456527709961
2017-03-31,39.615116119384766
2017-04-03,39.72605895996094
2017-04-04,39.909080505371094
2017-04-05,39.89799880981445
2017-04-06,39.615116119384766
2017-04-07,39.77597427368164
2017-04-10,39.8037109375
2017-04-11,39.981204986572266
2017-04-12,40.02558517456055
2017-04-13,39.54855728149414
2017-04-17,40.10877990722656
2017-04-18,40.12541961669922
2017-04-19,39.99784469604492
2017-04-20,39.60957336425781
2017-04-21,39.642845153808594
2017-04-24,40.24191665649414
2017-04-25,40.17534255981445
2017-04-26,39.66503143310547
2017-04-27,39.67613220214844
2017-04-28,39.81480407714844
2017-05-01,39.27122116088867
2017-05-02,39.2878532409668
2017-05-03,38.94948959350586
2017-05-04,38.999420166015625
2017-05-05,39.3377799987793
2017-05-08,39.2213020324707
2017-05-09,38.988346099853516
2017-05-10,38.999420166015625
2017-05-11,39.09372329711914
2017-05-12,39.188011169433594
2017-05-15,39.1991081237793
2017-05-16,39.35441207885742
2017-05-17,39.13254165649414
2017-05-18,39.12699890136719
2017-05-19,39.326690673828125
2017-05-22,39.95901107788086
2017-05-23,40.008941650390625
2017-05-24,40.40829849243164
2017-05-25,41.123844146728516
2017-05-26,41.273616790771484
2017-05-30,41.63969039916992
2017-05-31,41.84492111206055
2017-06-01,41.82272720336914
2017-06-02,41.66743087768555
2017-06-05,41.63414764404297
2017-06-06,41.75062942504883
2017-06-07,41.9392204284668
2017-06-08,41.717342376708984
2017-06-09,41.85600280761719
2017-06-12,41.82272720336914
2017-06-13,41.912208557128906
2017-06-14,42.35955810546875
2017-06-15,42.72865295410156
2017-06-16,43.21513748168945
2017-06-19,43.455596923828125
2017-06-20,43.24311828613281
2017-06-21,43.075347900390625
2017-06-22,42.76778793334961
2017-06-23,42.773372650146484
2017-06-26,42.795745849609375
2017-06-27,42.15266799926758
2017-06-28,42.40989685058594
2017-06-29,41.604644775390625
2017-06-30,41.643775939941406
2017-07-03,41.677337646484375
2017-07-05,41.72207260131836
2017-07-06,41.55990219116211
2017-07-07,41.5207633972168
2017-07-10,41.207611083984375
2017-07-11,41.062217712402344
2017-07-12,41.319461822509766
2017-07-13,41.09019088745117
2017-07-14,41.341835021972656
2017-07-17,41.0286750793457
2017-07-18,41.00629425048828
2017-07-19,41.129329681396484
2017-07-20,41.15168762207031
2017-07-21,41.05663299560547
2017-07-24,40.620445251464844
2017-07-25,40.396766662597656
2017-07-26,40.11157989501953
2017-07-27,41.35859680175781
2017-07-28,37.43299865722656
2017-07-31,36.33136749267578
2017-08-01,36.62775421142578
2017-08-02,36.65570831298828
2017-08-03,36.650115966796875
2017-08-04,36.6389274597168
2017-08-07,36.901756286621094
2017-08-08,36.560630798339844
2017-08-09,36.52149200439453
2017-08-10,36.21952819824219
2017-08-11,35.96229553222656
2017-08-14,36.2586669921875
2017-08-15,36.51591110229492
2017-08-16,36.59978485107422
2017-08-17,35.95671081542969
2017-08-18,35.61558532714844
2017-08-21,36.00703048706055
2017-08-22,35.82249450683594
2017-08-23,35.62678146362305
2017-08-24,35.56525802612305
2017-08-25,35.83369064331055
2017-08-28,35.74979782104492
2017-08-29,35.68269729614258
2017-08-30,35.81690216064453
2017-08-31,35.45343017578125
2017-09-01,35.531715393066406
2017-09-05,35.157039642333984
2017-09-06,35.3807258605957
2017-09-07,35.07876205444336
2017-09-08,34.79916000366211
2017-09-11,34.944549560546875
2017-09-12,34.95012664794922
2017-09-13,34.955726623535156
2017-09-14,35.19874954223633
2017-09-15,35.26092529296875
2017-09-18,35.35700225830078
2017-09-19,35.17049789428711
2017-09-20,34.59968185424805
2017-09-21,34.7579231262207
2017-09-22,35.31743621826172
2017-09-25,36.05216598510742
2017-09-26,36.4647216796875
2017-09-27,36.402565002441406
2017-09-28,36.278221130371094
2017-09-29,35.843048095703125
2017-10-02,35.54916000366211
2017-10-03,35.814781188964844
2017-10-04,35.88261413574219
2017-10-05,36.06346130371094
2017-10-06,35.351348876953125
2017-10-09,35.92782211303711
2017-10-10,36.741661071777344
2017-10-11,36.66254425048828
2017-10-12,36.933815002441406
2017-10-13,36.76427459716797
2017-10-16,36.94513702392578
2017-10-17,36.66254425048828
2017-10-18,36.62863540649414
2017-10-19,36.37995529174805
2017-10-20,36.73602294921875
2017-10-23,36.45343780517578
2017-10-24,36.24431610107422
2017-10-25,36.05216598510742
2017-10-26,37.182491302490234
2017-10-27,36.6907958984375
2017-10-30,36.199100494384766
2017-10-31,36.295188903808594
2017-11-01,36.56645965576172
2017-11-02,36.11433029174805
2017-11-03,36.1199836730957
2017-11-06,35.860008239746094
2017-11-07,36.34605026245117
2017-11-08,36.504295349121094
2017-11-09,36.45908737182617
2017-11-10,36.747314453125
2017-11-13,37.210750579833984
2017-11-14,37.148597717285156
2017-11-15,36.882957458496094
2017-11-16,37.233360290527344
2017-11-17,37.53855514526367
2017-11-20,37.205108642578125
2017-11-21,37.103370666503906
2017-11-22,37.01294708251953
2017-11-24,37.007301330566406
2017-11-27,36.77558135986328
2017-11-28,37.527244567871094
2017-11-29,38.075469970703125
2017-11-30,38.33544921875
2017-12-01,38.75932693481445
2017-12-04,39.60707473754883
2017-12-05,39.663597106933594
2017-12-06,40.50004959106445
2017-12-07,40.409610748291016
2017-12-08,40.432212829589844
2017-12-11,40.4943962097168
2017-12-12,40.53395080566406
2017-12-13,40.873046875
2017-12-14,40.57352066040039
2017-12-15,40.50568389892578
2017-12-18,41.059566497802734
2017-12-19,41.76601791381836
2017-12-20,41.40104293823242
2017-12-21,41.024681091308594
2017-12-22,41.13872146606445
2017-12-26,41.10452651977539
2017-12-27,41.30411148071289
2017-12-28,40.642608642578125
2017-12-29,40.72245407104492
2018-01-02,40.340370178222656
2018-01-03,40.192108154296875
2018-01-04,40.03242492675781
2018-01-05,40.146484375
2018-01-08,40.09515380859375
2018-01-09,39.67316818237305
2018-01-10,40.08375549316406
2018-01-11,40.08375549316406
2018-01-12,39.69596481323242
2018-01-16,39.302490234375
2018-01-17,40.0039176940918
2018-01-18,39.93548583984375
2018-01-19,40.557064056396484
2018-01-22,40.64830017089844
2018-01-23,40.74525451660156
2018-01-24,40.8079833984375
2018-01-25,39.86705017089844
2018-01-26,40.500038146972656
2018-01-29,39.82141876220703
2018-01-30,39.81571578979492
2018-01-31,40.11226272583008
2018-02-01,39.87845993041992
2018-02-02,39.57622146606445
2018-02-05,37.660133361816406
2018-02-06,37.9395637512207
2018-02-07,38.08782958984375
2018-02-08,36.52531051635742
2018-02-09,36.51389694213867
2018-02-12,37.26664352416992
2018-02-13,37.43203353881836
2018-02-14,37.16970443725586
2018-02-15,37.24953842163086
2018-02-16,37.32937240600586
2018-02-20,36.60514450073242
2018-02-21,36.456886291503906
2018-02-22,36.120426177978516
2018-02-23,36.83325958251953
2018-02-26,37.312278747558594
2018-02-27,36.49680709838867
2018-02-28,35.89802932739258
2018-03-01,35.60149002075195
2018-03-02,35.669921875
2018-03-05,36.57093048095703
2018-03-06,36.9359016418457
2018-03-07,36.536720275878906
2018-03-08,37.312278747558594
2018-03-09,37.4377326965332
2018-03-12,37.506160736083984
2018-03-13,37.711448669433594
2018-03-14,36.78351593017578
2018-03-15,36.777748107910156
2018-03-16,36.420406341552734
2018-03-19,36.01118087768555
2018-03-20,35.45787811279297
2018-03-21,34.58180618286133
2018-03-22,34.80659103393555
2018-03-23,34.16106033325195
2018-03-26,34.351253509521484
2018-03-27,34.99678039550781
2018-03-28,35.993896484375
2018-03-29,35.91896438598633
2018-04-02,34.87574768066406
2018-04-03,36.11493682861328
2018-04-04,36.51262283325195
2018-04-05,37.198490142822266
2018-04-06,36.8007926940918
2018-04-09,36.45498275756836
2018-04-10,37.014060974121094
2018-04-11,36.7950439453125
2018-04-12,36.54144287109375
2018-04-13,36.85844039916992
2018-04-16,37.03135299682617
2018-04-17,36.875732421875
2018-04-18,35.446353912353516
2018-04-19,33.302268981933594
2018-04-20,32.98527908325195
2018-04-23,32.60487747192383
2018-04-24,31.872901916503906
2018-04-25,32.18413162231445
2018-04-26,31.567426681518555
2018-04-27,32.35127258300781
2018-04-30,32.33974838256836
2018-05-01,32.29364013671875
2018-05-02,32.097686767578125
2018-05-03,32.48383712768555
2018-05-04,32.42620849609375
2018-05-07,32.10920715332031
2018-05-08,31.855602264404297
2018-05-09,32.23023986816406
2018-05-10,32.29940414428711
2018-05-11,31.80949592590332
2018-05-14,31.711517333984375
2018-05-15,31.42333984375
2018-05-16,31.625057220458984
2018-05-17,31.86713409423828
2018-05-18,32.01122283935547
2018-05-21,32.0688591003418
2018-05-22,31.821016311645508
2018-05-23,32.20718765258789
2018-05-24,32.212947845458984
2018-05-25,32.063106536865234
2018-05-29,32.1207275390625
2018-05-30,32.61640548706055
2018-05-31,32.126495361328125
2018-06-01,32.114967346191406
2018-06-04,32.28786849975586
2018-06-05,32.46654510498047
2018-06-06,32.45502471923828
2018-06-07,32.67404556274414
2018-06-08,33.261924743652344
2018-06-11,33.57316589355469
2018-06-12,33.35991668701172
2018-06-13,33.100547790527344
2018-06-14,33.08304214477539
2018-06-15,33.719032287597656
2018-06-18,33.024696350097656
2018-06-19,33.135562896728516
2018-06-20,33.11222457885742
2018-06-21,33.077213287353516
2018-06-22,33.269752502441406
2018-06-25,33.29893112182617
2018-06-26,32.73295974731445
2018-06-27,32.66878128051758
2018-06-28,33.42729568481445
2018-06-29,33.135562896728516
2018-07-02,32.598758697509766
2018-07-03,32.94301223754883
2018-07-05,33.62567901611328
2018-07-06,34.01077651977539
2018-07-09,33.853233337402344
2018-07-10,34.285003662109375
2018-07-11,34.244171142578125
2018-07-12,33.84739685058594
2018-07-13,34.133296966552734
2018-07-16,33.33978271484375
2018-07-17,33.462303161621094
2018-07-18,33.50897979736328
2018-07-19,33.22306823730469
2018-07-20,33.631507873535156
2018-07-23,33.60234069824219
2018-07-24,33.83572006225586
2018-07-25,33.75404357910156
2018-07-26,32.73295974731445
2018-07-27,33.78321838378906
2018-07-30,34.10413360595703
2018-07-31,34.23832702636719
2018-08-01,33.888248443603516
2018-08-02,34.32583999633789
2018-08-03,34.85097122192383
2018-08-06,35.13104248046875
2018-08-07,34.75178527832031
2018-08-08,34.19747543334961
2018-08-09,34.55339813232422
2018-08-10,34.454219818115234
2018-08-13,34.413368225097656
2018-08-14,34.54756546020508
2018-08-15,35.11354064941406
2018-08-16,35.492801666259766
2018-08-17,35.59199142456055
2018-08-20,35.58616638183594
2018-08-21,34.96767044067383
2018-08-22,34.611751556396484
2018-08-23,34.90349578857422
2018-08-24,34.296669006347656
2018-08-27,34.430877685546875
2018-08-28,34.10413360595703
2018-08-29,34.086612701416016
2018-08-30,34.23832702636719
2018-08-31,34.144962310791016
2018-09-04,34.489219665527344
2018-09-05,35.387779235839844
2018-09-06,35.46945571899414
2018-09-07,35.55115509033203
2018-09-10,35.34693145751953
2018-09-11,34.69927215576172
2018-09-12,37.00984191894531
2018-09-13,36.318450927734375
2018-09-14,36.67890930175781
2018-09-17,36.89755630493164
2018-09-18,36.720272064208984
2018-09-19,36.542999267578125
2018-09-20,36.79118728637695
2018-09-21,36.96255111694336
2018-09-24,36.08207321166992
2018-09-25,35.87525177001953
2018-09-26,35.9343376159668
2018-09-27,35.910701751708984
2018-09-28,35.638877868652344
2018-10-01,35.650699615478516
2018-10-02,36.21799087524414
2018-10-03,35.963890075683594
2018-10-04,36.50754928588867
2018-10-05,36.67890930175781
2018-10-08,37.32893753051758
2018-10-09,37.28757095336914
2018-10-10,37.175296783447266
2018-10-11,36.117530822753906
2018-10-12,35.491153717041016
2018-10-15,36.30662536621094
2018-10-16,35.910701751708984
2018-10-17,35.82206344604492
2018-10-18,36.00526428222656
2018-10-19,36.608001708984375
2018-10-22,36.22981262207031
2018-10-23,36.54890823364258
2018-10-24,36.82073974609375
2018-10-25,37.32302474975586
2018-10-26,37.28165817260742
2018-10-29,38.168060302734375
2018-10-30,38.9244384765625
2018-10-31,38.4339714050293
2018-11-01,37.6244010925293
2018-11-02,37.6244010925293
2018-11-05,38.191688537597656
2018-11-06,38.33351135253906
2018-11-07,38.62898254394531
2018-11-08,38.62898254394531
2018-11-09,37.47666549682617
2018-11-12,36.16481018066406
2018-11-13,35.455692291259766
2018-11-14,34.923851013183594
2018-11-15,33.84836959838867
2018-11-16,33.55290603637695
2018-11-19,32.90289306640625
2018-11-20,32.87334442138672
2018-11-21,32.140586853027344
2018-11-23,31.744665145874023
2018-11-26,31.44328498840332
2018-11-27,31.786027908325195
2018-11-28,32.47149658203125
2018-11-29,33.05652618408203
2018-11-30,32.400596618652344
2018-12-03,32.93242645263672
2018-12-04,32.14649200439453
2018-12-06,32.14649200439453
2018-12-07,32.01648712158203
2018-12-10,31.53192901611328
2018-12-11,31.880573272705078
2018-12-12,31.514198303222656
2018-12-13,31.86284828186035
2018-12-14,31.159643173217773
2018-12-17,30.935094833374023
2018-12-18,30.072336196899414
2018-12-19,30.37371253967285
2018-12-20,29.806415557861328
2018-12-21,29.008668899536133
2018-12-24,28.57013702392578
2018-12-26,29.092758178710938
2018-12-27,29.254953384399414
2018-12-28,29.369102478027344
2018-12-31,29.66946029663086
2019-01-02,29.62139892578125
2019-01-03,29.45920753479004
2019-01-04,30.216100692749023
2019-01-07,29.303024291992188
2019-01-08,29.471227645874023
2019-01-09,29.831645965576172
2019-01-10,29.351072311401367
2019-01-11,29.375104904174805
2019-01-14,28.990650177001953
2019-01-15,28.780393600463867
2019-01-16,28.353885650634766
2019-01-17,28.269775390625
2019-01-18,29.02068328857422
2019-01-22,27.0142879486084
2019-01-23,26.852094650268555
2019-01-24,26.02910804748535
2019-01-25,26.575761795043945
2019-01-28,27.212526321411133
2019-01-29,27.578962326049805
2019-01-30,28.714311599731445
2019-01-31,29.645416259765625
2019-02-01,29.555322647094727
2019-02-04,29.501258850097656
2019-02-05,29.45920753479004
2019-02-06,29.597368240356445
2019-02-07,29.26698112487793
2019-02-08,29.339054107666016
2019-02-11,29.369102478027344
2019-02-12,29.831645965576172
2019-02-13,29.435176849365234
2019-02-14,29.519283294677734
2019-02-15,29.278989791870117
2019-02-19,29.42917251586914
2019-02-20,30.342262268066406
2019-02-21,30.258163452148438
2019-02-22,30.93697166442871
2019-02-25,31.141220092773438
2019-02-26,31.29740333557129
2019-02-27,31.4295597076416
2019-02-28,31.483627319335938
2019-03-01,31.687868118286133
2019-03-04,31.5136661529541
2019-03-05,31.765954971313477
2019-03-06,32.841243743896484
2019-03-07,32.883304595947266
2019-03-08,33.261749267578125
2019-03-11,33.646202087402344
2019-03-12,33.490020751953125
2019-03-13,33.718292236328125
2019-03-14,33.880496978759766
2019-03-15,34.09074020385742
2019-03-18,34.421138763427734
2019-03-19,33.646202087402344
2019-03-20,33.47199630737305
2019-03-21,34.19886779785156
2019-03-22,34.070919036865234
2019-03-25,34.454769134521484
2019-03-26,34.747222900390625
2019-03-27,34.30244064331055
2019-03-28,34.54616165161133
2019-03-29,34.99093246459961
2019-04-01,35.17372131347656
2019-04-02,34.540069580078125
2019-04-03,32.88892364501953
2019-04-04,33.26667022705078
2019-04-05,33.3702507019043
2019-04-08,33.68097686767578
2019-04-09,33.57740783691406
2019-04-10,33.766273498535156
2019-04-11,34.10748291015625
2019-04-12,34.46086120605469
2019-04-15,34.692378997802734
2019-04-16,34.35728073120117
