Date,GE
2016-03-15,129.564208984375
2016-03-16,129.0935516357422
2016-03-17,132.47386169433594
2016-03-18,132.30267333984375
2016-03-21,133.03009033203125
2016-03-22,132.9017333984375
2016-03-23,132.94451904296875
2016-03-24,133.11566162109375
2016-03-28,134.7416229248047
2016-03-29,134.69883728027344
2016-03-30,136.19650268554688
2016-03-31,136.02525329589844
2016-04-01,136.62429809570312
2016-04-04,133.629150390625
2016-04-05,132.55941772460938
2016-04-06,132.21707153320312
2016-04-07,131.0618133544922
2016-04-08,131.74647521972656
2016-04-11,131.4040985107422
2016-04-12,131.83200073242188
2016-04-13,132.55941772460938
2016-04-14,132.7305450439453
2016-04-15,132.77333068847656
2016-04-18,132.9017333984375
2016-04-19,133.28680419921875
2016-04-20,133.28680419921875
2016-04-21,132.55941772460938
2016-04-22,131.61802673339844
2016-04-25,131.27574157714844
2016-04-26,132.21707153320312
2016-04-27,132.34542846679688
2016-04-28,132.21707153320312
2016-04-29,131.5752716064453
2016-05-02,132.17433166503906
2016-05-03,131.0618133544922
2016-05-04,128.66566467285156
2016-05-05,127.89546203613281
2016-05-06,128.87957763671875
2016-05-09,127.8098373413086
2016-05-10,130.41993713378906
2016-05-11,129.8209228515625
2016-05-12,128.75119018554688
2016-05-13,126.82575988769531
2016-05-16,128.1949920654297
2016-05-17,127.125244140625
2016-05-18,126.6973876953125
2016-05-19,125.62764739990234
2016-05-20,126.48343658447266
2016-05-23,126.18389892578125
2016-05-24,127.7242660522461
2016-05-25,128.75119018554688
2016-05-26,128.45166015625
2016-05-27,128.87957763671875
2016-05-31,129.3502655029297
2016-06-01,128.8367919921875
2016-06-02,128.58006286621094
2016-06-03,128.10940551757812
2016-06-06,128.87957763671875
2016-06-07,128.9652099609375
2016-06-08,129.6925506591797
2016-06-09,129.39309692382812
2016-06-10,128.537353515625
2016-06-13,127.63870239257812
2016-06-14,130.24884033203125
2016-06-15,130.8906707763672
2016-06-16,132.09780883789062
2016-06-17,131.92538452148438
2016-06-20,132.91697692871094
2016-06-21,133.3911895751953
2016-06-22,132.70143127441406
2016-06-23,134.468994140625
2016-06-24,128.56251525878906
2016-06-27,126.40686798095703
2016-06-28,129.07992553710938
2016-06-29,131.7097930908203
2016-06-30,135.71929931640625
2016-07-01,135.76239013671875
2016-07-05,135.58999633789062
2016-07-06,136.8402557373047
2016-07-07,137.1851043701172
2016-07-08,138.8234100341797
2016-07-11,138.8665313720703
2016-07-12,139.08213806152344
2016-07-13,139.51321411132812
2016-07-14,140.67727661132812
2016-07-15,141.75511169433594
2016-07-18,141.88441467285156
2016-07-19,141.97067260742188
2016-07-20,141.32395935058594
2016-07-21,140.5048065185547
2016-07-22,138.21983337402344
2016-07-25,136.40908813476562
2016-07-26,135.67620849609375
2016-07-27,134.85702514648438
2016-07-28,134.72772216796875
2016-07-29,134.2534637451172
2016-08-01,134.29656982421875
2016-08-02,133.8654327392578
2016-08-03,134.21038818359375
2016-08-04,134.3828125
2016-08-05,134.85702514648438
2016-08-08,134.81393432617188
2016-08-09,134.9432373046875
2016-08-10,134.81393432617188
2016-08-11,134.900146484375
2016-08-12,134.6845703125
2016-08-15,134.6845703125
2016-08-16,134.468994140625
2016-08-17,134.900146484375
2016-08-18,135.50372314453125
2016-08-19,134.72772216796875
2016-08-22,135.02947998046875
2016-08-23,134.6414794921875
2016-08-24,134.59835815429688
2016-08-25,134.55528259277344
2016-08-26,134.6414794921875
2016-08-29,135.20193481445312
2016-08-30,135.2450408935547
2016-08-31,134.6845703125
2016-09-01,134.5121612548828
2016-09-02,134.900146484375
2016-09-06,133.8654327392578
2016-09-07,133.90858459472656
2016-09-08,133.82235717773438
2016-09-09,129.81285095214844
2016-09-12,131.45111083984375
2016-09-13,128.69190979003906
2016-09-14,128.045166015625
2016-09-15,129.26182556152344
2016-09-16,128.95762634277344
2016-09-19,127.87139892578125
2016-09-20,128.91416931152344
2016-09-21,129.69630432128906
2016-09-22,130.52182006835938
2016-09-23,129.87010192871094
2016-09-26,128.34938049316406
2016-09-27,129.8266143798828
2016-09-28,129.91355895996094
2016-09-29,128.30592346191406
2016-09-30,128.69700622558594
2016-10-03,128.78387451171875
2016-10-04,128.1755828857422
2016-10-05,128.1755828857422
2016-10-06,127.17623901367188
2016-10-07,126.35066986083984
2016-10-10,125.39478302001953
2016-10-11,125.65552520751953
2016-10-12,125.56863403320312
2016-10-13,125.00376892089844
2016-10-14,125.5251693725586
2016-10-17,125.35134887695312
2016-10-18,125.91622161865234
2016-10-19,126.2637939453125
2016-10-20,126.30721282958984
2016-10-21,125.91622161865234
2016-10-24,125.65552520751953
2016-10-25,124.48231506347656
2016-10-26,125.438232421875
2016-10-27,124.39546203613281
2016-10-28,126.95897674560547
2016-10-31,126.43756866455078
2016-11-01,125.48169708251953
2016-11-02,123.78718566894531
2016-11-03,122.8747329711914
2016-11-04,123.56996154785156
2016-11-07,127.35000610351562
2016-11-08,127.82797241210938
2016-11-09,128.7403564453125
2016-11-10,132.12945556640625
2016-11-11,133.4329376220703
2016-11-14,132.56393432617188
2016-11-15,133.6067657470703
2016-11-16,133.56324768066406
2016-11-17,133.780517578125
2016-11-18,133.2590789794922
2016-11-21,134.12811279296875
2016-11-22,135.4750213623047
2016-11-23,136.17025756835938
2016-11-25,136.60472106933594
2016-11-28,135.77923583984375
2016-11-29,134.91018676757812
2016-11-30,133.650146484375
2016-12-01,136.38748168945312
2016-12-02,136.17025756835938
2016-12-05,135.1708984375
2016-12-06,135.43161010742188
2016-12-07,137.29995727539062
2016-12-08,136.9957275390625
2016-12-09,138.08200073242188
2016-12-12,138.42962646484375
2016-12-13,137.9082489013672
2016-12-14,136.86544799804688
2016-12-15,135.82266235351562
2016-12-16,137.95164489746094
2016-12-19,138.69029235839844
2016-12-20,140.12413024902344
2016-12-21,139.6027069091797
2016-12-22,139.29624938964844
2016-12-23,139.55894470214844
2016-12-27,139.64649963378906
2016-12-28,138.77096557617188
2016-12-29,138.8147735595703
2016-12-30,138.333251953125
2017-01-03,138.72718811035156
2017-01-04,138.77096557617188
2017-01-05,137.9830322265625
2017-01-06,138.3769989013672
2017-01-09,137.72035217285156
2017-01-10,137.3263397216797
2017-01-11,137.76416015625
2017-01-12,137.41395568847656
2017-01-13,137.2825927734375
2017-01-17,136.8885955810547
2017-01-18,136.71348571777344
2017-01-19,136.62596130371094
2017-01-20,133.6490936279297
2017-01-23,130.23460388183594
2017-01-24,131.32901000976562
2017-01-25,132.94874572753906
2017-01-26,132.72984313964844
2017-01-27,131.37283325195312
2017-01-30,131.15390014648438
2017-01-31,130.0156707763672
2017-02-01,129.97195434570312
2017-02-02,129.9281463623047
2017-02-03,130.0156707763672
2017-02-06,129.84060668945312
2017-02-07,129.40284729003906
2017-02-08,128.833740234375
2017-02-09,129.53419494628906
2017-02-10,130.10330200195312
2017-02-13,131.5041046142578
2017-02-14,132.55477905273438
2017-02-15,132.86119079589844
2017-02-16,133.29891967773438
2017-02-17,132.94874572753906
2017-02-21,133.60533142089844
2017-02-22,132.7736358642578
2017-02-23,132.4647216796875
2017-02-24,133.2148895263672
2017-02-27,132.11172485351562
2017-02-28,131.5380859375
2017-03-01,133.2148895263672
2017-03-02,133.2148895263672
2017-03-03,132.90597534179688
2017-03-06,132.3765106201172
2017-03-07,131.7587127685547
2017-03-08,131.49400329589844
2017-03-09,130.876220703125
2017-03-10,133.61204528808594
2017-03-13,131.7587127685547
2017-03-14,130.3467559814453
2017-03-15,131.31748962402344
2017-03-16,131.2733917236328
2017-03-17,131.8469696044922
2017-03-20,131.22927856445312
2017-03-21,129.68484497070312
2017-03-22,130.30258178710938
2017-03-23,130.6997833251953
2017-03-24,131.14100646972656
2017-03-27,129.9054718017578
2017-03-28,130.6997833251953
2017-03-29,130.96446228027344
2017-03-30,131.8028564453125
2017-03-31,131.49400329589844
2017-04-03,131.8469696044922
2017-04-04,132.4647216796875
2017-04-05,132.24411010742188
2017-04-06,132.067626953125
2017-04-07,132.33236694335938
2017-04-10,132.42066955566406
2017-04-11,132.55300903320312
2017-04-12,131.36158752441406
2017-04-13,130.4349822998047
2017-04-17,130.7880096435547
2017-04-18,131.6704559326172
2017-04-19,132.3765106201172
2017-04-20,133.56787109375
2017-04-21,130.39088439941406
2017-04-24,130.39088439941406
2017-04-25,129.94961547851562
2017-04-26,129.1112518310547
2017-04-27,128.3169403076172
2017-04-28,127.91983795166016
2017-05-01,127.69915771484375
2017-05-02,127.91983795166016
2017-05-03,128.97882080078125
2017-05-04,128.84646606445312
2017-05-05,128.9346923828125
2017-05-08,128.2728271484375
2017-05-09,127.65503692626953
2017-05-10,126.64019012451172
2017-05-11,127.39029693603516
2017-05-12,124.7427749633789
2017-05-15,124.34564971923828
2017-05-16,123.72785949707031
2017-05-17,120.94799041748047
2017-05-18,121.25686645507812
2017-05-19,123.77204895019531
2017-05-22,124.34564971923828
2017-05-23,124.78691864013672
2017-05-24,122.80130004882812
2017-05-25,121.30094909667969
2017-05-26,121.12452697753906
2017-05-30,120.72737884521484
2017-05-31,120.81562042236328
2017-06-01,122.3158950805664
2017-06-02,123.02188873291016
2017-06-05,123.46314239501953
2017-06-06,123.24251556396484
2017-06-07,122.13936614990234
2017-06-08,121.74225616455078
2017-06-09,123.28662872314453
2017-06-12,127.69915771484375
2017-06-13,125.53701782226562
2017-06-14,126.59605407714844
2017-06-15,128.77639770507812
2017-06-16,129.0434112548828
2017-06-19,128.15350341796875
2017-06-20,125.17215728759766
2017-06-21,123.61469268798828
2017-06-22,122.59124755859375
2017-06-23,122.68023681640625
2017-06-26,122.8582534790039
2017-06-27,121.07833862304688
2017-06-28,120.49986267089844
2017-06-29,120.23289489746094
2017-06-30,120.18839263916016
2017-07-03,122.14632415771484
2017-07-05,121.70133209228516
2017-07-06,117.07351684570312
2017-07-07,116.36157989501953
2017-07-10,115.87211608886719
2017-07-11,117.38502502441406
2017-07-12,118.27499389648438
2017-07-13,119.20945739746094
2017-07-14,119.1649398803711
2017-07-17,119.34291076660156
2017-07-18,119.65438842773438
2017-07-19,119.87690734863281
2017-07-20,118.76445007324219
2017-07-21,115.29362487792969
2017-07-24,113.1577377319336
2017-07-25,113.20223236083984
2017-07-26,113.8697280883789
2017-07-27,114.75967407226562
2017-07-28,113.60270690917969
2017-07-31,113.95870208740234
2017-08-01,113.20223236083984
2017-08-02,113.55819702148438
2017-08-03,114.62616729736328
2017-08-04,114.71516418457031
2017-08-07,114.04769134521484
2017-08-08,113.73622131347656
2017-08-09,114.40365600585938
2017-08-10,112.57926177978516
2017-08-11,112.13428497314453
2017-08-14,112.84625244140625
2017-08-15,111.86727905273438
2017-08-16,111.68932342529297
2017-08-17,110.13187408447266
2017-08-18,109.24195098876953
2017-08-21,108.97494506835938
2017-08-22,109.46444702148438
2017-08-23,108.52998352050781
2017-08-24,108.12950134277344
2017-08-25,108.97494506835938
2017-08-28,108.88594055175781
2017-08-29,108.7524642944336
2017-08-30,108.0405044555664
2017-08-31,109.24195098876953
2017-09-01,111.86727905273438
2017-09-05,110.13187408447266
2017-09-06,110.88835144042969
2017-09-07,106.88356018066406
2017-09-08,105.99359130859375
2017-09-11,105.54861450195312
2017-09-12,106.39408874511719
2017-09-13,107.28401947021484
2017-09-14,107.95154571533203
2017-09-15,107.54703521728516
2017-09-18,109.92896270751953
2017-09-19,108.76044464111328
2017-09-20,109.29979705810547
2017-09-21,111.23228454589844
2017-09-22,111.7716064453125
2017-09-25,112.8502197265625
2017-09-26,112.04124450683594
2017-09-27,109.52450561523438
2017-09-28,108.94023132324219
2017-09-29,108.67057800292969
2017-10-02,110.42333221435547
2017-10-03,111.4570083618164
2017-10-04,110.01886749267578
2017-10-05,110.28849029541016
2017-10-06,109.61436462402344
2017-10-09,105.29989624023438
2017-10-10,104.98532104492188
2017-10-11,103.68199157714844
2017-10-12,103.59208679199219
2017-10-13,103.2774887084961
2017-10-16,104.98532104492188
2017-10-17,104.2212905883789
2017-10-18,103.90668487548828
2017-10-19,105.97403717041016
2017-10-20,107.09758758544922
2017-10-23,100.31129455566406
2017-10-24,98.3787841796875
2017-10-25,96.62602233886719
2017-10-26,95.81706237792969
2017-10-27,93.43512725830078
2017-10-30,91.727294921875
2017-10-31,90.6037368774414
2017-11-01,89.97456359863281
2017-11-02,89.61502075195312
2017-11-03,90.51387786865234
2017-11-06,90.46892547607422
2017-11-07,90.8284683227539
2017-11-08,90.42400360107422
2017-11-09,89.83970642089844
2017-11-10,92.08685302734375
2017-11-13,85.48033905029297
2017-11-14,80.44678497314453
2017-11-15,82.06471252441406
2017-11-16,82.01978302001953
2017-11-17,81.83999633789062
2017-11-20,80.80632019042969
2017-11-21,80.1321792602539
2017-11-22,81.57034301757812
2017-11-24,81.75012969970703
2017-11-27,81.4355239868164
2017-11-28,82.73884582519531
2017-11-29,83.053466796875
2017-11-30,82.19953918457031
2017-12-01,80.35692596435547
2017-12-04,80.6715087890625
2017-12-05,79.8176040649414
2017-12-06,79.36817932128906
2017-12-07,79.5928955078125
2017-12-08,79.5928955078125
2017-12-11,79.3232421875
2017-12-12,80.49171447753906
2017-12-13,79.8176040649414
2017-12-14,79.27828216552734
2017-12-15,80.0872573852539
2017-12-18,79.8176040649414
2017-12-19,79.05357360839844
2017-12-20,78.42439270019531
2017-12-21,78.51427459716797
2017-12-22,78.64908599853516
2017-12-26,78.8753433227539
2017-12-27,78.64908599853516
2017-12-28,78.55857849121094
2017-12-29,78.96585845947266
2018-01-02,81.36424255371094
2018-01-03,82.133544921875
2018-01-04,83.8531494140625
2018-01-05,83.8984146118164
2018-01-08,82.72184753417969
2018-01-09,83.98892211914062
2018-01-10,85.66327667236328
2018-01-11,86.0705337524414
2018-01-12,84.89396667480469
2018-01-16,82.40508270263672
2018-01-17,78.51335144042969
2018-01-18,75.88867950439453
2018-01-19,73.58079528808594
2018-01-22,73.17351531982422
2018-01-23,76.43172454833984
2018-01-24,74.39533996582031
2018-01-25,73.21878814697266
2018-01-26,72.99250030517578
2018-01-29,73.67131805419922
2018-01-30,72.17799377441406
2018-01-31,73.17351531982422
2018-02-01,72.49472045898438
2018-02-02,70.775146484375
2018-02-05,67.47169494628906
2018-02-06,69.10079193115234
2018-02-07,69.01026153564453
2018-02-08,65.39008331298828
2018-02-09,67.60746002197266
2018-02-12,67.06444549560547
2018-02-13,66.38563537597656
2018-02-14,67.42644500732422
2018-02-15,67.20018005371094
2018-02-16,68.10521697998047
2018-02-20,66.70240020751953
2018-02-21,65.57109069824219
2018-02-22,66.15934753417969
2018-02-23,66.1137466430664
2018-02-26,66.84376525878906
2018-02-27,66.15934753417969
2018-02-28,64.37989044189453
2018-03-01,63.96924591064453
2018-03-02,64.42549896240234
2018-03-05,65.7943344116211
2018-03-06,66.79813385009766
2018-03-07,66.20499420166016
2018-03-08,66.25064849853516
2018-03-09,68.16696166992188
2018-03-12,68.8969955444336
2018-03-13,65.83997344970703
2018-03-14,65.1099624633789
2018-03-15,65.52059173583984
2018-03-16,65.29244232177734
2018-03-19,64.1974105834961
2018-03-20,62.235435485839844
2018-03-21,63.33047866821289
2018-03-22,60.9122314453125
2018-03-23,59.63468933105469
2018-03-26,58.813392639160156
2018-03-27,61.32289123535156
2018-03-28,62.4179573059082
2018-03-29,61.50539779663086
2018-04-02,59.86281967163086
2018-04-03,59.908443450927734
2018-04-04,60.592857360839844
2018-04-05,61.27726364135742
2018-04-06,59.58906555175781
2018-04-09,58.53963088989258
2018-04-10,59.543434143066406
2018-04-11,59.17840576171875
2018-04-12,60.13658142089844
2018-04-13,61.551021575927734
2018-04-16,60.82099151611328
2018-04-17,62.91984558105469
2018-04-18,62.326683044433594
2018-04-19,63.832359313964844
2018-04-20,66.34188842773438
2018-04-23,66.25064849853516
2018-04-24,66.98066711425781
2018-04-25,64.10614776611328
2018-04-26,65.61184692382812
2018-04-27,65.61184692382812
2018-04-30,64.1974105834961
2018-05-01,64.10614776611328
2018-05-02,64.69929504394531
2018-05-03,63.55862045288086
2018-05-04,64.33425903320312
2018-05-07,64.1974105834961
2018-05-08,65.1099624633789
2018-05-09,66.70687866210938
2018-05-10,67.02627563476562
2018-05-11,66.61563873291016
2018-05-14,67.1175308227539
2018-05-15,67.1175308227539
2018-05-16,68.57760620117188
2018-05-17,68.57760620117188
2018-05-18,68.30386352539062
2018-05-21,69.62704467773438
2018-05-22,69.7638931274414
2018-05-23,64.69929504394531
2018-05-24,66.61563873291016
2018-05-25,66.75250244140625
2018-05-29,64.69929504394531
2018-05-30,64.65367126464844
2018-05-31,64.2430191040039
2018-06-01,64.33425903320312
2018-06-04,62.5548210144043
2018-06-05,62.9654541015625
2018-06-06,62.235435485839844
2018-06-07,62.87421417236328
2018-06-08,63.55862045288086
2018-06-11,63.78675079345703
2018-06-12,63.78675079345703
2018-06-13,63.376094818115234
2018-06-14,62.235435485839844
2018-06-15,61.222721099853516
2018-06-18,60.76240158081055
2018-06-19,59.61159896850586
2018-06-20,59.289371490478516
2018-06-21,58.73698806762695
2018-06-22,60.07192611694336
2018-06-25,58.69094467163086
2018-06-26,63.24814224243164
2018-06-27,64.2608413696289
2018-06-28,63.66242980957031
2018-06-29,62.649715423583984
2018-07-02,61.544960021972656
2018-07-03,61.544960021972656
2018-07-05,61.821144104003906
2018-07-06,63.7545051574707
2018-07-09,64.21480560302734
2018-07-10,65.2275161743164
2018-07-11,64.39891815185547
2018-07-12,64.39891815185547
2018-07-13,63.938602447509766
2018-07-16,63.98467254638672
2018-07-17,63.017967224121094
2018-07-18,63.29417037963867
2018-07-19,63.20210266113281
2018-07-20,60.39414596557617
2018-07-23,59.79572677612305
2018-07-24,60.39414596557617
2018-07-25,60.348114013671875
2018-07-26,60.53224182128906
2018-07-27,60.11796188354492
2018-07-30,60.578277587890625
2018-07-31,62.741783142089844
2018-08-01,60.946529388427734
2018-08-02,60.624298095703125
2018-08-03,60.486209869384766
