Date,JBL
2015-11-09,22.168861389160156
2015-11-10,22.08590316772461
2015-11-11,22.307132720947266
2015-11-12,21.937196731567383
2015-11-13,21.7244815826416
2015-11-16,22.112916946411133
2015-11-17,22.177661895751953
2015-11-18,22.899032592773438
2015-11-19,22.7788028717041
2015-11-20,23.315210342407227
2015-11-23,23.50942611694336
2015-11-24,23.537174224853516
2015-11-25,23.407691955566406
2015-11-27,23.564918518066406
2015-11-30,23.66665267944336
2015-12-01,23.907106399536133
2015-12-02,23.29671287536621
2015-12-03,23.185726165771484
2015-12-04,23.98110008239746
2015-12-07,23.712888717651367
2015-12-08,23.740633010864258
2015-12-09,22.418115615844727
2015-12-10,22.584583282470703
2015-12-11,22.048181533813477
2015-12-14,22.1499080657959
2015-12-15,22.168407440185547
2015-12-16,22.112916946411133
2015-12-17,21.86321258544922
2015-12-18,21.75223731994629
2015-12-21,21.85396385192871
2015-12-22,21.86321258544922
2015-12-23,22.085168838500977
2015-12-24,22.103673934936523
2015-12-28,21.909460067749023
2015-12-29,22.112916946411133
2015-12-30,21.779977798461914
2015-12-31,21.539518356323242
2016-01-04,21.3360538482666
2016-01-05,20.901382446289062
2016-01-06,19.708332061767578
2016-01-07,18.792739868164062
2016-01-08,18.348817825317383
2016-01-11,18.339569091796875
2016-01-12,18.311826705932617
2016-01-13,18.173105239868164
2016-01-14,18.339569091796875
2016-01-15,17.849407196044922
2016-01-19,17.516462326049805
2016-01-20,17.229766845703125
2016-01-21,17.202016830444336
2016-01-22,17.784671783447266
2016-01-25,17.49796485900879
2016-01-26,18.062124252319336
2016-01-27,17.442481994628906
2016-01-28,17.479467391967773
2016-01-29,18.41356086730957
2016-02-01,18.37656593322754
2016-02-02,17.7476749420166
2016-02-03,18.062124252319336
2016-02-04,18.478296279907227
2016-02-05,18.41356086730957
2016-02-08,18.182350158691406
2016-02-09,17.82166862487793
2016-02-10,18.01587677001953
2016-02-11,17.291532516479492
2016-02-12,17.700136184692383
2016-02-16,18.8609561920166
2016-02-17,18.795949935913086
2016-02-18,19.055967330932617
2016-02-19,19.22313117980957
2016-02-22,19.501724243164062
2016-02-23,19.260269165039062
2016-02-24,19.473865509033203
2016-02-25,19.4924373626709
2016-02-26,19.35314178466797
2016-02-29,19.3624324798584
2016-03-01,19.836036682128906
2016-03-02,19.984622955322266
2016-03-03,20.244646072387695
2016-03-04,20.179641723632812
2016-03-07,20.383947372436523
2016-03-08,19.501724243164062
2016-03-09,19.715314865112305
2016-03-10,19.687454223632812
2016-03-11,20.17035675048828
2016-03-14,20.058917999267578
2016-03-15,19.882465362548828
2016-03-16,20.393232345581055
2016-03-17,18.229469299316406
2016-03-18,18.192323684692383
2016-03-21,18.220184326171875
2016-03-22,18.303760528564453
2016-03-23,17.727994918823242
2016-03-24,17.58869743347168
2016-03-28,17.579410552978516
2016-03-29,18.145893096923828
2016-03-30,17.904434204101562
2016-03-31,17.895153045654297
2016-04-01,17.830148696899414
2016-04-04,17.616552352905273
2016-04-05,17.282241821289062
2016-04-06,17.133663177490234
2016-04-07,16.892200469970703
2016-04-08,16.687904357910156
2016-04-11,16.81791877746582
2016-04-12,16.60431671142578
2016-04-13,17.152231216430664
2016-04-14,16.71576499938965
2016-04-15,16.60431671142578
2016-04-18,16.855056762695312
2016-04-19,16.771486282348633
2016-04-20,16.83648681640625
2016-04-21,16.59503936767578
2016-04-22,16.678621292114258
2016-04-25,16.557886123657227
2016-04-26,16.771486282348633
2016-04-27,16.71576499938965
2016-04-28,16.353586196899414
2016-04-29,16.12142562866211
2016-05-02,16.056419372558594
2016-05-03,16.102855682373047
2016-05-04,15.972843170166016
2016-05-05,15.870686531066895
2016-05-06,15.824256896972656
2016-05-09,15.926409721374512
2016-05-10,16.08427619934082
2016-05-11,15.991414070129395
2016-05-12,15.870121955871582
2016-05-13,15.748836517333984
2016-05-16,16.047393798828125
2016-05-17,16.112709045410156
2016-05-18,16.056726455688477
2016-05-19,16.03806495666504
2016-05-20,16.401931762695312
2016-05-23,16.737804412841797
2016-05-24,17.055021286010742
2016-05-25,17.26027488708496
2016-05-26,17.474870681762695
2016-05-27,17.7547607421875
2016-05-31,17.801410675048828
2016-06-01,18.099958419799805
2016-06-02,18.286563873291016
2016-06-03,18.127954483032227
2016-06-06,18.29589080810547
2016-06-07,17.91337013244629
2016-06-08,17.85738754272461
2016-06-09,17.820072174072266
2016-06-10,17.596160888671875
2016-06-13,17.34424591064453
2016-06-14,17.250944137573242
2016-06-15,17.194961547851562
2016-06-16,17.52151870727539
2016-06-17,17.68012046813965
2016-06-20,17.8853759765625
2016-06-21,17.55883026123047
2016-06-22,18.006664276123047
2016-06-23,18.566465377807617
2016-06-24,17.28826332092285
2016-06-27,16.16868019104004
2016-06-28,16.401931762695312
2016-06-29,16.607179641723633
2016-06-30,17.232284545898438
2016-07-01,17.372238159179688
2016-07-05,16.915071487426758
2016-07-06,16.859092712402344
2016-07-07,16.96172332763672
2016-07-08,17.502853393554688
2016-07-11,17.63347053527832
2016-07-12,17.969348907470703
2016-07-13,18.025325775146484
2016-07-14,18.137287139892578
2016-07-15,19.19155502319336
2016-07-18,19.172901153564453
2016-07-19,19.144914627075195
2016-07-20,19.266204833984375
2016-07-21,19.0329532623291
2016-07-22,19.004968643188477
2016-07-25,18.958314895629883
2016-07-26,18.96764373779297
2016-07-27,19.1635684967041
2016-07-28,19.107589721679688
2016-07-29,18.986305236816406
2016-08-01,19.060941696166992
2016-08-02,18.669082641601562
2016-08-03,18.753055572509766
2016-08-04,18.96764373779297
2016-08-05,19.331506729125977
2016-08-08,19.415477752685547
2016-08-09,19.238208770751953
2016-08-10,19.284862518310547
2016-08-11,19.575210571289062
2016-08-12,19.519010543823242
2016-08-15,19.706336975097656
2016-08-16,19.47218894958496
2016-08-17,19.38788604736328
2016-08-18,19.678241729736328
2016-08-19,19.743793487548828
2016-08-22,19.603303909301758
2016-08-23,19.706336975097656
2016-08-24,19.603303909301758
2016-08-25,19.743793487548828
2016-08-26,19.743793487548828
2016-08-29,19.81873321533203
2016-08-30,19.837461471557617
2016-08-31,19.84682846069336
2016-09-01,19.94049072265625
2016-09-02,20.062252044677734
2016-09-06,20.20274543762207
2016-09-07,20.399438858032227
2016-09-08,20.21211051940918
2016-09-09,19.378520965576172
2016-09-12,19.603303909301758
2016-09-13,19.45345115661621
2016-09-14,20.071619033813477
2016-09-15,21.00823211669922
2016-09-16,21.05506134033203
2016-09-19,21.673215866088867
2016-09-20,21.691959381103516
2016-09-21,22.225833892822266
2016-09-22,20.980125427246094
2016-09-23,20.502458572387695
2016-09-26,20.399438858032227
2016-09-27,20.530555725097656
2016-09-28,20.60548973083496
2016-09-29,20.3713321685791
2016-09-30,20.436891555786133
2016-10-03,20.240201950073242
2016-10-04,20.361967086791992
2016-10-05,20.530555725097656
2016-10-06,20.624210357666016
2016-10-07,20.399438858032227
2016-10-10,20.455623626708984
2016-10-11,20.230844497680664
2016-10-12,20.118446350097656
2016-10-13,19.959226608276367
2016-10-14,19.912389755249023
2016-10-17,19.996685028076172
2016-10-18,20.3713321685791
2016-10-19,20.539920806884766
2016-10-20,20.352598190307617
2016-10-21,20.305768966674805
2016-10-24,20.464994430541992
2016-10-25,20.399438858032227
2016-10-26,20.305768966674805
2016-10-27,20.1652774810791
2016-10-28,20.062252044677734
2016-10-31,19.98732566833496
2016-11-01,19.7157039642334
2016-11-02,19.4066219329834
2016-11-03,19.219303131103516
2016-11-04,19.153732299804688
2016-11-07,19.762535095214844
2016-11-08,19.959226608276367
2016-11-09,20.20274543762207
2016-11-10,20.014724731445312
2016-11-11,20.353158950805664
2016-11-14,20.400163650512695
2016-11-15,20.136932373046875
2016-11-16,19.413063049316406
2016-11-17,19.394256591796875
2016-11-18,19.18743133544922
2016-11-21,19.20623207092285
2016-11-22,20.118127822875977
2016-11-23,20.418968200683594
2016-11-25,20.3249568939209
2016-11-28,20.10873031616211
2016-11-29,19.90190887451172
2016-11-30,19.883106231689453
2016-12-01,19.422460556030273
2016-12-02,19.27203941345215
2016-12-05,19.732690811157227
2016-12-06,20.202741622924805
2016-12-07,20.033525466918945
2016-12-08,20.287353515625
2016-12-09,20.3249568939209
2016-12-12,20.202741622924805
2016-12-13,20.334354400634766
2016-12-14,20.212139129638672
2016-12-15,20.2779483795166
2016-12-16,22.70340347290039
2016-12-19,22.78801918029785
2016-12-20,22.929025650024414
2016-12-21,22.750410079956055
2016-12-22,22.628196716308594
2016-12-23,22.665803909301758
2016-12-27,22.712806701660156
2016-12-28,22.346168518066406
2016-12-29,22.374372482299805
2016-12-30,22.252159118652344
2017-01-03,22.543590545654297
2017-01-04,22.51538848876953
2017-01-05,22.064138412475586
2017-01-06,21.941926956176758
2017-01-09,21.857316970825195
2017-01-10,21.941926956176758
2017-01-11,21.838512420654297
2017-01-12,21.98893165588379
2017-01-13,22.16754913330078
2017-01-17,21.612892150878906
2017-01-18,21.838512420654297
2017-01-19,21.688095092773438
2017-01-20,21.8103084564209
2017-01-23,21.82911491394043
2017-01-24,22.16754913330078
2017-01-25,22.421377182006836
2017-01-26,22.393173217773438
2017-01-27,22.449575424194336
2017-01-30,22.355567932128906
2017-01-31,22.543590545654297
2017-02-01,22.79741668701172
2017-02-02,22.769216537475586
2017-02-03,22.929025650024414
2017-02-06,22.900827407836914
2017-02-07,22.89142417907715
2017-02-08,22.966630935668945
2017-02-09,23.446086883544922
2017-02-10,23.916135787963867
2017-02-13,23.991580963134766
2017-02-14,23.727521896362305
2017-02-15,24.255640029907227
2017-02-16,24.491403579711914
2017-02-17,24.434818267822266
2017-02-21,24.708311080932617
2017-02-22,24.79318618774414
2017-02-23,24.6517276763916
2017-02-24,24.736600875854492
2017-02-27,24.8026180267334
2017-02-28,24.057592391967773
2017-03-01,24.425395965576172
2017-03-02,24.29336166381836
2017-03-03,24.481969833374023
2017-03-06,24.547988891601562
2017-03-07,24.774320602416992
2017-03-08,24.868629455566406
2017-03-09,24.755468368530273
2017-03-10,24.830907821655273
2017-03-13,24.944074630737305
2017-03-14,25.179841995239258
2017-03-15,25.443897247314453
2017-03-16,26.651029586791992
2017-03-17,27.160280227661133
2017-03-20,27.282878875732422
2017-03-21,26.78305435180664
2017-03-22,27.207433700561523
2017-03-23,27.13199234008789
2017-03-24,27.10369300842285
2017-03-27,27.141414642333984
2017-03-28,27.301742553710938
2017-03-29,27.292306900024414
2017-03-30,27.405473709106445
2017-03-31,27.27344512939453
2017-04-03,27.047117233276367
2017-04-04,26.962242126464844
2017-04-05,26.405834197998047
2017-04-06,27.21686363220215
2017-04-07,27.0848388671875
2017-04-10,27.056543350219727
2017-04-11,27.207433700561523
2017-04-12,26.981098175048828
2017-04-13,26.632160186767578
2017-04-17,26.999958038330078
2017-04-18,27.028249740600586
2017-04-19,27.348894119262695
2017-04-20,27.69782829284668
2017-04-21,27.301742553710938
2017-04-24,27.83928108215332
2017-04-25,27.763843536376953
2017-04-26,27.64124298095703
2017-04-27,27.801563262939453
2017-04-28,27.36775779724121
2017-05-01,27.480920791625977
2017-05-02,27.546937942504883
2017-05-03,27.18857192993164
2017-05-04,27.292306900024414
2017-05-05,27.301742553710938
2017-05-08,27.43376922607422
2017-05-09,27.141414642333984
2017-05-10,27.39604949951172
2017-05-11,27.509525299072266
2017-05-12,27.37713050842285
2017-05-15,27.63246726989746
2017-05-16,28.22823715209961
2017-05-17,27.73649024963379
2017-05-18,26.696252822875977
2017-05-19,27.027238845825195
2017-05-22,27.46224594116211
2017-05-23,27.433879852294922
2017-05-24,27.80267906188965
2017-05-25,28.23769187927246
2017-05-26,27.727027893066406
2017-05-30,28.322797775268555
2017-05-31,28.294429779052734
2017-06-01,28.994226455688477
2017-06-02,29.183361053466797
2017-06-05,29.259017944335938
2017-06-06,29.438695907592773
2017-06-07,29.296842575073242
2017-06-08,29.750764846801758
2017-06-09,29.35358428955078
2017-06-12,29.164451599121094
2017-06-13,29.173908233642578
2017-06-14,28.965856552124023
2017-06-15,27.840518951416016
2017-06-16,26.91374969482422
2017-06-19,27.556808471679688
2017-06-20,27.0839786529541
2017-06-21,27.518985748291016
2017-06-22,27.76485824584961
2017-06-23,28.455190658569336
2017-06-26,28.5970458984375
2017-06-27,27.604097366333008
2017-06-28,28.152587890625
2017-06-29,27.46224594116211
2017-06-30,27.604097366333008
2017-07-03,27.935075759887695
2017-07-05,27.660837173461914
2017-07-06,27.28255844116211
2017-07-07,27.69866180419922
2017-07-10,27.849971771240234
2017-07-11,28.048561096191406
2017-07-12,28.389005661010742
2017-07-13,28.559215545654297
2017-07-14,28.83346939086914
2017-07-17,28.842924118041992
2017-07-18,28.89020347595215
2017-07-19,29.05097007751465
2017-07-20,28.984771728515625
2017-07-21,29.069881439208984
2017-07-24,29.24009895324707
2017-07-25,29.410322189331055
2017-07-26,29.3819522857666
2017-07-27,29.50489044189453
2017-07-28,28.909114837646484
2017-07-31,28.842924118041992
2017-08-01,28.76726531982422
2017-08-02,29.495433807373047
2017-08-03,29.022600173950195
2017-08-04,29.05097007751465
2017-08-07,29.344125747680664
2017-08-08,29.098247528076172
2017-08-09,28.76726531982422
2017-08-10,27.80267906188965
2017-08-11,27.707860946655273
2017-08-14,28.0871524810791
2017-08-15,28.0587100982666
2017-08-16,28.523351669311523
2017-08-17,27.95440673828125
2017-08-18,28.134571075439453
2017-08-21,28.001821517944336
2017-08-22,28.523351669311523
2017-08-23,28.542316436767578
2017-08-24,28.722482681274414
2017-08-25,28.731969833374023
2017-08-28,28.83628273010254
2017-08-29,29.025928497314453
2017-08-30,29.319881439208984
2017-08-31,29.72762680053711
2017-09-01,29.71814727783203
2017-09-05,29.27246856689453
2017-09-06,28.855241775512695
2017-09-07,28.788862228393555
2017-09-08,28.86472511291504
2017-09-11,29.632801055908203
2017-09-12,29.52849769592285
2017-09-13,29.41470718383789
2017-09-14,29.12075424194336
2017-09-15,29.130233764648438
2017-09-18,29.168163299560547
2017-09-19,29.81297492980957
2017-09-20,28.83628273010254
2017-09-21,28.219913482666016
2017-09-22,27.916481018066406
2017-09-25,26.81650733947754
2017-09-26,26.38030433654785
2017-09-27,27.319074630737305
2017-09-28,28.37162971496582
2017-09-29,27.07253074645996
2017-10-02,27.774240493774414
2017-10-03,28.020782470703125
2017-10-04,28.276809692382812
2017-10-05,28.229400634765625
2017-10-06,28.248361587524414
2017-10-09,27.95440673828125
2017-10-10,27.091493606567383
2017-10-11,26.930295944213867
2017-10-12,26.81650733947754
2017-10-13,26.778573989868164
2017-10-16,27.12942123413086
2017-10-17,27.366491317749023
2017-10-18,27.489763259887695
2017-10-19,26.408754348754883
2017-10-20,26.513063430786133
2017-10-23,26.569961547851562
2017-10-24,26.844945907592773
2017-10-25,26.844945907592773
2017-10-26,26.475135803222656
2017-10-27,26.968229293823242
2017-10-30,26.456167221069336
2017-10-31,26.81650733947754
2017-11-01,26.949254989624023
2017-11-02,27.01563262939453
2017-11-03,26.569961547851562
2017-11-06,26.9871883392334
2017-11-07,26.228588104248047
2017-11-08,26.797536849975586
2017-11-09,26.85443115234375
2017-11-10,27.12942123413086
2017-11-13,27.17683982849121
2017-11-14,27.281435012817383
2017-11-15,27.176841735839844
2017-11-16,27.671306610107422
2017-11-17,27.785417556762695
2017-11-20,28.108722686767578
2017-11-21,28.308422088623047
2017-11-22,28.308422088623047
2017-11-24,28.31792449951172
2017-11-27,27.937559127807617
2017-11-28,27.6142578125
2017-11-29,27.11978530883789
2017-11-30,27.433574676513672
2017-12-01,27.176841735839844
2017-12-04,27.328983306884766
2017-12-05,26.80599021911621
2017-12-06,26.206918716430664
2017-12-07,26.35906410217285
2017-12-08,26.51120376586914
2017-12-11,27.00567626953125
2017-12-12,27.024688720703125
2017-12-13,27.12929344177246
2017-12-14,26.102317810058594
2017-12-15,26.5017032623291
2017-12-18,25.636371612548828
2017-12-19,25.43667984008789
2017-12-20,25.57931900024414
2017-12-21,25.626867294311523
2017-12-22,25.389144897460938
2017-12-26,24.95172119140625
2017-12-27,24.95172119140625
2017-12-28,24.95172119140625
2017-12-29,24.96122932434082
2018-01-02,25.389144897460938
2018-01-03,25.721952438354492
2018-01-04,25.969194412231445
2018-01-05,25.85508155822754
2018-01-08,25.750486373901367
2018-01-09,25.607845306396484
2018-01-10,25.598337173461914
2018-01-11,26.092809677124023
2018-01-12,26.30200958251953
2018-01-16,26.15937042236328
2018-01-17,27.053218841552734
2018-01-18,26.596784591674805
2018-01-19,26.04526138305664
2018-01-22,25.313064575195312
2018-01-23,25.759992599487305
2018-01-24,25.541284561157227
2018-01-25,25.474720001220703
2018-01-26,25.22748565673828
2018-01-29,24.68547248840332
2018-01-30,24.59037971496582
2018-01-31,24.181493759155273
2018-02-01,24.761539459228516
2018-02-02,24.03885269165039
2018-02-05,23.18303871154785
2018-02-06,23.668001174926758
2018-02-07,23.962783813476562
2018-02-08,23.706037521362305
2018-02-09,24.191003799438477
2018-02-12,24.56184959411621
2018-02-13,24.428728103637695
2018-02-14,24.924741744995117
2018-02-15,25.239519119262695
2018-02-16,25.153667449951172
2018-02-20,25.163206100463867
2018-02-21,25.13459587097168
2018-02-22,25.115516662597656
2018-02-23,25.382600784301758
2018-02-26,25.926311492919922
2018-02-27,26.040769577026367
2018-02-28,25.840465545654297
2018-03-01,25.31583023071289
2018-03-02,25.75461196899414
2018-03-05,25.8309268951416
2018-03-06,26.202932357788086
2018-03-07,26.27924346923828
2018-03-08,26.555870056152344
2018-03-09,26.88971710205078
2018-03-12,27.004186630249023
2018-03-13,26.966033935546875
2018-03-14,26.899263381958008
2018-03-15,27.175884246826172
2018-03-16,29.92304229736328
2018-03-19,29.598726272583008
2018-03-20,29.35071563720703
2018-03-21,29.16948127746582
2018-03-22,27.900835037231445
2018-03-23,27.271270751953125
2018-03-26,27.414352416992188
2018-03-27,27.31896209716797
2018-03-28,26.937416076660156
2018-03-29,27.404815673828125
2018-04-02,26.670326232910156
2018-04-03,27.042343139648438
2018-04-04,27.16634750366211
2018-04-05,27.252199172973633
2018-04-06,26.660789489746094
2018-04-09,26.613096237182617
2018-04-10,27.252199172973633
2018-04-11,27.414352416992188
2018-04-12,27.824520111083984
2018-04-13,27.88175392150879
2018-04-16,27.8626708984375
2018-04-17,28.062984466552734
2018-04-18,28.005756378173828
2018-04-19,27.06142234802246
2018-04-20,26.651262283325195
2018-04-23,26.00262451171875
2018-04-24,25.88814926147461
2018-04-25,25.678298950195312
2018-04-26,25.88814926147461
2018-04-27,25.439830780029297
2018-04-30,25.373056411743164
2018-05-01,25.458911895751953
2018-05-02,25.764148712158203
2018-05-03,25.878616333007812
2018-05-04,26.174314498901367
2018-05-07,26.155241012573242
2018-05-08,26.155241012573242
2018-05-09,26.164777755737305
2018-05-10,26.346012115478516
2018-05-11,26.33647918701172
2018-05-14,26.594770431518555
2018-05-15,26.56607437133789
2018-05-16,26.910457611083984
2018-05-17,26.89133644104004
2018-05-18,26.719135284423828
2018-05-21,26.929595947265625
2018-05-22,27.025257110595703
2018-05-23,26.910457611083984
2018-05-24,26.72870445251465
2018-05-25,26.986997604370117
2018-05-29,27.29311752319336
2018-05-30,27.264419555664062
2018-05-31,27.05396270751953
2018-06-01,27.436620712280273
2018-06-04,27.68534278869629
2018-06-05,27.8575439453125
2018-06-06,28.125402450561523
2018-06-07,28.18280029296875
2018-06-08,27.98191261291504
2018-06-11,28.240198135375977
2018-06-12,28.517627716064453
2018-06-13,28.2976016998291
2018-06-14,28.374128341674805
2018-06-15,26.527807235717773
2018-06-18,25.819881439208984
2018-06-19,25.638124465942383
2018-06-20,25.94424819946289
2018-06-21,25.953821182250977
2018-06-22,27.073087692260742
2018-06-25,26.326908111572266
2018-06-26,26.623472213745117
2018-06-27,26.451276779174805
2018-06-28,26.317340850830078
2018-06-29,26.460840225219727
2018-07-02,26.451276779174805
2018-07-03,26.202539443969727
2018-07-05,26.556501388549805
2018-07-06,26.996557235717773
2018-07-09,27.570545196533203
2018-07-10,27.79058074951172
2018-07-11,27.226158142089844
2018-07-12,27.503582000732422
2018-07-13,27.427051544189453
2018-07-16,27.465312957763672
2018-07-17,27.59925079345703
2018-07-18,27.65665054321289
2018-07-19,27.80014419555664
2018-07-20,27.321821212768555
2018-07-23,27.455753326416016
2018-07-24,27.436620712280273
2018-07-25,27.560977935791016
2018-07-26,27.245288848876953
2018-07-27,26.833934783935547
2018-07-30,26.824359893798828
2018-07-31,26.9487247467041
2018-08-01,27.01569366455078
2018-08-02,27.226158142089844
2018-08-03,27.302688598632812
2018-08-06,27.17832374572754
2018-08-07,27.503582000732422
2018-08-08,27.398351669311523
2018-08-09,27.235719680786133
2018-08-10,26.862627029418945
2018-08-13,26.757394790649414
2018-08-14,26.978057861328125
2018-08-15,26.575117111206055
2018-08-16,26.488773345947266
2018-08-17,26.54632568359375
2018-08-20,26.862937927246094
2018-08-21,27.160341262817383
2018-08-22,27.169937133789062
2018-08-23,26.814956665039062
2018-08-24,26.95886993408203
2018-08-27,27.688007354736328
2018-08-28,28.474714279174805
2018-08-29,28.436330795288086
2018-08-30,28.455516815185547
2018-08-31,28.359577178955078
2018-09-04,28.455516815185547
2018-09-05,28.426738739013672
2018-09-06,28.186891555786133
2018-09-07,27.966230392456055
2018-09-10,28.26363754272461
2018-09-11,28.29242515563965
2018-09-12,28.071760177612305
2018-09-13,28.206077575683594
2018-09-14,28.302021026611328
2018-09-17,28.014202117919922
2018-09-18,28.11014175415039
2018-09-19,28.138919830322266
2018-09-20,28.5418643951416
2018-09-21,28.647397994995117
2018-09-24,28.85846519470215
2018-09-25,26.766992568969727
2018-09-26,26.296892166137695
2018-09-27,26.08582878112793
2018-09-28,25.980295181274414
2018-10-01,25.759634017944336
2018-10-02,26.09541893005371
2018-10-03,25.855571746826172
2018-10-04,25.22237205505371
2018-10-05,24.675519943237305
2018-10-08,24.186229705810547
2018-10-09,23.7065372467041
2018-10-10,22.843080520629883
2018-10-11,22.545682907104492
2018-10-12,22.76633644104004
2018-10-15,22.670391082763672
2018-10-16,23.20765495300293
2018-10-17,23.29400634765625
2018-10-18,22.93902015686035
2018-10-19,22.958213806152344
2018-10-22,23.0445556640625
2018-10-23,23.29400634765625
2018-10-24,22.545682907104492
2018-10-25,23.10211944580078
2018-10-26,22.670391082763672
2018-10-29,22.670391082763672
2018-10-30,23.620193481445312
2018-10-31,23.725727081298828
2018-11-01,24.761865615844727
2018-11-02,25.06887435913086
2018-11-05,24.819435119628906
2018-11-06,24.73308753967285
2018-11-07,24.972932815551758
2018-11-08,24.80024528503418
2018-11-09,24.262985229492188
2018-11-12,23.17886734008789
2018-11-13,23.687349319458008
2018-11-14,23.388967514038086
2018-11-15,23.90872573852539
2018-11-16,24.053102493286133
2018-11-19,23.244592666625977
2018-11-20,23.080965042114258
2018-11-21,23.44672203063965
2018-11-23,23.71622085571289
2018-11-26,23.966476440429688
2018-11-27,23.610349655151367
2018-11-28,24.351482391357422
2018-11-29,24.187850952148438
2018-11-30,24.033857345581055
2018-12-03,24.30335807800293
2018-12-04,23.5429744720459
2018-12-06,23.475595474243164
2018-12-07,22.387964248657227
2018-12-10,22.243587493896484
2018-12-11,22.291711807250977
2018-12-12,22.070337295532227
2018-12-13,21.41583251953125
2018-12-14,21.021202087402344
2018-12-17,20.751697540283203
2018-12-18,21.37732696533203
2018-12-19,22.85959243774414
2018-12-20,23.090595245361328
2018-12-21,22.52271270751953
2018-12-24,22.166584014892578
2018-12-26,23.032840728759766
2018-12-27,23.388967514038086
2018-12-28,23.571849822998047
2018-12-31,23.860599517822266
2019-01-02,23.83172607421875
2019-01-03,22.25320816040039
2019-01-04,23.05209732055664
2019-01-07,23.215723037719727
2019-01-08,22.532337188720703
2019-01-09,23.148340225219727
2019-01-10,23.4178409576416
2019-01-11,23.629594802856445
2019-01-14,23.658470153808594
2019-01-15,23.79322052001953
2019-01-16,24.004980087280273
2019-01-17,23.97610092163086
2019-01-18,24.46698570251465
2019-01-22,24.110851287841797
2019-01-23,24.033857345581055
2019-01-24,24.543981552124023
2019-01-25,24.861610412597656
2019-01-28,24.717233657836914
2019-01-29,24.967487335205078
2019-01-30,25.25623893737793
2019-01-31,25.650867462158203
2019-02-01,25.57386589050293
2019-02-04,25.756746292114258
2019-02-05,25.891496658325195
2019-02-06,26.546003341674805
2019-02-07,26.34387969970703
2019-02-08,26.22837257385254
2019-02-11,26.497880935668945
2019-02-12,26.873249053955078
2019-02-13,27.277507781982422
2019-02-14,27.40298843383789
2019-02-15,27.306467056274414
2019-02-19,27.422292709350586
2019-02-20,27.57672691345215
2019-02-21,27.644290924072266
2019-02-22,28.184829711914062
2019-02-25,28.146221160888672
2019-02-26,28.04969596862793
2019-02-27,27.54777717590332
2019-02-28,27.412643432617188
2019-03-01,27.586383819580078
2019-03-04,27.644290924072266
2019-03-05,27.335420608520508
2019-03-06,27.026546478271484
2019-03-07,26.244707107543945
2019-03-08,26.080617904663086
2019-03-11,26.659761428833008
2019-03-12,26.418447494506836
2019-03-13,26.698366165161133
2019-03-14,26.457056045532227
2019-03-15,26.225400924682617
2019-03-18,25.95513916015625
2019-03-19,26.341236114501953
2019-03-20,26.138532638549805
2019-03-21,26.611494064331055
2019-03-22,25.935834884643555
2019-03-25,25.91652488708496
2019-03-26,25.733129501342773
2019-03-27,25.501480102539062
2019-03-28,25.559391021728516
2019-03-29,25.665565490722656
2019-04-01,27.229246139526367
2019-04-02,27.325767517089844
2019-04-03,27.605690002441406
2019-04-04,27.9049129486084
2019-04-05,28.146221160888672
2019-04-08,28.45509147644043
2019-04-09,28.107614517211914
2019-04-10,28.599878311157227
2019-04-11,28.71570587158203
2019-04-12,29.22728157043457
2019-04-15,29.217628479003906
