Date,KEC.NS
2016-04-06,117.56883239746094
2016-04-07,117.00787353515625
2016-04-08,116.40016174316406
2016-04-11,121.35533142089844
2016-04-12,122.2903060913086
2016-04-13,121.402099609375
2016-04-18,122.5707778930664
2016-04-20,122.10330963134766
2016-04-21,120.04642486572266
2016-04-22,119.15823364257812
2016-04-25,118.64403533935547
2016-04-26,118.2700424194336
2016-04-27,118.69076538085938
2016-04-28,117.28834533691406
2016-04-29,117.33509063720703
2016-05-02,123.69271850585938
2016-05-03,120.32691192626953
2016-05-04,117.89604949951172
2016-05-05,119.34523010253906
2016-05-06,118.12979125976562
2016-05-09,120.5606460571289
2016-05-10,119.39197540283203
2016-05-11,120.09317016601562
2016-05-12,122.05655670166016
2016-05-13,122.19679260253906
2016-05-16,122.99149322509766
2016-05-17,124.4406509399414
2016-05-18,124.0666732788086
2016-05-19,122.61751556396484
2016-05-20,120.37366485595703
2016-05-23,118.97124481201172
2016-05-24,120.84112548828125
2016-05-25,119.71920013427734
2016-05-26,128.7881317138672
2016-05-27,130.79824829101562
2016-05-30,128.60110473632812
2016-05-31,129.53607177734375
2016-06-01,128.18043518066406
2016-06-02,129.16209411621094
2016-06-03,126.77799987792969
2016-06-06,126.63774871826172
2016-06-07,127.80644989013672
2016-06-08,128.46090698242188
2016-06-09,129.76983642578125
2016-06-10,130.0970458984375
2016-06-13,127.1519775390625
2016-06-14,126.82473754882812
2016-06-15,126.96497344970703
2016-06-16,127.1519775390625
2016-06-17,126.68452453613281
2016-06-20,129.58285522460938
2016-06-21,127.57269287109375
2016-06-22,125.14187622070312
2016-06-23,129.16209411621094
2016-06-24,127.75970458984375
2016-06-27,126.49752044677734
2016-06-28,130.28402709960938
2016-06-29,134.35104370117188
2016-06-30,134.72500610351562
2016-07-01,134.21078491210938
2016-07-04,135.19248962402344
2016-07-05,133.4160614013672
2016-07-07,134.81849670410156
2016-07-08,134.81849670410156
2016-07-11,134.91200256347656
2016-07-12,137.3428497314453
2016-07-13,132.94859313964844
2016-07-14,133.3225860595703
2016-07-15,133.3225860595703
2016-07-18,133.4160614013672
2016-07-19,130.75149536132812
2016-07-20,130.51776123046875
2016-07-21,131.31248474121094
2016-07-22,131.92018127441406
2016-07-25,132.5746307373047
2016-07-26,132.0604248046875
2016-07-27,132.6214141845703
2016-07-28,134.257568359375
2016-07-29,134.02381896972656
2016-08-01,136.78187561035156
2016-08-02,135.5664520263672
2016-08-03,134.63150024414062
2016-08-04,132.80836486816406
2016-08-05,131.63970947265625
2016-08-08,132.66812133789062
2016-08-09,128.13368225097656
2016-08-10,127.94668579101562
2016-08-11,127.99341583251953
2016-08-12,129.6763153076172
2016-08-16,129.91004943847656
2016-08-17,126.1703109741211
2016-08-18,126.2170639038086
2016-08-19,128.22715759277344
2016-08-22,127.5259780883789
2016-08-23,127.57269287109375
2016-08-24,127.2922134399414
2016-08-25,128.60110473632812
2016-08-26,127.99341583251953
2016-08-29,127.33898162841797
2016-08-30,127.33898162841797
2016-08-31,126.49752044677734
2016-09-01,126.73124694824219
2016-09-02,126.1703109741211
2016-09-06,127.66618347167969
2016-09-07,124.16019439697266
2016-09-08,124.25365447998047
2016-09-09,122.00980377197266
2016-09-12,118.83100128173828
2016-09-14,118.45703887939453
2016-09-15,117.00787353515625
2016-09-16,112.4266586303711
2016-09-19,112.19292449951172
2016-09-20,116.587158203125
2016-09-21,116.72737884521484
2016-09-22,119.39197540283203
2016-09-23,118.97124481201172
2016-09-26,117.61559295654297
2016-09-27,118.08305358886719
2016-09-28,118.36353302001953
2016-09-29,112.61363983154297
2016-09-30,117.75582122802734
2016-10-03,118.17655181884766
2016-10-04,115.88594055175781
2016-10-05,115.46522521972656
2016-10-06,117.10136413574219
2016-10-07,116.44691467285156
2016-10-10,116.72737884521484
2016-10-13,116.77413177490234
2016-10-14,116.30665588378906
2016-10-17,117.33509063720703
2016-10-18,117.70907592773438
2016-10-19,116.91437530517578
2016-10-20,116.72737884521484
2016-10-21,118.17655181884766
2016-10-24,118.41028594970703
2016-10-25,119.29847717285156
2016-10-26,118.5037841796875
2016-10-27,116.3534164428711
2016-10-28,115.79244995117188
2016-11-01,117.475341796875
2016-11-02,115.23149108886719
2016-11-03,115.13799285888672
2016-11-04,115.46522521972656
2016-11-07,117.75582122802734
2016-11-08,122.05655670166016
2016-11-09,118.5037841796875
2016-11-10,130.6580047607422
2016-11-11,131.59295654296875
2016-11-15,129.25559997558594
2016-11-16,128.18043518066406
2016-11-17,128.6479034423828
2016-11-18,130.00355529785156
2016-11-21,130.6112518310547
2016-11-22,127.05847930908203
2016-11-23,125.93656921386719
2016-11-24,126.12355041503906
2016-11-25,128.60110473632812
2016-11-28,132.52789306640625
2016-11-29,133.5563507080078
2016-11-30,136.2676544189453
2016-12-01,133.4160614013672
2016-12-02,129.53607177734375
2016-12-05,129.6763153076172
2016-12-06,132.5746307373047
2016-12-07,131.92018127441406
2016-12-08,133.5563507080078
2016-12-09,133.13560485839844
2016-12-12,132.85513305664062
2016-12-13,130.0970458984375
2016-12-14,130.2373046875
2016-12-15,132.2474365234375
2016-12-16,128.6946258544922
2016-12-19,125.70281982421875
2016-12-20,128.32066345214844
2016-12-21,128.97512817382812
2016-12-22,126.12355041503906
2016-12-23,125.4690933227539
2016-12-26,123.08497619628906
2016-12-27,125.98331451416016
2016-12-28,127.66618347167969
2016-12-29,130.93850708007812
2016-12-30,131.31248474121094
2017-01-02,130.4242706298828
2017-01-03,133.5563507080078
2017-01-04,135.00547790527344
2017-01-05,136.40789794921875
2017-01-06,134.72500610351562
2017-01-09,133.2758331298828
2017-01-10,134.77174377441406
2017-01-11,134.4912872314453
2017-01-12,132.3408966064453
2017-01-13,137.06236267089844
2017-01-16,139.86717224121094
2017-01-17,139.68019104003906
2017-01-18,139.77369689941406
2017-01-19,137.06236267089844
2017-01-20,134.35104370117188
2017-01-23,136.08065795898438
2017-01-24,137.99729919433594
2017-01-25,141.97079467773438
2017-01-27,140.47488403320312
2017-01-30,139.68019104003906
2017-01-31,138.3712615966797
2017-02-01,144.2146759033203
2017-02-02,142.2045440673828
2017-02-03,141.17608642578125
2017-02-06,143.74717712402344
2017-02-07,143.41993713378906
2017-02-08,148.0011749267578
2017-02-09,155.38719177246094
2017-02-10,152.9563446044922
2017-02-13,158.23880004882812
2017-02-14,152.90960693359375
2017-02-15,149.3101043701172
2017-02-16,153.00311279296875
2017-02-17,155.0599822998047
2017-02-20,156.97659301757812
2017-02-21,158.6127471923828
2017-02-22,155.7144317626953
2017-02-23,155.20022583007812
2017-02-27,153.23683166503906
2017-02-28,156.08839416503906
2017-03-01,157.07009887695312
2017-03-02,152.5823516845703
2017-03-03,156.6026153564453
2017-03-06,157.11685180664062
2017-03-07,156.6026153564453
2017-03-08,152.72262573242188
2017-03-09,151.60069274902344
2017-03-10,158.75299072265625
2017-03-14,161.04359436035156
2017-03-15,161.32406616210938
2017-03-16,164.0821533203125
2017-03-17,160.108642578125
2017-03-20,165.1573486328125
2017-03-21,165.4378204345703
2017-03-22,167.16744995117188
2017-03-23,178.0127716064453
2017-03-24,194.6547088623047
2017-03-27,179.83590698242188
2017-03-28,180.67735290527344
2017-03-29,181.0513153076172
2017-03-30,185.16506958007812
2017-03-31,195.02870178222656
2017-04-03,197.5063018798828
2017-04-05,206.2947540283203
2017-04-06,203.5366668701172
2017-04-07,199.37615966796875
2017-04-10,200.26437377929688
2017-04-11,199.04893493652344
2017-04-12,195.21568298339844
2017-04-13,202.22775268554688
2017-04-17,198.90870666503906
2017-04-18,201.19931030273438
2017-04-19,202.46148681640625
2017-04-20,206.80894470214844
2017-04-21,208.5853271484375
2017-04-24,206.90245056152344
2017-04-25,204.4716033935547
2017-04-26,204.98582458496094
2017-04-27,204.3313751220703
2017-04-28,205.07931518554688
2017-05-02,203.72366333007812
2017-05-03,201.90049743652344
2017-05-04,201.24607849121094
2017-05-05,197.69326782226562
2017-05-08,203.91065979003906
2017-05-09,206.76220703125
2017-05-10,221.9082794189453
2017-05-11,221.67453002929688
2017-05-12,217.23353576660156
2017-05-15,216.01812744140625
2017-05-16,231.63165283203125
2017-05-17,230.27598571777344
2017-05-18,220.8798065185547
2017-05-19,229.2008056640625
2017-05-22,227.9853973388672
2017-05-23,226.6764678955078
2017-05-24,228.17237854003906
2017-05-25,235.46490478515625
2017-05-26,237.80226135253906
2017-05-29,235.5116424560547
2017-05-30,233.7352294921875
2017-05-31,243.03793334960938
2017-06-01,249.34877014160156
2017-06-02,249.3955535888672
2017-06-05,249.20852661132812
2017-06-06,249.5357666015625
2017-06-07,247.7593994140625
2017-06-08,243.87937927246094
2017-06-09,243.27166748046875
2017-06-12,243.6923828125
2017-06-13,240.56031799316406
2017-06-14,241.2147979736328
2017-06-15,233.68850708007812
2017-06-16,238.45669555664062
2017-06-19,234.9974365234375
2017-06-20,233.59503173828125
2017-06-21,229.66824340820312
2017-06-22,227.7516326904297
2017-06-23,226.48947143554688
2017-06-27,225.08706665039062
2017-06-28,227.93862915039062
2017-06-29,235.5116424560547
2017-06-30,240.9810333251953
2017-07-03,246.82444763183594
2017-07-04,243.97288513183594
2017-07-05,240.56031799316406
2017-07-06,240.37335205078125
2017-07-07,249.86300659179688
2017-07-10,253.92994689941406
2017-07-11,258.09051513671875
2017-07-12,259.7266540527344
2017-07-13,275.3868408203125
2017-07-14,275.0596618652344
2017-07-17,280.6692810058594
2017-07-18,278.22540283203125
2017-07-19,292.5597229003906
2017-07-20,276.90948486328125
2017-07-21,275.6405944824219
2017-07-24,271.1288146972656
2017-07-25,277.6144714355469
2017-07-26,284.4291076660156
2017-07-27,284.4291076660156
2017-07-28,285.4630432128906
2017-07-31,286.30902099609375
2017-08-01,288.2829284667969
2017-08-02,280.3872985839844
2017-08-03,285.69805908203125
2017-08-04,280.8572692871094
2017-08-07,280.904296875
2017-08-08,279.2123718261719
2017-08-09,282.4552001953125
2017-08-10,272.7267150878906
2017-08-11,264.6431579589844
2017-08-14,268.8258972167969
2017-08-16,269.3428955078125
2017-08-17,283.8651428222656
2017-08-18,276.9565124511719
2017-08-21,279.58837890625
2017-08-22,279.4473571777344
2017-08-23,281.7032775878906
2017-08-24,278.4134521484375
2017-08-28,285.3220520019531
2017-08-29,293.3116455078125
2017-08-30,297.91741943359375
2017-08-31,293.8286437988281
2017-09-01,291.1967468261719
2017-09-04,287.4839782714844
2017-09-05,286.02703857421875
2017-09-06,289.5987854003906
2017-09-07,297.0714416503906
2017-09-08,295.1915588378906
2017-09-11,296.74249267578125
2017-09-12,307.78692626953125
2017-09-13,303.13409423828125
2017-09-14,309.8547668457031
2017-09-15,300.4552307128906
2017-09-18,294.62762451171875
2017-09-19,294.3455810546875
2017-09-20,296.50750732421875
2017-09-21,292.1837158203125
2017-09-22,287.625
2017-09-25,283.6770935058594
2017-09-26,290.4447937011719
2017-09-27,281.9851989746094
2017-09-28,287.43695068359375
2017-09-29,288.51788330078125
2017-10-03,291.3847351074219
2017-10-04,295.7554931640625
2017-10-05,293.0296630859375
2017-10-06,289.2228698730469
2017-10-09,289.9278564453125
2017-10-10,286.5440673828125
2017-10-11,283.818115234375
2017-10-12,285.3220520019531
2017-10-13,283.8651428222656
2017-10-16,280.5753173828125
2017-10-17,281.8442687988281
2017-10-18,279.3533630371094
2017-10-19,281.9382629394531
2017-10-23,279.4473571777344
2017-10-24,277.0974426269531
2017-10-25,269.8128356933594
2017-10-26,275.68756103515625
2017-10-27,280.434326171875
2017-10-30,279.118408203125
2017-10-31,275.21759033203125
2017-11-01,285.4630432128906
2017-11-02,287.90692138671875
2017-11-03,294.90948486328125
2017-11-06,297.1654357910156
2017-11-07,291.478759765625
2017-11-08,295.0035705566406
2017-11-09,291.1967468261719
2017-11-10,285.2750549316406
2017-11-13,272.7737121582031
2017-11-14,281.9382629394531
2017-11-15,276.72149658203125
2017-11-16,279.306396484375
2017-11-17,273.7606506347656
2017-11-20,278.97735595703125
2017-11-21,283.5361328125
2017-11-22,286.07403564453125
2017-11-23,289.6458435058594
2017-11-24,305.718994140625
2017-11-27,311.358642578125
2017-11-28,305.9540100097656
2017-11-29,303.4631042480469
2017-11-30,302.8521728515625
2017-12-01,295.6614990234375
2017-12-04,296.83642578125
2017-12-05,295.2855529785156
2017-12-06,294.58056640625
2017-12-07,323.2491149902344
2017-12-08,317.0924072265625
2017-12-11,323.20208740234375
2017-12-12,313.7086181640625
2017-12-13,312.62762451171875
2017-12-14,303.98004150390625
2017-12-15,323.43707275390625
2017-12-18,324.2359924316406
2017-12-19,347.1708679199219
2017-12-20,346.8888244628906
2017-12-21,359.39013671875
2017-12-22,354.6434020996094
2017-12-26,346.2778625488281
2017-12-27,342.14208984375
2017-12-28,347.1708679199219
2017-12-29,360.3771057128906
2018-01-01,360.14215087890625
2018-01-02,358.4972839355469
2018-01-03,350.4136657714844
2018-01-04,350.36663818359375
2018-01-05,351.0716247558594
2018-01-08,356.288330078125
2018-01-09,363.85491943359375
2018-01-10,357.9331970214844
2018-01-11,354.6904296875
2018-01-12,354.0794982910156
2018-01-15,361.6461181640625
2018-01-16,351.0716247558594
2018-01-17,344.4449768066406
2018-01-18,340.30914306640625
2018-01-19,338.1942443847656
2018-01-22,336.03240966796875
2018-01-23,345.7608947753906
2018-01-24,346.8418273925781
2018-01-25,342.42401123046875
2018-01-29,331.3796691894531
2018-01-30,330.1576843261719
2018-01-31,330.4396667480469
2018-02-01,328.8887634277344
2018-02-02,319.7712097167969
2018-02-05,331.0976257324219
2018-02-06,326.7269287109375
2018-02-07,341.2491455078125
2018-02-08,333.6824951171875
2018-02-09,336.07940673828125
2018-02-12,341.2021484375
2018-02-14,366.016845703125
2018-02-15,368.3667297363281
2018-02-16,367.8967590332031
2018-02-19,354.784423828125
2018-02-20,359.20220947265625
2018-02-21,369.0716857910156
2018-02-22,374.8993835449219
2018-02-23,377.1552734375
2018-02-26,401.9229431152344
2018-02-27,387.1187744140625
2018-02-28,390.3145751953125
2018-03-01,385.70880126953125
2018-03-05,393.1344299316406
2018-03-06,381.9020080566406
2018-03-07,381.0560607910156
2018-03-08,385.9908142089844
2018-03-09,377.5312194824219
2018-03-12,365.6408386230469
2018-03-13,370.99859619140625
2018-03-14,361.0350646972656
2018-03-15,369.1656494140625
2018-03-16,361.9280090332031
2018-03-19,357.322265625
2018-03-20,365.2178649902344
2018-03-21,369.72967529296875
2018-03-22,366.48681640625
2018-03-23,362.77398681640625
2018-03-26,362.39801025390625
2018-03-27,361.8341064453125
2018-03-28,366.3458251953125
2018-04-02,372.17352294921875
2018-04-03,377.5312194824219
2018-04-04,380.4450988769531
2018-04-05,389.6095886230469
2018-04-06,388.9046325683594
2018-04-09,384.0639343261719
2018-04-10,387.49468994140625
2018-04-11,389.42156982421875
2018-04-12,384.76885986328125
2018-04-13,384.0168762207031
2018-04-16,395.9072570800781
2018-04-17,403.6148681640625
2018-04-18,413.0614013671875
2018-04-19,407.7507019042969
2018-04-20,405.4007568359375
2018-04-23,402.0169982910156
2018-04-24,386.64874267578125
2018-04-25,380.0691223144531
2018-04-26,379.881103515625
2018-04-27,378.0011901855469
2018-04-30,381.76104736328125
2018-05-02,394.1683349609375
2018-05-03,395.0613098144531
2018-05-04,400.9830322265625
2018-05-07,384.8158264160156
2018-05-08,387.7767028808594
2018-05-09,377.01422119140625
2018-05-10,376.497314453125
2018-05-11,377.01422119140625
2018-05-14,382.70098876953125
2018-05-15,357.8863220214844
2018-05-16,363.8079528808594
2018-05-17,365.1239318847656
2018-05-18,358.63818359375
2018-05-21,343.88104248046875
2018-05-22,348.90972900390625
2018-05-23,350.460693359375
2018-05-24,350.9306640625
2018-05-25,350.4136657714844
2018-05-28,350.460693359375
2018-05-29,351.6356201171875
2018-05-30,344.3509826660156
2018-05-31,339.416259765625
2018-06-01,326.5389099121094
2018-06-04,309.24383544921875
2018-06-05,297.7294006347656
2018-06-06,315.9644470214844
2018-06-07,336.07940673828125
2018-06-08,334.6694641113281
2018-06-11,329.6407775878906
2018-06-12,347.4527893066406
2018-06-13,356.1943664550781
2018-06-14,347.4527893066406
2018-06-15,337.9593505859375
2018-06-18,326.7738342285156
2018-06-19,321.9801025390625
2018-06-20,316.9984130859375
2018-06-21,310.9827575683594
2018-06-22,313.0976257324219
2018-06-25,329.8287353515625
2018-06-26,319.4892883300781
2018-06-27,321.0401611328125
2018-06-28,313.3326110839844
2018-06-29,314.83648681640625
2018-07-02,305.4840087890625
2018-07-03,313.14459228515625
2018-07-04,314.78955078125
2018-07-05,312.34564208984375
2018-07-06,315.5885009765625
2018-07-09,319.5832824707031
2018-07-10,316.857421875
2018-07-11,320.4292297363281
2018-07-12,317.5153503417969
2018-07-13,315.9644470214844
2018-07-16,305.3430480957031
2018-07-17,310.4657287597656
2018-07-18,306.0480041503906
2018-07-19,301.30120849609375
2018-07-20,310.72430419921875
2018-07-23,314.6545104980469
2018-07-24,326.3504638671875
2018-07-25,331.22772216796875
2018-07-26,332.79034423828125
2018-07-27,327.1553955078125
2018-07-30,317.2115173339844
2018-07-31,315.1280212402344
2018-08-01,312.2395935058594
2018-08-02,320.38409423828125
2018-08-03,310.72430419921875
2018-08-06,306.5572814941406
2018-08-07,301.3012390136719
2018-08-08,291.925537109375
2018-08-09,292.9672546386719
2018-08-10,285.4382629394531
2018-08-13,286.0538330078125
2018-08-14,285.05950927734375
2018-08-16,279.187744140625
2018-08-17,277.8619689941406
2018-08-20,278.24072265625
2018-08-21,299.123046875
2018-08-23,292.5884094238281
2018-08-24,298.8862609863281
2018-08-27,293.2039794921875
2018-08-28,289.08441162109375
2018-08-29,287.0955810546875
2018-08-30,285.9591369628906
2018-08-31,286.0065002441406
2018-09-03,291.7360534667969
2018-09-04,284.77532958984375
2018-09-05,288.8476257324219
2018-09-06,282.455078125
2018-09-07,279.61395263671875
2018-09-10,275.54168701171875
2018-09-11,273.126708984375
2018-09-12,273.6476135253906
2018-09-14,278.43017578125
2018-09-17,287.9953308105469
2018-09-18,286.9062194824219
2018-09-19,290.7890625
2018-09-21,288.9423522949219
2018-09-24,278.9510192871094
2018-09-25,275.58905029296875
2018-09-26,269.4332275390625
2018-09-27,280.8450927734375
2018-09-28,280.3242492675781
2018-10-01,271.1853332519531
2018-10-03,261.4307556152344
2018-10-04,255.9379425048828
2018-10-05,255.84323120117188
2018-10-08,243.57907104492188
2018-10-09,237.091796875
2018-10-10,247.3672332763672
2018-10-11,239.64883422851562
2018-10-12,256.2220153808594
2018-10-15,263.135498046875
2018-10-16,264.79278564453125
2018-10-17,264.5560302734375
2018-10-19,263.7984313964844
2018-10-22,265.076904296875
2018-10-23,261.4781188964844
2018-10-24,255.98526000976562
2018-10-25,257.97412109375
2018-10-26,258.8737487792969
2018-10-29,265.83453369140625
2018-10-30,257.6899719238281
2018-10-31,269.101806640625
2018-11-01,280.3716125488281
2018-11-02,288.2793884277344
2018-11-05,275.3522644042969
2018-11-06,267.160400390625
2018-11-07,270.7591247558594
2018-11-09,267.8706359863281
2018-11-12,268.6756896972656
2018-11-13,267.8706359863281
2018-11-14,265.83453369140625
2018-11-15,266.8288879394531
2018-11-16,264.36663818359375
2018-11-19,269.5279846191406
2018-11-20,262.898681640625
2018-11-21,265.21893310546875
2018-11-22,260.862548828125
2018-11-26,260.9572448730469
2018-11-27,266.3080749511719
2018-11-28,265.3610534667969
2018-11-29,270.09619140625
2018-11-30,277.9566345214844
2018-12-03,273.9317321777344
2018-12-04,268.6282958984375
2018-12-05,259.5840759277344
2018-12-06,263.23016357421875
2018-12-07,266.8288879394531
2018-12-10,257.5005798339844
2018-12-11,267.2077331542969
2018-12-12,271.2800598144531
2018-12-13,272.1796875
2018-12-14,274.6893310546875
2018-12-17,285.2015075683594
2018-12-18,287.0955810546875
2018-12-19,294.9560852050781
2018-12-20,288.8476257324219
2018-12-21,284.72796630859375
2018-12-24,281.2712707519531
2018-12-26,276.9148864746094
2018-12-27,272.4638366699219
2018-12-28,283.3074035644531
2018-12-31,285.4856262207031
2019-01-01,286.38531494140625
2019-01-02,283.21270751953125
2019-01-03,276.1573181152344
2019-01-04,276.2046203613281
2019-01-07,277.0569152832031
2019-01-08,273.8370056152344
2019-01-09,269.81207275390625
2019-01-10,273.55291748046875
2019-01-11,268.9598083496094
2019-01-14,264.6033630371094
2019-01-15,261.09930419921875
2019-01-16,259.7261047363281
2019-01-17,260.2943420410156
2019-01-18,259.91552734375
2019-01-21,256.4114685058594
2019-01-22,251.62890625
2019-01-23,245.85194396972656
2019-01-24,239.6014862060547
2019-01-25,234.58216857910156
2019-01-28,228.89990234375
2019-01-29,224.49618530273438
2019-01-30,232.59336853027344
2019-01-31,231.977783203125
2019-02-01,234.6295166015625
2019-02-04,231.78839111328125
2019-02-05,235.4344940185547
2019-02-06,238.08621215820312
2019-02-07,242.06378173828125
2019-02-08,241.25880432128906
2019-02-11,237.32858276367188
2019-02-12,237.13917541503906
2019-02-14,227.66873168945312
2019-02-15,232.40394592285156
2019-02-18,226.15350341796875
2019-02-19,227.1005401611328
2019-02-20,226.53228759765625
2019-02-21,226.34291076660156
2019-02-22,225.6326141357422
2019-02-25,237.8968048095703
2019-02-26,242.86875915527344
2019-02-27,248.9772186279297
2019-02-28,250.01893615722656
2019-03-01,253.8070831298828
2019-03-05,259.1104736328125
2019-03-06,262.803955078125
2019-03-07,259.3946533203125
2019-03-08,252.3865509033203
2019-03-11,259.20526123046875
2019-03-12,273.5055847167969
2019-03-13,279.14044189453125
2019-03-14,280.3716125488281
2019-03-15,284.6332702636719
2019-03-18,288.42144775390625
2019-03-19,286.2906494140625
2019-03-20,293.06195068359375
2019-03-22,283.6389465332031
2019-03-25,274.6893310546875
2019-03-26,280.9398498535156
2019-03-27,284.9173889160156
2019-03-28,288.56353759765625
2019-04-01,283.4021301269531
2019-04-02,287.47442626953125
2019-04-03,281.7921447753906
2019-04-04,272.8426513671875
2019-04-05,274.26324462890625
2019-04-08,273.2214660644531
2019-04-09,270.8064880371094
2019-04-10,270.8064880371094
2019-04-11,268.72296142578125
2019-04-12,272.4638366699219
2019-04-15,283.0233459472656
2019-04-16,287.616455078125
2019-04-18,276.9148864746094
2019-04-22,279.0931396484375
2019-04-23,277.577880859375
2019-04-24,279.0457458496094
2019-04-25,279.8980712890625
2019-04-26,274.31048583984375
2019-04-30,270.7117919921875
2019-05-02,276.9148864746094
2019-05-03,279.471923828125
2019-05-06,279.66131591796875
2019-05-07,279.66131591796875
2019-05-08,279.0457458496094
2019-05-09,270.9012145996094
2019-05-10,271.0906066894531
2019-05-13,268.6282958984375
2019-05-14,262.0937194824219
2019-05-15,260.2469787597656
2019-05-16,265.21893310546875
2019-05-17,262.2831115722656
2019-05-20,277.9566345214844
2019-05-21,276.5361022949219
2019-05-22,270.56976318359375
2019-05-23,274.49993896484375
2019-05-24,292.5884094238281
2019-05-27,307.55169677734375
2019-05-28,314.3230285644531
2019-05-29,307.6464538574219
2019-05-30,301.91680908203125
2019-05-31,303.14794921875
2019-06-03,305.46820068359375
2019-06-04,299.4544677734375
2019-06-06,296.13983154296875
2019-06-07,298.17596435546875
2019-06-10,301.01708984375
2019-06-11,301.5379638671875
2019-06-12,305.27880859375
2019-06-13,306.98345947265625
2019-06-14,304.37908935546875
