Date,CHOLAFIN.NS
2016-05-11,173.84280395507812
2016-05-12,172.60684204101562
2016-05-13,173.58212280273438
2016-05-16,173.9779815673828
2016-05-17,171.67025756835938
2016-05-18,170.62744140625
2016-05-19,169.2370147705078
2016-05-20,170.1832733154297
2016-05-23,169.2853240966797
2016-05-24,173.06068420410156
2016-05-25,172.31719970703125
2016-05-26,168.79281616210938
2016-05-27,170.96539306640625
2016-05-30,183.33444213867188
2016-05-31,188.39410400390625
2016-06-01,189.4368896484375
2016-06-02,198.27197265625
2016-06-03,195.6359100341797
2016-06-06,194.2454833984375
2016-06-07,192.51708984375
2016-06-08,195.29794311523438
2016-06-09,191.9088134765625
2016-06-10,189.11825561523438
2016-06-13,185.27525329589844
2016-06-14,183.37306213378906
2016-06-15,178.28443908691406
2016-06-16,177.77272033691406
2016-06-17,177.20303344726562
2016-06-20,181.6543426513672
2016-06-21,181.1522216796875
2016-06-22,180.14801025390625
2016-06-23,179.9452362060547
2016-06-24,178.83486938476562
2016-06-27,185.3814697265625
2016-06-28,184.8697052001953
2016-06-29,183.21859741210938
2016-06-30,183.179931640625
2016-07-01,188.934814453125
2016-07-04,186.1636199951172
2016-07-05,185.39112854003906
2016-07-07,186.34703063964844
2016-07-08,186.67530822753906
2016-07-11,184.27105712890625
2016-07-12,185.98016357421875
2016-07-13,185.72911071777344
2016-07-14,184.68626403808594
2016-07-15,185.17869567871094
2016-07-18,184.83108520507812
2016-07-19,186.99400329589844
2016-07-20,188.461669921875
2016-07-21,193.97674560546875
2016-07-22,197.595458984375
2016-07-25,198.29209899902344
2016-07-26,201.26248168945312
2016-07-27,211.07354736328125
2016-07-28,209.21585083007812
2016-07-29,211.3832244873047
2016-08-01,222.9552764892578
2016-08-02,223.0906982421875
2016-08-03,217.12086486816406
2016-08-04,216.1145782470703
2016-08-05,217.4691619873047
2016-08-08,225.3548126220703
2016-08-09,220.76858520507812
2016-08-10,217.93359375
2016-08-11,212.6797332763672
2016-08-12,211.77020263671875
2016-08-16,215.2437744140625
2016-08-17,218.19483947753906
2016-08-18,215.35018920898438
2016-08-19,216.1920166015625
2016-08-22,214.024658203125
2016-08-23,210.63819885253906
2016-08-24,210.39627075195312
2016-08-25,213.6956787109375
2016-08-26,224.40660095214844
2016-08-29,225.85792541503906
2016-08-30,226.4578399658203
2016-08-31,224.37757873535156
2016-09-01,225.6547393798828
2016-09-02,212.59263610839844
2016-09-06,214.66323852539062
2016-09-07,215.43727111816406
2016-09-08,212.7667999267578
2016-09-09,213.4151153564453
2016-09-12,205.5391387939453
2016-09-14,207.8903350830078
2016-09-15,212.68943786621094
2016-09-16,212.52490234375
2016-09-19,209.92218017578125
2016-09-20,209.63194274902344
2016-09-21,208.41275024414062
2016-09-22,215.77590942382812
2016-09-23,216.18228149414062
2016-09-26,218.9882354736328
2016-09-27,219.80099487304688
2016-09-28,220.3331756591797
2016-09-29,217.3917694091797
2016-09-30,223.96148681640625
2016-10-03,228.54776000976562
2016-10-04,234.31442260742188
2016-10-05,237.6621856689453
2016-10-06,234.2660675048828
2016-10-07,232.00192260742188
2016-10-10,229.0702362060547
2016-10-13,229.50564575195312
2016-10-14,233.1339874267578
2016-10-17,232.5244598388672
2016-10-18,231.37303161621094
2016-10-19,229.8443145751953
2016-10-20,229.3992156982422
2016-10-21,233.888671875
2016-10-24,230.23135375976562
2016-10-25,227.51246643066406
2016-10-26,223.22618103027344
2016-10-27,220.4395751953125
2016-10-28,229.38951110839844
2016-11-01,225.7224884033203
2016-11-02,224.96778869628906
2016-11-03,219.89776611328125
2016-11-04,216.4048614501953
2016-11-07,216.09524536132812
2016-11-08,214.4503631591797
2016-11-09,203.22665405273438
2016-11-10,191.0934600830078
2016-11-11,181.06947326660156
2016-11-15,175.5834197998047
2016-11-16,188.9744873046875
2016-11-17,196.32794189453125
2016-11-18,190.49354553222656
2016-11-21,190.42581176757812
2016-11-22,192.9705047607422
2016-11-23,191.63523864746094
2016-11-24,186.93292236328125
2016-11-25,192.58348083496094
2016-11-28,185.9169921875
2016-11-29,189.35182189941406
2016-11-30,187.79400634765625
2016-12-01,186.14918518066406
2016-12-02,182.31764221191406
2016-12-05,177.66363525390625
2016-12-06,176.16397094726562
2016-12-07,169.30392456054688
2016-12-08,172.14859008789062
2016-12-09,171.53903198242188
2016-12-12,168.3363494873047
2016-12-13,162.23104858398438
2016-12-14,156.89013671875
2016-12-15,163.41148376464844
2016-12-16,160.03468322753906
2016-12-19,165.82070922851562
2016-12-20,168.4428253173828
2016-12-21,174.79971313476562
2016-12-22,174.5868682861328
2016-12-23,180.8953399658203
2016-12-26,180.0825958251953
2016-12-27,183.29493713378906
2016-12-28,181.77581787109375
2016-12-29,191.22889709472656
2016-12-30,183.1787872314453
2017-01-02,183.82705688476562
2017-01-03,185.5880126953125
2017-01-04,184.47531127929688
2017-01-05,180.31480407714844
2017-01-06,182.453125
2017-01-09,183.6238555908203
2017-01-10,185.259033203125
2017-01-11,185.0171661376953
2017-01-12,183.633544921875
2017-01-13,181.9209442138672
2017-01-16,183.72061157226562
2017-01-17,185.3944854736328
2017-01-18,193.48333740234375
2017-01-19,191.8674774169922
2017-01-20,190.9579620361328
2017-01-23,191.45144653320312
2017-01-24,195.4474639892578
2017-01-25,201.25282287597656
2017-01-27,202.82029724121094
2017-01-30,197.8083038330078
2017-01-31,199.09521484375
2017-02-01,198.8919677734375
2017-02-02,202.0365753173828
2017-02-03,202.01719665527344
2017-02-06,202.5123291015625
2017-02-07,204.4054412841797
2017-02-08,198.47372436523438
2017-02-09,197.4058074951172
2017-02-10,197.9398193359375
2017-02-13,197.38644409179688
2017-02-14,196.0078582763672
2017-02-15,193.19252014160156
2017-02-16,198.1436767578125
2017-02-17,198.24073791503906
2017-02-20,198.27957153320312
2017-02-21,198.57083129882812
2017-02-22,197.58056640625
2017-02-23,197.541748046875
2017-02-27,188.4063720703125
2017-02-28,189.05685424804688
2017-03-01,189.09564208984375
2017-03-02,184.7657928466797
2017-03-03,187.06663513183594
2017-03-06,185.28036499023438
2017-03-07,181.35826110839844
2017-03-08,183.40664672851562
2017-03-09,181.85336303710938
2017-03-10,177.72740173339844
2017-03-14,185.18325805664062
2017-03-15,191.843017578125
2017-03-16,192.2410888671875
2017-03-17,186.95985412597656
2017-03-20,189.24122619628906
2017-03-21,190.2994842529297
2017-03-22,188.4840087890625
2017-03-23,194.13418579101562
2017-03-24,192.9691925048828
2017-03-27,195.4835968017578
2017-03-28,190.610107421875
2017-03-29,189.02769470214844
2017-03-30,186.51324462890625
2017-03-31,187.37730407714844
2017-04-03,188.94033813476562
2017-04-05,190.0664520263672
2017-04-06,191.58096313476562
2017-04-07,195.03704833984375
2017-04-10,204.47335815429688
2017-04-11,209.3759765625
2017-04-12,207.686767578125
2017-04-13,206.65769958496094
2017-04-17,203.7355499267578
2017-04-18,203.6190948486328
2017-04-19,195.99815368652344
2017-04-20,200.7648468017578
2017-04-21,204.6966552734375
2017-04-24,212.84182739257812
2017-04-25,214.94850158691406
2017-04-26,220.8995819091797
2017-04-27,214.62815856933594
2017-04-28,215.87075805664062
2017-05-02,212.0263214111328
2017-05-03,212.26902770996094
2017-05-04,210.6768798828125
2017-05-05,211.8516387939453
2017-05-08,211.67681884765625
2017-05-09,209.41485595703125
2017-05-10,211.2205352783203
2017-05-11,212.49229431152344
2017-05-12,207.6285400390625
2017-05-15,203.7938232421875
2017-05-16,198.98826599121094
2017-05-17,202.76473999023438
2017-05-18,200.95901489257812
2017-05-19,201.92010498046875
2017-05-22,202.33755493164062
2017-05-23,198.1727752685547
2017-05-24,195.8622283935547
2017-05-25,192.68768310546875
2017-05-26,196.09524536132812
2017-05-29,200.37652587890625
2017-05-30,194.03707885742188
2017-05-31,199.57078552246094
2017-06-01,202.1822509765625
2017-06-02,200.97840881347656
2017-06-05,203.1627655029297
2017-06-06,199.87168884277344
2017-06-07,202.48321533203125
2017-06-08,200.9978485107422
2017-06-09,202.35699462890625
2017-06-12,202.36668395996094
2017-06-13,212.42437744140625
2017-06-14,212.42437744140625
2017-06-15,216.34646606445312
2017-06-16,211.90013122558594
2017-06-19,211.3953094482422
2017-06-20,219.7152099609375
2017-06-21,216.84158325195312
2017-06-22,210.46328735351562
2017-06-23,206.38587951660156
2017-06-27,209.5701446533203
2017-06-28,210.35650634765625
2017-06-29,212.84182739257812
2017-06-30,218.2783660888672
2017-07-03,215.05528259277344
2017-07-04,212.06520080566406
2017-07-05,216.89984130859375
2017-07-06,220.1520538330078
2017-07-07,221.05490112304688
2017-07-10,219.51133728027344
2017-07-11,218.92884826660156
2017-07-12,215.74456787109375
2017-07-13,226.51089477539062
2017-07-14,224.0838623046875
2017-07-17,222.32672119140625
2017-07-18,217.82208251953125
2017-07-19,223.4531707763672
2017-07-20,222.5390167236328
2017-07-21,220.84674072265625
2017-07-24,219.69912719726562
2017-07-25,225.1356964111328
2017-07-26,223.02528381347656
2017-07-27,229.2106475830078
2017-07-28,229.49270629882812
2017-07-31,233.06201171875
2017-08-01,228.607666015625
2017-08-02,228.41317749023438
2017-08-03,225.93316650390625
2017-08-04,229.5996856689453
2017-08-07,234.61807250976562
2017-08-08,233.86917114257812
2017-08-09,227.7713165283203
2017-08-10,225.4371795654297
2017-08-11,222.4125518798828
2017-08-14,223.86163330078125
2017-08-16,225.6802978515625
2017-08-17,224.7369384765625
2017-08-18,225.1259765625
2017-08-21,223.79356384277344
2017-08-22,222.1207733154297
2017-08-23,223.1225128173828
2017-08-24,222.88906860351562
2017-08-28,225.5441436767578
2017-08-29,223.1516876220703
2017-08-30,229.95950317382812
2017-08-31,226.18606567382812
2017-09-01,223.69627380371094
2017-09-04,220.79808044433594
2017-09-05,222.45144653320312
2017-09-06,227.48927307128906
2017-09-07,226.28329467773438
2017-09-08,225.78732299804688
2017-09-11,228.3839874267578
2017-09-12,231.23355102539062
2017-09-13,227.7615966796875
2017-09-14,228.967529296875
2017-09-15,226.361083984375
2017-09-18,227.4406280517578
2017-09-19,226.65284729003906
2017-09-20,227.9560546875
2017-09-21,227.36280822753906
2017-09-22,221.3816375732422
2017-09-25,213.32891845703125
2017-09-26,209.0399932861328
2017-09-27,207.00730895996094
2017-09-28,210.8878173828125
2017-09-29,212.45361328125
2017-10-03,215.5463409423828
2017-10-04,213.86378479003906
2017-10-05,212.5314483642578
2017-10-06,217.48170471191406
2017-10-09,217.89988708496094
2017-10-10,218.02633666992188
2017-10-11,216.0812225341797
2017-10-12,224.15338134765625
2017-10-13,221.12881469726562
2017-10-16,219.37815856933594
2017-10-17,220.46743774414062
2017-10-18,219.6310577392578
2017-10-19,217.19970703125
2017-10-23,222.0526885986328
2017-10-24,228.9578094482422
2017-10-25,212.64813232421875
2017-10-26,216.63558959960938
2017-10-27,218.551513671875
2017-10-30,221.97488403320312
2017-10-31,223.9199981689453
2017-11-01,238.25538635253906
2017-11-02,241.95106506347656
2017-11-03,241.47450256347656
2017-11-06,246.16221618652344
2017-11-07,246.7749481201172
2017-11-08,246.47344970703125
2017-11-09,247.72802734375
2017-11-10,247.00833129882812
2017-11-13,242.51519775390625
2017-11-14,243.23486328125
2017-11-15,242.7485809326172
2017-11-16,252.75613403320312
2017-11-17,247.8155517578125
2017-11-20,250.2858428955078
2017-11-21,250.81097412109375
2017-11-22,248.86593627929688
2017-11-23,247.83499145507812
2017-11-24,247.15419006347656
2017-11-27,246.81385803222656
2017-11-28,249.00205993652344
2017-11-29,250.11077880859375
2017-11-30,248.72976684570312
2017-12-01,249.8384552001953
2017-12-04,251.67660522460938
2017-12-05,253.94261169433594
2017-12-06,248.98263549804688
2017-12-07,250.25665283203125
2017-12-08,252.77554321289062
2017-12-11,251.5015411376953
2017-12-12,248.1754150390625
2017-12-13,251.32647705078125
2017-12-14,252.7172088623047
2017-12-15,250.85964965820312
2017-12-18,248.08787536621094
2017-12-19,250.4122772216797
2017-12-20,252.83389282226562
2017-12-21,252.19203186035156
2017-12-22,251.81277465820312
2017-12-26,251.5307159423828
2017-12-27,250.2274932861328
2017-12-28,250.4219970703125
2017-12-29,252.77554321289062
2018-01-01,256.33514404296875
2018-01-02,252.162841796875
2018-01-03,254.68179321289062
2018-01-04,254.71092224121094
2018-01-05,254.43865966796875
2018-01-08,257.1228942871094
2018-01-09,259.2624816894531
2018-01-10,253.0381317138672
2018-01-11,254.57476806640625
2018-01-12,254.9638214111328
2018-01-15,256.0045471191406
2018-01-16,259.24310302734375
2018-01-17,261.5965270996094
2018-01-18,255.70289611816406
2018-01-19,257.2784423828125
2018-01-22,254.63307189941406
2018-01-23,254.98324584960938
2018-01-24,254.02040100097656
2018-01-25,254.32191467285156
2018-01-29,254.74986267089844
2018-01-30,250.47061157226562
2018-01-31,250.14967346191406
2018-02-01,259.6319580078125
2018-02-02,247.912841796875
2018-02-05,247.72802734375
2018-02-06,249.93569946289062
2018-02-07,252.07530212402344
2018-02-08,253.8939666748047
2018-02-09,258.1391906738281
2018-02-12,266.4345397949219
2018-02-14,271.2945861816406
2018-02-15,270.3479309082031
2018-02-16,263.90692138671875
2018-02-19,263.6921691894531
2018-02-20,260.1398620605469
2018-02-21,269.664794921875
2018-02-22,269.1572570800781
2018-02-23,276.3009948730469
2018-02-26,281.2781066894531
2018-02-27,285.8552551269531
2018-02-28,286.9091491699219
2018-03-01,283.30804443359375
2018-03-05,283.73748779296875
2018-03-06,279.9216003417969
2018-03-07,275.84228515625
2018-03-08,278.2137756347656
2018-03-09,273.734375
2018-03-12,282.1369934082031
2018-03-13,282.2638244628906
2018-03-14,286.0210876464844
2018-03-15,288.71466064453125
2018-03-16,285.70880126953125
2018-03-19,280.37054443359375
2018-03-20,282.0101318359375
2018-03-21,282.5078125
2018-03-22,277.97955322265625
2018-03-23,271.1091613769531
2018-03-26,280.55596923828125
2018-03-27,286.6554870605469
2018-03-28,283.1031494140625
2018-04-02,287.60211181640625
2018-04-03,295.9657287597656
2018-04-04,290.8421630859375
2018-04-05,297.605224609375
2018-04-06,297.4685974121094
2018-04-09,300.2694396972656
2018-04-10,305.2953796386719
2018-04-11,303.8120422363281
2018-04-12,301.235595703125
2018-04-13,306.2225646972656
2018-04-16,307.3644104003906
2018-04-17,309.81396484375
2018-04-18,308.18414306640625
2018-04-19,308.4281311035156
2018-04-20,304.9441223144531
2018-04-23,325.3211975097656
2018-04-24,321.98358154296875
2018-04-25,329.0199279785156
2018-04-26,329.6640625
2018-04-27,338.85711669921875
2018-04-30,339.9013977050781
2018-05-02,333.85064697265625
2018-05-03,325.2430419921875
2018-05-04,320.61724853515625
2018-05-07,325.6237487792969
2018-05-08,324.4038391113281
2018-05-09,312.6928405761719
2018-05-10,307.99871826171875
2018-05-11,310.1359558105469
2018-05-14,307.2375183105469
2018-05-15,307.852294921875
2018-05-16,299.8595886230469
2018-05-17,313.756591796875
2018-05-18,304.1535949707031
2018-05-21,300.142578125
2018-05-22,299.71319580078125
2018-05-23,290.95928955078125
2018-05-24,291.6228942871094
2018-05-25,294.2187805175781
2018-05-28,301.8797607421875
2018-05-29,301.18682861328125
2018-05-30,301.177001953125
2018-05-31,298.37615966796875
2018-06-01,308.701416015625
2018-06-04,307.852294921875
2018-06-05,300.659912109375
2018-06-06,304.3877868652344
2018-06-07,308.11578369140625
2018-06-08,305.676025390625
2018-06-11,307.25701904296875
2018-06-12,315.80596923828125
2018-06-13,312.5074157714844
2018-06-14,312.66357421875
2018-06-15,314.45928955078125
2018-06-18,314.5959167480469
2018-06-19,316.4500732421875
2018-06-20,319.2120056152344
2018-06-21,314.0201416015625
2018-06-22,312.8977355957031
2018-06-25,315.4156494140625
2018-06-26,311.6876525878906
2018-06-27,307.832763671875
2018-06-28,286.5578308105469
2018-06-29,295.2337341308594
2018-07-02,294.8140869140625
2018-07-03,295.2044372558594
2018-07-04,293.1550598144531
2018-07-05,291.21295166015625
2018-07-06,289.95404052734375
2018-07-09,292.8330383300781
2018-07-10,310.6239318847656
2018-07-11,307.0910949707031
2018-07-12,305.8711853027344
2018-07-13,307.852294921875
2018-07-16,300.1816101074219
2018-07-17,308.1645812988281
2018-07-18,299.0966491699219
2018-07-19,291.0742492675781
2018-07-20,297.1325378417969
2018-07-23,300.7479553222656
2018-07-24,295.0023193359375
2018-07-25,292.61810302734375
2018-07-26,301.8229675292969
2018-07-27,285.9832763671875
2018-07-30,281.33203125
2018-07-31,279.5926513671875
2018-08-01,285.6705627441406
2018-08-02,277.4624938964844
2018-08-03,279.42657470703125
2018-08-06,279.68060302734375
2018-08-07,281.0290832519531
2018-08-08,283.78466796875
2018-08-09,282.11370849609375
2018-08-10,282.32867431640625
2018-08-13,281.9476013183594
2018-08-14,287.6542053222656
2018-08-16,286.2959289550781
2018-08-17,290.6833801269531
2018-08-20,287.01904296875
2018-08-21,288.85601806640625
2018-08-23,285.9735107421875
2018-08-24,285.0158386230469
2018-08-27,284.1559143066406
2018-08-28,284.30255126953125
2018-08-29,282.9344787597656
2018-08-30,285.8659973144531
2018-08-31,288.4847412109375
2018-09-03,295.0414733886719
2018-09-04,287.7615966796875
2018-09-05,281.9085998535156
2018-09-06,273.9251708984375
2018-09-07,281.4004211425781
2018-09-10,271.5506896972656
2018-09-11,256.1995849609375
2018-09-12,255.90646362304688
2018-09-14,258.8574523925781
2018-09-17,257.39178466796875
2018-09-18,257.90966796875
2018-09-19,257.8412170410156
2018-09-21,249.29115295410156
2018-09-24,230.7643585205078
2018-09-25,240.45770263671875
2018-09-26,237.55557250976562
2018-09-27,230.44189453125
2018-09-28,228.01856994628906
2018-10-01,241.4251251220703
2018-10-03,234.1355438232422
2018-10-04,233.1290740966797
2018-10-05,217.15261840820312
2018-10-08,206.24761962890625
2018-10-09,208.04551696777344
2018-10-10,227.68629455566406
2018-10-11,216.86923217773438
2018-10-12,232.4059600830078
2018-10-15,233.304931640625
2018-10-16,236.24618530273438
2018-10-17,221.01235961914062
2018-10-19,217.65097045898438
2018-10-22,224.2272186279297
2018-10-23,217.26992797851562
2018-10-24,231.0868377685547
2018-10-25,230.60800170898438
2018-10-26,235.6403350830078
2018-10-29,247.90362548828125
2018-10-30,243.06668090820312
2018-10-31,248.29449462890625
2018-11-01,261.69122314453125
2018-11-02,258.5936279296875
2018-11-05,256.82501220703125
2018-11-06,252.17376708984375
2018-11-07,252.7893829345703
2018-11-09,256.0139465332031
2018-11-12,258.70111083984375
2018-11-13,259.74676513671875
2018-11-14,250.34649658203125
2018-11-15,253.03369140625
2018-11-16,245.36302185058594
2018-11-19,243.9656982421875
2018-11-20,246.28152465820312
2018-11-21,250.8643798828125
2018-11-22,255.84779357910156
2018-11-26,251.880615234375
2018-11-27,255.97491455078125
2018-11-28,252.93592834472656
2018-11-29,260.7434387207031
2018-11-30,256.7956237792969
2018-12-03,256.854248046875
2018-12-04,253.8642578125
2018-12-05,249.76998901367188
2018-12-06,239.9984588623047
2018-12-07,239.4610137939453
2018-12-10,234.047607421875
2018-12-11,232.48414611816406
2018-12-12,242.25567626953125
2018-12-13,241.96249389648438
2018-12-14,240.28184509277344
2018-12-17,240.79971313476562
2018-12-18,238.39593505859375
2018-12-19,250.4637451171875
2018-12-20,246.12522888183594
2018-12-21,239.0213165283203
2018-12-24,239.48056030273438
2018-12-26,238.97242736816406
2018-12-27,240.13523864746094
2018-12-28,243.68234252929688
2018-12-31,246.18382263183594
2019-01-01,245.2946319580078
2019-01-02,241.73779296875
2019-01-03,234.6045379638672
2019-01-04,236.0019073486328
2019-01-07,234.05735778808594
2019-01-08,234.4481964111328
2019-01-09,234.3114013671875
2019-01-10,233.42221069335938
2019-01-11,231.0281524658203
2019-01-14,232.4352569580078
2019-01-15,232.7382049560547
2019-01-16,232.95315551757812
2019-01-17,233.77401733398438
2019-01-18,229.85557556152344
2019-01-21,228.75144958496094
2019-01-22,222.63446044921875
2019-01-23,223.7581787109375
2019-01-24,226.5919189453125
2019-01-25,224.32492065429688
2019-01-28,220.51400756835938
2019-01-29,216.75201416015625
2019-01-30,221.10032653808594
2019-01-31,229.1031951904297
2019-02-01,237.71189880371094
2019-02-04,238.7769775390625
2019-02-05,241.81594848632812
2019-02-06,243.81912231445312
2019-02-07,244.59103393554688
2019-02-08,240.8938751220703
2019-02-11,236.93194580078125
2019-02-12,234.4214324951172
2019-02-14,235.1863555908203
2019-02-15,232.9013671875
2019-02-18,226.23275756835938
2019-02-19,227.52723693847656
2019-02-20,232.0775909423828
2019-02-21,229.468994140625
2019-02-22,233.06809997558594
2019-02-25,234.69601440429688
2019-02-26,235.41192626953125
2019-02-27,238.6873779296875
2019-02-28,241.46267700195312
2019-03-01,248.92567443847656
2019-03-05,252.260009765625
2019-03-06,256.4867248535156
2019-03-07,254.42721557617188
2019-03-08,252.85818481445312
2019-03-11,266.5876770019531
2019-03-12,268.6667175292969
2019-03-13,265.6363830566406
2019-03-14,267.0877990722656
2019-03-15,272.6482849121094
2019-03-18,272.6384582519531
2019-03-19,269.5689392089844
2019-03-20,269.255126953125
2019-03-22,264.3419494628906
2019-03-25,260.7428894042969
2019-03-26,271.0987548828125
2019-03-27,280.1505126953125
2019-03-28,284.42620849609375
2019-04-01,296.1551513671875
2019-04-02,291.7813720703125
2019-04-03,287.0250244140625
2019-04-04,285.0342712402344
2019-04-05,291.13409423828125
2019-04-08,288.5941467285156
2019-04-09,290.7613525390625
2019-04-10,288.8099060058594
2019-04-11,293.00714111328125
2019-04-12,290.5456848144531
2019-04-15,290.5652770996094
2019-04-16,292.0853271484375
2019-04-18,290.3592529296875
2019-04-22,279.8365783691406
2019-04-23,278.1793212890625
2019-04-24,279.3365173339844
2019-04-25,278.89520263671875
2019-04-26,276.1003112792969
2019-04-30,272.3933410644531
2019-05-02,262.5668640136719
2019-05-03,258.3597717285156
2019-05-06,253.73104858398438
2019-05-07,255.86883544921875
2019-05-08,251.4656219482422
2019-05-09,259.0854797363281
2019-05-10,253.78982543945312
2019-05-13,244.7381591796875
2019-05-14,250.35745239257812
2019-05-15,252.45611572265625
2019-05-16,254.9666290283203
2019-05-17,264.9499816894531
2019-05-20,280.00335693359375
2019-05-21,278.4146728515625
2019-05-22,278.1204528808594
2019-05-23,278.2676086425781
2019-05-24,291.2223205566406
2019-05-27,296.7631530761719
2019-05-28,293.40924072265625
2019-05-29,288.1626281738281
2019-05-30,295.6549987792969
2019-05-31,300.61724853515625
2019-06-03,300.5583801269531
2019-06-04,298.7539367675781
2019-06-06,287.7604675292969
2019-06-07,289.71209716796875
2019-06-10,287.63299560546875
2019-06-11,296.8514709472656
2019-06-12,290.67315673828125
2019-06-13,288.55487060546875
2019-06-14,285.7207336425781
