Date,ELET3.SA
2016-10-06,15.012892723083496
2016-10-07,15.066617965698242
2016-10-10,15.765070915222168
2016-10-11,15.99532413482666
2016-10-13,16.256288528442383
2016-10-14,16.194887161254883
2016-10-17,16.340717315673828
2016-10-18,17.34618377685547
2016-10-19,16.885665893554688
2016-10-20,16.885665893554688
2016-10-21,17.30780792236328
2016-10-24,17.59946632385254
2016-10-25,17.86810302734375
2016-10-26,17.791349411010742
2016-10-27,18.006258010864258
2016-10-28,18.351648330688477
2016-10-31,18.190465927124023
2016-11-01,17.860429763793945
2016-11-03,17.484336853027344
2016-11-04,17.43828582763672
2016-11-07,17.72994613647461
2016-11-08,17.852752685546875
2016-11-09,18.044635772705078
2016-11-10,17.031494140625
2016-11-11,16.962419509887695
2016-11-14,16.993120193481445
2016-11-16,17.576440811157227
2016-11-17,17.069873809814453
2016-11-18,17.269432067871094
2016-11-21,18.07533836364746
2016-11-22,18.343971252441406
2016-11-23,18.2672176361084
2016-11-24,19.034748077392578
2016-11-25,19.180580139160156
2016-11-28,19.740877151489258
2016-11-29,19.771577835083008
2016-11-30,19.687149047851562
2016-12-01,19.065448760986328
2016-12-02,18.42072296142578
2016-12-05,18.413049697875977
2016-12-06,18.38235092163086
2016-12-07,18.106037139892578
2016-12-08,17.653194427490234
2016-12-09,17.576440811157227
2016-12-12,17.584115982055664
2016-12-13,17.44595718383789
2016-12-14,17.392234802246094
2016-12-15,17.538063049316406
2016-12-16,17.43061065673828
2016-12-19,17.484336853027344
2016-12-20,16.885665893554688
2016-12-21,17.192676544189453
2016-12-22,16.885665893554688
2016-12-23,17.146623611450195
2016-12-26,17.49968719482422
2016-12-27,17.20035171508789
2016-12-28,17.453636169433594
2016-12-29,17.50736427307129
2017-01-02,17.269432067871094
2017-01-03,17.146623611450195
2017-01-04,17.338504791259766
2017-01-05,17.269432067871094
2017-01-06,17.24640464782715
2017-01-09,16.947063446044922
2017-01-10,16.87031364440918
2017-01-11,16.524925231933594
2017-01-12,17.80670166015625
2017-01-13,17.79902458190918
2017-01-16,17.415260314941406
2017-01-17,17.43828582763672
2017-01-18,16.747509002685547
2017-01-19,16.60167694091797
2017-01-20,16.98543930053711
2017-01-23,17.63016700744629
2017-01-24,17.292451858520508
2017-01-26,16.885665893554688
2017-01-27,16.647727966308594
2017-01-30,15.99532413482666
2017-01-31,15.987656593322754
2017-02-01,16.102783203125
2017-02-02,16.36374282836914
2017-02-03,16.831937789916992
2017-02-06,16.54794692993164
2017-02-07,16.831937789916992
2017-02-08,17.046846389770508
2017-02-09,16.57865333557129
2017-02-10,17.36920738220215
2017-02-13,17.54574203491211
2017-02-14,17.016143798828125
2017-02-15,17.131275177001953
2017-02-16,17.00079345703125
2017-02-17,16.709131240844727
2017-02-20,16.732158660888672
2017-02-21,16.1641845703125
2017-02-22,16.294666290283203
2017-02-23,16.417470932006836
2017-02-24,16.494224548339844
2017-03-01,16.647727966308594
2017-03-02,15.695990562438965
2017-03-03,16.17186164855957
2017-03-06,16.65540313720703
2017-03-07,16.17186164855957
2017-03-08,15.8264741897583
2017-03-09,15.864850044250488
2017-03-10,15.634591102600098
2017-03-13,15.58086109161377
2017-03-14,14.905438423156738
2017-03-15,15.181746482849121
2017-03-16,14.821005821228027
2017-03-17,14.606100082397461
2017-03-20,14.943812370300293
2017-03-21,14.406542778015137
2017-03-22,14.644475936889648
2017-03-23,14.345139503479004
2017-03-24,14.59842586517334
2017-03-27,13.807866096496582
2017-03-28,13.308972358703613
2017-03-29,13.163140296936035
2017-03-30,13.209193229675293
2017-03-31,13.12476634979248
2017-04-03,13.201519012451172
2017-04-04,13.132441520690918
2017-04-05,12.6642484664917
2017-04-06,12.25745677947998
2017-04-07,12.096275329589844
2017-04-10,11.804614067077637
2017-04-11,12.08859920501709
2017-04-12,12.211404800415039
2017-04-13,11.758562088012695
2017-04-17,11.919743537902832
2017-04-18,11.973470687866211
2017-04-19,11.71251106262207
2017-04-20,12.034873008728027
2017-04-24,12.272809028625488
2017-04-25,13.055688858032227
2017-04-26,13.170817375183105
2017-04-27,13.170817375183105
2017-04-28,13.861593246459961
2017-05-02,13.807866096496582
2017-05-03,13.562256813049316
2017-05-04,12.794727325439453
2017-05-05,12.6642484664917
2017-05-08,12.25745677947998
2017-05-09,12.671924591064453
2017-05-10,12.34188461303711
2017-05-11,13.393401145935059
2017-05-12,13.431777954101562
2017-05-15,13.086389541625977
2017-05-16,12.633546829223633
2017-05-17,12.188377380371094
2017-05-18,9.632503509521484
2017-05-19,9.870438575744629
2017-05-22,9.517374038696289
2017-05-23,10.023944854736328
2017-05-24,10.691694259643555
2017-05-25,10.507487297058105
2017-05-26,10.891252517700195
2017-05-29,10.891252517700195
2017-05-30,10.745421409606934
2017-05-31,10.553539276123047
2017-06-01,10.13139820098877
2017-06-02,10.169774055480957
2017-06-05,9.985567092895508
2017-06-06,10.208150863647461
2017-06-07,10.200475692749023
2017-06-08,9.862762451171875
2017-06-09,9.924165725708008
2017-06-12,9.793684005737305
2017-06-13,9.555750846862793
2017-06-14,9.478996276855469
2017-06-15,9.478996276855469
2017-06-16,9.517374038696289
2017-06-19,9.555750846862793
2017-06-20,9.16430950164795
2017-06-21,9.095232963562012
2017-06-22,9.678555488586426
2017-06-23,9.202686309814453
2017-06-26,9.402243614196777
2017-06-27,9.287114143371582
2017-06-28,9.709258079528809
2017-06-29,9.294790267944336
2017-06-30,9.555750846862793
2017-07-03,9.670881271362305
2017-07-04,9.709258079528809
2017-07-05,10.461435317993164
2017-07-06,12.150003433227539
2017-07-07,12.203730583190918
2017-07-10,11.704834938049316
2017-07-11,11.298044204711914
2017-07-12,11.658783912658691
2017-07-13,11.743210792541504
2017-07-14,11.198265075683594
2017-07-17,10.891252517700195
2017-07-18,11.144538879394531
2017-07-19,10.891252517700195
2017-07-20,10.783798217773438
2017-07-21,10.760772705078125
2017-07-24,10.60726547241211
2017-07-25,10.799149513244629
2017-07-26,10.438409805297852
2017-07-27,10.400033950805664
2017-07-28,10.668669700622559
2017-07-31,10.36165714263916
2017-08-01,10.42305850982666
2017-08-02,10.30025577545166
2017-08-03,10.60726547241211
2017-08-04,10.937304496765137
2017-08-07,11.075460433959961
2017-08-08,11.029409408569336
2017-08-09,10.860551834106445
2017-08-10,10.476785659790039
2017-08-11,10.538189888000488
2017-08-14,10.492137908935547
2017-08-15,10.48446273803711
2017-08-16,10.668669700622559
2017-08-17,10.522838592529297
2017-08-18,10.545863151550293
2017-08-21,10.89892864227295
2017-08-22,16.27164077758789
2017-08-23,14.475618362426758
2017-08-24,15.05126667022705
2017-08-25,15.166398048400879
2017-08-28,14.928459167480469
2017-08-29,14.529348373413086
2017-08-30,14.206984519958496
2017-08-31,13.523880958557129
2017-09-01,13.546906471252441
2017-09-04,13.823219299316406
2017-09-05,14.429566383361816
2017-09-06,14.636801719665527
2017-09-07,14.636801719665527
2017-09-08,15.120345115661621
2017-09-11,16.187211990356445
2017-09-12,16.478872299194336
2017-09-13,16.13348388671875
2017-09-14,16.425142288208008
2017-09-15,16.5325984954834
2017-09-18,16.76285743713379
2017-09-19,16.5402774810791
2017-09-20,16.885665893554688
2017-09-21,16.310016632080078
2017-09-22,16.118135452270508
2017-09-25,15.711341857910156
2017-09-26,15.726693153381348
2017-09-27,15.273850440979004
2017-09-28,15.005212783813477
2017-09-29,15.166398048400879
2017-10-02,15.765070915222168
2017-10-03,16.732158660888672
2017-10-04,16.77053451538086
2017-10-05,16.478872299194336
2017-10-06,15.972304344177246
2017-10-09,15.903225898742676
2017-10-10,16.348392486572266
2017-10-11,16.14116096496582
2017-10-12,16.14116096496582
2017-10-13,16.13348388671875
2017-10-16,16.00300407409668
2017-10-17,15.78041934967041
2017-10-18,15.97998046875
2017-10-19,15.772746086120605
2017-10-20,16.624704360961914
2017-10-23,17.231050491333008
2017-10-24,17.338504791259766
2017-10-25,17.93718147277832
2017-10-26,18.013931274414062
2017-10-27,17.96788215637207
2017-10-30,17.338504791259766
2017-10-31,16.924041748046875
2017-11-01,15.926250457763672
2017-11-02,15.926250457763672
2017-11-03,15.10499382019043
2017-11-06,15.903225898742676
2017-11-07,16.286989212036133
2017-11-08,16.50189781188965
2017-11-09,15.68831729888916
2017-11-10,15.350603103637695
2017-11-13,15.542488098144531
2017-11-14,14.951488494873047
2017-11-15,14.951488494873047
2017-11-16,15.365955352783203
2017-11-17,15.48875904083252
2017-11-20,15.48875904083252
2017-11-21,15.695990562438965
2017-11-22,15.887873649597168
2017-11-23,16.118135452270508
2017-11-24,15.903225898742676
2017-11-27,15.811121940612793
2017-11-28,15.542488098144531
2017-11-29,15.342926979064941
2017-11-30,14.375840187072754
2017-12-01,14.391189575195312
2017-12-04,14.62912368774414
2017-12-05,14.521673202514648
2017-12-06,14.659825325012207
2017-12-07,14.506317138671875
2017-12-08,14.260714530944824
2017-12-11,14.06115436553955
2017-12-12,14.276058197021484
2017-12-13,13.922998428344727
2017-12-14,13.393401145935059
2017-12-15,13.516207695007324
2017-12-18,13.600632667541504
2017-12-19,13.393401145935059
2017-12-20,13.163140296936035
2017-12-21,13.815543174743652
2017-12-22,14.414215087890625
2017-12-25,14.414215087890625
2017-12-26,14.122552871704102
2017-12-27,14.107206344604492
2017-12-28,14.844034194946289
2017-12-29,14.844034194946289
2018-01-02,14.421893119812012
2018-01-03,14.237682342529297
2018-01-04,14.14558219909668
2018-01-05,14.015101432800293
2018-01-08,14.107206344604492
2018-01-09,13.546906471252441
2018-01-10,13.001961708068848
2018-01-11,13.201519012451172
2018-01-12,12.902182579040527
2018-01-15,13.071039199829102
2018-01-16,13.216869354248047
2018-01-17,13.255244255065918
2018-01-18,13.163140296936035
2018-01-19,13.431777954101562
2018-01-22,14.406542778015137
2018-01-23,14.015101432800293
2018-01-24,15.005212783813477
2018-01-25,15.005212783813477
2018-01-26,15.542488098144531
2018-01-29,15.519458770751953
2018-01-30,15.350603103637695
2018-01-31,15.603889465332031
2018-02-01,15.657613754272461
2018-02-02,15.189423561096191
2018-02-05,15.189423561096191
2018-02-06,16.03370475769043
2018-02-07,16.1641845703125
2018-02-08,16.609350204467773
2018-02-09,16.210235595703125
2018-02-14,16.524925231933594
2018-02-15,16.455846786499023
2018-02-16,16.463523864746094
2018-02-19,16.44049644470215
2018-02-20,17.56109046936035
2018-02-21,17.921829223632812
2018-02-22,18.3362979888916
2018-02-23,19.111501693725586
2018-02-26,18.773788452148438
2018-02-27,19.111501693725586
2018-02-28,19.011720657348633
2018-03-01,18.551204681396484
2018-03-02,18.965673446655273
2018-03-05,18.934968948364258
2018-03-06,18.727737426757812
2018-03-07,18.152090072631836
2018-03-08,17.829723358154297
2018-03-09,18.343971252441406
2018-03-12,19.09615135192871
2018-03-13,18.78913688659668
2018-03-14,17.49968719482422
2018-03-15,17.422937393188477
2018-03-16,17.123598098754883
2018-03-19,17.069873809814453
2018-03-20,17.00079345703125
2018-03-21,16.463523864746094
2018-03-22,16.394445419311523
2018-03-23,16.256288528442383
2018-03-26,17.46131134033203
2018-03-27,17.016143798828125
2018-03-28,16.20256233215332
2018-03-29,16.118135452270508
2018-04-02,16.064407348632812
2018-04-03,16.348392486572266
2018-04-04,16.594003677368164
2018-04-05,17.154298782348633
2018-04-06,15.58086109161377
2018-04-09,14.091853141784668
2018-04-10,14.59842586517334
2018-04-11,14.345139503479004
2018-04-12,14.797983169555664
2018-04-13,14.751931190490723
2018-04-16,14.222335815429688
2018-04-17,14.183959007263184
2018-04-18,14.391189575195312
2018-04-19,14.467942237854004
2018-04-20,13.869271278381348
2018-04-23,13.807866096496582
2018-04-24,13.623663902282715
2018-04-25,13.85391902923584
2018-04-26,14.176281929016113
2018-04-27,14.774956703186035
2018-04-30,14.636801719665527
2018-05-02,15.289202690124512
2018-05-03,15.043591499328613
2018-05-04,15.435030937194824
2018-05-07,14.022775650024414
2018-05-08,14.053478240966797
2018-05-09,14.314438819885254
2018-05-10,14.782630920410156
2018-05-11,14.506317138671875
2018-05-14,14.107206344604492
2018-05-15,14.437241554260254
2018-05-16,14.391189575195312
2018-05-17,14.575397491455078
2018-05-18,14.160932540893555
2018-05-21,13.5929594039917
2018-05-22,13.846244812011719
2018-05-23,12.25745677947998
2018-05-24,11.704834938049316
2018-05-25,11.559005737304688
2018-05-28,10.745421409606934
2018-05-29,10.975682258605957
2018-05-30,11.22896671295166
2018-06-01,11.628082275390625
2018-06-04,12.480040550231934
2018-06-05,11.505276679992676
2018-06-06,10.991032600402832
2018-06-07,10.292580604553223
2018-06-08,9.901138305664062
2018-06-11,10.346307754516602
2018-06-12,10.591917037963867
2018-06-13,10.94498062133789
2018-06-14,10.891252517700195
2018-06-15,9.977892875671387
2018-06-18,9.97021770477295
2018-06-19,10.284904479980469
2018-06-20,10.36165714263916
2018-06-21,9.502023696899414
2018-06-22,9.878113746643066
2018-06-25,9.855088233947754
2018-06-26,9.59412670135498
2018-06-27,9.202686309814453
2018-06-28,9.463648796081543
2018-06-29,9.356192588806152
2018-07-02,10.023944854736328
2018-07-03,10.284904479980469
2018-07-04,12.134651184082031
2018-07-05,11.090811729431152
2018-07-06,11.152214050292969
2018-07-10,10.84520149230957
2018-07-11,11.083136558532715
2018-07-12,11.205940246582031
2018-07-13,11.236641883850098
2018-07-16,11.405498504638672
2018-07-17,11.666459083557129
2018-07-18,12.295832633972168
2018-07-19,12.549118041992188
2018-07-20,13.255244255065918
2018-07-23,12.971259117126465
2018-07-24,13.163140296936035
2018-07-25,13.754140853881836
2018-07-26,12.932884216308594
2018-07-27,12.886832237243652
2018-07-30,12.810079574584961
2018-07-31,13.255244255065918
2018-08-01,13.393401145935059
2018-08-02,13.23989486694336
2018-08-03,13.700413703918457
2018-08-06,13.12476634979248
2018-08-07,12.526093482971191
2018-08-08,12.449339866638184
2018-08-09,12.28048324584961
2018-08-10,11.681808471679688
2018-08-13,11.605057716369629
2018-08-14,11.57435417175293
2018-08-15,11.727860450744629
2018-08-16,12.633546829223633
2018-08-17,12.418638229370117
2018-08-20,12.142327308654785
2018-08-21,11.344096183776855
2018-08-22,11.86601734161377
2018-08-23,11.482250213623047
2018-08-24,11.244318008422852
2018-08-27,11.981145858764648
2018-08-28,11.950444221496582
2018-08-29,13.009636878967285
2018-08-30,12.157678604125977
2018-08-31,12.142327308654785
2018-09-03,11.781586647033691
2018-09-04,11.466900825500488
2018-09-05,11.758562088012695
2018-09-06,12.318860054016113
2018-09-10,12.19605541229248
2018-09-11,11.367122650146484
2018-09-12,11.904394149780273
2018-09-13,11.697159767150879
2018-09-14,11.290369987487793
2018-09-17,11.750887870788574
2018-09-18,12.25745677947998
2018-09-19,11.681808471679688
2018-09-20,11.804614067077637
2018-09-21,12.165353775024414
2018-09-24,11.81229019165039
2018-09-25,11.689484596252441
2018-09-26,11.628082275390625
2018-09-27,12.096275329589844
2018-09-28,11.904394149780273
2018-10-01,11.397822380065918
2018-10-02,12.702624320983887
2018-10-03,13.531557083129883
2018-10-04,14.199305534362793
2018-10-05,14.391189575195312
2018-10-08,16.885665893554688
2018-10-09,17.50736427307129
2018-10-10,15.895551681518555
2018-10-11,15.135697364807129
2018-10-15,16.079757690429688
2018-10-16,16.901016235351562
2018-10-17,16.27164077758789
2018-10-18,15.84949779510498
2018-10-19,16.716806411743164
2018-10-22,17.44595718383789
2018-10-23,17.054523468017578
2018-10-24,16.286989212036133
2018-10-25,16.916366577148438
2018-10-26,17.898805618286133
2018-10-29,16.90869140625
2018-10-30,17.883453369140625
2018-10-31,18.036962509155273
2018-11-01,18.42072296142578
2018-11-05,18.973344802856445
2018-11-06,18.4591007232666
2018-11-07,17.66854476928711
2018-11-08,17.254079818725586
2018-11-09,18.144412994384766
2018-11-12,18.144412994384766
2018-11-13,17.768321990966797
2018-11-14,17.66086769104004
2018-11-16,19.188255310058594
2018-11-19,18.804487228393555
2018-11-21,18.927297592163086
2018-11-22,18.942644119262695
2018-11-23,18.85821533203125
2018-11-26,18.973344802856445
2018-11-27,19.802278518676758
2018-11-28,19.748550415039062
2018-11-29,19.779254913330078
2018-11-30,18.750761032104492
2018-12-03,18.881240844726562
2018-12-04,18.69703483581543
2018-12-05,18.919618606567383
2018-12-06,18.98102378845215
2018-12-07,19.410837173461914
2018-12-10,19.034748077392578
2018-12-11,19.779254913330078
2018-12-12,19.39548683166504
2018-12-13,19.180580139160156
2018-12-14,18.735410690307617
2018-12-17,18.3976993560791
2018-12-18,19.050098419189453
2018-12-19,18.2672176361084
2018-12-20,17.72994613647461
2018-12-21,17.422937393188477
2018-12-26,17.20802879333496
2018-12-27,18.36699676513672
2018-12-28,18.597257614135742
2019-01-02,18.643306732177734
2019-01-03,23.793434143066406
2019-01-04,23.43269920349121
2019-01-07,22.258377075195312
2019-01-08,23.39432144165039
2019-01-09,23.486421585083008
2019-01-10,23.793434143066406
2019-01-11,23.762733459472656
2019-01-14,23.747385025024414
2019-01-15,23.087308883666992
2019-01-16,23.524799346923828
2019-01-17,23.755062103271484
2019-01-18,24.837276458740234
2019-01-21,24.937055587768555
2019-01-22,24.699121475219727
2019-01-23,25.336170196533203
2019-01-24,26.080673217773438
2019-01-28,26.341638565063477
2019-01-29,28.20673179626465
2019-01-30,28.628877639770508
2019-01-31,28.705629348754883
2019-02-01,28.859132766723633
2019-02-04,28.252788543701172
2019-02-05,28.298837661743164
2019-02-06,27.29337501525879
2019-02-07,27.01706314086914
2019-02-08,27.46990394592285
2019-02-11,27.485258102416992
2019-02-12,27.431529998779297
2019-02-13,28.252788543701172
2019-02-14,28.498394012451172
2019-02-15,27.869020462036133
2019-02-18,27.19359588623047
2019-02-19,27.400827407836914
2019-02-20,26.878904342651367
2019-02-21,28.091602325439453
2019-02-22,29.08172035217285
2019-02-25,28.667251586914062
2019-02-26,28.559799194335938
2019-02-27,30.854717254638672
2019-02-28,28.383268356323242
2019-03-01,27.35477638244629
2019-03-06,27.047761917114258
2019-03-07,25.474327087402344
2019-03-08,26.410717010498047
2019-03-11,27.147541046142578
2019-03-12,26.779130935668945
2019-03-13,27.093812942504883
2019-03-14,26.932632446289062
2019-03-15,27.976476669311523
2019-03-18,28.030202865600586
2019-03-19,28.283491134643555
2019-03-20,27.592710494995117
2019-03-21,27.132190704345703
2019-03-22,25.8887939453125
2019-03-25,26.55654525756836
2019-03-26,27.715511322021484
2019-03-27,25.712261199951172
2019-03-28,27.546655654907227
2019-03-29,28.16068458557129
2019-04-01,28.59050178527832
2019-04-02,27.46223258972168
2019-04-03,27.216623306274414
2019-04-04,27.75389289855957
2019-04-05,27.43920135498047
2019-04-08,26.594921112060547
2019-04-09,25.53572654724121
2019-04-10,26.049976348876953
2019-04-11,25.35919761657715
2019-04-12,24.031370162963867
2019-04-15,24.407461166381836
2019-04-16,24.49956703186035
2019-04-17,24.108123779296875
2019-04-18,24.82960319519043
2019-04-22,25.021482467651367
2019-04-23,25.865768432617188
2019-04-24,24.82960319519043
2019-04-25,25.505027770996094
2019-04-26,25.52037811279297
2019-04-29,25.36687469482422
2019-04-30,25.76782989501953
2019-05-02,25.42898941040039
2019-05-03,25.373825073242188
2019-05-06,25.70479393005371
2019-05-07,25.61811065673828
2019-05-08,25.925432205200195
2019-05-09,25.649629592895508
2019-05-10,24.97982406616211
2019-05-13,23.719013214111328
2019-05-14,25.342304229736328
2019-05-15,25.208345413208008
2019-05-16,24.451860427856445
2019-05-17,24.120895385742188
