Date,THERMAX.NS
2016-08-08,869.1445922851562
2016-08-09,861.0457153320312
2016-08-10,858.3779296875
2016-08-11,864.809326171875
2016-08-12,826.8877563476562
2016-08-16,812.2622680664062
2016-08-17,818.21728515625
2016-08-18,815.8829345703125
2016-08-19,803.3060913085938
2016-08-22,802.6867065429688
2016-08-23,794.206787109375
2016-08-24,797.2556762695312
2016-08-25,800.2093505859375
2016-08-26,790.7766723632812
2016-08-29,784.8217163085938
2016-08-30,798.8278198242188
2016-08-31,797.3509521484375
2016-09-01,790.6337890625
2016-09-02,779.96240234375
2016-09-06,790.4432373046875
2016-09-07,808.070068359375
2016-09-08,819.6941528320312
2016-09-09,810.4996948242188
2016-09-12,780.4864501953125
2016-09-14,784.0117797851562
2016-09-15,785.7745361328125
2016-09-16,851.2794799804688
2016-09-19,852.5657348632812
2016-09-20,842.6090087890625
2016-09-21,843.9429321289062
2016-09-22,843.4190063476562
2016-09-23,818.9795532226562
2016-09-26,809.88037109375
2016-09-27,826.4114379882812
2016-09-28,819.7894287109375
2016-09-29,813.0721435546875
2016-09-30,805.3069458007812
2016-10-03,839.845947265625
2016-10-04,847.6588745117188
2016-10-05,870.6212768554688
2016-10-06,867.9535522460938
2016-10-07,851.1365356445312
2016-10-10,833.3191528320312
2016-10-13,854.8525390625
2016-10-14,859.9500122070312
2016-10-17,839.0359497070312
2016-10-18,839.2266235351562
2016-10-19,835.0343627929688
2016-10-20,823.124267578125
2016-10-21,835.7012939453125
2016-10-24,822.5049438476562
2016-10-25,810.1661376953125
2016-10-26,809.9754638671875
2016-10-27,806.3549194335938
2016-10-28,810.4996948242188
2016-11-01,815.5018920898438
2016-11-02,810.9283447265625
2016-11-03,813.9297485351562
2016-11-04,814.5491333007812
2016-11-07,808.1652221679688
2016-11-08,813.548583984375
2016-11-09,807.87939453125
2016-11-10,829.508056640625
2016-11-11,840.7510986328125
2016-11-15,809.3087158203125
2016-11-16,820.3135375976562
2016-11-17,804.8782348632812
2016-11-18,793.9209594726562
2016-11-21,799.4470825195312
2016-11-22,807.3077392578125
2016-11-23,796.6363525390625
2016-11-24,781.5822143554688
2016-11-25,790.3955078125
2016-11-28,786.0127563476562
2016-11-29,788.96630859375
2016-11-30,793.7303466796875
2016-12-01,790.3479614257812
2016-12-02,790.4432373046875
2016-12-05,789.20458984375
2016-12-06,790.3955078125
2016-12-07,786.2509765625
2016-12-08,790.4432373046875
2016-12-09,784.3453979492188
2016-12-12,787.5371704101562
2016-12-13,789.7285766601562
2016-12-14,784.202392578125
2016-12-15,787.0607299804688
2016-12-16,786.91796875
2016-12-19,773.57861328125
2016-12-20,756.8093872070312
2016-12-21,746.51904296875
2016-12-22,740.1829223632812
2016-12-23,733.4656982421875
2016-12-26,708.8834838867188
2016-12-27,722.55615234375
2016-12-28,713.599853515625
2016-12-29,711.0272827148438
2016-12-30,708.5023193359375
2017-01-02,702.7855224609375
2017-01-03,732.8463745117188
2017-01-04,744.3753051757812
2017-01-05,772.3399658203125
2017-01-06,767.337890625
2017-01-09,765.5751953125
2017-01-10,762.478515625
2017-01-11,784.6311645507812
2017-01-12,796.398193359375
2017-01-13,801.9721069335938
2017-01-16,785.0599975585938
2017-01-17,806.1167602539062
2017-01-18,805.9738159179688
2017-01-19,787.8230590820312
2017-01-20,783.8212890625
2017-01-23,771.7681884765625
2017-01-24,773.1022338867188
2017-01-25,766.09912109375
2017-01-27,761.3351440429688
2017-01-30,753.8080444335938
2017-01-31,768.1953735351562
2017-02-01,770.38671875
2017-02-02,774.1979370117188
2017-02-03,791.3006591796875
2017-02-06,814.16796875
2017-02-07,828.7457275390625
2017-02-08,834.986572265625
2017-02-09,819.2177124023438
2017-02-10,831.4136352539062
2017-02-13,820.2182006835938
2017-02-14,812.119384765625
2017-02-15,803.3060913085938
2017-02-16,807.3077392578125
2017-02-17,809.88037109375
2017-02-20,814.5014038085938
2017-02-21,817.9791259765625
2017-02-22,809.5946044921875
2017-02-23,813.5009765625
2017-02-27,813.2627563476562
2017-02-28,818.9795532226562
2017-03-01,829.3174438476562
2017-03-02,836.415771484375
2017-03-03,834.7007446289062
2017-03-06,825.8396606445312
2017-03-07,829.0792846679688
2017-03-08,826.744873046875
2017-03-09,819.4083862304688
2017-03-10,814.6443481445312
2017-03-14,824.0294189453125
2017-03-15,823.457763671875
2017-03-16,836.4635620117188
2017-03-17,864.0947265625
2017-03-20,870.8595581054688
2017-03-21,871.8124389648438
2017-03-22,872.2410888671875
2017-03-23,867.4295043945312
2017-03-24,868.3345947265625
2017-03-27,857.8062744140625
2017-03-28,863.28466796875
2017-03-29,876.3381958007812
2017-03-30,942.93896484375
2017-03-31,933.6967163085938
2017-04-03,934.8877563476562
2017-04-05,942.2720336914062
2017-04-06,938.6036376953125
2017-04-07,930.3142700195312
2017-04-10,940.0327758789062
2017-04-11,944.3681030273438
2017-04-12,967.7117309570312
2017-04-13,958.040771484375
2017-04-17,947.3694458007812
2017-04-18,945.4161987304688
2017-04-19,948.9892578125
2017-04-20,950.3231201171875
2017-04-21,968.9979248046875
2017-04-24,996.772216796875
2017-04-25,1007.7294311523438
2017-04-26,976.2392578125
2017-04-27,985.2909545898438
2017-04-28,982.8135986328125
2017-05-02,980.7174682617188
2017-05-03,985.1002807617188
2017-05-04,986.2913208007812
2017-05-05,967.044677734375
2017-05-08,980.2411499023438
2017-05-09,963.6622924804688
2017-05-10,995.866943359375
2017-05-11,980.812744140625
2017-05-12,970.2841796875
2017-05-15,981.86083984375
2017-05-16,972.8568725585938
2017-05-17,970.9036254882812
2017-05-18,962.8048706054688
2017-05-19,945.2732543945312
2017-05-22,964.6627807617188
2017-05-23,946.1784057617188
2017-05-24,936.31689453125
2017-05-25,948.7509765625
2017-05-26,967.3782348632812
2017-05-29,953.80078125
2017-05-30,950.4183959960938
2017-05-31,962.28076171875
2017-06-01,940.461669921875
2017-06-02,931.5529174804688
2017-06-05,937.6032104492188
2017-06-06,919.3095092773438
2017-06-07,909.6862182617188
2017-06-08,917.3561401367188
2017-06-09,915.7363891601562
2017-06-12,907.6376342773438
2017-06-13,906.970703125
2017-06-14,915.4028930664062
2017-06-15,918.9283447265625
2017-06-16,921.5961303710938
2017-06-19,909.7813720703125
2017-06-20,914.35498046875
2017-06-21,900.1581420898438
2017-06-22,892.4880981445312
2017-06-23,891.1541748046875
2017-06-27,888.4863891601562
2017-06-28,897.39501953125
2017-06-29,898.2050170898438
2017-06-30,892.202392578125
2017-07-03,889.3915405273438
2017-07-04,890.2490234375
2017-07-05,887.5335083007812
2017-07-06,883.0077514648438
2017-07-07,874.0989990234375
2017-07-10,879.7682495117188
2017-07-11,882.00732421875
2017-07-12,871.7647094726562
2017-07-13,871.8599853515625
2017-07-14,868.6204833984375
2017-07-17,857.2345581054688
2017-07-18,852.4705810546875
2017-07-19,876.8145751953125
2017-07-20,894.0602416992188
2017-07-21,884.8657836914062
2017-07-24,873.4321899414062
2017-07-25,868.6681518554688
2017-07-26,871.621826171875
2017-07-27,866.05908203125
2017-07-28,854.1663208007812
2017-07-31,834.6488037109375
2017-08-01,840.787109375
2017-08-02,840.9308471679688
2017-08-03,871.5737915039062
2017-08-04,867.9293212890625
2017-08-07,869.9432983398438
2017-08-08,860.8800659179688
2017-08-09,842.6572875976562
2017-08-10,826.3047485351562
2017-08-11,829.70947265625
2017-08-14,846.157958984375
2017-08-16,846.397705078125
2017-08-17,839.3964233398438
2017-08-18,861.2636108398438
2017-08-21,849.0352172851562
2017-08-22,843.8560791015625
2017-08-23,831.3878784179688
2017-08-24,842.5133666992188
2017-08-28,860.8800659179688
2017-08-29,854.981689453125
2017-08-30,846.8294067382812
2017-08-31,852.7277221679688
2017-09-01,850.7616577148438
2017-09-04,848.1720581054688
2017-09-05,851.4329833984375
2017-09-06,845.2467651367188
2017-09-07,841.0269165039062
2017-09-08,842.7052612304688
2017-09-11,845.10302734375
2017-09-12,855.4132080078125
2017-09-13,860.975830078125
2017-09-14,914.8768310546875
2017-09-15,916.3633422851562
2017-09-18,908.35498046875
2017-09-19,895.0236206054688
2017-09-20,880.8291015625
2017-09-21,887.4468383789062
2017-09-22,842.945068359375
2017-09-25,811.1990966796875
2017-09-26,840.54736328125
2017-09-27,844.0
2017-09-28,865.7234497070312
2017-09-29,911.855712890625
2017-10-03,896.3663940429688
2017-10-04,867.4017333984375
2017-10-05,886.6795654296875
2017-10-06,896.5582275390625
2017-10-09,886.0081787109375
2017-10-10,880.253662109375
2017-10-11,892.7697143554688
2017-10-12,888.2140502929688
2017-10-13,896.174560546875
2017-10-16,939.5733642578125
2017-10-17,946.6707153320312
2017-10-18,940.0529174804688
2017-10-19,937.7510986328125
2017-10-23,943.8413696289062
2017-10-24,927.8245239257812
2017-10-25,941.6834106445312
2017-10-26,948.39697265625
2017-10-27,945.3759155273438
2017-10-30,954.53515625
2017-10-31,949.6438598632812
2017-11-01,951.9457397460938
2017-11-02,936.50439453125
2017-11-03,921.97412109375
2017-11-06,930.17431640625
2017-11-07,925.8583984375
2017-11-08,932.332275390625
2017-11-09,944.9923095703125
2017-11-10,954.6791381835938
2017-11-13,952.4732055664062
2017-11-14,960.6734619140625
2017-11-15,956.885009765625
2017-11-16,988.5830078125
2017-11-17,982.5886840820312
2017-11-20,979.0880737304688
2017-11-21,993.1867065429688
2017-11-22,999.1809692382812
2017-11-23,998.31787109375
2017-11-24,1007.9086303710938
2017-11-27,1009.3473510742188
2017-11-28,1028.816650390625
2017-11-29,1071.0167236328125
2017-11-30,1068.90673828125
2017-12-01,1056.5826416015625
2017-12-04,1044.162353515625
2017-12-05,1045.9844970703125
2017-12-06,1039.270751953125
2017-12-07,1074.9012451171875
2017-12-08,1117.2449951171875
2017-12-11,1167.5015869140625
2017-12-12,1128.993896484375
2017-12-13,1103.1943359375
2017-12-14,1113.0250244140625
2017-12-15,1136.3309326171875
2017-12-18,1130.144775390625
2017-12-19,1138.6326904296875
2017-12-20,1145.394287109375
2017-12-21,1138.7286376953125
2017-12-22,1175.2220458984375
2017-12-26,1176.804443359375
2017-12-27,1162.178466796875
2017-12-28,1148.607177734375
2017-12-29,1173.6873779296875
2018-01-01,1163.2335205078125
2018-01-02,1160.26025390625
2018-01-03,1187.4984130859375
2018-01-04,1186.8270263671875
2018-01-05,1186.1556396484375
2018-01-08,1198.1441650390625
2018-01-09,1270.7474365234375
2018-01-10,1268.10986328125
2018-01-11,1244.9481201171875
2018-01-12,1238.857666015625
2018-01-15,1239.2413330078125
2018-01-16,1250.989990234375
2018-01-17,1280.9619140625
2018-01-18,1235.3092041015625
2018-01-19,1240.48828125
2018-01-22,1236.7479248046875
2018-01-23,1233.534912109375
2018-01-24,1233.151123046875
2018-01-25,1219.86767578125
2018-01-29,1199.0555419921875
2018-01-30,1170.1866455078125
2018-01-31,1187.8341064453125
2018-02-01,1231.5687255859375
2018-02-02,1170.9539794921875
2018-02-05,1146.20947265625
2018-02-06,1105.639892578125
2018-02-07,1127.795166015625
2018-02-08,1148.7991943359375
2018-02-09,1135.22802734375
2018-02-12,1132.734375
2018-02-14,1148.7991943359375
2018-02-15,1123.766845703125
2018-02-16,1100.892578125
2018-02-19,1132.4466552734375
2018-02-20,1106.263427734375
2018-02-21,1100.5086669921875
2018-02-22,1105.496337890625
2018-02-23,1106.3115234375
2018-02-26,1119.7386474609375
2018-02-27,1121.512939453125
2018-02-28,1107.3184814453125
2018-03-01,1167.8848876953125
2018-03-05,1139.8795166015625
2018-03-06,1130.816162109375
2018-03-07,1120.31396484375
2018-03-08,1117.3409423828125
2018-03-09,1109.572509765625
2018-03-12,1116.669677734375
2018-03-13,1112.0657958984375
2018-03-14,1114.3199462890625
2018-03-15,1130.9599609375
2018-03-16,1107.798095703125
2018-03-19,1111.298583984375
2018-03-20,1128.6580810546875
2018-03-21,1106.742919921875
2018-03-22,1115.23095703125
2018-03-23,1115.1827392578125
2018-03-26,1108.6134033203125
2018-03-27,1093.8431396484375
2018-03-28,1088.1844482421875
2018-04-02,1076.4837646484375
2018-04-03,1091.493408203125
2018-04-04,1074.9012451171875
2018-04-05,1068.9547119140625
2018-04-06,1052.0745849609375
2018-04-09,1031.1666259765625
2018-04-10,1072.88720703125
2018-04-11,1088.42431640625
2018-04-12,1077.3946533203125
2018-04-13,1074.9012451171875
2018-04-16,1074.0859375
2018-04-17,1092.931884765625
2018-04-18,1080.9912109375
2018-04-19,1084.252197265625
2018-04-20,1078.4498291015625
2018-04-23,1084.77978515625
2018-04-24,1105.1124267578125
2018-04-25,1095.66552734375
2018-04-26,1086.0264892578125
2018-04-27,1094.034912109375
2018-04-30,1091.1097412109375
2018-05-02,1074.1337890625
2018-05-03,1091.6373291015625
2018-05-04,1081.8065185546875
2018-05-07,1074.1817626953125
2018-05-08,1095.7613525390625
2018-05-09,1084.9234619140625
2018-05-10,1086.8895263671875
2018-05-11,1126.1646728515625
2018-05-14,1131.2958984375
2018-05-15,1121.4652099609375
2018-05-16,1133.7413330078125
2018-05-17,1131.775390625
2018-05-18,1114.607666015625
2018-05-21,1100.3651123046875
2018-05-22,1106.551025390625
2018-05-23,1091.1097412109375
2018-05-24,1083.5809326171875
2018-05-25,1074.6131591796875
2018-05-28,1076.7235107421875
2018-05-29,1068.619140625
2018-05-30,1074.0859375
2018-05-31,1064.9747314453125
2018-06-01,1064.73486328125
2018-06-04,1052.2186279296875
2018-06-05,1037.832275390625
2018-06-06,1081.1351318359375
2018-06-07,1114.176025390625
2018-06-08,1109.668212890625
2018-06-11,1092.97998046875
2018-06-12,1086.506103515625
2018-06-13,1084.30029296875
2018-06-14,1093.5555419921875
2018-06-15,1083.2452392578125
2018-06-18,1079.025390625
2018-06-19,1066.5091552734375
2018-06-20,1064.3031005859375
2018-06-21,1050.3001708984375
2018-06-22,1035.5782470703125
2018-06-25,1012.9440307617188
2018-06-26,1009.9227905273438
2018-06-27,1006.8536376953125
2018-06-28,995.4884033203125
2018-06-29,999.7083740234375
2018-07-02,1002.7294921875
2018-07-03,1000.955322265625
2018-07-04,989.5900268554688
2018-07-05,986.2811279296875
2018-07-06,979.3756713867188
2018-07-09,973.6691284179688
2018-07-10,981.006103515625
2018-07-11,997.5025024414062
2018-07-12,1002.3460083007812
2018-07-13,997.7421875
2018-07-16,981.1500244140625
2018-07-17,986.3291015625
2018-07-18,991.1245727539062
2018-07-19,979.7593383789062
2018-07-20,998.6055297851562
2018-07-23,1014.3826293945312
2018-07-24,1021.2400512695312
2018-07-25,1071.83203125
2018-07-26,1072.748046875
2018-07-27,1095.69775390625
2018-07-30,1123.7579345703125
2018-07-31,1130.941650390625
2018-08-01,1155.964599609375
2018-08-02,1126.5062255859375
2018-08-03,1108.9080810546875
2018-08-06,1131.5201416015625
2018-08-07,1114.5975341796875
2018-08-08,1102.6885986328125
2018-08-09,1065.0821533203125
2018-08-10,1042.084228515625
2018-08-13,1019.616943359375
2018-08-14,998.0173950195312
2018-08-16,981.7694702148438
2018-08-17,973.814208984375
2018-08-20,940.3059692382812
2018-08-21,955.1073608398438
2018-08-23,954.7217407226562
2018-08-24,953.8056640625
2018-08-27,979.1659545898438
2018-08-28,977.67138671875
2018-08-29,983.8425903320312
2018-08-30,974.1517333984375
2018-08-31,993.6298828125
2018-09-03,978.8766479492188
2018-09-04,982.2033081054688
2018-09-05,950.189697265625
2018-09-06,954.5770874023438
2018-09-07,962.435791015625
2018-09-10,945.0308837890625
2018-09-11,942.0415649414062
2018-09-12,939.8720092773438
2018-09-14,958.7716064453125
2018-09-17,944.9826049804688
2018-09-18,942.6201171875
2018-09-19,926.42041015625
2018-09-21,907.0867919921875
2018-09-24,887.6568603515625
2018-09-25,891.2246704101562
2018-09-26,916.4402465820312
2018-09-27,931.5792846679688
2018-09-28,912.8724975585938
2018-10-01,912.3421630859375
2018-10-03,901.2530517578125
2018-10-04,887.705078125
2018-10-05,888.0907592773438
2018-10-08,859.6448364257812
2018-10-09,858.1985473632812
2018-10-10,862.2484130859375
2018-10-11,885.390869140625
2018-10-12,898.31201171875
2018-10-15,925.8419189453125
2018-10-16,940.4022827148438
2018-10-17,942.8611450195312
2018-10-19,947.8271484375
2018-10-22,943.295166015625
2018-10-23,926.9025268554688
2018-10-24,935.3399047851562
2018-10-25,936.0631713867188
2018-10-26,965.2322387695312
2018-10-29,963.9786987304688
2018-10-30,955.6377563476562
2018-10-31,963.8822021484375
2018-11-01,978.6837158203125
2018-11-02,994.787109375
2018-11-05,993.7263793945312
2018-11-06,998.0173950195312
2018-11-07,991.5567626953125
2018-11-09,1017.4954833984375
2018-11-12,996.5709228515625
2018-11-13,1007.6116943359375
2018-11-14,995.3174438476562
2018-11-15,980.708740234375
2018-11-16,964.1715698242188
2018-11-19,956.119873046875
2018-11-20,947.2485961914062
2018-11-21,944.88623046875
2018-11-22,930.5668334960938
2018-11-26,952.06982421875
2018-11-27,959.6394653320312
2018-11-28,987.5549926757812
2018-11-29,1005.6832885742188
2018-11-30,1004.0440673828125
2018-12-03,988.0853881835938
2018-12-04,1064.7445068359375
2018-12-05,1081.95703125
2018-12-06,1080.3175048828125
2018-12-07,1064.310791015625
2018-12-10,1075.882080078125
2018-12-11,1076.3641357421875
2018-12-12,1075.7373046875
2018-12-13,1080.9443359375
2018-12-14,1063.25
2018-12-17,1060.3089599609375
2018-12-18,1070.2891845703125
2018-12-19,1092.4674072265625
2018-12-20,1077.3284912109375
2018-12-21,1060.791259765625
2018-12-24,1064.021484375
2018-12-26,1043.7718505859375
2018-12-27,1039.1915283203125
2018-12-28,1040.2042236328125
2018-12-31,1080.22119140625
2019-01-01,1090.2977294921875
2019-01-02,1100.7601318359375
2019-01-03,1095.7940673828125
2019-01-04,1099.5546875
2019-01-07,1104.18310546875
2019-01-08,1110.8367919921875
2019-01-09,1097.3367919921875
2019-01-10,1103.8939208984375
2019-01-11,1108.8116455078125
2019-01-14,1093.528076171875
2019-01-15,1081.3302001953125
2019-01-16,1056.7413330078125
2019-01-17,1040.6861572265625
2019-01-18,1041.8916015625
2019-01-21,1031.5257568359375
2019-01-22,1058.7178955078125
2019-01-23,1051.823486328125
2019-01-24,1075.110595703125
2019-01-25,1090.1531982421875
2019-01-28,1077.5694580078125
2019-01-29,1071.1090087890625
2019-01-30,1071.4462890625
2019-01-31,1056.40380859375
2019-02-01,1056.5966796875
2019-02-04,1053.6072998046875
2019-02-05,1040.7342529296875
2019-02-06,1039.046875
2019-02-07,1055.5360107421875
2019-02-08,1047.677001953125
2019-02-11,1031.911376953125
2019-02-12,1023.6666870117188
2019-02-14,978.9248657226562
2019-02-15,961.2305908203125
2019-02-18,931.9650268554688
2019-02-19,937.509521484375
2019-02-20,930.3739624023438
2019-02-21,927.9150390625
2019-02-22,925.6972045898438
2019-02-25,928.9757690429688
2019-02-26,946.1397094726562
2019-02-27,946.2843627929688
2019-02-28,953.6128540039062
2019-03-01,958.916259765625
2019-03-05,978.1051635742188
2019-03-06,960.5556030273438
2019-03-07,939.727294921875
2019-03-08,930.4222412109375
2019-03-11,991.0746459960938
2019-03-12,1008.1903686523438
2019-03-13,1013.8794555664062
2019-03-14,991.6049194335938
2019-03-15,987.8443603515625
2019-03-18,953.3235473632812
2019-03-19,956.0716552734375
2019-03-20,943.4879760742188
2019-03-22,956.2644653320312
2019-03-25,953.08251953125
2019-03-26,955.1073608398438
2019-03-27,952.50390625
2019-03-28,951.2503662109375
2019-04-01,920.6348876953125
2019-04-02,907.8583374023438
2019-04-03,916.1026611328125
2019-04-04,927.5293579101562
2019-04-05,925.6490478515625
2019-04-08,938.1846313476562
2019-04-09,940.7398071289062
2019-04-10,943.2469482421875
2019-04-11,948.2128295898438
2019-04-12,948.309326171875
2019-04-15,948.4539794921875
2019-04-16,952.552001953125
2019-04-18,945.0790405273438
2019-04-22,934.9541625976562
2019-04-23,943.19873046875
2019-04-24,940.8843383789062
2019-04-25,937.9434814453125
2019-04-26,936.111328125
2019-04-30,939.8238525390625
2019-05-02,950.5753784179688
2019-05-03,934.3756713867188
2019-05-06,932.7364501953125
2019-05-07,920.0563354492188
2019-05-08,914.8974609375
2019-05-09,918.3206176757812
2019-05-10,917.88671875
2019-05-13,910.0760498046875
2019-05-14,917.1151733398438
2019-05-15,916.1510009765625
2019-05-16,928.4454345703125
2019-05-17,914.7528686523438
2019-05-20,962.58056640625
2019-05-21,950.0450439453125
2019-05-22,929.7953491210938
2019-05-23,953.1307373046875
2019-05-24,969.137451171875
2019-05-27,1007.9011840820312
2019-05-28,961.6644287109375
2019-05-29,970.7285766601562
2019-05-30,965.0875244140625
2019-05-31,983.5532836914062
2019-06-03,972.319580078125
2019-06-04,980.2747802734375
2019-06-06,984.1318969726562
2019-06-07,996.3298950195312
2019-06-10,1031.04345703125
2019-06-11,1100.374267578125
2019-06-12,1076.89453125
2019-06-13,1048.352294921875
2019-06-14,1044.205810546875
2019-06-17,1012.4331665039062
