Date,SRF.NS
2016-07-07,253.7653350830078
2016-07-08,250.82579040527344
2016-07-11,252.118408203125
2016-07-12,259.1850280761719
2016-07-13,256.4752502441406
2016-07-14,263.149169921875
2016-07-15,256.1112976074219
2016-07-18,256.5709228515625
2016-07-19,255.36448669433594
2016-07-20,258.6966857910156
2016-07-21,261.3489685058594
2016-07-22,266.74951171875
2016-07-25,266.30902099609375
2016-07-26,266.3952331542969
2016-07-27,270.3401794433594
2016-07-28,273.09796142578125
2016-07-29,280.7102355957031
2016-08-01,289.72076416015625
2016-08-02,286.1108093261719
2016-08-03,282.6349792480469
2016-08-04,287.891845703125
2016-08-05,293.3593444824219
2016-08-08,294.7381286621094
2016-08-09,302.752685546875
2016-08-10,299.04705810546875
2016-08-11,298.5108337402344
2016-08-12,303.3081359863281
2016-08-16,304.3653564453125
2016-08-17,309.71917724609375
2016-08-18,311.5838317871094
2016-08-19,310.03631591796875
2016-08-22,312.1509094238281
2016-08-23,318.9752502441406
2016-08-24,323.2139892578125
2016-08-25,322.80072021484375
2016-08-26,321.926025390625
2016-08-29,321.1571044921875
2016-08-30,324.21368408203125
2016-08-31,330.9323425292969
2016-09-01,329.4232177734375
2016-09-02,327.7603454589844
2016-09-06,330.163330078125
2016-09-07,333.33514404296875
2016-09-08,332.6431884765625
2016-09-09,330.3075256347656
2016-09-12,312.42962646484375
2016-09-14,317.7641906738281
2016-09-15,315.3228454589844
2016-09-16,312.36236572265625
2016-09-19,314.5345764160156
2016-09-20,312.6603698730469
2016-09-21,309.3827209472656
2016-09-22,312.2277526855469
2016-09-23,343.68707275390625
2016-09-26,343.63897705078125
2016-09-27,339.58282470703125
2016-09-28,345.167236328125
2016-09-29,336.94915771484375
2016-09-30,341.7358703613281
2016-10-03,366.8609313964844
2016-10-04,358.8832702636719
2016-10-05,369.9462890625
2016-10-06,363.4103088378906
2016-10-07,364.0735778808594
2016-10-10,364.5349426269531
2016-10-13,360.67095947265625
2016-10-14,359.498291015625
2016-10-17,353.6640930175781
2016-10-18,359.5752868652344
2016-10-19,359.48883056640625
2016-10-20,370.0231628417969
2016-10-21,367.86053466796875
2016-10-24,361.958984375
2016-10-25,360.478759765625
2016-10-26,355.201904296875
2016-10-27,347.8970031738281
2016-10-28,350.0499572753906
2016-11-01,348.63702392578125
2016-11-02,333.5755615234375
2016-11-03,334.1329650878906
2016-11-04,327.4527893066406
2016-11-07,330.45159912109375
2016-11-08,335.23834228515625
2016-11-09,328.0487365722656
2016-11-10,336.6416015625
2016-11-11,324.9825439453125
2016-11-15,310.6514587402344
2016-11-16,293.1196594238281
2016-11-17,281.2491149902344
2016-11-18,274.15576171875
2016-11-21,275.8666687011719
2016-11-22,276.3567199707031
2016-11-23,281.5279235839844
2016-11-24,279.12493896484375
2016-11-25,294.10968017578125
2016-11-28,293.82135009765625
2016-11-29,296.64715576171875
2016-11-30,302.7602844238281
2016-12-01,304.2597351074219
2016-12-02,293.83099365234375
2016-12-05,295.090087890625
2016-12-06,293.17730712890625
2016-12-07,291.02435302734375
2016-12-08,296.08013916015625
2016-12-09,295.0228576660156
2016-12-12,291.8798522949219
2016-12-13,293.06207275390625
2016-12-14,293.3695373535156
2016-12-15,290.1303405761719
2016-12-16,289.784423828125
2016-12-19,289.9670104980469
2016-12-20,284.68060302734375
2016-12-21,285.3918762207031
2016-12-22,285.4494934082031
2016-12-23,287.1892395019531
2016-12-26,280.5379333496094
2016-12-27,290.4668273925781
2016-12-28,288.880859375
2016-12-29,293.82135009765625
2016-12-30,297.2815246582031
2017-01-02,299.5787353515625
2017-01-03,298.00244140625
2017-01-04,297.85833740234375
2017-01-05,304.5960998535156
2017-01-06,300.8955993652344
2017-01-09,301.91436767578125
2017-01-10,302.96209716796875
2017-01-11,317.5815734863281
2017-01-12,314.2463073730469
2017-01-13,311.4684753417969
2017-01-16,312.24700927734375
2017-01-17,318.3312683105469
2017-01-18,318.3697204589844
2017-01-19,320.8111267089844
2017-01-20,316.0916748046875
2017-01-23,317.79302978515625
2017-01-24,320.0710144042969
2017-01-25,328.6639099121094
2017-01-27,328.1257019042969
2017-01-30,325.069091796875
2017-01-31,329.7404479980469
2017-02-01,326.8664855957031
2017-02-02,327.46246337890625
2017-02-03,326.4147644042969
2017-02-06,332.7392272949219
2017-02-07,336.71856689453125
2017-02-08,338.09295654296875
2017-02-09,335.1422119140625
2017-02-10,336.8050842285156
2017-02-13,307.7103271484375
2017-02-14,304.47113037109375
2017-02-15,293.97515869140625
2017-02-16,296.5413818359375
2017-02-17,307.0399169921875
2017-02-20,308.84429931640625
2017-02-21,309.7995300292969
2017-02-22,303.56610107421875
2017-02-23,299.5520324707031
2017-02-27,299.5520324707031
2017-02-28,300.3143615722656
2017-03-01,299.12750244140625
2017-03-02,303.6240539550781
2017-03-03,303.6722412109375
2017-03-06,305.1485900878906
2017-03-07,306.62493896484375
2017-03-08,302.4757995605469
2017-03-09,304.1837158203125
2017-03-10,302.022216796875
2017-03-14,303.2862854003906
2017-03-15,302.3792724609375
2017-03-16,312.90667724609375
2017-03-17,311.6907958984375
2017-03-20,311.9127502441406
2017-03-21,309.1916809082031
2017-03-22,305.4862976074219
2017-03-23,306.9916687011719
2017-03-24,307.06878662109375
2017-03-27,309.1434326171875
2017-03-28,308.4969177246094
2017-03-29,308.9118957519531
2017-03-30,309.5679931640625
2017-03-31,314.01629638671875
2017-04-03,320.7514343261719
2017-04-05,318.99530029296875
2017-04-06,317.9918212890625
2017-04-07,315.9364929199219
2017-04-10,315.0873718261719
2017-04-11,316.1488342285156
2017-04-12,317.83746337890625
2017-04-13,326.7919921875
2017-04-17,328.9437561035156
2017-04-18,318.2909240722656
2017-04-19,323.4726257324219
2017-04-20,330.2174072265625
2017-04-21,328.0076904296875
2017-04-24,330.8639831542969
2017-04-25,334.4245300292969
2017-04-26,337.52191162109375
2017-04-27,346.20623779296875
2017-04-28,341.85443115234375
2017-05-02,341.31414794921875
2017-05-03,342.1921691894531
2017-05-04,337.5508728027344
2017-05-05,339.1236877441406
2017-05-08,335.6692810058594
2017-05-09,339.96319580078125
2017-05-10,343.456298828125
2017-05-11,342.925537109375
2017-05-12,340.966796875
2017-05-15,347.7984313964844
2017-05-16,355.35369873046875
2017-05-17,353.5107727050781
2017-05-18,343.0896301269531
2017-05-19,335.5341491699219
2017-05-22,329.445556640625
2017-05-23,311.0732421875
2017-05-24,306.5284423828125
2017-05-25,312.0671081542969
2017-05-26,320.60675048828125
2017-05-29,310.4942626953125
2017-05-30,314.58563232421875
2017-05-31,315.3382873535156
2017-06-01,314.1224060058594
2017-06-02,317.2101135253906
2017-06-05,320.5777893066406
2017-06-06,314.4698181152344
2017-06-07,316.5058288574219
2017-06-08,325.8367004394531
2017-06-09,322.8164367675781
2017-06-12,315.714599609375
2017-06-13,318.99530029296875
2017-06-14,314.9136047363281
2017-06-15,313.263671875
2017-06-16,314.904052734375
2017-06-19,315.1549072265625
2017-06-20,314.3443298339844
2017-06-21,315.0873718261719
2017-06-22,313.6882629394531
2017-06-23,307.16534423828125
2017-06-27,296.7054748535156
2017-06-28,292.3633117675781
2017-06-29,296.068603515625
2017-06-30,297.32305908203125
2017-07-03,304.95562744140625
2017-07-04,299.6003112792969
2017-07-05,302.0029296875
2017-07-06,297.05291748046875
2017-07-07,296.0782775878906
2017-07-10,298.5195617675781
2017-07-11,299.9187316894531
2017-07-12,300.3336181640625
2017-07-13,300.64239501953125
2017-07-14,299.330078125
2017-07-17,297.4195861816406
2017-07-18,293.85894775390625
2017-07-19,294.9010925292969
2017-07-20,289.9220275878906
2017-07-21,291.7071838378906
2017-07-24,289.65185546875
2017-07-25,292.6142578125
2017-07-26,300.76776123046875
2017-07-27,298.50030517578125
2017-07-28,297.3133544921875
2017-07-31,293.0966796875
2017-08-01,292.10272216796875
2017-08-02,296.5028076171875
2017-08-03,290.98345947265625
2017-08-04,292.5756530761719
2017-08-07,297.9598693847656
2017-08-08,298.5195617675781
2017-08-09,277.02099609375
2017-08-10,284.3447570800781
2017-08-11,285.5798645019531
2017-08-14,283.0517883300781
2017-08-16,287.67340087890625
2017-08-17,288.8553466796875
2017-08-18,288.5163269042969
2017-08-21,286.8982238769531
2017-08-22,283.0033264160156
2017-08-23,283.64276123046875
2017-08-24,281.23992919921875
2017-08-28,285.115478515625
2017-08-29,283.7299499511719
2017-08-30,286.20068359375
2017-08-31,297.1103820800781
2017-09-01,294.5816345214844
2017-09-04,291.41326904296875
2017-09-05,297.2460632324219
2017-09-06,302.7590026855469
2017-09-07,300.4530029296875
2017-09-08,299.2903747558594
2017-09-11,300.4046936035156
2017-09-12,309.0568542480469
2017-09-13,303.2628479003906
2017-09-14,303.3985595703125
2017-09-15,306.6055603027344
2017-09-18,316.6432800292969
2017-09-19,313.20367431640625
2017-09-20,310.5101013183594
2017-09-21,310.277587890625
2017-09-22,297.8660888671875
2017-09-25,297.3332214355469
2017-09-26,297.6626892089844
2017-09-27,294.9691467285156
2017-09-28,297.58514404296875
2017-09-29,298.6316223144531
2017-10-03,303.92169189453125
2017-10-04,299.0578918457031
2017-10-05,301.65447998046875
2017-10-06,305.7529296875
2017-10-09,337.9297790527344
2017-10-10,333.0271911621094
2017-10-11,334.23822021484375
2017-10-12,340.991455078125
2017-10-13,334.58709716796875
2017-10-16,333.9282531738281
2017-10-17,332.3683166503906
2017-10-18,324.5784912109375
2017-10-19,320.49945068359375
2017-10-23,325.7895812988281
2017-10-24,321.7396240234375
2017-10-25,317.95123291015625
2017-10-26,318.26129150390625
2017-10-27,319.93743896484375
2017-10-30,330.83740234375
2017-10-31,327.3010559082031
2017-11-01,328.74468994140625
2017-11-02,337.6778564453125
2017-11-03,331.3509826660156
2017-11-06,324.0552673339844
2017-11-07,323.3963623046875
2017-11-08,321.40045166015625
2017-11-09,317.1470642089844
2017-11-10,335.7982177734375
2017-11-13,339.1506042480469
2017-11-14,332.34893798828125
2017-11-15,330.6630554199219
2017-11-16,337.5809631347656
2017-11-17,343.578369140625
2017-11-20,340.63299560546875
2017-11-21,341.44683837890625
2017-11-22,345.002685546875
2017-11-23,361.4737548828125
2017-11-24,358.1117858886719
2017-11-27,359.8655090332031
2017-11-28,363.66351318359375
2017-11-29,360.09796142578125
2017-11-30,354.8853454589844
2017-12-01,354.6528015136719
2017-12-04,347.2020263671875
2017-12-05,354.4299011230469
2017-12-06,344.78955078125
2017-12-07,350.3412170410156
2017-12-08,353.6839599609375
2017-12-11,356.6099853515625
2017-12-12,358.9159851074219
2017-12-13,350.4381408691406
2017-12-14,352.0465087890625
2017-12-15,363.1499938964844
2017-12-18,365.73687744140625
2017-12-19,373.362060546875
2017-12-20,371.4824523925781
2017-12-21,377.2473449707031
2017-12-22,379.223876953125
2017-12-26,378.0128479003906
2017-12-27,377.6349182128906
2017-12-28,377.8190002441406
2017-12-29,383.913330078125
2018-01-01,381.2004089355469
2018-01-02,376.9954528808594
2018-01-03,372.3253479003906
2018-01-04,374.8445129394531
2018-01-05,378.7684631347656
2018-01-08,378.4972229003906
2018-01-09,378.9041442871094
2018-01-10,375.890869140625
2018-01-11,375.38714599609375
2018-01-12,389.1356201171875
2018-01-15,389.6685485839844
2018-01-16,379.64044189453125
2018-01-17,378.1580810546875
2018-01-18,372.257568359375
2018-01-19,370.07757568359375
2018-01-22,377.9062805175781
2018-01-23,378.3034973144531
2018-01-24,367.84912109375
2018-01-25,356.4840393066406
2018-01-29,355.4666748046875
2018-01-30,347.8124694824219
2018-01-31,345.5936584472656
2018-02-01,350.0215148925781
2018-02-02,348.3550720214844
2018-02-05,343.9659729003906
2018-02-06,335.3040771484375
2018-02-07,344.1888122558594
2018-02-08,357.1719665527344
2018-02-09,363.34381103515625
2018-02-12,366.9092712402344
2018-02-14,369.7481689453125
2018-02-15,369.3496398925781
2018-02-16,362.3321838378906
2018-02-19,367.9306335449219
2018-02-20,367.06561279296875
2018-02-21,365.1994323730469
2018-02-22,369.2330017089844
2018-02-23,373.6164245605469
2018-02-26,374.43292236328125
2018-02-27,369.9814453125
2018-02-28,369.096923828125
2018-03-01,367.91119384765625
2018-03-05,365.7534484863281
2018-03-06,360.9034118652344
2018-03-07,350.9895324707031
2018-03-08,359.4843444824219
2018-03-09,360.2716979980469
2018-03-12,363.30413818359375
2018-03-13,362.81817626953125
2018-03-14,363.3138122558594
2018-03-15,365.0147399902344
2018-03-16,364.0427551269531
2018-03-19,364.5676574707031
2018-03-20,372.1488952636719
2018-03-21,378.41796875
2018-03-22,377.52374267578125
2018-03-23,372.6640319824219
2018-03-26,374.3357849121094
2018-03-27,388.0498962402344
2018-03-28,380.0604248046875
2018-04-02,386.47540283203125
2018-04-03,390.2659606933594
2018-04-04,388.8468933105469
2018-04-05,394.48419189453125
2018-04-06,396.9626770019531
2018-04-09,398.0026550292969
2018-04-10,396.98211669921875
2018-04-11,400.4519958496094
2018-04-12,402.425048828125
2018-04-13,405.9628601074219
2018-04-16,415.5755310058594
2018-04-17,418.55938720703125
2018-04-18,420.44488525390625
2018-04-19,424.6144714355469
2018-04-20,431.30157470703125
2018-04-23,430.2421875
2018-04-24,428.82305908203125
2018-04-25,421.8736572265625
2018-04-26,450.7502136230469
2018-04-27,462.7537536621094
2018-04-30,465.0670471191406
2018-05-02,456.7568664550781
2018-05-03,446.7360534667969
2018-05-04,450.0504455566406
2018-05-07,450.0795593261719
2018-05-08,466.9234313964844
2018-05-09,453.8118896484375
2018-05-10,434.4506530761719
2018-05-11,436.7347412109375
2018-05-14,431.3210144042969
2018-05-15,434.62567138671875
2018-05-16,438.48431396484375
2018-05-17,433.02178955078125
2018-05-18,374.08306884765625
2018-05-21,364.9759216308594
2018-05-22,368.5721435546875
2018-05-23,350.8826599121094
2018-05-24,348.65692138671875
2018-05-25,362.63348388671875
2018-05-28,374.59814453125
2018-05-29,374.4037780761719
2018-05-30,368.2999572753906
2018-05-31,375.59930419921875
2018-06-01,363.4207458496094
2018-06-04,367.28912353515625
2018-06-05,364.9759216308594
2018-06-06,367.97918701171875
2018-06-07,368.6692810058594
2018-06-08,367.3474426269531
2018-06-11,363.5082702636719
2018-06-12,362.6431579589844
2018-06-13,357.36553955078125
2018-06-14,365.4813537597656
2018-06-15,369.88421630859375
2018-06-18,364.02337646484375
2018-06-19,359.40655517578125
2018-06-20,354.38165283203125
2018-06-21,346.5867004394531
2018-06-22,324.9025573730469
2018-06-25,322.6961975097656
2018-06-26,327.1379699707031
2018-06-27,321.39373779296875
2018-06-28,319.2068786621094
2018-06-29,329.8010559082031
2018-07-02,320.7717590332031
2018-07-03,322.880859375
2018-07-04,320.8494873046875
2018-07-05,316.4659423828125
2018-07-06,319.4595642089844
2018-07-09,335.691162109375
2018-07-10,338.908203125
2018-07-11,329.1790466308594
2018-07-12,326.3409423828125
2018-07-13,320.8301086425781
2018-07-16,308.0101013183594
2018-07-17,319.9941711425781
2018-07-18,311.36334228515625
2018-07-19,305.2983093261719
2018-07-20,303.8890075683594
2018-07-23,304.734619140625
2018-07-24,318.8667297363281
2018-07-25,324.2027282714844
2018-07-26,319.7317810058594
2018-07-27,327.38092041015625
2018-07-30,334.40814208984375
2018-07-31,336.5367126464844
2018-08-01,336.16729736328125
2018-08-02,329.295654296875
2018-08-03,338.7527160644531
2018-08-06,348.40423583984375
2018-08-07,355.2466735839844
2018-08-08,360.26190185546875
2018-08-09,368.8247985839844
2018-08-10,370.1368713378906
2018-08-13,365.42303466796875
2018-08-14,377.1334228515625
2018-08-16,382.4476013183594
2018-08-17,388.2004089355469
2018-08-20,383.9881286621094
2018-08-21,382.87652587890625
2018-08-23,381.31640625
2018-08-24,384.7974548339844
2018-08-27,384.6218566894531
2018-08-28,380.1073913574219
2018-08-29,400.3788757324219
2018-08-30,397.9314880371094
2018-08-31,394.3919982910156
2018-09-03,390.5892333984375
2018-09-04,379.57110595703125
2018-09-05,375.4173278808594
2018-09-06,387.7225646972656
2018-09-07,393.0854797363281
2018-09-10,380.8581848144531
2018-09-11,378.6545104980469
2018-09-12,387.7420959472656
2018-09-14,391.6325988769531
2018-09-17,394.9283142089844
2018-09-18,388.60015869140625
2018-09-19,386.62078857421875
2018-09-21,376.8311767578125
2018-09-24,371.4586486816406
2018-09-25,370.46405029296875
2018-09-26,368.3578796386719
2018-09-27,352.88372802734375
2018-09-28,333.6847839355469
2018-10-01,334.6890869140625
2018-10-03,343.8254699707031
2018-10-04,341.09521484375
2018-10-05,331.5396728515625
2018-10-08,324.25592041015625
2018-10-09,331.3641662597656
2018-10-10,352.6400146484375
2018-10-11,336.79522705078125
2018-10-12,345.7755126953125
2018-10-15,343.6694641113281
2018-10-16,346.341064453125
2018-10-17,342.0800476074219
2018-10-19,336.10296630859375
2018-10-22,332.31976318359375
2018-10-23,333.197265625
2018-10-24,334.81585693359375
2018-10-25,339.4377136230469
2018-10-26,349.37353515625
2018-10-29,361.72747802734375
2018-10-30,365.374267578125
2018-10-31,376.56787109375
2018-11-01,381.8819580078125
2018-11-02,381.9892272949219
2018-11-05,388.2491455078125
2018-11-06,391.2523498535156
2018-11-07,390.5697937011719
2018-11-09,405.9172058105469
2018-11-12,396.361572265625
2018-11-13,403.97686767578125
2018-11-14,398.62371826171875
2018-11-15,400.7981262207031
2018-11-16,397.8730163574219
2018-11-19,408.3743591308594
2018-11-20,405.9172058105469
2018-11-21,412.4402770996094
2018-11-22,405.3321838378906
2018-11-26,404.0646057128906
2018-11-27,411.9722900390625
2018-11-28,411.611572265625
2018-11-29,419.72406005859375
2018-11-30,422.0934753417969
2018-12-03,418.1639099121094
2018-12-04,423.1172180175781
2018-12-05,412.3428649902344
2018-12-06,409.56396484375
2018-12-07,412.6256103515625
2018-12-10,401.07110595703125
2018-12-11,415.6677551269531
2018-12-12,420.71856689453125
2018-12-13,426.0911865234375
2018-12-14,428.723876953125
2018-12-17,430.9079895019531
2018-12-18,432.9946594238281
2018-12-19,437.275146484375
2018-12-20,440.56103515625
2018-12-21,419.1488037109375
2018-12-24,384.6316833496094
2018-12-26,383.6468200683594
2018-12-27,390.1505432128906
2018-12-28,390.3552551269531
2018-12-31,389.9554748535156
2019-01-01,387.8785705566406
2019-01-02,388.4928894042969
2019-01-03,385.37274169921875
2019-01-04,388.6879577636719
2019-01-07,389.6044921875
2019-01-08,394.9574890136719
2019-01-09,397.1904602050781
2019-01-10,399.7743835449219
2019-01-11,399.07232666015625
2019-01-14,395.18182373046875
2019-01-15,403.967041015625
2019-01-16,398.0581970214844
2019-01-17,399.9498291015625
2019-01-18,403.8988037109375
2019-01-21,397.0149230957031
2019-01-22,404.2986755371094
2019-01-23,401.63665771484375
2019-01-24,408.5303649902344
2019-01-25,404.9128723144531
2019-01-28,391.593505859375
2019-01-29,395.0648193359375
2019-01-30,396.88818359375
2019-01-31,392.2371520996094
2019-02-01,383.4811096191406
2019-02-04,383.7930603027344
2019-02-05,394.5675354003906
2019-02-06,433.56011962890625
2019-02-07,434.0964050292969
2019-02-08,432.5850524902344
2019-02-11,431.9593811035156
2019-02-12,429.50531005859375
2019-02-14,439.22369384765625
2019-02-15,430.46343994140625
2019-02-18,426.894775390625
2019-02-19,426.4450988769531
2019-02-20,431.8713684082031
2019-02-21,431.2358703613281
2019-02-22,430.21905517578125
2019-02-25,437.5420227050781
2019-02-26,433.8169860839844
2019-02-27,440.5240173339844
2019-02-28,448.7954406738281
2019-03-01,446.96710205078125
2019-03-05,453.400390625
2019-03-06,461.6327209472656
2019-03-07,459.6479187011719
2019-03-08,460.2344665527344
2019-03-11,464.4973449707031
2019-03-12,464.23333740234375
2019-03-13,469.95294189453125
2019-03-14,461.7206726074219
2019-03-15,472.8371276855469
2019-03-18,470.8133239746094
2019-03-19,468.59393310546875
2019-03-20,469.66943359375
2019-03-22,479.9548034667969
2019-03-25,475.57470703125
2019-03-26,482.03741455078125
2019-03-27,476.1319885253906
2019-03-28,479.2900085449219
2019-04-01,461.59356689453125
2019-04-02,467.17620849609375
2019-04-03,466.2474365234375
2019-04-04,485.8992919921875
2019-04-05,487.11163330078125
2019-04-08,484.59893798828125
2019-04-09,481.9786376953125
2019-04-10,479.4464111328125
2019-04-11,482.22308349609375
2019-04-12,477.82342529296875
2019-04-15,481.1672058105469
2019-04-16,486.34906005859375
2019-04-18,479.6224060058594
2019-04-22,474.09844970703125
2019-04-23,480.7272644042969
2019-04-24,491.48193359375
2019-04-25,493.75018310546875
2019-04-26,500.05645751953125
2019-04-30,502.0802917480469
2019-05-02,507.8780822753906
2019-05-03,504.6514892578125
2019-05-06,499.7728576660156
2019-05-07,489.7319030761719
2019-05-08,477.9798889160156
2019-05-09,473.92242431640625
2019-05-10,478.2829895019531
2019-05-13,482.3208923339844
2019-05-14,508.42559814453125
2019-05-15,539.1939697265625
2019-05-16,540.6898193359375
2019-05-17,547.2111206054688
2019-05-20,570.6465454101562
2019-05-21,578.8300170898438
2019-05-22,573.3158569335938
2019-05-23,565.631103515625
2019-05-24,560.6155395507812
2019-05-27,578.4682006835938
2019-05-28,565.0932006835938
2019-05-29,569.5516967773438
2019-05-30,566.911865234375
2019-05-31,556.6752319335938
2019-06-03,558.9826049804688
2019-06-04,566.2860717773438
2019-06-06,555.6387939453125
2019-06-07,562.2578735351562
2019-06-10,568.9552001953125
2019-06-11,565.230224609375
2019-06-12,565.01513671875
2019-06-13,570.8812866210938
2019-06-14,564.2720336914062
2019-06-17,559.7355346679688
