Date,UPL.NS
2016-07-08,336.0670471191406
2016-07-11,332.99053955078125
2016-07-12,335.1836853027344
2016-07-13,341.9458312988281
2016-07-14,346.69769287109375
2016-07-15,345.17462158203125
2016-07-18,338.5343322753906
2016-07-19,337.0112609863281
2016-07-20,336.7371520996094
2016-07-21,340.6055908203125
2016-07-22,355.8356628417969
2016-07-25,352.9724426269531
2016-07-26,352.1805114746094
2016-07-27,370.8830261230469
2016-07-28,371.6750183105469
2016-07-29,380.6607360839844
2016-08-01,372.5887756347656
2016-08-02,358.21160888671875
2016-08-03,355.28741455078125
2016-08-04,366.9232177734375
2016-08-05,374.0508728027344
2016-08-08,379.0158996582031
2016-08-09,375.2083740234375
2016-08-10,377.88885498046875
2016-08-11,382.7929382324219
2016-08-12,383.5240173339844
2016-08-16,381.4831848144531
2016-08-17,391.4741516113281
2016-08-18,392.3574523925781
2016-08-19,393.05804443359375
2016-08-22,397.20062255859375
2016-08-23,393.0885009765625
2016-08-24,392.4488220214844
2016-08-25,385.1687927246094
2016-08-26,386.7222900390625
2016-08-29,388.1539611816406
2016-08-30,389.1286926269531
2016-08-31,389.2505187988281
2016-09-01,382.0619201660156
2016-09-02,386.9659729003906
2016-09-06,394.73333740234375
2016-09-07,402.5920715332031
2016-09-08,401.6783142089844
2016-09-09,402.3788757324219
2016-09-12,395.4339294433594
2016-09-14,424.1883239746094
2016-09-15,417.1520080566406
2016-09-16,422.05609130859375
2016-09-19,415.6289978027344
2016-09-20,414.1365051269531
2016-09-21,416.81695556640625
2016-09-22,416.8473815917969
2016-09-23,421.8124694824219
2016-09-26,415.5680847167969
2016-09-27,416.5123291015625
2016-09-28,416.0859680175781
2016-09-29,396.1649475097656
2016-09-30,410.5116882324219
2016-10-03,414.3801574707031
2016-10-04,412.1261291503906
2016-10-05,414.5019836425781
2016-10-06,409.080078125
2016-10-07,409.50653076171875
2016-10-10,408.71453857421875
2016-10-13,407.7702941894531
2016-10-14,416.29913330078125
2016-10-17,418.4313659667969
2016-10-18,421.9342956542969
2016-10-19,432.68670654296875
2016-10-20,435.5499572753906
2016-10-21,437.6212463378906
2016-10-24,439.5097961425781
2016-10-25,434.30108642578125
2016-10-26,425.9245300292969
2016-10-27,430.4021911621094
2016-10-28,425.1021423339844
2016-11-01,430.2499084472656
2016-11-02,414.34967041015625
2016-11-03,407.7702941894531
2016-11-04,409.6588134765625
2016-11-07,407.1611022949219
2016-11-08,416.9388427734375
2016-11-09,402.8052978515625
2016-11-10,422.939453125
2016-11-11,394.21551513671875
2016-11-15,365.73529052734375
2016-11-16,378.13250732421875
2016-11-17,375.9394226074219
2016-11-18,379.8992614746094
2016-11-21,370.9134826660156
2016-11-22,369.2991027832031
2016-11-23,372.2537536621094
2016-11-24,371.15716552734375
2016-11-25,383.0061950683594
2016-11-28,382.9757080078125
2016-11-29,381.0262756347656
2016-11-30,386.20452880859375
2016-12-01,396.2867736816406
2016-12-02,397.3224792480469
2016-12-05,404.2978515625
2016-12-06,409.7197265625
2016-12-07,409.50653076171875
2016-12-08,426.5337219238281
2016-12-09,423.7009582519531
2016-12-12,423.7314453125
2016-12-13,413.07037353515625
2016-12-14,396.6523742675781
2016-12-15,392.8448486328125
2016-12-16,404.1455383300781
2016-12-19,390.4993591308594
2016-12-20,386.417724609375
2016-12-21,384.4682312011719
2016-12-22,377.06646728515625
2016-12-23,381.9704895019531
2016-12-26,373.0152893066406
2016-12-27,387.72747802734375
2016-12-28,384.590087890625
2016-12-29,388.67181396484375
2016-12-30,394.1546325683594
2017-01-02,401.2518615722656
2017-01-03,399.0281677246094
2017-01-04,406.67376708984375
2017-01-05,410.9686279296875
2017-01-06,402.0133056640625
2017-01-09,409.9329528808594
2017-01-10,404.20648193359375
2017-01-11,407.6789245605469
2017-01-12,417.6393737792969
2017-01-13,419.16241455078125
2017-01-16,428.0871887207031
2017-01-17,447.4903564453125
2017-01-18,445.0231018066406
2017-01-19,450.5668640136719
2017-01-20,447.00299072265625
2017-01-23,442.3121337890625
2017-01-24,444.4443359375
2017-01-25,450.932373046875
2017-01-27,443.7742004394531
2017-01-30,449.62255859375
2017-01-31,441.5201416015625
2017-02-01,451.60247802734375
2017-02-02,450.8714294433594
2017-02-03,449.7139587402344
2017-02-06,442.49493408203125
2017-02-07,444.1397399902344
2017-02-08,443.31732177734375
2017-02-09,449.86627197265625
2017-02-10,442.8603515625
2017-02-13,444.7793884277344
2017-02-14,436.09820556640625
2017-02-15,431.98614501953125
2017-02-16,426.3815002441406
2017-02-17,432.7171325683594
2017-02-20,435.4281311035156
2017-02-21,433.3568420410156
2017-02-22,431.86431884765625
2017-02-23,437.46893310546875
2017-02-27,435.9154968261719
2017-02-28,437.5908203125
2017-03-01,437.0121154785156
2017-03-02,427.3866271972656
2017-03-03,420.7158508300781
2017-03-06,416.7865295410156
2017-03-07,428.2090759277344
2017-03-08,431.1942138671875
2017-03-09,434.6361999511719
2017-03-10,429.2142639160156
2017-03-14,427.72174072265625
2017-03-15,433.02178955078125
2017-03-16,431.742431640625
2017-03-17,436.4029235839844
2017-03-20,436.7074890136719
2017-03-21,443.1650390625
2017-03-22,437.56036376953125
2017-03-23,444.26153564453125
2017-03-24,439.90576171875
2017-03-27,442.12939453125
2017-03-28,439.93621826171875
2017-03-29,438.26092529296875
2017-03-30,435.2757873535156
2017-03-31,442.8299865722656
2017-04-03,448.03863525390625
2017-04-05,445.9978332519531
2017-04-06,444.17022705078125
2017-04-07,442.7995300292969
2017-04-10,446.0282897949219
2017-04-11,447.61224365234375
2017-04-12,448.3736267089844
2017-04-13,443.043212890625
2017-04-17,448.221435546875
2017-04-18,463.84747314453125
2017-04-19,470.5487365722656
2017-04-20,476.4579772949219
2017-04-21,474.87408447265625
2017-04-24,483.8902893066406
2017-04-25,491.6272277832031
2017-04-26,506.400390625
2017-04-27,498.63299560546875
2017-04-28,491.10931396484375
2017-05-02,490.0736083984375
2017-05-03,495.0386962890625
2017-05-04,494.30755615234375
2017-05-05,492.1754150390625
2017-05-08,489.7081604003906
2017-05-09,495.83062744140625
2017-05-10,501.6790466308594
2017-05-11,502.8060607910156
2017-05-12,502.1357727050781
2017-05-15,510.0555725097656
2017-05-16,503.8415832519531
2017-05-17,505.9129943847656
2017-05-18,498.29791259765625
2017-05-19,482.1540832519531
2017-05-22,481.5752258300781
2017-05-23,478.55975341796875
2017-05-24,479.56488037109375
2017-05-25,493.66796875
2017-05-26,510.2688293457031
2017-05-29,515.2338256835938
2017-05-30,517.9142456054688
2017-05-31,524.7068481445312
2017-06-01,534.240966796875
2017-06-02,527.0523071289062
2017-06-05,532.9006958007812
2017-06-06,527.326416015625
2017-06-07,523.4884033203125
2017-06-08,527.9661254882812
2017-06-09,521.8740844726562
2017-06-12,513.1015625
2017-06-13,517.213623046875
2017-06-14,515.9038696289062
2017-06-15,520.1073608398438
2017-06-16,527.6005249023438
2017-06-19,532.2914428710938
2017-06-20,525.1029052734375
2017-06-21,527.6615600585938
2017-06-22,528.7450561523438
2017-06-23,512.0758666992188
2017-06-27,512.7205810546875
2017-06-28,511.3698425292969
2017-06-29,507.47113037109375
2017-06-30,515.9745483398438
2017-07-03,525.6137084960938
2017-07-04,520.45654296875
2017-07-05,524.0482177734375
2017-07-06,521.7150268554688
2017-07-07,521.500244140625
2017-07-10,522.3598022460938
2017-07-11,524.2630615234375
2017-07-12,530.7096557617188
2017-07-13,530.9859008789062
2017-07-14,529.9730224609375
2017-07-17,530.5254516601562
2017-07-18,525.8594360351562
2017-07-19,527.4556884765625
2017-07-20,525.521728515625
2017-07-21,529.9730224609375
2017-07-24,532.8585205078125
2017-07-25,542.6512451171875
2017-07-26,536.1738891601562
2017-07-27,533.2882080078125
2017-07-28,533.2269287109375
2017-07-31,538.5377197265625
2017-08-01,548.9443969726562
2017-08-02,545.813232421875
2017-08-03,540.7481079101562
2017-08-04,544.6159057617188
2017-08-07,538.8446655273438
2017-08-08,530.0648803710938
2017-08-09,509.8963317871094
2017-08-10,504.3707275390625
2017-08-11,498.1390075683594
2017-08-14,527.056640625
2017-08-16,523.1578979492188
2017-08-17,525.0919189453125
2017-08-18,518.76806640625
2017-08-21,497.7705383300781
2017-08-22,489.0522766113281
2017-08-23,499.82733154296875
2017-08-24,511.49267578125
2017-08-28,515.1764526367188
2017-08-29,515.8209838867188
2017-08-30,515.636962890625
2017-08-31,508.39215087890625
2017-09-01,511.2470703125
2017-09-04,501.6078186035156
2017-09-05,503.4190673828125
2017-09-06,505.8749084472656
2017-09-07,506.1203918457031
2017-09-08,499.7353210449219
2017-09-11,498.47662353515625
2017-09-12,500.01153564453125
2017-09-13,498.2002868652344
2017-09-14,504.03289794921875
2017-09-15,508.17724609375
2017-09-18,512.1680297851562
2017-09-19,513.0889892578125
2017-09-20,509.7428894042969
2017-09-21,503.2041320800781
2017-09-22,495.314697265625
2017-09-25,481.5312194824219
2017-09-26,478.09307861328125
2017-09-27,472.75152587890625
2017-09-28,470.41845703125
2017-09-29,477.9702453613281
2017-10-03,488.7145690917969
2017-10-04,483.8950500488281
2017-10-05,481.77679443359375
2017-10-06,487.1183166503906
2017-10-09,486.7805480957031
2017-10-10,503.2041320800781
2017-10-11,499.2748107910156
2017-10-12,496.849609375
2017-10-13,492.6440124511719
2017-10-16,498.7528991699219
2017-10-17,494.79290771484375
2017-10-18,484.63177490234375
2017-10-19,487.302490234375
2017-10-23,477.878173828125
2017-10-24,490.6485290527344
2017-10-25,490.34161376953125
2017-10-26,499.1519470214844
2017-10-27,510.3875427246094
2017-10-30,506.151123046875
2017-10-31,490.7406005859375
2017-11-01,480.1498107910156
2017-11-02,478.46142578125
2017-11-03,476.1897277832031
2017-11-06,467.7784118652344
2017-11-07,454.20989990234375
2017-11-08,451.84613037109375
2017-11-09,457.126220703125
2017-11-10,451.3242492675781
2017-11-13,454.1177673339844
2017-11-14,456.02105712890625
2017-11-15,442.94366455078125
2017-11-16,449.0218811035156
2017-11-17,444.63201904296875
2017-11-20,447.5176696777344
2017-11-21,463.2350769042969
2017-11-22,458.6918029785156
2017-11-23,459.98114013671875
2017-11-24,456.8192138671875
2017-11-27,463.7262878417969
2017-11-28,467.6556396484375
2017-11-29,461.8844299316406
2017-11-30,449.0218811035156
2017-12-01,448.13165283203125
2017-12-04,436.55841064453125
2017-12-05,429.0066833496094
2017-12-06,421.1172790527344
2017-12-07,443.2813415527344
2017-12-08,446.99578857421875
2017-12-11,457.74017333984375
2017-12-12,448.4693298339844
2017-12-13,445.76788330078125
2017-12-14,441.8078308105469
2017-12-15,440.7026672363281
2017-12-18,435.9444580078125
2017-12-19,453.10479736328125
2017-12-20,452.30657958984375
2017-12-21,448.77630615234375
2017-12-22,449.1753845214844
2017-12-26,451.6004943847656
2017-12-27,454.54754638671875
2017-12-28,468.6380310058594
2017-12-29,468.2696533203125
2018-01-01,464.0025939941406
2018-01-02,474.8697509765625
2018-01-03,476.31256103515625
2018-01-04,479.9042053222656
2018-01-05,475.3302001953125
2018-01-08,481.56195068359375
2018-01-09,485.399169921875
2018-01-10,478.1851501464844
2018-01-11,482.69781494140625
2018-01-12,476.0362548828125
2018-01-15,475.4222717285156
2018-01-16,470.81756591796875
2018-01-17,479.3516845703125
2018-01-18,491.47747802734375
2018-01-19,492.6133117675781
2018-01-22,499.52032470703125
2018-01-23,495.6217041015625
2018-01-24,506.0589294433594
2018-01-25,472.10687255859375
2018-01-29,484.1098937988281
2018-01-30,473.2120056152344
2018-01-31,461.73095703125
2018-02-01,465.9058837890625
2018-02-02,450.065673828125
2018-02-05,443.58831787109375
2018-02-06,429.8048400878906
2018-02-07,430.54156494140625
2018-02-08,440.8561706542969
2018-02-09,434.9007568359375
2018-02-12,446.0441589355469
2018-02-14,443.2199401855469
2018-02-15,439.658935546875
2018-02-16,431.9844055175781
2018-02-19,430.572265625
2018-02-20,426.9192199707031
2018-02-21,422.56011962890625
2018-02-22,414.7013244628906
2018-02-23,430.1117858886719
2018-02-26,442.36041259765625
2018-02-27,442.75946044921875
2018-02-28,447.4255676269531
2018-03-01,438.5231018066406
2018-03-05,442.60601806640625
2018-03-06,431.2476806640625
2018-03-07,431.0020446777344
2018-03-08,436.4049377441406
2018-03-09,437.2337951660156
2018-03-12,440.7947692871094
2018-03-13,443.77252197265625
2018-03-14,441.04034423828125
2018-03-15,442.75946044921875
2018-03-16,441.8692321777344
2018-03-19,430.90997314453125
2018-03-20,437.3258972167969
2018-03-21,438.9221496582031
2018-03-22,440.1501159667969
2018-03-23,432.6904602050781
2018-03-26,444.7547912597656
2018-03-27,452.36798095703125
2018-03-28,448.3465270996094
2018-04-02,461.94580078125
2018-04-03,470.080810546875
2018-04-04,449.7279357910156
2018-04-05,464.7393493652344
2018-04-06,462.4369812011719
2018-04-09,461.2090148925781
2018-04-10,461.5160217285156
2018-04-11,457.74017333984375
2018-04-12,459.1830139160156
2018-04-13,458.6918029785156
2018-04-16,468.82220458984375
2018-04-17,465.10772705078125
2018-04-18,465.1383972167969
2018-04-19,472.0762023925781
2018-04-20,470.1422119140625
2018-04-23,462.8053894042969
2018-04-24,457.2182922363281
2018-04-25,456.7270812988281
2018-04-26,460.6257629394531
2018-04-27,463.1430358886719
2018-04-30,448.1009521484375
2018-05-02,450.28045654296875
2018-05-03,434.6243896484375
2018-05-04,432.0151672363281
2018-05-07,440.45709228515625
2018-05-08,442.974365234375
2018-05-09,448.9912109375
2018-05-10,443.2813415527344
2018-05-11,451.4163513183594
2018-05-14,447.2721252441406
2018-05-15,450.2191162109375
2018-05-16,445.64508056640625
2018-05-17,434.1332702636719
2018-05-18,435.57611083984375
2018-05-21,419.06048583984375
2018-05-22,418.90704345703125
2018-05-23,420.84100341796875
2018-05-24,426.5201110839844
2018-05-25,428.0857238769531
2018-05-28,442.6673583984375
2018-05-29,432.7518615722656
2018-05-30,432.6597595214844
2018-05-31,434.44024658203125
2018-06-01,428.39276123046875
2018-06-04,421.4549255371094
2018-06-05,420.9944763183594
2018-06-06,425.8141174316406
2018-06-07,432.2606506347656
2018-06-08,437.69427490234375
2018-06-11,429.3443603515625
2018-06-12,422.83636474609375
2018-06-13,422.13031005859375
2018-06-14,420.5033264160156
2018-06-15,430.20391845703125
2018-06-18,425.015869140625
2018-06-19,413.87249755859375
2018-06-20,400.4574279785156
2018-06-21,396.6200866699219
2018-06-22,393.0591125488281
2018-06-25,389.3446960449219
2018-06-26,392.8135681152344
2018-06-27,381.0561218261719
2018-06-28,372.4607238769531
2018-06-29,379.9203796386719
2018-07-02,383.5427551269531
2018-07-03,386.9501953125
2018-07-04,383.2357482910156
2018-07-05,382.5296936035156
2018-07-06,381.5166320800781
2018-07-09,382.99017333984375
2018-07-10,391.1558532714844
2018-07-11,370.4960021972656
2018-07-12,357.29583740234375
2018-07-13,345.3848876953125
2018-07-16,343.6965026855469
2018-07-17,350.5729064941406
2018-07-18,341.88531494140625
2018-07-19,338.90765380859375
2018-07-20,337.4340515136719
2018-07-23,388.0860900878906
2018-07-24,386.9194641113281
2018-07-25,391.5549621582031
2018-07-26,391.40142822265625
2018-07-27,390.17352294921875
2018-07-30,394.53265380859375
2018-07-31,395.4228820800781
2018-08-01,394.0721740722656
2018-08-02,390.94097900390625
2018-08-03,393.5810241699219
2018-08-06,402.8211669921875
2018-08-07,397.35687255859375
2018-08-08,397.7559814453125
2018-08-09,396.2486267089844
2018-08-10,395.5340270996094
2018-08-13,388.5752258300781
2018-08-14,379.2864990234375
2018-08-16,378.7894287109375
2018-08-17,383.2008056640625
2018-08-20,384.53668212890625
2018-08-21,401.498779296875
2018-08-23,403.8287353515625
2018-08-24,406.0343933105469
2018-08-27,409.82452392578125
2018-08-28,406.4382629394531
2018-08-29,422.49951171875
2018-08-30,432.53387451171875
2018-08-31,444.43218994140625
2018-09-03,447.7561950683594
2018-09-04,434.05609130859375
2018-09-05,433.2793884277344
2018-09-06,438.0636291503906
2018-09-07,443.62445068359375
2018-09-10,436.9452209472656
2018-09-11,427.25262451171875
2018-09-12,437.1938171386719
2018-09-14,457.7595520019531
2018-09-17,449.52703857421875
2018-09-18,440.54888916015625
2018-09-19,430.1417541503906
2018-09-21,413.67669677734375
2018-09-24,404.7296447753906
2018-09-25,410.6632995605469
2018-09-26,433.4037170410156
2018-09-27,424.4255676269531
2018-09-28,412.7447204589844
2018-10-01,413.55242919921875
2018-10-03,399.2930908203125
2018-10-04,390.65667724609375
2018-10-05,370.7122802734375
2018-10-08,384.6920166015625
2018-10-09,375.3410949707031
2018-10-10,386.7423400878906
2018-10-11,375.9934997558594
2018-10-12,390.1596374511719
2018-10-15,395.1302185058594
2018-10-16,398.95135498046875
2018-10-17,396.55926513671875
2018-10-19,400.349365234375
2018-10-22,393.7011413574219
2018-10-23,382.3309631347656
2018-10-24,386.9598388671875
2018-10-25,372.4519348144531
2018-10-26,386.8976745605469
2018-10-29,392.427490234375
2018-10-30,395.6583557128906
2018-10-31,418.9890441894531
2018-11-01,432.3785095214844
2018-11-02,442.04010009765625
2018-11-05,450.0240783691406
2018-11-06,448.53289794921875
2018-11-07,453.31707763671875
2018-11-09,459.77886962890625
2018-11-12,455.5538635253906
2018-11-13,457.6352233886719
2018-11-14,472.36065673828125
2018-11-15,474.4731750488281
2018-11-16,479.5679626464844
2018-11-19,481.6493835449219
2018-11-20,471.708251953125
2018-11-21,484.16571044921875
2018-11-22,483.5754699707031
2018-11-26,480.3446350097656
2018-11-27,477.517578125
2018-11-28,479.5679626464844
2018-11-29,484.07257080078125
2018-11-30,470.83843994140625
2018-12-03,455.18109130859375
2018-12-04,466.89300537109375
2018-12-05,465.6192932128906
2018-12-06,464.0038146972656
2018-12-07,470.7762451171875
2018-12-10,463.8485107421875
2018-12-11,464.7183837890625
2018-12-12,490.87603759765625
2018-12-13,480.5621337890625
2018-12-14,475.1566162109375
2018-12-17,477.2069396972656
2018-12-18,462.04669189453125
2018-12-19,469.5335998535156
2018-12-20,478.41851806640625
2018-12-21,457.0760803222656
2018-12-24,457.57318115234375
2018-12-26,466.11639404296875
2018-12-27,465.7746276855469
2018-12-28,471.211181640625
2018-12-31,471.1180114746094
2019-01-01,468.16668701171875
2019-01-02,470.03070068359375
2019-01-03,463.91064453125
2019-01-04,469.96856689453125
2019-01-07,474.5352478027344
2019-01-08,467.3589782714844
2019-01-09,475.1876525878906
2019-01-10,480.3446350097656
2019-01-11,486.7753601074219
2019-01-14,478.6670227050781
2019-01-15,482.11541748046875
2019-01-16,475.9953918457031
2019-01-17,477.8283386230469
2019-01-18,475.96435546875
2019-01-21,477.89044189453125
2019-01-22,474.25567626953125
2019-01-23,473.9761047363281
2019-01-24,464.3455505371094
2019-01-25,467.9181823730469
2019-01-28,472.23638916015625
2019-01-29,472.3916931152344
2019-01-30,476.77203369140625
2019-01-31,488.6703186035156
2019-02-01,484.53863525390625
2019-02-04,478.9777526855469
2019-02-05,494.5418701171875
2019-02-06,500.3200988769531
2019-02-07,502.65008544921875
2019-02-08,504.6383972167969
2019-02-11,500.6929931640625
2019-02-12,494.6971740722656
2019-02-14,510.13702392578125
2019-02-15,508.4595031738281
2019-02-18,510.6341247558594
2019-02-19,507.2789001464844
2019-02-20,511.19329833984375
2019-02-21,513.3678588867188
2019-02-22,514.0513916015625
2019-02-25,526.6641845703125
2019-02-26,531.261962890625
2019-02-27,540.1158447265625
2019-02-28,545.2728881835938
2019-03-01,540.3953857421875
2019-03-05,543.9681396484375
2019-03-06,545.1174926757812
2019-03-07,541.8244018554688
2019-03-08,547.8513793945312
2019-03-11,557.1401977539062
2019-03-12,558.1341552734375
2019-03-13,566.1492919921875
2019-03-14,561.5204467773438
2019-03-15,573.7606201171875
2019-03-18,576.0283813476562
2019-03-19,578.6378784179688
2019-03-20,581.1852416992188
2019-03-22,580.9057006835938
2019-03-25,567.081298828125
2019-03-26,561.2409057617188
2019-03-27,560.3709106445312
2019-03-28,577.2398681640625
2019-04-01,580.5018310546875
2019-04-02,576.0283813476562
2019-04-03,574.257568359375
2019-04-04,578.7621459960938
2019-04-05,584.6647338867188
2019-04-08,588.2684326171875
2019-04-09,586.9325561523438
2019-04-10,575.3137817382812
2019-04-11,573.2012939453125
2019-04-12,575.2206420898438
2019-04-15,577.6748046875
2019-04-16,580.2532958984375
2019-04-18,580.3465576171875
2019-04-22,582.3659057617188
2019-04-23,585.7520141601562
2019-04-24,589.1383056640625
2019-04-25,599.6386108398438
2019-04-26,602.900634765625
2019-04-30,602.1549682617188
2019-05-02,598.8930053710938
2019-05-03,602.900634765625
2019-05-06,590.1323852539062
2019-05-07,590.9711303710938
2019-05-08,597.4950561523438
2019-05-09,589.5731811523438
2019-05-10,595.8485717773438
2019-05-13,592.2138671875
2019-05-14,593.4253540039062
2019-05-15,602.3723754882812
2019-05-16,603.2112426757812
2019-05-17,603.0869750976562
2019-05-20,633.0347290039062
2019-05-21,621.2295532226562
2019-05-22,630.4251708984375
2019-05-23,628.9029541015625
2019-05-24,634.2772827148438
2019-05-27,636.5140991210938
2019-05-28,635.7466430664062
2019-05-29,624.1340942382812
2019-05-30,629.67431640625
2019-05-31,625.3547973632812
2019-06-03,630.4568481445312
2019-06-04,632.866943359375
2019-06-06,633.6494750976562
2019-06-07,638.1880493164062
2019-06-10,636.2787475585938
2019-06-11,647.609619140625
2019-06-12,639.0018920898438
2019-06-13,629.1421508789062
2019-06-14,629.7681884765625
2019-06-17,622.8507690429688
