Date,ISP.MI
2015-12-11,1.5491173267364502
2015-12-14,1.520372986793518
2015-12-15,1.5891542434692383
2015-12-16,1.577862024307251
2015-12-17,1.6014734506607056
2015-12-18,1.5850484371185303
2015-12-21,1.5912073850631714
2015-12-22,1.5912073850631714
2015-12-23,1.5860744714736938
2015-12-28,1.577862024307251
2015-12-29,1.6076326370239258
2015-12-30,1.5850484371185303
2015-12-31,1.5850484371185303
2016-01-04,1.5306388139724731
2016-01-05,1.5604100227355957
2016-01-06,1.5183197259902954
2016-01-07,1.4926550388336182
2016-01-08,1.4875223636627197
2016-01-11,1.4669909477233887
2016-01-12,1.496761679649353
2016-01-13,1.5244792699813843
2016-01-14,1.4854693412780762
2016-01-15,1.438246250152588
2016-01-18,1.3663852214813232
2016-01-19,1.3807575702667236
2016-01-20,1.3047903776168823
2016-01-21,1.3684382438659668
2016-01-22,1.3930761814117432
2016-01-25,1.3540661334991455
2016-01-26,1.372544765472412
2016-01-27,1.3591994047164917
2016-01-28,1.2904179096221924
2016-01-29,1.34380042552948
2016-02-01,1.3150559663772583
2016-02-02,1.2698861360549927
2016-02-03,1.2031581401824951
2016-02-04,1.272965908050537
2016-02-05,1.2236899137496948
2016-02-08,1.1744139194488525
2016-02-09,1.1015260219573975
2016-02-10,1.2606470584869385
2016-02-11,1.1744139194488525
2016-02-12,1.2298494577407837
2016-02-15,1.272965908050537
2016-02-16,1.252434253692627
2016-02-17,1.2822052240371704
2016-02-18,1.2195833921432495
2016-02-19,1.1949454545974731
2016-02-22,1.233955979347229
2016-02-23,1.201104998588562
2016-02-24,1.1600414514541626
2016-02-25,1.1805732250213623
2016-02-26,1.2000784873962402
2016-02-29,1.2021313905715942
2016-03-01,1.2247164249420166
2016-03-02,1.2709128856658936
2016-03-03,1.3222419023513794
2016-03-04,1.2955507040023804
2016-03-07,1.2647534608840942
2016-03-08,1.2760460376739502
2016-03-09,1.2914446592330933
2016-03-10,1.3058165311813354
2016-03-11,1.4033422470092773
2016-03-14,1.3745979070663452
2016-03-15,1.360225796699524
2016-03-16,1.3304545879364014
2016-03-17,1.2934976816177368
2016-03-18,1.279125452041626
2016-03-21,1.2924710512161255
2016-03-22,1.2914446592330933
2016-03-23,1.257567286491394
2016-03-24,1.2360087633132935
2016-03-29,1.2493544816970825
2016-03-30,1.24114191532135
2016-03-31,1.2493544816970825
2016-04-01,1.217530369758606
2016-04-04,1.1867327690124512
2016-04-05,1.1354032754898071
2016-04-06,1.1487491130828857
2016-04-07,1.1107654571533203
2016-04-08,1.1774932146072388
2016-04-11,1.198025107383728
2016-04-12,1.1487491130828857
2016-04-13,1.2442216873168945
2016-04-14,1.2503812313079834
2016-04-15,1.2565406560897827
2016-04-18,1.2627002000808716
2016-04-19,1.2421683073043823
2016-04-20,1.2647534608840942
2016-04-21,1.2780988216400146
2016-04-22,1.2627002000808716
2016-04-25,1.2319025993347168
2016-04-26,1.2668062448501587
2016-04-27,1.2678332328796387
2016-04-28,1.2780988216400146
2016-04-29,1.2421683073043823
2016-05-02,1.217530369758606
2016-05-03,1.1887859106063843
2016-05-04,1.1620948314666748
2016-05-05,1.1395097970962524
2016-05-06,1.1425895690917969
2016-05-09,1.1497758626937866
2016-05-10,1.1774932146072388
2016-05-11,1.1579886674880981
2016-05-12,1.14566969871521
2016-05-13,1.1415631771087646
2016-05-16,1.129244089126587
2016-05-17,1.1210312843322754
2016-05-18,1.1508022546768188
2016-05-19,1.1785200834274292
2016-05-20,1.1877593994140625
2016-05-23,1.18666672706604
2016-05-24,1.258784532546997
2016-05-25,1.2871947288513184
2016-05-26,1.29702889919281
2016-05-27,1.2871947288513184
2016-05-30,1.29702889919281
2016-05-31,1.2609697580337524
2016-06-01,1.2402088642120361
2016-06-02,1.2303743362426758
2016-06-03,1.2085206508636475
2016-06-06,1.204149842262268
2016-06-07,1.224911093711853
2016-06-08,1.2107058763504028
2016-06-09,1.1997790336608887
2016-06-10,1.1506078243255615
2016-06-13,1.0828605890274048
2016-06-14,1.0451626777648926
2016-06-15,1.0746654272079468
2016-06-16,1.0653775930404663
2016-06-17,1.114548683166504
2016-06-20,1.1484222412109375
2016-06-21,1.1768325567245483
2016-06-22,1.1757397651672363
2016-06-23,1.2336524724960327
2016-06-24,0.9506444334983826
2016-06-27,0.8468384742736816
2016-06-28,0.8872682452201843
2016-06-29,0.9003806114196777
2016-06-30,0.9298832416534424
2016-07-01,0.9178637862205505
2016-07-04,0.8899999260902405
2016-07-05,0.8703316450119019
2016-07-06,0.8686924576759338
2016-07-07,0.8741559982299805
2016-07-08,0.961571455001831
2016-07-11,0.9834256172180176
2016-07-12,1.0478942394256592
2016-07-13,1.0358747243881226
2016-07-14,1.05772864818573
2016-07-15,1.0549968481063843
2016-07-18,1.0571823120117188
2016-07-19,1.0506259202957153
2016-07-20,1.0637385845184326
2016-07-21,1.067016363143921
2016-07-22,1.0686556100845337
2016-07-25,1.0489870309829712
2016-07-26,1.0533578395843506
2016-07-27,1.0719337463378906
2016-07-28,1.0396994352340698
2016-07-29,1.0763044357299805
2016-08-01,1.0386064052581787
2016-08-02,0.9992696642875671
2016-08-03,0.993806004524231
2016-08-04,0.9943522810935974
2016-08-05,1.0380600690841675
2016-08-08,1.0511726140975952
2016-08-09,1.0560897588729858
2016-08-10,1.0653775930404663
2016-08-11,1.0763044357299805
2016-08-12,1.079582691192627
2016-08-16,1.0582749843597412
2016-08-17,1.0304113626480103
2016-08-18,1.0386064052581787
2016-08-19,0.9992696642875671
2016-08-22,1.0096502304077148
2016-08-23,1.059913992881775
2016-08-24,1.0921485424041748
2016-08-25,1.0823142528533936
2016-08-26,1.1003437042236328
2016-08-29,1.0899630784988403
2016-08-30,1.1167341470718384
2016-08-31,1.1637200117111206
2016-09-01,1.1637200117111206
2016-09-02,1.1975935697555542
2016-09-05,1.1921299695968628
2016-09-06,1.1680909395217896
2016-09-07,1.1790179014205933
2016-09-08,1.1975935697555542
2016-09-09,1.1833884716033936
2016-09-12,1.1593492031097412
2016-09-13,1.1374952793121338
2016-09-14,1.1364026069641113
2016-09-15,1.1364026069641113
2016-09-16,1.1003437042236328
2016-09-19,1.1276609897613525
2016-09-20,1.0970655679702759
2016-09-21,1.112363338470459
2016-09-22,1.1265684366226196
2016-09-23,1.0905096530914307
2016-09-26,1.0779434442520142
2016-09-27,1.0642848014831543
2016-09-28,1.0615532398223877
2016-09-29,1.0631921291351318
2016-09-30,1.0784897804260254
2016-10-03,1.0533578395843506
2016-10-04,1.0544507503509521
2016-10-05,1.0894168615341187
2016-10-06,1.0970655679702759
2016-10-07,1.0937877893447876
2016-10-10,1.1003437042236328
2016-10-11,1.0768507719039917
2016-10-12,1.079582691192627
2016-10-13,1.0544507503509521
2016-10-14,1.0834070444107056
2016-10-17,1.0937877893447876
2016-10-18,1.1232901811599731
2016-10-19,1.1309391260147095
2016-10-20,1.1517003774642944
2016-10-21,1.153885841369629
2016-10-24,1.1779248714447021
2016-10-25,1.1768325567245483
2016-10-26,1.1833884716033936
2016-10-27,1.2019643783569336
2016-10-28,1.182295799255371
2016-10-31,1.152793288230896
2016-11-01,1.1385881900787354
2016-11-02,1.0992511510849
2016-11-03,1.112363338470459
2016-11-04,1.0959731340408325
2016-11-07,1.1604421138763428
2016-11-08,1.1691834926605225
2016-11-09,1.1691834926605225
2016-11-10,1.2205400466918945
2016-11-11,1.2183548212051392
2016-11-14,1.204149842262268
2016-11-15,1.1768325567245483
2016-11-16,1.154978632926941
2016-11-17,1.1418662071228027
2016-11-18,1.112363338470459
2016-11-21,1.1003437042236328
2016-11-22,1.1265684366226196
2016-11-23,1.1189194917678833
2016-11-24,1.114548683166504
2016-11-25,1.1036219596862793
2016-11-28,1.068109154701233
2016-11-29,1.113456130027771
2016-11-30,1.1451443433761597
2016-12-01,1.1691834926605225
2016-12-02,1.1637200117111206
2016-12-05,1.1517003774642944
2016-12-06,1.2456719875335693
2016-12-07,1.2664333581924438
2016-12-08,1.3090482950210571
2016-12-09,1.2871947288513184
2016-12-12,1.27845299243927
2016-12-13,1.3276242017745972
2016-12-14,1.2926579713821411
2016-12-15,1.336366057395935
2016-12-16,1.318882703781128
2016-12-19,1.3090482950210571
2016-12-20,1.3374581336975098
2016-12-21,1.33855140209198
2016-12-22,1.3276242017745972
2016-12-23,1.3440147638320923
2016-12-27,1.3396438360214233
2016-12-28,1.3287169933319092
2016-12-29,1.317789912223816
2016-12-30,1.3254388570785522
2017-01-02,1.3374581336975098
2017-01-03,1.368053913116455
2017-01-04,1.387722373008728
2017-01-05,1.3975566625595093
2017-01-06,1.3899078369140625
2017-01-09,1.3527562618255615
2017-01-10,1.3483855724334717
2017-01-11,1.3462001085281372
2017-01-12,1.3276242017745972
2017-01-13,1.3472930192947388
2017-01-16,1.3221608400344849
2017-01-17,1.3221608400344849
2017-01-18,1.318882703781128
2017-01-19,1.3429217338562012
2017-01-20,1.3494783639907837
2017-01-23,1.3101413249969482
2017-01-24,1.2522282600402832
2017-01-25,1.2565990686416626
2017-01-26,1.2292817831039429
2017-01-27,1.239115834236145
2017-01-30,1.2008715867996216
2017-01-31,1.185573935508728
2017-02-01,1.2019643783569336
2017-02-02,1.1910374164581299
2017-02-03,1.222725510597229
2017-02-06,1.1932227611541748
2017-02-07,1.170276165008545
2017-02-08,1.1680909395217896
2017-02-09,1.1735543012619019
2017-02-10,1.1659053564071655
2017-02-13,1.171368956565857
2017-02-14,1.18666672706604
2017-02-15,1.1965011358261108
2017-02-16,1.1997790336608887
2017-02-17,1.185573935508728
2017-02-20,1.1833884716033936
2017-02-21,1.1812031269073486
2017-02-22,1.1691834926605225
2017-02-23,1.1604421138763428
2017-02-24,1.1342172622680664
2017-02-27,1.1965011358261108
2017-02-28,1.2019643783569336
2017-03-01,1.2522282600402832
2017-03-02,1.2511357069015503
2017-03-03,1.2762677669525146
2017-03-06,1.2686188220977783
2017-03-07,1.2718968391418457
2017-03-08,1.274082064628601
2017-03-09,1.3057703971862793
2017-03-10,1.3287169933319092
2017-03-13,1.341829538345337
2017-03-14,1.3232535123825073
2017-03-15,1.3374581336975098
2017-03-16,1.3505706787109375
2017-03-17,1.356034517288208
2017-03-20,1.356034517288208
2017-03-21,1.368053913116455
2017-03-22,1.3691465854644775
2017-03-23,1.391000509262085
2017-03-24,1.3866298198699951
2017-03-27,1.3833519220352173
2017-03-28,1.387722373008728
2017-03-29,1.3767956495285034
2017-03-30,1.3800736665725708
2017-03-31,1.391000509262085
2017-04-03,1.3691465854644775
2017-04-04,1.3789806365966797
2017-04-05,1.3746103048324585
2017-04-06,1.3833519220352173
2017-04-07,1.387722373008728
2017-04-10,1.3800736665725708
2017-04-11,1.3669615983963013
2017-04-12,1.3538490533828735
2017-04-13,1.3319950103759766
2017-04-18,1.3046776056289673
2017-04-19,1.3516634702682495
2017-04-20,1.3604048490524292
2017-04-21,1.3735175132751465
2017-04-24,1.4762307405471802
2017-04-25,1.505733609199524
2017-04-26,1.4948065280914307
2017-04-27,1.4598402976989746
2017-04-28,1.460932970046997
2017-05-02,1.463118553161621
2017-05-03,1.4707673788070679
2017-05-04,1.5079189538955688
2017-05-05,1.5527195930480957
2017-05-08,1.558182954788208
2017-05-09,1.555997610092163
2017-05-10,1.5570902824401855
2017-05-11,1.5472556352615356
2017-05-12,1.5450705289840698
2017-05-15,1.5527195930480957
2017-05-16,1.5516268014907837
2017-05-17,1.5286805629730225
2017-05-18,1.522124171257019
2017-05-19,1.5297726392745972
2017-05-22,1.565946102142334
2017-05-23,1.5706135034561157
2017-05-24,1.567112922668457
2017-05-25,1.5542770624160767
2017-05-26,1.5297727584838867
2017-05-29,1.4982672929763794
2017-05-30,1.4889322519302368
2017-05-31,1.4865984916687012
2017-06-01,1.5006011724472046
2017-06-02,1.5111027956008911
2017-06-05,1.4912660121917725
2017-06-06,1.4912660121917725
2017-06-07,1.4842647314071655
2017-06-08,1.499434232711792
2017-06-09,1.5087690353393555
2017-06-12,1.501767635345459
2017-06-13,1.5087690353393555
2017-06-14,1.5041017532348633
2017-06-15,1.4971002340316772
2017-06-16,1.4912660121917725
2017-06-19,1.4842647314071655
2017-06-20,1.478430151939392
2017-06-21,1.5146037340164185
2017-06-22,1.5251054763793945
2017-06-23,1.5262724161148071
2017-06-26,1.5799486637115479
2017-06-27,1.607953667640686
2017-06-28,1.640626072883606
2017-06-29,1.6184552907943726
2017-06-30,1.6196225881576538
2017-07-03,1.6627967357635498
2017-07-04,1.6627967357635498
2017-07-05,1.6592960357666016
2017-07-06,1.6721314191818237
2017-07-07,1.6569621562957764
2017-07-10,1.6686307191848755
2017-07-11,1.6534618139266968
2017-07-12,1.6616299152374268
2017-07-13,1.6639635562896729
2017-07-14,1.6709649562835693
2017-07-17,1.6744654178619385
2017-07-18,1.6744654178619385
2017-07-19,1.666297435760498
2017-07-20,1.6732985973358154
2017-07-21,1.6639635562896729
2017-07-24,1.6709649562835693
2017-07-25,1.683800220489502
2017-07-26,1.693135380744934
2017-07-27,1.6954689025878906
2017-07-28,1.6943023204803467
2017-07-31,1.6989694833755493
2017-08-01,1.7013037204742432
2017-08-02,1.6919684410095215
2017-08-03,1.6919684410095215
2017-08-04,1.7036371231079102
2017-08-07,1.708304762840271
2017-08-08,1.7048039436340332
2017-08-09,1.6826335191726685
2017-08-10,1.6779659986495972
2017-08-11,1.6604630947113037
2017-08-14,1.6709649562835693
2017-08-16,1.707137942314148
2017-08-17,1.7013037204742432
2017-08-18,1.7013037204742432
2017-08-21,1.6896346807479858
2017-08-22,1.6779659986495972
2017-08-23,1.6534618139266968
2017-08-24,1.6569621562957764
2017-08-25,1.6569621562957764
2017-08-28,1.6709649562835693
2017-08-29,1.640626072883606
2017-08-30,1.642959713935852
2017-08-31,1.6546282768249512
2017-09-01,1.6581292152404785
2017-09-04,1.6546282768249512
2017-09-05,1.642959713935852
2017-09-06,1.640626072883606
2017-09-07,1.6371252536773682
2017-09-08,1.640626072883606
2017-09-11,1.6651301383972168
2017-09-12,1.6814666986465454
2017-09-13,1.693135380744934
2017-09-14,1.707137942314148
2017-09-15,1.7001367807388306
2017-09-18,1.7106382846832275
2017-09-19,1.717639684677124
2017-09-20,1.7106382846832275
2017-09-21,1.73280930519104
2017-09-22,1.7339760065078735
2017-09-25,1.7246410846710205
2017-09-26,1.7351425886154175
2017-09-27,1.7444779872894287
2017-09-28,1.7421441078186035
2017-09-29,1.7456448078155518
2017-10-02,1.7468116283416748
2017-10-03,1.7409772872924805
2017-10-04,1.7118054628372192
2017-10-05,1.7153058052062988
2017-10-06,1.7094717025756836
2017-10-09,1.6989694833755493
2017-10-10,1.6849671602249146
2017-10-11,1.683800220489502
2017-10-12,1.6674641370773315
2017-10-13,1.6686307191848755
2017-10-16,1.6721314191818237
2017-10-17,1.6674641370773315
2017-10-18,1.6802995204925537
2017-10-19,1.6627967357635498
2017-10-20,1.6732985973358154
2017-10-23,1.6732985973358154
2017-10-24,1.693135380744934
2017-10-25,1.6896346807479858
2017-10-26,1.705971121788025
2017-10-27,1.7013037204742432
2017-10-30,1.6989694833755493
2017-10-31,1.683800220489502
2017-11-01,1.6791325807571411
2017-11-02,1.6721314191818237
2017-11-03,1.6627967357635498
2017-11-06,1.6581292152404785
2017-11-07,1.6627967357635498
2017-11-08,1.6674641370773315
2017-11-09,1.6616299152374268
2017-11-10,1.6511279344558716
2017-11-13,1.6371252536773682
2017-11-14,1.6336246728897095
2017-11-15,1.6336246728897095
2017-11-16,1.634791612625122
2017-11-17,1.617288589477539
2017-11-20,1.6149548292160034
2017-11-21,1.6149548292160034
2017-11-22,1.640626072883606
2017-11-23,1.642959713935852
2017-11-24,1.644126534461975
2017-11-27,1.6137877702713013
2017-11-28,1.6196225881576538
2017-11-29,1.6452935934066772
2017-11-30,1.6464605331420898
2017-12-01,1.6149548292160034
2017-12-04,1.642959713935852
2017-12-05,1.6336246728897095
2017-12-06,1.6184552907943726
2017-12-07,1.6371252536773682
2017-12-08,1.6802995204925537
2017-12-11,1.6779659986495972
2017-12-12,1.6954689025878906
2017-12-13,1.675632357597351
2017-12-14,1.6382924318313599
2017-12-15,1.634791612625122
2017-12-18,1.644126534461975
2017-12-19,1.6289572715759277
2017-12-20,1.6266237497329712
2017-12-21,1.6511279344558716
2017-12-22,1.6569621562957764
2017-12-27,1.644126534461975
2017-12-28,1.6277903318405151
2017-12-29,1.616121530532837
2018-01-02,1.6067866086959839
2018-01-03,1.6044528484344482
2018-01-04,1.6464605331420898
2018-01-05,1.642959713935852
2018-01-08,1.6382924318313599
2018-01-09,1.6569621562957764
2018-01-10,1.73280930519104
2018-01-11,1.743310809135437
2018-01-12,1.7654813528060913
2018-01-15,1.7724828720092773
2018-01-16,1.7759833335876465
2018-01-17,1.784151554107666
2018-01-18,1.8051555156707764
2018-01-19,1.8016549348831177
2018-01-22,1.8238251209259033
2018-01-23,1.8249921798706055
2018-01-24,1.7981544733047485
2018-01-25,1.8214914798736572
2018-01-26,1.8436626195907593
2018-01-29,1.8582481145858765
2018-01-30,1.8354941606521606
2018-01-31,1.8439538478851318
2018-02-01,1.831118106842041
2018-02-02,1.8176990747451782
2018-02-05,1.7990294694900513
2018-02-06,1.8109897375106812
2018-02-07,1.8728339672088623
2018-02-08,1.836369276046753
2018-02-09,1.7990294694900513
2018-02-12,1.8115732669830322
2018-02-13,1.7937785387039185
2018-02-14,1.8092395067214966
2018-02-15,1.8069056272506714
2018-02-16,1.8305346965789795
2018-02-19,1.8130316734313965
2018-02-20,1.8022383451461792
2018-02-21,1.8074891567230225
2018-02-22,1.7844432592391968
2018-02-23,1.7987374067306519
2018-02-26,1.7999043464660645
2018-02-27,1.8098227977752686
2018-02-28,1.8063220977783203
2018-03-01,1.792903184890747
2018-03-02,1.7541046142578125
2018-03-05,1.7293084859848022
2018-03-06,1.745353102684021
2018-03-07,1.7651900053024292
2018-03-08,1.7751082181930542
2018-03-09,1.7724828720092773
2018-03-12,1.7803595066070557
2018-03-13,1.7753998041152954
2018-03-14,1.7488536834716797
2018-03-15,1.7608139514923096
2018-03-16,1.7952367067337036
2018-03-19,1.7736496925354004
2018-03-20,1.784735083580017
2018-03-21,1.7742332220077515
2018-03-22,1.7427276372909546
2018-03-23,1.722598671913147
2018-03-26,1.705971121788025
2018-03-27,1.7074297666549683
2018-03-28,1.7228907346725464
2018-03-29,1.7231825590133667
2018-04-03,1.725224494934082
2018-04-04,1.7190983295440674
2018-04-05,1.7520625591278076
2018-04-06,1.7476866245269775
2018-04-09,1.7625644207000732
2018-04-10,1.7713160514831543
2018-04-11,1.7590640783309937
2018-04-12,1.7794841527938843
2018-04-13,1.789402723312378
2018-04-16,1.7946536540985107
2018-04-17,1.8115732669830322
2018-04-18,1.8144901990890503
2018-04-19,1.8153653144836426
2018-04-20,1.8290764093399048
2018-04-23,1.848329782485962
2018-04-24,1.8643743991851807
2018-04-25,1.8398699760437012
2018-04-26,1.851246953010559
2018-04-27,1.8395785093307495
2018-04-30,1.841912031173706
2018-05-02,1.8486212491989136
2018-05-03,1.8395785093307495
2018-05-04,1.8381197452545166
2018-05-07,1.844537377357483
2018-05-08,1.8340356349945068
2018-05-09,1.8436626195907593
2018-05-10,1.8267427682876587
2018-05-11,1.8354941606521606
2018-05-14,1.8378278017044067
2018-05-15,1.8541640043258667
2018-05-16,1.8086557388305664
2018-05-17,1.7943614721298218
2018-05-18,1.750312089920044
2018-05-21,1.7396739721298218
2018-05-22,1.751563549041748
2018-05-23,1.720900535583496
2018-05-24,1.704943060874939
2018-05-25,1.6508129835128784
2018-05-28,1.59730863571167
2018-05-29,1.5319138765335083
2018-05-30,1.5775963068008423
2018-05-31,1.5735288858413696
2018-06-01,1.6254688501358032
2018-06-04,1.6251556873321533
2018-06-05,1.5628904104232788
2018-06-06,1.5547553300857544
2018-06-07,1.53629469871521
2018-06-08,1.5175215005874634
2018-06-11,1.6182721853256226
2018-06-12,1.6173334121704102
2018-06-13,1.625781536102295
2018-06-14,1.6232784986495972
2018-06-15,1.594179391860962
2018-06-18,1.5979342460632324
2018-06-19,1.6057565212249756
2018-06-20,1.6354814767837524
2018-06-21,1.603253722190857
2018-06-22,1.6195236444473267
2018-06-25,1.5669580698013306
2018-06-26,1.5506877899169922
2018-06-27,1.5269081592559814
2018-06-28,1.556945562362671
2018-06-29,1.5560070276260376
2018-07-02,1.5447425842285156
2018-07-03,1.5763449668884277
2018-07-04,1.5841670036315918
2018-07-05,1.605130672454834
2018-07-06,1.6029407978057861
2018-07-09,1.6060693264007568
2018-07-10,1.58041250705719
2018-07-11,1.5488102436065674
2018-07-12,1.5306628942489624
2018-07-13,1.5397367477416992
2018-07-16,1.5366075038909912
2018-07-17,1.5519391298294067
2018-07-18,1.5416138172149658
2018-07-19,1.5165828466415405
2018-07-20,1.505318522453308
2018-07-23,1.5025025606155396
2018-07-24,1.5488102436065674
2018-07-25,1.5309756994247437
2018-07-26,1.550374984741211
2018-07-27,1.5704002380371094
2018-07-30,1.5832284688949585
2018-07-31,1.648309588432312
2018-08-01,1.5725899934768677
2018-08-02,1.5118892192840576
2018-08-03,1.5300370454788208
2018-08-06,1.5269081592559814
2018-08-07,1.5269081592559814
2018-08-08,1.508447527885437
2018-08-09,1.4924900531768799
2018-08-10,1.438047170639038
2018-08-13,1.4142671823501587
2018-08-14,1.4017516374588013
2018-08-16,1.3764076232910156
2018-08-17,1.3657691478729248
2018-08-20,1.35732102394104
2018-08-21,1.4033162593841553
2018-08-22,1.3832911252975464
2018-08-23,1.3767201900482178
2018-08-24,1.3789106607437134
2018-08-27,1.3785977363586426
2018-08-28,1.3635787963867188
2018-08-29,1.3817265033721924
2018-08-30,1.349185824394226
2018-08-31,1.331351399421692
2018-09-03,1.3585726022720337
2018-09-04,1.4289731979370117
2018-09-05,1.4590107202529907
2018-09-06,1.4392985105514526
2018-09-07,1.4158316850662231
2018-09-10,1.4799742698669434
2018-09-11,1.4565075635910034
2018-09-12,1.4643298387527466
2018-09-13,1.4574463367462158
2018-09-14,1.4668329954147339
2018-09-17,1.5009381771087646
2018-09-18,1.4990605115890503
2018-09-19,1.5190856456756592
2018-09-20,1.5115762948989868
2018-09-21,1.5322271585464478
2018-09-24,1.4999996423721313
2018-09-25,1.5456815958023071
2018-09-26,1.522214651107788
2018-09-27,1.5043798685073853
2018-09-28,1.3773460388183594
2018-10-01,1.3235288858413696
2018-10-02,1.319148302078247
2018-10-03,1.3263447284698486
2018-10-04,1.3548179864883423
2018-10-05,1.3132033348083496
2018-10-08,1.270337462425232
2018-10-09,1.2981847524642944
2018-10-10,1.3050682544708252
2018-10-11,1.2728406190872192
2018-10-12,1.2678344249725342
2018-10-15,1.277534008026123
2018-10-16,1.2953686714172363
2018-10-17,1.2806628942489624
2018-10-18,1.2384226322174072
2018-10-19,1.241676688194275
2018-10-22,1.2312886714935303
2018-10-23,1.2316641807556152
2018-10-24,1.1893612146377563
2018-10-25,1.222277283668518
2018-10-26,1.2126402854919434
2018-10-29,1.249436378479004
2018-10-30,1.2465577125549316
2018-10-31,1.2221519947052002
2018-11-01,1.2426776885986328
2018-11-02,1.255631446838379
2018-11-05,1.2366703748703003
2018-11-06,1.252502679824829
2018-11-07,1.2859820127487183
2018-11-08,1.2697116136550903
2018-11-09,1.2550057172775269
2018-11-12,1.2266579866409302
2018-11-13,1.2531285285949707
2018-11-14,1.238297462463379
2018-11-15,1.222652792930603
2018-11-16,1.2011260986328125
2018-11-19,1.2053812742233276
2018-11-20,1.1757190227508545
2018-11-21,1.2090107202529907
2018-11-22,1.2088855504989624
2018-11-23,1.2216516733169556
2018-11-26,1.2769081592559814
2018-11-27,1.2762821912765503
2018-11-28,1.2853562831878662
2018-11-29,1.2719019651412964
2018-11-30,1.2816015481948853
2018-12-03,1.321964144706726
2018-12-04,1.2916139364242554
2018-12-05,1.3019393682479858
2018-12-06,1.2349183559417725
2018-12-07,1.240299940109253
2018-12-10,1.2137668132781982
2018-12-11,1.2102622985839844
2018-12-12,1.2596991062164307
2018-12-13,1.271588921546936
2018-12-14,1.2603247165679932
2018-12-17,1.2346678972244263
2018-12-18,1.242177128791809
2018-12-19,1.2634538412094116
2018-12-20,1.2171459197998047
2018-12-21,1.1966204643249512
2018-12-27,1.1946179866790771
2018-12-28,1.213891863822937
2019-01-02,1.1929906606674194
2019-01-03,1.18986177444458
2019-01-04,1.2510634660720825
2019-01-07,1.2722147703170776
2019-01-08,1.2575088739395142
2019-01-09,1.255631446838379
2019-01-10,1.2647053003311157
2019-01-11,1.2584474086761475
2019-01-14,1.240174651145935
2019-01-15,1.2246553897857666
2019-01-16,1.270337462425232
2019-01-17,1.260011911392212
2019-01-18,1.2756567001342773
2019-01-21,1.2759695053100586
2019-01-22,1.2681471109390259
2019-01-23,1.2759695053100586
2019-01-24,1.2690861225128174
2019-01-25,1.2919268608093262
2019-01-28,1.2800370454788208
2019-01-29,1.2819143533706665
2019-01-30,1.2897366285324097
2019-01-31,1.248309850692749
2019-02-01,1.2281596660614014
2019-02-04,1.2275339365005493
2019-02-05,1.2470582723617554
2019-02-06,1.2769081592559814
2019-02-07,1.2418019771575928
2019-02-08,1.2361695766448975
2019-02-11,1.25131356716156
2019-02-12,1.2553187608718872
2019-02-13,1.2596991062164307
