Date,SW.PA
2016-03-15,51.30857467651367
2016-03-16,51.587684631347656
2016-03-17,50.122344970703125
2016-03-18,50.04719543457031
2016-03-21,50.32630920410156
2016-03-22,50.353153228759766
2016-03-23,50.43366622924805
2016-03-24,50.09013748168945
2016-03-29,50.52490997314453
2016-03-30,51.42129135131836
2016-03-31,50.852333068847656
2016-04-01,50.685951232910156
2016-04-04,50.66446304321289
2016-04-05,50.3370475769043
2016-04-06,50.626888275146484
2016-04-07,50.5195426940918
2016-04-08,50.60542678833008
2016-04-11,51.109981536865234
2016-04-12,51.04556655883789
2016-04-13,51.576961517333984
2016-04-14,49.95595169067383
2016-04-15,50.079402923583984
2016-04-18,49.65536880493164
2016-04-19,50.01499557495117
2016-04-20,49.67147445678711
2016-04-21,48.89316940307617
2016-04-22,48.38325119018555
2016-04-25,48.20612335205078
2016-04-26,47.846492767333984
2016-04-27,48.08266830444336
2016-04-28,48.09877014160156
2016-04-29,47.33657455444336
2016-05-02,48.06657028198242
2016-05-03,47.19165802001953
2016-05-04,47.288272857666016
2016-05-05,47.44392776489258
2016-05-06,47.81429672241211
2016-05-09,48.31346893310547
2016-05-10,48.23833084106445
2016-05-11,47.749881744384766
2016-05-12,48.5067024230957
2016-05-13,48.30274200439453
2016-05-16,48.08266830444336
2016-05-17,48.17928695678711
2016-05-18,48.689208984375
2016-05-19,48.38862228393555
2016-05-20,49.26353454589844
2016-05-23,49.086402893066406
2016-05-24,49.90764617919922
2016-05-25,50.55175018310547
2016-05-26,51.08313751220703
2016-05-27,50.396095275878906
2016-05-30,50.643001556396484
2016-05-31,50.73961639404297
2016-06-01,50.90064239501953
2016-06-02,51.08313751220703
2016-06-03,50.70740509033203
2016-06-06,50.9274787902832
2016-06-07,51.38909149169922
2016-06-08,50.88990783691406
2016-06-09,50.396095275878906
2016-06-10,49.574851989746094
2016-06-13,49.26353454589844
2016-06-14,48.43693161010742
2016-06-15,48.8717041015625
2016-06-16,48.58185958862305
2016-06-17,49.027366638183594
2016-06-20,50.47660446166992
2016-06-21,50.65909957885742
2016-06-22,51.38909149169922
2016-06-23,51.81850051879883
2016-06-24,50.455135345458984
2016-06-27,49.34941864013672
2016-06-28,49.939849853515625
2016-06-29,50.648372650146484
2016-06-30,51.93658447265625
2016-07-01,52.34988784790039
2016-07-04,52.14591598510742
2016-07-05,52.01173400878906
2016-07-06,51.77555847167969
2016-07-07,52.26401138305664
2016-07-08,53.112083435058594
2016-07-11,53.783023834228516
2016-07-12,54.18559265136719
2016-07-13,54.56133270263672
2016-07-14,54.82970428466797
2016-07-15,54.292945861816406
2016-07-18,54.2392692565918
2016-07-19,54.18559265136719
2016-07-20,54.641841888427734
2016-07-21,54.56133270263672
2016-07-22,54.66868209838867
2016-07-25,54.69551467895508
2016-07-26,54.99073028564453
2016-07-27,55.554325103759766
2016-07-28,56.03740692138672
2016-07-29,56.22526931762695
2016-08-01,55.76902770996094
2016-08-02,55.232269287109375
2016-08-03,54.42713165283203
2016-08-04,55.12491989135742
2016-08-05,56.03740692138672
2016-08-08,55.84954071044922
2016-08-09,56.73518753051758
2016-08-10,56.3057861328125
2016-08-11,57.13774871826172
2016-08-12,56.81570816040039
2016-08-15,57.16459274291992
2016-08-16,56.14475631713867
2016-08-17,56.25211715698242
2016-08-18,56.57416534423828
2016-08-19,56.62783432006836
2016-08-22,56.54732131958008
2016-08-23,56.4668083190918
2016-08-24,56.54732131958008
2016-08-25,56.14475631713867
2016-08-26,56.27894592285156
2016-08-29,56.11791229248047
2016-08-30,56.22526931762695
2016-08-31,55.742191314697266
2016-09-01,56.22526931762695
2016-09-02,56.89622497558594
2016-09-05,57.191436767578125
2016-09-06,56.708343505859375
2016-09-07,56.949893951416016
2016-09-08,56.3057861328125
2016-09-09,55.42013931274414
2016-09-12,54.80286407470703
2016-09-13,54.641841888427734
2016-09-14,54.400291442871094
2016-09-15,54.91020965576172
2016-09-16,54.69551467895508
2016-09-19,56.03740692138672
2016-09-20,56.06424331665039
2016-09-21,55.983726501464844
2016-09-22,56.25211715698242
2016-09-23,56.54732131958008
2016-09-26,55.688514709472656
2016-09-27,56.09108352661133
2016-09-28,56.4668083190918
2016-09-29,56.76202392578125
2016-09-30,56.89622497558594
2016-10-03,57.567161560058594
2016-10-04,57.80870056152344
2016-10-05,56.4668083190918
2016-10-06,56.359458923339844
2016-10-07,54.82970428466797
2016-10-10,55.44697570800781
2016-10-11,55.473812103271484
2016-10-12,55.33961868286133
2016-10-13,54.53447723388672
2016-10-14,55.28594207763672
2016-10-17,55.12491989135742
2016-10-18,56.49365234375
2016-10-19,56.6815071105957
2016-10-20,56.76202392578125
2016-10-21,56.788875579833984
2016-10-24,56.3057861328125
2016-10-25,55.82270050048828
2016-10-26,55.2054328918457
2016-10-27,55.527488708496094
2016-10-28,55.742191314697266
2016-10-31,56.788875579833984
2016-11-01,56.171592712402344
2016-11-02,55.63483428955078
2016-11-03,54.99073028564453
2016-11-04,54.158748626708984
2016-11-07,55.09808349609375
2016-11-08,55.63483428955078
2016-11-09,55.0175666809082
2016-11-10,53.197959899902344
2016-11-11,52.816864013671875
2016-11-14,52.89200973510742
2016-11-15,52.63436508178711
2016-11-16,53.03693771362305
2016-11-17,52.44114303588867
2016-11-18,53.99773406982422
2016-11-21,54.400291442871094
2016-11-22,53.50927734375
2016-11-23,53.86354064941406
2016-11-24,53.97089385986328
2016-11-25,53.944053649902344
2016-11-28,53.944053649902344
2016-11-29,54.96389389038086
2016-11-30,55.39330291748047
2016-12-01,55.07124328613281
2016-12-02,54.53447723388672
2016-12-05,55.232269287109375
2016-12-06,54.80286407470703
2016-12-07,55.554325103759766
2016-12-08,55.44697570800781
2016-12-09,56.92305374145508
2016-12-12,56.49365234375
2016-12-13,56.788875579833984
2016-12-14,56.84254455566406
2016-12-15,57.271942138671875
2016-12-16,56.92305374145508
2016-12-19,57.540321350097656
2016-12-20,57.4329719543457
2016-12-21,57.67451858520508
2016-12-22,57.96973419189453
2016-12-23,58.05024719238281
2016-12-27,58.39913558959961
2016-12-28,58.37229919433594
2016-12-29,58.533329010009766
2016-12-30,58.61383819580078
2017-01-02,59.070091247558594
2017-01-03,58.80169677734375
2017-01-04,58.533329010009766
2017-01-05,58.3186149597168
2017-01-06,58.1307487487793
2017-01-09,58.560157775878906
2017-01-10,58.50648880004883
2017-01-11,57.94289779663086
2017-01-12,56.06424331665039
2017-01-13,55.688514709472656
2017-01-16,56.03740692138672
2017-01-17,55.661678314208984
2017-01-18,55.178592681884766
2017-01-19,55.366455078125
2017-01-20,55.232269287109375
2017-01-23,55.366455078125
2017-01-24,55.28594207763672
2017-01-25,55.63483428955078
2017-01-26,56.03740692138672
2017-01-27,55.95689392089844
2017-01-30,55.39330291748047
2017-01-31,54.937049865722656
2017-02-01,54.82970428466797
2017-02-02,55.500648498535156
2017-02-03,55.473812103271484
2017-02-06,55.86127471923828
2017-02-07,56.19394302368164
2017-02-08,56.47117614746094
2017-02-09,56.36029052734375
2017-02-10,56.637508392333984
2017-02-13,56.88701248168945
2017-02-14,57.247413635253906
2017-02-15,57.52463150024414
2017-02-16,57.46918487548828
2017-02-17,57.52463150024414
2017-02-20,57.5523681640625
2017-02-21,57.27513122558594
2017-02-22,57.386024475097656
2017-02-23,57.27513122558594
2017-02-24,56.97018051147461
2017-02-27,57.13652038574219
2017-02-28,57.41373825073242
2017-03-01,57.968196868896484
2017-03-02,58.3563232421875
2017-03-03,58.245418548583984
2017-03-06,58.02364730834961
2017-03-07,57.46918487548828
2017-03-08,57.774139404296875
2017-03-09,57.99592208862305
2017-03-10,58.13453674316406
2017-03-13,58.30086135864258
2017-03-14,57.94047927856445
2017-03-15,58.0790901184082
2017-03-16,58.189979553222656
2017-03-17,58.32859420776367
2017-03-20,58.30086135864258
2017-03-21,57.94047927856445
2017-03-22,57.580078125
2017-03-23,59.104827880859375
2017-03-24,59.298892974853516
2017-03-27,59.57612228393555
2017-03-28,59.82562255859375
2017-03-29,59.60383987426758
2017-03-30,60.49095916748047
2017-03-31,61.12858581542969
2017-04-03,60.9899787902832
2017-04-04,61.405818939208984
2017-04-05,61.65531539916992
2017-04-06,61.5444221496582
2017-04-07,61.84938049316406
2017-04-10,61.738487243652344
2017-04-11,61.84938049316406
2017-04-12,62.431556701660156
2017-04-13,62.95828628540039
2017-04-18,62.51472854614258
2017-04-19,61.90482711791992
2017-04-20,62.65333557128906
2017-04-21,62.26521682739258
2017-04-24,64.34442901611328
2017-04-25,63.62364196777344
2017-04-26,63.59590148925781
2017-04-27,64.03947448730469
2017-04-28,64.70481872558594
2017-05-02,64.98204040527344
2017-05-03,64.59392547607422
2017-05-04,65.5087661743164
2017-05-05,65.73056030273438
2017-05-08,65.73056030273438
2017-05-09,66.22956848144531
2017-05-10,66.5345230102539
2017-05-11,66.06322479248047
2017-05-12,66.14639282226562
2017-05-15,66.17411804199219
2017-05-16,67.11669158935547
2017-05-17,66.25728607177734
2017-05-18,65.59194946289062
2017-05-19,66.06322479248047
2017-05-22,66.14639282226562
2017-05-23,66.17411804199219
2017-05-24,66.25728607177734
2017-05-25,66.31273651123047
2017-05-26,67.00580596923828
2017-05-29,66.58995819091797
2017-05-30,67.08897399902344
2017-05-31,67.3384780883789
2017-06-01,67.72659301757812
2017-06-02,68.33648681640625
2017-06-05,68.05927276611328
2017-06-06,67.56025695800781
2017-06-07,67.17213439941406
2017-06-08,67.11669158935547
2017-06-09,66.78402709960938
2017-06-12,65.81372833251953
2017-06-13,66.22956848144531
2017-06-14,66.56224060058594
2017-06-15,66.22956848144531
2017-06-16,66.8671875
2017-06-19,66.8671875
2017-06-20,66.8117446899414
2017-06-21,65.73056030273438
2017-06-22,64.98204040527344
2017-06-23,64.9543228149414
2017-06-26,65.39788818359375
2017-06-27,64.81571960449219
2017-06-28,64.2335433959961
2017-06-29,63.12461853027344
2017-06-30,62.76422119140625
2017-07-03,62.95828628540039
2017-07-04,62.90283966064453
2017-07-05,62.98600387573242
2017-07-06,59.18799591064453
2017-07-07,57.69096755981445
2017-07-10,57.08106231689453
2017-07-11,56.2493896484375
2017-07-12,57.35830307006836
2017-07-13,56.41572570800781
2017-07-14,56.22166061401367
2017-07-17,56.498897552490234
2017-07-18,55.72265625
2017-07-19,56.637508392333984
2017-07-20,56.44345474243164
2017-07-21,55.667213439941406
2017-07-24,55.86127471923828
2017-07-25,55.58404541015625
2017-07-26,56.526615142822266
2017-07-27,56.11077117919922
2017-07-28,55.63949203491211
2017-07-31,55.351173400878906
2017-08-01,55.55632019042969
2017-08-02,54.78008270263672
2017-08-03,54.935340881347656
2017-08-04,55.528594970703125
2017-08-07,55.32899856567383
2017-08-08,54.824440002441406
2017-08-09,54.63037872314453
2017-08-10,54.513938903808594
2017-08-11,54.34761047363281
2017-08-14,54.824440002441406
2017-08-15,55.06840896606445
2017-08-16,55.21810531616211
2017-08-17,54.76899719238281
2017-08-18,54.336517333984375
2017-08-21,54.24781036376953
2017-08-22,54.735721588134766
2017-08-23,54.35870361328125
2017-08-24,54.369789123535156
2017-08-25,54.22563171386719
2017-08-28,54.15354919433594
2017-08-29,54.0093994140625
2017-08-30,54.09811019897461
2017-08-31,54.353153228759766
2017-09-01,54.791175842285156
2017-09-04,56.2771110534668
2017-09-05,55.38998794555664
2017-09-06,54.9852409362793
2017-09-07,55.63949203491211
2017-09-08,55.833553314208984
2017-09-11,56.66522979736328
2017-09-12,56.97018051147461
2017-09-13,56.13850021362305
2017-09-14,55.42879867553711
2017-09-15,55.44542694091797
2017-09-18,56.776123046875
2017-09-19,56.11077117919922
2017-09-20,56.637508392333984
2017-09-21,56.55434036254883
2017-09-22,57.386024475097656
2017-09-25,57.74641036987305
2017-09-26,57.85730743408203
2017-09-27,57.99592208862305
2017-09-28,58.10681915283203
2017-09-29,58.49492645263672
2017-10-02,58.49492645263672
2017-10-03,58.41175842285156
2017-10-04,58.633541107177734
2017-10-05,58.13453674316406
2017-10-06,57.63552474975586
2017-10-09,57.41373825073242
2017-10-10,57.08106231689453
2017-10-11,57.13652038574219
2017-10-12,57.16423797607422
2017-10-13,57.912757873535156
2017-10-16,57.718692779541016
2017-10-17,58.02364730834961
2017-10-18,58.79987716674805
2017-10-19,58.21770095825195
2017-10-20,57.82958221435547
2017-10-23,57.5523681640625
2017-10-24,57.74641036987305
2017-10-25,58.688995361328125
2017-10-26,58.633541107177734
2017-10-27,60.213748931884766
2017-10-30,60.15828323364258
2017-10-31,60.574127197265625
2017-11-01,59.93650436401367
2017-11-02,60.35234832763672
2017-11-03,60.87908172607422
2017-11-06,60.68502426147461
2017-11-07,60.32463073730469
2017-11-08,60.82363510131836
2017-11-09,59.49294662475586
2017-11-10,58.966217041015625
2017-11-13,58.93849182128906
2017-11-14,58.827606201171875
2017-11-15,58.688995361328125
2017-11-16,57.60780334472656
2017-11-17,58.43948745727539
2017-11-20,58.966217041015625
2017-11-21,59.85334396362305
2017-11-22,58.79987716674805
2017-11-23,58.633541107177734
2017-11-24,58.9107666015625
2017-11-27,59.79790115356445
2017-11-28,60.574127197265625
2017-11-29,60.82363510131836
2017-11-30,60.851356506347656
2017-12-01,60.60185623168945
2017-12-04,62.23749923706055
2017-12-05,61.877105712890625
2017-12-06,61.71076965332031
2017-12-07,61.84938049316406
2017-12-08,62.32066345214844
2017-12-11,61.766212463378906
2017-12-12,61.96026611328125
2017-12-13,62.29294204711914
2017-12-14,61.738487243652344
2017-12-15,61.627593994140625
2017-12-18,62.15433120727539
2017-12-19,63.23551940917969
2017-12-20,62.819671630859375
2017-12-21,62.98600387573242
2017-12-22,62.15433120727539
2017-12-27,62.26521682739258
2017-12-28,61.98799133300781
2017-12-29,62.12660598754883
2018-01-02,61.96026611328125
2018-01-03,61.738487243652344
2018-01-04,61.84938049316406
2018-01-05,62.40383529663086
2018-01-08,62.12660598754883
2018-01-09,60.851356506347656
2018-01-10,61.18403244018555
2018-01-11,58.051361083984375
2018-01-12,59.13254928588867
2018-01-15,59.742454528808594
2018-01-16,60.296913146972656
2018-01-17,60.407806396484375
2018-01-18,60.68502426147461
2018-01-19,60.82363510131836
2018-01-22,59.60383987426758
2018-01-23,59.88106918334961
2018-01-24,58.578094482421875
2018-01-25,58.10681915283203
2018-01-26,58.41175842285156
2018-01-29,58.051361083984375
2018-01-30,57.52463150024414
2018-01-31,57.3028564453125
2018-02-01,58.413509368896484
2018-02-02,56.986263275146484
2018-02-05,56.502838134765625
2018-02-06,56.22660827636719
2018-02-07,57.04381561279297
2018-02-08,56.79059600830078
2018-02-09,56.59492111206055
2018-02-12,57.4466667175293
2018-02-13,56.99777603149414
2018-02-14,57.2049446105957
2018-02-15,57.343074798583984
2018-02-16,58.010650634765625
2018-02-19,57.423648834228516
2018-02-20,57.14740753173828
2018-02-21,57.7229118347168
2018-02-22,57.607810974121094
2018-02-23,57.3660888671875
2018-02-26,57.41213607788086
2018-02-27,57.32006072998047
2018-02-28,58.18330764770508
2018-03-01,57.527244567871094
2018-03-02,57.135894775390625
2018-03-05,57.66535568237305
2018-03-06,57.607810974121094
2018-03-07,57.63658142089844
2018-03-08,58.096981048583984
2018-03-09,58.44227981567383
2018-03-12,58.44227981567383
2018-03-13,58.010650634765625
2018-03-14,57.838008880615234
2018-03-15,57.135894775390625
2018-03-16,56.91720962524414
2018-03-19,56.974754333496094
2018-03-20,56.974754333496094
2018-03-21,57.55025100708008
2018-03-22,56.974754333496094
2018-03-23,56.42227554321289
2018-03-26,55.86979293823242
2018-03-27,56.37623596191406
2018-03-28,55.904319763183594
2018-03-29,47.133663177490234
2018-04-03,44.992794036865234
2018-04-04,44.946754455566406
2018-04-05,45.6718864440918
2018-04-06,45.856048583984375
2018-04-09,45.64886474609375
2018-04-10,45.706417083740234
2018-04-11,45.06184768676758
2018-04-12,44.95825958251953
2018-04-13,45.33808898925781
2018-04-16,45.17695236206055
2018-04-17,45.82151412963867
2018-04-18,45.97114562988281
2018-04-19,46.489097595214844
2018-04-20,47.27178192138672
2018-04-23,46.89195251464844
2018-04-24,46.097755432128906
2018-04-25,46.005672454833984
2018-04-26,46.21285629272461
2018-04-27,46.90345764160156
2018-04-30,47.24876022338867
2018-05-02,47.064598083496094
2018-05-03,47.39839172363281
2018-05-04,47.375370025634766
2018-05-07,47.478965759277344
2018-05-08,47.88181686401367
2018-05-09,48.054466247558594
2018-05-10,47.90482711791992
2018-05-11,48.18107223510742
2018-05-14,47.93936538696289
2018-05-15,48.054466247558594
2018-05-16,47.19120788574219
2018-05-17,47.70916748046875
2018-05-18,48.31919479370117
2018-05-21,48.917724609375
2018-05-22,49.02130889892578
2018-05-23,49.159427642822266
2018-05-24,48.92922592163086
2018-05-25,49.56228256225586
2018-05-28,49.00979995727539
2018-05-29,47.59406280517578
2018-05-30,47.93936538696289
2018-05-31,47.77822494506836
2018-06-01,47.76671600341797
2018-06-04,47.82426071166992
2018-06-05,48.33070373535156
2018-06-06,48.353729248046875
2018-06-07,47.24876022338867
2018-06-08,46.79986572265625
2018-06-11,47.32933044433594
2018-06-12,47.98540496826172
2018-06-13,48.66450119018555
2018-06-14,49.33207702636719
2018-06-15,49.919097900390625
2018-06-18,48.97526931762695
2018-06-19,49.090370178222656
2018-06-20,49.14792251586914
2018-06-21,49.41264724731445
2018-06-22,50.195335388183594
2018-06-25,49.18244552612305
2018-06-26,48.572418212890625
2018-06-27,48.89469909667969
2018-06-28,48.86016845703125
2018-06-29,49.27452850341797
2018-07-02,49.30906295776367
2018-07-03,49.2400016784668
2018-07-04,47.697654724121094
2018-07-05,51.841270446777344
2018-07-06,51.772212982177734
2018-07-09,51.760704040527344
2018-07-10,51.864288330078125
2018-07-11,51.89882278442383
2018-07-12,52.31318664550781
2018-07-13,52.3246955871582
2018-07-16,52.56640625
2018-07-17,52.58942413330078
2018-07-18,52.83113479614258
2018-07-19,52.69301223754883
2018-07-20,51.57654571533203
2018-07-23,52.059967041015625
2018-07-24,52.58942413330078
2018-07-25,52.52036666870117
2018-07-26,53.06134033203125
2018-07-27,54.338951110839844
2018-07-30,54.61520004272461
2018-07-31,54.488590240478516
2018-08-01,54.2698974609375
2018-08-02,52.762081146240234
2018-08-03,53.0037841796875
2018-08-06,52.9692497253418
2018-08-07,53.60231018066406
2018-08-08,53.844024658203125
2018-08-09,54.845394134521484
2018-08-10,54.29291915893555
2018-08-13,53.498722076416016
2018-08-14,53.54476547241211
2018-08-15,52.9232177734375
2018-08-16,53.37211227416992
2018-08-17,53.418155670166016
2018-08-20,53.17643356323242
2018-08-21,52.704524993896484
2018-08-22,53.31455612182617
2018-08-23,53.32606887817383
2018-08-24,53.94761276245117
2018-08-27,54.51160430908203
2018-08-28,54.20083236694336
2018-08-29,53.39512634277344
2018-08-30,52.658485412597656
2018-08-31,51.61106872558594
2018-09-03,51.588050842285156
2018-09-04,52.1750602722168
2018-09-05,51.55352020263672
2018-09-06,50.782344818115234
2018-09-07,49.58530044555664
2018-09-10,50.35647201538086
2018-09-11,50.425537109375
2018-09-12,51.438419342041016
2018-09-13,51.760704040527344
2018-09-14,52.81962966918945
2018-09-17,52.485836029052734
2018-09-18,53.10737228393555
2018-09-19,53.03831481933594
2018-09-20,53.567779541015625
2018-09-21,53.049827575683594
2018-09-24,53.08435821533203
2018-09-25,53.1649284362793
2018-09-26,51.87580490112305
2018-09-27,52.635467529296875
2018-09-28,52.56640625
2018-10-01,52.72754669189453
2018-10-02,52.255638122558594
2018-10-03,51.622581481933594
2018-10-04,50.713287353515625
2018-10-05,50.35647201538086
2018-10-08,49.861541748046875
2018-10-09,50.81687545776367
2018-10-10,49.98815155029297
2018-10-11,50.09174346923828
2018-10-12,50.2298698425293
2018-10-15,50.09174346923828
2018-10-16,50.931976318359375
2018-10-17,50.52912902832031
2018-10-18,50.13778305053711
2018-10-19,49.94211196899414
2018-10-22,49.38963317871094
2018-10-23,48.998287200927734
2018-10-24,48.87167739868164
2018-10-25,50.36798858642578
2018-10-26,50.195335388183594
2018-10-29,50.62120819091797
2018-10-30,51.12765121459961
2018-10-31,51.864288330078125
2018-11-01,52.198089599609375
2018-11-02,50.0687255859375
2018-11-05,49.52775192260742
2018-11-06,49.72342300415039
2018-11-07,50.552146911621094
2018-11-08,53.37211227416992
2018-11-09,53.924591064453125
2018-11-12,54.626705169677734
2018-11-13,54.500091552734375
2018-11-14,54.350460052490234
2018-11-15,53.556270599365234
2018-11-16,52.658485412597656
2018-11-19,52.60093688964844
2018-11-20,52.359222412109375
2018-11-21,53.29153823852539
2018-11-22,52.62395477294922
2018-11-23,52.72754669189453
2018-11-26,53.1649284362793
2018-11-27,53.01530075073242
2018-11-28,52.83113479614258
2018-11-29,52.497344970703125
2018-11-30,52.62395477294922
2018-12-03,52.56640625
2018-12-04,51.95637893676758
2018-12-05,51.48446273803711
2018-12-06,50.5406379699707
2018-12-07,50.77083969116211
2018-12-10,50.94348907470703
2018-12-11,51.34634017944336
2018-12-12,52.9692497253418
2018-12-13,52.635467529296875
2018-12-14,52.04844665527344
2018-12-17,51.944862365722656
2018-12-18,51.507484436035156
2018-12-19,52.46281433105469
2018-12-20,50.94348907470703
2018-12-21,51.07010269165039
2018-12-24,50.09174346923828
2018-12-27,49.72342300415039
2018-12-28,50.52912902832031
2018-12-31,51.507484436035156
2019-01-02,50.88594055175781
2019-01-03,50.12627410888672
2019-01-04,50.437042236328125
2019-01-07,51.11613845825195
2019-01-08,51.34634017944336
2019-01-09,52.658485412597656
2019-01-10,53.94761276245117
2019-01-11,53.924591064453125
2019-01-14,53.671363830566406
2019-01-15,53.36060333251953
2019-01-16,53.8325080871582
2019-01-17,54.776329040527344
2019-01-18,54.18932342529297
2019-01-21,54.09724044799805
2019-01-22,54.47706985473633
2019-01-23,54.258384704589844
2019-01-24,53.993656158447266
2019-01-25,54.02817916870117
2019-01-28,53.69438934326172
2019-01-29,54.09724044799805
2019-01-30,54.74475860595703
2019-01-31,54.56488037109375
2019-02-01,54.78073501586914
2019-02-04,55.21246337890625
2019-02-05,56.54360580444336
2019-02-06,56.51961898803711
2019-02-07,56.38770294189453
2019-02-08,56.099891662597656
2019-02-11,56.29176330566406
2019-02-12,56.03992462158203
2019-02-13,56.579586029052734
2019-02-14,56.399696350097656
2019-02-15,56.38770294189453
2019-02-18,56.95133590698242
2019-02-19,56.92735290527344
2019-02-20,57.49099349975586
2019-02-21,57.862754821777344
2019-02-22,58.29447555541992
2019-02-25,57.64689254760742
2019-02-26,57.88673782348633
2019-02-27,57.2271614074707
2019-02-28,57.91071701049805
2019-03-01,57.65888214111328
2019-03-04,57.94670486450195
2019-03-05,57.862754821777344
2019-03-06,57.6828727722168
2019-03-07,58.162559509277344
2019-03-08,58.27048873901367
2019-03-11,58.51033401489258
2019-03-12,58.8221321105957
2019-03-13,58.3304557800293
2019-03-14,58.582298278808594
2019-03-15,59.721561431884766
2019-03-18,60.021366119384766
2019-03-19,60.561012268066406
2019-03-20,60.20124816894531
2019-03-21,58.63026428222656
2019-03-22,58.13857650756836
2019-03-25,58.0306396484375
2019-03-26,58.17455291748047
2019-03-27,58.40240478515625
2019-03-28,58.28247833251953
2019-03-29,58.85811233520508
2019-04-01,59.25386047363281
2019-04-02,59.325809478759766
2019-04-03,61.13064956665039
2019-04-04,59.8774528503418
2019-04-05,61.0107307434082
2019-04-08,60.770877838134766
2019-04-09,60.021366119384766
2019-04-10,60.830841064453125
2019-04-11,62.56971740722656
2019-04-12,62.68964385986328
2019-04-15,61.52040100097656
