Date,DIXON.NS
2018-07-30,557.5590209960938
2018-07-31,548.0260009765625
2018-08-01,545.6851806640625
2018-08-02,531.4705810546875
2018-08-03,561.0553588867188
2018-08-06,570.7675170898438
2018-08-07,527.2271118164062
2018-08-08,525.9620361328125
2018-08-09,523.3621826171875
2018-08-10,498.46905517578125
2018-08-13,480.1005859375
2018-08-14,484.2344665527344
2018-08-16,489.8326416015625
2018-08-17,503.788330078125
2018-08-20,499.5946350097656
2018-08-21,499.72418212890625
2018-08-23,500.14251708984375
2018-08-24,517.0466918945312
2018-08-27,534.98681640625
2018-08-28,570.8671264648438
2018-08-29,580.78857421875
2018-08-30,571.5145874023438
2018-08-31,599.3861083984375
2018-09-03,572.2417602539062
2018-09-04,558.1167602539062
2018-09-05,554.5406494140625
2018-09-06,549.2214965820312
2018-09-07,553.3153686523438
2018-09-10,542.089111328125
2018-09-11,541.1927490234375
2018-09-12,548.902587890625
2018-09-14,546.501953125
2018-09-17,536.7598876953125
2018-09-18,544.549560546875
2018-09-19,539.8079833984375
2018-09-21,528.8407592773438
2018-09-24,517.9930419921875
2018-09-25,510.7412414550781
2018-09-26,500.15252685546875
2018-09-27,519.656494140625
2018-09-28,520.3338623046875
2018-10-01,516.3594360351562
2018-10-03,508.2608947753906
2018-10-04,499.6145935058594
2018-10-05,489.1353454589844
2018-10-08,474.4127197265625
2018-10-09,467.5793151855469
2018-10-10,486.09722900390625
2018-10-11,472.4403991699219
2018-10-12,483.9754333496094
2018-10-15,476.7436218261719
2018-10-16,471.16534423828125
2018-10-17,464.023193359375
2018-10-19,450.18701171875
2018-10-22,446.29217529296875
2018-10-23,437.9845886230469
2018-10-24,432.466064453125
2018-10-25,419.4267883300781
2018-10-26,415.233154296875
2018-10-29,418.8092346191406
2018-10-30,414.3963928222656
2018-10-31,417.2552795410156
2018-11-01,418.1418151855469
2018-11-02,426.399658203125
2018-11-05,428.2922668457031
2018-11-06,423.2419738769531
2018-11-07,425.5928039550781
2018-11-09,426.4594421386719
2018-11-12,426.7781982421875
2018-11-13,421.62823486328125
2018-11-14,419.2674560546875
2018-11-15,409.54534912109375
2018-11-16,397.2731018066406
2018-11-19,408.2204895019531
2018-11-20,405.1225280761719
2018-11-21,406.36767578125
2018-11-22,410.3620910644531
2018-11-26,408.5192565917969
2018-11-27,411.7566833496094
2018-11-28,408.2901611328125
2018-11-29,411.3980407714844
2018-11-30,406.02899169921875
2018-12-03,408.6488037109375
2018-12-04,409.0273132324219
2018-12-05,403.84747314453125
2018-12-06,395.1015625
2018-12-07,389.9416198730469
2018-12-10,381.4745788574219
2018-12-11,385.12042236328125
2018-12-12,388.9953308105469
2018-12-13,391.3262023925781
2018-12-14,390.5592346191406
2018-12-17,400.8092956542969
2018-12-18,404.57464599609375
2018-12-19,422.6841125488281
2018-12-20,420.5624084472656
2018-12-21,427.3260498046875
2018-12-24,418.5900573730469
2018-12-26,410.2425842285156
2018-12-27,414.2868347167969
2018-12-28,410.8203430175781
2018-12-31,410.9797058105469
2019-01-01,407.03509521484375
2019-01-02,400.5503234863281
2019-01-03,405.67041015625
2019-01-04,407.2541809082031
2019-01-07,400.0223388671875
2019-01-08,401.49664306640625
2019-01-09,417.6138610839844
2019-01-10,413.90826416015625
2019-01-11,410.79052734375
2019-01-14,408.6488037109375
2019-01-15,431.69903564453125
2019-01-16,438.84124755859375
2019-01-17,434.3487548828125
2019-01-18,433.4920349121094
2019-01-21,434.22918701171875
2019-01-22,433.711181640625
2019-01-23,446.939697265625
2019-01-24,451.7409973144531
2019-01-25,447.45770263671875
2019-01-28,431.7886962890625
2019-01-29,437.0282897949219
2019-01-30,442.86553955078125
2019-01-31,451.9501647949219
2019-02-01,456.3530578613281
2019-02-04,445.8240661621094
2019-02-05,443.981201171875
2019-02-06,441.2119445800781
2019-02-07,434.5978088378906
2019-02-08,434.2989196777344
2019-02-11,437.8948974609375
2019-02-12,434.71728515625
2019-02-14,434.52801513671875
2019-02-15,430.6929626464844
2019-02-18,437.576171875
2019-02-19,438.03436279296875
2019-02-20,447.3680419921875
2019-02-21,448.2645568847656
2019-02-22,449.0215759277344
2019-02-25,444.9075927734375
2019-02-26,443.1842956542969
2019-02-27,441.3514404296875
2019-02-28,439.3293762207031
2019-03-01,448.6629943847656
2019-03-05,470.0496826171875
2019-03-06,467.9478454589844
2019-03-07,475.7375183105469
2019-03-08,492.9903564453125
2019-03-11,498.23992919921875
2019-03-12,508.0417785644531
2019-03-13,498.668212890625
2019-03-14,505.4618225097656
2019-03-15,500.11260986328125
2019-03-18,502.7623291015625
2019-03-19,499.6245422363281
2019-03-20,499.34564208984375
2019-03-22,492.26324462890625
2019-03-25,473.1277160644531
2019-03-26,477.2117919921875
2019-03-27,469.8504943847656
2019-03-28,470.96612548828125
2019-04-01,474.0341796875
2019-04-02,474.5920104980469
2019-04-03,473.47637939453125
2019-04-04,475.2095947265625
2019-04-05,475.5582580566406
2019-04-08,475.189697265625
2019-04-09,474.7414245605469
2019-04-10,478.9350891113281
2019-04-11,476.086181640625
2019-04-12,480.2998046875
2019-04-15,468.76470947265625
2019-04-16,464.55108642578125
2019-04-18,464.2622375488281
2019-04-22,460.3076171875
2019-04-23,461.72210693359375
2019-04-24,460.5865173339844
2019-04-25,465.0691223144531
2019-04-26,468.9639587402344
2019-04-30,467.8980712890625
2019-05-02,471.882568359375
2019-05-03,468.7547302246094
2019-05-06,466.72265625
2019-05-07,463.35577392578125
2019-05-08,456.21356201171875
2019-05-09,456.5721740722656
2019-05-10,453.8727111816406
2019-05-13,447.70672607421875
2019-05-14,448.3043212890625
2019-05-15,449.7686767578125
2019-05-16,454.0320129394531
2019-05-17,451.2030944824219
2019-05-20,467.429931640625
2019-05-21,454.1217346191406
2019-05-22,460.2877197265625
2019-05-23,458.8134460449219
2019-05-24,483.4873962402344
2019-05-27,481.7541198730469
2019-05-28,488.30859375
2019-05-29,486.29644775390625
2019-05-30,491.8547668457031
2019-05-31,487.7607727050781
2019-06-03,488.8365173339844
2019-06-04,482.1924133300781
2019-06-06,484.59307861328125
2019-06-07,480.16033935546875
2019-06-10,466.78240966796875
2019-06-11,459.52069091796875
2019-06-12,453.6435852050781
2019-06-13,449.95794677734375
2019-06-14,439.9468994140625
2019-06-17,436.70953369140625
2019-06-18,437.4566345214844
2019-06-19,429.6271057128906
2019-06-20,428.7804260253906
2019-06-21,441.221923828125
2019-06-24,446.75042724609375
2019-06-25,446.9596252441406
2019-06-26,444.0609130859375
2019-06-27,451.94024658203125
2019-06-28,451.9701232910156
2019-07-01,451.7908020019531
2019-07-02,461.8815002441406
2019-07-03,465.965576171875
2019-07-04,467.3103332519531
2019-07-05,459.6501770019531
2019-07-08,440.425048828125
2019-07-09,443.90155029296875
2019-07-10,450.495849609375
2019-07-11,453.36468505859375
2019-07-12,442.2380065917969
2019-07-15,434.04986572265625
2019-07-16,439.01055908203125
2019-07-17,438.9607849121094
2019-07-18,438.5323791503906
2019-07-19,439.877197265625
2019-07-22,438.0542907714844
2019-07-23,439.5997009277344
2019-07-24,438.94158935546875
2019-07-25,437.6953430175781
2019-07-26,438.253662109375
2019-07-29,426.7778625488281
2019-07-30,407.4056396484375
2019-07-31,424.62432861328125
2019-08-01,397.6846008300781
2019-08-02,391.55291748046875
2019-08-05,379.8576965332031
2019-08-06,375.7499694824219
2019-08-07,373.57647705078125
2019-08-08,373.26739501953125
2019-08-09,387.0064392089844
2019-08-13,397.24591064453125
2019-08-14,468.7327880859375
2019-08-16,471.5743713378906
2019-08-19,461.0158386230469
2019-08-20,440.9457092285156
2019-08-21,441.59375
2019-08-22,459.03173828125
2019-08-23,462.8104553222656
2019-08-26,477.02813720703125
2019-08-27,507.8362731933594
2019-08-28,536.9694213867188
2019-08-29,526.6202392578125
2019-08-30,530.4588012695312
2019-09-03,528.1058349609375
2019-09-04,519.50146484375
2019-09-05,504.3167419433594
2019-09-06,501.8441467285156
2019-09-09,517.6270751953125
2019-09-11,518.9929809570312
2019-09-12,503.99774169921875
2019-09-13,502.8710632324219
2019-09-16,508.5142517089844
2019-09-17,491.35540771484375
2019-09-18,508.14532470703125
2019-09-19,509.3417663574219
2019-09-20,527.0191650390625
2019-09-23,573.7398071289062
2019-09-24,564.5870971679688
2019-09-25,562.991943359375
2019-09-26,570.68896484375
2019-09-27,569.7417602539062
2019-09-30,579.0838623046875
2019-10-01,578.8545532226562
2019-10-03,582.832763671875
2019-10-04,598.5459594726562
2019-10-07,595.0662841796875
2019-10-09,598.3863525390625
2019-10-10,596.6016845703125
2019-10-11,609.5730590820312
2019-10-14,614.3287963867188
2019-10-15,608.7554931640625
2019-10-16,601.8560180664062
2019-10-17,603.5708618164062
2019-10-18,615.2062377929688
2019-10-22,596.4920043945312
2019-10-23,595.4949951171875
2019-10-24,601.5469360351562
2019-10-25,594.5877075195312
2019-10-27,605.9638061523438
2019-10-29,600.3704223632812
2019-10-30,592.5437622070312
2019-10-31,602.195068359375
2019-11-01,600.87890625
2019-11-04,601.2578125
2019-11-05,588.7451171875
2019-11-06,560.5990600585938
2019-11-07,547.767333984375
2019-11-08,544.1978759765625
2019-11-11,596.1031494140625
2019-11-13,598.156982421875
2019-11-14,650.6905517578125
2019-11-15,654.269775390625
2019-11-18,666.9918212890625
2019-11-19,644.5687255859375
2019-11-20,618.865234375
2019-11-21,626.103759765625
2019-11-22,633.5116577148438
2019-11-25,636.1637573242188
2019-11-26,642.4949340820312
2019-11-27,649.59375
2019-11-28,665.8453369140625
2019-11-29,659.5241088867188
2019-12-02,652.5549926757812
2019-12-03,655.9149169921875
2019-12-04,694.599609375
2019-12-05,700.1130981445312
2019-12-06,688.0192260742188
2019-12-09,698.7572021484375
2019-12-10,688.6771240234375
2019-12-11,686.6233520507812
2019-12-12,680.5315551757812
2019-12-13,707.5809326171875
2019-12-16,710.8809814453125
2019-12-17,707.5809326171875
2019-12-18,722.3070068359375
2019-12-19,729.3261108398438
2019-12-20,740.143798828125
2019-12-23,745.88671875
2019-12-24,747.2625732421875
2019-12-26,780.154541015625
2019-12-27,778.9780883789062
2019-12-30,771.829345703125
2019-12-31,757.6017456054688
2020-01-01,755.059326171875
2020-01-02,778.8185424804688
2020-01-03,788.11083984375
2020-01-06,789.4967041015625
2020-01-07,844.4927368164062
2020-01-08,826.0478515625
2020-01-09,830.1456298828125
2020-01-10,835.2902221679688
2020-01-13,835.529541015625
2020-01-14,826.6559448242188
2020-01-15,825.0208740234375
2020-01-16,827.4435424804688
2020-01-17,830.654052734375
2020-01-20,838.49072265625
2020-01-21,829.30810546875
2020-01-22,829.8564453125
2020-01-23,835.4098510742188
2020-01-24,841.6312866210938
2020-01-27,861.292724609375
2020-01-28,882.2203369140625
2020-01-29,862.2897338867188
2020-01-30,897.2056884765625
2020-01-31,928.0835571289062
2020-02-03,946.48876953125
2020-02-04,949.8786010742188
2020-02-05,928.4225463867188
2020-02-06,930.1175537109375
2020-02-07,916.7373657226562
2020-02-10,919.9976806640625
2020-02-11,921.0845336914062
2020-02-12,921.214111328125
2020-02-13,935.7408447265625
2020-02-14,895.271484375
2020-02-17,904.4739990234375
2020-02-18,898.033203125
2020-02-19,892.619384765625
2020-02-20,867.8531494140625
2020-02-24,822.2091674804688
2020-02-25,827.2142944335938
2020-02-26,805.8878784179688
2020-02-27,801.14208984375
2020-02-28,763.3346557617188
2020-03-02,784.68115234375
2020-03-03,804.5917358398438
2020-03-04,776.21630859375
2020-03-05,817.8521728515625
2020-03-06,883.4865112304688
2020-03-09,854.3234252929688
2020-03-11,856.7960815429688
2020-03-12,800.62353515625
2020-03-13,781.6400756835938
2020-03-16,774.9002685546875
2020-03-17,763.8531494140625
2020-03-18,717.4913330078125
2020-03-19,647.8389892578125
2020-03-20,711.8780517578125
2020-03-23,641.4579467773438
2020-03-24,635.7079467773438
2020-03-25,651.1212768554688
2020-03-26,665.216796875
2020-03-27,677.09619140625
2020-03-30,636.4966430664062
2020-03-31,714.73095703125
2020-04-01,713.3533935546875
2020-04-03,684.68310546875
2020-04-07,749.680419921875
2020-04-08,752.5454711914062
2020-04-09,765.9821166992188
2020-04-13,736.2736206054688
2020-04-15,738.5796508789062
2020-04-16,780.736572265625
2020-04-17,778.0111694335938
2020-04-20,791.8472290039062
2020-04-21,820.507568359375
2020-04-22,837.1986694335938
2020-04-23,832.6265869140625
2020-04-24,839.0255126953125
2020-04-27,838.6761474609375
2020-04-28,862.1753540039062
2020-04-29,836.0806274414062
2020-04-30,912.69775390625
2020-05-04,915.7623901367188
2020-05-05,901.15771484375
2020-05-06,881.8512573242188
2020-05-07,868.9835815429688
2020-05-08,849.6869506835938
2020-05-11,845.5740966796875
2020-05-12,840.133544921875
2020-05-13,872.3577880859375
2020-05-14,861.9757080078125
2020-05-15,879.7449951171875
2020-05-18,849.8068237304688
2020-05-19,858.861083984375
2020-05-20,876.6502685546875
2020-05-21,857.7730102539062
2020-05-22,866.9769897460938
2020-05-26,898.4324951171875
2020-05-27,908.754638671875
2020-05-28,924.9964599609375
2020-05-29,973.472412109375
2020-06-01,1008.5515747070312
2020-06-02,1037.701171875
2020-06-03,1075.1260986328125
2020-06-04,1034.3170166015625
2020-06-05,999.5172729492188
2020-06-08,1000.2759399414062
2020-06-09,1006.3953857421875
2020-06-10,1002.1327514648438
2020-06-11,993.5675659179688
2020-06-12,993.4179077148438
2020-06-15,1056.518310546875
2020-06-16,1058.8446044921875
2020-06-17,1065.822265625
2020-06-18,1111.4432373046875
2020-06-19,1135.4815673828125
2020-06-22,1107.30029296875
2020-06-23,1179.37548828125
2020-06-24,1130.3604736328125
2020-06-25,1136.75927734375
2020-06-26,1113.7891845703125
2020-06-29,1108.3187255859375
2020-06-30,1149.7867431640625
2020-07-01,1172.757080078125
2020-07-02,1189.5377197265625
2020-07-03,1194.609130859375
2020-07-06,1191.4046630859375
2020-07-07,1174.2744140625
2020-07-08,1215.1734619140625
2020-07-09,1241.95703125
2020-07-10,1243.8636474609375
2020-07-13,1291.321533203125
2020-07-14,1270.1981201171875
2020-07-15,1291.171630859375
2020-07-16,1287.468017578125
2020-07-17,1291.61083984375
2020-07-20,1363.8857421875
2020-07-21,1421.6055908203125
2020-07-22,1472.677001953125
2020-07-23,1526.98291015625
2020-07-24,1534.689453125
2020-07-27,1471.638671875
2020-07-28,1415.42626953125
2020-07-29,1447.6304931640625
2020-07-30,1407.8095703125
2020-07-31,1524.097900390625
2020-08-03,1590.922119140625
2020-08-04,1589.9937744140625
2020-08-05,1570.8668212890625
2020-08-06,1541.9569091796875
2020-08-07,1554.6151123046875
2020-08-10,1606.6845703125
2020-08-11,1600.784912109375
2020-08-12,1614.451171875
2020-08-13,1617.6956787109375
2020-08-14,1585.132080078125
2020-08-17,1560.4150390625
2020-08-18,1573.76171875
2020-08-19,1594.2562255859375
2020-08-20,1605.4169921875
2020-08-21,1612.9737548828125
2020-08-24,1621.978271484375
2020-08-25,1640.755615234375
2020-08-26,1665.722412109375
2020-08-27,1719.858642578125
2020-08-28,1659.7227783203125
2020-08-31,1616.188232421875
2020-09-01,1656.1690673828125
2020-09-02,1660.5811767578125
2020-09-03,1680.9560546875
2020-09-04,1714.328125
2020-09-07,1780.9327392578125
2020-09-08,1917.61572265625
2020-09-09,1855.14404296875
2020-09-10,1882.576416015625
2020-09-11,1844.802001953125
2020-09-14,1961.1800537109375
2020-09-15,1997.567138671875
2020-09-16,1993.78369140625
2020-09-17,1945.16796875
2020-09-18,1876.8563232421875
2020-09-21,1777.0992431640625
2020-09-22,1707.559814453125
2020-09-23,1754.04931640625
2020-09-24,1683.102294921875
2020-09-25,1755.6365966796875
2020-09-28,1798.6519775390625
2020-09-29,1813.20654296875
2020-09-30,1749.37744140625
2020-10-01,1766.97705078125
2020-10-05,1765.020263671875
2020-10-06,1740.9219970703125
2020-10-07,1740.1832275390625
2020-10-08,1685.9073486328125
2020-10-09,1695.13134765625
2020-10-12,1687.8040771484375
2020-10-13,1800.9080810546875
2020-10-14,1860.3250732421875
2020-10-15,1781.8809814453125
2020-10-16,1849.1343994140625
2020-10-19,1907.433349609375
2020-10-20,1908.751220703125
2020-10-21,1869.5888671875
2020-10-22,1895.7037353515625
2020-10-23,1958.4449462890625
2020-10-26,1901.22412109375
2020-10-27,1894.615478515625
2020-10-28,1832.932373046875
2020-10-29,1806.5882568359375
2020-10-30,1856.641357421875
2020-11-02,1898.2694091796875
2020-11-03,1898.638671875
2020-11-04,1908.00244140625
2020-11-05,2000.691650390625
2020-11-06,1999.543701171875
2020-11-09,1947.1943359375
2020-11-10,1982.9722900390625
2020-11-11,1983.791015625
2020-11-12,2017.9417724609375
2020-11-13,2116.091552734375
2020-11-14,2056.844482421875
2020-11-17,2015.9552001953125
2020-11-18,2038.7159423828125
2020-11-19,2016.204833984375
2020-11-20,2067.206787109375
2020-11-23,2138.153564453125
2020-11-24,2170.19775390625
2020-11-25,2178.203857421875
2020-11-26,2271.632080078125
2020-11-27,2371.858154296875
2020-12-01,2302.897705078125
2020-12-02,2275.9443359375
2020-12-03,2281.944091796875
2020-12-04,2272.490478515625
2020-12-07,2300.621826171875
2020-12-08,2358.77099609375
2020-12-09,2366.39794921875
2020-12-10,2414.813720703125
2020-12-11,2521.74853515625
2020-12-14,2575.634765625
2020-12-15,2603.067626953125
2020-12-16,2662.374755859375
2020-12-17,2738.5224609375
2020-12-18,2665.918701171875
2020-12-21,2588.043701171875
2020-12-22,2498.009521484375
2020-12-23,2525.15234375
2020-12-24,2539.198486328125
2020-12-28,2693.739990234375
2020-12-29,2675.831298828125
2020-12-30,2669.06298828125
2020-12-31,2685.055419921875
2021-01-01,2719.6650390625
2021-01-04,2749.833251953125
2021-01-05,2801.343505859375
2021-01-06,2884.0703125
2021-01-07,3125.12255859375
2021-01-08,3068.490478515625
2021-01-11,2958.70068359375
2021-01-12,3000.927490234375
2021-01-13,2902.997314453125
2021-01-14,2969.531982421875
2021-01-15,2974.333740234375
2021-01-18,3057.839111328125
2021-01-19,3048.864501953125
2021-01-20,3016.011474609375
2021-01-21,2930.779296875
2021-01-22,2813.632568359375
2021-01-25,2744.43212890625
2021-01-27,2790.302734375
2021-01-28,2803.060791015625
2021-01-29,2820.6103515625
2021-02-01,3030.7861328125
2021-02-02,3133.88720703125
2021-02-03,3170.354248046875
2021-02-04,3210.8740234375
2021-02-05,3256.385009765625
2021-02-08,3451.436767578125
2021-02-09,3541.410888671875
2021-02-10,3739.207763671875
2021-02-11,3881.151611328125
2021-02-12,3728.1572265625
2021-02-15,3710.078369140625
2021-02-16,3717.6552734375
2021-02-17,3831.547607421875
2021-02-18,3984.9716796875
2021-02-19,3889.10791015625
2021-02-22,3736.5927734375
2021-02-23,3842.20947265625
2021-02-24,3964.467529296875
2021-02-25,4039.3076171875
2021-02-26,3962.91015625
2021-03-01,3889.95654296875
2021-03-02,3766.3505859375
2021-03-03,3848.707763671875
2021-03-04,3905.35009765625
2021-03-05,3819.55859375
2021-03-08,3794.632080078125
2021-03-09,3895.51708984375
2021-03-10,4013.791748046875
2021-03-12,4122.1845703125
2021-03-15,4170.2001953125
2021-03-16,4137.7568359375
2021-03-17,4008.042236328125
2021-03-18,4232.96142578125
2021-03-19,4259.86572265625
2021-03-22,4046.634765625
2021-03-23,3862.15478515625
2021-03-24,3670.03759765625
2021-03-25,3587.08154296875
2021-03-26,3618.32763671875
2021-03-30,3629.258544921875
2021-03-31,3665.794677734375
2021-04-01,3581.8408203125
2021-04-05,3490.848388671875
2021-04-06,3476.673095703125
2021-04-07,3607.645751953125
2021-04-08,3728.037353515625
2021-04-09,3752.145263671875
2021-04-12,3551.393310546875
2021-04-13,3514.70703125
2021-04-15,3491.048095703125
2021-04-16,3729.884033203125
2021-04-19,3823.8212890625
2021-04-20,3927.940673828125
2021-04-22,3933.4814453125
2021-04-23,3888.80859375
2021-04-26,3888.459228515625
2021-04-27,4026.719482421875
2021-04-28,4165.62890625
2021-04-29,4228.02099609375
2021-04-30,4194.5283203125
2021-05-03,4243.59375
2021-05-04,4126.94580078125
2021-05-05,4111.0732421875
2021-05-06,4112.37109375
2021-05-07,3947.90625
2021-05-10,3859.908935546875
2021-05-11,3956.540771484375
2021-05-12,3948.455322265625
2021-05-14,3947.1572265625
2021-05-17,3944.0126953125
2021-05-18,3919.854736328125
2021-05-19,3913.415771484375
2021-05-20,3896.944580078125
2021-05-21,3938.023193359375
2021-05-24,3899.590087890625
2021-05-25,3916.360595703125
2021-05-26,3895.79638671875
2021-05-27,3986.489013671875
2021-05-28,3989.7333984375
2021-05-31,4021.827880859375
2021-06-01,4100.2919921875
2021-06-02,4229.51806640625
2021-06-03,4316.7666015625
2021-06-04,4279.83056640625
2021-06-07,4259.81591796875
2021-06-08,4218.98583984375
2021-06-09,4188.58935546875
2021-06-10,4186.09326171875
2021-06-11,4182.25048828125
2021-06-14,4170.3701171875
2021-06-15,4237.50439453125
2021-06-16,4186.09326171875
2021-06-17,4291.7099609375
2021-06-18,4419.48876953125
2021-06-21,4580.3095703125
2021-06-22,4546.66796875
2021-06-23,4475.59130859375
2021-06-24,4546.36865234375
2021-06-25,4491.31396484375
2021-06-28,4466.95654296875
2021-06-29,4470.00146484375
2021-06-30,4413.39892578125
2021-07-01,4403.86572265625
2021-07-02,4511.0302734375
2021-07-05,4601.47314453125
2021-07-06,4601.97265625
2021-07-07,4516.6201171875
2021-07-08,4522.65966796875
